EmpiricalD2,J_sample_variance,Bound,TimeElapsed,EpRewMean,StdD2w0t,InitialReturnMin,EpisodesSoFar,EpLenMean,MinD2w0t,TimestepsSoFar,MinIW,InitialReturnMean,MeanIW,ReturnStepMaxmin,MaxIW,EpThisIter,Iteration,ReturnStepMax,InitialReturnStd,MaxD2w0t,InitialBound,MeanEntropy,StdIW,MeanD2w0t,ReturnMeanIW,Weights,InitialReturnMax
1.1062354,308.34857,-97.173294,2647.435490846634,-81.77301408701439,0.52336156,-42.153404,16500,290.72,,1221785,0.45159352,-1.2969971e-06,0.98988813,98.43744,2.2872815,100,165,100.0,18.252228,1.2616003,-97.932175,1.8410984,0.21133758,0.6147066,3.1165874,[-0.963 -0.749 -0.13  -0.576  0.422],35.937355
1.1241083,314.91727,-99.10115,2692.6154305934906,-77.07709045274491,0.5286555,-41.04928,16600,293.63,,1251148,0.43114918,1.9073487e-07,1.0072768,98.475006,2.801658,100,166,100.0,18.743237,1.2918501,-100.04669,1.8395,0.25554508,0.6283165,1.4055063,[-0.977 -0.743 -0.128 -0.57   0.422],33.410995
1.0974914,262.15424,-99.04631,2745.9260487556458,-76.6622953981113,0.5000351,-47.955235,16700,330.31,,1284179,0.4166083,2.6893615e-06,1.0452418,98.53581,2.1075337,100,167,100.0,16.809744,1.2141936,-99.6043,1.8381722,0.24130444,0.6957835,1.2581005,[-0.989 -0.743 -0.125 -0.567  0.42 ],31.954668
1.1883171,279.87262,-101.857635,2799.064382314682,-75.4777555269861,0.52822363,-47.885338,16800,329.49,,1317128,0.3091207,1.9073486e-08,1.0029337,98.541855,2.8459508,100,168,100.0,18.55201,1.462878,-103.04438,1.8381528,0.29700303,0.7267073,-1.2674654,[-0.995 -0.741 -0.122 -0.562  0.419],36.091927
1.1025956,265.8118,-102.0212,2853.5373227596283,-71.89667815959724,0.48394117,-44.493458,16900,351.64,,1352292,0.3254931,-1.9836425e-06,0.99899447,98.59108,2.1765375,100,169,100.0,17.273252,1.2143139,-102.8477,1.8362849,0.24334832,0.7425747,-1.7728212,[-1.013 -0.731 -0.121 -0.552  0.419],33.311363
1.0248656,249.13092,-103.54201,2914.293867588043,-62.870768452861476,0.42416424,-50.485313,17000,386.76,,1390968,0.5735354,2.2315978e-06,1.0131751,98.67488,1.6742644,100,170,100.0,15.922748,1.0511158,-103.733025,1.8369356,0.11239738,0.7837039,-3.6051855,[-1.029 -0.726 -0.12  -0.549  0.417],23.966782
1.0841461,204.86754,-103.88046,2974.719532251358,-56.816777453179355,0.43488383,-46.28098,17100,389.38,,1429906,0.49432924,-1.14440915e-07,1.0369458,98.70816,2.3847754,100,171,100.0,14.995646,1.1449271,-104.39112,1.8336368,0.2351272,0.813948,-3.684403,[-1.039 -0.727 -0.121 -0.549  0.418],27.501385
1.0545297,217.02518,-105.42446,3036.908989906311,-50.885214321395544,0.4210851,-51.43869,17200,393.51,,1469257,0.4915302,7.6293946e-07,1.0000106,98.74138,1.9441261,100,172,100.0,15.822083,1.1117258,-105.891716,1.8346163,0.16663349,0.80847174,-5.4040103,[-1.049 -0.726 -0.119 -0.548  0.415],22.731836
1.0505848,245.03407,-107.68162,3100.920257806778,-49.67250111075402,0.39403006,-49.116135,17300,410.6,,1510317,0.6354782,2.2888183e-07,1.0038064,98.75806,1.885748,100,173,100.0,16.79536,1.0843716,-108.020905,1.8310382,0.15317656,0.84357893,-7.6150284,[-1.064 -0.724 -0.12  -0.545  0.416],30.026627
1.0302904,181.50552,-107.31139,3167.2086124420166,-42.2271741122454,0.34408548,-49.289993,17400,433.78,,1553695,0.65385336,-8.773804e-07,1.0006906,98.80531,1.5367599,100,174,100.0,14.15932,1.0591475,-107.54442,1.8320488,0.119744964,0.8801943,-7.3611674,[-1.069 -0.722 -0.119 -0.543  0.412],22.07003
1.0460569,182.65254,-105.53411,3228.4765474796295,-56.39310784149832,0.3946473,-52.54135,17500,409.34,,1594629,0.5980454,-3.8146973e-07,0.99092156,98.72447,1.8880513,100,175,100.0,13.961203,1.0937889,-105.84425,1.8330948,0.14893095,0.83788866,-5.517968,[-1.078 -0.718 -0.12  -0.539  0.413],22.518587
1.0852276,155.71553,-105.57692,3290.2487683296204,-51.932465712899386,0.40795738,-50.518074,17600,406.44,,1635273,0.5164732,2.9563904e-07,0.98780787,98.744446,2.2847118,100,176,100.0,13.858573,1.1700609,-106.052315,1.8310598,0.18880287,0.84792376,-5.414496,[-1.088 -0.717 -0.119 -0.538  0.414],23.495295
1.0141164,172.47029,-107.62115,3357.2290382385254,-38.030777005476565,0.28599864,-42.18851,17700,455.77,,1680850,0.71031696,-1.3732911e-06,1.0057338,98.833115,1.5517037,100,177,100.0,13.152766,1.019293,-107.69783,1.832679,0.081580736,0.91795313,-7.721999,[-1.092 -0.712 -0.116 -0.534  0.412],22.983566
1.0053909,180.15767,-105.963615,3416.66676902771,-46.339950416288104,0.3332561,-51.558735,17800,436.8,,1724530,0.84761614,-3.6239624e-07,0.9904474,98.78783,1.1641582,100,178,100.0,13.437581,1.0070329,-106.014015,1.8346827,0.046198547,0.8760981,-6.092631,[-1.093 -0.71  -0.115 -0.535  0.414],27.92398
1.0288517,90.56443,-105.35386,3481.2857325077057,-42.812348831090304,0.30877653,-36.324997,17900,448.39,,1769369,0.6495819,6.1035155e-07,0.9975543,98.80904,1.5570483,100,179,100.0,9.702139,1.0472758,-105.50406,1.8326639,0.12337225,0.90966815,-5.41239,[-1.094 -0.71  -0.114 -0.534  0.416],20.988
1.0624456,193.9649,-106.43914,3545.5229852199554,-48.286487744603036,0.3693967,-42.59606,18000,424.93,,1811862,0.39269012,4.959106e-07,0.9833882,98.772736,1.7514518,100,180,100.0,14.689486,1.1015035,-106.80169,1.8333361,0.16785187,0.87732506,-6.3599505,[-1.098 -0.705 -0.113 -0.533  0.414],23.42415
1.0219125,118.12026,-104.9762,3611.6729595661163,-39.52064806137079,0.3008116,-50.33199,18100,450.95,,1856957,0.69184816,-1.5258789e-07,0.99988127,98.82472,1.7100393,100,181,100.0,10.476435,1.0329342,-105.10062,1.833274,0.10683436,0.91183925,-5.046838,[-1.105 -0.705 -0.11  -0.533  0.414],28.674355
1.048955,157.65034,-107.548805,3678.545953273773,-36.87388707447358,0.32226294,-46.16015,18200,444.5,,1901407,0.57910645,7.6293946e-07,1.0190167,98.83409,1.8136797,100,182,100.0,13.374273,1.0983522,-107.846176,1.8319607,0.15067723,0.91059834,-7.54217,[-1.106 -0.699 -0.11  -0.531  0.414],26.967
1.011952,140.04362,-106.49722,3749.7266948223114,-44.34997717038196,0.29817814,-48.21463,18300,451.35,,1946542,0.73200464,-1.2683869e-06,0.9929944,98.80348,1.3585079,100,183,100.0,11.971132,1.0156662,-106.586426,1.8293813,0.08407362,0.9081503,-6.5966644,[-1.113 -0.693 -0.108 -0.528  0.413],27.514578
1.021245,136.99695,-108.87297,3815.0553255081177,-37.07840392552613,0.28928474,-43.12931,18400,455.0,,1992042,0.6978122,-4.7683716e-07,1.0025975,98.83702,1.6826248,100,184,100.0,11.80781,1.0312378,-108.977646,1.8291675,0.100880094,0.91958266,-8.952061,[-1.113 -0.693 -0.107 -0.529  0.41 ],26.213528
1.0394087,151.24197,-108.24565,3881.0891649723053,-32.25824204517703,0.27141315,-52.95956,18500,461.73,,2038215,0.4941049,1.6212464e-07,1.0044659,98.860275,1.6098287,100,185,100.0,12.588597,1.0525049,-108.440765,1.8251747,0.1493146,0.9417515,-8.239952,[-1.115 -0.692 -0.105 -0.529  0.41 ],24.458324
1.0441284,152.93365,-107.52661,3946.494771718979,-41.871455262797305,0.3309259,-39.27298,18600,440.7,,2082285,0.55251235,1.9073486e-08,0.99771607,98.80998,1.6154332,100,186,100.0,12.708817,1.0756053,-107.785706,1.8212892,0.13070795,0.9012214,-7.5097823,[-1.118 -0.689 -0.104 -0.529  0.406],23.94292
1.0053549,149.69987,-109.1465,4016.348738670349,-35.772723895043114,0.281315,-49.439384,18700,456.93,,2127978,0.79275227,3.0517577e-07,1.008427,98.843414,1.2982789,100,187,100.0,12.163451,1.0082022,-109.17752,1.8202423,0.050256025,0.91626596,-9.279454,[-1.121 -0.683 -0.103 -0.525  0.402],21.155724
1.0183918,131.28076,-108.854675,4081.145797252655,-35.38370895485305,0.27368736,-55.787643,18800,460.05,,2173983,0.68547595,-6.294251e-07,1.0027493,98.846176,1.6892738,100,188,100.0,11.581996,1.028223,-108.95065,1.8205775,0.10152025,0.9285122,-8.951719,[-1.122 -0.682 -0.104 -0.525  0.401],25.303267
1.035069,127.39378,-108.435196,4149.1126227378845,-40.719450832419184,0.29900637,-49.911827,18900,452.32,,2219215,0.6110241,-1.2969971e-06,1.0083628,98.81995,1.6178956,100,189,100.0,11.600589,1.0521936,-108.60151,1.8199619,0.13715197,0.9202522,-8.463078,[-1.126 -0.679 -0.103 -0.524  0.402],21.767792
1.067169,172.46404,-108.35977,4215.432062625885,-36.528784413626965,0.3357487,-48.5522,19000,440.47,,2263262,0.5167651,-6.4849854e-07,1.0049194,98.83414,2.2025864,100,190,100.0,14.480595,1.1116905,-108.79295,1.8173611,0.19383888,0.91098315,-8.272475,[-1.129 -0.679 -0.101 -0.525  0.401],27.954948
1.027179,173.73384,-107.59222,4281.416643857956,-36.775143266617256,0.30129784,-50.215427,19100,451.06,,2308368,0.5499174,1.5258789e-07,1.0019507,98.836945,1.4156249,100,191,100.0,13.30804,1.0468944,-107.73253,1.8148016,0.108062536,0.91427624,-7.6551385,[-1.137 -0.67  -0.1   -0.519  0.398],35.581055
1.0120869,104.750435,-109.83723,4352.704783678055,-27.120804103825822,0.1697833,-49.025845,19200,485.33,,2356901,0.6943108,1.5258789e-07,0.99125326,98.888245,1.3637339,100,192,100.0,10.153075,1.015899,-109.89595,1.8154131,0.07770788,0.97632295,-9.941038,[-1.141 -0.666 -0.1   -0.517  0.396],22.941841
1.010872,139.60445,-108.55552,4415.277570962906,-31.49633654794231,0.26144674,-50.995167,19300,463.53,,2403254,0.75959975,7.8201293e-07,0.9965473,98.864105,1.2906635,100,193,100.0,11.927975,1.0165817,-108.6205,1.8153622,0.07129427,0.9319828,-8.679116,[-1.144 -0.664 -0.101 -0.518  0.396],18.378555
1.0142887,121.84601,-109.354866,4484.418115139008,-33.630137874189934,0.26011795,-32.262672,19400,464.06,,2449660,0.7139912,4.863739e-07,1.0103943,98.85506,1.2654423,100,194,100.0,10.930168,1.0204775,-109.42757,1.8141223,0.07292587,0.93454736,-9.452345,[-1.146 -0.661 -0.1   -0.517  0.396],19.909952
1.0213634,142.86115,-109.26735,4548.458549022675,-41.90373403517543,0.30667326,-44.626495,19500,448.74,,2494534,0.676813,8.773804e-07,1.0097661,98.81323,1.7734231,100,195,100.0,12.114191,1.0329326,-109.37784,1.814453,0.1100119,0.90710914,-9.351737,[-1.146 -0.661 -0.099 -0.518  0.395],27.169891
1.0059067,97.7729,-108.848015,4616.4572377204895,-29.634170903505947,0.2186295,-52.535995,19600,474.99,,2542033,0.75741166,7.05719e-07,0.9981087,98.87523,1.2292155,100,196,100.0,9.959815,1.0076737,-108.89306,1.81277,0.053372815,0.9527492,-8.978838,[-1.15  -0.659 -0.097 -0.518  0.396],18.691051
1.014121,162.61087,-107.643715,4679.289777755737,-34.17385066944268,0.26765773,-44.348953,19700,461.75,,2588208,0.72984517,3.6239624e-07,1.0121076,98.851974,1.4877379,100,197,100.0,12.886952,1.0202023,-107.71574,1.811871,0.091296166,0.92981404,-7.751904,[-1.149 -0.659 -0.098 -0.518  0.394],29.542374
1.0063344,107.15256,-106.91715,4762.054964065552,-33.654380936922486,0.22979952,-55.32021,19800,472.22,,2635430,0.7973483,-1.9073486e-08,1.0006323,98.85747,1.1966385,100,198,100.0,10.261326,1.0081792,-106.95223,1.8115455,0.05258858,0.9474152,-7.0466337,[-1.15  -0.658 -0.096 -0.518  0.393],20.450222
1.0247941,183.09348,-110.13981,4845.15332531929,-31.93942753311686,0.28546104,-53.199684,19900,456.49,,2681079,0.659426,1.2969971e-06,0.99635017,98.86006,1.5047119,100,199,100.0,14.4257965,1.037585,-110.25064,1.8111922,0.11376028,0.92423165,-10.200072,[-1.15  -0.656 -0.096 -0.518  0.393],28.222836
1.0103946,100.56645,-107.18446,4931.0100474357605,-30.933251459622443,0.18708493,-46.7713,20000,482.03,,2729282,0.7655758,-1.04904174e-07,1.0034546,98.87166,1.4355778,100,200,100.0,10.06212,1.0136291,-107.2448,1.8099021,0.07188386,0.96879905,-7.30543,[-1.151 -0.655 -0.094 -0.517  0.392],27.483067
1.0331177,135.18814,-108.39672,5010.173721551895,-28.443734523378765,0.23113403,-48.90886,20100,472.67,,2776549,0.624227,-3.0517577e-07,1.0082601,98.879654,1.57514,100,201,100.0,11.779608,1.0447307,-108.516815,1.8085893,0.12015039,0.9602406,-8.426359,[-1.15  -0.652 -0.093 -0.516  0.391],28.265171
1.021252,132.75243,-108.57957,5081.284630060196,-26.919985178729625,0.24572179,-50.90287,20200,468.47,,2823396,0.6575972,-9.536743e-08,1.0297283,98.88507,1.6394854,100,202,100.0,11.9398365,1.0311452,-108.70083,1.8063735,0.11346462,0.9467825,-8.660919,[-1.151 -0.652 -0.091 -0.518  0.39 ],21.237495
1.0266395,123.395584,-109.08657,5155.461899995804,-30.910291681171017,0.2060757,-50.81668,20300,478.41,,2871237,0.66160977,1.9073487e-07,1.0131272,98.87077,1.70958,100,203,100.0,11.136366,1.0374297,-109.178185,1.8073475,0.123808,0.9692008,-9.159991,[-1.156 -0.65  -0.09  -0.518  0.387],28.71757
1.0059958,104.19254,-108.688896,5227.557052612305,-29.468044792753535,0.22811799,-43.204296,20400,472.64,,2918501,0.82627827,5.7220458e-08,1.0033345,98.875305,1.231175,100,204,100.0,10.358817,1.0073414,-108.7205,1.8053937,0.051680386,0.9480966,-8.818475,[-1.16  -0.646 -0.089 -0.517  0.388],16.898783
1.0053666,106.49632,-107.797676,5299.482368946075,-25.176935939862606,0.2041289,-52.17989,20500,478.34,,2966335,0.81204355,5.531311e-07,1.0046566,98.89473,1.256296,100,205,100.0,10.207656,1.0062985,-107.83387,1.8053099,0.050630912,0.9592442,-7.9307337,[-1.16  -0.646 -0.088 -0.517  0.386],22.621819
1.0082234,123.941444,-108.84885,5370.07833814621,-36.068901942737696,0.272932,-42.764954,20600,459.82,,3012317,0.77576536,-8.583069e-08,1.0027428,98.843124,1.3171952,100,206,100.0,11.199062,1.0121455,-108.879364,1.8053275,0.05987919,0.92325515,-8.974854,[-1.162 -0.646 -0.088 -0.518  0.386],19.869667
1.0133202,84.545876,-107.12631,5441.530657529831,-35.31438858405556,0.23818564,-50.957623,20700,470.25,,3059342,0.7085128,3.8146972e-08,1.0152646,98.84981,1.3547176,100,207,100.0,9.22017,1.0169066,-107.20648,1.805643,0.07860859,0.94683623,-7.2184544,[-1.162 -0.646 -0.086 -0.518  0.386],23.9637
1.0015421,86.91432,-107.96271,5512.724138498306,-25.173629080106338,0.22596131,-33.373688,20800,473.06,,3106648,0.89766586,4.4822693e-07,1.0015484,98.89357,1.1134819,100,208,100.0,9.263628,1.0017841,-107.97967,1.806641,0.028830133,0.9468697,-8.111439,[-1.165 -0.647 -0.085 -0.52   0.387],23.495613
1.0067713,89.6603,-107.45906,5578.167134523392,-31.533638044587764,0.19073348,-29.07758,20900,481.23,,3154771,0.8407276,-6.8664554e-07,0.99996686,98.86894,1.2089822,100,209,100.0,9.327892,1.0084528,-107.500656,1.8057524,0.055219706,0.9657089,-7.5863605,[-1.165 -0.648 -0.085 -0.521  0.388],23.333088
1.030775,147.98895,-109.25217,5640.235629320145,-31.210781383154345,0.27082938,-48.779602,21000,461.53,,3200924,0.6392335,-9.3460085e-07,1.0012633,98.864746,1.8161095,100,210,100.0,12.805249,1.0565349,-109.44505,1.8062866,0.123254746,0.9372645,-9.317952,[-1.165 -0.646 -0.085 -0.521  0.387],23.03376
1.0226978,99.933334,-107.52429,5705.959381341934,-27.157072663170844,0.24023557,-25.578419,21100,470.02,,3247926,0.67578876,6.198883e-07,1.0106314,98.884445,1.448406,100,211,100.0,9.984717,1.0348579,-107.67845,1.8055972,0.103459954,0.95079815,-7.577254,[-1.172 -0.643 -0.085 -0.519  0.387],22.72359
1.0117313,183.64297,-110.2014,5769.355656385422,-29.87671409059338,0.28471753,-53.15142,21200,456.08,,3293534,0.721703,2.2888183e-07,0.9996545,98.86899,1.3397828,100,212,100.0,13.658583,1.0165216,-110.24404,1.8055935,0.07753842,0.91740584,-10.313478,[-1.172 -0.636 -0.086 -0.516  0.387],28.2141
1.0110589,142.62566,-109.99109,5828.729377031326,-30.74716951858113,0.22897469,-40.588593,21300,472.56,,3340790,0.78787255,4.7683717e-08,1.005116,98.86987,1.4280143,100,213,100.0,12.103073,1.0149865,-110.0386,1.8050379,0.07145246,0.9500986,-10.108418,[-1.173 -0.637 -0.084 -0.517  0.387],24.547804
1.0100894,106.2199,-108.53073,5888.2648665905,-29.691640900876635,0.23880067,-41.476303,21400,469.96,,3387786,0.7320752,-2.193451e-07,0.9969977,98.87364,1.2714851,100,214,100.0,10.542962,1.0147043,-108.58744,1.803711,0.068890296,0.9444425,-8.649074,[-1.173 -0.637 -0.082 -0.516  0.386],25.82462
1.002902,117.13891,-108.28679,5949.087163448334,-23.755637894885343,0.21705033,-39.791145,21500,475.29,,3435315,0.8239778,-6.294251e-07,0.9981678,98.90004,1.138681,100,215,100.0,10.822153,1.0037749,-108.303314,1.8030225,0.038895745,0.95191234,-8.433116,[-1.175 -0.637 -0.084 -0.516  0.385],25.911983
1.0169891,68.51559,-107.60632,6010.399293899536,-24.76092659307775,0.19022563,-24.820639,21600,481.54,,3483469,0.7198396,-3.528595e-07,1.0097226,98.897156,1.4565401,100,216,100.0,8.183625,1.0210015,-107.6947,1.8034438,0.08904218,0.97120297,-7.6896286,[-1.175 -0.637 -0.083 -0.516  0.384],23.045618
1.0075235,97.7455,-107.902145,6070.718925952911,-32.71093790775251,0.22254202,-43.20875,21700,474.07,,3530876,0.76902294,3.0517577e-07,1.002256,98.862,1.2421334,100,217,100.0,9.9163885,1.0104288,-107.93464,1.803728,0.058336183,0.95149404,-8.032592,[-1.175 -0.634 -0.083 -0.517  0.385],26.089558
1.0138038,110.7707,-108.51811,6130.147046089172,-25.984566472945797,0.24482661,-50.092873,21800,468.44,,3577720,0.74658567,-1.9073487e-07,1.0078692,98.88905,1.3909215,100,218,100.0,10.633059,1.0193835,-108.56862,1.803639,0.083331555,0.94307023,-8.623341,[-1.175 -0.634 -0.082 -0.517  0.385],24.924389
1.0179431,95.26521,-107.48647,6191.909328699112,-24.562785542135607,0.14203979,-25.330448,21900,489.9,,3626710,0.7322938,1.0681152e-06,1.0086097,98.89972,1.44134,100,219,100.0,9.683474,1.0215573,-107.571396,1.8056651,0.091582626,0.988542,-7.563734,[-1.175 -0.634 -0.08  -0.518  0.385],19.416225
1.0051112,111.55643,-106.62851,6251.682754039764,-32.48225562904023,0.22800852,-22.069748,22000,472.64,,3673974,0.8479172,2.7656554e-07,0.998285,98.86255,1.1632074,100,220,100.0,10.435247,1.0072769,-106.651665,1.8056421,0.047288425,0.94764966,-6.7634587,[-1.174 -0.633 -0.081 -0.519  0.387],22.72675
1.0148616,105.72963,-108.9159,6311.9012541770935,-28.23812487205196,0.22274517,-41.090725,22100,474.23,,3721397,0.73053044,1.2207031e-06,1.0031476,98.880905,1.403291,100,221,100.0,10.27875,1.0194162,-109.00933,1.8067125,0.08064548,0.95531213,-9.01774,[-1.174 -0.632 -0.082 -0.52   0.387],21.832375
1.0039538,112.70141,-108.28577,6371.894656658173,-30.219259439016728,0.2380791,-33.885563,22200,469.97,,3768394,0.83074963,-3.528595e-07,0.9961691,98.8714,1.1640499,100,222,100.0,10.5768175,1.0046178,-108.30409,1.806725,0.04372876,0.9418294,-8.424066,[-1.179 -0.629 -0.083 -0.519  0.388],24.47571
1.0116159,125.580864,-109.572464,6430.698243141174,-26.878205715732964,0.23410769,-49.83056,22300,471.26,,3815520,0.734221,3.528595e-07,1.0015154,98.885925,1.3396639,100,223,100.0,11.022252,1.0161506,-109.64504,1.8069239,0.0803734,0.9478706,-9.687023,[-1.179 -0.629 -0.083 -0.52   0.388],20.173485
1.009476,92.50657,-109.15122,6490.351967096329,-28.998174180429373,0.24161845,-46.027046,22400,469.18,,3862438,0.7836427,-1.1157989e-06,0.99100435,98.87639,1.2984393,100,224,100.0,9.470254,1.0124665,-109.20137,1.8055767,0.066447504,0.9426513,-9.269631,[-1.178 -0.626 -0.082 -0.52   0.388],20.358513
1.0093211,107.29725,-107.72647,6548.284802913666,-33.84010289406088,0.2657504,-33.8635,22500,462.15,,3908653,0.7900231,4.7683716e-07,1.0071566,98.853546,1.3603057,100,225,100.0,10.187903,1.012707,-107.767136,1.8055931,0.068363704,0.9285521,-7.8440495,[-1.178 -0.626 -0.081 -0.521  0.387],23.58803
1.0086762,90.95165,-106.953445,6607.322993993759,-26.524993970204292,0.249999,-32.868618,22600,466.81,,3955334,0.7399861,6.7710874e-07,0.9970445,98.88635,1.4580519,100,226,100.0,9.589802,1.011862,-106.995384,1.8053107,0.063675255,0.93751097,-7.079837,[-1.178 -0.625 -0.08  -0.522  0.387],27.367855
1.022471,130.34424,-108.05762,6663.893270492554,-37.5825580517201,0.303278,-44.120716,22700,450.09,,4000343,0.6775581,-6.8664554e-07,1.0070693,98.83299,1.5088836,100,227,100.0,11.759984,1.0338745,-108.20683,1.802468,0.10648895,0.91046697,-8.115477,[-1.179 -0.624 -0.079 -0.522  0.386],25.904572
1.0107046,130.30917,-109.48077,6724.918866634369,-22.14216645985925,0.21272327,-47.01773,22800,476.51,,4047994,0.7307421,-1.5258789e-07,1.0025973,98.90706,1.4024825,100,228,100.0,11.592046,1.0140722,-109.52296,1.8026667,0.071419194,0.9579636,-9.597703,[-1.178 -0.622 -0.077 -0.52   0.384],29.168074
1.0097598,115.40963,-107.5517,6784.396986961365,-28.434798504947636,0.247317,-51.253826,22900,467.61,,4094755,0.74887896,7.1525574e-07,0.99949205,98.87839,1.347499,100,229,100.0,10.768737,1.0151556,-107.59635,1.8018258,0.07450098,0.9396211,-7.676261,[-1.178 -0.622 -0.075 -0.52   0.384],21.236069
1.0127282,110.44363,-108.33118,6844.393503189087,-34.85953791881217,0.22479303,-47.98803,23000,473.67,,4142122,0.7570578,-7.2479247e-07,0.9980501,98.85281,1.2797737,100,230,100.0,10.23022,1.015407,-108.38602,1.8017522,0.0756411,0.953303,-8.433315,[-1.179 -0.621 -0.074 -0.52   0.383],23.245068
1.0058521,122.507164,-108.660545,6902.872063875198,-28.275406593079005,0.2565683,-51.73399,23100,464.8,,4188602,0.7837762,8.773804e-07,1.0000901,98.87833,1.2061146,100,231,100.0,10.954031,1.007328,-108.698456,1.8004469,0.059029687,0.93229556,-8.793146,[-1.18  -0.62  -0.074 -0.521  0.383],19.964832
1.0266445,137.4478,-108.84669,6960.873170614243,-32.71753757498562,0.28715178,-49.20419,23200,456.07,,4234209,0.609839,1.9073487e-07,1.0207301,98.85652,1.5897343,100,232,100.0,12.210475,1.0370785,-109.04082,1.7966026,0.132213,0.9248406,-8.872952,[-1.18  -0.619 -0.073 -0.521  0.381],20.665745
1.01106,83.87753,-107.07831,7023.476954936981,-21.685722660986027,0.13453077,-23.510864,23300,490.89,,4283298,0.7625443,-6.294251e-07,0.9913488,98.91165,1.2532718,100,233,100.0,9.055974,1.0128992,-107.127594,1.796787,0.069121875,0.9872408,-7.1853385,[-1.18  -0.615 -0.072 -0.518  0.378],21.888775
1.0046235,110.89904,-107.06338,7081.779541730881,-31.6405593398689,0.27588248,-44.041096,23400,458.71,,4329169,0.7921477,5.4359435e-07,0.9981804,98.862045,1.239,100,234,100.0,10.503519,1.0063385,-107.09436,1.7956102,0.04772899,0.9195259,-7.2016025,[-1.18  -0.614 -0.073 -0.52   0.378],22.99415
1.0052077,92.61197,-107.66185,7141.647748708725,-30.201413699055234,0.22529414,-34.480526,23500,473.33,,4376502,0.8306083,7.8201293e-07,0.9983928,98.87239,1.2002668,100,235,100.0,9.489042,1.0070189,-107.70284,1.7949007,0.05119145,0.94909173,-7.797661,[-1.18  -0.614 -0.072 -0.519  0.377],23.729527
1.0048236,83.138794,-108.362434,7202.946905136108,-22.33648326172358,0.20807286,-30.204876,23600,477.44,,4424246,0.83299494,2.670288e-07,0.9939697,98.90643,1.233732,100,236,100.0,9.097682,1.0055896,-108.39702,1.79652,0.04766108,0.9571834,-8.497352,[-1.179 -0.612 -0.071 -0.519  0.376],19.018421
1.023814,198.4117,-109.32489,7260.003586769104,-32.811822546708925,0.2889801,-54.65782,23700,455.26,,4469772,0.6295819,-7.8201293e-07,0.99016255,98.85585,1.5414157,100,237,100.0,14.5757265,1.033378,-109.47437,1.7948372,0.10823375,0.9214714,-9.401041,[-1.179 -0.611 -0.071 -0.519  0.377],23.153961
1.0299449,147.36714,-106.22597,7316.144031763077,-44.02001151768547,0.34564313,-55.092674,23800,433.21,,4513093,0.6414133,3.33786e-07,0.9963887,98.79677,1.5663172,100,238,100.0,12.384717,1.0428933,-106.39099,1.7917187,0.12350679,0.8799206,-6.255117,[-1.187 -0.611 -0.071 -0.519  0.376],23.074343
1.0165279,88.79151,-107.47138,7376.517020702362,-24.339170783982205,0.22435686,-32.7568,23900,473.87,,4560480,0.68289167,-1.0919571e-06,0.99686116,98.89728,1.3752959,100,239,100.0,9.354793,1.0218935,-107.53436,1.7919197,0.09190851,0.9551589,-7.570436,[-1.189 -0.61  -0.069 -0.519  0.373],26.04636
1.004351,74.563896,-108.430374,7437.488450288773,-24.280361929456163,0.17981006,-22.854143,24000,483.35,,4608815,0.87017155,3.8146973e-07,1.0046625,98.899536,1.1864035,100,240,100.0,8.526355,1.0052233,-108.46263,1.7929506,0.04654694,0.9687819,-8.568082,[-1.19  -0.609 -0.067 -0.519  0.373],28.048409
1.0073979,126.78692,-107.10896,7497.161393880844,-24.17669756693277,0.22140642,-44.995277,24100,474.36,,4656251,0.7923382,8.2969666e-07,1.0061429,98.89807,1.2327921,100,241,100.0,11.015004,1.0091097,-107.14545,1.7930368,0.05957066,0.9522764,-7.2310443,[-1.189 -0.609 -0.067 -0.52   0.374],29.467628
1.0031152,118.47512,-107.17401,7556.098772764206,-29.31654712160888,0.24266355,-51.805138,24200,468.69,,4703120,0.8616749,7.6293946e-07,0.9954828,98.87489,1.1788069,100,242,100.0,10.805897,1.0038124,-107.20156,1.7942839,0.040221546,0.9388618,-7.315072,[-1.189 -0.608 -0.067 -0.521  0.374],22.762875
1.0096684,120.40498,-110.85011,7615.709863901138,-27.607133857656628,0.23773248,-42.855427,24300,470.24,,4750144,0.7619117,-3.8146972e-08,1.0027211,98.88258,1.2514907,100,243,100.0,11.176237,1.0149119,-110.903786,1.7932409,0.06580373,0.9449118,-10.974308,[-1.189 -0.609 -0.066 -0.522  0.375],23.63012
1.0077153,110.73109,-108.66746,7676.816678285599,-26.237208842252986,0.20742042,-43.283707,24400,477.66,,4797910,0.8364957,3.2424927e-07,1.0108137,98.89014,1.2543236,100,244,100.0,10.614793,1.0090237,-108.73154,1.791284,0.05388222,0.9590505,-8.787597,[-1.192 -0.608 -0.066 -0.521  0.374],24.794441
1.0116192,84.06135,-108.42036,7737.727455615997,-21.335849882040417,0.20115767,-26.222376,24500,479.14,,4845824,0.71124065,4.959106e-07,1.0107281,98.910934,1.2799854,100,245,100.0,9.177065,1.0141486,-108.50606,1.7883725,0.076764405,0.9639242,-8.523178,[-1.195 -0.608 -0.066 -0.522  0.372],17.486813
