ReturnStepMax,EpThisIter,InitialReturnMax,TimeElapsed,ReturnMeanIW,EpLenMean,MinIW,MaxD2w0t,MeanIW,J_sample_variance,Weights,EmpiricalD2,MinD2w0t,EpRewMean,Iteration,InitialReturnMean,MaxIW,StdIW,MeanD2w0t,EpisodesSoFar,ReturnStepMaxmin,StdD2w0t,MeanEntropy,TimestepsSoFar,InitialReturnMin,Bound,InitialReturnStd,InitialBound
100.0,100,-87.10074,579.3438551425934,-42.66604,16.75,8.6793545e-05,302.33133,0.42406318,7175.772,[-0.601  0.679 -0.636  0.416 -0.737],156.6187,,-108.45862791956056,40,-93.42264,31.166697,0.99118114,0.6325304,4000,99.36668,8.404535,0.6550148,68442,-97.40711,-60.59986,2.6640925,-96.49419
100.0,100,-86.13256,593.6050443649292,-51.66169,16.77,1.9207633e-05,351.5188,0.5240841,12021.483,[-0.542  0.729 -0.64   0.414 -0.764],153.08041,,-108.23545611504817,41,-93.21311,9.295036,1.2477506,0.6678149,4100,99.36545,8.983324,0.65208787,70119,-97.57388,-69.53576,2.809451,-96.493355
100.0,100,-84.78038,607.7209947109222,-50.93666,16.78,0.0011551005,190.5122,0.51961046,9221.774,[-0.495  0.768 -0.652  0.408 -0.767],74.5427,,-108.15163972642853,42,-93.12968,12.868834,1.0751868,0.44544476,4200,99.395424,5.2231827,0.6425635,71797,-97.5044,-66.00245,2.75792,-96.43099
100.0,100,-80.56622,621.4450314044952,-45.68475,16.75,5.514398e-05,248.16666,0.45584998,8550.736,[-0.479  0.795 -0.68   0.401 -0.776],109.9711,,-108.5179029602671,43,-93.47408,31.064663,1.0681611,0.4616395,4300,99.36758,6.002242,0.6082192,73472,-97.51191,-60.629185,3.1728308,-96.384056
100.0,100,-84.312454,635.0389018058777,-65.80252,16.65,0.0023279637,148.44217,0.68764335,5146.2007,[-0.408  0.839 -0.679  0.396 -0.811],17.926355,,-108.40742570613892,44,-93.44496,8.405312,0.7870738,0.24666037,4400,99.36739,2.8687203,0.601252,75137,-97.65495,-76.453094,2.6092334,-96.79952
100.0,100,-86.45153,646.529171705246,-48.86515,16.5,0.00012500201,1604.9899,0.5005084,7681.0596,[-0.422  0.849 -0.652  0.327 -0.818],91.37409,,-108.2768959378978,45,-93.477646,7.5385494,1.0093741,0.37526664,4500,99.351524,13.892223,0.52386844,76787,-97.54205,-60.862503,2.4554317,-96.05739
100.0,100,-82.209114,661.8089911937714,-59.805866,16.14,2.6992955e-05,288.78772,0.619484,3444.1057,[-0.394  0.9   -0.661  0.376 -0.895],31.026674,,-107.64843860670518,46,-93.2231,9.403933,0.6500723,0.3449664,4600,99.36772,4.9402466,0.485773,78401,-97.77855,-70.44529,2.8489006,-95.877075
100.0,100,-81.96515,679.2933132648468,-57.13428,16.86,0.0010018541,244.58205,0.5919097,9259.701,[-0.425  0.859 -0.709  0.428 -0.933],69.39573,,-108.07354511006224,47,-92.99465,12.586967,1.1034757,0.29242808,4700,99.383095,4.075784,0.49652043,80087,-97.561424,-70.235985,2.7514846,-95.8927
100.0,100,-84.34001,692.8104648590088,-54.355694,16.59,0.0010905896,163.40518,0.55988616,17096.076,[-0.352  0.875 -0.723  0.435 -0.922],60.824657,,-108.2266127584206,48,-93.349464,18.030476,1.4713715,0.33454925,4800,99.37406,3.7745724,0.49908823,81746,-97.06533,-67.97368,2.9196126,-96.101105
100.0,100,-83.311226,706.6628601551056,-57.73938,16.35,0.000288149,166.45113,0.5979428,12092.409,[-0.372  0.849 -0.701  0.435 -0.92 ],68.52787,,-107.85504177464782,49,-93.22705,19.00216,1.2558681,0.3749454,4900,99.35672,4.5234776,0.49827117,83381,-97.36624,-71.73,2.932877,-96.11925
100.0,100,-84.56958,718.8222060203552,-48.27463,17.1,0.0011330149,717.205,0.50588435,5835.06,[-0.394  0.816 -0.689  0.44  -0.921],25.464947,,-108.73431804174172,50,-93.38089,10.596977,0.88217515,0.40976882,5000,99.36461,9.268437,0.48809955,85091,-97.61416,-59.684326,2.5009842,-96.600975
100.0,100,-84.36189,733.6039168834686,-67.52166,16.92,0.0012241235,140.32332,0.70348,12011.669,[-0.404  0.831 -0.652  0.376 -0.931],26.85807,,-108.20638161551608,51,-93.06309,20.648151,1.2541034,0.284152,5100,99.34979,3.2845438,0.4865674,86783,-97.455795,-76.904106,2.7569704,-95.891975
100.0,100,-86.10446,744.6893899440765,-39.13118,16.78,0.0022112976,216.71176,0.3848433,5771.008,[-0.416  0.858 -0.655  0.35  -0.932],99.11029,,-108.31525293037139,52,-93.27092,12.969536,0.8660105,0.4739204,5200,99.39467,5.924996,0.49713567,88461,-97.42501,-54.66384,2.645245,-96.50428
100.0,100,-84.26965,758.3074140548706,-84.15479,16.48,0.00844957,26.553041,0.88889736,11181.197,[-0.448  0.819 -0.65   0.355 -0.922],4.519104,,-108.86241294162335,53,-94.004776,17.019726,1.1599475,0.060694706,5300,99.40483,0.4966978,0.49342847,90109,-97.64046,-88.81522,2.323677,-96.772575
100.0,100,-83.04292,769.2879843711853,-50.366062,16.43,0.00015077359,617.7133,0.5124832,9167.49,[-0.428  0.834 -0.661  0.386 -0.925],96.37566,,-108.04750998534342,54,-93.32918,18.361383,1.1022885,0.5395488,5400,99.3747,9.336595,0.46335867,91752,-97.3862,-65.54176,2.7690372,-96.115746
100.0,100,-84.65011,780.786773443222,-60.76472,16.22,0.00073214876,792.8125,0.6368249,10244.782,[-0.481  0.839 -0.617  0.371 -0.956],26.57691,,-108.12778645749,55,-93.54496,10.172169,1.1596,0.24537326,5500,99.36494,6.1569667,0.4737965,93374,-97.4219,-70.68104,2.6388655,-96.772736
100.0,100,-84.32723,794.0269892215729,-65.64553,16.65,4.3519758e-05,856.797,0.6906289,9443.738,[-0.507  0.83  -0.603  0.318 -0.945],53.96905,,-107.86351368960773,56,-92.97618,10.123354,1.1432588,0.44912937,5600,99.354065,7.8370347,0.49749452,95039,-97.62324,-76.75963,2.8519056,-95.86861
100.0,100,-83.841835,807.7904818058014,-57.701828,16.5,0.0014045805,208.10579,0.5904617,19208.076,[-0.51   0.79  -0.62   0.348 -0.921],56.31367,,-108.29962520080248,57,-93.459785,26.378433,1.5336576,0.29138702,5700,99.36468,3.4051871,0.49944687,96689,-97.66938,-71.37567,3.0062945,-96.32811
100.0,100,-86.5845,821.4270629882812,-55.77344,16.12,0.0071462616,535.374,0.5766028,4841.106,[-0.476  0.814 -0.641  0.358 -0.92 ],30.923626,,-108.10355320972798,58,-93.647316,12.601692,0.7804518,0.262325,5800,99.368416,5.5362964,0.49658176,98301,-97.38401,-68.420364,2.6697123,-96.43532
100.0,100,-86.194244,836.9964201450348,-68.47548,16.85,5.941382e-05,810.3443,0.7269825,24103.7,[-0.525  0.826 -0.605  0.314 -0.922],62.85041,,-108.47617980790736,59,-93.34518,41.104492,1.8166358,0.3341274,5900,99.38876,7.838913,0.4526409,99986,-97.68197,-77.11544,2.6613202,-95.929665
100.0,100,-84.85078,851.5545995235443,-79.14921,16.72,0.033336114,11.861969,0.8471853,5141.008,[-0.5    0.849 -0.629  0.351 -0.966],2.6159468,,-108.58625191072124,60,-93.565895,6.6722474,0.80351317,0.06712376,6000,99.401955,0.4667996,0.45636487,101658,-97.56071,-84.72347,2.661443,-96.88048
100.0,100,-83.490974,864.1622161865234,-67.858986,16.56,0.0051800236,156.45087,0.69783384,6444.927,[-0.512  0.872 -0.594  0.322 -0.963],15.575971,,-108.61099236289836,61,-93.7182,10.870121,0.8744796,0.19450063,6100,99.389114,2.5349026,0.46677652,103314,-97.43037,-75.64896,2.64456,-96.88084
100.0,100,-83.40517,877.2706973552704,-75.9,16.62,0.015788248,933.9124,0.8078366,4209.068,[-0.509  0.89  -0.579  0.279 -0.952],13.058216,,-108.55906481130322,62,-93.60711,5.190955,0.68883175,0.11853955,6200,99.35105,5.510424,0.43099985,104976,-97.372284,-81.61182,2.850592,-96.406876
100.0,100,-85.95487,889.6100325584412,-58.95796,16.4,6.0534767e-05,463.6065,0.60266787,5263.935,[-0.558  0.952 -0.542  0.296 -0.988],43.092148,,-108.29780016955574,63,-93.56239,10.334628,0.8258489,0.31126717,6300,99.36889,5.2433968,0.4406054,106616,-97.5003,-68.576004,2.3501573,-96.27486
100.0,100,-84.40982,901.892706155777,-61.01244,17.55,0.0022281373,389.35104,0.6303153,5709.899,[-0.586  0.924 -0.553  0.324 -0.978],47.699093,,-109.37179614214146,64,-93.556244,23.254356,0.87423605,0.41848725,6400,99.383194,6.1216416,0.4447343,108371,-97.32812,-72.1803,2.7543805,-96.7685
100.0,100,-83.4994,912.901778459549,-57.38739,16.38,0.0010826177,362.26343,0.58710754,3991.6614,[-0.584  0.894 -0.553  0.351 -0.974],24.154644,,-108.5967324480809,65,-93.85578,4.720539,0.7002121,0.22099681,6500,99.38958,3.42082,0.4405191,110009,-97.696594,-67.79984,2.775262,-96.61683
100.0,100,-85.19277,929.7862956523895,-42.634262,16.79,9.871984e-05,1413.7583,0.42409617,10353.992,[-0.58   0.948 -0.524  0.327 -0.978],108.1612,,-108.50431768726614,66,-93.444695,23.28838,1.1770515,0.44748452,6600,99.37845,8.8802185,0.44099155,111688,-97.37981,-56.818474,2.6050856,-96.11978
100.0,100,-86.29187,944.845862865448,-70.918015,16.53,0.0017675599,73.87327,0.74189204,10607.376,[-0.551  1.001 -0.517  0.334 -0.978],23.448757,,-108.28703811275098,67,-93.45361,12.427663,1.1535627,0.23833929,6700,99.3968,2.4883642,0.43807843,113341,-98.05392,-81.809525,2.7254362,-96.39205
100.0,100,-82.30937,959.8424270153046,-66.93621,17.03,0.0013519737,156.66713,0.7110572,8073.974,[-0.552  1.01  -0.537  0.313 -0.981],15.923723,,-108.51535858024306,68,-93.248665,6.3613176,0.9937123,0.2796731,6800,99.36493,3.168559,0.42771125,115044,-97.48601,-75.88678,2.761176,-95.96657
100.0,100,-82.362366,971.9433476924896,-51.975044,16.78,0.0003346443,746.5847,0.53236204,8554.385,[-0.552  1.035 -0.48   0.288 -0.991],91.25585,,-108.42441926108344,69,-93.378555,9.499384,1.0601745,0.3545386,6900,99.370766,8.004695,0.37524542,116722,-97.44912,-65.300415,2.4825752,-96.09419
100.0,100,-85.82533,993.6461811065674,-74.72635,16.63,0.0029687255,508.61282,0.7853352,5223.447,[-0.525  1.075 -0.491  0.318 -1.044],16.988688,,-108.51889056336307,70,-93.58479,14.96944,0.788192,0.12437573,7000,99.37923,3.7253773,0.36661196,118385,-97.387474,-82.30826,2.246095,-96.687805
100.0,100,-86.79512,1009.4014112949371,-61.05645,16.88,0.00024947873,215.01566,0.62837404,15743.629,[-0.492  1.101 -0.462  0.305 -1.052],78.44785,,-108.5652323446095,71,-93.40852,30.513342,1.4055992,0.4134117,7100,99.37765,5.236283,0.34561598,120073,-97.5313,-74.69298,2.5764954,-96.5971
100.0,100,-84.20444,1019.1248097419739,-70.44231,16.69,0.0006719014,66.99331,0.7390541,10096.494,[-0.459  1.116 -0.482  0.296 -1.073],9.991393,,-109.14473484765112,72,-94.10263,10.60466,1.1015384,0.15383223,7200,99.415115,1.3108683,0.3015467,121742,-97.69224,-80.56229,2.3363545,-97.0294
100.0,100,-83.886024,1031.3561985492706,-54.45501,17.24,0.00032979847,262.96176,0.55994606,6174.2915,[-0.46   1.109 -0.522  0.309 -1.117],91.95456,,-108.84334105697951,73,-93.354836,17.42578,0.92137456,0.5157002,7300,99.38049,6.7063136,0.2994463,123466,-97.761116,-71.30716,2.5499432,-96.722885
100.0,100,-85.74424,1044.4002079963684,-66.40329,16.32,0.00043283153,303.14767,0.6863573,16842.06,[-0.449  1.137 -0.533  0.303 -1.119],43.04499,,-108.7091271253337,74,-93.995476,10.39427,1.4525634,0.28768855,7400,99.36204,3.877616,0.30214933,125098,-97.940735,-77.853806,2.4527667,-96.759384
100.0,100,-86.341385,1058.4129474163055,-77.4324,16.24,0.0015374359,143.23813,0.8176675,2847.2803,[-0.449  1.178 -0.529  0.298 -1.117],7.035328,,-108.65328469566528,75,-94.00879,4.4791074,0.5913125,0.07441627,7500,99.36302,1.2884434,0.2940994,126722,-97.66403,-83.14209,2.2875023,-96.77127
100.0,100,-84.52438,1071.3171226978302,-61.788002,16.41,0.0001243865,569.3307,0.64075154,3557.928,[-0.454  1.146 -0.549  0.283 -1.125],19.589714,,-108.37273700458098,76,-93.64257,7.0828147,0.6692967,0.12631156,7600,99.37762,3.4206362,0.2840312,128363,-97.39503,-71.95613,2.5325246,-96.43752
100.0,100,-85.677444,1085.0362775325775,-79.77409,16.64,0.023998408,10.390251,0.84033823,7493.435,[-0.45   1.183 -0.539  0.323 -1.135],2.7423594,,-108.73311646707387,77,-93.75227,9.492859,0.9740887,0.04817206,7700,99.371155,0.29856205,0.27084574,130027,-97.66557,-85.02279,2.495251,-97.11691
100.0,100,-84.20633,1097.6665272712708,-60.16098,16.45,6.39718e-05,164.63527,0.61316854,17558.867,[-0.451  1.156 -0.544  0.316 -1.148],50.607666,,-108.40936369480312,78,-93.619514,23.641022,1.4687591,0.27653095,7800,99.36283,3.178251,0.2702567,131672,-97.59271,-74.13534,2.6250901,-96.453705
100.0,100,-84.39051,1112.0437786579132,-64.38645,16.54,0.001736371,146.97423,0.68323,25300.055,[-0.431  1.175 -0.564  0.322 -1.149],52.78364,,-108.16975850645167,79,-93.34628,20.190468,1.8773031,0.2877266,7900,99.354195,3.2468023,0.27429253,133326,-97.16881,-76.49602,2.6712365,-96.096466
100.0,100,-81.26515,1123.1061918735504,-71.17117,16.6,0.0005476264,182.58081,0.7564289,12453.1045,[-0.446  1.153 -0.546  0.316 -1.145],16.59276,,-108.42796073120574,80,-93.51649,23.240932,1.3181453,0.1146991,8000,99.37139,1.4071604,0.27450198,134986,-97.43397,-81.80188,2.7562885,-96.492355
100.0,100,-87.19608,1135.685411453247,-73.15728,16.2,0.0043033916,914.06494,0.7653932,11763.826,[-0.434  1.182 -0.553  0.33  -1.144],46.973705,,-108.3119747023202,81,-93.73842,15.890437,1.2146869,0.2178786,8100,99.40268,7.880113,0.30520076,136606,-97.2473,-81.081184,2.1188982,-96.492226
100.0,100,-86.5309,1150.2035200595856,-42.70205,16.43,0.00025138148,506.56567,0.43140694,4975.847,[-0.454  1.143 -0.568  0.328 -1.114],93.717804,,-108.22958091616022,82,-93.48621,14.745029,0.7946823,0.38190863,8200,99.353874,6.3313484,0.29025725,138249,-97.50304,-54.548325,2.6407554,-96.237915
