TimestepsSoFar,MeanEntropy,InitialReturnMin,StdD2w0t,EpisodesSoFar,Bound,MaxIW,MeanIW,ReturnStepMaxmin,ReturnStepMax,Weights,EmpiricalD2,InitialReturnStd,InitialReturnMax,EpLenMean,Iteration,InitialReturnMean,MaxD2w0t,InitialBound,StdIW,J_sample_variance,TimeElapsed,EpThisIter,EpRewMean,ReturnMeanIW,MinD2w0t,MeanD2w0t,MinIW
630483,1.5982571,-18.519585,0.27071032,16400,-103.17514,1.7279557,1.0433724,93.46241,100.0,[-0.754 -0.524 -0.415 -0.784  0.18 ],1.0222812,15.249418,42.0867,38.29,164,5.1879883e-06,1.0812441,-107.11183,0.16270696,1237.9796,1756.509468793869,100,-106.0174054645495,206.23718,,0.07794928,0.6684852
634447,1.5920995,-18.91092,0.27892995,16500,-97.20288,2.0436354,1.0668142,93.54589,100.0,[-0.746 -0.52  -0.407 -0.791  0.179],1.0581267,12.285494,27.77119,39.64,165,-4.5776366e-07,1.1274564,-102.1915,0.27150014,1910.7317,1767.2932138442993,100,-108.10136150889196,204.55786,,0.08182146,0.49876234
638231,1.5869392,-15.855644,0.26675075,16600,-93.701385,1.3316199,1.022757,93.272835,100.0,[-0.763 -0.518 -0.418 -0.797  0.173],1.0179175,11.462087,29.760273,37.84,166,-4.196167e-07,1.0350378,-95.509796,0.12731421,490.63724,1778.1030230522156,100,-108.36058211426234,209.52393,,0.07632502,0.65906733
642228,1.5936543,-20.110832,0.272102,16700,-107.627914,1.3398496,1.0076214,93.64595,100.0,[-0.763 -0.519 -0.424 -0.8    0.168],1.0052851,13.826008,41.73087,39.97,167,4.196167e-06,1.0126221,-108.30716,0.07506522,443.12564,1789.7150118350983,100,-107.00058338203252,191.17513,,0.08020321,0.8383691
646311,1.6050758,-18.499603,0.28204015,16800,-101.513794,2.3910775,1.0765605,93.728546,100.0,[-0.758 -0.519 -0.421 -0.8    0.175],1.0607749,11.8301,27.86097,40.83,168,5.683899e-06,1.1468292,-107.37959,0.2738541,1862.9899,1801.542308807373,100,-107.61685486084869,197.25858,,0.08407041,0.4440949
650242,1.6174842,-17.733757,0.27215487,16900,-101.65129,2.0359218,1.02729,93.54376,100.0,[-0.745 -0.529 -0.423 -0.815  0.186],1.0186889,12.679268,32.73531,39.31,169,9.918213e-07,1.0438153,-103.70679,0.16348073,1042.0104,1812.9791014194489,100,-107.24251313878717,198.66756,,0.07949759,0.6809402
654039,1.6204886,-17.079895,0.27032134,17000,-103.83206,1.9449733,1.0412668,93.363205,100.0,[-0.746 -0.534 -0.426 -0.814  0.198],1.0469216,13.556948,41.43574,37.97,170,8.544922e-06,1.0921005,-106.71437,0.27462444,1818.9282,1823.8516111373901,100,-107.01510486600473,209.67245,,0.07747983,0.49022362
658216,1.6172107,-19.506004,0.28111604,17100,-125.42206,1.8202529,1.0497103,93.908005,100.0,[-0.741 -0.53  -0.433 -0.815  0.202],1.0423884,14.322547,32.741837,41.77,171,-2.0599366e-06,1.0750406,-128.27437,0.22190422,977.5016,1835.3159654140472,100,-106.34633067777176,184.61768,,0.08486501,0.4796688
661819,1.6058611,-15.779579,0.2611796,17200,-78.53882,1.4849334,1.0300457,93.03928,100.0,[-0.735 -0.525 -0.437 -0.819  0.198],1.0182633,11.625989,27.856377,36.03,172,-1.1444092e-06,1.0565667,-81.42024,0.12878673,748.3608,1844.9101448059082,100,-107.382919431342,222.64621,,0.072776034,0.6233596
665901,1.5987282,-19.788635,0.27736428,17300,-123.687775,1.6024461,1.0334903,93.74693,100.0,[-0.719 -0.532 -0.438 -0.825  0.187],1.0279292,13.879011,53.28325,40.82,173,2.0980835e-06,1.0512918,-126.90228,0.1575469,933.58673,1856.060623884201,100,-107.2150067763433,191.26611,,0.082694806,0.59939486
669738,1.6165311,-15.416481,0.2726424,17400,-94.75104,2.6272535,1.059793,93.40287,100.0,[-0.726 -0.531 -0.431 -0.822  0.18 ],1.037211,12.529224,34.74189,38.37,174,5.722046e-07,1.1383194,-100.92511,0.21794972,1766.5533,1866.6797091960907,100,-107.38097631072885,211.87933,,0.07858745,0.6643264
673605,1.6090522,-18.45057,0.26952875,17500,-101.437225,1.4060671,1.021008,93.44687,100.0,[-0.745 -0.527 -0.435 -0.821  0.198],1.0130702,13.968614,37.805305,38.67,175,9.155273e-07,1.0348618,-103.51842,0.09663787,521.55963,1878.4123404026031,100,-107.36997992931809,202.53317,,0.07802875,0.7534684
677358,1.601464,-19.07219,0.26694542,17600,-95.155,1.6638198,1.0340772,93.346954,100.0,[-0.745 -0.517 -0.43  -0.82   0.19 ],1.0231087,14.280903,47.713593,37.53,176,3.0517579e-06,1.0653486,-98.362,0.15786706,921.00323,1888.8942050933838,100,-106.08120520011788,209.57648,,0.07604151,0.7126554
681404,1.5986388,-19.298462,0.27303222,17700,-115.2852,1.2402459,1.0046374,93.664474,100.0,[-0.76  -0.524 -0.433 -0.824  0.182],1.0027308,11.63092,27.079563,40.46,177,-2.861023e-06,1.0107638,-115.599945,0.053203925,173.57852,1900.312668800354,100,-107.93896371775354,189.49971,,0.08101584,0.8529085
685269,1.5962803,-17.762848,0.2709306,17800,-111.47504,1.7715688,1.0402273,93.54787,100.0,[-0.767 -0.522 -0.434 -0.821  0.18 ],1.0214243,15.408898,70.16705,38.65,178,-5.760193e-06,1.0732929,-115.24602,0.14758112,1069.0542,1912.6127417087555,100,-105.36257114341807,201.69037,,0.07841147,0.6321981
689317,1.6116506,-20.995522,0.2810445,17900,-111.32985,2.065995,1.0662639,93.75608,100.0,[-0.758 -0.535 -0.433 -0.833  0.177],1.0561936,13.699379,35.17807,40.48,179,-3.3569336e-06,1.1151702,-116.76309,0.2658302,2209.6565,1923.1531920433044,100,-106.13702285149107,196.62202,,0.08338967,0.58540267
693229,1.6226525,-19.17678,0.27085668,18000,-112.66234,1.8058655,1.0226187,93.53603,100.0,[-0.763 -0.537 -0.426 -0.833  0.193],1.0137466,13.604952,40.817307,39.12,180,-1.2969971e-06,1.0340972,-114.499466,0.1363473,715.4256,1934.4077908992767,100,-106.87614526347934,198.35274,,0.078911066,0.791546
697254,1.6246245,-18.919289,0.27353668,18100,-126.44273,1.399924,1.014933,93.67321,100.0,[-0.769 -0.533 -0.428 -0.831  0.204],1.0140773,14.562694,46.843666,40.25,181,-5.9509275e-06,1.0242802,-127.66551,0.118216954,517.698,1945.2348265647888,100,-107.20267721456067,190.50462,,0.08093206,0.71578026
701079,1.6204923,-16.91504,0.26672858,18200,-96.791885,1.3244189,1.011,93.39863,100.0,[-0.775 -0.534 -0.425 -0.828  0.206],1.0067625,11.791605,29.297066,38.25,182,-3.7384034e-06,1.0194523,-97.75366,0.07673859,302.7016,1955.5225925445557,100,-107.13139396772412,202.846,,0.07676935,0.8012985
705144,1.621676,-19.663063,0.27501234,18300,-123.882675,1.3044909,1.0197213,93.70132,100.0,[-0.78  -0.528 -0.422 -0.824  0.202],1.0107597,13.310415,48.789467,40.65,183,3.967285e-06,1.0280544,-125.35773,0.10310023,389.0527,1968.0118181705475,100,-107.69577223784205,189.79768,,0.08181063,0.7497282
709131,1.6234221,-19.20884,0.272014,18400,-108.38966,1.2772533,1.0105044,93.59392,100.0,[-0.778 -0.523 -0.424 -0.82   0.203],1.0059897,12.704467,48.77955,39.87,184,1.7166137e-06,1.0225173,-109.48082,0.06895893,238.65025,1977.3639483451843,100,-107.77047729381916,194.00209,,0.08007138,0.8008005
712808,1.6151596,-16.955544,0.26692778,18500,-72.87102,1.5049387,1.0493687,93.121605,100.0,[-0.785 -0.527 -0.43  -0.822  0.205],1.0302873,11.649858,34.755016,36.77,185,-1.6021728e-06,1.0647119,-77.89473,0.15155016,919.07874,1987.9007074832916,100,-108.07537884321646,222.05373,,0.075193055,0.69305766
716964,1.6219718,-19.19809,0.2781646,18600,-123.51428,1.5819108,1.021591,93.80625,100.0,[-0.794 -0.522 -0.438 -0.811  0.196],1.0148331,13.371689,35.966476,41.56,186,-3.4332274e-06,1.0392872,-125.136826,0.13224325,589.3351,1998.5592441558838,100,-107.9263183594526,185.18192,,0.08374919,0.7317976
720701,1.6107289,-15.729477,0.26485083,18700,-91.15639,1.2755877,1.016833,93.214134,100.0,[-0.784 -0.524 -0.436 -0.819  0.203],1.011251,12.637533,46.375504,37.37,187,4.196167e-07,1.0291374,-92.84161,0.086335,455.974,2009.4200077056885,100,-108.10894690150865,211.83635,,0.07527121,0.7428429
724588,1.6159089,-18.541908,0.26871374,18800,-101.926605,1.4687862,1.0124907,93.439064,100.0,[-0.782 -0.519 -0.433 -0.818  0.192],1.0072961,11.775202,27.522846,38.87,188,-2.861023e-06,1.0231216,-102.846725,0.09645527,366.51733,2019.5072083473206,100,-108.07722684719391,200.44916,,0.0780181,0.8444556
728656,1.6240038,-16.591194,0.27826372,18900,-112.41673,1.6308221,1.0446233,93.71167,100.0,[-0.79  -0.515 -0.432 -0.814  0.197],1.0246406,12.105608,36.86561,40.68,189,-1.6021728e-06,1.0669026,-116.047,0.16466627,910.036,2031.0762016773224,100,-107.5647330376242,193.8156,,0.08280182,0.73576194
732776,1.6230457,-19.3582,0.2766544,19000,-123.123886,1.7500638,1.0125277,93.84389,100.0,[-0.793 -0.51  -0.422 -0.815  0.205],1.0115516,14.592911,40.948147,41.2,190,1.1444092e-06,1.0465618,-124.56625,0.12474963,610.73553,2043.0524761676788,100,-106.21593056411724,183.6556,,0.08290416,0.70051616
736996,1.6240045,-20.20346,0.28008133,19100,-129.26117,1.4852931,1.0168395,93.95199,100.0,[-0.779 -0.509 -0.418 -0.82   0.204],1.018307,14.23051,36.6699,42.2,191,4.4250487e-06,1.0361454,-130.88564,0.13163108,487.07574,2053.1943452358246,100,-106.51349292008346,179.44382,,0.08503338,0.62973136
740950,1.6229672,-17.922234,0.26998344,19200,-108.363785,1.0914236,1.0016946,93.53616,100.0,[-0.783 -0.511 -0.417 -0.815  0.205],1.0010122,12.296148,35.84113,39.54,192,-9.155273e-07,1.0043126,-108.549194,0.025349844,167.2931,2064.16313457489,100,-108.02097709564033,194.51701,,0.07911649,0.9141186
744889,1.6180898,-20.448135,0.26996034,19300,-126.123764,1.201911,1.0081807,93.623184,100.0,[-0.789 -0.51  -0.418 -0.814  0.204],1.0042162,15.842745,56.659653,39.39,193,-3.6621093e-06,1.015249,-126.81529,0.05962645,312.95895,2075.69633936882,100,-105.89663195786834,192.2646,,0.078947656,0.7701647
748843,1.6236478,-18.253967,0.27340832,19400,-112.085526,1.8063778,1.0413705,93.60897,100.0,[-0.797 -0.51  -0.419 -0.811  0.199],1.0222493,13.044673,44.110695,39.54,194,-4.8828124e-06,1.0792059,-115.006744,0.17038834,1013.9184,2086.2137820720673,100,-106.58335743656491,197.52742,,0.080113396,0.7336356
753222,1.6309379,-20.335167,0.28592518,19500,-140.83827,1.547258,1.0361303,94.1252,100.0,[-0.789 -0.498 -0.412 -0.811  0.205],1.0202538,13.716444,43.092964,43.79,195,4.959106e-07,1.060479,-143.40575,0.13861066,630.5125,2098.170799970627,100,-106.73425923391386,173.30388,,0.08858039,0.76177144
757280,1.6353753,-17.91085,0.27369234,19600,-123.25534,1.2435322,1.0078881,93.68714,100.0,[-0.774 -0.493 -0.407 -0.81   0.212],1.0037328,12.502795,44.018673,40.58,196,4.7302246e-06,1.0107366,-123.88063,0.06084516,243.22334,2109.2374596595764,100,-107.79799481376513,188.66183,,0.08133955,0.87066907
761476,1.6461697,-20.067879,0.27944824,19700,-126.82086,1.6880385,1.0219786,93.8898,100.0,[-0.777 -0.488 -0.407 -0.807  0.216],1.0132458,13.811237,36.226727,41.96,197,5.340576e-06,1.0330075,-128.36989,0.12794924,569.286,2120.1872963905334,100,-107.2122625393684,182.02078,,0.084580995,0.75142896
765630,1.6445328,-19.317917,0.27651578,19800,-137.97905,1.2625673,1.0078534,93.81861,100.0,[-0.786 -0.484 -0.407 -0.803  0.227],1.0028656,13.514626,49.516567,41.54,198,-4.577637e-06,1.0145493,-138.49203,0.05215701,239.54776,2130.3544161319733,100,-107.61749228643677,182.41515,,0.08323439,0.89228404
769306,1.6548927,-16.53595,0.2631714,19900,-98.59834,1.448015,1.0264214,93.1898,100.0,[-0.792 -0.481 -0.409 -0.799  0.226],1.0124395,13.030549,40.501915,36.76,199,3.5095215e-06,1.0473001,-100.97006,0.11691287,638.4022,2140.3593451976776,100,-106.79155303400157,214.92003,,0.0741336,0.7663393
773663,1.6630136,-22.473862,0.28465694,20000,-141.21686,1.4701357,1.019784,94.105255,100.0,[-0.784 -0.485 -0.412 -0.8    0.236],1.0133725,14.772997,43.01173,43.57,200,-6.713867e-06,1.0334641,-143.28699,0.10796411,654.2525,2151.880933523178,100,-106.63210530581904,173.21103,,0.087949514,0.7597209
777431,1.6565582,-17.035912,0.26593375,20100,-95.12799,1.4391184,1.0192341,93.30766,100.0,[-0.778 -0.487 -0.406 -0.804  0.244],1.0155292,13.147925,49.398544,37.68,201,2.861023e-06,1.0386546,-96.55679,0.133922,621.0526,2162.7410957813263,100,-107.24356088239297,208.02682,,0.07591707,0.61676085
781720,1.6558695,-22.666801,0.28152558,20200,-139.60243,1.3056155,1.0147773,94.010376,100.0,[-0.775 -0.478 -0.404 -0.803  0.238],1.006221,14.355094,44.537167,42.89,202,-4.959106e-07,1.0232903,-141.00836,0.072954565,446.52753,2173.674168109894,100,-107.0027529807846,175.57896,,0.086232595,0.8478081
785503,1.6495098,-18.275574,0.26641405,20300,-103.68213,1.356898,1.0212666,93.299995,100.0,[-0.77  -0.478 -0.399 -0.807  0.237],1.0117909,13.791486,39.661938,37.83,203,5.645752e-06,1.0400608,-105.52104,0.09998874,544.38635,2184.4137995243073,100,-107.81720977672741,208.13193,,0.07622116,0.71547484
789742,1.6517304,-20.867424,0.2801475,20400,-140.34444,1.3682996,1.0190027,93.97748,100.0,[-0.771 -0.472 -0.397 -0.81   0.231],1.0074471,14.544872,40.33375,42.39,204,-4.577637e-06,1.0352172,-141.81523,0.08321885,497.6426,2196.0849421024323,100,-106.45281332916329,177.80086,,0.08526605,0.85495496
793519,1.6465755,-18.611626,0.26659015,20500,-107.44293,1.5195507,1.0293328,93.358864,100.0,[-0.776 -0.471 -0.394 -0.812  0.233],1.0213437,12.86645,47.265213,37.77,205,-3.4332277e-07,1.0738696,-109.98729,0.14780554,881.2861,2206.3055391311646,100,-106.53365646690348,207.75897,,0.07620314,0.6840867
797458,1.6302706,-18.904907,0.27419916,20600,-111.47296,1.5716743,1.0425618,93.64784,100.0,[-0.759 -0.468 -0.391 -0.816  0.228],1.0256488,15.347057,57.00289,39.39,206,-6.027222e-06,1.0690156,-114.7847,0.165089,1104.8927,2217.419697999954,100,-105.41092527769662,197.1406,,0.08017536,0.6233226
800977,1.6327883,-15.950188,0.25634384,20700,-75.62346,1.2662688,1.0087907,92.894806,100.0,[-0.758 -0.464 -0.385 -0.816  0.211],1.0034493,11.3473425,26.590672,35.19,207,-9.536743e-07,1.0142769,-76.41757,0.06287063,256.1045,2227.553744316101,100,-107.42145632370458,225.2033,,0.07053332,0.80677664
804971,1.6237032,-19.498184,0.2757143,20800,-115.30406,2.2371097,1.0468755,93.622406,100.0,[-0.751 -0.47  -0.387 -0.819  0.214],1.0358493,12.669913,35.96844,39.94,208,4.7302246e-06,1.0877674,-118.9924,0.21745041,1280.1633,2238.1375889778137,100,-107.39074474444706,197.83333,,0.08123182,0.63604355
808966,1.6276104,-17.948112,0.2750043,20900,-110.67714,1.6305773,1.0349206,93.60261,100.0,[-0.739 -0.471 -0.387 -0.829  0.205],1.0248855,12.588248,31.229694,39.95,209,1.9073487e-07,1.0609907,-113.743866,0.15533446,842.4892,2249.745710134506,100,-107.82882753118311,197.32387,,0.081035234,0.6880605
812949,1.619043,-20.946175,0.27235687,21000,-113.77594,1.4792504,1.0161006,93.65427,100.0,[-0.735 -0.468 -0.378 -0.825  0.209],1.0085896,13.73032,33.768173,39.83,210,4.043579e-06,1.0259031,-114.87154,0.10495291,517.9469,2261.4227266311646,100,-106.46111952828967,191.97552,,0.08012907,0.7634542
817252,1.6279343,-19.05812,0.2925031,21100,-120.29457,3.1481938,1.1058885,93.96411,100.0,[-0.732 -0.464 -0.373 -0.825  0.2  ],1.0963066,11.609594,28.90519,43.03,211,-2.3269654e-06,1.1792238,-127.52222,0.38582548,3428.4224,2272.5384571552277,100,-108.34794911067915,191.03108,,0.08969834,0.48670235
821230,1.6236339,-18.940056,0.27816218,21200,-107.65268,2.5232902,1.0701082,93.55867,100.0,[-0.727 -0.476 -0.365 -0.826  0.209],1.0481286,12.541769,30.911427,39.78,212,-3.1661987e-06,1.1237351,-112.03348,0.32074556,2508.912,2283.61199760437,100,-108.22798822697021,203.3577,,0.08174739,0.5376689
825007,1.6195308,-20.006065,0.2664299,21300,-102.29988,1.4285107,1.0250974,93.40959,100.0,[-0.723 -0.457 -0.358 -0.815  0.205],1.0193042,14.1576805,43.421585,37.77,213,5.683899e-06,1.0482382,-104.49739,0.12565903,674.9727,2294.5686745643616,100,-105.57638517201936,204.96925,,0.076158606,0.73350114
829577,1.6253741,-21.910126,0.29163322,21400,-146.06029,1.6245077,1.0406134,94.280876,100.0,[-0.735 -0.458 -0.36  -0.81   0.201],1.0217158,13.173171,34.686756,45.7,214,5.378723e-06,1.0730203,-148.71574,0.14899068,624.94543,2307.585186481476,100,-107.83227393308036,166.06496,,0.092492014,0.7491161
833792,1.6231394,-18.521667,0.28044036,21500,-124.26196,1.3682804,1.0310203,93.90692,100.0,[-0.739 -0.469 -0.364 -0.814  0.206],1.0154973,13.108866,30.559677,42.15,215,6.2179565e-06,1.0593069,-126.89328,0.10865636,393.70935,2318.4447135925293,100,-107.33658861886254,182.04459,,0.08508753,0.6823963
837712,1.6240045,-18.023766,0.27425048,21600,-108.43036,2.757065,1.0493786,93.51621,100.0,[-0.751 -0.476 -0.37  -0.811  0.204],1.0434542,13.174054,35.50894,39.2,216,-2.4795531e-06,1.122407,-112.554825,0.25726056,1423.1283,2329.2682621479034,100,-107.48355993350026,203.16309,,0.07997363,0.5580432
841788,1.6210737,-18.206245,0.2747992,21700,-116.43977,1.2304343,1.0145292,93.76477,100.0,[-0.774 -0.476 -0.374 -0.799  0.205],1.0052029,14.805934,60.41447,40.76,217,2.4414062e-06,1.0212415,-117.55882,0.060786985,317.0164,2340.2591145038605,100,-106.69405054287373,186.53145,,0.0818648,0.834748
845795,1.6204184,-19.068268,0.2727417,21800,-108.65967,1.3310593,1.0112233,93.64579,100.0,[-0.782 -0.475 -0.379 -0.797  0.202],1.0072834,13.588138,55.829445,40.07,218,,1.0248456,-109.72244,0.08537249,439.99423,2349.935900449753,100,-107.27379432686087,191.82822,,0.08050497,0.7493377
849780,1.6122067,-18.384827,0.2796238,21900,-113.082504,2.5339344,1.0733805,93.668465,100.0,[-0.769 -0.478 -0.376 -0.797  0.201],1.0465362,14.035798,38.481934,39.85,219,3.890991e-06,1.1415737,-118.68417,0.29096815,2768.0352,2359.3486437797546,100,-106.23133648927993,201.07307,,0.08226301,0.6089822
853898,1.6168717,-19.428741,0.27676597,22000,-127.76654,1.4727697,1.0216625,93.805435,100.0,[-0.754 -0.48  -0.361 -0.8    0.193],1.0097821,14.750364,46.257103,41.18,220,1.411438e-06,1.0396264,-129.457,0.10552299,508.7776,2370.570881128311,100,-106.95598840129556,185.63666,,0.082913876,0.73941576
858054,1.6123234,-20.705994,0.2786368,22100,-130.47157,1.3500341,1.019348,93.92874,100.0,[-0.742 -0.483 -0.36  -0.799  0.198],1.0104023,15.38451,50.519318,41.56,221,1.6403199e-06,1.0431683,-132.47078,0.08503275,563.59924,2382.5631251335144,100,-105.3809515755882,181.4051,,0.08388973,0.81740034
862438,1.6055669,-20.271767,0.2895023,22200,-133.31137,1.9651886,1.0564741,94.15643,100.0,[-0.735 -0.481 -0.353 -0.802  0.193],1.062492,13.987699,37.43014,43.84,222,-1.5258789e-07,1.106621,-137.05154,0.28081098,1484.9036,2394.305690765381,100,-106.17131836501039,175.6336,,0.08972702,0.39356035
866736,1.5965983,-21.11634,0.28221142,22300,-126.16029,1.3171678,1.0171461,94.01753,100.0,[-0.75  -0.487 -0.35  -0.799  0.187],1.0110333,13.15615,31.430801,42.98,223,5.645752e-06,1.0245864,-127.60318,0.0960041,345.66434,2404.765653848648,100,-107.07325543361151,176.00383,,0.08654615,0.69365615
870599,1.5995144,-18.61689,0.2703918,22400,-105.85524,1.810042,1.0348672,93.476494,100.0,[-0.755 -0.485 -0.35  -0.801  0.178],1.0263456,14.047959,37.53684,38.63,224,1.9454956e-06,1.0745962,-108.651596,0.17221305,1003.8515,2415.918163061142,100,-106.6865577362196,202.94768,,0.07823212,0.65734744
875298,1.6031963,-23.368057,0.29508293,22500,-157.99452,1.9199191,1.0353886,94.50461,100.0,[-0.748 -0.493 -0.356 -0.811  0.18 ],1.0272008,14.155373,39.14856,46.99,225,1.0681152e-06,1.0708016,-160.06313,0.18142453,694.62256,2427.2097160816193,100,-105.6192192374635,156.91005,,0.095031306,0.67561936
879642,1.6043928,-21.283417,0.28223306,22600,-135.99896,1.2189243,1.0055203,94.09738,100.0,[-0.758 -0.495 -0.358 -0.805  0.184],1.0032276,13.95655,31.563213,43.44,226,-3.5095215e-06,1.0094178,-136.3865,0.05942445,265.45053,2438.480269908905,100,-106.48489693684024,170.59937,,0.08705922,0.86584836
884196,1.6035144,-22.52687,0.28959814,22700,-150.15726,1.6173885,1.0159471,94.30946,100.0,[-0.76  -0.499 -0.36  -0.808  0.185],1.0101631,14.013894,40.21606,45.54,227,-3.7384034e-06,1.0288789,-151.42224,0.113778464,504.56586,2449.4601604938507,100,-106.80357796203606,162.9404,,0.09167402,0.74555504
888769,1.604188,-23.135857,0.29118195,22800,-147.27126,2.560155,1.040999,94.385124,100.0,[-0.757 -0.501 -0.359 -0.815  0.185],1.0245689,14.294521,42.862614,45.73,228,1.9073487e-07,1.1114707,-150.11322,0.19541846,680.40326,2461.0956258773804,100,-105.51920630491388,162.41542,,0.092374735,0.76828116
892707,1.6120069,-19.430428,0.2715449,22900,-107.47298,1.4015363,1.0231264,93.58599,100.0,[-0.773 -0.493 -0.356 -0.806  0.185],1.0107173,13.009778,35.76606,39.38,229,-6.1798096e-06,1.0369977,-109.35719,0.09926754,496.19244,2471.853201150894,100,-106.60423329233022,196.31679,,0.07939306,0.7738541
896822,1.6138856,-19.31414,0.27557206,23000,-117.31369,1.3592079,1.0101205,93.78921,100.0,[-0.779 -0.496 -0.361 -0.804  0.193],1.0046765,12.595515,28.695862,41.15,230,,1.0238762,-118.36928,0.07072406,300.99936,2482.688511133194,100,-107.21387506422565,184.80087,,0.08252608,0.7652206
901194,1.6214824,-21.203148,0.29087088,23100,-131.20842,3.6477878,1.1045953,94.16716,100.0,[-0.792 -0.491 -0.363 -0.801  0.195],1.0683323,13.994952,33.276443,43.72,231,2.0217894e-06,1.3034177,-138.36124,0.37817794,2978.2712,2494.0597751140594,100,-105.64587237105187,179.80882,,0.08999001,0.57185835
905763,1.6268743,-24.055565,0.28969058,23200,-161.17548,1.4011791,1.0182778,94.408936,100.0,[-0.825 -0.487 -0.368 -0.789  0.203],1.0093518,16.664122,54.108013,45.69,232,1.4877319e-06,1.0201923,-162.26941,0.09850015,393.58786,2505.6451981067657,100,-104.88315786240979,158.634,,0.09186489,0.79648656
910154,1.6302558,-18.684914,0.28707805,23300,-134.79225,1.7919403,1.0533258,94.1301,100.0,[-0.829 -0.486 -0.372 -0.789  0.208],1.0361613,13.602317,44.159866,43.91,233,2.2506713e-06,1.0788493,-137.45288,0.19054443,758.29224,2517.3643686771393,100,-106.91885295995246,173.51768,,0.08906614,0.49667278
914334,1.6270466,-19.981842,0.2793237,23400,-130.1679,1.4057032,1.026172,93.89509,100.0,[-0.819 -0.49  -0.377 -0.798  0.211],1.018452,13.675022,35.573925,41.8,234,-3.967285e-06,1.0427219,-132.29274,0.12914029,496.79602,2529.308459997177,100,-106.69265655811854,182.67784,,0.08436636,0.61168945
918367,1.6191345,-19.354858,0.27460265,23500,-122.89661,1.4164324,1.0241938,93.73764,100.0,[-0.822 -0.492 -0.378 -0.792  0.208],1.0126326,14.339861,42.03862,40.33,235,-1.6403199e-06,1.0456887,-124.759995,0.110373564,424.9454,2539.7187967300415,100,-106.11571726541057,189.43405,,0.08133349,0.6091775
922737,1.6171925,-19.63868,0.28263614,23600,-141.55077,1.143832,1.001401,94.10722,100.0,[-0.819 -0.486 -0.374 -0.792  0.2  ],1.0011162,14.586976,37.108406,43.7,236,-5.1879883e-06,1.0034522,-141.72919,0.034762025,260.95483,2551.206164598465,100,-106.90699547219182,169.12862,,0.087465,0.8890558
927012,1.6103464,-21.602005,0.28196552,23700,-132.3913,1.4375768,1.0304543,94.02501,100.0,[-0.815 -0.484 -0.372 -0.791  0.198],1.0158818,13.363495,42.034134,42.75,237,2.670288e-07,1.0363641,-134.26505,0.11971419,503.96387,2562.1384930610657,100,-106.34101929480856,177.12262,,0.086210206,0.76083106
931655,1.6211867,-20.372818,0.29249385,23800,-148.93575,1.7281137,1.0204184,94.35035,100.0,[-0.809 -0.486 -0.369 -0.788  0.191],1.0126996,13.286191,46.698643,46.43,238,7.6293944e-08,1.0271189,-150.42526,0.12005915,418.4394,2574.14385843277,100,-107.94204345959766,160.72847,,0.09358088,0.7782618
936074,1.6170946,-21.8489,0.28740284,23900,-133.24042,1.8011506,1.0303347,94.11963,100.0,[-0.809 -0.484 -0.37  -0.787  0.202],1.0155662,13.065853,37.38939,44.19,239,-5.645752e-06,1.061955,-135.6104,0.13572504,776.4214,2585.8907432556152,100,-107.83164141552406,173.1177,,0.089484416,0.73537385
940192,1.616118,-18.529396,0.2767557,24000,-131.96097,1.7162824,1.0189071,93.85112,100.0,[-0.802 -0.481 -0.361 -0.791  0.198],1.0084187,14.158483,39.624752,41.18,240,-4.196167e-06,1.0360209,-133.62605,0.106080964,451.93054,2597.2729783058167,100,-106.01559075660666,183.80597,,0.08291152,0.73673284
944494,1.6132764,-20.86441,0.28092018,24100,-136.97287,1.1721978,1.0065186,94.01519,100.0,[-0.814 -0.48  -0.367 -0.785  0.197],1.00271,13.807172,38.068134,43.02,241,-2.5939942e-06,1.0107911,-137.3871,0.04760958,250.62027,2608.425149202347,100,-107.22393444218507,173.98026,,0.086195566,0.87191504
948484,1.6112523,-16.813194,0.27285957,24200,-116.74608,1.3086178,1.0165058,93.64279,100.0,[-0.809 -0.479 -0.366 -0.783  0.194],1.0097417,13.216198,43.855614,39.9,242,-5.41687e-06,1.033397,-118.30568,0.09687558,457.57336,2618.5839071273804,100,-106.8762135075019,193.01598,,0.08034757,0.6487917
952702,1.6187456,-18.342934,0.2815252,24300,-123.976746,1.7319245,1.030959,93.8707,100.0,[-0.799 -0.483 -0.368 -0.782  0.192],1.0191467,12.324597,31.174744,42.18,243,3.2043456e-06,1.0598997,-126.462006,0.15868796,999.59515,2630.2103917598724,100,-108.17894267395832,184.31851,,0.08544787,0.6608381
957003,1.6250049,-20.981033,0.28142616,24400,-146.90839,1.3206937,1.0125188,94.047066,100.0,[-0.803 -0.481 -0.363 -0.785  0.2  ],1.0055513,14.904521,55.50937,43.01,244,6.027222e-06,1.0165117,-147.6738,0.08415659,436.42514,2641.4110853672028,100,-106.51286519589154,173.42334,,0.08633738,0.8388792
961125,1.6122105,-19.855942,0.2783816,24500,-119.99028,1.3740023,1.0360987,93.76949,100.0,[-0.803 -0.479 -0.364 -0.782  0.206],1.019269,12.474937,31.206402,41.22,245,-4.4250487e-06,1.057561,-123.01604,0.12305802,534.56256,2652.2306060791016,100,-107.80191694607761,189.17812,,0.08344137,0.65300333
