Weights,ReturnStepMaxmin,ReturnMeanIW,MinIW,MinD2w0t,TimestepsSoFar,ReturnStepMax,InitialReturnMax,MaxIW,MeanEntropy,J_sample_variance,StdD2w0t,InitialBound,InitialReturnStd,StdIW,EmpiricalD2,Bound,InitialReturnMean,Iteration,MeanD2w0t,MeanIW,EpisodesSoFar,MaxD2w0t,EpRewMean,TimeElapsed,InitialReturnMin,EpLenMean,EpThisIter,EntropyCoefficient
[-1.52  -0.64  -0.084 -0.585  0.466],98.88815,-6.854287,0.7641338,,14354854,100.0,15.797865,1.2520763,1.8854071,70.46356,0.21011168,-106.76005,8.380654,0.051488373,1.005014,-106.71689,5.38826e-07,404,0.9561681,1.0031351,40400,1.0088245,-26.67400811400681,18882.7157766819,-29.929085,476.97,100,
[-1.518 -0.642 -0.083 -0.587  0.466],98.86961,-6.4816227,0.9076684,,14402430,100.0,25.641197,1.1267109,1.8847829,88.39065,0.21498163,-106.35016,9.344606,0.029896662,1.0019466,-106.33189,-2.2411346e-07,405,0.9524145,0.9992866,40500,1.0025634,-31.01561199459019,18940.392583608627,-54.035904,475.76,100,
[-1.518 -0.64  -0.083 -0.587  0.466],98.85713,-7.728545,0.5767524,,14447764,100.0,20.474699,1.7452543,1.8860127,144.64825,0.2963133,-107.91995,12.895533,0.14979067,1.0350913,-107.72019,-1.9073487e-07,406,0.9229626,1.004389,40600,1.0484579,-32.384493318794746,18994.503962039948,-54.831776,453.34,100,
[-1.523 -0.644 -0.083 -0.585  0.467],98.86066,-7.414299,0.70212907,,14495786,100.0,24.680185,1.5098501,1.8856734,88.12136,0.1965771,-107.41749,9.295791,0.09316614,1.0165815,-107.328094,-1.0108947e-06,407,0.96826696,0.999327,40700,1.021668,-33.45915419695673,19051.832129716873,-28.475372,480.22,100,
[-1.521 -0.642 -0.085 -0.586  0.467],98.887146,-5.828688,0.83559513,,14543704,100.0,28.02776,1.2150406,1.885722,83.55143,0.20023589,-105.70627,9.102493,0.0472537,1.0049075,-105.68922,-8.2969666e-07,408,0.9605855,0.99844736,40800,1.0063471,-27.037105635218566,19108.088688850403,-27.3959,479.18,100,
[-1.521 -0.642 -0.086 -0.586  0.467],98.8981,-8.718925,0.77094597,,14592203,100.0,23.339184,1.419558,1.8856733,80.119095,0.17196022,-108.6949,8.7931185,0.08531296,1.0147789,-108.628235,6.389618e-07,409,0.97714466,1.021097,40900,1.019167,-24.708706907196028,19164.55545282364,-19.308346,484.99,100,
[-1.521 -0.641 -0.086 -0.587  0.467],98.883255,-8.581008,0.75951385,,14639798,100.0,19.986671,1.2756423,1.8840647,106.943855,0.21519206,-108.53374,10.650031,0.069038056,1.011051,-108.47356,2.3841858e-07,410,0.9571817,1.0002446,41000,1.0143889,-27.782324276139867,19220.24324798584,-53.0993,475.95,100,
[-1.522 -0.642 -0.085 -0.587  0.465],98.878296,-6.714945,0.82745755,,14687368,100.0,22.548077,1.1942194,1.8844419,102.49363,0.2155379,-106.60518,10.2153845,0.047934044,1.004847,-106.57694,-6.294251e-07,411,0.9536228,1.0010052,41100,1.0061567,-28.94675661741629,19276.03524708748,-49.241085,475.7,100,
[-1.523 -0.642 -0.084 -0.588  0.465],98.88565,-6.750748,0.7126792,,14735926,100.0,20.77319,1.4783889,1.8844947,100.379105,0.16873084,-106.7294,9.787741,0.09275874,1.0158298,-106.661354,-9.441376e-07,412,0.97872907,0.99648297,41200,1.0197978,-27.762058639333397,19332.61355495453,-29.776302,485.58,100,
[-1.522 -0.64  -0.086 -0.588  0.466],98.896515,-7.101594,0.8890071,,14784885,100.0,35.768345,1.1226729,1.8844947,67.84195,0.14298698,-106.970856,8.176477,0.034199692,1.0028722,-106.95781,1.4305115e-07,413,0.9805701,0.9997084,41300,1.0036527,-25.333719953508286,19389.78020954132,-21.036423,489.59,100,
[-1.522 -0.64  -0.086 -0.589  0.466],98.87802,-7.217892,0.9301936,,14833000,100.0,15.884249,1.091308,1.8845066,88.610596,0.19057985,-107.07239,9.37001,0.021351626,1.001178,-107.066536,9.918213e-07,414,0.96284705,0.99971735,41400,1.0014908,-29.346757618634697,19446.126406431198,-48.63548,481.15,100,
[-1.522 -0.64  -0.086 -0.589  0.466],98.875305,-6.589492,0.69834775,,14881532,100.0,27.627071,1.241249,1.883857,76.75174,0.16960116,-106.53256,8.77759,0.066559575,1.0094222,-106.471054,7.1525574e-07,415,0.97501767,0.9967146,41500,1.0127401,-30.257495882578255,19502.780050992966,-30.360828,485.32,100,
[-1.521 -0.641 -0.085 -0.592  0.465],98.86987,-6.7799325,0.83826303,,14929065,100.0,20.07015,1.2074357,1.8837879,110.02354,0.21709704,-106.678535,10.561943,0.049134847,1.0050045,-106.64071,1.5258789e-07,416,0.95291716,1.004857,41600,1.0071285,-30.927332766437942,19559.321582078934,-50.122604,475.33,100,
[-1.524 -0.643 -0.085 -0.592  0.465],98.85292,-5.671126,0.76930624,,14977095,100.0,17.42778,1.19963,1.883789,70.88695,0.19514033,-105.56478,8.356931,0.0503214,1.0060617,-105.539276,-3.8146973e-07,417,0.9634928,1.0032338,41700,1.0092528,-35.31973603685365,19615.647861242294,-16.876411,480.3,100,
[-1.524 -0.642 -0.086 -0.592  0.465],98.88049,-7.722046,0.7777851,,15024489,100.0,35.218246,1.1909761,1.8821709,122.90183,0.22312362,-107.64119,11.105036,0.05666709,1.0077617,-107.59623,1.6212464e-07,418,0.95146686,1.0022429,41800,1.0095674,-28.321178399314427,19671.135593175888,-44.659893,473.94,100,
[-1.525 -0.642 -0.085 -0.593  0.463],98.8927,-6.603823,0.852091,,15073366,100.0,18.467089,1.175371,1.8825564,66.27509,0.14846309,-106.49128,8.09853,0.044830997,1.0042644,-106.45987,6.9618227e-07,419,0.9793992,0.99995553,41900,1.0065281,-26.22073862020474,19728.5726480484,-25.907352,488.77,100,
[-1.522 -0.642 -0.084 -0.594  0.464],98.880844,-5.908334,0.87172806,,15121845,100.0,22.586018,1.20971,1.8835142,76.34729,0.17201439,-105.77851,8.710024,0.04025729,1.0033374,-105.76491,7.390976e-07,420,0.9711104,1.0024471,42000,1.0043015,-28.883579961337908,19785.443092107773,-29.035275,484.79,100,
[-1.522 -0.643 -0.083 -0.594  0.465],98.87537,-5.6345916,0.9009764,,15169000,100.0,30.020351,1.1043769,1.8841078,91.288704,0.23181434,-105.49005,9.470519,0.028095298,1.0014529,-105.483864,-9.155273e-07,421,0.9437574,1.0017581,42100,1.0018176,-29.387209768799774,19840.72382569313,-39.309822,471.55,100,
[-1.522 -0.643 -0.084 -0.594  0.465],98.870514,-8.096615,0.85639036,,15217834,100.0,20.899485,1.1078794,1.8844303,72.46593,0.15109123,-107.959274,8.481124,0.031346884,1.0023463,-107.94946,-2.3841858e-07,422,0.97778845,0.9953719,42200,1.0027165,-31.615524887275207,19897.38692164421,-18.370918,488.34,100,
[-1.522 -0.642 -0.084 -0.595  0.465],98.85762,-7.478364,0.8612101,,15263979,100.0,26.37308,1.144778,1.8845056,115.775314,0.26714855,-107.35082,10.926177,0.04049338,1.0028847,-107.33527,6.1035155e-07,423,0.9242694,1.0012867,42300,1.003537,-32.851489321746165,19951.144229650497,-36.49319,461.45,100,
[-1.522 -0.643 -0.084 -0.594  0.466],98.85751,-6.396067,0.8572955,,15311118,100.0,25.849878,1.170457,1.8840439,111.13419,0.23275892,-106.28007,10.630862,0.03806497,1.0041938,-106.25856,-4.386902e-07,424,0.944781,0.9965089,42400,1.0050092,-33.583727394728065,20005.863108873367,-35.30805,471.39,100,
[-1.522 -0.643 -0.084 -0.593  0.465],98.85086,-7.9569125,0.5096133,,15357492,100.0,20.21793,1.5392971,1.8848455,108.45269,0.26340875,-108.09115,11.083027,0.12778929,1.0306368,-107.90176,7.6293946e-07,425,0.9413231,1.0000738,42500,1.0467752,-34.57929530110252,20060.093051433563,-36.29954,463.74,100,
[-1.53  -0.643 -0.084 -0.591  0.466],98.84671,-7.781811,0.8756374,,15404585,100.0,20.200148,1.1500462,1.8848342,125.54765,0.23440751,-107.65008,11.203997,0.037927624,1.0035522,-107.63773,-4.196167e-07,426,0.943455,1.006182,42600,1.0046818,-36.09366400491466,20115.965567827225,-56.424644,470.93,100,
[-1.53  -0.643 -0.084 -0.591  0.466],98.859055,-5.3712792,0.80283225,,15452630,100.0,35.63069,1.1897405,1.8850372,85.03801,0.19446243,-105.27191,9.198719,0.057096094,1.0065048,-105.236855,3.6239624e-07,427,0.96395963,0.9909349,42700,1.0093315,-33.8584266693467,20172.392175912857,-30.77869,480.45,100,
[-1.529 -0.645 -0.084 -0.593  0.466],98.87895,-7.5911894,0.8495631,,15499948,100.0,21.150164,1.2454456,1.8860604,68.04813,0.2258164,-107.484535,8.226666,0.052193414,1.0045843,-107.45511,-7.4386594e-07,428,0.9484845,1.0099138,42800,1.0059506,-28.636990771023097,20228.020745515823,-36.157806,473.18,100,
[-1.528 -0.645 -0.085 -0.592  0.467],98.89816,-8.017366,0.73088753,,15547486,100.0,29.579617,1.4546032,1.8864633,109.41729,0.21817525,-108.05902,10.7616415,0.09197657,1.0162234,-107.929504,-4.1007996e-07,429,0.95843685,0.9985614,42900,1.0222124,-24.20413584522195,20283.277135849,-51.438656,475.38,100,
[-1.535 -0.647 -0.085 -0.594  0.468],98.86929,-6.2744603,0.78528905,,15594434,100.0,19.923567,1.3650876,1.8847494,93.578606,0.24044956,-106.20647,9.574316,0.060893733,1.0087227,-106.155655,-2.670288e-07,430,0.9430029,1.0111455,43000,1.0106833,-30.683862163763138,20339.12526988983,-37.150024,469.48,100,
[-1.536 -0.646 -0.084 -0.595  0.466],98.88599,-7.7875957,0.8145866,,15641950,100.0,37.16311,1.1727189,1.8834496,117.35066,0.2176329,-107.67066,10.812368,0.041524477,1.0032233,-107.644806,-1.2111664e-06,431,0.95183766,1.0060257,43100,1.0038421,-27.086263789687695,20394.527636051178,-45.101692,475.16,100,
[-1.536 -0.647 -0.084 -0.595  0.464],98.851105,-7.499816,0.8654315,,15690166,100.0,21.24318,1.2412422,1.8827963,81.171875,0.18586858,-107.3935,8.98309,0.04361169,1.0041527,-107.36158,-2.670288e-07,432,0.966257,1.0015514,43200,1.0057456,-35.89479532956721,20450.48284816742,-36.44716,482.16,100,
[-1.536 -0.648 -0.084 -0.596  0.464],98.85269,-6.599528,0.8533114,,15737768,100.0,28.592533,1.1477334,1.8811995,109.45615,0.21395959,-106.476036,10.526719,0.038772907,1.002572,-106.45497,-3.4332277e-07,433,0.95327115,1.0010954,43300,1.0029354,-35.060372539745856,20506.227725744247,-45.397446,476.02,100,
[-1.536 -0.648 -0.083 -0.596  0.462],98.8725,-7.991962,0.7952677,,15784839,100.0,27.352097,1.3445542,1.8811793,113.771225,0.23620158,-107.94167,10.753521,0.07588658,1.01119,-107.88649,9.536743e-07,434,0.9467895,1.0148224,43400,1.013398,-30.00839331788758,20561.37647008896,-48.90308,470.71,100,
[-1.536 -0.649 -0.083 -0.595  0.462],98.854095,-7.5713077,0.63513064,,15831946,100.0,22.96287,1.5255644,1.8825562,93.674995,0.23672268,-107.64713,9.554569,0.12434843,1.0278608,-107.49764,-1.2397766e-07,435,0.9544438,1.0012487,43500,1.0479758,-34.36681850021837,20616.480234861374,-38.888203,471.07,100,
[-1.529 -0.65  -0.081 -0.597  0.464],98.872406,-7.692444,0.8782469,,15879855,100.0,21.496788,1.1325747,1.8830726,71.114716,0.20032953,-107.54881,8.39714,0.029529784,1.0015917,-107.54205,-2.670288e-07,436,0.9589008,1.004017,43600,1.0020642,-30.566056302005155,20673.24268579483,-26.127184,479.09,100,
[-1.529 -0.65  -0.08  -0.597  0.464],98.870895,-6.900463,0.87263316,,15927905,100.0,17.106369,1.1558129,1.883769,68.706024,0.1938173,-106.77251,8.25279,0.03772533,1.0022779,-106.75406,-9.727478e-07,437,0.96209234,0.9984148,43700,1.002968,-31.015897349845336,20729.25664663315,-22.350569,480.5,100,
[-1.529 -0.651 -0.08  -0.598  0.465],98.88452,-7.3687363,0.84333736,,15975627,100.0,20.895288,1.232911,1.8830835,89.3296,0.20886993,-107.23633,9.420441,0.046316653,1.0033917,-107.22405,-3.6239624e-07,438,0.955985,0.9983722,43800,1.0043219,-27.555678504341483,20784.986440896988,-25.374617,477.22,100,
[-1.529 -0.652 -0.081 -0.598  0.464],98.90645,-6.918952,0.7591065,,16024194,100.0,19.154366,1.346275,1.886001,74.12844,0.16760461,-106.84908,8.526416,0.06543628,1.0087183,-106.80604,-1.1253356e-06,439,0.97562534,0.9979575,43900,1.0091233,-22.715915234600843,20841.51528120041,-21.33038,485.67,100,
[-1.528 -0.652 -0.081 -0.598  0.467],98.852295,-7.2026596,0.7052002,,16070054,100.0,24.279564,1.3977623,1.883854,85.51866,0.2775334,-107.20854,9.674945,0.08447235,1.0135777,-107.11234,-2.861023e-07,440,0.92360103,0.99278843,44000,1.0171676,-33.86890916838241,20895.08660006523,-34.670216,458.6,100,
[-1.528 -0.654 -0.08  -0.598  0.465],98.887695,-7.629282,0.99999595,,16118611,100.0,27.177082,1.0000043,1.883854,85.31396,0.16741131,-107.4727,9.190257,1.1275633e-06,1.0,-107.4727,-9.155273e-07,441,0.97114,1.0,44100,1.0,-27.26704158353077,20951.376682043076,-25.898449,485.57,100,
[-1.528 -0.654 -0.08  -0.598  0.465],98.86005,-7.201386,0.8855423,,16166225,100.0,24.482492,1.171575,1.8840479,80.48212,0.2134013,-107.06338,8.958656,0.031596143,1.0022207,-107.05331,8.773804e-07,442,0.9532911,1.0007893,44200,1.0029819,-33.316968681993956,21007.07371520996,-26.093138,476.14,100,
[-1.528 -0.654 -0.081 -0.598  0.465],98.87393,-6.9309616,0.77087975,,16213579,100.0,24.506317,1.2979265,1.8818306,111.726906,0.22477108,-106.86419,10.6344,0.06996933,1.0078778,-106.8112,-1.077652e-06,443,0.9508222,0.9949892,44300,1.009194,-29.85041534946229,21062.693408489227,-44.691628,473.54,100,
[-1.528 -0.654 -0.08  -0.598  0.463],98.877914,-6.491189,0.83931506,,16261183,100.0,22.980732,1.1966496,1.8828075,85.092094,0.21411614,-106.38537,9.150346,0.04555458,1.0051003,-106.35368,9.536743e-08,444,0.95436776,1.0041311,44400,1.0070591,-29.060218539154093,21118.416685819626,-35.32638,476.04,100,
[-1.527 -0.653 -0.079 -0.599  0.464],98.87488,-8.631396,0.9159189,,16308882,100.0,23.233778,1.0801542,1.8831323,68.04133,0.20962474,-108.49283,8.208026,0.020910408,1.0009334,-108.478485,1.4972687e-06,445,0.95441467,0.99976015,44500,1.001344,-29.84034102730159,21174.19625878334,-23.502682,476.99,100,
[-1.527 -0.654 -0.079 -0.6    0.464],98.83884,-6.211682,0.6972944,,16355213,100.0,17.833899,1.3743821,1.8796234,86.66191,0.26272956,-106.22513,9.600345,0.08696398,1.0144866,-106.12679,3.33786e-07,446,0.9334949,0.9962396,44600,1.01682,-37.33354334336142,21228.341178894043,-52.354065,463.31,100,
[-1.529 -0.654 -0.08  -0.599  0.461],98.90411,-7.797872,0.88337976,,16403632,100.0,18.378986,1.186201,1.8808432,86.90665,0.17520896,-107.67427,9.243137,0.037895016,1.0025015,-107.65323,8.5830686e-07,447,0.96960133,1.001382,44700,1.0027606,-23.214001733533536,21285.25731086731,-32.008213,484.19,100,
[-1.529 -0.653 -0.08  -0.599  0.462],98.90698,-6.95151,0.90537214,,16452116,100.0,24.668789,1.0977262,1.8818315,73.75605,0.17161228,-106.81901,8.546026,0.025361033,1.0016906,-106.80301,-4.005432e-07,448,0.970498,0.99991983,44800,1.0019088,-22.549630408758006,21342.25937485695,-21.4962,484.84,100,
[-1.529 -0.653 -0.079 -0.6    0.463],98.87645,-7.129068,0.8192802,,16500670,100.0,15.367002,1.1236165,1.880519,70.400734,0.16779056,-107.00195,8.424634,0.03414616,1.0024495,-106.98432,-1.039505e-06,449,0.9722791,1.0028416,44900,1.002669,-29.995612112775184,21398.943395137787,-45.8257,485.54,100,
[-1.529 -0.653 -0.079 -0.6    0.461],98.869415,-7.832572,0.7575917,,16547549,100.0,21.89886,1.3822188,1.8792257,131.71489,0.24354589,-107.7952,11.77298,0.08052974,1.0136893,-107.730156,5.722046e-07,450,0.94373655,1.0082102,45000,1.0194262,-30.60769064124743,21453.83219909668,-55.415348,468.79,100,
[-1.529 -0.654 -0.077 -0.6    0.46 ],98.879166,-6.9740686,0.7224357,,16596159,100.0,22.323814,1.4115567,1.8786308,75.61256,0.16576299,-106.95431,8.604524,0.0878492,1.0159433,-106.88457,4.2915343e-07,451,0.9798545,0.99780655,45100,1.0186765,-29.367169865834416,21510.82307291031,-22.6684,486.1,100,
[-1.527 -0.652 -0.077 -0.602  0.46 ],98.89961,-6.376537,0.66080695,,16645745,100.0,28.574306,1.6719944,1.8786337,89.302155,0.0919596,-106.43193,9.425127,0.1075584,1.0239086,-106.32442,5.245209e-07,452,1.0034075,1.0200276,45200,1.0296495,-24.889046388766065,21569.01151752472,-30.848064,495.86,100,
[-1.527 -0.651 -0.078 -0.604  0.46 ],98.859726,-6.529699,0.86224926,,16692692,100.0,22.422148,1.1596773,1.8789073,115.997314,0.24003819,-106.41192,10.827563,0.04391648,1.0051047,-106.3926,-3.4332277e-07,453,0.9412614,1.0007758,45300,1.0067353,-32.926140946040206,21624.02466893196,-49.83915,469.47,100,
[-1.527 -0.652 -0.079 -0.603  0.46 ],98.82457,-6.0556946,0.89872855,,16738712,100.0,22.347836,1.1553547,1.8778446,116.4178,0.2710654,-105.941696,10.806163,0.0356487,1.0027832,-105.91225,4.2915343e-07,454,0.9217264,1.0013239,45400,1.0035505,-40.36721250743471,21677.41435289383,-41.360863,460.2,100,
[-1.528 -0.652 -0.079 -0.603  0.459],98.84412,-6.1877503,0.8722182,,16784650,100.0,20.516254,1.1770324,1.8770382,92.1527,0.2735755,-106.063156,9.6195965,0.03538942,1.0026753,-106.04154,2.8610229e-08,455,0.920003,1.0005865,45500,1.0042276,-35.80638747795419,21730.838180065155,-51.409286,459.38,100,
[-1.529 -0.651 -0.078 -0.603  0.458],98.859085,-6.762062,0.79493403,,16832317,100.0,14.71804,1.2275386,1.8759563,60.094654,0.21189243,-106.690895,7.656962,0.06364216,1.0092125,-106.64556,-4.386902e-07,456,0.9577005,1.00645,45600,1.0113493,-33.58602589323764,21786.812263965607,-22.587666,476.67,100,
[-1.527 -0.65  -0.078 -0.603  0.457],98.8826,-7.591499,0.75208384,,16880467,100.0,28.980541,1.3204567,1.8742808,85.63033,0.18962143,-107.52846,9.452077,0.0679923,1.0089257,-107.4698,9.918213e-07,457,0.9672783,1.0013156,45700,1.0121481,-28.26390229487799,21843.49398446083,-42.339115,481.5,100,
[-1.528 -0.653 -0.079 -0.605  0.455],98.837296,-7.1018114,0.8938204,,16926687,100.0,29.227581,1.1515719,1.8741045,101.48946,0.2647705,-106.973175,10.102985,0.0365696,1.0032015,-106.958466,6.9618227e-07,458,0.92583954,0.999981,45800,1.004356,-37.59924652389802,21897.499397993088,-34.668182,462.2,100,
[-1.528 -0.653 -0.08  -0.604  0.455],98.873,-7.908164,0.75278133,,16974129,100.0,25.315441,1.3162093,1.8720049,108.1123,0.22198834,-107.8998,10.630172,0.0869199,1.0148213,-107.811424,9.250641e-07,459,0.9558036,1.0066539,45900,1.0180268,-30.126546649470598,21952.853483200073,-49.490025,474.42,100,
[-1.528 -0.655 -0.081 -0.604  0.453],98.86911,-5.6554856,0.8211069,,17020908,100.0,27.980293,1.2021034,1.8717449,91.49202,0.24593894,-105.54767,9.470396,0.042374667,1.0037142,-105.51259,,460,0.9372455,0.99631244,46000,1.0052395,-30.61490299984731,22008.0145611763,-27.910374,467.79,100,
[-1.531 -0.654 -0.081 -0.604  0.453],98.869,-6.630673,0.80084336,,17068347,100.0,26.13986,1.2106392,1.8698403,104.93454,0.22116208,-106.545296,10.389428,0.058627233,1.0063723,-106.50481,1.9073486e-08,461,0.9518243,1.0006775,46100,1.0073749,-31.070562027111507,22063.67374396324,-54.298645,474.39,100,
[-1.531 -0.655 -0.081 -0.604  0.451],98.88187,-7.4231186,0.7497175,,17115720,100.0,23.88808,1.4054433,1.8691579,112.86871,0.22479683,-107.391975,10.98428,0.08766895,1.0151962,-107.32496,2.0980835e-07,462,0.95437795,1.0089382,46200,1.0202508,-27.98072263522777,22119.007787704468,-52.289555,473.73,100,
[-1.53  -0.656 -0.079 -0.604  0.45 ],98.86078,-7.0272818,0.7826407,,17163370,100.0,21.510828,1.2874825,1.8681802,103.042336,0.21229056,-106.92991,10.176885,0.053907875,1.0063279,-106.89695,8.583069e-08,463,0.95589435,1.0030942,46300,1.0087501,-33.16908378995781,22174.50482559204,-51.1821,476.5,100,
[-1.53  -0.656 -0.08  -0.603  0.449],98.90982,-6.6834006,0.8557236,,17212248,100.0,23.689747,1.1350181,1.8671061,118.48357,0.14831375,-106.561615,10.93636,0.0366406,1.0028056,-106.53945,4.386902e-07,464,0.9788927,1.0002491,46400,1.0034388,-22.037337201828404,22231.813886880875,-56.165543,488.78,100,
[-1.53  -0.655 -0.08  -0.602  0.448],98.88051,-6.529212,0.8325644,,17260270,100.0,25.779278,1.272799,1.867167,111.68928,0.19542047,-106.41509,10.488303,0.05122257,1.0052012,-106.393936,8.392334e-07,465,0.96285903,1.0017143,46500,1.0063965,-28.691606087451063,22288.502555847168,-47.68161,480.22,100,
[-1.53  -0.655 -0.08  -0.603  0.448],98.84619,-7.1436443,0.82058597,,17306807,100.0,23.701405,1.1417586,1.8658881,96.52522,0.25433108,-107.036194,9.817975,0.03971913,1.0033846,-107.00324,-1.9073487e-07,466,0.93232924,0.9962944,46600,1.0040857,-35.787609435348585,22343.58684515953,-34.86891,465.37,100,
[-1.529 -0.656 -0.079 -0.603  0.447],98.869095,-8.3683,0.7777077,,17354841,100.0,21.534697,1.3596089,1.8658882,61.573074,0.19541322,-108.288284,7.840221,0.07670086,1.0110492,-108.25041,-6.67572e-08,467,0.96574783,1.0045213,46700,1.0148293,-31.438278252870095,22400.250616550446,-21.741947,480.34,100,
[-1.529 -0.655 -0.078 -0.604  0.447],98.837265,-6.228017,0.91235757,,17401889,100.0,18.00398,1.0800933,1.8652172,88.77276,0.23582666,-106.09099,9.463541,0.023582462,1.0010575,-106.076454,-8.5830686e-07,468,0.94145936,1.0024648,46800,1.0012776,-38.28306075037132,22454.982548475266,-41.337376,470.48,100,
[-1.53  -0.656 -0.078 -0.604  0.446],98.863464,-8.255157,0.8217354,,17448857,100.0,15.583422,1.2885962,1.8643225,102.35059,0.23922083,-108.14572,10.054695,0.048297767,1.0047195,-108.11566,3.8146972e-08,469,0.9415128,1.0037057,46900,1.007084,-32.06501480763918,22510.24405837059,-54.38959,469.68,100,
[-1.529 -0.657 -0.079 -0.604  0.445],98.89964,-7.403066,0.89165276,,17497884,100.0,26.559383,1.1135459,1.864581,78.37421,0.1382706,-107.2632,8.821879,0.029027646,1.0019988,-107.25478,-2.0980835e-07,470,0.98148847,1.0015743,47000,1.0026127,-24.602369871153737,22567.699447393417,-27.837791,490.27,100,
[-1.529 -0.656 -0.079 -0.605  0.446],98.86699,-7.283397,0.7068542,,17546206,100.0,15.198715,1.3085922,1.8652358,62.19985,0.18115611,-107.231804,7.776929,0.078246094,1.011942,-107.173164,-1.335144e-06,471,0.9719386,1.0047685,47100,1.0147799,-32.13843630407927,22624.10821032524,-16.446312,483.22,100,
[-1.528 -0.655 -0.078 -0.606  0.446],98.88533,-9.15518,0.88185143,,17593964,100.0,31.257864,1.0986428,1.8642793,163.81483,0.20717244,-109.02645,12.753886,0.030241508,1.0021251,-109.00814,-3.0517577e-07,472,0.9561668,1.0017456,47200,1.0027167,-27.38069274245176,22679.815217494965,-52.793106,477.58,100,
[-1.529 -0.656 -0.077 -0.607  0.445],98.85104,-8.85105,0.782315,,17641311,100.0,27.643503,1.2594186,1.8642619,95.80956,0.2250357,-108.75004,9.780181,0.06399299,1.0080396,-108.72237,-1.2207031e-06,473,0.9506023,1.0020999,47300,1.0105208,-35.2627348784561,22734.929495334625,-49.925358,473.47,100,
[-1.529 -0.655 -0.076 -0.607  0.445],98.87752,-6.6058893,0.8047327,,17689466,100.0,33.207626,1.4146173,1.8648913,86.21777,0.18950832,-106.5493,9.082352,0.075991586,1.0105147,-106.48487,-9.918213e-07,474,0.9680171,1.007529,47400,1.01479,-29.492237789992874,22791.38751387596,-36.56154,481.55,100,
[-1.525 -0.656 -0.077 -0.607  0.446],98.85278,-7.3306384,0.89756346,,17736670,100.0,28.082941,1.1399132,1.8653148,139.07895,0.229968,-107.20061,11.870866,0.032079123,1.0017093,-107.181755,-1.9073487e-07,475,0.94489956,1.0002569,47500,1.0021127,-34.745381111105736,22846.913878440857,-50.334496,472.04,100,
[-1.526 -0.657 -0.076 -0.607  0.446],98.85159,-7.4917693,0.68963754,,17783603,100.0,16.345892,1.3358365,1.8652333,81.89633,0.24154629,-107.446815,9.401379,0.081651665,1.0135999,-107.38677,3.0517577e-07,476,0.9447453,0.9894747,47600,1.0191636,-34.827670512102245,22901.872277498245,-38.8902,469.33,100,
[-1.526 -0.657 -0.078 -0.606  0.446],98.86725,-6.5279303,0.7959694,,17831659,100.0,18.074501,1.1915015,1.865869,49.72891,0.19374448,-106.405655,7.0029263,0.047918428,1.0047193,-106.38849,4.959106e-07,477,0.9632564,0.9986682,47700,1.0063648,-31.895715236285824,22958.14008975029,-16.835442,480.56,100,
[-1.526 -0.658 -0.079 -0.605  0.447],98.86925,-8.391158,0.74346083,,17878183,100.0,26.39909,1.3488626,1.8664725,133.59496,0.25629738,-108.4031,12.039828,0.086517386,1.0149251,-108.2975,-3.8146972e-08,478,0.93750346,1.0066601,47800,1.0183913,-30.414645799971126,23012.375263929367,-52.36626,465.24,100,
[-1.529 -0.66  -0.079 -0.605  0.448],98.87007,-7.3822675,0.8574626,,17926026,100.0,21.045837,1.1896296,1.8674616,82.576164,0.20359705,-107.2669,9.146165,0.04737946,1.00406,-107.241875,6.389618e-07,479,0.9588403,0.99736476,47900,1.0058513,-31.08100672328179,23068.908287763596,-27.739405,478.43,100,
[-1.528 -0.661 -0.079 -0.606  0.449],98.872604,-7.5133195,0.8889518,,17974147,100.0,24.839064,1.1208072,1.8662956,104.44484,0.19035858,-107.380005,10.2041445,0.02949542,1.0019273,-107.364944,4.386902e-07,480,0.9633267,0.9977246,48000,1.0022532,-30.650376690055847,23125.632572174072,-54.140785,481.21,100,
[-1.528 -0.661 -0.08  -0.606  0.447],98.85785,-8.890425,0.89753234,,18022376,100.0,25.205723,1.1337374,1.8659327,68.34806,0.1850583,-108.76504,8.252647,0.031039968,1.0024089,-108.74326,-5.7220458e-08,481,0.9657144,1.0011117,48100,1.0031726,-34.27796296469445,23182.34636068344,-25.44295,482.29,100,
[-1.528 -0.66  -0.08  -0.606  0.447],98.880875,-7.623824,0.88180465,,18070808,100.0,20.113773,1.1666337,1.8659333,87.919136,0.1745511,-107.49398,9.285905,0.038987122,1.0030118,-107.47989,-6.9618227e-07,482,0.9700825,1.00895,48200,1.0036765,-28.849010778467054,23238.956667661667,-31.131062,484.32,100,
[-1.528 -0.659 -0.079 -0.606  0.447],98.859726,-7.3108153,0.7546773,,18117821,100.0,18.132019,1.2708306,1.8646009,92.76346,0.23781614,-107.22043,9.779888,0.06339463,1.0068816,-107.182625,-7.2479247e-07,483,0.94344413,0.99238014,48300,1.0087101,-32.97425487820444,23293.322334051132,-34.970398,470.13,100,
[-1.529 -0.661 -0.08  -0.606  0.446],98.87442,-7.4679074,0.9069428,,18165381,100.0,21.372442,1.1010158,1.8645798,72.61308,0.2155991,-107.323074,8.487816,0.025777336,1.0014362,-107.316795,-1.6212464e-06,484,0.9518542,1.0042411,48400,1.0020703,-29.8641731029606,23348.618740558624,-36.49347,475.6,100,
