ReturnStepMaxmin,InitialReturnMean,StdIW,Weights,MaxIW,EntropyCoefficient,MinIW,InitialReturnMin,Bound,EpLenMean,StdD2w0t,TimestepsSoFar,J_sample_variance,ReturnMeanIW,MeanIW,InitialReturnMax,EpRewMean,InitialReturnStd,EmpiricalD2,MeanEntropy,Iteration,MinD2w0t,MaxD2w0t,EpThisIter,EpisodesSoFar,InitialBound,MeanD2w0t,ReturnStepMax,TimeElapsed
94.18357,3.0517577e-07,0.028540095,[-0.405 -0.704 -0.479 -0.268  0.304],1.0920906,100.0,0.92432296,-18.04634,-422.49164,49.48,0.29877797,773259,98.346146,165.89603,1.0033177,29.473484,-122.8796435792256,9.209552,1.0011135,1.7252204,160,,1.0023875,100,16000,-422.79608,0.09901633,100.0,1848.395441532135
94.11752,-7.781982e-06,0.038186233,[-0.404 -0.7   -0.478 -0.269  0.306],1.1457328,100.0,0.90893745,-18.363548,-415.5722,49.32,0.29842788,778191,113.21453,165.77022,1.0038964,28.743935,-121.96829575359686,9.113475,1.001527,1.7285329,161,,1.003218,100,16100,-415.97607,0.09872426,100.0,1859.5375430583954
94.24634,7.858276e-06,0.03740554,[-0.405 -0.704 -0.479 -0.27   0.31 ],1.1324918,100.0,0.90664077,-16.209396,-428.78748,51.29,0.30368027,783320,110.49486,160.28015,1.00629,31.123009,-124.22009571545377,9.682325,1.001435,1.7304643,162,,1.0033834,100,16200,-429.33618,0.10267298,100.0,1870.8090167045593
94.254745,2.1362305e-06,0.07813891,[-0.4   -0.702 -0.477 -0.268  0.311],1.3118638,100.0,0.8723073,-16.811539,-405.7553,50.45,0.30183122,788365,277.68027,163.7656,1.0132804,28.447094,-123.3269680534426,10.15201,1.0050521,1.7323481,163,,1.0139989,100,16300,-406.74,0.10111099,100.0,1882.4509603977203
94.1837,5.1116945e-06,0.033781607,[-0.405 -0.696 -0.474 -0.267  0.313],1.1078657,100.0,0.8883937,-16.70681,-414.22626,50.27,0.30098057,793392,96.14231,165.6998,1.0090795,22.23859,-124.67918608700414,9.942633,1.0014663,1.7310759,164,,1.004599,100,16400,-414.77625,0.100625135,100.0,1894.6188306808472
93.96243,-4.8828124e-06,0.08976791,[-0.404 -0.7   -0.476 -0.266  0.312],1.3116581,100.0,0.77818,-16.134384,-428.33536,49.08,0.29869187,798300,262.53946,173.67949,1.0251085,23.535774,-124.7949168307601,9.037522,1.006223,1.7336764,165,,1.0179466,100,16500,-430.66296,0.09854496,100.0,1905.1174507141113
94.22839,1.7929077e-06,0.036183782,[-0.411 -0.713 -0.483 -0.27   0.315],1.1062407,100.0,0.91571784,-16.416344,-414.8235,50.37,0.3012277,803337,93.506226,164.4209,1.0030949,27.144493,-124.65239426607879,8.865585,1.0015184,1.7369417,166,,1.0029882,100,16600,-415.2139,0.10082121,100.0,1917.545270204544
94.20383,-4.653931e-06,0.048127055,[-0.412 -0.715 -0.484 -0.269  0.318],1.185596,100.0,0.87869143,-17.304848,-418.8755,51.32,0.30387574,808469,211.81413,159.34567,1.0098859,40.602562,-123.06970339069609,10.837993,1.0023577,1.7363454,167,,1.0045666,100,16700,-419.54517,0.10277236,100.0,1928.4410426616669
94.248764,-7.6293946e-07,0.058052998,[-0.414 -0.719 -0.485 -0.271  0.317],1.2982478,100.0,0.89557606,-18.649109,-413.05917,50.67,0.30224138,813536,236.3742,159.8784,1.0122128,42.707012,-121.0574458740041,10.926155,1.0032736,1.7379307,168,,1.0097362,100,16800,-414.0298,0.10149153,100.0,1940.9159257411957
94.340454,-6.980896e-06,0.06873074,[-0.419 -0.713 -0.483 -0.271  0.319],1.2582219,100.0,0.8726984,-18.328087,-426.7495,52.76,0.30782592,818812,160.73177,156.11223,1.0091902,25.181282,-125.03193735280263,9.209717,1.0040709,1.7421874,169,,1.0076165,100,16900,-427.6578,0.10572919,100.0,1952.9131169319153
94.17931,-1.9073486e-06,0.04335228,[-0.42  -0.716 -0.483 -0.269  0.323],1.2092743,100.0,0.9150454,-16.01326,-452.02716,52.05,0.30574688,824017,208.2833,158.97272,1.0057771,60.461487,-125.4643280354053,11.33469,1.0023384,1.7448195,170,,1.0055647,100,17000,-452.71564,0.10422049,100.0,1965.4922132492065
94.17741,1.7929077e-06,0.053279873,[-0.419 -0.717 -0.483 -0.272  0.326],1.2094202,100.0,0.9205216,-17.891655,-415.39142,50.68,0.302158,829085,136.06467,161.70772,1.0103352,31.69886,-122.82559901349242,10.035139,1.0022503,1.7471391,171,,1.0044789,100,17100,-416.3866,0.101480626,100.0,1977.2962341308594
94.39801,1.411438e-06,0.026396811,[-0.415 -0.71  -0.479 -0.272  0.328],1.0927867,100.0,0.9375849,-19.390938,-436.71896,53.72,0.30979714,834457,112.02004,150.39024,1.0029565,38.72986,-124.06759648925586,10.449524,1.0008007,1.7477493,172,,1.0020514,100,17200,-436.9538,0.10748237,100.0,1989.3551306724548
94.34436,-4.653931e-06,0.03751883,[-0.415 -0.706 -0.478 -0.27   0.329],1.1550545,100.0,0.9163452,-18.589462,-442.81415,52.95,0.30789652,839752,158.98718,153.63586,1.002893,32.092514,-124.47185238619645,10.709832,1.0014478,1.7497084,173,,1.003106,100,17300,-443.14005,0.10596333,100.0,2001.6207752227783
94.32024,5.722046e-06,0.036044482,[-0.418 -0.706 -0.479 -0.269  0.331],1.1366076,100.0,0.9201032,-15.797096,-439.2426,52.98,0.30804414,845050,116.14462,155.26326,1.0056634,34.933964,-125.91511591970637,10.201216,1.0014858,1.7525862,174,,1.0028611,100,17400,-439.7422,0.10604631,100.0,2014.2502386569977
94.294174,-1.0299683e-06,0.029259875,[-0.416 -0.704 -0.477 -0.27   0.334],1.0764406,100.0,0.9039454,-17.748222,-423.45792,51.49,0.30407038,850199,123.71747,160.01021,1.0048149,33.862225,-124.7587376418012,10.327524,1.0007993,1.7519748,175,,1.0020065,100,17500,-423.76025,0.103024356,100.0,2026.2354891300201
94.49161,1.0681152e-06,0.098192185,[-0.416 -0.709 -0.479 -0.271  0.333],1.3838243,100.0,0.84873563,-18.319138,-427.33154,53.66,0.31064132,855565,224.26784,154.72852,1.0266548,19.27932,-125.21239463503203,9.097779,1.0079622,1.7578851,176,,1.0141252,100,17600,-429.3516,0.107710235,100.0,2038.1120240688324
94.34491,3.3187866e-06,0.061356716,[-0.421 -0.714 -0.482 -0.268  0.339],1.2711709,100.0,0.8799079,-18.171051,-425.12323,51.98,0.30559286,860763,192.37425,156.2036,1.0135813,33.668552,-122.50067728010137,9.821555,1.0029912,1.7549554,177,,1.007555,100,17700,-425.8009,0.10408957,100.0,2049.949702501297
94.35821,2.784729e-06,0.029714154,[-0.425 -0.71  -0.481 -0.266  0.336],1.1084713,100.0,0.90851104,-18.98668,-437.28857,53.64,0.3095904,866127,142.26585,150.94403,1.0016738,34.897095,-124.49419103330659,10.84402,1.0009639,1.7571275,178,,1.0020016,100,17800,-437.5219,0.10732328,100.0,2062.354124069214
94.50427,-1.14440915e-07,0.047893077,[-0.427 -0.709 -0.481 -0.266  0.338],1.1240009,100.0,0.88697803,-15.393555,-434.94812,54.49,0.31200984,871576,88.6013,150.11792,1.0069195,32.02351,-125.86678497343179,9.845031,1.0024232,1.7613738,179,,1.0041906,100,17900,-435.61328,0.10912037,100.0,2074.846358537674
94.567406,4.310608e-06,0.050930504,[-0.424 -0.706 -0.479 -0.266  0.342],1.2370801,100.0,0.9065023,-18.943115,-450.79596,54.51,0.31199986,877027,146.45593,148.45012,1.0066588,25.575459,-124.57795334868875,9.750289,1.0023957,1.76463,180,,1.0067416,100,18000,-451.4041,0.10913961,100.0,2086.972992658615
94.60452,3.0517577e-07,0.045486044,[-0.426 -0.704 -0.478 -0.265  0.346],1.1882229,100.0,0.906982,-19.487099,-431.0031,55.37,0.31423706,882564,115.56449,146.63304,1.0064207,21.151619,-125.53735593791299,8.801597,1.0023334,1.7672341,181,,1.0041232,100,18100,-431.58838,0.110892706,100.0,2098.832263946533
94.361046,-1.2969971e-06,0.045575652,[-0.425 -0.705 -0.476 -0.267  0.348],1.1811688,100.0,0.899889,-18.676384,-430.0971,53.24,0.30898163,887888,185.3821,153.62164,1.0111344,36.306263,-124.26613076857679,10.907176,1.0024934,1.765625,182,,1.0051527,100,18200,-430.92456,0.106663026,100.0,2110.8671412467957
94.48659,2.0980835e-06,0.05537837,[-0.42  -0.707 -0.472 -0.267  0.347],1.1752622,100.0,0.8739655,-19.688026,-438.32626,54.04,0.31099078,893292,161.7989,150.1588,1.0096958,29.816986,-124.4884282766285,10.776046,1.00346,1.7701516,183,,1.0066571,100,18300,-439.11987,0.10825767,100.0,2122.9800963401794
94.35927,2.4795531e-06,0.06300591,[-0.423 -0.709 -0.473 -0.267  0.351],1.2873577,100.0,0.8397337,-17.984467,-428.5136,52.85,0.3080093,898577,190.20749,154.74995,1.0137361,30.654198,-123.71163776668651,9.652466,1.0032784,1.7714673,184,,1.008805,100,18400,-429.6116,0.10589241,100.0,2135.109406232834
94.529,-3.3187866e-06,0.06930065,[-0.426 -0.716 -0.477 -0.27   0.352],1.3586864,100.0,0.8831179,-18.359299,-455.17572,55.2,0.31394142,904097,145.82272,147.53372,1.0132647,30.739853,-125.34312939148295,10.298877,1.0039227,1.7756792,185,,1.0082449,100,18500,-456.0514,0.11059533,100.0,2148.2096362113953
94.35083,-8.010864e-07,0.04160932,[-0.429 -0.718 -0.477 -0.268  0.357],1.1743937,100.0,0.91594094,-19.141579,-432.69177,52.55,0.30702317,909352,174.03973,154.82814,1.0118871,29.648453,-122.90825577602824,11.214805,1.0017053,1.7766597,186,,1.0038531,100,18600,-433.99762,0.1052161,100.0,2160.572575569153
94.5484,-3.890991e-06,0.056111787,[-0.437 -0.722 -0.483 -0.268  0.358],1.1791257,100.0,0.8728913,-17.666313,-464.7807,56.16,0.31631866,914968,180.66461,145.15442,1.0122256,35.47136,-126.19297801537061,10.955067,1.0031799,1.7785902,187,,1.006419,100,18700,-465.6604,0.112520106,100.0,2173.6535906791687
94.36045,-6.942749e-06,0.073179744,[-0.436 -0.725 -0.48  -0.268  0.36 ],1.264173,100.0,0.8719554,-18.1055,-435.91327,53.21,0.30908534,920289,158.85828,155.5229,1.0192151,35.192604,-125.41193679898147,9.48112,1.0048884,1.7825633,188,,1.0113271,100,18800,-437.1814,0.10666543,100.0,2185.4467911720276
94.56151,-2.1362305e-06,0.04516128,[-0.437 -0.725 -0.48  -0.265  0.364],1.1629381,100.0,0.9060274,-18.048798,-454.59326,55.67,0.314926,925856,214.64522,145.18031,1.0104403,44.659393,-124.81201800492728,11.672929,1.0019783,1.7818853,189,,1.0074377,100,18900,-455.28137,0.111471325,100.0,2197.1624777317047
94.4435,-7.400513e-06,0.049236223,[-0.441 -0.722 -0.48  -0.266  0.363],1.2278451,100.0,0.909515,-18.624146,-427.14044,53.74,0.31008172,931230,156.75052,151.03468,1.0059309,33.92113,-124.291714310722,10.086521,1.002146,1.7854253,190,,1.0047047,100,19000,-427.73633,0.10760574,100.0,2209.7862906455994
94.42989,-4.3869018e-06,0.05887262,[-0.444 -0.72  -0.48  -0.266  0.366],1.2203712,100.0,0.8582326,-17.013802,-449.9363,54.43,0.31200463,936673,127.17679,152.62354,1.0127639,27.282722,-127.42173626875848,9.21961,1.0034178,1.7894033,191,,1.0064932,100,19100,-450.92535,0.10904638,100.0,2221.6451296806335
94.26167,7.133484e-06,0.051110376,[-0.442 -0.715 -0.479 -0.267  0.371],1.1561081,100.0,0.9039335,-17.654945,-441.92236,51.17,0.30346772,941790,119.16937,160.88144,1.0067694,21.108284,-124.0548131707863,9.10845,1.0020853,1.791084,192,,1.0044552,100,19200,-442.57114,0.10246643,100.0,2233.7626678943634
94.37875,-2.2125244e-06,0.04084819,[-0.444 -0.71  -0.48  -0.266  0.372],1.1689171,100.0,0.9084396,-17.874855,-459.98578,52.97,0.30804235,947087,166.16096,154.54468,1.0064441,51.097336,-125.17074948589224,12.472173,1.0017031,1.7945653,193,,1.0044585,100,19300,-460.67645,0.106040545,100.0,2246.215873479843
94.53228,-5.9127806e-06,0.049356475,[-0.442 -0.706 -0.478 -0.267  0.376],1.2081356,100.0,0.8997965,-16.73883,-431.6492,54.18,0.31119052,952505,144.74245,151.82362,1.0065137,27.908928,-126.6219962591878,10.211496,1.0019634,1.7978306,194,,1.0043347,100,19400,-432.21576,0.10848127,100.0,2257.986172914505
94.60052,-1.4495849e-06,0.061758634,[-0.442 -0.71  -0.479 -0.266  0.379],1.2291502,100.0,0.86328423,-18.264282,-440.9917,57.63,0.31987494,958268,183.27028,142.48817,1.0128103,32.195248,-128.3613557524166,10.872795,1.0047035,1.8007591,195,,1.009978,100,19500,-441.8436,0.115455195,100.0,2271.00066280365
94.61287,-1.2969971e-06,0.025535706,[-0.45  -0.71  -0.481 -0.264  0.382],1.080945,100.0,0.9453621,-19.66182,-452.5916,55.87,0.31514603,963855,132.92482,144.92242,1.0038989,47.712257,-125.93904173171408,10.392262,1.0007463,1.7994671,196,,1.0015056,100,19600,-452.75867,0.11177568,100.0,2283.959708929062
94.555954,-2.7465821e-06,0.0479581,[-0.452 -0.712 -0.482 -0.264  0.38 ],1.1707858,100.0,0.8453671,-20.08252,-437.84955,53.37,0.3090778,969192,140.04471,150.17058,1.0074124,24.799595,-122.1889938261518,9.3439865,1.0021611,1.8006968,197,,1.0051824,100,19700,-438.45312,0.1068429,100.0,2296.2363402843475
94.644295,4.959106e-07,0.061832342,[-0.458 -0.713 -0.483 -0.264  0.382],1.2707001,100.0,0.90713084,-19.96611,-439.7306,57.09,0.3186464,974901,167.6468,142.25195,1.0117692,24.398338,-126.45862596058346,9.71515,1.003595,1.8056421,198,,1.0068865,100,19800,-440.63818,0.1144031,100.0,2308.932005882263
94.67696,3.5858154e-06,0.09106046,[-0.458 -0.713 -0.482 -0.266  0.387],1.4309304,100.0,0.8023528,-19.777771,-448.15277,56.72,0.31813222,980573,288.07468,141.63187,1.0188546,38.345642,-123.86561444055712,11.216711,1.0056217,1.8112373,199,,1.0139133,100,19900,-449.59918,0.113801174,100.0,2321.07484459877
94.60098,3.890991e-06,0.07510179,[-0.462 -0.709 -0.481 -0.266  0.392],1.3272595,,0.8749357,-18.736984,-628.093,56.41,0.317242,986214,207.24304,145.94931,1.022475,32.16959,-126.50794150836698,10.54396,1.004252,1.8148056,200,,1.0104978,100,20000,-629.5629,0.11312974,100.0,2334.097591161728
94.79026,-3.8146972e-08,0.034394845,[-0.456 -0.711 -0.478 -0.266  0.396],1.1025567,,0.9243427,-19.770317,-626.362,58.42,0.32143372,992056,125.627365,136.6505,1.0051326,29.02528,-125.9615917320191,10.367398,1.0013057,1.8157817,201,,1.0032574,100,20100,-626.65393,0.11691279,100.0,2347.3929340839386
94.6557,3.5095215e-06,0.050669763,[-0.456 -0.713 -0.479 -0.268  0.397],1.3380337,,0.90888226,-17.610397,-636.2957,56.22,0.31616673,997678,181.38443,143.52477,1.0102226,32.813297,-125.44273146316854,11.673113,1.0020585,1.8183639,202,,1.0054877,100,20200,-636.9429,0.11253506,100.0,2359.9787888526917
94.60601,4.310608e-06,0.08354432,[-0.461 -0.714 -0.481 -0.267  0.399],1.4388561,,0.82030714,-16.865654,-624.0731,56.4,0.31710958,1003318,238.75119,146.48636,1.0218549,32.928993,-127.58975211055322,10.647156,1.0052769,1.8164104,203,,1.0123943,100,20300,-625.2712,0.11307354,100.0,2373.211973428726
94.47232,4.196167e-07,0.03736422,[-0.462 -0.711 -0.477 -0.264  0.398],1.1364758,,0.91566086,-18.082565,-624.5955,54.12,0.3108454,1008730,109.30579,149.20917,1.0056262,44.037964,-124.29160021253112,10.199296,1.0012115,1.8151652,204,,1.0024483,100,20400,-624.9363,0.108299054,100.0,2384.922869682312
94.667244,-2.0980835e-06,0.038251594,[-0.458 -0.708 -0.476 -0.264  0.396],1.1416837,,0.9190712,-19.66935,-644.98566,56.45,0.31675795,1014375,217.04211,140.33473,1.0062165,43.0639,-123.4793560566079,12.381534,1.0016056,1.8125054,205,,1.0047911,100,20500,-645.4829,0.11300656,100.0,2397.789384841919
94.610085,6.5231325e-06,0.04974417,[-0.461 -0.707 -0.475 -0.265  0.394],1.1406207,,0.869254,-20.154152,-621.0025,55.33,0.314214,1019908,186.15903,145.39418,1.0114188,26.623787,-123.83763984616371,11.149796,1.0026407,1.8085053,206,,1.0051945,100,20600,-621.8186,0.11083626,100.0,2410.511410474777
94.6476,3.8146972e-08,0.060721885,[-0.465 -0.707 -0.478 -0.265  0.389],1.23789,,0.89497954,-19.466919,-616.4971,56.35,0.31656864,1025543,160.70836,143.52959,1.0074732,24.303177,-125.78936741701281,9.946371,1.0026401,1.8092217,207,,1.0051831,100,20700,-616.90515,0.11282018,100.0,2423.594092130661
94.625336,-5.1879883e-06,0.049572755,[-0.467 -0.708 -0.477 -0.263  0.39 ],1.177989,,0.8789718,-17.595284,-639.32056,56.05,0.31594318,1031148,186.46378,143.949,1.011403,28.346004,-125.03062787317737,10.777822,1.002691,1.8053939,208,,1.0067487,100,20800,-640.0422,0.11226377,100.0,2435.996586084366
94.46248,5.340576e-07,0.025149034,[-0.469 -0.707 -0.476 -0.264  0.386],1.0817308,,0.9167303,-19.391586,-614.11365,54.83,0.3125678,1036631,119.526344,146.67514,1.0039201,41.404266,-124.40913019849906,10.821713,1.0007306,1.8046861,209,,1.0016363,100,20900,-614.33325,0.10969831,100.0,2448.1991539001465
94.62266,-6.065369e-06,0.032290824,[-0.464 -0.707 -0.474 -0.265  0.386],1.0803794,,0.8907806,-18.949005,-637.9327,55.28,0.31374952,1042159,121.908485,147.72261,1.0044715,26.881672,-126.61169035135671,9.157688,1.000853,1.8039949,210,,1.0024222,100,21000,-638.26984,0.110619806,100.0,2460.793599128723
94.85104,-3.1280517e-06,0.063509665,[-0.469 -0.708 -0.476 -0.266  0.385],1.23676,,0.85660744,-20.646515,-665.1007,60.18,0.32597816,1048177,267.483,131.88773,1.0224957,57.565033,-124.84770150150591,13.100476,1.0041806,1.8072643,211,,1.0154599,100,21100,-666.47003,0.12058481,100.0,2474.3501863479614
94.60789,-5.264282e-06,0.05090523,[-0.476 -0.706 -0.476 -0.266  0.388],1.1662052,,0.893237,-17.729813,-646.415,57.6,0.31962875,1053937,193.16647,140.60255,1.0128627,37.32273,-126.8551720778995,11.530358,1.0024589,1.8088645,212,,1.005897,100,21200,-647.1481,0.115330085,100.0,2487.500266313553
94.50483,-5.722046e-06,0.07093779,[-0.471 -0.706 -0.474 -0.268  0.39 ],1.3008784,,0.87687105,-19.282387,-630.24304,53.86,0.31071043,1059323,235.76918,151.40694,1.0153881,37.103245,-124.11314533877851,11.640507,1.0041786,1.8092345,213,,1.0107616,100,21300,-631.401,0.10795604,100.0,2499.9665625095367
94.650955,2.670288e-07,0.025000727,[-0.469 -0.696 -0.472 -0.268  0.39 ],1.0680029,,0.9261394,-19.95214,-613.85394,55.15,0.31341106,1064838,109.24647,144.79262,1.0038751,26.141258,-123.47299022546527,9.46985,1.000812,1.8073503,214,,1.0018176,100,21400,-614.0641,0.11034954,100.0,2511.8158543109894
94.65729,4.234314e-06,0.052018497,[-0.467 -0.698 -0.471 -0.269  0.388],1.2065159,,0.9026157,-16.086075,-638.7311,57.46,0.31937388,1070584,130.61067,142.00026,1.0134741,30.897232,-127.67177551044566,9.921825,1.0029277,1.8082577,215,,1.0079833,100,21500,-639.4623,0.11508101,100.0,2525.054403066635
94.3955,4.5776366e-07,0.014577928,[-0.468 -0.692 -0.469 -0.266  0.389],1.0419434,,0.9692983,-18.60331,-644.10834,55.18,0.31337783,1076102,113.02742,147.88744,1.0013663,42.80754,-127.03881464417633,10.321312,1.0002229,1.8093047,216,,1.0005978,100,21600,-644.1844,0.11037377,100.0,2537.5176072120667
94.34538,4.005432e-06,0.035725757,[-0.467 -0.693 -0.469 -0.266  0.39 ],1.1002772,,0.91039944,-17.479195,-620.30133,53.84,0.3102558,1081486,116.00633,152.92162,1.0092365,34.238018,-126.30570264506125,11.146737,1.0015216,1.8102155,217,,1.0045123,100,21700,-620.7993,0.10777645,100.0,2549.645537376404
94.727356,4.8828124e-06,0.019815126,[-0.466 -0.696 -0.47  -0.264  0.391],1.1100334,,0.9524161,-18.614655,-646.03705,58.43,0.32133022,1087329,139.89034,136.0124,1.0020541,46.478233,-126.13980873904717,10.749271,1.0004363,1.8104764,218,,1.0016439,100,21800,-646.182,0.116885394,100.0,2563.2596192359924
94.51956,3.1661987e-06,0.06784284,[-0.468 -0.694 -0.47  -0.264  0.391],1.2761424,,0.8805421,-15.438087,-630.063,55.29,0.31426615,1092858,130.18321,148.95782,1.0183414,22.44236,-126.56086805355048,9.580638,1.0036107,1.8144312,219,,1.0087632,100,21900,-631.1428,0.110813655,100.0,2576.4719631671906
94.59757,-1.2207031e-06,0.04278625,[-0.472 -0.694 -0.473 -0.262  0.395],1.1384224,,0.88235223,-18.59951,-641.21515,56.53,0.31693548,1098511,155.47621,142.91675,1.0091875,33.56031,-125.94562349211445,11.400647,1.00179,1.8132117,220,,1.0045295,100,22000,-641.80725,0.11315224,100.0,2589.733927488327
94.76496,2.3651123e-06,0.046790656,[-0.476 -0.695 -0.475 -0.259  0.394],1.2131686,,0.9189017,-19.414787,-659.6135,60.42,0.32630804,1104553,221.98552,132.87009,1.0080738,47.907143,-128.3456750963346,11.7504635,1.0019118,1.8134545,221,,1.0057116,100,22100,-660.1543,0.12097137,100.0,2603.061047077179
94.82473,-9.536743e-07,0.023917928,[-0.478 -0.694 -0.473 -0.26   0.394],1.0684919,,0.94818187,-21.386154,-650.77264,60.05,0.3251793,1110558,124.55222,131.89807,1.0030171,30.67619,-126.32911659624466,10.033546,1.0006443,1.8141006,222,,1.0013767,100,22200,-651.03217,0.12014003,100.0,2616.1217267513275
94.59732,1.9073486e-06,0.03875158,[-0.482 -0.697 -0.476 -0.261  0.395],1.1341751,,0.89382285,-20.063118,-633.79706,55.83,0.3151797,1116141,140.4917,142.41298,1.008054,44.56344,-123.38083429693077,11.214904,1.0014844,1.8164064,223,,1.003547,100,22300,-634.225,0.111741,100.0,2629.014080286026
94.77008,-3.6239624e-06,0.054060988,[-0.477 -0.699 -0.474 -0.262  0.397],1.2277688,,0.8571942,-19.530678,-642.2289,57.54,0.31970748,1121895,166.87407,139.92,1.0165772,25.180267,-125.47962177999008,10.097609,1.0031544,1.8118722,224,,1.0073874,100,22400,-643.2559,0.115288265,100.0,2641.869872570038
94.75834,-1.7166137e-06,0.053991225,[-0.475 -0.694 -0.472 -0.262  0.393],1.1456543,,0.86946034,-19.87996,-644.2594,57.52,0.3194648,1127647,111.93692,140.10268,1.0144917,28.221703,-125.8857910548275,10.093603,1.0028257,1.8154283,225,,1.007447,100,22500,-645.06396,0.115183614,100.0,2655.2273676395416
94.76488,3.0517577e-07,0.056116313,[-0.47  -0.694 -0.471 -0.263  0.396],1.247184,,0.8274641,-21.173027,-647.789,59.38,0.32391095,1133585,238.1549,134.15355,1.0132837,37.80896,-125.7656663415987,12.394342,1.0030515,1.812518,226,,1.0072007,100,22600,-648.6028,0.118907325,100.0,2668.7206542491913
94.83027,-4.5776366e-07,0.035440747,[-0.476 -0.694 -0.472 -0.263  0.394],1.1772004,,0.9332115,-21.262085,-663.8661,59.32,0.3235738,1139517,171.06554,133.60623,1.0059916,33.334305,-125.86466359774526,11.474991,1.0011914,1.8124171,227,,1.0039343,100,22700,-664.2609,0.118714474,100.0,2681.51886677742
94.652405,-7.6293944e-08,0.020104408,[-0.48  -0.691 -0.472 -0.262  0.393],1.0473404,,0.9196833,-21.229713,-657.69,56.67,0.31710157,1145184,123.90446,140.69066,1.0032021,29.53904,-124.71461516699635,10.472554,1.0004358,1.8108948,228,,1.000902,100,22800,-657.99207,0.11337271,100.0,2694.1077818870544
94.66518,-1.2588501e-06,0.0315294,[-0.483 -0.693 -0.474 -0.262  0.392],1.1050391,,0.91980994,-18.129578,-649.69794,56.34,0.31653324,1150818,148.00107,143.53912,1.009336,36.70248,-125.8898536984633,10.957032,1.0015476,1.8085881,229,,1.0038266,100,22900,-650.2782,0.1128003,100.0,2706.994443655014
94.85415,-6.4849854e-07,0.042782415,[-0.486 -0.694 -0.478 -0.262  0.39 ],1.1686844,,0.89752847,-18.22602,-638.2797,58.61,0.32200885,1156679,120.625496,137.28284,1.008112,31.452553,-126.82771325719582,9.406374,1.0020977,1.806977,230,,1.0047401,100,23000,-638.7485,0.11733742,100.0,2720.227396249771
94.84001,-4.6920777e-06,0.029148143,[-0.486 -0.694 -0.477 -0.26   0.388],1.1025937,,0.93040943,-20.04953,-641.96826,58.52,0.32161883,1162531,192.05869,135.55086,1.0042597,43.126648,-125.35473105332149,12.180776,1.0008855,1.8075341,231,,1.002287,100,23100,-642.19775,0.1170935,100.0,2733.126977920532
94.825516,9.002685e-06,0.062974304,[-0.486 -0.695 -0.477 -0.262  0.388],1.3994217,,0.88641065,-22.149437,-661.1022,59.35,0.3239561,1168466,216.42412,132.92169,1.0180057,37.228916,-123.8784508829063,11.74595,1.0029585,1.8095922,232,,1.0121936,100,23200,-662.1727,0.11888963,100.0,2745.7430291175842
94.79982,6.4849854e-07,0.035460994,[-0.487 -0.688 -0.475 -0.259  0.391],1.1434445,,0.9233154,-19.296509,-636.31354,58.28,0.3210935,1174294,166.74832,135.09749,1.0064801,27.54161,-123.95412974947281,11.198073,1.0014669,1.8096368,233,,1.0039864,100,23300,-636.7189,0.11663035,100.0,2758.701694250107
94.82213,-1.8692017e-06,0.05282489,[-0.491 -0.685 -0.475 -0.258  0.391],1.2673368,,0.9245748,-20.156204,-659.34686,59.81,0.32488135,1180275,158.67442,133.57619,1.0144265,44.680656,-126.89895568051324,11.749884,1.0025083,1.8114516,234,,1.0074987,100,23400,-660.0042,0.11975328,100.0,2772.3427500724792
94.97227,-6.1035155e-07,0.04046085,[-0.496 -0.683 -0.476 -0.256  0.392],1.203756,,0.9277033,-18.441109,-660.804,62.54,0.33103913,1186529,160.58737,127.96715,1.0068333,33.63481,-129.94339714041666,10.620981,1.0017393,1.8125674,235,,1.0047805,100,23500,-661.20154,0.12516618,100.0,2786.417105436325
95.03196,-1.5258789e-06,0.04163269,[-0.499 -0.682 -0.476 -0.255  0.394],1.1725554,,0.9107534,-20.87635,-674.06085,62.92,0.33195993,1192821,264.633,122.56328,1.0054388,47.721954,-124.98152759217368,13.845944,1.0015941,1.8134946,236,,1.0045809,100,23600,-674.46765,0.12594795,100.0,2800.150318145752
94.89954,1.7547608e-06,0.027841942,[-0.499 -0.682 -0.474 -0.254  0.395],1.1012181,,0.9185173,-16.409729,-669.96387,61.91,0.3294902,1199012,167.5812,126.72121,1.003013,42.560184,-126.92979981200932,12.088289,1.0008351,1.8134048,237,,1.0024023,100,23700,-670.22266,0.123864755,100.0,2814.0685906410217
94.82695,1.9836425e-06,0.035242334,[-0.504 -0.683 -0.476 -0.253  0.394],1.0786946,,0.8283935,-21.18415,-675.4558,59.35,0.32363847,1204947,127.023575,132.62953,1.0078914,46.154774,-124.8584407032537,10.978172,1.0011512,1.8125056,238,,1.0057793,100,23800,-675.86255,0.118776366,100.0,2827.7891025543213
94.91,5.1116945e-06,0.028842598,[-0.502 -0.685 -0.475 -0.256  0.394],1.0916901,,0.92229235,-22.036385,-663.3216,61.42,0.328392,1211089,174.04803,126.67867,1.0029466,34.959103,-125.75106355099078,12.252985,1.0007112,1.8128363,239,,1.002062,100,23900,-663.5233,0.122894414,100.0,2841.7045814990997
95.07487,2.3651123e-06,0.035497617,[-0.507 -0.684 -0.477 -0.255  0.394],1.1613936,,0.9269643,-20.547546,-680.5497,64.19,0.33473855,1217508,181.03407,120.25542,1.0057955,32.954277,-126.0081036268013,12.435945,1.0011917,1.8145403,240,,1.0035949,100,24000,-680.89935,0.12846883,100.0,2855.9152150154114
