MaxD2w0t,InitialReturnStd,ReturnMeanIW,Iteration,MinD2w0t,EpisodesSoFar,MinIW,MeanIW,StdD2w0t,MeanEntropy,InitialReturnMin,EpRewMean,EmpiricalD2,InitialBound,EpThisIter,InitialReturnMax,MaxIW,EpLenMean,TimestepsSoFar,ReturnStepMaxmin,InitialReturnMean,Bound,StdIW,Weights,MeanD2w0t,J_sample_variance,TimeElapsed,ReturnStepMax
1.000679,1.9108553,-97.58431,164,,16400,0.94967914,0.99822646,0.31213441,1.4048183,-99.781624,-150.9988672337849,1.0002645,-906.6712,100,-89.46642,1.0580192,54.68,755993,100.0,-97.724785,-906.596,0.016042626,[ 0.514 -0.603  0.202  0.395 -0.013],0.10937547,5.568721,1956.6575407981873,100.0
1.0028734,1.9103987,-96.94027,165,,16500,0.88108444,0.994413,0.29669356,1.4052966,-99.729965,-144.83468350362529,1.0022421,-888.15393,100,-91.69408,1.1424496,48.71,760864,100.0,-97.47109,-887.881,0.04479974,[ 0.514 -0.604  0.202  0.394 -0.014],0.09747529,14.168885,1970.0452160835266,100.0
1.001127,1.8996131,-97.23432,166,,16600,0.92591155,0.9974859,0.2901332,1.4047458,-99.55673,-142.4758119450629,1.0007789,-900.96497,100,-90.70973,1.0806359,46.37,765501,100.0,-97.44033,-900.8551,0.027607288,[ 0.512 -0.606  0.202  0.395 -0.014],0.092760205,8.95251,1981.3509578704834,100.0
1.0059589,1.7791498,-96.55088,167,,16700,0.82382184,0.98573726,0.30800274,1.4043828,-99.81841,-149.04688173312053,1.0043958,-904.5531,100,-90.54108,1.1768676,52.94,770795,100.0,-97.52134,-904.04285,0.061231118,[ 0.513 -0.605  0.202  0.395 -0.014],0.105991326,21.19162,1993.7183768749237,100.0
1.0006793,1.9984268,-97.231735,168,,16800,0.95086265,0.99829096,0.29264754,1.4044095,-99.66199,-143.27071576289057,1.0005587,-885.3154,100,-90.40106,1.0920655,47.28,775523,100.0,-97.37349,-885.24133,0.025778681,[ 0.517 -0.603  0.203  0.394 -0.015],0.09457341,7.4574203,2005.4263834953308,100.0
1.0019717,1.782143,-96.95909,169,,16900,0.90690327,0.9941525,0.27710715,1.4022312,-99.82652,-138.02405801918863,1.0010595,-854.7894,100,-90.393456,1.070456,41.86,779709,100.0,-97.46628,-854.5319,0.03055752,[ 0.515 -0.603  0.203  0.394 -0.014],0.08376084,9.601712,2016.2960114479065,100.0
1.003155,2.0279615,-96.73769,170,,17000,0.90790635,0.992792,0.2881347,1.4042898,-99.719986,-141.6491017560337,1.0011803,-875.3842,100,-89.66923,1.1300274,45.62,784271,100.0,-97.38082,-875.062,0.0337221,[ 0.516 -0.603  0.203  0.393 -0.017],0.09129931,9.66323,2028.4504942893982,100.0
1.00206,1.612117,-97.46083,171,,17100,0.92235285,0.99705994,0.28803548,1.4046452,-99.85368,-142.02807407064245,1.0002955,-877.7259,100,-91.85384,1.0521055,45.63,788834,100.0,-97.69956,-877.5961,0.014999988,[ 0.517 -0.601  0.203  0.391 -0.015],0.09127779,4.297899,2040.83726644516,100.0
1.0055127,1.654016,-96.389725,172,,17200,0.85103476,0.98735327,0.30796653,1.401003,-99.7966,-148.93915845628027,1.0018328,-895.14417,100,-92.06191,1.1493624,52.92,794126,100.0,-97.45337,-894.59595,0.046156324,[ 0.514 -0.599  0.203  0.391 -0.014],0.10595324,18.646702,2053.990082502365,100.0
1.0012467,1.8191779,-97.24264,173,,17300,0.9067912,0.99663454,0.29712522,1.3995266,-99.879776,-144.97356985415033,1.0005437,-887.7172,100,-92.27208,1.0601984,48.9,799016,100.0,-97.46753,-887.6024,0.025622148,[ 0.511 -0.598  0.202  0.392 -0.018],0.097823046,7.9989333,2066.323984146118,100.0
1.0012188,2.0601609,-97.23619,174,,17400,0.9560608,0.9973333,0.30010054,1.3998693,-99.62396,-146.067109599988,1.0002816,-895.9557,100,-91.0128,1.0719041,50.02,804018,99.99765,-97.44361,-895.83527,0.015700538,[ 0.513 -0.597  0.202  0.392 -0.019],0.10005642,6.8609457,2077.3271718025208,100.0
1.0051203,2.0564406,-96.453,175,,17500,0.858161,0.9893503,0.2945472,1.4019742,-99.78467,-143.82156892537267,1.0026664,-901.88086,100,-90.90329,1.1531608,47.89,808807,100.0,-97.30693,-901.458,0.046369497,[ 0.51  -0.595  0.202  0.392 -0.019],0.095864326,16.849339,2090.0940749645233,100.0
1.001229,1.6194551,-97.416016,176,,17600,0.94543636,0.9965338,0.2898569,1.402955,-99.63085,-142.673712946227,1.0003339,-879.6511,100,-91.87363,1.0703588,46.27,813434,100.0,-97.72643,-879.45984,0.017835172,[ 0.511 -0.592  0.202  0.392 -0.017],0.092561975,4.928187,2099.8395833969116,100.0
1.0036391,2.099625,-96.89164,177,,17700,0.84450674,0.990313,0.31280467,1.4023442,-99.59274,-150.91150537014144,1.002685,-899.64276,100,-90.8311,1.1404454,54.88,818922,100.0,-97.52006,-899.30304,0.05517619,[ 0.51  -0.59   0.201  0.391 -0.016],0.1098349,25.957758,2111.585802793503,100.0
1.0032796,1.7479638,-96.92925,178,,17800,0.91334784,0.9910139,0.28286585,1.4033204,-99.689606,-140.12273382538285,1.0018598,-877.0062,100,-91.16037,1.125063,43.79,823301,100.0,-97.63997,-876.58,0.036469992,[ 0.512 -0.588  0.202  0.392 -0.017],0.08763502,12.85693,2122.409436941147,100.0
1.0017647,1.7343464,-97.35348,179,,17900,0.92010224,0.9960269,0.29643226,1.4029564,-99.65588,-144.9064193932446,1.001168,-896.42285,100,-90.68821,1.0838777,48.64,828165,100.0,-97.64819,-896.2777,0.03231685,[ 0.507 -0.586  0.2    0.391 -0.016],0.0973126,9.493693,2134.888403892517,100.0
1.0016512,1.8230422,-97.589294,180,,18000,0.92124057,0.99646306,0.30706784,1.4028859,-99.71649,-149.10401427139058,1.0008421,-899.5483,100,-91.94321,1.0762192,52.67,833432,100.0,-97.8139,-899.43207,0.028278837,[ 0.505 -0.586  0.199  0.391 -0.016],0.10536355,6.8111925,2148.505999803543,100.0
1.0031724,1.8483002,-96.93619,181,,18100,0.85900223,0.9921166,0.29918814,1.4004174,-99.50555,-145.81613370969941,1.0012738,-900.0616,100,-91.54034,1.0947183,49.63,838395,100.0,-97.56623,-899.7366,0.038924444,[ 0.507 -0.584  0.199  0.39  -0.016],0.09932029,13.900475,2159.0222034454346,100.0
1.0017903,2.1164954,-96.818855,182,,18200,0.9294576,0.9948672,0.2896379,1.3979814,-99.78188,-142.0432193775549,1.0007154,-874.5668,100,-89.79997,1.0939453,46.17,843012,100.0,-97.26677,-874.33905,0.024774494,[ 0.509 -0.584  0.199  0.389 -0.018],0.09237994,8.666153,2169.1815819740295,100.0
1.0003202,1.9572508,-97.57861,183,,18300,0.9704063,0.9992894,0.30120307,1.3973482,-99.71295,-146.70041175076224,1.0000988,-897.42456,100,-90.397766,1.0247107,50.44,848056,100.0,-97.6527,-897.38416,0.009816431,[ 0.508 -0.583  0.199  0.388 -0.021],0.10088687,4.5293527,2181.2629964351654,100.0
1.0043992,1.9941555,-96.29126,184,,18400,0.85970795,0.9884671,0.2787357,1.3970904,-99.758545,-138.17279655485473,1.0034146,-881.9869,100,-91.40299,1.1445291,42.37,852293,100.0,-97.153786,-881.5124,0.057315,[ 0.508 -0.584  0.199  0.389 -0.022],0.08481211,24.816534,2192.152058839798,100.0
1.0005738,1.8087254,-97.28238,185,,18500,0.95805717,0.99803245,0.29111445,1.3979799,-99.61682,-142.810922991844,1.0002545,-872.5331,100,-92.79727,1.0521506,46.73,856966,100.0,-97.43533,-872.45105,0.014812352,[ 0.512 -0.582  0.2    0.389 -0.022],0.09347416,5.0022745,2203.8856539726257,100.0
1.0020245,1.5707062,-97.21601,186,,18600,0.9371714,0.99666744,0.29648548,1.398071,-99.634605,-144.78152043909404,1.0003587,-882.88165,100,-92.72558,1.0552051,48.66,861832,100.0,-97.50282,-882.735,0.017745381,[ 0.512 -0.583  0.199  0.388 -0.021],0.09734794,4.812394,2214.9667558670044,100.0
1.0002483,2.2260568,-97.07898,187,,18700,0.9722502,0.99972796,0.30883187,1.3980016,-99.646324,-149.0194068772268,1.0001405,-898.2325,100,-89.70099,1.0276082,53.38,867170,100.0,-97.11199,-898.21606,0.010545599,[ 0.51  -0.583  0.2    0.387 -0.021],0.10676374,5.4859657,2227.1201434135437,100.0
1.0109717,1.76125,-95.38187,188,,18800,0.77232045,0.97177356,0.28521883,1.3983245,-99.70195,-140.65533277351807,1.0087724,-886.9158,100,-91.192444,1.2265627,44.44,871614,100.0,-97.560265,-885.76184,0.08983413,[ 0.511 -0.582  0.2    0.387 -0.021],0.08908275,54.40804,2237.26180934906,100.0
1.0017885,1.7605704,-97.28536,189,,18900,0.8829733,0.99706185,0.30141398,1.3980659,-99.70106,-146.59953660613763,1.0002022,-901.1757,100,-93.06706,1.0471758,50.51,876665,100.0,-97.49168,-901.067,0.015359926,[ 0.516 -0.579  0.201  0.388 -0.021],0.10103732,4.21645,2249.5668482780457,100.0
1.0022923,1.9045031,-96.878815,190,,19000,0.89963543,0.9934411,0.28769204,1.3994071,-99.735405,-141.53337239556026,1.0009983,-889.7445,100,-90.73903,1.1116699,45.48,881213,100.0,-97.41667,-889.47253,0.027363071,[ 0.516 -0.579  0.201  0.387 -0.021],0.09100619,6.5265336,2260.6267013549805,100.0
1.003455,2.0933495,-96.73114,191,,19100,0.882343,0.9945064,0.300651,1.3994125,-99.794235,-146.03394137746773,1.0024157,-896.299,100,-89.03677,1.1409098,50.18,886231,100.0,-97.26719,-896.01935,0.044981506,[ 0.516 -0.577  0.201  0.384 -0.02 ],0.10042096,13.2381,2274.8404438495636,100.0
1.0010763,1.8471215,-97.23508,192,,19200,0.9474641,0.99699295,0.29669395,1.3995216,-99.72693,-144.85113886174534,1.0004182,-890.6022,100,-90.43768,1.098361,48.74,891105,100.0,-97.50202,-890.4509,0.020635283,[ 0.518 -0.575  0.201  0.384 -0.02 ],0.09750379,5.4486527,2287.6412065029144,100.0
1.0014325,1.4633592,-97.54678,193,,19300,0.92767584,0.9965067,0.28930518,1.399843,-99.63255,-142.60508236277954,1.0007571,-880.36176,100,-91.91681,1.0576359,46.07,895712,100.0,-97.83057,-880.22107,0.02541246,[ 0.518 -0.573  0.201  0.382 -0.019],0.09216877,5.7960157,2299.508987903595,100.0
1.0052688,1.9630238,-96.50837,194,,19400,0.85127294,0.9902618,0.28609407,1.4008471,-99.61047,-140.80787430111485,1.0024977,-883.19653,100,-90.34036,1.1281334,44.89,900201,100.0,-97.283295,-882.80426,0.046505444,[ 0.518 -0.575  0.201  0.384 -0.019],0.08984863,18.627695,2310.3526062965393,100.0
1.0020353,1.8947208,-97.1577,195,,19500,0.91640526,0.9944058,0.2945097,1.4023153,-99.7013,-144.22393308658036,1.001021,-879.5783,100,-91.66311,1.0860978,47.92,904993,100.0,-97.65363,-879.31177,0.031170556,[ 0.52  -0.572  0.201  0.383 -0.018],0.09588595,12.442644,2320.8996613025665,100.0
1.0002317,1.7529784,-97.74042,196,,19600,0.9733068,0.9993415,0.2955323,1.4027731,-99.6312,-144.80100702991558,1.0000753,-894.0099,100,-90.79486,1.0328907,48.34,909827,100.0,-97.80716,-893.9733,0.008427863,[ 0.518 -0.572  0.2    0.384 -0.017],0.09668578,2.983539,2332.8672914505005,100.0
1.0045536,1.639923,-96.449745,197,,19700,0.8889253,0.98787564,0.28421137,1.4043877,-99.72266,-140.3180962511604,1.0020615,-872.5886,100,-92.88098,1.0907191,44.21,914248,100.0,-97.490944,-872.0627,0.03916532,[ 0.518 -0.572  0.2    0.384 -0.016],0.088514514,15.234736,2343.220598936081,100.0
1.0012094,1.7727164,-97.45209,198,,19800,0.94920397,0.998035,0.29928806,1.4038681,-99.534775,-145.92338558423523,1.0002847,-897.868,100,-92.00772,1.0385677,49.72,919220,100.0,-97.62778,-897.76825,0.016193341,[ 0.519 -0.571  0.201  0.387 -0.014],0.0994534,4.8546724,2355.742927312851,100.0
1.0023032,1.897422,-97.124,199,,19900,0.8878518,0.9942136,0.29943207,1.4047294,-99.71303,-145.88587892333354,1.0014412,-894.0462,100,-91.9944,1.1194147,49.74,924194,100.0,-97.53335,-893.80786,0.038712088,[ 0.521 -0.571  0.201  0.386 -0.015],0.09951997,12.468814,2369.948903799057,100.0
1.0070423,1.6945003,-96.2948,200,,20000,0.75592965,0.9835989,0.2973119,1.40464,-99.68988,-144.95473585556894,1.0055445,-899.7977,100,-92.49202,1.1488007,48.85,929079,100.0,-97.48685,-899.1816,0.06574184,[ 0.524 -0.571  0.202  0.387 -0.014],0.097830355,24.87219,2382.3285870552063,100.0
1.0028778,1.5852624,-97.019394,201,,20100,0.86225915,0.9911335,0.28861576,1.4014757,-99.6947,-142.21506154309537,1.0011395,-877.7748,100,-91.28701,1.0726905,45.78,933657,100.0,-97.74849,-877.4026,0.03149312,[ 0.527 -0.567  0.203  0.387 -0.014],0.09162837,8.536969,2394.20232462883,100.0
1.0024531,1.8370539,-97.14489,202,,20200,0.89605594,0.995448,0.29043236,1.4023371,-99.67882,-142.67460684534078,1.0019767,-887.38654,100,-91.344406,1.128256,46.45,938302,100.0,-97.5793,-887.16785,0.041487128,[ 0.527 -0.567  0.203  0.386 -0.017],0.09294523,14.202519,2406.9285440444946,100.0
1.0007731,1.72605,-97.49739,203,,20300,0.9550207,0.9977472,0.29380366,1.4033484,-99.68785,-143.99520472081892,1.0003304,-894.1608,100,-91.029205,1.083675,47.7,943072,100.0,-97.64795,-894.0858,0.017797658,[ 0.529 -0.565  0.204  0.386 -0.017],0.09541408,5.6297307,2421.318700313568,100.0
1.0040115,1.8217617,-96.54972,204,,20400,0.89292824,0.99015284,0.297855,1.4039283,-99.813576,-145.02829209486467,1.0011339,-891.1406,100,-91.489716,1.0743021,49.12,947984,100.0,-97.299805,-890.7458,0.034500852,[ 0.529 -0.564  0.204  0.386 -0.016],0.098311074,12.058384,2433.943068265915,100.0
1.003154,1.83029,-97.17789,205,,20500,0.8671996,0.99264264,0.28098315,1.4027982,-99.88152,-139.62807594091086,1.0025412,-877.14935,100,-91.79065,1.1289691,43.15,952299,100.0,-97.7831,-876.83716,0.047829483,[ 0.53  -0.568  0.205  0.387 -0.015],0.08635664,18.357275,2446.0697915554047,100.0
1.0008724,2.0421655,-97.228355,206,,20600,0.9510813,0.99803406,0.3051399,1.4017311,-99.72768,-147.8919187265582,1.0002456,-896.9295,100,-88.04853,1.0395348,51.93,957492,100.0,-97.39915,-896.845,0.015636303,[ 0.527 -0.57   0.204  0.386 -0.016],0.10387754,5.0957065,2459.374974489212,100.0
1.0018138,1.8166212,-97.39829,207,,20700,0.9516567,0.99588984,0.2872987,1.4032935,-99.69654,-141.8071117474661,1.0005088,-900.7853,100,-91.68588,1.0506439,45.36,962028,100.0,-97.75931,-900.59235,0.020151542,[ 0.528 -0.57   0.204  0.385 -0.017],0.09074626,6.213844,2470.2307817935944,100.0
1.0045171,1.8996502,-96.49369,208,,20800,0.8270423,0.9896589,0.29066783,1.4019731,-99.712685,-142.42685886034863,1.0031826,-896.6327,100,-91.53174,1.1284958,46.49,966677,100.0,-97.34909,-896.17633,0.055632424,[ 0.528 -0.569  0.204  0.385 -0.016],0.093061924,22.455011,2482.2287719249725,100.0
1.0022557,1.9683515,-97.012436,209,,20900,0.9044408,0.9933086,0.28030673,1.403208,-99.62023,-139.17404437086483,1.0007151,-881.82275,100,-90.52244,1.0939977,42.93,970970,100.0,-97.54709,-881.54755,0.025425214,[ 0.53  -0.565  0.204  0.385 -0.017],0.08590383,9.675532,2494.2718601226807,100.0
1.000902,1.8958639,-97.24447,210,,21000,0.9441666,0.99727243,0.28980994,1.4033204,-99.72327,-142.35568970797576,1.0002751,-880.01636,100,-91.964066,1.037545,46.25,975595,100.0,-97.485146,-879.8932,0.0142242545,[ 0.53  -0.565  0.204  0.383 -0.016],0.0925225,5.582725,2506.002625465393,100.0
1.001576,1.7334553,-97.5799,211,,21100,0.93323034,0.9963544,0.29557043,1.4037544,-99.79178,-144.84959195193088,1.0007339,-897.897,100,-90.55058,1.1009963,48.33,980428,100.0,-97.8885,-897.73926,0.027549721,[ 0.53  -0.565  0.203  0.384 -0.016],0.09668723,6.8899384,2517.278142929077,100.0
1.0010349,1.6129586,-97.31146,212,,21200,0.9459518,0.99677813,0.29151773,1.4027983,-99.67434,-143.09088203095763,1.0003227,-890.67645,100,-92.77017,1.0445021,46.86,985114,100.0,-97.57628,-890.5401,0.016913638,[ 0.529 -0.566  0.203  0.383 -0.015],0.09374494,4.463697,2530.3684973716736,100.0
1.0043547,1.7854626,-96.555534,213,,21300,0.84879124,0.9901941,0.27599126,1.402235,-99.70778,-137.48680670113927,1.0026149,-854.69086,100,-92.32345,1.1454707,41.45,989259,100.0,-97.36771,-854.27527,0.05070317,[ 0.529 -0.567  0.204  0.381 -0.016],0.082975976,20.487806,2542.9289841651917,100.0
1.0014298,1.6305618,-97.270485,214,,21400,0.9119161,0.9971091,0.28678542,1.4017953,-99.599,-141.35936923255218,1.0009453,-903.5962,100,-93.016754,1.0637774,45.18,993777,100.0,-97.54355,-903.4564,0.02930818,[ 0.525 -0.566  0.201  0.381 -0.017],0.09038644,8.891599,2556.3126406669617,100.0
1.0011371,1.7018155,-97.31945,215,,21500,0.9311744,0.99643314,0.28922665,1.4014747,-99.704956,-142.29804745547554,1.0003705,-883.52454,100,-92.67358,1.0513376,46.04,998381,100.0,-97.61128,-883.37695,0.018394481,[ 0.524 -0.567  0.201  0.379 -0.017],0.09210793,5.0343294,2565.564472436905,100.0
1.002451,1.853203,-97.08046,216,,21600,0.9048506,0.9928615,0.29280865,1.4024578,-99.75636,-143.47173301116595,1.0011661,-897.5742,100,-91.28116,1.0822084,47.3,1003111,100.0,-97.565765,-897.3229,0.031233175,[ 0.526 -0.571  0.203  0.38  -0.017],0.09464394,10.478673,2577.5631711483,100.0
1.0049825,1.9211631,-96.586655,217,,21700,0.85409427,0.9904753,0.29446012,1.4033202,-99.67449,-143.89293280225905,1.0032682,-882.77686,100,-91.47248,1.115573,47.85,1007896,100.0,-97.39804,-882.3682,0.048368897,[ 0.525 -0.572  0.202  0.382 -0.016],0.09578947,21.15096,2591.433626651764,100.0
1.0006641,1.8905342,-97.35622,218,,21800,0.93464446,0.9981928,0.29106387,1.4022577,-99.67767,-142.90758041881534,1.0002905,-891.0248,100,-91.91814,1.0537544,46.71,1012567,100.0,-97.550446,-890.9099,0.01923761,[ 0.526 -0.569  0.203  0.384 -0.016],0.09343487,5.9759083,2604.032745361328,100.0
1.0020474,1.5860395,-97.352394,219,,21900,0.885025,0.99551547,0.2874282,1.4010026,-99.73639,-141.89540276444583,1.0009524,-887.61816,100,-92.777374,1.0901091,45.39,1017106,99.991264,-97.810936,-887.3874,0.033225194,[ 0.528 -0.57   0.204  0.384 -0.017],0.09082354,10.979184,2617.2245099544525,100.0
1.0020481,1.9563926,-97.33039,220,,22000,0.8821608,0.9959265,0.30909547,1.4008403,-99.78322,-149.69810635134644,1.0013013,-903.27374,100,-89.385895,1.1173542,53.45,1022451,100.0,-97.67358,-903.0885,0.034476962,[ 0.528 -0.572  0.204  0.382 -0.018],0.10693928,10.062397,2628.9504976272583,100.0
1.0024716,1.9262371,-97.02842,221,,22100,0.89049876,0.99410236,0.29281786,1.4010017,-99.60894,-143.37464431878948,1.001552,-889.7925,100,-90.33867,1.1166074,47.3,1027181,100.0,-97.464645,-889.5652,0.03875696,[ 0.528 -0.575  0.203  0.383 -0.018],0.094646975,13.969467,2639.620484352112,100.0
1.0085522,1.9292028,-95.89242,222,,22200,0.7623636,0.97998154,0.29519907,1.4004174,-99.81023,-144.0431240322279,1.0058132,-886.73346,100,-92.32655,1.2125014,48.06,1031987,100.0,-97.37793,-885.91327,0.07270837,[ 0.527 -0.577  0.203  0.382 -0.018],0.0962616,32.343273,2652.792635679245,100.0
1.0027105,1.8181356,-96.98741,223,,22300,0.84086955,0.99342173,0.28950045,1.40148,-99.619385,-142.32289265294156,1.0014038,-868.63947,100,-91.921585,1.0765573,46.12,1036599,100.0,-97.54017,-868.297,0.036208283,[ 0.523 -0.579  0.202  0.383 -0.018],0.092283845,11.659534,2664.016367673874,100.0
1.0019577,1.84136,-97.020905,224,,22400,0.9219124,0.99439263,0.28079197,1.4027716,-99.61677,-139.31684232700798,1.0005946,-895.2238,100,-90.32304,1.0948682,43.1,1040909,100.0,-97.53302,-894.9453,0.023149787,[ 0.527 -0.581  0.203  0.385 -0.017],0.0862391,6.5580153,2675.6948897838593,100.0
1.0019757,1.8240159,-96.8216,225,,22500,0.90037954,0.99448955,0.28741089,1.4013453,-99.59216,-141.29944654056993,1.00068,-892.1724,100,-90.61838,1.0771997,45.39,1045448,100.0,-97.27699,-891.9351,0.02751495,[ 0.526 -0.579  0.202  0.382 -0.016],0.09081745,7.5763626,2686.6299188137054,100.0
1.0002047,1.7672194,-97.63282,226,,22600,0.97493863,0.9994142,0.27256468,1.4007618,-99.582954,-136.7867935095282,1.0000417,-867.0494,100,-90.14429,1.0139813,40.41,1049489,100.0,-97.67312,-867.02747,0.005414509,[ 0.527 -0.578  0.202  0.383 -0.018],0.08082248,3.5213444,2698.0495722293854,100.0
1.0086632,1.8482195,-95.69367,227,,22700,0.8298645,0.97911376,0.28505224,1.4014757,-99.55066,-140.41330496574733,1.005813,-904.6375,100,-90.865295,1.1630049,44.43,1053932,100.0,-97.34954,-903.8088,0.061099373,[ 0.526 -0.578  0.202  0.383 -0.018],0.089017205,27.97173,2708.046525478363,100.0
1.0015463,2.1264455,-96.8347,228,,22800,0.9093282,0.99647903,0.3056182,1.4019796,-99.67365,-147.76793530109936,1.0007527,-876.49457,100,-90.98128,1.0765556,52.1,1059142,100.0,-97.12832,-876.3447,0.025312591,[ 0.521 -0.579  0.201  0.38  -0.017],0.10423375,6.350229,2721.1294956207275,100.0
1.0016117,1.7105235,-97.61274,229,,22900,0.9179335,0.99568206,0.28731725,1.4028872,-99.731415,-141.9705505043244,1.0007879,-896.16486,100,-91.11148,1.0612569,45.37,1063679,100.0,-97.92085,-896.0064,0.025629207,[ 0.522 -0.578  0.201  0.378 -0.017],0.090763934,7.07096,2731.9595992565155,100.0
1.0019151,1.8256373,-97.41829,230,,23000,0.87092656,0.9960742,0.29564485,1.4039545,-99.59526,-144.69729170273362,1.0009408,-897.24097,100,-91.25581,1.0799884,48.35,1068514,100.0,-97.710655,-897.09686,0.028670004,[ 0.521 -0.579  0.201  0.378 -0.016],0.096729316,7.6015296,2744.9143962860107,100.0
1.0017779,1.8066558,-97.45519,231,,23100,0.9162334,0.9975216,0.2861014,1.4039268,-99.751434,-141.28477479987646,1.000528,-879.60974,100,-91.32513,1.0684683,44.95,1073009,100.0,-97.68506,-879.49207,0.022514842,[ 0.522 -0.579  0.202  0.378 -0.015],0.089919075,6.572437,2756.9796628952026,100.0
1.0061762,1.7955042,-96.47573,232,,23200,0.84880686,0.9854745,0.29160193,1.4042902,-99.5997,-143.04716386666635,1.0050167,-890.69305,100,-92.18182,1.1535832,46.8,1077689,100.0,-97.59288,-890.0877,0.06307117,[ 0.521 -0.579  0.202  0.377 -0.015],0.093704574,26.45714,2770.29678273201,100.0
1.0023799,1.883544,-97.21324,233,,23300,0.9004727,0.9948916,0.27467462,1.4037548,-99.872284,-137.37611373487675,1.0008998,-843.6247,100,-91.09897,1.1129413,41.06,1081795,100.0,-97.649414,-843.3981,0.030037776,[ 0.516 -0.581  0.201  0.376 -0.015],0.08215995,11.905468,2780.6213545799255,100.0
1.0021709,1.6739534,-97.40046,234,,23400,0.8927803,0.9945766,0.28717688,1.4039534,-99.60331,-141.7671280272471,1.0013701,-899.3294,100,-91.085365,1.1096694,45.31,1086326,100.0,-97.7954,-899.12573,0.037921723,[ 0.516 -0.579  0.201  0.379 -0.015],0.090656064,12.181047,2792.2365934848785,100.0
1.0024692,1.9088166,-96.93803,235,,23500,0.8909222,0.99597013,0.2937921,1.4042113,-99.73976,-143.63704029560245,1.0018898,-906.807,100,-91.66123,1.0980688,47.66,1091092,100.0,-97.35218,-906.5845,0.039412387,[ 0.514 -0.581  0.201  0.38  -0.015],0.09536404,15.134691,2802.821281671524,100.0
1.000657,1.8740958,-97.48798,236,,23600,0.92536175,0.99783725,0.29819623,1.4034125,-99.689804,-145.53423879379432,1.0004143,-891.8208,100,-92.49617,1.0488495,49.31,1096023,100.0,-97.621086,-891.7521,0.021520842,[ 0.515 -0.579  0.202  0.38  -0.015],0.09863375,5.804601,2816.573024749756,100.0
1.0004549,2.0861259,-97.17995,237,,23700,0.9648212,0.99858284,0.30245593,1.4038628,-99.663345,-146.76414518717695,1.0001643,-898.2055,100,-90.60209,1.0376196,50.91,1101114,100.0,-97.298134,-898.14526,0.01109232,[ 0.516 -0.578  0.202  0.38  -0.015],0.10183256,6.1121926,2827.819538116455,100.0
1.0013609,1.741453,-97.43408,238,,23800,0.95017785,0.99712646,0.31765696,1.4036838,-99.61586,-153.10791624576098,1.0002514,-908.58167,100,-92.74518,1.0350137,56.91,1106805,100.0,-97.68064,-908.42596,0.014948876,[ 0.516 -0.577  0.202  0.381 -0.015],0.11384364,4.8564587,2840.0969665050507,100.0
1.0047295,1.9580914,-96.553185,239,,23900,0.85551226,0.98946047,0.28315133,1.4029553,-99.80696,-139.8926851023117,1.0035707,-876.7776,100,-90.209305,1.1336178,43.86,1111191,100.0,-97.4113,-876.3232,0.05417408,[ 0.517 -0.579  0.203  0.382 -0.015],0.08779916,21.4389,2853.47563624382,100.0
1.0038985,1.7716719,-97.24555,240,,24000,0.880704,0.99187154,0.2907887,1.4028927,-99.69185,-143.0764051578828,1.0013787,-886.2506,100,-90.30777,1.0803046,46.57,1115848,100.0,-97.82751,-885.95,0.033302512,[ 0.514 -0.581  0.202  0.382 -0.016],0.09318897,9.3083515,2865.7758462429047,100.0
1.0029399,1.9861405,-96.77037,241,,24100,0.8473015,0.9935767,0.30282968,1.4023156,-99.616196,-146.90807966906007,1.0021912,-898.2278,100,-90.55769,1.1080334,51.0,1120948,100.0,-97.32044,-897.9431,0.04721438,[ 0.517 -0.58   0.202  0.38  -0.016],0.102061875,15.675896,2878.5881350040436,100.0
1.0004697,1.6446806,-97.5814,242,,24200,0.95634997,0.99892044,0.29044738,1.4014586,-99.55918,-142.81218312578977,1.0001636,-896.4568,100,-92.20958,1.0314862,46.5,1125598,100.0,-97.6821,-896.4011,0.013788673,[ 0.516 -0.584  0.202  0.379 -0.017],0.09300744,4.0609293,2889.3473858833313,100.0
1.0029945,1.8457011,-96.966415,243,,24300,0.9061377,0.9917375,0.29515067,1.4023166,-99.60531,-144.3114993645482,1.002034,-871.8816,100,-88.75961,1.1301544,48.15,1130413,100.0,-97.54981,-871.54083,0.04225572,[ 0.517 -0.583  0.201  0.378 -0.017],0.0963507,15.148412,2900.3375589847565,100.0
1.0044689,2.1123562,-96.521385,244,,24400,0.84743416,0.9902123,0.29266346,1.4004993,-99.61422,-143.24377800425896,1.0024768,-896.6803,100,-89.72658,1.1249204,47.21,1135134,99.99393,-97.39668,-896.21954,0.050740097,[ 0.513 -0.583  0.201  0.379 -0.017],0.09449923,19.206556,2913.2357935905457,100.0
1.0014825,1.630448,-97.38498,245,,24500,0.90472317,0.99642,0.29010776,1.4014759,-99.7889,-142.68900100876968,1.0008686,-895.35846,100,-92.0234,1.0737036,46.35,1139769,100.0,-97.66766,-895.2152,0.02747609,[ 0.512 -0.586  0.201  0.379 -0.018],0.092727855,6.9046016,2926.060934782028,100.0
