InitialBound,InitialReturnMax,StdD2w0t,EpThisIter,ReturnStepMaxmin,EpLenMean,MeanIW,EpisodesSoFar,EmpiricalD2,InitialReturnMin,TimestepsSoFar,EpRewMean,Bound,StdIW,ReturnMeanIW,TimeElapsed,Weights,InitialReturnStd,Iteration,J_sample_variance,InitialReturnMean,MeanD2w0t,ReturnStepMax,MaxD2w0t,MaxIW,MinIW,MeanEntropy,MinD2w0t
51.38257,52.737133,0.21462637,100,89.99471,23.87,1.0115025,8200,1.0195082,-9.578506,174530,-107.4798671939283,53.66803,0.14619116,363.4396,1033.9284329414368,[ 0.901 -0.182 -0.395 -0.85   0.216],11.390114,82,2143.5984,-2.9373168e-06,0.04805238,100.0,1.0479326,1.3598666,0.7217041,1.63281,
102.57727,40.299885,0.20432852,100,88.91886,21.56,1.0087763,8300,1.0128511,-7.7031097,176686,-108.849145387367,104.3349,0.1171331,414.543,1046.2917048931122,[ 0.918 -0.181 -0.399 -0.852  0.214],7.759761,83,2007.894,6.1035157e-06,0.043371513,100.0,1.0328594,1.3708639,0.69105405,1.62504,
152.51556,37.602055,0.19932567,100,88.35173,19.96,1.0262444,8400,1.0313832,-6.8032684,178682,-108.57950502708479,158.0032,0.20744719,460.48303,1057.155527830124,[ 0.908 -0.179 -0.394 -0.847  0.206],6.767596,84,7049.3853,-7.6293946e-07,0.04064136,100.0,1.1051208,2.4278462,0.59999335,1.6464869,
95.84042,53.300777,0.2091931,100,89.15091,21.94,1.0352783,8500,1.0681285,-8.375153,180876,-108.0447455063996,103.052704,0.2682422,412.20734,1071.1109964847565,[ 0.914 -0.18  -0.4   -0.852  0.228],9.302956,85,9111.1455,-3.7384034e-06,0.044801034,100.0,1.1329279,2.0667138,0.510561,1.6505481,
85.37872,48.843292,0.22664854,100,89.33606,22.44,1.140564,8600,1.2325411,-8.572868,183120,-108.43613715171861,111.190186,0.54143935,438.9746,1083.8682990074158,[ 0.887 -0.186 -0.394 -0.848  0.232],10.392551,86,34104.363,1.6784668e-06,0.04895919,100.0,1.6208206,3.7362123,0.1854901,1.6210567,
132.21252,41.86596,0.20347542,100,88.4843,20.59,1.0374798,8700,1.0673279,-7.7637634,185179,-108.25951590491587,140.00522,0.2549083,445.67554,1097.261079788208,[ 0.843 -0.194 -0.386 -0.838  0.202],8.080814,87,9493.942,4.15802e-06,0.042158976,100.0,1.1219898,1.9077059,0.4522925,1.6205007,
39.66086,45.254642,0.21753614,100,90.16985,24.35,1.0186831,8800,1.0264344,-9.743858,187614,-108.37754372289362,43.483093,0.15347205,360.01114,1112.7504198551178,[ 0.86  -0.189 -0.396 -0.839  0.202],10.536944,88,2320.149,9.498596e-06,0.049217086,100.0,1.0835167,1.7512516,0.64681095,1.6204982,
71.86658,49.32047,0.21754606,100,89.52293,22.78,1.0736997,8900,1.1037115,-7.9602585,189892,-107.94943811200127,82.76373,0.40706155,403.95947,1124.6543366909027,[ 0.882 -0.196 -0.405 -0.847  0.202],10.157,89,16843.82,-8.69751e-06,0.047491413,100.0,1.2466894,3.541836,0.52042305,1.6369143,
6.9801636,50.93395,0.23870124,100,90.855675,26.56,1.1146829,9000,1.16744,-11.592361,192548,-108.15770297809837,24.051544,0.45354918,348.95496,1139.2225546836853,[ 0.864 -0.202 -0.394 -0.843  0.218],12.555825,90,15583.694,-2.5939942e-06,0.056444395,100.0,1.3437018,2.6641397,0.43652886,1.6511635,
90.372406,44.101154,0.21649387,100,89.318306,22.02,1.0709568,9100,1.1294098,-8.90712,194750,-108.28697482794898,102.842834,0.43430832,425.29672,1152.8277196884155,[ 0.843 -0.214 -0.387 -0.833  0.232],8.653476,91,23778.994,1.3732911e-06,0.046412002,100.0,1.3090028,3.1687975,0.41983622,1.6609237,
46.318634,44.68955,0.21521358,100,90.16196,24.16,1.0054758,9200,1.0059253,-9.469543,197166,-107.80700713158352,47.386932,0.07351661,357.5617,1166.812651872635,[ 0.82  -0.214 -0.368 -0.828  0.242],11.326041,92,644.0993,-6.980896e-06,0.048492763,100.0,1.0201116,1.2449307,0.82793915,1.659385,
92.219696,49.64584,53.916183,100,89.19049,22.12,34.337345,9300,358.39746,-8.446167,199378,-108.83995767180373,3555.7349,350.1369,8113.4717,1179.8976647853851,[ 0.82  -0.215 -0.364 -0.825  0.24 ],8.267949,93,5636988400.0,4.8446655e-06,2.7290463,100.0,7502.3296,3878.5254,0.00053819513,1.663338,
23.399628,48.2735,0.22357626,100,90.50799,25.34,1.0386356,9400,1.0624728,-10.659462,201912,-108.57817108060897,30.70343,0.2651044,349.40433,1198.152916431427,[ 0.832 -0.336 -0.313 -0.79   0.244],10.3621645,94,5909.53,-6.408691e-06,0.051647365,100.0,1.1210961,2.0060976,0.5547861,1.6640257,
59.37442,34.9509,0.22193544,100,90.24279,24.51,1.0422887,9500,1.0428085,-10.008659,204363,-107.48124130628138,65.54706,0.21965659,361.58276,1212.36164188385,[ 0.803 -0.337 -0.306 -0.783  0.245],9.941516,95,4742.4272,4.577637e-06,0.050371133,100.0,1.1362776,2.0830464,0.54445124,1.6379019,
29.341736,60.00064,0.23796065,100,90.289215,24.63,1.1531478,9600,1.2953337,-10.363045,206826,-108.76496518099651,53.420837,0.6711827,397.2018,1226.4052839279175,[ 0.798 -0.325 -0.303 -0.781  0.219],9.808515,96,39253.703,2.8991699e-06,0.053921524,100.0,1.7354336,3.530911,0.16785103,1.6444924,
13.932556,60.73875,0.22177334,100,90.46611,25.49,1.020819,9700,1.0106106,-9.400719,209375,-108.76590391492964,17.006897,0.107884556,342.2192,1240.4070131778717,[ 0.843 -0.317 -0.316 -0.793  0.225],11.033782,97,1303.8247,3.1661987e-06,0.051397916,100.0,1.0657626,1.4380524,0.76813924,1.65702,
14.7595215,42.60302,0.23256291,100,90.88558,26.66,1.0362924,9800,1.0969033,-9.828224,212041,-108.16573596658404,19.894165,0.38618594,329.083,1254.413372516632,[ 0.848 -0.322 -0.317 -0.792  0.238],10.81591,98,11309.704,6.1035155e-07,0.055158578,100.0,1.220299,2.8434405,0.3179877,1.6525277,
21.641327,37.198105,0.22624229,100,90.875725,26.57,1.0157117,9900,1.0186063,-10.829033,214698,-107.93392742522116,24.374512,0.12511255,322.57443,1268.3455862998962,[ 0.822 -0.322 -0.308 -0.779  0.234],10.617774,99,1268.6545,2.4032593e-06,0.053596,100.0,1.0606365,1.373694,0.6769476,1.6562506,
12.749847,43.07669,0.22824499,100,90.83596,26.68,1.025878,10000,1.0408539,-11.634087,217366,-108.90862594379107,16.67163,0.21479142,327.1372,1283.8797590732574,[ 0.822 -0.335 -0.311 -0.78   0.237],10.898041,100,3467.1313,5.989075e-06,0.054185394,100.0,1.1044267,2.1042702,0.6396443,1.6652476,
-17.758911,51.312523,0.2349731,100,91.446434,28.5,1.0308496,10100,1.0341154,-12.327156,220216,-109.37591606658289,-13.926147,0.19195387,302.60657,1300.7047834396362,[ 0.814 -0.346 -0.31  -0.778  0.246],12.189381,101,2348.4194,,0.057762858,100.0,1.0803864,1.5268934,0.6959866,1.6699333,
-22.14737,81.9915,0.22878864,100,91.12742,27.33,1.0131766,10200,1.0067289,-11.293243,222949,-107.57997876288556,-20.347656,0.08334452,308.5879,1314.536024093628,[ 0.802 -0.356 -0.311 -0.777  0.251],14.701176,102,810.9053,-4.4250487e-06,0.05501171,100.0,1.0492113,1.2986356,0.7744985,1.6608788,
53.901398,50.831818,0.2162182,100,90.09279,24.01,1.0241904,10300,1.0148114,-10.560226,225350,-106.93110872458027,57.727448,0.11627235,362.59146,1327.6653232574463,[ 0.802 -0.356 -0.31  -0.781  0.242],10.6673,103,1673.0809,-1.9073487e-07,0.04855755,100.0,1.0590178,1.469216,0.60326374,1.6458896,
-35.761047,48.850616,0.23894246,100,91.70923,29.76,1.022201,10400,1.0232538,-14.303658,228326,-108.48671088649522,-32.922577,0.15186265,282.95206,1342.9198789596558,[ 0.809 -0.363 -0.313 -0.779  0.227],13.406507,104,1700.7361,6.2179565e-06,0.060109906,100.0,1.0752738,1.6057874,0.67569053,1.6464845,
-16.93747,54.43585,0.23060045,100,91.08524,27.67,1.0223466,10500,1.0170398,-10.514168,231093,-109.50772144320608,-13.955505,0.117852174,311.70227,1356.8660469055176,[ 0.798 -0.371 -0.316 -0.775  0.228],11.79707,105,1140.8605,5.1498414e-06,0.055811618,100.0,1.0801873,1.4292604,0.689739,1.641835,
15.605072,57.44732,0.22440068,100,90.62426,25.81,1.0251117,10600,1.0234855,-10.641541,233674,-108.08980790721591,19.182648,0.17422464,336.3174,1371.5693776607513,[ 0.813 -0.373 -0.322 -0.775  0.223],12.180013,106,2507.1326,-3.2806397e-06,0.05234302,100.0,1.1201032,1.7570221,0.48464307,1.6355481,
-23.022034,46.501087,0.23475637,100,91.42894,28.63,1.0175581,10700,1.0287784,-11.924858,236537,-108.82208188820448,-20.518951,0.1964638,296.219,1388.0322070121765,[ 0.828 -0.367 -0.317 -0.78   0.217],13.161307,107,2438.5752,-4.005432e-06,0.057850197,100.0,1.069685,1.6059163,0.54682225,1.6388186,
16.65564,52.616825,0.22222061,100,90.555016,25.6,1.0183353,10800,1.0227482,-10.721596,239097,-108.09600185742927,19.539154,0.15593074,337.14102,1402.2581079006195,[ 0.848 -0.371 -0.324 -0.787  0.22 ],10.730645,108,1974.0537,-4.348755e-06,0.05161979,100.0,1.0451475,1.4608529,0.7000661,1.6335592,
25.914032,39.54806,0.23418817,100,90.77033,26.51,1.0789615,10900,1.1198531,-10.738663,241748,-109.08479588108239,36.361755,0.4243362,343.58545,1417.5648894309998,[ 0.865 -0.372 -0.33  -0.79   0.215],10.741939,109,13711.911,4.577637e-06,0.055358335,100.0,1.2979553,3.3820245,0.5292769,1.650342,
-0.18896484,52.5268,0.24031116,100,91.10177,27.23,1.1229115,11000,1.1227762,-11.945976,244471,-108.63829468664284,14.794678,0.42045408,341.7475,1431.7802414894104,[ 0.836 -0.384 -0.329 -0.79   0.231],11.740874,110,12720.853,1.4495849e-06,0.057592306,100.0,1.3365605,2.5328345,0.38798216,1.6256025,
15.908936,45.37453,0.225794,100,90.70435,26.06,1.0335029,11100,1.0203809,-10.656082,247077,-108.09386322092442,21.125244,0.120330915,335.5334,1446.109087228775,[ 0.816 -0.398 -0.325 -0.793  0.207],10.866658,111,1180.3701,-6.866455e-06,0.052937124,100.0,1.0964053,1.323138,0.51644856,1.6087664,
-11.036438,41.37493,0.23628205,100,91.29751,28.05,1.0552323,11200,1.046411,-12.442001,249882,-108.02832415537219,-4.6979675,0.24336776,309.71008,1459.781171321869,[ 0.818 -0.408 -0.331 -0.794  0.19 ],13.223425,112,3949.7664,4.959106e-07,0.057591055,100.0,1.1229641,2.0360913,0.49586797,1.5919508,
-20.279907,48.376404,0.2380934,100,91.47107,28.88,1.0535234,11300,1.0549996,-12.610588,252770,-108.72089271039381,-11.695129,0.22514154,302.1441,1473.5691905021667,[ 0.807 -0.405 -0.322 -0.786  0.173],12.37372,113,2897.594,1.8310546e-06,0.05893601,100.0,1.1450138,1.9593512,0.6396536,1.600923,
15.230682,40.90906,0.22720787,100,90.95413,27.03,1.0107251,11400,1.0136838,-12.184036,255473,-108.74841508796666,17.132202,0.11562644,316.2651,1488.8410778045654,[ 0.781 -0.404 -0.32  -0.775  0.182],11.530004,114,1078.9526,7.5912476e-06,0.05431593,100.0,1.0360217,1.539113,0.74839664,1.6054196,
-23.894989,49.635815,0.23447883,100,91.39336,28.52,1.024657,11500,1.0306811,-11.870811,258325,-108.47168014141953,-20.042511,0.16604464,298.8922,1505.5013206005096,[ 0.799 -0.407 -0.323 -0.78   0.186],13.160302,115,1733.0823,-9.002685e-06,0.05766846,100.0,1.082873,1.7845924,0.69613624,1.6082145,
-26.830597,76.334984,0.23123337,100,91.25699,27.99,1.015502,11600,1.0062511,-11.988686,261124,-108.3658568721275,-24.10608,0.07440503,302.63916,1520.2952077388763,[ 0.787 -0.413 -0.321 -0.78   0.189],14.253076,116,643.8219,1.6937256e-05,0.05630624,100.0,1.0289879,1.353406,0.82737845,1.6080563,
-62.66327,51.73284,0.24875869,100,92.20119,31.76,1.049273,11700,1.0476879,-14.086899,264300,-107.9652558893309,-57.31424,0.23809896,264.45557,1535.0161709785461,[ 0.798 -0.422 -0.327 -0.782  0.189],15.229701,117,3028.0115,-2.2506713e-06,0.06477497,100.0,1.1088195,2.0080433,0.56519663,1.6094223,
-32.541656,49.353348,0.23653683,100,91.56113,29.18,1.0225507,11800,1.0127196,-12.28537,267218,-108.53334549437588,-29.638214,0.094621405,289.88773,1551.7803473472595,[ 0.785 -0.424 -0.323 -0.772  0.191],13.15094,118,835.8368,-5.2261353e-06,0.05888043,100.0,1.0504401,1.2426722,0.784628,1.5970428,
11.112732,49.67255,0.22891521,100,90.820366,26.59,1.036317,11900,1.0204971,-11.45491,269877,-108.7506035612087,16.397675,0.1652519,329.8821,1565.4225034713745,[ 0.785 -0.425 -0.327 -0.774  0.178],12.161745,119,2694.4497,8.239746e-06,0.054241166,100.0,1.1070607,1.8879858,0.7271,1.5939125,
10.076599,45.831955,0.22914647,100,90.88303,26.76,1.040688,12000,1.0288521,-11.060822,272553,-108.60541433815669,16.446625,0.15501909,328.64914,1580.0686783790588,[ 0.783 -0.411 -0.316 -0.776  0.175],10.814764,120,1960.8547,4.9591063e-06,0.054473545,100.0,1.1360552,2.0288658,0.60701156,1.5906081,
-11.754791,61.5641,0.22752985,100,91.02544,27.19,1.0071692,12100,1.0039853,-11.5520935,275272,-108.41458195649737,-10.599304,0.060724266,312.01508,1593.4037580490112,[ 0.782 -0.393 -0.308 -0.771  0.172],12.850502,121,410.52115,-9.002685e-06,0.054558877,100.0,1.0273098,1.2642639,0.7767517,1.5837947,
-23.097717,49.44231,0.23301867,100,91.260376,27.79,1.034061,12200,1.0196815,-11.958839,278051,-107.5434926359891,-19.559662,0.21911481,307.31406,1607.8714673519135,[ 0.779 -0.396 -0.31  -0.772  0.165],14.109809,122,2974.4275,8.010864e-07,0.05651881,100.0,1.1164502,2.5467727,0.59657985,1.5724666,
42.752594,31.862946,0.22312488,100,90.539894,25.58,1.020012,12300,1.0222226,-10.306549,280609,-108.36625301851153,46.099243,0.14327298,340.04254,1623.0694513320923,[ 0.775 -0.389 -0.306 -0.777  0.154],9.809367,123,1822.1868,3.3950805e-06,0.051806558,100.0,1.0587118,1.6426187,0.6651704,1.5605435,
5.927124,57.210106,0.22850333,100,90.83621,26.55,1.0302831,12400,1.0365628,-12.134987,283264,-108.38442677550573,9.964722,0.23901048,328.26422,1638.0622096061707,[ 0.778 -0.386 -0.307 -0.784  0.142],11.9634495,124,4326.554,2.4414062e-06,0.05409789,100.0,1.1192809,2.462532,0.40282717,1.5642587,
-2.624817,36.705498,0.23172605,100,91.16235,27.86,1.0224104,12500,1.0153729,-12.132835,286050,-109.1789800417144,0.27627563,0.12145768,308.38324,1651.56489610672,[ 0.78  -0.394 -0.301 -0.782  0.145],11.072104,125,1180.3369,-2.3269654e-06,0.056285087,100.0,1.0432955,1.3800647,0.67137814,1.5566407,
23.446747,53.201576,0.2209644,100,90.52215,25.7,1.0022619,12600,1.0008919,-11.346237,288620,-108.94051313285424,23.841736,0.0309239,334.15744,1665.3165531158447,[ 0.788 -0.398 -0.308 -0.782  0.138],11.045825,126,211.7407,-3.5858154e-06,0.05143541,100.0,1.0052505,1.1117873,0.87509036,1.5564445,
-21.635132,55.034523,0.23888005,100,91.34216,28.11,1.0801823,12700,1.0540457,-12.328659,291431,-107.63180750293692,-11.433777,0.25527108,315.15497,1680.9860889911652,[ 0.794 -0.402 -0.31  -0.783  0.137],14.139144,127,4380.618,7.6293946e-07,0.058254406,100.0,1.2500647,2.8443112,0.5198111,1.5369037,
-45.40561,51.43754,0.24181575,100,91.96116,30.5,1.021656,12800,1.0190479,-14.398071,294481,-107.34239069284814,-42.723724,0.15454078,271.4079,1695.9047877788544,[ 0.793 -0.415 -0.315 -0.78   0.118],14.717556,128,1653.4003,-5.41687e-06,0.061635204,100.0,1.0677192,1.7785523,0.6489693,1.5311977,
-12.320465,42.46375,0.23646288,100,91.35348,28.37,1.0488243,12900,1.0313087,-12.258415,297318,-108.4672144859597,-4.916382,0.18626894,307.05444,1708.8167052268982,[ 0.779 -0.411 -0.308 -0.778  0.112],12.361396,129,2565.5715,3.852844e-06,0.057986222,100.0,1.0933977,1.7955687,0.67529523,1.5481659,
38.609467,63.11054,0.21554273,100,90.15343,24.2,1.0126446,13000,1.0059286,-10.269798,299738,-107.65529655875467,40.81015,0.08322809,358.48138,1723.5170090198517,[ 0.767 -0.402 -0.301 -0.77   0.129],10.684065,130,971.2308,8.964538e-06,0.048611153,100.0,1.039923,1.3782443,0.84717953,1.5553074,
-40.1593,58.669582,0.23844616,100,91.7029,29.41,1.0262454,13100,1.0268203,-12.648727,302679,-107.30832282027289,-37.29535,0.20813493,284.50543,1739.5233290195465,[ 0.759 -0.404 -0.304 -0.771  0.136],15.172919,131,2847.0688,-8.544922e-06,0.05960873,100.0,1.0764126,2.0093663,0.6329831,1.5657803,
-32.754852,53.965584,0.24246542,100,91.74178,30.01,1.0422086,13200,1.0345287,-13.809547,305680,-108.91085878463987,-27.773773,0.22044936,286.19748,1753.7573597431183,[ 0.747 -0.405 -0.299 -0.77   0.147],13.609154,132,2501.444,5.0735475e-06,0.061247583,100.0,1.170037,2.0295272,0.6195651,1.570926,
40.615387,34.125046,0.22291061,100,90.54904,25.6,1.0163978,13300,1.0349592,-11.098404,308240,-108.84487478806005,44.165405,0.17830516,340.556,1769.4632823467255,[ 0.764 -0.397 -0.294 -0.77   0.152],10.3193245,133,2699.304,1.2969971e-06,0.051776562,100.0,1.0680586,1.5865362,0.65591633,1.5696619,
-28.727417,58.526352,0.23391894,100,91.380226,28.24,1.0368253,13400,1.016405,-11.747162,311064,-107.5934323068739,-24.974945,0.17413154,301.12177,1783.5483722686768,[ 0.745 -0.396 -0.287 -0.765  0.151],14.3255,134,1766.9336,1.5258789e-06,0.05722085,100.0,1.0996164,2.2647693,0.6673585,1.5779253,
-54.66623,56.27646,0.2441496,100,92.02853,30.95,1.0298078,13500,1.0297002,-15.287949,314159,-107.8846339217239,-50.938477,0.1693015,270.27026,1799.301638841629,[ 0.744 -0.386 -0.285 -0.758  0.159],14.715352,135,1661.5442,9.9563595e-06,0.06271275,100.0,1.0821148,1.6346229,0.62662745,1.576182,
21.997345,59.12777,0.22283572,100,90.39433,25.11,1.0446012,13600,1.0532476,-10.570511,316670,-108.96752357928041,30.078613,0.2335363,355.39746,1814.4121828079224,[ 0.739 -0.397 -0.285 -0.759  0.157],10.452331,136,4769.864,-4.53949e-06,0.05123161,100.0,1.1143739,1.9889003,0.59328157,1.5742218,
-73.19635,60.49501,0.24735215,100,92.25775,31.81,1.0344983,13700,1.0318471,-14.99688,319851,-107.23549849320845,-69.59082,0.18403248,259.06558,1831.8371262550354,[ 0.716 -0.392 -0.276 -0.751  0.155],16.140995,137,1635.7593,-4.577637e-06,0.0644705,100.0,1.0939206,1.8995773,0.5880007,1.5729244,
-4.4585266,42.653675,0.2319198,100,91.218,27.63,1.0284698,13800,1.0304284,-12.317429,322614,-108.86053001299915,-0.113861084,0.1686562,313.6055,1844.8763649463654,[ 0.724 -0.384 -0.277 -0.752  0.154],12.466252,138,2264.432,-1.3732911e-06,0.056078527,100.0,1.096314,1.5897353,0.5553922,1.5632699,
-14.891602,40.874474,0.23634405,100,91.37396,28.49,1.0499657,13900,1.0506963,-11.89991,325463,-108.63450647242325,-7.4196167,0.20536825,305.8814,1859.4678132534027,[ 0.71  -0.391 -0.279 -0.752  0.144],12.03308,139,2468.6792,-5.607605e-06,0.05808044,100.0,1.1280038,1.8402283,0.64315516,1.5644027,
-56.75049,60.15191,0.23972093,100,91.92446,30.36,1.0083904,14000,1.0058974,-14.010193,328499,-107.40691032235054,-55.358765,0.07355694,269.71573,1875.0474236011505,[ 0.729 -0.383 -0.281 -0.749  0.145],16.265224,140,543.5277,-4.5776366e-07,0.06094751,100.0,1.0180284,1.1984696,0.7139424,1.5616809,
-12.717224,40.692295,0.23507002,100,91.63133,28.65,1.0276159,14100,1.0243251,-13.661888,331364,-108.11428470851632,-9.128479,0.15078524,296.60437,1890.1923260688782,[ 0.736 -0.388 -0.286 -0.752  0.143],12.424776,141,1515.626,7.400513e-06,0.05794975,100.0,1.0774752,1.463239,0.70597917,1.5681648,
1.7642822,78.57945,0.22367695,100,90.66961,25.94,1.0256432,14200,1.0166322,-10.956825,333958,-108.04532540587526,6.803833,0.12968384,333.9615,1904.3892848491669,[ 0.749 -0.382 -0.285 -0.75   0.149],12.957069,142,1569.9946,-3.967285e-06,0.052318756,100.0,1.0507878,1.4251395,0.6547222,1.5599192,
3.3302612,45.897434,0.22921553,100,91.05836,27.3,1.0135616,14300,1.0154866,-12.884834,336688,-108.40587940244195,5.4176636,0.13071758,312.84213,1919.5771582126617,[ 0.77  -0.39  -0.291 -0.755  0.141],12.593342,143,1605.1117,-1.1863708e-05,0.05508249,100.0,1.0600116,1.6260551,0.65736675,1.5624586,
-40.045258,73.31474,0.23365675,100,91.53085,28.79,1.0070146,14400,1.0061755,-12.922905,339567,-107.62887471340545,-38.749084,0.07589304,288.41257,1935.2896230220795,[ 0.768 -0.398 -0.294 -0.751  0.143],14.2284975,144,513.9752,-7.3242186e-06,0.05775457,100.0,1.013831,1.289629,0.81350124,1.5631652,
-22.919373,58.70437,0.23254319,100,91.28997,28.11,1.0203171,14500,1.0095707,-12.329346,342378,-108.36457009563071,-20.233704,0.12064354,302.7631,1949.9872674942017,[ 0.761 -0.395 -0.289 -0.748  0.144],13.199125,145,1538.4371,-1.9836425e-06,0.05674839,100.0,1.0471531,1.7717996,0.8076412,1.563637,
-29.145172,48.89021,0.23860182,100,91.683395,29.39,1.0290418,14600,1.0444695,-13.907326,345317,-107.517563085969,-26.159882,0.24772799,285.44284,1965.2014329433441,[ 0.76  -0.388 -0.282 -0.745  0.145],13.872039,146,3279.791,-2.2125244e-06,0.059625413,100.0,1.103219,2.171338,0.6291671,1.5646472,
-16.586243,65.84308,0.22952603,100,91.05679,27.13,1.0235764,14700,1.0241548,-11.313118,348030,-107.83298080471305,-13.565613,0.19618207,315.06625,1979.25901055336,[ 0.738 -0.385 -0.277 -0.735  0.146],13.923851,147,2798.7551,7.2860717e-06,0.054969847,100.0,1.075366,2.2193599,0.72239745,1.5754006,
-21.735413,56.84867,0.23237045,100,91.41214,28.43,1.0104975,14800,1.0035423,-13.325958,350873,-107.92595800921916,-20.237732,0.0553234,294.60275,1992.409339427948,[ 0.728 -0.386 -0.275 -0.729  0.156],14.256306,148,554.843,7.781982e-06,0.057055626,100.0,1.0295403,1.3395178,0.8183539,1.5742179,
-22.496033,75.42806,0.22794911,100,91.082924,27.32,1.0067028,14900,1.0042764,-10.158646,353605,-108.14729972053584,-21.613861,0.062050585,308.4092,2006.3643589019775,[ 0.738 -0.387 -0.272 -0.729  0.155],12.403698,149,485.13107,-1.14440915e-07,0.05480467,100.0,1.024786,1.2196789,0.8603344,1.5773641,
-0.9932251,55.193558,0.22876963,100,90.928116,26.81,1.0333428,15000,1.0409416,-11.929031,356286,-108.22392064491235,3.8383484,0.240252,323.49362,2020.2555921077728,[ 0.739 -0.387 -0.273 -0.733  0.158],11.93017,150,4243.947,2.0599366e-06,0.054445747,100.0,1.0906821,2.346304,0.5951262,1.580688,
-46.78586,60.100395,0.24431449,100,91.77281,30.04,1.0738431,15100,1.047113,-13.49662,359290,-109.06182689609568,-36.361908,0.25495958,292.93802,2036.3879282474518,[ 0.719 -0.39  -0.273 -0.724  0.162],14.173409,151,3527.5503,-2.0217894e-06,0.061753575,100.0,1.1829801,1.9910238,0.5081995,1.5984473,
-22.93991,56.195652,0.24358185,100,91.4652,28.49,1.0905018,15200,1.1093761,-11.626518,362139,-107.34475811781384,-8.857208,0.3312647,314.6281,2050.8773984909058,[ 0.74  -0.398 -0.278 -0.735  0.18 ],13.734266,152,7210.405,-2.3651123e-06,0.059819188,100.0,1.2462522,2.4820294,0.28909892,1.5872762,
-35.80609,51.256294,0.24537663,100,91.77503,29.75,1.0880426,15300,1.0750768,-14.18821,365114,-108.34161213406604,-25.23169,0.32006642,297.57687,2066.896500825882,[ 0.76  -0.401 -0.291 -0.749  0.168],12.56765,153,6100.9478,-5.340576e-06,0.061689608,100.0,1.192463,2.41685,0.3073732,1.6087378,
-29.511719,75.33007,0.24122158,100,91.4816,28.72,1.0590589,15400,1.076527,-12.958679,367986,-107.9653694046679,-20.578186,0.3049497,305.74066,2081.6200263500214,[ 0.742 -0.407 -0.291 -0.743  0.19 ],13.601647,154,5698.1084,-1.3732911e-06,0.05952064,100.0,1.1792164,2.2424297,0.4344104,1.5955055,
-30.31314,46.650272,0.23936076,100,91.65473,29.58,1.0315164,15500,1.0247548,-13.136887,370944,-109.21078070541799,-26.620087,0.17457609,290.053,2095.956941843033,[ 0.723 -0.404 -0.279 -0.734  0.176],11.255973,155,2124.1562,-4.234314e-06,0.06001506,100.0,1.0958958,1.7661867,0.5503954,1.5812248,
9.785187,46.824116,0.26689082,100,90.800354,26.46,1.3194741,15600,1.4738495,-11.42392,373590,-108.49119567808486,37.95526,1.6733642,393.90756,2110.7067217826843,[ 0.713 -0.41  -0.282 -0.736  0.162],11.360026,156,98394.18,7.209778e-06,0.062300447,100.0,2.5920546,17.668982,0.19860025,1.6023511,
-22.12201,58.84459,0.23118182,100,91.17517,27.95,1.0159826,15700,1.0084009,-10.753349,376385,-109.35317373473103,-20.19574,0.098066926,306.04398,2126.0554282665253,[ 0.683 -0.424 -0.268 -0.723  0.184],11.708172,157,829.6957,-3.4332274e-06,0.05625007,100.0,1.0469539,1.304282,0.6436817,1.5906012,
-56.443146,67.59267,0.2404623,100,91.97673,30.75,1.001224,15800,1.0012184,-14.184296,379460,-107.98275954372943,-56.17639,0.03606608,265.36542,2141.8470487594604,[ 0.678 -0.422 -0.266 -0.722  0.172],15.425603,158,235.62532,2.0980835e-06,0.061557606,100.0,1.0053458,1.1399288,0.8038767,1.5916053,
-60.067047,51.39401,0.24139556,100,91.95288,30.79,1.0087366,15900,1.0051168,-13.491669,382539,-108.49266238993364,-58.724335,0.067840435,268.31277,2156.699595451355,[ 0.679 -0.422 -0.268 -0.721  0.172],13.007199,159,472.71924,4.7302246e-06,0.061834365,100.0,1.0293841,1.4106175,0.7234417,1.5988183,
-84.172134,66.59656,0.2511898,100,92.50854,33.44,1.0182501,16000,1.0116013,-15.340576,385883,-108.53954392870816,-81.59726,0.09255809,243.6665,2171.6928210258484,[ 0.682 -0.427 -0.268 -0.724  0.18 ],15.187523,160,617.001,-7.6293946e-07,0.067249954,100.0,1.0324596,1.4469701,0.82900393,1.5994585,
-44.10388,46.114628,0.24198088,100,91.94908,30.58,1.025289,16100,1.0134228,-14.837402,388941,-107.80857667730704,-40.631317,0.10269176,273.03,2186.2940168380737,[ 0.668 -0.42  -0.264 -0.716  0.18 ],13.490283,161,840.26044,2.3269654e-06,0.061762583,100.0,1.0584514,1.4975021,0.65680283,1.5898839,
-54.71875,57.966003,0.24562742,100,92.05894,31.26,1.0384243,16200,1.0300556,-14.236343,392067,-109.41997812991808,-50.457397,0.17502902,271.41974,2202.9284212589264,[ 0.671 -0.428 -0.267 -0.724  0.171],12.780399,162,1523.4417,6.2561035e-06,0.06342196,100.0,1.0958982,1.6781988,0.6302106,1.5821931,
-59.36821,48.248283,0.24710108,100,92.19796,31.9,1.0238695,16300,1.0296545,-14.875717,395257,-108.5758977003075,-56.234406,0.19312249,260.07764,2219.1291859149933,[ 0.683 -0.427 -0.273 -0.723  0.163],14.279817,163,1730.438,-1.6021728e-06,0.064505,100.0,1.0952842,2.1123786,0.5530058,1.5818312,
