InitialReturnMean,MeanIW,StdD2w0t,MaxIW,Weights,Bound,Iteration,ReturnStepMax,TimestepsSoFar,StdIW,InitialReturnMax,InitialReturnStd,EpLenMean,InitialBound,MeanD2w0t,MinIW,EpThisIter,TimeElapsed,EmpiricalD2,InitialReturnMin,EpisodesSoFar,EpRewMean,ReturnMeanIW,MeanEntropy,ReturnStepMaxmin,MinD2w0t,MaxD2w0t,J_sample_variance
-10.127273,0.8360911,10.138533,19.654772,[-1.334 -0.721 -0.11  -0.68  -1.177],-10.033157,166,1.0,1671414,1.2551296,10.69371,7.132702,500.0,-10.511194,10.140467,0.0031861442,100,2684.9216318130493,38.20165,-28.774637,16600,-23.665781373423318,-9.561507,0.24219573,,1.0000002,57.910263,75.06432
-12.062455,1.1646508,549.2854,127.48189,[-1.334 -0.718 -0.11  -0.686 -1.177],-11.274348,167,1.0,1721414,4.228568,8.947359,5.966324,500.0,-12.493815,216.41928,1.2972698e-05,100,2749.4189908504486,1672.2986,-28.200598,16700,-26.59011117493277,-10.528813,0.24194273,,1.0000004,10382.096,94.49635
-12.064956,1.1713772,44077.703,212.78717,[-1.33  -0.725 -0.106 -0.681 -1.177],-8.74621,168,1.0,1771414,6.667378,7.939161,6.5718217,500.0,-12.486151,8685.373,7.0290434e-07,100,2813.2866463661194,104403.93,-25.666138,16800,-25.96343684555687,-7.120831,0.24185485,,1.000002,1487199.2,635.53467
-11.624484,1.0063945,0.065931976,3.0734947,[-1.328 -0.733 -0.101 -0.675 -1.177],-11.8706255,169,1.0,1821414,0.34546727,9.033021,7.139427,500.0,-12.026341,1.0941479,0.2576493,100,2879.2401490211487,1.2006246,-29.495747,16900,-24.7714445253674,-11.465953,0.24165785,5.9604645e-08,1.0,1.3706431,52.465557
-10.988216,0.62640834,852.5341,32.169422,[-1.329 -0.736 -0.102 -0.677 -1.177],-10.299503,170,1.0,1871414,1.4799907,4.534754,6.203648,500.0,-11.378299,305.96793,7.8098435e-07,100,2943.5956315994263,2526.0317,-25.145578,17000,-24.04553884039116,-9.574286,0.24108687,,1.0000008,20921.53,48.73766
-10.467433,1.0,,1.0000391,[-1.324 -0.735 -0.105 -0.685 -1.178],-10.832536,171,1.0,1921414,9.512343e-06,21.466745,6.8499274,500.0,-10.832539,1.0,0.9999639,100,3008.165892124176,1.0,-24.866003,17100,-22.505901294797447,-10.46743,0.24108687,,1.0,1.0,47.39547
-11.800274,0.7851954,39.716866,18.899174,[-1.324 -0.735 -0.105 -0.685 -1.178],-11.447581,172,1.0,1971414,1.1655365,9.229352,6.020408,500.0,-12.170425,21.486855,0.0006729775,100,3072.675134897232,101.30259,-23.53253,17200,-22.817017376784925,-10.95516,0.24095851,5.9604645e-08,1.0000002,843.29443,53.97568
-10.233407,43.63773,137718320.0,50240.96,[-1.322 -0.733 -0.108 -0.69  -1.178],95.51455,173,1.0,2021414,1127.6814,7.022564,6.6602073,500.0,-10.59099,16559809.0,2.842247e-09,100,3137.3120622634888,346866700.0,-26.828989,17300,-22.04222792561909,119.880005,0.238362,,1.0000137,5141726700.0,1621517.2
-10.750585,1.0254142,8.103073,36.26279,[-1.289 -0.75  -0.105 -0.695 -1.181],-10.693516,174,100.0,2071393,1.9462776,10.439044,6.5976353,499.79,-11.042778,8.496831,0.0024438803,100,3203.550514936447,30.477167,-27.950981,17400,-18.011461682244107,-10.342594,0.24007131,99.0,,48.62185,48.68599
-10.656018,0.64887416,2223.6318,28.42854,[-1.287 -0.744 -0.105 -0.698 -1.179],-8.567951,175,100.0,2120594,1.5620892,22.996054,7.198399,492.01,-11.064767,791.2466,3.6026972e-06,100,3267.0301995277405,7525.5664,-37.887783,17500,-25.196197436124397,-7.6783543,0.24193561,99.0,,34806.57,252.6845
-10.874981,1.0573609,17170.75,186.30579,[-1.285 -0.754 -0.101 -0.695 -1.177],-9.227469,176,1.0,2170594,5.9711666,12.125857,6.704474,500.0,-11.16655,4336.3164,3.2302177e-07,100,3332.4194796085358,50249.105,-23.833765,17600,-17.973055627458876,-8.304034,0.24003123,,1.0000069,415912.25,233.83586
-11.465427,1.9249529,2369152.5,1096.7921,[-1.279 -0.768 -0.096 -0.693 -1.179],-1.4437673,177,1.0,2220594,17.516005,2.6106217,5.3789577,500.0,-11.779235,368211.16,3.843802e-08,100,3395.5483391284943,6246419.0,-23.799902,17700,-19.343765277175088,2.707277,0.24072021,,1.0017594,59970010.0,8898.173
-10.34607,0.7932539,444.07477,49.392525,[-1.275 -0.765 -0.106 -0.696 -1.178],-10.166462,178,1.0,2270594,1.7547877,13.093327,6.5163827,500.0,-10.621773,151.5466,4.6611517e-06,100,3455.3356556892395,1108.1528,-24.422682,17800,-16.994902869512437,-9.715946,0.24024267,,1.0000157,6315.348,87.31758
-11.585859,0.6611037,1315.3859,23.974174,[-1.273 -0.763 -0.113 -0.701 -1.179],-10.424955,179,100.0,2319955,1.2381967,8.410458,6.2994614,493.61,-11.93351,338.30243,4.5743178e-05,100,3513.4546132087708,2645.618,-26.045406,17900,-21.429995651461603,-9.773535,0.2398662,99.0,,30833.473,70.24792
-11.122974,1.3172247,334.66245,89.59114,[-1.269 -0.764 -0.119 -0.708 -1.179],-9.85569,180,100.0,2366911,3.8406372,6.5046663,7.043066,469.56,-11.568941,158.82468,4.044987e-05,100,3569.429660320282,1125.4631,-32.39958,18000,-27.49043020738818,-9.067832,0.23922582,99.0,,3878.5808,104.841995
-9.959353,0.515681,631.7045,17.211416,[-1.27  -0.768 -0.115 -0.701 -1.18 ],-9.163726,181,100.0,2416330,0.8681929,31.092525,8.34224,494.19,-10.229999,297.51685,2.0948306e-05,100,3629.0287942886353,2338.1482,-29.181368,18100,-16.6831563823308,-8.67698,0.23876901,99.0,,7361.0815,70.581696
-11.329428,0.9781549,2086.7341,51.715343,[-1.269 -0.765 -0.11  -0.708 -1.18 ],-9.869964,182,100.0,2464129,2.607841,7.924328,6.95605,477.99,-11.757456,515.7083,9.139967e-06,100,3685.639261484146,4751.1055,-31.329788,18200,-26.38466662561168,-9.020403,0.24003172,99.0,,44511.11,114.9498
-7.6658416,1.000003,0.017318694,1.000543,[-1.271 -0.768 -0.103 -0.705 -1.179],-7.864447,183,100.0,2514114,0.00017077783,14.337294,7.323895,499.85,-7.8644853,0.9997,0.99904996,100,3744.2703342437744,1.0,-24.840498,18300,-12.24486752474246,-7.6658034,0.24003172,99.0,,1.0000001,54.18149
-10.542829,1.5996932,1530.9556,265.02734,[-1.271 -0.768 -0.103 -0.705 -1.179],-8.680445,184,100.0,2563970,9.179992,23.590906,8.183586,498.56,-10.900188,487.4494,7.335444e-07,100,3802.7172842025757,4654.386,-28.168938,18400,-22.028465854104603,-7.9815345,0.23169807,99.0,,33599.195,229.7454
-10.30688,0.9999887,4.6243372e-08,1.000875,[-1.278 -0.791 -0.098 -0.716 -1.187],-10.53916,185,1.0,2613970,0.00017498502,12.383031,5.9692845,500.0,-10.53921,1.0,0.9991325,100,3862.87673163414,1.0,-23.823738,18500,-14.321375508156823,-10.306829,0.23169807,,1.0,1.0000001,35.992825
-11.060531,0.7280288,34598.285,39.444077,[-1.278 -0.791 -0.098 -0.716 -1.187],-9.3635435,186,100.0,2663636,1.826733,3.7027714,6.2453885,496.66,-11.377608,7556.2495,5.222618e-06,100,3921.351238965988,104455.39,-29.360668,18600,-19.545382059581552,-8.376916,0.22680393,99.0,,827785.75,146.68036
-11.268397,0.9897732,4.869382,17.041222,[-1.281 -0.778 -0.108 -0.708 -1.192],-11.238315,187,100.0,2713040,1.3394251,6.187379,6.934727,494.04,-11.600734,4.70265,0.002241446,100,3980.539769887924,14.513423,-37.6611,18700,-20.486007210175732,-10.865039,0.22648388,99.0,,34.759125,59.159653
-9.342982,0.8510852,15852.843,61.357525,[-1.28  -0.78  -0.113 -0.706 -1.192],-6.6178236,188,100.0,2762969,3.033414,9.325274,6.9594984,499.29,-9.605219,3480.447,3.7986672e-07,100,4039.6923241615295,40633.297,-24.653746,18800,-16.16488050698039,-5.880991,0.22005586,99.0,,549353.5,925.30206
-10.499573,1.6120425,57406.91,925.33105,[-1.272 -0.786 -0.104 -0.702 -1.199],-7.091057,189,1.0,2812969,14.401545,7.3586736,6.474443,500.0,-10.748972,12175.395,3.307306e-07,100,4099.999371767044,163470.4,-25.41874,18900,-15.37353513022417,-6.170208,0.21666545,,1.0010858,1037808.7,641.4317
-10.401275,1.2348582,1099.9475,178.00409,[-1.274 -0.79  -0.094 -0.706 -1.202],-8.962755,190,1.0,2862969,5.702678,4.514168,5.8015523,500.0,-10.635001,509.53897,2.6696994e-06,100,4159.777306318283,4163.503,-29.305475,19000,-14.40754823468616,-8.47818,0.21642795,,1.0000004,15452.763,77.33508
-9.798519,1.1810592,2626.7917,267.4376,[-1.273 -0.789 -0.096 -0.716 -1.203],-9.117522,191,100.0,2912825,9.22532,13.171338,5.890714,498.56,-10.025684,937.42816,3.4817631e-07,100,4219.8439264297485,9274.965,-22.365032,19100,-14.002980516360514,-8.6188345,0.21141455,99.0,,46348.5,91.12046
-10.1613865,0.8634,74955.87,118.9825,[-1.275 -0.788 -0.102 -0.705 -1.208],-6.4652114,192,100.0,2962602,3.4544508,9.255322,6.4373507,497.77,-10.409392,14526.735,5.5578198e-08,100,4279.118480205536,195098.52,-24.179861,19200,-15.28764812542114,-5.284908,0.20882583,99.0,,3518369.5,304.74033
-10.709081,0.9999972,0.017318567,1.0004365,[-1.297 -0.811 -0.103 -0.73  -1.21 ],-10.936887,193,100.0,3012587,0.0001309493,10.340323,6.375894,499.85,-10.936937,0.9997,0.9995012,100,4338.6265206336975,1.0,-24.639473,19300,-14.04558318397992,-10.70903,0.20882583,99.0,,1.0000001,41.061344
-11.403381,1.3498678,356151.9,284.8633,[-1.297 -0.811 -0.103 -0.73  -1.21 ],-8.928618,194,1.0,3062587,8.951053,4.9524527,5.9473305,500.0,-11.657779,38370.746,8.387197e-07,100,4397.008175849915,480668.56,-30.173452,19400,-15.681625635567261,-7.4571815,0.20711467,,1.0000064,12859025.0,359.62665
-10.504186,1.0,,1.0,[-1.304 -0.799 -0.095 -0.723 -1.212],-10.743494,195,1.0,3112587,,15.528597,5.654907,500.0,-10.743494,1.0,1.0,100,4456.7036917209625,1.0,-23.927261,19500,-14.751502568224597,-10.504186,0.20711467,,1.0,1.0,32.300987
-9.179706,0.6104691,4327.9414,20.763447,[-1.304 -0.799 -0.095 -0.723 -1.212],-8.396429,196,1.0,3162587,1.2359672,9.6182,6.5028872,500.0,-9.32732,1050.8851,1.1188882e-05,100,4515.967442512512,9436.089,-21.089268,19600,-9.099312028838817,-8.059248,0.20581357,,1.0000092,77037.79,52.981743
-10.42209,0.91312474,5204162.5,541.82336,[-1.301 -0.795 -0.102 -0.727 -1.213],-1.0580068,197,100.0,3212390,9.329242,11.019141,7.0292606,498.03,-10.727747,1096668.6,2.0153445e-08,100,4575.1347007751465,17226726.0,-33.35371,19700,-18.841455651910405,5.908127,0.20911543,99.0,,143318580.0,19468.398
-9.91271,1.0,,1.0,[-1.311 -0.799 -0.097 -0.718 -1.21 ],-10.090494,198,1.0,3262390,,8.350364,6.6473813,500.0,-10.090494,1.0,1.0,100,4634.315586090088,1.0,-30.476252,19800,-10.959041376400585,-9.912709,0.20911543,,1.0,1.0,44.63402
-10.927208,1.041249,104.74625,281.3254,[-1.311 -0.799 -0.097 -0.718 -1.21 ],-10.049542,199,100.0,3312178,6.902334,11.103191,6.5045958,497.88,-11.164974,60.85914,5.6790246e-05,100,4693.200298309326,377.3325,-24.57302,19900,-14.656459681680563,-9.704767,0.20751882,99.0,,1091.2556,60.980606
-10.965428,1.0,,1.0,[-1.312 -0.796 -0.092 -0.724 -1.211],-11.264717,200,1.0,3362178,,2.0831983,5.2863955,500.0,-11.264717,1.0,1.0,100,4752.776270151138,1.0,-25.30906,20000,-18.4488452182639,-10.965428,0.20751882,,1.0,1.0,28.22826
-10.646671,0.9232608,10.873537,13.205887,[-1.312 -0.796 -0.092 -0.724 -1.211],-10.280723,201,1.0,3412178,1.0152887,10.125707,6.7128367,500.0,-10.902593,6.7266927,0.0018664667,100,4811.347216129303,25.480583,-27.05039,20100,-15.775578623509933,-9.993081,0.20902982,,1.0000049,137.10536,51.908318
-9.504863,1.4723947,801.55304,221.26407,[-1.299 -0.794 -0.087 -0.726 -1.21 ],-8.6297655,202,1.0,3462178,6.771491,11.172279,6.692941,500.0,-9.705173,296.38376,3.1872608e-07,100,4869.910542964935,2251.2375,-27.02802,20200,-12.347555636240905,-8.250541,0.20893891,,1.0000043,15642.372,137.07327
-10.941625,0.89816564,0.68833077,5.781528,[-1.298 -0.8   -0.083 -0.721 -1.21 ],-11.068699,203,1.0,3512178,0.621073,15.206905,6.1050425,500.0,-11.168867,1.9278796,0.024425311,100,4928.914492368698,3.3563437,-25.78555,20300,-14.007716697207208,-10.828803,0.20980306,,1.0000018,3.8569627,56.077656
-10.2518,1.0,,1.0,[-1.299 -0.802 -0.084 -0.718 -1.209],-10.487047,204,1.0,3562178,,14.325068,6.7781835,500.0,-10.487047,1.0,1.0,100,4987.7297468185425,1.0,-29.120428,20400,-14.501273065381552,-10.251799,0.20980306,,1.0,1.0,46.40785
-10.713605,0.583331,15890.814,33.198574,[-1.299 -0.802 -0.084 -0.718 -1.209],-9.632012,205,1.0,3612178,1.2673975,9.230491,5.9530206,500.0,-10.89944,2752.541,2.3862751e-06,100,5046.307688236237,29746.984,-27.579601,20500,-11.455260752399118,-9.10115,0.20894605,,1.0000175,477733.78,114.77813
-10.892372,0.7092364,17326.98,36.892143,[-1.296 -0.803 -0.076 -0.712 -1.21 ],-8.945636,206,1.0,3662178,1.8477179,11.3141575,7.2196174,500.0,-11.142682,6069.334,2.1952892e-06,100,5105.106997728348,65546.48,-24.361494,20600,-15.429704270792431,-8.068246,0.20797116,5.9604645e-08,1.0000017,312391.9,181.18906
-10.556827,1.0638913,3.0130703,21.883959,[-1.29  -0.808 -0.073 -0.726 -1.211],-10.07666,207,1.0,3712178,1.7916768,5.5216107,6.0194316,500.0,-10.79061,4.3481445,0.0019780823,100,5165.099484682083,11.682028,-24.150745,20700,-14.411068112079393,-9.809714,0.20780262,,1.0000001,15.279666,42.437824
-10.142489,1.0000045,,1.0004246,[-1.289 -0.806 -0.073 -0.73  -1.211],-10.341274,208,1.0,3762178,0.0001139203,11.605691,6.270683,500.0,-10.341298,1.0,0.9995865,100,5224.302189350128,1.0,-24.759556,20800,-12.255062587993915,-10.142465,0.20780262,5.9604645e-08,1.0,1.0,39.718655
-9.492897,1.0,,1.0,[-1.289 -0.806 -0.073 -0.73  -1.211],-9.658995,209,1.0,3812178,,5.649411,5.478644,500.0,-9.658995,1.0,1.0,100,5282.376507759094,1.0,-22.561958,20900,-10.238677481310567,-9.492896,0.20780262,,1.0,1.0,30.318727
-10.596815,5.6237783,61391.996,3052.4324,[-1.289 -0.806 -0.073 -0.73  -1.211],-5.492383,210,1.0,3862178,72.67758,5.2416525,6.214586,500.0,-10.8173895,17985.922,2.3487102e-08,100,5340.576499223709,220976.3,-25.43178,21000,-13.596700640518456,-4.367534,0.20760302,,1.0000042,1623389.6,1158.3893
-10.339783,1.3002182,3081.195,194.26158,[-1.277 -0.786 -0.074 -0.707 -1.211],-8.9045515,211,1.0,3912178,6.824086,18.229956,6.4128537,500.0,-10.54072,813.9022,5.999172e-07,100,5399.86834192276,7337.317,-23.347643,21100,-12.386221958899604,-8.459337,0.20689937,,1.0000142,70880.984,95.95798
-10.330762,0.98088163,153.14622,65.968666,[-1.276 -0.784 -0.08  -0.713 -1.212],-10.042406,212,1.0,3962178,3.3538687,6.3755584,5.9728556,500.0,-10.573869,62.686165,0.00012012433,100,5458.746069431305,392.32285,-22.089798,21200,-14.98566654163416,-9.682392,0.20593186,,1.0000019,2011.8934,52.579185
-9.747309,0.7369896,25.666521,7.758504,[-1.277 -0.784 -0.086 -0.719 -1.213],-9.41872,213,100.0,4012162,0.74574244,6.8421445,6.431965,499.84,-9.949549,12.71066,0.0012965444,100,5517.972468852997,62.002567,-25.493902,21300,-12.466606714261195,-9.1807575,0.20356666,99.0,,265.5537,48.45491
-11.338012,1.0037448,2.3884995,13.9827385,[-1.271 -0.785 -0.079 -0.721 -1.215],-11.382245,214,100.0,4061812,1.1363701,5.3599606,6.7234926,496.5,-11.634697,3.4212174,0.007902413,100,5576.293506860733,8.695049,-32.02446,21400,-18.288409875297738,-11.056204,0.20292032,99.0,,14.167224,40.553658
-10.121701,0.72960013,3809.943,51.828506,[-1.271 -0.788 -0.082 -0.718 -1.216],-8.6505785,215,1.0,4111812,1.9877619,9.775706,6.1797757,500.0,-10.3399105,1605.9366,1.1591967e-05,100,5635.159643650055,15245.902,-28.245361,21500,-13.450919297887603,-8.083064,0.20726332,,1.0000421,59713.22,356.0506
-10.224552,1.3132964,6380.7227,366.64502,[-1.275 -0.781 -0.084 -0.725 -1.212],-8.049243,216,100.0,4161405,9.696091,6.138782,6.2027984,495.93,-10.554285,1374.936,1.2183363e-05,100,5694.381836414337,14871.426,-24.520838,21600,-20.325513334530463,-7.2794204,0.20731173,99.0,,184965.56,149.90536
-11.357397,0.93206847,234.52821,37.142445,[-1.274 -0.778 -0.092 -0.728 -1.212],-10.365101,217,100.0,4210101,1.8185735,8.207556,6.8578477,486.96,-11.818726,63.52835,0.00017747926,100,5751.810281038284,443.50375,-30.436409,21700,-28.437300482101595,-9.739417,0.20702837,99.0,,5585.678,83.30691
-9.264005,0.9375708,11.629246,24.714445,[-1.285 -0.784 -0.099 -0.728 -1.212],-9.026875,218,100.0,4258318,1.1736698,10.189443,7.881947,482.17,-9.65782,7.0633774,0.0017881583,100,5809.533682107925,28.264833,-37.226578,21800,-24.275615502306984,-8.572825,0.2068699,99.0,,115.84301,60.9097
-11.718589,0.89145017,2120.5,156.73543,[-1.289 -0.787 -0.105 -0.728 -1.212],-9.732905,219,100.0,4306524,3.9647923,10.052395,6.2463737,482.06,-12.138407,962.45074,3.0601511e-06,100,5867.060548067093,8742.424,-35.39282,21900,-25.878490617870042,-8.7698965,0.20829923,99.0,,19804.535,533.89246
-10.430525,0.8815124,42.426727,29.098387,[-1.285 -0.793 -0.107 -0.721 -1.211],-9.943127,220,100.0,4355719,1.6243687,10.933049,5.812959,491.95,-10.714675,29.640135,0.00018105189,100,5925.22473692894,155.79494,-27.38722,22000,-17.515671067492303,-9.567364,0.20568906,99.0,,319.3566,83.50853
-8.927343,1.0253687,0.16192605,4.129114,[-1.279 -0.801 -0.111 -0.72  -1.213],-9.0927725,221,100.0,4405380,0.53635406,14.905656,7.9504137,496.61,-9.173368,1.1954584,0.1966949,100,5983.751391172409,1.4363873,-25.275843,22100,-15.16553350594529,-8.842547,0.20531084,99.0,,1.5025711,68.50978
-9.442721,0.542672,76737.65,15.586518,[-1.279 -0.8   -0.111 -0.722 -1.214],-7.2624435,222,100.0,4455153,1.1693058,10.69823,5.678407,497.73,-9.655419,7425.5063,1.4306847e-06,100,6042.391005516052,95136.09,-30.341682,22200,-13.111184438613108,-6.563615,0.21044996,99.0,,3203282.8,108.41945
-10.685216,1.705205,14254.218,256.10623,[-1.278 -0.823 -0.106 -0.743 -1.208],-8.202183,223,100.0,4504012,10.074641,7.231614,5.759968,488.59,-10.977753,3346.477,1.3181927e-05,100,6101.15806889534,40038.703,-34.667915,22300,-18.032619911216933,-7.402107,0.2095498,99.0,,289924.38,333.20474
-10.436531,0.91456205,16874.805,40.235218,[-1.274 -0.824 -0.114 -0.737 -1.209],-8.778613,224,100.0,4553246,2.3930426,4.784445,5.8225236,492.34,-10.720711,3571.7983,2.391174e-07,100,6160.385683774948,42232.48,-26.610361,22400,-17.517521752359087,-8.010459,0.20874324,99.0,,284369.34,74.67359
-9.315253,0.8589594,371.6928,57.71316,[-1.277 -0.823 -0.105 -0.738 -1.21 ],-9.001612,225,100.0,4602895,2.4057634,11.216784,6.4326982,496.49,-9.469676,206.91129,9.199178e-06,100,6219.27373456955,1527.9795,-36.128716,22500,-9.518959430038391,-8.725146,0.20906089,99.0,,3265.862,180.65216
-10.349225,0.76524353,194382.17,206.16556,[-1.279 -0.827 -0.104 -0.732 -1.21 ],-7.0029006,226,1.0,4652895,4.4353013,6.7214947,5.918923,500.0,-10.533207,47839.945,1.7532568e-07,100,6277.831897974014,657720.06,-27.439377,22600,-11.341054962005355,-5.814294,0.20466548,,1.0000424,4596414.0,1841.2617
-10.490028,0.6903701,14089.21,88.52411,[-1.281 -0.827 -0.098 -0.744 -1.214],-9.283908,227,100.0,4702571,2.1866665,15.199251,7.034873,496.76,-10.731929,2993.1501,3.5741679e-09,100,6337.0860714912415,31887.975,-25.614674,22700,-14.911343722323085,-8.5706,0.20287088,99.0,,291807.3,241.73962
-9.619931,0.8626246,1253.1426,30.034561,[-1.277 -0.828 -0.091 -0.735 -1.216],-9.051142,228,1.0,4752571,1.773808,9.407261,5.6528378,500.0,-9.741461,357.61526,2.2821943e-05,100,6396.9922506809235,3279.6575,-22.98044,22800,-7.491325111446442,-8.837713,0.20337836,,1.0014641,30539.246,56.406822
-9.672999,0.83456033,349.5949,19.518908,[-1.275 -0.828 -0.099 -0.737 -1.216],-8.974494,229,100.0,4802214,1.3387654,7.6163273,6.4036856,496.43,-9.858397,111.92607,2.470968e-05,100,6455.943033456802,802.95264,-35.452393,22900,-11.428411609134141,-8.681654,0.20336933,99.0,,7863.919,61.613453
-9.867489,0.78320336,852.1876,36.311214,[-1.277 -0.829 -0.093 -0.733 -1.216],-8.766861,230,1.0,4852214,1.8483196,5.6826243,6.589373,500.0,-10.055914,413.70233,7.338051e-06,100,6514.863900184631,3328.4116,-27.78967,23000,-11.615081875491162,-8.393763,0.20218799,,1.000003,13041.03,70.34507
-10.511026,0.9590436,0.7128648,8.474079,[-1.271 -0.829 -0.093 -0.742 -1.217],-10.470668,231,100.0,4901627,0.7714004,5.8428354,5.843907,494.13,-10.74992,1.8923765,0.00639249,100,6573.811962366104,3.2310746,-43.477196,23100,-14.726003365460858,-10.2157955,0.20214783,99.0,,4.940007,34.067932
-8.459801,0.9316876,47570.156,132.16919,[-1.272 -0.83  -0.091 -0.74  -1.217],-6.677499,232,1.0,4951627,3.6622856,17.013905,6.7869563,500.0,-8.576754,11670.039,4.5061617e-07,100,6632.96827340126,151834.02,-23.069212,23200,-7.209308967489395,-6.227027,0.20239182,,1.0,1118183.0,368.6118
-8.223854,0.4842393,6209.462,14.568868,[-1.275 -0.829 -0.084 -0.749 -1.217],-7.6908255,233,1.0,5001627,0.8530588,10.577054,6.806213,500.0,-8.371581,1503.655,2.8379827e-06,100,6691.648946762085,16318.747,-20.868458,23300,-9.10622667351219,-7.362695,0.20198677,,1.0019348,102688.2,129.70724
-10.287135,0.87261474,20.041502,27.712643,[-1.273 -0.834 -0.093 -0.748 -1.217],-9.888258,234,100.0,5050807,1.4268843,17.421902,6.8648734,491.8,-10.555461,16.750553,0.00037755675,100,6749.323486566544,75.07588,-42.02967,23400,-16.540184167530814,-9.545686,0.20129691,99.0,,130.33165,54.263805
-9.36591,0.99292654,468.46442,137.38211,[-1.275 -0.836 -0.095 -0.743 -1.218],-8.959237,235,1.0,5100807,4.1571364,11.362945,6.542192,500.0,-9.510671,182.85002,3.3469965e-05,100,6808.108144760132,1286.9355,-25.747118,23500,-8.923404839868292,-8.709414,0.20398942,,1.0000148,6397.2056,88.25924
-10.101947,0.9999857,1.1475094e-07,1.0013516,[-1.278 -0.842 -0.091 -0.74  -1.215],-10.28255,236,1.0,5150807,0.00029785864,9.802437,6.103369,500.0,-10.282637,1.0,0.9987864,100,6866.712322473526,1.0000001,-24.599699,23600,-11.138175890040431,-10.101859,0.20398943,,1.0,1.0000002,37.62803
-9.355929,1.0000001,,1.0000397,[-1.278 -0.842 -0.091 -0.74  -1.215],-9.492415,237,1.0,5200807,7.286979e-06,17.934042,6.8965383,500.0,-9.492415,1.0,0.99997205,100,6924.930028676987,1.0,-30.008926,23700,-8.413369618479807,-9.355928,0.20398943,,1.0,1.0,48.042698
-10.285454,1.0,,1.0,[-1.278 -0.842 -0.091 -0.74  -1.215],-10.450147,238,1.0,5250807,,5.86895,5.644857,500.0,-10.450147,1.0,1.0,100,6983.468021631241,1.0,-24.222609,23800,-10.152022937415115,-10.285454,0.20398943,,1.0,1.0,32.186275
-10.1263075,6.793267,32639856.0,3241.2876,[-1.278 -0.842 -0.091 -0.74  -1.215],8.086081,239,1.0,5300807,95.646515,11.422105,6.2342944,500.0,-10.271282,5514405.0,2.1930993e-09,100,7041.941560268402,98352560.0,-23.096062,23900,-8.936584036236155,14.460842,0.19848709,,1.0000598,1556878800.0,58056.375
-9.916604,2.2860215,172409.58,824.48694,[-1.265 -0.817 -0.089 -0.737 -1.22 ],-7.1022043,240,100.0,5350603,21.043411,8.994525,6.023814,497.96,-10.156739,34390.6,2.1108024e-08,100,7101.300519227982,487950.62,-24.157236,24000,-14.80244888966406,-5.814223,0.19478269,99.0,,4395417.0,1480.7323
-9.577373,0.48508367,29745.6,20.043808,[-1.262 -0.822 -0.098 -0.734 -1.224],-7.976132,241,100.0,5400520,1.114277,13.568821,6.0290313,499.17,-9.744903,6154.1235,1.18558106e-07,100,7160.488295555115,71407.27,-29.84614,24100,-10.32693029476676,-7.414784,0.19930065,99.0,,816371.0,216.82112
-10.655645,1.146887,2849.686,165.91956,[-1.254 -0.813 -0.105 -0.735 -1.22 ],-7.7284575,242,100.0,5447849,5.629158,10.973908,6.7765226,473.29,-11.057726,754.6342,1.3576159e-05,100,7216.756514549255,7114.442,-40.397285,24200,-24.785064630863417,-6.8051233,0.19800062,99.0,,72803.305,272.5826
-10.444911,0.9531122,2.49023,11.105841,[-1.257 -0.819 -0.1   -0.73  -1.221],-10.348249,243,100.0,5497765,0.8272655,4.1212173,5.752692,499.16,-10.639692,3.0340707,0.0114191435,100,7275.872789859772,7.343078,-23.586563,24300,-12.006775233559472,-10.135883,0.19824462,99.0,,17.084326,46.636803
-10.290487,0.9075494,121.35838,20.525593,[-1.256 -0.82  -0.104 -0.728 -1.221],-9.946017,244,100.0,5547413,1.6541737,7.082633,5.7473254,496.48,-10.495473,52.537167,0.00022546825,100,7334.330749988556,310.40472,-33.32577,24400,-12.635794911320348,-9.6425295,0.19782563,99.0,,2420.806,55.27248
-9.521344,1.1558774,0.50144386,18.09022,[-1.256 -0.819 -0.109 -0.735 -1.221],-9.646096,245,100.0,5596460,1.019259,12.724943,7.033951,490.47,-9.779278,1.584184,0.030439986,100,7391.756464004517,2.4334774,-34.670113,24500,-15.899625211167715,-9.375537,0.19751053,99.0,,3.2593591,45.987686
-11.043475,0.992113,4.5472674,14.367065,[-1.256 -0.821 -0.107 -0.733 -1.221],-10.872955,246,100.0,5646015,1.3283868,9.820502,5.8111963,495.55,-11.305414,4.7794685,0.0012175721,100,7450.147255659103,13.56171,-25.960312,24600,-16.146522993376287,-10.567106,0.19682518,99.0,,30.831339,50.19383
-9.35452,0.8012307,15280.064,62.950684,[-1.254 -0.807 -0.11  -0.722 -1.222],-7.501675,247,100.0,5694879,2.6320386,13.805611,7.117769,488.64,-9.571653,2553.8562,3.0817941e-06,100,7505.9563093185425,24983.21,-34.758972,24700,-13.384610552271772,-6.9214463,0.20000102,99.0,,319706.12,166.22945
-9.606163,0.7382086,179.39886,24.027155,[-1.258 -0.804 -0.103 -0.716 -1.219],-9.226525,248,1.0,5744879,1.2401897,10.353352,6.4441247,500.0,-9.7842245,73.978905,2.2359876e-05,100,7565.420089483261,513.4311,-25.101107,24800,-10.976173002519015,-8.977149,0.20043652,,1.001394,1678.9644,48.172585
