Bound,TimestepsSoFar,InitialReturnMax,Iteration,MeanEntropy,MaxD2w0t,MeanIW,ReturnMeanIW,MinIW,EpisodesSoFar,InitialReturnMean,TimeElapsed,InitialReturnStd,J_sample_variance,ReturnStepMaxmin,MinD2w0t,EpLenMean,EpRewMean,StdIW,InitialBound,Weights,MeanD2w0t,ReturnStepMax,InitialReturnMin,MaxIW,StdD2w0t,EmpiricalD2,EpThisIter
-804.95703,295960,-25.97597,82,1.3857147,1.0016605,0.99223983,-74.34918,0.91751635,8200,-74.80051,847.0294106006622,16.971016,302.81903,99.0,,39.55,-104.87240410825957,0.028476195,-805.2057,[-0.586 -1.113 -0.819 -1.049 -0.036],0.07913581,100.0,-96.51819,1.0954973,0.27000976,1.0007522,100
-796.05914,299459,-40.89847,83,1.3857491,1.0008405,0.9973625,-78.76611,0.9488284,8300,-78.94155,855.947277545929,13.035799,176.1398,99.0,,34.99,-106.96796460614716,0.017907709,-796.1543,[-0.588 -1.113 -0.819 -1.048 -0.033],0.06999134,100.0,-94.262436,1.0455694,0.25516367,1.0003157,100
-804.9872,302845,-41.95326,84,1.3857417,1.0018954,0.9942895,-79.74002,0.9200223,8400,-80.213196,864.5717439651489,12.720719,160.01813,99.00003,,33.86,-107.45280139575678,0.02359097,-805.2217,[-0.588 -1.115 -0.82  -1.049 -0.033],0.067753576,100.0,-94.73148,1.0839388,0.25138307,1.0008543,100
-800.53015,306607,-42.342827,85,1.382905,1.0014455,0.9934598,-77.20837,0.8591864,8500,-77.636536,875.2294864654541,13.046822,179.97557,99.00002,,37.62,-107.38722188558842,0.03136792,-800.76263,[-0.589 -1.113 -0.818 -1.047 -0.033],0.07527235,100.0,-96.29556,1.0512677,0.2638971,1.0007372,100
-780.3886,310316,-39.46231,86,1.3827256,1.0002486,0.99860203,-76.26872,0.95729786,8600,-76.353615,885.258593082428,14.257198,208.95593,99.0,,37.09,-105.78872938385089,0.011562043,-780.43243,[-0.589 -1.113 -0.818 -1.047 -0.036],0.07418777,100.0,-95.26911,1.0344388,0.26208583,1.0001235,100
-827.26337,313991,-26.461075,87,1.3819233,1.0014434,0.99531764,-77.064735,0.9417471,8700,-77.447296,893.8456628322601,14.476949,210.2324,99.0,,36.75,-106.31541411340369,0.024525737,-827.45703,[-0.589 -1.113 -0.819 -1.047 -0.036],0.07352759,100.0,-95.60149,1.0861524,0.26104847,1.0006772,100
-820.2696,317556,-33.264748,88,1.3808663,1.0018557,0.9936955,-78.38869,0.88216496,8800,-78.82925,904.0589458942413,13.610781,194.65761,99.00003,,35.65,-107.11752824396872,0.034290176,-820.49286,[-0.588 -1.114 -0.818 -1.047 -0.037],0.07133187,100.0,-96.47121,1.0747925,0.25744253,1.0012167,100
-779.74585,321196,-34.5026,89,1.3847368,1.002807,0.9889784,-77.68802,0.8921472,8900,-78.45523,914.752658367157,13.03524,182.58154,99.00006,,36.4,-107.62118517591229,0.03739012,-780.1598,[-0.587 -1.114 -0.819 -1.048 -0.038],0.07286112,100.0,-95.87663,1.179493,0.26002812,1.0014938,100
-801.1504,324847,-36.850998,90,1.3818374,1.0020434,0.9916142,-77.743515,0.8779861,9000,-78.33985,926.9063618183136,14.314544,209.94962,99.0,,36.51,-107.25974870252219,0.026668193,-801.46594,[-0.588 -1.113 -0.818 -1.047 -0.034],0.07306501,100.0,-96.96977,1.0560082,0.26033264,1.0009173,100
-807.93805,328499,-21.96854,91,1.3813782,1.0020834,0.9891304,-77.19976,0.881485,9100,-77.88638,938.0859246253967,14.961771,240.78038,99.0,,36.52,-106.5068255134689,0.03433507,-808.2916,[-0.589 -1.114 -0.818 -1.048 -0.037],0.07310172,100.0,-96.70194,1.065927,0.26041725,1.001223,100
-805.2667,332236,-22.748863,92,1.3819462,1.0038381,0.9909392,-76.27188,0.88594466,9200,-76.96867,950.495353937149,14.93807,229.23903,99.0,,37.37,-106.23533081044712,0.04206123,-805.61566,[-0.591 -1.114 -0.82  -1.048 -0.038],0.0747949,100.0,-96.165,1.151271,0.26315933,1.0023178,100
-823.206,335999,-25.423231,93,1.3824422,1.0006835,0.996808,-77.14061,0.94040775,9300,-77.34983,961.9167385101318,14.717591,219.77022,99.000015,,37.63,-106.88576623583658,0.016843567,-823.32513,[-0.594 -1.115 -0.821 -1.047 -0.037],0.07527411,100.0,-95.49773,1.0396785,0.26386493,1.0002893,100
-793.4481,339666,-33.09114,94,1.3809751,1.0008667,0.997215,-78.20212,0.93082166,9400,-78.39175,973.1067080497742,13.30453,184.18568,99.0,,36.67,-107.76710789136106,0.02101231,-793.54083,[-0.594 -1.117 -0.822 -1.048 -0.036],0.0733554,100.0,-95.92475,1.0451723,0.2607436,1.0005025,100
-799.34247,343158,-34.19387,95,1.3809699,1.0001724,0.9997426,-78.123955,0.97047305,9500,-78.163765,983.1389172077179,14.341827,204.50276,99.0,,34.92,-105.79478834135145,0.009986937,-799.36383,[-0.593 -1.116 -0.822 -1.048 -0.038],0.06984292,100.0,-96.175285,1.0208374,0.25489345,1.000107,100
-792.55084,346909,-38.258842,96,1.3804177,1.0041196,0.99074376,-77.013374,0.8653954,9600,-77.80846,993.7804262638092,12.36445,152.10936,99.00141,,37.51,-107.7063124461894,0.049091034,-792.9576,[-0.593 -1.116 -0.822 -1.048 -0.038],0.07508703,100.0,-95.27937,1.1288655,0.26366103,1.0024569,100
-782.216,350524,-49.35098,97,1.3808305,1.0025405,0.9913847,-77.8808,0.88384527,9700,-78.40392,1003.2079184055328,12.054386,163.49307,99.00005,,36.15,-107.33704039152045,0.039495956,-782.4827,[-0.594 -1.117 -0.821 -1.047 -0.039],0.07234255,100.0,-95.29358,1.1287266,0.25912592,1.0014861,100
-800.67413,353982,-42.848446,98,1.3832467,1.0014204,0.99569315,-79.291695,0.93580616,9800,-79.657074,1012.4994854927063,12.547583,156.58083,99.0,,34.58,-107.57198598183719,0.021227002,-800.8572,[-0.592 -1.114 -0.819 -1.046 -0.038],0.06918516,100.0,-95.57605,1.0813475,0.25382343,1.0005391,100
-806.1818,357706,-39.51122,99,1.3804898,1.0020163,0.9900307,-77.20335,0.8663521,9900,-77.91644,1022.7800166606903,12.939743,176.103,99.0,,37.24,-107.60016282955301,0.03648789,-806.5634,[-0.592 -1.113 -0.819 -1.046 -0.036],0.07453684,100.0,-95.43786,1.1088674,0.2627483,1.0011699,100
-811.2011,361227,-33.90838,100,1.3804896,1.0016829,0.99477875,-78.882706,0.92958295,10000,-79.306725,1033.4960975646973,14.106207,200.74327,99.000015,,35.21,-107.2926851558835,0.026936704,-811.4307,[-0.593 -1.115 -0.821 -1.047 -0.038],0.07044641,100.0,-97.67326,1.1131474,0.2559547,1.0006757,100
-810.1709,364774,-25.065552,101,1.3824364,1.0024664,0.9928539,-77.84068,0.8876159,10100,-78.338295,1044.331901550293,13.591992,194.61232,99.00008,,35.47,-106.47132842294936,0.028412804,-810.46234,[-0.595 -1.115 -0.82  -1.048 -0.038],0.0709694,100.0,-93.64157,1.0790411,0.25682887,1.0008905,100
-782.1355,368121,-36.31791,102,1.3808653,1.0004846,0.99808,-80.37149,0.955209,10200,-80.49726,1054.9989430904388,12.804478,167.0804,99.000015,,33.47,-107.6642280844846,0.012241786,-782.20184,[-0.592 -1.117 -0.821 -1.049 -0.036],0.066948846,100.0,-95.74947,1.0302652,0.24995531,1.0002095,100
-808.804,371995,-30.964523,103,1.3812358,1.0001292,0.9992198,-76.66108,0.98056495,10300,-76.70418,1066.7221446037292,14.328409,209.09268,99.0,,38.74,-107.00923359021472,0.007876278,-808.8282,[-0.592 -1.118 -0.821 -1.049 -0.038],0.07748352,100.0,-94.56542,1.0264235,0.26736665,1.000066,100
-822.9001,375722,-30.001049,104,1.3809736,1.0005465,0.99797916,-76.83728,0.9513984,10400,-77.01347,1077.9834578037262,15.5680065,240.33209,99.0,,37.27,-105.95367594091053,0.016504737,-822.9888,[-0.592 -1.118 -0.822 -1.05  -0.038],0.074555576,100.0,-95.83574,1.0537179,0.26269782,1.0002445,100
-794.9536,379652,-33.458725,105,1.3818595,1.0013108,0.99582195,-75.56315,0.9374182,10500,-75.88924,1088.8526651859283,13.486621,183.47845,99.00001,,39.3,-106.77501008045041,0.026424196,-795.11865,[-0.591 -1.117 -0.82  -1.049 -0.038],0.07862983,100.0,-95.33772,1.1226981,0.26922348,1.0007364,100
-803.60126,383164,-31.47232,106,1.3807503,1.0004958,0.99758345,-78.51929,0.9434505,10600,-78.67254,1099.7708027362823,14.855254,226.98686,99.0,,35.12,-106.3915289764112,0.015172238,-803.681,[-0.591 -1.116 -0.819 -1.048 -0.037],0.07025109,100.0,-96.01735,1.0443712,0.2555943,1.0002352,100
-797.66455,386450,-32.414455,107,1.3809531,1.0013232,0.99658877,-80.320854,0.922592,10700,-80.58465,1109.864503622055,12.914299,169.7547,99.00002,,32.86,-107.14977495845264,0.023539828,-797.7974,[-0.591 -1.116 -0.819 -1.047 -0.038],0.06573875,100.0,-95.87851,1.0771333,0.24786748,1.0005119,100
-794.9151,389831,-50.14888,108,1.3798845,1.0019158,0.99594,-79.59404,0.90061337,10800,-79.96503,1119.0440127849579,12.157987,146.86531,99.000046,,33.81,-107.37532382961693,0.034403894,-795.11414,[-0.59  -1.118 -0.819 -1.048 -0.038],0.06764208,100.0,-95.07531,1.1018116,0.2511779,1.0010477,100
-793.00665,393540,-38.73979,109,1.3798555,1.0042123,0.9855211,-75.33913,0.8715471,10900,-76.25571,1130.7655086517334,14.943133,241.27379,99.00001,,37.09,-104.94811736406494,0.043638732,-793.4685,[-0.593 -1.118 -0.819 -1.047 -0.039],0.074260615,100.0,-95.20917,1.1008472,0.26235133,1.0022893,100
-788.8507,397134,-30.45531,110,1.3794408,1.0010158,0.9962804,-77.84856,0.935861,11000,-78.112656,1141.1897821426392,14.301779,208.63438,99.00001,,35.94,-106.57757805728708,0.017547922,-788.98804,[-0.594 -1.116 -0.82  -1.048 -0.039],0.07190268,100.0,-94.8182,1.0662127,0.25836393,1.000407,100
-804.6639,400776,-39.07446,111,1.3785508,1.0074081,0.9825164,-77.185104,0.8241731,11100,-78.47641,1151.86545419693,13.255,190.01863,99.00001,,36.42,-107.53648355681982,0.06287539,-805.3248,[-0.592 -1.115 -0.818 -1.047 -0.039],0.07292968,100.0,-94.91218,1.1901457,0.2601915,1.0041347,100
-800.5654,404474,-34.81588,112,1.379363,1.0015804,0.9965898,-77.33722,0.93510604,11200,-77.55376,1163.130520582199,13.955251,205.8331,99.00001,,36.98,-106.71825731232667,0.022994207,-800.6799,[-0.587 -1.113 -0.817 -1.048 -0.04 ],0.07397526,100.0,-94.6184,1.0675123,0.26175538,1.0006832,100
-765.52325,408224,-39.151108,113,1.3789117,1.0028638,0.99518096,-76.434006,0.9122723,11300,-76.78027,1174.4397869110107,12.697875,164.79187,99.0,,37.5,-106.81803896704687,0.028533591,-765.7287,[-0.584 -1.114 -0.817 -1.049 -0.04 ],0.075025104,100.0,-95.826225,1.0733304,0.2634711,1.0006852,100
-795.0683,411666,-46.310715,114,1.3774159,1.0016185,0.9962139,-79.792915,0.9165139,11400,-80.04519,1185.4754548072815,11.739657,149.21443,99.00004,,34.42,-107.97535652196706,0.026506176,-795.1943,[-0.588 -1.113 -0.819 -1.048 -0.04 ],0.06885699,100.0,-94.82709,1.0664222,0.25323772,1.0006783,100
-799.12775,415543,-25.67448,115,1.3770403,1.0004748,0.9982614,-75.93076,0.9581798,11500,-76.07766,1195.9999868869781,14.776928,217.96982,99.0,,38.77,-106.48225717157531,0.015049251,-799.20374,[-0.591 -1.113 -0.819 -1.047 -0.042],0.07755391,100.0,-94.866104,1.0379977,0.26749048,1.0002829,100
-841.8768,419187,-17.21045,116,1.377901,1.0004203,0.9982357,-78.06799,0.95699316,11600,-78.21152,1205.2392165660858,14.31631,205.30864,99.00001,,36.44,-106.88015008862502,0.013514773,-841.9515,[-0.591 -1.113 -0.818 -1.047 -0.042],0.072889596,100.0,-96.439545,1.0311708,0.2599695,1.0002332,100
-814.9422,423017,-33.210396,117,1.3802375,1.0014997,0.99406034,-76.11747,0.9333589,11700,-76.53345,1215.0889167785645,13.668477,190.47594,99.0,,38.3,-106.84320904260305,0.024555454,-815.15857,[-0.591 -1.113 -0.817 -1.047 -0.041],0.076630734,100.0,-97.09371,1.0736239,0.26605487,1.000823,100
-796.4622,426514,-43.00928,118,1.3804016,1.0024749,0.99082196,-78.93662,0.88887376,11800,-79.5892,1225.045948266983,12.140448,158.03844,99.00008,,34.97,-107.83220102615901,0.037403334,-796.80194,[-0.591 -1.113 -0.817 -1.046 -0.039],0.0699879,100.0,-95.49307,1.1231407,0.25522968,1.0014805,100
-793.5667,430067,-40.619446,119,1.3799702,1.0015626,0.9942692,-78.20709,0.9079069,11900,-78.64586,1237.18758893013,12.799545,164.98225,99.00002,,35.53,-107.14571644286764,0.028431553,-793.795,[-0.592 -1.113 -0.818 -1.048 -0.039],0.071096696,100.0,-96.043175,1.0740668,0.25706407,1.0008372,100
-796.33826,434046,-28.765366,120,1.3793688,1.0013429,0.99576193,-75.00373,0.89524966,12000,-75.28747,1249.912124156952,14.504803,214.90462,99.00001,,39.79,-106.16959606379599,0.02203885,-796.48755,[-0.591 -1.112 -0.816 -1.046 -0.039],0.07960379,100.0,-95.251144,1.0609825,0.27072924,1.0004448,100
-793.182,437321,-46.05585,121,1.3774881,1.0059718,0.9836139,-79.43263,0.75753707,12100,-80.87451,1261.2860226631165,12.277847,147.31516,99.00003,,32.75,-107.4052066667658,0.062186435,-793.91156,[-0.588 -1.112 -0.815 -1.046 -0.04 ],0.0656056,100.0,-95.08397,1.179973,0.2478032,1.0036045,100
-803.1938,440807,-38.14152,122,1.3783667,1.004276,0.9879702,-77.81854,0.8592243,12200,-78.652275,1271.0757727622986,13.152726,192.1886,99.00005,,34.86,-106.4292664699868,0.042628124,-803.66077,[-0.587 -1.113 -0.814 -1.045 -0.041],0.06977437,100.0,-95.39662,1.1106961,0.2548823,1.0019144,100
-801.7018,444458,-40.670357,123,1.3775811,1.000925,0.9968819,-78.45635,0.936503,12300,-78.707214,1280.4790122509003,13.096395,170.41273,99.00007,,36.51,-107.90892239429343,0.01933985,-801.8333,[-0.584 -1.115 -0.814 -1.048 -0.041],0.07303879,100.0,-94.7354,1.0459893,0.26024318,1.0004172,100
-803.9176,448423,-37.063522,124,1.3780172,1.0015882,0.99599224,-75.15119,0.9119834,12400,-75.39547,1290.239003419876,14.975366,237.7492,99.0,,39.65,-106.10553615246778,0.028708402,-804.0424,[-0.585 -1.116 -0.815 -1.049 -0.041],0.07932004,100.0,-96.60159,1.0794133,0.2702689,1.0007781,100
-782.0189,451877,-50.884132,125,1.3784707,1.0013018,0.99675846,-80.20234,0.95161384,12500,-80.43698,1299.5393710136414,10.85152,121.0284,99.00005,,34.54,-108.72456171510176,0.018045418,-782.1416,[-0.582 -1.117 -0.814 -1.05  -0.041],0.06909476,100.0,-94.539925,1.0726739,0.2536362,1.0003301,100
-826.8083,455391,-29.791355,126,1.376866,1.0009538,0.9960863,-79.30166,0.92190886,12600,-79.621925,1309.684360742569,15.211105,233.25919,99.00007,,35.14,-107.07420765243398,0.02412185,-826.9718,[-0.582 -1.119 -0.815 -1.051 -0.04 ],0.070303,100.0,-96.6312,1.060346,0.25570422,1.0004905,100
-794.2476,459129,-34.03178,127,1.3764129,1.0020022,0.9950832,-76.87233,0.89615095,12700,-77.22495,1319.2983660697937,14.28563,214.5248,99.00001,,37.38,-106.89127290735172,0.03112916,-794.43774,[-0.582 -1.118 -0.816 -1.05  -0.042],0.07478643,100.0,-94.9787,1.0736657,0.26309395,1.0009254,100
-781.0432,462613,-48.093327,128,1.3759493,1.0019981,0.9946565,-79.16887,0.9066175,12800,-79.525055,1328.7246108055115,11.790849,148.90613,99.00011,,34.84,-107.55528468067887,0.033049542,-781.2296,[-0.58  -1.12  -0.816 -1.052 -0.043],0.0697074,100.0,-94.92461,1.0679495,0.25469872,1.0011631,100
-815.06824,466148,-37.416763,129,1.3769822,1.000407,0.9982556,-77.95866,0.9549571,12900,-78.06925,1338.7396218776703,13.667846,189.26584,99.0,,35.35,-106.095411161461,0.01209459,-815.1234,[-0.578 -1.119 -0.816 -1.053 -0.043],0.07070774,100.0,-95.03198,1.0273858,0.25635737,1.000193,100
-821.2041,469880,-18.395359,130,1.3759706,1.0016701,0.994823,-76.4243,0.9117166,13000,-76.858604,1348.0386707782745,15.323629,229.62204,99.0,,37.32,-106.08950586857925,0.02301121,-821.4284,[-0.578 -1.12  -0.816 -1.054 -0.042],0.074672624,100.0,-95.23149,1.0558636,0.26292723,1.0006123,100
-801.99963,473747,-34.969543,131,1.3746454,1.0014422,0.9956259,-74.98219,0.90267974,13100,-75.32115,1358.8159773349762,15.360304,236.88037,99.0,,38.67,-105.27370123086382,0.026491119,-802.16956,[-0.578 -1.122 -0.818 -1.055 -0.043],0.07736935,100.0,-96.79987,1.0803179,0.26722655,1.000614,100
-809.2178,477485,-38.10723,132,1.3755131,1.0015192,0.99703556,-76.99299,0.94674027,13200,-77.19046,1368.0651395320892,14.153771,207.94289,99.0,,37.38,-106.42642401506163,0.02014091,-809.31445,[-0.576 -1.122 -0.817 -1.055 -0.044],0.07477659,100.0,-97.04204,1.0770941,0.26305386,1.0006084,100
-801.08923,481163,-42.509514,133,1.376327,1.0001312,0.99958014,-77.94198,0.9822003,13300,-77.98901,1378.0239725112915,13.370208,177.2937,99.00004,,36.78,-107.21939203927171,0.008054799,-801.1151,[-0.574 -1.122 -0.816 -1.055 -0.043],0.073563464,100.0,-96.11659,1.030507,0.2610616,1.0000677,100
-830.7056,485324,-23.625526,134,1.3764398,1.0012825,0.9946468,-73.221535,0.91378254,13400,-73.55273,1388.584956407547,15.955789,260.81967,99.0,,41.61,-105.53514943166746,0.022188265,-830.87585,[-0.574 -1.122 -0.816 -1.056 -0.043],0.08325264,100.0,-95.92613,1.0555432,0.27631778,1.0006245,100
-821.9904,489230,-26.390003,135,1.3764192,1.0008403,0.9978915,-75.934616,0.9447773,13500,-76.102615,1400.2248713970184,13.863947,193.16623,99.00004,,39.06,-106.80404597110868,0.018246058,-822.0779,[-0.576 -1.121 -0.817 -1.054 -0.042],0.07813297,100.0,-95.38985,1.055457,0.268403,1.0004039,100
-796.2635,492958,-39.06177,136,1.3756222,1.0019094,0.99306303,-76.841125,0.8956809,13600,-77.33975,1411.259001493454,14.370885,213.27486,99.0,,37.28,-106.67951603820637,0.02815918,-796.5692,[-0.577 -1.123 -0.817 -1.054 -0.043],0.07459157,100.0,-95.27781,1.0474838,0.26278636,1.0007949,100
-805.30865,496523,-42.080086,137,1.3730539,1.0022879,0.9910526,-78.08598,0.890133,13700,-78.85923,1422.5254001617432,12.982902,167.41364,99.00001,,35.65,-107.2421011900646,0.03843552,-805.70764,[-0.58  -1.125 -0.819 -1.055 -0.043],0.071358815,100.0,-96.24155,1.0916723,0.25754207,1.0012106,100
-801.0886,500172,-35.98564,138,1.3730745,1.0013413,0.9970392,-77.86962,0.9326202,13800,-78.06423,1432.7687690258026,14.031257,202.30731,99.00003,,36.49,-106.96426883899787,0.022153376,-801.1903,[-0.581 -1.124 -0.82  -1.054 -0.046],0.07299566,100.0,-95.34334,1.0544704,0.26016626,1.0005215,100
-818.65497,503801,-15.4755945,139,1.3731561,1.0039366,0.99437577,-76.80393,0.87270784,13900,-77.19328,1443.5934970378876,15.541539,249.58615,99.0,,36.29,-105.63954345198161,0.032266855,-818.85693,[-0.579 -1.123 -0.819 -1.055 -0.046],0.07260869,100.0,-95.88804,1.0787785,0.25955772,1.001305,100
-804.67523,507525,-26.527725,140,1.3720644,1.0010853,0.9946658,-77.70063,0.9125628,14000,-78.02971,1455.1782729625702,14.710161,228.8981,99.0,,37.24,-107.45859081280642,0.020662315,-804.8781,[-0.582 -1.123 -0.82  -1.053 -0.046],0.074501984,100.0,-96.33568,1.0395498,0.26263344,1.0004089,100
-776.56445,511225,-40.115536,141,1.3706287,1.0015053,0.99596673,-77.142,0.9161239,14100,-77.44479,1467.096489906311,13.187702,180.63611,99.00001,,37.0,-106.9578290855651,0.025314717,-776.7184,[-0.579 -1.123 -0.818 -1.053 -0.047],0.0740266,100.0,-94.9757,1.0624683,0.26187256,1.0005628,100
-819.4329,515140,-31.075886,142,1.3690525,1.0007474,0.9970279,-76.20248,0.9436041,14200,-76.4031,1480.0778679847717,14.061009,199.48524,99.0,,39.15,-107.19207669956532,0.015818411,-819.53595,[-0.579 -1.125 -0.82  -1.055 -0.048],0.0783149,100.0,-96.43106,1.0374912,0.26869556,1.0003303,100
-811.915,518936,-31.694336,143,1.3666501,1.0012772,0.9942775,-76.27753,0.90457696,14300,-76.68584,1491.0911979675293,14.433484,212.25034,99.0,,37.96,-106.46667646989955,0.02831402,-812.1335,[-0.578 -1.126 -0.82  -1.055 -0.05 ],0.075950466,100.0,-94.01283,1.0627397,0.26497528,1.0006733,100
-810.2357,522600,-23.332676,144,1.3656092,1.0027452,0.9934266,-77.86587,0.88775814,14400,-78.35479,1501.530886888504,13.965998,195.23822,99.00007,,36.64,-107.38116844917718,0.03226843,-810.4788,[-0.577 -1.125 -0.819 -1.055 -0.052],0.07331968,100.0,-95.13022,1.0764173,0.26073128,1.0012062,100
-809.4941,526428,-34.36296,145,1.3668089,1.0046911,0.99035686,-75.35958,0.87353754,14500,-76.02374,1510.7697885036469,15.250157,244.10185,99.0,,38.28,-105.9498620387637,0.040512186,-809.8283,[-0.574 -1.126 -0.819 -1.057 -0.053],0.076612614,100.0,-95.33171,1.1578685,0.26606938,1.0018963,100
-792.04004,529932,-31.506529,146,1.3648808,1.0018334,0.99336404,-78.78934,0.90629417,14600,-79.276726,1520.684484243393,13.76684,193.4826,99.000046,,35.04,-107.24568677088914,0.02504571,-792.3138,[-0.571 -1.128 -0.82  -1.059 -0.052],0.07011403,100.0,-96.15903,1.0566827,0.2554019,1.0007408,100
-818.2392,533614,-31.315039,147,1.3632883,1.0011913,0.99654675,-76.40698,0.91439104,14700,-76.74177,1530.9707717895508,15.60318,238.44269,99.00002,,36.82,-105.62405585463166,0.02526963,-818.4054,[-0.569 -1.13  -0.82  -1.061 -0.054],0.073665656,100.0,-95.195274,1.0912608,0.26128143,1.0006593,100
-820.769,537217,-34.561737,148,1.3627725,1.0007923,0.9977515,-79.004944,0.93806607,14800,-79.21958,1539.9080181121826,14.637596,212.2234,99.0,,36.03,-107.65989389897487,0.021703811,-820.88324,[-0.569 -1.131 -0.819 -1.061 -0.056],0.072074525,100.0,-95.93355,1.046628,0.25863165,1.0004021,100
-843.03357,540969,-13.486593,149,1.3638178,1.0018182,0.99314326,-76.12956,0.93090457,14900,-76.64533,1550.5721263885498,15.099184,229.68651,99.0,,37.52,-105.81692404507601,0.03058306,-843.29443,[-0.569 -1.132 -0.819 -1.061 -0.056],0.075077035,100.0,-95.178955,1.1102761,0.26359108,1.0009224,100
-790.89716,544282,-42.864677,150,1.3642652,1.0024911,0.99459815,-79.82323,0.9044012,15000,-80.210594,1560.943941116333,13.179917,184.76132,99.00001,,33.13,-106.76681089007134,0.03173687,-791.08594,[-0.57  -1.134 -0.82  -1.062 -0.055],0.066290215,100.0,-96.17416,1.0766574,0.24884969,1.0011237,100
-811.9975,548079,-25.272795,151,1.3641628,1.0004674,0.9989036,-76.51477,0.9496279,15100,-76.59287,1571.9424169063568,15.980696,258.12607,99.0,,37.97,-106.09910343107718,0.012420463,-812.0405,[-0.568 -1.136 -0.821 -1.064 -0.055],0.075946435,100.0,-95.480774,1.0396805,0.26492456,1.0001206,100
-809.564,551824,-40.04665,152,1.3619467,1.0013448,0.993812,-77.233406,0.9277892,15200,-77.66325,1581.7746534347534,15.105124,235.67464,99.0,,37.45,-107.10112754176924,0.025626346,-809.7873,[-0.569 -1.136 -0.822 -1.064 -0.055],0.07493377,100.0,-95.6017,1.0688454,0.26334885,1.0006775,100
-815.66254,555639,-22.372334,153,1.3580172,1.004788,0.9813122,-74.94824,0.81267303,15300,-76.27236,1591.5529136657715,15.773386,270.6337,99.0,,38.15,-105.95742475004285,0.054437745,-816.4337,[-0.569 -1.136 -0.821 -1.064 -0.057],0.076385655,100.0,-96.242035,1.1733239,0.26576898,1.0022975,100
-816.77246,559202,-32.46254,154,1.3578035,1.0031368,0.99019086,-77.810455,0.86593926,15400,-78.50151,1601.7807111740112,15.124743,244.0681,99.00003,,35.63,-106.56586016821889,0.03639642,-817.12665,[-0.573 -1.138 -0.822 -1.064 -0.061],0.07130748,100.0,-96.11043,1.1007081,0.2574351,1.0015843,100
-811.3098,562672,-37.824978,155,1.3568875,1.0003146,0.9985512,-79.13425,0.95901966,15500,-79.24591,1611.5870938301086,12.950053,171.23729,99.0,,34.7,-106.93653983489529,0.011515277,-811.36993,[-0.575 -1.14  -0.824 -1.064 -0.061],0.069407746,100.0,-96.67739,1.0233428,0.25416628,1.0001626,100
-790.07947,566321,-33.77042,156,1.3535397,1.0030295,0.9914305,-76.71247,0.8927934,15600,-77.436584,1622.3287892341614,14.301276,200.1725,99.000084,,36.49,-106.23288006486654,0.038105205,-790.47363,[-0.576 -1.141 -0.825 -1.065 -0.062],0.07303391,100.0,-95.13851,1.0804069,0.2603038,1.0016059,100
-805.3095,570143,-35.699944,157,1.351451,1.0021806,0.99349576,-76.40576,0.90705156,15700,-76.9265,1633.333292722702,14.925356,223.12474,99.000046,,38.22,-106.94575687502989,0.034352373,-805.5735,[-0.578 -1.142 -0.825 -1.064 -0.065],0.07648132,100.0,-95.249466,1.0837709,0.2658487,1.0011518,100
-795.4034,573456,-35.25217,158,1.3496372,1.0034437,0.9910741,-79.91082,0.87839174,15800,-80.65415,1643.542154788971,11.863804,142.15598,99.00002,,33.13,-107.61476832069475,0.042051133,-795.8033,[-0.577 -1.14  -0.825 -1.064 -0.068],0.06630505,100.0,-95.94404,1.1228684,0.24890207,1.0015862,100
-814.5338,577368,-31.237999,159,1.3515384,1.0014759,0.9936013,-75.694244,0.93858373,15900,-76.185875,1654.9317920207977,14.257372,200.31628,99.0,,39.12,-106.87295558691207,0.02429215,-814.811,[-0.579 -1.142 -0.825 -1.064 -0.069],0.07827762,100.0,-98.04234,1.0697496,0.2686857,1.000707,100
-799.1702,581399,-40.98292,160,1.3496089,1.0034763,0.9904695,-73.892845,0.90218014,16000,-74.58379,1666.5687565803528,13.630573,189.03123,99.00001,,40.31,-106.13347586962185,0.03295824,-799.5923,[-0.58  -1.143 -0.827 -1.065 -0.067],0.08066997,100.0,-95.89172,1.0635055,0.2724105,1.0013202,100
-803.9247,584992,-40.23957,161,1.3481581,1.0012825,0.99639046,-78.76304,0.9086176,16100,-79.07735,1677.5971562862396,13.654537,186.85707,99.0001,,35.93,-107.43516959568815,0.026037289,-804.0858,[-0.584 -1.144 -0.828 -1.065 -0.069],0.07188409,100.0,-95.53361,1.0628893,0.25833806,1.0006462,100
-818.52295,588670,-31.678598,162,1.3471869,1.0012645,0.99732906,-78.25973,0.9344543,16200,-78.47629,1689.0780968666077,14.19583,205.22346,99.00002,,36.78,-107.47754882326566,0.025967548,-818.6377,[-0.585 -1.146 -0.829 -1.065 -0.071],0.07357547,100.0,-94.46671,1.0699012,0.26110202,1.0006452,100
-779.20776,592396,-47.999706,163,1.3491642,1.0017396,0.99282235,-77.316925,0.904033,16300,-77.81678,1699.8157823085785,12.750787,172.21976,99.00001,,37.26,-107.4311120597166,0.025208144,-779.52136,[-0.587 -1.146 -0.829 -1.064 -0.072],0.07455406,100.0,-94.976776,1.0662707,0.26273108,1.0007213,100
