MaxIW,EpisodesSoFar,ReturnStepMaxmin,MinD2w0t,InitialReturnMean,Weights,InitialReturnStd,MeanEntropy,EpRewMean,Iteration,EpThisIter,EpLenMean,InitialReturnMin,EmpiricalD2,MaxD2w0t,StdD2w0t,Bound,MeanD2w0t,J_sample_variance,ReturnStepMax,MinIW,StdIW,InitialReturnMax,TimeElapsed,TimestepsSoFar,MeanIW,InitialBound,ReturnMeanIW
331.84705,16500,87.8052,,4.272461e-06,[ 0.973  0.539  0.723  0.942 -1.629],1.3356048,-0.21086635,-111.72318992896709,165,100,18.42,-3.19384,155.74763,4070.203,35.536762,1462.6841,1.2762791,224368980.0,100.0,1.9057022e-06,32.507458,3.1378098,2102.6660709381104,310734,4.0902715,433.90442,1944.7642
45.525238,16600,88.58598,,5.1879883e-06,[ 0.957  0.533  0.717  0.968 -1.63 ],1.4358785,-0.21287298,-113.17859420180667,166,100,19.86,-4.6172333,17.01779,32.683537,1.0637695,468.03766,0.12407863,4403737.0,100.0,0.0037903592,5.375826,3.9650192,2117.173386335373,312720,1.4289474,392.95053,642.00946
2.0477176,16700,88.50786,,1.4190674e-05,[ 0.94   0.517  0.714  0.963 -1.632],1.379483,-0.21711549,-113.25500661203317,167,100,19.71,-3.8744888,1.0687224,1.5370926,0.20159191,401.3961,0.040785216,12807.764,100.0,0.25935787,0.2686251,4.2293396,2130.158138990402,314691,1.0284524,393.06564,488.9647
4.8059998,16800,88.61112,,6.1798096e-06,[ 0.951  0.51   0.714  0.958 -1.636],1.3595603,-0.21956815,-112.91797809629857,168,100,19.85,-3.9770126,1.45603,2.1331387,0.24654138,424.91318,0.04955894,94815.01,100.0,0.13330059,0.7081371,3.4648438,2142.2707827091217,316676,1.1001433,393.7203,513.8401
5.6350503,16900,88.207855,,6.4849855e-06,[ 0.965  0.506  0.723  0.957 -1.639],1.3059653,-0.22161093,-112.37915651769609,169,100,19.06,-3.4846344,1.6399412,4.049642,0.23797585,438.6086,0.04619365,129903.55,100.0,0.037333436,0.820757,3.3788223,2153.2796382904053,318582,1.072358,416.40546,522.6542
11.172208,17000,88.50232,,-7.6293945e-06,[ 0.974  0.512  0.718  0.948 -1.641],1.3586383,-0.22054434,-112.96292531992367,170,100,19.67,-3.3235092,4.24571,14.145428,0.3891445,446.06506,0.065363064,598418.25,100.0,0.0062484117,1.8816032,3.2685318,2164.747533082962,320549,1.1949267,401.81842,557.63666
8.395794,17100,88.30474,,1.121521e-05,[ 0.967  0.497  0.723  0.95  -1.639],1.4048245,-0.21996641,-112.4208834311214,171,100,19.25,-3.67733,2.4743438,9.09768,0.29842216,458.73428,0.054845713,246800.39,100.0,0.07513677,1.1511552,3.5254745,2176.6870748996735,322474,1.1474799,412.22128,551.82227
17.08664,17200,88.36238,,3.1280517e-06,[ 0.957  0.488  0.728  0.959 -1.639],1.3477844,-0.22191931,-112.8848085834763,172,100,19.4,-4.176979,4.385976,19.775728,0.4599499,470.1212,0.07410959,865084.94,100.0,0.009474746,2.18375,3.871338,2188.397746324539,324414,1.2289327,407.42184,586.24414
45.90487,17300,88.45879,,1.6021728e-06,[ 0.97   0.491  0.744  0.97  -1.641],1.3201596,-0.22429696,-112.53337988673658,173,100,19.56,-2.357544,12.325191,68.401855,1.0799936,499.60214,0.117020875,2658336.0,100.0,0.0014166496,4.0845065,3.33609,2200.887680053711,326370,1.4735372,398.6646,673.00934
10.548732,17400,87.99801,,3.5858154e-06,[ 0.977  0.501  0.759  0.982 -1.643],1.2538196,-0.24658214,-112.16293064323939,174,100,18.73,-2.850586,1.2847681,2.4616792,0.22193286,452.46564,0.043223027,141190.38,100.0,0.10591778,1.0011772,2.9133148,2214.2596259117126,328243,1.1131254,421.65985,545.4529
461.58267,17500,88.89226,,-4.272461e-06,[ 0.991  0.493  0.754  0.979 -1.666],1.4352038,-0.24586989,-113.60366493879104,175,100,20.57,-3.562645,119.63521,527.86285,10.664399,1258.9038,0.83776623,88058920.0,100.0,0.0011935986,23.887512,3.8502808,2226.367757797241,330300,4.475954,374.74304,1831.3767
7.827875,17600,88.69229,,1.0223389e-05,[ 0.979  0.482  0.735  0.981 -1.665],1.1978747,-0.25040862,-113.5926936223351,176,100,20.13,-2.2407303,1.5717936,3.9752433,0.29333106,393.45367,0.05703253,157176.88,100.0,0.09013494,0.9245385,3.3475494,2240.378824710846,332313,1.0990796,376.07376,507.26715
259.83273,17700,88.14497,,1.1749267e-05,[ 0.987  0.479  0.739  0.967 -1.669],1.3953284,-0.24780746,-111.91136434932929,177,100,18.88,-3.452057,68.74162,202.40059,3.9844618,793.28174,0.3102337,30719780.0,100.0,0.0020948139,12.134729,4.0375977,2251.3587369918823,334201,2.2877588,421.6994,1095.9952
1.5317922,17800,89.28162,,3.967285e-06,[ 0.968  0.46   0.737  0.962 -1.667],1.2931955,-0.2478226,-114.52596757143438,178,100,21.37,-4.5138855,1.0364728,1.2563634,0.20581217,363.44586,0.043463975,3862.5366,100.0,0.5834231,0.16106382,3.5090332,2266.5265374183655,336338,1.0272868,354.5158,448.87738
6.707135,17900,88.691605,,-2.2125244e-06,[ 0.957  0.463  0.737  0.964 -1.667],1.3157579,-0.24901941,-113.1970072767345,179,100,20.02,-3.392601,2.4108691,3.5911489,0.28678906,436.06558,0.05557736,211539.78,100.0,0.092722416,1.1061981,3.0985794,2277.7875425815582,338340,1.1443608,389.14886,532.1617
386.41394,18000,89.16287,,-3.5858154e-06,[ 0.965  0.47   0.739  0.96  -1.668],1.451231,-0.24518242,-114.2233540057688,180,100,21.08,-2.803032,376.66702,1722.4061,23.83832,1605.5343,1.2933881,199312960.0,100.0,8.2397186e-05,39.907032,3.353279,2290.9401381015778,340448,6.2161393,357.1051,2270.2205
2.0622582,18100,89.17786,,-7.3242186e-06,[ 0.942  0.452  0.729  0.951 -1.664],1.4005979,-0.24780777,-114.17358744043744,181,100,21.1,-3.6606674,1.0797048,1.2005398,0.2115791,368.5818,0.044375967,9180.085,100.0,0.40378395,0.22901028,3.4801407,2307.163337945938,342558,1.031307,358.3208,456.3032
4.0968337,18200,89.04231,,2.4414062e-06,[ 0.939  0.452  0.731  0.958 -1.667],1.2602773,-0.25242648,-114.06952879413096,182,100,20.82,-3.4697723,1.1767076,1.4835923,0.20917004,375.06293,0.043516308,23644.709,100.0,0.35473782,0.39839238,2.8162766,2318.1621301174164,344640,1.0436591,362.45276,467.21005
36.512245,18300,88.99242,,-6.1798096e-06,[ 0.949  0.453  0.732  0.961 -1.671],1.457591,-0.2554308,-114.20363140184946,183,100,20.75,-4.315216,3.1336963,12.912205,0.5346561,469.04886,0.09295187,1813602.0,100.0,0.014862815,3.7782025,4.1628265,2327.9520869255066,346715,1.4707375,368.66144,627.5624
15.329283,18400,88.164055,,-1.0375977e-05,[ 0.924  0.467  0.724  0.941 -1.674],1.280989,-0.26440808,-112.20817856584468,184,100,19.02,-2.8253784,1.9262056,5.6318417,0.38307413,459.62503,0.06625733,460025.06,100.0,0.024935793,1.5763983,3.2340546,2341.9018716812134,348617,1.1987,415.13586,581.56525
819.03516,18500,88.82594,,5.569458e-06,[ 0.925  0.461  0.732  0.928 -1.683],1.4666616,-0.25628904,-113.72361343936582,185,100,20.37,-4.227371,217.77832,11540.85,100.99804,2080.3064,2.5990903,563458240.0,100.0,6.207465e-05,75.65369,4.234291,2353.5183448791504,350654,8.806418,380.41895,3054.0564
1.4349942,18600,88.62959,,-6.3323973e-06,[ 0.959  0.434  0.741  0.955 -1.675],1.1324548,-0.26220322,-112.9650645802204,186,100,19.87,-3.4022675,1.0217825,1.0537057,0.19728823,394.49213,0.040130455,4004.01,100.0,0.5518674,0.14763123,3.1070862,2368.1099257469177,352641,1.0092667,390.80658,474.2256
3.6616576,18700,88.348175,,6.713867e-06,[ 0.964  0.433  0.742  0.953 -1.681],1.211674,-0.26147917,-112.73141478388825,187,100,19.35,-3.0222397,1.3595276,2.2290597,0.24172086,418.8393,0.047710773,76439.766,100.0,0.09314336,0.6118275,2.8735123,2380.2918078899384,354576,1.0521632,406.0446,506.8707
8.680109,18800,88.596146,,9.9182125e-06,[ 0.961  0.435  0.743  0.966 -1.68 ],1.4039842,-0.2727014,-113.3544181381516,188,100,19.88,-3.7575073,2.1447024,5.8826294,0.2645228,422.9663,0.050859235,255375.02,100.0,0.055514984,1.1927657,4.656357,2390.6748492717743,356564,1.0993593,392.16147,513.85504
2.7809463,18900,88.65436,,2.5177003e-06,[ 0.932  0.44   0.734  0.96  -1.692],1.2934953,-0.27196804,-113.28619485504927,189,100,19.97,-2.783493,1.1472932,1.5230151,0.21948959,403.0079,0.044547666,27587.002,100.0,0.39076605,0.3829744,4.0457077,2404.229580640793,358561,1.0366454,392.46356,485.84647
11.258566,19000,88.41525,,2.822876e-06,[ 0.935  0.439  0.732  0.965 -1.691],1.2066967,-0.27050325,-112.95134802578113,190,100,19.5,-2.9113312,1.6005665,4.0428643,0.2990117,449.7354,0.056911953,159300.48,100.0,0.067922845,0.9280278,2.682396,2415.244054555893,360511,1.2174797,394.64734,573.0655
4.738014,19100,88.72035,,3.967285e-06,[ 0.944  0.438  0.73   0.977 -1.689],1.4089335,-0.27076608,-113.58600001822819,191,100,20.14,-2.7004852,1.7236493,2.6820521,0.24971522,423.8909,0.05003706,96316.32,100.0,0.07030137,0.74244314,3.2042847,2426.562982559204,362525,1.1154429,388.5328,514.6127
1.9195269,19200,88.831894,,3.2806397e-06,[ 0.944  0.443  0.737  0.983 -1.69 ],1.1953729,-0.2697058,-113.46792994179387,192,100,20.32,-3.5055237,1.0579304,1.2102327,0.20660682,390.61932,0.042486142,10749.411,100.0,0.31186453,0.24142274,2.7422104,2438.416882753372,364557,1.0312066,380.26263,473.31845
3.388949,19300,88.67522,,2.670288e-06,[ 0.935  0.448  0.732  0.984 -1.689],1.4076979,-0.26983207,-113.55466560081908,193,100,20.06,-4.2368164,1.181239,1.7481022,0.21671069,397.9464,0.044112206,32963.01,100.0,0.26666015,0.41752532,4.693657,2450.0075228214264,366563,1.0325774,386.69177,483.44196
45.029827,19400,88.87756,,-1.1444092e-06,[ 0.933  0.449  0.727  0.974 -1.689],1.2742909,-0.27492025,-113.83821568138393,194,100,20.47,-2.9847183,9.707188,43.723152,0.9155449,532.2697,0.112470165,3024953.8,100.0,0.009672839,4.6718936,3.6594849,2461.7391266822815,368610,1.6969205,379.2494,727.36676
323.96542,19500,88.55099,,-3.1280517e-06,[ 0.937  0.426  0.735  0.978 -1.694],1.1126477,-0.28123304,-112.87245966279514,195,100,19.73,-2.6705246,542.88135,13091.272,98.914696,1490.8354,1.8528429,192218270.0,100.0,4.012124e-05,32.53183,3.0627975,2475.274705171585,370583,4.550296,393.40128,2005.7
2.3574865,19600,88.79384,,-3.5858154e-06,[ 0.955  0.442  0.746  0.998 -1.7  ],1.1814984,-0.28590283,-113.85454278312831,196,100,20.32,-3.0902176,1.1094898,1.6320932,0.21646804,399.84534,0.044364527,19783.506,100.0,0.18768725,0.32361016,2.566803,2489.7640953063965,372615,1.0483305,385.90707,481.53265
73.68266,19700,88.64798,,-3.5858154e-06,[ 0.955  0.445  0.741  1.    -1.705],1.1392778,-0.29957306,-113.29323176659481,197,100,19.96,-4.7402725,15.253033,81.5891,1.2238839,431.10065,0.14689334,5932670.5,100.0,0.0057619605,6.187831,2.44458,2501.9940044879913,374611,1.3813084,387.45398,614.59814
6.269064,19800,88.62186,,-3.8146973e-07,[ 0.967  0.458  0.741  0.99  -1.719],1.2280784,-0.3019856,-113.32637214310117,198,100,19.92,-2.7206497,2.1336372,6.0261135,0.27058938,433.2275,0.05125457,176783.81,100.0,0.016824543,1.0187416,3.230156,2514.518875837326,376603,1.1165485,396.38135,519.99133
568.4938,19900,88.58017,,8.544922e-06,[ 0.969  0.465  0.747  1.001 -1.721],1.1295664,-0.29637325,-113.17046615422622,199,100,19.82,-2.718216,66.34627,1958.3141,26.160295,1707.8392,1.2133446,493979260.0,100.0,0.010626388,55.345707,3.323677,2525.883652448654,378585,6.3457923,390.03696,2638.1362
37.4597,20000,88.06488,,6.5612794e-06,[ 0.982  0.451  0.768  0.992 -1.715],1.1408287,-0.29930362,-111.95150409070642,200,100,18.76,-2.7497253,12.587891,70.09358,1.0453073,573.7301,0.10538996,2907539.5,100.0,0.0035223537,4.1536903,3.7382278,2539.516854286194,380461,1.6092937,424.2611,752.821
14.911578,20100,89.044495,,-6.6375733e-06,[ 0.994  0.465  0.766  1.007 -1.718],1.3239305,-0.30302885,-114.0468507575608,201,100,20.82,-3.626915,3.0953934,14.940638,0.4875272,411.87988,0.08515875,480803.84,100.0,0.02197601,1.7889686,3.4362946,2554.0154497623444,382543,1.2295728,368.27148,535.5085
1.8143723,20200,88.39567,,4.4250487e-06,[ 0.972  0.475  0.755  0.985 -1.722],1.3457726,-0.31225595,-112.6180632516737,202,100,19.43,-3.5950623,1.0746629,1.2249353,0.19763133,412.75726,0.039721686,9984.137,100.0,0.48081496,0.23663156,3.7189026,2566.6495780944824,384486,1.0277698,402.2707,493.3986
18.245419,20300,88.82669,,6.2561035e-06,[ 0.969  0.472  0.757  0.985 -1.731],1.2839271,-0.31323263,-113.46492366622624,203,100,20.31,-3.580841,2.5098002,6.6233597,0.30230328,417.8949,0.055794194,429067.06,100.0,0.04803037,1.6880616,3.1760178,2576.9824533462524,386517,1.162131,383.51437,526.5674
129.93513,20400,88.89897,,4.9591063e-06,[ 0.974  0.483  0.752  0.987 -1.732],1.3541348,-0.32055685,-113.89655982513737,204,100,20.52,-4.756775,28.717558,110.37921,1.922902,646.3784,0.1866811,13787998.0,100.0,0.005403134,10.752192,3.0474854,2588.4298939704895,388569,2.239767,372.28497,901.70715
60.126194,20500,88.55527,,-1.2207031e-06,[ 0.929  0.484  0.743  0.987 -1.74 ],1.3545827,-0.32989317,-112.9595713567704,205,100,19.74,-3.066101,59.444942,830.1107,7.79063,596.8854,0.3634945,8504483.0,100.0,0.001411568,6.77501,4.390747,2603.6714775562286,390543,1.8650275,396.93317,846.327
30.399302,20600,89.02253,,3.890991e-06,[ 0.963  0.482  0.764  0.997 -1.749],1.2613982,-0.32960194,-114.04079540553359,206,100,20.79,-3.6684952,2.9464605,18.906235,0.6455666,464.6816,0.09804424,1058582.6,100.0,0.01248172,2.6545486,2.7996979,2617.947423219681,392622,1.461566,371.79276,633.6327
1.4066187,20700,88.984245,,-6.866455e-06,[ 0.957  0.486  0.749  0.996 -1.749],1.2720151,-0.3330669,-113.77897153176227,207,100,20.74,-3.9430542,1.015041,1.0550184,0.2016399,374.788,0.041940995,2119.4675,100.0,0.67514384,0.1092489,3.0295181,2631.6917855739594,394696,1.0130682,370.1429,455.6686
8.897379,20800,88.865616,,-6.027222e-06,[ 0.962  0.484  0.75   0.994 -1.752],1.4922029,-0.33984083,-113.62645608299339,208,100,20.41,-4.7974243,2.1737702,6.0363245,0.36818174,414.91403,0.06962345,266907.3,100.0,0.016783308,1.240412,3.8087463,2642.9440360069275,396737,1.1767801,375.18295,529.0673
2.9709544,20900,89.43028,,9.384155e-06,[ 0.956  0.484  0.753  1.013 -1.759],1.3360804,-0.34129462,-114.84000771938507,209,100,21.73,-3.426773,1.321762,2.2986748,0.24614012,354.52307,0.052015085,52425.9,100.0,0.24343714,0.57488924,2.8912048,2654.611742258072,398910,1.0686424,339.4737,456.1577
5.871746,21000,88.417206,,2.5939942e-06,[ 0.951  0.485  0.749  1.001 -1.76 ],1.141526,-0.35125655,-112.75856491704657,210,100,19.47,-2.637703,1.6063002,3.0499103,0.23951773,430.4084,0.047038324,121578.46,100.0,0.058680598,0.83327466,2.910286,2666.453188896179,400857,1.0948107,402.6769,520.3536
5.1567326,21100,89.27579,,6.6375733e-06,[ 0.952  0.491  0.751  1.012 -1.77 ],1.3959298,-0.3456488,-114.53461094356568,211,100,21.36,-3.0761566,1.2715216,2.0699396,0.23838733,376.41415,0.049754888,47571.637,100.0,0.14575972,0.56173897,3.7964783,2677.902047395706,402993,1.0818057,356.81635,470.29608
27.291487,21200,88.92474,,-7.5531007e-06,[ 0.946  0.489  0.753  1.006 -1.765],1.2047856,-0.34320435,-113.68750356950657,212,100,20.53,-3.6127472,3.698544,16.738974,0.5197923,460.6478,0.08664818,536648.9,100.0,0.03216215,1.7250628,2.9077911,2690.180025100708,405046,1.3145229,370.84082,591.59625
190.68625,21300,88.7247,,8.087158e-06,[ 0.956  0.492  0.755  0.992 -1.762],1.1613407,-0.34449452,-113.20406374080481,213,100,20.08,-3.0393524,97.45244,837.54016,8.516076,966.2604,0.47669283,46038772.0,100.0,0.00062018406,16.539228,3.134842,2703.7020938396454,407054,3.0566382,381.1594,1323.7034
19.74881,21400,88.65733,,3.1280517e-06,[ 0.936  0.484  0.738  0.981 -1.763],1.554711,-0.34326085,-113.31317566343668,214,100,19.98,-4.7326355,3.7064147,15.500786,0.5830521,462.84265,0.089578815,737693.75,100.0,0.019281097,1.9303694,3.2734146,2716.9366958141327,409052,1.2435813,398.03217,573.0813
40.402634,21500,89.40764,,-8.468628e-06,[ 0.949  0.477  0.752  1.003 -1.762],1.4621983,-0.35467544,-114.87411156736518,215,100,21.69,-3.4014664,17.20393,142.61331,1.7323227,503.43018,0.13920848,3080255.2,100.0,0.011532464,4.8295546,3.347206,2729.7516584396362,411221,1.6605701,347.83987,670.3137
3.55373,21600,88.69145,,-2.9754638e-06,[ 0.94   0.465  0.745  0.985 -1.774],1.2665259,-0.35479745,-113.3116467373982,216,100,20.04,-2.856285,1.3591803,1.8659134,0.23084761,409.77362,0.04674964,58013.105,100.0,0.17654586,0.57089275,2.895195,2742.13955283165,413225,1.0704409,390.10724,494.8721
2.9433439,21700,89.26875,,-2.2125244e-06,[ 0.937  0.471  0.743  0.979 -1.774],1.298663,-0.3551496,-114.56134311099649,217,100,21.36,-2.745308,1.1801203,1.915897,0.23992856,371.92688,0.049946498,36480.176,100.0,0.32746303,0.48707187,3.5757065,2752.0631563663483,415361,1.0863969,353.47076,470.6807
9.137199,21800,89.29318,,-4.272461e-06,[ 0.936  0.468  0.747  0.974 -1.774],1.3325491,-0.36295894,-114.50934805990195,218,100,21.39,-3.9804,3.121494,12.165319,0.32954285,403.7313,0.059027173,279473.25,100.0,0.0431014,1.3723673,3.4718475,2764.0228621959686,417500,1.1633221,354.3848,503.20633
22.987808,21900,89.41702,,-8.087158e-06,[ 0.924  0.463  0.741  0.965 -1.782],1.5969276,-0.36453778,-114.79402887411784,219,100,21.7,-4.443886,3.2480564,7.7146497,0.3271096,391.90182,0.06258214,446149.06,100.0,0.04180771,1.7912108,4.813759,2777.155190229416,419670,1.1648736,344.98633,498.43222
52.677032,22000,89.1541,,4.8828124e-06,[ 0.935  0.468  0.75   0.971 -1.783],1.391952,-0.36456862,-114.09891019487766,220,100,21.04,-3.2376251,19.78136,106.49301,1.366346,584.8944,0.14208555,5475443.0,100.0,0.0011339007,6.027471,3.9081955,2789.259932041168,421774,1.9449213,356.22528,812.4195
3.2202473,22100,88.89975,,1.9836425e-06,[ 0.922  0.453  0.748  0.965 -1.784],1.3070196,-0.3662116,-113.4999379743771,221,100,20.45,-4.782707,1.3657544,2.7042735,0.24509142,393.76648,0.04991354,56560.09,100.0,0.162276,0.56763786,3.6733398,2801.4431970119476,423819,1.0787821,372.18982,489.36038
32.81026,22200,88.736694,,5.9509275e-06,[ 0.923  0.45   0.752  0.976 -1.785],1.2154338,-0.36718678,-113.13995236448487,222,100,20.09,-3.0180893,3.7936106,26.222569,0.680185,473.138,0.09354144,1858784.8,100.0,0.012367296,3.1316602,3.7950974,2814.706668615341,425828,1.3830137,382.4992,627.1064
59.994766,22300,88.93625,,8.163453e-06,[ 0.932  0.445  0.767  0.998 -1.786],1.288586,-0.36456844,-113.84608947116216,223,100,20.58,-3.031517,7.7409883,86.86188,1.0448238,525.8405,0.1267234,4772462.5,100.0,0.0032726114,5.8609185,3.0045166,2825.907682657242,427886,1.6407531,373.2038,705.2303
27.616707,22400,88.82283,,-1.5258789e-07,[ 0.923  0.437  0.775  1.018 -1.784],1.2084968,-0.36882788,-113.7835359794078,224,100,20.36,-2.7104874,4.2451925,30.861395,0.5112511,515.07385,0.07735432,850924.4,100.0,0.032632835,2.2558253,2.9694748,2838.976010084152,429922,1.4061211,384.55295,627.13696
7.3467274,22500,88.94832,,-1.0681152e-06,[ 0.933  0.445  0.765  1.003 -1.788],1.1601318,-0.3714102,-113.72178875038966,225,100,20.58,-2.6178436,2.7714884,11.501097,0.30179667,428.4737,0.05639626,243832.36,100.0,0.045086943,1.2415003,4.0654984,2850.691904067993,431980,1.181105,373.5846,530.2592
9.163073,22600,88.722305,,-1.1444092e-06,[ 0.939  0.453  0.768  1.015 -1.79 ],1.191523,-0.37434813,-113.11521495713572,226,100,20.06,-4.991646,1.3170037,5.462893,0.2449566,410.64368,0.047877695,119656.01,100.0,0.19045869,0.90619767,2.9341354,2863.230086326599,433986,1.1151594,385.7725,510.58945
3.1059647,22700,88.77397,,-5.1116945e-06,[ 0.929  0.451  0.775  1.02  -1.793],1.3731148,-0.3723866,-113.38289648293238,227,100,20.2,-3.323906,1.423262,2.4970186,0.23332438,412.51263,0.047383234,57515.184,100.0,0.105333656,0.56892383,3.3802643,2875.3870615959167,436006,1.0710226,387.2035,497.46045
4.513429,22800,88.62146,,-4.119873e-06,[ 0.932  0.452  0.782  1.026 -1.791],1.2527015,-0.37564868,-112.87506719323598,228,100,19.84,-3.3014069,1.9695195,14.722836,0.3127601,456.81378,0.054132655,134270.53,100.0,0.12597188,0.8738841,3.6232681,2886.473649263382,437990,1.1844773,397.3479,549.5021
18.26502,22900,88.81299,,6.8664554e-07,[ 0.935  0.44   0.792  1.031 -1.795],1.2468337,-0.3700658,-113.21259609322433,229,100,20.24,-2.7315521,4.183086,14.9289875,0.3896455,444.0288,0.06740798,830582.44,100.0,0.03488509,2.3983574,3.2160568,2899.7238080501556,440014,1.303991,379.15567,581.2419
32.332172,23000,88.37358,,8.69751e-06,[ 0.926  0.428  0.796  1.034 -1.789],1.0904244,-0.37455183,-112.83436412133095,230,100,19.41,-2.4706726,23.686638,123.472984,1.8386827,595.33203,0.16459154,3025783.5,100.0,0.0028826417,4.0538964,3.4483948,2911.0396087169647,441955,1.6693416,401.04297,775.9504
117.97616,23100,88.691986,,-6.866455e-06,[ 0.905  0.423  0.783  1.027 -1.794],1.1666237,-0.3806591,-113.30630046755303,231,100,20.04,-3.0694885,15.882207,121.05848,2.636463,562.42896,0.277741,10015774.0,100.0,0.0076391874,7.385773,2.1912003,2923.140792608261,443959,1.7695395,388.0526,794.51044
6.9799294,23200,88.86188,,-1.2969971e-06,[ 0.89   0.423  0.773  1.042 -1.8  ],1.2368226,-0.37874472,-113.99871068898392,232,100,20.47,-2.8632126,2.7120008,11.4758,0.35941494,404.7696,0.062192608,232263.39,100.0,0.015637336,1.1806982,3.140068,2935.9856667518616,446006,1.1296674,373.30597,510.24332
24.38712,23300,89.04234,,-7.858276e-06,[ 0.883  0.419  0.766  1.026 -1.798],1.3970246,-0.3842772,-114.28840405453853,233,100,20.86,-4.608307,2.9231145,25.104755,0.4505547,415.2411,0.0644251,830464.5,100.0,0.027190628,2.4228714,3.3199081,2948.139856815338,448092,1.2217525,372.54556,528.93427
1.6661818,23400,88.84323,,9.841919e-06,[ 0.873  0.411  0.773  1.032 -1.803],1.2468438,-0.38656044,-113.93302893139071,234,100,20.45,-2.4280472,1.0609521,1.119229,0.20156807,380.16504,0.041615646,7051.523,100.0,0.5174408,0.20826164,2.9563675,2959.567234992981,450137,1.0145161,374.6231,465.1562
9.596361,23500,88.727905,,2.8991699e-06,[ 0.874  0.409  0.772  1.031 -1.806],1.1633531,-0.3906124,-113.34093685722179,235,100,20.11,-3.515396,2.4888053,5.3308992,0.3519075,448.3166,0.066163704,330444.75,100.0,0.034694634,1.3894116,3.3146133,2970.180915117264,452148,1.2260188,387.2892,558.8171
2.5920365,23600,88.9738,,6.713867e-06,[ 0.872  0.416  0.774  1.023 -1.81 ],1.1879579,-0.39794606,-114.2314426793047,236,100,20.72,-2.3032913,1.1661919,1.4282558,0.21776736,377.3767,0.045162734,25962.662,100.0,0.32150573,0.38895676,3.0141068,2982.6274015903473,454220,1.0513707,361.06744,474.46475
11.639054,23700,89.21161,,6.790161e-06,[ 0.875  0.412  0.776  1.029 -1.817],1.2094061,-0.38964868,-114.249124744648,237,100,21.18,-2.9523773,2.0302114,4.8004966,0.35214302,394.29037,0.06864338,331300.8,100.0,0.108711205,1.4567698,3.0910187,2994.3744084835052,456338,1.2116356,353.88098,524.50806
4.204548,23800,88.50516,,3.8146973e-06,[ 0.869  0.409  0.776  1.015 -1.809],1.1945511,-0.38867208,-112.93688038855979,238,100,19.65,-2.818657,1.3666257,2.299324,0.22396995,418.04788,0.04475048,56109.848,100.0,0.1342281,0.5507906,3.5206223,3005.7517845630646,458303,1.0741442,394.18848,507.16562
20.890434,23900,88.77878,,-5.1879883e-06,[ 0.853  0.414  0.77   1.009 -1.808],1.2966365,-0.39144507,-113.61482733840856,239,100,20.25,-2.8994522,8.993847,20.192043,0.6855418,518.49066,0.09993733,1461745.8,100.0,0.020838201,3.2090242,3.3470078,3015.527055978775,460328,1.5130243,387.99283,655.67615
2.8026617,24000,89.38211,,3.1280517e-06,[ 0.862  0.427  0.769  1.005 -1.81 ],1.3102223,-0.39306325,-114.77931552299887,240,100,21.62,-2.8352356,1.138203,1.4389085,0.21731243,360.77924,0.046127744,17599.062,100.0,0.30988276,0.33934715,3.4759903,3028.4446160793304,462490,1.0351741,349.50534,447.78827
54.012417,24100,89.22388,,-3.5858154e-06,[ 0.865  0.426  0.774  1.008 -1.812],1.3766836,-0.39486754,-114.49636012298656,241,100,21.25,-2.7615356,3.1816828,11.886732,0.3706856,400.69165,0.065314315,415377.22,100.0,0.023888387,1.6019248,4.6229553,3040.9031829833984,464615,1.1580546,357.73593,509.6522
2.958859,24200,88.730515,,-4.4250487e-06,[ 0.868  0.433  0.779  1.023 -1.814],1.3124777,-0.4013701,-113.65273749693495,242,100,20.17,-2.691475,1.115855,1.4170055,0.21196947,412.02002,0.043346524,21118.688,100.0,0.3843661,0.3306989,3.6480942,3054.509552001953,466632,1.0729458,385.00098,496.67148
100.95998,24300,89.13022,,-3.8146973e-07,[ 0.881  0.427  0.785  1.025 -1.82 ],1.2104226,-0.4047365,-114.13273367061439,243,100,21.0,-3.77211,6.252329,42.213898,1.3197958,538.4938,0.17329039,13027157.0,100.0,0.01663624,9.730327,3.2034302,3066.7311174869537,468732,1.8501787,363.62985,759.3086
44.64058,24400,88.5989,,3.8146973e-06,[ 0.871  0.44   0.779  1.047 -1.824],1.3455615,-0.40376833,-113.08864608018683,244,100,19.87,-2.833458,7.1800575,130.22238,1.2416353,531.95276,0.12104598,3151575.2,100.0,0.0060060136,4.3122354,3.7650604,3078.9784786701202,470719,1.528887,390.4195,688.0438
4121.497,24500,88.33963,,5.4931643e-06,[ 0.889  0.441  0.776  1.025 -1.823],1.1464587,-0.39994222,-112.69741715532342,245,100,19.33,-4.1338806,2376.4648,27710.762,256.23883,3315.2422,8.588202,1256784300.0,100.0,1.792354e-05,82.91129,3.5147934,3091.817318677902,472652,10.457757,401.19333,4617.466
10.824482,24600,89.30307,,-5.340576e-07,[ 0.839  0.445  0.757  1.034 -1.819],1.3923446,-0.40312478,-114.61751844955707,246,100,21.43,-3.5485916,3.2928545,5.397563,0.32152703,422.40695,0.060759287,351616.1,100.0,0.07256342,1.5586064,3.058998,3106.0364837646484,474795,1.2378795,353.45984,529.40765
