MeanIW,InitialReturnMean,EmpiricalD2,InitialReturnMin,MaxIW,InitialReturnMax,EntropyCoefficient,EpThisIter,EpisodesSoFar,MaxD2w0t,Bound,MinIW,Iteration,ReturnStepMaxmin,Weights,TimeElapsed,MeanEntropy,ReturnMeanIW,InitialBound,StdIW,EpRewMean,MinD2w0t,EpLenMean,InitialReturnStd,J_sample_variance,ReturnStepMax,TimestepsSoFar,StdD2w0t,MeanD2w0t
3.9470546,1.2969971e-06,234.71039,-3.9068527,314.32733,7.9537735,,100,16300,2298.964,1621.8438,0.00028679468,163,85.80718,[-1.241  0.407 -0.955  0.108 -1.456],1676.6305668354034,-0.036621157,2145.5664,520.428,30.895721,-107.93389417541547,,15.91,2.7009375,264932320.0,100.0,266025,27.359188,1.3874686
2.339917,-2.5939942e-06,272.2584,-4.2861557,137.94751,7.213562,,100,16400,3667.8545,876.2085,9.899994e-05,164,86.01354,[-1.25   0.388 -0.955  0.127 -1.456],1688.2055222988129,-0.04165739,1257.1082,509.17075,13.896379,-107.96596691919655,,16.19,2.6825418,50312350.0,100.0,267644,29.800463,0.92059344
8.330153,-8.31604e-06,1101.9907,-4.7439804,718.1242,7.8201065,,100,16500,22323.885,3234.4478,0.0001893604,165,86.570435,[-1.283  0.369 -0.947  0.112 -1.461],1699.9370942115784,-0.045959298,4057.0068,483.06607,70.473114,-107.23249221896984,,16.77,3.124009,1129045600.0,100.0,269321,194.19583,5.5282564
2.1463785,-2.9754638e-06,25.699501,-4.2766037,125.869675,8.061676,,100,16600,339.20007,934.42163,0.0010615377,166,85.88205,[-1.287  0.363 -0.914  0.093 -1.465],1711.9050226211548,-0.047881264,1217.1733,516.4364,9.446648,-107.80717180962868,,15.99,2.8501463,28306538.0,100.0,270920,8.274912,0.61148095
1.0695668,-9.918213e-07,1.2749896,-3.8691711,3.5062556,8.016861,,100,16700,1.6494305,544.71173,0.22790435,167,85.99307,[-1.3    0.414 -0.867  0.1   -1.467],1723.6143617630005,-0.048291598,608.7832,512.1223,0.578766,-107.84034268817179,,16.1,2.4456837,90963.266,100.0,272530,0.19558543,0.035500053
1.1204902,-4.196167e-06,3.1051927,-4.3742905,10.991782,7.8522644,,100,16800,7.7523575,523.98376,0.05125724,168,86.29817,[-1.305  0.431 -0.859  0.105 -1.467],1733.1375758647919,-0.03869605,612.57794,494.821,1.697282,-107.90173809944912,,16.52,2.8913789,714881.9,100.0,274182,0.33952752,0.057145033
2.7816312,-3.4332274e-06,151.34485,-3.8392334,278.407,9.184868,,100,16900,371.79233,1041.2751,0.00023012777,169,85.93644,[-1.294  0.458 -0.842  0.104 -1.458],1742.2116088867188,-0.03471719,1467.5256,513.28345,20.078712,-108.28846303823737,,16.13,2.6482544,99318020.0,100.0,275795,8.805723,0.697113
1.4053428,-2.7465821e-06,16.047527,-4.0998,45.056,6.830246,,100,17000,68.858734,624.28265,0.0013238803,170,86.1074,[-1.308  0.443 -0.826  0.103 -1.454],1753.3174741268158,-0.04360689,770.011,507.0589,4.643984,-107.88669654721008,,16.26,2.613583,5509898.5,100.0,277421,1.4766458,0.1436054
1809.639,-5.645752e-06,38951736.0,-4.1846695,188368.66,7.646248,,100,17100,438666500.0,644661.8,1.8875485e-07,171,86.51624,[-1.332  0.419 -0.842  0.117 -1.463],1762.9144716262817,-0.043257013,847274.44,485.68472,18332.992,-108.4217995969482,,16.86,2.6706,71740400000000.0,100.0,279107,4842705.5,140400.66
2.7548087,6.027222e-06,156.85423,-4.1168213,892.36115,7.1362534,,100,17200,466.61343,1045.7698,0.0007018484,172,86.280594,[-1.335  0.435 -0.867  0.092 -1.462],1769.948442697525,-0.036422946,1486.7977,498.34756,20.203192,-108.1540360211367,,16.49,2.7735627,106203170.0,100.0,280756,10.029815,0.7070954
1.0844308,-1.9836425e-06,1.2685895,-4.2812195,3.338336,7.3798523,,100,17300,1.8619161,547.56165,0.12509689,173,86.03659,[-1.338  0.384 -0.884  0.089 -1.455],1782.201310634613,-0.03988745,614.241,509.1719,0.56518537,-107.43097750127008,,16.12,2.7493322,90816.78,100.0,282368,0.20850886,0.037603136
1.4302192,-2.2888183e-07,7.0889034,-4.0611496,20.735376,7.6958237,,100,17400,59.905834,682.1249,0.022413734,174,86.20357,[-1.354  0.384 -0.89   0.083 -1.459],1792.7343668937683,-0.0467496,782.56836,501.45798,2.7557752,-107.78086165793178,,16.36,2.602211,1872364.6,100.0,284004,0.7978614,0.07054847
6.8207126,4.272461e-06,1222.7495,-4.1210175,655.0588,8.943031,,100,17500,4784.51,2538.7847,3.9111554e-05,175,85.993034,[-1.365  0.37  -0.883  0.064 -1.466],1800.3509118556976,-0.055856254,3595.783,510.22745,64.452705,-107.78140645823167,,16.14,2.8749022,1109116800.0,100.0,285618,68.75472,3.9426484
2.50715,1.6784668e-06,175.45108,-4.130165,189.9213,6.996277,,100,17600,1423.7225,901.67065,0.0002780046,176,86.03919,[-1.327  0.38  -0.901  0.061 -1.475],1813.739966392517,-0.058787327,1276.5934,509.50922,18.619524,-107.97254884824996,,16.21,2.5025249,78955150.0,100.0,287239,16.046297,0.8799196
1.222031,-2.3651123e-06,5.629456,-4.7599487,42.96253,7.1529465,,100,17700,17.976048,536.526,0.005316498,177,86.6903,[-1.328  0.391 -0.927  0.077 -1.478],1824.2701077461243,-0.05792172,644.27,477.3076,2.9035928,-107.6954511000409,,16.99,2.9337416,1980114.4,100.0,288938,0.7069317,0.09324158
1.5423262,2.0599366e-06,6.618624,-4.138649,31.483372,8.272514,,100,17800,148.4472,695.99097,0.01262141,178,86.56456,[-1.327  0.402 -0.923  0.061 -1.477],1834.0793509483337,-0.06426272,815.18036,483.24887,3.2095718,-108.37737460874074,,16.92,3.0011742,2572465.2,100.0,290630,1.9771264,0.12385926
2.1168664,-3.967285e-06,44.301292,-4.080963,100.742805,7.3818207,,100,17900,306.44638,795.71545,0.0005552001,179,86.39175,[-1.325  0.396 -0.941  0.088 -1.483],1844.051654100418,-0.06954268,1107.6569,489.51437,9.714695,-107.90923922501784,,16.66,2.4982855,23931832.0,100.0,292296,7.6713123,0.5821196
1.717775,7.171631e-06,20.932182,-4.2577972,46.74443,8.5024185,,100,18000,141.17958,782.49756,0.0054346113,180,86.02328,[-1.323  0.409 -0.937  0.127 -1.488],1854.2925004959106,-0.07414932,944.60803,508.89035,4.038967,-107.91184768881331,,16.19,2.8299458,4343044.0,100.0,293915,2.349674,0.19251344
1.0897971,3.4332274e-06,1.5816449,-3.9109573,4.746843,7.290024,,100,18100,2.8627563,538.67365,0.13549104,181,86.143166,[-1.334  0.411 -0.912  0.116 -1.493],1865.5243458747864,-0.07385211,610.0117,504.0303,0.7771377,-108.4286904163331,,16.38,2.6635568,164926.47,100.0,295553,0.2451178,0.043046113
1.5861869,-1.9073486e-06,17.964092,-3.791748,72.02493,8.38044,,100,18200,84.49483,682.6756,0.0010664178,182,86.214294,[-1.333  0.407 -0.915  0.129 -1.493],1874.03293633461,-0.069610454,857.68024,499.48904,5.1974297,-108.38053773819945,,16.49,2.5399258,6903433.0,100.0,297202,2.2138083,0.19742304
1.1139542,-6.408691e-06,2.3437078,-4.1464615,8.087137,8.103943,,100,18300,7.1348014,546.85565,0.025144588,183,86.17883,[-1.325  0.413 -0.919  0.11  -1.489],1884.4426848888397,-0.08080465,622.97516,503.5793,1.0695325,-107.96262859826443,,16.33,2.3488686,289149.12,100.0,298835,0.3146305,0.049989715
1.5594809,1.5258789e-06,6.621725,-4.538086,51.09442,10.493561,,100,18400,33.422447,678.41235,0.006368212,184,86.30107,[-1.303  0.401 -0.936  0.12  -1.5  ],1894.3406736850739,-0.08422675,845.81165,493.9974,4.0477757,-107.96637161579974,,16.55,2.877258,4451167.5,100.0,300490,1.046926,0.14078458
25.038124,-9.384155e-06,1646.6694,-3.8422852,4165.4175,8.666374,,100,18500,30367.46,10355.717,0.00061922165,185,86.1576,[-1.286  0.415 -0.906  0.127 -1.503],1904.9024243354797,-0.07577349,12865.357,502.16678,240.35168,-108.14148885507151,,16.39,2.890938,14909649000.0,100.0,302129,460.46948,18.870502
1.3078064,4.653931e-06,6.521863,-3.7739868,37.579273,5.049492,,100,18600,54.43316,608.2571,0.04384788,186,86.21538,[-1.305  0.41  -0.919  0.092 -1.495],1918.3896698951721,-0.082741,708.1272,502.10925,3.7449267,-107.84552105892622,,16.38,2.2811115,3195314.8,100.0,303767,0.93064654,0.083369665
1.3620679,3.2043456e-06,4.7120814,-4.907921,13.124945,7.8421097,,100,18700,23.98869,614.87946,0.015813954,187,86.5615,[-1.306  0.414 -0.938  0.109 -1.502],1928.7885179519653,-0.08749763,733.8963,483.569,1.8503869,-107.85355176808714,,16.84,2.9346201,897774.6,100.0,305451,0.88272595,0.12038541
1.2666049,-7.095337e-06,4.6562047,-4.1765366,32.74991,7.633621,,100,18800,23.524815,573.64307,0.0055837813,188,86.71715,[-1.294  0.431 -0.905  0.105 -1.506],1937.5975608825684,-0.07885695,665.1237,474.86935,3.2849329,-108.29610787776704,,17.14,2.9570367,2497866.8,100.0,307165,0.43839058,0.064597316
1.1030915,-3.8146973e-07,1.7290937,-3.981636,10.370991,8.851097,,100,18900,7.600552,552.2047,0.05231157,189,86.01433,[-1.288  0.458 -0.893  0.123 -1.498],1948.1572177410126,-0.08888968,626.8457,511.10764,1.1008689,-108.18001470360423,,16.17,2.5927188,358862.88,100.0,308782,0.31137756,0.049594633
1.3166548,-3.2806397e-06,8.334134,-4.296425,24.854437,6.8696747,,100,19000,88.84732,649.821,0.0026292936,190,85.73678,[-1.287  0.47  -0.875  0.112 -1.508],1958.3122386932373,-0.09305679,758.6897,524.21045,2.002467,-107.47123754106678,,15.76,2.6819456,1163869.8,100.0,310358,1.0396659,0.088301346
1.0384711,-6.1035157e-06,1.1810822,-3.7578812,2.5190465,9.033813,,100,19100,2.1321926,530.2842,0.33592978,191,85.926926,[-1.275  0.471 -0.889  0.135 -1.512],1968.3004450798035,-0.089598194,594.8084,513.6986,0.4264772,-107.90468178203946,,16.07,2.587355,55635.465,100.0,311965,0.201323,0.036366146
1.0416965,3.8146973e-06,1.0944557,-4.273674,1.8641379,9.035973,,100,19200,1.1663196,520.22864,0.37624803,192,86.209946,[-1.28   0.483 -0.879  0.129 -1.509],1976.7172973155975,-0.0956056,581.323,499.85654,0.2747872,-107.77221478003693,,16.4,3.0386486,19440.977,100.0,313605,0.18351713,0.033779066
1.0306097,-1.6021728e-06,1.1644756,-4.385727,2.3549914,6.5642624,,100,19300,1.4919538,512.635,0.2811708,193,86.22972,[-1.299  0.485 -0.881  0.13  -1.515],1985.2662286758423,-0.09314502,575.61615,499.34854,0.3524767,-107.8986056001197,,16.43,2.7053816,33597.55,100.0,315248,0.19396515,0.035650052
1.0190884,2.9754638e-06,1.0813096,-4.458847,2.0252562,8.53685,,100,19400,1.2388651,503.9016,0.4779768,194,86.30411,[-1.304  0.486 -0.877  0.122 -1.512],1993.471167087555,-0.08953848,565.8167,496.07187,0.25183707,-108.01376219883774,,16.53,2.8126209,17776.705,100.0,316901,0.18843412,0.03481622
1.1237925,2.5939942e-06,2.8318775,-4.219017,15.725391,6.949547,,100,19500,14.657177,544.34644,0.038528677,195,86.291115,[-1.298  0.491 -0.871  0.125 -1.508],2001.7268812656403,-0.09018223,620.11926,497.6696,1.4303943,-108.02666622464352,,16.49,2.5658877,519051.7,100.0,318550,0.3014011,0.045758173
1.7060641,9.155274e-06,41.861782,-4.2995834,54.665882,7.48172,,100,19600,882.46924,716.0355,0.001080819,196,86.12782,[-1.287  0.501 -0.874  0.14  -1.509],2011.6116349697113,-0.09741732,914.6619,504.07596,5.8559337,-107.98094227199182,,16.32,2.6805317,7931087.0,100.0,320182,8.627212,0.3153254
1.1164844,-1.8310546e-06,1.8573625,-4.334839,5.016509,8.015945,,100,19700,3.2634103,564.23505,0.16142142,197,85.994675,[-1.312  0.506 -0.852  0.121 -1.516],2022.841980934143,-0.10162315,635.3195,511.34738,0.89619994,-107.771382817307,,16.11,2.887432,215069.86,100.0,321793,0.23120564,0.040960975
1.2734522,-8.163453e-06,8.647407,-4.3811493,26.083426,8.788834,,100,19800,41.71572,581.88776,0.00170927,198,86.27798,[-1.306  0.527 -0.84   0.128 -1.521],2030.3560237884521,-0.09844981,689.93335,498.0994,2.9112115,-108.03378207636298,,16.48,2.723123,2063602.8,100.0,323441,0.8149436,0.08908486
2.7981937,7.858276e-06,109.99087,-4.3316727,154.02878,7.2135468,,100,19900,1910.5916,1273.4033,0.000660993,199,86.0663,[-1.301  0.516 -0.826  0.114 -1.517],2039.1818301677704,-0.11780185,1489.0057,507.54367,15.464802,-107.73246894740028,,16.2,2.5199635,62879388.0,100.0,325061,17.57555,0.4046795
1.3398054,-1.3732911e-06,8.819713,-3.7766418,29.323706,7.101013,,100,20000,31.652912,648.58636,0.007957131,200,85.801834,[-1.282  0.536 -0.827  0.141 -1.537],2050.7032096385956,-0.113092706,763.8238,521.09863,3.164451,-107.90231998017062,,15.89,2.3163385,2772765.0,100.0,326650,0.639607,0.070056655
1.04929,-2.8991699e-06,1.7179811,-4.653015,4.491512,8.794632,,100,20100,1.9456779,509.39612,0.12827417,201,86.333435,[-1.243  0.55  -0.819  0.153 -1.532],2059.383892774582,-0.10979684,578.0848,493.7554,0.8072096,-107.63941450600586,,16.54,2.7597601,162093.25,100.0,328304,0.2238596,0.040691193
1.149216,-7.93457e-06,3.5846462,-4.842102,9.98756,8.020103,,100,20200,6.59895,539.93286,0.051207833,202,86.3854,[-1.246  0.546 -0.814  0.153 -1.529],2067.601750612259,-0.11626761,628.40015,492.09286,1.6016366,-107.6083082032532,,16.58,2.8025334,645843.94,100.0,329962,0.38735574,0.060877137
1.0954727,6.027222e-06,1.7286297,-3.8446426,7.489051,7.4579086,,100,20300,4.2782907,547.10626,0.14543943,203,85.96474,[-1.255  0.539 -0.811  0.162 -1.535],2076.2819032669067,-0.11922164,624.71454,512.1201,0.9185511,-107.83948333671175,,16.1,2.6700804,245279.16,100.0,331572,0.27340895,0.046681706
1.2681298,8.010864e-06,5.0800166,-3.9590607,15.764326,8.352264,,100,20400,13.541605,611.7109,0.0071275104,204,85.829414,[-1.234  0.546 -0.799  0.17  -1.538],2084.232930421829,-0.1502644,727.6984,518.7877,2.2999473,-107.93686836573613,,15.95,2.586616,1551223.9,100.0,333167,0.6169604,0.09065354
1.3059655,-7.5531007e-06,6.6304016,-3.839241,23.71719,6.1115417,,100,20500,22.983435,588.57697,0.0020768344,205,86.368515,[-1.226  0.55  -0.775  0.164 -1.569],2094.1201310157776,-0.15661544,700.1883,492.01083,2.8835518,-108.48992412851406,,16.7,2.5186453,1941809.0,100.0,334837,0.6546231,0.08183774
5.4552627,-7.6293945e-06,833.8514,-3.9958649,495.02817,6.385704,,100,20600,13551.4375,2005.4956,0.00016501697,206,85.935486,[-1.209  0.533 -0.764  0.151 -1.576],2104.6267313957214,-0.15515533,2836.2634,515.00464,48.47051,-107.61376578917653,,16.0,2.4242787,593610240.0,100.0,336437,94.94789,3.0194073
1.350164,-2.8991699e-06,8.434994,-4.473343,12.8751335,8.246155,,100,20700,34.178844,611.7704,0.011466347,207,86.32576,[-1.258  0.498 -0.795  0.167 -1.574],2116.837391614914,-0.15741041,722.27625,494.71957,2.3197808,-107.67444932206134,,16.52,2.6871543,1302788.0,100.0,338089,0.78527415,0.090743005
1.217257,-8.468628e-06,4.4172177,-3.9563675,13.85379,7.132042,,100,20800,14.2187605,602.9559,0.02052094,208,85.94332,[-1.265  0.494 -0.78   0.158 -1.576],2125.605190515518,-0.15650618,686.77795,514.0231,1.8201325,-107.73439952727333,,16.04,2.3961725,882498.5,100.0,339693,0.3856887,0.053073104
1.1401999,-8.239746e-06,1.683086,-3.7978516,3.972458,8.0024185,,100,20900,5.6467366,570.1718,0.13079593,209,86.031166,[-1.279  0.484 -0.776  0.149 -1.575],2135.913668870926,-0.16747747,646.9755,508.65244,0.7432933,-107.6379596546887,,16.16,2.747089,166296.16,100.0,341309,0.28604725,0.049212072
1.0738775,3.0517577e-07,1.2496723,-3.9157944,2.8380456,9.303795,,100,21000,1.8859918,539.72876,0.17484857,210,86.10251,[-1.273  0.466 -0.794  0.144 -1.586],2144.376276731491,-0.1665518,605.64886,505.5289,0.46892557,-108.33612031858667,,16.33,2.718551,60761.332,100.0,342942,0.20575753,0.03751134
26.4213,-2.0599366e-06,847.8193,-3.8937607,2908.08,8.829536,,100,21100,14769.772,12435.565,7.87428e-05,211,85.88066,[-1.267  0.474 -0.787  0.152 -1.585],2153.6820154190063,-0.16314691,14098.6875,516.02234,252.86575,-108.11099071218383,,16.04,2.6827164,17951177000.0,100.0,344546,308.4309,16.081425
7.6457415,5.264282e-06,472.60068,-4.0197754,705.3334,7.4127502,,100,21200,3289.349,2747.7134,6.703336e-05,212,86.31533,[-1.244  0.517 -0.732  0.156 -1.582],2166.9373195171356,-0.15716931,3845.7231,495.4518,68.45292,-107.59178227231517,,16.49,2.9012141,1126796500.0,100.0,346195,80.76812,4.8587027
1.5384338,1.1291504e-05,16.889326,-4.2864,36.627228,7.6458435,,100,21300,70.00012,685.1643,0.0011947267,213,86.20676,[-1.25   0.52  -0.736  0.126 -1.576],2179.6430101394653,-0.1596196,826.8889,500.88382,4.3626595,-107.96986947384421,,16.4,2.5607374,4474847.0,100.0,347835,1.2523092,0.1147591
1.7049098,-7.2479247e-06,32.981327,-4.2203903,41.279312,8.908043,,100,21400,143.30202,762.00903,0.00040258415,214,85.895164,[-1.259  0.504 -0.728  0.115 -1.579],2188.4889707565308,-0.1627046,939.2249,515.23535,4.780807,-107.66036891638215,,16.0,2.477533,5690448.0,100.0,349435,2.1294053,0.18087277
1.2118069,3.5858154e-06,8.496457,-4.2444763,39.4443,7.342148,,100,21500,33.97663,513.2285,0.007456364,215,86.56574,[-1.24   0.515 -0.739  0.121 -1.582],2200.309766769409,-0.17338333,641.0877,481.69516,3.8063211,-108.35487798754966,,16.93,2.843126,3272585.8,100.0,351128,0.9641558,0.11147132
1.2918789,-1.6784668e-06,5.156287,-4.5027313,38.87764,6.6924133,,100,21600,20.07825,614.10144,0.005072276,216,86.02985,[-1.235  0.527 -0.737  0.109 -1.592],2210.5293238162994,-0.17286514,725.45856,507.80484,3.035811,-107.83588078462998,,16.18,2.5816252,2529988.0,100.0,352746,0.68778425,0.08693703
1.1909655,-1.9073486e-06,3.0286045,-3.6776657,14.362017,9.22625,,100,21700,4.138251,595.1825,0.04017409,217,85.9087,[-1.225  0.511 -0.742  0.121 -1.592],2221.3104979991913,-0.17780301,673.3059,515.3312,1.447764,-108.28911744867737,,16.08,2.462281,566529.94,100.0,354354,0.28225845,0.047219656
4.443513,4.119873e-06,205.08391,-4.133301,452.79626,6.862419,,100,21800,976.28705,1700.3479,0.0012265577,218,86.241196,[-1.233  0.501 -0.739  0.118 -1.597],2230.938956260681,-0.18017231,2343.9163,499.00986,28.5924,-107.98370216954423,,16.45,2.8168244,217560740.0,100.0,355999,26.709358,1.7774796
1.0636293,-8.621216e-06,1.4049823,-4.0322723,3.8447576,7.601288,,100,21900,1.6437896,528.72107,0.16566262,219,86.183495,[-1.242  0.508 -0.75   0.101 -1.599],2242.765645980835,-0.18884528,593.2951,501.39255,0.61253506,-108.21946747443768,,16.42,2.7435884,96336.95,100.0,357641,0.19955695,0.0365417
1.0434066,6.1035155e-07,1.2482663,-3.7578888,2.9124823,7.216469,,100,22000,1.4077543,534.75726,0.22101897,220,85.90195,[-1.247  0.497 -0.755  0.099 -1.608],2251.037626504898,-0.19279842,597.39197,515.10547,0.4599259,-108.09683084920411,,16.06,2.5377607,55162.79,100.0,359247,0.18727607,0.034013312
1.337431,1.2893677e-05,6.9253798,-4.099243,60.161896,7.5115433,,100,22100,28.91725,614.35474,0.004431476,221,86.33813,[-1.241  0.503 -0.755  0.102 -1.612],2258.691821575165,-0.1938865,726.2666,494.50577,3.3415768,-108.30719236922896,,16.61,2.6040144,2782525.8,100.0,360908,0.58673686,0.07244742
1.0355006,-4.5776366e-07,1.2079809,-4.3252945,2.4910617,8.36853,,100,22200,1.6978573,513.56946,0.24555244,222,86.26498,[-1.237  0.533 -0.742  0.114 -1.613],2267.175621509552,-0.19611664,575.6729,498.03824,0.42835873,-108.02121033829962,,16.48,2.7278438,45683.688,100.0,362556,0.18911393,0.034805074
1.1230302,-5.41687e-06,2.9382815,-3.539482,11.066263,8.611908,,100,22300,5.107769,553.5377,0.056358896,223,86.020836,[-1.236  0.54  -0.742  0.121 -1.615],2275.588986158371,-0.19019622,633.3036,508.03745,1.5282274,-108.13008938762934,,16.24,2.7516532,588017.44,100.0,364180,0.28374195,0.04791561
1.6529065,-5.569458e-06,11.840908,-3.6097717,28.362389,8.879883,,100,22400,231.18863,731.3974,0.011999106,224,86.18113,[-1.23   0.561 -0.733  0.124 -1.609],2285.6708273887634,-0.19413103,889.114,502.1274,3.9985034,-108.44072718071111,,16.43,2.3486147,3867202.2,100.0,365823,3.869199,0.18901621
2.3316143,-8.392334e-07,33.762314,-3.7917252,115.642555,8.699265,,100,22500,241.14957,1036.8212,0.0012764141,225,85.92144,[-1.226  0.561 -0.746  0.153 -1.613],2295.3284401893616,-0.19440903,1269.0764,514.44653,11.742547,-107.97133370203535,,16.06,2.4751348,37428252.0,100.0,367429,4.090376,0.32279104
4.4354334,-1.0910034e-05,1154.0992,-4.1746597,397.85016,8.455971,,100,22600,3437.8613,1310.0798,0.000213304,226,86.15124,[-1.236  0.569 -0.718  0.149 -1.613],2306.718869447708,-0.19583987,2270.0747,503.41013,39.029984,-108.00413230674758,,16.34,2.7836974,365502460.0,100.0,369063,67.904854,3.8326066
2.1810105,-3.5858154e-06,113.29056,-3.9707565,182.63272,6.694214,,100,22700,2082.5896,940.5206,0.0005292921,227,85.94118,[-1.26   0.559 -0.699  0.143 -1.615],2319.512502193451,-0.188314,1169.8724,515.9501,7.4159846,-107.89309334559125,,16.04,2.4331992,13574422.0,100.0,370667,17.925133,0.47955626
1.6292772,-7.3242186e-06,17.903744,-4.1557617,23.128407,9.138138,,100,22800,66.389915,708.553,0.0015667906,228,86.405464,[-1.248  0.575 -0.707  0.168 -1.607],2332.011894226074,-0.1817593,855.8446,490.42746,3.4582064,-108.62306599482137,,16.76,2.8854756,2748884.8,100.0,372343,1.1380587,0.11191952
1.2900909,-2.9754638e-06,6.6445675,-4.484459,38.02186,6.4976425,,100,22900,21.856771,588.0913,0.00946085,229,86.270035,[-1.211  0.596 -0.695  0.173 -1.601],2343.9614391326904,-0.20654051,707.2305,495.36154,3.509333,-107.755221666785,,16.46,2.570499,3123367.8,100.0,373989,0.6878948,0.09027418
1.0828997,4.9591063e-06,1.7946407,-4.11467,6.83621,8.249512,,100,23000,4.8436985,541.2449,0.0627127,230,85.967636,[-1.221  0.619 -0.691  0.169 -1.625],2354.181848526001,-0.20788594,615.9222,509.63376,0.92757607,-108.06525897811976,,16.14,2.7073622,236271.98,100.0,375603,0.2393144,0.04106238
1.375523,-1.9073486e-06,8.190033,-4.4091797,24.97822,9.146896,,100,23100,137.55655,623.9442,0.005270936,231,86.22949,[-1.219  0.613 -0.685  0.156 -1.627],2363.5052676200867,-0.20561202,751.5347,499.0427,2.745544,-107.91554614301677,,16.44,2.950823,1987691.0,100.0,377247,1.7748162,0.12741412
6.0179324,-1.8234254e-05,585.0389,-3.6566772,501.4895,8.407478,,100,23200,2554.39,2237.7559,0.00013959645,232,86.105225,[-1.21   0.605 -0.703  0.18  -1.625],2373.863625049591,-0.20829092,3200.566,504.51163,44.92307,-108.67181847844832,,16.4,2.483278,546053440.0,100.0,378887,40.699345,2.727703
1.2166356,-4.196167e-06,4.2254806,-4.1635437,37.195198,6.048004,,100,23300,17.454678,588.52405,0.0061234934,233,86.085434,[-1.219  0.605 -0.676  0.181 -1.627],2387.560005903244,-0.20411307,682.6106,508.17535,1.8000052,-108.17720109999865,,16.27,2.4712965,860264.5,100.0,380514,0.5503238,0.07415707
1.3516396,9.918213e-07,2.7305486,-3.4778366,36.52029,9.102959,,100,23400,6.180498,663.22815,0.059074517,234,86.00507,[-1.215  0.604 -0.658  0.172 -1.623],2397.310811281204,-0.22229232,744.9069,509.87253,3.6293204,-108.63262753735688,,16.26,2.6089191,3302459.2,100.0,382140,0.29064068,0.049579766
1.2991943,4.348755e-06,5.834168,-4.9399414,13.848398,6.539917,,100,23500,25.095533,642.38574,0.023351025,235,85.92025,[-1.185  0.618 -0.644  0.173 -1.641],2406.4219284057617,-0.2236433,737.0589,516.7687,2.1926274,-107.17566278733894,,15.9,2.5996547,1323461.6,100.0,383730,0.5227618,0.06576637
1.0562477,-7.400513e-06,1.3605479,-4.734619,5.09138,8.611565,,100,23600,2.0778778,505.45096,0.22776137,236,86.5234,[-1.187  0.61  -0.632  0.161 -1.643],2415.6372814178467,-0.22583285,573.58746,483.57913,0.6500717,-107.84369538817391,,16.81,2.7411785,106011.875,100.0,385411,0.21896668,0.0401878
1.0497692,-8.31604e-06,1.5093514,-4.4093094,6.0018115,8.416649,,100,23700,2.977099,508.8745,0.20112458,237,86.480385,[-1.177  0.612 -0.63   0.169 -1.645],2424.267940044403,-0.22781628,575.4443,487.78537,0.6728325,-108.3945799103355,,16.8,2.8488746,117147.34,100.0,387091,0.22005351,0.04024024
1.8403356,-1.3732911e-06,53.806847,-4.286682,86.346176,9.751747,,100,23800,173.48286,723.85583,0.003215571,238,85.79275,[-1.184  0.612 -0.624  0.159 -1.647],2433.218023300171,-0.23298931,997.1774,513.2553,8.75806,-107.37874720685505,,15.83,2.7167573,18273710.0,100.0,388674,4.0443187,0.3252193
1.3912097,4.119873e-06,14.483448,-4.1707,55.28221,8.192329,,100,23900,292.64236,609.8999,0.0030494828,239,86.48242,[-1.166  0.62  -0.632  0.151 -1.652],2443.78560090065,-0.22851832,745.65063,487.16977,4.265005,-108.49762123618099,,16.83,2.6914895,4552335.0,100.0,390357,2.88421,0.15041824
1.6008826,2.7465821e-06,14.557107,-4.2528687,137.85117,8.691483,,100,24000,135.73016,685.7619,0.0033159817,240,86.21717,[-1.15   0.607 -0.617  0.128 -1.647],2453.8863151073456,-0.22498617,885.9042,498.48672,6.791348,-107.93603271995114,,16.43,3.0708365,13430943.0,100.0,392000,2.0194798,0.16722699
1.0649332,7.6293944e-08,1.2848816,-4.4694824,3.9014978,7.462616,,100,24100,2.482671,513.7393,0.13793932,241,86.39917,[-1.181  0.616 -0.607  0.105 -1.644],2463.994684934616,-0.22677305,586.46356,487.65564,0.50798887,-107.97558615589043,,16.64,2.7467535,68150.73,100.0,393664,0.20415637,0.037565835
1.2498902,4.653931e-06,3.047307,-4.6665497,9.991678,6.7839813,,100,24200,5.6542864,588.2323,0.093739316,242,86.29584,[-1.182  0.607 -0.611  0.096 -1.646],2471.7204582691193,-0.22656251,685.25836,487.23007,1.4170022,-107.68744239251977,,16.46,2.7340941,506352.94,100.0,395310,0.34595636,0.056259144
2.3432353,-5.7983398e-06,134.65717,-3.9729385,123.4319,7.8003006,,100,24300,2156.426,929.05304,0.0011769559,243,86.17942,[-1.183  0.599 -0.609  0.102 -1.646],2480.012720823288,-0.2207826,1224.7546,501.28024,12.443332,-107.95109198981291,,16.36,2.8951187,36146480.0,100.0,396946,18.125895,0.48736593
1.082756,1.5258789e-07,1.7435861,-3.994278,9.368396,7.5999756,,100,24400,2.9429202,514.91583,0.123447366,244,86.3615,[-1.199  0.561 -0.627  0.084 -1.64 ],2491.564211845398,-0.22757463,595.0997,490.23114,1.0306691,-108.29467885865446,,16.64,2.7207172,279558.06,100.0,398610,0.26556608,0.046524834
