EmpiricalD2,Weights,Bound,InitialBound,EpRewMean,InitialReturnStd,MaxIW,J_sample_variance,TimestepsSoFar,InitialReturnMin,MeanIW,MinD2w0t,Iteration,ReturnMeanIW,EpisodesSoFar,MeanD2w0t,ReturnStepMaxmin,MinIW,InitialReturnMean,EpLenMean,EpThisIter,StdD2w0t,InitialReturnMax,TimeElapsed,MaxD2w0t,EntropyCoefficient,ReturnStepMax,StdIW,MeanEntropy
1.3423141,[-3.267e+00 -2.022e+00  1.354e-03 -1.712e+00  2.529e+00],359.40686,358.34418,-113.37848687283544,17.839281,4.19759,325.47302,2902070,-45.443924,0.9735295,,161,-5.3059173,16100,0.81722695,98.33452,0.18507117,-2.670288e-07,340.74,100,0.5711394,46.830288,5248.282764911652,1.5284494,100.0,100.0,0.39193955,3.9681044
1.1259485,[-3.288 -2.057  0.009 -1.726  2.549],358.02072,357.6763,-110.77478786055923,18.395988,2.1164494,342.92432,2938904,-50.63209,1.002479,,162,-8.340119,16200,0.7908247,98.39851,0.35931134,-4.196167e-07,368.34,100,0.4746729,33.794174,5293.824781656265,1.1726832,100.0,100.0,0.2389716,3.9804285
1.1945698,[-3.289 -2.057  0.008 -1.726  2.561],362.04178,361.41382,-110.88842807110026,14.774476,3.1434393,242.53717,2975922,-34.762794,1.0305231,,163,-5.7015295,16300,0.82236737,98.400894,0.3067255,-2.0980835e-07,370.18,100,0.49124628,43.75208,5339.83998298645,1.2672391,100.0,100.0,0.2975516,3.9954932
1.5698639,[-3.292 -2.059  0.011 -1.73   2.576],364.51215,362.865,-111.256247068374,16.936375,4.6261,277.78253,3012126,-48.3968,0.9894934,,164,-5.0180492,16400,0.9500715,98.38539,0.19129145,2.5558472e-06,362.04,100,0.6173886,36.571545,5385.0729949474335,1.8245119,100.0,100.0,0.5278246,4.019381
1.5212185,[-3.3   -2.064  0.009 -1.742  2.6  ],367.1969,365.90717,-110.48992700399731,14.847354,5.0085163,248.09525,3049954,-46.957756,1.0414314,,165,-4.555759,16500,0.96594936,98.41583,0.1848903,5.378723e-06,378.28,100,0.5744992,27.475948,5432.378976821899,1.739006,100.0,100.0,0.4853076,4.0403843
1.7313272,[-3.309 -2.067 -0.004 -1.786  2.621],370.39044,368.4098,-117.05867811637238,18.080072,6.5939465,392.93777,3084021,-49.565136,1.0908337,,166,-3.2422028,16600,0.9577908,98.312775,0.21608576,2.670288e-07,340.67,100,0.7041884,31.746683,5475.158212423325,2.3253047,100.0,100.0,0.61432576,4.062345
1.700126,[-3.405 -2.164  0.023 -1.843  2.643],372.56775,370.59442,-112.2173922128431,16.156244,5.789382,299.26956,3119801,-46.19523,1.0242981,,167,-3.2782054,16700,0.988225,98.37274,0.10633743,-3.1280517e-06,357.8,100,0.668929,34.437878,5520.169194221497,2.1236637,100.0,100.0,0.5333559,4.083864
2.9793594,[-3.452 -2.204  0.008 -1.923  2.665],377.04752,373.10992,-113.58224676069118,17.462585,8.213479,378.8467,3155363,-53.77619,0.9945836,,168,0.51139045,16800,1.387136,98.36122,0.025833255,1.1444092e-06,355.62,100,1.1368506,34.206493,5564.595051527023,5.286659,100.0,100.0,0.73350865,4.1014085
1.3289313,[-3.570e+00 -2.379e+00 -1.331e-03 -2.101e+00  2.682e+00],378.25125,376.8796,-111.3965647164378,16.242487,3.5537732,265.711,3187696,-52.397045,0.96500164,,169,-1.0029918,16900,0.7673534,98.31094,0.27445948,5.722046e-07,323.33,100,0.5796586,33.40884,5605.691169023514,1.6241708,100.0,100.0,0.35431194,4.112661
2.049951,[-3.767 -2.487  0.005 -2.144  2.693],378.18558,376.53745,-105.1243228079589,13.633345,9.658787,271.94025,3222090,-34.564224,0.97962844,,170,-2.5391312,17000,1.0703355,98.3887,0.08576297,-4.5776366e-07,343.94,100,0.8127075,29.886345,5649.144322872162,2.7476635,100.0,100.0,0.8030636,4.137219
1.5608913,[-3.806 -2.49  -0.01  -2.242  2.718],380.44144,378.7533,-101.93808715827555,19.647736,4.170144,378.78583,3255811,-54.379807,0.99457484,,171,-3.3043246,17100,0.8899305,98.3954,0.13662182,3.7002565e-06,337.21,100,0.64821446,37.603745,5691.152682304382,1.8789787,100.0,100.0,0.47164342,4.162071
1.3330787,[-3.809 -2.493 -0.01  -2.245  2.743],385.48154,384.11517,-115.77856717964478,18.978882,2.9449265,416.23776,3286837,-59.342804,1.0405538,,172,-0.4914771,17200,0.745348,98.25366,0.32347652,1.2969971e-06,310.26,100,0.595365,42.64568,5729.86697101593,1.6523314,100.0,100.0,0.37571722,4.181029
1.9602361,[-3.848 -2.491 -0.058 -2.26   2.762],384.16504,382.32886,-107.98791648544166,19.025833,7.809067,333.27182,3320136,-52.250973,1.0219972,,173,-2.4374602,17300,0.999152,98.35141,0.1271203,4.615784e-06,332.99,100,0.79683197,41.687626,5771.966910600662,3.7418537,100.0,100.0,0.6569889,4.193208
1.2197125,[-3.995 -2.62   0.066 -2.308  2.774],384.76477,384.0633,-102.06042758233168,17.163334,3.143806,322.08768,3355417,-58.43387,1.0216994,,174,-4.2663155,17400,0.7954057,98.42145,0.3241366,5.912781e-07,352.81,100,0.5190496,29.492172,5815.9917948246,1.3255272,100.0,100.0,0.33880436,4.208985
1.7481353,[-4.015 -2.64   0.05  -2.309  2.79 ],385.66516,384.07422,-112.34354867623507,17.211079,8.066297,307.44763,3390023,-56.88627,0.9997402,,175,-5.257289,17500,0.9771767,98.35072,0.088418365,-2.9754638e-06,346.06,100,0.70108885,43.40563,5858.629658460617,2.151649,100.0,100.0,0.71394926,4.236184
1.6305264,[-4.016 -2.644  0.05  -2.308  2.817],390.27155,388.84143,-106.60247334235301,15.212249,7.2741385,294.17218,3425000,-46.18923,0.9971081,,176,-3.3172827,17600,0.9425563,98.39044,0.089828156,2.8419495e-06,349.77,100,0.6549086,36.502136,5902.015916585922,1.9631793,100.0,100.0,0.6442151,4.26112
1.1376591,[-4.025 -2.65   0.04  -2.333  2.842],391.8221,390.9754,-113.21406367686716,18.145739,2.6823082,347.66977,3459594,-61.87918,1.0085037,,177,-3.799154,17700,0.7480287,98.345474,0.40564746,6.4849854e-07,345.94,100,0.5014007,30.584667,5945.371157407761,1.2223442,100.0,100.0,0.31137922,4.2733154
1.1532824,[-4.06  -2.706  0.022 -2.354  2.854],393.96216,393.20428,-118.37834157663998,18.889395,2.6870356,371.901,3492157,-46.739033,0.97971654,,178,-2.970709,17800,0.7120156,98.272934,0.45400283,8.010864e-07,325.63,100,0.5237593,36.92979,5986.574070692062,1.2504206,100.0,100.0,0.26563436,4.28699
4.883646,[-4.1   -2.734  0.031 -2.378  2.868],398.12054,395.66278,-123.74100332806114,18.647215,32.670128,544.86255,3525302,-47.217567,1.0528119,,179,0.68218917,17900,1.8409456,98.25334,0.025166802,2.670288e-06,331.45,100,1.933519,40.574673,6028.5434691905975,9.483446,100.0,100.0,1.6500548,4.32558
1.2589047,[-4.187 -2.882  0.136 -2.403  2.906],405.02432,404.38602,-127.55321342067758,18.147655,2.8916917,364.61163,3558217,-57.502502,0.9750727,,180,2.6414914,18000,0.7562509,98.22496,0.28602806,1.3923645e-06,329.15,100,0.55159605,41.962902,6070.393523454666,1.4084643,100.0,100.0,0.3307802,4.3436117
1.4299486,[-4.187 -2.883  0.136 -2.406  2.924],401.63583,400.45776,-119.23072788735492,16.599554,4.133645,298.83447,3593650,-51.653828,1.0037347,,181,-2.6617599,18100,0.8787131,98.32701,0.18252674,-4.196167e-07,354.33,100,0.5819712,33.444744,6113.737075090408,1.6315956,100.0,100.0,0.4210669,4.365198
1.3136194,[-4.188 -2.884  0.134 -2.407  2.946],402.0223,401.4906,-117.70606110810884,17.20863,5.5944633,323.3854,3629740,-47.16824,0.99825835,,182,-4.3736753,18200,0.84888923,98.3477,0.24799937,1.5830993e-06,360.9,100,0.5371722,39.023632,6158.581664800644,1.4471533,100.0,100.0,0.40409315,4.384189
1.143496,[-4.189 -2.885  0.133 -2.408  2.965],405.391,404.8954,-127.08805115147634,16.93746,4.108889,308.39847,3664549,-54.234623,0.9736139,,183,-2.6631472,18300,0.7543086,98.2698,0.28601816,1.7738342e-06,348.09,100,0.50060946,34.452694,6201.697710514069,1.2097169,100.0,100.0,0.30962226,4.3978558
1.361672,[-4.193 -2.887  0.132 -2.413  2.979],407.95132,407.06982,-125.25969488919644,14.789426,4.0464067,216.76837,3699611,-49.230324,0.9451345,,184,-1.7224236,18400,0.84545016,98.28549,0.22018465,-1.4495849e-06,350.62,100,0.5651727,25.773197,6244.994749307632,1.5341411,100.0,100.0,0.4047418,4.4179325
1.5924343,[-4.193 -2.888  0.133 -2.413  2.999],410.50366,408.84937,-137.5745668021027,17.293823,3.8052917,324.74878,3733709,-55.894615,0.9999336,,185,-1.2783867,18500,0.9081511,98.19307,0.098725334,-9.918213e-07,340.98,100,0.6533869,37.225643,6287.409090518951,1.924128,100.0,100.0,0.48428175,4.4427834
1.0732328,[-4.204 -2.898  0.143 -2.439  3.023],410.49054,410.23276,-131.09725029753855,17.229437,1.8640957,298.14932,3765762,-51.760574,0.97676694,,186,-3.206009,18600,0.6705696,98.18199,0.42421764,-6.942749e-06,320.53,100,0.5024381,44.651745,6328.558642148972,1.1154251,100.0,100.0,0.19961686,4.4529896
1.1555063,[-4.205 -2.9    0.142 -2.44   3.034],418.35568,417.54132,-141.02138461822346,17.576748,2.3787003,343.615,3799452,-55.538055,0.99231064,,187,3.636212,18700,0.73467827,98.16283,0.40337914,4.005432e-07,336.9,100,0.51383066,38.3585,6370.537452220917,1.2552043,100.0,100.0,0.25129467,4.4647093
2.7656195,[-4.251 -2.919  0.139 -2.506  3.046],417.28918,414.63873,-135.28341908184032,16.290945,13.489911,602.40686,3833772,-50.924805,1.2053038,,188,2.899969,18800,1.2896187,98.21164,0.030859979,4.119873e-06,343.2,100,1.0956304,29.19384,6413.448994636536,4.939077,100.0,100.0,1.2125545,4.4785423
1.5563741,[-4.439 -3.034  0.096 -2.773  3.06 ],419.34476,417.71417,-127.25483836931157,18.993628,3.2832804,359.44534,3864541,-55.69532,0.91747147,,189,1.5355479,18900,0.8173351,98.17284,0.14722992,6.8664554e-07,307.69,100,0.6768755,37.220642,6452.286827087402,2.0098042,100.0,100.0,0.37645638,4.503444
1.6180874,[-4.48  -3.076  0.06  -2.814  3.084],426.09146,423.69104,-133.47270665496848,17.628113,5.2357616,310.0962,3893379,-52.82336,1.0453372,,190,6.770672,19000,0.7798399,98.074326,0.122420765,4.4059752e-06,288.38,100,0.70762354,39.756477,6488.264807701111,2.8793693,100.0,100.0,0.55683684,4.5189734
1.6352229,[-4.613 -3.245  0.185 -2.929  3.1  ],420.6322,419.28934,-122.73886376540126,18.74322,5.4288335,376.78113,3926149,-50.750793,0.96963435,,191,-1.2482929,19100,0.89323026,98.2509,0.09928341,-3.2043456e-06,327.7,100,0.68563056,41.852707,6529.182574272156,2.0383286,100.0,100.0,0.54771596,4.544814
1.8570251,[-4.616 -3.249  0.179 -2.933  3.126],426.99255,424.26694,-123.3960358076123,17.38791,7.3159857,397.40015,3956749,-55.84077,1.0835103,,192,4.326989,19200,0.8917944,98.1935,0.06549813,-7.6293944e-08,306.0,100,0.7846926,31.046623,6567.391554355621,4.3462133,100.0,100.0,0.63337016,4.554681
2.628053,[-4.84  -3.6    0.041 -3.109  3.136],425.19836,422.2635,-120.05000395942712,18.42784,34.759514,521.0557,3989959,-50.52076,1.1441467,,193,-0.055464532,19300,1.2270546,98.27702,0.044852827,2.3460389e-06,332.1,100,1.0523539,35.864586,6608.939414024353,3.8000908,100.0,100.0,1.6404293,4.589732
1.5153475,[-4.851 -3.613  0.065 -3.138  3.171],429.28583,428.10748,-127.21131209774872,19.67939,5.7257175,357.79553,4020649,-51.70687,1.0631036,,194,1.8569198,19400,0.78843886,98.17099,0.17407499,2.269745e-06,306.9,100,0.65289646,51.267395,6647.685745954514,2.3837028,100.0,100.0,0.65368044,4.5976233
1.1313121,[-4.967 -3.821  0.212 -3.081  3.179],426.0743,425.23355,-126.50891726643582,16.620272,2.6290696,296.8906,4055916,-48.056072,0.99977696,,195,-3.1538908,19500,0.75941783,98.28256,0.3248702,1.1825562e-06,352.67,100,0.4928349,36.973682,6691.522696971893,1.2160562,100.0,100.0,0.24724239,4.609243
1.149914,[-5.022 -3.857  0.179 -3.121  3.19 ],424.51367,424.0418,-119.3991061750095,16.908806,2.3335989,304.6708,4091737,-49.596413,1.0011388,,196,-6.0430026,19600,0.7795667,98.33336,0.24081194,1.0299683e-06,358.21,100,0.49307436,29.87324,6736.267614126205,1.2122391,100.0,100.0,0.24966553,4.6229153
1.2682145,[-5.023 -3.858  0.176 -3.123  3.204],432.58005,431.73203,-131.49717995611908,16.897364,3.1973248,305.01425,4122237,-44.147858,1.0092596,,197,0.41266757,19700,0.71058124,98.137726,0.25735292,-3.5476685e-06,305.0,100,0.5762548,47.949074,6774.225497484207,1.4588345,100.0,100.0,0.3709083,4.6420345
1.6021882,[-5.027 -3.862  0.178 -3.125  3.223],434.6075,432.90054,-134.23755440636833,19.109276,9.010821,487.19775,4153080,-46.426468,1.0369864,,198,1.4537048,19800,0.8261927,98.12955,0.24430986,-4.005432e-06,308.43,100,0.6895604,37.624924,6812.762477874756,2.5525131,100.0,100.0,0.6253923,4.6561127
1.1578081,[-5.177 -3.974  0.03  -3.279  3.237],429.35153,428.7741,-120.15026208289646,18.258736,2.507444,320.82422,4186401,-50.385345,0.95959437,,199,-5.8718266,19900,0.73133624,98.278824,0.27354282,2.5558472e-06,333.21,100,0.5203773,35.28811,6854.478260278702,1.2428955,100.0,100.0,0.24423693,4.6699476
2.1805346,[-5.195 -3.992  0.047 -3.289  3.251],-32.074512,-35.224304,-120.45090537747551,21.013906,21.201267,404.54913,4218773,-56.568356,1.0988466,,200,0.98389053,20000,1.0446132,98.25583,0.056351855,2.2888183e-07,323.72,100,0.8890759,37.119812,6894.951102018356,4.0728207,,100.0,1.1854686,4.6541853
1.1568676,[-5.732 -4.435  0.064 -3.391  3.235],-35.407196,-36.36528,-117.04709629075978,17.378351,2.4562643,319.45715,4254804,-51.677166,1.007913,,201,-3.701717,20100,0.7857936,98.350296,0.39427787,3.2043456e-06,360.31,100,0.49234796,29.664494,6940.415053367615,1.2630744,,100.0,0.2762204,4.6464915
1.0977613,[-5.823 -4.483  0.087 -3.508  3.228],-33.65611,-33.986332,-118.6877236473959,18.109612,2.9920156,312.0482,4289048,-55.101006,0.9763749,,202,-2.0218632,20200,0.7243803,98.30681,0.30502743,1.1253356e-06,342.44,100,0.49246204,39.06659,6983.650766611099,1.1637714,,100.0,0.22667636,4.636581
1.6973256,[-5.865 -4.518  0.132 -3.518  3.217],-32.47546,-34.098385,-114.8601341552173,15.662107,6.753094,274.04834,4324789,-51.130642,1.0174322,,203,0.052592162,20300,0.9776569,98.35727,0.10904446,1.1444092e-06,357.41,100,0.6635355,37.355354,7028.482353210449,2.4647748,,100.0,0.6246369,4.617179
1.072845,[-6.063 -4.841  0.078 -3.66   3.198],-35.289692,-35.55827,-105.38000305941841,14.995273,2.254011,225.78065,4360718,-52.61796,1.0351459,,204,-3.7288308,20400,0.7481689,98.41341,0.46094963,-2.0980835e-06,359.29,100,0.46891257,38.202625,7073.653274059296,1.1465646,,100.0,0.20528166,4.621061
1.2545028,[-6.197 -4.873  0.119 -3.716  3.202],-34.28178,-35.051384,-111.4024245470011,16.716162,5.3162227,271.14484,4396473,-43.560772,1.0368769,,205,-2.4096467,20500,0.81097364,98.37686,0.19240801,1.7547608e-06,357.55,100,0.5183844,33.472805,7118.679320573807,1.450706,,100.0,0.4527986,4.6075344
1.2379504,[-6.412 -5.047  0.085 -3.698  3.189],-38.37627,-38.884964,-92.82649248646881,15.830993,2.2255945,270.7508,4435692,-57.194702,1.0323056,,206,-6.555924,20600,0.8844642,98.52663,0.26415777,1.0299683e-06,392.19,100,0.4705023,30.341667,7167.711200237274,1.3896961,,100.0,0.28588682,4.595592
1.2645957,[-6.465e+00 -5.057e+00  6.112e-03 -3.756e+00  3.176e+00],-33.16385,-33.99325,-104.3518532597402,16.545702,3.6805563,298.01773,4471302,-53.82438,1.0246418,,207,-1.2204075,20700,0.8195069,98.413925,0.22549191,-2.0980835e-07,356.1,100,0.5284581,34.89855,7212.100072145462,1.3865459,,100.0,0.42765877,4.577599
1.0264581,[-6.532 -5.07   0.014 -3.768  3.158],-35.732136,-35.984768,-96.80785982685329,15.945053,1.5348841,261.58026,4507731,-48.02668,0.99405164,,208,-4.2527394,20800,0.7396873,98.468506,0.6278613,2.9945375e-06,364.29,100,0.45156166,32.020596,7258.082693576813,1.042821,,100.0,0.115988925,4.5767045
1.445745,[-6.575 -5.067  0.039 -3.813  3.158],-35.347088,-36.594574,-99.61855156180054,15.980877,3.8147943,246.2822,4544320,-48.979424,0.9435944,,209,-3.260232,20900,0.9039434,98.455475,0.1732727,2.0980835e-07,365.89,100,0.56901276,36.87046,7304.404027938843,1.811063,,100.0,0.41972342,4.5630345
1.027638,[-6.849 -5.166  0.129 -3.873  3.144],-36.314476,-36.595432,-98.88644852263202,15.468411,1.607988,260.0874,4581795,-57.265526,1.0200272,,210,-4.835196,21000,0.76134586,98.47226,0.57459545,1.8692017e-06,374.75,100,0.44025186,31.998693,7351.38565659523,1.0472786,,100.0,0.13478588,4.5623665
1.1566093,[-6.909 -5.189  0.145 -3.921  3.143],-35.887653,-36.707916,-94.37020490831961,15.693089,3.1082575,242.95389,4617444,-42.703476,1.0383564,,211,-4.1702614,21100,0.77646923,98.470566,0.24352488,-3.4332277e-07,356.49,100,0.49547192,27.806574,7396.364037513733,1.2503028,,100.0,0.33275327,4.5523105
1.3148329,[-6.987 -5.289  0.154 -3.871  3.133],-38.089058,-38.99504,-90.14460453611058,14.521225,4.2387776,228.85278,4657667,-42.70867,1.0449367,,212,-6.2061353,21200,0.9345792,98.55177,0.11428938,-1.8882752e-06,402.23,100,0.47344568,29.034712,7447.209935665131,1.5695871,,100.0,0.41090903,4.5391707
1.0,[-7.183 -5.424  0.066 -3.9    3.12 ],-40.00352,-40.00352,-88.51865484597197,12.140791,1.0000029,148.88766,4699102,-32.274723,1.0,,213,-8.5728,21300,0.8287,98.57274,0.9999976,-4.196167e-07,414.35,100,0.37678242,33.437527,7499.293694496155,1.0,,100.0,6.588054e-07,4.5391707
1.0875903,[-7.183 -5.424  0.066 -3.9    3.12 ],-43.251198,-43.405502,-75.17655774088577,12.721446,1.8722323,171.77249,4742624,-39.400513,0.9862545,,214,-11.677722,21400,0.9108555,98.65454,0.42272842,2.0122527e-06,435.22,100,0.35246196,24.330168,7552.511403083801,1.1056001,,100.0,0.19408326,4.531259
1.0045167,[-7.213 -5.405  0.064 -3.944  3.112],-38.911694,-38.91854,-81.87568907279496,12.166374,1.2433053,151.45903,4781839,-32.88399,0.99654555,,215,-7.4720187,21500,0.7862998,98.58243,0.7976684,-3.2043456e-06,392.15,100,0.41236067,26.757122,7601.770593166351,1.0057716,,100.0,0.05653866,4.529184
1.2013463,[-7.213 -5.405  0.065 -3.944  3.11 ],-38.33898,-38.792366,-84.13442961629531,14.857761,3.19382,216.69493,4821392,-42.92668,1.0015851,,216,-6.547776,21600,0.8786428,98.57457,0.31971538,1.8119812e-06,395.53,100,0.4562104,35.41758,7651.074094057083,1.2625071,,100.0,0.31062722,4.5137057
1.0279663,[-7.221 -5.419  0.046 -3.961  3.095],-40.60634,-40.80398,-81.38116739036519,15.584975,1.8724055,232.96863,4860483,-58.06752,1.0006622,,217,-9.124119,21700,0.7941596,98.58363,0.6842097,2.632141e-06,390.91,100,0.41962704,33.76618,7700.009695053101,1.0396215,,100.0,0.13639769,4.5190983
1.0166183,[-7.232 -5.434  0.027 -3.946  3.1  ],-38.370163,-38.448257,-82.72865407913791,14.1020775,1.4141903,199.30453,4901338,-48.464996,1.0024428,,218,-6.9093504,21800,0.8246253,98.59502,0.6105027,1.2969971e-06,408.55,100,0.3901793,23.049454,7751.019967317581,1.0235033,,100.0,0.0992088,4.5232964
1.4582298,[-7.259 -5.439  0.014 -3.951  3.104],-36.666233,-37.46701,-86.43490349376145,13.08101,6.2668047,166.47516,4940978,-37.363533,0.99585265,,219,-4.633336,21900,0.9732771,98.5639,0.07423057,1.6403199e-06,396.4,100,0.5226139,30.662277,7800.841630458832,1.9373409,,100.0,0.55171585,4.523331
1.265082,[-7.356 -5.524  0.169 -4.025  3.104],-35.866844,-36.67485,-87.96979502211038,17.070198,3.415896,306.86642,4978828,-48.069473,0.97058904,,220,-3.9544592,22000,0.86776936,98.53517,0.12258924,1.2207031e-06,378.5,100,0.49926493,40.88817,7848.458858728409,1.3646122,,100.0,0.3659477,4.5058527
1.2463745,[-7.39  -5.526  0.195 -4.021  3.087],-41.4876,-42.132988,-73.52271393028876,17.084326,3.6087036,282.88458,5019293,-61.720932,0.986617,,221,-9.637044,22100,0.91902065,98.63661,0.14876975,1.1444092e-06,404.65,100,0.45315588,40.674713,7899.902213096619,1.3160614,,100.0,0.34662238,4.4902277
1.2230164,[-7.418 -5.524  0.177 -4.063  3.071],-37.63978,-38.128628,-81.74328523748035,12.200667,2.868153,159.14856,5060418,-34.69879,1.0212612,,222,-5.8853307,22200,0.9160211,98.60246,0.19466273,2.3841858e-06,411.25,100,0.43175915,31.015953,7951.705906867981,1.3427796,,100.0,0.3165767,4.478515
1.0041583,[-7.502 -5.406  0.239 -4.052  3.06 ],-39.396507,-39.40444,-72.54178530799642,14.907496,1.1842422,224.57487,5101835,-39.149048,0.9979485,,223,-7.9579754,22300,0.8302494,98.649704,0.8387067,1.7929077e-06,414.17,100,0.37795725,29.826809,8003.151736736298,1.0050216,,100.0,0.047280625,4.4764533
1.1966612,[-7.503 -5.406  0.239 -4.052  3.057],-37.93718,-38.361137,-84.20370369558333,15.399858,3.3695192,245.79565,5139373,-40.83267,1.008026,,224,-6.1846585,22400,0.8313569,98.55136,0.17891896,-1.3732911e-06,375.38,100,0.48375806,34.655163,8049.5448162555695,1.3377624,,100.0,0.3201386,4.4662304
1.0356114,[-7.731 -5.49   0.213 -4.111  3.047],-39.31261,-39.522312,-67.30276195314886,14.924385,1.8272712,208.60062,5180210,-39.91986,0.9906083,,225,-7.8393908,22500,0.8317545,98.67038,0.54424447,1.1062622e-06,408.37,100,0.39422375,27.639095,8100.837367296219,1.0764625,,100.0,0.13225998,4.466761
1.2734799,[-7.815 -5.472  0.25  -4.097  3.048],-39.61584,-40.076134,-63.87333300078078,12.323487,3.5987566,195.8876,5224240,-40.90967,1.0227344,,226,-7.7769284,22600,1.0019015,98.70987,0.2805571,-1.4495849e-06,440.3,100,0.37830263,26.774004,8156.170076370239,1.3374052,,100.0,0.3736417,4.452693
1.1934799,[-7.825 -5.449  0.207 -4.144  3.034],-36.77552,-37.407356,-69.98174777722863,14.483551,3.0183024,224.85162,5263910,-43.016647,1.0489547,,227,-5.0200562,22700,0.87615263,98.64719,0.2967155,-1.2969971e-06,396.7,100,0.45147228,33.696877,8205.187242507935,1.2675877,,100.0,0.3153446,4.440832
1.0163153,[-7.942 -5.472  0.246 -4.185  3.022],-37.378727,-37.476677,-74.94386487090097,14.585319,1.3734,201.396,5303665,-50.35146,0.99923986,,228,-5.9187064,22800,0.80228937,98.62297,0.70543164,2.7465821e-06,397.55,100,0.407314,33.999588,8255.39136838913,1.0224421,,100.0,0.09748818,4.437059
1.0,[-7.953 -5.487  0.262 -4.183  3.018],-37.353344,-37.353344,-67.8630697658339,12.145342,1.0,148.99933,5344672,-37.41668,1.0,,229,-5.9226236,22900,0.82014,98.66902,1.0,9.536743e-09,410.07,100,0.3840677,29.0252,8306.683606386185,1.0,,100.0,,4.437059
1.0834875,[-7.953 -5.487  0.262 -4.183  3.018],-38.74506,-39.24614,-65.20309114069148,14.735699,2.0876124,198.03645,5384882,-38.34853,0.98910904,,230,-7.1968274,23000,0.83824205,98.67569,0.44126412,-1.8119812e-06,402.1,100,0.41457757,27.738403,8356.335839509964,1.1551898,,100.0,0.1883682,4.4374723
1.0069194,[-8.086 -5.614  0.242 -4.205  3.018],-40.88374,-41.06688,-71.62773744100588,14.851326,1.2714634,220.00372,5424901,-46.66889,0.9985615,,231,-9.441258,23100,0.80344373,98.64203,0.78659165,6.8664554e-07,400.19,100,0.40124938,32.875923,8407.104970693588,1.0102007,,100.0,0.06495978,4.4390135
1.2991267,[-8.122 -5.642  0.244 -4.223  3.02 ],-40.4432,-40.917976,-71.41755694141591,15.722785,3.4088683,243.57747,5465304,-42.26877,0.9806311,,232,-8.508305,23200,0.9385614,98.64647,0.11131761,-5.722046e-07,404.03,100,0.46741793,29.151678,8457.865220308304,1.3784573,,100.0,0.4100907,4.4213314
1.0560522,[-8.144 -5.622  0.254 -4.242  3.002],-39.980946,-40.076393,-56.049976265566194,13.428148,2.2166355,201.28098,5507901,-50.765663,1.0235269,,233,-8.454688,23300,0.87757033,98.73683,0.44704846,3.8146972e-08,425.97,100,0.36626294,27.927776,8511.225605487823,1.0725174,,100.0,0.17668638,4.4145045
1.1552033,[-8.175 -5.593  0.245 -4.264  2.996],-39.59879,-40.02802,-63.10439200019494,14.45528,2.8163,188.74763,5548349,-48.619713,0.9863317,,234,-7.9158325,23400,0.87562484,98.68797,0.35047078,-1.6403199e-06,404.48,100,0.42845544,27.804348,8561.710990905762,1.2226386,,100.0,0.28085256,4.4037156
1.0047303,[-8.276 -5.668  0.22  -4.265  2.984],-38.478554,-38.489227,-69.20798009688008,13.905066,1.1869038,191.29848,5588678,-38.17313,0.99691916,,235,-7.0387564,23500,0.80871314,98.656784,0.77484345,6.4849854e-07,403.29,100,0.39602458,34.57197,8612.458294391632,1.0059348,,100.0,0.057258014,4.4008336
1.0603342,[-8.278 -5.668  0.223 -4.264  2.982],-39.611755,-39.722843,-66.31412606701436,14.207511,1.8736675,198.08871,5630489,-44.68163,0.98725533,,236,-8.083588,23600,0.8628979,98.682785,0.44474366,1.9073486e-06,418.11,100,0.382382,24.72141,8664.183114767075,1.0908887,,100.0,0.15940882,4.3950024
1.0172902,[-8.297 -5.644  0.18  -4.248  2.976],-37.759586,-37.884518,-64.94803869708343,14.719648,1.3357923,218.18407,5672835,-54.48575,0.9959227,,237,-6.3045683,23700,0.85433084,98.69325,0.72700363,-1.9073486e-06,423.46,100,0.3632617,22.658527,8716.407413721085,1.0290606,,100.0,0.08647489,4.396596
1.0937206,[-8.311 -5.643  0.154 -4.258  2.978],-37.672504,-37.969536,-68.03010061650497,14.207875,2.3394775,216.72069,5713849,-44.229027,1.0328283,,238,-6.085315,23800,0.8613258,98.66826,0.3395214,-9.536743e-09,410.14,100,0.4042877,28.28585,8768.146590948105,1.1337353,,100.0,0.2433775,4.3891096
1.1132462,[-8.33  -5.645  0.123 -4.3    2.97 ],-38.928898,-39.265305,-59.71109505108259,13.275037,2.464644,170.22443,5755200,-39.667664,1.0229119,,239,-7.3310637,23900,0.87547857,98.7112,0.34454486,2.2888183e-07,413.51,100,0.40208936,28.223145,8820.422020196915,1.1694546,,100.0,0.24876693,4.396373
1.0913463,[-8.4   -5.662  0.174 -4.31   2.977],-38.52439,-38.755116,-60.59536754718188,13.91783,2.2138352,188.87964,5796269,-45.974453,1.0087597,,240,-6.9373345,24000,0.8621814,98.70491,0.26804432,1.5068055e-06,410.69,100,0.4031229,39.41324,8872.329008817673,1.1319708,,100.0,0.22020549,4.3882
1.5080857,[-8.411 -5.671  0.2   -4.277  2.969],-37.422768,-38.421448,-64.89461289951255,14.530469,9.169189,208.72205,5834434,-38.41692,1.0241086,,241,-5.2653418,24100,0.9653147,98.65993,0.15848136,-5.722046e-07,381.65,100,0.5645329,26.309662,8919.507885456085,1.861083,,100.0,0.6676013,4.369024
