MeanIW,MaxIW,Bound,StdD2w0t,TimeElapsed,ReturnMeanIW,InitialReturnMax,MinIW,EpLenMean,MinD2w0t,EpRewMean,EpThisIter,Iteration,MeanD2w0t,EpisodesSoFar,InitialReturnStd,Weights,ReturnStepMaxmin,TimestepsSoFar,EmpiricalD2,MeanEntropy,ReturnStepMax,InitialReturnMin,J_sample_variance,MaxD2w0t,InitialBound,InitialReturnMean,StdIW,EntropyCoefficient
0.7214458,28.269413,-70.84301,2.482206,1020.8410499095917,-67.99712,-85.40398,0.0014805356,16.65,,-108.15424873097982,100,81,0.22747132,8100,2.8770986,[-0.91   0.359 -1.287  0.737 -0.928],99.39328,136337,15.652086,0.46217984,100.0,-97.44115,16187.987,166.37392,-90.90819,-93.239365,1.40284,10.0
0.733762,6.3323,-72.94584,2.0418222,1034.2465765476227,-69.55495,-84.32524,0.007657174,16.09,,-107.61401804810241,100,82,0.14694485,8200,2.453034,[-0.886  0.402 -1.239  0.692 -0.957],99.36555,137946,10.668679,0.4381415,100.0,-97.69498,8419.606,202.30632,-91.16625,-93.2241,1.0345039,10.0
0.42591843,17.980497,-53.265507,7.278582,1045.7199082374573,-42.57415,-85.056854,0.0005844948,16.64,,-108.06935950188972,100,83,0.52768993,8300,3.0993748,[-0.878  0.352 -1.263  0.637 -0.981],99.36387,139610,123.65496,0.43578526,100.0,-97.74048,4412.087,360.29593,-91.354706,-93.16133,0.7821306,10.0
0.8817497,9.752712,-83.67162,0.58545655,1057.8786072731018,-83.66094,-88.36048,0.035669506,16.15,,-108.54814991990901,100,84,0.08156747,8400,2.2557876,[-0.849  0.38  -1.285  0.648 -0.983],99.35815,141225,3.9403167,0.4302512,100.0,-97.562546,14237.582,13.951686,-92.17101,-93.990265,1.2913682,10.0
0.56510365,40.192314,-65.40224,3.8606498,1068.2992596626282,-55.67071,-85.62288,0.0008312786,16.26,,-108.27927415954886,100,85,0.3544572,8500,2.687279,[-0.838  0.388 -1.245  0.634 -0.989],99.35962,142851,63.55107,0.42211464,100.0,-97.67128,19046.508,189.12186,-91.99407,-93.67108,1.5450188,10.0
0.73992383,14.416881,-72.72305,0.9756776,1083.0548543930054,-70.57371,-86.58898,0.002249913,16.39,,-108.22219454398238,100,86,0.11537979,8600,2.3943927,[-0.857  0.368 -1.22   0.633 -0.997],99.412865,144490,14.098663,0.39512044,100.0,-97.62498,27230.252,32.17817,-91.86059,-93.5033,1.8887132,10.0
0.6094862,16.45245,-65.78164,2.548332,1093.7810428142548,-59.46514,-84.578995,0.002012366,15.63,,-107.90947513182829,100,87,0.19995019,8700,2.4840546,[-0.857  0.402 -1.231  0.643 -1.024],99.37939,146053,14.333619,0.36070648,100.0,-97.569664,3014.8462,124.68028,-92.50017,-93.88038,0.6076412,10.0
0.61404485,11.321999,-64.49684,3.8201199,1107.3272879123688,-58.483677,-84.87761,0.003221395,16.76,,-108.35535719144866,100,88,0.27171794,8800,2.906357,[-0.848  0.389 -1.229  0.586 -1.058],99.365166,147729,18.456203,0.36766937,100.0,-97.39917,4815.154,349.7402,-92.29599,-93.32144,0.77762276,10.0
0.6894167,8.206505,-72.99626,4.927145,1120.9204120635986,-66.07073,-86.76307,0.0006192996,16.29,,-108.06025977285248,100,89,0.3733589,8900,2.445979,[-0.869  0.357 -1.269  0.631 -1.051],99.33941,149358,37.994717,0.36215028,100.0,-97.31147,7213.4854,277.7631,-92.30678,-93.45629,0.956403,10.0
0.6687631,19.729723,-72.5589,4.7064686,1135.1977124214172,-63.359585,-85.831955,0.00047881008,16.6,,-108.07547712304385,100,90,0.41197234,9000,2.5892096,[-0.872  0.372 -1.277  0.603 -1.057],99.34336,151018,71.16652,0.35818082,100.0,-97.29168,19344.637,218.41843,-92.155815,-93.202385,1.5796102,10.0
0.6610064,10.533907,-69.68262,15.799296,1149.3920593261719,-62.975838,-87.044945,0.00017516299,16.01,,-107.5230144401122,100,91,0.416555,9100,2.384327,[-0.883  0.361 -1.242  0.593 -1.061],99.36327,152619,117.70515,0.3545147,100.0,-97.59752,14995.04,2141.191,-92.16365,-93.23084,1.3920367,10.0
0.45218453,20.963203,-53.308693,14.551598,1166.3576955795288,-44.77193,-86.337204,0.00031928116,16.56,,-108.29788239076606,100,92,0.43823242,9200,2.4362485,[-0.854  0.4   -1.247  0.627 -1.064],99.367165,154275,64.919876,0.32760623,100.0,-97.32406,2829.9773,2413.8013,-92.475815,-93.44072,0.61013824,10.0
0.40368983,20.47773,-51.090714,9.623541,1178.2256848812103,-39.41651,-86.32366,2.5549569e-05,15.91,,-107.55796520156353,100,93,0.6255076,9300,2.255738,[-0.83   0.402 -1.272  0.687 -1.091],99.39789,155866,141.39449,0.32311866,100.0,-97.412056,5560.515,692.81396,-92.57969,-93.34031,0.87914664,10.0
0.367223,12.071069,-51.554043,9.920174,1190.2212252616882,-36.90995,-85.58022,0.00027133475,16.5,,-108.17473969419949,100,94,0.7236547,9400,2.8261364,[-0.815  0.423 -1.301  0.7   -1.096],99.37979,157516,166.06883,0.3125004,100.0,-97.38584,4683.479,500.8646,-92.71699,-93.37087,0.7918375,10.0
0.37296596,50.182774,-50.659798,9.702785,1202.7450597286224,-38.40364,-85.54864,0.00017834849,16.25,,-107.78018742479064,100,95,0.6163292,9500,2.7562108,[-0.798  0.448 -1.324  0.71  -1.106],99.38951,159141,167.34477,0.2950359,100.0,-97.26337,3227.6338,573.3718,-92.69385,-93.25094,0.72812843,10.0
0.5359053,15.923288,-59.698574,3.0895126,1217.964792251587,-51.628006,-85.86853,0.0006074849,16.37,,-108.06760723814308,100,96,0.28260794,9600,2.7822278,[-0.841  0.416 -1.316  0.702 -1.124],99.367744,160778,24.475098,0.28720328,100.0,-97.831245,3963.7961,161.52525,-93.02361,-93.399216,0.7226939,10.0
0.7648131,4.2618823,-75.58878,1.5571035,1230.2712700366974,-72.45982,-86.366585,0.0008453032,16.33,,-108.10086017829377,100,97,0.13915288,9700,2.564315,[-0.846  0.397 -1.314  0.646 -1.132],99.359024,162411,7.359959,0.28649202,100.0,-97.45392,4103.717,61.78211,-93.15456,-93.45104,0.69727516,10.0
0.43416274,8.626699,-51.723797,3.8736455,1242.3604276180267,-43.82119,-85.42715,0.0003425122,16.51,,-107.66340462786624,100,98,0.3535475,9800,2.833175,[-0.816  0.401 -1.274  0.623 -1.132],99.35786,164062,60.272873,0.2839686,100.0,-97.55612,8643.463,124.64789,-92.56475,-92.911766,1.0271716,10.0
0.6445331,16.539167,-69.21196,10.902111,1253.6702916622162,-61.18529,-85.73395,0.00033981338,15.93,,-107.53192647080981,100,99,0.51668656,9900,2.6093922,[-0.829  0.381 -1.256  0.625 -1.135],99.36201,165655,90.01804,0.28592157,100.0,-97.36906,10657.076,756.55164,-92.95331,-93.278175,1.1668193,10.0
0.40214226,13.982045,-51.931,3.6953745,1268.3509681224823,-40.105324,-85.27817,0.00029230287,16.14,,-107.6048966044159,100,100,0.33387354,10000,2.7675574,[-0.815  0.385 -1.292  0.652 -1.133],99.355286,167269,60.877476,0.28075284,100.0,-97.66138,5242.064,120.89983,-95.72973,-93.16599,0.8131929,
0.39715788,11.860151,-51.19722,6.060204,1278.6198062896729,-39.780262,-84.67212,7.2433846e-05,16.09,,-107.5695181503371,100,101,0.35332376,10100,2.6484668,[-0.801  0.412 -1.305  0.653 -1.138],99.3769,168878,72.145996,0.27152118,100.0,-97.395096,5509.095,469.47147,-95.76553,-93.202644,0.85771465,
0.93709326,4.0024366,-90.57371,0.23429593,1293.0558083057404,-87.580124,-85.31352,0.06998961,16.22,,-107.79351412978676,100,102,0.041300215,10200,2.8111196,[-0.776  0.423 -1.334  0.67  -1.147],99.364525,170500,1.6726074,0.2527756,100.0,-97.768425,2963.4512,2.8729777,-95.839745,-93.27152,0.6309476,
0.5853738,7.456091,-70.64364,5.77873,1306.1700558662415,-55.972054,-85.41343,0.0019192665,16.62,,-108.26855958292832,100,103,0.54811853,10300,2.7614813,[-0.798  0.424 -1.334  0.687 -1.166],99.35754,172162,45.730526,0.2617092,100.0,-97.76485,9347.046,211.17847,-95.936554,-93.35701,1.0870597,
0.6443376,6.652709,-70.55546,13.504769,1319.8741097450256,-61.23693,-86.92853,1.4511229e-05,16.2,,-107.97389402682228,100,104,0.37852708,10400,2.5429664,[-0.798  0.401 -1.383  0.674 -1.157],99.342804,173782,43.874367,0.24976353,100.0,-97.40823,4025.1033,1421.4819,-96.02087,-93.44834,0.7062808,
0.7636447,51.194946,-83.78082,12.657413,1329.757274389267,-73.0137,-85.207115,8.576118e-05,16.59,,-108.11327436992417,100,105,0.44651622,10500,2.8609037,[-0.802  0.395 -1.354  0.634 -1.169],99.36687,175441,78.154594,0.22367525,100.0,-97.68638,30044.18,1275.7603,-95.88043,-93.25896,1.8696218,
0.5189397,12.725796,-65.85284,6.02315,1342.2450664043427,-50.779545,-85.992676,0.00032249806,16.39,,-108.10562422875029,100,106,0.51372904,10600,2.4994822,[-0.759  0.391 -1.382  0.666 -1.195],99.36564,177080,77.78065,0.22082789,100.0,-97.116196,10518.2,218.51157,-95.98695,-93.4113,1.1582412,
0.6666503,7.2208476,-76.530304,18.703104,1356.3267436027527,-63.678356,-84.20286,6.10383e-05,16.13,,-108.19920855887057,100,107,0.7266826,10700,2.72,[-0.764  0.382 -1.357  0.675 -1.198],99.362076,178693,144.29114,0.21363252,100.0,-97.217705,9450.957,1801.7666,-96.27325,-93.69536,1.0888654,
0.8522832,13.118,-88.58382,1.4649723,1368.8504557609558,-81.11646,-85.95456,0.005170927,16.16,,-107.7382466394608,100,108,0.15773691,10800,2.9397378,[-0.77   0.363 -1.335  0.643 -1.205],99.35618,180309,15.708656,0.19376688,100.0,-97.597694,24998.445,43.48358,-95.84101,-93.2741,1.7573372,
0.63210225,16.136442,-73.051674,4.223673,1378.1925926208496,-60.686966,-85.890945,0.00050417846,15.94,,-108.00991188223009,100,109,0.37405828,10900,2.4387915,[-0.764  0.372 -1.348  0.63  -1.225],99.36475,181903,62.99111,0.18953301,100.0,-97.6987,13021.608,160.88225,-96.22796,-93.70195,1.2907586,
0.7162776,16.80353,-78.96081,3.4587393,1388.0146164894104,-68.63484,-86.12351,0.0032527242,16.38,,-108.43128267957594,100,110,0.25383988,11000,2.600426,[-0.775  0.359 -1.327  0.634 -1.229],99.42049,183541,18.595558,0.19278799,100.0,-97.36098,5810.7837,221.5806,-96.30624,-93.722824,0.85265166,
0.41514984,11.582022,-59.049324,7.4687085,1400.389105796814,-41.83551,-87.09405,8.307702e-05,16.48,,-108.40444674235403,100,111,0.60484123,11100,2.40916,[-0.77   0.379 -1.319  0.679 -1.226],99.36031,185189,128.05562,0.18913916,100.0,-97.518906,6143.1924,294.5303,-96.18369,-93.60092,0.88137853,
0.6090018,12.817728,-70.255264,4.679075,1414.177931547165,-59.294174,-84.99649,0.001119106,16.57,,-108.03072815462781,100,112,0.37152734,11200,2.7587435,[-0.754  0.396 -1.341  0.683 -1.23 ],99.37829,186846,44.48655,0.18010858,100.0,-97.79297,7069.366,193.28087,-95.81061,-93.19113,0.9430097,
0.8110259,9.211284,-81.29853,1.930261,1426.555772304535,-75.75889,-86.2987,0.013144162,16.27,,-107.81746006867526,100,113,0.13658822,11300,2.6475427,[-0.744  0.407 -1.35   0.663 -1.239],99.35815,188473,7.0104322,0.19347836,100.0,-97.475426,7219.847,131.3481,-95.824844,-93.25606,0.97019845,
0.53203905,15.076743,-64.418724,9.214813,1438.661588191986,-51.924004,-85.41614,0.000674748,15.9,,-107.8650598096986,100,114,0.41705927,11400,2.375969,[-0.765  0.392 -1.381  0.698 -1.225],99.37679,190063,111.01612,0.18847403,100.0,-97.62858,7971.07,932.6992,-96.19022,-93.62029,1.0180373,
0.74942374,10.918039,-78.382996,1.739716,1451.3492431640625,-71.5529,-86.69487,0.011452248,16.18,,-108.18287400081881,100,115,0.15208791,11500,2.5172825,[-0.724  0.413 -1.391  0.713 -1.23 ],99.361374,191681,12.89495,0.1935622,100.0,-97.28664,10902.525,84.81029,-96.22811,-93.65061,1.1818094,
0.65887344,14.702785,-73.24191,11.15244,1462.8107216358185,-63.230217,-85.11046,0.002936692,16.15,,-107.76101502048812,100,116,0.31565526,11600,2.541788,[-0.724  0.397 -1.392  0.734 -1.225],99.37368,193296,69.00739,0.21223384,100.0,-97.292274,11536.724,1409.0869,-95.87985,-93.3124,1.1869619,
0.652405,9.338598,-75.79271,4.2342396,1479.275804758072,-63.98447,-86.096115,0.0013189379,16.02,,-108.0808447692874,100,117,0.3305997,11700,2.633257,[-0.761  0.383 -1.385  0.697 -1.207],99.374825,194898,51.049084,0.20854385,100.0,-97.51493,12838.772,203.84772,-96.26835,-93.69328,1.2562102,
0.42469773,43.57039,-55.13768,4.976093,1490.8367447853088,-43.13754,-86.70694,0.0001324964,16.59,,-107.86876395212313,100,118,0.3980035,11800,2.6838138,[-0.772  0.36  -1.377  0.706 -1.21 ],99.38327,196557,88.897705,0.17320351,100.0,-97.21901,13431.167,175.38509,-95.61638,-93.04636,1.2653177,
0.46305946,9.578342,-59.731102,4.7787824,1506.107348203659,-45.784023,-85.93041,0.0006847279,15.97,,-108.08978934654903,100,119,0.36666417,11900,2.6881413,[-0.811  0.327 -1.381  0.709 -1.246],99.363304,198154,77.96066,0.18126127,100.0,-97.48408,9193.519,303.41766,-96.30717,-93.73189,1.0857457,
0.4877654,16.561468,-64.033455,9.011051,1519.7397916316986,-48.408485,-86.95871,0.00045025322,16.08,,-108.61515356649339,100,120,0.57956827,12000,2.3896382,[-0.836  0.274 -1.404  0.71  -1.238],99.45216,199762,126.171326,0.18590215,100.0,-97.90081,6861.712,612.4481,-96.7278,-94.14,0.92989916,
0.52243745,10.413648,-63.32782,4.8178134,1533.0987122058868,-51.189217,-86.66651,0.00019280042,16.23,,-108.12351853610261,100,121,0.3793963,12100,2.6035676,[-0.854  0.259 -1.381  0.696 -1.233],99.35799,201385,59.96624,0.18456756,100.0,-97.50829,9971.254,209.0603,-96.143555,-93.567474,1.1457865,
0.66069955,24.215286,-76.33248,3.2425935,1544.3201975822449,-63.312492,-86.65788,0.001026685,15.81,,-107.69454589789649,100,122,0.338366,12200,2.3167248,[-0.864  0.235 -1.375  0.706 -1.234],99.41476,202966,46.734116,0.17277312,100.0,-97.64256,22662.926,158.10497,-96.104614,-93.53875,1.6593871,
0.43972287,6.128311,-55.239445,8.989613,1556.9320330619812,-43.076878,-85.47695,0.00024224509,16.62,,-107.83399568392633,100,123,0.4243413,12300,2.8118365,[-0.855  0.232 -1.41   0.704 -1.246],99.39552,204628,48.883175,0.16095334,100.0,-97.64258,3056.9795,1213.0753,-95.54133,-92.97214,0.6259725,
0.6937858,18.932768,-74.68003,1.1153102,1568.6479272842407,-66.548485,-87.39202,0.003824571,15.72,,-107.72741335433264,100,124,0.09776013,12400,2.34817,[-0.87   0.227 -1.395  0.655 -1.258],99.37987,206200,9.822046,0.1586459,100.0,-97.573425,5772.919,121.21866,-96.20474,-93.63809,0.8558006,
0.46196997,8.4407215,-63.59439,8.968221,1579.6979105472565,-44.761745,-84.34289,5.9868613e-05,16.17,,-108.0288207929429,100,125,0.709783,12500,2.5774968,[-0.913  0.192 -1.423  0.635 -1.26 ],99.35906,207817,115.87138,0.15333337,100.0,-98.24992,7688.4165,412.78656,-96.090546,-93.516716,1.009782,
0.56415534,11.367891,-69.77962,7.1471734,1591.2866361141205,-54.379715,-85.64581,0.0003354402,16.14,,-107.68249097881302,100,126,0.61725193,12600,2.7032547,[-0.908  0.199 -1.452  0.63  -1.266],99.35314,209431,84.49929,0.13258699,100.0,-97.50239,10812.188,282.52765,-95.76487,-93.24651,1.1731763,
0.38615602,12.7370205,-54.4843,6.5925336,1605.1565737724304,-38.988598,-85.5308,0.00024737822,16.68,,-107.81703320491702,100,127,0.5587321,12700,2.9791894,[-0.897  0.192 -1.42   0.634 -1.286],99.35872,211099,99.58905,0.13208126,100.0,-97.609375,4075.8372,219.02803,-95.48567,-92.916885,0.71926683,
0.38524413,10.999775,-53.016953,5.222428,1616.6512477397919,-38.64337,-86.578445,0.0010951118,15.99,,-107.95092078060847,100,128,0.43426704,12800,2.486465,[-0.905  0.179 -1.399  0.637 -1.287],99.386246,212698,87.725204,0.12876934,100.0,-97.5713,2940.772,253.4428,-96.18121,-93.60924,0.62418765,
0.65660125,12.095392,-72.84825,3.8719747,1628.5188205242157,-62.78856,-84.35227,0.0016855843,16.72,,-108.29633765599947,100,129,0.3046072,12900,2.9669785,[-0.888  0.193 -1.42   0.643 -1.29 ],99.355,214370,24.694502,0.1217449,100.0,-97.33971,10069.368,134.28096,-95.86749,-93.287285,1.1450573,
0.7515319,7.133416,-80.2933,1.9644283,1641.963122844696,-71.81412,-84.65254,0.0024066512,16.04,,-107.91168170208994,100,130,0.18179123,13000,2.4805808,[-0.897  0.216 -1.409  0.616 -1.297],99.36636,215974,11.870375,0.11968995,100.0,-97.54991,6745.216,79.21255,-96.15869,-93.5421,0.9138426,
0.34535027,11.862218,-50.051228,5.83972,1656.254610300064,-35.355545,-83.63461,0.0004418569,16.61,,-107.8521507975696,100,131,0.47257653,13100,2.8812537,[-0.911  0.218 -1.405  0.581 -1.299],99.361626,217635,98.57463,0.11774206,100.0,-97.78239,2919.1091,234.70798,-95.625824,-93.01067,0.6234725,
0.6767077,12.96005,-71.77276,6.3736005,1668.5024118423462,-64.28253,-85.17902,0.0007440775,16.19,,-107.71405774401302,100,132,0.23757295,13200,2.7491336,[-0.925  0.203 -1.384  0.575 -1.301],99.36356,219254,36.13419,0.1155993,100.0,-97.16932,6492.0244,885.7883,-95.80378,-93.23745,0.9075878,
0.36733714,28.869558,-52.409676,6.677955,1683.4557449817657,-36.855377,-86.98595,0.00049363286,16.26,,-108.02825373988786,100,133,0.5357519,13300,2.4466612,[-0.93   0.186 -1.369  0.542 -1.303],99.3578,220880,115.877014,0.11547413,100.0,-97.36419,8871.897,264.7814,-96.02381,-93.44999,1.1479102,
0.6810578,6.558509,-71.092415,4.1345096,1697.9647071361542,-64.20146,-85.30891,0.0002624983,16.19,,-108.0679227143334,100,134,0.20545481,13400,2.5843146,[-0.918  0.208 -1.384  0.548 -1.303],99.36545,222499,25.412518,0.10803365,100.0,-97.511185,5213.272,326.8099,-96.10744,-93.53268,0.82375187,
0.6938628,7.726897,-76.34488,5.2374687,1714.1679246425629,-65.430275,-86.27164,0.0021303962,16.02,,-107.6070869906599,100,135,0.35642797,13500,2.5987246,[-0.909  0.215 -1.402  0.584 -1.311],99.35852,224101,30.26718,0.116703555,100.0,-97.19425,10481.741,370.68225,-95.85169,-93.28791,1.1554921,
0.6297383,21.875612,-71.7018,4.482667,1726.1118190288544,-60.457928,-86.911354,0.00065577996,16.52,,-107.95827074751533,100,136,0.25394118,13600,2.6663117,[-0.893  0.211 -1.381  0.534 -1.302],99.3723,225753,56.45182,0.11079707,100.0,-97.483154,11530.815,371.9624,-95.737045,-93.164894,1.2422205,
0.49316117,11.190984,-63.424168,13.254744,1740.0557062625885,-48.216644,-84.48962,0.00012714403,16.14,,-107.97080096770163,100,137,0.8047589,13700,2.8415666,[-0.904  0.161 -1.397  0.518 -1.308],99.36559,227367,157.85655,0.09838241,100.0,-97.75855,12574.371,833.5802,-96.0654,-93.49296,1.256949,
0.7087669,19.88986,-80.08931,4.997371,1754.3971848487854,-67.77287,-84.80471,0.0011048809,16.44,,-108.56468639591317,100,138,0.5345047,13800,2.8604906,[-0.911  0.147 -1.369  0.503 -1.321],99.34974,229011,32.741962,0.09038615,100.0,-97.42912,14994.433,182.79076,-96.367935,-93.78135,1.3582082,
0.45156264,14.4777975,-59.65458,6.122117,1767.838864326477,-45.011833,-84.40827,0.0004865416,15.93,,-107.9763386022765,100,139,0.47859415,13900,2.550109,[-0.915  0.121 -1.419  0.501 -1.329],99.37716,230604,106.20497,0.080934525,100.0,-97.36553,8240.778,266.28003,-96.263115,-93.690544,1.0465857,
0.6409594,17.740133,-74.50842,6.7285147,1780.6214020252228,-61.52076,-86.497574,0.0021066358,16.14,,-108.00932580884817,100,140,0.38585874,14000,2.658565,[-0.894  0.152 -1.419  0.5   -1.338],99.372246,232218,95.502365,0.09942637,100.0,-97.71415,14780.82,513.09174,-96.069664,-93.54366,1.388656,
0.9737962,3.3714437,-94.23978,0.2595513,1795.4532554149628,-91.14499,-85.01119,0.104622446,16.55,,-108.42843484819035,100,141,0.0463521,14100,2.8043027,[-0.92   0.1   -1.443  0.491 -1.32 ],99.374725,233873,1.4653883,0.1064409,100.0,-97.66113,2212.227,3.4087625,-96.14372,-93.56037,0.5087601,
0.7779627,10.802998,-79.26132,0.75864226,1805.8916172981262,-73.72954,-85.3627,0.005214859,16.25,,-108.33587308971347,100,142,0.098942615,14200,2.6434991,[-0.919  0.121 -1.421  0.49  -1.313],99.35873,235498,7.9568424,0.10610121,100.0,-97.52776,7494.97,33.334187,-96.29951,-93.71836,0.9577484,
0.57223463,17.646118,-63.52546,1.6631929,1820.4668180942535,-55.64473,-85.28995,0.002767675,16.31,,-107.75650870994401,100,143,0.16145167,14300,2.6925185,[-0.898  0.165 -1.389  0.505 -1.313],99.35188,237129,28.38826,0.09564206,100.0,-97.34702,14179.753,74.394356,-95.75452,-93.18718,1.3275969,
0.6816274,13.239019,-73.56515,2.3105347,1834.8334202766418,-65.77984,-84.738365,0.0010742382,16.03,,-108.27661949417177,100,144,0.18512619,14400,2.7399962,[-0.952  0.132 -1.411  0.509 -1.323],99.38106,238732,18.734175,0.085053965,100.0,-97.66276,6532.904,130.81343,-96.438736,-93.85902,0.9296052,
0.69597954,12.579131,-75.23444,2.578806,1846.312570810318,-66.62937,-85.06214,0.0010844348,16.37,,-108.00679994051654,100,145,0.21776037,14500,2.8820598,[-0.971  0.116 -1.421  0.533 -1.334],99.36948,240369,21.213024,0.084078565,100.0,-97.498764,9093.155,124.04985,-95.95485,-93.33596,1.0667536,
0.6999257,21.747406,-79.81359,4.4985156,1858.6171255111694,-66.8027,-86.26696,0.0002190822,16.16,,-108.26915662052502,100,146,0.3696889,14600,2.5901363,[-0.978  0.101 -1.423  0.554 -1.335],99.37048,241985,51.707592,0.07633109,100.0,-97.5993,15677.642,164.56769,-96.32001,-93.74045,1.4400434,
0.79437095,11.985512,-80.38291,2.977963,1871.5182909965515,-74.64905,-84.4172,0.0030659835,16.21,,-107.86611187449256,100,147,0.15427332,14700,2.9538224,[-0.98   0.089 -1.406  0.563 -1.343],99.36937,243606,11.37952,0.06771677,100.0,-97.32237,10006.027,215.72673,-95.91514,-93.345184,1.1180192,
0.38571367,13.903498,-53.830982,8.387285,1882.5989968776703,-37.953876,-86.82611,0.0003875295,16.21,,-107.88736085175546,100,148,0.6695322,14800,2.4665515,[-0.984  0.089 -1.384  0.533 -1.351],99.39881,245227,147.3416,0.06259955,100.0,-97.70857,4032.195,329.7108,-95.8904,-93.367256,0.74675894,
0.69579357,24.227776,-74.98804,2.169331,1896.8369271755219,-65.88982,-86.0438,0.0046249162,16.37,,-107.93301566935757,100,149,0.21954738,14900,2.5821705,[-0.997  0.074 -1.364  0.528 -1.356],99.356926,246864,31.234718,0.07874319,100.0,-97.423325,42091.266,65.6681,-95.87956,-93.26245,2.438057,
0.49474317,40.127098,-64.25922,5.425794,1910.6158311367035,-49.144844,-85.03215,4.778822e-05,15.95,,-107.96168260272314,100,150,0.4708139,15000,2.5575376,[-0.989  0.089 -1.375  0.524 -1.34 ],99.36379,248459,88.27457,0.07225749,100.0,-97.556076,11198.178,245.70914,-96.21229,-93.64007,1.1931893,
0.6013311,23.589392,-74.62432,9.221684,1923.3451147079468,-57.944202,-87.533844,0.0001595195,16.05,,-108.10813312195354,100,151,0.70068085,15100,2.4475718,[-0.978  0.102 -1.396  0.526 -1.347],99.38685,250064,120.687195,0.080839224,100.0,-97.43423,14660.46,418.95862,-96.26197,-93.68625,1.3600285,
0.3469959,10.302592,-48.145817,3.5625112,1936.171104669571,-35.69874,-85.14101,0.0003981089,15.63,,-107.88381115127154,100,152,0.32042876,15200,2.3658378,[-0.99   0.1   -1.364  0.518 -1.338],99.3852,251627,58.96195,0.08193351,100.0,-97.20714,3527.5796,179.03973,-96.41083,-93.84045,0.6703154,
0.7094893,9.305823,-75.399796,9.438422,1949.2055175304413,-66.963455,-84.44074,0.0017200084,16.67,,-108.01607607737871,100,153,0.34005827,15300,2.88411,[-1.002  0.083 -1.348  0.514 -1.337],99.365685,253294,56.032696,0.084283896,100.0,-97.45347,6900.953,888.17755,-95.65584,-93.08231,0.9455079,
0.6716661,11.919198,-74.881256,8.243594,1961.3296625614166,-64.68255,-85.63917,8.114651e-05,16.2,,-108.29565044807127,100,154,0.33116063,15400,2.6316433,[-0.997  0.102 -1.361  0.549 -1.335],99.35429,254914,76.45837,0.076897725,100.0,-97.758575,12803.547,812.11053,-96.3182,-93.73801,1.2849724,
0.5944536,8.854999,-66.64448,2.6069055,1974.3597676753998,-57.488968,-84.52246,0.0026855047,16.4,,-107.98901972820755,100,155,0.24023917,15500,2.9363384,[-1.002  0.145 -1.358  0.572 -1.342],99.344505,256554,23.029596,0.07684977,100.0,-97.57265,9542.821,98.42909,-95.87722,-93.30434,1.0909679,
0.6833415,9.0112705,-73.815506,2.2630446,1987.1970536708832,-64.757286,-85.30572,0.00316155,16.21,,-107.36852778818387,100,156,0.23171245,15600,2.685377,[-0.997  0.132 -1.351  0.587 -1.342],99.358505,258175,14.476265,0.08193973,100.0,-97.61933,8987.81,66.61884,-95.46911,-92.911026,1.0616828,
0.9079255,20.436184,-89.59587,0.64250934,2000.0374474525452,-85.18755,-88.27294,0.011698132,15.73,,-108.16206350474835,100,157,0.077397704,15700,2.1983156,[-1.015  0.126 -1.373  0.569 -1.337],99.375885,259748,4.960778,0.07352333,100.0,-97.235085,14886.177,19.764591,-96.54289,-94.01332,1.4140182,
0.5695572,10.059519,-63.654175,9.870691,2013.5718216896057,-55.01935,-85.24277,0.00043712766,16.37,,-108.00631700748721,100,158,0.35029608,15800,2.7550328,[-1.024  0.119 -1.374  0.59  -1.345],99.3573,261385,72.05873,0.06591615,100.0,-97.48867,6860.2544,1056.1809,-95.912926,-93.33963,0.93416375,
0.3652311,15.547403,-52.026413,6.335969,2028.203765630722,-37.88061,-84.21126,0.0007569564,16.39,,-108.00464866669361,100,159,0.5005047,15900,2.9880226,[-1.017  0.137 -1.388  0.618 -1.353],99.36484,263024,109.204475,0.06427001,100.0,-97.19825,5149.4785,241.52887,-95.90232,-93.32907,0.8106165,
0.4666382,9.504284,-60.903427,6.043464,2043.2514975070953,-45.853535,-85.36785,0.0007223314,16.02,,-107.61886161575207,100,160,0.49028915,16000,2.6517797,[-1.033  0.118 -1.373  0.612 -1.355],99.36345,264626,90.8736,0.061056066,100.0,-97.68654,9101.981,269.57718,-95.85024,-93.286194,1.0892179,
0.5407643,34.40769,-64.07907,4.19062,2057.49471449852,-51.721024,-84.67753,2.0665724e-05,16.51,,-107.67816766767035,100,161,0.3909842,16100,2.968904,[-1.027  0.14  -1.385  0.61  -1.358],99.36749,266277,63.14488,0.04780294,100.0,-97.31993,12626.763,201.11328,-95.49601,-92.930534,1.2668854,
0.6691548,11.4128685,-74.27995,10.56991,2070.877146244049,-64.495834,-85.3295,0.00021172542,16.4,,-108.08670937180894,100,162,0.38949472,16200,2.7116513,[-1.021  0.146 -1.413  0.615 -1.371],99.362755,267917,40.286087,0.045182914,100.0,-97.60642,7963.5044,1060.5807,-95.96246,-93.38725,0.98154306,
