InitialReturnMean,Iteration,InitialReturnStd,TimestepsSoFar,J_sample_variance,Weights,InitialReturnMin,ReturnMeanIW,StdIW,MaxIW,MeanEntropy,TimeElapsed,EpThisIter,EpLenMean,StdD2w0t,MinIW,InitialBound,ReturnStepMax,MeanIW,EpRewMean,MaxD2w0t,MeanD2w0t,ReturnStepMaxmin,InitialReturnMax,MinD2w0t,Bound,EpisodesSoFar,EmpiricalD2
-78.226814,164,9.368785,780478,93.79635,[-0.437 -0.692 -0.476 -0.269 -0.001],-98.23549,-77.817986,0.020437088,1.0624418,1.4190316,2048.9710822105408,100,50.72,0.30200619,0.9404273,-818.3882,100.0,0.9939397,-120.3445684712055,1.001393,0.101473555,99.12185,-54.004265,,-818.12115,16400,1.0006064
-78.09126,165,9.436687,785604,96.74696,[-4.345e-01 -6.907e-01 -4.743e-01 -2.693e-01  1.551e-04],-96.81927,-77.67486,0.034233622,1.0719587,1.4176298,2062.0255756378174,100,51.26,0.30346525,0.88234735,-818.2526,100.0,0.99349874,-120.63566777009076,1.0021313,0.102565,99.078316,-50.70443,,-818.0448,16500,1.0012114
-77.46214,166,7.8464074,790576,62.477505,[-0.433 -0.691 -0.474 -0.271 -0.001],-91.97623,-77.42035,0.007807864,1.0191207,1.4180759,2076.2558732032776,100,49.72,0.29926434,0.9746468,-814.5163,100.0,0.99933124,-118.40268811225027,1.0001796,0.09944478,99.10355,-56.207863,,-814.495,16600,1.0000906
-80.81047,167,9.585528,795504,94.111664,[-0.433 -0.692 -0.474 -0.27  -0.001],-97.39595,-80.28019,0.03122308,1.1024225,1.4190357,2088.9151430130005,100,49.28,0.2982649,0.9206547,-820.97186,100.0,0.99330014,-122.38165884195257,1.0016822,0.098623924,99.12549,-57.347828,,-820.7134,16700,1.0010138
-80.46318,168,8.732182,800518,77.04052,[-4.323e-01 -6.918e-01 -4.728e-01 -2.710e-01  1.709e-04],-98.40113,-79.932076,0.03578064,1.0908405,1.4183917,2101.9757647514343,100,50.14,0.3005355,0.8880444,-807.3116,100.0,0.9933278,-122.79679049466309,1.0027999,0.10033274,99.16576,-57.554817,,-807.0163,16800,1.0012592
-78.45969,169,10.368368,805537,116.249664,[-4.360e-01 -6.912e-01 -4.733e-01 -2.711e-01 -6.032e-04],-99.199524,-78.33437,0.013599755,1.0311129,1.4179633,2115.013700723648,100,50.19,0.3005398,0.9610053,-813.90735,100.0,0.9974649,-119.96589935521024,1.000463,0.10039262,99.01821,-46.115585,,-813.83295,16900,1.0001978
-78.60085,170,9.218483,810733,106.508484,[-0.434 -0.69  -0.472 -0.271 -0.001],-97.22249,-77.758125,0.048875116,1.1230434,1.4193059,2128.684497833252,100,51.96,0.3054017,0.87013733,-810.72485,100.0,0.9856035,-121.70932111471139,1.0054191,0.10400723,99.15742,-58.036655,,-810.29205,17000,1.0026852
-79.37144,171,8.627539,815728,75.99868,[-4.303e-01 -6.908e-01 -4.723e-01 -2.715e-01  3.321e-04],-97.1528,-79.23019,0.017359002,1.0535333,1.4184954,2141.8773169517517,100,49.95,0.29990736,0.9582171,-811.4955,100.0,0.99795014,-121.15487198357783,1.0006759,0.0999136,99.15458,-54.165634,,-811.42084,17100,1.0003552
-80.3321,172,9.446666,820851,88.709984,[-4.310e-01 -6.901e-01 -4.722e-01 -2.707e-01 -4.624e-04],-97.68089,-80.175,0.013355362,1.0312393,1.4185206,2155.0379526615143,100,51.23,0.3032959,0.9580468,-824.9019,100.0,0.99807554,-123.35642406279565,1.0005388,0.10247618,99.03413,-47.089714,,-824.8152,17200,1.0002148
-77.77926,173,10.996449,826012,121.162575,[-4.320e-01 -6.917e-01 -4.737e-01 -2.711e-01 -3.892e-04],-98.25954,-77.37685,0.032211293,1.1084253,1.4175388,2168.2859840393066,100,51.61,0.3043604,0.89925766,-833.94916,100.0,0.9948066,-120.25992306685819,1.0026212,0.10325958,99.00006,-24.236464,,-833.7445,17300,1.0012078
-80.26373,174,8.966873,831048,81.23585,[-0.434 -0.691 -0.473 -0.27  -0.001],-97.62311,-80.056984,0.019206408,1.0584774,1.4183922,2181.7598991394043,100,50.36,0.30102816,0.9582465,-828.9582,100.0,0.99720734,-122.59196125528541,1.0007498,0.100741796,99.18954,-51.34782,,-828.85236,17400,1.0003717
-78.60201,175,10.999259,836109,120.17039,[-4.316e-01 -6.903e-01 -4.718e-01 -2.708e-01 -5.890e-04],-97.04098,-78.476746,0.016989794,1.0526974,1.4188553,2196.2361402511597,100,50.61,0.3016666,0.95493644,-818.76337,100.0,0.99854666,-120.26702442562022,1.0005511,0.10123344,99.00009,-36.741173,,-818.69836,17500,1.000307
-79.080956,176,9.954064,841118,104.68169,[-4.327e-01 -6.906e-01 -4.717e-01 -2.709e-01 -1.461e-04],-98.560715,-79.010025,0.012735256,1.0267922,1.4184133,2208.7971720695496,100,50.09,0.3002606,0.94578236,-804.0894,100.0,0.99866384,-120.73587652686709,1.0003386,0.100187145,99.07185,-54.65628,,-804.05054,17600,1.000144
-80.993385,177,9.073486,846044,82.03219,[-4.320e-01 -6.918e-01 -4.720e-01 -2.711e-01 -5.330e-04],-98.20622,-80.0547,0.051964384,1.14115,1.4173577,2221.4214141368866,100,49.26,0.29825824,0.871166,-816.44104,100.0,0.987544,-122.66700173069883,1.0046346,0.09859794,99.09441,-51.48512,,-815.89636,17700,1.002792
-77.78607,178,9.356666,851137,97.15952,[-0.435 -0.693 -0.473 -0.27  -0.002],-97.52608,-77.30598,0.026864918,1.0774502,1.4180548,2235.4788222312927,100,50.93,0.30262554,0.8817353,-817.94745,100.0,0.99258983,-119.73143794969364,1.0022277,0.101917244,99.15241,-50.619312,,-817.70483,17800,1.0009031
-79.18847,179,8.683541,856189,78.39807,[-0.434 -0.695 -0.472 -0.27  -0.001],-97.158844,-78.99805,0.02181879,1.0563,1.4164673,2248.607870578766,100,50.52,0.30144596,0.9098285,-807.83545,100.0,0.99729204,-121.38190780524337,1.0006373,0.10106078,99.13351,-60.583504,,-807.7289,17900,1.0003707
-77.57857,180,9.429023,861355,100.06242,[-0.435 -0.696 -0.473 -0.27  -0.002],-95.23123,-77.05968,0.031652313,1.0913548,1.4190357,2262.320872783661,100,51.66,0.30452695,0.9114822,-823.55383,100.0,0.99119014,-119.9074454256377,1.0016643,0.10337287,99.0004,-43.33408,,-823.261,18000,1.0009936
-78.72696,181,9.41352,866348,101.838394,[-4.331e-01 -6.951e-01 -4.726e-01 -2.697e-01  1.696e-04],-96.41312,-78.34728,0.021105535,1.065345,1.4179419,2275.8252804279327,100,49.93,0.2999095,0.9149504,-810.85095,100.0,0.99412185,-120.25968493360219,1.0011759,0.099893235,99.159805,-56.056187,,-810.6027,18100,1.0004598
-77.41515,182,9.601943,871640,89.46374,[-0.43  -0.694 -0.471 -0.27  -0.001],-96.18901,-77.22839,0.022869853,1.0572308,1.4166464,2288.5313725471497,100,52.92,0.30769092,0.9406835,-827.4249,100.0,0.99811405,-120.81884175909641,1.0007759,0.10586043,99.06452,-49.077362,,-827.3254,18200,1.0004747
-78.52985,183,10.999194,876666,128.24783,[-0.431 -0.694 -0.471 -0.269 -0.002],-98.57454,-78.15301,0.024493044,1.0403075,1.4164608,2300.739324092865,100,50.26,0.30078706,0.9241864,-845.17896,100.0,0.9942698,-120.08367665382255,1.001314,0.100552246,99.00012,-18.513693,,-844.9635,18300,1.0005804
-78.543915,184,9.037559,881813,81.32845,[-0.432 -0.696 -0.472 -0.269 -0.002],-97.29295,-78.423546,0.011726925,1.0238615,1.4163561,2314.502842903137,100,51.47,0.3039214,0.9560242,-839.1798,100.0,0.99866873,-121.13346483483006,1.0004345,0.10295431,99.12049,-48.958588,,-839.1167,18400,1.000164
-78.83549,185,9.604779,886944,93.9667,[-0.434 -0.697 -0.473 -0.269 -0.003],-96.03142,-78.75931,0.013288151,1.0345706,1.4166317,2327.868997335434,100,51.31,0.30348817,0.9628991,-814.2831,100.0,0.9989163,-121.56799524607139,1.0004007,0.10262832,99.16594,-56.11756,,-814.245,18500,1.0001917
-78.886566,186,9.159613,891998,84.06481,[-0.433 -0.698 -0.473 -0.269 -0.002],-95.3652,-78.494255,0.029270694,1.0808285,1.4141687,2339.8939323425293,100,50.54,0.3015624,0.9059263,-809.29175,100.0,0.99534625,-121.02105378675913,1.0012819,0.10112224,99.12343,-55.088478,,-809.0732,18600,1.000741
-79.176575,187,9.533558,897171,92.90456,[-0.434 -0.699 -0.475 -0.269 -0.005],-96.03075,-79.0469,0.01414445,1.0582296,1.4150658,2353.479231119156,100,51.73,0.3046019,0.95291525,-809.5818,100.0,0.9981288,-122.26627033605519,1.0005193,0.10347496,99.044395,-50.14422,,-809.51355,18700,1.0002538
-79.057755,188,9.955149,902235,93.99774,[-0.435 -0.698 -0.474 -0.269 -0.004],-94.82738,-78.53148,0.03908888,1.0813234,1.4134524,2364.700018644333,100,50.64,0.3018501,0.8863422,-823.62756,100.0,0.9938256,-121.201333909541,1.0022763,0.1013348,99.03395,-51.176014,,-823.35846,18800,1.0014535
-80.47938,189,9.015331,907313,83.63964,[-0.437 -0.7   -0.475 -0.269 -0.006],-97.42863,-80.45639,0.0069019343,1.0270855,1.4140568,2378.887835264206,100,50.78,0.30207655,0.98597246,-817.5335,100.0,0.99952406,-123.10402401211942,1.000096,0.10156253,99.12245,-48.52997,,-817.5222,18900,1.0000541
-79.42162,190,9.370919,912249,93.06493,[-0.437 -0.7   -0.475 -0.269 -0.005],-97.76138,-78.67102,0.047925133,1.1623843,1.4110477,2390.9481756687164,100,49.36,0.298562,0.84850776,-794.57074,100.0,0.98972154,-120.70913490256058,1.0029458,0.09881051,99.164276,-55.32752,,-794.1799,19000,1.0020207
-77.68741,191,9.079313,917499,92.4471,[-0.438 -0.701 -0.475 -0.268 -0.008],-93.74582,-76.9869,0.04227933,1.0960594,1.4105816,2404.2674627304077,100,52.5,0.30679327,0.83861893,-806.33435,100.0,0.98882765,-120.93358281967167,1.0045202,0.10507988,99.07908,-50.851013,,-805.9848,19100,1.0025347
-76.53367,192,9.725075,922752,92.14454,[-0.436 -0.703 -0.475 -0.27  -0.008],-98.67074,-76.18731,0.030199228,1.0637896,1.4097089,2418.576454639435,100,52.53,0.3067579,0.8978415,-827.83014,100.0,0.9956811,-119.59741641302476,1.0013626,0.1051032,99.15961,-53.40351,,-827.64795,19200,1.0008293
-77.818306,193,9.331421,927899,98.68912,[-0.436 -0.704 -0.475 -0.27  -0.009],-96.4591,-77.36834,0.022725584,1.0467165,1.4115804,2433.572059392929,100,51.47,0.3040193,0.93416446,-839.5114,100.0,0.99235344,-120.0878512873674,1.0021292,0.10298312,99.136055,-49.612175,,-839.2855,19300,1.0007302
-78.48926,194,8.889992,933079,78.31599,[-0.435 -0.705 -0.475 -0.269 -0.007],-95.618225,-77.962296,0.032178283,1.0881548,1.4092716,2447.654069662094,100,51.8,0.30492398,0.8992515,-807.1362,100.0,0.9929468,-121.6701388860683,1.0023192,0.103663616,99.164536,-56.827183,,-806.8704,19400,1.0013775
-79.4768,195,8.909997,937980,79.08233,[-0.436 -0.704 -0.475 -0.269 -0.01 ],-96.84958,-78.30538,0.053494874,1.1382421,1.4066778,2460.893093585968,100,49.01,0.2976813,0.8439834,-826.82666,100.0,0.9848239,-120.44431223409565,1.0045162,0.098128125,99.21214,-60.09045,,-826.1808,19500,1.0026717
-77.311134,196,11.221045,943412,127.24401,[-0.439 -0.706 -0.475 -0.269 -0.012],-94.97438,-77.13052,0.017197672,1.0583967,1.4080899,2474.5965151786804,100,54.32,0.31123716,0.95862925,-853.15857,100.0,0.9977887,-121.54191174790606,1.0005842,0.10865826,99.00003,-31.46131,,-853.05835,19600,1.0002905
-77.649475,197,9.379056,948571,85.20134,[-0.44  -0.707 -0.476 -0.27  -0.011],-96.26785,-77.48694,0.020225113,1.0582904,1.4067717,2487.356355905533,100,51.59,0.30424565,0.91625077,-814.7036,100.0,0.99818265,-120.23791550430107,1.0007479,0.10319897,99.108696,-52.915466,,-814.6212,19700,1.0003347
-77.915344,198,9.314854,953918,90.46365,[-0.44  -0.705 -0.475 -0.269 -0.012],-95.371864,-77.17607,0.035220154,1.1048756,1.4051665,2499.88521361351,100,53.47,0.30927467,0.8959616,-827.9251,100.0,0.9894001,-122.03027877174377,1.0028186,0.107022315,99.144646,-51.899014,,-827.5224,19800,1.0012903
-78.23635,199,10.009866,959191,108.98545,[-0.439 -0.703 -0.473 -0.27  -0.014],-98.97402,-78.007774,0.02037959,1.0620942,1.4048446,2513.7953996658325,100,52.73,0.30722246,0.9427761,-816.86145,100.0,0.9962441,-121.82857715843704,1.0007825,0.105485745,99.07847,-53.199543,,-816.72614,19900,1.000426
-79.250984,200,8.377485,964182,85.47194,[-0.438 -0.701 -0.473 -0.269 -0.014],-95.90969,-77.89104,0.042415738,1.0919026,1.4056218,2527.3193550109863,100,49.91,0.3001418,0.7717817,-811.375,100.0,0.9798897,-120.92998244857796,1.0062374,0.09994824,99.20877,-57.949066,,-810.5982,20000,1.0027218
-76.653404,201,10.259679,969664,107.520065,[-0.434 -0.702 -0.471 -0.272 -0.013],-94.17586,-76.366486,0.023632443,1.0508726,1.4056153,2541.031959295273,100,54.82,0.31252262,0.90942585,-853.95337,100.0,0.9956391,-121.32632312400955,1.0011972,0.10967049,99.000084,-29.827166,,-853.80676,20100,1.0005478
-78.25063,202,10.174721,974833,103.35001,[-0.434 -0.702 -0.472 -0.272 -0.013],-99.29045,-77.921715,0.026485018,1.0505459,1.4033431,2553.6408445835114,100,51.69,0.30455342,0.9341234,-822.82043,100.0,0.9956827,-121.04288861597955,1.0012414,0.10341725,99.025246,-47.35885,,-822.6512,20200,1.0007136
-78.77409,203,9.547513,979972,91.0954,[-0.434 -0.703 -0.472 -0.272 -0.016],-95.68755,-77.53925,0.053984795,1.1873051,1.401344,2566.2024257183075,100,51.39,0.30405396,0.8342855,-807.4211,100.0,0.98364663,-121.43357240781492,1.0059291,0.10290801,99.12336,-53.491695,,-806.73987,20300,1.0033116
-79.26881,204,8.907396,985144,84.7131,[-0.438 -0.701 -0.473 -0.27  -0.018],-96.23808,-78.56131,0.03851646,1.0701481,1.398346,2578.711365222931,100,51.72,0.3047462,0.86757064,-835.4387,100.0,0.98999333,-122.50663740901032,1.0023727,0.103512034,99.01361,-52.950768,,-835.053,20400,1.0012174
-78.42546,205,10.290062,990366,103.172585,[-0.44  -0.701 -0.474 -0.27  -0.021],-97.37213,-78.22014,0.022867031,1.0603746,1.3984358,2593.1219160556793,100,52.22,0.30590668,0.93476224,-822.9953,100.0,0.9977894,-121.54677746309301,1.0009762,0.104462676,99.00299,-34.428764,,-822.8881,20500,1.000614
-78.11578,206,9.261807,995560,87.80165,[-0.441 -0.703 -0.474 -0.27  -0.021],-95.88283,-77.83145,0.022175832,1.0550879,1.3963927,2604.4979090690613,100,51.94,0.30519205,0.913289,-853.9632,100.0,0.99610716,-120.90593483264854,1.0011529,0.103907295,99.00007,-30.114748,,-853.8192,20600,1.000492
-78.12818,207,8.5665045,1000910,89.529465,[-0.441 -0.703 -0.474 -0.27  -0.023],-95.85515,-77.18817,0.04790716,1.1461715,1.3959645,2618.3378608226776,100,53.5,0.30938604,0.8704903,-833.11945,100.0,0.9850792,-122.31160561339419,1.004023,0.10709221,99.164,-56.30455,,-832.5838,20700,1.0026103
-78.56673,208,9.968064,1006008,101.17862,[-0.437 -0.7   -0.473 -0.27  -0.023],-97.191895,-78.2879,0.023921967,1.0793419,1.3975469,2632.6000826358795,100,50.98,0.30269805,0.92972136,-812.3713,100.0,0.99592096,-120.88278622341828,1.0010897,0.10199464,99.12028,-49.585434,,-812.2283,20800,1.0006442
-80.353516,209,9.20855,1011021,81.4406,[-0.437 -0.701 -0.473 -0.27  -0.021],-98.430084,-80.0075,0.02791724,1.0955971,1.3984591,2645.041379928589,100,50.13,0.30048224,0.9348715,-809.0005,100.0,0.9957244,-122.54162779529976,1.0012861,0.100303024,99.15528,-56.10939,,-808.8241,20900,1.0007594
-77.767426,210,10.486535,1016300,118.50606,[-0.437 -0.702 -0.472 -0.271 -0.02 ],-96.295944,-77.10814,0.03362791,1.0822976,1.400369,2657.963842153549,100,52.79,0.30749303,0.91786695,-813.215,100.0,0.9903209,-121.24831814830851,1.0035125,0.10564482,99.01312,-38.36633,,-812.837,21000,1.0018637
-77.90272,211,10.133236,1021571,105.33883,[-0.44  -0.702 -0.473 -0.27  -0.019],-95.58461,-77.747345,0.015144501,1.0596445,1.4009389,2670.770849943161,100,52.71,0.3071439,0.9614779,-827.9125,100.0,0.9977885,-121.23005154272784,1.0005485,0.10543903,99.01921,-39.74277,,-827.8336,21100,1.000272
-77.53956,212,11.244583,1026724,129.05319,[-0.441 -0.701 -0.473 -0.269 -0.018],-96.98346,-77.35892,0.018420521,1.0855435,1.4024574,2681.6647658348083,100,51.53,0.3040924,0.94502264,-824.8894,100.0,0.9973954,-119.82887306075916,1.0006659,0.103080764,99.00006,-33.939705,,-824.7992,21200,1.0003451
-78.39899,213,8.60947,1031727,78.6708,[-0.442 -0.701 -0.474 -0.269 -0.016],-97.145966,-78.028145,0.024588892,1.0882257,1.4041846,2695.901693582535,100,50.03,0.30018535,0.9291944,-813.8466,100.0,0.9946043,-120.01182432488466,1.0013238,0.10009721,99.004974,-58.63192,,-813.6358,21300,1.0006514
-79.20486,214,9.048464,1036917,87.19582,[-0.44  -0.703 -0.474 -0.27  -0.015],-95.7333,-79.03817,0.01878892,1.0468729,1.4044105,2709.123916864395,100,51.9,0.3050588,0.939508,-822.3377,100.0,0.9972725,-122.31507306274789,1.0008199,0.10381998,99.02342,-55.424274,,-822.25806,21400,1.0004057
-80.11736,215,9.5842285,1041887,91.434715,[-0.44  -0.703 -0.474 -0.269 -0.014],-97.06167,-79.85228,0.022751004,1.0665488,1.40491,2719.7289934158325,100,49.7,0.2992927,0.9459123,-826.09265,100.0,0.9968028,-121.84116190783442,1.0009719,0.09943074,99.10044,-52.75776,,-825.95636,21500,1.000571
-78.454765,216,9.746773,1047182,103.47649,[-0.441 -0.705 -0.474 -0.27  -0.014],-96.62242,-77.89445,0.033093713,1.0761075,1.4023453,2733.350932598114,100,52.95,0.30792275,0.8745677,-817.0799,100.0,0.99185026,-122.40227950815968,1.0021536,0.1059733,99.001205,-50.0721,,-816.806,21600,1.0012217
-79.11568,217,9.996784,1052356,111.24488,[-0.442 -0.704 -0.475 -0.269 -0.017],-97.22423,-78.29361,0.047714796,1.1329492,1.4017311,2745.6550238132477,100,51.74,0.30484426,0.88747877,-809.5209,100.0,0.9875797,-122.17866255908922,1.0042439,0.10357059,99.146324,-56.992256,,-809.0885,21700,1.0024858
-78.774155,218,9.644515,1057526,87.79507,[-0.443 -0.704 -0.474 -0.267 -0.017],-98.50277,-78.43199,0.025135225,1.0653316,1.4005046,2759.554851770401,100,51.7,0.30458757,0.9047462,-845.4233,100.0,0.9960714,-121.63642497492536,1.0016267,0.103434846,99.07334,-43.986652,,-845.26013,21800,1.000729
-77.84277,219,7.9822254,1062901,61.047043,[-0.445 -0.705 -0.475 -0.267 -0.018],-93.10948,-77.49707,0.026428238,1.09087,1.4018873,2773.9070856571198,100,53.75,0.30986577,0.9426077,-834.0127,100.0,0.9958405,-122.24018056954132,1.0010751,0.10754287,99.1447,-58.245453,,-833.8373,21900,1.0006605
-77.9261,220,8.789027,1068247,78.999535,[-0.445 -0.706 -0.474 -0.268 -0.017],-95.85669,-77.24266,0.039050978,1.1642177,1.4033204,2787.4701681137085,100,53.46,0.30924046,0.89579165,-811.73065,100.0,0.99057734,-122.21790856089791,1.0036411,0.10699859,99.03906,-50.012608,,-811.37585,22000,1.0017749
-77.04349,221,9.108109,1073588,95.70289,[-0.448 -0.702 -0.474 -0.267 -0.016],-98.63409,-76.48467,0.035678137,1.092966,1.4026927,2799.1720106601715,100,53.41,0.30904457,0.8982634,-818.7071,100.0,0.9908713,-120.81882242416103,1.001978,0.10687755,99.06356,-51.59782,,-818.3656,22100,1.0011157
-76.89037,222,10.193903,1078677,94.45398,[-0.445 -0.7   -0.473 -0.266 -0.016],-97.18416,-75.95241,0.047019072,1.1431578,1.4003624,2812.333032608032,100,50.89,0.30266884,0.8576684,-820.02325,100.0,0.9883192,-118.50529182895154,1.0039355,0.101886034,99.00001,-39.5772,,-819.5427,22200,1.0021994
-78.691795,223,8.901798,1083787,73.64001,[-0.446 -0.7   -0.472 -0.266 -0.019],-97.43652,-78.17311,0.029669827,1.1012605,1.400021,2824.053107738495,100,51.1,0.3030822,0.9259907,-805.54016,100.0,0.993897,-121.31521789087958,1.0024567,0.10225656,99.15112,-58.1316,,-805.2623,22300,1.0011013
-79.10124,224,9.500717,1089071,91.36701,[-0.447 -0.699 -0.47  -0.266 -0.019],-96.96641,-78.79494,0.021630788,1.0664358,1.3990651,2837.119618177414,100,52.84,0.30751482,0.9171522,-812.9058,100.0,0.9960231,-123.04381154930726,1.0013893,0.10571207,99.11245,-47.493942,,-812.7299,22400,1.0005492
-78.88011,225,8.303238,1094136,64.24634,[-0.448 -0.697 -0.47  -0.266 -0.02 ],-95.90442,-78.47132,0.034303196,1.0661188,1.3974892,2851.8539624214172,100,50.65,0.3018593,0.8909476,-831.4353,100.0,0.9953516,-120.89173239227101,1.001285,0.10134294,99.211624,-58.139244,,-831.21014,22500,1.0008392
-77.484406,226,10.307967,1099410,107.20889,[-0.449 -0.698 -0.47  -0.266 -0.021],-95.375175,-77.110306,0.020792661,1.0617557,1.397981,2864.7968270778656,100,52.74,0.30727643,0.9241486,-835.9359,100.0,0.9948144,-120.71821629444638,1.0014004,0.10551615,99.0987,-47.744316,,-835.7237,22600,1.0005814
-78.885895,227,9.942251,1104708,98.56628,[-0.45  -0.701 -0.471 -0.267 -0.021],-96.36684,-78.80617,0.012975498,1.0507177,1.3974895,2877.8306391239166,100,52.98,0.30781132,0.96123713,-836.209,100.0,0.9990608,-122.76727634471249,1.0003891,0.105967894,99.16688,-52.394375,,-836.1652,22700,1.0001851
-76.96847,228,9.646609,1110011,90.30866,[-0.45  -0.7   -0.471 -0.267 -0.021],-94.42627,-76.836624,0.01465575,1.0351099,1.3965971,2889.598356485367,100,53.03,0.30795968,0.9576143,-833.13837,100.0,0.9986836,-120.33150802270784,1.0004791,0.10607565,99.14086,-51.30766,,-833.07056,22800,1.0002341
-78.32725,229,10.001333,1115073,100.42609,[-0.452 -0.701 -0.472 -0.267 -0.022],-97.322205,-77.88496,0.030184982,1.0774578,1.3948987,2903.1949138641357,100,50.62,0.30178964,0.9002788,-828.33704,100.0,0.9936672,-120.04809446805548,1.0020747,0.101290174,99.01307,-43.799614,,-828.12177,22900,1.0012524
-79.42774,230,8.786889,1120155,81.1008,[-0.454 -0.703 -0.473 -0.266 -0.024],-95.81968,-78.87545,0.032721665,1.0865254,1.3979115,2915.939546108246,100,50.82,0.30236658,0.87990123,-811.55176,100.0,0.9920857,-121.86339079133359,1.0022786,0.10170582,99.1504,-54.943832,,-811.2753,23000,1.001295
-76.98212,231,10.574632,1125525,107.78513,[-0.456 -0.703 -0.474 -0.266 -0.021],-94.513885,-76.7488,0.022456225,1.0643151,1.3979135,2929.0177714824677,100,53.7,0.30969614,0.91640884,-839.7097,100.0,0.9974641,-120.98811167693337,1.0009217,0.10742794,99.00018,-50.293106,,-839.5863,23100,1.000493
-78.35195,232,9.375861,1130821,91.900566,[-0.457 -0.705 -0.474 -0.266 -0.021],-96.93324,-78.1512,0.014476727,1.0473319,1.3975486,2941.6204884052277,100,52.96,0.307782,0.9621679,-841.0795,100.0,0.99696594,-122.15464089956544,1.0006196,0.10593441,99.21684,-46.41912,,-840.94965,23200,1.0002323
-77.882385,233,10.51044,1136193,107.82829,[-0.457 -0.703 -0.473 -0.266 -0.021],-95.90474,-77.38773,0.030939633,1.0976113,1.399416,2955.420389890671,100,53.72,0.30985317,0.89277405,-814.9365,100.0,0.99391717,-122.13385465773044,1.0025284,0.10750311,99.00809,-39.48235,,-814.68896,23300,1.0013748
-77.982925,234,10.268842,1141493,106.90931,[-0.456 -0.703 -0.473 -0.267 -0.019],-95.58828,-77.648674,0.026524283,1.0632706,1.3989584,2968.661836385727,100,53.0,0.3079365,0.9336976,-822.55273,100.0,0.9952675,-121.72989702960562,1.0015423,0.10603752,99.07364,-51.19125,,-822.3796,23400,1.0007694
-78.06674,235,8.805523,1146679,88.787605,[-0.456 -0.701 -0.472 -0.266 -0.02 ],-97.93275,-77.33242,0.035166074,1.1085004,1.4018888,2982.5508472919464,100,51.86,0.30515403,0.9257776,-826.76117,100.0,0.98888993,-121.0208753507284,1.002266,0.10380707,99.168495,-54.550198,,-826.3812,23500,1.0014675
-79.53368,236,10.200259,1151771,99.75341,[-0.455 -0.702 -0.472 -0.266 -0.017],-98.4409,-78.72889,0.04311406,1.1558045,1.4038464,2995.389030456543,100,50.92,0.30275482,0.8781541,-794.6828,100.0,0.9895988,-122.15507027373901,1.004396,0.101944804,99.05776,-53.254005,,-794.2912,23600,1.0024174
-78.02693,237,9.281945,1157103,83.82467,[-0.458 -0.702 -0.471 -0.266 -0.015],-95.245995,-77.84336,0.018545162,1.044747,1.4038414,3011.2621088027954,100,53.32,0.30872232,0.9416804,-815.08105,100.0,0.99767405,-122.01604808594162,1.0006586,0.106663145,99.08657,-60.134884,,-814.984,23700,1.0003943
-79.22365,238,9.5953665,1162427,87.877594,[-0.458 -0.703 -0.471 -0.267 -0.015],-96.169785,-78.75431,0.025963334,1.0805116,1.4036641,3025.063021659851,100,53.24,0.30857968,0.91995895,-837.6752,100.0,0.99426454,-123.57986594544568,1.0021063,0.106522255,99.12882,-47.559322,,-837.4131,23800,1.0007637
-77.29411,239,9.112095,1168059,80.09596,[-0.461 -0.703 -0.472 -0.268 -0.015],-95.51338,-77.00892,0.024295153,1.062688,1.4019728,3040.3841564655304,100,56.32,0.31624272,0.9160364,-828.5906,100.0,0.99664825,-123.39892524533504,1.0008118,0.11267207,99.20371,-55.019165,,-828.42126,23900,1.0004655
-77.29892,240,10.616953,1173278,109.0123,[-0.463 -0.704 -0.473 -0.267 -0.017],-96.49527,-77.15146,0.01713252,1.0410385,1.4013653,3053.045624732971,100,52.19,0.30579427,0.9535715,-865.722,100.0,0.99852437,-119.59474647954875,1.0006554,0.10439354,99.00035,-36.948673,,-865.6443,24000,1.0002686
-78.64338,241,9.958943,1178516,103.45667,[-0.463 -0.705 -0.473 -0.267 -0.018],-96.11514,-78.56281,0.012223474,1.0254024,1.401003,3067.364193916321,100,52.38,0.30627674,0.96070844,-827.3378,100.0,0.9983025,-121.85739605007511,1.0002939,0.10476891,99.112366,-47.73558,,-827.2963,24100,1.0001595
-77.32792,242,9.423487,1183893,91.2592,[-0.463 -0.705 -0.473 -0.267 -0.018],-95.844666,-77.11401,0.021357428,1.0486339,1.3993925,3079.8752961158752,100,53.77,0.3098683,0.93601835,-832.3192,100.0,0.9967639,-121.34351005016786,1.0007547,0.10756358,99.19452,-54.868725,,-832.2038,24200,1.0003945
-78.4757,243,9.278302,1189286,93.6028,[-0.462 -0.705 -0.473 -0.266 -0.02 ],-98.589584,-78.136505,0.02532052,1.0731484,1.3980724,3093.799940109253,100,53.93,0.3102806,0.9174662,-835.7988,100.0,0.994612,-123.3213793111537,1.0017186,0.107887454,99.11422,-59.040844,,-835.5984,24300,1.0005985
-76.47684,244,11.048675,1194790,127.042336,[-0.459 -0.705 -0.472 -0.267 -0.021],-99.03999,-76.288895,0.017822782,1.0459951,1.3974825,3107.4209308624268,100,55.04,0.31304982,0.9275352,-848.4104,100.0,0.99686164,-121.20861474023494,1.0006869,0.11010132,99.000015,-34.589767,,-848.31024,24400,1.0003318
