MaxD2w0t,MeanEntropy,MeanD2w0t,StdD2w0t,EpRewMean,EpThisIter,Bound,MinIW,InitialReturnMin,StdIW,TimestepsSoFar,EpisodesSoFar,InitialReturnMax,Iteration,InitialReturnMean,Weights,TimeElapsed,MaxIW,MeanIW,EmpiricalD2,EpLenMean,InitialBound,J_sample_variance,ReturnStepMaxmin,InitialReturnStd,ReturnMeanIW,ReturnStepMax,MinD2w0t
1.0046896,1.3970042,0.07187233,0.25837612,-107.3535220947801,100,-837.9949,0.88283795,-93.98862,0.03975465,596618,16400,-35.43901,164,-79.01285,[-0.83  -0.472 -0.432 -0.739 -0.021],1733.915643453598,1.1143999,0.9853395,1.0017405,35.91,-838.5685,182.48824,99.00001,13.071431,-77.94842,100.0,
1.0009484,1.3960314,0.07677006,0.26623964,-107.53281617825152,100,-848.5878,0.95078146,-95.69192,0.01479168,600456,16500,-23.056637,165,-77.59595,[-0.834 -0.473 -0.431 -0.739 -0.022],1743.7761278152466,1.0415902,0.997408,1.0002651,38.38,-848.69525,164.13048,99.0,12.756323,-77.40571,100.0,
1.0014277,1.3980714,0.079586215,0.27070972,-106.93018772258621,100,-840.9478,0.93924886,-94.83576,0.02388755,604434,16600,-34.365177,166,-76.41178,[-0.835 -0.472 -0.431 -0.738 -0.023],1754.8921010494232,1.0644183,0.9945583,1.0006033,39.78,-841.14246,201.09142,99.00003,14.014881,-76.03987,100.0,
1.0002606,1.3975736,0.07626464,0.26543713,-107.588970767529,100,-827.3854,0.9735308,-94.44153,0.008488662,608247,16700,-37.020252,167,-77.41342,[-0.836 -0.473 -0.431 -0.738 -0.021],1766.1371359825134,1.0249217,0.9986619,1.0000808,38.13,-827.42316,150.41364,99.00006,12.091645,-77.34109,100.0,
1.0012181,1.3975682,0.07433968,0.2623564,-107.15534653547618,100,-792.7417,0.946206,-95.077095,0.021980137,611963,16800,-47.747715,168,-77.73189,[-0.836 -0.473 -0.432 -0.738 -0.021],1777.1263177394867,1.0835874,0.99686396,1.0005078,37.16,-792.881,151.98254,99.0,12.395728,-77.4667,100.0,
1.001075,1.3990707,0.07843905,0.268903,-107.2856573657415,100,-823.7958,0.9487983,-95.27596,0.017416868,615884,16900,-33.708927,169,-76.591995,[-0.836 -0.474 -0.432 -0.739 -0.021],1787.7520174980164,1.0589966,0.996322,1.0004236,39.21,-823.94183,192.40515,99.00001,13.792379,-76.31655,100.0,
1.00272,1.3975521,0.0736486,0.26129374,-106.99514788946156,100,-817.6593,0.9009563,-96.103165,0.030558232,619564,17000,-33.52566,170,-77.84585,[-0.837 -0.473 -0.431 -0.738 -0.02 ],1799.381718635559,1.0680115,0.9910399,1.0009521,36.8,-818.0072,159.61458,99.00001,12.208749,-77.21451,100.0,
1.0009861,1.397116,0.0795329,0.27058965,-107.13024995938987,100,-836.78253,0.9261545,-94.15658,0.022345481,623540,17100,-25.384247,171,-76.228935,[-0.834 -0.472 -0.429 -0.738 -0.021],1810.4190769195557,1.0626973,0.99732846,1.000383,39.76,-836.86487,181.90207,99.0,13.197678,-76.06537,100.0,
1.0010978,1.3984092,0.07244069,0.25925836,-107.58171115579299,100,-787.16516,0.9447102,-95.323586,0.02162843,627161,17200,-46.01347,172,-78.6289,[-0.835 -0.472 -0.429 -0.737 -0.022],1819.9144406318665,1.1000733,0.9962116,1.0005683,36.21,-787.2916,145.13141,99.00002,11.819756,-78.37537,100.0,
1.0013127,1.398007,0.07662041,0.2660199,-106.97269311812866,100,-818.682,0.9087638,-94.798515,0.026627643,630991,17300,-30.831831,173,-77.15939,[-0.836 -0.471 -0.43  -0.737 -0.021],1832.250795841217,1.0519577,0.99589705,1.0006583,38.3,-818.823,201.68056,99.00001,13.880122,-76.88695,100.0,
1.0010471,1.3984447,0.08163579,0.27383083,-108.44084102520569,100,-839.2577,0.9528469,-95.347244,0.016793905,635072,17400,-26.574955,174,-76.65695,[-0.835 -0.47  -0.43  -0.737 -0.021],1844.8793063163757,1.0684098,0.99569,1.0003006,40.81,-839.3845,194.01736,99.00003,13.599827,-76.41181,100.0,
1.0014538,1.3985451,0.0778413,0.26797163,-107.37501244402607,100,-829.27313,0.935952,-94.69674,0.023571245,638963,17500,-45.033443,175,-76.85896,[-0.835 -0.469 -0.43  -0.737 -0.02 ],1855.995852470398,1.0839325,0.99653333,1.0007534,38.91,-829.4141,153.24265,99.000015,12.34155,-76.585434,100.0,
1.0025403,1.3969358,0.07434359,0.26240742,-107.61339708111221,100,-823.96155,0.8990899,-96.017746,0.031267103,642678,17600,-48.718063,176,-78.26376,[-0.836 -0.469 -0.429 -0.736 -0.02 ],1866.614342212677,1.0839605,0.99236006,1.0009059,37.15,-824.239,142.99231,99.0,11.755846,-77.70783,100.0,
1.0010371,1.3955133,0.073493615,0.2609717,-107.44020303294948,100,-811.97107,0.9531712,-94.9906,0.014471951,646352,17700,-20.461224,177,-78.27772,[-0.833 -0.469 -0.427 -0.736 -0.022],1878.4524567127228,1.042209,0.9972763,1.0003544,36.74,-812.0823,164.96112,99.000046,12.760095,-78.07661,100.0,
1.0019286,1.3936627,0.075010434,0.26345906,-107.74337247596037,100,-808.3513,0.9138176,-94.75568,0.025931597,650101,17800,-38.54144,178,-78.162674,[-0.831 -0.469 -0.427 -0.736 -0.023],1889.5302262306213,1.0599536,0.9943873,1.0006793,37.49,-808.5679,158.3146,99.00079,12.493476,-77.74814,100.0,
1.0043195,1.393553,0.073822334,0.26160914,-107.2369143272634,100,-822.1421,0.8812289,-95.380974,0.044872634,653789,17900,-28.200703,179,-78.035446,[-0.831 -0.468 -0.426 -0.735 -0.025],1900.1738278865814,1.1181703,0.98767775,1.0021945,36.88,-822.6053,172.4297,99.0,12.746141,-77.13185,100.0,
1.001682,1.39542,0.07255069,0.25944662,-107.37226971592173,100,-793.4585,0.93231916,-93.926384,0.022581143,657415,18000,-43.683105,180,-78.50325,[-0.832 -0.468 -0.425 -0.734 -0.025],1910.1306569576263,1.0709982,0.99447936,1.0006707,36.26,-793.65234,137.19958,99.00089,11.388391,-78.12552,100.0,
1.0013132,1.3953986,0.07690794,0.26650402,-107.70425560551276,100,-805.6692,0.9004587,-95.46521,0.023382436,661259,18100,-49.35389,181,-77.2212,[-0.83  -0.466 -0.424 -0.733 -0.024],1920.111750125885,1.0608367,0.99573654,1.0005927,38.44,-805.86816,137.38017,99.0,12.002423,-76.851746,100.0,
1.0005336,1.3968284,0.07454915,0.26267502,-106.40196762821422,100,-846.78125,0.9656099,-95.23011,0.012938777,664986,18200,-19.834038,182,-77.48538,[-0.829 -0.467 -0.423 -0.734 -0.024],1930.8573725223541,1.0353391,0.9979769,1.0001876,37.27,-846.8617,207.86476,99.000015,14.384413,-77.33271,100.0,
1.0019116,1.3949614,0.079634875,0.27079853,-108.08607493314756,100,-815.1261,0.8986298,-94.46824,0.028644577,668966,18300,-46.125282,183,-76.75501,[-0.828 -0.467 -0.422 -0.733 -0.022],1943.440690279007,1.0713658,0.99314845,1.0007615,39.8,-815.3801,143.0823,99.00024,11.677631,-76.27584,100.0,
1.0010942,1.3955939,0.07579222,0.26467943,-107.5902494174055,100,-817.8409,0.94432455,-94.654366,0.016540578,672755,18400,-33.922012,184,-77.77188,[-0.828 -0.469 -0.423 -0.734 -0.024],1956.0959911346436,1.0510304,0.997323,1.0003216,37.89,-817.9332,184.11899,99.0,13.303877,-77.60384,100.0,
1.0013374,1.3969157,0.07985882,0.27111042,-107.776874408052,100,-824.9129,0.94461465,-96.0648,0.014390171,676747,18500,-41.04655,185,-76.36809,[-0.827 -0.469 -0.423 -0.735 -0.023],1969.448090314865,1.0510094,0.9961408,1.000335,39.92,-825.06256,134.45654,99.00003,11.484844,-76.09325,100.0,
1.0013975,1.3964789,0.07688145,0.26644805,-107.0766424228963,100,-793.6289,0.930711,-94.65742,0.023475012,680590,18600,-48.23157,186,-76.57526,[-0.825 -0.468 -0.422 -0.735 -0.022],1981.9654574394226,1.0568402,0.9957207,1.0006047,38.43,-793.788,138.89018,99.00001,11.604287,-76.27261,100.0,
1.0039656,1.3980709,0.07731843,0.26721045,-107.60594681897223,100,-787.54193,0.8787739,-94.038605,0.040591963,684453,18700,-32.601696,187,-77.01883,[-0.825 -0.467 -0.421 -0.735 -0.022],1991.1620070934296,1.1497976,0.9909284,1.0016538,38.63,-787.89417,156.41246,99.00001,12.47587,-76.3476,100.0,
1.0011585,1.3974669,0.07507874,0.26355812,-106.55814107197949,100,-814.1584,0.9331051,-94.61575,0.024382984,688206,18800,-29.704563,188,-77.22186,[-0.826 -0.465 -0.421 -0.733 -0.021],2000.616497039795,1.079692,0.9963996,1.0006223,37.53,-814.276,192.7273,99.0,13.672905,-76.98191,100.0,
1.0009942,1.3958534,0.07403785,0.2618715,-107.38505253921528,100,-799.1732,0.92336,-95.35326,0.019493446,691907,18900,-36.583862,189,-78.11501,[-0.826 -0.465 -0.421 -0.733 -0.021],2011.0951750278473,1.043478,0.99602234,1.0004283,37.01,-799.31506,148.25136,99.0,11.95883,-77.85867,100.0,
1.0004264,1.3946187,0.077247046,0.2670063,-106.4720991748622,100,-834.6004,0.95256996,-93.734,0.012944523,695769,19000,-44.206722,190,-76.206184,[-0.824 -0.465 -0.421 -0.733 -0.023],2021.71914601326,1.0310793,0.9983242,1.000187,38.62,-834.6577,159.22372,99.000015,12.4821205,-76.09718,100.0,
1.0009234,1.3959447,0.08085511,0.27263236,-107.28450025065985,100,-820.199,0.94439065,-94.677246,0.01651741,699811,19100,-32.965733,191,-75.7381,[-0.823 -0.465 -0.421 -0.733 -0.024],2033.6844508647919,1.0494812,0.9973736,1.0003515,40.42,-820.3079,175.99837,99.00001,13.1630745,-75.538284,100.0,
1.0008298,1.3948767,0.07281448,0.25986168,-107.04523107082235,100,-829.5953,0.9260347,-94.28842,0.021468533,703451,19200,-31.513235,192,-78.40529,[-0.822 -0.464 -0.42  -0.733 -0.023],2044.2810781002045,1.0444647,0.9961372,1.0004344,36.4,-829.7017,193.75311,99.00008,13.495077,-78.19306,100.0,
1.0028603,1.3959663,0.08146107,0.27360776,-106.67526363332121,100,-807.0184,0.90922487,-93.73662,0.022774579,707522,19300,-28.566683,193,-75.151924,[-0.821 -0.464 -0.42  -0.733 -0.024],2055.471734523773,1.0806861,0.9916968,1.0008508,40.71,-807.27594,208.48553,99.000084,14.072908,-74.65033,100.0,
1.0029998,1.3954217,0.08077607,0.27260083,-106.36390010942284,100,-836.5222,0.89207524,-94.78561,0.03669439,711558,19400,-16.256567,194,-75.20507,[-0.822 -0.461 -0.42  -0.732 -0.023],2065.5277066230774,1.090152,0.9906684,1.0014263,40.36,-836.8982,181.58406,99.0,13.751732,-74.46273,100.0,
1.0038944,1.3953948,0.07217655,0.2588541,-107.8807536123328,100,-820.644,0.91210854,-94.955444,0.022831017,715165,19500,-35.156357,195,-79.19216,[-0.821 -0.462 -0.418 -0.731 -0.024],2076.758961200714,1.0693717,0.9945136,1.000607,36.07,-820.8558,152.75366,99.00008,12.161853,-78.777725,100.0,
1.0042474,1.3955994,0.082705505,0.2754782,-107.73732403206888,100,-835.2361,0.9089661,-95.255196,0.02474478,719299,19600,-3.3360481,196,-75.95066,[-0.818 -0.462 -0.416 -0.733 -0.024],2088.874904155731,1.0988871,0.9928427,1.0006995,41.34,-835.5063,228.23004,99.0,14.728335,-75.52937,100.0,
1.0015335,1.3955351,0.074124135,0.26201695,-107.05171503221332,100,-808.2781,0.9400248,-96.10895,0.023830911,723004,19700,-40.772785,197,-78.03948,[-0.822 -0.462 -0.417 -0.732 -0.023],2098.821578979492,1.0601355,0.995228,1.0007298,37.05,-808.4447,176.30716,99.0,13.150132,-77.71219,100.0,
1.0041795,1.3945092,0.074587435,0.26281145,-106.66294891526395,100,-835.98553,0.8721422,-95.34881,0.039355185,726731,19800,-18.650982,198,-77.88129,[-0.821 -0.46  -0.417 -0.731 -0.023],2107.9713249206543,1.0698893,0.98868334,1.001459,37.27,-836.3328,244.38861,99.00001,14.686578,-77.19459,100.0,
1.0008551,1.3925549,0.07749663,0.26741636,-106.78450204124478,100,-821.1234,0.94732994,-94.83984,0.018448792,730605,19900,-17.31107,199,-76.66555,[-0.819 -0.461 -0.417 -0.733 -0.024],2119.316558122635,1.0585605,0.9967532,1.0003632,38.74,-821.23535,216.90381,99.0,14.490063,-76.445435,100.0,
1.0011775,1.3931168,0.08039877,0.27195057,-109.05676306778473,100,-814.24976,0.9515973,-95.24099,0.01634769,734624,20000,-48.637253,200,-77.32147,[-0.82  -0.461 -0.418 -0.733 -0.026],2131.089020013809,1.0787861,0.99679154,1.0003271,40.19,-814.3756,129.02113,99.000114,11.275907,-77.07356,100.0,
1.0025758,1.3944178,0.07521409,0.26379454,-107.94729223366379,100,-841.9334,0.91438806,-94.3406,0.030919835,738383,20100,-37.983105,201,-78.50794,[-0.819 -0.46  -0.416 -0.733 -0.026],2142.372324705124,1.0677974,0.99199015,1.0009142,37.59,-842.2479,165.11469,99.0,12.597857,-77.93506,100.0,
1.0007774,1.3948987,0.07476728,0.26302272,-107.19003727481768,100,-827.78394,0.96246207,-95.68367,0.01158618,742121,20200,-39.978455,202,-77.87611,[-0.818 -0.46  -0.416 -0.734 -0.025],2151.9955780506134,1.0295279,0.9974684,1.0001876,37.38,-827.88586,158.99123,99.000206,12.38324,-77.71622,100.0,
1.0027415,1.3949684,0.0766008,0.26599327,-105.89108539190318,100,-844.2467,0.9312412,-95.84444,0.024285896,745950,20300,-23.001022,203,-76.809425,[-0.816 -0.46  -0.416 -0.734 -0.024],2163.334636926651,1.0567907,0.9965068,1.0007558,38.29,-844.38727,246.50676,99.000015,15.629816,-76.53571,100.0,
1.0023627,1.3939852,0.0768567,0.2664413,-106.95338345344358,100,-831.86816,0.9185391,-95.36211,0.025939226,749791,20400,-40.872356,204,-77.15862,[-0.819 -0.46  -0.416 -0.733 -0.024],2173.054792404175,1.0932488,0.9925436,1.0007205,38.41,-832.1499,166.46417,99.00001,12.856303,-76.59827,100.0,
1.0021653,1.39214,0.078249626,0.26866373,-107.91974993478587,100,-805.2712,0.8395756,-95.25959,0.037177023,753701,20500,-42.664307,205,-76.93308,[-0.821 -0.46  -0.416 -0.734 -0.025],2184.1262872219086,1.1012908,0.9909215,1.0011952,39.1,-805.5801,149.12985,99.00004,11.665339,-76.337654,100.0,
1.0010206,1.3916947,0.07821232,0.26851895,-107.34222987131697,100,-833.87427,0.94758797,-94.80414,0.017018652,757611,20600,-36.655872,206,-76.66114,[-0.823 -0.461 -0.418 -0.735 -0.027],2195.61238694191,1.060456,0.99714774,1.0003341,39.1,-833.98425,154.72197,99.00001,12.342021,-76.450935,100.0,
1.0007627,1.3905118,0.0774149,0.2672709,-106.79057281286396,100,-820.964,0.9442612,-94.42296,0.015644664,761481,20700,-46.02366,207,-76.49233,[-0.825 -0.46  -0.418 -0.735 -0.027],2205.6582050323486,1.0327243,0.99689174,1.0002898,38.7,-821.06213,173.43465,99.0,13.014304,-76.29438,100.0,
1.0007348,1.3921186,0.075133786,0.2636344,-107.55168418492929,100,-833.0318,0.9640686,-95.08662,0.017875075,765237,20800,-31.793621,208,-78.14648,[-0.824 -0.461 -0.417 -0.735 -0.029],2215.638667345047,1.0687344,0.99814945,1.0003276,37.56,-833.13776,172.25868,99.0,13.286089,-77.94222,100.0,
1.0030959,1.3900222,0.079942256,0.27130973,-106.89718238051924,100,-835.08856,0.8746591,-94.89634,0.040561788,769231,20900,-21.442146,209,-75.958374,[-0.824 -0.461 -0.417 -0.735 -0.027],2225.9087262153625,1.106787,0.9876311,1.0015393,39.94,-835.514,200.85863,99.00003,13.847194,-75.12079,100.0,
1.0018542,1.3886992,0.067637764,0.25116295,-106.57920799369278,100,-814.928,0.9164841,-95.20006,0.023591846,772612,21000,-38.12623,210,-79.63995,[-0.824 -0.463 -0.416 -0.736 -0.029],2237.1264283657074,1.0607564,0.9960375,1.0005934,33.81,-815.0876,164.8046,99.000175,12.650717,-79.33688,100.0,
1.0010965,1.388787,0.078017116,0.26822078,-109.02563092106101,100,-801.01917,0.9147171,-93.61159,0.022654243,776512,21100,-48.325813,211,-77.998886,[-0.826 -0.463 -0.417 -0.735 -0.03 ],2249.1700870990753,1.0524106,0.9969125,1.0005358,39.0,-801.125,123.44677,99.0,10.819971,-77.7897,100.0,
1.0006626,1.3899951,0.07942897,0.27042684,-108.94586398947744,100,-823.621,0.9411459,-95.6142,0.014533139,780483,21200,-46.67438,212,-77.71902,[-0.827 -0.464 -0.417 -0.735 -0.03 ],2259.910571575165,1.0497862,0.99787617,1.0002394,39.71,-823.6943,128.4492,99.0,11.057974,-77.59062,100.0,
1.0004014,1.3892809,0.07434516,0.26233637,-108.40819662860866,100,-820.5075,0.9662436,-92.92903,0.011414776,784200,21300,-35.801994,213,-78.88149,[-0.826 -0.464 -0.417 -0.735 -0.029],2270.928647041321,1.0256168,0.9990445,1.0001761,37.17,-820.5451,128.17715,99.00024,11.25931,-78.80384,100.0,
1.001312,1.3902513,0.0739298,0.26170927,-107.16771744742398,100,-792.85046,0.9241381,-93.71813,0.02160538,787895,21400,-36.97077,214,-77.915924,[-0.825 -0.463 -0.417 -0.735 -0.03 ],2279.9838728904724,1.0504183,0.99396974,1.0005789,36.95,-793.06506,154.62915,99.00011,12.091711,-77.53303,100.0,
1.0011034,1.3896252,0.0721941,0.25884438,-107.02720323580857,100,-816.87823,0.93789756,-94.66592,0.017215252,791504,21500,-45.594124,215,-78.3688,[-0.827 -0.463 -0.418 -0.735 -0.029],2291.4103603363037,1.0408792,0.9971023,1.0003402,36.09,-816.9939,146.37698,99.00013,12.13458,-78.14577,100.0,
1.0012944,1.392205,0.06710495,0.25026035,-108.0750205106563,100,-800.01154,0.94134617,-95.561005,0.021541916,794858,21600,-26.954958,216,-80.987366,[-0.826 -0.464 -0.418 -0.735 -0.029],2302.3326864242554,1.0882076,0.99438703,1.0006142,33.54,-800.2168,139.8198,99.0,11.47182,-80.601616,100.0,
1.0020618,1.3953987,0.072275646,0.25900647,-107.28531767119318,100,-824.4082,0.92263263,-95.34918,0.027383992,798470,21700,-41.966732,217,-78.73345,[-0.826 -0.463 -0.418 -0.736 -0.027],2313.0555095672607,1.1162282,0.99272853,1.0008171,36.12,-824.70874,178.02054,99.00005,13.343281,-78.16702,100.0,
1.0017159,1.3948824,0.07856534,0.26910335,-107.62730321048105,100,-838.4478,0.91556007,-94.42903,0.021008132,802397,21800,-38.27797,218,-76.93361,[-0.825 -0.463 -0.418 -0.736 -0.024],2323.306643009186,1.0575932,0.9944818,1.0005318,39.27,-838.6267,187.11464,99.000015,13.520068,-76.57245,100.0,
1.0036275,1.3960531,0.080349974,0.27193588,-107.91845238330781,100,-841.2582,0.9159759,-95.177795,0.03152391,806412,21900,-34.41747,219,-76.90216,[-0.824 -0.462 -0.417 -0.735 -0.024],2335.4407198429108,1.1141957,0.9891607,1.0010334,40.15,-841.6328,177.2977,99.00017,12.965768,-76.16504,100.0,
1.002299,1.3956004,0.0742504,0.2622408,-106.7536944783974,100,-824.9934,0.8908772,-95.12843,0.030078763,810123,22000,-14.411122,220,-77.852165,[-0.823 -0.459 -0.416 -0.734 -0.023],2346.6865463256836,1.0815891,0.9934643,1.0009614,37.11,-825.202,207.1256,99.0,13.902768,-77.44796,100.0,
1.0011448,1.3965975,0.082763,0.2755558,-107.14652143119356,100,-843.5189,0.92796093,-94.91685,0.024680777,814260,22100,3.1622849,221,-75.19192,[-0.822 -0.46  -0.417 -0.736 -0.023],2357.816998720169,1.1436568,0.99636203,1.0004759,41.37,-843.6786,201.52644,99.0,14.096576,-74.88459,100.0,
1.0057678,1.3954808,0.07447349,0.26268324,-107.82573311995702,100,-828.12085,0.852952,-95.1491,0.048553012,817980,22200,-40.20401,222,-78.63847,[-0.822 -0.459 -0.416 -0.735 -0.022],2368.1841530799866,1.1096537,0.98533195,1.0027745,37.2,-828.64825,176.16344,99.00002,12.525553,-77.59192,100.0,
1.0014578,1.3951352,0.074839145,0.2631773,-106.4975499693855,100,-821.66705,0.93670875,-94.17754,0.022603864,821721,22300,-44.21977,223,-77.27703,[-0.819 -0.459 -0.417 -0.736 -0.024],2378.8268988132477,1.0805199,0.9954373,1.0004394,37.41,-821.84686,184.12808,99.0,13.248323,-76.9469,100.0,
1.0036923,1.3969368,0.07725864,0.26711905,-106.86641693979242,100,-811.7039,0.8755683,-95.94668,0.03851135,825581,22400,-18.784662,224,-76.62156,[-0.817 -0.46  -0.416 -0.737 -0.024],2390.3518347740173,1.1365632,0.98996466,1.0020285,38.6,-812.0692,185.04385,99.0,13.380318,-75.90923,100.0,
1.0008236,1.3946244,0.0752587,0.26385036,-107.49827608577962,100,-798.55255,0.92281705,-96.20582,0.021298269,829343,22500,-51.90658,225,-77.48084,[-0.815 -0.459 -0.416 -0.738 -0.022],2401.423030614853,1.0493168,0.99648327,1.0004036,37.62,-798.6809,117.79885,99.000725,10.716351,-77.23722,100.0,
1.0031133,1.3949845,0.07564565,0.26452827,-107.95196684002964,100,-834.0271,0.89781356,-94.71243,0.03516262,833123,22600,-39.034847,226,-78.18445,[-0.815 -0.459 -0.416 -0.738 -0.024],2411.033677339554,1.106793,0.9908781,1.0014706,37.8,-834.3544,178.53117,99.00008,12.984932,-77.54408,100.0,
1.0050235,1.3936478,0.07137517,0.25756076,-107.7304278283492,100,-801.92065,0.8154894,-94.4317,0.045737997,836689,22700,-43.341805,227,-79.239944,[-0.812 -0.457 -0.415 -0.738 -0.024],2420.795501232147,1.1139232,0.98820734,1.0021696,35.66,-802.366,162.24648,99.000046,12.214828,-78.38818,100.0,
1.0006151,1.3941853,0.07438972,0.26241785,-107.46915137294751,100,-814.9354,0.9565669,-96.217834,0.018403513,840408,22800,-38.005573,228,-77.95648,[-0.816 -0.457 -0.414 -0.737 -0.025],2432.7224400043488,1.050263,0.9983915,1.0003275,37.19,-815.0106,155.10805,99.000015,12.499721,-77.8129,100.0,
1.0014462,1.3946404,0.07754329,0.26749364,-106.83469110785187,100,-819.5598,0.9279283,-96.32083,0.025765972,844284,22900,-36.599464,229,-76.588524,[-0.817 -0.457 -0.414 -0.737 -0.025],2443.7189218997955,1.0759139,0.9957164,1.0008192,38.76,-819.7214,164.58481,99.00001,12.6453705,-76.26967,100.0,
1.0003493,1.3955023,0.08036524,0.27187526,-107.04292039984608,100,-832.0477,0.9578065,-93.3819,0.00992254,848302,23000,-36.21285,230,-75.92123,[-0.818 -0.458 -0.414 -0.737 -0.024],2453.9154164791107,1.0495712,0.9984204,1.0001005,40.18,-832.0911,179.17163,99.0002,13.184747,-75.84211,100.0,
1.0008943,1.3948987,0.07703126,0.26665378,-107.46042486938045,100,-820.2539,0.9489635,-94.39685,0.015654946,852153,23100,-42.346287,231,-77.21669,[-0.819 -0.458 -0.414 -0.736 -0.023],2465.3393852710724,1.0383751,0.9972808,1.000271,38.51,-820.34955,157.76143,99.00001,12.482451,-77.03635,100.0,
1.0018853,1.3960544,0.08338311,0.2765085,-107.67573563553145,100,-819.7883,0.9285748,-94.976524,0.023030173,856321,23200,-22.521727,232,-75.37578,[-0.82  -0.459 -0.415 -0.737 -0.024],2477.4090299606323,1.0504088,0.9955281,1.0006337,41.68,-819.9456,179.6413,99.00001,13.074675,-75.087425,100.0,
1.0007799,1.3964858,0.08347533,0.27662042,-106.57402100188921,100,-820.5521,0.9541946,-95.50416,0.017161341,860494,23300,-27.550503,233,-74.67074,[-0.818 -0.458 -0.414 -0.737 -0.023],2488.5126824378967,1.0488627,0.9966705,1.0003613,41.73,-820.646,201.87953,99.0,14.034589,-74.48821,100.0,
1.0005792,1.3975539,0.083570465,0.2767666,-107.40665879961844,100,-829.0898,0.95779294,-94.55922,0.014344224,864672,23400,-34.218994,234,-75.36394,[-0.817 -0.459 -0.415 -0.737 -0.022],2499.350970506668,1.0555248,0.99814796,1.0002441,41.78,-829.1505,201.92236,99.0,14.081882,-75.241905,100.0,
1.0009625,1.397913,0.07149563,0.25767034,-106.34152433217412,100,-831.62683,0.94142085,-93.67762,0.014627654,868246,23500,-43.315086,235,-77.9762,[-0.818 -0.458 -0.415 -0.737 -0.021],2509.928995847702,1.0383672,0.99563307,1.0002614,35.74,-831.76276,143.36034,99.0,11.653711,-77.7023,100.0,
1.0009978,1.3959432,0.08136249,0.27343553,-107.85220047511733,100,-808.28656,0.9486206,-95.71477,0.017418196,872313,23600,-41.201855,236,-76.309746,[-0.819 -0.457 -0.414 -0.737 -0.021],2520.2211096286774,1.0434003,0.9967029,1.0004191,40.67,-808.4338,159.25201,99.00105,12.77047,-76.03986,100.0,
1.0004752,1.3960528,0.07266487,0.25959393,-109.63439018713352,100,-801.5867,0.9485035,-94.726135,0.011494336,875946,23700,-53.317856,237,-80.44163,[-0.818 -0.458 -0.413 -0.737 -0.023],2530.097647666931,1.0679313,0.9982778,1.0001312,36.33,-801.6417,116.899605,99.05875,10.557586,-80.347534,100.0,
1.0010166,1.3961401,0.07683461,0.26634753,-107.74759998575462,100,-841.3275,0.9604168,-95.7256,0.015485957,879787,23800,-39.152138,238,-77.68724,[-0.817 -0.458 -0.414 -0.738 -0.023],2541.7209329605103,1.0582315,0.9975336,1.0002714,38.41,-841.42725,155.2049,99.000015,12.3094845,-77.48215,100.0,
1.0001854,1.3961191,0.07772376,0.26774582,-107.36318401437512,100,-849.9409,0.97635555,-94.28604,0.0096971905,883673,23900,-25.436653,239,-77.21801,[-0.816 -0.457 -0.413 -0.738 -0.023],2552.5578167438507,1.0322596,0.99981517,1.0000782,38.86,-849.9681,166.94438,99.0,12.993748,-77.164215,100.0,
1.0034864,1.3973749,0.0764931,0.26588747,-106.77862947309221,100,-799.65875,0.8746731,-93.85257,0.037112623,887495,24000,-32.682602,240,-76.83844,[-0.815 -0.457 -0.412 -0.738 -0.023],2562.639733314514,1.0847846,0.9898447,1.0016079,38.22,-799.96454,193.649,99.0,13.178063,-76.21521,100.0,
1.0009458,1.3961401,0.0734748,0.26094726,-107.76400458486982,100,-812.4261,0.92562085,-96.61027,0.020540133,891168,24100,-42.720757,241,-78.73297,[-0.814 -0.458 -0.413 -0.74  -0.022],2573.1378383636475,1.0473549,0.9962605,1.0004318,36.73,-812.53754,184.84206,99.00016,13.244213,-78.52089,100.0,
1.0035523,1.3945328,0.07845723,0.2689997,-108.32383424671214,100,-805.63324,0.90055263,-93.407936,0.0390398,895088,24200,-49.399418,242,-77.361755,[-0.814 -0.457 -0.413 -0.74  -0.023],2581.5594804286957,1.1196098,0.990501,1.0019089,39.2,-806.0087,123.718056,99.00009,10.955289,-76.64472,100.0,
1.000997,1.3931025,0.078258134,0.2686153,-106.897942264344,100,-826.755,0.921299,-95.74991,0.018339217,899000,24300,-28.303387,243,-76.86147,[-0.817 -0.457 -0.413 -0.739 -0.024],2593.5480387210846,1.0407623,0.99636346,1.0003493,39.12,-826.8712,198.74887,99.000046,13.963285,-76.628075,100.0,
1.0016644,1.392555,0.066016905,0.24835154,-106.84127361002984,100,-807.0207,0.94149405,-95.98129,0.01882336,902300,24400,-35.157177,244,-80.34931,[-0.816 -0.456 -0.412 -0.738 -0.026],2603.919162750244,1.0930986,0.9963018,1.0003041,33.0,-807.1977,143.34206,99.00015,11.924711,-80.05433,100.0,
1.0050437,1.391085,0.079565726,0.2707696,-108.69591638974309,100,-834.1426,0.8211879,-94.356384,0.056166522,906274,24500,-38.55672,245,-77.41176,[-0.814 -0.456 -0.411 -0.738 -0.026],2614.3482949733734,1.190764,0.9841606,1.0028111,39.74,-834.73486,175.26898,99.000046,12.767823,-76.256516,100.0,
