InitialBound,StdD2w0t,J_sample_variance,EpisodesSoFar,Weights,InitialReturnMin,StdIW,InitialReturnMax,ReturnStepMaxmin,EntropyCoefficient,MinIW,MeanD2w0t,TimeElapsed,ReturnStepMax,MinD2w0t,InitialReturnMean,MeanIW,InitialReturnStd,MaxIW,EmpiricalD2,Bound,EpLenMean,ReturnMeanIW,EpRewMean,EpThisIter,MaxD2w0t,MeanEntropy,TimestepsSoFar,Iteration
358.27472,0.2028571,29618.83,16200,[-1.796  0.831  0.81  -0.467  0.122],-6.21566,0.43988785,27.63258,87.76867,100.0,0.44529355,0.0403647,1896.4290266036987,100.0,,2.3269654e-06,1.0984806,5.9474983,3.4051232,1.1687506,380.52493,19.21,505.929,-107.88659894458713,100,2.0694861,1.527985,283511,162
323.04666,17.297049,996599500.0,16300,[-1.792  0.859  0.82  -0.448  0.109],-7.2127914,87.237305,23.795326,88.50857,100.0,0.004535006,0.83127034,1905.1475760936737,100.0,,4.272461e-06,9.540792,7.610454,2644.1807,48.62578,1993.1736,20.5,3641.5227,-107.53917177406807,100,905.22644,1.5975052,285561,163
322.59787,0.31178203,5613825.5,16400,[-1.839  0.868  0.86  -0.531  0.178],-6.2679214,8.169627,36.05961,88.08311,100.0,0.24414864,0.05245266,1916.7856078147888,100.0,,-1.6021728e-06,1.8280567,7.0008793,88.17247,1.5528303,388.56583,19.64,703.2436,-107.204420339687,100,10.676447,1.65039,287525,164
384.30234,0.47409725,5714659.5,16500,[-1.789  0.864  0.887 -0.548  0.231],-6.111023,6.3128796,21.420403,87.52576,100.0,0.012100381,0.070539586,1929.06405544281,100.0,,-3.2806397e-06,2.0027738,5.4173317,56.66502,4.171306,568.45624,18.77,876.6109,-107.68896360737794,100,33.038963,1.7428874,289402,165
224.27235,0.21866252,9071.402,16600,[-1.86   0.807  0.893 -0.579  0.324],-8.929565,0.2913877,52.898777,89.72509,100.0,0.46047166,0.04847851,1943.2487449645996,100.0,,-9.07898e-06,1.0452058,10.177942,2.128228,1.0753999,232.4442,23.45,387.4346,-108.74986569772065,100,1.2147202,1.7506853,291747,166
366.6659,0.2042593,17489.188,16700,[-1.859  0.822  0.898 -0.587  0.332],-6.394005,0.3273846,20.752571,88.04675,100.0,0.54091674,0.041538537,1954.2419464588165,100.0,,-8.010864e-06,1.0453379,5.772702,2.7144785,1.0936267,378.2975,19.88,470.70596,-108.88432922831836,100,1.219477,1.7799793,293735,167
342.19476,0.1975243,2979.3909,16800,[-1.841  0.826  0.913 -0.591  0.361],-6.8000717,0.13674603,24.412743,88.18187,100.0,0.7500081,0.04036212,1964.6929259300232,100.0,,-2.9754638e-06,1.0094107,6.7908125,1.4197705,1.0205115,344.92715,20.04,450.86264,-108.40586140328601,100,1.0680485,1.7863928,295739,168
327.07623,0.2096467,13860.651,16900,[-1.853  0.819  0.91  -0.593  0.367],-7.3225174,0.327319,32.01467,88.785805,100.0,0.48777074,0.04418145,1975.4897909164429,100.0,,-1.6021728e-06,1.0506347,7.9859886,2.590895,1.1081836,338.59985,21.3,436.29752,-108.78121633242445,100,1.3013139,1.7993643,297869,169
375.8597,0.2058711,14785.363,17000,[-1.869  0.8    0.898 -0.598  0.38 ],-6.268341,0.2918048,20.98162,88.0115,100.0,0.26674348,0.041476484,1987.7729270458221,100.0,,-3.1280517e-06,1.0791714,6.4824085,2.3220685,1.0994344,394.20502,19.57,487.66693,-107.52408225672447,100,1.5604053,1.781073,299826,170
263.0708,0.23165756,84608.33,17100,[-1.887  0.794  0.911 -0.627  0.362],-8.7415085,0.92594707,45.18578,89.50546,100.0,0.24718563,0.05020358,2000.5366365909576,100.0,,-5.722046e-07,1.1275469,9.297016,9.203615,1.2393658,274.45688,22.74,422.2937,-107.95292659798562,100,1.9100751,1.7908704,302100,171
283.90506,0.21313184,13207.495,17200,[-1.904  0.762  0.917 -0.618  0.372],-8.485344,0.31854478,45.8405,89.12032,100.0,0.37785065,0.045528475,2013.7609024047852,100.0,,7.019043e-06,1.0484979,9.703952,2.3315341,1.0955667,294.27618,21.85,420.08835,-107.93778684855032,100,1.2090151,1.8066415,304285,172
311.4994,0.20018493,2688.0903,17300,[-1.896  0.777  0.922 -0.627  0.388],-6.526787,0.12958367,38.13726,88.34002,100.0,0.65716654,0.04124925,2024.3165981769562,100.0,,-8.087158e-06,1.0292665,7.8477616,1.3390381,1.0221248,316.4016,20.37,449.35754,-108.57207421718294,100,1.0850871,1.7903006,306322,173
317.94318,0.20714524,16285.865,17400,[-1.889  0.78   0.926 -0.632  0.371],-7.1591873,0.3240041,36.119907,88.386314,100.0,0.42286733,0.042549502,2035.5524716377258,100.0,,4.196167e-06,1.0626187,7.3098817,2.9209087,1.0822805,329.95435,20.29,463.33362,-107.67950354557081,100,1.3152354,1.7811061,308351,174
305.174,0.21249932,12437.686,17500,[-1.86   0.766  0.914 -0.618  0.362],-8.702705,0.322181,35.350178,89.1844,100.0,0.45811296,0.045536432,2048.0082812309265,100.0,,-9.155273e-07,1.058296,9.685913,1.9202201,1.1064547,314.66425,21.98,416.6707,-107.87341899320292,100,1.220506,1.7695675,310549,175
361.16696,0.21099907,28578.541,17600,[-1.838  0.781  0.926 -0.619  0.351],-6.922127,0.43150508,20.638672,88.20633,100.0,0.44302553,0.04301132,2059.6495106220245,100.0,,-3.3569336e-06,1.0983633,6.1747947,3.2897277,1.165914,384.93018,20.09,484.66937,-108.42248475330268,100,1.6988151,1.7928013,312558,176
344.91595,0.23556967,108999.01,17700,[-1.857  0.746  0.938 -0.645  0.374],-6.9852905,0.8748971,33.414474,88.56352,100.0,0.1431833,0.048026405,2070.6255650520325,100.0,,6.1035155e-07,1.1517812,7.5942955,8.776065,1.2259662,364.08426,20.7,487.16684,-108.017853905232,100,2.5949004,1.7818308,314628,177
356.43616,0.20630933,8902.249,17800,[-1.82   0.741  0.942 -0.604  0.363],-6.7707214,0.2344818,22.521103,88.360054,100.0,0.5436556,0.042548068,2083.649439573288,100.0,,-6.408691e-06,1.0642604,6.9307117,2.0819194,1.0642734,368.20395,20.43,463.10797,-108.68713461528151,100,1.2647886,1.7466433,316671,178
355.74292,0.20315808,12159.122,17900,[-1.82   0.746  0.952 -0.594  0.328],-7.825897,0.28171217,23.896889,88.268135,100.0,0.5923634,0.041698117,2095.38183760643,100.0,,7.095337e-06,1.0274636,6.6504426,2.2852664,1.0591599,361.45215,20.23,453.54645,-108.55338357831118,100,1.2107346,1.7583585,318694,179
329.643,0.42587525,3421049.0,18000,[-1.831  0.748  0.939 -0.578  0.339],-6.852867,5.617468,37.682365,88.23342,100.0,0.17591418,0.05793314,2107.193834543228,100.0,,8.544922e-06,1.6035699,7.2033553,59.52942,1.5985276,390.22662,20.15,652.8772,-108.48250033328159,100,14.204353,1.7286568,320709,180
382.37994,0.20000267,35847.09,18100,[-1.876  0.762  0.986 -0.559  0.31 ],-6.8051987,0.46111706,27.563774,87.683044,100.0,0.17816344,0.039882682,2118.927628517151,100.0,,-3.6621093e-06,1.0459511,5.0027876,4.647973,1.1305362,394.05804,19.16,491.14755,-108.42063893327992,100,1.5089059,1.7551728,322625,181
353.85858,0.20062621,4199.9727,18200,[-1.895  0.737  0.985 -0.572  0.336],-6.8125534,0.16481164,22.332352,88.32801,100.0,0.6611405,0.04129779,2130.4787113666534,100.0,,-3.890991e-06,1.0294526,5.92869,1.7596918,1.0290049,359.3948,20.33,450.79443,-108.4819488334902,100,1.0800945,1.7341931,324658,182
335.70093,0.22102629,73715.875,18300,[-1.867  0.732  0.99  -0.572  0.315],-6.453781,0.67206466,41.041916,87.99721,100.0,0.2896973,0.04430229,2141.3672857284546,100.0,,5.455017e-06,1.1655282,8.60093,3.908968,1.3261545,370.54382,19.55,522.63873,-107.55630324646772,100,1.8810878,1.7616735,326613,183
399.771,75.437096,12465011000.0,18400,[-1.851  0.761  0.998 -0.583  0.343],-5.997696,316.00156,23.036156,87.714264,100.0,0.0022710587,2.565144,2151.7129588127136,100.0,,2.2888183e-07,31.89533,5.0160923,3308.1396,192.48087,6420.5156,18.67,11699.942,-107.62595581611583,100,7671.8823,1.6901652,328480,184
366.3239,0.21953897,118410.91,18500,[-1.796  0.784  0.917 -0.729  0.271],-6.4586945,0.92808974,27.461098,87.81648,100.0,0.38911897,0.043623134,2165.352190256119,100.0,,-3.0517577e-07,1.157893,6.4020004,8.126321,1.3122183,396.03998,19.28,524.86456,-107.8110294050187,100,2.3494723,1.7440947,330408,185
356.67053,0.19762331,2433.7256,18600,[-1.768  0.803  0.931 -0.713  0.325],-6.968254,0.1259289,24.377487,88.18916,100.0,0.56363666,0.04029823,2175.686623096466,100.0,,9.155273e-07,1.0160787,6.2966537,1.3189468,1.0172912,359.13052,19.96,453.2118,-107.89240543344124,100,1.0659424,1.7258209,332404,186
372.66852,0.19671856,3360.524,18700,[-1.754  0.803  0.93  -0.716  0.307],-6.4484787,0.13382675,20.458878,87.81984,100.0,0.761366,0.039406933,2186.3054370880127,100.0,,9.918213e-07,1.0282594,5.6678596,1.6848927,1.0311619,381.3734,19.3,476.67203,-107.89749632549157,100,1.1232105,1.7453603,334334,187
345.66882,0.20262477,11370.844,18800,[-1.765  0.806  0.93  -0.727  0.326],-7.800659,0.283606,30.076935,88.43201,100.0,0.47693428,0.041624293,2197.1072957515717,100.0,,6.1035155e-07,1.0257081,8.05106,2.1518645,1.0719726,351.78268,20.26,445.35513,-107.05422127771773,100,1.2002792,1.7654438,336360,188
344.89136,0.19993971,2902.7227,18900,[-1.737  0.813  0.935 -0.729  0.346],-7.4256516,0.1377863,29.339638,88.32664,100.0,0.71816576,0.041072764,2207.87992811203,100.0,,-2.0599366e-06,1.0240009,7.297329,2.0696836,1.020944,350.18732,20.25,448.85257,-108.06844911835586,100,1.1007583,1.7689521,338385,189
337.84143,0.22128944,43455.9,19000,[-1.737  0.815  0.948 -0.73   0.35 ],-7.2337265,0.5314977,30.10239,88.484184,100.0,0.39949846,0.0455391,2217.6515324115753,100.0,,-1.7166137e-06,1.1104456,8.379725,3.3709645,1.1986784,362.4195,20.46,477.09286,-107.57847143089356,100,1.4954882,1.8169346,340431,190
389.32343,0.19776134,11101.251,19100,[-1.746  0.811  0.933 -0.716  0.398],-6.712517,0.25327757,23.917381,87.76822,100.0,0.40181738,0.039437924,2228.693748474121,100.0,,-8.31604e-06,1.0451072,5.657566,2.2148418,1.0568781,397.37836,19.15,486.48032,-107.54753533811427,100,1.3401825,1.7928326,342346,191
303.25827,0.20689772,5262.538,19200,[-1.711  0.776  0.939 -0.73   0.374],-7.943306,0.19685008,36.84228,88.88213,100.0,0.66285443,0.043609932,2240.3042964935303,100.0,,-9.536743e-07,1.0327522,8.92985,2.3550012,1.0326382,310.05728,21.29,425.7343,-107.7062162477883,100,1.2042775,1.8007394,344475,192
357.0717,0.2261756,116939.336,19300,[-1.69   0.778  0.927 -0.721  0.382],-8.08577,0.9037219,31.284393,88.21488,100.0,0.11045386,0.045298677,2251.632437467575,100.0,,1.0528564e-05,1.1733714,8.31247,6.1543994,1.3287872,382.58978,19.89,511.10233,-107.27359732828032,100,2.8899903,1.834541,346464,193
324.64578,0.21532035,25354.656,19400,[-1.648  0.814  0.92  -0.693  0.416],-8.579498,0.46827736,32.648678,89.07518,100.0,0.3668809,0.0457998,2263.984825849533,100.0,,6.027222e-06,1.0544045,9.436212,3.3657913,1.1590929,334.7956,21.7,422.57675,-107.68841755819314,100,1.3620813,1.8592352,348634,194
367.44748,0.23917852,218249.53,19500,[-1.681  0.793  0.915 -0.697  0.44 ],-6.8999557,1.2398794,32.67328,88.24284,100.0,0.30829066,0.047823414,2275.0254724025726,100.0,,7.93457e-06,1.1612011,6.926679,9.744076,1.5854995,389.987,20.01,506.36877,-107.6604415755427,100,3.0350494,1.8964823,350635,195
321.30908,0.21917869,25830.172,19600,[-1.712  0.744  0.896 -0.714  0.478],-8.332275,0.43492416,28.864693,89.11695,100.0,0.43358457,0.046796475,2286.9012846946716,100.0,,8.010864e-07,1.0610297,8.504513,3.9690363,1.1271114,334.51587,21.86,425.85355,-108.02399638915539,100,1.2848871,1.9374669,352821,196
306.77728,0.20468512,1078.472,19700,[-1.722  0.737  0.884 -0.709  0.518],-8.095825,0.083894745,34.554787,89.03085,100.0,0.8410263,0.043599434,2297.213141679764,100.0,,4.043579e-06,1.0052273,8.161779,1.3778443,1.0071207,308.43842,21.7,407.73828,-108.1672551730092,100,1.0249069,1.9490545,354991,197
296.96564,0.20316553,1375.9967,19800,[-1.714  0.736  0.881 -0.709  0.53 ],-7.5770264,0.092110015,45.417446,88.90903,100.0,0.811954,0.042920493,2307.8309972286224,100.0,,-1.9073486e-06,1.0055325,8.802982,1.5221344,1.0104686,298.81903,21.36,414.3036,-107.77198310857752,100,1.0269513,1.955039,357127,198
280.66956,0.20669319,1300.1866,19900,[-1.717  0.729  0.877 -0.708  0.536],-8.72065,0.09130128,47.345116,89.29144,100.0,0.8009634,0.0445323,2318.532210111618,100.0,,1.5258789e-06,1.0089672,10.2154045,1.4940691,1.0084932,282.1153,22.18,396.76477,-107.66791256462174,100,1.0289505,1.9485615,359345,199
84.19153,0.22531164,7065.7646,20000,[-1.724  0.723  0.876 -0.708  0.529],-10.153564,0.262368,25.824509,90.13442,,0.48428997,0.050995316,2329.9236216545105,100.0,,-9.9182125e-06,1.0566452,9.391328,1.9263619,1.0687213,94.285706,24.42,371.62408,-108.25028573259834,100,1.2925658,1.9510468,361787,200
154.1847,1.2470975,34854490.0,20100,[-1.75   0.742  0.876 -0.722  0.532],-8.214973,17.09244,31.431435,88.74382,,0.022852503,0.12761633,2340.1712102890015,100.0,,-2.0599366e-06,2.8058662,8.262207,175.02943,10.973027,331.0711,20.97,1057.0764,-107.53889232090849,100,99.89301,2.0196593,363884,201
220.40646,0.19828123,19402.533,20200,[-1.648  0.844  0.901 -0.696  0.601],-6.4285736,0.32144654,28.24569,87.49644,,0.4721444,0.039122943,2352.233914375305,100.0,,1.2130738e-05,1.0608183,6.1133285,2.4749863,1.1141645,236.59009,18.78,506.57993,-108.02732214901238,100,1.3527491,2.0351188,365762,202
158.88275,0.744502,6401940.5,20300,[-1.612  0.868  0.896 -0.701  0.616],-7.470093,7.329875,29.681465,88.63933,,0.022743901,0.1067398,2363.554111480713,100.0,,4.196167e-06,2.1422546,7.341055,73.52612,8.426981,331.24954,20.86,830.6156,-108.06333901833861,100,54.09821,2.0659323,367848,203
167.12173,0.20278098,9310.826,20400,[-1.688  0.756  0.845 -0.691  0.647],-7.211754,0.25393483,34.99712,88.48141,,0.45622647,0.041792963,2375.016945362091,100.0,,2.670288e-07,1.0340626,7.4070415,2.187329,1.0570606,173.1377,20.39,445.22104,-107.24536115935427,100,1.2527579,2.0532112,369887,204
149.92545,0.21047103,15762.04,20500,[-1.69   0.735  0.828 -0.701  0.634],-8.3834915,0.3415636,35.474598,88.85865,,0.44780558,0.044334196,2386.7268240451813,100.0,,-8.659363e-06,1.0665866,7.2666554,2.6557074,1.0999637,162.31479,21.31,438.4448,-108.05642584794114,100,1.3712274,2.0552735,372018,205
97.46326,0.2111596,3562.397,20600,[-1.725  0.708  0.839 -0.702  0.637],-9.283279,0.17110322,29.710796,89.40901,,0.644034,0.04588214,2399.7926864624023,100.0,,8.354187e-06,1.0313127,8.12254,1.8329558,1.027168,103.061066,22.55,398.1142,-108.13842495274761,100,1.1121025,2.0643368,374273,206
145.85544,0.20892693,15312.717,20700,[-1.753  0.712  0.846 -0.714  0.645],-7.1637955,0.34556258,26.417645,88.72722,,0.2730875,0.043883324,2411.7879614830017,100.0,,2.861023e-06,1.0596173,7.65853,2.3895903,1.1120437,157.45316,21.17,441.20056,-108.73769495919622,100,1.3529294,2.0564942,376390,207
95.57791,0.2117549,14704.79,20800,[-1.69   0.725  0.856 -0.711  0.637],-7.9644623,0.32940194,60.237442,88.84368,,0.42947772,0.04461233,2424.09929394722,100.0,,-3.3569336e-06,1.0738719,8.676268,2.251666,1.0969814,109.974945,21.29,441.67416,-108.12425268443609,100,1.2672542,2.0501575,378519,208
115.23447,0.21087036,13745.914,20900,[-1.682  0.703  0.847 -0.694  0.631],-8.095314,0.33192644,42.164112,89.003876,,0.43425986,0.04476253,2435.8718297481537,100.0,,4.8446655e-06,1.0618854,8.669631,2.108743,1.1052605,126.51904,21.59,429.35495,-107.91778743121371,100,1.2524127,2.0370996,380678,209
154.34012,0.2063855,8286.455,21000,[-1.703  0.677  0.839 -0.693  0.618],-7.6543503,0.24712898,25.620758,88.697784,,0.47980776,0.043263804,2448.749514102936,100.0,,-1.7547608e-06,1.0373473,7.2776246,1.896135,1.0709001,162.67065,21.06,435.7877,-108.48381331059817,100,1.1508682,2.029809,382784,210
34.209473,0.22212009,3008.1995,21100,[-1.699  0.649  0.834 -0.69   0.611],-10.809113,0.17883454,42.26623,90.34621,,0.58249575,0.05092906,2463.1025216579437,100.0,,7.400513e-06,1.0423605,9.934003,1.6281403,1.0314168,40.5419,24.98,355.63232,-108.08608498710178,100,1.1052053,2.0175858,385282,211
73.3143,0.21379109,4894.26,21200,[-1.706  0.649  0.844 -0.704  0.599],-9.389664,0.20667103,55.42399,89.581955,,0.55544174,0.046789657,2476.360335588455,100.0,,-5.569458e-06,1.042543,10.210315,2.1270583,1.0338036,80.325806,22.87,393.3464,-107.69536797671617,100,1.1671369,2.0001576,387569,212
52.071777,0.21671905,3863.6409,21300,[-1.687  0.642  0.829 -0.702  0.581],-9.69812,0.18635033,47.77357,89.94204,,0.57647794,0.04845459,2489.330066204071,100.0,,9.3460085e-06,1.0313832,9.663823,2.0687375,1.0254757,57.20041,23.82,372.07898,-107.88391199220158,100,1.2059082,2.0053432,389951,213
68.85101,0.215782,1832.1228,21400,[-1.66   0.641  0.812 -0.701  0.586],-10.289925,0.12582979,31.971786,89.93174,,0.66892314,0.048350524,2504.2357659339905,100.0,,-8.010864e-06,1.0173647,9.498095,1.425494,1.0169959,71.75061,23.91,368.09683,-108.41148745158917,100,1.0877206,2.0014353,392342,214
128.25958,0.20418423,3221.9917,21500,[-1.643  0.64   0.802 -0.692  0.582],-8.056572,0.14941742,39.712154,88.82809,,0.6001096,0.04300173,2516.704565525055,100.0,,3.8146973e-06,1.0138303,8.261627,1.5706204,1.0245886,131.43204,21.24,421.6499,-108.05004213359248,100,1.0659146,2.0072968,394466,215
182.46979,1.9813764,130668320.0,21600,[-1.65   0.65   0.813 -0.697  0.588],-6.207184,30.801731,26.304596,88.240875,,0.027691133,0.17085603,2529.3538246154785,100.0,,-2.7465821e-06,4.0308943,5.955495,568.4147,7.912931,726.57446,20.17,1587.3287,-108.50591580497428,100,99.830536,2.1314576,396483,216
83.58658,0.22114883,26264.709,21700,[-1.773  0.637  0.873 -0.757  0.713],-8.895271,0.45520929,37.62345,89.24905,,0.30128822,0.047498878,2544.663745164871,100.0,,-1.6403199e-06,1.0921631,8.0342245,3.7009802,1.1686532,99.85162,22.14,428.31342,-107.94432120627148,100,1.3809749,2.132777,398697,217
12.63089,0.2292589,5580.5654,21800,[-1.769  0.609  0.853 -0.737  0.714],-10.984947,0.26728794,58.021484,90.679565,,0.35211426,0.053879756,2558.4639649391174,100.0,,-1.5640259e-06,1.0530729,11.175222,2.0815644,1.0592319,19.197357,26.2,340.32782,-108.99762843396086,100,1.2580634,2.124426,401317,218
55.203583,0.21400146,1084.1724,21900,[-1.787  0.628  0.871 -0.741  0.705],-9.369354,0.106488265,35.09601,89.86798,,0.65901846,0.047810264,2571.6096754074097,100.0,,-6.4849855e-06,1.0110394,9.185739,1.3207204,1.0131046,56.86618,23.77,368.42273,-108.53861594005842,100,1.032306,2.1185453,403694,219
87.19324,0.21672383,3044.0574,22000,[-1.783  0.636  0.877 -0.744  0.699],-10.169807,0.1812155,27.285484,90.01599,,0.45621854,0.04876453,2582.776118993759,100.0,,7.476807e-06,1.0217116,8.63858,1.6322012,1.0343993,90.79874,24.1,365.3144,-108.25724792543934,100,1.1071624,2.1094909,406104,220
55.565643,0.21489564,2377.7703,22100,[-1.808  0.62   0.878 -0.75   0.691],-8.595757,0.14669438,52.276344,89.75512,,0.54607606,0.047756895,2595.976964235306,100.0,,-3.5095215e-06,1.0213958,9.412959,1.6625515,1.0189404,59.397217,23.54,378.0961,-108.81245926198211,100,1.098378,2.1035535,408458,221
146.21112,0.20341022,1247.1459,22200,[-1.793  0.63   0.863 -0.751  0.685],-7.201683,0.097883925,29.191029,88.86838,,0.6843229,0.043006465,2609.889429092407,100.0,,7.2479247e-07,1.0101047,6.8075805,1.805781,1.0062093,147.81818,21.4,416.63953,-108.40836073281471,100,1.1088674,2.1036298,410598,222
140.14664,0.21874972,28238.283,22300,[-1.773  0.621  0.855 -0.76   0.685],-7.8968277,0.47590113,31.912369,89.02637,,0.1515696,0.046515387,2623.9972298145294,100.0,,-2.1362305e-06,1.074684,7.5109572,2.970996,1.2211517,154.62753,21.73,432.84695,-108.36358260943612,100,1.5300964,2.0943613,412771,223
185.58673,0.20360945,14306.286,22400,[-1.725  0.646  0.874 -0.771  0.676],-6.9083023,0.29853106,26.874481,88.11894,,0.4372186,0.04130884,2636.6927947998047,100.0,,-7.6293944e-08,1.0556853,6.6886315,3.566148,1.0548589,196.00543,19.83,472.69647,-107.8858708232227,100,1.4042935,2.0741012,414754,224
96.569885,3.616967,334915800.0,22500,[-1.712  0.648  0.9   -0.761  0.655],-10.007278,85.3248,29.291367,89.43329,,0.0031848196,0.22587277,2649.460644721985,100.0,,6.3323973e-06,8.883435,9.030045,923.4088,20.517637,763.07654,22.53,2172.583,-107.76950903332434,100,462.4273,2.0442975,417007,225
-1.1283264,0.22559325,882.5581,22600,[-1.849  0.505  0.885 -0.758  0.625],-10.941582,0.08344073,44.216316,90.95037,,0.7168616,0.053581815,2666.380909204483,100.0,,-7.858276e-06,1.0088879,12.620183,1.3921227,1.004952,0.02758789,26.7,316.7121,-107.46558060898901,100,1.0292064,2.0403974,419677,226
47.110657,0.23356345,44225.965,22700,[-1.861  0.502  0.888 -0.76   0.621],-10.215271,0.727738,47.94154,90.16752,,0.23043218,0.052618872,2679.6051943302155,100.0,,1.4266968e-05,1.1417935,10.391849,7.4611077,1.2111322,64.26926,24.37,393.7398,-107.62551006623353,100,1.6645361,2.0409844,422114,227
4.758026,0.22924444,2141.6252,22800,[-1.915  0.47   0.887 -0.765  0.622],-11.714783,0.17239259,43.029697,90.998024,,0.5614415,0.05474572,2693.0029776096344,100.0,,-1.6021728e-06,1.0258337,11.581163,1.4723653,1.0317585,8.49881,26.98,319.30264,-107.94880567726779,100,1.094146,2.040427,424812,228
46.09482,0.22250393,2194.8757,22900,[-1.92   0.482  0.9   -0.766  0.621],-11.16478,0.15001261,35.592827,90.476204,,0.66050434,0.051242355,2705.9320678710938,100.0,,3.1280517e-06,1.0299319,10.6059265,1.5192682,1.0283532,51.473724,25.19,347.29898,-107.3575532705824,100,1.0993333,2.0267441,427331,229
35.06195,0.23533115,10452.973,23000,[-1.905  0.491  0.893 -0.752  0.608],-12.4101715,0.35463864,39.968582,90.78035,,0.47935623,0.055315655,2721.124780893326,100.0,,6.1798096e-06,1.0824013,11.239498,3.0179198,1.0923505,46.370605,26.25,346.2828,-107.8829158555724,100,1.2909791,2.0013137,429956,230
13.305664,0.22352573,1529.9185,23100,[-1.893  0.516  0.879 -0.745  0.582],-11.340477,0.12405592,40.992924,90.67792,,0.8101637,0.052325435,2736.3728182315826,100.0,,1.5258789e-06,1.0184005,10.688232,1.7489146,1.0146469,16.209625,25.98,332.7139,-108.10533727860806,100,1.0559199,2.0039382,432554,231
22.47055,0.21893764,377.7945,23200,[-1.905  0.506  0.882 -0.748  0.585],-9.810577,0.06636917,67.242676,90.35764,,0.7667012,0.050374463,2749.6323499679565,100.0,,-3.0517577e-07,1.0042055,11.757349,1.1439416,1.0044641,23.102997,25.14,342.705,-108.6345790135639,100,1.015589,2.004395,435068,232
23.994843,0.22146147,1524.7753,23300,[-1.901  0.512  0.884 -0.748  0.586],-9.444916,0.13463618,42.826973,90.407036,,0.6460675,0.05123076,2762.2977390289307,100.0,,5.645752e-06,1.0180211,10.007354,1.6410532,1.0195127,26.843536,25.4,344.41434,-109.13217052562035,100,1.0727732,2.0014353,437608,233
1.5473633,0.22275758,1010.6207,23400,[-1.894  0.498  0.878 -0.748  0.582],-11.263863,0.097530074,54.85575,90.689476,,0.7320905,0.051915918,2778.3291125297546,100.0,,6.5231325e-06,1.0199243,12.209278,1.3626962,1.0093896,4.213501,25.76,332.19482,-107.04660766152124,100,1.0731565,1.9901061,440184,234
5.8987427,0.22633363,1166.1096,23500,[-1.907  0.502  0.88  -0.749  0.571],-12.279976,0.11736407,42.812397,90.86279,,0.5774788,0.05363923,2792.537398815155,100.0,,1.6784668e-06,1.0214847,11.272574,1.6452565,1.0132096,8.601227,26.59,323.29205,-108.18601815281117,100,1.066106,1.9780202,442843,235
16.322357,0.23167427,9169.073,23600,[-1.894  0.502  0.876 -0.753  0.559],-11.999138,0.34890667,46.98499,90.71095,,0.4153397,0.05430424,2807.2883217334747,100.0,,1.8310546e-06,1.076028,11.816495,2.8920186,1.1048375,26.445618,26.08,345.9925,-108.0895103607147,100,1.2638383,1.9693916,445451,236
26.10263,0.220415,855.7471,23700,[-1.879  0.531  0.876 -0.753  0.551],-10.159653,0.0971094,43.554153,90.49623,,0.64305556,0.050979033,2821.446849822998,100.0,,1.1444092e-06,1.0058901,10.773497,1.3549815,1.0089698,27.101715,25.39,337.7257,-107.9554032469571,100,1.0218086,1.9682522,447990,237
84.81912,0.21946971,2316.4478,23800,[-1.871  0.536  0.876 -0.756  0.549],-10.2866745,0.15761073,23.938011,90.21682,,0.67023754,0.04995207,2835.243143558502,100.0,,-3.890991e-06,1.0292944,8.576147,1.7408494,1.0267334,90.23288,24.65,357.90472,-108.25306618318226,100,1.3324398,1.9752474,450455,238
121.24939,0.20360139,1916.1642,23900,[-1.844  0.512  0.871 -0.769  0.557],-7.6413574,0.12051361,28.645092,88.86174,,0.5832462,0.042947326,2846.653990983963,100.0,,6.4849854e-07,1.0236633,7.994091,1.4514778,1.0155505,125.15457,21.3,421.64398,-107.97245671205664,100,1.0906483,1.9674088,452585,239
147.12997,0.22825749,41141.125,24000,[-1.836  0.521  0.87  -0.755  0.549],-9.176537,0.56349844,32.052895,88.92204,,0.22607952,0.04796452,2858.7049419879913,100.0,,4.119873e-06,1.1400931,8.418042,3.28262,1.3156531,175.53955,21.34,461.21,-107.53186854077602,100,1.5581175,1.9438531,454719,240
60.116913,0.21862805,13328.981,24100,[-1.815  0.554  0.891 -0.765  0.525],-8.064423,0.36188033,45.741417,89.647415,,0.3447014,0.04814489,2872.6414012908936,100.0,,5.340576e-07,1.0720085,9.832827,2.7406096,1.0986927,70.07184,23.16,397.71112,-108.30405322291034,100,1.2841647,1.931765,457035,241
73.156586,0.21506001,2804.406,24200,[-1.822  0.532  0.88  -0.763  0.513],-8.552124,0.16232617,29.790222,89.81261,,0.5744732,0.047816217,2887.6075372695923,100.0,,7.705688e-06,1.0223646,8.4668455,1.6402006,1.029393,77.19336,23.56,375.9925,-108.22745214319582,100,1.1039926,1.9296558,459391,242
22.14856,0.21960908,2685.3599,24300,[-1.828  0.517  0.887 -0.759  0.511],-9.519173,0.15725838,65.4916,90.29691,,0.69103706,0.05018499,2902.9172656536102,100.0,,5.340576e-06,1.0258775,11.423428,2.0843735,1.019856,25.898651,24.82,352.23505,-108.0053196091689,100,1.0692254,1.9376239,461873,243
