MaxIW,TimeElapsed,MinD2w0t,EpRewMean,MinIW,MaxD2w0t,InitialReturnMin,StdD2w0t,EmpiricalD2,EpLenMean,EpThisIter,ReturnStepMax,InitialReturnMean,InitialReturnMax,MeanD2w0t,ReturnStepMaxmin,InitialBound,Bound,StdIW,EpisodesSoFar,Weights,J_sample_variance,TimestepsSoFar,MeanIW,Iteration,ReturnMeanIW,InitialReturnStd,MeanEntropy
15.304323,2370.1297659873962,,-315.7282697757715,4.841756e-05,29582.861,-99.70357,1547.1282,1657.2405,252.01,100,100.0,-95.563385,-84.01477,229.20724,100.0,-98.69992,-82.79496,0.8557039,8300,[-0.113 -0.064 -0.051  0.114 -0.847],4200.894,908459,0.6179885,83,-73.98601,2.621357,0.58129984
36.010765,2438.754024744034,,-376.5292933184951,8.920512e-06,106717.76,-98.24778,2261.9128,4270.072,338.81,100,100.0,-93.81854,-85.43928,366.09808,99.98538,-97.5591,-72.15036,1.0999898,8400,[-0.143 -0.046 -0.053  0.077 -0.838],5429.894,942340,0.5583023,84,-60.670765,3.0914772,0.5726982
29.620567,2468.0042822360992,,-192.99350186928407,0.0004147322,19396.031,-99.6233,626.4896,436.84348,101.81,100,100.0,-96.15527,-89.84201,45.514385,100.0,-98.072525,-85.68458,1.0973464,8500,[-0.159 -0.011 -0.067  0.103 -0.846],5783.1616,952521,0.69734955,85,-80.062164,2.293906,0.5659045
15.823615,2506.631941795349,,-264.2495242437911,0.00015830484,7587.841,-99.61713,212.51938,236.49149,179.66,100,100.0,-95.75791,-87.16058,33.645985,100.0,-98.38304,-85.01328,0.91336876,8600,[-0.175 -0.01  -0.054  0.115 -0.853],4848.761,970487,0.71179795,86,-78.55037,2.3362825,0.56931835
16.179226,2545.3194756507874,,-259.2245251435102,3.199226e-05,87820.56,-99.58331,2376.2302,3832.6392,173.77,100,100.0,-96.65589,-91.59699,214.93562,100.0,-99.231094,-70.92033,0.9058372,8700,[-0.163 -0.028 -0.062  0.155 -0.85 ],3868.8345,987864,0.54424953,87,-61.783363,1.736795,0.5615059
12.463793,2569.9012899398804,,-172.78738831105267,1.5581369e-06,12183.872,-99.69486,155.2649,447.71582,78.67,100,100.0,-96.49341,-86.69008,9.836714,100.0,-98.209755,-79.179436,1.1976658,8800,[-0.15   0.016 -0.063  0.115 -0.857],8961.984,995731,0.68349594,88,-72.34157,2.391033,0.5598145
6.881147,2588.1413943767548,,-134.56145766010033,0.020600753,68.24453,-99.66479,1.5568963,7.6383457,39.09,100,100.0,-96.96161,-89.44391,0.25858915,100.0,-98.267395,-80.15088,0.9138695,8900,[-0.129  0.046 -0.066  0.144 -0.859],5523.4907,999640,0.7483828,89,-77.09652,2.2054853,0.5756695
12.535814,2608.8468902111053,,-149.23944854335338,3.02397e-05,9002.049,-99.61587,121.49032,287.2421,53.27,100,100.0,-97.478004,-91.30001,4.8607965,100.0,-98.95797,-72.85655,1.1218872,9000,[-0.132  0.019 -0.064  0.183 -0.843],8286.133,1004967,0.62059164,90,-64.63977,1.7941015,0.5802543
9.770253,2624.188206911087,,-130.44772454593004,0.0009664687,837.0072,-99.68139,25.873953,181.44481,34.53,100,100.0,-97.27704,-89.33069,2.864555,100.0,-98.34979,-67.58548,1.2076523,9100,[-0.148  0.047 -0.087  0.191 -0.839],9825.7705,1008420,0.5493117,91,-57.025486,1.7415588,0.59393966
22.934301,2644.5267186164856,,-158.52873048069753,4.920616e-05,1411.3577,-99.66017,31.390705,51.36565,62.7,100,100.0,-97.515724,-91.837715,2.74013,100.0,-99.0836,-75.86709,0.84693086,9200,[-0.151  0.047 -0.043  0.193 -0.825],5267.555,1014690,0.54767936,92,-68.11452,1.7661526,0.51359403
68.93242,2667.8272593021393,,-177.71581160548703,0.00032221214,1217.0836,-99.69707,49.251972,115.89055,82.75,100,100.0,-96.94956,-92.53526,7.383639,100.0,-98.708305,-69.852,0.8997586,9300,[-0.131  0.048 -0.021  0.152 -0.905],6110.8247,1022965,0.47172648,93,-58.78104,1.6731782,0.504717
9.995049,2698.4989519119263,,-192.80596124154073,0.00027591008,786.8885,-99.48706,23.65496,25.238838,100.59,100,100.0,-95.32166,-85.90617,2.3903258,100.0,-97.23683,-83.859566,0.7589491,9400,[-0.134  0.036 -0.026  0.082 -0.914],3697.5427,1033024,0.69634986,94,-79.16191,2.725576,0.4927522
23.407291,2721.983480453491,,-176.2480500495849,0.0055897487,1585.3187,-99.702614,34.70973,107.95867,83.78,100,100.0,-95.32335,-86.61997,3.7948263,100.0,-97.05851,-73.09002,0.7410619,9500,[-0.139  0.022 -0.043  0.073 -0.926],3281.4753,1041402,0.5175011,95,-65.581276,2.9443831,0.5004933
10.292252,2761.816903114319,,-261.5377846469539,0.00021172178,18076.605,-99.10644,510.60004,357.12067,173.41,100,100.0,-95.039696,-86.84817,43.71993,99.9987,-97.63789,-83.62327,0.9250149,9600,[-0.123  0.01  -0.021  0.082 -0.918],3800.5378,1058743,0.7114821,96,-76.45984,2.7736843,0.5072466
13.201511,2791.232699394226,,-221.09206087147936,0.0006596667,35209.875,-99.7006,677.86237,1003.6297,128.19,100,100.0,-96.82653,-89.78048,60.45512,100.0,-99.02293,-68.60799,0.6516076,9700,[-0.106  0.002 -0.033  0.104 -0.912],2716.845,1071562,0.41906962,97,-58.513622,2.1047878,0.528883
42.100166,2837.300669670105,,-292.21127767863504,0.00021974741,47231.145,-99.513535,1790.0938,1835.5704,220.55,100,100.0,-94.248085,-82.80765,242.9966,99.99786,-97.151,-72.86838,0.86296123,9800,[-0.138 -0.007 -0.035  0.063 -0.89 ],3345.227,1093617,0.4673742,98,-62.422695,3.1887076,0.5259405
13.816593,2878.8367252349854,,-241.38921008723545,0.00013294599,7312.53,-98.813194,253.13786,286.31653,163.45,100,100.0,-91.043655,-72.38049,28.70494,100.0,-93.44168,-77.844894,1.1090113,9900,[-0.128  0.012 -0.03   0.02  -0.893],3772.518,1109962,0.64501756,99,-70.95043,5.205096,0.51780677
22.188356,2917.0917134284973,,-244.53107424655198,0.0005873885,22904.01,-98.556755,680.0389,418.32645,164.43,100,100.0,-91.513985,-77.13977,53.607674,100.0,-93.94323,-71.86064,1.0557108,10000,[-0.113  0.022 -0.011  0.02  -0.901],3103.5635,1126405,0.598782,100,-63.74452,5.1798816,0.52043486
28.830881,2955.833187818527,,-199.89741701231586,2.9396913e-05,6733.773,-99.10722,94.582306,428.24973,128.39,100,100.0,-85.74785,-65.464645,9.360203,99.734,-87.73323,-68.504486,1.102432,10100,[-0.128  0.032 -0.006 -0.007 -0.899],2887.4954,1139244,0.5471868,101,-61.5372,7.7938385,0.51438516
17.74647,3028.974482536316,,-371.7193005388083,0.0005967623,113400.97,-97.86482,1990.404,2585.884,366.96,100,100.0,-84.344666,-68.50952,250.60524,99.87989,-88.03744,-65.384964,0.92248875,10200,[-1.360e-01 -3.186e-04  6.121e-03 -1.961e-03 -9.046e-01],1684.974,1175940,0.50869566,102,-57.476566,7.1131754,0.52025974
110.89236,3085.8550593852997,,-271.15588247690454,0.00010744088,64612.2,-94.960205,2974.0095,3945.8213,262.65,100,100.0,-77.73168,-50.379623,418.7277,99.5844,-80.425415,-60.83581,3.8556697,10300,[-0.148  0.012  0.009 -0.021 -0.899],1407.959,1202205,0.83394486,103,-53.79786,11.460622,0.520325
211.78735,3145.372155189514,,-249.45681243349,0.00011073234,15335.229,-95.219604,476.6427,1119.9465,300.56,100,100.0,-68.25814,-39.64144,99.4996,99.38472,-70.73632,-63.627937,5.32004,10400,[-1.478e-01  9.856e-03 -8.198e-04 -3.648e-02 -8.986e-01],1591.7183,1232261,1.1757361,104,-59.12249,13.247957,0.51959354
83.04875,3227.459151029587,,-228.96937366820967,1.5261307e-05,19957.105,-84.74012,1399.1677,4812.0063,434.88,100,100.0,-56.636856,-28.031178,515.7121,99.29559,-58.911507,-49.70117,3.0183287,10500,[-0.141 -0.01   0.005 -0.048 -0.899],928.47784,1275749,0.84861517,105,-45.098095,12.143302,0.51629454
58.240913,3314.591504573822,,-176.76493610061252,1.17712925e-05,7261.5767,-90.80552,871.2083,3536.0884,460.47,100,100.0,-48.108536,-25.3548,412.8911,99.14432,-49.86457,-41.369232,2.382843,10600,[-0.14  -0.019  0.011 -0.062 -0.903],483.6879,1321796,0.7673247,106,-37.98539,13.216698,0.51417595
25.590584,3399.3787565231323,,-143.39799454545116,8.777097e-06,21972.65,-87.397766,2144.4788,8358.836,443.26,100,100.0,-42.012054,-19.924961,868.8232,99.09548,-43.43661,-34.495495,1.5038223,10700,[-0.14  -0.021  0.017 -0.075 -0.905],179.8263,1366122,0.6542325,107,-31.240164,12.464139,0.5153855
440.33334,3492.5180718898773,,-99.02104847574925,3.2394248e-06,31020.555,-73.57356,3577.9417,15396.115,467.05,100,100.0,-36.86193,-10.683939,1553.9639,99.00005,-37.845634,-30.519445,14.210008,10800,[-0.138 -0.03   0.012 -0.09  -0.904],164.5363,1412827,1.7308815,108,-28.070784,13.164341,0.5162945
191.07472,3578.4173278808594,,-80.15649681028803,5.218617e-07,233028.33,-87.303566,11660.383,38149.414,432.87,100,100.0,-31.847021,-10.788973,3483.87,99.093216,-32.64332,-24.804195,5.313749,10900,[-0.142 -0.025  0.007 -0.104 -0.903],383.8357,1456114,0.95991015,109,-22.285961,13.132733,0.5166778
437.2274,3672.3754670619965,,-50.15825515178126,2.2710747e-06,155873.72,-89.14933,6003.405,20177.025,449.97,100,100.0,-26.207708,-5.8690286,1900.3291,99.0,-26.705994,-21.81019,10.289261,11000,[-1.450e-01 -4.196e-02 -6.224e-04 -1.173e-01 -9.022e-01],334.006,1501111,1.2125714,110,-20.520351,13.929661,0.5086086
38.170998,3754.459931373596,,-31.310021308895102,4.0982806e-07,83273.086,-85.56183,6116.773,24985.795,446.24,100,100.0,-20.289326,-1.7459155,2333.7625,99.0,-20.600368,-17.73132,1.7612092,11100,[-0.153 -0.061  0.002 -0.128 -0.91 ],167.87074,1545735,0.6723877,111,-16.80766,12.366798,0.5034971
90.13005,3831.0832557678223,,-48.448912538128624,3.820109e-05,9697064.0,-88.71604,202690.67,144283.72,385.68,100,100.0,-25.361336,6.0334153,9007.212,99.0,-25.842642,-17.97255,4.3726234,11200,[-0.165 -0.063  0.017 -0.133 -0.915],1424.5707,1584303,1.1533195,112,-16.55701,18.427767,0.5040748
141.43428,3913.709944486618,,-30.069415906640103,3.6138998e-05,5091814.5,-62.107796,114798.195,53014.004,401.54,100,100.0,-18.217543,2.9680812,3605.4158,99.0,-18.516262,-15.766664,5.6459103,11300,[-0.159 -0.074  0.002 -0.14  -0.915],267.7299,1624457,1.0724359,113,-15.09986,13.404235,0.49749708
15.240027,3988.923819065094,,-53.61270154394022,0.0009407739,10727.995,-64.05366,378.56067,645.80206,351.79,100,100.0,-21.80587,-0.6854981,80.11438,99.0,-22.338472,-19.440334,0.8829646,11400,[-0.171 -0.056  0.015 -0.14  -0.921],218.73378,1659636,0.5807864,114,-18.532328,13.51081,0.5034179
246.03871,4071.6627085208893,,-35.45373141820212,3.7135194e-06,113140.31,-87.00577,4352.328,11497.947,405.1,100,100.0,-21.905012,3.31007,1100.0994,99.0,-22.25722,-16.5093,5.968734,11500,[-0.142 -0.068  0.003 -0.141 -0.916],403.8532,1700146,1.0560042,115,-15.657781,17.457933,0.48869246
181.47226,4146.895170927048,,-32.610726780839855,3.6163735e-06,253800.67,-86.71917,9430.469,24201.312,381.07,100,100.0,-19.01447,4.1325254,2207.8074,99.0,-19.338432,-12.978239,5.6950507,11600,[-0.155 -0.091  0.002 -0.149 -0.93 ],948.9566,1738253,0.9620703,116,-12.019158,16.023249,0.47991398
45.663326,4220.936318397522,,-40.2125212168622,1.5864639e-06,1168270.5,-85.249245,32494.54,27230.7,378.36,100,100.0,-20.22003,7.5064025,2426.2947,99.0,-20.619513,-14.799671,1.9757872,11700,[-0.155 -0.116  0.004 -0.151 -0.939],371.50406,1776089,0.7647286,117,-13.692254,14.742761,0.47703472
4936.2544,4287.717283248901,,-52.25234376839538,9.77289e-10,45058156.0,-52.993668,1623503.8,4322348.0,328.54,100,100.0,-18.69439,5.0816665,276755.03,99.0,-19.213478,22.732826,100.22032,11800,[-0.165 -0.139 -0.005 -0.164 -0.942],257588.05,1808943,5.713026,118,33.78142,14.617369,0.405049
22.781818,4374.3105301856995,,-29.513855410582586,2.7349256e-06,2624268.0,-51.719933,42829.785,30868.357,433.55,100,100.0,-21.573814,1.2994071,1908.826,99.0,-21.867012,-19.2516,1.2854558,11900,[-0.17  -0.132 -0.01  -0.143 -1.014],172.47325,1852298,0.5951476,119,-18.578161,12.989324,0.4029828
77.24999,4447.3819699287415,,-26.885073891852795,1.2880474e-05,230555.2,-51.88058,12780.411,46245.99,414.88,100,100.0,-18.427462,3.4445636,4166.2417,99.0,-18.694546,-15.329219,2.4590144,12000,[-0.169 -0.131 -0.023 -0.144 -1.016],367.26468,1893786,0.81996065,120,-14.383163,11.799019,0.40209952
328.835,4516.0034766197205,,-33.988004037061295,7.4561074e-05,962.41736,-63.780815,95.56451,252.88342,350.71,100,100.0,-17.674145,6.4428034,40.75564,99.0,-18.011793,-14.272985,12.347094,12100,[-0.163 -0.121 -0.018 -0.157 -1.017],172.33171,1928857,1.7241472,121,-13.741939,13.309067,0.38525516
612.7546,4602.251539468765,,-19.430034076613502,3.548255e-07,28046864.0,-50.291378,398790.25,363820.16,429.29,100,100.0,-16.529419,9.522168,18239.879,99.0,-16.722443,-8.350897,14.720095,12200,[-0.169 -0.127 -0.024 -0.147 -1.034],1601.3883,1971786,1.7584925,122,-7.4600983,12.395088,0.38808063
47.723442,4672.401588201523,,-47.18030599174154,1.9144614e-05,166107.19,-61.83814,4403.984,9741.633,344.42,100,100.0,-19.781166,1.2664654,791.83264,99.0,-20.249866,-17.149742,1.7656168,12300,[-0.173 -0.128 -0.012 -0.155 -1.031],309.34555,2006228,0.7297273,123,-16.010033,13.386899,0.38729054
32.761997,4739.669019937515,,-40.66053030933591,4.4772733e-05,30416.008,-49.804276,825.8308,771.883,343.83,100,100.0,-19.626898,11.955743,95.5122,99.0,-20.030834,-16.765928,1.5276296,12400,[-0.157 -0.106 -0.01  -0.153 -1.032],187.82848,2040611,0.73388225,124,-16.113785,13.444825,0.3801286
155.70708,4812.053276538849,,-35.75379696342637,7.4616596e-06,522088.4,-62.718624,9742.214,13722.343,354.47,100,100.0,-19.89756,10.950829,982.9944,99.0,-20.252748,-15.398288,7.008881,12500,[-0.174 -0.112 -0.004 -0.151 -1.039],387.64505,2076058,1.581695,125,-14.5690365,15.044723,0.37841293
36.679287,4888.211463928223,,-23.409405389201478,4.648221e-06,40954.242,-65.45325,2724.0195,7695.679,408.36,100,100.0,-18.19262,0.15506959,814.20734,99.0,-18.425173,-15.728106,1.8709595,12600,[-0.177 -0.113  0.006 -0.144 -1.041],181.96767,2116894,0.68258303,126,-15.215352,12.229165,0.37719592
17.780405,4963.923254489899,,-21.91318365394665,0.00015857228,8120.73,-58.015106,294.99423,238.21637,406.37,100,100.0,-17.202019,8.567887,38.76511,99.0,-17.41971,-15.429758,1.0319293,12700,[-0.193 -0.132  0.007 -0.151 -1.042],139.59204,2157531,0.6608441,127,-15.140046,14.003701,0.377684
37.5659,5051.636523008347,,-8.63254292611361,1.2137317e-06,18457896.0,-52.439598,425025.84,577858.8,456.65,100,100.0,-17.83435,4.7398944,37134.664,99.0,-17.920109,-14.3819275,1.4681039,12800,[-0.216 -0.137  0.01  -0.147 -1.041],234.68103,2203196,0.5464159,128,-13.95088,10.833802,0.37777027
564.35736,5133.378622055054,,-22.750408395865875,1.3979902e-05,157536.12,-55.18841,6298.3433,15611.456,403.53,100,100.0,-15.084292,8.470687,1212.1256,99.0,-15.3103,-11.962945,12.50238,12900,[-0.22  -0.13   0.021 -0.153 -1.041],303.41458,2243549,1.4987733,129,-11.446038,12.291176,0.36922318
82.68672,5224.530220985413,,-4.575234687909032,4.738929e-07,542278.06,-46.12881,30393.703,119166.71,466.82,100,100.0,-15.352922,4.06484,9596.582,99.0,-15.398374,-12.655732,3.957936,13000,[-0.238 -0.149  0.018 -0.155 -1.05 ],529.472,2290231,0.8524007,130,-12.46614,11.594696,0.3697713
113.955536,5287.777574539185,,-45.513933811810276,0.00032454796,1281.0314,-59.35791,110.86199,251.18535,333.02,100,100.0,-18.15631,9.108206,39.216614,99.0,-18.608458,-14.8846655,3.9176974,13100,[-0.24  -0.146  0.015 -0.169 -1.049],178.29086,2323533,0.9697686,131,-14.165651,14.692056,0.3645003
1016.89056,5362.935477256775,,-26.321215100283634,3.1509782e-07,3055334.8,-69.615265,54167.207,88027.05,399.55,100,100.0,-16.117086,12.357772,5154.9126,99.0,-16.378569,-11.718764,25.084211,13200,[-0.235 -0.142  0.011 -0.157 -1.054],561.24866,2363488,1.95089,132,-10.942564,14.795073,0.37085098
2274.4404,5450.381299972534,,-1.2751908804347878,1.3887296e-09,8531321300.0,-49.62553,227112910.0,338608770.0,448.35,100,100.0,-13.360831,8.19458,15956738.0,99.0,-13.373499,-5.067823,47.00047,13300,[-0.26  -0.158  0.006 -0.159 -1.048],2401.7212,2408323,2.7336638,133,-4.166203,11.948955,0.36607593
42.154285,5528.2434258461,,-17.426316009300876,7.3397728e-06,12189.962,-56.842937,329.0619,818.976,414.84,100,100.0,-14.093345,6.125599,78.207924,99.0,-14.266459,-12.524347,1.9481623,13400,[-0.259 -0.149  0.02  -0.165 -1.053],162.43356,2449807,0.96717703,134,-12.274362,13.1798315,0.36636636
172.71161,5613.654654979706,,3.469385612266905,1.429717e-07,75757880.0,-53.76138,1425827.8,2977867.2,467.11,100,100.0,-14.546571,3.5522227,165453.56,99.0,-14.581037,-8.611638,5.7403603,13500,[-0.265 -0.154  0.013 -0.158 -1.053],3383.5938,2496518,1.1079563,135,-8.263129,10.9452915,0.3715819
24.935865,5693.664531707764,,-22.238239590471835,0.022525677,8.348381,-51.481915,1.7025784,5.176586,405.28,100,100.0,-14.856799,14.231384,2.112445,99.0,-15.077722,-13.863305,1.2609181,13600,[-0.296 -0.138  0.011 -0.16  -1.047],166.72069,2537046,1.0422139,136,-13.62338,13.740611,0.37133622
148.69324,5777.369666337967,,4.34035691717212,3.4831196e-08,142206780.0,-57.243095,4501943.5,10918511.0,460.75,100,100.0,-12.592016,7.453267,559142.2,99.0,-12.635135,-6.9727726,5.7421227,13700,[-0.298 -0.142  0.01  -0.156 -1.048],748.03577,2583121,1.4284741,137,-6.3323894,12.884593,0.3722136
117.82847,5868.062762260437,,6.287154106593242,1.4309057e-06,1779560.9,-47.226376,62203.58,133695.9,471.22,100,100.0,-11.697232,9.075189,10835.666,99.0,-11.75969,-6.470377,3.194497,13800,[-0.303 -0.15  -0.003 -0.16  -1.047],920.17865,2630243,0.9239634,138,-6.198143,10.49284,0.37915164
1453.8181,5930.211452484131,,-51.98027970721,6.206692e-06,11790340.0,-54.328064,155022.44,286977.97,294.68,100,100.0,-20.091259,10.059579,13282.644,99.0,-20.607647,-9.441857,32.192127,13900,[-0.291 -0.143 -0.009 -0.168 -1.04 ],3700.6663,2659711,2.7639287,139,-6.642114,16.735538,0.36807743
117.69707,6007.752721786499,,-19.517105263130208,4.8976847e-07,19619.164,-60.712418,1033.0435,2164.4353,392.17,100,100.0,-14.386701,15.0497465,251.11212,99.0,-14.580587,-10.257247,3.2091913,14000,[-0.307 -0.161 -0.015 -0.167 -1.051],226.0456,2698928,0.8637037,140,-9.920793,15.84202,0.36629957
15.022684,6095.4162702560425,,2.7934044099539177,9.688288e-06,29399.32,-52.594975,1548.9854,4181.568,455.45,100,100.0,-13.228791,10.983793,424.67136,99.0,-13.256542,-11.908799,0.95392,14100,[-0.316 -0.165 -0.006 -0.168 -1.053],144.5984,2744473,0.5230132,141,-11.86056,12.047721,0.36387813
159.8981,6174.658592939377,,-2.7985245034313007,5.8455353e-08,363150900.0,-50.45417,11448239.0,20350516.0,449.82,100,100.0,-11.713507,6.529141,1105700.1,99.0,-11.741308,-7.858945,4.8040586,14200,[-0.319 -0.164  0.004 -0.174 -1.055],800.2944,2789455,1.1311889,142,-7.2578235,11.732286,0.3646365
12.1248455,6248.3969559669495,,-23.45932760647198,0.004595917,44.98797,-48.918877,6.282426,18.979826,401.11,100,100.0,-11.680734,10.988486,5.157312,99.0,-11.913786,-10.602284,1.1188444,14300,[-0.341 -0.177 -0.004 -0.19  -1.054],128.14267,2829566,0.9263266,143,-10.3256855,13.348512,0.3641025
211.30548,6329.079704046249,,-11.5134204018817,1.5624477e-06,724883.2,-54.923256,38527.316,93833.41,433.31,100,100.0,-13.251959,11.266155,8114.7876,99.0,-13.366336,-10.656537,5.127366,14400,[-0.342 -0.18  -0.002 -0.183 -1.055],463.04947,2872897,0.9561147,144,-10.244864,13.181684,0.36399305
1756.6716,6409.585799217224,,-13.558375323735333,7.97529e-10,925103550.0,-60.339878,25991416.0,72569700.0,427.39,100,100.0,-11.699416,15.26564,3658662.2,99.0,-11.834109,9.385456,44.43843,14500,[-0.355 -0.168  0.006 -0.184 -1.055],69762.94,2915636,3.0119443,145,14.932462,14.22122,0.36281526
174.38364,6503.284693956375,,11.781485602077103,5.443629e-07,42036410.0,-45.0096,946090.25,1486544.0,489.6,100,100.0,-10.991918,6.340958,101266.43,99.0,-11.108957,-7.3198147,6.22637,14600,[-3.417e-01 -1.773e-01  2.628e-04 -1.727e-01 -1.056e+00],861.86566,2964596,1.0697604,146,-6.5220995,8.743466,0.3603728
150.14528,6588.846385478973,,-10.387244230787646,6.434309e-08,9930394.0,-42.323387,255077.89,429551.38,434.05,100,100.0,-11.626814,10.813925,29946.629,99.0,-11.730003,-7.9601736,4.6321235,14700,[-0.331 -0.17   0.01  -0.181 -1.059],576.05457,3008001,1.2124174,147,-7.3821416,11.195853,0.3558028
216.33997,6671.639471769333,,-13.798406031394874,1.6855183e-05,28617.156,-58.427395,1567.15,4375.505,413.48,100,100.0,-12.568662,20.691353,451.2021,99.0,-12.705739,-8.56991,7.442357,14800,[-0.338 -0.179 -0.001 -0.187 -1.063],213.55106,3049349,1.3087957,148,-8.317161,14.069983,0.35145447
1.0,6764.242663383484,,10.210995156539804,1.0,1.0,-43.022488,0.21004225,1.0,476.87,100,100.0,-10.592052,8.487931,0.95374,99.0,-10.693491,-10.693491,,14900,[-0.342 -0.187 -0.007 -0.18  -1.067],107.35816,3097036,1.0,149,-10.5920515,10.309442,0.35145447
58.95009,6841.575473070145,,5.37518710503463,1.1835087e-08,1127210500.0,-52.48319,21793762.0,46316184.0,469.98,100,100.0,-11.778653,8.2592535,2124007.8,99.0,-11.832052,-4.748237,2.2984765,15000,[-0.342 -0.187 -0.007 -0.18  -1.067],3707.4336,3144034,0.76755726,150,-3.371348,12.301264,0.3453721
12706.878,6924.831091165543,,15.649409068401056,2.9799165e-09,1138009700.0,-36.76456,24155996.0,45443788.0,476.04,100,100.0,-9.96895,11.677547,2603814.0,99.0,-10.124415,11.081515,434.27426,15100,[-0.335 -0.174  0.006 -0.181 -1.074],69539.36,3191638,27.375647,151,15.8892145,9.799527,0.347195
503.11224,7006.659034013748,,5.690034810225268,7.7674784e-08,2169840.5,-47.33292,102480.88,348862.1,454.94,100,100.0,-9.670583,10.182677,25540.336,99.0,-9.727109,-6.5469317,11.105559,15200,[-3.369e-01 -2.043e-01 -7.832e-04 -1.967e-01 -1.072e+00],648.59534,3237132,1.3003348,152,-6.2434516,11.076403,0.34348232
112.51841,7088.222070932388,,-3.9520508528258693,3.2872282e-07,111746560.0,-57.184334,3604080.5,6102098.5,433.8,100,100.0,-12.545218,8.794211,351918.25,99.0,-12.584477,-7.1787066,3.4129484,15300,[-0.313 -0.202 -0.008 -0.189 -1.075],2153.5461,3280512,0.9357268,153,-6.6355124,12.158658,0.35140544
66.553185,7180.0689651966095,,1.1308006822645806,3.7654033e-08,3233601.5,-54.49005,90121.97,201683.84,473.69,100,100.0,-13.823204,2.3592694,13246.183,99.0,-13.834437,-12.272361,2.102549,15400,[-0.313 -0.205  0.004 -0.184 -1.068],156.2579,3327881,0.7705039,154,-12.232392,10.587766,0.34830242
235.49438,7273.43243932724,,7.299352650638132,1.3511886e-05,42379.414,-38.9784,1522.3317,3528.9758,495.86,100,100.0,-12.304358,9.068233,358.20456,99.0,-12.376871,-9.107319,7.9378934,15500,[-0.319 -0.204  0.016 -0.189 -1.071],140.2268,3377467,1.3759837,155,-8.979306,10.07724,0.34289
21.599146,7355.889677524567,,-18.874730623152768,1.0300989e-05,1498070.4,-45.661407,27909.73,45956.45,421.71,100,100.0,-11.942117,14.466742,2848.6077,99.0,-12.129624,-8.9250345,1.3075383,15600,[-0.31  -0.22   0.022 -0.206 -1.076],176.94753,3419638,0.6994068,156,-8.47515,10.559211,0.3463434
171.72232,7445.0076224803925,,-5.577396453341702,1.4034951e-07,6880446.0,-60.47124,193201.03,377965.56,455.54,100,100.0,-10.254024,18.687302,25097.312,99.0,-10.309431,-8.776999,3.2783537,15700,[-0.344 -0.213  0.018 -0.205 -1.073],333.56927,3465192,0.7049708,157,-8.489021,9.975264,0.3515893
38.23297,7527.424442768097,,-18.190405658833143,2.1909264e-06,473797.75,-58.917442,14347.058,23098.027,422.44,100,100.0,-11.602021,8.965027,1926.3448,99.0,-11.78273,-8.138788,2.086953,15800,[-0.332 -0.21   0.008 -0.207 -1.067],210.01134,3507436,0.7291817,158,-7.681815,11.967697,0.3474179
18.70893,7602.401699542999,,-34.39517845073971,6.1230667e-06,20529.299,-60.58726,789.9086,1179.2882,391.05,100,100.0,-14.143795,7.6959615,129.12143,99.0,-14.485487,-11.122844,1.0833083,15900,[-0.345 -0.2    0.017 -0.204 -1.072],207.82327,3546541,0.72261924,159,-10.61571,14.192304,0.3444828
1628.3706,7690.66631436348,,1.255499312028108,5.539978e-11,119754420000.0,-43.009216,2256910000.0,7790880000.0,462.21,100,100.0,-9.504203,10.408302,342048540.0,99.0,-9.516675,18.52968,55.686115,16000,[-0.354 -0.198  0.008 -0.197 -1.074],68350.734,3592762,3.6098325,160,22.26955,11.868887,0.3489701
331.34723,7767.146610498428,,-38.77744870059316,6.310226e-06,1439927.5,-45.449154,36170.836,74665.42,394.15,100,100.0,-12.371665,16.751492,4842.0103,99.0,-12.756891,-6.451362,8.058377,16100,[-0.381 -0.198  0.017 -0.21  -1.07 ],601.1378,3632177,1.4111106,161,-5.16771,12.401905,0.34741068
43.730732,7854.043882846832,,-7.032787787248173,0.005813439,92.36888,-46.52215,7.2110977,21.362255,441.6,100,100.0,-10.044635,14.217674,5.6426177,99.0,-10.114499,-8.717036,2.0345154,16200,[-0.382 -0.201  0.006 -0.208 -1.072],96.200935,3676337,1.0376624,162,-8.638961,10.936465,0.35080296
165.12886,7946.089072227478,,1.4032824811365816,9.517513e-06,60500.01,-53.643993,2780.7373,6501.2217,474.8,100,100.0,-10.022033,9.091216,695.03735,99.0,-10.035974,-8.650789,4.2331424,16300,[-0.397 -0.206  0.004 -0.208 -1.068],186.17546,3723817,1.0137094,163,-8.623744,10.94679,0.3416684
5.896417,8040.772971391678,,6.216775897191386,0.07947977,1.9746045,-41.59823,0.31595862,1.7913686,487.97,100,100.0,-8.626004,7.581739,1.3205231,99.0,-8.687763,-8.6072,0.54089636,16400,[-4.183e-01 -2.168e-01 -9.859e-04 -2.196e-01 -1.077e+00],104.51523,3772614,0.99495375,164,-8.543868,9.491064,0.34188473
96.85121,8122.766571760178,,-14.13739768197247,3.700864e-05,51843.195,-55.39026,2286.103,7652.851,444.33,100,100.0,-10.89178,10.549038,763.6074,99.0,-11.032225,-8.5354595,2.9015558,16500,[-0.42  -0.215 -0.002 -0.222 -1.077],415.73065,3817047,0.8735508,165,-8.230828,10.419296,0.34389997
