MeanIW,TimeElapsed,EmpiricalD2,Bound,MinIW,EntropyCoefficient,MaxIW,InitialReturnStd,Iteration,StdIW,TimestepsSoFar,MeanEntropy,EpThisIter,Weights,InitialReturnMax,ReturnStepMaxmin,ReturnMeanIW,ReturnStepMax,InitialReturnMin,EpisodesSoFar,J_sample_variance,StdD2w0t,MinD2w0t,InitialBound,MaxD2w0t,EpRewMean,MeanD2w0t,InitialReturnMean,EpLenMean
1.0209162,465.4712641239166,1.0267901,241.47755,0.6649315,10.0,1.4857279,2.1287425,80,0.15683718,163071,0.8398214,100,[ 0.571  0.419  0.356  0.377 -0.583],7.152748,87.73803,500.87988,100.0,-5.229141,8000,4857.776,0.1935466,,235.2167,1.0899591,-111.76716628243874,0.03842251,-4.043579e-06,18.96
1.1855968,470.6594386100769,1.8893689,269.0446,0.08106115,10.0,10.078357,1.8860561,81,1.1992356,165028,0.8245882,100,[ 0.563  0.428  0.353  0.386 -0.579],5.6283646,88.25998,555.36786,100.0,-3.2203903,8100,261007.92,0.24392515,,222.64082,4.312702,-112.23751939470719,0.047393296,1.0681152e-06,19.57
1.8398105,476.6713180541992,6.096781,465.74933,0.0062289946,10.0,59.93398,1.6841356,82,5.9698725,166876,0.77108884,100,[ 0.607  0.432  0.374  0.408 -0.594],5.7426376,87.45722,892.5128,100.0,-2.8137207,8200,7276355.0,0.88924617,,261.96466,60.354496,-111.41953714953523,0.09896565,1.7471313e-05,18.48
1.0868584,482.8070514202118,1.309851,253.33685,0.255343,10.0,3.2652535,1.739787,83,0.60461795,168820,0.77831393,100,[ 0.573  0.415  0.399  0.467 -0.648],5.5057373,87.942825,519.0251,100.0,-3.6349487,8300,65271.082,0.21011855,,228.61784,1.4868461,-112.55629634769102,0.04209021,-9.918213e-07,19.44
1.0769879,488.3733878135681,1.1835694,231.4516,0.34598294,10.0,2.7405672,1.765156,84,0.4393849,170825,0.771167,100,[ 0.597  0.421  0.403  0.462 -0.641],4.7639847,88.28181,497.01578,100.0,-4.4850693,8400,33257.277,0.20788497,,207.75562,1.3533143,-112.75956526820767,0.042417575,-8.392334e-07,20.05
1.0227329,494.0327527523041,1.053235,189.50174,0.62835026,10.0,2.0328588,1.8279946,85,0.21287072,172860,0.77646416,100,[ 0.57   0.421  0.398  0.47  -0.648],5.0746155,88.504776,469.27167,100.0,-4.085121,8500,7240.464,0.20041212,,183.58304,1.0977901,-113.75812402747083,0.041271344,-6.2561035e-06,20.35
1.0880166,499.04478907585144,1.5509846,222.87605,0.15325291,10.0,6.0826616,1.8303492,86,0.8853265,174855,0.7727924,100,[ 0.569  0.43   0.4    0.474 -0.642],5.7334137,88.21286,503.87073,100.0,-4.72081,8600,131990.44,0.22528903,,208.30469,1.7581825,-112.9524868456291,0.045428444,-7.171631e-06,19.95
1.2223052,504.7713043689728,1.7152488,279.00964,0.087435834,10.0,6.876276,1.6326686,87,1.0606658,176768,0.79557633,100,[ 0.533  0.425  0.389  0.477 -0.646],4.9494095,88.0965,587.77606,100.0,-4.507965,8700,209342.19,0.23586588,,226.69948,3.0735278,-112.459135418074,0.045969803,7.095337e-06,19.13
1.3196117,510.38669633865356,2.436615,268.51614,0.06220362,10.0,15.583021,2.0694218,88,1.8701948,178805,0.7529243,100,[ 0.553  0.387  0.396  0.461 -0.623],6.322815,88.54831,588.5293,100.0,-4.619232,8800,584898.8,0.278819,,207.09236,3.3454707,-113.06139367124493,0.05458045,-1.7547608e-06,20.37
1.2643269,516.2125906944275,3.1355486,311.71152,0.04745758,10.0,22.182558,1.7588539,89,2.3899853,180651,0.7730239,100,[ 0.564  0.416  0.401  0.465 -0.666],4.3113556,87.37117,620.84906,100.0,-4.7907715,8900,1141025.5,0.31761104,,270.81635,9.128766,-111.61323093265531,0.05361421,-4.653931e-06,18.46
1.1254771,522.1226053237915,1.1639404,287.7958,0.09509764,10.0,4.118031,1.7017812,90,0.45619038,182511,0.72957444,100,[ 0.601  0.432  0.413  0.494 -0.646],4.5834274,87.53484,560.35895,100.0,-4.9848404,9000,42977.332,0.20654131,,252.42802,1.846313,-111.84385335212562,0.040458385,-2.3651123e-06,18.6
1.0173736,528.0470335483551,1.0182295,209.07118,0.5107712,10.0,1.5323279,1.7789876,91,0.14304288,184548,0.7193703,100,[ 0.591  0.424  0.426  0.503 -0.689],6.7642593,88.39543,464.28726,100.0,-4.342743,9100,3666.134,0.20029466,,204.98166,1.1095937,-113.11860657249672,0.041272677,-6.5612794e-06,20.37
1.0432181,533.545684337616,1.084476,178.50522,0.4121634,10.0,2.0080707,1.6751716,92,0.27956164,186682,0.7294926,100,[ 0.59   0.423  0.432  0.509 -0.7  ],5.5257416,88.8548,453.60825,100.0,-3.462265,9200,12358.163,0.21092236,,168.0009,1.2696791,-113.97640650717337,0.044497248,-4.272461e-06,21.34
1.2432383,538.6302001476288,2.6327796,255.25348,0.08351274,10.0,19.076492,1.5480676,93,2.2349458,188671,0.7281032,100,[ 0.58   0.422  0.432  0.52  -0.689],3.7851944,88.31792,572.3384,100.0,-3.6975098,9300,889794.25,0.32113922,,220.20697,8.296926,-112.42734447570444,0.059104063,-1.2969971e-06,19.89
3.5154095,544.5082919597626,28.152649,720.96173,0.0060962383,10.0,270.20868,1.5606536,94,26.210548,190565,0.70349455,100,[ 0.621  0.435  0.426  0.496 -0.691],4.1009827,87.80134,1517.8761,100.0,-3.5399399,9400,109359150.0,6.5297976,,238.19214,1306.4999,-112.2035817978306,0.21862516,1.4495849e-05,18.94
4.9328337,550.9439306259155,101.00122,1282.9119,0.00037214236,10.0,407.4607,1.9449804,95,39.88611,192469,0.6767818,100,[ 0.652  0.448  0.39   0.424 -0.715],6.3715363,87.76571,2185.9763,100.0,-4.0701675,9500,291058850.0,11.593734,,242.41412,1362.6017,-111.98928137669868,0.43266007,-8.163453e-06,19.04
1.9691339,557.8888387680054,15.972204,391.62698,0.018469412,10.0,88.65434,1.892799,96,9.082979,194352,0.67664,100,[ 0.532  0.443  0.354  0.381 -0.742],4.967552,87.556366,904.1592,100.0,-4.5286407,9600,14559853.0,1.4222374,,253.73926,126.16417,-111.91018226972977,0.117586486,1.9836425e-06,18.83
15.084528,564.0151591300964,296.1496,3595.3152,1.4243795e-05,10.0,1330.2021,2.3379886,97,128.97179,196224,0.675805,100,[ 0.511  0.403  0.335  0.352 -0.742],6.0174866,87.61657,6086.888,100.0,-4.921715,9700,2418449400.0,29.58965,,269.5762,4118.2397,-111.30729645299967,1.1061722,3.2043456e-06,18.72
1.23014,570.8657171726227,1.5137014,333.68768,0.0888665,10.0,9.752996,1.6254332,98,1.071621,198049,0.6446305,100,[ 0.538  0.477  0.318  0.363 -0.743],4.1736755,87.20837,620.074,100.0,-3.4156036,9800,248915.81,0.24118501,,265.40244,3.3033643,-111.70034300797703,0.04565834,-3.1280517e-06,18.25
1.4948733,576.5407328605652,4.0377526,366.64893,0.06705792,10.0,31.575985,1.8225284,99,3.7045064,199828,0.67578834,100,[ 0.522  0.48   0.328  0.398 -0.774],5.332283,86.97464,766.8467,100.0,-4.1595306,9900,3074795.2,0.54913217,,248.47078,21.313835,-111.0733191711027,0.07269224,-7.781982e-06,17.79
1.1170038,582.602313041687,1.270666,308.5935,0.31691384,,3.0218494,2.012756,100,0.49609238,201663,0.6972598,100,[ 0.531  0.494  0.326  0.365 -0.743],6.725189,87.39445,560.3489,100.0,-4.5858765,10000,52226.04,0.21022204,,272.87604,2.2594755,-110.97214496988018,0.040769596,9.155274e-06,18.35
1.334361,588.0559027194977,2.1021888,387.77942,0.02396684,,8.9304495,1.8828622,101,1.4548388,203472,0.64114434,100,[ 0.533  0.477  0.337  0.375 -0.722],8.437408,87.26748,673.31226,100.0,-3.708603,10100,474095.72,0.3056569,,288.21777,5.781722,-110.8464745216674,0.053990357,3.5858154e-06,18.09
1.1012015,593.7988035678864,1.121423,275.66574,0.30095845,,2.6812205,1.8277595,102,0.36806104,205359,0.6211002,100,[ 0.509  0.473  0.346  0.413 -0.778],5.3992157,87.54814,542.2681,100.0,-3.851944,10200,27285.55,0.20200057,,240.9682,1.3057165,-112.09895799578759,0.03995811,-2.9754638e-06,18.87
1.1113039,599.254949092865,1.1948769,256.48306,0.3886901,,3.3114476,2.1306827,103,0.46573934,207276,0.6001044,100,[ 0.48   0.482  0.333  0.411 -0.798],6.4275208,87.74112,535.18884,100.0,-3.8041687,10300,41898.035,0.21326052,,225.17816,1.722039,-111.71340998368923,0.042424824,-1.2588501e-05,19.17
1.0362084,604.4593768119812,1.0477105,274.9345,0.5251278,,2.2178743,1.9976649,104,0.17682153,209154,0.5942387,100,[ 0.497  0.474  0.348  0.427 -0.819],5.5727844,87.67511,513.4832,100.0,-4.6005707,10400,6961.5596,0.19627823,,262.7705,1.3475459,-111.71643110772057,0.038748745,-9.918213e-07,18.78
1.268271,609.5637259483337,2.0316741,306.74884,0.06593292,,7.8848305,1.973238,105,1.2025694,211062,0.58848774,100,[ 0.506  0.463  0.357  0.425 -0.825],7.894272,87.88029,609.2232,100.0,-3.8643112,10500,276579.16,0.25000456,,233.32382,4.3763247,-112.2038909892304,0.0476359,-7.6293944e-08,19.08
1.1512215,614.7173781394958,1.3873943,269.74542,0.15748276,,4.0131583,1.6229421,106,0.71044844,212940,0.5845068,100,[ 0.492  0.447  0.345  0.408 -0.83 ],4.957405,87.57118,563.6655,100.0,-4.2369843,10600,99305.586,0.22428358,,233.13022,2.1241612,-111.95192859780329,0.04387828,-8.087158e-06,18.78
1.042815,619.8529691696167,1.1051868,231.34695,0.38883045,,2.7707014,1.8160129,107,0.32053116,214851,0.59095365,100,[ 0.514  0.445  0.358  0.433 -0.834],6.189781,87.73547,507.40295,100.0,-3.905037,10700,20234.639,0.2001684,,220.5155,1.3708022,-112.02273248754722,0.039862115,1.0986329e-05,19.11
1.1197686,625.1566832065582,1.2419773,213.08044,0.30894285,,3.8451643,1.7832798,108,0.54173416,216828,0.57568353,100,[ 0.513  0.439  0.354  0.418 -0.828],6.8467255,88.248764,522.7334,100.0,-4.473358,10800,48950.465,0.21048453,,184.48218,1.71841,-112.97454191256011,0.042509492,-6.1035157e-06,19.77
1.2235047,630.5151348114014,1.7677197,305.66354,0.18683296,,6.131051,1.8906057,109,0.96672934,218727,0.56249154,100,[ 0.506  0.454  0.358  0.433 -0.843],4.9247284,87.74054,588.37714,100.0,-4.4725037,10900,175450.5,0.22898756,,239.94463,2.8143716,-111.84551241795792,0.044427216,-1.0070801e-05,18.99
1.0144161,636.3691058158875,1.0100864,185.89886,0.8042008,,1.2433162,1.5853957,110,0.090379424,220724,0.5540909,100,[ 0.489  0.441  0.351  0.422 -0.856],5.467964,88.26433,472.93698,100.0,-3.1721344,11000,1440.4666,0.19672936,,181.61899,1.0363961,-112.91225142468278,0.040122733,-4.577637e-06,19.97
1.2573755,641.2105948925018,2.8399951,269.53488,0.04183583,,16.60399,1.7658048,111,1.9638762,222543,0.5541975,100,[ 0.5    0.437  0.353  0.422 -0.865],4.7340317,87.31775,629.63416,100.0,-3.002121,11100,782043.94,0.28284192,,214.11807,4.628055,-111.41597453221469,0.050598,1.4495849e-06,18.19
4.1072807,647.0091872215271,81.21807,863.7464,0.001586887,,333.0523,1.8483806,112,23.311651,224562,0.5473981,100,[ 0.48   0.418  0.343  0.411 -0.865],4.774315,88.29177,1764.7607,100.0,-4.060211,11200,94711144.0,14.174812,,206.771,1457.1287,-112.9035390926334,0.5400927,-3.1280517e-06,20.19
1.0969231,653.2196130752563,1.1746879,274.12943,0.35925013,,2.595542,2.138606,113,0.40323707,226427,0.5376279,100,[ 0.505  0.449  0.333  0.373 -0.871],7.1764145,87.44247,545.4487,100.0,-4.613312,11300,33469.02,0.20722638,,247.4469,1.5257697,-111.62174408526579,0.0406716,-7.6293944e-08,18.65
1.0697366,658.5551006793976,1.2431548,252.37671,0.2787621,,2.8415031,2.3119998,114,0.53560144,228330,0.5279759,100,[ 0.502  0.448  0.321  0.355 -0.881],5.59713,87.6618,519.3669,100.0,-4.7693787,11400,50813.53,0.2021439,,233.05774,1.4024227,-111.79248512540866,0.040107213,-4.119873e-06,19.03
1.2053856,664.1021454334259,2.5052152,207.7085,0.04965591,,11.883574,2.160825,115,1.5717961,230263,0.52929705,100,[ 0.472  0.446  0.32   0.352 -0.891],6.6291428,87.83092,566.2762,100.0,-4.511368,11500,437446.38,0.2708242,,173.31549,3.5504425,-112.06271067030897,0.0511484,2.9754638e-06,19.33
1.99936,669.4509837627411,6.409725,503.41394,0.0051290453,,29.805782,2.0470912,116,4.541655,232106,0.50698626,100,[ 0.488  0.465  0.33   0.359 -0.89 ],7.363289,87.3179,955.29755,100.0,-4.1631165,11600,3955938.2,0.6394942,,257.6202,49.596268,-111.50692186136311,0.076110296,-4.196167e-06,18.43
1.323364,674.8400413990021,2.5620086,363.14236,0.06454009,,10.412759,1.9530444,117,1.6066136,233926,0.50341815,100,[ 0.5    0.504  0.315  0.366 -0.912],5.3133698,87.17238,660.1934,100.0,-4.4228287,11700,512844.4,0.25952387,,273.62027,4.0206594,-111.577752744288,0.047424603,1.3732911e-06,18.2
1.0363313,680.2496385574341,1.0643159,272.0574,0.56762266,,1.8953409,1.7687676,118,0.2642191,235726,0.5219726,100,[ 0.535  0.518  0.319  0.373 -0.916],4.103874,87.154045,535.30334,100.0,-4.201462,11800,15106.423,0.19148111,,260.85864,1.1717497,-111.14755518247958,0.036989287,-5.41687e-06,18.0
1.2590327,685.5073058605194,2.6676447,265.70447,0.047571555,,16.056719,2.0993114,119,1.8754767,237690,0.53480816,100,[ 0.522  0.52   0.314  0.368 -0.897],7.297531,87.9627,576.4323,100.0,-3.9564972,11900,539702.7,0.28746572,,230.24855,5.2208867,-112.60699886892408,0.052780155,5.340576e-07,19.64
1.0249889,690.9805402755737,1.0415206,264.9346,0.6118713,,1.560579,1.9202133,120,0.189896,239465,0.527201,100,[ 0.514  0.497  0.306  0.352 -0.884],4.1568375,87.00643,536.63403,100.0,-4.403984,12000,8556.359,0.18876012,,257.02002,1.1369683,-110.5553968486046,0.036206707,-3.4332274e-06,17.75
1.0714785,696.0543396472931,1.1640838,238.54224,0.29600516,,2.1585705,2.051318,121,0.35137132,241412,0.5224532,100,[ 0.508  0.496  0.304  0.343 -0.892],6.946991,87.93846,507.2397,100.0,-4.337723,12100,20801.08,0.20197198,,218.56216,1.3011825,-112.19931217682608,0.040598053,1.3427734e-05,19.47
1.1087489,700.9611904621124,1.1919934,332.1449,0.27711597,,2.994176,2.0033648,122,0.43572617,243226,0.4805941,100,[ 0.513  0.507  0.303  0.349 -0.897],5.6922836,87.176575,564.1664,100.0,-3.5938416,12200,40155.996,0.20768398,,295.7901,1.6863337,-111.05398593492997,0.040167544,4.577637e-06,18.14
4.315327,706.4257056713104,55.684483,1315.7582,0.001087535,,348.43768,1.9448631,123,34.166557,245044,0.46058965,100,[ 0.506  0.512  0.292  0.337 -0.938],8.066231,87.192406,2035.2344,100.0,-3.9165878,12300,242609520.0,10.113574,,264.04077,1718.6659,-111.15243812933556,0.26382083,-2.0599366e-06,18.18
1.0145448,712.4566762447357,1.0237794,276.70898,0.7020842,,1.7427306,1.8197699,124,0.17310672,246842,0.4745771,100,[ 0.525  0.544  0.3    0.393 -0.958],7.2161865,87.02315,527.64264,100.0,-3.2916641,12400,6552.739,0.18804519,,271.34247,1.0586792,-111.29984901188584,0.036318935,1.5258789e-07,17.98
1.0551251,717.4558684825897,1.1411395,316.8753,0.32834223,,3.6259608,1.9760617,125,0.43417716,248611,0.4708649,100,[ 0.523  0.541  0.302  0.393 -0.944],6.2156296,86.931076,551.8187,100.0,-4.2234726,12500,43083.707,0.19934955,,302.63705,1.4642618,-110.49106836439901,0.038069244,2.670288e-06,17.69
1.1648494,722.4064400196075,1.3724809,299.71658,0.21018614,,6.7613974,1.9167023,126,0.827725,250411,0.44681934,100,[ 0.536  0.543  0.301  0.406 -0.948],4.4697723,87.01739,597.1264,100.0,-3.7982254,12600,155482.06,0.22641283,,253.65698,2.114472,-111.31341203383752,0.04308459,-8.087158e-06,18.0
1.47642,727.5535342693329,2.8605087,413.0387,0.044047147,,38.766705,1.6785328,127,3.616388,252160,0.44938612,100,[ 0.527  0.545  0.293  0.383 -0.972],5.311508,86.76596,772.89154,100.0,-3.9438858,12700,3163702.2,0.48046657,,270.3489,22.252066,-110.83524729690451,0.06437464,-9.155273e-07,17.49
1.0862339,734.0164799690247,1.3284265,245.52066,0.18568423,,3.4968631,2.4199512,128,0.619477,254110,0.45881268,100,[ 0.503  0.564  0.291  0.356 -0.97 ],6.949257,87.92907,515.197,100.0,-4.5217514,12800,70705.3,0.2170886,,225.95137,1.6955719,-112.05326450903625,0.043418925,2.9754638e-06,19.5
1.0650852,739.0694823265076,1.1499646,271.87592,0.409606,,2.3226616,2.0315044,129,0.3598334,255929,0.4646823,100,[ 0.517  0.568  0.296  0.349 -0.96 ],6.397461,87.14048,542.80676,100.0,-3.9629898,12900,27636.906,0.19826616,,252.38242,1.413241,-111.03129330983066,0.038456373,1.0681152e-06,18.19
1.066529,743.9162299633026,1.2048135,255.00351,0.32863778,,2.662605,2.166581,130,0.4752303,257815,0.45784128,100,[ 0.512  0.561  0.3    0.356 -0.954],7.2503204,87.58313,525.9759,100.0,-4.01268,13000,43721.438,0.2027855,,233.63287,1.3715309,-111.90938368616546,0.040052388,1.7547608e-06,18.86
1.0511894,749.399742603302,1.0844591,329.74457,0.40256047,,2.218781,2.220652,131,0.25897917,259537,0.45152718,100,[ 0.53   0.562  0.304  0.35  -0.961],7.528404,86.69005,565.23157,100.0,-4.176117,13100,16583.14,0.19052327,,310.75403,1.2519628,-109.84795160020589,0.035940394,4.653931e-06,17.22
1.0161798,754.5466201305389,1.0439917,272.0985,0.57064176,,2.0744407,1.9408077,132,0.2654851,261325,0.46481082,100,[ 0.518  0.571  0.301  0.345 -0.967],6.4350204,86.94193,532.27313,100.0,-3.2705002,13200,16349.724,0.19007222,,267.35623,1.1289854,-111.30870474545749,0.0365945,-1.4495849e-06,17.88
1.0400897,759.4353456497192,1.1132442,334.31076,0.51811963,,2.096669,2.3151422,133,0.31094146,263032,0.45963848,100,[ 0.527  0.569  0.306  0.351 -0.954],7.466507,86.55899,562.9467,100.0,-4.5039825,13300,21889.426,0.18675514,,320.82095,1.220928,-109.71624347049718,0.03508836,-4.8065185e-06,17.07
1.1477299,764.392820596695,1.6649874,317.69485,0.12085734,,9.491041,2.2035582,134,1.1044469,264806,0.46875218,100,[ 0.537  0.575  0.305  0.354 -0.959],6.7571335,86.9044,596.17,100.0,-3.875496,13400,260570.89,0.22319847,,283.89645,3.5689483,-110.95310127661406,0.041680925,2.3651123e-06,17.74
1.0228258,769.2123708724976,1.0510232,325.29443,0.59911996,,1.6704063,2.0155811,135,0.20892453,266506,0.46955684,100,[ 0.514  0.564  0.312  0.355 -0.95 ],4.7758408,86.49345,558.3736,100.0,-3.6437912,13500,11030.192,0.18589778,,318.0572,1.1696808,-109.70268591422638,0.03486269,6.027222e-06,17.0
1.2715409,774.3639738559723,2.3787882,305.25775,0.042953644,,24.99008,2.0036612,136,2.6139457,268330,0.46666765,100,[ 0.51   0.563  0.309  0.346 -0.949],5.262474,87.23397,618.70337,100.0,-4.136856,13600,1109597.4,0.2693954,,273.2619,5.856039,-111.29973111120657,0.048266437,-1.0757446e-05,18.24
1.1437433,779.6968858242035,1.6411194,288.50443,0.10837026,,7.30968,2.2031178,137,1.0091721,270157,0.45113027,100,[ 0.503  0.539  0.311  0.327 -0.952],6.129326,87.25018,575.53125,100.0,-4.5994415,13700,212785.78,0.239209,,261.51917,2.9683962,-111.23319082639244,0.04525119,-6.1035157e-06,18.27
10.164245,784.9647743701935,531.765,1252.8618,9.528384e-06,,923.14026,1.9963099,138,90.06853,271934,0.3733242,100,[ 0.494  0.529  0.319  0.343 -0.968],5.4726715,86.96047,4508.0713,100.0,-3.6657257,13800,1485637100.0,50.367374,,286.32248,5302.0034,-110.27255273352442,2.774593,-1.197815e-05,17.77
1.0549589,791.3746399879456,1.1073103,236.8543,0.40118337,,2.2057717,2.0106738,139,0.29892918,273915,0.36300278,100,[ 0.493  0.484  0.288  0.35  -1.046],7.056938,88.12862,491.54382,100.0,-4.13636,13900,14655.113,0.20303261,,222.36761,1.3267679,-112.3450221806959,0.04119897,-4.348755e-06,19.81
8.938045,796.7726817131042,187.98723,1797.8949,0.00048320164,,860.70056,2.1512878,140,81.77243,275796,0.40836152,100,[ 0.493  0.475  0.29   0.342 -1.056],5.057808,87.65999,3247.7808,100.0,-4.1669006,14000,736237060.0,29.83582,,237.94421,4727.6455,-111.39735019010112,0.7261145,-8.392334e-06,18.81
1.2169132,802.768082857132,2.126394,257.98468,0.06057904,,12.393739,1.847638,141,1.6304401,277725,0.40742284,100,[ 0.508  0.516  0.292  0.381 -1.011],6.071121,87.79174,579.0122,100.0,-4.0887604,14100,515140.53,0.26877153,,212.46841,6.697014,-112.35937532313963,0.050353374,-2.0599366e-06,19.29
1.0491797,808.4029178619385,1.062302,226.34546,0.50217867,,2.4268134,1.8282835,142,0.2577505,279690,0.3977882,100,[ 0.479  0.513  0.277  0.361 -1.011],4.333809,87.91996,495.46814,100.0,-3.21669,14200,12298.389,0.2012663,,214.10178,1.2490467,-112.74682273371495,0.040688325,5.1116945e-06,19.65
1.0836471,813.1287565231323,1.2820694,244.86227,0.23527214,,2.7052338,1.9762765,143,0.45605138,281544,0.3912788,100,[ 0.477  0.513  0.27   0.353 -1.021],5.673935,87.3734,543.17,100.0,-3.5184631,14300,42276.64,0.20328695,,217.2164,1.7224958,-112.10162559852779,0.039693456,5.569458e-06,18.54
3.66752,818.2267343997955,73.075745,798.3536,4.31878e-05,,170.95596,1.9679978,144,18.084057,283400,0.33008167,100,[ 0.467  0.505  0.265  0.345 -1.028],5.588196,87.404015,1693.6993,100.0,-3.788025,14400,68607200.0,5.190963,,247.5347,475.73444,-111.81483688815973,0.33122626,3.6621093e-06,18.56
1.1948338,824.3487200737,2.1969535,272.97076,0.022630937,,24.48685,2.016744,145,1.9446003,285268,0.3250096,100,[ 0.391  0.493  0.241  0.336 -1.089],6.184868,87.53939,589.39307,100.0,-4.2958603,14500,797718.1,0.31958368,,247.9903,7.4353533,-111.95582590875672,0.05605629,6.408691e-06,18.68
1.4340057,829.6173825263977,3.8747065,405.86923,0.018747076,,18.833694,1.8100097,146,2.447249,286989,0.32105735,100,[ 0.397  0.501  0.245  0.318 -1.094],6.5933456,86.59251,747.9272,100.0,-3.6294708,14600,1346561.2,0.34749392,,306.98856,7.0166526,-110.49063003661418,0.05661724,4.653931e-06,17.21
1.0266632,835.3130993843079,1.0935313,260.62714,0.47983962,,2.2231116,2.1056666,147,0.31751654,288842,0.31542975,100,[ 0.414  0.518  0.256  0.324 -1.098],7.7244186,87.438736,515.3398,100.0,-4.469925,14700,19606.932,0.19438289,,254.1011,1.1741117,-111.42342153805599,0.038113184,-7.6293945e-06,18.53
1.0301054,840.2960982322693,1.0516131,291.9152,0.61174977,,2.4952412,1.9324967,148,0.2298811,290611,0.30761313,100,[ 0.414  0.526  0.254  0.324 -1.104],5.3072815,86.91051,540.8811,100.0,-3.328743,14800,11627.419,0.18893386,,282.0597,1.2239718,-110.64046416111589,0.036170673,6.1035157e-06,17.69
40.781296,845.3557357788086,9400.84,9200.041,2.1311753e-06,,4160.181,1.8016783,149,406.48227,292423,0.28229296,100,[ 0.409  0.523  0.259  0.328 -1.111],4.9604034,87.168526,18170.441,100.0,-4.0070343,14900,31768574000.0,1059.8019,,267.61963,115395.79,-111.49947486995552,27.31031,-4.196167e-06,18.12
1.1107361,852.7415544986725,1.2198558,286.8486,0.21750443,,3.284875,1.9358624,150,0.47715956,294277,0.2953934,100,[ 0.378  0.469  0.266  0.343 -1.137],6.715317,87.41455,555.2793,100.0,-4.019203,15000,48098.062,0.20983872,,254.31485,2.243912,-111.53923624791611,0.04092079,2.9754638e-06,18.54
1.0230992,857.5373888015747,1.0377108,284.0639,0.44715086,,1.7458107,1.9881166,151,0.1911932,296085,0.28923848,100,[ 0.369  0.468  0.273  0.355 -1.124],5.19429,87.13199,527.72235,100.0,-4.7138596,15100,8278.375,0.19105671,,278.19574,1.2759045,-111.23390297304141,0.036984377,-4.5776366e-07,18.08
1.0322489,862.8482716083527,1.0474395,244.15836,0.52634776,,1.8544493,1.901746,152,0.19534032,297991,0.2812333,100,[ 0.368  0.464  0.279  0.357 -1.13 ],5.3515244,87.80423,506.6075,100.0,-4.2665405,15200,7555.798,0.19600998,,234.1636,1.1637862,-112.65344225647182,0.03900877,5.340576e-07,19.06
1.0634863,867.987904548645,1.1606673,221.92395,0.22548756,,3.5271928,1.8104007,153,0.41603458,299908,0.28711346,100,[ 0.355  0.468  0.28   0.365 -1.138],4.7459564,87.7419,515.41833,100.0,-4.4083405,15300,35220.07,0.20811217,,206.59302,1.528542,-112.44862862560745,0.04141414,-1.04522705e-05,19.17
1.0939324,873.1202521324158,1.3079512,242.60724,0.17314115,,4.687967,2.1082504,154,0.6472414,301866,0.29206043,100,[ 0.347  0.468  0.274  0.352 -1.132],8.339279,87.98147,513.03516,100.0,-5.1912155,15400,65591.23,0.21297488,,224.09119,1.9765857,-112.60081527574064,0.042730138,-2.7465821e-06,19.58
1.0904864,878.2909407615662,1.4565967,247.31317,0.20610355,,6.190193,1.8967646,155,0.83375496,303717,0.29253256,100,[ 0.351  0.48   0.273  0.363 -1.127],5.2219543,87.47859,548.21594,100.0,-4.1607056,15500,141615.6,0.21442711,,230.43976,2.255238,-111.66225841855129,0.04145374,-3.8146973e-07,18.51
1.1289319,883.6571455001831,1.2796662,228.19498,0.24884035,,4.712296,1.9612542,156,0.74460703,305679,0.28198326,100,[ 0.352  0.466  0.27   0.349 -1.126],4.962532,87.97574,530.33716,100.0,-4.5852127,15600,105296.34,0.2280315,,205.81204,1.9100899,-112.70411426341302,0.045602266,-1.6021728e-06,19.62
1.069703,889.3851370811462,1.239307,232.54309,0.19247541,,4.747302,1.9394478,157,0.5957166,307643,0.28370464,100,[ 0.348  0.468  0.274  0.368 -1.137],5.1795044,87.9198,505.8328,100.0,-3.7173615,15700,65365.312,0.21657486,,221.44507,2.131819,-112.80465464391426,0.04349582,-8.621216e-06,19.64
1.0164828,894.8012976646423,1.0188973,216.74216,0.6858054,,1.4248838,1.8187506,158,0.13453995,309621,0.27336863,100,[ 0.355  0.472  0.275  0.384 -1.135],5.2673416,88.07169,479.92218,100.0,-3.605774,15800,3430.7341,0.197064,,211.33502,1.0523081,-112.96321220901174,0.03999497,2.4414062e-06,19.78
1.07507,900.125431060791,1.1089212,219.21075,0.4195498,,2.3694572,1.846187,159,0.3355318,311649,0.26194498,100,[ 0.353  0.473  0.276  0.388 -1.146],5.836647,88.48098,493.9368,100.0,-3.973915,15900,20060.23,0.20980138,,198.48135,1.2628491,-113.53556924159797,0.04306707,9.155273e-07,20.28
1.2949909,905.1528878211975,3.4698997,326.6202,0.036425084,,14.287557,1.6108481,160,2.1376138,313458,0.24562076,100,[ 0.354  0.471  0.272  0.394 -1.157],4.776779,87.16255,656.66547,100.0,-3.468666,16000,986726.94,0.33063528,,266.27457,5.6787934,-111.8176197100686,0.057086647,6.1798096e-06,18.09
1.0696613,910.9852805137634,1.154939,232.42603,0.30990314,,3.2178206,1.7312841,161,0.44788766,315399,0.24316895,100,[ 0.319  0.466  0.262  0.399 -1.173],5.4196396,87.95495,514.27026,100.0,-4.3207626,16100,40982.836,0.21295227,,216.20602,1.5652165,-112.72779367898569,0.042601757,-1.5258789e-06,19.41
