IterType,VarNormIw,MaxNormIw,ESSClassic,Delta,VarDiscRet,J,MaxVanillaIw,EpsThisIter,AvgDiscRet,AvgVanillaIw,VarVanillaIw,eRenyi2,AvgRet,MinVanillaIw,AvgNormIw,BatchSize,AvgEpLen,VarRet,Bound,VarJ,ESSRenyi,MinNormIw,VanillaAvgRet
2,3.50449e-18,0.01,100.0,0.6,3766.64328479,-74.7483,1.0,100,-74.7483037128,1.0,,1.0,-74.7483037128,1.0,0.01,200,104.89,3766.64328479,-108.806,61.0653,200.0,0.01,-74.7483037128
1,6.27744e-06,0.00890687,160.020176533,0.6,6181.55220659,-75.5843,1.74392,100,-85.4359861736,0.978976,0.240651,1.24641,-85.4359861736,0.00741879,0.005,200,117.77,6181.55220659,-102.472,54.4212,160.461425147,3.78906e-05,-85.4359861736
2,3.50449e-18,0.01,100.0,0.6,4965.91729489,-77.1109,1.0,100,-77.1108529691,1.0,,1.0,-77.1108529691,1.0,0.01,200,108.02,4965.91729489,-111.17,70.116,200.0,0.01,-77.1108529691
1,8.14123e-06,0.00999809,151.054967514,0.6,4951.61798747,-70.2572,2.06502,100,-78.8443053418,1.03271,0.347299,1.33357,-78.8443053418,0.00533751,0.005,200,109.35,4951.61798747,-98.0691,43.2737,149.972869893,2.58423e-05,-78.8443053418
2,3.50449e-18,0.01,100.0,0.6,10367.5813089,-96.5126,1.0,100,-96.5126281965,1.0,,1.0,-96.5126281965,1.0,0.01,200,130.26,10367.5813089,-130.572,101.311,200.0,0.01,-96.5126281965
1,4.27411e-06,0.0159506,170.924136147,0.6,6116.66342634,-84.439,3.28671,100,-80.6438863496,1.03028,0.181475,1.16448,-80.6438863496,0.505106,0.005,200,112.08,6116.66342634,-110.428,79.7943,171.751065407,0.0024513,-80.6438863496
2,3.50449e-18,0.01,100.0,0.6,8332.00963852,-88.0945,1.0,100,-88.0945362143,1.0,,1.0,-88.0945362143,1.0,0.01,200,120.49,8332.00963852,-122.154,90.8223,200.0,0.01,-88.0945362143
1,6.13417e-07,0.0083183,195.233542104,0.6,4939.96864446,-83.096,1.61129,100,-80.8003473976,0.96852,0.0230162,1.0472,-80.8003473976,0.827637,0.005,200,112.37,4939.96864446,-107.742,76.9782,190.986209031,0.00427269,-80.8003473976
2,3.50449e-18,0.01,100.0,0.6,4967.45007909,-78.4546,1.0,100,-78.4545850371,1.0,,1.0,-78.4545850371,1.0,0.01,200,109.5,4967.45007909,-112.514,70.1269,200.0,0.01,-78.4545850371
1,1.59972e-06,0.0123061,188.02842944,0.6,3729.0878414,-76.1742,2.50168,100,-77.1576417069,1.01644,0.06611,1.06001,-77.1576417069,0.797915,0.005,200,108.68,3729.0878414,-100.97,57.9571,188.677345762,0.00392505,-77.1576417069
2,3.50449e-18,0.01,100.0,0.6,4891.6193306,-80.3315,1.0,100,-80.3314987965,1.0,,1.0,-80.3314987965,1.0,0.01,200,112.28,4891.6193306,-114.39,69.5895,200.0,0.01,-80.3314987965
1,1.58352e-06,0.0139718,188.142474781,0.6,6121.94856103,-78.7415,2.74286,100,-81.6326411749,0.981568,0.0610274,1.07561,-81.6326411749,0.808618,0.005,200,112.57,6121.94856103,-103.719,66.0373,185.941426489,0.00411901,-81.6326411749
2,3.50449e-18,0.01,100.0,0.6,2558.90474499,-70.5726,1.0,100,-70.5726103868,1.0,,1.0,-70.5726103868,1.0,0.01,200,99.87,2558.90474499,-104.632,50.3321,200.0,0.01,-70.5726103868
1,9.56573e-07,0.00686525,192.664900715,0.6,3746.17820634,-72.6168,1.38104,100,-76.2339114879,1.00582,0.0387093,1.03312,-76.2339114879,0.408092,0.005,200,107.31,3746.17820634,-97.0961,52.4908,193.587855527,0.00202866,-76.2339114879
2,3.50449e-18,0.01,100.0,0.6,4919.56921984,-81.489,1.0,100,-81.4889633919,1.0,,1.0,-81.4889633919,1.0,0.01,200,113.38,4919.56921984,-115.546,69.7881,200.0,0.01,-81.4889633919
1,8.13585e-06,0.0249683,151.079438304,0.6,8231.38878557,-80.254,4.94304,100,-90.4653476603,0.989862,0.318869,1.24807,-90.4653476603,0.00126225,0.005,200,123.43,8231.38878557,-107.16,68.8733,160.246947329,6.37587e-06,-90.4653476603
2,3.50449e-18,0.01,100.0,0.6,8255.39842532,-90.2601,1.0,100,-90.2601053764,1.0,,1.0,-90.2601053764,1.0,0.01,200,123.34,8255.39842532,-124.319,90.4038,200.0,0.01,-90.2601053764
1,1.3294e-06,0.0102551,189.949752719,0.6,7246.00212266,-86.4254,1.99429,100,-84.9899743031,0.972343,0.0502752,1.05188,-84.9899743031,0.499682,0.005,200,116.72,7246.00212266,-111.126,83.9844,190.136596942,0.00256947,-84.9899743031
2,3.50449e-18,0.01,100.0,0.6,4944.01594561,-78.3517,1.0,100,-78.3517169957,1.0,,1.0,-78.3517169957,1.0,0.01,200,108.98,4944.01594561,-112.411,69.9612,200.0,0.01,-78.3517169957
1,3.60429e-06,0.00802881,174.909119812,0.6,3811.53288838,-72.936,1.65806,100,-73.7714997214,1.03257,0.153716,1.16121,-73.7714997214,0.137034,0.005,200,104.16,3811.53288838,-98.8881,54.4897,172.234780383,0.00066356,-73.7714997214
2,3.50449e-18,0.01,100.0,0.6,2627.20601864,-71.2774,1.0,100,-71.2774407721,1.0,,1.0,-71.2774407721,1.0,0.01,200,101.25,2627.20601864,-105.336,50.9994,200.0,0.01,-71.2774407721
1,2.62342e-06,0.00882077,181.091792562,0.6,4954.89639656,-72.1576,1.84456,100,-77.8398864092,1.04558,0.114721,1.1306,-77.8398864092,0.0286372,0.005,200,108.85,4954.89639656,-97.7655,51.7919,176.896890801,0.000136944,-77.8398864092
2,3.50449e-18,0.01,100.0,0.6,8258.84043695,-90.0312,1.0,100,-90.0311619782,1.0,,1.0,-90.0311619782,1.0,0.01,200,122.43,8258.84043695,-124.091,90.4226,200.0,0.01,-90.0311619782
1,1.4468e-05,0.0156001,126.91764558,0.6,7202.31247834,-76.882,3.12901,100,-85.3931894679,1.00288,0.582062,1.57843,-85.3931894679,0.000280431,0.005,200,117.54,7202.31247834,-107.14,72.5291,126.708390703,1.39812e-06,-85.3931894679
2,3.50449e-18,0.01,100.0,0.6,7242.2924912,-86.3712,1.0,100,-86.3712084967,1.0,,1.0,-86.3712084967,1.0,0.01,200,118.66,7242.2924912,-120.431,84.6751,200.0,0.01,-86.3712084967
1,4.61275e-06,0.0285905,168.977766007,0.6,3745.72623794,-79.4067,5.94993,100,-76.9693436681,1.04054,0.199775,1.08336,-76.9693436681,0.800383,0.005,200,108.6,3745.72623794,-104.474,65.7847,184.611132116,0.00384599,-76.9693436681
2,3.50449e-18,0.01,100.0,0.6,7229.61972863,-85.0588,1.0,100,-85.0588058563,1.0,,1.0,-85.0588058563,1.0,0.01,200,116.68,7229.61972863,-119.118,84.601,200.0,0.01,-85.0588058563
1,1.47837e-06,0.0103037,188.886113348,0.6,7184.85256433,-84.0708,2.08017,100,-86.52090552,1.00942,0.0602547,1.06418,-86.52090552,0.696184,0.005,200,119.23,7184.85256433,-108.915,81.5878,187.938317326,0.00344842,-86.52090552
2,3.50449e-18,0.01,100.0,0.6,8269.60409971,-90.2294,1.0,100,-90.2293801224,1.0,,1.0,-90.2293801224,1.0,0.01,200,123.41,8269.60409971,-124.289,90.4815,200.0,0.01,-90.2293801224
1,1.74433e-05,0.0149084,118.046904205,0.6,6102.20826264,-76.046,2.87517,100,-83.040078021,0.964277,0.648771,1.66265,-83.040078021,1.60018e-08,0.005,200,115.46,6102.20826264,-107.101,67.7563,120.289813196,8.2973e-11,-83.040078021
2,3.50449e-18,0.01,100.0,0.6,8273.3709242,-89.4964,1.0,100,-89.496436438,1.0,,1.0,-89.496436438,1.0,0.01,200,122.97,8273.3709242,-123.556,90.5021,200.0,0.01,-89.496436438
1,1.46529e-05,0.015184,126.327468511,0.6,7203.12899323,-78.2937,2.93188,100,-86.1342904587,0.965449,0.546316,1.52202,-86.1342904587,0.0187787,0.005,200,118.19,7203.12899323,-108.006,69.1723,131.404617939,9.72539e-05,-86.1342904587
2,3.50449e-18,0.01,100.0,0.6,3737.57901132,-74.8478,1.0,100,-74.8477993099,1.0,,1.0,-74.8477993099,1.0,0.01,200,105.5,3737.57901132,-108.906,60.8293,200.0,0.01,-74.8477993099
1,5.48701e-06,0.0153794,164.152009227,0.6,10305.8474996,-80.7615,3.04049,100,-98.2418614528,0.988496,0.21446,1.22589,-98.2418614528,0.18006,0.005,200,133.13,10305.8474996,-107.427,68.6444,163.146579241,0.000910778,-98.2418614528
2,3.50449e-18,0.01,100.0,0.6,8285.8358479,-89.2834,1.0,100,-89.2834435363,1.0,,1.0,-89.2834435363,1.0,0.01,200,122.6,8285.8358479,-123.345,90.5703,200.0,0.01,-89.2834435363
1,7.76368e-06,0.013007,152.789062412,0.6,2601.0443517,-73.4289,2.68998,100,-73.975704672,1.03405,0.332058,1.39,-73.975704672,0.0010691,0.005,200,104.88,2601.0443517,-101.825,49.1819,143.884486353,5.16946e-06,-73.975704672
2,3.50449e-18,0.01,100.0,0.6,7120.59451927,-87.579,1.0,100,-87.5790474896,1.0,,1.0,-87.5790474896,1.0,0.01,200,121.24,7120.59451927,-121.638,83.9606,200.0,0.01,-87.5790474896
1,8.62703e-06,0.0341602,148.88087648,0.6,4963.93626159,-78.3723,7.07069,100,-78.408693815,1.03493,0.36961,1.18924,-78.408693815,0.187735,0.005,200,109.24,4963.93626159,-104.636,63.5728,168.17409609,0.000906992,-78.408693815
2,3.50449e-18,0.01,100.0,0.6,4974.08571621,-79.2908,1.0,100,-79.290847795,1.0,,1.0,-79.290847795,1.0,0.01,200,109.72,4974.08571621,-113.35,70.1737,200.0,0.01,-79.290847795
1,3.91821e-07,0.00946624,196.929033901,0.6,4910.31009048,-79.6,1.90105,100,-80.6032155958,1.00412,0.0158022,1.0148,-80.6032155958,0.681471,0.005,200,112.33,4910.31009048,-103.861,68.6238,197.082761595,0.00339338,-80.6032155958
2,3.50449e-18,0.01,100.0,0.6,3770.25519616,-76.4865,1.0,100,-76.4865345107,1.0,,1.0,-76.4865345107,1.0,0.01,200,107.55,3770.25519616,-110.545,61.0946,200.0,0.01,-76.4865345107
1,4.65602e-06,0.015241,168.732276093,0.6,9340.78849401,-80.0992,3.1704,100,-92.921544749,1.04009,0.201471,1.17538,-92.921544749,0.462297,0.005,200,125.96,9340.78849401,-106.21,64.9361,170.157150687,0.0022224,-92.921544749
2,3.50449e-18,0.01,100.0,0.6,6109.0439804,-81.0488,1.0,100,-81.0488468069,1.0,,1.0,-81.0488468069,1.0,0.01,200,112.3,6109.0439804,-115.108,77.7686,200.0,0.01,-81.0488468069
1,6.19555e-06,0.0112017,160.43856543,0.6,6041.84717832,-76.5922,2.42557,100,-84.06224876,1.08268,0.290498,1.2458,-84.06224876,0.113572,0.005,200,116.25,6041.84717832,-103.473,60.674,160.539026021,0.000524494,-84.06224876
2,3.50449e-18,0.01,100.0,0.6,7203.12572789,-86.5439,1.0,100,-86.5439358097,1.0,,1.0,-86.5439358097,1.0,0.01,200,118.53,7203.12572789,-120.603,84.4458,200.0,0.01,-86.5439358097
1,1.36478e-05,0.0121052,129.602244413,0.6,6036.84154529,-76.5179,2.22976,100,-83.1389093491,0.920989,0.463055,1.48275,-83.1389093491,8.74483e-05,0.005,200,115.06,6036.84154529,-105.844,65.3065,134.884695049,4.74752e-07,-83.1389093491
2,3.50449e-18,0.01,100.0,0.6,6094.50614911,-81.4819,1.0,100,-81.481872419,1.0,,1.0,-81.481872419,1.0,0.01,200,113.21,6094.50614911,-115.541,77.676,200.0,0.01,-81.481872419
1,4.42225e-06,0.0102104,170.067210936,0.6,7246.62168684,-78.3687,2.04577,100,-84.1514101112,1.00181,0.177531,1.19694,-84.1514101112,0.121293,0.005,200,115.93,7246.62168684,-104.718,69.3885,167.093243443,0.00060537,-84.1514101112
2,3.50449e-18,0.01,100.0,0.6,8265.71176715,-90.4188,1.0,100,-90.4187704702,1.0,,1.0,-90.4187704702,1.0,0.01,200,123.69,8265.71176715,-124.478,90.4602,200.0,0.01,-90.4187704702
1,1.2614e-06,0.0071571,190.439147484,0.6,3735.14070207,-83.666,1.38689,100,-79.0678634071,0.968891,0.0473657,1.04709,-79.0678634071,0.256384,0.005,200,110.92,3735.14070207,-108.31,74.9792,191.005517196,0.00132308,-79.0678634071
2,3.50449e-18,0.01,100.0,0.6,11362.505618,-100.454,1.0,100,-100.454108655,1.0,,1.0,-100.454108655,1.0,0.01,200,135.31,11362.505618,-134.514,106.061,200.0,0.01,-100.454108655
1,2.66404e-06,0.00732185,180.827065455,0.6,6045.52071811,-87.8538,1.45976,100,-83.422607726,0.996852,0.105892,1.10691,-83.422607726,0.0892638,0.005,200,115.49,6045.52071811,-113.192,89.3142,180.683125704,0.000447729,-83.422607726
2,3.50449e-18,0.01,100.0,0.6,7162.59396025,-86.276,1.0,100,-86.2759712216,1.0,,1.0,-86.2759712216,1.0,0.01,200,119.04,7162.59396025,-120.335,84.2079,200.0,0.01,-86.2759712216
1,1.59822e-05,0.0122293,122.242478013,0.6,3812.40712227,-69.6617,2.5481,100,-74.0781213678,1.0418,0.693853,1.65748,-74.0781213678,3.71151e-05,0.005,200,104.51,3812.40712227,-100.668,41.1081,120.66539235,1.7813e-07,-74.0781213678
2,3.50449e-18,0.01,100.0,0.6,7215.14864514,-85.0386,1.0,100,-85.0385972936,1.0,,1.0,-85.0385972936,1.0,0.01,200,117.43,7215.14864514,-119.097,84.5163,200.0,0.01,-85.0385972936
1,2.2245e-06,0.011019,183.733111366,0.6,3817.11672617,-78.7393,2.28431,100,-76.3918192072,1.03653,0.0955998,1.07834,-76.3918192072,0.567923,0.005,200,107.13,3817.11672617,-103.749,69.1472,185.470168618,0.00273954,-76.3918192072
2,3.50449e-18,0.01,100.0,0.6,6062.30808181,-83.8351,1.0,100,-83.8350842884,1.0,,1.0,-83.8350842884,1.0,0.01,200,115.73,6062.30808181,-117.895,77.4705,200.0,0.01,-83.8350842884
1,5.8058e-06,0.00880226,162.460186661,0.6,7150.33976619,-79.7156,1.65571,100,-86.6741139299,0.940504,0.20542,1.20755,-86.6741139299,0.0284696,0.005,200,119.34,7150.33976619,-106.181,70.1661,165.624784975,0.000151353,-86.6741139299
2,3.50449e-18,0.01,100.0,0.6,7078.38361064,-88.6779,1.0,100,-88.6779197192,1.0,,1.0,-88.6779197192,1.0,0.01,200,122.66,7078.38361064,-122.737,83.7114,200.0,0.01,-88.6779197192
1,4.40967e-06,0.0102523,170.139698506,0.6,4957.64219205,-79.2984,2.06863,100,-77.7595522369,1.00886,0.179525,1.16421,-77.7595522369,0.0336538,0.005,200,108.9,4957.64219205,-105.284,70.9051,171.79040632,0.000166792,-77.7595522369
2,3.50449e-18,0.01,100.0,0.6,4930.96467254,-78.961,1.0,100,-78.9609584643,1.0,,1.0,-78.9609584643,1.0,0.01,200,110.61,4930.96467254,-113.02,69.8688,200.0,0.01,-78.9609584643
1,4.58614e-06,0.011943,169.129120523,0.6,4939.96283897,-74.3616,2.41538,100,-79.4142627151,1.01121,0.187583,1.20485,-79.4142627151,0.0532149,0.005,200,110.69,4939.96283897,-100.797,53.964,165.996150585,0.000263124,-79.4142627151
2,3.50449e-18,0.01,100.0,0.6,10355.812409,-96.8712,1.0,100,-96.8711877073,1.0,,1.0,-96.8711877073,1.0,0.01,200,131.0,10355.812409,-130.931,101.253,200.0,0.01,-96.8711877073
1,1.18365e-05,0.0107537,135.953381966,0.6,11343.9762566,-89.4786,2.05183,100,-102.104385597,0.954013,0.430915,1.39708,-102.104385597,0.00583223,0.005,200,137.07,11343.9762566,-117.945,102.516,143.155571677,3.05668e-05,-102.104385597
2,3.50449e-18,0.01,100.0,0.6,2588.04490882,-72.5898,1.0,100,-72.5898220269,1.0,,1.0,-72.5898220269,1.0,0.01,200,102.92,2588.04490882,-106.649,50.6178,200.0,0.01,-72.5898220269
1,4.83489e-06,0.0232882,167.724940063,0.6,8195.31317733,-79.1481,4.71843,100,-91.2669330448,1.01305,0.198476,1.10588,-91.2669330448,0.388593,0.005,200,124.97,8195.31317733,-104.475,64.7829,180.851055114,0.00191793,-91.2669330448
2,3.50449e-18,0.01,100.0,0.6,1392.36143489,-67.9966,1.0,100,-67.9965823698,1.0,,1.0,-67.9965823698,1.0,0.01,200,97.17,1392.36143489,-102.044,37.1273,200.0,0.01,-67.9965823698
1,1.52516e-06,0.0128318,188.554441991,0.6,8271.64190265,-78.1868,2.57593,100,-91.4861398056,1.00373,0.0614626,1.05986,-91.4861398056,0.770177,0.005,200,124.37,8271.64190265,-102.981,65.3085,188.70472191,0.00383657,-91.4861398056
2,3.50449e-18,0.01,100.0,0.6,2603.49212628,-75.5312,1.0,100,-75.5311468524,1.0,,1.0,-75.5311468524,1.0,0.01,200,106.75,2603.49212628,-109.59,50.7687,200.0,0.01,-75.5311468524
1,2.29127e-06,0.00917009,183.28575269,0.6,7173.7079549,-79.5859,1.82105,100,-87.7540780486,0.99293,0.0903595,1.08858,-87.7540780486,0.353274,0.005,200,120.75,7173.7079549,-104.714,60.8982,183.72486108,0.00177895,-87.7540780486
2,3.50449e-18,0.01,100.0,0.6,6085.77003,-82.6358,1.0,100,-82.6357799415,1.0,,1.0,-82.6357799415,1.0,0.01,200,114.4,6085.77003,-116.695,77.6203,200.0,0.01,-82.6357799415
1,2.62555e-06,0.0120823,181.077913288,0.6,6027.75865372,-80.6382,2.41997,100,-83.0031128488,1.00145,0.105327,1.09721,-83.0031128488,0.17283,0.005,200,115.06,6027.75865372,-105.865,70.6247,182.279829889,0.000862899,-83.0031128488
2,3.50449e-18,0.01,100.0,0.6,2588.98551174,-74.3924,1.0,100,-74.3924355039,1.0,,1.0,-74.3924355039,1.0,0.01,200,105.94,2588.98551174,-108.451,50.627,200.0,0.01,-74.3924355039
1,9.63914e-06,0.0101221,144.546525416,0.6,7153.79822807,-72.2959,2.04549,100,-87.3241513486,1.01041,0.393632,1.38821,-87.3241513486,0.00576272,0.005,200,119.89,7153.79822807,-100.671,38.9936,144.070873335,2.85169e-05,-87.3241513486
2,3.50449e-18,0.01,100.0,0.6,6018.5071729,-83.759,1.0,100,-83.7589731236,1.0,,1.0,-83.7589731236,1.0,0.01,200,116.19,6018.5071729,-117.818,77.1902,200.0,0.01,-83.7589731236
1,1.22657e-05,0.0104101,134.39283377,0.6,2593.11172284,-68.9977,2.01317,100,-71.2716234633,0.966936,0.458721,1.4605,-71.2716234633,0.000375973,0.005,200,101.02,2593.11172284,-98.1031,28.1192,136.939504731,1.94415e-06,-71.2716234633
2,3.50449e-18,0.01,100.0,0.6,3765.209418,-75.7327,1.0,100,-75.7326684651,1.0,,1.0,-75.7326684651,1.0,0.01,200,106.64,3765.209418,-109.783,61.0537,200.0,0.01,-75.7326684651
1,2.15238e-06,0.0148687,184.218925932,0.6,4930.06046228,-75.4672,3.04033,100,-78.6296901636,1.02239,0.0899938,1.06261,-78.6296901636,0.757472,0.005,200,109.77,4930.06046228,-100.293,56.6096,188.216288549,0.00370442,-78.6296901636
2,3.50449e-18,0.01,100.0,0.6,8248.32706988,-90.5896,1.0,100,-90.589639235,1.0,,1.0,-90.589639235,1.0,0.01,200,123.78,8248.32706988,-124.649,90.3651,200.0,0.01,-90.589639235
1,2.78837e-06,0.00964527,180.021781316,0.6,7239.51192735,-85.5252,1.9365,100,-83.9842323101,1.00386,0.112397,1.10519,-83.9842323101,0.0488237,0.005,200,116.07,7239.51192735,-110.844,83.5409,180.964079465,0.00024318,-83.9842323101
2,3.50449e-18,0.01,100.0,0.6,1357.40164604,-69.7852,1.0,100,-69.7852174067,1.0,,1.0,-69.7852174067,1.0,0.01,200,99.92,1357.40164604,-103.798,36.6583,200.0,0.01,-69.7852174067
1,9.38427e-06,0.0121422,145.614041932,0.6,6101.90893081,-69.5484,2.35353,100,-82.4302513126,0.969153,0.35257,1.35651,-82.4302513126,0.000900189,0.005,200,114.45,6101.90893081,-97.5981,40.6948,147.437712828,4.64421e-06,-82.4302513126
2,3.50449e-18,0.01,100.0,0.6,7219.83997427,-85.6013,1.0,100,-85.6012929647,1.0,,1.0,-85.6012929647,1.0,0.01,200,117.95,7219.83997427,-119.661,84.5437,200.0,0.01,-85.6012929647
1,1.4743e-06,0.0133801,188.914962151,0.6,3794.03038516,-77.774,2.66927,100,-74.6275540917,0.997476,0.0586748,1.07738,-74.6275540917,0.795255,0.005,200,105.11,3794.03038516,-102.772,65.0914,185.636026181,0.00398634,-74.6275540917
2,3.50449e-18,0.01,100.0,0.6,6003.18621706,-84.2545,1.0,100,-84.2544852002,1.0,,1.0,-84.2544852002,1.0,0.01,200,116.62,6003.18621706,-118.314,77.0919,200.0,0.01,-84.2544852002
1,1.85337e-06,0.00906681,186.260656038,0.6,2603.30333662,-75.9915,1.80457,100,-72.191730644,0.99515,0.0734173,1.06808,-72.191730644,0.0724476,0.005,200,102.51,2603.30333662,-100.881,57.7268,187.251294207,0.000364003,-72.191730644
2,3.50449e-18,0.01,100.0,0.6,3784.42609153,-74.0094,1.0,100,-74.009356149,1.0,,1.0,-74.009356149,1.0,0.01,200,104.27,3784.42609153,-108.069,61.2093,200.0,0.01,-74.009356149
1,7.61379e-06,0.0325797,153.488528946,0.6,2596.71289448,-71.156,7.02415,100,-72.1169738065,1.07799,0.35391,1.08379,-72.1169738065,0.762918,0.005,200,102.21,2596.71289448,-96.2283,49.3023,184.537259284,0.0035386,-72.1169738065
2,3.50449e-18,0.01,100.0,0.6,8234.89496897,-90.6938,1.0,100,-90.693790935,1.0,,1.0,-90.693790935,1.0,0.01,200,124.1,8234.89496897,-124.752,90.2915,200.0,0.01,-90.693790935
1,1.96419e-06,0.00755632,185.498846584,0.6,4914.37080642,-83.6612,1.49521,100,-80.8536222363,0.989374,0.0769067,1.09371,-80.8536222363,0.228015,0.005,200,112.28,4914.37080642,-108.848,76.3537,182.864258089,0.00115232,-80.8536222363
2,3.50449e-18,0.01,100.0,0.6,3784.49374421,-76.566,1.0,100,-76.5659948179,1.0,,1.0,-76.5659948179,1.0,0.01,200,107.23,3784.49374421,-110.625,61.2099,200.0,0.01,-76.5659948179
1,1.23249e-05,0.0121787,134.18032846,0.6,8293.50288215,-72.2463,2.36956,100,-88.9458685368,0.972831,0.466572,1.48541,-88.9458685368,0.00143504,0.005,200,121.52,8293.50288215,-101.599,42.6427,134.642908763,7.37558e-06,-88.9458685368
2,3.50449e-18,0.01,100.0,0.6,7247.86666662,-84.3863,1.0,100,-84.3863194768,1.0,,1.0,-84.3863194768,1.0,0.01,200,115.9,7247.86666662,-118.446,84.7077,200.0,0.01,-84.3863194768
1,6.60106e-06,0.0127202,158.387873498,0.6,4917.70294081,-74.5221,2.59369,100,-79.7167447513,1.01952,0.274449,1.24325,-79.7167447513,0.0630993,0.005,200,111.2,4917.70294081,-101.376,57.7615,160.868936126,0.000309457,-79.7167447513
2,3.50449e-18,0.01,100.0,0.6,3792.3318882,-75.3308,1.0,100,-75.3307765602,1.0,,1.0,-75.3307765602,1.0,0.01,200,106.33,3792.3318882,-109.389,61.2732,200.0,0.01,-75.3307765602
1,1.47256e-05,0.011345,126.097016657,0.6,7211.06266688,-68.197,2.05217,100,-85.0625594488,0.904435,0.481824,1.49631,-85.0625594488,0.000221012,0.005,200,117.1,7211.06266688,-97.6569,31.9655,133.662057402,1.22182e-06,-85.0625594488
2,3.50449e-18,0.01,100.0,0.6,6081.32667018,-82.1658,1.0,100,-82.1657579522,1.0,,1.0,-82.1657579522,1.0,0.01,200,113.93,6081.32667018,-116.224,77.592,200.0,0.01,-82.1657579522
1,1.4759e-06,0.0106205,188.903679189,0.6,2597.17132133,-74.8557,2.15917,100,-71.1518318588,1.01651,0.0610014,1.07683,-71.1518318588,0.394521,0.005,200,100.74,2597.17132133,-99.8468,56.7563,185.73076482,0.00194057,-71.1518318588
2,3.50449e-18,0.01,100.0,0.6,8184.57365633,-91.2536,1.0,100,-91.253657154,1.0,,1.0,-91.253657154,1.0,0.01,200,124.32,8184.57365633,-125.313,90.0151,200.0,0.01,-91.253657154
1,1.57333e-05,0.0129072,122.987356873,0.6,9326.22850657,-80.9173,2.4047,100,-93.3874542509,0.931531,0.546101,1.52915,-93.3874542509,0.000549794,0.005,200,127.08,9326.22850657,-110.699,80.1618,130.791697044,2.95102e-06,-93.3874542509
2,3.50449e-18,0.01,100.0,0.6,10265.3833314,-99.0201,1.0,100,-99.020151283,1.0,,1.0,-99.020151283,1.0,0.01,200,134.1,10265.3833314,-133.082,100.81,200.0,0.01,-99.020151283
1,1.27426e-06,0.0102516,190.346507686,0.6,4893.54578152,-88.2386,2.02714,100,-79.7269413728,0.988697,0.0498248,1.05456,-79.7269413728,0.447392,0.005,200,111.66,4893.54578152,-112.972,84.0975,189.652351831,0.00226253,-79.7269413728
2,3.50449e-18,0.01,100.0,0.6,6116.70382054,-82.3185,1.0,100,-82.3184761442,1.0,,1.0,-82.3184761442,1.0,0.01,200,113.33,6116.70382054,-116.377,77.8173,200.0,0.01,-82.3184761442
1,6.06154e-06,0.0186996,161.12799676,0.6,10355.7302872,-84.2194,3.67217,100,-97.5702427211,0.981886,0.233757,1.23228,-97.5702427211,0.558555,0.005,200,131.71,10355.7302872,-110.954,77.9959,162.301181919,0.0028443,-97.5702427211
2,3.50449e-18,0.01,100.0,0.6,2593.58572613,-71.6385,1.0,100,-71.6384633744,1.0,,1.0,-71.6384633744,1.0,0.01,200,101.82,2593.58572613,-105.698,50.672,200.0,0.01,-71.6384633744
1,5.12743e-06,0.0301977,166.103076672,0.6,4900.05255724,-73.8173,6.33484,100,-80.189640393,1.0489,0.225644,1.10432,-80.189640393,0.205085,0.005,200,112.41,4900.05255724,-99.1258,51.8125,181.106115893,0.000977622,-80.189640393
2,3.50449e-18,0.01,100.0,0.6,9394.965744,-92.5409,1.0,100,-92.5408949405,1.0,,1.0,-92.5408949405,1.0,0.01,200,125.52,9394.965744,-126.6,96.4418,200.0,0.01,-92.5408949405
1,5.26749e-06,0.0160224,165.337624208,0.6,6105.96175107,-80.9952,3.17715,100,-83.2746257867,0.991475,0.207123,1.22289,-83.2746257867,0.133383,0.005,200,114.92,6105.96175107,-107.628,74.3158,163.547435359,0.000672649,-83.2746257867
2,3.50449e-18,0.01,100.0,0.6,4911.10873214,-81.036,1.0,100,-81.0359681258,1.0,,1.0,-81.0359681258,1.0,0.01,200,113.28,4911.10873214,-115.095,69.728,200.0,0.01,-81.0359681258
1,3.61749e-06,0.0151809,174.828847858,0.6,12401.7487172,-89.5839,2.97573,100,-103.693889624,0.980091,0.138995,1.13377,-103.693889624,0.347683,0.005,200,138.6,12401.7487172,-115.228,89.1858,176.402604505,0.00177373,-103.693889624
2,3.50449e-18,0.01,100.0,0.6,6105.60924242,-83.4247,1.0,100,-83.4246605727,1.0,,1.0,-83.4246605727,1.0,0.01,200,115.05,6105.60924242,-117.484,77.7467,200.0,0.01,-83.4246605727
1,2.59592e-06,0.00903096,181.271501114,0.6,2570.97325739,-74.815,1.82603,100,-72.3096367776,1.01098,0.10613,1.10043,-72.3096367776,0.284739,0.005,200,102.81,2570.97325739,-100.079,57.8367,181.74758611,0.00140823,-72.3096367776
2,3.50449e-18,0.01,100.0,0.6,8337.51560757,-88.786,1.0,100,-88.785961515,1.0,,1.0,-88.785961515,1.0,0.01,200,121.33,8337.51560757,-122.845,90.8523,200.0,0.01,-88.785961515
1,2.79352e-05,0.0165589,94.7050487556,0.6,9362.18918599,-76.0445,3.60934,100,-92.9891901574,1.08985,1.32722,2.10539,-92.9891901574,2.0803e-09,0.005,200,126.29,9362.18918599,-110.99,66.0354,94.9941550215,9.54399e-12,-92.9891901574
