MinNormIw,VanillaAvgRet,IterType,VarRet,AvgVanillaIw,eRenyi2,VarJ,MaxVanillaIw,VarDiscRet,ESSRenyi,AvgEpLen,ESSClassic,AvgDiscRet,Delta,AvgRet,VarNormIw,MaxNormIw,J,EpsThisIter,Bound,VarVanillaIw,BatchSize,AvgNormIw,MinVanillaIw
0.0025,4999.932137057662,2,0.007803202727207971,1.0,1.0,0.07064645,1.0,0.007803202727207971,500.0,500.0,400.0,4999.932137057662,0.8,4999.932137057662,5.434597e-20,0.0025,4999.9336,100,4874.9336,,500,0.0024999997,1.0
0.002,4999.927116595246,1,0.005283844425509507,1.0,1.0,0.07102718,1.0,0.005283844425509507,500.0,500.0,500.00000664260017,4999.927116595246,0.8,4999.927116595246,5.431875e-20,0.002,4999.9326,100,4888.1294,,500,0.0020000003,1.0
0.01,4999.925786405422,2,0.005234652653327607,1.0,1.0,0.0720045,1.0,0.005234652653327607,500.0,500.0,100.0,4999.925786405422,0.8,4999.925786405422,3.5044917e-18,0.01,4999.926,100,4749.926,,500,0.009999998,1.0
0.005,4999.93917233425,2,0.004802647758392094,1.0,1.0,0.07081243,1.0,0.004802647758392094,500.0,500.0,200.00000010221265,4999.93917233425,0.8,4999.93917233425,2.179301e-19,0.005,4999.9326,100,4823.156,,500,0.0049999994,1.0
0.0033333334,4999.917479805169,2,0.007697150073817985,1.0,1.0,0.07702424,1.0,0.007697150073817985,500.0,500.0,299.999969473632,4999.917479805169,0.8,4999.917479805169,5.4391416e-20,0.0033333334,4999.9277,100,4855.5903,,500,0.0033333336,1.0
0.0025,4999.93698417226,2,0.008115458307007637,1.0,1.0,0.08046274,1.0,0.008115458307007637,500.0,500.0,400.0,4999.93698417226,0.8,4999.93698417226,5.434597e-20,0.0025,4999.9297,100,4874.9297,,500,0.0024999997,1.0
0.002,4999.931845767967,1,0.003532072764430426,1.0,1.0,0.07667799,1.0,0.003532072764430426,500.0,500.0,500.00000664260017,4999.931845767967,0.8,4999.931845767967,5.431875e-20,0.002,4999.931,100,4888.128,,500,0.0020000003,1.0
0.01,4999.930955569461,2,0.004443854952649469,1.0,1.0,0.06632213,1.0,0.004443854952649469,500.0,500.0,100.0,4999.930955569461,0.8,4999.930955569461,3.5044917e-18,0.01,4999.9316,100,4749.9316,,500,0.009999998,1.0
0.005,4999.928879966553,2,0.004903687946165629,1.0,1.0,0.068020925,1.0,0.004903687946165629,500.0,500.0,200.00000010221265,4999.928879966553,0.8,4999.928879966553,2.179301e-19,0.005,4999.93,100,4823.1533,,500,0.0049999994,1.0
0.0033333334,4999.920758540284,2,0.008054785776100254,1.0,1.0,0.07590076,1.0,0.008054785776100254,500.0,500.0,299.999969473632,4999.920758540284,0.8,4999.920758540284,5.4391416e-20,0.0033333334,4999.927,100,4855.5894,,500,0.0033333336,1.0
0.0025,4999.928884320787,2,0.00432281691397153,1.0,1.0,0.0734272,1.0,0.00432281691397153,500.0,500.0,400.0,4999.928884320787,0.8,4999.928884320787,5.434597e-20,0.0025,4999.9272,100,4874.9272,,500,0.0024999997,1.0
0.00199939,4999.928776192856,1,0.004558750016486874,0.99999213,1.0,0.072229646,1.0001922,0.004558750016486874,500.0,500.0,499.9999806358995,4999.928776192856,0.8,4999.928776192856,2.7546296e-14,0.0020004,4999.9287,100,4888.1255,6.8865664e-09,500,0.002,0.99968714
0.01,4999.925644971834,2,0.010132311408091812,1.0,1.0,0.10016532,1.0,0.010132311408091812,500.0,500.0,100.0,4999.925644971834,0.8,4999.925644971834,3.5044917e-18,0.01,4999.926,100,4749.926,,500,0.009999998,1.0
0.005,4999.9201536528235,2,0.005643625945070496,1.0,1.0,0.08841723,1.0,0.005643625945070496,500.0,500.0,200.00000010221265,4999.9201536528235,0.8,4999.9201536528235,2.179301e-19,0.005,4999.923,100,4823.146,,500,0.0049999994,1.0
0.0033333334,4999.92656535097,2,0.005883186956590295,1.0,1.0,0.08460274,1.0,0.005883186956590295,500.0,500.0,299.999969473632,4999.92656535097,0.8,4999.92656535097,5.4391416e-20,0.0033333334,4999.9243,100,4855.587,,500,0.0033333336,1.0
0.0025,4999.932153036965,2,0.0049303085820440904,1.0,1.0,0.081244476,1.0,0.0049303085820440904,500.0,500.0,400.0,4999.932153036965,0.8,4999.932153036965,5.434597e-20,0.0025,4999.9263,100,4874.9263,,500,0.0024999997,1.0
0.002,4999.930637506725,1,0.004646768942720579,1.0,1.0,0.078771666,1.0,0.004646768942720579,500.0,500.0,500.00000664260017,4999.930637506725,0.8,4999.930637506725,5.431875e-20,0.002,4999.928,100,4888.125,,500,0.0020000003,1.0
0.01,4999.927964782476,2,0.0045257902134829674,1.0,1.0,0.06693778,1.0,0.0045257902134829674,500.0,500.0,100.0,4999.927964782476,0.8,4999.927964782476,3.5044917e-18,0.01,4999.928,100,4749.928,,500,0.009999998,1.0
0.005,4999.933774739392,2,0.004550048867369928,1.0,1.0,0.0670896,1.0,0.004550048867369928,500.0,500.0,200.00000010221265,4999.933774739392,0.8,4999.933774739392,2.179301e-19,0.005,4999.931,100,4823.1543,,500,0.0049999994,1.0
0.0033333334,4999.942837019767,2,0.003544070051062912,1.0,1.0,0.06482711,1.0,0.003544070051062912,500.0,500.0,299.999969473632,4999.942837019767,0.8,4999.942837019767,5.4391416e-20,0.0033333334,4999.9355,100,4855.598,,500,0.0033333336,1.0
0.0025,4999.928051069288,2,0.00581696186071629,1.0,1.0,0.067815766,1.0,0.00581696186071629,500.0,500.0,400.0,4999.928051069288,0.8,4999.928051069288,5.434597e-20,0.0025,4999.9336,100,4874.9336,,500,0.0024999997,1.0
0.002,4999.920867624544,1,0.00701355729342171,1.0,1.0,0.07135611,1.0,0.00701355729342171,500.0,500.0,500.00000664260017,4999.920867624544,0.8,4999.920867624544,5.431875e-20,0.002,4999.931,100,4888.128,,500,0.0020000003,1.0
0.01,4999.930490483097,2,0.003931339712893983,1.0,1.0,0.062396973,1.0,0.003931339712893983,500.0,500.0,100.0,4999.930490483097,0.8,4999.930490483097,3.5044917e-18,0.01,4999.9307,100,4749.9307,,500,0.009999998,1.0
0.005,4999.928653471036,2,0.004867712342446975,1.0,1.0,0.0660173,1.0,0.004867712342446975,500.0,500.0,200.00000010221265,4999.928653471036,0.8,4999.928653471036,2.179301e-19,0.005,4999.9297,100,4823.153,,500,0.0049999994,1.0
0.0033333334,4999.932932728894,2,0.004449192649487241,1.0,1.0,0.06614908,1.0,0.004449192649487241,500.0,500.0,299.999969473632,4999.932932728894,0.8,4999.932932728894,5.4391416e-20,0.0033333334,4999.9307,100,4855.5933,,500,0.0033333336,1.0
0.0025,4999.940047719242,2,0.003647005781651998,1.0,1.0,0.064815395,1.0,0.003647005781651998,500.0,500.0,400.0,4999.940047719242,0.8,4999.940047719242,5.434597e-20,0.0025,4999.9336,100,4874.9336,,500,0.0024999997,1.0
0.002,4999.9246607019295,1,0.005934574844761759,1.0,1.0,0.06742885,1.0,0.005934574844761759,500.0,500.0,500.00000664260017,4999.9246607019295,0.8,4999.9246607019295,5.431875e-20,0.002,4999.932,100,4888.129,,500,0.0020000003,1.0
0.01,4999.937809438618,2,0.004981859716700101,1.0,1.0,0.07022912,1.0,0.004981859716700101,500.0,500.0,100.0,4999.937809438618,0.8,4999.937809438618,3.5044917e-18,0.01,4999.9375,100,4749.9375,,500,0.009999998,1.0
0.005,4999.932456824407,2,0.004500880553986936,1.0,1.0,0.06856609,1.0,0.004500880553986936,500.0,500.0,200.00000010221265,4999.932456824407,0.8,4999.932456824407,2.179301e-19,0.005,4999.9355,100,4823.1587,,500,0.0049999994,1.0
0.0033333334,4999.929452164013,2,0.004579473787356169,1.0,1.0,0.0682187,1.0,0.004579473787356169,500.0,500.0,299.999969473632,4999.929452164013,0.8,4999.929452164013,5.4391416e-20,0.0033333334,4999.9326,100,4855.595,,500,0.0033333336,1.0
0.0025,4999.923610701141,2,0.005656716939308623,1.0,1.0,0.070052125,1.0,0.005656716939308623,500.0,500.0,400.0,4999.923610701141,0.8,4999.923610701141,5.434597e-20,0.0025,4999.9307,100,4874.9307,,500,0.0024999997,1.0
0.0019958795,4999.930648707717,1,0.005056908379456645,1.0000162,1.0000001,0.07018398,1.0008041,0.005056908379456645,499.99994039536233,500.0,499.9998888090402,4999.930648707717,0.8,4999.930648707717,5.5689475e-13,0.0020015757,4999.932,100,4888.129,1.3922848e-07,500,0.002,0.99795586
0.01,4999.926427539939,2,0.005540313897367287,1.0,1.0,0.07407404,1.0,0.005540313897367287,500.0,500.0,100.0,4999.926427539939,0.8,4999.926427539939,3.5044917e-18,0.01,4999.9263,100,4749.9263,,500,0.009999998,1.0
0.005,4999.937285941842,2,0.005180431667429228,1.0,1.0,0.07306149,1.0,0.005180431667429228,500.0,500.0,200.00000010221265,4999.937285941842,0.8,4999.937285941842,2.179301e-19,0.005,4999.9316,100,4823.155,,500,0.0049999994,1.0
0.0033333334,4999.922171831582,2,0.005901735775482304,1.0,1.0,0.07434097,1.0,0.005901735775482304,500.0,500.0,299.999969473632,4999.922171831582,0.8,4999.922171831582,5.4391416e-20,0.0033333334,4999.9287,100,4855.5913,,500,0.0033333336,1.0
0.0025,4999.925300000656,2,0.00463904438626263,1.0,1.0,0.072772205,1.0,0.00463904438626263,500.0,500.0,400.0,4999.925300000656,0.8,4999.925300000656,5.434597e-20,0.0025,4999.9277,100,4874.9277,,500,0.0024999997,1.0
0.002,4999.921720543245,1,0.005578108280492843,1.0,1.0,0.07312429,1.0,0.005578108280492843,500.0,500.0,500.00000664260017,4999.921720543245,0.8,4999.921720543245,5.431875e-20,0.002,4999.9272,100,4888.124,,500,0.0020000003,1.0
0.01,4999.932026401326,2,0.005408853998041056,1.0,1.0,0.07317671,1.0,0.005408853998041056,500.0,500.0,100.0,4999.932026401326,0.8,4999.932026401326,3.5044917e-18,0.01,4999.932,100,4749.932,,500,0.009999998,1.0
0.005,4999.930393993768,2,0.00399572645697141,1.0,1.0,0.068230234,1.0,0.00399572645697141,500.0,500.0,200.00000010221265,4999.930393993768,0.8,4999.930393993768,2.179301e-19,0.005,4999.931,100,4823.1543,,500,0.0049999994,1.0
0.0033333334,4999.927934628127,2,0.004364286279892107,1.0,1.0,0.06742808,1.0,0.004364286279892107,500.0,500.0,299.999969473632,4999.927934628127,0.8,4999.927934628127,5.4391416e-20,0.0033333334,4999.9297,100,4855.5923,,500,0.0033333336,1.0
0.0025,4999.942708713403,2,0.0026659119368008704,1.0,1.0,0.064030275,1.0,0.0026659119368008704,500.0,500.0,400.0,4999.942708713403,0.8,4999.942708713403,5.434597e-20,0.0025,4999.9336,100,4874.9336,,500,0.0024999997,1.0
0.002,4999.933967027271,1,0.004565496431227583,1.0,1.0,0.06468242,1.0,0.004565496431227583,500.0,500.0,500.00000664260017,4999.933967027271,0.8,4999.933967027271,5.431875e-20,0.002,4999.9336,100,4888.1304,,500,0.0020000003,1.0
0.01,4999.91917327419,2,0.006773997565151691,1.0,1.0,0.081908375,1.0,0.006773997565151691,500.0,500.0,100.0,4999.91917327419,0.8,4999.91917327419,3.5044917e-18,0.01,4999.9194,100,4749.9194,,500,0.009999998,1.0
0.005,4999.925573888205,2,0.006463338213749478,1.0,1.0,0.08102654,1.0,0.006463338213749478,500.0,500.0,200.00000010221265,4999.925573888205,0.8,4999.925573888205,2.179301e-19,0.005,4999.9224,100,4823.1455,,500,0.0049999994,1.0
0.0033333334,4999.923353483785,2,0.008645784572728679,1.0,1.0,0.0850239,1.0,0.008645784572728679,500.0,500.0,299.999969473632,4999.923353483785,0.8,4999.923353483785,5.4391416e-20,0.0033333334,4999.923,100,4855.5854,,500,0.0033333336,1.0
0.0025,4999.943182337369,2,0.002930745186382847,1.0,1.0,0.07890348,1.0,0.002930745186382847,500.0,500.0,400.0,4999.943182337369,0.8,4999.943182337369,5.434597e-20,0.0025,4999.9277,100,4874.9277,,500,0.0024999997,1.0
0.002,4999.926004761658,1,0.01100569082156154,1.0,1.0,0.08462191,1.0,0.01100569082156154,500.0,500.0,500.00000664260017,4999.926004761658,0.8,4999.926004761658,5.431875e-20,0.002,4999.928,100,4888.125,,500,0.0020000003,1.0
0.01,4999.9209057825965,2,0.004899039891867722,1.0,1.0,0.06963168,1.0,0.004899039891867722,500.0,500.0,100.0,4999.9209057825965,0.8,4999.9209057825965,3.5044917e-18,0.01,4999.921,100,4749.921,,500,0.009999998,1.0
0.005,4999.921667452571,2,0.004852634783884603,1.0,1.0,0.06946471,1.0,0.004852634783884603,500.0,500.0,200.00000010221265,4999.921667452571,0.8,4999.921667452571,2.179301e-19,0.005,4999.921,100,4823.144,,500,0.0049999994,1.0
0.0033333334,4999.928928531991,2,0.004150255458461583,1.0,1.0,0.067818545,1.0,0.004150255458461583,500.0,500.0,299.999969473632,4999.928928531991,0.8,4999.928928531991,5.4391416e-20,0.0033333334,4999.924,100,4855.5864,,500,0.0033333336,1.0
0.0025,4999.928802555673,2,0.004819877031830536,1.0,1.0,0.068171404,1.0,0.004819877031830536,500.0,500.0,400.0,4999.928802555673,0.8,4999.928802555673,5.434597e-20,0.0025,4999.925,100,4874.925,,500,0.0024999997,1.0
0.002,4999.927709494232,1,0.005292951895183448,1.0,1.0,0.06905117,1.0,0.005292951895183448,500.0,500.0,500.00000664260017,4999.927709494232,0.8,4999.927709494232,5.431875e-20,0.002,4999.926,100,4888.1226,,500,0.0020000003,1.0
0.01,4999.932281369155,2,0.005891921711829166,1.0,1.0,0.07637438,1.0,0.005891921711829166,500.0,500.0,100.0,4999.932281369155,0.8,4999.932281369155,3.5044917e-18,0.01,4999.9326,100,4749.9326,,500,0.009999998,1.0
0.005,4999.931449990184,2,0.006329337882596938,1.0,1.0,0.07778374,1.0,0.006329337882596938,500.0,500.0,200.00000010221265,4999.931449990184,0.8,4999.931449990184,2.179301e-19,0.005,4999.9316,100,4823.155,,500,0.0049999994,1.0
0.0033333334,4999.914748517484,2,0.008446513769040149,1.0,1.0,0.08298666,1.0,0.008446513769040149,500.0,500.0,299.999969473632,4999.914748517484,0.8,4999.914748517484,5.4391416e-20,0.0033333334,4999.9263,100,4855.589,,500,0.0033333336,1.0
0.0025,4999.926420913142,2,0.005124216438652343,1.0,1.0,0.08020505,1.0,0.005124216438652343,500.0,500.0,400.0,4999.926420913142,0.8,4999.926420913142,5.434597e-20,0.0025,4999.9263,100,4874.9263,,500,0.0024999997,1.0
0.002,4999.925855025149,1,0.005749581009659832,1.0,1.0,0.07927345,1.0,0.005749581009659832,500.0,500.0,500.00000664260017,4999.925855025149,0.8,4999.925855025149,5.431875e-20,0.002,4999.9263,100,4888.123,,500,0.0020000003,1.0
0.01,4999.932345181108,2,0.004935471531525424,1.0,1.0,0.06988332,1.0,0.004935471531525424,500.0,500.0,100.0,4999.932345181108,0.8,4999.932345181108,3.5044917e-18,0.01,4999.932,100,4749.932,,500,0.009999998,1.0
0.005,4999.9257597972655,2,0.00415648682935392,1.0,1.0,0.06715146,1.0,0.00415648682935392,500.0,500.0,200.00000010221265,4999.9257597972655,0.8,4999.9257597972655,2.179301e-19,0.005,4999.9287,100,4823.152,,500,0.0049999994,1.0
0.0033333334,4999.93417072201,2,0.004190188303996624,1.0,1.0,0.06628845,1.0,0.004190188303996624,500.0,500.0,299.999969473632,4999.93417072201,0.8,4999.93417072201,5.4391416e-20,0.0033333334,4999.9307,100,4855.5933,,500,0.0033333336,1.0
0.0025,4999.9268211240005,2,0.004262220694114552,1.0,1.0,0.06598195,1.0,0.004262220694114552,500.0,500.0,400.0,4999.9268211240005,0.8,4999.9268211240005,5.434597e-20,0.0025,4999.93,100,4874.93,,500,0.0024999997,1.0
0.002,4999.9410032711,1,0.003721775257668169,1.0,1.0,0.06512041,1.0,0.003721775257668169,500.0,500.0,500.00000664260017,4999.9410032711,0.8,4999.9410032711,5.431875e-20,0.002,4999.933,100,4888.13,,500,0.0020000003,1.0
0.01,4999.926093037601,2,0.005576580375594964,1.0,1.0,0.07432009,1.0,0.005576580375594964,500.0,500.0,100.0,4999.926093037601,0.8,4999.926093037601,3.5044917e-18,0.01,4999.926,100,4749.926,,500,0.009999998,1.0
0.005,4999.929850358216,2,0.0041079851953244526,1.0,1.0,0.06927544,1.0,0.0041079851953244526,500.0,500.0,200.00000010221265,4999.929850358216,0.8,4999.929850358216,2.179301e-19,0.005,4999.9277,100,4823.151,,500,0.0049999994,1.0
0.0033333334,4999.928558126251,2,0.00556535368569666,1.0,1.0,0.07096781,1.0,0.00556535368569666,500.0,500.0,299.999969473632,4999.928558126251,0.8,4999.928558126251,5.4391416e-20,0.0033333334,4999.928,100,4855.591,,500,0.0033333336,1.0
0.0025,4999.9280988784985,2,0.0045049468366562175,1.0,1.0,0.069945015,1.0,0.0045049468366562175,500.0,500.0,400.0,4999.9280988784985,0.8,4999.9280988784985,5.434597e-20,0.0025,4999.928,100,4874.928,,500,0.0024999997,1.0
0.002,4999.924760891493,1,0.00486988634262513,1.0,1.0,0.06985858,1.0,0.00486988634262513,500.0,500.0,500.00000664260017,4999.924760891493,0.8,4999.924760891493,5.431875e-20,0.002,4999.9277,100,4888.1245,,500,0.0020000003,1.0
0.01,4999.933619877927,2,0.004684425455838097,1.0,1.0,0.06807159,1.0,0.004684425455838097,500.0,500.0,100.0,4999.933619877927,0.8,4999.933619877927,3.5044917e-18,0.01,4999.9336,100,4749.9336,,500,0.009999998,1.0
0.005,4999.927961310361,2,0.005700256012710733,1.0,1.0,0.071739085,1.0,0.005700256012710733,500.0,500.0,200.00000010221265,4999.927961310361,0.8,4999.927961310361,2.179301e-19,0.005,4999.9307,100,4823.154,,500,0.0049999994,1.0
0.0033333334,4999.9348153041665,2,0.005635737075356485,1.0,1.0,0.07275755,1.0,0.005635737075356485,500.0,500.0,299.999969473632,4999.9348153041665,0.8,4999.9348153041665,5.4391416e-20,0.0033333334,4999.932,100,4855.5947,,500,0.0033333336,1.0
0.0025,4999.926749458845,2,0.0052898794938673705,1.0,1.0,0.072697595,1.0,0.0052898794938673705,500.0,500.0,400.0,4999.926749458845,0.8,4999.926749458845,5.434597e-20,0.0025,4999.9307,100,4874.9307,,500,0.0024999997,1.0
0.002,4999.923931671692,1,0.00607388206344017,1.0,1.0,0.07374131,1.0,0.00607388206344017,500.0,500.0,500.00000664260017,4999.923931671692,0.8,4999.923931671692,5.431875e-20,0.002,4999.9297,100,4888.1265,,500,0.0020000003,1.0
0.01,4999.921400596405,2,0.00640379625150133,1.0,1.0,0.07963361,1.0,0.00640379625150133,500.0,500.0,100.0,4999.921400596405,0.8,4999.921400596405,3.5044917e-18,0.01,4999.9214,100,4749.9214,,500,0.009999998,1.0
0.005,4999.924714538604,2,0.004255991754622672,1.0,1.0,0.07265935,1.0,0.004255991754622672,500.0,500.0,200.00000010221265,4999.924714538604,0.8,4999.924714538604,2.179301e-19,0.005,4999.9233,100,4823.1465,,500,0.0049999994,1.0
0.0033333334,4949.9207734369775,2,249992.0036449832,1.0,1.0,288.18912,1.0,249992.0036449832,500.0,495.01,299.999969473632,4949.9207734369775,0.8,4949.9207734369775,5.4391416e-20,0.0033333334,4983.2563,100,4838.919,,500,0.0033333336,1.0
0.0025,4999.941046949958,2,0.003937112645913927,1.0,1.0,249.68369,1.0,0.003937112645913927,500.0,500.0,400.0,4999.941046949958,0.8,4999.941046949958,5.434597e-20,0.0025,4987.4277,100,4862.4277,,500,0.0024999997,1.0
0.0010548496,4999.92371231987,1,0.006974363570184354,1.005585,1.0210214,166.86266,1.4626544,0.006974363570184354,489.7057168356422,500.0,490.6050427678227,4999.92371231987,0.8,4999.92371231987,7.675245e-08,0.0029090617,4992.4614,100,4879.4893,0.01940304,500,0.002,0.5303704
0.01,4999.937793443847,2,0.00349264805678979,1.0,1.0,0.058769148,1.0,0.00349264805678979,500.0,500.0,100.0,4999.937793443847,0.8,4999.937793443847,3.5044917e-18,0.01,4999.9375,100,4749.9375,,500,0.009999998,1.0
0.005,4999.933870646925,2,0.002939839463015627,1.0,1.0,0.056452066,1.0,0.002939839463015627,500.0,500.0,200.00000010221265,4999.933870646925,0.8,4999.933870646925,2.179301e-19,0.005,4999.9355,100,4823.1587,,500,0.0049999994,1.0
0.0033333334,4999.9321020645575,2,0.00699760754750559,1.0,1.0,0.06661529,1.0,0.00699760754750559,500.0,500.0,299.999969473632,4999.9321020645575,0.8,4999.9321020645575,5.4391416e-20,0.0033333334,4999.934,100,4855.5967,,500,0.0033333336,1.0
0.0025,4999.931518588358,2,0.004659189154588721,1.0,1.0,0.06695668,1.0,0.004659189154588721,500.0,500.0,400.0,4999.931518588358,0.8,4999.931518588358,5.434597e-20,0.0025,4999.934,100,4874.934,,500,0.0024999997,1.0
0.002,4999.921276007769,1,0.004512975638919174,1.0,1.0,0.06712562,1.0,0.004512975638919174,500.0,500.0,500.00000664260017,4999.921276007769,0.8,4999.921276007769,5.431875e-20,0.002,4999.9316,100,4888.1284,,500,0.0020000003,1.0
0.01,4999.920896204956,2,0.005447384949695697,1.0,1.0,0.07342776,1.0,0.005447384949695697,500.0,500.0,100.0,4999.920896204956,0.8,4999.920896204956,3.5044917e-18,0.01,4999.921,100,4749.921,,500,0.009999998,1.0
0.005,4999.933127896916,2,0.004901152952526684,1.0,1.0,0.07181932,1.0,0.004901152952526684,500.0,500.0,200.00000010221265,4999.933127896916,0.8,4999.933127896916,2.179301e-19,0.005,4999.927,100,4823.15,,500,0.0049999994,1.0
0.0033333334,4999.926319311667,2,0.006928055556734274,1.0,1.0,0.07566223,1.0,0.006928055556734274,500.0,500.0,299.999969473632,4999.926319311667,0.8,4999.926319311667,5.4391416e-20,0.0033333334,4999.927,100,4855.5894,,500,0.0033333336,1.0
0.0025,4949.926239174561,2,249992.5537639284,1.0,1.0,249.68364,1.0,249992.5537639284,500.0,495.01,400.0,4949.926239174561,0.8,4949.926239174561,5.434597e-20,0.0025,4987.427,100,4862.427,,500,0.0024999997,1.0
0.00070088234,4999.927480091638,1,0.006220983153550678,1.0082124,1.0336167,124.44506,1.4452919,0.006220983153550678,483.73833198490763,500.0,484.3565115168413,4999.927480091638,0.8,4999.927480091638,1.2944884e-07,0.0028670384,4994.3623,100,4880.6953,0.032895938,500,0.002,0.35331917
0.01,4999.912945750719,2,0.010764075924896983,1.0,1.0,0.103215754,1.0,0.010764075924896983,500.0,500.0,100.0,4999.912945750719,0.8,4999.912945750719,3.5044917e-18,0.01,4999.9126,100,4749.9126,,500,0.009999998,1.0
0.005,4999.932124267495,2,0.004141358460872034,1.0,1.0,0.08642065,1.0,0.004141358460872034,500.0,500.0,200.00000010221265,4999.932124267495,0.8,4999.932124267495,2.179301e-19,0.005,4999.9224,100,4823.1455,,500,0.0049999994,1.0
0.0033333334,4999.918129509531,2,0.0069969281801305384,1.0,1.0,0.085395806,1.0,0.0069969281801305384,500.0,500.0,299.999969473632,4999.918129509531,0.8,4999.918129509531,5.4391416e-20,0.0033333334,4999.9214,100,4855.584,,500,0.0033333336,1.0
0.0025,4999.924463953224,2,0.004937716351638608,1.0,1.0,0.08181675,1.0,0.004937716351638608,500.0,500.0,400.0,4999.924463953224,0.8,4999.924463953224,5.434597e-20,0.0025,4999.922,100,4874.922,,500,0.0024999997,1.0
0.002,4999.936500139993,1,0.004137558806991728,1.0,1.0,0.07880281,1.0,0.004137558806991728,500.0,500.0,500.00000664260017,4999.936500139993,0.8,4999.936500139993,5.431875e-20,0.002,4999.926,100,4888.1226,,500,0.0020000003,1.0
0.01,4999.930942584892,2,0.004926814396763675,1.0,1.0,0.06982963,1.0,0.004926814396763675,500.0,500.0,100.0,4999.930942584892,0.8,4999.930942584892,3.5044917e-18,0.01,4999.9307,100,4749.9307,,500,0.009999998,1.0
0.005,4999.931372076901,2,0.004503014118069881,1.0,1.0,0.068310685,1.0,0.004503014118069881,500.0,500.0,200.00000010221265,4999.931372076901,0.8,4999.931372076901,2.179301e-19,0.005,4999.931,100,4823.1543,,500,0.0049999994,1.0
0.0033333334,4999.920918563837,2,0.005160642261249057,1.0,1.0,0.069546305,1.0,0.005160642261249057,500.0,500.0,299.999969473632,4999.920918563837,0.8,4999.920918563837,5.4391416e-20,0.0033333334,4999.928,100,4855.591,,500,0.0033333336,1.0
0.0025,4999.9339257152415,2,0.0048988090721211516,1.0,1.0,0.06962523,1.0,0.0048988090721211516,500.0,500.0,400.0,4999.9339257152415,0.8,4999.9339257152415,5.434597e-20,0.0025,4999.9297,100,4874.9297,,500,0.0024999997,1.0
0.002,4999.924527511527,1,0.006205396514653804,1.0,1.0,0.07148822,1.0,0.006205396514653804,500.0,500.0,500.00000664260017,4999.924527511527,0.8,4999.924527511527,5.431875e-20,0.002,4999.929,100,4888.126,,500,0.0020000003,1.0
0.01,4999.930516085705,2,0.004996107374116185,1.0,1.0,0.07034074,1.0,0.004996107374116185,500.0,500.0,100.0,4999.930516085705,0.8,4999.930516085705,3.5044917e-18,0.01,4999.93,100,4749.93,,500,0.009999998,1.0
0.005,4999.924842992397,2,0.0060715886960677696,1.0,1.0,0.07407081,1.0,0.0060715886960677696,500.0,500.0,200.00000010221265,4999.924842992397,0.8,4999.924842992397,2.179301e-19,0.005,4999.9277,100,4823.151,,500,0.0049999994,1.0
0.0033333334,4999.923982847641,2,0.005605272720639759,1.0,1.0,0.074227765,1.0,0.005605272720639759,500.0,500.0,299.999969473632,4999.923982847641,0.8,4999.923982847641,5.4391416e-20,0.0033333334,4999.927,100,4855.5894,,500,0.0033333336,1.0
0.0025,4999.94080935808,2,0.004057771543010429,1.0,1.0,0.07194214,1.0,0.004057771543010429,500.0,500.0,400.0,4999.94080935808,0.8,4999.94080935808,5.434597e-20,0.0025,4999.9307,100,4874.9307,,500,0.0024999997,1.0
0.002,4999.926871976496,1,0.006173058858817914,1.0,1.0,0.07324453,1.0,0.006173058858817914,500.0,500.0,500.00000664260017,4999.926871976496,0.8,4999.926871976496,5.431875e-20,0.002,4999.93,100,4888.127,,500,0.0020000003,1.0
0.01,4999.919985287056,2,0.00751098414545972,1.0,1.0,0.086233646,1.0,0.00751098414545972,500.0,500.0,100.0,4999.919985287056,0.8,4999.919985287056,3.5044917e-18,0.01,4999.9194,100,4749.9194,,500,0.009999998,1.0
0.005,4949.925190801806,2,249992.44924469947,1.0,1.0,352.66293,1.0,249992.44924469947,500.0,495.01,200.00000010221265,4949.925190801806,0.8,4949.925190801806,2.179301e-19,0.005,4974.923,100,4798.146,,500,0.0049999994,1.0
0.0033333334,4999.934371386326,2,0.004701529254511,1.0,1.0,288.1894,1.0,0.004701529254511,500.0,500.0,299.999969473632,4999.934371386326,0.8,4999.934371386326,5.4391416e-20,0.0033333334,4983.26,100,4838.9224,,500,0.0033333336,1.0
0.0025,4999.9373100041985,2,0.0044214952713048945,1.0,1.0,249.68384,1.0,0.0044214952713048945,500.0,500.0,400.0,4999.9373100041985,0.8,4999.9373100041985,5.434597e-20,0.0025,4987.4287,100,4862.4287,,500,0.0024999997,1.0
0.00011640671,4999.9300738797065,1,0.004631989646143683,0.99666685,1.0447824,78.14952,1.3354037,0.004631989646143683,478.5685516306549,500.0,478.59667674187637,4999.9300738797065,0.8,4999.9300738797065,1.7924303e-07,0.0026797394,4996.436,100,4882.1567,0.044512536,500,0.0019999999,0.058009353
0.01,4999.925848106445,2,0.006436271614325958,1.0,1.0,0.079855196,1.0,0.006436271614325958,500.0,500.0,100.0,4999.925848106445,0.8,4999.925848106445,3.5044917e-18,0.01,4999.926,100,4749.926,,500,0.009999998,1.0
0.005,4999.924074592831,2,0.005351443398174186,1.0,1.0,0.07640817,1.0,0.005351443398174186,500.0,500.0,200.00000010221265,4999.924074592831,0.8,4999.924074592831,2.179301e-19,0.005,4999.925,100,4823.148,,500,0.0049999994,1.0
