MaxNormIw,VanillaAvgRet,VarDiscRet,IterType,VarVanillaIw,MaxVanillaIw,AvgNormIw,AvgRet,AvgDiscRet,BatchSize,MinNormIw,VarRet,AvgVanillaIw,VarJ,AvgEpLen,MinVanillaIw,J,ESSClassic,eRenyi2,VarNormIw,Delta,EpsThisIter,ESSRenyi,Bound
0.005427348,4999.841293297044,0.024527462080235173,1,0.008006911,1.0865431,0.005,4999.841293297044,4999.841293297044,200,0.0022856058,0.024527462080235173,1.000989,26.190884,500.0,0.4575732,4998.006,198.42232796172007,1.0068387,1.9977743e-07,0.7,100,198.64155411305384,4765.7607
0.01,4999.869314420395,0.02383052731927565,2,,1.0,0.009999998,4999.869314420395,4999.869314420395,200,0.01,0.02383052731927565,1.0,0.15361224,500.0,1.0,4999.869,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5425
0.005,4999.841304753387,0.023863789367054505,1,,1.0,0.0049999994,4999.841304753387,4999.841304753387,200,0.005,0.023863789367054505,1.0,0.15430829,500.0,1.0,4999.8555,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.4004
0.01,4999.84990930971,0.02200984675740886,2,,1.0,0.009999998,4999.84990930971,4999.84990930971,200,0.01,0.02200984675740886,1.0,0.14762618,500.0,1.0,4999.8496,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.523
0.00500849,4999.849816516299,0.028095262391365332,1,8.5847654e-07,1.0016775,0.005,4999.849816516299,4999.849816516299,200,0.0049789394,0.028095262391365332,0.99997956,0.15735643,500.0,0.99576753,4999.8506,199.99983266092357,1.0000006,2.1462832e-11,0.7,100,199.9998807907815,4768.3955
0.01,4999.858874740819,0.017877780306077083,2,,1.0,0.009999998,4999.858874740819,4999.858874740819,200,0.01,0.017877780306077083,1.0,0.13303329,500.0,1.0,4999.859,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.532
0.0050196415,4999.8219505476045,0.046599608792411346,1,1.9633487e-07,1.0039492,0.005,4999.8219505476045,4999.8219505476045,200,0.004997926,0.046599608792411346,1.0000209,0.17973228,500.0,0.99960595,4999.841,199.99994249352332,1.0000019,4.9082244e-12,0.7,100,199.99961853100103,4768.3857
0.01,4999.8383380537325,0.028491528235090505,2,,1.0,0.009999998,4999.8383380537325,4999.8383380537325,200,0.01,0.028491528235090505,1.0,0.16793811,500.0,1.0,4999.8384,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5117
0.0050004716,4999.8298061279775,0.028041778309266872,1,1.2350557e-09,1.0000911,0.0049999994,4999.8298061279775,4999.8298061279775,200,0.0049994476,0.028041778309266872,0.9999967,0.16734429,500.0,0.9998863,4999.8345,200.00000957155433,1.0,3.0874985e-14,0.7,100,200.0,4768.3794
0.01,4999.847319387197,0.024576683972465076,2,,1.0,0.009999998,4999.847319387197,4999.847319387197,200,0.01,0.024576683972465076,1.0,0.15599291,500.0,1.0,4999.847,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5205
0.005,4999.870021387675,0.01906277890988917,1,,1.0,0.0049999994,4999.870021387675,4999.870021387675,200,0.005,0.01906277890988917,1.0,0.14741488,500.0,1.0,4999.859,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.404
0.01,4963.9406896339515,128938.68969946983,2,,1.0,0.009999998,4963.9406896339515,4963.9406896339515,200,0.01,128938.68969946983,1.0,357.28036,496.42,1.0,4963.9404,100.0,1.0,3.5044917e-18,0.7,100,200.0,4636.614
0.0067233318,4999.858379233297,0.019902068101536368,1,0.03402922,1.326856,0.005,4999.858379233297,4999.858379233297,200,0.0011251465,0.019902068101536368,0.98675483,57.220665,500.0,0.22204876,4995.815,193.27890692727726,1.0305289,8.737223e-07,0.7,100,194.0751000930859,4760.8535
0.01,4999.853891337932,0.02203931694918423,2,,1.0,0.009999998,4999.853891337932,4999.853891337932,200,0.01,0.02203931694918423,1.0,0.14771928,500.0,1.0,4999.854,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5273
0.0050090402,4999.842941269677,0.021858092665455593,1,4.586303e-07,1.0017686,0.005,4999.842941269677,4999.842941269677,200,0.0049906783,0.021858092665455593,0.99996066,0.14747074,500.0,0.99809635,4999.849,199.9998979380885,1.0000005,1.1466695e-11,0.7,100,199.99990463261383,4768.394
0.01,4999.841356140404,0.02218497208070582,2,,1.0,0.009999998,4999.841356140404,4999.841356140404,200,0.01,0.02218497208070582,1.0,0.14818303,500.0,1.0,4999.842,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.515
0.005004678,4999.860339870054,0.032224030061537755,1,2.178345e-07,1.0009681,0.005,4999.860339870054,4999.860339870054,200,0.0049888254,0.032224030061537755,1.0000325,0.16428907,500.0,0.99779755,4999.851,199.99991821139943,1.0000001,5.445551e-12,0.7,100,199.99997615814493,4768.396
0.01,4999.847345803795,0.04191490525236401,2,,1.0,0.009999998,4999.847345803795,4999.847345803795,200,0.01,0.04191490525236401,1.0,0.20372441,500.0,1.0,4999.8467,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.52
0.0050162845,4999.84419939227,0.025211978360845527,1,2.5276402e-06,1.003198,0.005,4999.84419939227,4999.84419939227,200,0.004966835,0.025211978360845527,0.99994135,0.18188076,500.0,0.9933087,4999.8467,199.99948691509195,1.0000017,6.319864e-11,0.7,100,199.99966621454632,4768.3916
0.01,4999.854733630214,0.02193035262337125,2,,1.0,0.009999998,4999.854733630214,4999.854733630214,200,0.01,0.02193035262337125,1.0,0.14733505,500.0,1.0,4999.855,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5283
0.005009657,4999.836748606173,0.01879255269470107,1,5.2652535e-07,1.0019565,0.005,4999.836748606173,4999.836748606173,200,0.004992328,0.01879255269470107,1.000025,0.14220698,500.0,0.99849063,4999.846,199.99992160016305,1.0000005,1.3162371e-11,0.7,100,199.99990463261383,4768.391
0.01,4999.866907204906,0.0256919901012219,2,,1.0,0.009999998,4999.866907204906,4999.866907204906,200,0.01,0.0256919901012219,1.0,0.15950204,500.0,1.0,4999.8667,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.54
0.005,4999.83985072185,0.02723301233338627,1,,1.0,0.0049999994,4999.83985072185,4999.83985072185,200,0.005,0.02723301233338627,1.0,0.16243103,500.0,1.0,4999.8535,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.3984
0.01,4999.847264627281,0.024983925136875557,2,,1.0,0.009999998,4999.847264627281,4999.847264627281,200,0.01,0.024983925136875557,1.0,0.15727998,500.0,1.0,4999.8477,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.521
0.0050038663,4999.811603076757,0.057237624852506545,1,4.3410427e-07,1.0008045,0.005,4999.811603076757,4999.811603076757,200,0.0049725208,0.057237624852506545,1.0000312,0.20199169,500.0,0.99453527,4999.83,199.99991546183216,1.0000001,1.0851938e-11,0.7,100,199.99997615814493,4768.375
0.01,4999.843542126733,0.022722289544737456,2,,1.0,0.009999998,4999.843542126733,4999.843542126733,200,0.01,0.022722289544737456,1.0,0.14998098,500.0,1.0,4999.8438,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.517
0.005001998,4999.881242709993,0.016901907370596384,1,1.48572035e-08,1.0004028,0.005,4999.881242709993,4999.881242709993,200,0.004997725,0.016901907370596384,1.0000032,0.14130896,500.0,0.9995482,4999.863,199.99998708934964,1.0,3.7143e-13,0.7,100,200.0,4768.4077
0.01,4999.85663546473,0.02831934235586247,2,,1.0,0.009999998,4999.85663546473,4999.85663546473,200,0.01,0.02831934235586247,1.0,0.16743363,500.0,1.0,4999.8564,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.53
0.005,4999.851660560941,0.024279635718064477,1,,1.0,0.0049999994,4999.851660560941,4999.851660560941,200,0.005,0.024279635718064477,1.0,0.16137281,500.0,1.0,4999.8545,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.3994
0.01,4999.8662232265415,0.029153786339501348,2,,1.0,0.009999998,4999.8662232265415,4999.8662232265415,200,0.01,0.029153786339501348,1.0,0.16989088,500.0,1.0,4999.866,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5396
0.005,4999.850831244792,0.024080985422791804,1,,1.0,0.0049999994,4999.850831244792,4999.850831244792,200,0.005,0.024080985422791804,1.0,0.1625139,500.0,1.0,4999.8584,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.4033
0.01,4999.853239076843,0.0245112393929422,2,,1.0,0.009999998,4999.853239076843,4999.853239076843,200,0.01,0.0245112393929422,1.0,0.15579757,500.0,1.0,4999.853,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5264
0.0050009447,4999.863560373409,0.025439663686633994,1,1.210259e-08,1.0001774,0.005,4999.863560373409,4999.863560373409,200,0.004998351,0.025439663686633994,0.9999885,0.1573441,500.0,0.99965864,4999.8594,200.00000449906872,1.0,3.025627e-13,0.7,100,200.0,4768.4043
0.01,4999.837377432807,0.05208707033579233,2,,1.0,0.009999998,4999.837377432807,4999.837377432807,200,0.01,0.05208707033579233,1.0,0.22711731,500.0,1.0,4999.8374,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5107
0.0050086547,4999.855329137226,0.01812197718772602,1,9.4468385e-07,1.0016668,0.005,4999.855329137226,4999.855329137226,200,0.0049792547,0.01812197718772602,0.999936,0.18632334,500.0,0.9957872,4999.8467,199.99980533387742,1.0000006,2.3620035e-11,0.7,100,199.9998807907815,4768.3916
0.01,4999.8598803949235,0.018592607416440136,2,,1.0,0.009999998,4999.8598803949235,4999.8598803949235,200,0.01,0.018592607416440136,1.0,0.13565287,500.0,1.0,4999.86,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.533
0.005,4999.846843843216,0.021626958794857758,1,,1.0,0.0049999994,4999.846843843216,4999.846843843216,200,0.005,0.021626958794857758,1.0,0.1412387,500.0,1.0,4999.8535,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.3984
0.01,4999.82746671788,0.04115154709409988,2,,1.0,0.009999998,4999.82746671788,4999.82746671788,200,0.01,0.04115154709409988,1.0,0.20183115,500.0,1.0,4999.8276,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.501
0.005,4999.847708432304,0.017901571741380688,1,,1.0,0.0049999994,4999.847708432304,4999.847708432304,200,0.005,0.017901571741380688,1.0,0.1712634,500.0,1.0,4999.838,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.383
0.01,4999.863989909559,0.018138707427676478,2,,1.0,0.009999998,4999.863989909559,4999.863989909559,200,0.01,0.018138707427676478,1.0,0.13400994,500.0,1.0,4999.8633,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5366
0.0050301333,4999.863550554385,0.018769389811936214,1,2.7412532e-06,1.0061998,0.005,4999.863550554385,4999.863550554385,200,0.004979695,0.018769389811936214,1.0001721,0.13507967,500.0,0.9961105,4999.8643,199.9994437969763,1.0000024,6.850791e-11,0.7,100,199.99952316397867,4768.409
0.01,4999.867041592788,0.020140161959902463,2,,1.0,0.009999998,4999.867041592788,4999.867041592788,200,0.01,0.020140161959902463,1.0,0.14120673,500.0,1.0,4999.8667,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.54
0.005,4999.8418785194735,0.022622526130056456,1,,1.0,0.0049999994,4999.8418785194735,4999.8418785194735,200,0.005,0.022622526130056456,1.0,0.14604454,500.0,1.0,4999.8545,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.3994
0.01,4999.855647797455,0.026269190039676295,2,,1.0,0.009999998,4999.855647797455,4999.855647797455,200,0.01,0.026269190039676295,1.0,0.1612535,500.0,1.0,4999.856,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5293
0.0050394335,4999.881609769342,0.013270039833691662,1,2.905808e-06,1.0080954,0.005,4999.881609769342,4999.881609769342,200,0.004979344,0.013270039833691662,1.0002071,0.14041491,500.0,0.99607503,4999.869,199.99942137472962,1.0000018,7.2614886e-11,0.7,100,199.99964237277084,4768.414
0.01,4999.838384228175,0.019781445522174555,2,,1.0,0.009999998,4999.838384228175,4999.838384228175,200,0.01,0.019781445522174555,1.0,0.13993824,500.0,1.0,4999.839,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.512
0.0050063357,4999.811430212259,0.17743611302343562,1,6.729671e-07,1.001268,0.005,4999.811430212259,4999.811430212259,200,0.004979494,0.17743611302343562,1.000001,0.3117514,500.0,0.99589974,4999.825,199.99985380768624,1.0000002,1.6824073e-11,0.7,100,199.99995231629555,4768.37
0.01,4999.8717160259475,0.01873538168744701,2,,1.0,0.009999998,4999.8717160259475,4999.8717160259475,200,0.01,0.01873538168744701,1.0,0.13619709,500.0,1.0,4999.872,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5454
0.005,4999.856047199125,0.018865954865575282,1,,1.0,0.0049999994,4999.856047199125,4999.856047199125,200,0.005,0.018865954865575282,1.0,0.13666022,500.0,1.0,4999.864,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.4087
0.01,4989.729521270132,10200.460095398148,2,,1.0,0.009999998,4989.729521270132,4989.729521270132,200,0.01,10200.460095398148,1.0,100.49108,499.0,1.0,4989.7295,100.0,1.0,3.5044917e-18,0.7,100,200.0,4662.403
0.0055388603,4999.8316908847555,0.03597678244649549,1,0.012894421,1.10235,0.005,4999.8316908847555,4999.8316908847555,200,0.0014524466,0.03597678244649549,0.99510545,20.768715,500.0,0.2890675,4998.364,197.44183990619126,1.0087878,3.255395e-07,0.7,100,198.2577601309333,4765.894
0.01,4999.861520363643,0.017050717074949533,2,,1.0,0.009999998,4999.861520363643,4999.861520363643,200,0.01,0.017050717074949533,1.0,0.12991256,500.0,1.0,4999.8613,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5347
0.005,4999.83830830568,0.026397012915716892,1,,1.0,0.0049999994,4999.83830830568,4999.83830830568,200,0.005,0.026397012915716892,1.0,0.14709885,500.0,1.0,4999.85,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.395
0.01,4949.8550863630735,249985.38661317696,2,,1.0,0.009999998,4949.8550863630735,4949.8550863630735,200,0.01,249985.38661317696,1.0,497.47922,495.01,1.0,4949.855,100.0,1.0,3.5044917e-18,0.7,100,200.0,4622.5283
0.008221426,4999.840835794082,0.02552126499136252,1,0.03225338,1.6523511,0.005,4999.840835794082,4999.840835794082,200,0.0022084913,0.02552126499136252,1.0049053,236.80316,500.0,0.44386497,4983.09,193.83982276891115,1.0325743,7.984815e-07,0.7,100,193.6906630111012,4747.8955
0.01,4999.89351342646,0.013360210711910141,2,,1.0,0.009999998,4999.89351342646,4999.89351342646,200,0.01,0.013360210711910141,1.0,0.11502965,500.0,1.0,4999.8936,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.567
0.0050010737,4999.849120727477,0.02850490943815465,1,1.825729e-08,1.0002215,0.005,4999.849120727477,4999.849120727477,200,0.0049956376,0.02850490943815465,1.0000068,0.14561503,500.0,0.9991343,4999.8716,200.00001876823495,1.0,4.564265e-13,0.7,100,200.0,4768.4165
0.01,4999.873679584127,0.015364478060448754,2,,1.0,0.009999998,4999.873679584127,4999.873679584127,200,0.01,0.015364478060448754,1.0,0.123313494,500.0,1.0,4999.8735,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.547
0.0050050677,4999.842698186922,0.039373076652173246,1,6.4740726e-07,1.0010632,0.005,4999.842698186922,4999.842698186922,200,0.0049745347,0.039373076652173246,1.0000497,0.16497415,500.0,0.9949564,4999.8584,199.99985235756594,1.0000023,1.6183591e-11,0.7,100,199.99954700572573,4768.4033
0.01,4999.853485965032,0.022579045338720512,2,,1.0,0.009999998,4999.853485965032,4999.853485965032,200,0.01,0.022579045338720512,1.0,0.14951882,500.0,1.0,4999.8535,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.527
0.0050114156,4999.83285354402,0.03234997148442477,1,8.4170796e-07,1.0023295,0.005,4999.83285354402,4999.83285354402,200,0.004989993,0.03234997148442477,1.0000463,0.16512135,500.0,0.9980447,4999.8438,199.99982776636222,1.0000007,2.104063e-11,0.7,100,199.99985694895486,4768.3887
0.01,4999.866644986576,0.01867057154794651,2,,1.0,0.009999998,4999.866644986576,4999.866644986576,200,0.01,0.01867057154794651,1.0,0.13596886,500.0,1.0,4999.866,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5396
0.005017652,4999.835886392733,0.02614939482398782,1,1.5275288e-06,1.0033677,0.005,4999.835886392733,4999.835886392733,200,0.004979616,0.02614939482398782,0.9998378,0.14965126,500.0,0.9957617,4999.8516,199.99969539747443,1.0000013,3.8200568e-11,0.7,100,199.9997377399069,4768.3965
0.01,4949.8164254624935,249981.49210161678,2,,1.0,0.009999998,4949.8164254624935,4949.8164254624935,200,0.01,249981.49210161678,1.0,497.4753,495.01,1.0,4949.8164,100.0,1.0,3.5044917e-18,0.7,100,200.0,4622.4897
0.008097762,4999.863914806947,0.01513329905236145,1,0.014094675,1.6122831,0.005,4999.863914806947,4999.863914806947,200,0.004280936,0.01513329905236145,0.99551153,302.16876,500.0,0.8523443,4978.4316,197.20931182563106,1.0137023,3.555515e-07,0.7,100,197.29658821355926,4745.3965
0.01,4999.849932749639,0.029230275996201156,2,,1.0,0.009999998,4999.849932749639,4999.849932749639,200,0.01,0.029230275996201156,1.0,0.1700931,500.0,1.0,4999.8496,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.523
0.005021573,4999.855608275028,0.02191645860827302,1,4.5565607e-06,1.0043954,0.005,4999.855608275028,4999.855608275028,200,0.0049648215,0.02191645860827302,1.0000805,0.15885735,500.0,0.99304414,4999.8535,199.99909560213442,1.0000042,1.1389535e-10,0.7,100,199.99916553845478,4768.398
0.01,4999.853715258906,0.027922648155982964,2,,1.0,0.009999998,4999.853715258906,4999.853715258906,200,0.01,0.027922648155982964,1.0,0.16626175,500.0,1.0,4999.854,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5273
0.0050112335,4999.844034165289,0.02212647834062005,1,2.0733775e-07,1.0022678,0.005,4999.844034165289,4999.844034165289,200,0.0049958755,0.02212647834062005,1.0000211,0.15753917,500.0,0.9991961,4999.8496,199.9999531240937,1.0000001,5.183182e-12,0.7,100,199.99997615814493,4768.3945
0.01,4999.868376840265,0.02292106167249166,2,,1.0,0.009999998,4999.868376840265,4999.868376840265,200,0.01,0.02292106167249166,1.0,0.1506376,500.0,1.0,4999.868,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5415
0.0050053885,4999.845422969614,0.025807769849257086,1,2.5898208e-07,1.0010785,0.005,4999.845422969614,4999.845422969614,200,0.0049901027,0.025807769849257086,1.0000007,0.15564704,500.0,0.9980213,4999.857,199.9999276423061,1.0000002,6.474447e-12,0.7,100,199.99995231629555,4768.402
0.01,4999.839355370321,0.0232036731769312,2,,1.0,0.009999998,4999.839355370321,4999.839355370321,200,0.01,0.0232036731769312,1.0,0.15159126,500.0,1.0,4999.8394,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5127
0.005,4999.879892796023,0.014891234717435094,1,,1.0,0.0049999994,4999.879892796023,4999.879892796023,200,0.005,0.014891234717435094,1.0,0.13882354,500.0,1.0,4999.86,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.405
0.01,4999.8625480689525,0.01517015757508791,2,,1.0,0.009999998,4999.8625480689525,4999.8625480689525,200,0.01,0.01517015757508791,1.0,0.12253554,500.0,1.0,4999.8623,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5356
0.005018632,4999.85905201716,0.022853881426646457,1,1.3730828e-06,1.0039008,0.005,4999.85905201716,4999.85905201716,200,0.00498083,0.022853881426646457,1.0001737,0.13710551,500.0,0.996339,4999.8613,199.9997069846858,1.0000014,3.4315186e-11,0.7,100,199.99971389811435,4768.4062
0.01,4999.834123268419,0.03019007133298382,2,,1.0,0.009999998,4999.834123268419,4999.834123268419,200,0.01,0.03019007133298382,1.0,0.17289734,500.0,1.0,4999.834,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5073
0.0050052297,4999.858436042701,0.0201166820926769,1,4.5704795e-07,1.0009899,0.005,4999.858436042701,4999.858436042701,200,0.0049885106,0.0201166820926769,0.999944,0.15819089,500.0,0.9976463,4999.8467,199.99990767871074,1.0000021,1.14274736e-11,0.7,100,199.99957084747848,4768.3916
0.01,4999.86459660024,0.018828532144327798,2,,1.0,0.009999998,4999.86459660024,4999.86459660024,200,0.01,0.018828532144327798,1.0,0.13654183,500.0,1.0,4999.865,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5386
0.005188249,4997.750753779362,441.71827690793265,1,0.0015878372,1.0331029,0.005,4997.750753779362,4997.750753779362,200,0.0038098001,441.71827690793265,0.99561805,11.309813,499.8,0.75862116,4999.058,199.6817354733465,1.0010153,4.004612e-08,0.7,100,199.79714485612635,4767.486
0.01,4999.8379396514265,0.026944524622796513,2,,1.0,0.009999998,4999.8379396514265,4999.8379396514265,200,0.01,0.026944524622796513,1.0,0.16334477,500.0,1.0,4999.838,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.511
0.005,4999.841131067736,0.025580999253166942,1,,1.0,0.0049999994,4999.841131067736,4999.841131067736,200,0.005,0.025580999253166942,1.0,0.16125566,500.0,1.0,4999.84,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.385
0.01,4999.8671905514575,0.02294267176897645,2,,1.0,0.009999998,4999.8671905514575,4999.8671905514575,200,0.01,0.02294267176897645,1.0,0.15071502,500.0,1.0,4999.8667,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.54
0.0050159516,4999.810443437467,0.025623584531391144,1,4.283567e-06,1.0030247,0.005,4999.810443437467,4999.810443437467,200,0.0049494156,0.025623584531391144,0.9998349,0.15722792,500.0,0.9897197,4999.8394,199.99912906524423,1.0000017,1.07124094e-10,0.7,100,199.99966621454632,4768.3843
0.01,4999.837785983515,0.02909516458287243,2,,1.0,0.009999998,4999.837785983515,4999.837785983515,200,0.01,0.02909516458287243,1.0,0.16972707,500.0,1.0,4999.8374,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5107
0.005,4999.859436565015,0.026122162671190233,1,,1.0,0.0049999994,4999.859436565015,4999.859436565015,200,0.005,0.026122162671190233,1.0,0.16568325,500.0,1.0,4999.8486,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.3936
0.01,4999.863559756378,0.016341756313140773,2,,1.0,0.009999998,4999.863559756378,4999.863559756378,200,0.01,0.016341756313140773,1.0,0.12719205,500.0,1.0,4999.8633,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5366
0.005004098,4999.828752219923,0.036652753429332,1,2.6182525e-07,1.000858,0.005,4999.828752219923,4999.828752219923,200,0.00498923,0.036652753429332,1.0000383,0.16282524,500.0,0.9978843,4999.8467,199.99997173116336,1.0000002,6.5452366e-12,0.7,100,199.99995231629555,4768.3916
0.01,4999.851980899984,0.021533814103866775,2,,1.0,0.009999998,4999.851980899984,4999.851980899984,200,0.01,0.021533814103866775,1.0,0.14600046,500.0,1.0,4999.852,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5254
0.00501008,4999.854391626113,0.020990735639003423,1,1.0545131e-06,1.0020587,0.005,4999.854391626113,4999.854391626113,200,0.004977825,0.020990735639003423,1.0000427,0.14496468,500.0,0.9956075,4999.8535,199.9997960880869,1.0000007,2.6360645e-11,0.7,100,199.99985694895486,4768.3984
0.01,4999.8412672161185,0.021542316084562158,2,,1.0,0.009999998,4999.8412672161185,4999.8412672161185,200,0.01,0.021542316084562158,1.0,0.14603613,500.0,1.0,4999.841,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.514
0.005,4999.840006916562,0.026372899304162232,1,,1.0,0.0049999994,4999.840006916562,4999.840006916562,200,0.005,0.026372899304162232,1.0,0.15400885,500.0,1.0,4999.841,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.3857
0.01,4999.849011999186,0.029996410349476366,2,,1.0,0.009999998,4999.849011999186,4999.849011999186,200,0.01,0.029996410349476366,1.0,0.17231643,500.0,1.0,4999.849,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5225
0.0050067906,4999.836985512417,0.024570629918053543,1,6.6612847e-07,1.0012975,0.005,4999.836985512417,4999.836985512417,200,0.004984361,0.024570629918053543,0.99993944,0.16429691,500.0,0.9968118,4999.8433,199.9998569034507,1.0000004,1.665531e-11,0.7,100,199.99992847445185,4768.388
0.01,4999.840415216083,0.03258452380476617,2,,1.0,0.009999998,4999.840415216083,4999.840415216083,200,0.01,0.03258452380476617,1.0,0.17961524,500.0,1.0,4999.84,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.513
0.0050195237,4999.85179571317,0.03788370188499641,1,9.16678e-06,1.003903,0.005,4999.85179571317,4999.85179571317,200,0.0048723705,0.03788370188499641,0.99999833,0.1859862,500.0,0.97447246,4999.8467,199.99814187006854,1.0000056,2.2917059e-10,0.7,100,199.99887943895655,4768.391
0.01,4999.830734614184,0.03140675118124665,2,,1.0,0.009999998,4999.830734614184,4999.830734614184,200,0.01,0.03140675118124665,1.0,0.17633162,500.0,1.0,4999.8306,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.504
0.005,4999.840738457855,0.066466606191613,1,,1.0,0.0049999994,4999.840738457855,4999.840738457855,200,0.005,0.066466606191613,1.0,0.22016773,500.0,1.0,4999.836,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.381
0.01,4999.852631704282,0.02708111148468683,2,,1.0,0.009999998,4999.852631704282,4999.852631704282,200,0.01,0.02708111148468683,1.0,0.16374862,500.0,1.0,4999.8525,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.526
0.0050005694,4999.857384278119,0.01830004271097334,1,3.3728245e-09,1.0001118,0.005,4999.857384278119,4999.857384278119,200,0.004999071,0.01830004271097334,0.9999979,0.14989685,500.0,0.9998121,4999.8555,199.99998534706532,1.0,8.43193e-14,0.7,100,200.0,4768.4004
0.01,4999.847395592404,0.03469412109642492,2,,1.0,0.009999998,4999.847395592404,4999.847395592404,200,0.01,0.03469412109642492,1.0,0.18533151,500.0,1.0,4999.847,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5205
0.005,4999.828561737321,0.029616562372520076,1,,1.0,0.0049999994,4999.828561737321,4999.828561737321,200,0.005,0.029616562372520076,1.0,0.17867017,500.0,1.0,4999.838,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.383
0.01,4999.840745727892,0.0269828468310607,2,,1.0,0.009999998,4999.840745727892,4999.840745727892,200,0.01,0.0269828468310607,1.0,0.16342616,500.0,1.0,4999.8403,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5137
0.005012914,4999.865809509023,0.01813650644608008,1,3.0311157e-06,1.0024028,0.005,4999.865809509023,4999.865809509023,200,0.00496884,0.01813650644608008,0.9998204,0.14981201,500.0,0.9935895,4999.8535,199.9993999061092,1.0000017,7.580512e-11,0.7,100,199.99966621454632,4768.3984
0.01,4999.857337271409,0.025114491200610836,2,,1.0,0.009999998,4999.857337271409,4999.857337271409,200,0.01,0.025114491200610836,1.0,0.15767713,500.0,1.0,4999.857,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5303
0.005,4999.856827620226,0.03209416106829128,1,,1.0,0.0049999994,4999.856827620226,4999.856827620226,200,0.005,0.03209416106829128,1.0,0.16828735,500.0,1.0,4999.8574,200.00000010221265,1.0,2.179301e-19,0.7,100,200.0,4768.4023
0.01,4999.8599195026145,0.028590309961276452,2,,1.0,0.009999998,4999.8599195026145,4999.8599195026145,200,0.01,0.028590309961276452,1.0,0.16825107,500.0,1.0,4999.8594,100.0,1.0,3.5044917e-18,0.7,100,200.0,4672.5327
