VarJ,ESSRenyi,Delta,MinNormIw,BatchSize,MaxVanillaIw,AvgEpLen,VarDiscRet,VarNormIw,MinVanillaIw,ESSClassic,VarRet,VarVanillaIw,eRenyi2,AvgRet,IterType,AvgNormIw,J,AvgDiscRet,Bound,EpsThisIter,AvgVanillaIw,VanillaAvgRet,MaxNormIw
37.6614,500.0,0.9,0.005,500,1.0,32.62,478.667800291,2.1793e-19,1.0,200.000000102,478.667800291,,1.0,3.2604426838,2,0.005,-6.18193,3.2604426838,-9.19548,100,1.0,3.2604426838,0.005
42.1074,500.0,0.9,0.00333333,500,1.0,96.8,2202.66043309,5.43914e-20,1.0,299.999969474,2202.66043309,,1.0,15.0908563786,2,0.00333333,0.908995,15.0908563786,-1.75633,100,1.0,15.0908563786,0.00333333
37.7984,500.0,0.9,0.0025,500,1.0,38.84,311.33133499,5.4346e-20,1.0,400.0,311.33133499,,1.0,11.7137045778,2,0.0025,3.61017,11.7137045778,1.30193,100,1.0,11.7137045778,0.0025
0.0907752,455.328993149,0.9,4.33772e-08,500,276403.0,41.58,279.793392547,0.000162958,0.14389,12.0024725026,279.793392547,1.79313e+09,1.09811,-2.83266148615,1,0.002,138.481,-2.83266148615,136.317,100,6634.34,-2.83266148615,0.0833248
28.5656,500.0,0.9,0.01,500,1.0,39.52,824.235004226,3.50449e-18,1.0,100.0,824.235004226,,1.0,14.6304660884,2,0.01,14.6305,14.6304660884,11.4781,100,1.0,14.6304660884,0.01
34.594,500.0,0.9,0.005,500,1.0,50.36,1121.53120898,2.1793e-19,1.0,200.000000102,1121.53120898,,1.0,-15.9369874519,2,0.005,-0.653262,-15.9369874519,-2.88229,100,1.0,-15.9369874519,0.005
37.2367,500.0,0.9,0.00333333,500,1.0,55.0,1772.42137366,5.43914e-20,1.0,299.999969474,1772.42137366,,1.0,-4.80943863972,2,0.00333333,-2.03865,-4.80943863972,-3.90391,100,1.0,-4.80943863972,0.00333333
36.7441,500.0,0.9,0.0025,500,1.0,43.26,1100.09289153,5.4346e-20,1.0,400.0,1100.09289153,,1.0,-16.2619879666,2,0.0025,-5.59449,-16.2619879666,-7.21048,100,1.0,-16.2619879666,0.0025
0.0462258,446.998019454,0.9,6.19807e-09,500,569165.0,40.4,605.022349007,0.000196364,0.0352798,10.0014486013,605.022349007,6.3621e+09,1.11857,-8.65565571452,1,0.002,94.5633,-8.65565571452,93.0346,100,11384.1,-8.65565571452,0.0999928
22.1396,500.0,0.9,0.01,500,1.0,39.12,495.114493602,3.50449e-18,1.0,100.0,495.114493602,,1.0,-3.17896343168,2,0.01,-3.17896,-3.17896343168,-4.87628,100,1.0,-3.17896343168,0.01
40.606,500.0,0.9,0.005,500,1.0,52.78,2629.28268341,2.1793e-19,1.0,200.000000102,2629.28268341,,1.0,17.0471130049,2,0.005,6.93408,17.0471130049,3.49281,100,1.0,17.0471130049,0.005
48.6319,500.0,0.9,0.00333333,500,1.0,105.28,3821.24511348,5.43914e-20,1.0,299.999969474,3821.24511348,,1.0,11.5909462443,2,0.00333333,8.48636,11.5909462443,5.67658,100,1.0,11.5909462443,0.00333333
43.2253,500.0,0.9,0.0025,500,1.0,49.24,340.134132075,5.4346e-20,1.0,400.0,340.134132075,,1.0,1.02271020533,2,0.0025,6.62045,1.02271020533,4.18711,100,1.0,1.02271020533,0.0025
0.0858263,459.268547947,0.9,3.62986e-08,500,334452.0,41.7,986.280034899,0.000162962,0.145695,12.0021994503,986.280034899,2.6254e+09,1.08869,-8.48125602985,1,0.002,145.987,-8.48125602985,143.717,100,8027.58,-8.48125602985,0.0833257
79.2117,500.0,0.9,0.01,500,1.0,55.1,6337.87826517,3.50449e-18,1.0,100.0,6337.87826517,,1.0,30.5894363219,2,0.01,30.5894,30.5894363219,21.8503,100,1.0,30.5894363219,0.01
57.9547,500.0,0.9,0.005,500,1.0,39.64,136.559229685,2.1793e-19,1.0,200.000000102,136.559229685,,1.0,5.77833616516,2,0.005,18.1839,5.77833616516,12.0044,100,1.0,5.77833616516,0.005
51.8276,500.0,0.9,0.00333333,500,1.0,47.84,827.261156195,5.43914e-20,1.0,299.999969474,827.261156195,,1.0,-9.79355735638,2,0.00333333,8.85807,-9.79355735638,3.81254,100,1.0,-9.79355735638,0.00333333
46.575,500.0,0.9,0.0025,500,1.0,38.84,548.910569747,5.4346e-20,1.0,400.0,548.910569747,,1.0,-1.1547061136,2,0.0025,6.35488,-1.1547061136,1.98531,100,1.0,-1.1547061136,0.0025
0.275284,456.897652322,0.9,1.15791e-07,500,238742.0,49.0,650.563347784,0.000196332,0.276483,10.0030118593,650.563347784,1.11939e+09,1.09434,4.56408932237,1,0.002,262.135,4.56408932237,258.047,100,4775.56,4.56408932237,0.0999849
28.1727,500.0,0.9,0.01,500,1.0,42.4,801.72075933,3.50449e-18,1.0,100.0,801.72075933,,1.0,8.79916586657,2,0.01,8.79917,8.79916586657,6.99415,100,1.0,8.79916586657,0.01
34.2364,500.0,0.9,0.005,500,1.0,49.08,1526.58176616,2.1793e-19,1.0,200.000000102,1526.58176616,,1.0,-0.0596715739733,2,0.005,4.36975,-0.0596715739733,2.42685,100,1.0,-0.0596715739733,0.005
31.3715,500.0,0.9,0.00333333,500,1.0,33.86,524.594018914,5.43914e-20,1.0,299.999969474,524.594018914,,1.0,-7.17875706793,2,0.00333333,0.520246,-7.17875706793,-1.06613,100,1.0,-7.17875706793,0.00333333
29.0093,500.0,0.9,0.0025,500,1.0,96.04,355.930749858,5.4346e-20,1.0,400.0,355.930749858,,1.0,9.55898228888,2,0.0025,2.77993,9.55898228888,1.40609,100,1.0,9.55898228888,0.0025
0.109501,458.842994301,0.9,3.6437e-08,500,460233.0,46.64,3945.98524516,0.000196362,0.167708,10.0015527288,3945.98524516,4.15987e+09,1.0897,17.6846323201,1,0.002,197.559,17.6846323201,194.484,100,9205.37,17.6846323201,0.0999922
17.3732,500.0,0.9,0.01,500,1.0,30.76,304.876759628,3.50449e-18,1.0,100.0,304.876759628,,1.0,-9.31570747948,2,0.01,-9.31571,-9.31570747948,-11.0349,100,1.0,-9.31570747948,0.01
33.4522,500.0,0.9,0.005,500,1.0,51.76,1834.75119306,2.1793e-19,1.0,200.000000102,1834.75119306,,1.0,6.16785556083,2,0.005,-1.57393,6.16785556083,-3.76704,100,1.0,6.16785556083,0.005
39.1811,500.0,0.9,0.00333333,500,1.0,70.56,1303.93162973,5.43914e-20,1.0,299.999969474,1303.93162973,,1.0,38.6098631679,2,0.00333333,11.8207,38.6098631679,9.5218,100,1.0,38.6098631679,0.00333333
36.4416,500.0,0.9,0.0025,500,1.0,36.86,523.700661909,5.4346e-20,1.0,400.0,523.700661909,,1.0,-4.01236860336,2,0.0025,7.86241,-4.01236860336,5.87153,100,1.0,-4.01236860336,0.0025
0.0342343,448.393432122,0.9,1.47757e-08,500,638824.0,33.34,149.835289004,0.000162975,0.113275,12.0012761252,149.835289004,9.57837e+09,1.11509,4.92788548788,1,0.002,119.448,4.92788548788,117.567,100,15332.6,4.92788548788,0.0833289
14.2357,500.0,0.9,0.01,500,1.0,42.5,204.701360629,3.50449e-18,1.0,100.0,204.701360629,,1.0,-6.81550690757,2,0.01,-6.81551,-6.81550690757,-7.76374,100,1.0,-6.81550690757,0.01
33.2277,500.0,0.9,0.005,500,1.0,56.12,1311.34646473,2.1793e-19,1.0,200.000000102,1311.34646473,,1.0,30.7948330149,2,0.005,11.9897,30.7948330149,9.98835,100,1.0,30.7948330149,0.005
29.6226,500.0,0.9,0.00333333,500,1.0,37.32,426.475628958,5.43914e-20,1.0,299.999969474,426.475628958,,1.0,13.7728414412,2,0.00333333,12.5841,13.7728414412,10.95,100,1.0,13.7728414412,0.00333333
35.4931,500.0,0.9,0.0025,500,1.0,48.26,2324.39238375,5.4346e-20,1.0,400.0,2324.39238375,,1.0,0.728988332911,2,0.0025,9.62029,0.728988332911,7.74367,100,1.0,0.728988332911,0.0025
0.0170712,439.724890976,0.9,9.87007e-10,500,1.50265e+06,33.2,117.681223613,0.000196382,0.0148316,10.0005334648,117.681223613,4.43445e+10,1.13707,5.11454432574,1,0.002,112.595,5.11454432574,110.805,100,30053.8,5.11454432574,0.0999973
13.8361,500.0,0.9,0.01,500,1.0,34.06,193.37131519,3.50449e-18,1.0,100.0,193.37131519,,1.0,-1.37001641116,2,0.01,-1.37002,-1.37001641116,-2.22472,100,1.0,-1.37001641116,0.01
33.1147,500.0,0.9,0.005,500,1.0,51.38,1967.96903447,2.1793e-19,1.0,200.000000102,1967.96903447,,1.0,8.96820221205,2,0.005,3.79909,8.96820221205,1.55854,100,1.0,8.96820221205,0.005
28.4589,500.0,0.9,0.00333333,500,1.0,37.44,238.316466989,5.43914e-20,1.0,299.999969474,238.316466989,,1.0,4.76581220488,2,0.00333333,4.12133,4.76581220488,2.29193,100,1.0,4.76581220488,0.00333333
30.9487,500.0,0.9,0.0025,500,1.0,111.66,1342.94112114,5.4346e-20,1.0,400.0,1342.94112114,,1.0,13.9236015184,2,0.0025,6.5719,13.9236015184,4.98759,100,1.0,13.9236015184,0.0025
0.0410246,446.195100784,0.9,1.64906e-09,500,419159.0,62.64,3231.94794064,0.000162966,0.0082953,12.0019223847,3231.94794064,4.12369e+09,1.12059,-15.0434267897,1,0.002,95.0525,-15.0434267897,92.805,100,10060.6,-15.0434267897,0.0833267
11.2553,500.0,0.9,0.01,500,1.0,36.2,127.962008253,3.50449e-18,1.0,100.0,127.962008253,,1.0,5.83627141152,2,0.01,5.83627,5.83627141152,4.73943,100,1.0,5.83627141152,0.01
19.9459,500.0,0.9,0.005,500,1.0,35.76,619.641913224,2.1793e-19,1.0,200.000000102,619.641913224,,1.0,-4.70379178956,2,0.005,0.56624,-4.70379178956,-0.884718,100,1.0,-4.70379178956,0.005
27.5907,500.0,0.9,0.00333333,500,1.0,95.98,1254.67672214,5.43914e-20,1.0,299.999969474,1254.67672214,,1.0,19.7734321387,2,0.00333333,6.96864,19.7734321387,5.00142,100,1.0,19.7734321387,0.00333333
25.4564,500.0,0.9,0.0025,500,1.0,31.04,157.074126833,5.4346e-20,1.0,400.0,157.074126833,,1.0,-7.30753642282,2,0.0025,3.39959,-7.30753642282,1.69593,100,1.0,-7.30753642282,0.0025
0.0518787,451.422728789,0.9,2.14365e-08,500,493396.0,75.64,1058.04603427,0.000196362,0.105775,10.0015517827,1058.04603427,4.78097e+09,1.10761,-1.33542426591,1,0.002,102.213,-1.33542426591,100.609,100,9868.69,-1.33542426591,0.0999922
23.1513,500.0,0.9,0.01,500,1.0,48.62,541.396507587,3.50449e-18,1.0,100.0,541.396507587,,1.0,-9.19279838025,2,0.01,-9.1928,-9.19279838025,-10.5563,100,1.0,-9.19279838025,0.01
24.3592,500.0,0.9,0.005,500,1.0,50.38,293.546852521,2.1793e-19,1.0,200.000000102,293.546852521,,1.0,17.645532672,2,0.005,4.22637,17.645532672,3.18981,100,1.0,17.645532672,0.005
21.1465,500.0,0.9,0.00333333,500,1.0,29.44,115.581577378,5.43914e-20,1.0,299.999969474,115.581577378,,1.0,-3.55410721485,2,0.00333333,1.63288,-3.55410721485,0.786528,100,1.0,-3.55410721485,0.00333333
21.4918,500.0,0.9,0.0025,500,1.0,34.5,509.423858203,5.4346e-20,1.0,400.0,509.423858203,,1.0,3.15510624473,2,0.0025,2.01343,3.15510624473,1.28047,100,1.0,3.15510624473,0.0025
0.0104972,453.693221337,0.9,1.89266e-08,500,648520.0,37.24,390.49806213,0.000162975,0.147299,12.001233269,390.49806213,9.87134e+09,1.10207,3.16164069196,1,0.002,43.9759,3.16164069196,43.2877,100,15565.3,3.16164069196,0.083329
15.415,500.0,0.9,0.01,500,1.0,29.58,240.022942907,3.50449e-18,1.0,100.0,240.022942907,,1.0,-3.95062280506,2,0.01,-3.95062,-3.95062280506,-5.09442,100,1.0,-3.95062280506,0.01
19.3649,500.0,0.9,0.005,500,1.0,44.64,406.920965097,2.1793e-19,1.0,200.000000102,406.920965097,,1.0,10.8495367966,2,0.005,3.44946,10.8495367966,2.03204,100,1.0,10.8495367966,0.005
21.6038,500.0,0.9,0.00333333,500,1.0,70.24,644.261028504,5.43914e-20,1.0,299.999969474,644.261028504,,1.0,-0.855850578109,2,0.00333333,2.01435,-0.855850578109,0.857037,100,1.0,-0.855850578109,0.00333333
37.6639,500.0,0.9,0.0025,500,1.0,98.88,4217.93304158,5.4346e-20,1.0,400.0,4217.93304158,,1.0,13.4657024298,2,0.0025,4.87719,13.4657024298,2.68673,100,1.0,13.4657024298,0.0025
0.080113,448.92821608,0.9,2.26908e-08,500,397356.0,56.96,822.525993111,0.000196355,0.0901718,10.0018749249,822.525993111,3.10087e+09,1.11376,-10.9895090459,1,0.002,131.417,-10.9895090459,129.349,100,7947.87,-10.9895090459,0.0999906
11.6415,500.0,0.9,0.01,500,1.0,38.06,136.893632307,3.50449e-18,1.0,100.0,136.893632307,,1.0,1.68195904041,2,0.01,1.68196,1.68195904041,0.927899,100,1.0,1.68195904041,0.01
14.8064,500.0,0.9,0.005,500,1.0,29.52,272.85001379,2.1793e-19,1.0,200.000000102,272.85001379,,1.0,9.78273118367,2,0.005,5.73234,9.78273118367,4.78115,100,1.0,9.78273118367,0.005
19.5474,500.0,0.9,0.00333333,500,1.0,39.56,469.258085014,5.43914e-20,1.0,299.999969474,469.258085014,,1.0,-13.3706521531,2,0.00333333,-0.635321,-13.3706521531,-1.59298,100,1.0,-13.3706521531,0.00333333
20.3592,500.0,0.9,0.0025,500,1.0,45.92,475.210137391,5.4346e-20,1.0,400.0,475.210137391,,1.0,-8.04856586627,2,0.0025,-2.48863,-8.04856586627,-3.39921,100,1.0,-8.04856586627,0.0025
0.0370893,460.275829435,0.9,1.46473e-08,500,222142.0,41.6,1358.92371394,0.000162941,0.0390515,12.0037444444,1358.92371394,1.15822e+09,1.08631,-15.7802135604,1,0.002,40.3501,-15.7802135604,38.6803,100,5332.25,-15.7802135604,0.0833203
21.3121,500.0,0.9,0.01,500,1.0,43.48,458.792159566,3.50449e-18,1.0,100.0,458.792159566,,1.0,-13.7837610092,2,0.01,-13.7838,-13.7837610092,-15.286,100,1.0,-13.7837610092,0.01
26.852,500.0,0.9,0.005,500,1.0,37.84,713.541788181,2.1793e-19,1.0,200.000000102,713.541788181,,1.0,9.94185121211,2,0.005,-1.92095,9.94185121211,-3.93919,100,1.0,9.94185121211,0.005
23.8748,500.0,0.9,0.00333333,500,1.0,48.46,238.271282337,5.43914e-20,1.0,299.999969474,238.271282337,,1.0,-8.85624361003,2,0.00333333,-4.23272,-8.85624361003,-5.8806,100,1.0,-8.85624361003,0.00333333
23.7868,500.0,0.9,0.0025,500,1.0,39.18,496.464203016,5.4346e-20,1.0,400.0,496.464203016,,1.0,4.83902219327,2,0.0025,-1.96478,4.83902219327,-3.39189,100,1.0,4.83902219327,0.0025
0.0190782,440.29760029,0.9,3.28455e-09,500,1.21787e+06,94.08,901.318392488,0.000196376,0.0400032,10.0008179403,901.318392488,2.9129e+10,1.1356,21.7745487161,1,0.002,85.6237,21.7745487161,84.2635,100,24358.4,21.7745487161,0.0999959
30.1013,500.0,0.9,0.01,500,1.0,47.66,915.242486961,3.50449e-18,1.0,100.0,915.242486961,,1.0,14.5627859313,2,0.01,14.5628,14.5627859313,12.0123,100,1.0,14.5627859313,0.01
23.4109,500.0,0.9,0.005,500,1.0,53.9,188.08997598,2.1793e-19,1.0,200.000000102,188.08997598,,1.0,11.7923829492,2,0.005,13.1776,11.7923829492,11.3741,100,1.0,11.7923829492,0.005
34.5565,500.0,0.9,0.00333333,500,1.0,56.78,1957.79802733,5.43914e-20,1.0,299.999969474,1957.79802733,,1.0,-15.4956775922,2,0.00333333,3.61983,-15.4956775922,1.05209,100,1.0,-15.4956775922,0.00333333
33.8484,500.0,0.9,0.0025,500,1.0,32.88,994.093655611,5.4346e-20,1.0,400.0,994.093655611,,1.0,-1.03559412514,2,0.0025,2.45598,-1.03559412514,0.232248,100,1.0,-1.03559412514,0.0025
0.170899,457.909196659,0.9,4.2561e-08,500,170525.0,106.54,7213.72732258,0.000162935,0.0871076,12.0041377684,7213.72732258,6.825e+08,1.09192,-13.5501252695,1,0.002,158.145,-13.5501252695,155.681,100,4093.3,-13.5501252695,0.083319
38.906,500.0,0.9,0.01,500,1.0,95.68,1528.96912158,3.50449e-18,1.0,100.0,1528.96912158,,1.0,6.18087768404,2,0.01,6.18088,6.18087768404,2.42666,100,1.0,6.18087768404,0.01
35.7398,500.0,0.9,0.005,500,1.0,51.86,1051.50222812,2.1793e-19,1.0,200.000000102,1051.50222812,,1.0,6.08028276416,2,0.005,6.13058,6.08028276416,3.47595,100,1.0,6.08028276416,0.005
52.5736,500.0,0.9,0.00333333,500,1.0,47.3,5243.34002782,5.43914e-20,1.0,299.999969474,5243.34002782,,1.0,-22.4970098347,2,0.00333333,-3.41195,-22.4970098347,-7.36908,100,1.0,-22.4970098347,0.00333333
47.395,500.0,0.9,0.0025,500,1.0,46.98,626.952676608,5.4346e-20,1.0,400.0,626.952676608,,1.0,6.42167772172,2,0.0025,-0.953542,6.42167772172,-4.38052,100,1.0,6.42167772172,0.0025
0.0518288,453.877967618,0.9,3.34688e-09,500,541308.0,48.26,557.281394928,0.000196365,0.0181181,10.0013674581,557.281394928,5.75457e+09,1.10162,-8.93397821966,1,0.002,112.619,-8.93397821966,109.402,100,10826.9,-8.93397821966,0.0999932
20.5482,500.0,0.9,0.01,500,1.0,39.32,426.491721012,3.50449e-18,1.0,100.0,426.491721012,,1.0,-14.4092278017,2,0.01,-14.4092,-14.4092278017,-15.9463,100,1.0,-14.4092278017,0.01
27.8932,500.0,0.9,0.005,500,1.0,47.64,1013.66908839,2.1793e-19,1.0,200.000000102,1013.66908839,,1.0,1.73367252099,2,0.005,-6.33778,1.73367252099,-7.79767,100,1.0,1.73367252099,0.005
25.6161,500.0,0.9,0.00333333,500,1.0,53.86,398.85549585,5.43914e-20,1.0,299.999969474,398.85549585,,1.0,-11.4810135451,2,0.00333333,-8.05219,-11.4810135451,-9.24419,100,1.0,-11.4810135451,0.00333333
28.895,500.0,0.9,0.0025,500,1.0,45.88,1356.15455242,5.4346e-20,1.0,400.0,1356.15455242,,1.0,-1.88395918581,2,0.0025,-6.51013,-1.88395918581,-7.79985,100,1.0,-1.88395918581,0.0025
0.0337686,457.609991366,0.9,2.44314e-08,500,492148.0,32.72,248.313544798,0.00019636,0.120249,10.0016187529,248.313544798,4.75681e+09,1.09263,1.98466077999,1,0.002,62.3986,1.98466077999,61.1928,100,9843.76,1.98466077999,0.0999919
41.5569,500.0,0.9,0.01,500,1.0,51.26,1744.42126095,3.50449e-18,1.0,100.0,1744.42126095,,1.0,21.4960322765,2,0.01,21.496,21.4960322765,17.2246,100,1.0,21.4960322765,0.01
44.525,500.0,0.9,0.005,500,1.0,52.54,1759.64193676,2.1793e-19,1.0,200.000000102,1759.64193676,,1.0,-9.99768319104,2,0.005,5.74917,-9.99768319104,2.72878,100,1.0,-9.99768319104,0.005
39.3232,500.0,0.9,0.00333333,500,1.0,51.74,552.185886185,5.43914e-20,1.0,299.999969474,552.185886185,,1.0,-8.07112687513,2,0.00333333,1.14241,-8.07112687513,-1.32373,100,1.0,-8.07112687513,0.00333333
35.3981,500.0,0.9,0.0025,500,1.0,37.14,304.983610449,5.4346e-20,1.0,400.0,304.983610449,,1.0,10.8865386533,2,0.0025,3.57844,10.8865386533,1.4427,100,1.0,10.8865386533,0.0025
0.0740194,453.763950148,0.9,1.8567e-08,500,323582.0,39.22,412.414512467,0.000162964,0.0721015,12.0020865241,412.414512467,2.45751e+09,1.10189,10.8235056269,1,0.002,128.133,10.8235056269,126.128,100,7766.63,10.8235056269,0.0833261
25.4215,500.0,0.9,0.01,500,1.0,39.02,652.781985045,3.50449e-18,1.0,100.0,652.781985045,,1.0,15.3246472134,2,0.01,15.3246,15.3246472134,13.1731,100,1.0,15.3246472134,0.01
45.4483,500.0,0.9,0.005,500,1.0,105.0,3055.22787037,2.1793e-19,1.0,200.000000102,3055.22787037,,1.0,-15.0125729499,2,0.005,0.156038,-15.0125729499,-3.37412,100,1.0,-15.0125729499,0.005
39.8574,500.0,0.9,0.00333333,500,1.0,84.62,597.088814393,5.43914e-20,1.0,299.999969474,597.088814393,,1.0,-7.93342381557,2,0.00333333,-2.54045,-7.93342381557,-5.42281,100,1.0,-7.93342381557,0.00333333
35.568,500.0,0.9,0.0025,500,1.0,46.66,283.923159588,5.4346e-20,1.0,400.0,283.923159588,,1.0,-6.76646362259,2,0.0025,-3.59695,-6.76646362259,-6.09315,100,1.0,-6.76646362259,0.0025
0.0817176,459.872760215,0.9,1.82591e-07,500,154596.0,58.1,308.361457365,0.000162933,0.338796,12.0042790145,308.361457365,5.60951e+08,1.08726,-6.90940793039,1,0.002,64.5337,-6.90940793039,62.2056,100,3710.97,-6.90940793039,0.0833185
24.2254,500.0,0.9,0.01,500,1.0,43.88,592.796826349,3.50449e-18,1.0,100.0,592.796826349,,1.0,-0.0935048152954,2,0.01,-0.093505,-0.0935048152954,-1.58631,100,1.0,-0.0935048152954,0.01
26.5462,500.0,0.9,0.005,500,1.0,41.54,808.587780238,2.1793e-19,1.0,200.000000102,808.587780238,,1.0,6.54512786796,2,0.005,3.22581,6.54512786796,1.8287,100,1.0,6.54512786796,0.005
27.2653,500.0,0.9,0.00333333,500,1.0,37.02,817.188497991,5.43914e-20,1.0,299.999969474,817.188497991,,1.0,7.42732966562,2,0.00333333,4.62632,7.42732966562,3.24824,100,1.0,7.42732966562,0.00333333
40.0255,500.0,0.9,0.0025,500,1.0,53.44,4194.97836256,5.4346e-20,1.0,400.0,4194.97836256,,1.0,-1.13989583973,2,0.0025,3.18476,-1.13989583973,0.315296,100,1.0,-1.13989583973,0.0025
0.030703,450.44488142,0.9,3.93487e-09,500,449996.0,50.68,1110.18944208,0.000162969,0.0212496,12.001692603,1110.18944208,4.75277e+09,1.11001,14.0030461089,1,0.002,82.8775,14.0030461089,80.1735,100,10800.7,14.0030461089,0.0833275
16.8962,500.0,0.9,0.01,500,1.0,28.36,288.364559271,3.50449e-18,1.0,100.0,288.364559271,,1.0,4.94726003176,2,0.01,4.94726,4.94726003176,3.55551,100,1.0,4.94726003176,0.01
15.6524,500.0,0.9,0.005,500,1.0,98.7,178.667670246,2.1793e-19,1.0,200.000000102,178.667670246,,1.0,-2.48701730623,2,0.005,1.23012,-2.48701730623,0.246008,100,1.0,-2.48701730623,0.005
16.2198,500.0,0.9,0.00333333,500,1.0,51.72,282.558472567,5.43914e-20,1.0,299.999969474,282.558472567,,1.0,-4.17996416857,2,0.00333333,-0.573241,-4.17996416857,-1.37677,100,1.0,-4.17996416857,0.00333333
29.4714,500.0,0.9,0.0025,500,1.0,61.16,2711.7922426,5.4346e-20,1.0,400.0,2711.7922426,,1.0,-1.2464916297,2,0.0025,-0.741553,-1.2464916297,-2.55587,100,1.0,-1.2464916297,0.0025
0.0490706,452.315549727,0.9,1.27895e-08,500,368891.0,50.24,596.70277766,0.000162964,0.05662,12.0020524584,596.70277766,3.19392e+09,1.10542,-3.10461413378,1,0.002,89.7262,-3.10461413378,88.02,100,8854.14,-3.10461413378,0.0833262
26.6827,500.0,0.9,0.01,500,1.0,43.82,719.157654,3.50449e-18,1.0,100.0,719.157654,,1.0,16.6002808193,2,0.01,16.6003,16.6002808193,14.5198,100,1.0,16.6002808193,0.01
24.8731,500.0,0.9,0.005,500,1.0,33.96,389.277548144,2.1793e-19,1.0,200.000000102,389.277548144,,1.0,-0.132152302077,2,0.005,8.23406,-0.132152302077,6.76294,100,1.0,-0.132152302077,0.005
26.2868,500.0,0.9,0.00333333,500,1.0,54.8,828.604822293,5.43914e-20,1.0,299.999969474,828.604822293,,1.0,3.43839086668,2,0.00333333,6.63551,3.43839086668,5.43433,100,1.0,3.43839086668,0.00333333
26.9056,500.0,0.9,0.0025,500,1.0,39.24,785.24836045,5.4346e-20,1.0,400.0,785.24836045,,1.0,14.4040112127,2,0.0025,8.57763,14.4040112127,7.11125,100,1.0,14.4040112127,0.0025
0.0312037,449.531477248,0.9,5.31598e-09,500,631016.0,46.48,1608.50006312,0.000196369,0.0335467,10.0011949948,1608.50006312,7.81998e+09,1.11227,-11.0302132683,1,0.002,87.9785,-11.0302132683,86.5952,100,12621.1,-11.0302132683,0.099994
11.9922,500.0,0.9,0.01,500,1.0,40.36,145.265705145,3.50449e-18,1.0,100.0,145.265705145,,1.0,7.29362390159,2,0.01,7.29362,7.29362390159,6.39651,100,1.0,7.29362390159,0.01
26.6329,500.0,0.9,0.005,500,1.0,62.34,1280.48517006,2.1793e-19,1.0,200.000000102,1280.48517006,,1.0,11.0692476504,2,0.005,9.18144,11.0692476504,6.67951,100,1.0,11.0692476504,0.005
24.5814,500.0,0.9,0.00333333,500,1.0,36.98,397.976268379,5.43914e-20,1.0,299.999969474,397.976268379,,1.0,9.59034909347,2,0.00333333,9.31774,9.59034909347,7.27493,100,1.0,9.59034909347,0.00333333
24.9315,500.0,0.9,0.0025,500,1.0,53.9,680.317222653,5.4346e-20,1.0,400.0,680.317222653,,1.0,9.01046833829,2,0.0025,9.24092,9.01046833829,7.4718,100,1.0,9.01046833829,0.0025
0.0641534,454.780142099,0.9,5.83709e-08,500,356144.0,53.14,707.684637651,0.000196353,0.207905,10.0020034697,707.684637651,2.49101e+09,1.09943,2.62166644396,1,0.002,106.139,2.62166644396,104.479,100,7123.59,2.62166644396,0.09999
76.2481,500.0,0.9,0.01,500,1.0,55.0,5872.49735159,3.50449e-18,1.0,100.0,5872.49735159,,1.0,-28.3168505787,2,0.01,-28.3168,-28.3168505787,-35.588,100,1.0,-28.3168505787,0.01
60.4626,500.0,0.9,0.005,500,1.0,46.72,1115.1652601,2.1793e-19,1.0,200.000000102,1115.1652601,,1.0,-0.257012740562,2,0.005,-14.2869,-0.257012740562,-19.4284,100,1.0,-0.257012740562,0.005
53.069,500.0,0.9,0.00333333,500,1.0,52.04,942.446443509,5.43914e-20,1.0,299.999969474,942.446443509,,1.0,3.22553985222,2,0.00333333,-8.44944,3.22553985222,-12.6474,100,1.0,3.22553985222,0.00333333
47.0199,500.0,0.9,0.0025,500,1.0,48.98,297.125619822,5.4346e-20,1.0,400.0,297.125619822,,1.0,3.11902938152,2,0.0025,-5.55732,3.11902938152,-9.1929,100,1.0,3.11902938152,0.0025
0.0158804,439.694282617,0.9,3.5127e-10,500,1.05697e+06,36.44,722.776819161,0.000196377,0.00371295,10.0007812735,722.776819161,2.19406e+10,1.13715,8.29306614887,1,0.002,67.891,8.29306614887,64.4234,100,21140.2,8.29306614887,0.0999961
23.8878,500.0,0.9,0.01,500,1.0,49.6,576.392303619,3.50449e-18,1.0,100.0,576.392303619,,1.0,0.0388581363117,2,0.01,0.0388579,0.0388581363117,-1.28959,100,1.0,0.0388581363117,0.01
19.2307,500.0,0.9,0.005,500,1.0,28.56,132.146994364,2.1793e-19,1.0,200.000000102,132.146994364,,1.0,8.77838000939,2,0.005,4.40862,8.77838000939,3.46926,100,1.0,8.77838000939,0.005
37.3459,500.0,0.9,0.00333333,500,1.0,51.28,3476.78949522,5.43914e-20,1.0,299.999969474,3476.78949522,,1.0,2.48129222961,2,0.00333333,3.76618,2.48129222961,0.804281,100,1.0,2.48129222961,0.00333333
34.496,500.0,0.9,0.0025,500,1.0,44.66,508.963163257,5.4346e-20,1.0,400.0,508.963163257,,1.0,13.5563727269,2,0.0025,6.21373,13.5563727269,3.64865,100,1.0,13.5563727269,0.0025
