AvgVanillaIw,ESSRenyi,VarNormIw,AvgEpLen,J,VarDiscRet,VarVanillaIw,BatchSize,MaxNormIw,Delta,AvgRet,eRenyi2,AvgDiscRet,IterType,MinNormIw,VarRet,VanillaAvgRet,AvgNormIw,VarJ,MinVanillaIw,Bound,MaxVanillaIw,EpsThisIter,ESSClassic
1.0,500.0,5.43914e-20,500.0,4677.23,4.6529187489,,500,0.00333333,1.0,4677.6642249,1.0,4677.6642249,2,0.00333333,4.6529187489,4677.6642249,0.00333333,2.39043,1.0,4677.23,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.23,5.22447389444,,500,0.0025,1.0,4677.24211026,1.0,4677.24211026,2,0.0025,5.22447389444,4677.24211026,0.0025,2.36193,1.0,4677.23,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.24,6.39002223515,,500,0.002,1.0,4677.27818147,1.0,4677.27818147,1,0.002,6.39002223515,4677.27818147,0.002,2.39345,1.0,4677.24,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4677.61,5.37667947961,,500,0.01,1.0,4677.61118091,1.0,4677.61118091,2,0.01,5.37667947961,4677.61118091,0.01,2.30717,1.0,4677.61,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.41,6.86544534538,,500,0.005,1.0,4677.21763783,1.0,4677.21763783,2,0.005,6.86544534538,4677.21763783,0.005,2.46955,1.0,4677.41,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.31,7.13212321955,,500,0.00333333,1.0,4677.09982879,1.0,4677.09982879,2,0.00333333,7.13212321955,4677.09982879,0.00333333,2.53798,1.0,4677.31,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.25,6.22508355621,,500,0.0025,1.0,4677.06397005,1.0,4677.06397005,2,0.0025,6.22508355621,4677.06397005,0.0025,2.52646,1.0,4677.25,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.25,5.84006312981,,500,0.002,1.0,4677.23838302,1.0,4677.23838302,1,0.002,5.84006312981,4677.23838302,0.002,2.50255,1.0,4677.25,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4677.1,7.1051492765,,500,0.01,1.0,4677.09522623,1.0,4677.09522623,2,0.01,7.1051492765,4677.09522623,0.01,2.65219,1.0,4677.1,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.09,5.60801848642,,500,0.005,1.0,4677.07580364,1.0,4677.07580364,2,0.005,5.60801848642,4677.07580364,0.005,2.5086,1.0,4677.09,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.07,5.62070883054,,500,0.00333333,1.0,4677.02632674,1.0,4677.02632674,2,0.00333333,5.62070883054,4677.02632674,0.00333333,2.45988,1.0,4677.07,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.08,6.20368925209,,500,0.0025,1.0,4677.120666,1.0,4677.120666,2,0.0025,6.20368925209,4677.120666,0.0025,2.46459,1.0,4677.08,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.09,7.67071106906,,500,0.002,1.0,4677.11859653,1.0,4677.11859653,1,0.002,7.67071106906,4677.11859653,0.002,2.52556,1.0,4677.09,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4677.03,6.16467145677,,500,0.01,1.0,4677.02920359,1.0,4677.02920359,2,0.01,6.16467145677,4677.02920359,0.01,2.47042,1.0,4677.03,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.1,4.87643975472,,500,0.005,1.0,4677.16767602,1.0,4677.16767602,2,0.005,4.87643975472,4677.16767602,0.005,2.33882,1.0,4677.1,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.07,6.35359050668,,500,0.00333333,1.0,4677.00459254,1.0,4677.00459254,2,0.00333333,6.35359050668,4677.00459254,0.00333333,2.39695,1.0,4677.07,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.05,5.91490153767,,500,0.0025,1.0,4677.00550626,1.0,4677.00550626,2,0.0025,5.91490153767,4677.00550626,0.0025,2.40285,1.0,4677.05,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.05,6.13301328416,,500,0.002,1.0,4677.05366454,1.0,4677.05366454,1,0.002,6.13301328416,4677.05366454,0.002,2.41521,1.0,4677.05,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4676.7,6.88625076472,,500,0.01,1.0,4676.69869316,1.0,4676.69869316,2,0.01,6.88625076472,4676.69869316,0.01,2.61101,1.0,4676.7,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4676.88,6.05175134739,,500,0.005,1.0,4677.05141307,1.0,4677.05141307,2,0.005,6.05175134739,4677.05141307,0.005,2.53681,1.0,4676.88,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4676.93,7.21534329164,,500,0.00333333,1.0,4677.04696523,1.0,4677.04696523,2,0.00333333,7.21534329164,4677.04696523,0.00333333,2.58417,1.0,4676.93,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4676.97,5.90272250126,,500,0.0025,1.0,4677.06904103,1.0,4677.06904103,2,0.0025,5.90272250126,4677.06904103,0.0025,2.54418,1.0,4676.97,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.01,7.15846299255,,500,0.002,1.0,4677.16405578,1.0,4677.16405578,1,0.002,7.15846299255,4677.16405578,0.002,2.56941,1.0,4677.01,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4677.11,7.04282244941,,500,0.01,1.0,4677.10793378,1.0,4677.10793378,2,0.01,7.04282244941,4677.10793378,0.01,2.64052,1.0,4677.11,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.04,6.71817000974,,500,0.005,1.0,4676.97192606,1.0,4676.97192606,2,0.005,6.71817000974,4676.97192606,0.005,2.6108,1.0,4677.04,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.07,6.24892781009,,500,0.00333333,1.0,4677.11801948,1.0,4677.11801948,2,0.00333333,6.24892781009,4677.11801948,0.00333333,2.57053,1.0,4677.07,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.03,6.99923393852,,500,0.0025,1.0,4676.92919769,1.0,4676.92919769,2,0.0025,6.99923393852,4676.92919769,0.0025,2.58681,1.0,4677.03,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.04,6.83180220168,,500,0.002,1.0,4677.06517193,1.0,4677.06517193,1,0.002,6.83180220168,4677.06517193,0.002,2.58962,1.0,4677.04,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4676.73,6.80874402036,,500,0.01,1.0,4676.7309251,1.0,4676.7309251,2,0.01,6.80874402036,4676.7309251,0.01,2.59628,1.0,4676.73,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.01,6.73888345519,,500,0.005,1.0,4677.29653367,1.0,4677.29653367,2,0.005,6.73888345519,4677.29653367,0.005,2.60501,1.0,4677.01,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.03,5.62692814265,,500,0.00333333,1.0,4677.05682523,1.0,4677.05682523,2,0.00333333,5.62692814265,4677.05682523,0.00333333,2.52613,1.0,4677.03,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.01,6.16588142915,,500,0.0025,1.0,4676.94322564,1.0,4676.94322564,2,0.0025,6.16588142915,4676.94322564,0.0025,2.51264,1.0,4677.01,1.0,100,400.0
1.00018,499.946361574,5.43172e-10,500.0,4677.02,6.18697293778,0.000135842,500,0.00210617,1.0,4677.06483365,1.00011,4677.06483365,1,0.00192448,6.18697293778,4677.06483365,0.002,2.50185,0.962412,4677.02,1.05327,100,499.932237457
1.0,500.0,3.50449e-18,500.0,4676.92,6.91155864803,,500,0.01,1.0,4676.91602216,1.0,4676.91602216,2,0.01,6.91155864803,4676.91602216,0.01,2.6158,1.0,4676.92,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.05,5.40834316466,,500,0.005,1.0,4677.17998323,1.0,4677.17998323,2,0.005,5.40834316466,4677.17998323,0.005,2.47301,1.0,4677.05,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4676.94,5.75382478964,,500,0.00333333,1.0,4676.71986883,1.0,4676.71986883,2,0.00333333,5.75382478964,4676.71986883,0.00333333,2.44946,1.0,4676.94,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.03,5.42529397538,,500,0.0025,1.0,4677.31882574,1.0,4677.31882574,2,0.0025,5.42529397538,4677.31882574,0.0025,2.42276,1.0,4677.03,1.0,100,400.0
1.00001,500.0,5.788e-14,500.0,4677.0,6.53823569895,1.44705e-08,500,0.00200073,1.0,4676.85043768,1.0,4676.85043768,1,0.00199928,6.53823569895,4676.85043768,0.002,2.44859,0.999649,4677.0,1.00037,100,500.000006135
1.0,500.0,3.50449e-18,500.0,4677.37,5.63594190661,,500,0.01,1.0,4677.36608896,1.0,4677.36608896,2,0.01,5.63594190661,4677.36608896,0.01,2.36212,1.0,4677.37,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.13,5.82896251934,,500,0.005,1.0,4676.90380453,1.0,4676.90380453,2,0.005,5.82896251934,4676.90380453,0.005,2.39345,1.0,4677.13,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.03,7.21054199574,,500,0.00333333,1.0,4676.80648253,1.0,4676.80648253,2,0.00333333,7.21054199574,4676.80648253,0.00333333,2.49449,1.0,4677.03,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.06,5.69980478598,,500,0.0025,1.0,4677.15174791,1.0,4677.15174791,2,0.0025,5.69980478598,4677.15174791,0.0025,2.46588,1.0,4677.06,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.06,5.86974512867,,500,0.002,1.0,4677.06445087,1.0,4677.06445087,1,0.002,5.86974512867,4677.06445087,0.002,2.45493,1.0,4677.06,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4677.55,5.82699295809,,500,0.01,1.0,4677.54763241,1.0,4677.54763241,2,0.01,5.82699295809,4677.54763241,0.01,2.40181,1.0,4677.55,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.16,6.73809794084,,500,0.005,1.0,4676.78122127,1.0,4676.78122127,2,0.005,6.73809794084,4676.78122127,0.005,2.52321,1.0,4677.16,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.15,6.00960427226,,500,0.00333333,1.0,4677.13201901,1.0,4677.13201901,2,0.00333333,6.00960427226,4677.13201901,0.00333333,2.49556,1.0,4677.15,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.22,5.79723926372,,500,0.0025,1.0,4677.42362598,1.0,4677.42362598,2,0.0025,5.79723926372,4677.42362598,0.0025,2.47373,1.0,4677.22,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.2,5.36098584866,,500,0.002,1.0,4677.11512579,1.0,4677.11512579,1,0.002,5.36098584866,4677.11512579,0.002,2.44105,1.0,4677.2,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4677.43,5.34796297627,,500,0.01,1.0,4677.42868775,1.0,4677.42868775,2,0.01,5.34796297627,4677.42868775,0.01,2.30097,1.0,4677.43,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.18,7.07216074859,,500,0.005,1.0,4676.93796206,1.0,4676.93796206,2,0.005,7.07216074859,4676.93796206,0.005,2.49162,1.0,4677.18,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.29,5.73310155679,,500,0.00333333,1.0,4677.50403197,1.0,4677.50403197,2,0.00333333,5.73310155679,4677.50403197,0.00333333,2.4604,1.0,4677.29,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.16,6.36140858966,,500,0.0025,1.0,4676.75376435,1.0,4676.75376435,2,0.0025,6.36140858966,4676.75376435,0.0025,2.48366,1.0,4677.16,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.03,6.02840634846,,500,0.002,1.0,4676.50105619,1.0,4676.50105619,1,0.002,6.02840634846,4676.50105619,0.002,2.48941,1.0,4677.03,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4677.14,5.45443058246,,500,0.01,1.0,4677.14236372,1.0,4677.14236372,2,0.01,5.45443058246,4677.14236372,0.01,2.32374,1.0,4677.14,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.26,7.14968683676,,500,0.005,1.0,4677.37821717,1.0,4677.37821717,2,0.005,7.14968683676,4677.37821717,0.005,2.50058,1.0,4677.26,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.26,5.82192132919,,500,0.00333333,1.0,4677.2575284,1.0,4677.2575284,2,0.00333333,5.82192132919,4677.2575284,0.00333333,2.46777,1.0,4677.26,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.18,6.094552572,,500,0.0025,1.0,4676.92249192,1.0,4676.92249192,2,0.0025,6.094552572,4676.92249192,0.0025,2.46923,1.0,4677.18,1.0,100,400.0
1.0,500.0,2.17743e-15,500.0,4677.18,6.23124937051,5.44353e-10,500,0.00200012,1.0,4677.17730695,1.0,4677.17730695,1,0.00199986,6.23124937051,4677.17730695,0.002,2.47213,0.999928,4677.18,1.00006,100,500.000103699
1.0,500.0,3.50449e-18,500.0,4677.36,5.34905224208,,500,0.01,1.0,4677.36128589,1.0,4677.36128589,2,0.01,5.34905224208,4677.36128589,0.01,2.3012,1.0,4677.36,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.18,6.64452990483,,500,0.005,1.0,4677.00777603,1.0,4677.00777603,2,0.005,6.64452990483,4677.00777603,0.005,2.44296,1.0,4677.18,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.24,6.43149806765,,500,0.00333333,1.0,4677.35754824,1.0,4677.35754824,2,0.00333333,6.43149806765,4677.35754824,0.00333333,2.47138,1.0,4677.24,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.26,6.02256083168,,500,0.0025,1.0,4677.31083404,1.0,4677.31083404,2,0.0025,6.02256083168,4677.31083404,0.0025,2.46419,1.0,4677.26,1.0,100,400.0
0.999999,500.0,7.9918e-16,500.0,4677.25,5.63885070796,1.99805e-10,500,0.00200012,1.0,4677.22302347,1.0,4677.22302347,1,0.00199988,5.63885070796,4677.22302347,0.002,2.44428,0.999939,4677.25,1.00006,100,500.000029407
1.0,500.0,3.50449e-18,500.0,4676.9,6.40332641817,,500,0.01,1.0,4676.90238839,1.0,4676.90238839,2,0.01,6.40332641817,4676.90238839,0.01,2.51781,1.0,4676.9,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4676.88,6.05496856586,,500,0.005,1.0,4676.85326115,1.0,4676.85326115,2,0.005,6.05496856586,4676.85326115,0.005,2.48344,1.0,4676.88,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4676.97,6.14998749559,,500,0.00333333,1.0,4677.14540632,1.0,4677.14540632,2,0.00333333,6.14998749559,4677.14540632,0.00333333,2.48134,1.0,4676.97,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4676.93,6.20694947005,,500,0.0025,1.0,4676.8118663,1.0,4676.8118663,2,0.0025,6.20694947005,4676.8118663,0.0025,2.48164,1.0,4676.93,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4676.86,7.08401626487,,500,0.002,1.0,4676.56241664,1.0,4676.56241664,1,0.002,7.08401626487,4676.56241664,0.002,2.52009,1.0,4676.86,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4676.64,6.22451553841,,500,0.01,1.0,4676.64005722,1.0,4676.64005722,2,0.01,6.22451553841,4676.64005722,0.01,2.48242,1.0,4676.64,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4676.71,6.44776824112,,500,0.005,1.0,4676.77381257,1.0,4676.77381257,2,0.005,6.44776824112,4676.77381257,0.005,2.50547,1.0,4676.71,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4676.83,5.75090330421,,500,0.00333333,1.0,4677.07954893,1.0,4677.07954893,2,0.00333333,5.75090330421,4677.07954893,0.00333333,2.47256,1.0,4676.83,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4676.88,6.75121761884,,500,0.0025,1.0,4677.01123704,1.0,4677.01123704,2,0.0025,6.75121761884,4677.01123704,0.0025,2.50244,1.0,4676.88,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4676.87,6.19867485587,,500,0.002,1.0,4676.8363491,1.0,4676.8363491,1,0.002,6.19867485587,4676.8363491,0.002,2.49747,1.0,4676.87,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4677.35,5.19103305217,,500,0.01,1.0,4677.35086934,1.0,4677.35086934,2,0.01,5.19103305217,4677.35086934,0.01,2.26696,1.0,4677.35,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.15,6.11885113476,,500,0.005,1.0,4676.95482622,1.0,4676.95482622,2,0.005,6.11885113476,4676.95482622,0.005,2.37436,1.0,4677.15,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.22,6.55493418041,,500,0.00333333,1.0,4677.36062402,1.0,4677.36062402,2,0.00333333,6.55493418041,4677.36062402,0.00333333,2.43539,1.0,4677.22,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.16,6.6755922192,,500,0.0025,1.0,4676.9613112,1.0,4676.9613112,2,0.0025,6.6755922192,4676.9613112,0.0025,2.47251,1.0,4677.16,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.2,5.85342340234,,500,0.002,1.0,4677.38221144,1.0,4677.38221144,1,0.002,5.85342340234,4677.38221144,0.002,2.46124,1.0,4677.2,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4676.77,6.08931049888,,500,0.01,1.0,4676.76642745,1.0,4676.76642745,2,0.01,6.08931049888,4676.76642745,0.01,2.4553,1.0,4676.77,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4676.81,5.81613126638,,500,0.005,1.0,4676.84610869,1.0,4676.84610869,2,0.005,5.81613126638,4676.84610869,0.005,2.42793,1.0,4676.81,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4676.7,6.60149574127,,500,0.00333333,1.0,4676.48630521,1.0,4676.48630521,2,0.00333333,6.60149574127,4676.48630521,0.00333333,2.47611,1.0,4676.7,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4676.81,6.78792295196,,500,0.0025,1.0,4677.14029962,1.0,4677.14029962,2,0.0025,6.78792295196,4677.14029962,0.0025,2.51292,1.0,4676.81,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4676.82,6.68870715146,,500,0.002,1.0,4676.86725404,1.0,4676.86725404,1,0.002,6.68870715146,4676.86725404,0.002,2.52522,1.0,4676.82,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4677.2,6.36759069158,,500,0.01,1.0,4677.19543786,1.0,4677.19543786,2,0.01,6.36759069158,4677.19543786,0.01,2.51077,1.0,4677.2,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.2,5.77139248826,,500,0.005,1.0,4677.2101822,1.0,4677.2101822,2,0.005,5.77139248826,4677.2101822,0.005,2.45129,1.0,4677.2,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.21,6.38477623407,,500,0.00333333,1.0,4677.21078825,1.0,4677.21078825,2,0.00333333,6.38477623407,4677.21078825,0.00333333,2.47243,1.0,4677.21,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.22,6.06524686598,,500,0.0025,1.0,4677.2609362,1.0,4677.2609362,2,0.0025,6.06524686598,4677.2609362,0.0025,2.46707,1.0,4677.22,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.04,6.74079134349,,500,0.002,1.0,4676.32733257,1.0,4676.32733257,1,0.002,6.74079134349,4676.32733257,0.002,2.51617,1.0,4677.04,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4676.78,6.94402532865,,500,0.01,1.0,4676.77719127,1.0,4676.77719127,2,0.01,6.94402532865,4676.77719127,0.01,2.62193,1.0,4676.78,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4676.87,5.9477513764,,500,0.005,1.0,4676.97206621,1.0,4676.97206621,2,0.005,5.9477513764,4676.97206621,0.005,2.52801,1.0,4676.87,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.01,6.04184590764,,500,0.00333333,1.0,4677.26970299,1.0,4677.26970299,2,0.00333333,6.04184590764,4677.26970299,0.00333333,2.5078,1.0,4677.01,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.02,5.25333900621,,500,0.0025,1.0,4677.04488719,1.0,4677.04488719,2,0.0025,5.25333900621,4677.04488719,0.0025,2.453,1.0,4677.02,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4676.99,6.16687537494,,500,0.002,1.0,4676.87105153,1.0,4676.87105153,1,0.002,6.16687537494,4676.87105153,0.002,2.45727,1.0,4676.99,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4676.67,5.87401950109,,500,0.01,1.0,4676.66841458,1.0,4676.66841458,2,0.01,5.87401950109,4676.66841458,0.01,2.41149,1.0,4676.67,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.02,5.31457164208,,500,0.005,1.0,4677.37782983,1.0,4677.37782983,2,0.005,5.31457164208,4677.37782983,0.005,2.37994,1.0,4677.02,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4676.97,5.84124154521,,500,0.00333333,1.0,4676.85980046,1.0,4676.85980046,2,0.00333333,5.84124154521,4676.85980046,0.00333333,2.38949,1.0,4676.97,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.01,6.20508532002,,500,0.0025,1.0,4677.14477233,1.0,4677.14477233,2,0.0025,6.20508532002,4677.14477233,0.0025,2.41326,1.0,4677.01,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4676.9,7.0505453142,,500,0.002,1.0,4676.45240635,1.0,4676.45240635,1,0.002,7.0505453142,4676.45240635,0.002,2.47088,1.0,4676.9,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4677.0,6.41460529994,,500,0.01,1.0,4677.00148046,1.0,4677.00148046,2,0.01,6.41460529994,4677.00148046,0.01,2.52003,1.0,4677.0,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4676.98,6.89767278185,,500,0.005,1.0,4676.96689442,1.0,4676.96689442,2,0.005,6.89767278185,4676.96689442,0.005,2.56708,1.0,4676.98,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.02,6.13892679026,,500,0.00333333,1.0,4677.08293593,1.0,4677.08293593,2,0.00333333,6.13892679026,4677.08293593,0.00333333,2.53403,1.0,4677.02,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4676.95,6.50423668607,,500,0.0025,1.0,4676.7589776,1.0,4676.7589776,2,0.0025,6.50423668607,4676.7589776,0.0025,2.53737,1.0,4676.95,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4676.94,6.08942000946,,500,0.002,1.0,4676.87455721,1.0,4676.87455721,1,0.002,6.08942000946,4676.87455721,0.002,2.52137,1.0,4676.94,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4677.16,6.57037414767,,500,0.01,1.0,4677.15637134,1.0,4677.15637134,2,0.01,6.57037414767,4677.15637134,0.01,2.55043,1.0,4677.16,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.14,6.41694985209,,500,0.005,1.0,4677.11740236,1.0,4677.11740236,2,0.005,6.41694985209,4677.11740236,0.005,2.53557,1.0,4677.14,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.12,5.64005973298,,500,0.00333333,1.0,4677.08735495,1.0,4677.08735495,2,0.00333333,5.64005973298,4677.08735495,0.00333333,2.47948,1.0,4677.12,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.08,5.6037534555,,500,0.0025,1.0,4676.96735412,1.0,4676.96735412,2,0.0025,5.6037534555,4676.96735412,0.0025,2.44994,1.0,4677.08,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.07,5.87815387824,,500,0.002,1.0,4677.04034055,1.0,4677.04034055,1,0.002,5.87815387824,4677.04034055,0.002,2.44252,1.0,4677.07,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4677.21,5.63018121053,,500,0.01,1.0,4677.20667381,1.0,4677.20667381,2,0.01,5.63018121053,4677.20667381,0.01,2.36093,1.0,4677.21,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.0,6.28881989274,,500,0.005,1.0,4676.80057476,1.0,4676.80057476,2,0.005,6.28881989274,4676.80057476,0.005,2.43747,1.0,4677.0,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.12,5.88994961445,,500,0.00333333,1.0,4677.36207093,1.0,4677.36207093,2,0.00333333,5.88994961445,4677.36207093,0.00333333,2.43579,1.0,4677.12,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.13,6.92764905093,,500,0.0025,1.0,4677.15305923,1.0,4677.15305923,2,0.0025,6.92764905093,4677.15305923,0.0025,2.48286,1.0,4677.13,1.0,100,400.0
1.0,500.0,5.43187e-20,500.0,4677.08,7.00646723894,,500,0.002,1.0,4676.87102246,1.0,4676.87102246,1,0.002,7.00646723894,4676.87102246,0.002,2.5159,1.0,4677.08,1.0,100,500.000006643
1.0,500.0,3.50449e-18,500.0,4676.98,5.62254712644,,500,0.01,1.0,4676.98489397,1.0,4676.98489397,2,0.01,5.62254712644,4676.98489397,0.01,2.35931,1.0,4676.98,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.01,5.86062017785,,500,0.005,1.0,4677.0315255,1.0,4677.0315255,2,0.005,5.86062017785,4677.0315255,0.005,2.38427,1.0,4677.01,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.22,5.8483531181,,500,0.00333333,1.0,4677.64483679,1.0,4677.64483679,2,0.00333333,5.8483531181,4677.64483679,0.00333333,2.41036,1.0,4677.22,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.21,6.34980842845,,500,0.0025,1.0,4677.16642958,1.0,4677.16642958,2,0.0025,6.34980842845,4677.16642958,0.0025,2.43506,1.0,4677.21,1.0,100,400.0
0.763297,497.529141422,0.000223747,500.0,4678.21,6.05862212504,32.59,500,0.300837,1.0,4676.56254963,1.00497,4676.56254963,1,5.13521e-11,6.05862212504,4676.56254963,0.002,6.09268,1.95984e-08,4678.21,114.814,100,8.79895162454
1.0,500.0,3.50449e-18,500.0,4676.9,5.38827161363,,500,0.01,1.0,4676.90232902,1.0,4676.90232902,2,0.01,5.38827161363,4676.90232902,0.01,2.30961,1.0,4676.9,1.0,100,100.0
1.0,500.0,2.1793e-19,500.0,4677.04,6.26727381983,,500,0.005,1.0,4677.17140627,1.0,4677.17140627,2,0.005,6.26727381983,4677.17140627,0.005,2.40572,1.0,4677.04,1.0,100,200.000000102
1.0,500.0,5.43914e-20,500.0,4677.02,5.78058077283,,500,0.00333333,1.0,4676.99287101,1.0,4676.99287101,2,0.00333333,5.78058077283,4676.99287101,0.00333333,2.40131,1.0,4677.02,1.0,100,299.999969474
1.0,500.0,5.4346e-20,500.0,4677.03,5.14617282655,,500,0.0025,1.0,4677.06765873,1.0,4677.06765873,2,0.0025,5.14617282655,4677.06765873,0.0025,2.36618,1.0,4677.03,1.0,100,400.0
