MaxNormIw,VarDiscRet,AvgNormIw,VarRet,Delta,VarJ,MinVanillaIw,ESSRenyi,AvgRet,VarNormIw,AvgEpLen,J,MinNormIw,EpsThisIter,VanillaAvgRet,Bound,ESSClassic,AvgVanillaIw,VarVanillaIw,eRenyi2,AvgDiscRet,MaxVanillaIw,BatchSize,IterType
0.01,128397.616302,0.01,128397.616302,0.6,356.53,1.0,500.0,1075.229889,3.50449e-18,116.82,1075.23,0.01,100,1075.229889,910.613,100.0,1.0,,1.0,1075.229889,1.0,500,2
0.005,151424.193328,0.005,151424.193328,0.6,373.187,1.0,500.0,1130.23806213,2.1793e-19,122.78,1102.73,0.005,100,1130.23806213,960.517,200.000000102,1.0,,1.0,1130.23806213,1.0,500,2
0.00333333,129081.15716,0.00333333,129081.15716,0.6,368.059,1.0,500.0,1113.34613304,5.43914e-20,120.77,1106.27,0.00333333,100,1113.34613304,990.151,299.999969474,1.0,,1.0,1113.34613304,1.0,500,2
0.0025,130652.804727,0.0025,130652.804727,0.6,366.3,1.0,500.0,1141.929357,5.4346e-20,123.82,1115.19,0.0025,100,1141.929357,1014.62,400.0,1.0,,1.0,1141.929357,1.0,500,2
0.002,143629.652725,0.002,143629.652725,0.6,369.282,1.0,500.0,1054.44010657,5.43187e-20,114.35,1103.04,0.002,100,1054.44010657,1013.09,500.000006643,1.0,,1.0,1054.44010657,1.0,500,1
0.01,159069.048705,0.01,159069.048705,0.6,396.835,1.0,500.0,1212.48014125,3.50449e-18,131.4,1212.48,0.01,100,1212.48014125,986.891,100.0,1.0,,1.0,1212.48014125,1.0,500,2
0.005,130679.508894,0.005,130679.508894,0.6,383.752,1.0,500.0,1088.54533445,2.1793e-19,118.12,1150.51,0.005,100,1088.54533445,990.997,200.000000102,1.0,,1.0,1088.54533445,1.0,500,2
0.00333333,135520.704072,0.00333333,135520.704072,0.6,378.028,1.0,500.0,1155.82161293,5.43914e-20,125.16,1152.28,0.00333333,100,1155.82161293,1022.04,299.999969474,1.0,,1.0,1155.82161293,1.0,500,2
0.0025,143720.610825,0.0025,143720.610825,0.6,379.39,1.0,500.0,1072.70164276,5.4346e-20,116.53,1132.39,0.0025,100,1072.70164276,1019.59,400.0,1.0,,1.0,1072.70164276,1.0,500,2
0.002,146277.452468,0.002,146277.452468,0.6,379.964,1.0,500.0,1092.08339624,5.43187e-20,118.33,1124.33,0.002,100,1092.08339624,1023.44,500.000006643,1.0,,1.0,1092.08339624,1.0,500,1
0.01,197026.581357,0.01,197026.581357,0.6,441.652,1.0,500.0,1166.17083465,3.50449e-18,126.47,1166.17,0.01,100,1166.17083465,915.569,100.0,1.0,,1.0,1166.17083465,1.0,500,2
0.005,143093.866206,0.005,143093.866206,0.6,410.907,1.0,500.0,1122.13921178,2.1793e-19,121.69,1144.16,0.005,100,1122.13921178,966.953,200.000000102,1.0,,1.0,1122.13921178,1.0,500,2
0.00333333,171641.817038,0.00333333,171641.817038,0.6,411.428,1.0,500.0,1126.65749251,5.43914e-20,122.17,1138.32,0.00333333,100,1126.65749251,993.637,299.999969474,1.0,,1.0,1126.65749251,1.0,500,2
0.0025,166704.401682,0.0025,166704.401682,0.6,410.864,1.0,500.0,1081.96374499,5.4346e-20,117.39,1124.23,0.0025,100,1081.96374499,998.932,400.0,1.0,,1.0,1081.96374499,1.0,500,2
0.002,145696.811113,0.002,145696.811113,0.6,404.842,1.0,500.0,1121.25530921,5.43187e-20,121.58,1123.64,0.002,100,1121.25530921,1011.56,500.000006643,1.0,,1.0,1121.25530921,1.0,500,1
0.01,215434.067824,0.01,215434.067824,0.6,461.822,1.0,500.0,1139.85773466,3.50449e-18,123.64,1139.86,0.01,100,1139.85773466,916.654,100.0,1.0,,1.0,1139.85773466,1.0,500,2
0.005,150747.654982,0.005,150747.654982,0.6,426.356,1.0,500.0,1094.2816835,2.1793e-19,118.63,1117.07,0.005,100,1094.2816835,959.241,200.000000102,1.0,,1.0,1094.2816835,1.0,500,2
0.00333333,158695.021368,0.00333333,158695.021368,0.6,416.882,1.0,500.0,1149.58523926,5.43914e-20,124.59,1127.91,0.00333333,100,1149.58523926,999.042,299.999969474,1.0,,1.0,1149.58523926,1.0,500,2
0.0025,165691.488893,0.0025,165691.488893,0.6,414.872,1.0,500.0,1063.92818734,5.4346e-20,115.42,1111.91,0.0025,100,1063.92818734,1000.31,400.0,1.0,,1.0,1063.92818734,1.0,500,2
0.002,122666.035377,0.002,122666.035377,0.6,403.434,1.0,500.0,1181.53940785,5.43187e-20,128.01,1125.84,0.002,100,1181.53940785,1026.02,500.000006643,1.0,,1.0,1181.53940785,1.0,500,1
0.01,118879.082429,0.01,118879.082429,0.6,343.06,1.0,500.0,1063.44396552,3.50449e-18,115.57,1063.44,0.01,100,1063.44396552,909.659,100.0,1.0,,1.0,1063.44396552,1.0,500,2
0.005,159906.553342,0.005,159906.553342,0.6,371.665,1.0,500.0,1086.77973455,2.1793e-19,117.87,1075.11,0.005,100,1086.77973455,940.889,200.000000102,1.0,,1.0,1086.77973455,1.0,500,2
0.00333333,156552.545609,0.00333333,156552.545609,0.6,379.896,1.0,500.0,1125.70304089,5.43914e-20,121.9,1091.98,0.00333333,100,1125.70304089,982.383,299.999969474,1.0,,1.0,1125.70304089,1.0,500,2
0.0025,134863.352704,0.0025,134863.352704,0.6,376.934,1.0,500.0,1042.46800638,5.4346e-20,113.36,1079.6,0.0025,100,1042.46800638,984.689,400.0,1.0,,1.0,1042.46800638,1.0,500,2
0.002,127381.228599,0.002,127381.228599,0.6,373.211,1.0,500.0,1129.68358473,5.43187e-20,122.5,1089.62,0.002,100,1129.68358473,1004.73,500.000006643,1.0,,1.0,1129.68358473,1.0,500,1
0.01,176483.422538,0.01,176483.422538,0.6,417.994,1.0,500.0,1102.29874048,3.50449e-18,119.58,1102.3,0.01,100,1102.29874048,875.547,100.0,1.0,,1.0,1102.29874048,1.0,500,2
0.005,157166.211108,0.005,157166.211108,0.6,406.658,1.0,500.0,1073.03216886,2.1793e-19,116.52,1087.67,0.005,100,1073.03216886,927.328,200.000000102,1.0,,1.0,1073.03216886,1.0,500,2
0.00333333,153507.490155,0.00333333,153507.490155,0.6,401.148,1.0,500.0,1079.41368574,5.43914e-20,117.19,1084.92,0.00333333,100,1079.41368574,954.0,299.999969474,1.0,,1.0,1079.41368574,1.0,500,2
0.0025,127355.049566,0.0025,127355.049566,0.6,390.327,1.0,500.0,1112.74691805,5.4346e-20,120.82,1091.87,0.0025,100,1112.74691805,978.497,400.0,1.0,,1.0,1112.74691805,1.0,500,2
0.002,173953.260865,0.002,173953.260865,0.6,395.595,1.0,500.0,1124.31696837,5.43187e-20,121.92,1098.36,0.002,100,1124.31696837,996.956,500.000006643,1.0,,1.0,1124.31696837,1.0,500,1
0.01,139384.556714,0.01,139384.556714,0.6,371.471,1.0,500.0,1102.78635281,3.50449e-18,119.63,1102.79,0.01,100,1102.78635281,897.825,100.0,1.0,,1.0,1102.78635281,1.0,500,2
0.005,136654.785574,0.005,136654.785574,0.6,369.648,1.0,500.0,1102.00613861,2.1793e-19,119.64,1102.4,0.005,100,1102.00613861,957.467,200.000000102,1.0,,1.0,1102.00613861,1.0,500,2
0.00333333,166589.140767,0.00333333,166589.140767,0.6,383.105,1.0,500.0,1158.60259704,5.43914e-20,125.68,1121.13,0.00333333,100,1158.60259704,1001.13,299.999969474,1.0,,1.0,1158.60259704,1.0,500,2
0.0025,121650.406687,0.0025,121650.406687,0.6,375.631,1.0,500.0,1051.33804165,5.4346e-20,114.15,1103.68,0.0025,100,1051.33804165,999.759,400.0,1.0,,1.0,1051.33804165,1.0,500,2
0.002,162174.274525,0.002,162174.274525,0.6,381.106,1.0,500.0,1143.35126102,5.43187e-20,124.02,1111.62,0.002,100,1143.35126102,1016.67,500.000006643,1.0,,1.0,1143.35126102,1.0,500,1
0.01,204841.918692,0.01,204841.918692,0.6,450.326,1.0,500.0,1099.90915912,3.50449e-18,119.2,1099.91,0.01,100,1099.90915912,874.595,100.0,1.0,,1.0,1099.90915912,1.0,500,2
0.005,177970.341711,0.005,177970.341711,0.6,435.708,1.0,500.0,1137.31312923,2.1793e-19,123.12,1118.61,0.005,100,1137.31312923,959.29,200.000000102,1.0,,1.0,1137.31312923,1.0,500,2
0.00333333,129174.234834,0.00333333,129174.234834,0.6,411.431,1.0,500.0,1098.8306932,5.43914e-20,119.25,1112.02,0.00333333,100,1098.8306932,981.933,299.999969474,1.0,,1.0,1098.8306932,1.0,500,2
0.0025,137538.493502,0.0025,137538.493502,0.6,401.726,1.0,500.0,1157.42593369,5.4346e-20,125.46,1123.37,0.0025,100,1157.42593369,1010.71,400.0,1.0,,1.0,1157.42593369,1.0,500,2
0.002,204066.38948,0.002,204066.38948,0.6,411.806,1.0,500.0,1102.22728724,5.43187e-20,119.66,1119.14,0.002,100,1102.22728724,1011.74,500.000006643,1.0,,1.0,1102.22728724,1.0,500,1
0.01,171353.197067,0.01,171353.197067,0.6,411.873,1.0,500.0,1145.96342919,3.50449e-18,124.28,1145.96,0.01,100,1145.96342919,917.223,100.0,1.0,,1.0,1145.96342919,1.0,500,2
0.005,123552.385747,0.005,123552.385747,0.6,382.081,1.0,500.0,1140.56921554,2.1793e-19,123.74,1143.27,0.005,100,1140.56921554,981.522,200.000000102,1.0,,1.0,1140.56921554,1.0,500,2
0.00333333,217389.310192,0.00333333,217389.310192,0.6,411.176,1.0,500.0,1139.102063,5.43914e-20,123.46,1141.88,0.00333333,100,1139.102063,1009.81,299.999969474,1.0,,1.0,1139.102063,1.0,500,2
0.0025,139927.301961,0.0025,139927.301961,0.6,402.059,1.0,500.0,1176.14790325,5.4346e-20,127.55,1150.45,0.0025,100,1176.14790325,1036.08,400.0,1.0,,1.0,1176.14790325,1.0,500,2
0.002,156064.224412,0.002,156064.224412,0.6,400.54,1.0,500.0,1114.206675,5.43187e-20,120.88,1143.2,0.002,100,1114.206675,1040.9,500.000006643,1.0,,1.0,1114.206675,1.0,500,1
0.01,120520.279062,0.01,120520.279062,0.6,345.42,1.0,500.0,1083.70156562,3.50449e-18,117.77,1083.7,0.01,100,1083.70156562,896.537,100.0,1.0,,1.0,1083.70156562,1.0,500,2
0.005,122101.014971,0.005,122101.014971,0.6,348.729,1.0,500.0,1161.53195234,2.1793e-19,125.77,1122.62,0.005,100,1161.53195234,990.271,200.000000102,1.0,,1.0,1161.53195234,1.0,500,2
0.00333333,135705.718053,0.00333333,135705.718053,0.6,354.833,1.0,500.0,1137.41288274,5.43914e-20,123.35,1127.55,0.00333333,100,1137.41288274,998.27,299.999969474,1.0,,1.0,1137.41288274,1.0,500,2
0.0025,128961.83785,0.0025,128961.83785,0.6,355.772,1.0,500.0,1162.28454494,5.4346e-20,125.83,1136.23,0.0025,100,1162.28454494,1024.27,400.0,1.0,,1.0,1162.28454494,1.0,500,2
0.002,145772.20345,0.002,145772.20345,0.6,360.73,1.0,500.0,1131.39327454,5.43187e-20,122.75,1135.26,0.002,100,1131.39327454,1035.13,500.000006643,1.0,,1.0,1131.39327454,1.0,500,1
0.01,187583.109851,0.01,187583.109851,0.6,430.938,1.0,500.0,1170.2589126,3.50449e-18,126.78,1170.26,0.01,100,1170.2589126,972.859,100.0,1.0,,1.0,1170.2589126,1.0,500,2
0.005,154903.085481,0.005,154903.085481,0.6,411.842,1.0,500.0,1152.00675312,2.1793e-19,124.91,1161.13,0.005,100,1152.00675312,999.724,200.000000102,1.0,,1.0,1152.00675312,1.0,500,2
0.00333333,128458.073839,0.00333333,128458.073839,0.6,395.097,1.0,500.0,1107.70678372,5.43914e-20,120.12,1143.32,0.00333333,100,1107.70678372,1011.53,299.999969474,1.0,,1.0,1107.70678372,1.0,500,2
0.0025,143193.22792,0.0025,143193.22792,0.6,390.729,1.0,500.0,1114.78342796,5.4346e-20,120.96,1136.19,0.0025,100,1114.78342796,1022.06,400.0,1.0,,1.0,1114.78342796,1.0,500,2
0.002,141857.739546,0.002,141857.739546,0.6,387.907,1.0,500.0,1096.78081658,5.43187e-20,118.87,1128.31,0.002,100,1096.78081658,1026.22,500.000006643,1.0,,1.0,1096.78081658,1.0,500,1
0.01,169948.689913,0.01,169948.689913,0.6,410.182,1.0,500.0,1090.39349882,3.50449e-18,118.27,1090.39,0.01,100,1090.39349882,896.234,100.0,1.0,,1.0,1090.39349882,1.0,500,2
0.005,123624.657684,0.005,123624.657684,0.6,381.265,1.0,500.0,1103.69313415,2.1793e-19,119.71,1097.04,0.005,100,1103.69313415,959.752,200.000000102,1.0,,1.0,1103.69313415,1.0,500,2
0.00333333,138814.416418,0.00333333,138814.416418,0.6,377.782,1.0,500.0,1099.71130064,5.43914e-20,119.41,1097.93,0.00333333,100,1099.71130064,980.045,299.999969474,1.0,,1.0,1099.71130064,1.0,500,2
0.0025,159604.154006,0.0025,159604.154006,0.6,382.847,1.0,500.0,1110.67623038,5.4346e-20,120.43,1101.12,0.0025,100,1110.67623038,999.025,400.0,1.0,,1.0,1110.67623038,1.0,500,2
0.002,117776.074113,0.002,117776.074113,0.6,374.982,1.0,500.0,1086.50501991,5.43187e-20,118.02,1098.2,0.002,100,1086.50501991,1006.88,500.000006643,1.0,,1.0,1086.50501991,1.0,500,1
0.01,160784.797783,0.01,160784.797783,0.6,398.97,1.0,500.0,1153.14072642,3.50449e-18,124.97,1153.14,0.01,100,1153.14072642,943.852,100.0,1.0,,1.0,1153.14072642,1.0,500,2
0.005,169309.008386,0.005,169309.008386,0.6,405.793,1.0,500.0,1081.81651737,2.1793e-19,117.32,1117.48,0.005,100,1081.81651737,968.102,200.000000102,1.0,,1.0,1081.81651737,1.0,500,2
0.00333333,149835.558857,0.00333333,149835.558857,0.6,400.09,1.0,500.0,1055.7267846,5.43914e-20,114.59,1096.89,0.00333333,100,1055.7267846,974.929,299.999969474,1.0,,1.0,1055.7267846,1.0,500,2
0.0025,144023.835233,0.0025,144023.835233,0.6,394.788,1.0,500.0,1125.91509979,5.4346e-20,122.15,1104.15,0.0025,100,1125.91509979,998.524,400.0,1.0,,1.0,1125.91509979,1.0,500,2
0.002,167520.423361,0.002,167520.423361,0.6,397.641,1.0,500.0,1144.7060325,5.43187e-20,124.19,1112.26,0.002,100,1144.7060325,1017.79,500.000006643,1.0,,1.0,1144.7060325,1.0,500,1
0.01,177776.222997,0.01,177776.222997,0.6,419.522,1.0,500.0,1132.30923553,3.50449e-18,122.75,1132.31,0.01,100,1132.30923553,892.638,100.0,1.0,,1.0,1132.30923553,1.0,500,2
0.005,119487.057792,0.005,119487.057792,0.6,386.069,1.0,500.0,1045.03625318,2.1793e-19,113.54,1088.67,0.005,100,1045.03625318,919.199,200.000000102,1.0,,1.0,1045.03625318,1.0,500,2
0.00333333,177072.944773,0.00333333,177072.944773,0.6,397.917,1.0,500.0,1137.86431354,5.43914e-20,123.3,1105.07,0.00333333,100,1137.86431354,966.696,299.999969474,1.0,,1.0,1137.86431354,1.0,500,2
0.0025,192033.642498,0.0025,192033.642498,0.6,408.42,1.0,500.0,1158.00298611,5.4346e-20,125.61,1118.3,0.0025,100,1158.00298611,998.467,400.0,1.0,,1.0,1158.00298611,1.0,500,2
0.002,197887.792154,0.002,197887.792154,0.6,416.482,1.0,500.0,1190.32210749,5.43187e-20,128.98,1132.71,0.002,100,1190.32210749,1025.52,500.000006643,1.0,,1.0,1190.32210749,1.0,500,1
0.01,129642.114705,0.01,129642.114705,0.6,358.254,1.0,500.0,1191.53929032,3.50449e-18,129.14,1191.54,0.01,100,1191.53929032,1020.21,100.0,1.0,,1.0,1191.53929032,1.0,500,2
0.005,170131.198451,0.005,170131.198451,0.6,385.407,1.0,500.0,1166.95790497,2.1793e-19,126.44,1179.25,0.005,100,1166.95790497,1039.71,200.000000102,1.0,,1.0,1166.95790497,1.0,500,2
0.00333333,155401.049225,0.00333333,155401.049225,0.6,388.104,1.0,500.0,1141.52888129,5.43914e-20,123.8,1166.68,0.00333333,100,1141.52888129,1052.74,299.999969474,1.0,,1.0,1141.52888129,1.0,500,2
0.0025,166219.563544,0.0025,166219.563544,0.6,392.599,1.0,500.0,1154.76265508,5.4346e-20,125.26,1163.7,0.0025,100,1154.76265508,1065.03,400.0,1.0,,1.0,1154.76265508,1.0,500,2
0.002,156002.146022,0.002,156002.146022,0.6,393.362,1.0,500.0,1105.72487078,5.43187e-20,119.93,1152.1,0.002,100,1105.72487078,1063.85,500.000006643,1.0,,1.0,1105.72487078,1.0,500,1
0.01,134111.875122,0.01,134111.875122,0.6,364.377,1.0,500.0,1095.08980694,3.50449e-18,119.02,1095.09,0.01,100,1095.08980694,881.343,100.0,1.0,,1.0,1095.08980694,1.0,500,2
0.005,136103.189684,0.005,136103.189684,0.6,366.904,1.0,500.0,1036.37333109,2.1793e-19,112.66,1065.73,0.005,100,1036.37333109,914.589,200.000000102,1.0,,1.0,1036.37333109,1.0,500,2
0.00333333,141228.162174,0.00333333,141228.162174,0.6,369.952,1.0,500.0,1113.79621142,5.43914e-20,120.95,1081.75,0.00333333,100,1113.79621142,958.346,299.999969474,1.0,,1.0,1113.79621142,1.0,500,2
0.0025,130056.81277,0.0025,130056.81277,0.6,367.387,1.0,500.0,1108.70817076,5.4346e-20,120.41,1088.49,0.0025,100,1108.70817076,981.618,400.0,1.0,,1.0,1108.70817076,1.0,500,2
0.002,164826.325891,0.002,164826.325891,0.6,375.014,1.0,500.0,1077.02848482,5.43187e-20,116.76,1086.2,0.002,100,1077.02848482,990.609,500.000006643,1.0,,1.0,1077.02848482,1.0,500,1
0.01,175232.455046,0.01,175232.455046,0.6,416.509,1.0,500.0,1132.00481407,3.50449e-18,122.85,1132.0,0.01,100,1132.00481407,937.005,100.0,1.0,,1.0,1132.00481407,1.0,500,2
0.005,183148.134222,0.005,183148.134222,0.6,421.211,1.0,500.0,1141.113687,2.1793e-19,123.81,1136.56,0.005,100,1141.113687,992.545,200.000000102,1.0,,1.0,1141.113687,1.0,500,2
0.00333333,151444.055409,0.00333333,151444.055409,0.6,410.227,1.0,500.0,1148.27665116,5.43914e-20,124.62,1140.47,0.00333333,100,1148.27665116,1022.88,299.999969474,1.0,,1.0,1148.27665116,1.0,500,2
0.0025,196870.832559,0.0025,196870.832559,0.6,418.411,1.0,500.0,1114.38537712,5.4346e-20,120.9,1133.94,0.0025,100,1114.38537712,1017.03,400.0,1.0,,1.0,1114.38537712,1.0,500,2
0.002,172483.587067,0.002,172483.587067,0.6,417.477,1.0,500.0,1111.47560779,5.43187e-20,120.53,1129.45,0.002,100,1111.47560779,1024.88,500.000006643,1.0,,1.0,1111.47560779,1.0,500,1
0.01,123627.405329,0.01,123627.405329,0.6,349.844,1.0,500.0,1041.50847678,3.50449e-18,113.11,1041.51,0.01,100,1041.50847678,873.118,100.0,1.0,,1.0,1041.50847678,1.0,500,2
0.005,166517.703134,0.005,166517.703134,0.6,381.619,1.0,500.0,1131.20423626,2.1793e-19,122.52,1086.36,0.005,100,1131.20423626,941.363,200.000000102,1.0,,1.0,1131.20423626,1.0,500,2
0.00333333,145322.269993,0.00333333,145322.269993,0.6,382.03,1.0,500.0,1150.06636162,5.43914e-20,124.69,1107.59,0.00333333,100,1150.06636162,989.206,299.999969474,1.0,,1.0,1150.06636162,1.0,500,2
0.0025,197147.031344,0.0025,197147.031344,0.6,398.399,1.0,500.0,1157.54172921,5.4346e-20,125.4,1120.08,0.0025,100,1157.54172921,1012.2,400.0,1.0,,1.0,1157.54172921,1.0,500,2
0.002,185783.635545,0.002,185783.635545,0.6,405.554,1.0,500.0,1186.76693813,5.43187e-20,128.61,1133.42,0.002,100,1186.76693813,1032.12,500.000006643,1.0,,1.0,1186.76693813,1.0,500,1
0.01,152161.943273,0.01,152161.943273,0.6,388.124,1.0,500.0,1134.95201813,3.50449e-18,123.03,1134.95,0.01,100,1134.95201813,935.059,100.0,1.0,,1.0,1134.95201813,1.0,500,2
0.005,188894.547215,0.005,188894.547215,0.6,411.681,1.0,500.0,1186.27867009,2.1793e-19,128.5,1160.62,0.005,100,1186.27867009,1014.25,200.000000102,1.0,,1.0,1186.27867009,1.0,500,2
0.00333333,141785.380049,0.00333333,141785.380049,0.6,400.227,1.0,500.0,1117.93093405,5.43914e-20,121.2,1146.39,0.00333333,100,1117.93093405,1026.88,299.999969474,1.0,,1.0,1117.93093405,1.0,500,2
0.0025,207577.600214,0.0025,207577.600214,0.6,414.264,1.0,500.0,1169.79161562,5.4346e-20,126.86,1152.24,0.0025,100,1169.79161562,1048.74,400.0,1.0,,1.0,1169.79161562,1.0,500,2
0.002,187815.558513,0.002,187815.558513,0.6,418.327,1.0,500.0,1095.29723966,5.43187e-20,118.67,1140.85,0.002,100,1095.29723966,1043.16,500.000006643,1.0,,1.0,1095.29723966,1.0,500,1
0.01,145424.908187,0.01,145424.908187,0.6,379.435,1.0,500.0,1128.0398383,3.50449e-18,122.33,1128.04,0.01,100,1128.0398383,921.101,100.0,1.0,,1.0,1128.0398383,1.0,500,2
0.005,243516.834269,0.005,243516.834269,0.6,439.051,1.0,500.0,1158.99047898,2.1793e-19,125.68,1143.52,0.005,100,1158.99047898,968.204,200.000000102,1.0,,1.0,1158.99047898,1.0,500,2
0.00333333,192812.948356,0.00333333,192812.948356,0.6,439.392,1.0,500.0,1208.08830712,5.43914e-20,130.73,1165.04,0.00333333,100,1208.08830712,1021.9,299.999969474,1.0,,1.0,1208.08830712,1.0,500,2
0.0025,142955.157481,0.0025,142955.157481,0.6,425.385,1.0,500.0,1100.88268572,5.4346e-20,119.29,1149.0,0.0025,100,1100.88268572,1025.04,400.0,1.0,,1.0,1100.88268572,1.0,500,2
0.002,122910.432262,0.002,122910.432262,0.6,411.675,1.0,500.0,1100.37882922,5.43187e-20,119.36,1139.28,0.002,100,1100.37882922,1028.4,500.000006643,1.0,,1.0,1100.37882922,1.0,500,1
0.01,167827.874369,0.01,167827.874369,0.6,407.615,1.0,500.0,1109.24961749,3.50449e-18,120.3,1109.25,0.01,100,1109.24961749,882.174,100.0,1.0,,1.0,1109.24961749,1.0,500,2
0.005,127110.909773,0.005,127110.909773,0.6,382.697,1.0,500.0,1152.24700144,2.1793e-19,125.01,1130.75,0.005,100,1152.24700144,970.182,200.000000102,1.0,,1.0,1152.24700144,1.0,500,2
0.00333333,177327.118281,0.00333333,177327.118281,0.6,395.188,1.0,500.0,1121.73727682,5.43914e-20,121.69,1127.74,0.00333333,100,1121.73727682,996.643,299.999969474,1.0,,1.0,1121.73727682,1.0,500,2
0.0025,131295.002334,0.0025,131295.002334,0.6,387.019,1.0,500.0,1098.73755007,5.4346e-20,119.15,1120.49,0.0025,100,1098.73755007,1006.96,400.0,1.0,,1.0,1098.73755007,1.0,500,2
0.002,158082.237598,0.002,158082.237598,0.6,389.089,1.0,500.0,1161.03838505,5.43187e-20,125.86,1128.6,0.002,100,1161.03838505,1027.05,500.000006643,1.0,,1.0,1161.03838505,1.0,500,1
0.01,143315.329854,0.01,143315.329854,0.6,376.672,1.0,500.0,1158.85791354,3.50449e-18,125.58,1158.86,0.01,100,1158.85791354,979.027,100.0,1.0,,1.0,1158.85791354,1.0,500,2
0.005,144766.021159,0.005,144766.021159,0.6,378.13,1.0,500.0,1119.75941817,2.1793e-19,121.37,1139.31,0.005,100,1119.75941817,1012.15,200.000000102,1.0,,1.0,1119.75941817,1.0,500,2
0.00333333,133819.245738,0.00333333,133819.245738,0.6,373.521,1.0,500.0,1126.63800684,5.43914e-20,122.26,1135.09,0.00333333,100,1126.63800684,1031.26,299.999969474,1.0,,1.0,1126.63800684,1.0,500,2
0.0025,177410.994055,0.0025,177410.994055,0.6,385.449,1.0,500.0,1123.81600321,5.4346e-20,121.94,1132.27,0.0025,100,1123.81600321,1032.46,400.0,1.0,,1.0,1123.81600321,1.0,500,2
0.002,171964.606623,0.002,171964.606623,0.6,391.054,1.0,500.0,1121.83541947,5.43187e-20,121.67,1130.18,0.002,100,1121.83541947,1028.58,500.000006643,1.0,,1.0,1121.83541947,1.0,500,1
0.01,129235.247189,0.01,129235.247189,0.6,357.691,1.0,500.0,1111.40145939,3.50449e-18,120.56,1111.4,0.01,100,1111.40145939,950.793,100.0,1.0,,1.0,1111.40145939,1.0,500,2
0.005,199490.953823,0.005,199490.953823,0.6,404.204,1.0,500.0,1162.83695639,2.1793e-19,126.12,1137.12,0.005,100,1162.83695639,982.978,200.000000102,1.0,,1.0,1162.83695639,1.0,500,2
0.00333333,175690.959047,0.00333333,175690.959047,0.6,408.596,1.0,500.0,1121.81226013,5.43914e-20,121.66,1132.02,0.00333333,100,1121.81226013,1006.14,299.999969474,1.0,,1.0,1121.81226013,1.0,500,2
0.0025,152006.932983,0.0025,152006.932983,0.6,403.574,1.0,500.0,1146.15126538,5.4346e-20,124.35,1135.55,0.0025,100,1146.15126538,1026.54,400.0,1.0,,1.0,1146.15126538,1.0,500,2
0.002,165586.373197,0.002,165586.373197,0.6,404.553,1.0,500.0,1075.39344859,5.43187e-20,116.51,1123.52,0.002,100,1075.39344859,1026.02,500.000006643,1.0,,1.0,1075.39344859,1.0,500,1
0.01,133162.811641,0.01,133162.811641,0.6,363.086,1.0,500.0,1108.20332616,3.50449e-18,120.15,1108.2,0.01,100,1108.20332616,942.929,100.0,1.0,,1.0,1108.20332616,1.0,500,2
0.005,136970.225389,0.005,136970.225389,0.6,365.813,1.0,500.0,1087.8961064,2.1793e-19,118.11,1098.05,0.005,100,1087.8961064,967.109,200.000000102,1.0,,1.0,1087.8961064,1.0,500,2
0.00333333,112738.409856,0.00333333,112738.409856,0.6,356.665,1.0,500.0,1157.81287983,5.43914e-20,125.52,1117.97,0.00333333,100,1157.81287983,1011.06,299.999969474,1.0,,1.0,1157.81287983,1.0,500,2
0.0025,181066.711068,0.0025,181066.711068,0.6,375.363,1.0,500.0,1178.00900019,5.4346e-20,127.5,1132.98,0.0025,100,1178.00900019,1029.49,400.0,1.0,,1.0,1178.00900019,1.0,500,2
0.002,157295.290153,0.002,157295.290153,0.6,380.228,1.0,500.0,1199.64617037,5.43187e-20,129.87,1146.31,0.002,100,1199.64617037,1053.75,500.000006643,1.0,,1.0,1199.64617037,1.0,500,1
0.01,178166.029795,0.01,178166.029795,0.6,419.981,1.0,500.0,1080.84661041,3.50449e-18,117.24,1080.85,0.01,100,1080.84661041,868.579,100.0,1.0,,1.0,1080.84661041,1.0,500,2
0.005,147124.234046,0.005,147124.234046,0.6,403.72,1.0,500.0,1169.64231198,2.1793e-19,126.79,1125.24,0.005,100,1169.64231198,975.148,200.000000102,1.0,,1.0,1169.64231198,1.0,500,2
0.00333333,195858.202581,0.00333333,195858.202581,0.6,417.019,1.0,500.0,1177.71528832,5.43914e-20,127.81,1142.73,0.00333333,100,1177.71528832,1020.18,299.999969474,1.0,,1.0,1177.71528832,1.0,500,2
0.0025,140805.95112,0.0025,140805.95112,0.6,406.834,1.0,500.0,1107.30010942,5.4346e-20,120.15,1133.88,0.0025,100,1107.30010942,1027.74,400.0,1.0,,1.0,1107.30010942,1.0,500,2
0.002,153059.78145,0.002,153059.78145,0.6,403.403,1.0,500.0,1123.47521164,5.43187e-20,121.88,1131.8,0.002,100,1123.47521164,1027.67,500.000006643,1.0,,1.0,1123.47521164,1.0,500,1
0.01,132759.883414,0.01,132759.883414,0.6,362.536,1.0,500.0,1147.43826471,3.50449e-18,124.45,1147.44,0.01,100,1147.43826471,941.41,100.0,1.0,,1.0,1147.43826471,1.0,500,2
0.005,183519.222319,0.005,183519.222319,0.6,395.94,1.0,500.0,1118.41640239,2.1793e-19,121.21,1132.93,0.005,100,1118.41640239,980.301,200.000000102,1.0,,1.0,1118.41640239,1.0,500,2
