VarNormIw,MinNormIw,VarVanillaIw,MaxVanillaIw,MinVanillaIw,BatchSize,eRenyi2,VarDiscRet,VanillaAvgRet,Bound,J,AvgNormIw,ESSClassic,AvgVanillaIw,ESSRenyi,MaxNormIw,IterType,Delta,VarJ,AvgRet,AvgDiscRet,VarRet,EpsThisIter,AvgEpLen
1.92154e-06,0.00750377,0.0202085,1.89543,0.769524,100,1.01364,7306.51861319,-82.2500667511,-206.436,-80.4422,0.01,98.1331460315,1.02552,98.6541064677,0.0184827,1,0.1,78.2623,-82.2500667511,-82.2500667511,7306.51861319,100,113.12
2.00125e-07,0.00940746,0.00201333,1.17497,0.94358,100,1.00188,2578.75896995,-68.193826758,-193.205,-67.9455,0.01,99.8022591067,1.00301,99.8120271677,0.0117144,1,0.1,48.4692,-68.193826758,-68.193826758,2578.75896995,100,97.06
3.83811e-07,0.00879196,0.00384076,1.25604,0.8795,100,1.00363,2578.30436704,-69.4808833623,-194.379,-69.0255,0.01,99.62144868,1.00035,99.6379063635,0.0125561,1,0.1,47.8898,-69.4808833623,-69.4808833623,2578.30436704,100,99.22
4.08467e-07,0.00953973,0.00406806,1.43048,0.952031,100,1.00275,3799.13851647,-72.3653735805,-197.325,-72.0101,0.01,99.5972306545,0.997964,99.7258925552,0.014334,1,0.1,59.3784,-72.3653735805,-72.3653735805,3799.13851647,100,102.15
3.05579e-07,0.00950269,0.00309663,1.28719,0.956598,100,1.00224,2571.16279658,-69.1847654575,-194.171,-68.8903,0.01,99.6983650407,1.00666,99.7762927396,0.0127867,1,0.1,48.6106,-69.1847654575,-69.1847654575,2571.16279658,100,98.37
1.00826e-07,0.00966589,0.00100568,1.12751,0.965353,100,1.00134,2596.9923218,-67.4490383309,-192.505,-67.2785,0.01,99.9002651551,0.998721,99.8662950564,0.0112896,1,0.1,49.407,-67.4490383309,-67.4490383309,2596.9923218,100,96.27
7.95755e-07,0.00801014,0.0081545,1.56705,0.810865,100,1.007,3801.89936767,-72.0208215238,-196.701,-71.1215,0.01,99.2183946356,1.0123,99.3053156693,0.0154801,1,0.1,56.7355,-72.0208215238,-72.0208215238,3801.89936767,100,101.71
2.1637e-07,0.00860894,0.00215977,1.10507,0.860112,100,1.00199,1318.14378072,-66.3510394183,-191.363,-66.0973,0.01,99.7862778383,0.999092,99.8017316035,0.0110607,1,0.1,33.9573,-66.3510394183,-66.3510394183,1318.14378072,100,95.37
9.28785e-07,0.0066316,0.00925522,1.18085,0.661994,100,1.01134,2601.82518641,-68.9435245396,-193.353,-67.5053,0.01,99.088900872,0.998242,98.8784334869,0.0118293,1,0.1,42.1577,-68.9435245396,-68.9435245396,2601.82518641,100,98.37
5.71162e-07,0.00934927,0.00572577,1.44221,0.936085,100,1.00459,4999.24638515,-75.2982535654,-200.114,-74.6843,0.01,99.4377315571,1.00124,99.5427157765,0.0144043,1,0.1,66.5276,-75.2982535654,-75.2982535654,4999.24638515,100,105.29
6.64656e-07,0.00697077,0.0066775,1.10193,0.698697,100,1.00675,2580.37026529,-69.6788315822,-194.392,-68.8272,0.01,99.3462605736,1.00232,99.3292681699,0.0109938,1,0.1,44.2145,-69.6788315822,-69.6788315822,2580.37026529,100,99.21
1.09543e-06,0.00912095,0.0109626,1.59234,0.912443,100,1.00887,6138.33094898,-79.3219897607,-203.86,-78.165,0.01,98.9271761899,1.00038,99.1205637221,0.0159173,1,0.1,73.9282,-79.3219897607,-79.3219897607,6138.33094898,100,110.26
4.23097e-07,0.00794769,0.00431437,1.08706,0.802563,100,1.00456,4996.92064633,-75.6384962609,-200.457,-75.0289,0.01,99.5828707359,1.00981,99.5462004837,0.0107651,1,0.1,68.3374,-75.6384962609,-75.6384962609,4996.92064633,100,105.84
5.58286e-07,0.00747457,0.00555732,1.1991,0.745745,100,1.00487,3801.30042573,-71.8630822617,-196.696,-71.2488,0.01,99.4503453675,0.99771,99.51551982,0.0120186,1,0.1,58.3009,-71.8630822617,-71.8630822617,3801.30042573,100,101.43
4.89314e-07,0.00911011,0.00489338,1.19577,0.911034,100,1.0048,2614.69503507,-68.4902961186,-193.313,-67.8712,0.01,99.5178946875,1.00003,99.5227100106,0.0119574,1,0.1,47.5465,-68.4902961186,-68.4902961186,2614.69503507,100,97.59
1.26463e-06,0.00762706,0.0126803,1.21186,0.763731,100,1.01689,8451.9090821,-85.3486684142,-209.491,-83.296,0.01,98.7634850372,1.00134,98.339302273,0.0121024,1,0.1,85.1865,-85.3486684142,-85.3486684142,8451.9090821,100,116.69
7.73907e-07,0.00709918,0.00784299,1.2422,0.714668,100,1.00966,2589.82884043,-68.0289229092,-192.522,-66.7775,0.01,99.2396666073,1.00669,99.0430897126,0.0123394,1,0.1,43.1516,-68.0289229092,-68.0289229092,2589.82884043,100,96.62
7.11931e-07,0.00681592,0.00711283,1.0884,0.681282,100,1.00624,6138.90400037,-80.0476260804,-204.811,-79.2787,0.01,99.3001735382,0.999545,99.3794094343,0.0108889,1,0.1,75.634,-80.0476260804,-80.0476260804,6138.90400037,100,110.72
4.87318e-07,0.00891559,0.00491445,1.24287,0.895326,100,1.00453,3772.89157746,-73.5088297611,-198.362,-72.9371,0.01,99.5198701212,1.00423,99.549059307,0.0123764,1,0.1,58.1827,-73.5088297611,-73.5088297611,3772.89157746,100,104.03
4.94363e-07,0.00835218,0.00488013,1.17109,0.829836,100,1.00494,8379.55026858,-86.6742953801,-211.526,-86.0743,0.01,99.5129684157,0.993557,99.5087320057,0.0117869,1,0.1,89.0263,-86.6742953801,-86.6742953801,8379.55026858,100,118.58
4.26432e-07,0.00825843,0.00427139,1.18862,0.826527,100,1.00439,3828.06211865,-70.5399203707,-195.379,-69.9636,0.01,99.5796211893,1.00083,99.5630722785,0.0118764,1,0.1,57.8975,-70.5399203707,-70.5399203707,3828.06211865,100,99.4
2.55343e-06,0.00505982,0.0259027,1.22235,0.50962,100,1.02789,5014.30099835,-74.9525730176,-198.191,-71.3183,0.01,97.5344618519,1.00719,97.2865875086,0.0121363,1,0.1,55.1244,-74.9525730176,-74.9525730176,5014.30099835,100,104.83
4.20236e-07,0.00768577,0.00426007,1.07077,0.773836,100,1.00537,96.9292967495,-62.4426332854,-92.6096,-62.2824,0.01,99.5856675269,1.00684,99.4658898107,0.010635,1,0.1,9.57131,-62.4426332854,-62.4426332854,96.9292967495,100,90.87
1.18925e-07,0.00966924,0.00118684,1.18401,0.965947,100,1.00123,2594.12088636,-68.6153912917,-193.678,-68.4577,0.01,99.8823739809,0.99899,99.8768417774,0.011852,1,0.1,49.5731,-68.6153912917,-68.6153912917,2594.12088636,100,97.94
1.44459e-06,0.00910297,0.015027,1.47261,0.928426,100,1.00748,5005.04141959,-75.1780234084,-199.78,-74.1709,0.01,98.5900338118,1.01992,99.2575744972,0.0144385,1,0.1,65.3967,-75.1780234084,-75.1780234084,5005.04141959,100,105.27
8.87793e-08,0.00923932,0.000889159,1.08889,0.924642,100,1.00113,7287.56714197,-83.2580249789,-208.33,-83.1167,0.01,99.9121623927,1.00077,99.8875691381,0.0108806,1,0.1,84.7926,-83.2580249789,-83.2580249789,7287.56714197,100,114.54
4.62642e-07,0.00756824,0.00470987,1.23685,0.763619,100,1.00626,2583.60774146,-67.7260807462,-192.421,-66.8876,0.01,99.5440824219,1.00898,99.3780908279,0.0122585,1,0.1,45.5757,-67.7260807462,-67.7260807462,2583.60774146,100,96.53
6.49832e-08,0.00936775,0.000649374,1.09334,0.936445,100,1.00077,4978.22247059,-76.3275424469,-201.421,-76.2308,0.01,99.9357383218,0.999648,99.9229072266,0.0109373,1,0.1,69.8895,-76.3275424469,-76.3275424469,4978.22247059,100,106.78
2.83703e-07,0.00910556,0.00284934,1.19022,0.91253,100,1.00273,2570.96519553,-68.9337205891,-193.893,-68.5811,0.01,99.7199100482,1.00217,99.7277183612,0.0118765,1,0.1,48.0076,-68.9337205891,-68.9337205891,2570.96519553,100,97.96
1.20793e-07,0.00904774,0.00120768,1.08829,0.904684,100,1.0014,1375.53711787,-66.5111014232,-191.562,-66.3327,0.01,99.8805501228,0.9999,99.8597327196,0.010884,1,0.1,35.0066,-66.5111014232,-66.5111014232,1375.53711787,100,95.95
6.18017e-06,0.00323115,0.0601708,1.33873,0.318823,100,1.05769,8343.09461753,-88.0499007083,-209.756,-81.0547,0.01,94.2344052248,0.986717,94.54589308,0.0135676,1,0.1,70.7539,-88.0499007083,-88.0499007083,8343.09461753,100,120.5
2.66133e-06,0.00522654,0.0264754,1.23491,0.521298,100,1.02193,3831.97471484,-71.4157493466,-195.198,-68.6928,0.01,97.4329215326,0.997406,97.8537085769,0.0123812,1,0.1,47.8112,-71.4157493466,-71.4157493466,3831.97471484,100,100.09
3.11608e-06,0.0030794,0.0318399,1.19958,0.311277,100,1.02879,4972.47609202,-76.3673131557,-199.619,-72.6882,0.01,97.0073858999,1.01084,97.2017811619,0.0118672,1,0.1,54.9588,-76.3673131557,-76.3673131557,4972.47609202,100,107.1
2.83548e-07,0.00858766,0.00282689,1.13639,0.857464,100,1.00284,4986.19212583,-75.8293731989,-200.789,-75.4705,0.01,99.7200656821,0.998483,99.7170134518,0.0113811,1,0.1,68.4449,-75.8293731989,-75.8293731989,4986.19212583,100,106.12
8.77605e-07,0.00914017,0.00880717,1.40556,0.915636,100,1.00704,4994.62916519,-76.4533240171,-201.154,-75.5733,0.01,99.1386635202,1.00177,99.3011307529,0.0140307,1,0.1,66.7339,-76.4533240171,-76.4533240171,4994.62916519,100,106.92
1.2896e-06,0.00716251,0.0125764,1.32749,0.707318,100,1.01081,4959.99085752,-76.4066097282,-200.866,-75.0496,0.01,98.7393878968,0.987529,98.9310256132,0.0134425,1,0.1,64.1305,-76.4066097282,-76.4066097282,4959.99085752,100,106.96
3.49426e-06,0.00442635,0.0338687,1.28704,0.43578,100,1.0245,7283.45717133,-82.7807359345,-205.962,-79.297,0.01,96.6563388164,0.984513,97.6085997323,0.0130729,1,0.1,75.0618,-82.7807359345,-82.7807359345,7283.45717133,100,114.06
2.79714e-06,0.00559675,0.0267885,1.21309,0.547713,100,1.02301,4982.33025579,-76.4014005631,-200.301,-73.7267,0.01,97.305435292,0.978627,97.7511295392,0.0123958,1,0.1,59.5437,-76.4014005631,-76.4014005631,4982.33025579,100,107.17
2.01768e-07,0.00904916,0.0020167,1.11799,0.904696,100,1.00264,3806.12071393,-72.8847479439,-197.847,-72.5422,0.01,99.8006384338,0.999757,99.7366942369,0.0111827,1,0.1,59.5857,-72.8847479439,-72.8847479439,3806.12071393,100,102.6
6.53839e-08,0.0097603,0.00065535,1.15808,0.977157,100,1.00059,1351.86859901,-66.8093577369,-191.908,-66.7316,0.01,99.9353287527,1.00116,99.9405380219,0.0115674,1,0.1,35.8565,-66.8093577369,-66.8093577369,1351.86859901,100,96.22
4.00521e-06,0.00173474,0.0392767,1.27182,0.171786,100,1.02977,3823.85485298,-72.1904954715,-194.093,-67.1012,0.01,96.1860937433,0.990272,97.1094663175,0.0128431,1,0.1,38.2856,-72.1904954715,-72.1904954715,3823.85485298,100,101.86
1.70341e-07,0.00948269,0.00170413,1.1211,0.94847,100,1.00172,3802.68965047,-71.9499542178,-196.983,-71.734,0.01,99.8316389601,1.00021,99.8283120325,0.0112086,1,0.1,60.096,-71.9499542178,-71.9499542178,3802.68965047,100,101.67
4.90397e-07,0.00941823,0.00492305,1.36967,0.943654,100,1.00391,3820.0138628,-72.2879259034,-197.181,-71.7952,0.01,99.5168453826,1.00194,99.6110132252,0.0136701,1,0.1,58.6399,-72.2879259034,-72.2879259034,3820.0138628,100,101.91
6.23589e-08,0.00974538,0.000625401,1.10621,0.975953,100,1.00059,1365.48077082,-65.0739982533,-190.17,-65.0005,0.01,99.938293415,1.00145,99.9413953157,0.011046,1,0.1,36.1045,-65.0739982533,-65.0739982533,1365.48077082,100,93.96
1.42849e-06,0.00358317,0.0141471,1.10945,0.356585,100,1.01048,4978.01274132,-75.9308561632,-200.566,-74.7688,0.01,98.6054975999,0.995166,98.9626544513,0.0111484,1,0.1,65.3735,-75.9308561632,-75.9308561632,4978.01274132,100,106.22
4.84992e-07,0.00656529,0.00482209,1.16133,0.654643,100,1.006,6135.65988359,-79.698330994,-204.481,-78.963,0.01,99.5221689228,0.997126,99.4031032186,0.0116467,1,0.1,74.6777,-79.698330994,-79.698330994,6135.65988359,100,110.99
1.70205e-06,0.00531672,0.0172145,1.30811,0.534692,100,1.0151,3804.39524456,-72.3687079126,-196.522,-70.4384,0.01,98.3428972023,1.00568,98.5120914006,0.0130072,1,0.1,52.8826,-72.3687079126,-72.3687079126,3804.39524456,100,101.76
8.67465e-07,0.00708448,0.00858524,1.46952,0.704787,100,1.00835,5007.09013549,-75.0810334267,-199.701,-74.0395,0.01,99.148551398,0.994833,99.1715496169,0.0147715,1,0.1,66.7179,-75.0810334267,-75.0810334267,5007.09013549,100,104.63
1.48728e-07,0.0091294,0.00150776,1.09445,0.919203,100,1.00128,1365.6707029,-63.5543035558,-188.604,-63.3916,0.01,99.8529749496,1.00686,99.8724064136,0.01087,1,0.1,35.3393,-63.5543035558,-63.5543035558,1365.6707029,100,91.17
5.09594e-08,0.00970741,0.000509065,1.08069,0.970237,100,1.00085,1372.78958337,-65.8867498168,-190.967,-65.7741,0.01,99.9495930924,0.999481,99.9150759588,0.0108125,1,0.1,35.9166,-65.8867498168,-65.8867498168,1372.78958337,100,94.45
1.13513e-06,0.00921165,0.0116283,1.5309,0.93234,100,1.00559,6158.99592052,-79.4200107522,-204.16,-78.6672,0.01,98.8887526933,1.01213,99.4438518446,0.0151255,1,0.1,73.5852,-79.4200107522,-79.4200107522,6158.99592052,100,110.06
8.5186e-07,0.00780698,0.00857334,1.25153,0.783203,100,1.00824,7293.78400866,-82.5458663157,-207.143,-81.489,0.01,99.1637316889,1.00321,99.1830993276,0.0124753,1,0.1,81.494,-82.5458663157,-82.5458663157,7293.78400866,100,113.78
3.5394e-07,0.008666,0.00354538,1.31733,0.867332,100,1.00391,3786.46309671,-73.7638706738,-198.66,-73.2755,0.01,99.6508175874,1.00084,99.6106702037,0.0131622,1,0.1,59.2959,-73.7638706738,-73.7638706738,3786.46309671,100,104.28
9.29131e-07,0.00684675,0.00924036,1.1412,0.682795,100,1.01003,2610.95493978,-68.1170660095,-192.637,-66.8714,0.01,99.0885555411,0.997255,99.0069921866,0.0114434,1,0.1,43.73,-68.1170660095,-68.1170660095,2610.95493978,100,97.03
2.27324e-07,0.00927334,0.00225192,1.13475,0.922975,100,1.00294,3832.37512931,-70.4341997369,-195.383,-70.0574,0.01,99.7754599096,0.995299,99.7068678409,0.0114011,1,0.1,59.6184,-70.4341997369,-70.4341997369,3832.37512931,100,99.17
3.50632e-07,0.00938711,0.0034752,1.18558,0.934536,100,1.00501,6182.88828979,-78.4661160527,-203.244,-77.7888,0.01,99.6540890275,0.995552,99.5018388951,0.0119088,1,0.1,75.0595,-78.4661160527,-78.4661160527,6182.88828979,100,109.09
1.69024e-06,0.0046711,0.016739,1.13305,0.464846,100,1.01878,2587.10639617,-68.6859888864,-192.37,-66.0593,0.01,98.3542203673,0.995155,98.1570902768,0.0113857,1,0.1,35.5842,-68.6859888864,-68.6859888864,2587.10639617,100,97.63
1.09153e-07,0.00958983,0.00108767,1.1053,0.957284,100,1.0014,1372.4617102,-65.1492793807,-190.196,-64.9707,0.01,99.8920812839,0.998228,99.8598397073,0.0110726,1,0.1,35.7907,-65.1492793807,-65.1492793807,1372.4617102,100,93.67
8.08539e-07,0.00712627,0.00818322,1.32644,0.716926,100,1.00718,2588.93114583,-67.7637936477,-192.458,-66.8691,0.01,99.205899142,1.00603,99.2870974004,0.0131849,1,0.1,44.6865,-67.7637936477,-67.7637936477,2588.93114583,100,96.35
1.19294e-06,0.00632754,0.0116025,1.15274,0.624025,100,1.00977,1342.10746501,-64.1999272223,-188.625,-62.8744,0.01,98.8327608956,0.986204,99.0322974418,0.0116886,1,0.1,24.2984,-64.1999272223,-64.1999272223,1342.10746501,100,92.69
1.48977e-06,0.0057325,0.0146447,1.1565,0.568361,100,1.01494,5031.03482627,-73.7645355448,-198.066,-71.9917,0.01,98.5465781819,0.991472,98.5277117881,0.0116644,1,0.1,62.0258,-73.7645355448,-73.7645355448,5031.03482627,100,102.92
2.74502e-07,0.00956337,0.00277025,1.31351,0.960722,100,1.00162,1349.32803756,-64.0160856634,-189.023,-63.8127,0.01,99.7289853475,1.00458,99.8386368467,0.0130752,1,0.1,35.102,-64.0160856634,-64.0160856634,1349.32803756,100,92.32
9.45776e-08,0.00969163,0.000941383,1.13427,0.966909,100,1.00099,2581.21385137,-69.366443558,-194.415,-69.2388,0.01,99.9064719083,0.997675,99.9008685553,0.0113691,1,0.1,49.5785,-69.366443558,-69.366443558,2581.21385137,100,98.63
1.38831e-07,0.00951675,0.00138704,1.17186,0.951241,100,1.0014,1356.81913545,-64.2853867249,-189.337,-64.1086,0.01,99.862707723,0.999543,99.8601131214,0.011724,1,0.1,35.6189,-64.2853867249,-64.2853867249,1356.81913545,100,92.54
1.0932e-06,0.00770599,0.010868,1.20793,0.768338,100,1.01128,4984.00759744,-75.4108989756,-199.834,-73.9878,0.01,98.9293057867,0.997066,98.8847509147,0.0121148,1,0.1,64.3356,-75.4108989756,-75.4108989756,4984.00759744,100,105.27
2.17849e-06,0.00617098,0.0222027,1.85058,0.622987,100,1.01471,7329.93857359,-81.4631589256,-205.417,-79.358,0.01,97.8888152894,1.00954,98.550792743,0.0183309,1,0.1,78.2965,-81.4631589256,-81.4631589256,7329.93857359,100,111.85
5.30522e-07,0.00861316,0.00524789,1.21292,0.856649,100,1.00615,6190.14463878,-78.1759214382,-202.899,-77.3725,0.01,99.477539403,0.994582,99.3885582299,0.0121953,1,0.1,74.9966,-78.1759214382,-78.1759214382,6190.14463878,100,108.74
1.13232e-07,0.00960672,0.00111839,1.12465,0.954744,100,1.00242,3801.75623985,-72.7588136695,-197.74,-72.4451,0.01,99.8880095502,0.993829,99.7581029449,0.0113163,1,0.1,59.893,-72.7588136695,-72.7588136695,3801.75623985,100,102.51
5.03219e-07,0.00941338,0.0050369,1.4484,0.941779,100,1.00443,3812.61822821,-71.6769904482,-196.512,-71.0936,0.01,99.5042656993,1.00047,99.5592082744,0.0144772,1,0.1,58.6293,-71.6769904482,-71.6769904482,3812.61822821,100,101.14
5.09239e-07,0.00865206,0.00503363,1.20251,0.8602,100,1.00523,3807.34190044,-71.6243639207,-196.407,-70.9383,0.01,99.498363697,0.994214,99.4798321868,0.012095,1,0.1,58.1475,-71.6243639207,-71.6243639207,3807.34190044,100,101.05
7.04178e-08,0.0095935,0.000701606,1.10585,0.957597,100,1.00077,1348.13681576,-65.1610516749,-190.246,-65.0628,0.01,99.9303327619,0.998172,99.9225858586,0.0110787,1,0.1,35.6106,-65.1610516749,-65.1610516749,1348.13681576,100,94.18
8.87474e-07,0.00728882,0.00858299,1.14905,0.716801,100,1.00702,2617.27008204,-67.5351200174,-192.18,-66.6015,0.01,99.1290558544,0.983426,99.3028705067,0.0116841,1,0.1,46.4796,-67.5351200174,-67.5351200174,2617.27008204,100,95.52
1.68245e-06,0.0056711,0.0169508,1.17203,0.569235,100,1.02054,5012.53101559,-75.3329793957,-199.336,-72.9153,0.01,98.3616562578,1.00375,97.9870082009,0.0116765,1,0.1,59.3696,-75.3329793957,-75.3329793957,5012.53101559,100,105.45
9.48156e-08,0.00968779,0.000945337,1.13599,0.967338,100,1.00113,7281.25502348,-83.2180844413,-208.288,-83.0748,0.01,99.9061954727,0.998512,99.887152845,0.0113769,1,0.1,84.3125,-83.2180844413,-83.2180844413,7281.25502348,100,114.47
1.77731e-07,0.00955348,0.00177248,1.25381,0.95405,100,1.00229,2623.32644556,-67.4059186193,-192.39,-67.105,0.01,99.8243718627,0.998642,99.7710475129,0.0125551,1,0.1,48.9832,-67.4059186193,-67.4059186193,2623.32644556,100,95.77
2.15433e-06,0.00559179,0.0207813,1.16595,0.5492,100,1.01841,6177.35827881,-78.6800995944,-202.789,-76.4999,0.01,97.9117708341,0.982153,98.1920763754,0.0118713,1,0.1,70.5419,-78.6800995944,-78.6800995944,6177.35827881,100,108.99
8.46567e-07,0.00669822,0.00841595,1.13529,0.667852,100,1.00809,3852.20314228,-70.666210268,-195.28,-69.6322,0.01,99.1688684301,0.997059,99.1974317437,0.0113864,1,0.1,57.8144,-70.666210268,-70.666210268,3852.20314228,100,99.58
1.76718e-07,0.00813843,0.00177754,1.10154,0.816225,100,1.00179,1368.34608349,-65.1540188463,-190.185,-64.9331,0.01,99.825356367,1.00293,99.8208756874,0.0109833,1,0.1,34.6812,-65.1540188463,-65.1540188463,1368.34608349,100,94.44
1.37822e-06,0.00783393,0.0136849,1.67109,0.780622,100,1.00945,105.067114732,-61.6880486229,-90.8561,-61.4577,0.01,98.6539566825,0.996463,99.0638506923,0.0167702,1,0.1,9.92016,-61.6880486229,-61.6880486229,105.067114732,100,89.71
9.83358e-07,0.00688325,0.00960131,1.17899,0.680147,100,1.00779,2609.73345437,-66.4199338765,-190.977,-65.3483,0.01,99.0358609205,0.988119,99.2273883702,0.0119316,1,0.1,44.8021,-66.4199338765,-66.4199338765,2609.73345437,100,94.41
1.40957e-06,0.00667872,0.0143903,1.16458,0.674816,100,1.02002,3813.27956352,-71.5792589475,-195.532,-69.1424,0.01,98.6237305189,1.0104,98.0368343083,0.0115259,1,0.1,49.6469,-71.5792589475,-71.5792589475,3813.27956352,100,101.03
2.2001e-07,0.00853498,0.00222514,1.13241,0.858341,100,1.00249,92.8482673055,-61.2184960395,-86.7805,-61.158,0.01,99.7826646797,1.00567,99.7517920547,0.0112602,1,0.1,9.56289,-61.2184960395,-61.2184960395,92.8482673055,100,89.15
2.65816e-07,0.00801004,0.00267749,1.0873,0.803911,100,1.00299,65.022470303,-60.0576902893,-86.0,-59.9785,0.01,99.737563473,1.00363,99.7017958096,0.0108337,1,0.1,8.05153,-60.0576902893,-60.0576902893,65.022470303,100,87.17
2.03983e-07,0.00881632,0.00202952,1.12626,0.879401,100,1.00211,3821.3130454,-71.5716102846,-196.58,-71.3068,0.01,99.7984851611,0.997469,99.789040227,0.0112912,1,0.1,59.9497,-71.5716102846,-71.5716102846,3821.3130454,100,101.18
9.85837e-07,0.00752461,0.0098525,1.11553,0.752237,100,1.01063,2606.13799576,-67.8268744548,-192.315,-66.509,0.01,99.0334121417,0.999702,98.947736192,0.0111586,1,0.1,42.6017,-67.8268744548,-67.8268744548,2606.13799576,100,96.6
1.51683e-06,0.00443038,0.015089,1.15058,0.441879,100,1.01427,4993.15854818,-75.1944529457,-199.001,-72.9685,0.01,98.5205602775,0.997383,98.5927458017,0.011536,1,0.1,62.7334,-75.1944529457,-75.1944529457,4993.15854818,100,105.32
1.42593e-06,0.00494148,0.0146073,1.13767,0.500143,100,1.01694,7342.43304971,-81.3429592092,-205.116,-78.9179,0.01,98.6079928947,1.01213,98.3346796518,0.0112404,1,0.1,79.0114,-81.3429592092,-81.3429592092,7342.43304971,100,112.16
5.54747e-07,0.00674729,0.00568496,1.16182,0.683039,100,1.00596,1346.51422386,-64.4295771539,-189.163,-63.6574,0.01,99.4537927419,1.01232,99.4077090376,0.0114768,1,0.1,29.5817,-64.4295771539,-64.4295771539,1346.51422386,100,92.86
9.56189e-07,0.00616813,0.00945295,1.15349,0.613289,100,1.01004,6176.56782488,-78.3932298009,-202.8,-77.0319,0.01,99.0622601205,0.994287,99.0060924226,0.0116012,1,0.1,74.1648,-78.3932298009,-78.3932298009,6176.56782488,100,108.85
2.03826e-06,0.00313749,0.0201918,1.23636,0.312277,100,1.01618,3802.16874567,-72.6896695828,-196.012,-69.8615,0.01,98.0219727714,0.995308,98.4075970602,0.0124219,1,0.1,50.198,-72.6896695828,-72.6896695828,3802.16874567,100,102.74
1.69707e-06,0.00415027,0.0166765,1.14144,0.411414,100,1.0129,3853.31746888,-70.347316674,-194.195,-68.2477,0.01,98.3476606384,0.991293,98.7266038556,0.0115147,1,0.1,51.4372,-70.347316674,-70.347316674,3853.31746888,100,98.96
1.58535e-07,0.00950174,0.00158173,1.17058,0.94909,100,1.00218,3824.61296225,-71.2738550949,-196.276,-70.9972,0.01,99.8433167505,0.998859,99.7826660762,0.0117192,1,0.1,60.1195,-71.2738550949,-71.2738550949,3824.61296225,100,100.62
2.70143e-07,0.00940666,0.00270178,1.21196,0.940726,100,1.00288,2601.02773411,-67.1994490555,-192.15,-66.8289,0.01,99.7332828797,1.00006,99.7133034271,0.0121188,1,0.1,48.7307,-67.1994490555,-67.1994490555,2601.02773411,100,95.63
1.64418e-06,0.00532189,0.0164962,1.25022,0.533069,100,1.01614,3831.77571497,-70.4101886916,-194.605,-68.4562,0.01,98.398348016,1.00165,98.4115107313,0.0124816,1,0.1,51.6673,-70.4101886916,-70.4101886916,3831.77571497,100,99.49
2.57652e-07,0.00874687,0.00257977,1.09755,0.875238,100,1.00271,1370.39899146,-62.518098094,-187.49,-62.1802,0.01,99.7455696705,1.00063,99.7294730949,0.0109686,1,0.1,34.3036,-62.518098094,-62.518098094,1370.39899146,100,89.64
2.3456e-06,0.00381829,0.0228389,1.17055,0.376772,100,1.0199,3818.91287546,-71.6756697695,-195.005,-68.6254,0.01,97.7305903014,0.986757,98.0491984755,0.0118626,1,0.1,47.3822,-71.6756697695,-71.6756697695,3818.91287546,100,101.49
1.03661e-06,0.00905406,0.0108485,1.77813,0.926231,100,1.00535,5010.71842617,-75.1056463352,-199.923,-74.4465,0.01,98.9841805621,1.023,99.4675291936,0.0173815,1,0.1,67.7367,-75.1056463352,-75.1056463352,5010.71842617,100,104.77
1.41804e-06,0.0089553,0.0148759,1.72254,0.917226,100,1.00832,3794.34358831,-72.2444667424,-196.799,-71.1397,0.01,98.6155789773,1.02423,99.1749145849,0.016818,1,0.1,56.5146,-72.2444667424,-72.2444667424,3794.34358831,100,102.47
1.03921e-07,0.00895643,0.00102594,1.061,0.889905,100,1.00111,85.2492025261,-60.8531693594,-86.2504,-60.825,0.01,99.8972513596,0.993593,99.8896149718,0.0106784,1,0.1,9.1711,-60.8531693594,-60.8531693594,85.2492025261,100,88.16
1.15518e-06,0.00729709,0.0115426,1.26162,0.729418,100,1.01422,5057.99016905,-73.3546510088,-197.581,-71.5548,0.01,98.8692942969,0.999601,98.5981923564,0.0126212,1,0.1,62.7748,-73.3546510088,-73.3546510088,5057.99016905,100,102.31
4.34653e-07,0.00941882,0.00441792,1.4461,0.949586,100,1.00254,3844.6790147,-70.2999507734,-195.258,-69.9577,0.01,99.5715328529,1.00818,99.7468933616,0.0143437,1,0.1,59.1405,-70.2999507734,-70.2999507734,3844.6790147,100,99.04
3.02372e-07,0.00802531,0.00306817,1.0744,0.808409,100,1.00468,3833.48798332,-70.4169873732,-195.319,-69.8723,0.01,99.7015603329,1.00732,99.5346369195,0.0106659,1,0.1,58.9548,-70.4169873732,-70.4169873732,3833.48798332,100,99.5
2.01267e-07,0.00959285,0.0019583,1.16416,0.946239,100,1.00327,103.133014138,-60.0072919126,-89.4282,-59.9072,0.01,99.8011239106,0.9864,99.6744418107,0.0118021,1,0.1,10.0193,-60.0072919126,-60.0072919126,103.133014138,100,87.37
5.33048e-07,0.0092992,0.00538026,1.37772,0.934253,100,1.00526,3819.19872203,-71.2125992523,-195.97,-70.4988,0.01,99.4750400539,1.00466,99.4771896766,0.0137133,1,0.1,57.6671,-71.2125992523,-71.2125992523,3819.19872203,100,100.57
1.75589e-06,0.00418842,0.0173416,1.19667,0.416243,100,1.00995,2610.74455173,-66.3732044385,-190.602,-64.8429,0.01,98.2913457745,0.993795,99.0149505516,0.0120415,1,0.1,42.5211,-66.3732044385,-66.3732044385,2610.74455173,100,94.5
