VarDiscRet,AvgEpLen,ESSClassic,SamplesThisIter,BatchSize,AvgDiscRet,AvgRet,VanillaAvgRet,AvgVanillaIw,VarRet,Bound,VarJ,VarVanillaIw,MinNormIw,MaxNormIw,ESSRenyi,delta,AvgNormIw,EpsThisIter,J,VarNormIw,IterType,MaxVanillaIw,MinVanillaIw,renyi2
64.1379842102,86.2068965517,3.58710723253,50000,100,-58.6758240814,-58.6758240814,-58.6758240814,0.990439,64.1379842102,-60.9352,274.283,0.532813,6.88613e-09,0.000164773,1.09255391253e-17,0.3,9.57854e-06,580,-10113.4,4.98332e-11,1,17.0378,0.000712038,43.6606
219.156352732,86.6551126516,3.31593162193,50000,100,-59.0839776749,-59.0839776749,-59.0839776749,0.991681,219.156352732,-81.2477,162.402,0.0264989,9.62462e-07,2.59235e-05,1.30657874747e-17,0.3,9.62835e-06,577,-10506.0,2.49797e-12,1,2.67002,0.0991298,43.4817
58.5511915054,87.4125874126,3.68712388126,50000,100,-59.4380460954,-59.4380460954,-59.4380460954,0.9241,58.5511915054,-61.4571,177.886,0.339394,2.97347e-10,0.000137645,,0.3,9.71251e-06,572,-10309.1,3.74912e-11,1,13.0963,2.82912e-05,inf
923.292791788,87.5656742557,3.43498628635,50000,100,-60.3145776003,-60.3145776003,-60.3145776003,0.981979,923.292791788,-84.2078,277.729,0.0374779,4.88559e-07,2.93024e-05,,0.3,9.72952e-06,571,-10564.8,3.67919e-12,1,2.95743,0.0493092,inf
371.29816299,86.8055555556,3.47528707605,50000,100,-59.2749576823,-59.2749576823,-59.2749576823,0.985561,371.29816299,-80.5204,193.418,0.0323508,4.7161e-07,3.21603e-05,,0.3,9.64506e-06,576,-10489.7,3.09833e-12,1,3.28624,0.0481905,inf
55.9490417893,85.910652921,3.8383845562,50000,100,-58.6512007807,-58.6512007807,-58.6512007807,0.93139,55.9490417893,-62.6847,119.381,0.22353,4.43292e-09,6.31948e-05,,0.3,9.54563e-06,582,-10244.3,2.34792e-11,1,6.16607,0.000432531,inf
345.439276115,86.2068965517,3.46483613282,50000,100,-59.0160197486,-59.0160197486,-59.0160197486,0.989676,345.439276115,-83.7019,193.773,0.0246624,8.90952e-07,1.84443e-05,,0.3,9.57854e-06,580,-10476.1,2.31019e-12,1,1.9057,0.0920551,inf
63.7261902979,86.2068965517,3.82652982024,50000,100,-58.6888566317,-58.6888566317,-58.6888566317,0.935387,63.7261902979,-60.3322,138.945,0.448438,4.60395e-09,8.82777e-05,nan,0.3,9.57854e-06,580,-10101.6,4.70239e-11,1,8.62071,0.000449596,nan
62.6285828523,85.6164383562,4.24109141436,50000,100,-58.3841513672,-58.3841513672,-58.3841513672,0.933946,62.6285828523,-59.9618,131.569,0.430755,5.12409e-10,8.04417e-05,,0.3,9.51294e-06,584,-10055.5,4.46905e-11,1,7.89748,5.03065e-05,inf
60.8539854137,86.3557858377,3.93202012865,50000,100,-58.7652272381,-58.7652272381,-58.7652272381,1.00684,60.8539854137,-60.0923,391.464,0.728222,2.81539e-10,0.000242793,,0.3,9.59509e-06,579,-10130.1,6.61363e-11,1,25.477,2.95427e-05,inf
54.6859664215,84.7457627119,3.49913641381,50000,100,-57.8478797479,-57.8478797479,-57.8478797479,0.948148,54.6859664215,-60.8537,179.397,0.299896,3.68992e-09,0.000104505,,0.3,9.4162e-06,590,-10076.1,2.9578e-11,1,10.523,0.00037155,inf
278.823159054,86.8055555556,3.40737218147,50000,100,-59.4061590695,-59.4061590695,-59.4061590695,0.991043,278.823159054,-84.4778,180.546,0.0224298,1.10278e-06,3.02942e-05,,0.3,9.64506e-06,576,-10565.0,2.12447e-12,1,3.11277,0.113312,inf
65.649156193,86.2068965517,4.02207442956,50000,100,-58.7583180657,-58.7583180657,-58.7583180657,0.94837,65.649156193,-60.4871,210.78,0.4361,3.82111e-10,0.000157154,,0.3,9.57855e-06,580,-10128.2,4.44867e-11,1,15.5598,3.78328e-05,inf
66.532015706,85.7632933105,3.68650300209,50000,100,-58.5265404593,-58.5265404593,-58.5265404593,0.921024,66.532015706,-61.4644,129.509,0.28353,5.16591e-09,8.99022e-05,,0.3,9.52925e-06,583,-10148.8,3.03512e-11,1,8.68925,0.000499297,inf
66.31137669,85.6164383562,4.02876685648,50000,100,-58.4957047543,-58.4957047543,-58.4957047543,0.91878,66.31137669,-60.6631,141.759,0.360575,1.69762e-09,0.000108144,,0.3,9.51294e-06,584,-10092.8,3.86547e-11,1,10.4448,0.00016396,inf
67.7258494148,86.0585197935,3.45120463167,50000,100,-58.7755789761,-58.7755789761,-58.7755789761,0.961188,67.7258494148,-61.4403,214.227,0.419127,1.01083e-09,0.00013832,,0.3,9.56206e-06,581,-10137.0,4.14793e-11,1,13.904,0.00010161,inf
242.744959009,84.8896434635,3.46900324165,50000,100,-58.1908048959,-58.1908048959,-58.1908048959,0.98984,242.744959009,-81.3428,170.962,0.0247734,9.6001e-07,2.51445e-05,,0.3,9.43218e-06,589,-10346.0,2.24946e-12,1,2.63873,0.100746,inf
60.6746462412,84.3170320405,4.02335626995,50000,100,-57.6369044152,-57.6369044152,-57.6369044152,0.927323,60.6746462412,-60.4339,150.914,0.3251,8.63718e-09,0.000128733,,0.3,9.36856e-06,593,-9984.41,3.31818e-11,1,12.7423,0.00085493,inf
67.7630572598,85.4700854701,3.59620947983,50000,100,-58.36571252,-58.36571252,-58.36571252,1.01774,67.7630572598,-59.0449,424.715,1.01546,6.62839e-09,0.000242888,,0.3,9.49668e-06,585,-9968.53,8.84154e-11,1,26.0299,0.000710353,inf
58.4002943455,85.0340136054,3.81298208989,50000,100,-58.0676446458,-58.0676446458,-58.0676446458,0.947549,58.4002943455,-59.701,188.716,0.466033,1.37724e-09,0.000122673,,0.3,9.44822e-06,588,-10013.7,4.63355e-11,1,12.3027,0.000138122,inf
73.9067919771,86.6551126516,3.9071764444,50000,100,-59.0564349479,-59.0564349479,-59.0564349479,0.997768,73.9067919771,-60.2221,382.678,0.820999,6.87431e-10,0.000249442,,0.3,9.62834e-06,577,-10053.6,7.64517e-11,1,25.8492,7.12372e-05,inf
74.0933650611,85.7632933105,3.96715118204,50000,100,-58.5077035433,-58.5077035433,-58.5077035433,0.949913,74.0933650611,-60.7196,213.433,0.427679,2.41911e-09,0.000134619,nan,0.3,9.52925e-06,583,-10063.1,4.30395e-11,1,13.4193,0.000241147,nan
273.035777348,85.3242320819,3.41713906491,50000,100,-58.28803082,-58.28803082,-58.28803082,0.991481,273.035777348,-83.3312,178.12,0.0222875,8.41602e-07,2.37333e-05,,0.3,9.48047e-06,586,-10366.3,2.03776e-12,1,2.48206,0.088016,inf
59.9195838436,85.6164383562,3.87271532966,50000,100,-58.4313383627,-58.4313383627,-58.4313383627,0.937765,59.9195838436,-60.1516,152.456,0.461207,7.16154e-10,0.000118785,,0.3,9.51294e-06,584,-10057.8,4.7461e-11,1,11.7095,7.05968e-05,inf
57.5311053045,84.6023688663,4.08609386905,50000,100,-57.8349727929,-57.8349727929,-57.8349727929,0.965606,57.5311053045,-59.7748,209.8,0.396578,4.8814e-09,0.000155057,,0.3,9.40026e-06,591,-10052.8,3.75845e-11,1,15.9277,0.000501423,inf
71.0402963016,84.7457627119,3.54070631213,50000,100,-57.9361562123,-57.9361562123,-57.9361562123,0.981647,71.0402963016,-65.0694,216.627,0.165092,8.92643e-08,8.8138e-05,,0.3,9.4162e-06,590,-10161.0,1.51903e-11,1,9.18847,0.00930588,inf
64.6636128927,85.7632933105,3.44927190582,50000,100,-58.4893230318,-58.4893230318,-58.4893230318,1.02065,64.6636128927,-59.7859,459.561,0.901069,1.71382e-08,0.000251086,,0.3,9.52926e-06,583,-10013.7,7.85452e-11,1,26.8931,0.00183563,inf
267.841808873,85.1788756388,3.46634874755,50000,100,-58.2499280545,-58.2499280545,-58.2499280545,0.993093,267.841808873,-83.4709,170.699,0.0177619,1.00993e-06,1.71782e-05,,0.3,9.46432e-06,587,-10379.4,1.6132e-12,1,1.80251,0.105973,inf
59.4076233145,85.3242320819,4.0343564041,50000,100,-58.2482558236,-58.2482558236,-58.2482558236,0.915831,59.4076233145,-62.3601,109.397,0.201409,7.80661e-09,5.35699e-05,,0.3,9.48047e-06,586,-10174.4,2.15828e-11,1,5.17495,0.000754133,inf
496.192499334,86.0585197935,3.42855233135,50000,100,-59.1481719274,-59.1481719274,-59.1481719274,0.985774,496.192499334,-83.7861,212.764,0.0259943,4.00491e-07,2.0087e-05,,0.3,9.56206e-06,581,-10468.2,2.44583e-12,1,2.07082,0.0412875,inf
493.241984457,86.0585197935,3.3843482831,50000,100,-58.9248512484,-58.9248512484,-58.9248512484,0.991902,493.241984457,-83.6475,214.696,0.0245061,5.74035e-07,2.32532e-05,,0.3,9.56206e-06,581,-10437.9,2.2774e-12,1,2.41213,0.0595464,inf
63.1023361888,84.7457627119,3.50103082016,50000,100,-57.9742838,-57.9742838,-57.9742838,1.00762,63.1023361888,-59.463,355.478,0.760966,2.57375e-09,0.000202276,,0.3,9.4162e-06,590,-9936.26,6.64537e-11,1,21.6455,0.000275416,inf
59.942218647,84.1750841751,3.81326402593,50000,100,-57.4397748594,-57.4397748594,-57.4397748594,1.02753,59.942218647,-58.0482,443.297,1.17926,6.23585e-09,0.000266429,,0.3,9.35279e-06,594,-9793.67,9.77013e-11,1,29.2709,0.000685095,inf
66.0338074405,85.3242320819,3.42787917856,50000,100,-58.1950252912,-58.1950252912,-58.1950252912,1.02729,66.0338074405,-58.2839,494.055,1.22941,1.13185e-09,0.000341152,,0.3,9.48047e-06,586,-9974.92,1.04706e-10,1,36.9666,0.000122646,inf
49.7057892092,86.0585197935,3.77901209217,50000,100,-58.8759392907,-58.8759392907,-58.8759392907,0.902935,49.7057892092,-61.7159,108.095,0.258255,3.22265e-09,6.4348e-05,,0.3,9.56206e-06,581,-10253.2,2.89627e-11,1,6.07631,0.000304312,inf
68.6899592635,84.8896434635,3.8504834713,50000,100,-57.9497640082,-57.9497640082,-57.9497640082,1.02837,68.6899592635,-58.2782,505.087,1.12251,1.9332e-11,0.000312978,,0.3,9.43218e-06,589,-9944.58,9.44308e-11,1,34.1234,2.10773e-06,inf
51.8622254731,85.6164383562,3.76484122056,50000,100,-58.4367045526,-58.4367045526,-58.4367045526,0.911127,51.8622254731,-60.7558,115.094,0.30399,3.48286e-10,8.72876e-05,nan,0.3,9.51294e-06,584,-10153.1,3.31383e-11,1,8.3602,3.3358e-05,nan
57.5506141626,84.6023688663,4.49702940454,50000,100,-57.746554459,-57.746554459,-57.746554459,0.992474,57.5506141626,-59.186,308.196,0.601936,4.87365e-09,0.000223263,,0.3,9.40026e-06,591,-9989.65,5.39998e-11,1,23.5719,0.000514557,inf
71.4751578684,85.4700854701,3.27150448783,50000,100,-58.4596829792,-58.4596829792,-58.4596829792,1.02357,71.4751578684,-59.6771,450.017,0.945952,1.05787e-09,0.000298825,,0.3,9.49668e-06,585,-9996.18,8.14286e-11,1,32.208,0.00011402,inf
59.3523250427,86.0585197935,3.7601897618,50000,100,-58.7356025292,-58.7356025292,-58.7356025292,0.912344,59.3523250427,-60.6203,132.833,0.344292,4.94079e-10,0.000112345,,0.3,9.56206e-06,581,-10162.2,3.78192e-11,1,10.7192,4.71415e-05,inf
70.2996058778,85.3242320819,3.62950278,50000,100,-58.3320900884,-58.3320900884,-58.3320900884,1.01564,70.2996058778,-58.8983,388.032,0.998604,1.61457e-09,0.000246303,,0.3,9.48047e-06,586,-9948.7,8.70103e-11,1,26.3864,0.000172969,inf
67.69046305,85.0340136054,3.72021517089,50000,100,-58.0902258111,-58.0902258111,-58.0902258111,0.933254,67.69046305,-59.8931,162.229,0.43786,1.13582e-09,0.000121847,nan,0.3,9.44822e-06,588,-9984.27,4.48783e-11,1,12.0355,0.000112192,nan
58.65010638,85.1788756388,3.88885113192,50000,100,-58.2757689952,-58.2757689952,-58.2757689952,0.929784,58.65010638,-61.0911,114.414,0.279898,6.1996e-09,6.76013e-05,,0.3,9.46432e-06,587,-10137.3,2.9001e-11,1,6.64122,0.000609055,inf
59.1285637978,85.6164383562,3.76047020884,50000,100,-58.2408452342,-58.2408452342,-58.2408452342,0.909841,59.1285637978,-61.7982,115.85,0.237209,1.35246e-09,6.18726e-05,,0.3,9.51294e-06,584,-10139.0,2.59316e-11,1,5.91765,0.000129353,inf
57.7424115266,85.3242320819,3.89677981754,50000,100,-58.2112005655,-58.2112005655,-58.2112005655,0.935593,57.7424115266,-59.9308,130.49,0.432011,6.62995e-10,8.76076e-05,,0.3,9.48047e-06,586,-10043.4,4.43589e-11,1,8.64567,6.54285e-05,inf
62.3202536302,85.6164383562,4.21865001722,50000,100,-58.3104372163,-58.3104372163,-58.3104372163,0.956457,62.3202536302,-60.287,216.878,0.482332,1.75863e-10,0.000163973,,0.3,9.51294e-06,584,-10041.5,4.77139e-11,1,16.4863,1.76817e-05,inf
50.3836479488,85.1788756388,3.73080484334,50000,100,-58.0336236686,-58.0336236686,-58.0336236686,0.920152,50.3836479488,-59.8955,171.356,0.353389,2.51336e-09,0.000116903,,0.3,9.46432e-06,587,-10064.9,3.73862e-11,1,11.3657,0.000244357,inf
60.3857113091,85.4700854701,3.52071814222,50000,100,-58.3358007742,-58.3358007742,-58.3358007742,0.988517,60.3857113091,-59.8177,286.964,0.551622,5.76324e-09,0.000185486,,0.3,9.49668e-06,585,-10097.9,5.09116e-11,1,19.3074,0.0005999,inf
55.5618839803,84.6023688663,4.18747658261,50000,100,-57.6384948667,-57.6384948667,-57.6384948667,0.960221,55.5618839803,-59.2174,152.764,0.560109,9.80982e-10,0.000104092,,0.3,9.40026e-06,591,-9907.73,5.36797e-11,1,10.6328,0.000100206,inf
57.5736424892,85.0340136054,3.89123184068,50000,100,-58.0205406601,-58.0205406601,-58.0205406601,0.941476,57.5736424892,-59.5351,142.483,0.493705,1.78553e-10,9.56062e-05,,0.3,9.44822e-06,588,-9981.17,4.9722e-11,1,9.52676,1.7792e-05,inf
58.9149032404,86.0585197935,3.53431614719,50000,100,-58.6229199555,-58.6229199555,-58.6229199555,0.978974,58.9149032404,-61.5229,224.055,0.403089,6.76231e-09,0.000127778,,0.3,9.56206e-06,581,-10173.4,3.84557e-11,1,13.0821,0.000692333,inf
57.4046127089,85.1788756388,3.46425331956,50000,100,-58.1330944293,-58.1330944293,-58.1330944293,0.981964,57.4046127089,-60.1783,309.306,0.551786,6.95309e-09,0.000193576,,0.3,9.46432e-06,587,-10021.3,5.12576e-11,1,20.0843,0.000721413,inf
56.0863685632,85.1788756388,3.82749992903,50000,100,-58.0744061079,-58.0744061079,-58.0744061079,0.979394,56.0863685632,-59.2692,344.556,0.567822,2.41243e-09,0.000231737,,0.3,9.46432e-06,587,-10015.1,5.30245e-11,1,23.9808,0.000249645,inf
59.4187303347,85.3242320819,3.86259821539,50000,100,-58.1908457483,-58.1908457483,-58.1908457483,0.994644,59.4187303347,-59.6558,284.442,0.617645,2.91367e-10,0.000175844,,0.3,9.48047e-06,586,-10024.0,5.61129e-11,1,18.4487,3.05688e-05,inf
56.650516985,84.7457627119,4.52917204946,50000,100,-57.8160843883,-57.8160843883,-57.8160843883,1.04121,56.650516985,-58.026,469.943,1.41894,2.91294e-09,0.000392625,,0.3,9.4162e-06,590,-9913.11,1.16048e-10,1,43.415,0.000322102,inf
57.3214372749,86.0585197935,3.67468453257,50000,100,-58.6451787522,-58.6451787522,-58.6451787522,0.970774,57.3214372749,-60.2499,231.262,0.5336,3.11156e-09,0.000149557,,0.3,9.56206e-06,581,-10118.2,5.17705e-11,1,15.1836,0.000315896,inf
57.7930045952,84.7457627119,3.75665596197,50000,100,-57.9297765755,-57.9297765755,-57.9297765755,1.00779,57.7930045952,-59.5151,343.772,0.716003,7.18632e-10,0.000214087,,0.3,9.4162e-06,590,-9969.03,6.2506e-11,1,22.9132,7.69136e-05,inf
61.6278314128,84.7457627119,3.80701606873,50000,100,-57.7833088014,-57.7833088014,-57.7833088014,1.00845,61.6278314128,-59.0509,336.05,0.724891,2.07253e-09,0.000199594,,0.3,9.4162e-06,590,-9948.99,6.32e-11,1,21.376,0.000221963,inf
283.199364937,86.2068965517,3.51661472822,50000,100,-58.8600393831,-58.8600393831,-58.8600393831,0.988508,283.199364937,-83.6058,197.699,0.0279326,9.92306e-07,3.23275e-05,,0.3,9.57854e-06,580,-10444.4,2.62271e-12,1,3.33621,0.102406,inf
48.6763808038,85.1788756388,3.55113784115,50000,100,-58.1069472192,-58.1069472192,-58.1069472192,0.9786,48.6763808038,-60.1345,310.505,0.487288,6.1348e-09,0.000200051,,0.3,9.46432e-06,587,-10069.4,4.55779e-11,1,20.6851,0.000634332,inf
49.052647364,84.1750841751,3.80151960197,50000,100,-57.4592472686,-57.4592472686,-57.4592472686,0.951921,49.052647364,-59.0699,142.753,0.514433,4.98426e-10,9.59249e-05,,0.3,9.35279e-06,594,-9912.17,4.96603e-11,1,9.76318,5.07295e-05,inf
54.95916927,85.0340136054,3.8863749917,50000,100,-58.0357886074,-58.0357886074,-58.0357886074,0.96873,54.95916927,-60.1484,226.427,0.555872,4.4327e-09,0.000177294,,0.3,9.44822e-06,588,-9990.4,5.28774e-11,1,18.1781,0.000454486,inf
43.0779977732,84.3170320405,3.84014964297,50000,100,-57.6478759889,-57.6478759889,-57.6478759889,0.918866,43.0779977732,-59.705,96.4715,0.301196,5.51981e-10,6.71301e-05,,0.3,9.36856e-06,593,-10053.1,3.13105e-11,1,6.58411,5.41382e-05,inf
56.2044366225,85.1788756388,4.29245590507,50000,100,-58.0713354081,-58.0713354081,-58.0713354081,0.903613,56.2044366225,-59.9274,126.306,0.338957,1.31943e-09,0.000105445,nan,0.3,9.46432e-06,587,-10043.1,3.71842e-11,1,10.0675,0.000125974,nan
67.2814029845,85.6164383562,3.7661768934,50000,100,-58.3088519268,-58.3088519268,-58.3088519268,0.977181,67.2814029845,-61.4582,252.705,0.37972,7.30301e-09,0.000148121,,0.3,9.51294e-06,584,-10108.4,3.59868e-11,1,15.2151,0.000750174,inf
57.3992886842,85.910652921,3.92660237791,50000,100,-58.5210388999,-58.5210388999,-58.5210388999,0.895676,57.3992886842,-60.8664,114.402,0.293275,2.00212e-10,8.41779e-05,,0.3,9.54563e-06,582,-10146.0,3.33105e-11,1,7.8985,1.87861e-05,inf
65.8046590657,84.4594594595,4.01076168466,50000,100,-57.6845256195,-57.6845256195,-57.6845256195,1.00346,65.8046590657,-58.6633,308.799,0.91711,1.53826e-09,0.000244622,nan,0.3,9.38438e-06,592,-9813.66,8.02105e-11,1,26.1571,0.000164485,nan
46.1718803528,86.2068965517,3.65371841969,50000,100,-58.8042379746,-58.8042379746,-58.8042379746,0.91177,46.1718803528,-61.1595,114.805,0.293026,1.40814e-09,0.000102818,,0.3,9.57854e-06,580,-10238.4,3.23396e-11,1,9.78712,0.000134039,inf
57.0569521502,85.7632933105,3.72982516195,50000,100,-58.4328451405,-58.4328451405,-58.4328451405,0.997129,57.0569521502,-59.7121,366.113,0.668038,9.4403e-09,0.000210584,,0.3,9.52926e-06,583,-10096.2,6.10122e-11,1,22.0353,0.00098782,inf
52.2077745392,84.8896434635,3.49015765017,50000,100,-58.0362911079,-58.0362911079,-58.0362911079,0.938141,52.2077745392,-59.2633,173.339,0.470998,8.78491e-10,0.000117612,,0.3,9.43218e-06,589,-10016.7,4.7611e-11,1,11.6979,8.73762e-05,inf
60.07886437,83.8926174497,3.68447101759,50000,100,-57.3166470489,-57.3166470489,-57.3166470489,0.974743,60.07886437,-58.9044,270.423,0.505605,2.76562e-09,0.000167047,,0.3,9.3214e-06,596,-9917.46,4.62374e-11,1,17.4682,0.000289202,inf
56.5708918394,84.0336134454,3.57363873335,50000,100,-57.4852476043,-57.4852476043,-57.4852476043,0.952333,56.5708918394,-59.4694,164.381,0.480483,2.69747e-09,0.000141543,,0.3,9.33707e-06,595,-9902.12,4.61872e-11,1,14.4366,0.000275128,inf
54.9828487936,84.4594594595,3.62149196271,50000,100,-57.8110316267,-57.8110316267,-57.8110316267,0.941774,54.9828487936,-59.0769,131.728,0.486983,5.28641e-10,8.30939e-05,,0.3,9.38438e-06,592,-9971.18,4.83539e-11,1,8.33892,5.3052e-05,inf
53.0277934027,85.7632933105,3.69202137736,50000,100,-58.6393431754,-58.6393431754,-58.6393431754,0.920566,53.0277934027,-60.7938,116.22,0.339152,1.77634e-10,7.80727e-05,,0.3,9.52925e-06,583,-10170.5,3.63415e-11,1,7.54215,1.71602e-05,inf
54.5419264421,83.6120401338,3.38255021091,50000,100,-57.1861603637,-57.1861603637,-57.1861603637,0.943121,54.5419264421,-58.2688,144.438,0.587964,7.15833e-12,9.96029e-05,,0.3,9.29023e-06,598,-9811.76,5.70517e-11,1,10.1114,7.26696e-07,inf
63.6620145533,84.8896434635,3.77985919576,50000,100,-57.8132822566,-57.8132822566,-57.8132822566,1.02396,63.6620145533,-58.3953,474.977,1.03996,2.35958e-09,0.00036655,,0.3,9.43218e-06,589,-9960.04,8.82415e-11,1,39.7928,0.000256156,inf
285.010275482,84.7457627119,3.51507357769,50000,100,-58.0530377369,-58.0530377369,-58.0530377369,0.99086,285.010275482,-82.9,192.285,0.0274295,8.16945e-07,2.8246e-05,,0.3,9.4162e-06,590,-10301.2,2.47711e-12,1,2.97231,0.0859666,inf
55.3034483293,85.1788756388,3.84626885303,50000,100,-58.1482148004,-58.1482148004,-58.1482148004,0.938542,55.3034483293,-61.2185,176.018,0.297411,3.3606e-09,0.000124535,,0.3,9.46432e-06,587,-10116.4,3.02433e-11,1,12.3497,0.000333259,inf
52.5303971178,84.0336134454,3.60567514253,50000,100,-57.4119341562,-57.4119341562,-57.4119341562,0.960991,52.5303971178,-59.3177,164.193,0.469628,3.80809e-09,0.000125656,,0.3,9.33707e-06,595,-9927.88,4.43339e-11,1,12.9328,0.000391937,inf
55.4252969766,83.8926174497,3.89375662944,50000,100,-57.3584797834,-57.3584797834,-57.3584797834,0.919613,55.4252969766,-59.1558,135.603,0.366486,8.43848e-10,9.68442e-05,,0.3,9.3214e-06,596,-9922.66,3.76538e-11,1,9.55427,8.32507e-05,inf
47.3223295896,84.1750841751,3.82722894799,50000,100,-57.5712909241,-57.5712909241,-57.5712909241,0.955412,47.3223295896,-59.1552,150.348,0.447798,2.23369e-10,0.000122975,,0.3,9.35279e-06,594,-9997.47,4.29124e-11,1,12.5622,2.28177e-05,inf
57.0293060545,84.4594594595,3.72402225032,50000,100,-57.7577769365,-57.7577769365,-57.7577769365,0.95913,57.0293060545,-61.2965,193.107,0.300979,2.68985e-08,0.000121736,,0.3,9.38438e-06,592,-10050.3,2.88133e-11,1,12.442,0.00274916,inf
46.7883246186,84.4594594595,3.98999754711,50000,100,-57.6781889856,-57.6781889856,-57.6781889856,0.942453,46.7883246186,-60.2607,145.796,0.331596,1.26619e-08,0.000106146,,0.3,9.38438e-06,592,-10041.5,3.28777e-11,1,10.66,0.00127161,inf
55.2838314087,84.8896434635,3.63999878911,50000,100,-58.017634599,-58.017634599,-58.017634599,0.959926,55.2838314087,-59.9356,260.754,0.456356,3.4279e-09,0.000175798,,0.3,9.43218e-06,589,-10026.3,4.40608e-11,1,17.8912,0.000348862,inf
54.983772203,84.8896434635,3.91346932368,50000,100,-58.0724171092,-58.0724171092,-58.0724171092,0.939675,54.983772203,-59.7384,242.53,0.423525,1.04629e-08,0.000164595,,0.3,9.43218e-06,589,-10030.2,4.26725e-11,1,16.3977,0.00104236,inf
57.5451653403,84.8896434635,3.9022732518,50000,100,-57.9421433758,-57.9421433758,-57.9421433758,1.00089,57.5451653403,-59.344,265.009,0.654109,9.85586e-09,0.00019754,,0.3,9.43218e-06,589,-9990.96,5.80904e-11,1,20.9618,0.00104584,inf
71.6058934813,84.7457627119,3.55906616948,50000,100,-57.772727363,-57.772727363,-57.772727363,1.03195,71.6058934813,-57.8034,454.878,1.25742,2.83101e-09,0.000313847,,0.3,9.4162e-06,590,-9822.4,1.04691e-10,1,34.3955,0.000310259,inf
57.4404829779,84.8896434635,4.00310335346,50000,100,-57.9643241396,-57.9643241396,-57.9643241396,0.959154,57.4404829779,-59.0676,174.321,0.602104,1.38479e-10,0.000152423,,0.3,9.43218e-06,589,-9944.26,5.82263e-11,1,15.4998,1.40819e-05,inf
55.4693134439,84.1750841751,3.73869211714,50000,100,-57.5887349123,-57.5887349123,-57.5887349123,0.982253,55.4693134439,-58.8762,332.975,0.580167,1.78522e-10,0.000212187,,0.3,9.35279e-06,594,-9935.58,5.26003e-11,1,22.2845,1.87489e-05,inf
54.8929366106,85.0340136054,4.04944780423,50000,100,-58.0252433647,-58.0252433647,-58.0252433647,0.957687,54.8929366106,-59.8788,172.196,0.440001,1.93993e-09,0.000117636,,0.3,9.44822e-06,588,-10038.2,4.28259e-11,1,11.9237,0.000196634,inf
51.0371883098,84.7457627119,3.79110132356,50000,100,-57.8074146186,-57.8074146186,-57.8074146186,0.975913,51.0371883098,-59.7565,285.703,0.527954,1.91867e-09,0.000208726,,0.3,9.4162e-06,590,-9991.27,4.91501e-11,1,21.6328,0.000198855,inf
51.2767207111,83.8926174497,3.8778118263,50000,100,-57.4341019067,-57.4341019067,-57.4341019067,0.913726,51.2767207111,-59.1967,131.397,0.366009,1.02636e-09,8.84807e-05,,0.3,9.3214e-06,596,-9934.36,3.8091e-11,1,8.67329,0.000100608,inf
63.1830021558,84.8896434635,3.4272072891,50000,100,-57.897868176,-57.897868176,-57.897868176,1.00142,63.1830021558,-58.5563,388.312,0.842765,3.16505e-10,0.000328075,,0.3,9.43218e-06,589,-9909.43,7.47646e-11,1,34.832,3.36036e-05,inf
56.0758141859,84.7457627119,3.73201756971,50000,100,-57.849424456,-57.849424456,-57.849424456,0.912584,56.0758141859,-59.7747,124.565,0.354044,4.29738e-09,8.01997e-05,,0.3,9.4162e-06,590,-10006.9,3.76932e-11,1,7.77267,0.000416486,inf
53.2893650758,85.3242320819,4.04848629469,50000,100,-58.2384106122,-58.2384106122,-58.2384106122,0.880152,53.2893650758,-60.4824,108.959,0.263888,1.28475e-09,6.94943e-05,,0.3,9.48047e-06,586,-10118.9,3.06172e-11,1,6.45174,0.000119274,inf
53.3012930916,83.3333333333,4.06644032077,50000,100,-56.8613725343,-56.8613725343,-56.8613725343,0.985631,53.3012930916,-58.7824,203.553,0.405828,9.34295e-09,0.000139602,,0.3,9.25926e-06,600,-9903.44,3.5815e-11,1,14.8604,0.000994539,inf
58.4225013747,84.7457627119,3.97350372612,50000,100,-57.8404684767,-57.8404684767,-57.8404684767,0.934408,58.4225013747,-59.8943,176.735,0.352296,2.11722e-09,0.000146367,,0.3,9.4162e-06,590,-10024.3,3.57755e-11,1,14.5246,0.0002101,inf
65.4495005446,84.8896434635,3.75887279371,50000,100,-57.9707253563,-57.9707253563,-57.9707253563,0.996174,65.4495005446,-59.5364,317.89,0.614332,1.16119e-08,0.000191626,,0.3,9.43218e-06,589,-9985.5,5.50752e-11,1,20.2384,0.00122639,inf
48.5295034694,85.1788756388,4.1905195638,50000,100,-58.1398544133,-58.1398544133,-58.1398544133,0.93496,48.5295034694,-59.6207,158.578,0.480124,7.40755e-10,0.000152715,,0.3,9.46432e-06,587,-10038.1,4.91979e-11,1,15.0864,7.31776e-05,inf
51.2478526528,83.8926174497,4.33746946299,50000,100,-57.4242028365,-57.4242028365,-57.4242028365,0.999382,51.2478526528,-58.3122,351.317,0.600108,2.19654e-09,0.000250768,,0.3,9.3214e-06,596,-10006.9,5.22071e-11,1,26.8857,0.0002355,inf
59.8183473085,84.4594594595,3.38487427132,50000,100,-57.7102795737,-57.7102795737,-57.7102795737,1.02708,59.8183473085,-57.8665,384.039,1.3647,1.65226e-09,0.000280188,,0.3,9.38438e-06,592,-9793.0,1.13931e-10,1,30.6654,0.000180833,inf
