VarJ,AvgRet,NatGradInftyNorm,NatGrad2Norm,BatchSize,AvgEpLen,J,StepSize
1.0977604060820462e-06,1999.9775118732452,28.613304436430745,28.613349091554987,100,200.0,866.0078274537244,0.03494872259798286
1.352506716488385e-06,1999.976490316391,39.46760239243812,39.4676183866218,100,200.0,866.0077027760324,0.025337226842625155
9.395409013191529e-07,1999.9823980236054,197.53028070696476,197.53028108658367,100,200.0,866.0103811744319,0.005062514944539916
9.50021757732818e-07,1999.9813169288636,2423.250623773978,2423.250623905947,100,200.0,866.0098808085021,0.0004126688300973745
1.033180278225168e-06,1999.9804565525055,7112.731845985176,7112.731847159041,100,200.0,866.0095827189838,0.0001405929566147526
1.0394858651455067e-06,1999.9787266540527,142.3083170279474,142.30832847828336,100,200.0,866.0084182619318,0.0070269956136306015
1.1290149743262784e-06,1999.9806646156312,9411.321477795269,9411.321478604314,100,200.0,866.0095975188658,0.00010625500385608958
8.707648512863444e-07,1999.983448228836,17150.727630435522,17150.727630677524,100,200.0,866.0111838460845,5.8306564102347414e-05
9.753646676610464e-07,1999.9820455551148,31931.99731267439,31931.997313173382,100,200.0,866.0101932388835,3.131655029882691e-05
8.982179393357005e-07,1999.9827188205718,4104.081830868368,4104.081834095816,100,200.0,866.0104835237579,0.00024365985875140654
1.0723257361807834e-06,1999.9788931465148,0.036747354392508515,0.04159034054489656,100,200.0,866.008493322182,24.044044528091927
1.046291280014215e-06,1999.979052219391,175.42157319399212,175.42157364120894,100,200.0,866.0087291786175,0.005700553126067079
1.182332494752882e-06,1999.97959192276,930.2182043324199,930.2182043779937,100,200.0,866.0095058033039,0.001075016587821636
1.1135714862993287e-06,1999.9780481147766,13531.077133206354,13531.077133217545,100,200.0,866.0083863563495,7.39039464600414e-05
1.0575313643482736e-06,1999.9809184551239,14363.555913574857,14363.555913575676,100,200.0,866.0095483180329,6.962064310654806e-05
7.57599863523482e-07,1999.9822265911102,2656.2417293769045,2656.2417293885724,100,200.0,866.0104421289657,0.0003764717604335601
1.2400527939610006e-06,1999.9794186496736,9153.570814217142,9153.570814219533,100,200.0,866.0091969799463,0.00010924698353199595
1.166297957985669e-06,1999.9787830924988,3953.6044833899723,3953.604483395325,100,200.0,866.0085554248485,0.0002529337479760261
1.6233244598407768e-06,1999.9724292945862,1327.380211037093,1327.3802112006106,100,200.0,866.0057753202094,0.0007533636493612509
1.224448340651079e-06,1999.9797173404693,6264.560055286171,6264.560055291479,100,200.0,866.0091967562912,0.00015962812889874542
1.0131925928271346e-06,1999.9800459480286,176604.62378415483,176604.6237841551,100,200.0,866.0094722181398,5.662365902844043e-06
