VarVanillaIw,VarRet,VanillaAvgRet,eRenyi2,MaxNormIw,AvgNormIw,VarDiscRet,IterType,VarNormIw,BatchSize,Bound,J,MinVanillaIw,AvgDiscRet,MaxVanillaIw,VarJ,MinNormIw,EpsThisIter,ESSRenyi,ESSClassic,AvgEpLen,AvgVanillaIw,AvgRet
,1743.8144468663606,5.506847204868064,1.0,0.005,0.0049999994,1743.8144468663606,2,2.179301e-19,500,-11.81003,0.9408652,1.0,5.506847204868064,1.0,35.11502,0.005,100,500.0,200.00000010221265,47.34,1.0,5.506847204868064
,1423.81852703474,4.318798932865333,1.0,0.0033333334,0.0033333336,1423.81852703474,2,5.4391416e-20,500,-8.919564,2.0668428,1.0,4.318798932865333,1.0,35.97831,0.0033333334,100,500.0,299.999969473632,44.78,1.0,4.318798932865333
,1220.271182516748,-0.9259884148721977,1.0,0.0025,0.0024999997,1220.271182516748,2,5.434597e-20,500,-8.195872,1.3186357,1.0,-0.9259884148721977,1.0,35.7005,0.0025,100,500.0,400.0,46.06,1.0,-0.9259884148721977
35342356000.0,1987.6703490422935,3.549656918375861,1.1770691,0.9998773,0.0019999999,1987.6703490422935,1,0.0019995084,500,233.12758,243.05382,0.11186957,3.549656918375861,4203710.5,0.6243759,2.6608836e-08,100,424.78390912835374,1.0002455124676948,62.43,8408.453,3.549656918375861
,1027.2281737854576,3.701900834118121,1.0,0.01,0.009999998,1027.2281737854576,2,3.5044917e-18,500,-9.103929,3.7019007,1.0,3.701900834118121,1.0,31.889746,0.01,100,500.0,100.0,48.0,1.0,3.701900834118121
,1071.0923227395024,0.7757036926621281,1.0,0.005,0.0049999994,1071.0923227395024,2,2.179301e-19,500,-6.816286,2.2388022,1.0,0.7757036926621281,1.0,32.261574,0.005,100,500.0,200.00000010221265,61.35,1.0,0.7757036926621281
,1403.412581489238,1.3032619850909932,1.0,0.0033333334,0.0033333336,1403.412581489238,2,5.4391416e-20,500,-9.112619,1.9269555,1.0,1.3032619850909932,1.0,34.017548,0.0033333334,100,500.0,299.999969473632,52.32,1.0,1.3032619850909932
,1438.4930291944297,6.8650320889820895,1.0,0.0025,0.0024999997,1438.4930291944297,2,5.434597e-20,500,-6.3990784,3.1614742,1.0,6.8650320889820895,1.0,35.04988,0.0025,100,500.0,400.0,43.65,1.0,6.8650320889820895
144992850000.0,1699.1094665686512,3.3407742193083876,1.1786267,0.9999429,0.0020000003,1699.1094665686512,1,0.0019997712,500,162.80507,172.08867,0.07270438,3.3407742193083876,8514483.0,0.20426469,8.53842e-09,100,424.2225451366269,1.000114161686681,48.25,17029.938,3.3407742193083876
,1138.9437143825496,2.8195550851142674,1.0,0.01,0.009999998,1138.9437143825496,2,3.5044917e-18,500,-13.47435,2.8195548,1.0,2.8195550851142674,1.0,33.579075,0.01,100,500.0,100.0,52.52,1.0,2.8195550851142674
,588.1090630625177,1.2023659430010538,1.0,0.005,0.0049999994,588.1090630625177,2,2.179301e-19,500,-9.510571,2.01096,1.0,1.2023659430010538,1.0,29.249699,0.005,100,500.0,200.00000010221265,42.51,1.0,1.2023659430010538
,3753.323265742463,-5.331501664008536,1.0,0.0033333334,0.0033333336,3753.323265742463,2,5.4391416e-20,500,-26.03071,-0.43652716,1.0,-5.331501664008536,1.0,42.672478,0.0033333334,100,500.0,299.999969473632,50.89,1.0,-5.331501664008536
,1116.3290705677111,7.53305462371104,1.0,0.0025,0.0024999997,1116.3290705677111,2,5.434597e-20,500,-20.609346,1.5558684,1.0,7.53305462371104,1.0,40.668236,0.0025,100,500.0,400.0,55.25,1.0,7.53305462371104
2447172900.0,776.7795181626464,0.5800315123356705,1.116707,0.99955714,0.0019999999,776.7795181626464,1,0.0019982255,500,172.56848,193.5186,0.029545061,0.5800315123356705,1106159.6,1.8528938,2.6697753e-08,100,447.74503483650113,1.0008863704169624,50.36,2213.2996,0.5800315123356705
,2273.0534200766024,-6.130498972995701,1.0,0.01,0.009999998,2273.0534200766024,2,3.5044917e-18,500,-24.378927,-6.130499,1.0,-6.130498972995701,1.0,47.43757,0.01,100,500.0,100.0,62.31,1.0,-6.130498972995701
,581.8376134633615,4.964253758411826,1.0,0.005,0.0049999994,581.8376134633615,2,2.179301e-19,500,-13.48671,-0.5831225,1.0,4.964253758411826,1.0,37.999268,0.005,100,500.0,200.00000010221265,50.97,1.0,4.964253758411826
,1143.961955346904,-1.4959960808820807,1.0,0.0033333334,0.0033333336,1143.961955346904,2,5.4391416e-20,500,-12.636898,-0.8874136,1.0,-1.4959960808820807,1.0,36.610413,0.0033333334,100,500.0,299.999969473632,63.42,1.0,-1.4959960808820807
,987.5956986881957,3.935108949642837,1.0,0.0025,0.0024999997,987.5956986881957,2,5.434597e-20,500,-9.857135,0.31821692,1.0,3.935108949642837,1.0,35.41232,0.0025,100,500.0,400.0,44.6,1.0,3.935108949642837
189571430000.0,580.8661210986446,-3.756075550948818,1.2187057,0.9999464,0.0019999996,580.8661210986446,1,0.0019997854,500,129.51181,139.55898,0.026818987,-3.756075550948818,9735797.0,0.1554276,2.7545304e-09,100,410.2713385301182,1.0001072360062404,41.91,19472.639,-3.756075550948818
,1724.2919409471594,3.9905870458604187,1.0,0.01,0.009999998,1724.2919409471594,2,3.5044917e-18,500,-15.97358,3.9905865,1.0,3.9905870458604187,1.0,41.316452,0.01,100,500.0,100.0,61.53,1.0,3.9905870458604187
,1036.7330627449528,4.091778957870879,1.0,0.005,0.0049999994,1036.7330627449528,2,2.179301e-19,500,-10.075615,4.0411825,1.0,4.091778957870879,1.0,36.96904,0.005,100,500.0,200.00000010221265,44.35,1.0,4.091778957870879
,2126.5992938649497,4.294378694847026,1.0,0.0033333334,0.0033333336,2126.5992938649497,2,5.4391416e-20,500,-9.037739,4.1255813,1.0,4.294378694847026,1.0,40.161324,0.0033333334,100,500.0,299.999969473632,56.36,1.0,4.294378694847026
,1482.221630678351,0.8137834188836454,1.0,0.0025,0.0024999997,1482.221630678351,2,5.434597e-20,500,-8.102138,3.297632,1.0,0.8137834188836454,1.0,39.731667,0.0025,100,500.0,400.0,53.83,1.0,0.8137834188836454
47843760000.0,934.979212658242,1.0477216925290143,1.1965513,0.9998983,0.002,934.979212658242,1,0.0019995924,500,259.7207,270.87408,0.13797943,1.0477216925290143,4891000.0,0.5854538,2.8208015e-08,100,417.86757526849584,1.0002034452268302,51.65,9782.995,1.0477216925290143
,2179.636785339473,4.938488761386949,1.0,0.01,0.009999998,2179.636785339473,2,3.5044917e-18,500,-18.64991,4.938489,1.0,4.938488761386949,1.0,46.45256,0.01,100,500.0,100.0,48.24,1.0,4.938488761386949
,927.4554941765807,5.858512825946271,1.0,0.005,0.0049999994,927.4554941765807,2,2.179301e-19,500,-11.281015,5.398501,1.0,5.858512825946271,1.0,39.220177,0.005,100,500.0,200.00000010221265,44.95,1.0,5.858512825946271
,1335.1964997473824,-1.1181777897491465,1.0,0.0033333334,0.0033333336,1335.1964997473824,2,5.4391416e-20,500,-10.392492,3.2262745,1.0,-1.1181777897491465,1.0,38.412674,0.0033333334,100,500.0,299.999969473632,47.13,1.0,-1.1181777897491465
,1634.9441203527645,0.42524897046949506,1.0,0.0025,0.0024999997,1634.9441203527645,2,5.434597e-20,500,-9.268181,2.5260181,1.0,0.42524897046949506,1.0,38.89434,0.0025,100,500.0,400.0,53.29,1.0,0.42524897046949506
67969077000.0,1311.0806635893343,8.218827238026435,1.1608785,0.999913,0.0019999999,1311.0806635893343,1,0.001999651,500,268.88422,280.25018,0.15400074,8.218827238026435,5829627.0,0.5178194,2.6414613e-08,100,430.7082809834101,1.000174118203544,56.95,11660.269,8.218827238026435
,1180.2299103204425,4.7504038387897545,1.0,0.01,0.009999998,1180.2299103204425,2,3.5044917e-18,500,-12.33369,4.7504034,1.0,4.7504038387897545,1.0,34.18227,0.01,100,500.0,100.0,43.8,1.0,4.7504038387897545
,2436.1923355433937,6.694186269259104,1.0,0.005,0.0049999994,2436.1923355433937,2,2.179301e-19,500,-8.332506,5.722295,1.0,6.694186269259104,1.0,42.32108,0.005,100,500.0,200.00000010221265,51.63,1.0,6.694186269259104
,1266.2328871622155,6.861886579708296,1.0,0.0033333334,0.0033333336,1266.2328871622155,2,5.4391416e-20,500,-5.373538,6.1021585,1.0,6.861886579708296,1.0,40.15214,0.0033333334,100,500.0,299.999969473632,52.12,1.0,6.861886579708296
,759.1359101699887,0.2144830788204998,1.0,0.0025,0.0024999997,759.1359101699887,2,5.434597e-20,500,-5.3080063,4.6302395,1.0,0.2144830788204998,1.0,37.463737,0.0025,100,500.0,400.0,51.94,1.0,0.2144830788204998
2904682800.0,1772.7976381720591,7.882053809157811,1.1145369,0.999598,0.0019999996,1772.7976381720591,1,0.0019983894,500,226.69266,236.07697,0.21920538,7.882053809157811,1205132.4,2.0612943,1.8182008e-07,100,448.616827601904,1.0008044302056938,58.24,2411.234,7.882053809157811
,1620.3850191882752,4.043497731102198,1.0,0.01,0.009999998,1620.3850191882752,2,3.5044917e-18,500,-8.224865,4.043498,1.0,4.043497731102198,1.0,40.05223,0.01,100,500.0,100.0,47.24,1.0,4.043497731102198
,1815.3202831066526,1.2885213070780812,1.0,0.005,0.0049999994,1815.3202831066526,2,2.179301e-19,500,-9.839644,2.6660097,1.0,1.2885213070780812,1.0,41.26223,0.005,100,500.0,200.00000010221265,55.59,1.0,1.2885213070780812
,1212.8482293034785,-0.9078069584028643,1.0,0.0033333334,0.0033333336,1212.8482293034785,2,5.4391416e-20,500,-8.736086,1.4747373,1.0,-0.9078069584028643,1.0,39.21895,0.0033333334,100,500.0,299.999969473632,43.5,1.0,-0.9078069584028643
,1268.0861651748094,3.9403789927273367,1.0,0.0025,0.0024999997,1268.0861651748094,2,5.434597e-20,500,-7.0326715,2.091148,1.0,3.9403789927273367,1.0,38.322132,0.0025,100,500.0,400.0,44.88,1.0,3.9403789927273367
42098200000.0,1024.0389348022325,2.05665568275242,1.1932474,0.99988633,0.002,1024.0389348022325,1,0.0019995444,500,207.87848,216.79277,0.012745178,2.05665568275242,4587931.0,0.5055396,2.7776639e-09,100,419.0245746994036,1.0002273485102011,43.78,9176.905,2.05665568275242
,2375.695907376059,-1.9100211581547826,1.0,0.01,0.009999998,2375.695907376059,2,3.5044917e-18,500,-27.161276,-1.9100206,1.0,-1.9100211581547826,1.0,48.49679,0.01,100,500.0,100.0,48.5,1.0,-1.9100211581547826
,2206.8041922919983,9.334485062288795,1.0,0.005,0.0049999994,2206.8041922919983,2,2.179301e-19,500,-14.143101,3.7122326,1.0,9.334485062288795,1.0,47.957764,0.005,100,500.0,200.00000010221265,60.09,1.0,9.334485062288795
,866.0199355823099,-1.859983277306797,1.0,0.0033333334,0.0033333336,866.0199355823099,2,5.4391416e-20,500,-12.723991,1.8548261,1.0,-1.859983277306797,1.0,42.73154,0.0033333334,100,500.0,299.999969473632,45.79,1.0,-1.859983277306797
,1815.3910852347396,4.005088614039259,1.0,0.0025,0.0024999997,1815.3910852347396,2,5.434597e-20,500,-10.233235,2.3923922,1.0,4.005088614039259,1.0,42.657528,0.0025,100,500.0,400.0,53.45,1.0,4.005088614039259
149238380000.0,490.4871303505873,5.2356163864330165,1.2276433,0.999939,0.0020000003,490.4871303505873,1,0.0019997554,500,213.93617,226.44838,0.013362011,5.2356163864330165,8638239.0,0.2859309,1.54675e-09,100,407.2844447456832,1.0001220193318467,44.97,17277.531,5.2356163864330165
,1969.977492958852,3.703846317044156,1.0,0.01,0.009999998,1969.977492958852,2,3.5044917e-18,500,-15.902071,3.703846,1.0,3.703846317044156,1.0,44.161945,0.01,100,500.0,100.0,59.64,1.0,3.703846317044156
,913.3681161085176,1.5568161470653121,1.0,0.005,0.0049999994,913.3681161085176,2,2.179301e-19,500,-11.233146,2.630331,1.0,1.5568161470653121,1.0,37.794292,0.005,100,500.0,200.00000010221265,48.25,1.0,1.5568161470653121
,1549.9087564197614,3.1652260127899803,1.0,0.0033333334,0.0033333336,1549.9087564197614,2,5.4391416e-20,500,-8.510852,2.8086293,1.0,3.1652260127899803,1.0,38.259716,0.0033333334,100,500.0,299.999969473632,55.51,1.0,3.1652260127899803
,813.4552698945016,3.506485049797101,1.0,0.0025,0.0024999997,813.4552698945016,2,5.434597e-20,500,-6.819865,2.9830933,1.0,3.506485049797101,1.0,36.045467,0.0025,100,500.0,400.0,39.47,1.0,3.506485049797101
43837870000.0,1250.2967581164928,3.0909758318353715,1.1461943,0.99989235,0.0019999996,1250.2967581164928,1,0.0019995687,500,223.54341,232.93051,0.11909704,3.0909758318353715,4681767.0,0.52975875,2.5435742e-08,100,436.22619923608744,1.0002153149134585,52.01,9364.542,3.0909758318353715
,595.8170775985799,3.419988243909421,1.0,0.01,0.009999998,595.8170775985799,2,3.5044917e-18,500,-3.2883182,3.4199882,1.0,3.419988243909421,1.0,24.28701,0.01,100,500.0,100.0,44.72,1.0,3.419988243909421
,1660.7144900606797,1.5197021808417532,1.0,0.005,0.0049999994,1660.7144900606797,2,2.179301e-19,500,-10.020682,2.4698448,1.0,1.5197021808417532,1.0,33.4348,0.005,100,500.0,200.00000010221265,52.03,1.0,1.5197021808417532
,1641.9396204403495,4.275287678315128,1.0,0.0033333334,0.0033333336,1641.9396204403495,2,5.4391416e-20,500,-7.126813,3.071659,1.0,4.275287678315128,1.0,35.886234,0.0033333334,100,500.0,299.999969473632,44.63,1.0,4.275287678315128
,1600.934196117513,5.741106698891387,1.0,0.0025,0.0024999997,1600.934196117513,2,5.434597e-20,500,-5.0931153,3.7390208,1.0,5.741106698891387,1.0,36.9247,0.0025,100,500.0,400.0,52.96,1.0,5.741106698891387
159928340000.0,1116.6985300789806,-1.7216136226330507,1.157917,0.9999451,0.0020000003,1116.6985300789806,1,0.00199978,500,183.16304,191.66364,0.18936318,-1.7216136226330507,8942270.0,0.2278293,2.1175024e-08,100,431.80987082469915,1.0001098185315036,43.76,17885.521,-1.7216136226330507
,1022.4898218136987,-1.5205525531653803,1.0,0.01,0.009999998,1022.4898218136987,2,3.5044917e-18,500,-11.710433,-1.5205526,1.0,-1.5205525531653803,1.0,31.81611,0.01,100,500.0,100.0,49.58,1.0,-1.5205525531653803
,867.6435876759215,3.7538025983639343,1.0,0.005,0.0049999994,867.6435876759215,2,2.179301e-19,500,-6.088709,1.1166248,1.0,3.7538025983639343,1.0,30.701313,0.005,100,500.0,200.00000010221265,46.84,1.0,3.7538025983639343
,1444.984244416431,3.3279644071316126,1.0,0.0033333334,0.0033333336,1444.984244416431,2,5.4391416e-20,500,-5.5800824,1.853738,1.0,3.3279644071316126,1.0,33.26127,0.0033333334,100,500.0,299.999969473632,63.83,1.0,3.3279644071316126
,875.9723036863518,3.765442499373378,1.0,0.0025,0.0024999997,875.9723036863518,2,5.434597e-20,500,-4.1062136,2.3316643,1.0,3.765442499373378,1.0,32.360813,0.0025,100,500.0,400.0,46.44,1.0,3.765442499373378
106212830000.0,2111.209080295375,4.425533760235099,1.1778898,0.99993056,0.002,2111.209080295375,1,0.0019997219,500,240.10117,250.32753,0.04582765,4.425533760235099,7287416.0,0.36685768,6.288164e-09,100,424.4879188604712,1.0001388743464061,49.59,14575.844,4.425533760235099
,1000.7039358172698,3.451282093084961,1.0,0.01,0.009999998,1000.7039358172698,2,3.5044917e-18,500,-7.683256,3.4512818,1.0,3.451282093084961,1.0,31.475338,0.01,100,500.0,100.0,49.54,1.0,3.451282093084961
,1094.5875009099182,5.329310642262182,1.0,0.005,0.0049999994,1094.5875009099182,2,2.179301e-19,500,-3.4830103,4.3902965,1.0,5.329310642262182,1.0,32.2188,0.005,100,500.0,200.00000010221265,44.84,1.0,5.329310642262182
,2193.4588201867996,1.3463084357049724,1.0,0.0033333334,0.0033333336,2193.4588201867996,2,5.4391416e-20,500,-8.56749,3.3756337,1.0,1.3463084357049724,1.0,37.65547,0.0033333334,100,500.0,299.999969473632,55.11,1.0,1.3463084357049724
,1298.8538629698328,4.112936567853434,1.0,0.0025,0.0024999997,1298.8538629698328,2,5.434597e-20,500,-6.7830896,3.5599592,1.0,4.112936567853434,1.0,37.215843,0.0025,100,500.0,400.0,55.52,1.0,4.112936567853434
11303395000.0,1986.6953452581815,-1.7536175887405714,1.1126473,0.9997913,0.002,1986.6953452581815,1,0.0019991638,500,260.20142,270.9613,0.40102035,-1.7536175887405714,2377331.0,1.2567796,1.686499e-07,100,449.37870450745385,1.000417528559743,47.29,4755.6543,-1.7536175887405714
,702.0509063171315,-0.9743464771923359,1.0,0.01,0.009999998,702.0509063171315,2,3.5044917e-18,500,-11.110672,-0.97434664,1.0,-0.9743464771923359,1.0,26.363428,0.01,100,500.0,100.0,41.15,1.0,-0.9743464771923359
,809.8500046311634,4.447644238685201,1.0,0.005,0.0049999994,809.8500046311634,2,2.179301e-19,500,-5.4308147,1.7366493,1.0,4.447644238685201,1.0,27.490734,0.005,100,500.0,200.00000010221265,49.64,1.0,4.447644238685201
,524.032269222401,2.3718585482958194,1.0,0.0033333334,0.0033333336,524.032269222401,2,5.4391416e-20,500,-3.9038243,1.9483852,1.0,2.3718585482958194,1.0,26.016289,0.0033333334,100,500.0,299.999969473632,43.85,1.0,2.3718585482958194
,1292.9090847330951,-0.45473117082054043,1.0,0.0025,0.0024999997,1292.9090847330951,2,5.434597e-20,500,-5.4285994,1.3476064,1.0,-0.45473117082054043,1.0,28.78738,0.0025,100,500.0,400.0,52.99,1.0,-0.45473117082054043
1917173800.0,1614.7959213981733,8.99788996334265,1.0879905,0.99950826,0.002,1614.7959213981733,1,0.0019980296,500,275.89374,287.1735,0.4116207,8.99788996334265,979075.44,3.1306353,4.2021102e-07,100,459.56282680119904,1.0009842060628589,56.8,1959.1143,8.99788996334265
,821.9898703879172,2.5263775362590404,1.0,0.01,0.009999998,821.9898703879172,2,3.5044917e-18,500,-10.196154,2.5263774,1.0,2.5263775362590404,1.0,28.526655,0.01,100,500.0,100.0,42.79,1.0,2.5263775362590404
,804.7752541548324,-0.8433461778726101,1.0,0.005,0.0049999994,804.7752541548324,2,2.179301e-19,500,-8.154673,0.84151554,1.0,-0.8433461778726101,1.0,28.42688,0.005,100,500.0,200.00000010221265,42.72,1.0,-0.8433461778726101
,1256.4723081688687,-0.2657636057097865,1.0,0.0033333334,0.0033333336,1256.4723081688687,2,5.4391416e-20,500,-6.9459033,0.4724225,1.0,-0.2657636057097865,1.0,30.880953,0.0033333334,100,500.0,299.999969473632,53.0,1.0,-0.2657636057097865
,1305.0168092393346,1.6503254443557787,1.0,0.0025,0.0024999997,1305.0168092393346,2,5.434597e-20,500,-6.0249176,0.7668984,1.0,1.6503254443557787,1.0,32.225407,0.0025,100,500.0,400.0,51.7,1.0,1.6503254443557787
826497560000.0,1147.1932835504256,5.542396442561812,1.2036076,0.9999754,0.0020000003,1147.1932835504256,1,0.0019999014,500,154.73016,161.39476,0.117412664,5.542396442561812,20328524.0,0.08130094,5.7756173e-09,100,415.41779642081207,1.00004919256794,46.61,40658.047,5.542396442561812
,724.6978901621502,2.2609964208502116,1.0,0.01,0.009999998,724.6978901621502,2,3.5044917e-18,500,-6.80887,2.2609963,1.0,2.2609964208502116,1.0,26.785275,0.01,100,500.0,100.0,51.09,1.0,2.2609964208502116
,2202.332780013962,4.7697574355734,1.0,0.005,0.0049999994,2202.332780013962,2,2.179301e-19,500,-13.26001,3.5153773,1.0,4.7697574355734,1.0,38.08482,0.005,100,500.0,200.00000010221265,58.31,1.0,4.7697574355734
,633.4760102748666,5.422543680029257,1.0,0.0033333334,0.0033333336,633.4760102748666,2,5.4391416e-20,500,-9.545946,4.1510987,1.0,5.422543680029257,1.0,34.30488,0.0033333334,100,500.0,299.999969473632,47.83,1.0,5.422543680029257
,960.659584587288,3.746682255125953,1.0,0.0025,0.0024999997,960.659584587288,2,5.434597e-20,500,-7.8119946,4.0499954,1.0,3.746682255125953,1.0,33.47256,0.0025,100,500.0,400.0,54.09,1.0,3.746682255125953
7872549400.0,1067.840191211646,0.4877307852184978,1.1225759,0.99975246,0.0019999999,1067.840191211646,1,0.001999008,500,270.57425,281.8154,0.2131099,0.4877307852184978,1984005.8,1.5415097,1.0738736e-07,100,445.4041898728545,1.000495271566637,42.33,3968.994,0.4877307852184978
,973.735313650457,7.330846063964383,1.0,0.01,0.009999998,973.735313650457,2,3.5044917e-18,500,-2.6765108,7.330846,1.0,7.330846063964383,1.0,31.048315,0.01,100,500.0,100.0,56.98,1.0,7.330846063964383
,1586.5527306913611,6.530061602053603,1.0,0.005,0.0049999994,1586.5527306913611,2,2.179301e-19,500,-1.8151093,6.9304543,1.0,6.530061602053603,1.0,35.60201,0.005,100,500.0,200.00000010221265,52.45,1.0,6.530061602053603
,1468.4642817814033,5.11375500133875,1.0,0.0033333334,0.0033333336,1468.4642817814033,2,5.4391416e-20,500,-1.4898248,6.3248878,1.0,5.11375500133875,1.0,36.47367,0.0033333334,100,500.0,299.999969473632,50.46,1.0,5.11375500133875
,709.9216597321898,2.6896425918260185,1.0,0.0025,0.0024999997,709.9216597321898,2,5.434597e-20,500,-1.3516636,5.416076,1.0,2.6896425918260185,1.0,34.291832,0.0025,100,500.0,400.0,42.26,1.0,2.6896425918260185
411947800000.0,1305.2053852741708,1.8764840837944103,1.1915882,0.99996364,0.002,1305.2053852741708,1,0.0019998543,500,154.2134,160.82112,0.22068407,1.8764840837944103,14351792.0,0.11511958,1.5376202e-08,100,419.6080620534734,1.0000727448520756,45.89,28704.629,1.8764840837944103
,1380.9225973794648,-2.4513879146780355,1.0,0.01,0.009999998,1380.9225973794648,2,3.5044917e-18,500,-16.521568,-2.4513881,1.0,-2.4513879146780355,1.0,36.974495,0.01,100,500.0,100.0,52.75,1.0,-2.4513879146780355
,1882.3811457830097,4.622211819931572,1.0,0.005,0.0049999994,1882.3811457830097,2,2.179301e-19,500,-10.70085,1.0854115,1.0,4.622211819931572,1.0,40.346554,0.005,100,500.0,200.00000010221265,59.07,1.0,4.622211819931572
,1452.697972516667,-2.2341121761796363,1.0,0.0033333334,0.0033333336,1452.697972516667,2,5.4391416e-20,500,-9.644537,-0.021096148,1.0,-2.2341121761796363,1.0,39.586216,0.0033333334,100,500.0,299.999969473632,57.42,1.0,-2.2341121761796363
,1267.0133561395885,-1.4206087339671907,1.0,0.0025,0.0024999997,1267.0133561395885,2,5.434597e-20,500,-8.705119,-0.37097454,1.0,-1.4206087339671907,1.0,38.590862,0.0025,100,500.0,400.0,55.03,1.0,-1.4206087339671907
172008600000.0,1566.1766731693629,0.05578196970047117,1.2623981,0.9999434,0.0020000003,1566.1766731693629,1,0.001999773,500,189.66425,198.03961,0.024629721,0.05578196970047117,9273852.0,0.22751929,2.655674e-09,100,396.07156458553413,1.0001132247657887,48.92,18548.754,0.05578196970047117
,1631.7596288299426,3.20428444620733,1.0,0.01,0.009999998,1631.7596288299426,2,3.5044917e-18,500,-11.48609,3.2042851,1.0,3.20428444620733,1.0,40.192562,0.01,100,500.0,100.0,51.42,1.0,3.20428444620733
,1746.1861675820578,0.11617463891888566,1.0,0.005,0.0049999994,1746.1861675820578,2,2.179301e-19,500,-8.727434,1.6602299,1.0,0.11617463891888566,1.0,40.920254,0.005,100,500.0,200.00000010221265,63.13,1.0,0.11617463891888566
,1028.5064196297933,-0.9979786356974958,1.0,0.0033333334,0.0033333336,1028.5064196297933,2,5.4391416e-20,500,-7.7073317,0.77415967,1.0,-0.9979786356974958,1.0,38.174454,0.0033333334,100,500.0,299.999969473632,48.52,1.0,-0.9979786356974958
,1650.5224145504553,-0.7627118065451676,1.0,0.0025,0.0024999997,1650.5224145504553,2,5.434597e-20,500,-9.036123,0.38994247,1.0,-0.7627118065451676,1.0,38.75453,0.0025,100,500.0,400.0,59.34,1.0,-0.7627118065451676
25073437000.0,1043.9733515795008,5.373564852923437,1.1601666,0.99986064,0.002,1043.9733515795008,1,0.0019994415,500,159.29184,168.37288,0.086075485,5.373564852923437,3540723.5,0.49284714,2.4306752e-08,100,430.97257830026416,1.000278776013769,53.55,7082.434,5.373564852923437
,1190.0583648341535,6.484974553377556,1.0,0.01,0.009999998,1190.0583648341535,2,3.5044917e-18,500,-4.7165956,6.484975,1.0,6.484974553377556,1.0,34.324303,0.01,100,500.0,100.0,49.59,1.0,6.484974553377556
,841.8225872066573,5.239480265217797,1.0,0.005,0.0049999994,841.8225872066573,2,2.179301e-19,500,-2.0584798,5.862227,1.0,5.239480265217797,1.0,31.720167,0.005,100,500.0,200.00000010221265,53.15,1.0,5.239480265217797
,1056.8660566984179,3.8474512541516295,1.0,0.0033333334,0.0033333336,1056.8660566984179,2,5.4391416e-20,500,-1.9782171,5.190636,1.0,3.8474512541516295,1.0,31.944439,0.0033333334,100,500.0,299.999969473632,39.34,1.0,3.8474512541516295
,849.5684624704921,2.2837220683490576,1.0,0.0025,0.0024999997,849.5684624704921,2,5.434597e-20,500,-1.7445025,4.463907,1.0,2.2837220683490576,1.0,31.260006,0.0025,100,500.0,400.0,41.69,1.0,2.2837220683490576
73843490000.0,980.8201154510142,-0.6114526879158987,1.1944469,0.9999147,0.002,980.8201154510142,1,0.0019996583,500,141.45462,147.5235,0.073883794,-0.6114526879158987,6076328.0,0.24696672,1.2158246e-08,100,418.6037831094937,1.0001706695629657,47.0,12153.693,-0.6114526879158987
,1395.9121366247548,3.4297099032818203,1.0,0.01,0.009999998,1395.9121366247548,2,3.5044917e-18,500,-13.579695,3.4297104,1.0,3.4297099032818203,1.0,37.17463,0.01,100,500.0,100.0,59.49,1.0,3.4297099032818203
,1377.6246590102965,-4.125166039115701,1.0,0.005,0.0049999994,1377.6246590102965,2,2.179301e-19,500,-12.375194,-0.3477279,1.0,-4.125166039115701,1.0,37.244728,0.005,100,500.0,200.00000010221265,48.08,1.0,-4.125166039115701
,1059.963496919023,3.210579621317679,1.0,0.0033333334,0.0033333336,1059.963496919023,2,5.4391416e-20,500,-8.98201,0.8383745,1.0,3.210579621317679,1.0,35.740475,0.0033333334,100,500.0,299.999969473632,47.5,1.0,3.210579621317679
,1609.0024054418066,3.959784686291633,1.0,0.0025,0.0024999997,1609.0024054418066,2,5.434597e-20,500,-6.8859754,1.6187272,1.0,3.959784686291633,1.0,36.852287,0.0025,100,500.0,400.0,48.74,1.0,3.959784686291633
57272510000.0,1366.378886542911,7.86163339235018,1.1595427,0.999909,0.0019999999,1366.378886542911,1,0.0019996352,500,164.80705,172.99825,0.10361051,7.86163339235018,5351286.0,0.3316564,1.9360034e-08,100,431.20448148746334,1.0001820206058882,51.05,10703.546,7.86163339235018
,1021.8760498920813,9.474828114213881,1.0,0.01,0.009999998,1021.8760498920813,2,3.5044917e-18,500,-1.2024355,9.474828,1.0,9.474828114213881,1.0,31.806559,0.01,100,500.0,100.0,47.02,1.0,9.474828114213881
,975.069909747702,-1.2901331340241697,1.0,0.005,0.0049999994,975.069909747702,2,2.179301e-19,500,-3.4576178,4.092347,1.0,-1.2901331340241697,1.0,31.897638,0.005,100,500.0,200.00000010221265,51.24,1.0,-1.2901331340241697
,852.888374148397,6.1400225023836335,1.0,0.0033333334,0.0033333336,852.888374148397,2,5.4391416e-20,500,-2.2961535,4.7749057,1.0,6.1400225023836335,1.0,30.99502,0.0033333334,100,500.0,299.999969473632,48.73,1.0,6.1400225023836335
,1809.6689093986645,-1.9017635707755547,1.0,0.0025,0.0024999997,1809.6689093986645,2,5.434597e-20,500,-6.1969295,3.1057382,1.0,-1.9017635707755547,1.0,34.304077,0.0025,100,500.0,400.0,47.84,1.0,-1.9017635707755547
51274355000.0,1397.3844877600225,4.910635443337167,1.186311,0.99989545,0.0020000003,1397.3844877600225,1,0.001999581,500,211.98163,221.0442,0.07474993,4.910635443337167,5063317.5,0.47480112,1.4761491e-08,100,421.47463628088957,1.0002091623471836,52.71,10127.694,4.910635443337167
