Step_size,Max_ret,entloss,Max_iw,Avg_ret,Var_J,Reny_4,Avg_iw,DiscEpRewMean,ev_tdlam_before,meankl,Our_bound,EpLenMean,EpisodesSoFar,J_hat,Var_iw,surrgain,optimgain,EpThisIter,TimestepsSoFar,Var_ret,EpRewMean,TimeElapsed,entropy
1.0,63.641448974609375,,10.0,61.919925689697266,7736.14208984375,1.76057,0.8158898949623108,61.9198801608,0.858224198222,0.00835268,27.8525104186,500.0,7600,54.239112854003906,1.1894465684890747,0.00358081,0.00358081,100,3800000,0.8000999689102173,177.770010466,4028.5699286460876,1.30224
1.0,63.70187759399414,,10.0,61.697723388671875,6707.408203125,1.20014,1.0203341245651245,61.6976869353,0.834951937199,0.00867632,43.1381561542,500.0,7700,67.7077865600586,1.6268284320831299,0.00481171,0.00481171,100,3850000,0.9246586561203003,177.191596295,4081.829609632492,1.27442
1.0,63.7547721862793,,10.0,61.93339538574219,5440.58203125,1.30281,0.7655192017555237,61.9333522097,0.832285195589,0.00895247,30.7729335085,500.0,7800,52.901023864746094,1.3257207870483398,0.00539321,0.00539321,100,3900000,0.8820305466651917,177.97436743,4136.962322235107,1.27307
1.0,63.859703063964844,,10.0,62.05902862548828,5287.6357421875,1.40041,0.8712009191513062,62.0589935943,0.827343538404,0.0092306,36.51087474,500.0,7900,58.325714111328125,1.4997576475143433,0.0041376,0.0041376,100,3950000,0.7307476997375488,178.084970777,4192.6995713710785,1.24915
1.0,63.87580108642578,,10.0,62.0682258605957,13306.6162109375,1.28222,1.2711611986160278,62.0681899934,0.847233071923,0.00943296,48.9269490842,500.0,8000,83.53324127197266,2.0850489139556885,0.00477002,0.00477002,100,4000000,0.7774298191070557,178.169560029,4252.299420833588,1.22181
1.0,64.0822982788086,,10.0,62.107200622558594,3358.96435546875,1.10416,0.6551510691642761,62.107162729,0.817545548081,0.00842724,33.2874093521,500.0,8100,50.674381256103516,1.0059930086135864,0.00500015,0.00500015,100,4050000,0.9250280857086182,177.867285156,4305.777475357056,1.22374
1.0,63.96732711791992,,10.0,62.21233367919922,4448.3232421875,1.43286,0.889820396900177,62.2122910765,0.831325337291,0.00909048,38.1373241079,500.0,8200,58.14604949951172,1.472557783126831,0.00489075,0.00489075,100,4100000,0.6984689831733704,177.982833155,4355.160558223724,1.2114
1.0,63.80594253540039,,10.0,62.14778137207031,9313.876953125,1.17312,1.192103385925293,62.147747883,0.809102460742,0.00975567,53.1860972664,500.0,8300,82.13862609863281,2.157097578048706,0.00437092,0.00437092,100,4150000,0.6750556230545044,177.922784787,4410.8836324214935,1.17419
1.0,63.956634521484375,,10.0,62.248756408691406,11028.677734375,1.18157,1.0240252017974854,62.2487119673,0.828502133489,0.00890939,37.898776378,500.0,8400,69.4040298461914,1.4017311334609985,0.0045931,0.0045931,100,4200000,0.8209173083305359,178.124013077,4468.966339588165,1.16029
1.0,63.884674072265625,,10.0,62.199562072753906,1827.6259765625,1.50644,0.45640137791633606,62.1995212877,0.851311758161,0.00942479,24.1760971624,500.0,8500,37.001319885253906,0.5686312317848206,0.00475532,0.00475532,100,4250000,0.9111698269844055,178.16652808,4524.987604141235,1.15038
1.0,63.985294342041016,,10.0,62.29585266113281,9282.455078125,1.22551,0.8592706918716431,62.2958140431,0.86084279418,0.00901916,31.9413249726,500.0,8600,60.844974517822266,1.2631996870040894,0.00505943,0.00505943,100,4300000,0.6206101775169373,178.699324086,4583.443506002426,1.10742
1.0,63.82389831542969,,10.0,62.42893600463867,6794.15185546875,1.19245,0.8214027285575867,62.42890131,0.842657551169,0.0091597,34.7390321667,500.0,8700,59.46702575683594,1.2249013185501099,0.0042307,0.0042307,100,4350000,0.682695746421814,178.736809087,4640.983111858368,1.08689
1.0,64.0228500366211,,10.0,62.323734283447266,5644.208984375,1.22067,0.6814471483230591,62.3237036917,0.823656618595,0.00976023,25.9432393773,500.0,8800,48.481624603271484,1.0569462776184082,0.00551496,0.00551496,100,4400000,0.6557254195213318,178.256794698,4691.53089761734,1.05532
1.0,64.05145263671875,,10.0,62.27500915527344,6312.994140625,1.30734,0.7323991656303406,62.2749682723,0.847520500422,0.00913485,29.33080849,500.0,8900,53.1671142578125,1.2368260622024536,0.0045393,0.0045393,100,4450000,0.6660645008087158,178.499611268,4746.302066087723,1.05164
1.0,64.20384216308594,,10.0,62.202213287353516,4097.26318359375,1.57173,0.8035755753517151,62.2021687479,0.843362569809,0.00825738,36.0280653375,500.0,9000,55.23102569580078,1.1962521076202393,0.00419863,0.00419863,100,4500000,0.7637890577316284,178.154717799,4801.131535768509,1.04605
1.0,64.01818084716797,,10.0,62.398353576660156,5191.16259765625,1.75624,0.4670439660549164,62.3983145424,0.845769107342,0.0102629,17.0840347935,500.0,9100,38.698951721191406,0.8619880080223083,0.00436171,0.00436171,100,4550000,0.6696162223815918,178.658077074,4850.91526222229,1.01304
1.0,64.0716781616211,,10.0,62.44789505004883,4964.0986328125,1.28703,0.9008296132087708,62.4478570301,0.840591192245,0.00866551,39.7619186665,500.0,9200,60.898826599121094,1.459660530090332,0.00375082,0.00375082,100,4600000,0.6866417527198792,178.987041756,4909.390001535416,1.0187
1.0,63.965511322021484,,10.0,62.34995651245117,3872.81591796875,1.24404,0.8508867621421814,62.3499146069,0.830658733845,0.00870753,38.9848446249,500.0,9300,57.6544303894043,1.651900291442871,0.0040221,0.0040221,100,4650000,0.7388616800308228,178.463328011,4963.008042812347,1.01515
1.0,64.13214111328125,,10.0,62.398040771484375,2885.307861328125,1.19053,0.6408905982971191,62.3980009771,0.836015284061,0.00873181,31.1379686506,500.0,9400,47.25248718261719,0.8545660972595215,0.00407299,0.00407299,100,4700000,0.7738131880760193,178.342224774,5021.379798412323,1.02638
1.0,63.9359245300293,,10.0,62.389095306396484,8106.6650390625,1.41591,1.1305873394012451,62.389055998,0.840863853693,0.010319,46.2332176162,500.0,9500,73.24432373046875,2.1264970302581787,0.00417261,0.00417261,100,4750000,0.749619722366333,178.434403094,5074.365269184113,0.990564
