ESSRenyi,BatchSize,Bound,AvgEpLen,VarJ,MaxNormIw,ESSClassic,VarDiscRet,eRenyi2,AvgVanillaIw,VarVanillaIw,MinVanillaIw,IterType,VarRet,EpsThisIter,VarNormIw,AvgDiscRet,Delta,MaxVanillaIw,AvgRet,MinNormIw,VanillaAvgRet,AvgNormIw,J
500.0,500,-109.986,28.63,6.33249,0.00333333,299.999969474,34.845852584,1.0,1.0,,1.0,2,34.845852584,100,5.43914e-20,-105.007394173,0.7,1.0,-105.007394173,0.00333333,-105.007394173,0.00333333,-105.617
500.0,500,-109.622,28.89,5.81291,0.0025,400.0,14.4136373061,1.0,1.0,,1.0,2,14.4136373061,100,5.4346e-20,-106.503698518,0.7,1.0,-106.503698518,0.0025,-106.503698518,0.0025,-105.839
499.997138993,500,-102.408,28.03,0.0581556,0.999827,1.00034564292,7.26971062898,1.00001,2.02275e-21,2.04505e-39,,1,7.26971062898,100,0.00199931,-106.026708062,0.7,1.0112e-18,-106.026708062,,-106.026708062,0.002,-99.0239
500.0,500,-114.646,22.33,2.8878,0.01,100.0,8.4236337891,1.0,1.0,,1.0,2,8.4236337891,100,3.50449e-18,-107.228965287,0.7,1.0,-107.228965287,0.01,-107.228965287,0.01,-107.229
500.0,500,-112.563,23.63,2.84958,0.005,200.000000102,7.97685836824,1.0,1.0,,1.0,2,7.97685836824,100,2.1793e-19,-107.142204398,0.7,1.0,-107.142204398,0.005,-107.142204398,0.005,-107.186
500.0,500,-111.382,25.78,3.59996,0.00333333,299.999969474,22.6385453738,1.0,1.0,,1.0,2,22.6385453738,100,5.43914e-20,-106.602403022,0.7,1.0,-106.602403022,0.00333333,-106.602403022,0.00333333,-106.991
500.0,500,-110.75,21.95,3.53354,0.0025,400.0,11.1530114057,1.0,1.0,,1.0,2,11.1530114057,100,5.4346e-20,-106.816078314,0.7,1.0,-106.816078314,0.0025,-106.816078314,0.0025,-106.947
481.94087908,500,-110.37,19.97,3.64655,0.00341931,480.496493674,7.05199372417,1.03747,1.0103,0.0415129,0.134117,1,7.05199372417,100,1.62685e-07,-107.351361426,0.7,1.72726,-107.351361426,0.0002655,-107.351361426,0.002,-106.904
500.0,500,-114.306,19.27,2.83215,0.01,100.0,8.10209299928,1.0,1.0,,1.0,2,8.10209299928,100,3.50449e-18,-106.868348595,0.7,1.0,-106.868348595,0.01,-106.868348595,0.01,-106.868
500.0,500,-112.006,29.45,3.26904,0.005,200.000000102,13.3689246523,1.0,1.0,,1.0,2,13.3689246523,100,2.1793e-19,-106.384673427,0.7,1.0,-106.384673427,0.005,-106.384673427,0.005,-106.627
500.0,500,-111.13,21.79,3.28156,0.00333333,299.999969474,10.9955660886,1.0,1.0,,1.0,2,10.9955660886,100,5.43914e-20,-106.892030493,0.7,1.0,-106.892030493,0.00333333,-106.892030493,0.00333333,-106.715
500.0,500,-110.5,21.76,3.31915,0.0025,400.0,11.8626798808,1.0,1.0,,1.0,2,11.8626798808,100,5.4346e-20,-106.563588361,0.7,1.0,-106.563588361,0.0025,-106.563588361,0.0025,-106.677
473.062380946,500,-110.004,24.62,3.72041,0.00390385,473.681536224,13.364429833,1.05694,1.00976,0.0567642,0.197538,1,13.364429833,100,2.2269e-07,-106.604433336,0.7,1.97097,-106.604433336,0.000391258,-106.604433336,0.002,-106.488
500.0,500,-113.544,25.31,3.42387,0.01,100.0,11.8412710049,1.0,1.0,,1.0,2,11.8412710049,100,3.50449e-18,-106.048619296,0.7,1.0,-106.048619296,0.01,-106.048619296,0.01,-106.049
500.0,500,-111.512,23.41,3.504,0.005,200.000000102,12.908893521,1.0,1.0,,1.0,2,12.908893521,100,2.1793e-19,-106.37526497,0.7,1.0,-106.37526497,0.005,-106.37526497,0.005,-106.212
500.0,500,-110.781,21.36,3.27494,0.00333333,299.999969474,7.34219135045,1.0,1.0,,1.0,2,7.34219135045,100,5.43914e-20,-106.93744506,0.7,1.0,-106.93744506,0.00333333,-106.93744506,0.00333333,-106.454
500.0,500,-110.396,22.32,3.11085,0.0025,400.0,6.36021205231,1.0,1.0,,1.0,2,6.36021205231,100,5.4346e-20,-107.016358131,0.7,1.0,-107.016358131,0.0025,-107.016358131,0.0025,-106.594
490.023132463,500,-109.907,22.82,3.41975,0.00309803,489.132654659,14.5392366136,1.02036,1.00275,0.0223854,0.537162,1,14.5392366136,100,8.90508e-08,-106.347955552,0.7,1.55328,-106.347955552,0.00107138,-106.347955552,0.002,-106.473
500.0,500,-114.152,24.14,4.45386,0.01,100.0,20.0372624685,1.0,1.0,,1.0,2,20.0372624685,100,3.50449e-18,-106.589930497,0.7,1.0,-106.589930497,0.01,-106.589930497,0.01,-106.59
500.0,500,-111.963,23.13,4.1568,0.005,200.000000102,14.8684412161,1.0,1.0,,1.0,2,14.8684412161,100,2.1793e-19,-106.641591434,0.7,1.0,-106.641591434,0.005,-106.641591434,0.005,-106.616
500.0,500,-111.096,20.87,3.72173,0.00333333,299.999969474,6.98729265438,1.0,1.0,,1.0,2,6.98729265438,100,5.43914e-20,-106.958767227,0.7,1.0,-106.958767227,0.00333333,-106.958767227,0.00333333,-106.73
500.0,500,-110.54,19.85,3.43565,0.0025,400.0,5.708429967,1.0,1.0,,1.0,2,5.708429967,100,5.4346e-20,-106.843503183,0.7,1.0,-106.843503183,0.0025,-106.843503183,0.0025,-106.758
486.681511272,500,-109.883,25.43,3.86762,0.0037475,485.307504916,17.5175761025,1.02737,0.996209,0.0301057,0.286807,1,17.5175761025,100,1.21341e-07,-105.711473882,0.7,1.86665,-105.711473882,0.000575797,-105.711473882,0.002,-106.455
500.0,500,-113.983,21.0,2.72121,0.01,100.0,7.47976890889,1.0,1.0,,1.0,2,7.47976890889,100,3.50449e-18,-106.610755701,0.7,1.0,-106.610755701,0.01,-106.610755701,0.01,-106.611
500.0,500,-111.882,22.75,2.49389,0.005,200.000000102,5.07796584583,1.0,1.0,,1.0,2,5.07796584583,100,2.1793e-19,-106.727423559,0.7,1.0,-106.727423559,0.005,-106.727423559,0.005,-106.669
500.0,500,-111.037,24.86,2.66126,0.00333333,299.999969474,8.89686270901,1.0,1.0,,1.0,2,8.89686270901,100,5.43914e-20,-106.672842291,0.7,1.0,-106.672842291,0.00333333,-106.672842291,0.00333333,-106.67
500.0,500,-110.374,22.76,2.84792,0.0025,400.0,11.2353171263,1.0,1.0,,1.0,2,11.2353171263,100,5.4346e-20,-106.358683575,0.7,1.0,-106.358683575,0.0025,-106.358683575,0.0025,-106.592
487.547402818,500,-109.731,27.32,3.37871,0.00269043,487.018993042,23.0603852108,1.02554,1.00204,0.0268162,0.254139,1,23.0603852108,100,1.06829e-07,-105.58472045,0.7,1.34796,-105.58472045,0.000507244,-105.58472045,0.002,-106.306
500.0,500,-114.236,22.65,2.68737,0.01,100.0,7.29487977725,1.0,1.0,,1.0,2,7.29487977725,100,3.50449e-18,-106.711990951,0.7,1.0,-106.711990951,0.01,-106.711990951,0.01,-106.712
500.0,500,-111.869,23.4,2.83848,0.005,200.000000102,8.89534467861,1.0,1.0,,1.0,2,8.89534467861,100,2.1793e-19,-106.298259626,0.7,1.0,-106.298259626,0.005,-106.298259626,0.005,-106.505
500.0,500,-110.855,22.3,2.81692,0.00333333,299.999969474,7.76323426111,1.0,1.0,,1.0,2,7.76323426111,100,5.43914e-20,-106.413923917,0.7,1.0,-106.413923917,0.00333333,-106.413923917,0.00333333,-106.475
500.0,500,-110.301,21.58,2.83215,0.0025,400.0,8.34926426301,1.0,1.0,,1.0,2,8.34926426301,100,5.4346e-20,-106.608410774,0.7,1.0,-106.608410774,0.0025,-106.608410774,0.0025,-106.508
487.530571612,500,-109.783,22.62,3.35712,0.00303376,488.326010178,14.4974489408,1.02558,0.998234,0.0238697,0.435254,1,14.4974489408,100,9.58167e-08,-106.116724238,0.7,1.5142,-106.116724238,0.000872048,-106.116724238,0.002,-106.347
500.0,500,-114.14,24.03,3.18363,0.01,100.0,10.237858436,1.0,1.0,,1.0,2,10.237858436,100,3.50449e-18,-106.58440523,0.7,1.0,-106.58440523,0.01,-106.58440523,0.01,-106.584
500.0,500,-111.697,23.43,3.48422,0.005,200.000000102,14.1649257445,1.0,1.0,,1.0,2,14.1649257445,100,2.1793e-19,-106.092894787,0.7,1.0,-106.092894787,0.005,-106.092894787,0.005,-106.339
500.0,500,-110.849,21.79,3.24632,0.00333333,299.999969474,7.2994405241,1.0,1.0,,1.0,2,7.2994405241,100,5.43914e-20,-106.744344098,0.7,1.0,-106.744344098,0.00333333,-106.744344098,0.00333333,-106.474
500.0,500,-110.177,22.76,3.16664,0.0025,400.0,8.49261458106,1.0,1.0,,1.0,2,8.49261458106,100,5.4346e-20,-106.133108039,0.7,1.0,-106.133108039,0.0025,-106.133108039,0.0025,-106.389
493.321761382,500,-109.743,22.4,3.34412,0.00270228,492.452188948,14.2076317384,1.01354,0.991457,0.0150959,0.554367,1,14.2076317384,100,6.14286e-08,-106.326205127,0.7,1.3396,-106.326205127,0.00111829,-106.326205127,0.002,-106.332
500.0,500,-112.835,21.68,6.5892,0.01,100.0,43.8561756716,1.0,1.0,,1.0,2,43.8561756716,100,3.50449e-18,-105.491647555,0.7,1.0,-105.491647555,0.01,-105.491647555,0.01,-105.492
500.0,500,-110.986,22.38,5.85871,0.005,200.000000102,25.3596322106,1.0,1.0,,1.0,2,25.3596322106,100,2.1793e-19,-105.992236437,0.7,1.0,-105.992236437,0.005,-105.992236437,0.005,-105.742
500.0,500,-110.281,25.79,5.20179,0.00333333,299.999969474,12.417611891,1.0,1.0,,1.0,2,12.417611891,100,5.43914e-20,-106.33376566,0.7,1.0,-106.33376566,0.00333333,-106.33376566,0.00333333,-105.939
500.0,500,-109.865,22.86,4.84641,0.0025,400.0,12.5706240693,1.0,1.0,,1.0,2,12.5706240693,100,5.4346e-20,-106.60246834,0.7,1.0,-106.60246834,0.0025,-106.60246834,0.0025,-106.105
479.367217133,500,-109.52,23.99,5.42632,0.0036142,478.925096849,6.82160746658,1.04304,0.991642,0.0433587,0.450068,1,6.82160746658,100,1.7637e-07,-106.681877278,0.7,1.792,-106.681877278,0.000907723,-106.681877278,0.002,-106.085
500.0,500,-114.321,27.77,3.53756,0.01,100.0,12.6407683938,1.0,1.0,,1.0,2,12.6407683938,100,3.50449e-18,-106.780371021,0.7,1.0,-106.780371021,0.01,-106.780371021,0.01,-106.78
500.0,500,-111.5,27.0,4.4295,0.005,200.000000102,26.2399035929,1.0,1.0,,1.0,2,26.2399035929,100,2.1793e-19,-105.556443637,0.7,1.0,-105.556443637,0.005,-105.556443637,0.005,-106.168
500.0,500,-110.606,23.41,4.29517,0.00333333,299.999969474,16.260164734,1.0,1.0,,1.0,2,16.260164734,100,5.43914e-20,-106.270397812,0.7,1.0,-106.270397812,0.00333333,-106.270397812,0.00333333,-106.202
500.0,500,-110.137,22.94,3.99328,0.0025,400.0,8.34641989393,1.0,1.0,,1.0,2,8.34641989393,100,5.4346e-20,-106.6878658,0.7,1.0,-106.6878658,0.0025,-106.6878658,0.0025,-106.324
485.873279439,500,-109.623,22.74,4.05221,0.00347555,487.696151783,7.59927678652,1.02907,1.01255,0.0259175,0.45619,1,7.59927678652,100,1.01116e-07,-106.006494706,0.7,1.75959,-106.006494706,0.000901069,-106.006494706,0.002,-106.163
500.0,500,-114.077,21.33,2.37962,0.01,100.0,5.71978068352,1.0,1.0,,1.0,2,5.71978068352,100,3.50449e-18,-106.579565694,0.7,1.0,-106.579565694,0.01,-106.579565694,0.01,-106.58
500.0,500,-111.719,24.15,4.03923,0.005,200.000000102,27.1088955407,1.0,1.0,,1.0,2,27.1088955407,100,2.1793e-19,-106.068936605,0.7,1.0,-106.068936605,0.005,-106.068936605,0.005,-106.324
500.0,500,-110.656,24.37,3.63622,0.00333333,299.999969474,7.07379104992,1.0,1.0,,1.0,2,7.07379104992,100,5.43914e-20,-106.103645077,0.7,1.0,-106.103645077,0.00333333,-106.103645077,0.00333333,-106.251
500.0,500,-110.087,22.69,3.48006,0.0025,400.0,8.86025595522,1.0,1.0,,1.0,2,8.86025595522,100,5.4346e-20,-106.334557772,0.7,1.0,-106.334557772,0.0025,-106.334557772,0.0025,-106.272
496.272839882,500,-109.737,21.12,3.50568,0.00231468,496.522415493,9.40198376432,1.00751,1.00259,0.00705485,0.629524,1,9.40198376432,100,2.80739e-08,-106.590695771,0.7,1.16034,-106.590695771,0.0012558,-106.590695771,0.002,-106.312
500.0,500,-113.831,20.41,3.12244,0.01,100.0,9.848119031,1.0,1.0,,1.0,2,9.848119031,100,3.50449e-18,-106.358148881,0.7,1.0,-106.358148881,0.01,-106.358148881,0.01,-106.358
500.0,500,-111.673,23.84,4.23279,0.005,200.000000102,26.3449874151,1.0,1.0,,1.0,2,26.3449874151,100,2.1793e-19,-106.419228454,0.7,1.0,-106.419228454,0.005,-106.419228454,0.005,-106.389
500.0,500,-110.877,22.77,3.90489,0.00333333,299.999969474,9.84067707381,1.0,1.0,,1.0,2,9.84067707381,100,5.43914e-20,-106.892434667,0.7,1.0,-106.892434667,0.00333333,-106.892434667,0.00333333,-106.557
500.0,500,-110.189,25.19,3.89179,0.0025,400.0,14.8255754867,1.0,1.0,,1.0,2,14.8255754867,100,5.4346e-20,-106.091427184,0.7,1.0,-106.091427184,0.0025,-106.091427184,0.0025,-106.44
486.752562867,500,-109.792,24.53,4.64743,0.00342598,487.426260268,12.7025774883,1.02722,1.00048,0.0258735,0.758491,1,12.7025774883,100,1.03394e-07,-106.621779545,0.7,1.71382,-106.621779545,0.00151625,-106.621779545,0.002,-106.394
500.0,500,-113.833,24.88,3.85709,0.01,100.0,15.0274421545,1.0,1.0,,1.0,2,15.0274421545,100,3.50449e-18,-106.282111302,0.7,1.0,-106.282111302,0.01,-106.282111302,0.01,-106.282
500.0,500,-112.06,24.02,3.74335,0.005,200.000000102,13.0500926544,1.0,1.0,,1.0,2,13.0500926544,100,2.1793e-19,-106.958239359,0.7,1.0,-106.958239359,0.005,-106.958239359,0.005,-106.62
500.0,500,-111.15,23.28,3.40906,0.00333333,299.999969474,6.86181630952,1.0,1.0,,1.0,2,6.86181630952,100,5.43914e-20,-106.884227991,0.7,1.0,-106.884227991,0.00333333,-106.884227991,0.00333333,-106.708
500.0,500,-110.468,24.6,3.26842,0.0025,400.0,7.85308179479,1.0,1.0,,1.0,2,7.85308179479,100,5.4346e-20,-106.36019365,0.7,1.0,-106.36019365,0.0025,-106.36019365,0.0025,-106.621
492.915296871,500,-110.018,22.64,3.26287,0.00310277,493.499243246,8.79626231904,1.01437,0.997812,0.0131412,0.599971,1,8.79626231904,100,5.27955e-08,-106.5179127,0.7,1.54799,-106.5179127,0.00120257,-106.5179127,0.002,-106.552
500.0,500,-114.721,24.76,2.94994,0.01,100.0,8.79005917633,1.0,1.0,,1.0,2,8.79005917633,100,3.50449e-18,-107.061173236,0.7,1.0,-107.061173236,0.01,-107.061173236,0.01,-107.061
500.0,500,-112.172,22.44,3.11699,0.005,200.000000102,10.6487944398,1.0,1.0,,1.0,2,10.6487944398,100,2.1793e-19,-106.449937213,0.7,1.0,-106.449937213,0.005,-106.449937213,0.005,-106.756
500.0,500,-111.049,22.88,2.98889,0.00333333,299.999969474,7.34220173795,1.0,1.0,,1.0,2,7.34220173795,100,5.43914e-20,-106.367537191,0.7,1.0,-106.367537191,0.00333333,-106.367537191,0.00333333,-106.626
500.0,500,-110.297,26.75,3.70462,0.0025,400.0,28.0719091197,1.0,1.0,,1.0,2,28.0719091197,100,5.4346e-20,-105.988312599,0.7,1.0,-105.988312599,0.0025,-105.988312599,0.0025,-106.467
497.861215517,500,-109.857,23.5,3.59399,0.00269929,498.053206014,7.81375972969,1.0043,0.997169,0.00389444,0.841452,1,7.81375972969,100,1.56663e-08,-106.322618932,0.7,1.34582,-106.322618932,0.00168768,-106.322618932,0.002,-106.424
500.0,500,-114.552,20.95,2.72867,0.01,100.0,7.52083221809,1.0,1.0,,1.0,2,7.52083221809,100,3.50449e-18,-107.014897861,0.7,1.0,-107.014897861,0.01,-107.014897861,0.01,-107.015
500.0,500,-111.976,25.13,3.16,0.005,200.000000102,12.3469387337,1.0,1.0,,1.0,2,12.3469387337,100,2.1793e-19,-106.237559022,0.7,1.0,-106.237559022,0.005,-106.237559022,0.005,-106.626
500.0,500,-110.954,22.93,3.02702,0.00333333,299.999969474,7.58377249587,1.0,1.0,,1.0,2,7.58377249587,100,5.43914e-20,-106.507059707,0.7,1.0,-106.507059707,0.00333333,-106.507059707,0.00333333,-106.587
500.0,500,-110.462,22.48,2.92553,0.0025,400.0,6.71008801974,1.0,1.0,,1.0,2,6.71008801974,100,5.4346e-20,-106.957666224,0.7,1.0,-106.957666224,0.0025,-106.957666224,0.0025,-106.679
493.826148825,500,-110.03,21.77,2.85906,0.00234017,494.167398788,6.67750305283,1.0125,1.00734,0.0119998,0.50529,1,6.67750305283,100,4.73029e-08,-106.63193152,0.7,1.17867,-106.63193152,0.00100322,-106.63193152,0.002,-106.625
500.0,500,-114.012,24.21,2.7003,0.01,100.0,7.3652506574,1.0,1.0,,1.0,2,7.3652506574,100,3.50449e-18,-106.523008715,0.7,1.0,-106.523008715,0.01,-106.523008715,0.01,-106.523
500.0,500,-111.658,27.37,2.86688,0.005,200.000000102,9.14165160595,1.0,1.0,,1.0,2,9.14165160595,100,2.1793e-19,-106.084342175,0.7,1.0,-106.084342175,0.005,-106.084342175,0.005,-106.304
500.0,500,-110.776,22.92,3.01192,0.00333333,299.999969474,10.8252355725,1.0,1.0,,1.0,2,10.8252355725,100,5.43914e-20,-106.603713409,0.7,1.0,-106.603713409,0.00333333,-106.603713409,0.00333333,-106.404
500.0,500,-110.2,21.8,2.9679,0.0025,400.0,8.09863750622,1.0,1.0,,1.0,2,8.09863750622,100,5.4346e-20,-106.441518017,0.7,1.0,-106.441518017,0.0025,-106.441518017,0.0025,-106.413
496.622348446,500,-109.735,22.47,2.88729,0.00236505,496.24833739,5.95057154022,1.0068,0.993218,0.00747311,0.63436,1,5.95057154022,100,3.03021e-08,-106.095561722,0.7,1.17451,-106.095561722,0.00127738,-106.095561722,0.002,-106.326
500.0,500,-113.352,29.67,3.34318,0.01,100.0,11.2897745564,1.0,1.0,,1.0,2,11.2897745564,100,3.50449e-18,-105.941038403,0.7,1.0,-105.941038403,0.01,-105.941038403,0.01,-105.941
500.0,500,-111.286,24.62,3.6931,0.005,200.000000102,16.2571344072,1.0,1.0,,1.0,2,16.2571344072,100,2.1793e-19,-106.054927148,0.7,1.0,-106.054927148,0.005,-106.054927148,0.005,-105.998
500.0,500,-110.467,21.07,3.60903,0.00333333,299.999969474,11.8153780146,1.0,1.0,,1.0,2,11.8153780146,100,5.43914e-20,-106.385420749,0.7,1.0,-106.385420749,0.00333333,-106.385420749,0.00333333,-106.127
500.0,500,-109.802,24.05,3.50451,0.0025,400.0,10.0670183979,1.0,1.0,,1.0,2,10.0670183979,100,5.4346e-20,-105.790687968,0.7,1.0,-105.790687968,0.0025,-105.790687968,0.0025,-106.043
495.584665401,500,-109.428,23.62,3.4763,0.00263151,495.38768658,8.25891317083,1.00891,1.00011,0.00933131,0.72973,1,8.25891317083,100,3.73172e-08,-106.232981996,0.7,1.3159,-106.232981996,0.0014593,-106.232981996,0.002,-106.052
500.0,500,-113.876,22.49,2.57808,0.01,100.0,6.71361943196,1.0,1.0,,1.0,2,6.71361943196,100,3.50449e-18,-106.51145506,0.7,1.0,-106.51145506,0.01,-106.51145506,0.01,-106.511
500.0,500,-112.011,21.89,2.73847,0.005,200.000000102,8.38117602485,1.0,1.0,,1.0,2,8.38117602485,100,2.1793e-19,-106.841794289,0.7,1.0,-106.841794289,0.005,-106.841794289,0.005,-106.677
500.0,500,-110.98,22.83,2.864,0.00333333,299.999969474,9.68965156319,1.0,1.0,,1.0,2,9.68965156319,100,5.43914e-20,-106.52005695,0.7,1.0,-106.52005695,0.00333333,-106.52005695,0.00333333,-106.624
500.0,500,-110.279,23.85,3.03567,0.0025,400.0,12.2120060828,1.0,1.0,,1.0,2,12.2120060828,100,5.4346e-20,-106.157249833,0.7,1.0,-106.157249833,0.0025,-106.157249833,0.0025,-106.508
495.329899578,500,-109.791,24.53,3.08795,0.0026503,495.301764738,9.59625778406,1.00943,0.999145,0.00948822,0.674046,1,9.59625778406,100,3.80179e-08,-106.136395112,0.7,1.32402,-106.136395112,0.00134925,-106.136395112,0.002,-106.402
500.0,500,-113.412,26.16,4.97231,0.01,100.0,24.9736169544,1.0,1.0,,1.0,2,24.9736169544,100,3.50449e-18,-105.945137839,0.7,1.0,-105.945137839,0.01,-105.945137839,0.01,-105.945
500.0,500,-111.832,22.58,4.15531,0.005,200.000000102,9.40321045815,1.0,1.0,,1.0,2,9.40321045815,100,2.1793e-19,-106.945298039,0.7,1.0,-106.945298039,0.005,-106.945298039,0.005,-106.445
500.0,500,-110.742,24.46,3.75864,0.00333333,299.999969474,7.86509413171,1.0,1.0,,1.0,2,7.86509413171,100,5.43914e-20,-106.139172794,0.7,1.0,-106.139172794,0.00333333,-106.139172794,0.00333333,-106.343
500.0,500,-110.212,26.46,3.58453,0.0025,400.0,9.06184052807,1.0,1.0,,1.0,2,9.06184052807,100,5.4346e-20,-106.580161094,0.7,1.0,-106.580161094,0.0025,-106.580161094,0.0025,-106.402
486.765442483,500,-109.786,20.82,4.80327,0.00438908,488.848759152,7.55532700514,1.02719,0.996172,0.022682,0.697621,1,7.55532700514,100,9.14266e-08,-106.420999344,0.7,2.18614,-106.420999344,0.0014006,-106.420999344,0.002,-106.333
500.0,500,-114.191,27.86,2.74207,0.01,100.0,7.59490261942,1.0,1.0,,1.0,2,7.59490261942,100,3.50449e-18,-106.546052616,0.7,1.0,-106.546052616,0.01,-106.546052616,0.01,-106.546
500.0,500,-112.024,26.56,3.17073,0.005,200.000000102,12.7048168739,1.0,1.0,,1.0,2,12.7048168739,100,2.1793e-19,-106.689866621,0.7,1.0,-106.689866621,0.005,-106.689866621,0.005,-106.618
500.0,500,-110.969,21.61,2.94371,0.00333333,299.999969474,5.92503593105,1.0,1.0,,1.0,2,5.92503593105,100,5.43914e-20,-106.430134467,0.7,1.0,-106.430134467,0.00333333,-106.430134467,0.00333333,-106.555
500.0,500,-110.262,24.79,3.25874,0.0025,400.0,16.4845563144,1.0,1.0,,1.0,2,16.4845563144,100,5.4346e-20,-106.091394934,0.7,1.0,-106.091394934,0.0025,-106.091394934,0.0025,-106.439
474.666806695,500,-109.818,21.74,4.56288,0.00680207,466.369464118,13.2956670591,1.05337,1.00626,0.0731624,0.450745,1,13.2956670591,100,2.89021e-07,-106.504393142,0.7,3.42231,-106.504393142,0.000895885,-106.504393142,0.002,-106.309
500.0,500,-114.554,26.41,3.30096,0.01,100.0,11.0063683018,1.0,1.0,,1.0,2,11.0063683018,100,3.50449e-18,-107.052905041,0.7,1.0,-107.052905041,0.01,-107.052905041,0.01,-107.053
500.0,500,-111.675,25.95,3.97331,0.005,200.000000102,19.9475820779,1.0,1.0,,1.0,2,19.9475820779,100,2.1793e-19,-105.689123811,0.7,1.0,-105.689123811,0.005,-105.689123811,0.005,-106.371
500.0,500,-110.889,23.86,3.76137,0.00333333,299.999969474,10.9330366655,1.0,1.0,,1.0,2,10.9330366655,100,5.43914e-20,-106.632495384,0.7,1.0,-106.632495384,0.00333333,-106.632495384,0.00333333,-106.458
500.0,500,-110.096,25.42,3.62148,0.0025,400.0,9.63480084515,1.0,1.0,,1.0,2,9.63480084515,100,5.4346e-20,-105.659470823,0.7,1.0,-105.659470823,0.0025,-105.659470823,0.0025,-106.258
456.558961829,500,-109.569,23.17,7.18122,0.0067853,461.888973646,28.825847315,1.09515,1.01201,0.084674,0.473769,1,28.825847315,100,3.30708e-07,-106.227415301,0.7,3.43338,-106.227415301,0.000936297,-106.227415301,0.002,-105.977
500.0,500,-113.326,25.24,4.15576,0.01,100.0,17.4447550601,1.0,1.0,,1.0,2,17.4447550601,100,3.50449e-18,-105.934935864,0.7,1.0,-105.934935864,0.01,-105.934935864,0.01,-105.935
500.0,500,-111.402,26.74,4.33265,0.005,200.000000102,20.4502501084,1.0,1.0,,1.0,2,20.4502501084,100,2.1793e-19,-106.169847834,0.7,1.0,-106.169847834,0.005,-106.169847834,0.005,-106.052
500.0,500,-110.421,25.71,3.78459,0.00333333,299.999969474,5.48046802376,1.0,1.0,,1.0,2,5.48046802376,100,5.43914e-20,-106.054853253,0.7,1.0,-106.054853253,0.00333333,-106.054853253,0.00333333,-106.053
500.0,500,-109.914,23.96,3.54052,0.0025,400.0,7.20331661576,1.0,1.0,,1.0,2,7.20331661576,100,5.4346e-20,-106.285541401,0.7,1.0,-106.285541401,0.0025,-106.285541401,0.0025,-106.111
483.981198797,500,-109.352,26.85,4.02438,0.00479914,484.644713032,12.7799242355,1.0331,1.00527,0.0320829,0.661219,1,12.7799242355,100,1.26989e-07,-105.563893057,0.7,2.41222,-105.563893057,0.0013155,-105.563893057,0.002,-105.895
500.0,500,-113.265,29.02,5.05575,0.01,100.0,25.8188090799,1.0,1.0,,1.0,2,25.8188090799,100,3.50449e-18,-105.756309506,0.7,1.0,-105.756309506,0.01,-105.756309506,0.01,-105.756
500.0,500,-111.318,28.37,4.85699,0.005,200.000000102,21.7283203913,1.0,1.0,,1.0,2,21.7283203913,100,2.1793e-19,-106.22328252,0.7,1.0,-106.22328252,0.005,-106.22328252,0.005,-105.99
500.0,500,-110.623,22.02,4.41286,0.00333333,299.999969474,10.8684194061,1.0,1.0,,1.0,2,10.8684194061,100,5.43914e-20,-106.838044231,0.7,1.0,-106.838044231,0.00333333,-106.838044231,0.00333333,-106.273
500.0,500,-109.98,28.33,4.14584,0.0025,400.0,10.3922136495,1.0,1.0,,1.0,2,10.3922136495,100,5.4346e-20,-106.031679982,0.7,1.0,-106.031679982,0.0025,-106.031679982,0.0025,-106.212
459.66672961,500,-109.311,26.05,4.70853,0.00760327,448.94012707,10.1374159263,1.08774,1.01031,0.116323,0.263836,1,10.1374159263,100,4.55847e-07,-105.496311886,0.7,3.84081,-105.496311886,0.000522289,-105.496311886,0.002,-105.796
500.0,500,-113.643,22.85,5.87293,0.01,100.0,34.8396545379,1.0,1.0,,1.0,2,34.8396545379,100,3.50449e-18,-106.150873941,0.7,1.0,-106.150873941,0.01,-106.150873941,0.01,-106.151
500.0,500,-111.735,21.11,4.53098,0.005,200.000000102,6.46882452004,1.0,1.0,,1.0,2,6.46882452004,100,2.1793e-19,-106.723855495,0.7,1.0,-106.723855495,0.005,-106.723855495,0.005,-106.437
500.0,500,-110.38,25.58,4.93963,0.00333333,299.999969474,31.5757990551,1.0,1.0,,1.0,2,31.5757990551,100,5.43914e-20,-105.288372421,0.7,1.0,-105.288372421,0.00333333,-105.288372421,0.00333333,-106.054
500.0,500,-109.858,25.9,4.7239,0.0025,400.0,16.1830706644,1.0,1.0,,1.0,2,16.1830706644,100,5.4346e-20,-106.284983024,0.7,1.0,-106.284983024,0.0025,-106.284983024,0.0025,-106.112
369.808529949,500,-109.155,30.2,15.3656,0.0142904,360.382675473,18.3524883762,1.35205,1.00527,0.39229,0.0374401,1,18.3524883762,100,1.55276e-06,-105.665419679,0.7,7.18281,-105.665419679,7.44879e-05,-105.665419679,0.002,-105.258
500.0,500,-113.097,27.09,5.01644,0.01,100.0,25.4188851672,1.0,1.0,,1.0,2,25.4188851672,100,3.50449e-18,-105.677027093,0.7,1.0,-105.677027093,0.01,-105.677027093,0.01,-105.677
500.0,500,-111.487,24.38,4.45769,0.005,200.000000102,14.4997234457,1.0,1.0,,1.0,2,14.4997234457,100,2.1793e-19,-106.344307946,0.7,1.0,-106.344307946,0.005,-106.344307946,0.005,-106.011
