eRenyi2,MaxNormIw,Bound,AvgEpLen,J,ESSRenyi,Delta,VarNormIw,VarDiscRet,AvgRet,BatchSize,MaxVanillaIw,VanillaAvgRet,MinNormIw,MinVanillaIw,EpsThisIter,VarRet,AvgDiscRet,VarJ,IterType,AvgVanillaIw,VarVanillaIw,ESSClassic,AvgNormIw
2.31169,0.0880342,72.6107,500.0,91.9537,216.29170056,0.1,0.000151404,227.969787256,66.2671087263,500,231.606,66.2671087263,3.99068e-05,0.104989,100,227.969787256,66.2671087263,18.2417,1,5.26172,1047.93,12.8947639966,0.002
1.0,0.01,39.809,500.0,67.5945,500.0,0.1,3.50449e-18,244.175500096,67.5944688857,500,1.0,67.5944688857,0.01,1.0,100,244.175500096,67.5944688857,15.5478,2,1.0,,100.0,0.01
1.0,0.005,49.8606,500.0,69.5079,500.0,0.1,2.1793e-19,230.94138796,71.4213644646,500,1.0,71.4213644646,0.005,1.0,100,230.94138796,71.4213644646,15.4546,2,1.0,,200.000000102,0.005
1.0,0.00333333,54.2671,500.0,70.6908,500.0,0.1,5.43914e-20,141.152664587,73.0565834185,500,1.0,73.0565834185,0.00333333,1.0,100,141.152664587,73.0565834185,14.4433,2,1.0,,299.999969474,0.00333333
1.0,0.0025,58.7684,500.0,72.9918,500.0,0.1,5.4346e-20,176.23059392,79.8949114677,500,1.0,79.8949114677,0.0025,1.0,100,176.23059392,79.8949114677,14.6955,2,1.0,,400.0,0.0025
2.27901,0.0766524,72.8237,500.0,92.3702,219.39306697,0.1,0.000114091,114.553909759,77.598983473,500,108.665,77.598983473,1.00724e-05,0.014279,100,114.553909759,77.598983473,22.8444,1,2.83527,229.287,16.9688614141,0.002
1.0,0.01,47.1022,500.0,74.0893,500.0,0.1,3.50449e-18,179.718602405,74.0893409814,500,1.0,74.0893409814,0.01,1.0,100,179.718602405,74.0893409814,13.3387,2,1.0,,100.0,0.01
1.0,0.005,52.3942,500.0,71.477,500.0,0.1,2.1793e-19,295.604686732,68.8645924261,500,1.0,68.8645924261,0.005,1.0,100,295.604686732,68.8645924261,15.5599,2,1.0,,200.000000102,0.005
1.0,0.00333333,54.405,500.0,70.9236,500.0,0.1,5.43914e-20,208.872947274,69.8168369134,500,1.0,69.8168369134,0.00333333,1.0,100,208.872947274,69.8168369134,15.1969,2,1.0,,299.999969474,0.00333333
1.0,0.0025,56.8075,500.0,71.1131,500.0,0.1,5.4346e-20,92.285876104,71.6815899166,500,1.0,71.6815899166,0.0025,1.0,100,92.285876104,71.6815899166,14.0057,2,1.0,,400.0,0.0025
2.32268,0.0592665,71.6608,500.0,91.1612,215.268436811,0.1,8.15567e-05,69.0008135881,80.0927079975,500,57.9904,80.0927079975,1.49692e-05,0.0146469,100,69.0008135881,80.0927079975,19.0474,1,1.95694,78.0824,23.4209661647,0.002
1.0,0.01,46.1691,500.0,72.6173,500.0,0.1,3.50449e-18,104.225542526,72.6172737339,500,1.0,72.6172737339,0.01,1.0,100,104.225542526,72.6172737339,10.1579,2,1.0,,100.0,0.01
1.0,0.005,54.7906,500.0,73.6464,500.0,0.1,2.1793e-19,134.929972716,74.6754540821,500,1.0,74.6754540821,0.005,1.0,100,134.929972716,74.6754540821,10.9289,2,1.0,,200.000000102,0.005
1.0,0.00333333,59.5882,500.0,74.9839,500.0,0.1,5.43914e-20,207.430527884,77.6588669608,500,1.0,77.6588669608,0.00333333,1.0,100,207.430527884,77.6588669608,12.3149,2,1.0,,299.999969474,0.00333333
1.0,0.0025,61.3384,500.0,75.6196,500.0,0.1,5.4346e-20,187.092399895,77.5267780537,500,1.0,77.5267780537,0.0025,1.0,100,187.092399895,77.5267780537,12.6988,2,1.0,,400.0,0.0025
1.84241,0.0694596,75.3074,500.0,92.7367,271.383242491,0.1,0.000112207,105.794535996,77.9534672594,500,146.918,77.9534672594,4.59554e-05,0.0972029,100,105.794535996,77.9534672594,13.5987,1,4.23031,502.004,17.2438919952,0.002
1.0,0.01,46.784,500.0,73.0394,500.0,0.1,3.50449e-18,106.809468524,73.0393639121,500,1.0,73.0393639121,0.01,1.0,100,106.809468524,73.0393639121,10.2831,2,1.0,,100.0,0.01
1.0,0.005,56.8266,500.0,75.9667,500.0,0.1,2.1793e-19,115.028366962,78.8940300752,500,1.0,78.8940300752,0.005,1.0,100,115.028366962,78.8940300752,10.8802,2,1.0,,200.000000102,0.005
1.0,0.00333333,62.3001,500.0,78.631,500.0,0.1,5.43914e-20,74.3393903682,83.9596622981,500,1.0,83.9596622981,0.00333333,1.0,100,74.3393903682,83.9596622981,10.8466,2,1.0,,299.999969474,0.00333333
1.0,0.0025,64.6613,500.0,78.8043,500.0,0.1,5.4346e-20,37.079832001,79.3242902867,500,1.0,79.3242902867,0.0025,1.0,100,37.079832001,79.3242902867,9.8744,2,1.0,,400.0,0.0025
1.98603,0.0739608,73.3173,500.0,91.1444,251.758263558,0.1,0.000106112,143.741195061,78.9552692955,500,100.938,78.9552692955,4.51362e-05,0.0615996,100,143.741195061,78.9552692955,16.7593,1,2.7295,197.638,18.1983669718,0.002
1.0,0.01,57.1923,500.0,84.8247,500.0,0.1,3.50449e-18,58.2849804594,84.8247100763,500,1.0,84.8247100763,0.01,1.0,100,58.2849804594,84.8247100763,7.59619,2,1.0,,100.0,0.01
1.0,0.005,60.9918,500.0,80.5589,500.0,0.1,2.1793e-19,94.2747977089,76.2930494263,500,1.0,76.2930494263,0.005,1.0,100,94.2747977089,76.2930494263,9.68062,2,1.0,,200.000000102,0.005
1.0,0.00333333,64.7167,500.0,80.8945,500.0,0.1,5.43914e-20,177.275802435,81.5658495328,500,1.0,81.5658495328,0.00333333,1.0,100,177.275802435,81.5658495328,11.0092,2,1.0,,299.999969474,0.00333333
1.0,0.0025,66.2265,500.0,80.8701,500.0,0.1,5.4346e-20,99.2230779773,80.7968199863,500,1.0,80.7968199863,0.0025,1.0,100,99.2230779773,80.7968199863,10.7453,2,1.0,,400.0,0.0025
1.62493,0.058033,73.9044,500.0,90.6002,307.706167631,0.1,7.75223e-05,218.441482091,78.2883764782,500,71.1742,78.2883764782,3.11461e-05,0.038199,100,218.441482091,78.2883764782,13.0362,1,2.45289,116.607,24.5798962913,0.002
1.0,0.01,56.4223,500.0,84.1308,500.0,0.1,3.50449e-18,87.2575593194,84.1307640052,500,1.0,84.1307640052,0.01,1.0,100,87.2575593194,84.1307640052,9.29435,2,1.0,,100.0,0.01
1.0,0.005,63.8166,500.0,83.4094,500.0,0.1,2.1793e-19,49.5148107869,82.6879768647,500,1.0,82.6879768647,0.005,1.0,100,49.5148107869,82.6879768647,8.2597,2,1.0,,200.000000102,0.005
1.0,0.00333333,64.0077,500.0,80.0478,500.0,0.1,5.43914e-20,285.154822323,73.324564257,500,1.0,73.324564257,0.00333333,1.0,100,285.154822323,73.324564257,12.7351,2,1.0,,299.999969474,0.00333333
1.0,0.0025,64.9577,500.0,78.8488,500.0,0.1,5.4346e-20,357.174874021,75.2517709722,500,1.0,75.2517709722,0.0025,1.0,100,357.174874021,75.2517709722,14.6407,2,1.0,,400.0,0.0025
1.697,0.0647444,74.3136,500.0,90.7195,294.637487634,0.1,9.715e-05,54.4596037603,85.0600288534,500,96.5699,85.0600288534,7.70262e-05,0.114889,100,54.4596037603,85.0600288534,11.0845,1,2.98311,216.134,19.8106724479,0.002
1.0,0.01,55.8536,500.0,83.8586,500.0,0.1,3.50449e-18,47.8485050405,83.8585608075,500,1.0,83.8585608075,0.01,1.0,100,47.8485050405,83.8585608075,6.88259,2,1.0,,100.0,0.01
1.0,0.005,59.6235,500.0,79.426,500.0,0.1,2.1793e-19,168.840442826,74.993402138,500,1.0,74.993402138,0.005,1.0,100,168.840442826,74.993402138,11.2654,2,1.0,,200.000000102,0.005
1.0,0.00333333,63.7867,500.0,80.6515,500.0,0.1,5.43914e-20,146.876342011,83.1024037609,500,1.0,83.1024037609,0.00333333,1.0,100,146.876342011,83.1024037609,11.6653,2,1.0,,299.999969474,0.00333333
1.0,0.0025,64.8064,500.0,79.4117,500.0,0.1,5.4346e-20,198.042405915,75.6925784331,500,1.0,75.6925784331,0.0025,1.0,100,198.042405915,75.6925784331,12.4774,2,1.0,,400.0,0.0025
1.58626,0.0867679,75.4559,500.0,91.9088,315.206230561,0.1,0.000146975,85.0565440727,81.7500549019,500,293.642,81.7500549019,3.91146e-05,0.132372,100,85.0565440727,81.7500549019,9.03305,1,6.76844,1683.3,13.2730650755,0.002
1.0,0.01,53.7864,500.0,82.218,500.0,0.1,3.50449e-18,51.7790234974,82.2179623258,500,1.0,82.2179623258,0.01,1.0,100,51.7790234974,82.2179623258,7.1597,2,1.0,,100.0,0.01
1.0,0.005,59.7013,500.0,79.8055,500.0,0.1,2.1793e-19,104.713108622,77.3929557339,500,1.0,77.3929557339,0.005,1.0,100,104.713108622,77.3929557339,9.12599,2,1.0,,200.000000102,0.005
1.0,0.00333333,64.2387,500.0,80.89,500.0,0.1,5.43914e-20,86.5365364736,83.059091809,500,1.0,83.059091809,0.00333333,1.0,100,86.5365364736,83.059091809,9.29688,2,1.0,,299.999969474,0.00333333
1.0,0.0025,67.3163,500.0,81.7368,500.0,0.1,5.4346e-20,45.8066850285,84.2770201501,500,1.0,84.2770201501,0.0025,1.0,100,45.8066850285,84.2770201501,8.84942,2,1.0,,400.0,0.0025
1.59898,0.0655476,76.1487,500.0,92.4584,312.699402246,0.1,9.96049e-05,44.1625740015,84.7462448643,500,142.421,84.7462448643,8.82459e-05,0.19174,100,44.1625740015,84.7462448643,11.4294,1,4.34558,470.237,19.3412812799,0.002
1.0,0.01,54.311,500.0,82.3755,500.0,0.1,3.50449e-18,55.8374286266,82.3755033989,500,1.0,82.3755033989,0.01,1.0,100,55.8374286266,82.3755033989,7.43499,2,1.0,,100.0,0.01
1.0,0.005,62.3599,500.0,82.6701,500.0,0.1,2.1793e-19,67.0885681212,82.9646263152,500,1.0,82.9646263152,0.005,1.0,100,67.0885681212,82.9646263152,7.8061,2,1.0,,200.000000102,0.005
1.0,0.00333333,64.6236,500.0,81.2067,500.0,0.1,5.43914e-20,72.9903751301,78.2801035878,500,1.0,78.2801035878,0.00333333,1.0,100,72.9903751301,78.2801035878,8.30619,2,1.0,,299.999969474,0.00333333
1.0,0.0025,68.016,500.0,82.3774,500.0,0.1,5.4346e-20,42.0480237222,85.8894324109,500,1.0,85.8894324109,0.0025,1.0,100,42.0480237222,85.8894324109,8.14021,2,1.0,,400.0,0.0025
1.93075,0.0470913,73.6729,500.0,91.6473,258.967024909,0.1,5.07982e-05,86.2707711527,83.2948298941,500,49.4662,83.2948298941,3.63001e-05,0.0381307,100,86.2707711527,83.2948298941,17.8673,1,2.10086,56.0512,36.5653074108,0.002
1.0,0.01,53.4196,500.0,81.7933,500.0,0.1,3.50449e-18,61.0295248155,81.7933257318,500,1.0,81.7933257318,0.01,1.0,100,61.0295248155,81.7933257318,7.77298,2,1.0,,100.0,0.01
1.0,0.005,61.934,500.0,81.9973,500.0,0.1,2.1793e-19,35.3303222414,82.2012786714,500,1.0,82.2012786714,0.005,1.0,100,35.3303222414,82.2012786714,6.90939,2,1.0,,200.000000102,0.005
1.0,0.00333333,66.1793,500.0,82.5609,500.0,0.1,5.43914e-20,42.6304678358,83.6879611814,500,1.0,83.6879611814,0.00333333,1.0,100,42.6304678358,83.6879611814,6.82127,2,1.0,,299.999969474,0.00333333
1.0,0.0025,68.8801,500.0,83.067,500.0,0.1,5.4346e-20,69.346070511,84.5852704466,500,1.0,84.5852704466,0.0025,1.0,100,69.346070511,84.5852704466,7.26835,2,1.0,,400.0,0.0025
1.1636,0.0069576,73.8714,500.0,87.5592,429.701072054,0.1,1.55661e-06,2.61698040223,90.7928719989,500,4.17548,90.7928719989,0.000529808,0.317955,100,2.61698040223,90.7928719989,6.32338,1,1.20027,0.560628,360.133282067,0.002
1.0,0.01,50.926,500.0,77.9251,500.0,0.1,3.50449e-18,67.6897609769,77.9251486424,500,1.0,77.9251486424,0.01,1.0,100,67.6897609769,77.9251486424,8.18614,2,1.0,,100.0,0.01
1.0,0.005,56.9966,500.0,77.7913,500.0,0.1,2.1793e-19,137.757663097,77.6575215885,500,1.0,77.6575215885,0.005,1.0,100,137.757663097,77.6575215885,10.0854,2,1.0,,200.000000102,0.005
1.0,0.00333333,62.5514,500.0,79.5303,500.0,0.1,5.43914e-20,102.193246108,83.0080999671,500,1.0,83.0080999671,0.00333333,1.0,100,102.193246108,83.0080999671,10.3721,2,1.0,,299.999969474,0.00333333
1.0,0.0025,66.92,500.0,81.6241,500.0,0.1,5.4346e-20,52.3154415594,87.9058545756,500,1.0,87.9058545756,0.0025,1.0,100,52.3154415594,87.9058545756,10.3338,2,1.0,,400.0,0.0025
1.17927,0.00462455,73.0781,500.0,87.3602,423.989645456,0.1,1.46883e-06,19.9633247189,86.9119998494,500,2.38152,86.9119998494,0.000326091,0.167928,100,19.9633247189,86.9119998494,8.10974,1,1.02995,0.389529,365.905495675,0.002
1.0,0.01,57.9723,500.0,86.2074,500.0,0.1,3.50449e-18,50.9133359265,86.2074061697,500,1.0,86.2074061697,0.01,1.0,100,50.9133359265,86.2074061697,7.09959,2,1.0,,100.0,0.01
1.0,0.005,66.5567,500.0,86.7162,500.0,0.1,2.1793e-19,35.8839761412,87.2249568423,500,1.0,87.2249568423,0.005,1.0,100,35.8839761412,87.2249568423,6.57446,2,1.0,,200.000000102,0.005
1.0,0.00333333,69.402,500.0,86.1446,500.0,0.1,5.43914e-20,35.7607023981,85.0012961583,500,1.0,85.0012961583,0.00333333,1.0,100,35.7607023981,85.0012961583,6.42419,2,1.0,,299.999969474,0.00333333
1.0,0.0025,71.3978,500.0,85.8972,500.0,0.1,5.4346e-20,105.777458886,85.155239959,500,1.0,85.155239959,0.0025,1.0,100,105.777458886,85.155239959,7.57074,2,1.0,,400.0,0.0025
1.0,0.00200018,72.133,500.0,85.1017,500.0,0.1,7.42198e-15,114.716388157,81.9184746881,500,1.00009,81.9184746881,0.00199981,0.999902,100,114.716388157,81.9184746881,8.4318,1,0.999998,1.85527e-09,500.000052171,0.002
1.0,0.01,56.4636,500.0,84.51,500.0,0.1,3.50449e-18,34.0078714075,84.510045547,500,1.0,84.510045547,0.01,1.0,100,34.0078714075,84.510045547,5.8024,2,1.0,,100.0,0.01
1.0,0.005,61.2205,500.0,81.8389,500.0,0.1,2.1793e-19,136.354635198,79.1678243901,500,1.0,79.1678243901,0.005,1.0,100,136.354635198,79.1678243901,9.5637,2,1.0,,200.000000102,0.005
1.0,0.00333333,67.4064,500.0,84.2413,500.0,0.1,5.43914e-20,9.33581581677,89.0461011273,500,1.0,89.0461011273,0.00333333,1.0,100,9.33581581677,89.0461011273,8.69482,2,1.0,,299.999969474,0.00333333
1.0,0.0025,70.3221,500.0,84.9016,500.0,0.1,5.4346e-20,110.881317037,86.8823575066,500,1.0,86.8823575066,0.0025,1.0,100,110.881317037,86.8823575066,9.24397,2,1.0,,400.0,0.0025
1.0,0.002,71.6829,500.0,84.7231,500.0,0.1,3.80579e-18,111.420509628,84.0090556513,500,1.0,84.0090556513,0.00199999,0.999997,100,111.420509628,84.0090556513,9.51574,1,1.0,9.18793e-13,500.000250783,0.002
1.0,0.01,60.5552,500.0,89.0884,500.0,0.1,3.50449e-18,17.9331556328,89.0883686161,500,1.0,89.0883686161,0.01,1.0,100,17.9331556328,89.0883686161,4.21353,2,1.0,,100.0,0.01
1.0,0.005,65.8036,500.0,85.9796,500.0,0.1,2.1793e-19,6.48746172732,82.870862853,500,1.0,82.870862853,0.005,1.0,100,6.48746172732,82.870862853,4.66396,2,1.0,,200.000000102,0.005
1.0,0.00333333,70.4387,500.0,86.9123,500.0,0.1,5.43914e-20,16.2693346167,88.7777987619,500,1.0,88.7777987619,0.00333333,1.0,100,16.2693346167,88.7777987619,4.64871,2,1.0,,299.999969474,0.00333333
1.0,0.0025,70.9994,500.0,85.266,500.0,0.1,5.4346e-20,75.0018020281,80.3268177262,500,1.0,80.3268177262,0.0025,1.0,100,75.0018020281,80.3268177262,6.55001,2,1.0,,400.0,0.0025
1.0,0.002,72.7203,500.0,85.4807,500.0,0.1,5.43187e-20,67.859081474,86.3396865362,500,1.0,86.3396865362,0.002,1.0,100,67.859081474,86.3396865362,6.92406,1,1.0,,500.000006643,0.002
1.0,0.01,58.6748,500.0,86.6061,500.0,0.1,3.50449e-18,26.5883978768,86.6061235131,500,1.0,86.6061235131,0.01,1.0,100,26.5883978768,86.6061235131,5.13055,2,1.0,,100.0,0.01
1.0,0.005,67.3737,500.0,87.1709,500.0,0.1,2.1793e-19,25.3138085091,87.7356867042,500,1.0,87.7356867042,0.005,1.0,100,25.3138085091,87.7356867042,5.10006,2,1.0,,200.000000102,0.005
1.0,0.00333333,70.1265,500.0,86.4191,500.0,0.1,5.43914e-20,96.5595296633,84.915478202,500,1.0,84.915478202,0.00333333,1.0,100,96.5595296633,84.915478202,7.09475,2,1.0,,299.999969474,0.00333333
1.0,0.0025,71.6009,500.0,86.0044,500.0,0.1,5.4346e-20,96.7376686572,84.760453559,500,1.0,84.760453559,0.0025,1.0,100,96.7376686572,84.760453559,7.88733,2,1.0,,400.0,0.0025
1.0,0.002,72.7147,500.0,85.725,500.0,0.1,5.43187e-20,136.253453834,84.6070772653,500,1.0,84.6070772653,0.002,1.0,100,136.253453834,84.6070772653,8.7783,1,1.0,,500.000006643,0.002
1.0,0.01,61.0377,500.0,89.851,500.0,0.1,3.50449e-18,27.5290435677,89.8509650476,500,1.0,89.8509650476,0.01,1.0,100,27.5290435677,89.8509650476,5.22051,2,1.0,,100.0,0.01
1.0,0.005,68.0234,500.0,88.5208,500.0,0.1,2.1793e-19,49.3433546,87.19070253,500,1.0,87.19070253,0.005,1.0,100,49.3433546,87.19070253,6.31039,2,1.0,,200.000000102,0.005
1.0,0.00333333,71.7568,500.0,88.4929,500.0,0.1,5.43914e-20,29.8256473957,88.4370875205,500,1.0,88.4370875205,0.00333333,1.0,100,29.8256473957,88.4370875205,6.03253,2,1.0,,299.999969474,0.00333333
1.0,0.0025,73.0251,500.0,87.519,500.0,0.1,5.4346e-20,31.0520382197,84.5972879776,500,1.0,84.5972879776,0.0025,1.0,100,31.0520382197,84.5972879776,6.15016,2,1.0,,400.0,0.0025
1.0,0.002,72.9937,500.0,86.1552,500.0,0.1,5.43187e-20,105.797931758,80.6999590468,500,1.0,80.6999590468,0.002,1.0,100,105.797931758,80.6999590468,7.65816,1,1.0,,500.000006643,0.002
1.0,0.01,57.6579,500.0,84.4154,500.0,0.1,3.50449e-18,6.18954751553,84.4153843429,500,1.0,84.4153843429,0.01,1.0,100,6.18954751553,84.4153843429,2.47541,2,1.0,,100.0,0.01
1.0,0.005,62.8107,500.0,82.7324,500.0,0.1,2.1793e-19,112.751186004,81.0495237435,500,1.0,81.0495237435,0.005,1.0,100,112.751186004,81.0495237435,7.85544,2,1.0,,200.000000102,0.005
1.0,0.00333333,67.449,500.0,83.715,500.0,0.1,5.43914e-20,32.5666105196,85.6800737338,500,1.0,85.6800737338,0.00333333,1.0,100,32.5666105196,85.6800737338,7.33596,2,1.0,,299.999969474,0.00333333
1.0,0.0025,69.8302,500.0,84.3213,500.0,0.1,5.4346e-20,70.1211822325,86.1403672492,500,1.0,86.1403672492,0.0025,1.0,100,70.1211822325,86.1403672492,7.66943,2,1.0,,400.0,0.0025
1.0,0.002,71.2384,500.0,84.1997,500.0,0.1,5.43187e-20,41.8509782782,83.7130741119,500,1.0,83.7130741119,0.002,1.0,100,41.8509782782,83.7130741119,7.44324,1,1.0,,500.000006643,0.002
1.0,0.01,54.289,500.0,83.593,500.0,0.1,3.50449e-18,74.26105422,83.5930560097,500,1.0,83.5930560097,0.01,1.0,100,74.26105422,83.5930560097,8.57429,2,1.0,,100.0,0.01
1.0,0.005,64.0947,500.0,84.8158,500.0,0.1,2.1793e-19,60.4742520874,86.0385177942,500,1.0,86.0385177942,0.005,1.0,100,60.4742520874,86.0385177942,8.25767,2,1.0,,200.000000102,0.005
1.0,0.00333333,68.5031,500.0,85.4218,500.0,0.1,5.43914e-20,55.0124537046,86.6336681729,500,1.0,86.6336681729,0.00333333,1.0,100,55.0124537046,86.6336681729,8.02171,2,1.0,,299.999969474,0.00333333
1.0,0.0025,71.6838,500.0,86.3358,500.0,0.1,5.4346e-20,24.0540419785,89.0779976367,500,1.0,89.0779976367,0.0025,1.0,100,24.0540419785,89.0779976367,7.53132,2,1.0,,400.0,0.0025
1.0,0.002,72.9459,500.0,86.051,500.0,0.1,5.43187e-20,23.5524912498,84.9118397633,500,1.0,84.9118397633,0.002,1.0,100,23.5524912498,84.9118397633,7.09679,1,1.0,,500.000006643,0.002
1.0,0.01,59.1476,500.0,87.3392,500.0,0.1,3.50449e-18,21.7434758225,87.3391881658,500,1.0,87.3391881658,0.01,1.0,100,21.7434758225,87.3391881658,4.63962,2,1.0,,100.0,0.01
1.0,0.005,65.6936,500.0,85.6281,500.0,0.1,2.1793e-19,43.4589616356,83.9169111193,500,1.0,83.9169111193,0.005,1.0,100,43.4589616356,83.9169111193,5.93323,2,1.0,,200.000000102,0.005
1.0,0.00333333,69.0286,500.0,85.4807,500.0,0.1,5.43914e-20,38.6963103158,85.1860325567,500,1.0,85.1860325567,0.00333333,1.0,100,38.6963103158,85.1860325567,6.02345,2,1.0,,299.999969474,0.00333333
1.0,0.0025,71.4029,500.0,85.7545,500.0,0.1,5.4346e-20,53.4838675967,86.5757727413,500,1.0,86.5757727413,0.0025,1.0,100,53.4838675967,86.5757727413,6.37759,2,1.0,,400.0,0.0025
1.0,0.002,72.2665,500.0,85.103,500.0,0.1,5.43187e-20,81.4295809279,82.4968667279,500,1.0,82.4968667279,0.002,1.0,100,81.4295809279,82.4968667279,7.09647,1,1.0,,500.000006643,0.002
1.0,0.01,53.8378,500.0,82.1088,500.0,0.1,3.50449e-18,103.551089027,82.1087989555,500,1.0,82.1087989555,0.01,1.0,100,103.551089027,82.1087989555,10.125,2,1.0,,100.0,0.01
1.0,0.005,61.2288,500.0,81.2195,500.0,0.1,2.1793e-19,52.1700893497,80.33013529,500,1.0,80.33013529,0.005,1.0,100,52.1700893497,80.33013529,8.82456,2,1.0,,200.000000102,0.005
1.0,0.00333333,64.8523,500.0,81.6922,500.0,0.1,5.43914e-20,224.979196507,82.6375272315,500,1.0,82.6375272315,0.00333333,1.0,100,224.979196507,82.6375272315,11.2519,2,1.0,,299.999969474,0.00333333
1.0,0.0025,66.5485,500.0,81.1323,500.0,0.1,5.4346e-20,118.166075281,79.4525476712,500,1.0,79.4525476712,0.0025,1.0,100,118.166075281,79.4525476712,11.1866,2,1.0,,400.0,0.0025
1.0,0.002,68.7775,500.0,81.8217,500.0,0.1,5.43187e-20,80.5844471349,84.5793343937,500,1.0,84.5793343937,0.002,1.0,100,80.5844471349,84.5793343937,10.8614,1,1.0,,500.000006643,0.002
1.0,0.01,57.7029,500.0,85.7906,500.0,0.1,3.50449e-18,50.7912488295,85.7905856017,500,1.0,85.7905856017,0.01,1.0,100,50.7912488295,85.7905856017,7.09107,2,1.0,,100.0,0.01
1.0,0.005,65.5534,500.0,85.4144,500.0,0.1,2.1793e-19,16.5237386455,85.0382613573,500,1.0,85.0382613573,0.005,1.0,100,16.5237386455,85.0382613573,5.78467,2,1.0,,200.000000102,0.005
1.0,0.00333333,70.2481,500.0,86.7069,500.0,0.1,5.43914e-20,27.49553627,89.2918795588,500,1.0,89.2918795588,0.00333333,1.0,100,27.49553627,89.2918795588,5.89261,2,1.0,,299.999969474,0.00333333
1.0,0.0025,72.618,500.0,87.1935,500.0,0.1,5.4346e-20,19.1173220372,88.6533011609,500,1.0,88.6533011609,0.0025,1.0,100,19.1173220372,88.6533011609,5.61106,2,1.0,,400.0,0.0025
1.0,0.002,74.113,500.0,87.1498,500.0,0.1,3.72627e-19,62.0916039474,86.9746697181,500,1.0,86.9746697181,0.002,0.999999,100,62.0916039474,86.9746697181,6.12283,1,1.0,1.00174e-13,499.999945607,0.002
1.0,0.01,62.6449,500.0,92.1288,500.0,0.1,3.50449e-18,15.4986633258,92.1288138824,500,1.0,92.1288138824,0.01,1.0,100,15.4986633258,92.1288138824,3.9171,2,1.0,,100.0,0.01
1.0,0.005,69.4375,500.0,90.2858,500.0,0.1,2.1793e-19,16.8360797107,88.4428290486,500,1.0,88.4428290486,0.005,1.0,100,16.8360797107,88.4428290486,4.40481,2,1.0,,200.000000102,0.005
1.0,0.00333333,72.39,500.0,89.4126,500.0,0.1,5.43914e-20,52.0113740735,87.6660590974,500,1.0,87.6660590974,0.00333333,1.0,100,52.0113740735,87.6660590974,5.6235,2,1.0,,299.999969474,0.00333333
1.0,0.0025,73.4172,500.0,88.1591,500.0,0.1,5.4346e-20,79.5311611139,84.3988949743,500,1.0,84.3988949743,0.0025,1.0,100,79.5311611139,84.3988949743,6.9365,2,1.0,,400.0,0.0025
1.0,0.002,74.7427,500.0,87.9283,500.0,0.1,5.43187e-20,15.3451622154,87.0050265876,500,1.0,87.0050265876,0.002,1.0,100,15.3451622154,87.0050265876,6.46092,1,1.0,,500.000006643,0.002
1.0,0.01,59.0412,500.0,88.5683,500.0,0.1,3.50449e-18,49.8781069016,88.5683494581,500,1.0,88.5683494581,0.01,1.0,100,49.8781069016,88.5683494581,7.02704,2,1.0,,100.0,0.01
1.0,0.005,65.1445,500.0,86.0233,500.0,0.1,2.1793e-19,36.910105565,83.4783605075,500,1.0,83.4783605075,0.005,1.0,100,36.910105565,83.4783605075,7.03116,2,1.0,,200.000000102,0.005
1.0,0.00333333,70.4105,500.0,87.458,500.0,0.1,5.43914e-20,12.7144010732,90.3272899629,500,1.0,90.3272899629,0.00333333,1.0,100,12.7144010732,90.3272899629,6.42419,2,1.0,,299.999969474,0.00333333
1.0,0.0025,72.3603,500.0,87.1239,500.0,0.1,5.4346e-20,66.2021715865,86.12149541,500,1.0,86.12149541,0.0025,1.0,100,66.2021715865,86.12149541,6.90454,2,1.0,,400.0,0.0025
1.0,0.002,73.6412,500.0,86.8462,500.0,0.1,5.43187e-20,62.3575853833,85.7353297253,500,1.0,85.7353297253,0.002,1.0,100,62.3575853833,85.7353297253,7.12695,1,1.0,,500.000006643,0.002
1.0,0.01,55.9663,500.0,83.8706,500.0,0.1,3.50449e-18,70.2126538113,83.8705865306,500,1.0,83.8705865306,0.01,1.0,100,70.2126538113,83.8705865306,8.3373,2,1.0,,100.0,0.01
1.0,0.005,63.508,500.0,83.6961,500.0,0.1,2.1793e-19,63.552470771,83.5217223677,500,1.0,83.5217223677,0.005,1.0,100,63.552470771,83.5217223677,8.13905,2,1.0,,200.000000102,0.005
1.0,0.00333333,67.7243,500.0,84.2079,500.0,0.1,5.43914e-20,23.4342174758,85.2314314188,500,1.0,85.2314314188,0.00333333,1.0,100,23.4342174758,85.2314314188,7.24016,2,1.0,,299.999969474,0.00333333
1.0,0.0025,70.2566,500.0,84.5318,500.0,0.1,5.4346e-20,35.8107252931,85.5034099635,500,1.0,85.5034099635,0.0025,1.0,100,35.8107252931,85.5034099635,6.96367,2,1.0,,400.0,0.0025
1.0,0.002,72.3132,500.0,85.5243,500.0,0.1,5.43187e-20,83.9835841749,89.4942252404,500,1.0,89.4942252404,0.002,1.0,100,83.9835841749,89.4942252404,7.70474,1,1.0,,500.000006643,0.002
1.0,0.01,53.0893,500.0,80.3821,500.0,0.1,3.50449e-18,90.0869039486,80.3821317405,500,1.0,80.3821317405,0.01,1.0,100,90.0869039486,80.3821317405,9.44384,2,1.0,,100.0,0.01
1.0,0.005,65.0719,500.0,85.5815,500.0,0.1,2.1793e-19,20.6420932926,90.7808975073,500,1.0,90.7808975073,0.005,1.0,100,20.6420932926,90.7808975073,9.04679,2,1.0,,200.000000102,0.005
