VarRet,EpsThisIter,VarNormIw,Delta,IterType,MaxNormIw,AvgEpLen,VarVanillaIw,ESSClassic,VarJ,Bound,VanillaAvgRet,AvgNormIw,VarDiscRet,AvgDiscRet,AvgRet,MinNormIw,MinVanillaIw,BatchSize,AvgVanillaIw,MaxVanillaIw,ESSRenyi,J,eRenyi2
2264.8180614,100,8.50578e-06,0.6,1,0.0254813,500.0,0.362081,149.417642349,58.3296,-531.882,-497.544740547,0.005,2264.8180614,-497.544740547,-497.544740547,0.000316305,0.0652607,200,1.03161,5.25735,159.196771204,-491.229,1.25631
1737.14170673,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,41.4701,-548.101,-499.43298859,0.01,1737.14170673,-499.43298859,-499.43298859,0.01,1.0,200,1.0,1.0,200.0,-499.433,1.0
1656.94880606,100,2.44271e-06,0.6,1,0.0108585,500.0,0.10593,182.278864897,41.9821,-529.537,-492.776178279,0.005,1656.94880606,-492.776178279,-492.776178279,0.00219907,0.457945,200,1.04122,2.26123,182.346911593,-492.742,1.09681
1888.19919029,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,43.2356,-541.981,-491.427320339,0.01,1888.19919029,-491.427320339,-491.427320339,0.01,1.0,200,1.0,1.0,200.0,-491.427,1.0
2151.31828468,100,3.63105e-06,0.6,1,0.0206113,500.0,0.140888,174.74641566,50.2052,-528.319,-497.187234531,0.005,2151.31828468,-497.187234531,-497.187234531,0.0010919,0.215081,200,0.984897,4.06,178.415482057,-490.472,1.12098
1944.65511803,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,43.8772,-536.352,-487.140896178,0.01,1944.65511803,-487.140896178,-487.140896178,0.01,1.0,200,1.0,1.0,200.0,-487.141,1.0
2037.17564427,100,3.72182e-06,0.6,1,0.0202287,500.0,0.15501,174.19650042,48.7683,-520.181,-485.943437054,0.005,2037.17564427,-485.943437054,-485.943437054,0.00319262,0.651552,200,1.0204,4.12829,183.589958742,-483.847,1.08938
2077.8726074,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,45.3552,-552.55,-503.209292239,0.01,2077.8726074,-503.209292239,-503.209292239,0.01,1.0,200,1.0,1.0,200.0,-503.209,1.0
1410.41089553,100,0.00025321,0.6,1,0.225397,500.0,15.2754,18.0541716524,238.498,-525.975,-493.157434933,0.005,1410.41089553,-493.157434933,-493.157434933,0.000248946,0.061145,200,1.22808,55.3609,102.036073,-477.129,1.96009
1598.18630463,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,39.7769,-537.428,-488.459645444,0.01,1598.18630463,-488.459645444,-488.459645444,0.01,1.0,200,1.0,1.0,200.0,-488.46,1.0
2365.80124793,100,4.28451e-06,0.6,1,0.0099613,500.0,0.171525,170.863710928,44.4636,-525.038,-495.463693326,0.005,2365.80124793,-495.463693326,-495.463693326,0.000304508,0.0609273,200,1.00042,1.9931,173.313602469,-487.25,1.15398
1689.20114744,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,40.8939,-540.491,-493.396207253,0.01,1689.20114744,-493.396207253,-493.396207253,0.01,1.0,200,1.0,1.0,200.0,-493.396,1.0
1950.17399071,100,0.000181548,0.6,1,0.106662,500.0,5.9511,24.3143545637,138.631,-521.351,-499.405349779,0.005,1950.17399071,-499.405349779,-499.405349779,6.66975e-11,1.20757e-08,200,0.90526,19.3114,199.999713898,-486.632,1.0
1871.66315303,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,43.0459,-544.227,-495.057536304,0.01,1871.66315303,-495.057536304,-495.057536304,0.01,1.0,200,1.0,1.0,200.0,-495.058,1.0
2552.23405756,100,1.91377e-06,0.6,1,0.0109874,500.0,0.0751924,185.844665593,46.5731,-540.428,-499.865396347,0.005,2552.23405756,-499.865396347,-499.865396347,0.00152015,0.30132,200,0.991087,2.17789,189.025124233,-495.267,1.05806
2148.61448192,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,46.1208,-547.088,-492.807364625,0.01,2148.61448192,-492.807364625,-492.807364625,0.01,1.0,200,1.0,1.0,200.0,-492.807,1.0
2010.10569553,100,7.29813e-05,0.6,1,0.120349,500.0,3.93019,51.2208873208,107.456,-522.26,-480.848773653,0.005,2010.10569553,-480.848773653,-480.848773653,0.000552077,0.128115,200,1.1603,27.9281,135.410718092,-475.614,1.47699
2112.54671919,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,45.7321,-544.833,-494.443858454,0.01,2112.54671919,-494.443858454,-494.443858454,0.01,1.0,200,1.0,1.0,200.0,-494.444,1.0
2129.53919248,100,1.25555e-06,0.6,1,0.00986795,500.0,0.0497786,190.481646329,48.0738,-531.13,-497.994301304,0.005,2129.53919248,-497.994301304,-497.994301304,0.00239394,0.47667,200,0.995577,1.96486,191.238762573,-494.692,1.04581
1346.71040246,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,36.5136,-547.151,-499.366821037,0.01,1346.71040246,-499.366821037,-499.366821037,0.01,1.0,200,1.0,1.0,200.0,-499.367,1.0
2298.20121876,100,0.000791698,0.6,1,0.397955,500.0,74.9759,6.15203573926,254.834,-515.893,-488.963316838,0.005,2298.20121876,-488.963316838,-488.963316838,0.00014064,0.0432804,200,1.53869,122.466,74.7324131198,-456.683,2.67621
2151.78758115,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,46.1548,-545.46,-494.838073072,0.01,2151.78758115,-494.838073072,-494.838073072,0.01,1.0,200,1.0,1.0,200.0,-494.838,1.0
1877.40473079,100,4.32546e-06,0.6,1,0.0105058,500.0,0.162466,170.626168041,49.6088,-533.871,-503.159573034,0.005,1877.40473079,-503.159573034,-503.159573034,0.000440167,0.0853065,200,0.969025,2.03607,174.374791739,-494.145,1.14695
1946.20903739,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,43.8947,-546.707,-493.495154815,0.01,1946.20903739,-493.495154815,-493.495154815,0.01,1.0,200,1.0,1.0,200.0,-493.495,1.0
2032.77293638,100,2.16065e-06,0.6,1,0.00933985,500.0,0.082471,184.163058537,45.2606,-529.417,-493.139239708,0.005,2032.77293638,-493.139239708,-493.139239708,0.00111721,0.21827,200,0.976852,1.82473,185.37999703,-490.335,1.07887
2329.7108187,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,48.0251,-550.243,-499.538379549,0.01,2329.7108187,-499.538379549,-499.538379549,0.01,1.0,200,1.0,1.0,200.0,-499.538,1.0
2625.7435075,100,8.77899e-06,0.6,1,0.0197901,500.0,0.383304,148.213619121,58.339,-526.973,-491.337910741,0.005,2625.7435075,-491.337910741,-491.337910741,0.000200674,0.0419316,200,1.04477,4.1352,154.423371391,-486.171,1.29514
2345.77641167,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,48.1904,-535.8,-486.154982757,0.01,2345.77641167,-486.154982757,-486.154982757,0.01,1.0,200,1.0,1.0,200.0,-486.155,1.0
1708.83441586,100,7.94013e-05,0.6,1,0.127861,500.0,4.34453,48.0749353258,52.0305,-518.653,-486.364403885,0.005,1708.83441586,-486.364403885,-486.364403885,0.00146781,0.343343,200,1.16957,29.9087,160.1531769,-479.424,1.2488
2215.09775386,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,46.8289,-548.854,-499.790958625,0.01,2215.09775386,-499.790958625,-499.790958625,0.01,1.0,200,1.0,1.0,200.0,-499.791,1.0
2691.80412884,100,2.45678e-06,0.6,1,0.0112279,500.0,0.0979012,182.185884653,54.2516,-531.026,-490.502256878,0.005,2691.80412884,-490.502256878,-490.502256878,0.000905637,0.180786,200,0.998116,2.24135,184.154690143,-492.3,1.08604
2034.21706753,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,44.8762,-550.257,-499.109123763,0.01,2034.21706753,-499.109123763,-499.109123763,0.01,1.0,200,1.0,1.0,200.0,-499.109,1.0
2002.02994068,100,2.94335e-06,0.6,1,0.0104612,500.0,0.117089,179.02773376,45.6708,-529.611,-491.30541087,0.005,2002.02994068,-491.30541087,-491.30541087,0.000772063,0.153989,200,0.997259,2.0865,178.196513481,-491.295,1.12236
1613.24815847,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,39.9639,-542.974,-493.166230497,0.01,1613.24815847,-493.166230497,-493.166230497,0.01,1.0,200,1.0,1.0,200.0,-493.166,1.0
2149.40605142,100,3.30659e-06,0.6,1,0.0140414,500.0,0.134588,176.740536165,45.7937,-526.62,-492.293006793,0.005,2149.40605142,-492.293006793,-492.293006793,0.00123239,0.248635,200,1.00875,2.83286,180.739417987,-489.572,1.10657
1700.91337986,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,41.0354,-535.47,-487.534745035,0.01,1700.91337986,-487.534745035,-487.534745035,0.01,1.0,200,1.0,1.0,200.0,-487.535,1.0
2359.81350051,100,2.12851e-06,0.6,1,0.0101574,500.0,0.0818132,184.380268404,45.2292,-527.685,-497.890633167,0.005,2359.81350051,-497.890633167,-497.890633167,0.00122518,0.2402,200,0.980266,1.99139,187.403920006,-490.447,1.06721
2746.21313808,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,52.1416,-548.021,-492.324838995,0.01,2746.21313808,-492.324838995,-492.324838995,0.01,1.0,200,1.0,1.0,200.0,-492.325,1.0
2193.25307269,100,0.000118713,0.6,1,0.149631,500.0,6.70921,34.9358241475,175.947,-522.743,-489.670532656,0.005,2193.25307269,-489.670532656,-489.670532656,0.000135195,0.0321401,200,1.18866,35.5719,113.424641123,-470.446,1.76329
2142.41162766,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,46.0542,-544.27,-495.321106279,0.01,2142.41162766,-495.321106279,-495.321106279,0.01,1.0,200,1.0,1.0,200.0,-495.321,1.0
1874.66741755,100,2.11586e-06,0.6,1,0.0111414,500.0,0.0842944,184.4658598,48.3858,-523.447,-485.309799687,0.005,1874.66741755,-485.309799687,-485.309799687,0.00169164,0.337647,200,0.997988,2.22379,182.531988654,-487.216,1.0957
1611.58220297,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,39.9433,-533.001,-484.173369149,0.01,1611.58220297,-484.173369149,-484.173369149,0.01,1.0,200,1.0,1.0,200.0,-484.173,1.0
2056.89335431,100,1.09651e-06,0.6,1,0.00917393,500.0,0.0418922,191.636757659,43.7074,-522.031,-492.498121431,0.005,2056.89335431,-492.498121431,-492.498121431,0.00193876,0.378952,200,0.977305,1.79315,190.058301392,-486.397,1.05231
1986.55357515,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,44.3474,-544.532,-495.913786369,0.01,1986.55357515,-495.913786369,-495.913786369,0.01,1.0,200,1.0,1.0,200.0,-495.914,1.0
2130.22015567,100,5.51316e-06,0.6,1,0.0149121,500.0,0.207784,164.011942865,47.6727,-526.984,-488.963553092,0.005,2130.22015567,-488.963553092,-488.963553092,0.000297766,0.057807,200,0.970679,2.89497,172.265003558,-487.79,1.161
1698.37867763,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,41.0048,-544.271,-494.74496924,0.01,1698.37867763,-494.74496924,-494.74496924,0.01,1.0,200,1.0,1.0,200.0,-494.745,1.0
2143.14928305,100,1.82467e-05,0.6,1,0.0560291,500.0,0.848841,115.860263783,74.035,-522.883,-486.69817689,0.005,2143.14928305,-486.69817689,-486.69817689,0.00138028,0.297706,200,1.07843,12.0847,158.67081776,-483.565,1.26047
2042.26433169,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,44.9649,-545.28,-497.126266627,0.01,2042.26433169,-497.126266627,-497.126266627,0.01,1.0,200,1.0,1.0,200.0,-497.126,1.0
1948.11337399,100,2.06553e-06,0.6,1,0.0107955,500.0,0.0829605,184.807312932,45.4618,-529.358,-496.237915661,0.005,1948.11337399,-496.237915661,-496.237915661,0.00188917,0.37861,200,1.00205,2.16354,183.248764231,-493.428,1.09141
1632.77699726,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,40.2051,-535.17,-487.114459115,0.01,1632.77699726,-487.114459115,-487.114459115,0.01,1.0,200,1.0,1.0,200.0,-487.114,1.0
1794.370321,100,7.20896e-05,0.6,1,0.118321,500.0,4.06231,51.690724736,112.277,-522.414,-496.836714837,0.005,1794.370321,-496.836714837,-496.836714837,0.000226659,0.053805,200,1.18692,28.0875,127.492847475,-479.854,1.56872
1616.05498339,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,39.9987,-546.725,-495.138587859,0.01,1616.05498339,-495.138587859,-495.138587859,0.01,1.0,200,1.0,1.0,200.0,-495.139,1.0
2075.10877119,100,1.00229e-05,0.6,1,0.0350237,500.0,0.445478,142.968427577,49.4078,-529.429,-496.110424979,0.005,2075.10877119,-496.110424979,-496.110424979,0.0012386,0.261125,200,1.05411,7.38379,166.42080641,-489.441,1.20177
1628.38898487,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,40.151,-537.142,-489.608258573,0.01,1628.38898487,-489.608258573,-489.608258573,0.01,1.0,200,1.0,1.0,200.0,-489.608,1.0
2022.39215368,100,1.36766e-06,0.6,1,0.00831069,500.0,0.0559965,189.675420037,43.5265,-528.547,-500.009456847,0.005,2022.39215368,-500.009456847,-500.009456847,0.000981572,0.198615,200,1.01172,1.68162,189.173723897,-492.891,1.05723
2178.80858089,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,46.4437,-539.446,-491.732548922,0.01,2178.80858089,-491.732548922,-491.732548922,0.01,1.0,200,1.0,1.0,200.0,-491.733,1.0
2143.17876364,100,7.75381e-06,0.6,1,0.0266303,500.0,0.321616,152.834904987,50.4834,-526.476,-496.569744699,0.005,2143.17876364,-496.569744699,-496.569744699,0.00225213,0.458675,200,1.01831,5.42359,172.237574123,-488.202,1.16119
2075.1059632,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,45.325,-547.679,-498.077027604,0.01,2075.1059632,-498.077027604,-498.077027604,0.01,1.0,200,1.0,1.0,200.0,-498.077,1.0
2446.61757093,100,6.89357e-06,0.6,1,0.0301493,500.0,0.292139,156.941033711,50.7331,-531.114,-494.492818697,0.005,2446.61757093,-494.492818697,-494.492818697,0.00149554,0.307873,200,1.0293,6.20654,176.210844479,-491.509,1.135
2131.42483185,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,45.9359,-547.86,-499.820403458,0.01,2131.42483185,-499.820403458,-499.820403458,0.01,1.0,200,1.0,1.0,200.0,-499.82,1.0
2444.09971155,100,1.17403e-05,0.6,1,0.0148285,500.0,0.487703,136.308181732,56.6041,-527.87,-497.091935438,0.005,2444.09971155,-497.091935438,-497.091935438,2.75654e-05,0.00561826,200,1.01908,3.02228,139.272067307,-486.158,1.43604
2167.94328151,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,46.3278,-547.817,-497.806447147,0.01,2167.94328151,-497.806447147,-497.806447147,0.01,1.0,200,1.0,1.0,200.0,-497.806,1.0
1837.51735475,100,0.000295764,0.6,1,0.244612,500.0,18.1602,15.6599866085,130.484,-522.514,-486.97033023,0.005,1837.51735475,-486.97033023,-486.97033023,0.000684711,0.169666,200,1.23896,60.6129,110.974970396,-475.041,1.80221
1878.14879719,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,43.1204,-547.14,-495.43099935,0.01,1878.14879719,-495.43099935,-495.43099935,0.01,1.0,200,1.0,1.0,200.0,-495.431,1.0
2509.71582915,100,3.21262e-06,0.6,1,0.0141857,500.0,0.135705,177.326549305,48.4962,-529.846,-489.368221695,0.005,2509.71582915,-489.368221695,-489.368221695,0.00170182,0.349769,200,1.02763,2.91553,181.855130412,-488.605,1.09978
1696.39683429,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,40.9809,-542.397,-492.938532735,0.01,1696.39683429,-492.938532735,-492.938532735,0.01,1.0,200,1.0,1.0,200.0,-492.939,1.0
2027.68512844,100,3.16292e-06,0.6,1,0.0148694,500.0,0.134644,177.638157565,43.4772,-529.494,-496.839331457,0.005,2027.68512844,-496.839331457,-496.839331457,0.00182106,0.375728,200,1.03162,3.06792,181.960749607,-490.99,1.09914
1433.22954376,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,37.6683,-547.15,-497.687518668,0.01,1433.22954376,-497.687518668,-497.687518668,0.01,1.0,200,1.0,1.0,200.0,-497.688,1.0
3294.59764453,100,3.35576e-05,0.6,1,0.0813087,500.0,1.61683,85.6313108177,76.2614,-533.174,-490.860747004,0.005,3294.59764453,-490.860747004,-490.860747004,0.0019591,0.430024,200,1.09751,17.8473,158.956707144,-486.0,1.2582
2258.9184238,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,47.2898,-536.922,-488.012577283,0.01,2258.9184238,-488.012577283,-488.012577283,0.01,1.0,200,1.0,1.0,200.0,-488.013,1.0
1913.89480232,100,1.26084e-05,0.6,1,0.0390093,500.0,0.553966,133.17218312,56.1617,-517.724,-481.340755589,0.005,1913.89480232,-481.340755589,-481.340755589,0.000614273,0.128758,200,1.04805,8.17673,164.166826653,-478.903,1.21827
2798.34931545,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,52.6343,-556.735,-499.384165385,0.01,2798.34931545,-499.384165385,-499.384165385,0.01,1.0,200,1.0,1.0,200.0,-499.384,1.0
2495.85078882,100,3.75975e-06,0.6,1,0.0122477,500.0,0.149994,173.967732379,53.7349,-536.315,-496.193098246,0.005,2495.85078882,-496.193098246,-496.193098246,0.0012836,0.256382,200,0.998683,2.44631,177.275734871,-493.241,1.12819
2241.38324985,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,47.1059,-551.409,-499.387303035,0.01,2241.38324985,-499.387303035,-499.387303035,0.01,1.0,200,1.0,1.0,200.0,-499.387,1.0
1993.20237045,100,6.61311e-05,0.6,1,0.112267,500.0,3.82408,55.0657898053,82.4372,-531.524,-494.848383072,0.005,1993.20237045,-494.848383072,-494.848383072,0.00101686,0.244524,200,1.20235,26.9969,148.567362215,-488.844,1.34619
2706.50641217,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,51.7633,-541.305,-492.885308086,0.01,2706.50641217,-492.885308086,-492.885308086,0.01,1.0,200,1.0,1.0,200.0,-492.885,1.0
1683.10538487,100,9.44072e-06,0.6,1,0.0186016,500.0,0.36181,145.376187649,62.5272,-524.148,-494.027247486,0.005,1683.10538487,-494.027247486,-494.027247486,5.83519e-05,0.0114233,200,0.978831,3.64157,145.272852623,-483.976,1.37672
2097.35418682,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,45.5673,-542.647,-494.149010347,0.01,2097.35418682,-494.149010347,-494.149010347,0.01,1.0,200,1.0,1.0,200.0,-494.149,1.0
2110.37989882,100,6.78344e-06,0.6,1,0.0231091,500.0,0.308881,157.482729187,53.146,-525.342,-491.025065015,0.005,2110.37989882,-491.025065015,-491.025065015,0.000894272,0.190827,200,1.06694,4.93121,163.971801944,-485.49,1.21972
2358.33579508,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,48.3193,-548.532,-499.793491524,0.01,2358.33579508,-499.793491524,-499.793491524,0.01,1.0,200,1.0,1.0,200.0,-499.793,1.0
1829.67072687,100,3.58677e-06,0.6,1,0.00999089,500.0,0.142289,175.015830687,46.5329,-526.638,-487.538299485,0.005,1829.67072687,-487.538299485,-487.538299485,0.000587706,0.117056,200,0.995871,1.98993,175.986210797,-489.688,1.13645
1533.81577421,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,38.9677,-538.241,-491.876313469,0.01,1533.81577421,-491.876313469,-491.876313469,0.01,1.0,200,1.0,1.0,200.0,-491.876,1.0
1718.80782436,100,1.5243e-06,0.6,1,0.0101955,500.0,0.0588884,188.560511777,40.7966,-530.695,-497.411274512,0.005,1718.80782436,-497.411274512,-497.411274512,0.00215312,0.423203,200,0.982764,2.00396,189.623542719,-492.608,1.05472
2302.63779898,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,47.7453,-540.792,-490.780302605,0.01,2302.63779898,-490.780302605,-490.780302605,0.01,1.0,200,1.0,1.0,200.0,-490.78,1.0
2104.01437402,100,0.000715627,0.6,1,0.379133,500.0,69.2959,6.78381035446,250.517,-513.623,-490.164401109,0.005,2104.01437402,-490.164401109,-490.164401109,0.000253884,0.0790032,200,1.5559,117.978,89.0338573723,-460.621,2.24634
1572.92955739,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,39.4614,-533.982,-486.696873,0.01,1572.92955739,-486.696873,-486.696873,0.01,1.0,200,1.0,1.0,200.0,-486.697,1.0
2035.42792908,100,1.44994e-06,0.6,1,0.00888854,500.0,0.0575483,189.088127283,41.5612,-524.974,-493.57877313,0.005,2035.42792908,-493.57877313,-493.57877313,0.00251931,0.501905,200,0.996118,1.77081,187.424101868,-487.422,1.0671
1887.27178649,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,43.225,-544.427,-493.975169809,0.01,1887.27178649,-493.975169809,-493.975169809,0.01,1.0,200,1.0,1.0,200.0,-493.975,1.0
2069.5665078,100,1.95797e-06,0.6,1,0.0125594,500.0,0.0799686,185.541284468,44.7379,-529.708,-494.843177935,0.005,2069.5665078,-494.843177935,-494.843177935,0.00173884,0.351412,200,1.01048,2.53819,187.870088784,-492.049,1.06457
2282.9214013,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,47.5404,-545.37,-496.156414327,0.01,2282.9214013,-496.156414327,-496.156414327,0.01,1.0,200,1.0,1.0,200.0,-496.156,1.0
1535.15753175,100,2.31599e-06,0.6,1,0.00910374,500.0,0.0902306,183.120544803,45.4483,-524.96,-486.574327603,0.005,1535.15753175,-486.574327603,-486.574327603,0.00143519,0.283281,200,0.986912,1.79692,183.028061396,-488.583,1.09273
2287.05274273,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,47.5834,-544.63,-495.478396567,0.01,2287.05274273,-495.478396567,-495.478396567,0.01,1.0,200,1.0,1.0,200.0,-495.478,1.0
1848.43261478,100,1.73969e-06,0.6,1,0.00802585,500.0,0.0712989,187.048779534,45.4889,-530.138,-492.118189281,0.005,1848.43261478,-492.118189281,-492.118189281,0.000694966,0.140692,200,1.01222,1.62479,188.261042226,-491.634,1.06235
2099.60041678,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,45.5917,-542.66,-494.359872056,0.01,2099.60041678,-494.359872056,-494.359872056,0.01,1.0,200,1.0,1.0,200.0,-494.36,1.0
2092.15915768,100,9.461e-07,0.6,1,0.00852877,500.0,0.0362769,192.742419814,47.566,-528.649,-495.888066925,0.005,2092.15915768,-495.888066925,-495.888066925,0.0024941,0.488382,200,0.979077,1.67006,192.308030009,-493.819,1.04
2061.20704716,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,45.1729,-543.569,-493.216929918,0.01,2061.20704716,-493.216929918,-493.216929918,0.01,1.0,200,1.0,1.0,200.0,-493.217,1.0
2326.07216177,100,4.78816e-06,0.6,1,0.0147322,500.0,0.177442,167.986911709,46.6275,-527.343,-492.153286075,0.005,2326.07216177,-492.153286075,-492.153286075,0.000337798,0.0650282,200,0.96253,2.83605,167.155489966,-486.678,1.19649
2176.78157667,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,46.4221,-544.296,-493.99588479,0.01,2176.78157667,-493.99588479,-493.99588479,0.01,1.0,200,1.0,1.0,200.0,-493.996,1.0
1887.26136741,100,1.32669e-06,0.6,1,0.00871116,500.0,0.0527697,189.969191225,46.3696,-528.328,-493.080602688,0.005,1887.26136741,-493.080602688,-493.080602688,0.00176023,0.351056,200,0.997188,1.73733,190.780888406,-491.911,1.04832
2397.80509102,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,48.7219,-545.071,-495.140278261,0.01,2397.80509102,-495.140278261,-495.140278261,0.01,1.0,200,1.0,1.0,200.0,-495.14,1.0
1639.15792479,100,1.7077e-06,0.6,1,0.0109923,500.0,0.0686829,187.271793377,45.0524,-525.829,-488.010805324,0.005,1639.15792479,-488.010805324,-488.010805324,0.00312826,0.627367,200,1.00274,2.20449,187.286850505,-489.324,1.06788
2102.56483829,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,45.6239,-554.325,-503.003856674,0.01,2102.56483829,-503.003856674,-503.003856674,0.01,1.0,200,1.0,1.0,200.0,-503.004,1.0
2027.10749225,100,7.32463e-06,0.6,1,0.0228195,500.0,0.309291,154.856275941,52.3282,-532.715,-495.927203682,0.005,2027.10749225,-495.927203682,-495.927203682,0.000761834,0.156549,200,1.02745,4.68918,163.66272003,-492.599,1.22203
1713.11499183,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,41.1823,-546.775,-496.200306238,0.01,1713.11499183,-496.200306238,-496.200306238,0.01,1.0,200,1.0,1.0,200.0,-496.2,1.0
2200.65597543,100,6.77127e-06,0.6,1,0.0194565,500.0,0.255665,157.54275615,49.6913,-523.688,-486.567743682,0.005,2200.65597543,-486.567743682,-486.567743682,0.000324226,0.0630011,200,0.971561,3.78063,164.111344646,-484.047,1.21868
2097.70378799,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,45.5711,-544.871,-492.859457071,0.01,2097.70378799,-492.859457071,-492.859457071,0.01,1.0,200,1.0,1.0,200.0,-492.859,1.0
2500.9852664,100,3.41799e-06,0.6,1,0.0090528,500.0,0.129468,176.050759252,53.1752,-523.95,-484.840620618,0.005,2500.9852664,-484.840620618,-484.840620618,0.000797553,0.155223,200,0.973119,1.76189,177.723126675,-484.936,1.12535
1531.75268145,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,38.9414,-543.86,-495.80995992,0.01,1531.75268145,-495.80995992,-495.80995992,0.01,1.0,200,1.0,1.0,200.0,-495.81,1.0
2190.51566238,100,2.40551e-06,0.6,1,0.00886134,500.0,0.101256,182.525188242,42.5324,-529.703,-488.969219799,0.005,2190.51566238,-488.969219799,-488.969219799,0.000938984,0.192648,200,1.02583,1.81805,182.882237978,-489.127,1.0936
1991.12687703,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,44.3984,-539.909,-490.687879136,0.01,1991.12687703,-490.687879136,-490.687879136,0.01,1.0,200,1.0,1.0,200.0,-490.688,1.0
2100.71967164,100,3.72594e-06,0.6,1,0.0199491,500.0,0.149547,174.171652241,45.7271,-524.769,-492.870100436,0.005,2100.71967164,-492.870100436,-492.870100436,0.00128656,0.257752,200,1.00171,3.99662,180.67522579,-487.978,1.10696
2092.32550119,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,45.5127,-550.004,-498.462381746,0.01,2092.32550119,-498.462381746,-498.462381746,0.01,1.0,200,1.0,1.0,200.0,-498.462,1.0
1623.28262874,100,5.82686e-06,0.6,1,0.0146489,500.0,0.21243,162.349604427,47.8098,-529.608,-492.342576106,0.005,1623.28262874,-492.342576106,-492.342576106,0.000626181,0.119561,200,0.954685,2.79702,168.876375066,-489.946,1.1843
1760.0313232,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,41.7424,-543.027,-490.820563154,0.01,1760.0313232,-490.820563154,-490.820563154,0.01,1.0,200,1.0,1.0,200.0,-490.821,1.0
2118.50666565,100,1.33938e-06,0.6,1,0.0130818,500.0,0.0554025,189.878095586,44.745,-531.278,-499.278659965,0.005,2118.50666565,-499.278659965,-499.278659965,0.00213079,0.433365,200,1.01691,2.6606,191.252365972,-493.528,1.04574
1647.92057409,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,40.3911,-535.952,-488.455246009,0.01,1647.92057409,-488.455246009,-488.455246009,0.01,1.0,200,1.0,1.0,200.0,-488.455,1.0
1862.33889227,100,3.01294e-06,0.6,1,0.0169059,500.0,0.115883,178.584943699,46.1222,-522.428,-493.616120366,0.005,1862.33889227,-493.616120366,-493.616120366,0.0027172,0.532889,200,0.980585,3.31553,177.639162827,-486.792,1.12588
1845.46602066,100,3.50449e-18,0.6,2,0.01,500.0,,100.0,42.7436,-543.569,-494.786473093,0.01,1845.46602066,-494.786473093,-494.786473093,0.01,1.0,200,1.0,1.0,200.0,-494.786,1.0
