VarJ,AvgEpLen,AvgVanillaIw,VarRet,AvgDiscRet,ESSClassic,VarDiscRet,eRenyi2,BatchSize,MaxNormIw,Bound,ESSRenyi,MinVanillaIw,MinNormIw,AvgNormIw,VarVanillaIw,VarNormIw,AvgRet,MaxVanillaIw,J
7.1613774,200.0,1.0,51.80336059009478,-8.881784197001252e-16,100.0,51.80336059009479,1.0,100,0.01,-0.60532767,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.554676067398006,1.0,-5.9604645e-08
7.1963563,200.0,1.0,52.31064722990957,-9.85878045867139e-16,100.0,52.31064722990956,1.0,100,0.01,-0.6082842,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.359176508089175,1.0,2.2351742e-08
6.622267,200.0,1.0,44.297390480936414,-7.23865412055602e-16,100.0,44.297390480936414,1.0,100,0.01,-0.55975825,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.00949486171657,1.0,1.1920929e-07
7.358688,200.0,1.0,54.697256663026316,4.440892098500626e-16,100.0,54.69725666302631,1.0,100,0.01,-0.62200564,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.855203292435554,1.0,
7.456614,200.0,1.0,56.16271712415863,6.572520305780927e-16,100.0,56.162717124158625,1.0,100,0.01,-0.63028306,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-6.873809063572345,1.0,-5.9604645e-08
7.8852262,200.0,1.0,62.804848795604165,-5.773159728050814e-16,100.0,62.804848795604165,1.0,100,0.01,-0.66651225,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-9.44334657631044,1.0,-7.8231096e-08
6.9437137,200.0,1.0,48.70218172989005,2.0516921495072893e-15,100.0,48.70218172989005,1.0,100,0.01,-0.58692914,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.685878703319485,1.0,5.9604645e-08
7.419582,200.0,1.0,55.60625372866074,1.5987211554602254e-16,100.0,55.60625372866074,1.0,100,0.01,-0.6271528,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.038739514954951,1.0,-8.940697e-08
7.1902437,200.0,1.0,52.22182534093977,-2.6645352591003756e-17,100.0,52.22182534093977,1.0,100,0.01,-0.60776764,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.757608145689797,1.0,-5.9604645e-08
6.865752,200.0,1.0,47.61470421584746,5.595524044110789e-16,100.0,47.61470421584746,1.0,100,0.01,-0.5803394,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-6.416547779371667,1.0,2.6077032e-08
7.497216,200.0,1.0,56.77601278203157,1.0658141036401502e-15,100.0,56.77601278203157,1.0,100,0.01,-0.633715,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.03907568326892,1.0,
7.441537,200.0,1.0,55.9358258054851,2.842170943040401e-16,100.0,55.9358258054851,1.0,100,0.01,-0.62900853,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-9.679018670340316,1.0,-2.9802322e-08
7.2986684,200.0,1.0,53.80864845513262,8.704148513061227e-16,100.0,53.80864845513262,1.0,100,0.01,-0.6169323,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.499902771910643,1.0,2.9802322e-08
6.6451426,200.0,1.0,44.60396334605285,3.8191672047105384e-16,100.0,44.60396334605285,1.0,100,0.01,-0.56169194,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.489598315341193,1.0,-1.4901161e-08
7.2226677,200.0,1.0,52.69388046725562,-4.707345624410664e-16,100.0,52.693880467255624,1.0,100,0.01,-0.6105084,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.242109002348354,1.0,-7.450581e-09
7.1911597,200.0,1.0,52.23512283036561,6.572520305780927e-16,100.0,52.23512283036561,1.0,100,0.01,-0.607845,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.984709540583413,1.0,
7.531059,200.0,1.0,57.28974356580353,-1.5987211554602254e-16,100.0,57.28974356580353,1.0,100,0.01,-0.6365756,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-9.245850129348385,1.0,1.4901161e-08
6.340324,200.0,1.0,40.60576764850945,9.769962616701378e-17,100.0,40.60576764850945,1.0,100,0.01,-0.5359267,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.380317046719394,1.0,-3.7252903e-09
7.061607,200.0,1.0,50.369992339971674,-2.4336088699783433e-15,100.0,50.369992339971674,1.0,100,0.01,-0.5968944,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.393996877246092,1.0,-5.9604645e-08
7.0931706,200.0,1.0,50.82128965485924,7.904787935331115e-16,100.0,50.82128965485923,1.0,100,0.01,-0.5995624,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.310117989402208,1.0,-4.4703484e-08
7.0423603,200.0,1.0,50.0957983190973,-8.881784197001253e-17,100.0,50.0957983190973,1.0,100,0.01,-0.5952674,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.557189722912503,1.0,2.9802322e-08
6.1608005,200.0,1.0,38.33885350562608,1.7763568394002506e-16,100.0,38.33885350562608,1.0,100,0.01,-0.52075213,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.226274721563378,1.0,-1.4901161e-08
7.0888143,200.0,1.0,50.75887821261177,3.1974423109204507e-16,100.0,50.75887821261177,1.0,100,0.01,-0.59919405,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.127174962382647,1.0,7.450581e-09
7.2242627,200.0,1.0,52.71714174326458,1.2256862191861727e-15,100.0,52.71714174326458,1.0,100,0.01,-0.6106432,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.116272685322371,1.0,-1.3411045e-07
7.208745,200.0,1.0,52.49091279348636,4.1744385725905884e-16,100.0,52.49091279348636,1.0,100,0.01,-0.6093314,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.430531762345746,1.0,-1.4901161e-08
6.9246893,200.0,1.0,48.435680943490034,7.638334409421077e-16,100.0,48.435680943490034,1.0,100,0.01,-0.58532107,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.143105563418274,1.0,5.9604645e-08
7.265957,200.0,1.0,53.327401362493134,4.707345624410664e-16,100.0,53.32740136249315,1.0,100,0.01,-0.6141674,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.117867722044302,1.0,
7.1899047,200.0,1.0,52.216910727606404,1.1635137298071641e-15,100.0,52.216910727606404,1.0,100,0.01,-0.607739,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.207520239000598,1.0,2.9802322e-08
7.1384296,200.0,1.0,51.47189820189758,-1.616484723854228e-15,100.0,51.47189820189758,1.0,100,0.01,-0.60338795,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.106293698009836,1.0,-2.9802322e-08
7.2385454,200.0,1.0,52.92579326661093,1.874056465567264e-15,100.0,52.92579326661093,1.0,100,0.01,-0.6118503,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.36738939899711,1.0,
7.802844,200.0,1.0,61.49936441297937,-1.8562928971732616e-15,100.0,61.49936441297937,1.0,100,0.01,-0.6595486,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-9.567206336851587,1.0,4.4703484e-08
6.543314,200.0,1.0,43.24743808965367,-3.1974423109204507e-16,100.0,43.24743808965367,1.0,100,0.01,-0.55308485,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-6.967311750127851,1.0,-8.940697e-08
6.6883955,200.0,1.0,45.18650481590588,-2.220446049250313e-16,100.0,45.18650481590588,1.0,100,0.01,-0.5653481,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.29178755486693,1.0,-7.450581e-09
7.2786007,200.0,1.0,53.513173296048215,-6.039613253960852e-16,100.0,53.513173296048215,1.0,100,0.01,-0.6152362,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.88628134139069,1.0,
7.521712,200.0,1.0,57.147628677853994,-2.1316282072803005e-16,100.0,57.147628677853994,1.0,100,0.01,-0.6357854,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-9.023649675478586,1.0,1.0430813e-07
7.0864525,200.0,1.0,50.725060629293104,-7.460698725481052e-16,100.0,50.725060629293104,1.0,100,0.01,-0.59899443,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.654378921376633,1.0,7.450581e-09
6.7843766,200.0,1.0,46.492691112292555,-1.4566126083082053e-15,100.0,46.49269111229256,1.0,100,0.01,-0.5734611,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.19263875487429,1.0,-1.1920929e-07
7.421472,200.0,1.0,55.63460168482184,-6.306066779870889e-16,100.0,55.63460168482184,1.0,100,0.01,-0.62731266,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-9.33087751135122,1.0,-8.940697e-08
6.867003,200.0,1.0,47.63204797636107,7.105427357601002e-17,100.0,47.63204797636107,1.0,100,0.01,-0.5804451,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.4479923858736345,1.0,
6.4538016,200.0,1.0,42.07228077084093,8.881784197001252e-16,100.0,42.072280770840926,1.0,100,0.01,-0.5455186,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-6.143435922984455,1.0,-1.8626451e-08
6.692235,200.0,1.0,45.23839249789341,8.881784197001253e-18,100.0,45.23839249789341,1.0,100,0.01,-0.5656725,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.0063352394791165,1.0,5.9604645e-08
6.7393417,200.0,1.0,45.87750544110425,6.394884621840901e-16,100.0,45.87750544110424,1.0,100,0.01,-0.56965446,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.37195829565673,1.0,-5.5879354e-08
7.106129,200.0,1.0,51.00715064548007,2.0961010704922954e-15,100.0,51.00715064548007,1.0,100,0.01,-0.6006577,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.275304461143797,1.0,
