Bound,eRenyi2,MaxVanillaIw,ESSClassic,VarDiscRet,VarJ,IterType,Delta,AvgVanillaIw,VanillaAvgRet,AvgRet,MinNormIw,BatchSize,AvgNormIw,MinVanillaIw,EpsThisIter,VarRet,AvgEpLen,ESSRenyi,AvgDiscRet,VarNormIw,J,MaxNormIw,VarVanillaIw
-148.764,1.02651,1.91768,96.4546928979,6018.5262511,68.7931,1,0.3,1.00683,-85.9630892716,-85.9630892716,0.00794866,100,0.01,0.800296,100,6018.5262511,118.47,97.417406467,-85.9630892716,3.71271e-06,-84.2063,0.0190466,0.037636
-152.23,1.01426,1.41836,98.9899962645,7090.84661348,80.7742,1,0.3,0.988624,-89.0235731854,-89.0235731854,0.00904639,100,0.01,0.894348,100,7090.84661348,121.74,98.5941827066,-89.0235731854,1.03063e-06,-88.0596,0.0143468,0.0100731
-144.682,1.01353,1.74417,98.7091744444,5013.86135521,66.773,1,0.3,1.00448,-81.4826463,-81.4826463,0.00855685,100,0.01,0.859522,100,5013.86135521,112.93,98.6648628819,-81.4826463,1.32093e-06,-80.5346,0.0173639,0.013328
-160.992,1.06886,2.07195,94.8146572775,10247.3605784,90.9678,1,0.3,1.03042,-99.9106372166,-99.9106372166,0.00352806,100,0.01,0.363539,100,10247.3605784,133.98,93.5577843625,-99.9106372166,5.52414e-06,-95.115,0.0201078,0.0586535
-152.697,1.02537,1.61506,97.8024767574,8277.84374343,84.7418,1,0.3,0.993125,-89.9287681039,-89.9287681039,0.00869305,100,0.01,0.863328,100,8277.84374343,122.4,97.525430866,-89.9287681039,2.26954e-06,-88.1747,0.0162624,0.0223844
-149.796,1.022,1.1719,97.3834395613,7178.95345092,79.7629,1,0.3,1.00174,-86.7676861916,-86.7676861916,0.00395072,100,0.01,0.395759,100,7178.95345092,119.3,97.8475221981,-86.7676861916,2.714e-06,-85.3791,0.0116986,0.0272345
-137.302,1.00878,1.20713,99.409459528,2544.83004926,46.076,1,0.3,0.988458,-73.8803630702,-73.8803630702,0.00800641,100,0.01,0.7914,100,2544.83004926,104.65,99.1297117766,-73.8803630702,6.00063e-07,-73.316,0.0122122,0.00586291
-150.412,1.01397,1.13026,98.5542768834,6037.18137476,74.5212,1,0.3,1.01222,-87.5634932145,-87.5634932145,0.00458555,100,0.01,0.464158,100,6037.18137476,121.2,98.6225237847,-87.5634932145,1.48175e-06,-86.2492,0.0111662,0.0151819
-156.756,1.01609,1.44719,98.4953540158,8163.21564933,86.0661,1,0.3,1.0028,-93.5844020675,-93.5844020675,0.0086329,100,0.01,0.86571,100,8163.21564933,127.53,98.4160020236,-93.5844020675,1.54307e-06,-92.5261,0.0144314,0.0155173
-150.56,1.01787,1.40851,98.3931638244,7132.90830455,80.4902,1,0.3,0.995664,-87.5623122866,-87.5623122866,0.00708288,100,0.01,0.705217,100,7132.90830455,120.0,98.2446195704,-87.5623122866,1.64958e-06,-86.2742,0.0141464,0.016353
-137.02,1.01142,1.44679,98.7161476693,2587.12995747,46.7858,1,0.3,1.0252,-73.7223538789,-73.7223538789,0.00859698,100,0.01,0.881361,100,2587.12995747,104.19,98.8707883808,-73.7223538789,1.31366e-06,-72.939,0.0141123,0.013807
-151.167,1.04481,1.31426,96.1854516014,7095.20750523,76.9608,1,0.3,1.02705,-89.2561934952,-89.2561934952,0.00405208,100,0.01,0.41617,100,7095.20750523,122.06,95.7107508539,-89.2561934952,4.00588e-06,-86.0362,0.0127964,0.0422557
-144.541,1.05734,1.47652,94.0465485509,6067.31951632,66.5481,1,0.3,0.989592,-82.5243637028,-82.5243637028,0.00368434,100,0.01,0.364599,100,6067.31951632,113.91,94.5766777152,-82.5243637028,6.39425e-06,-79.0197,0.0149205,0.0626184
-160.129,1.07294,4.61319,85.5356692879,10235.6206328,90.1929,1,0.3,1.00213,-98.5147188698,-98.5147188698,0.00757182,100,0.01,0.758793,100,10235.6206328,132.82,93.201494849,-98.5147188698,1.70811e-05,-94.1269,0.046034,0.171539
-147.314,1.11083,1.46995,90.2985176878,7176.26372122,64.5331,1,0.3,1.01913,-86.7034136917,-86.7034136917,0.00172873,100,0.01,0.17618,100,7176.26372122,118.57,90.0226059698,-86.7034136917,1.08523e-05,-80.1566,0.0144235,0.112715
-150.692,1.10768,1.45967,87.8714594974,7122.06419486,71.2231,1,0.3,0.980188,-88.8785131997,-88.8785131997,0.00072092,100,0.01,0.0706637,100,7122.06419486,122.45,90.2786381441,-88.8785131997,1.3942e-05,-83.6292,0.0148917,0.13395
-143.049,1.06645,1.35771,93.839802034,4905.70247871,55.6393,1,0.3,1.01099,-81.0211847769,-81.0211847769,0.00292762,100,0.01,0.295978,100,4905.70247871,112.85,93.7693927497,-81.0211847769,6.63092e-06,-77.2477,0.0134296,0.0677743
-145.064,1.01807,1.56411,98.4504051897,4905.83796361,63.4949,1,0.3,1.00535,-82.0503634596,-82.0503634596,0.00880134,100,0.01,0.884844,100,4905.83796361,113.8,98.2247525766,-82.0503634596,1.58983e-06,-80.7711,0.0155579,0.0160689
-161.805,1.01306,1.21759,99.3023396478,10274.564273,97.9466,1,0.3,0.978303,-98.5689982828,-98.5689982828,0.00873469,100,0.01,0.854517,100,10274.564273,132.87,98.7106764192,-98.5689982828,7.09664e-07,-97.6707,0.012446,0.00679203
-135.077,1.00906,1.56123,98.9633127312,2570.95927181,45.902,1,0.3,1.01361,-71.6779661222,-71.6779661222,0.00818979,100,0.01,0.830127,100,2570.95927181,101.52,99.1020033977,-71.6779661222,1.05811e-06,-71.0734,0.0154027,0.0108711
-160.285,1.01856,1.37474,98.538600983,9167.44018372,91.9177,1,0.3,0.990526,-97.2748420167,-97.2748420167,0.00813037,100,0.01,0.805335,100,9167.44018372,132.03,98.1774929313,-97.2748420167,1.49805e-06,-95.9767,0.0138789,0.014698
-148.406,1.02826,1.83276,96.8852992409,6018.71640294,70.2796,1,0.3,1.02555,-85.7531655711,-85.7531655711,0.00711779,100,0.01,0.729965,100,6018.71640294,117.87,97.2517362142,-85.7531655711,3.24728e-06,-83.7931,0.017871,0.0341533
-138.601,1.02089,2.49107,96.0409248221,3770.36990764,55.7038,1,0.3,1.02563,-75.5893067151,-75.5893067151,0.00854087,100,0.01,0.875974,100,3770.36990764,106.46,97.9533232764,-75.5893067151,4.1639e-06,-74.2205,0.0242883,0.0438004
-150.678,1.16512,2.18298,85.4460355085,8254.58671669,66.0539,1,0.3,0.989829,-90.1690575725,-90.1690575725,0.000777614,100,0.01,0.0769705,100,8254.58671669,122.82,85.8282883368,-90.1690575725,1.7205e-05,-81.8988,0.0220541,0.168568
-177.905,1.22537,9.81799,54.8814028077,15801.8653956,107.894,1,0.3,1.14663,-120.556992908,-120.556992908,0.00136249,100,0.01,0.156227,100,15801.8653956,158.08,81.6082231156,-120.556992908,8.30415e-05,-107.369,0.085625,1.09179
-145.476,1.02498,1.28981,97.2723685767,6060.71367112,72.598,1,0.3,0.988493,-82.3526183711,-82.3526183711,0.00318177,100,0.01,0.314516,100,6060.71367112,113.6,97.5633039695,-82.3526183711,2.83246e-06,-80.9652,0.0130482,0.0276764
-139.981,1.00777,1.40062,99.3141543735,2612.68611593,47.6259,1,0.3,0.999571,-76.543815946,-76.543815946,0.00864856,100,0.01,0.864486,100,2612.68611593,107.68,99.2287968824,-76.543815946,6.97559e-07,-76.0145,0.0140122,0.00696961
-146.128,1.08259,1.41625,92.6512327013,6016.69424379,59.5111,1,0.3,0.976131,-84.5064600056,-84.5064600056,0.00206455,100,0.01,0.201527,100,6016.69424379,116.12,92.3714609611,-84.5064600056,8.01175e-06,-79.8297,0.0145088,0.0763385
-143.19,1.06382,5.62459,79.3685609165,4850.52587309,56.5977,1,0.3,1.10077,-81.8156324603,-81.8156324603,0.00756473,100,0.01,0.832699,100,4850.52587309,113.64,94.0012857565,-81.8156324603,2.62571e-05,-77.4692,0.0510971,0.318153
-144.438,1.01763,1.43641,98.3331577172,4976.31437628,64.8125,1,0.3,0.99484,-81.335180136,-81.335180136,0.005553,100,0.01,0.552435,100,4976.31437628,112.87,98.2678673658,-81.335180136,1.71226e-06,-80.16,0.0144386,0.0169464
-146.378,1.04295,2.06666,93.9906778967,6050.327096,67.031,1,0.3,1.06193,-84.4515949783,-84.4515949783,0.00779106,100,0.01,0.827353,100,6050.327096,116.49,95.8815525742,-84.4515949783,6.45811e-06,-81.3048,0.0194615,0.0728271
-153.112,1.039,1.85403,96.3640625616,7102.15967654,78.6413,1,0.3,1.0067,-90.518232414,-90.518232414,0.00626947,100,0.01,0.631145,100,7102.15967654,124.06,96.2465753079,-90.518232414,3.81127e-06,-88.1628,0.018417,0.0386248
-143.54,1.04457,1.22457,94.9821545421,4903.44778225,60.0867,1,0.3,0.988037,-80.4964871639,-80.4964871639,0.00321851,100,0.01,0.318001,100,4903.44778225,112.05,95.7328475673,-80.4964871639,5.33628e-06,-78.4158,0.0123939,0.0520937
-153.088,1.07217,1.87105,93.27358472,8236.44260023,82.4705,1,0.3,1.05386,-90.833448918,-90.833448918,0.00250086,100,0.01,0.263555,100,8236.44260023,123.77,93.2686652229,-90.833448918,7.28433e-06,-87.1093,0.0177543,0.0809006
-134.358,1.01314,1.20336,98.3711951281,1426.51990815,33.4218,1,0.3,0.974476,-71.0449161892,-71.0449161892,0.00575946,100,0.01,0.561246,100,1426.51990815,100.91,98.7030920727,-71.0449161892,1.6725e-06,-70.222,0.0123488,0.0158821
-158.943,1.02836,1.35011,96.7922174939,9154.79526244,91.0138,1,0.3,0.956114,-96.5358319345,-96.5358319345,0.00327675,100,0.01,0.313295,100,9154.79526244,130.77,97.2419056734,-96.5358319345,3.34755e-06,-94.3261,0.0141208,0.0306017
-142.965,1.02534,1.39756,97.8195511485,4933.54863514,63.2076,1,0.3,1.00712,-80.1099773605,-80.1099773605,0.00664941,100,0.01,0.669675,100,4933.54863514,111.35,97.5284355936,-80.1099773605,2.25157e-06,-78.4462,0.0138768,0.0228374
-154.243,1.04444,1.48692,96.4909122853,6995.26540607,73.3234,1,0.3,0.997171,-91.8711147147,-91.8711147147,0.00625603,100,0.01,0.623833,100,6995.26540607,125.98,95.7447794457,-91.8711147147,3.67341e-06,-89.1223,0.0149114,0.0365266
-146.586,1.1041,1.47866,88.2145430901,7173.67650813,63.177,1,0.3,0.948002,-86.4941833751,-86.4941833751,0.0023172,100,0.01,0.219671,100,7173.67650813,118.29,90.5715364486,-86.4941833751,1.34949e-05,-79.632,0.0155977,0.12128
-152.23,1.05731,4.19186,85.8982243498,7102.3908097,72.1489,1,0.3,1.09511,-90.6119263922,-90.6119263922,0.00558648,100,0.01,0.611778,100,7102.3908097,124.03,94.579898042,-90.6119263922,1.65827e-05,-86.7104,0.0382782,0.198869
-140.292,1.00832,1.36984,99.2675156044,3763.77292504,59.1257,1,0.3,1.00253,-76.8449778172,-76.8449778172,0.00721478,100,0.01,0.723302,100,3763.77292504,107.74,99.1750318353,-76.8449778172,7.45328e-07,-76.3134,0.0136639,0.00749103
-136.368,1.01311,1.1709,98.8664084719,1407.49803801,31.1622,1,0.3,1.00953,-73.1186084996,-73.1186084996,0.00618655,100,0.01,0.624553,100,1407.49803801,103.78,98.7060536619,-73.1186084996,1.15817e-06,-72.3121,0.0115984,0.0118035
-149.743,1.02257,2.15182,96.9435627528,7224.28484391,78.2041,1,0.3,1.00496,-86.8302899873,-86.8302899873,0.00807656,100,0.01,0.811663,100,7224.28484391,119.07,97.7928490024,-86.8302899873,3.18462e-06,-85.3085,0.0214119,0.032163
-146.164,1.06253,1.42229,93.6625252548,6057.53362963,67.7417,1,0.3,0.982818,-83.4386525165,-83.4386525165,0.00237714,100,0.01,0.233629,100,6057.53362963,114.91,94.1153345379,-83.4386525165,6.83462e-06,-80.4834,0.0144716,0.0660178
-146.264,1.09521,1.49254,91.0859656679,5983.61684799,57.2517,1,0.3,0.96823,-85.8518355142,-85.8518355142,7.17251e-05,100,0.01,0.00694464,100,5983.61684799,119.2,91.3070216628,-85.8518355142,9.88527e-06,-79.5812,0.0154151,0.0926713
-148.874,1.04542,1.46031,96.4932707663,7143.6099445,72.9637,1,0.3,1.02679,-87.1711559568,-87.1711559568,0.00343518,100,0.01,0.352722,100,7143.6099445,119.37,95.6553191586,-87.1711559568,3.67088e-06,-83.724,0.014222,0.0387022
-155.784,1.09717,1.77902,90.7575886364,9276.20646782,81.7447,1,0.3,1.00256,-94.793754528,-94.793754528,0.00207509,100,0.01,0.208039,100,9276.20646782,128.25,91.1436580922,-94.793754528,1.02865e-05,-89.0419,0.0177449,0.103391
-136.218,1.01657,1.24116,98.9317036312,2574.68614958,44.5437,1,0.3,0.997243,-72.9624000834,-72.9624000834,0.00748607,100,0.01,0.746543,100,2574.68614958,103.66,98.3697232714,-72.9624000834,1.09071e-06,-71.9734,0.0124459,0.010847
-150.593,1.19782,1.76705,81.5881507677,8183.06204703,59.779,1,0.3,0.980508,-92.4742843266,-92.4742843266,0.00116158,100,0.01,0.113894,100,8183.06204703,126.11,83.484677323,-92.4742843266,2.27948e-05,-80.8552,0.0180217,0.219148
-137.697,1.02791,1.65379,96.5791532543,2595.09548953,40.2602,1,0.3,0.979415,-74.7484953545,-74.7484953545,0.00431485,100,0.01,0.422603,100,2595.09548953,105.65,97.2844099812,-74.7484953545,3.57784e-06,-73.0946,0.0168855,0.0343205
-158.452,1.07688,1.59022,93.5443972039,9204.40081464,86.3936,1,0.3,1.02316,-96.2579143396,-96.2579143396,0.00124924,100,0.01,0.127818,100,9204.40081464,130.81,92.8606124637,-96.2579143396,6.97082e-06,-92.3283,0.0155422,0.0729747
-155.699,1.03623,1.85471,96.5995402521,9325.03519891,89.0736,1,0.3,1.00725,-93.3190447074,-93.3190447074,0.00836033,100,0.01,0.842094,100,9325.03519891,126.82,96.503586123,-93.3190447074,3.55576e-06,-90.8362,0.0184136,0.0360751
-140.174,1.00979,1.32445,98.9702298281,3800.33494352,58.6348,1,0.3,1.00434,-76.7792983375,-76.7792983375,0.0083547,100,0.01,0.839093,100,3800.33494352,108.09,99.0308360475,-76.7792983375,1.05101e-06,-76.1449,0.0131873,0.0106015
-141.077,1.01664,1.50281,98.3224508226,3773.27203558,56.3065,1,0.3,0.996888,-77.8712118205,-77.8712118205,0.00653035,100,0.01,0.651003,100,3773.27203558,109.03,98.3637021564,-77.8712118205,1.72343e-06,-76.8299,0.015075,0.0171272
-143.916,1.01084,1.42466,98.9517334451,3718.92065699,57.1002,1,0.3,1.00434,-80.5927836099,-80.5927836099,0.00911481,100,0.01,0.915436,100,3718.92065699,113.12,98.9274205094,-80.5927836099,1.07008e-06,-79.8559,0.0141851,0.0107939
-147.076,1.0516,1.64509,94.0251549902,6070.72971614,66.7676,1,0.3,0.96352,-85.6941311532,-85.6941311532,0.00377,100,0.01,0.363247,100,6070.72971614,118.09,95.0934087859,-85.6941311532,6.4187e-06,-81.7335,0.0170737,0.0595893
-142.492,1.17396,1.57164,86.5508349374,6029.66552708,36.0186,1,0.3,0.992154,-85.5224477248,-85.5224477248,0.000964796,100,0.01,0.0957226,100,6029.66552708,117.9,85.1818146554,-85.5224477248,1.5696e-05,-73.4531,0.0158407,0.154507
-149.652,1.03921,1.37622,97.0226988781,7147.80675437,76.8304,1,0.3,0.952366,-87.31681549,-87.31681549,0.00573154,100,0.01,0.545852,100,7147.80675437,119.68,96.2272983758,-87.31681549,3.09966e-06,-84.6964,0.0144505,0.028114
-136.467,1.00458,1.22593,99.6218132391,2569.49344226,48.3892,1,0.3,0.999321,-72.9156627306,-72.9156627306,0.00937813,100,0.01,0.937177,100,2569.49344226,103.35,99.5436961949,-72.9156627306,3.83423e-07,-72.6021,0.0122676,0.00382903
-145.352,1.05877,1.40254,96.2483526455,4868.21293299,53.4893,1,0.3,1.0226,-83.3080717775,-83.3080717775,0.00346783,100,0.01,0.35462,100,4868.21293299,115.68,94.4491927082,-83.3080717775,3.93724e-06,-79.7862,0.0137154,0.0411722
-140.545,1.01154,1.64913,98.5268987507,4989.61484384,64.7095,1,0.3,1.02605,-77.2781482556,-77.2781482556,0.00881558,100,0.01,0.904525,100,4989.61484384,107.41,98.8594394435,-77.2781482556,1.51024e-06,-76.4598,0.0160726,0.0158995
-145.287,1.02485,1.90046,97.2324145325,4900.65527753,62.9292,1,0.3,1.01381,-82.5559513152,-82.5559513152,0.00629345,100,0.01,0.638037,100,4900.65527753,114.53,97.5755830265,-82.5559513152,2.87512e-06,-80.7813,0.0187457,0.0295508
-138.834,1.05314,1.37451,94.1509767043,3827.52530147,42.4324,1,0.3,1.00268,-77.4378026347,-77.4378026347,0.00252971,100,0.01,0.253648,100,3827.52530147,108.38,94.9543158861,-77.4378026347,6.27514e-06,-73.4442,0.0137084,0.0630881
-142.758,1.0373,1.29926,97.3336388536,3802.77237568,52.4623,1,0.3,1.01475,-80.0097035669,-80.0097035669,0.00474227,100,0.01,0.481223,100,3802.77237568,111.01,96.4039718592,-80.0097035669,2.76708e-06,-77.861,0.0128037,0.0284933
-156.168,1.05691,1.31394,93.0427597137,8143.8099273,81.8397,1,0.3,0.965895,-93.6357091773,-93.6357091773,0.00310157,100,0.01,0.299579,100,8143.8099273,127.55,94.6155922368,-93.6357091773,7.55304e-06,-90.6606,0.0136033,0.0704664
-149.176,1.014,1.29565,99.1724260779,5966.83198569,73.4558,1,0.3,0.996654,-85.9762643918,-85.9762643918,0.00854944,100,0.01,0.852083,100,5966.83198569,118.32,98.619022287,-85.9762643918,8.42887e-07,-85.0118,0.013,0.00837256
-154.22,1.09636,1.40233,91.8571741717,8249.12511193,78.7765,1,0.3,1.00537,-92.3102550451,-92.3102550451,0.00142016,100,0.01,0.142779,100,8249.12511193,125.07,91.2112658843,-92.3102550451,8.95419e-06,-87.5016,0.0139484,0.090506
-153.57,1.08295,1.42725,92.5443770704,8208.07486496,76.4527,1,0.3,1.00229,-92.2137472074,-92.2137472074,0.00339913,100,0.01,0.340693,100,8208.07486496,125.48,92.3406922034,-92.2137472074,8.13766e-06,-87.2607,0.0142399,0.0817505
-138.554,1.00774,1.71832,98.7802657036,2614.49234938,47.4107,1,0.3,1.00481,-75.1019905804,-75.1019905804,0.00916945,100,0.01,0.921354,100,2614.49234938,106.16,99.2320835666,-75.1019905804,1.24725e-06,-74.5923,0.0171009,0.0125928
-147.247,1.02121,1.42585,98.5820390833,6037.10370273,72.2907,1,0.3,1.00245,-84.3602616225,-84.3602616225,0.0087252,100,0.01,0.874658,100,6037.10370273,116.51,97.9231020836,-84.3602616225,1.4529e-06,-82.8554,0.0142237,0.0146003
-156.4,1.01812,1.69677,98.3056162638,8167.49532212,85.3576,1,0.3,0.997302,-93.3893223453,-93.3893223453,0.00660769,100,0.01,0.658986,100,8167.49532212,127.11,98.2201637189,-93.3893223453,1.74098e-06,-92.1063,0.0170136,0.017316
-153.525,1.06913,1.50461,93.7302113461,8175.04261674,78.5814,1,0.3,0.999826,-92.3544934405,-92.3544934405,0.00274955,100,0.01,0.274907,100,8175.04261674,125.53,93.5340728471,-92.3544934405,6.75679e-06,-87.6394,0.0150487,0.0675443
-142.147,1.21807,1.93809,77.4573963048,6102.42814446,35.1079,1,0.3,0.957969,-83.6487534198,-83.6487534198,6.34103e-05,100,0.01,0.00607451,100,6102.42814446,115.44,82.0969493916,-83.6487534198,2.93972e-05,-71.8224,0.0202313,0.26978
-138.113,1.00939,1.25293,99.1374694225,2636.60243759,47.2646,1,0.3,1.0006,-74.7148580931,-74.7148580931,0.0071086,100,0.01,0.711286,100,2636.60243759,105.01,99.0694664242,-74.7148580931,8.78836e-07,-74.0964,0.0125218,0.0087989
-148.097,1.03093,1.63093,96.5321449373,5991.02258785,69.7102,1,0.3,0.976087,-85.4272738864,-85.4272738864,0.0053029,100,0.01,0.517609,100,5991.02258785,118.02,96.999410969,-85.4272738864,3.6287e-06,-83.4017,0.0167088,0.0345723
-133.714,1.00807,1.1014,99.2153333924,1362.36122951,31.508,1,0.3,1.00102,-70.2424354574,-70.2424354574,0.0066558,100,0.01,0.666261,100,1362.36122951,100.71,99.1992382505,-70.2424354574,7.98881e-07,-69.742,0.0110027,0.00800518
-147.201,1.04598,1.93021,95.3903648972,5975.99357949,66.2315,1,0.3,1.02026,-85.1716454002,-85.1716454002,0.0030043,100,0.01,0.306518,100,5975.99357949,117.75,95.6036778535,-85.1716454002,4.88119e-06,-82.0335,0.0189187,0.0508102
-147.588,1.12591,1.83451,87.2228196441,7101.1499222,62.684,1,0.3,0.942685,-88.1787677749,-88.1787677749,0.000720491,100,0.01,0.0679196,100,7101.1499222,120.74,88.8170987416,-88.1787677749,1.47969e-05,-79.9762,0.0194605,0.131493
-151.407,1.0444,1.85861,94.8483102008,8264.90718003,81.4957,1,0.3,0.990672,-89.324007909,-89.324007909,0.00520764,100,0.01,0.515906,100,8264.90718003,121.57,95.7485060355,-89.324007909,5.48635e-06,-86.2889,0.0187611,0.0538447
-140.655,1.00935,1.30799,99.2728409502,3761.73290388,58.6568,1,0.3,0.987033,-77.2510673884,-77.2510673884,0.0075872,100,0.01,0.748882,100,3761.73290388,108.31,99.0737722498,-77.2510673884,7.39888e-07,-76.6393,0.0132517,0.00720825
-148.435,1.06257,1.27146,94.8573137952,6049.17919122,66.6567,1,0.3,1.00456,-86.3830473158,-86.3830473158,0.00362651,100,0.01,0.364305,100,6049.17919122,119.35,94.1112060731,-86.3830473158,5.47624e-06,-82.7523,0.0126568,0.0552629
-147.641,1.01715,1.35744,97.8369441193,6019.06500432,72.7347,1,0.3,0.996705,-84.7413060175,-84.7413060175,0.00524432,100,0.01,0.522704,100,6019.06500432,117.24,98.313474193,-84.7413060175,2.2332e-06,-83.3773,0.0136193,0.0221851
-149.035,1.04459,1.40292,95.0367652891,7149.26425832,73.7242,1,0.3,0.989693,-87.3998821028,-87.3998821028,0.00303626,100,0.01,0.300497,100,7149.26425832,119.46,95.7311978805,-87.3998821028,5.27516e-06,-83.911,0.0141753,0.0516697
-154.201,1.04254,1.72886,96.4145281457,8200.28149045,81.3262,1,0.3,0.99909,-92.0663066253,-92.0663066253,0.0059496,100,0.01,0.594419,100,8200.28149045,125.78,95.9197278218,-92.0663066253,3.75638e-06,-89.1403,0.0173043,0.0374954
-144.728,1.13096,1.85068,86.0565675996,5993.85103636,46.6975,1,0.3,0.975876,-86.1496497566,-86.1496497566,0.00189968,100,0.01,0.185386,100,5993.85103636,118.44,88.4205511233,-86.1496497566,1.63663e-05,-76.9641,0.0189643,0.155862
-140.432,1.01152,1.66003,98.6120478049,3800.57027171,57.2539,1,0.3,0.995539,-77.1142507908,-77.1142507908,0.00902339,100,0.01,0.898314,100,3800.57027171,108.0,98.861594842,-77.1142507908,1.42169e-06,-76.3467,0.0166746,0.0140904
-163.289,1.02398,1.22367,97.7112010232,11390.5476435,103.97,1,0.3,1.00536,-100.225019458,-100.225019458,0.00418531,100,0.01,0.420775,100,11390.5476435,134.3,97.6578483721,-100.225019458,2.36604e-06,-98.81,0.0121714,0.0239147
-148.99,1.18623,1.63464,82.1423397683,8156.84763888,50.4318,1,0.3,0.952027,-93.8543584773,-93.8543584773,0.000750763,100,0.01,0.0714747,100,8156.84763888,127.9,84.300535151,-93.8543584773,2.19595e-05,-79.5905,0.0171701,0.199031
-140.762,1.01491,1.27703,98.7035633857,3782.64055684,56.4698,1,0.3,1.00337,-77.5352869862,-77.5352869862,0.00693423,100,0.01,0.695757,100,3782.64055684,108.44,98.5313688313,-77.5352869862,1.32673e-06,-76.5703,0.0127275,0.0133567
-150.472,1.07709,1.97716,91.986075462,7090.4514047,70.0112,1,0.3,0.978144,-88.9530679463,-88.9530679463,0.00488869,100,0.01,0.478184,100,7090.4514047,121.77,92.8430994509,-88.9530679463,8.80014e-06,-84.343,0.0202134,0.0841967
-154.322,1.09978,1.40651,90.8866209014,9329.48085447,82.9539,1,0.3,1.03039,-93.938274345,-93.938274345,0.0024883,100,0.01,0.256391,100,9329.48085447,127.28,90.9270132728,-93.938274345,1.01285e-05,-87.4936,0.0136503,0.107534
-149.591,1.01701,1.83762,97.9974248097,7187.38548779,81.3628,1,0.3,0.994614,-86.4680187406,-86.4680187406,0.00790684,100,0.01,0.786425,100,7187.38548779,118.68,98.3273028026,-86.4680187406,2.06412e-06,-85.3322,0.0184757,0.0204195
-143.065,1.08589,1.36632,91.5081921382,4898.62176281,48.5908,1,0.3,1.01443,-82.2800044717,-82.2800044717,0.00240108,100,0.01,0.243573,100,4898.62176281,114.19,92.090627384,-82.2800044717,9.37357e-06,-76.6669,0.0134688,0.0964608
-142.536,1.02576,1.58941,98.0610246833,4911.93544765,62.7274,1,0.3,1.00218,-79.8259892091,-79.8259892091,0.008013,100,0.01,0.803046,100,4911.93544765,110.99,97.4882216081,-79.8259892091,1.99727e-06,-78.0007,0.0158595,0.0200599
-136.53,1.04924,1.36129,95.2698553757,2616.54403395,30.5924,1,0.3,0.992133,-74.7212661289,-74.7212661289,0.00344628,100,0.01,0.341917,100,2616.54403395,105.1,95.3072424619,-74.7212661289,5.01514e-06,-71.2638,0.0137209,0.0493654
-144.133,1.02592,1.60887,97.5465716745,4901.49812938,61.5903,1,0.3,1.01957,-81.3305120225,-81.3305120225,0.00724377,100,0.01,0.738552,100,4901.49812938,113.03,97.473665252,-81.3305120225,2.54053e-06,-79.593,0.0157799,0.0264093
-154.227,1.01892,1.56037,98.3673158992,8239.73577865,86.8089,1,0.3,0.98908,-91.072563373,-91.072563373,0.00745255,100,0.01,0.737118,100,8239.73577865,123.62,98.1433094993,-91.072563373,1.67653e-06,-89.9078,0.015776,0.0164012
-139.185,1.00691,1.25645,99.3384652418,3761.37597264,58.545,1,0.3,0.986123,-75.6773824412,-75.6773824412,0.00751096,100,0.01,0.740673,100,3761.37597264,105.94,99.3139334761,-75.6773824412,6.72656e-07,-75.2464,0.0127413,0.00654116
-135.77,1.00406,1.18956,99.6812062546,1451.43047813,36.2646,1,0.3,1.00366,-72.1950171556,-72.1950171556,0.00924152,100,0.01,0.927537,100,1451.43047813,102.64,99.5954022268,-72.1950171556,3.23059e-07,-71.9221,0.0118521,0.0032543
-142.958,1.03432,1.40279,96.4292128812,4923.52861272,62.186,1,0.3,0.966696,-80.2708114541,-80.2708114541,0.00605878,100,0.01,0.5857,100,4923.52861272,111.36,96.6823016788,-80.2708114541,3.74041e-06,-78.1543,0.0145112,0.0349541
-151.884,1.00769,1.63157,98.8226538138,7123.68531959,83.126,1,0.3,1.01177,-88.4025910932,-88.4025910932,0.00870121,100,0.01,0.880366,100,7123.68531959,121.49,99.2369083437,-88.4025910932,1.2034e-06,-87.9198,0.0161258,0.012319
-146.439,1.09224,1.8182,89.0588273711,5968.20019541,57.445,1,0.3,0.957634,-86.4396762685,-86.4396762685,0.000487573,100,0.01,0.0466917,100,5968.20019541,119.07,91.555211442,-86.4396762685,1.24094e-05,-79.8472,0.0189863,0.113802
-164.317,1.05378,2.27635,94.402704983,11256.2447621,97.4623,1,0.3,1.01816,-102.487348609,-102.487348609,0.00502177,100,0.01,0.511297,100,11256.2447621,137.73,94.8960529135,-102.487348609,5.98906e-06,-98.9068,0.0223575,0.0620857
-137.264,1.02216,1.18616,98.2404291301,2565.70469338,40.5093,1,0.3,1.01492,-74.1845644693,-74.1845644693,0.0061322,100,0.01,0.62237,100,2565.70469338,104.89,97.8322308179,-74.1845644693,1.80915e-06,-72.8426,0.0116872,0.0186355
-152.84,1.09071,4.49357,83.8427208171,8213.75389071,78.8272,1,0.3,1.05544,-91.7033193433,-91.7033193433,0.0037334,100,0.01,0.394037,100,8213.75389071,124.81,91.6838160611,-91.7033193433,1.94656e-05,-86.2942,0.0425753,0.216837
