BatchSize,ESSClassic,VarNormIw,eRenyi2,ESSRenyi,IterType,VarJ,VarVanillaIw,MinNormIw,VanillaAvgRet,VarRet,AvgNormIw,AvgEpLen,VarDiscRet,AvgDiscRet,MinVanillaIw,EpsThisIter,Bound,MaxNormIw,AvgRet,AvgVanillaIw,MaxVanillaIw,J
300,200.00000010221265,2.179301e-19,1.0,300.0,2,49.651863,,0.005,-428.3603159624072,1855.3207057282132,0.0049999994,500.0,1855.3207057282132,-428.3603159624072,1.0,100,-469.08685,0.005,-428.3603159624072,1.0,1.0,-432.5952
300,231.5954461255416,3.292779e-06,1.2816825,234.06733105570444,1,51.594406,0.27080753,1.2213939e-06,-429.95762738153775,2322.877161890399,0.0033333334,500.0,2322.877161890399,-429.95762738153775,0.00035027153,100,-457.54654,0.007836973,-429.95762738153775,0.9559338,2.2474883,-423.81488
300,100.0,3.5044917e-18,1.0,300.0,2,59.968548,,0.01,-440.8827568803708,3632.552225757322,0.009999998,500.0,3632.552225757322,-440.8827568803708,1.0,100,-497.15335,0.01,-440.8827568803708,1.0,1.0,-440.88275
300,200.00000010221265,2.179301e-19,1.0,300.0,2,56.318733,,0.005,-438.18542941579886,2771.4492126770506,0.0049999994,500.0,2771.4492126770506,-438.18542941579886,1.0,100,-479.32336,0.005,-438.18542941579886,1.0,1.0,-439.53406
300,184.3647331155927,6.992298e-06,1.3107151,228.88269520671756,1,55.35209,0.74762017,0.0003301299,-432.3795664810039,2536.9955691571777,0.0033333334,500.0,2536.9955691571777,-432.3795664810039,0.1079482,100,-465.0077,0.03159045,-432.3795664810039,1.0899568,10.329667,-427.8135
300,100.0,3.5044917e-18,1.0,300.0,2,44.28264,,0.01,-417.58728871604876,1980.7598548595718,0.009999998,500.0,1980.7598548595718,-417.58728871604876,1.0,100,-464.3627,0.01,-417.58728871604876,1.0,1.0,-417.58728
300,200.00000010221265,2.179301e-19,1.0,300.0,2,48.129837,,0.005,-433.3388955253774,2573.69022712929,0.0049999994,500.0,2573.69022712929,-433.3388955253774,1.0,100,-459.5667,0.005,-433.3388955253774,1.0,1.0,-425.46307
300,227.71960369387074,3.5385694e-06,1.2856094,233.35237614299743,1,52.425713,0.3031687,0.00017955103,-426.8530500204919,2329.610911437371,0.0033333334,500.0,2329.610911437371,-426.8530500204919,0.052555267,100,-450.60983,0.010572066,-426.8530500204919,0.97567934,3.0944839,-418.35602
300,100.0,3.5044917e-18,1.0,300.0,2,51.56048,,0.01,-427.23555680982975,2685.336606727406,0.009999998,500.0,2685.336606727406,-427.23555680982975,1.0,100,-479.88074,0.01,-427.23555680982975,1.0,1.0,-427.23553
300,200.00000010221265,2.179301e-19,1.0,300.0,2,51.934544,,0.005,-439.0173082345446,2693.440000375227,0.0049999994,500.0,2693.440000375227,-439.0173082345446,1.0,100,-470.3522,0.005,-439.0173082345446,1.0,1.0,-433.12643
300,250.3028555882765,2.2134668e-06,1.1774863,254.7800342820546,1,51.234074,0.2008793,0.00021877525,-428.44269847648116,2560.37402421408,0.0033333334,500.0,2560.37402421408,-428.44269847648116,0.06590666,100,-459.99234,0.0075605866,-428.44269847648116,1.004176,2.277648,-427.0104
300,100.0,3.5044917e-18,1.0,300.0,2,56.41605,,0.01,-421.87099282541004,3214.9199648570225,0.009999998,500.0,3214.9199648570225,-421.87099282541004,1.0,100,-472.36227,0.01,-421.87099282541004,1.0,1.0,-421.87097
300,200.00000010221265,2.179301e-19,1.0,300.0,2,48.422302,,0.005,-416.55103413813566,1507.5927413078748,0.0049999994,500.0,1507.5927413078748,-416.55103413813566,1.0,100,-454.91373,0.005,-416.55103413813566,1.0,1.0,-419.211
300,26.429721365060864,0.00011539421,1.8666754,160.71353579404,1,105.804695,14.163272,5.266959e-05,-421.53867661656375,2760.901816680688,0.0033333334,500.0,2760.901816680688,-421.53867661656375,0.018452268,100,-442.41714,0.1838922,-421.53867661656375,1.1678002,64.424805,-402.589
300,100.0,3.5044917e-18,1.0,300.0,2,42.847218,,0.01,-416.54390545903186,1854.4284151681059,0.009999998,500.0,1854.4284151681059,-416.54390545903186,1.0,100,-462.9673,0.01,-416.54390545903186,1.0,1.0,-416.54388
300,200.00000010221265,2.179301e-19,1.0,300.0,2,46.041348,,0.005,-422.4977349582468,2410.1042992176153,0.0049999994,500.0,2410.1042992176153,-422.4977349582468,1.0,100,-453.25146,0.005,-422.4977349582468,1.0,1.0,-419.5208
300,235.33360737765565,3.0633914e-06,1.284823,233.49520814676288,1,49.922436,0.2810532,0.00016152594,-411.7523874376646,2360.407748648344,0.0033333332,500.0,2360.407748648344,-411.7523874376646,0.0489255,100,-441.3543,0.007559909,-411.7523874376646,1.0096521,2.2898633,-410.13663
300,100.0,3.5044917e-18,1.0,300.0,2,50.673264,,0.01,-425.37611808322333,2593.7170717994827,0.009999998,500.0,2593.7170717994827,-425.37611808322333,1.0,100,-473.09567,0.01,-425.37611808322333,1.0,1.0,-425.3761
300,200.00000010221265,2.179301e-19,1.0,300.0,2,50.864704,,0.005,-423.4546002498428,2631.1216825308948,0.0049999994,500.0,2631.1216825308948,-423.4546002498428,1.0,100,-458.752,0.005,-423.4546002498428,1.0,1.0,-424.41534
300,179.99473921710364,7.4327227e-06,1.5063798,199.152956966485,1,61.052673,0.62660307,0.00014383599,-415.8513456390902,1922.1783297559598,0.0033333334,500.0,1922.1783297559598,-415.8513456390902,0.04176282,100,-445.09204,0.023670955,-415.8513456390902,0.9678343,6.8728685,-410.68243
300,100.0,3.5044917e-18,1.0,300.0,2,48.32528,,0.01,-418.4032983288248,2358.921808634525,0.009999998,500.0,2358.921808634525,-418.4032983288248,1.0,100,-464.31235,0.01,-418.4032983288248,1.0,1.0,-418.4033
300,200.00000010221265,2.179301e-19,1.0,300.0,2,49.826763,,0.005,-411.6510615462532,2633.6195792724247,0.0049999994,500.0,2633.6195792724247,-411.6510615462532,1.0,100,-449.1496,0.005,-411.6510615462532,1.0,1.0,-415.0272
300,102.13043069206593,2.1598884e-05,1.5471299,193.90744495451088,1,71.64443,2.1015306,0.00010440083,-414.902681360773,2161.705488399114,0.0033333334,500.0,2161.705488399114,-414.902681360773,0.03256538,100,-439.25046,0.06101393,-414.902681360773,1.0397549,19.031858,-404.59613
300,100.0,3.5044917e-18,1.0,300.0,2,52.294815,,0.01,-413.77882987351506,2762.3719948021426,0.009999998,500.0,2762.3719948021426,-413.77882987351506,1.0,100,-464.4253,0.01,-413.77882987351506,1.0,1.0,-413.77884
300,200.00000010221265,2.179301e-19,1.0,300.0,2,47.686844,,0.005,-406.2265237170158,1802.8316662629716,0.0049999994,500.0,1802.8316662629716,-406.2265237170158,1.0,100,-445.81512,0.005,-406.2265237170158,1.0,1.0,-410.0027
300,241.51412550214397,2.6997038e-06,1.2082428,248.29447065875058,1,46.245148,0.22028401,0.00021702846,-404.9341182164024,1950.0980307440213,0.0033333334,500.0,1950.0980307440213,-404.9341182164024,0.061994065,100,-434.8929,0.008486864,-404.9341182164024,0.9521649,2.4242682,-402.75146
300,100.0,3.5044917e-18,1.0,300.0,2,50.4031,,0.01,-406.64969150371724,2566.133742312655,0.009999998,500.0,2566.133742312655,-406.64969150371724,1.0,100,-457.5609,0.01,-406.64969150371724,1.0,1.0,-406.6497
300,200.00000010221265,2.179301e-19,1.0,300.0,2,48.089954,,0.005,-399.8436721983014,2082.4782471661983,0.0049999994,500.0,2082.4782471661983,-399.8436721983014,1.0,100,-439.24634,0.005,-399.8436721983014,1.0,1.0,-403.24667
300,248.2501254859198,2.3239568e-06,1.195151,251.01431298290495,1,46.738544,0.22103302,0.00028804975,-410.1212080383998,1878.5138468994955,0.003333333,500.0,1878.5138468994955,-410.1212080383998,0.088834584,100,-432.48544,0.0073257536,-410.1212080383998,1.0280005,2.2592635,-400.35147
300,100.0,3.5044917e-18,1.0,300.0,2,50.888718,,0.01,-416.3895769054309,2615.8197806105436,0.009999998,500.0,2615.8197806105436,-416.3895769054309,1.0,100,-462.01923,0.01,-416.3895769054309,1.0,1.0,-416.3896
300,200.00000010221265,2.179301e-19,1.0,300.0,2,50.61315,,0.005,-406.87396950724053,2513.5830231524633,0.0049999994,500.0,2513.5830231524633,-406.87396950724053,1.0,100,-445.21613,0.005,-406.87396950724053,1.0,1.0,-411.63174
300,247.86558202083677,2.344853e-06,1.2138771,247.1419919532456,1,55.856953,0.2147162,0.0002192484,-409.3406646627736,2734.378181792553,0.0033333332,500.0,2734.378181792553,-409.3406646627736,0.06634543,100,-438.15747,0.009324553,-409.3406646627736,1.0086799,2.8216467,-405.90924
300,100.0,3.5044917e-18,1.0,300.0,2,44.632027,,0.01,-405.47318427348756,2012.1394527575058,0.009999998,500.0,2012.1394527575058,-405.47318427348756,1.0,100,-451.53552,0.01,-405.47318427348756,1.0,1.0,-405.4732
300,200.00000010221265,2.179301e-19,1.0,300.0,2,42.305958,,0.005,-404.00761597070215,1602.5218825639085,0.0049999994,500.0,1602.5218825639085,-404.00761597070215,1.0,100,-437.3114,0.005,-404.00761597070215,1.0,1.0,-404.74042
300,218.01636555574456,4.192236e-06,1.339443,223.9737018183061,1,42.89794,0.35910097,8.298564e-05,-406.49062159085753,2178.4909127063224,0.0033333334,500.0,2178.4909127063224,-406.49062159085753,0.024287812,100,-427.90915,0.011875252,-406.49062159085753,0.9755829,3.4755878,-396.44623
300,100.0,3.5044917e-18,1.0,300.0,2,54.532627,,0.01,-407.91636147538463,3003.846308683759,0.009999998,500.0,3003.846308683759,-407.91636147538463,1.0,100,-459.008,0.01,-407.91636147538463,1.0,1.0,-407.91638
300,200.00000010221265,2.179301e-19,1.0,300.0,2,47.751823,,0.005,-392.7251014565417,1486.1397987740806,0.0049999994,500.0,1486.1397987740806,-392.7251014565417,1.0,100,-436.44794,0.005,-392.7251014565417,1.0,1.0,-400.3207
300,253.8981445162941,2.0242612e-06,1.1789554,254.46254447134646,1,49.024586,0.18285857,0.0006404633,-402.4930645118065,2579.6501672159516,0.0033333332,500.0,2579.6501672159516,-402.4930645118065,0.19249465,100,-428.46704,0.006796681,-402.4930645118065,1.001851,2.0427785,-396.42865
300,100.0,3.5044917e-18,1.0,300.0,2,43.13602,,0.01,-393.5588071549721,1879.5115817379979,0.009999998,500.0,1879.5115817379979,-393.5588071549721,1.0,100,-440.1694,0.01,-393.5588071549721,1.0,1.0,-393.55878
