BatchSize,MinVanillaIw,MaxNormIw,VarJ,AvgDiscRet,eRenyi2,VarNormIw,AvgNormIw,Delta,IterType,MinNormIw,AvgEpLen,ESSClassic,J,AvgRet,VarDiscRet,MaxVanillaIw,ESSRenyi,VarVanillaIw,EpsThisIter,VanillaAvgRet,AvgVanillaIw,VarRet,Bound
100,1.0,0.01,51.3924,-465.656685348,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-465.657,-465.656685348,2667.85740857,1.0,100.0,,100,-465.656685348,1.0,2667.85740857,-506.152
100,1.0,0.01,55.6214,-481.462674075,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-481.463,-481.462674075,3124.99463257,1.0,100.0,,100,-481.462674075,1.0,3124.99463257,-522.229
100,1.0,0.01,54.0185,-466.132924471,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-466.133,-466.132924471,2947.46876084,1.0,100.0,,100,-466.132924471,1.0,2947.46876084,-506.192
100,1.0,0.01,54.5553,-475.433944668,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-475.434,-475.433944668,3006.33975495,1.0,100.0,,100,-475.433944668,1.0,3006.33975495,-517.311
100,1.0,0.01,56.3635,-478.234360135,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-478.234,-478.234360135,3208.93828326,1.0,100.0,,100,-478.234360135,1.0,3208.93828326,-518.779
100,1.0,0.01,46.3499,-476.127203784,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-476.127,-476.127203784,2170.01400995,1.0,100.0,,100,-476.127203784,1.0,2170.01400995,-515.427
100,1.0,0.01,50.501,-470.894918112,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.895,-470.894918112,2576.11336794,1.0,100.0,,100,-470.894918112,1.0,2576.11336794,-511.256
100,1.0,0.01,51.2751,-475.385876604,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-475.386,-475.385876604,2655.69092864,1.0,100.0,,100,-475.385876604,1.0,2655.69092864,-515.963
100,1.0,0.01,60.0919,-469.86203501,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-469.862,-469.86203501,3647.50897412,1.0,100.0,,100,-469.86203501,1.0,3647.50897412,-513.079
100,1.0,0.01,56.369,-475.824311293,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-475.824,-475.824311293,3209.55672855,1.0,100.0,,100,-475.824311293,1.0,3209.55672855,-517.01
100,1.0,0.01,57.3359,-471.70510726,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-471.705,-471.70510726,3320.60661604,1.0,100.0,,100,-471.70510726,1.0,3320.60661604,-509.939
100,1.0,0.01,54.1605,-466.344059723,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-466.344,-466.344059723,2962.98747058,1.0,100.0,,100,-466.344059723,1.0,2962.98747058,-508.713
100,1.0,0.01,56.1623,-476.92495893,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-476.925,-476.92495893,3186.06168397,1.0,100.0,,100,-476.92495893,1.0,3186.06168397,-518.982
100,1.0,0.01,54.9824,-471.919503852,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-471.919,-471.919503852,3053.59963774,1.0,100.0,,100,-471.919503852,1.0,3053.59963774,-515.495
100,1.0,0.01,52.9193,-469.168182964,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-469.168,-469.168182964,2828.74041696,1.0,100.0,,100,-469.168182964,1.0,2828.74041696,-508.459
100,1.0,0.01,51.9244,-467.33992562,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-467.34,-467.33992562,2723.38220365,1.0,100.0,,100,-467.33992562,1.0,2723.38220365,-506.871
100,1.0,0.01,55.7809,-470.020091174,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.02,-470.020091174,3142.93604225,1.0,100.0,,100,-470.020091174,1.0,3142.93604225,-509.854
100,1.0,0.01,52.88,-467.921059278,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-467.921,-467.921059278,2824.53819065,1.0,100.0,,100,-467.921059278,1.0,2824.53819065,-508.162
100,1.0,0.01,54.2823,-472.267764749,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-472.268,-472.267764749,2976.33191549,1.0,100.0,,100,-472.267764749,1.0,2976.33191549,-511.483
100,1.0,0.01,47.1874,-466.33897395,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-466.339,-466.33897395,2249.14100184,1.0,100.0,,100,-466.33897395,1.0,2249.14100184,-504.636
100,1.0,0.01,46.4839,-473.440010396,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.44,-473.440010396,2182.57447818,1.0,100.0,,100,-473.440010396,1.0,2182.57447818,-514.401
100,1.0,0.01,52.4383,-476.878566656,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-476.879,-476.878566656,2777.55320144,1.0,100.0,,100,-476.878566656,1.0,2777.55320144,-517.956
100,1.0,0.01,59.8828,-471.352204862,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-471.352,-471.352204862,3622.17396751,1.0,100.0,,100,-471.352204862,1.0,3622.17396751,-518.03
100,1.0,0.01,58.7283,-474.862819273,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.863,-474.862819273,3483.84971138,1.0,100.0,,100,-474.862819273,1.0,3483.84971138,-518.154
100,1.0,0.01,49.3257,-477.351902761,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-477.352,-477.351902761,2457.60115604,1.0,100.0,,100,-477.351902761,1.0,2457.60115604,-518.175
100,1.0,0.01,56.3016,-469.096992353,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-469.097,-469.096992353,3201.88685328,1.0,100.0,,100,-469.096992353,1.0,3201.88685328,-509.556
100,1.0,0.01,49.8401,-475.605989404,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-475.606,-475.605989404,2509.12434924,1.0,100.0,,100,-475.605989404,1.0,2509.12434924,-516.699
100,1.0,0.01,52.0562,-479.478021832,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-479.478,-479.478021832,2737.22315401,1.0,100.0,,100,-479.478021832,1.0,2737.22315401,-521.321
100,1.0,0.01,51.3111,-476.736096974,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-476.736,-476.736096974,2659.42599064,1.0,100.0,,100,-476.736096974,1.0,2659.42599064,-516.609
100,1.0,0.01,52.6962,-474.49279942,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.493,-474.49279942,2804.93753284,1.0,100.0,,100,-474.49279942,1.0,2804.93753284,-515.09
100,1.0,0.01,55.247,-471.359941343,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-471.36,-471.359941343,3083.05673158,1.0,100.0,,100,-471.359941343,1.0,3083.05673158,-511.804
100,1.0,0.01,54.1647,-474.068674544,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.069,-474.068674544,2963.4535451,1.0,100.0,,100,-474.068674544,1.0,2963.4535451,-512.923
100,1.0,0.01,51.3344,-467.735303025,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-467.735,-467.735303025,2661.83560408,1.0,100.0,,100,-467.735303025,1.0,2661.83560408,-506.508
100,1.0,0.01,54.3126,-481.531049614,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-481.531,-481.531049614,2979.65293195,1.0,100.0,,100,-481.531049614,1.0,2979.65293195,-524.406
100,1.0,0.01,56.8642,-472.20717907,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-472.207,-472.20717907,3266.20336348,1.0,100.0,,100,-472.20717907,1.0,3266.20336348,-514.709
100,1.0,0.01,54.1847,-482.828454894,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-482.828,-482.828454894,2965.63415382,1.0,100.0,,100,-482.828454894,1.0,2965.63415382,-522.585
100,1.0,0.01,53.3028,-473.087161671,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.087,-473.087161671,2869.88717364,1.0,100.0,,100,-473.087161671,1.0,2869.88717364,-517.584
100,1.0,0.01,48.4122,-464.843302053,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-464.843,-464.843302053,2367.4164147,1.0,100.0,,100,-464.843302053,1.0,2367.4164147,-502.552
100,1.0,0.01,48.2701,-459.93235838,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-459.932,-459.93235838,2353.53466853,1.0,100.0,,100,-459.93235838,1.0,2353.53466853,-499.956
100,1.0,0.01,55.2336,-467.875231295,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-467.875,-467.875231295,3081.56914457,1.0,100.0,,100,-467.875231295,1.0,3081.56914457,-509.815
100,1.0,0.01,54.743,-477.08639178,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-477.086,-477.08639178,3027.07131199,1.0,100.0,,100,-477.08639178,1.0,3027.07131199,-518.318
100,1.0,0.01,48.8827,-476.87021526,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-476.87,-476.87021526,2413.6570408,1.0,100.0,,100,-476.87021526,1.0,2413.6570408,-515.315
100,1.0,0.01,56.4143,-468.592344768,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-468.592,-468.592344768,3214.71623689,1.0,100.0,,100,-468.592344768,1.0,3214.71623689,-508.728
100,1.0,0.01,51.8917,-475.950994588,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-475.951,-475.950994588,2719.94767848,1.0,100.0,,100,-475.950994588,1.0,2719.94767848,-515.61
100,1.0,0.01,52.6626,-468.113242665,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-468.113,-468.113242665,2801.3658478,1.0,100.0,,100,-468.113242665,1.0,2801.3658478,-507.916
100,1.0,0.01,50.32,-473.411353635,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.411,-473.411353635,2557.68068121,1.0,100.0,,100,-473.411353635,1.0,2557.68068121,-513.894
100,1.0,0.01,49.4502,-463.143465349,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-463.143,-463.143465349,2470.02152135,1.0,100.0,,100,-463.143465349,1.0,2470.02152135,-500.881
100,1.0,0.01,57.9152,-474.935449034,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.935,-474.935449034,3388.04765277,1.0,100.0,,100,-474.935449034,1.0,3388.04765277,-514.731
100,1.0,0.01,56.1744,-470.846296205,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.846,-470.846296205,3187.43756372,1.0,100.0,,100,-470.846296205,1.0,3187.43756372,-512.258
100,1.0,0.01,48.8732,-471.167989964,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-471.168,-471.167989964,2412.71853378,1.0,100.0,,100,-471.167989964,1.0,2412.71853378,-508.763
100,1.0,0.01,54.1897,-479.086040264,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-479.086,-479.086040264,2966.18776879,1.0,100.0,,100,-479.086040264,1.0,2966.18776879,-521.087
100,1.0,0.01,56.8464,-478.74660962,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-478.747,-478.74660962,3264.15240039,1.0,100.0,,100,-478.74660962,1.0,3264.15240039,-522.262
100,1.0,0.01,49.4173,-468.428698057,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-468.429,-468.428698057,2466.73489095,1.0,100.0,,100,-468.428698057,1.0,2466.73489095,-508.914
100,1.0,0.01,55.8496,-473.821228939,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.821,-473.821228939,3150.67948274,1.0,100.0,,100,-473.821228939,1.0,3150.67948274,-515.594
100,1.0,0.01,62.1847,-473.260575606,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.261,-473.260575606,3905.99131875,1.0,100.0,,100,-473.260575606,1.0,3905.99131875,-514.285
100,1.0,0.01,46.9063,-473.493105319,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.493,-473.493105319,2222.42251478,1.0,100.0,,100,-473.493105319,1.0,2222.42251478,-509.894
100,1.0,0.01,44.552,-465.492601548,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-465.493,-465.492601548,2004.92895548,1.0,100.0,,100,-465.492601548,1.0,2004.92895548,-502.7
100,1.0,0.01,55.5097,-473.125643999,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.126,-473.125643999,3112.45379967,1.0,100.0,,100,-473.125643999,1.0,3112.45379967,-513.067
100,1.0,0.01,54.9353,-477.331888745,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-477.332,-477.331888745,3048.36608535,1.0,100.0,,100,-477.331888745,1.0,3048.36608535,-520.165
100,1.0,0.01,55.5256,-485.226586896,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-485.227,-485.226586896,3114.23724632,1.0,100.0,,100,-485.226586896,1.0,3114.23724632,-526.695
100,1.0,0.01,57.556,-475.94252138,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-475.942,-475.94252138,3346.148749,1.0,100.0,,100,-475.94252138,1.0,3346.148749,-517.835
100,1.0,0.01,56.569,-472.167301252,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-472.167,-472.167301252,3232.37529066,1.0,100.0,,100,-472.167301252,1.0,3232.37529066,-514.226
100,1.0,0.01,60.5941,-481.137133273,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-481.137,-481.137133273,3708.73592325,1.0,100.0,,100,-481.137133273,1.0,3708.73592325,-529.32
100,1.0,0.01,49.2416,-471.289343491,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-471.289,-471.289343491,2449.23084977,1.0,100.0,,100,-471.289343491,1.0,2449.23084977,-509.991
100,1.0,0.01,59.2453,-474.10982088,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.11,-474.10982088,3545.45888761,1.0,100.0,,100,-474.10982088,1.0,3545.45888761,-517.702
100,1.0,0.01,51.5874,-468.330777014,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-468.331,-468.330777014,2688.13709917,1.0,100.0,,100,-468.330777014,1.0,2688.13709917,-506.585
100,1.0,0.01,49.8696,-476.357778143,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-476.358,-476.357778143,2512.09840593,1.0,100.0,,100,-476.357778143,1.0,2512.09840593,-514.736
100,1.0,0.01,53.5641,-469.257289152,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-469.257,-469.257289152,2898.09852584,1.0,100.0,,100,-469.257289152,1.0,2898.09852584,-512.302
100,1.0,0.01,56.0391,-467.651735032,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-467.652,-467.651735032,3172.10277103,1.0,100.0,,100,-467.651735032,1.0,3172.10277103,-509.1
100,1.0,0.01,48.3175,-471.812065268,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-471.812,-471.812065268,2358.16586007,1.0,100.0,,100,-471.812065268,1.0,2358.16586007,-512.422
100,1.0,0.01,55.9301,-481.42429149,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-481.424,-481.42429149,3159.77199853,1.0,100.0,,100,-481.42429149,1.0,3159.77199853,-522.402
100,1.0,0.01,60.4669,-484.049273566,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-484.049,-484.049273566,3693.17597629,1.0,100.0,,100,-484.049273566,1.0,3693.17597629,-528.776
100,1.0,0.01,50.6615,-470.475315159,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.475,-470.475315159,2592.51792926,1.0,100.0,,100,-470.475315159,1.0,2592.51792926,-509.659
100,1.0,0.01,57.8228,-470.758866164,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.759,-470.758866164,3377.24279193,1.0,100.0,,100,-470.758866164,1.0,3377.24279193,-511.909
100,1.0,0.01,53.7389,-481.287382804,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-481.287,-481.287382804,2917.03734538,1.0,100.0,,100,-481.287382804,1.0,2917.03734538,-521.797
100,1.0,0.01,49.6495,-478.233653571,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-478.234,-478.233653571,2489.97591566,1.0,100.0,,100,-478.233653571,1.0,2489.97591566,-517.404
100,1.0,0.01,49.5275,-466.643874331,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-466.644,-466.643874331,2477.75574142,1.0,100.0,,100,-466.643874331,1.0,2477.75574142,-506.293
100,1.0,0.01,58.123,-470.89246309,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.892,-470.89246309,3412.4037512,1.0,100.0,,100,-470.89246309,1.0,3412.4037512,-516.124
100,1.0,0.01,45.4607,-470.540763764,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.541,-470.540763764,2087.55341077,1.0,100.0,,100,-470.540763764,1.0,2087.55341077,-508.909
100,1.0,0.01,53.9535,-471.279023313,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-471.279,-471.279023313,2940.38294518,1.0,100.0,,100,-471.279023313,1.0,2940.38294518,-509.568
100,1.0,0.01,58.3987,-467.845373269,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-467.845,-467.845373269,3444.85071059,1.0,100.0,,100,-467.845373269,1.0,3444.85071059,-509.423
100,1.0,0.01,50.3603,-469.667176084,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-469.667,-469.667176084,2561.77906714,1.0,100.0,,100,-469.667176084,1.0,2561.77906714,-507.666
100,1.0,0.01,49.7558,-458.111601718,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-458.112,-458.111601718,2500.64715665,1.0,100.0,,100,-458.111601718,1.0,2500.64715665,-495.441
100,1.0,0.01,48.544,-482.877049313,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-482.877,-482.877049313,2380.32716743,1.0,100.0,,100,-482.877049313,1.0,2380.32716743,-525.216
100,1.0,0.01,56.78,-473.976249936,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.976,-473.976249936,3256.53634594,1.0,100.0,,100,-473.976249936,1.0,3256.53634594,-516.053
100,1.0,0.01,55.3126,-473.867822012,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.868,-473.867822012,3090.38622156,1.0,100.0,,100,-473.867822012,1.0,3090.38622156,-515.733
100,1.0,0.01,53.5442,-472.471967866,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-472.472,-472.471967866,2895.93706552,1.0,100.0,,100,-472.471967866,1.0,2895.93706552,-513.009
100,1.0,0.01,51.1524,-472.648528308,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-472.648,-472.648528308,2642.9963456,1.0,100.0,,100,-472.648528308,1.0,2642.9963456,-511.873
100,1.0,0.01,55.9543,-475.599685558,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-475.6,-475.599685558,3162.51010953,1.0,100.0,,100,-475.599685558,1.0,3162.51010953,-517.711
100,1.0,0.01,52.1174,-480.369974977,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-480.37,-480.369974977,2743.66091327,1.0,100.0,,100,-480.369974977,1.0,2743.66091327,-521.357
100,1.0,0.01,55.1733,-472.27375341,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-472.274,-472.27375341,3074.84069903,1.0,100.0,,100,-472.27375341,1.0,3074.84069903,-515.245
100,1.0,0.01,50.7774,-465.072872994,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-465.073,-465.072872994,2604.38543866,1.0,100.0,,100,-465.072872994,1.0,2604.38543866,-503.453
100,1.0,0.01,51.4131,-470.133288134,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.133,-470.133288134,2670.00508709,1.0,100.0,,100,-470.133288134,1.0,2670.00508709,-508.652
100,1.0,0.01,51.2414,-470.04036737,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.04,-470.04036737,2652.20757282,1.0,100.0,,100,-470.04036737,1.0,2652.20757282,-508.33
100,1.0,0.01,51.3858,-474.80258267,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.803,-474.80258267,2667.16912237,1.0,100.0,,100,-474.80258267,1.0,2667.16912237,-513.975
100,1.0,0.01,52.7659,-468.717176011,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-468.717,-468.717176011,2812.36807649,1.0,100.0,,100,-468.717176011,1.0,2812.36807649,-508.11
100,1.0,0.01,52.1023,-473.972729781,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.973,-473.972729781,2742.07003726,1.0,100.0,,100,-473.972729781,1.0,2742.07003726,-514.886
100,1.0,0.01,54.3134,-479.307079615,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-479.307,-479.307079615,2979.74777573,1.0,100.0,,100,-479.307079615,1.0,2979.74777573,-520.82
100,1.0,0.01,57.4147,-473.887150077,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.887,-473.887150077,3329.74420096,1.0,100.0,,100,-473.887150077,1.0,3329.74420096,-514.707
100,1.0,0.01,54.9877,-471.069071895,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-471.069,-471.069071895,3054.1929634,1.0,100.0,,100,-471.069071895,1.0,3054.1929634,-512.919
100,1.0,0.01,50.9156,-485.666910256,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-485.667,-485.666910256,2618.58958708,1.0,100.0,,100,-485.666910256,1.0,2618.58958708,-527.396
100,1.0,0.01,55.3517,-481.256076907,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-481.256,-481.256076907,3094.75603791,1.0,100.0,,100,-481.256076907,1.0,3094.75603791,-524.632
100,1.0,0.01,55.4971,-469.103599899,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-469.104,-469.103599899,3111.04233798,1.0,100.0,,100,-469.103599899,1.0,3111.04233798,-508.894
100,1.0,0.01,53.5891,-477.189430865,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-477.189,-477.189430865,2900.80141513,1.0,100.0,,100,-477.189430865,1.0,2900.80141513,-517.29
100,1.0,0.01,55.9416,-473.834615596,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.835,-473.834615596,3161.07829591,1.0,100.0,,100,-473.834615596,1.0,3161.07829591,-512.829
100,1.0,0.01,51.619,-479.208996855,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-479.209,-479.208996855,2691.43079106,1.0,100.0,,100,-479.208996855,1.0,2691.43079106,-520.601
100,1.0,0.01,60.1813,-480.532258069,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-480.532,-480.532258069,3658.37530135,1.0,100.0,,100,-480.532258069,1.0,3658.37530135,-521.611
100,1.0,0.01,52.215,-478.555515569,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-478.556,-478.555515569,2753.95007818,1.0,100.0,,100,-478.555515569,1.0,2753.95007818,-519.348
100,1.0,0.01,58.6714,-462.458708623,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-462.459,-462.458708623,3477.0999815,1.0,100.0,,100,-462.458708623,1.0,3477.0999815,-502.245
100,1.0,0.01,56.1617,-480.451884814,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-480.452,-480.451884814,3185.99836913,1.0,100.0,,100,-480.451884814,1.0,3185.99836913,-521.521
100,1.0,0.01,48.5256,-462.92317564,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-462.923,-462.92317564,2378.51510591,1.0,100.0,,100,-462.92317564,1.0,2378.51510591,-501.238
100,1.0,0.01,50.3084,-470.887795196,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.888,-470.887795196,2556.50088657,1.0,100.0,,100,-470.887795196,1.0,2556.50088657,-510.528
100,1.0,0.01,50.9984,-470.170004466,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.17,-470.170004466,2627.10892624,1.0,100.0,,100,-470.170004466,1.0,2627.10892624,-510.567
100,1.0,0.01,58.7382,-478.94367536,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-478.944,-478.94367536,3485.02269569,1.0,100.0,,100,-478.94367536,1.0,3485.02269569,-522.816
100,1.0,0.01,53.463,-473.670866958,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.671,-473.670866958,2887.16551807,1.0,100.0,,100,-473.670866958,1.0,2887.16551807,-514.988
100,1.0,0.01,56.4486,-481.016123504,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-481.016,-481.016123504,3218.63627961,1.0,100.0,,100,-481.016123504,1.0,3218.63627961,-521.885
100,1.0,0.01,57.374,-468.017860048,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-468.018,-468.017860048,3325.02506434,1.0,100.0,,100,-468.017860048,1.0,3325.02506434,-509.355
100,1.0,0.01,60.357,-471.780624125,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-471.781,-471.780624125,3679.75998465,1.0,100.0,,100,-471.780624125,1.0,3679.75998465,-511.892
100,1.0,0.01,53.6116,-474.688407983,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.688,-474.688407983,2903.23543187,1.0,100.0,,100,-474.688407983,1.0,2903.23543187,-518.575
100,1.0,0.01,53.9469,-470.509253551,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.509,-470.509253551,2939.67040361,1.0,100.0,,100,-470.509253551,1.0,2939.67040361,-511.209
100,1.0,0.01,50.1369,-464.786499693,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-464.786,-464.786499693,2539.10367967,1.0,100.0,,100,-464.786499693,1.0,2539.10367967,-504.803
100,1.0,0.01,49.1075,-470.811368398,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.811,-470.811368398,2435.90386337,1.0,100.0,,100,-470.811368398,1.0,2435.90386337,-510.964
100,1.0,0.01,50.6922,-475.144673309,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-475.145,-475.144673309,2595.65730229,1.0,100.0,,100,-475.144673309,1.0,2595.65730229,-513.647
100,1.0,0.01,51.6325,-474.3175242,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.318,-474.3175242,2692.84537763,1.0,100.0,,100,-474.3175242,1.0,2692.84537763,-514.902
100,1.0,0.01,51.9833,-466.154632998,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-466.155,-466.154632998,2729.56024705,1.0,100.0,,100,-466.154632998,1.0,2729.56024705,-503.971
100,1.0,0.01,56.9047,-469.705813719,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-469.706,-469.705813719,3270.85251648,1.0,100.0,,100,-469.705813719,1.0,3270.85251648,-510.534
100,1.0,0.01,53.3537,-468.292489533,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-468.292,-468.292489533,2875.37444069,1.0,100.0,,100,-468.292489533,1.0,2875.37444069,-509.841
