MaxVanillaIw,VarRet,Delta,BatchSize,AvgRet,ESSClassic,MinVanillaIw,AvgVanillaIw,VarJ,AvgNormIw,AvgDiscRet,VarDiscRet,ESSRenyi,MaxNormIw,Bound,eRenyi2,EpsThisIter,MinNormIw,VarNormIw,IterType,VanillaAvgRet,VarVanillaIw,AvgEpLen,J
1.19912,1349.42575315,0.2,200,-64.8325376254,199.230040018,0.594503,1.00899,33.943,0.005,-64.8325376254,1349.42575315,199.073974424,0.00594221,-124.015,1.00465,100,0.00294604,9.7097e-08,1,-64.8325376254,0.00395401,93.52,-64.8862
1.0,3807.19616748,0.2,200,-71.1251026981,100.0,1.0,1.0,61.3932,0.01,-71.1251026981,3807.19616748,200.0,0.01,-154.554,1.0,100,0.01,3.50449e-18,2,-71.1251026981,,100.62,-71.1251
1.2316,3791.35711276,0.2,200,-73.3468731542,199.68230338,0.960844,0.999785,60.7817,0.005,-73.3468731542,3791.35711276,199.618710209,0.0061593,-131.173,1.00191,100,0.00480525,3.99807e-08,1,-73.3468731542,0.00159854,104.18,-72.1242
1.0,3806.77818381,0.2,200,-71.3097120024,100.0,1.0,1.0,61.3898,0.01,-71.3097120024,3806.77818381,200.0,0.01,-154.735,1.0,100,0.01,3.50449e-18,2,-71.3097120024,,101.45,-71.3097
1.23553,75.1950963266,0.2,200,-60.2573463434,197.17657746,0.360032,1.0016,38.3314,0.005,-60.2573463434,75.1950963266,197.40836755,0.00616781,-123.976,1.01313,100,0.00179729,3.59776e-07,1,-60.2573463434,0.0144371,87.96,-64.5995
1.0,2603.84571047,0.2,200,-68.0066299674,100.0,1.0,1.0,50.7721,0.01,-68.0066299674,2603.84571047,200.0,0.01,-151.435,1.0,100,0.01,3.50449e-18,2,-68.0066299674,,97.02,-68.0066
1.50301,1346.01865199,0.2,200,-65.4608418474,198.289318564,0.588194,0.999602,41.718,0.005,-65.4608418474,1346.01865199,198.63273485,0.00751803,-125.521,1.00688,100,0.00294214,2.1676e-07,1,-65.4608418474,0.00866349,94.54,-66.3252
1.0,3810.97829788,0.2,200,-72.144023654,100.0,1.0,1.0,61.4237,0.01,-72.144023654,3810.97829788,200.0,0.01,-155.571,1.0,100,0.01,3.50449e-18,2,-72.144023654,,101.63,-72.144
1.16197,3824.02725483,0.2,200,-71.9842003267,198.808798823,0.689216,1.00752,59.8978,0.005,-71.9842003267,3824.02725483,198.578872034,0.00576649,-130.874,1.00716,100,0.00342035,1.50543e-07,1,-71.9842003267,0.00611265,101.94,-71.6718
1.0,1360.78607543,0.2,200,-63.9354369526,100.0,1.0,1.0,36.7039,0.01,-63.9354369526,1360.78607543,200.0,0.01,-147.363,1.0,100,0.01,3.50449e-18,2,-63.9354369526,,91.91,-63.9354
1.68655,6155.14615776,0.2,200,-79.3881978413,196.221814002,0.591591,1.00972,55.4975,0.005,-79.3881978413,6155.14615776,196.493059236,0.00835152,-130.11,1.01785,100,0.00292947,4.83784e-07,1,-79.3881978413,0.0197295,110.41,-70.5933
1.0,7337.59523382,0.2,200,-81.682424158,100.0,1.0,1.0,85.2304,0.01,-81.682424158,7337.59523382,200.0,0.01,-165.111,1.0,100,0.01,3.50449e-18,2,-81.682424158,,112.84,-81.6824
1.22427,2594.8056091,0.2,200,-67.9377703771,196.151458924,0.590902,1.00324,65.1007,0.005,-67.9377703771,2594.8056091,196.031147718,0.0061016,-133.152,1.02025,100,0.00294497,4.92964e-07,1,-67.9377703771,0.0198465,96.82,-73.5645
1.0,5007.63959102,0.2,200,-76.0546936013,100.0,1.0,1.0,70.41,0.01,-76.0546936013,5007.63959102,200.0,0.01,-159.483,1.0,100,0.01,3.50449e-18,2,-76.0546936013,,107.28,-76.0547
1.52674,6151.46153805,0.2,200,-79.1464599016,189.006361988,0.198135,1.00256,65.1979,0.005,-79.1464599016,6151.46153805,189.918520717,0.00761421,-135.281,1.05308,100,0.00098815,1.46144e-06,1,-79.1464599016,0.058757,110.42,-74.7428
1.0,6189.55487541,0.2,200,-77.3234471504,100.0,1.0,1.0,78.2794,0.01,-77.3234471504,6189.55487541,200.0,0.01,-160.752,1.0,100,0.01,3.50449e-18,2,-77.3234471504,,107.63,-77.3234
1.30614,3847.2918403,0.2,200,-71.9965268543,199.230321621,0.93128,0.996615,69.1898,0.005,-71.9965268543,3847.2918403,199.11711679,0.00655288,-133.518,1.00443,100,0.00467221,9.70571e-08,1,-71.9965268543,0.00385605,102.02,-74.3941
1.0,3799.67061725,0.2,200,-72.1305011703,100.0,1.0,1.0,61.3325,0.01,-72.1305011703,3799.67061725,200.0,0.01,-155.559,1.0,100,0.01,3.50449e-18,2,-72.1305011703,,102.55,-72.1305
1.63649,3822.21449506,0.2,200,-71.2858745165,196.174309555,0.450872,0.99638,55.8982,0.005,-71.2858745165,3822.21449506,196.525858333,0.00821219,-130.209,1.01768,100,0.00226255,4.89994e-07,1,-71.2858745165,0.0194581,101.08,-70.6976
1.0,2600.92581168,0.2,200,-68.449371081,100.0,1.0,1.0,50.7436,0.01,-68.449371081,2600.92581168,200.0,0.01,-151.876,1.0,100,0.01,3.50449e-18,2,-68.449371081,,97.8,-68.4494
1.29008,1343.38797233,0.2,200,-66.6843288362,199.271753182,0.827913,1.00473,42.1948,0.005,-66.6843288362,1343.38797233,199.193737013,0.00642001,-126.434,1.00405,100,0.00412006,9.18264e-08,1,-66.6843288362,0.00370792,95.54,-67.323
1.0,3811.90696022,0.2,200,-71.4470829351,100.0,1.0,1.0,61.4312,0.01,-71.4470829351,3811.90696022,200.0,0.01,-154.875,1.0,100,0.01,3.50449e-18,2,-71.4470829351,,101.47,-71.4471
1.72947,1360.50124975,0.2,200,-65.4773343715,198.178070341,0.75664,0.997125,47.8508,0.005,-65.4773343715,1360.50124975,198.422715247,0.0086723,-127.213,1.00795,100,0.00379411,2.30984e-07,1,-65.4773343715,0.00918632,94.66,-67.9861
1.0,3844.54877136,0.2,200,-71.4861695234,100.0,1.0,1.0,61.6936,0.01,-71.4861695234,3844.54877136,200.0,0.01,-154.913,1.0,100,0.01,3.50449e-18,2,-71.4861695234,,100.43,-71.4862
1.44482,2578.69693954,0.2,200,-68.338616434,198.379920264,0.89484,0.994491,53.387,0.005,-68.338616434,2578.69693954,198.038666915,0.0072641,-128.559,1.0099,100,0.00449899,2.05187e-07,1,-68.338616434,0.00811732,97.69,-69.2755
1.0,2585.84520436,0.2,200,-68.7790116459,100.0,1.0,1.0,50.5963,0.01,-68.7790116459,2585.84520436,200.0,0.01,-152.202,1.0,100,0.01,3.50449e-18,2,-68.7790116459,,98.45,-68.779
1.40362,3809.01059131,0.2,200,-71.0762869053,198.832830239,0.914938,0.991202,53.7232,0.005,-71.0762869053,3809.01059131,198.448626515,0.00708039,-128.661,1.00782,100,0.00461529,1.47487e-07,1,-71.0762869053,0.00579615,100.48,-69.439
1.0,6156.82513199,0.2,200,-78.7475987568,100.0,1.0,1.0,78.0721,0.01,-78.7475987568,6156.82513199,200.0,0.01,-162.176,1.0,100,0.01,3.50449e-18,2,-78.7475987568,,109.6,-78.7476
1.21371,7317.63313284,0.2,200,-81.7250125806,196.970093068,0.577449,0.992084,79.1903,0.005,-81.7250125806,7317.63313284,197.385629989,0.00611699,-138.907,1.01324,100,0.00291029,3.86496e-07,1,-81.7250125806,0.015216,113.28,-79.5243
1.0,2629.23862766,0.2,200,-66.2296004634,100.0,1.0,1.0,51.0191,0.01,-66.2296004634,2629.23862766,200.0,0.01,-149.658,1.0,100,0.01,3.50449e-18,2,-66.2296004634,,94.37,-66.2296
1.55619,8414.86041772,0.2,200,-86.1592920144,196.554616275,0.612348,0.991804,69.7931,0.005,-86.1592920144,8414.86041772,195.991644557,0.00784526,-134.437,1.02045,100,0.00308704,4.40428e-07,1,-86.1592920144,0.0173295,118.28,-74.8437
1.0,2606.67633193,0.2,200,-67.0714416799,100.0,1.0,1.0,50.7997,0.01,-67.0714416799,2606.67633193,200.0,0.01,-150.48,1.0,100,0.01,3.50449e-18,2,-67.0714416799,,95.95,-67.0714
1.53211,2592.74489136,0.2,200,-68.1795419708,197.430880655,0.668533,0.991379,46.7315,0.005,-68.1795419708,2592.74489136,197.55116017,0.00772715,-126.243,1.0124,100,0.00337173,3.2695e-07,1,-68.1795419708,0.0128535,97.49,-66.8868
1.0,6169.12159482,0.2,200,-78.391916666,100.0,1.0,1.0,78.15,0.01,-78.391916666,6169.12159482,200.0,0.01,-161.82,1.0,100,0.01,3.50449e-18,2,-78.391916666,,108.95,-78.3919
1.2775,2576.84745687,0.2,200,-68.0881783414,196.853963346,0.57614,0.986076,61.8086,0.005,-68.0881783414,2576.84745687,197.038853161,0.0064777,-131.824,1.01503,100,0.00292138,4.01547e-07,1,-68.0881783414,0.0156177,97.57,-72.3897
1.0,6140.76348418,0.2,200,-79.3596435301,100.0,1.0,1.0,77.9702,0.01,-79.3596435301,6140.76348418,200.0,0.01,-162.782,1.0,100,0.01,3.50449e-18,2,-79.3596435301,,110.24,-79.3596
1.41965,6188.74702098,0.2,200,-77.8465185001,195.731815852,0.213454,1.02166,71.8114,0.005,-77.8465185001,6188.74702098,194.722809376,0.00694776,-136.366,1.0271,100,0.00104464,5.47893e-07,1,-77.8465185001,0.0228755,108.47,-76.5824
1.0,3809.96771278,0.2,200,-71.4581402506,100.0,1.0,1.0,61.4155,0.01,-71.4581402506,3809.96771278,200.0,0.01,-154.885,1.0,100,0.01,3.50449e-18,2,-71.4581402506,,101.13,-71.4581
1.51993,3806.50269625,0.2,200,-71.3308064306,194.109084241,0.51586,1.00705,54.0988,0.005,-71.3308064306,3806.50269625,195.276117714,0.00754645,-129.583,1.02419,100,0.00256124,7.62526e-07,1,-71.3308064306,0.0309326,100.99,-69.8815
1.0,4977.93439731,0.2,200,-76.742764242,100.0,1.0,1.0,70.2008,0.01,-76.742764242,4977.93439731,200.0,0.01,-160.171,1.0,100,0.01,3.50449e-18,2,-76.742764242,,107.65,-76.7428
1.26341,3787.45750205,0.2,200,-72.1822435018,199.519331758,0.943407,0.99642,65.1241,0.005,-72.1822435018,3787.45750205,199.410014492,0.00633974,-133.367,1.00296,100,0.00473399,6.05271e-08,1,-72.1822435018,0.00240378,101.88,-74.2868
1.0,3804.66731836,0.2,200,-72.4227281566,100.0,1.0,1.0,61.3728,0.01,-72.4227281566,3804.66731836,200.0,0.01,-155.851,1.0,100,0.01,3.50449e-18,2,-72.4227281566,,102.35,-72.4227
1.2391,77.7995226678,0.2,200,-62.2309384151,198.171979773,0.740249,0.990806,40.6137,0.005,-62.2309384151,77.7995226678,198.209392526,0.00625301,-126.066,1.00903,100,0.00373559,2.31768e-07,1,-62.2309384151,0.00910101,90.95,-66.8076
1.0,3786.63845636,0.2,200,-72.308912034,100.0,1.0,1.0,61.2272,0.01,-72.308912034,3786.63845636,200.0,0.01,-155.737,1.0,100,0.01,3.50449e-18,2,-72.308912034,,102.61,-72.3089
1.35473,5030.78609613,0.2,200,-74.4649325886,191.514227988,0.380419,0.988329,56.4754,0.005,-74.4649325886,5030.78609613,192.331244317,0.00685365,-131.087,1.03987,100,0.00192456,1.1133e-06,1,-74.4649325886,0.0434985,104.34,-70.9299
1.0,3820.48311089,0.2,200,-71.5931471609,100.0,1.0,1.0,61.5002,0.01,-71.5931471609,3820.48311089,200.0,0.01,-155.016,1.0,100,0.01,3.50449e-18,2,-71.5931471609,,101.37,-71.5931
1.60572,6223.86881167,0.2,200,-76.9355499342,196.414477645,0.777902,0.989975,65.4081,0.005,-76.9355499342,6223.86881167,196.704085335,0.00810991,-132.72,1.01676,100,0.0039289,4.58672e-07,1,-76.9355499342,0.0179809,106.62,-73.2304
1.0,3794.13466172,0.2,200,-71.275557562,100.0,1.0,1.0,61.2878,0.01,-71.275557562,3794.13466172,200.0,0.01,-154.702,1.0,100,0.01,3.50449e-18,2,-71.275557562,,101.06,-71.2756
1.43208,2603.93653349,0.2,200,-66.5712869826,195.690636815,0.581505,0.993207,49.5435,0.005,-66.5712869826,2603.93653349,195.493010198,0.00720938,-127.212,1.02305,100,0.00292741,5.53301e-07,1,-66.5712869826,0.0218323,94.83,-67.543
1.0,81.3984170603,0.2,200,-60.5756401838,100.0,1.0,1.0,8.97688,0.01,-60.5756401838,81.3984170603,200.0,0.01,-77.6502,1.0,100,0.01,3.50449e-18,2,-60.5756401838,,88.6,-60.5756
1.12747,2594.16451893,0.2,200,-67.6107708183,198.005670555,0.526038,0.993134,30.9032,0.005,-67.6107708183,2594.16451893,198.11621385,0.00567632,-122.74,1.00951,100,0.00264837,2.53074e-07,1,-67.6107708183,0.00998441,96.4,-63.4678
1.0,3766.95321901,0.2,200,-74.214212507,100.0,1.0,1.0,61.0679,0.01,-74.214212507,3766.95321901,200.0,0.01,-157.637,1.0,100,0.01,3.50449e-18,2,-74.214212507,,105.44,-74.2142
1.24318,1374.25859202,0.2,200,-64.8197035019,198.758339561,0.812442,0.993869,47.9394,0.005,-64.8197035019,1374.25859202,198.786466722,0.00625423,-128.318,1.0061,100,0.00408727,1.5696e-07,1,-64.8197035019,0.00620163,93.01,-69.1492
1.0,3799.79513085,0.2,200,-72.6503592923,100.0,1.0,1.0,61.3335,0.01,-72.6503592923,3799.79513085,200.0,0.01,-156.068,1.0,100,0.01,3.50449e-18,2,-72.6503592923,,102.35,-72.6504
1.53746,3819.3648784,0.2,200,-72.294541339,196.174614123,0.442748,0.983803,56.0426,0.005,-72.294541339,3819.3648784,196.754835982,0.00781385,-130.521,1.01649,100,0.00225019,4.89951e-07,1,-72.294541339,0.0189683,101.55,-71.0451
1.0,1351.64936462,0.2,200,-63.4633819409,100.0,1.0,1.0,36.5805,0.01,-63.4633819409,1351.64936462,200.0,0.01,-146.886,1.0,100,0.01,3.50449e-18,2,-63.4633819409,,91.68,-63.4634
1.37352,2608.8956298,0.2,200,-66.456908402,199.017903164,0.925964,1.00236,42.2591,0.005,-66.456908402,2608.8956298,199.089424141,0.00685142,-123.799,1.00457,100,0.00461893,1.2399e-07,1,-66.456908402,0.00498303,95.05,-64.6716
1.0,1355.44548681,0.2,200,-64.2774492383,100.0,1.0,1.0,36.6318,0.01,-64.2774492383,1355.44548681,200.0,0.01,-147.701,1.0,100,0.01,3.50449e-18,2,-64.2774492383,,93.3,-64.2775
1.15773,2600.06716332,0.2,200,-70.9429375301,198.000150883,0.603729,1.00124,39.1364,0.005,-70.9429375301,2600.06716332,197.434130728,0.00578148,-126.22,1.013,100,0.00301491,2.53776e-07,1,-70.9429375301,0.0101762,101.58,-66.8457
1.0,1348.15677913,0.2,200,-63.7454901445,100.0,1.0,1.0,36.5332,0.01,-63.7454901445,1348.15677913,200.0,0.01,-147.152,1.0,100,0.01,3.50449e-18,2,-63.7454901445,,91.82,-63.7455
1.66518,6171.51980818,0.2,200,-78.5687773065,196.655079158,0.886073,1.01982,57.2131,0.005,-78.5687773065,6171.51980818,197.528947855,0.00816408,-129.721,1.01251,100,0.00434426,4.27362e-07,1,-78.5687773065,0.0177788,109.75,-70.3601
1.0,2598.63080194,0.2,200,-69.7918265624,100.0,1.0,1.0,50.7212,0.01,-69.7918265624,2598.63080194,200.0,0.01,-153.22,1.0,100,0.01,3.50449e-18,2,-69.7918265624,,99.37,-69.7918
1.38257,2603.36799743,0.2,200,-66.3944142306,197.400438398,0.656937,1.00853,45.9853,0.005,-66.3944142306,2603.36799743,197.510414282,0.00685437,-126.729,1.0126,100,0.00325689,3.3087e-07,1,-66.3944142306,0.0134616,94.63,-67.3653
1.0,7343.14498674,0.2,200,-81.5758270065,100.0,1.0,1.0,85.2626,0.01,-81.5758270065,7343.14498674,200.0,0.01,-165.004,1.0,100,0.01,3.50449e-18,2,-81.5758270065,,112.31,-81.5758
1.32613,1379.11325011,0.2,200,-63.5755267073,197.942900232,0.654392,0.998867,64.2761,0.005,-63.5755267073,1379.11325011,198.31564489,0.00663817,-131.296,1.00849,100,0.00327567,2.61117e-07,1,-63.5755267073,0.010421,92.0,-72.0532
1.0,4999.25174354,0.2,200,-74.7021704586,100.0,1.0,1.0,70.351,0.01,-74.7021704586,4999.25174354,200.0,0.01,-158.13,1.0,100,0.01,3.50449e-18,2,-74.7021704586,,104.8,-74.7022
1.52361,1350.4605705,0.2,200,-63.5941205959,198.32986728,0.930999,1.01045,54.6838,0.005,-63.5941205959,1350.4605705,198.898573466,0.00753926,-127.969,1.00554,100,0.00460686,2.11582e-07,1,-63.5941205959,0.00864108,91.69,-68.8135
1.0,6176.59519541,0.2,200,-78.5491328056,100.0,1.0,1.0,78.1974,0.01,-78.5491328056,6176.59519541,200.0,0.01,-161.978,1.0,100,0.01,3.50449e-18,2,-78.5491328056,,109.28,-78.5491
1.3982,6230.67512553,0.2,200,-76.4100566626,197.471558546,0.547991,1.00545,75.7008,0.005,-76.4100566626,6230.67512553,197.200301891,0.00695315,-136.038,1.0142,100,0.00272511,3.21713e-07,1,-76.4100566626,0.0130091,105.96,-76.6275
1.0,3804.79267679,0.2,200,-72.2151672688,100.0,1.0,1.0,61.3738,0.01,-72.2151672688,3804.79267679,200.0,0.01,-155.639,1.0,100,0.01,3.50449e-18,2,-72.2151672688,,102.7,-72.2152
1.18903,6213.66563702,0.2,200,-78.5005992608,198.206219626,0.675902,1.00539,69.5096,0.005,-78.5005992608,6213.66563702,198.196069231,0.00591327,-134.105,1.0091,100,0.00336139,2.27394e-07,1,-78.5005992608,0.00919409,108.69,-74.8446
1.0,1355.46457243,0.2,200,-63.2912845801,100.0,1.0,1.0,36.6321,0.01,-63.2912845801,1355.46457243,200.0,0.01,-146.719,1.0,100,0.01,3.50449e-18,2,-63.2912845801,,91.21,-63.2913
1.1051,80.0882902888,0.2,200,-60.9259286052,199.778202853,0.862386,1.00104,25.7132,0.005,-60.9259286052,80.0882902888,199.781585107,0.00551973,-121.067,1.00109,100,0.00430745,2.78941e-08,1,-60.9259286052,0.00111809,89.09,-62.0422
1.0,3800.09396311,0.2,200,-72.3534505251,100.0,1.0,1.0,61.3359,0.01,-72.3534505251,3800.09396311,200.0,0.01,-155.779,1.0,100,0.01,3.50449e-18,2,-72.3534505251,,102.47,-72.3534
1.52889,1352.09347746,0.2,200,-64.4742966995,198.251096227,0.890536,1.00409,47.7816,0.005,-64.4742966995,1352.09347746,198.481424297,0.00761327,-127.151,1.00765,100,0.00443452,2.21649e-07,1,-64.4742966995,0.0089387,92.92,-67.9344
1.0,2589.64642142,0.2,200,-67.7851553762,100.0,1.0,1.0,50.6335,0.01,-67.7851553762,2589.64642142,200.0,0.01,-151.192,1.0,100,0.01,3.50449e-18,2,-67.7851553762,,96.55,-67.7852
1.54236,5019.28310233,0.2,200,-74.8783969919,198.569358411,0.932439,1.00034,60.3885,0.005,-74.8783969919,5019.28310233,198.916377945,0.00770913,-130.241,1.00545,100,0.00466059,1.81031e-07,1,-74.8783969919,0.00724624,104.95,-71.0882
1.0,2612.12991187,0.2,200,-68.0138916804,100.0,1.0,1.0,50.8528,0.01,-68.0138916804,2612.12991187,200.0,0.01,-151.441,1.0,100,0.01,3.50449e-18,2,-68.0138916804,,96.94,-68.0139
1.39233,8471.32851932,0.2,200,-85.0006045213,195.211916672,0.514762,1.01088,69.1165,0.005,-85.0006045213,8471.32851932,194.925722486,0.0068867,-134.793,1.02603,100,0.00254611,6.16271e-07,1,-85.0006045213,0.0251902,116.48,-75.038
1.0,1352.22615005,0.2,200,-64.9480041096,100.0,1.0,1.0,36.5883,0.01,-64.9480041096,1352.22615005,200.0,0.01,-148.253,1.0,100,0.01,3.50449e-18,2,-64.9480041096,,94.25,-64.948
1.27874,4974.04416248,0.2,200,-76.774248673,196.01356346,0.344971,0.993673,50.3459,0.005,-76.774248673,4974.04416248,196.220433983,0.0064344,-129.043,1.01926,100,0.00173584,5.10992e-07,1,-76.774248673,0.0201818,107.83,-69.4858
1.0,7307.65146322,0.2,200,-82.3630400999,100.0,1.0,1.0,85.0563,0.01,-82.3630400999,7307.65146322,200.0,0.01,-165.792,1.0,100,0.01,3.50449e-18,2,-82.3630400999,,113.53,-82.363
1.51684,4998.81920843,0.2,200,-75.1854431093,197.361332565,0.524343,1.01056,74.9079,0.005,-75.1854431093,4998.81920843,196.955164251,0.00750495,-137.073,1.01546,100,0.00259432,3.35916e-07,1,-75.1854431093,0.0137219,105.68,-77.6257
1.0,2606.57209555,0.2,200,-68.9790090479,100.0,1.0,1.0,50.7987,0.01,-68.9790090479,2606.57209555,200.0,0.01,-152.406,1.0,100,0.01,3.50449e-18,2,-68.9790090479,,98.52,-68.979
1.36359,5042.89623539,0.2,200,-73.3379371135,197.203312038,0.707316,1.00408,57.2514,0.005,-73.3379371135,5042.89623539,197.305219613,0.00679023,-129.697,1.01366,100,0.0035222,3.5633e-07,1,-73.3379371135,0.0143698,102.39,-70.3026
1.0,5002.68814054,0.2,200,-75.0380019481,100.0,1.0,1.0,70.3751,0.01,-75.0380019481,5002.68814054,200.0,0.01,-158.466,1.0,100,0.01,3.50449e-18,2,-75.0380019481,,104.75,-75.038
1.41928,3811.02436264,0.2,200,-71.0549204299,197.92883636,0.791683,1.005,62.6425,0.005,-71.0549204299,3811.02436264,197.886065707,0.0070611,-131.72,1.01068,100,0.00393873,2.62919e-07,1,-71.0549204299,0.0106221,100.59,-72.4132
1.0,8404.03098063,0.2,200,-86.1375639158,100.0,1.0,1.0,91.214,0.01,-86.1375639158,8404.03098063,200.0,0.01,-169.566,1.0,100,0.01,3.50449e-18,2,-86.1375639158,,117.79,-86.1376
1.23005,3827.18809725,0.2,200,-70.7504209568,193.948886378,0.304926,1.00539,72.7281,0.005,-70.7504209568,3827.18809725,193.887508325,0.0061173,-136.514,1.03153,100,0.00151646,7.8391e-07,1,-70.7504209568,0.0316952,100.14,-76.5988
1.0,5000.47645521,0.2,200,-75.0659808706,100.0,1.0,1.0,70.3596,0.01,-75.0659808706,5000.47645521,200.0,0.01,-158.492,1.0,100,0.01,3.50449e-18,2,-75.0659808706,,105.43,-75.066
1.20696,5023.44847553,0.2,200,-75.0712792856,192.796873113,0.313997,1.00662,62.0088,0.005,-75.0712792856,5023.44847553,192.368094482,0.00599515,-132.885,1.03967,100,0.00155967,9.38731e-07,1,-75.0712792856,0.0380478,105.33,-72.7331
1.0,2596.14131453,0.2,200,-68.5165198933,100.0,1.0,1.0,50.6969,0.01,-68.5165198933,2596.14131453,200.0,0.01,-151.945,1.0,100,0.01,3.50449e-18,2,-68.5165198933,,98.12,-68.5165
1.28337,3810.17230402,0.2,200,-71.6530460337,193.946671202,0.377305,0.979622,48.805,0.005,-71.6530460337,3810.17230402,195.488818876,0.00655032,-128.251,1.02308,100,0.00192577,7.84198e-07,1,-71.6530460337,0.0301025,101.88,-68.5817
1.0,2598.85659919,0.2,200,-68.1302057521,100.0,1.0,1.0,50.7234,0.01,-68.1302057521,2598.85659919,200.0,0.01,-151.547,1.0,100,0.01,3.50449e-18,2,-68.1302057521,,97.28,-68.1302
1.56328,4986.30530985,0.2,200,-76.227306862,197.227148104,0.788355,0.997848,57.2921,0.005,-76.227306862,4986.30530985,197.164172404,0.00783324,-130.72,1.01438,100,0.00395028,3.53233e-07,1,-76.227306862,0.0140686,106.57,-71.3042
1.0,9512.15423209,0.2,200,-89.4178335619,100.0,1.0,1.0,97.0414,0.01,-89.4178335619,9512.15423209,200.0,0.01,-172.846,1.0,100,0.01,3.50449e-18,2,-89.4178335619,,122.23,-89.4178
1.98205,6223.30863817,0.2,200,-77.8987065609,193.405304584,0.879197,1.02004,83.3427,0.005,-77.8987065609,6223.30863817,195.250528329,0.00971557,-141.821,1.02433,100,0.00430962,8.56733e-07,1,-77.8987065609,0.0356566,108.44,-82.1147
1.0,2626.87015616,0.2,200,-66.3052452159,100.0,1.0,1.0,50.9961,0.01,-66.3052452159,2626.87015616,200.0,0.01,-149.734,1.0,100,0.01,3.50449e-18,2,-66.3052452159,,94.4,-66.3052
1.31326,5022.35118588,0.2,200,-74.5215850793,198.343885461,0.853807,1.00327,59.0811,0.005,-74.5215850793,5022.35118588,198.24517994,0.00654492,-129.137,1.00885,100,0.00425513,2.09798e-07,1,-74.5215850793,0.00844687,104.44,-69.8833
1.0,2604.58303547,0.2,200,-68.6851673928,100.0,1.0,1.0,50.7793,0.01,-68.6851673928,2604.58303547,200.0,0.01,-152.112,1.0,100,0.01,3.50449e-18,2,-68.6851673928,,98.19,-68.6852
3.08723,6160.63554236,0.2,200,-78.5882864605,190.666720805,0.392956,1.01431,59.9102,0.005,-78.5882864605,6160.63554236,194.354805264,0.0152184,-131.665,1.02905,100,0.00193706,1.22992e-06,1,-78.5882864605,0.0506153,109.06,-71.8214
1.0,6174.38604568,0.2,200,-78.8058338904,100.0,1.0,1.0,78.1834,0.01,-78.8058338904,6174.38604568,200.0,0.01,-162.234,1.0,100,0.01,3.50449e-18,2,-78.8058338904,,109.24,-78.8058
2.31814,3828.61437463,0.2,200,-72.5454908997,193.566328194,0.549954,1.00933,63.4743,0.005,-72.5454908997,3828.61437463,194.465889856,0.0114836,-133.785,1.02846,100,0.00272436,8.35125e-07,1,-72.5454908997,0.034031,101.83,-73.9592
1.0,4970.43819175,0.2,200,-75.5798474705,100.0,1.0,1.0,70.1479,0.01,-75.5798474705,4970.43819175,200.0,0.01,-159.006,1.0,100,0.01,3.50449e-18,2,-75.5798474705,,106.24,-75.5798
1.30186,3785.16949887,0.2,200,-73.396212436,199.305997573,0.761586,1.00809,64.6171,0.005,-73.396212436,3785.16949887,199.24386401,0.00645709,-133.37,1.0038,100,0.00377738,8.74826e-08,1,-73.396212436,0.00355614,103.62,-74.2659
1.0,7328.32864451,0.2,200,-81.9876899599,100.0,1.0,1.0,85.1766,0.01,-81.9876899599,7328.32864451,200.0,0.01,-165.423,1.0,100,0.01,3.50449e-18,2,-81.9876899599,,113.1,-81.9877
1.18203,1377.52087952,0.2,200,-65.8966056067,194.609523752,0.401666,1.00406,58.6611,0.005,-65.8966056067,1377.52087952,195.075037867,0.0058863,-132.29,1.02525,100,0.00200022,6.9595e-07,1,-65.8966056067,0.0280642,95.47,-72.5518
1.0,5014.13760087,0.2,200,-74.7000956498,100.0,1.0,1.0,70.4556,0.01,-74.7000956498,5014.13760087,200.0,0.01,-158.127,1.0,100,0.01,3.50449e-18,2,-74.7000956498,,104.76,-74.7001
1.57548,1346.40916836,0.2,200,-61.8994488677,194.92890814,0.528919,0.98004,49.1958,0.005,-61.8994488677,1346.40916836,195.471440472,0.00803785,-126.558,1.02317,100,0.00269845,6.53647e-07,1,-61.8994488677,0.0251126,88.96,-66.8855
1.0,1335.28138377,0.2,200,-63.1450189248,100.0,1.0,1.0,36.3583,0.01,-63.1450189248,1335.28138377,200.0,0.01,-146.573,1.0,100,0.01,3.50449e-18,2,-63.1450189248,,90.92,-63.145
1.119,1360.36804063,0.2,200,-63.4819363356,199.821572032,0.967167,0.997637,35.7673,0.005,-63.4819363356,1360.36804063,199.787152078,0.00560828,-122.269,1.00107,100,0.00484729,2.24365e-08,1,-63.4819363356,0.000893223,91.13,-63.2456
1.0,2613.04500578,0.2,200,-68.1196346289,100.0,1.0,1.0,50.8617,0.01,-68.1196346289,2613.04500578,200.0,0.01,-151.547,1.0,100,0.01,3.50449e-18,2,-68.1196346289,,97.45,-68.1196
1.40144,1371.37316875,0.2,200,-65.5408532606,198.020922614,0.877215,1.00535,41.2947,0.005,-65.5408532606,1371.37316875,198.370115537,0.00696992,-125.556,1.00822,100,0.00436273,2.51114e-07,1,-65.5408532606,0.0101523,95.13,-66.3219
1.0,2611.77750441,0.2,200,-67.0589502504,100.0,1.0,1.0,50.8494,0.01,-67.0589502504,2611.77750441,200.0,0.01,-150.487,1.0,100,0.01,3.50449e-18,2,-67.0589502504,,95.64,-67.059
