MaxNormIw,eRenyi2,VanillaAvgRet,Delta,BatchSize,ESSClassic,MaxVanillaIw,VarJ,J,AvgVanillaIw,EpsThisIter,Bound,MinVanillaIw,VarVanillaIw,VarNormIw,AvgDiscRet,AvgRet,IterType,AvgNormIw,MinNormIw,VarRet,AvgEpLen,ESSRenyi,VarDiscRet
0.01,1.0,55.7857845001,0.4,200,100.0,1.0,21.2507,55.7858,1.0,100,42.2852,1.0,,3.50449e-18,55.7857845001,55.7857845001,2,0.01,0.01,456.155514479,500.0,200.0,456.155514479
0.0308938,2.54787,51.4580182807,0.4,200,72.8370029497,5.81663,37.1522,62.7656,0.941391,100,46.7528,6.08328e-05,1.55498,4.38658e-05,51.4580182807,51.4580182807,1,0.005,3.23101e-07,366.597918079,500.0,78.4969136423,366.597918079
0.01,1.0,57.2170215863,0.4,200,100.0,1.0,18.9346,57.217,1.0,100,43.0464,1.0,,3.50449e-18,57.2170215863,57.2170215863,2,0.01,0.01,362.139891693,500.0,200.0,362.139891693
0.0129334,1.08915,53.5453955132,0.4,200,181.407562949,2.53761,18.7256,56.2424,0.981029,100,45.7851,0.325339,0.0991334,2.57512e-06,53.5453955132,53.5453955132,1,0.005,0.00165815,333.058196935,500.0,183.630107157,333.058196935
0.01,1.0,56.3304037458,0.4,200,100.0,1.0,21.4762,56.3304,1.0,100,43.6752,1.0,,3.50449e-18,56.3304037458,56.3304037458,2,0.01,0.01,465.885437084,500.0,200.0,465.885437084
0.014912,1.21458,56.3172176302,0.4,200,169.279256076,2.96133,21.6944,57.5567,0.992935,100,47.6946,0.0696055,0.179824,4.55979e-06,56.3172176302,56.3172176302,1,0.005,0.000350504,404.945461753,500.0,164.665789285,404.945461753
0.01,1.0,56.7656894264,0.4,200,100.0,1.0,22.6303,56.7657,1.0,100,42.2994,1.0,,3.50449e-18,56.7656894264,56.7656894264,2,0.01,0.01,517.302103226,500.0,200.0,517.302103226
0.0212525,1.33671,54.8177468051,0.4,200,144.061213747,4.25735,27.7617,58.8605,1.00161,100,47.0339,0.00616655,0.391507,9.75624e-06,54.8177468051,54.8177468051,1,0.005,3.07832e-05,494.394172942,500.0,149.620526848,494.394172942
0.01,1.0,54.9754307575,0.4,200,100.0,1.0,22.0467,54.9754,1.0,100,40.8016,1.0,,3.50449e-18,54.9754307575,54.9754307575,2,0.01,0.01,490.966762131,500.0,200.0,490.966762131
0.0242845,1.60447,53.6696572896,0.4,200,127.008493547,4.84622,28.3277,59.0927,0.997802,100,46.3975,0.000414469,0.57505,1.44397e-05,53.6696572896,53.6696572896,1,0.005,2.07691e-06,384.028397047,500.0,124.651530756,384.028397047
0.01,1.0,59.639041555,0.4,200,100.0,1.0,18.5124,59.639,1.0,100,47.6052,1.0,,3.50449e-18,59.639041555,59.639041555,2,0.01,0.01,346.172229119,500.0,200.0,346.172229119
0.049099,1.72746,57.2751323967,0.4,200,104.616949092,10.8413,31.5572,62.4022,1.10402,100,51.2183,0.00370263,1.11686,2.29079e-05,57.2751323967,57.2751323967,1,0.005,1.67689e-05,322.02819218,500.0,115.777190883,322.02819218
0.01,1.0,54.4634545758,0.4,200,100.0,1.0,22.5036,54.4635,1.0,100,41.3468,1.0,,3.50449e-18,54.4634545758,54.4634545758,2,0.01,0.01,511.528413473,500.0,200.0,511.528413473
0.0117956,1.25969,56.1626850524,0.4,200,167.754335168,2.6195,24.3911,57.1942,1.11037,100,46.7845,0.0251546,0.238182,4.82964e-06,56.1626850524,56.1626850524,1,0.005,0.000113271,419.79467517,500.0,158.768944713,419.79467517
0.01,1.0,57.4646585135,0.4,200,100.0,1.0,17.9656,57.4647,1.0,100,45.3665,1.0,,3.50449e-18,57.4646585135,57.4646585135,2,0.01,0.01,326.021808408,500.0,200.0,326.021808408
0.0231686,1.19641,58.1446624137,0.4,200,154.936023831,4.77984,21.3923,59.1924,1.03153,100,49.1422,0.262354,0.311044,7.30792e-06,58.1446624137,58.1446624137,1,0.005,0.00127167,354.143066371,500.0,167.166465745,354.143066371
0.01,1.0,53.0611434571,0.4,200,100.0,1.0,19.4529,53.0611,1.0,100,39.2279,1.0,,3.50449e-18,53.0611434571,53.0611434571,2,0.01,0.01,382.23777712,500.0,200.0,382.23777712
0.0120313,1.06677,56.3505806852,0.4,200,184.313677535,2.43411,19.7042,55.3339,1.01158,100,45.2311,0.0930672,0.0875265,2.13836e-06,56.3505806852,56.3505806852,1,0.005,0.000460009,308.917510306,500.0,187.482620338,308.917510306
0.01,1.0,62.3119008879,0.4,200,100.0,1.0,20.2117,62.3119,1.0,100,47.6681,1.0,,3.50449e-18,62.3119008879,62.3119008879,2,0.01,0.01,412.638183474,500.0,200.0,412.638183474
0.0133718,1.14186,54.3814675231,0.4,200,171.534724704,2.62618,23.1844,59.4067,0.981985,100,48.3418,0.138136,0.160823,4.16945e-06,54.3814675231,54.3814675231,1,0.005,0.00070335,421.777062879,500.0,175.152636714,421.777062879
0.01,1.0,54.8576870431,0.4,200,100.0,1.0,17.3507,54.8577,1.0,100,43.1629,1.0,,3.50449e-18,54.8576870431,54.8576870431,2,0.01,0.01,304.086349892,500.0,200.0,304.086349892
0.0111296,1.04761,57.3120064388,0.4,200,189.210353752,2.26245,18.8343,56.5382,1.01641,100,46.2682,0.324439,0.0592081,1.43278e-06,57.3120064388,57.3120064388,1,0.005,0.001596,363.592630662,500.0,190.911643992,363.592630662
0.01,1.0,58.9851250998,0.4,200,100.0,1.0,18.8368,58.9851,1.0,100,47.0567,1.0,,3.50449e-18,58.9851250998,58.9851250998,2,0.01,0.01,358.410347819,500.0,200.0,358.410347819
0.458614,2.26585,54.273077675,0.4,200,4.68447426422,175.925,42.5937,65.1398,1.91801,100,52.2836,0.00570375,154.154,0.00104759,54.273077675,54.273077675,1,0.005,1.48689e-05,374.245399669,500.0,88.2671121932,374.245399669
0.01,1.0,57.5522868125,0.4,200,100.0,1.0,20.7107,57.5523,1.0,100,43.2448,1.0,,3.50449e-18,57.5522868125,57.5522868125,2,0.01,0.01,433.267445838,500.0,200.0,433.267445838
0.0375102,1.43175,55.5602608298,0.4,200,123.948894397,7.99673,24.4917,60.4095,1.06594,100,48.304,0.00467543,0.700659,1.54163e-05,55.5602608298,55.5602608298,1,0.005,2.1931e-05,484.349786999,500.0,139.688988058,484.349786999
0.01,1.0,60.7838982211,0.4,200,100.0,1.0,18.2208,60.7839,1.0,100,48.2275,1.0,,3.50449e-18,60.7838982211,60.7838982211,2,0.01,0.01,335.35239702,500.0,200.0,335.35239702
0.010577,1.18253,58.1558999457,0.4,200,168.469332726,2.0594,19.7554,60.8758,0.973534,100,50.6892,0.197505,0.178275,4.7025e-06,58.1558999457,58.1558999457,1,0.005,0.00101437,305.47953762,500.0,169.128502942,305.47953762
0.01,1.0,56.5444434494,0.4,200,100.0,1.0,19.9098,56.5444,1.0,100,41.5161,1.0,,3.50449e-18,56.5444434494,56.5444434494,2,0.01,0.01,400.404416721,500.0,200.0,400.404416721
0.0168268,1.15539,57.847191242,0.4,200,168.008848305,3.47215,22.8619,58.5274,1.03174,100,47.1049,0.0547144,0.20371,4.78427e-06,57.847191242,57.847191242,1,0.005,0.000265157,440.60312843,500.0,173.101862485,440.60312843
0.01,1.0,55.7754724592,0.4,200,100.0,1.0,19.0235,55.7755,1.0,100,43.8522,1.0,,3.50449e-18,55.7754724592,55.7754724592,2,0.01,0.01,365.548475525,500.0,200.0,365.548475525
0.0781178,1.76596,57.4614442125,0.4,200,81.9365583459,16.4728,42.6185,61.5756,1.05435,100,48.2338,0.0105463,1.60986,3.62038e-05,57.4614442125,57.4614442125,1,0.005,5.00132e-05,434.535164188,500.0,113.252696813,434.535164188
0.01,1.0,55.0605259988,0.4,200,100.0,1.0,20.8016,55.0605,1.0,100,41.2085,1.0,,3.50449e-18,55.0605259988,55.0605259988,2,0.01,0.01,437.077718277,500.0,200.0,437.077718277
0.0289965,1.1879,60.6294959364,0.4,200,145.839791418,5.9504,22.8389,59.4009,1.02606,100,48.7254,0.43475,0.392937,9.33085e-06,60.6294959364,60.6294959364,1,0.005,0.00211855,371.292224,500.0,168.364212754,371.292224
0.01,1.0,56.8951767134,0.4,200,100.0,1.0,20.7892,56.8952,1.0,100,42.027,1.0,,3.50449e-18,56.8951767134,56.8951767134,2,0.01,0.01,436.555846627,500.0,200.0,436.555846627
0.0124844,1.34616,54.5763769818,0.4,200,150.177876814,2.5027,25.2702,58.6533,1.00233,100,46.4553,0.0014381,0.334977,8.33552e-06,54.5763769818,54.5763769818,1,0.005,7.17378e-06,487.459698927,500.0,148.571085483,487.459698927
0.01,1.0,58.5872108183,0.4,200,100.0,1.0,21.5436,58.5872,1.0,100,43.1085,1.0,,3.50449e-18,58.5872108183,58.5872108183,2,0.01,0.01,468.815213671,500.0,200.0,468.815213671
0.0119014,1.19381,58.5655952826,0.4,200,169.065817174,2.26327,23.1542,60.7086,0.95084,100,48.7498,0.0926515,0.166255,4.59726e-06,58.5655952826,58.5655952826,1,0.005,0.000487208,398.280429901,500.0,167.530413613,398.280429901
0.01,1.0,59.4547325601,0.4,200,100.0,1.0,19.7554,59.4547,1.0,100,44.7772,1.0,,3.50449e-18,59.4547325601,59.4547325601,2,0.01,0.01,394.218285102,500.0,200.0,394.218285102
0.0977588,1.62563,56.4436341254,0.4,200,64.5451035787,20.6175,72.3608,65.8931,1.05451,100,51.9311,0.105676,2.34537,5.27288e-05,56.4436341254,56.4436341254,1,0.005,0.000501066,537.845953528,500.0,123.029260084,537.845953528
0.01,1.0,55.845974173,0.4,200,100.0,1.0,18.7555,55.846,1.0,100,40.5692,1.0,,3.50449e-18,55.845974173,55.845974173,2,0.01,0.01,355.32189883,500.0,200.0,355.32189883
0.00931281,1.05818,56.5472982307,0.4,200,191.475758311,1.85243,19.9513,56.8629,0.994562,100,45.7508,0.564928,0.0442571,1.11856e-06,56.5472982307,56.5472982307,1,0.005,0.00284009,384.264540943,500.0,189.003212123,384.264540943
0.01,1.0,56.2253913439,0.4,200,100.0,1.0,21.0671,56.2254,1.0,100,40.4758,1.0,,3.50449e-18,56.2253913439,56.2253913439,2,0.01,0.01,448.30639138,500.0,200.0,448.30639138
0.0162824,1.07675,60.0261910308,0.4,200,182.085570109,3.18942,19.9303,58.966,0.979403,100,47.4098,0.299841,0.094848,2.47198e-06,60.0261910308,60.0261910308,1,0.005,0.00153073,328.618089136,500.0,185.743349108,328.618089136
0.01,1.0,61.0812985872,0.4,200,100.0,1.0,23.5142,61.0813,1.0,100,47.5999,1.0,,3.50449e-18,61.0812985872,61.0812985872,2,0.01,0.01,558.503572135,500.0,200.0,558.503572135
0.00996745,1.26746,56.5849401767,0.4,200,159.647026857,1.96875,23.8842,61.1443,0.987588,100,50.4122,0.0346079,0.247767,6.35085e-06,56.5849401767,56.5849401767,1,0.005,0.000175214,431.726673842,500.0,157.796501848,431.726673842
0.01,1.0,53.2784840067,0.4,200,100.0,1.0,20.5213,53.2785,1.0,100,38.4555,1.0,,3.50449e-18,53.2784840067,53.2784840067,2,0.01,0.01,425.377458317,500.0,200.0,425.377458317
0.0238126,1.38218,55.2159444859,0.4,200,137.207710158,4.83908,32.0213,57.1816,1.01607,100,44.859,0.024678,0.474848,1.14986e-05,55.2159444859,55.2159444859,1,0.005,0.000121438,461.528084917,500.0,144.698681833,461.528084917
0.01,1.0,60.0242077452,0.4,200,100.0,1.0,18.9905,60.0242,1.0,100,47.3258,1.0,,3.50449e-18,60.0242077452,60.0242077452,2,0.01,0.01,364.282062378,500.0,200.0,364.282062378
0.0429946,1.41073,58.6912487338,0.4,200,115.680584884,9.26315,22.1157,62.2732,1.07725,100,51.6084,0.171668,0.850106,1.8314e-05,58.6912487338,58.6912487338,1,0.005,0.000796794,327.481883694,500.0,141.771015506,327.481883694
0.01,1.0,58.2155147483,0.4,200,100.0,1.0,18.6673,58.2155,1.0,100,45.7913,1.0,,3.50449e-18,58.2155147483,58.2155147483,2,0.01,0.01,351.988548791,500.0,200.0,351.988548791
0.0137858,1.12998,57.9099525042,0.4,200,181.138649062,2.69161,20.1369,59.5687,0.976226,100,48.1997,0.44191,0.0997329,2.61624e-06,57.9099525042,57.9099525042,1,0.005,0.00226336,401.317545765,500.0,176.99408269,401.317545765
0.01,1.0,58.7326115702,0.4,200,100.0,1.0,20.8253,58.7326,1.0,100,45.7471,1.0,,3.50449e-18,58.7326115702,58.7326115702,2,0.01,0.01,438.074670012,500.0,200.0,438.074670012
0.0277523,1.34817,56.3160442505,0.4,200,143.45921819,5.74574,22.9976,59.9785,1.03518,100,49.3171,0.036964,0.424469,9.90263e-06,56.3160442505,56.3160442505,1,0.005,0.000178538,413.318946224,500.0,148.349134224,413.318946224
0.01,1.0,58.2824459314,0.4,200,100.0,1.0,21.8938,58.2824,1.0,100,43.8268,1.0,,3.50449e-18,58.2824459314,58.2824459314,2,0.01,0.01,484.180332295,500.0,200.0,484.180332295
0.0118767,1.21797,59.0849261395,0.4,200,170.450814906,2.34959,21.2255,60.582,0.989164,100,49.3011,0.00668635,0.170474,4.35574e-06,59.0849261395,59.0849261395,1,0.005,3.3798e-05,351.777003243,500.0,164.207671239,351.777003243
0.01,1.0,56.8979175315,0.4,200,100.0,1.0,19.7153,56.8979,1.0,100,43.1924,1.0,,3.50449e-18,56.8979175315,56.8979175315,2,0.01,0.01,392.61854384,500.0,200.0,392.61854384
0.513327,1.0,55.7031449448,0.4,200,3.75366834181,184.019,56.3484,65.4351,1.79241,100,55.7438,0.264067,168.81,0.0013136,55.7031449448,55.7031449448,1,0.005,0.000736625,391.614814178,500.0,199.999141697,391.614814178
0.01,1.0,62.6678591813,0.4,200,100.0,1.0,20.8789,62.6679,1.0,100,47.8457,1.0,,3.50449e-18,62.6678591813,62.6678591813,2,0.01,0.01,440.331464168,500.0,200.0,440.331464168
0.0188379,1.21415,56.1516611808,0.4,200,162.155765748,3.71065,23.8338,61.0832,0.984887,100,49.5345,0.125704,0.227519,5.86388e-06,56.1516611808,56.1516611808,1,0.005,0.000638165,473.459722066,500.0,164.7239596,473.459722066
0.01,1.0,58.4511223214,0.4,200,100.0,1.0,20.0914,58.4511,1.0,100,42.7173,1.0,,3.50449e-18,58.4511223214,58.4511223214,2,0.01,0.01,407.743294318,500.0,200.0,407.743294318
0.0122182,1.36612,58.1677207081,0.4,200,146.620347335,2.35601,24.3508,61.9488,0.964143,100,48.9453,0.00572882,0.340127,9.14742e-06,58.1677207081,58.1677207081,1,0.005,2.97094e-05,418.09607153,500.0,146.400204331,418.09607153
0.01,1.0,63.4036914894,0.4,200,100.0,1.0,21.5327,63.4037,1.0,100,49.5162,1.0,,3.50449e-18,63.4036914894,63.4036914894,2,0.01,0.01,468.341760858,500.0,200.0,468.341760858
0.0241488,1.26584,58.0973375825,0.4,200,155.81599081,4.92122,23.4105,63.1043,1.01894,100,52.0559,0.0624114,0.295887,7.12476e-06,58.0973375825,58.0973375825,1,0.005,0.000306257,395.917352935,500.0,157.997576717,395.917352935
0.01,1.0,58.9872918791,0.4,200,100.0,1.0,20.8126,58.9873,1.0,100,46.3041,1.0,,3.50449e-18,58.9872918791,58.9872918791,2,0.01,0.01,437.538074192,500.0,200.0,437.538074192
0.0386246,1.29123,57.15851929,0.4,200,135.931840651,7.94505,28.1556,60.1902,1.0285,100,49.9993,0.50872,0.501075,1.18424e-05,57.15851929,57.15851929,1,0.005,0.00247313,488.736552247,500.0,154.891263154,488.736552247
0.01,1.0,59.4307012327,0.4,200,100.0,1.0,21.0976,59.4307,1.0,100,45.4052,1.0,,3.50449e-18,59.4307012327,59.4307012327,2,0.01,0.01,449.605204401,500.0,200.0,449.605204401
0.015892,1.1585,56.8322947138,0.4,200,173.249319246,3.05108,19.9587,59.5387,0.959942,100,48.8641,0.0943293,0.142998,3.87954e-06,56.8322947138,56.8322947138,1,0.005,0.000491328,336.231701415,500.0,172.63703718,336.231701415
0.01,1.0,57.6039997927,0.4,200,100.0,1.0,20.4839,57.604,1.0,100,45.6015,1.0,,3.50449e-18,57.6039997927,57.6039997927,2,0.01,0.01,423.826860874,500.0,200.0,423.826860874
0.03055,2.31215,55.3781831746,0.4,200,79.3438448356,5.87637,29.9799,63.0203,0.961762,100,49.115,8.19431e-06,1.41367,3.82079e-05,55.3781831746,55.3781831746,1,0.005,4.26005e-08,392.729518837,500.0,86.4994533854,392.729518837
0.01,1.0,58.8925832553,0.4,200,100.0,1.0,18.4971,58.8926,1.0,100,46.3445,1.0,,3.50449e-18,58.8925832553,58.8925832553,2,0.01,0.01,345.598786458,500.0,200.0,345.598786458
0.0190771,1.20844,55.9782708354,0.4,200,163.335521493,3.80028,19.9515,59.5524,0.996032,100,47.9331,0.0874446,0.223815,5.64004e-06,55.9782708354,55.9782708354,1,0.005,0.000438965,413.274515717,500.0,165.502851107,413.274515717
0.01,1.0,60.9048506487,0.4,200,100.0,1.0,21.6461,60.9048,1.0,100,48.0378,1.0,,3.50449e-18,60.9048506487,60.9048506487,2,0.01,0.01,473.286512313,500.0,200.0,473.286512313
0.0204242,1.56721,54.838600667,0.4,200,130.441349047,4.31653,28.2746,62.586,1.05672,100,51.1959,0.0253422,0.598457,1.33984e-05,54.838600667,54.838600667,1,0.005,0.00011991,503.326387494,500.0,127.615397383,503.326387494
0.01,1.0,57.6652353404,0.4,200,100.0,1.0,22.2908,57.6652,1.0,100,43.6369,1.0,,3.50449e-18,57.6652353404,57.6652353404,2,0.01,0.01,501.898652887,500.0,200.0,501.898652887
0.0106132,1.18137,60.2375338365,0.4,200,172.345087898,2.18121,23.2234,60.4032,1.02759,100,48.4262,0.0805461,0.170291,4.03172e-06,60.2375338365,60.2375338365,1,0.005,0.000391917,357.632023626,500.0,169.295514902,357.632023626
0.01,1.0,61.1725282083,0.4,200,100.0,1.0,22.1147,61.1725,1.0,100,46.3559,1.0,,3.50449e-18,61.1725282083,61.1725282083,2,0.01,0.01,493.999644256,500.0,200.0,493.999644256
0.0248768,1.53701,58.7570489585,0.4,200,126.020697398,4.87193,25.7953,64.3322,0.97921,100,51.3433,0.000324918,0.565714,1.47498e-05,58.7570489585,58.7570489585,1,0.005,1.65908e-06,406.106833713,500.0,130.122804967,406.106833713
0.01,1.0,58.9357715125,0.4,200,100.0,1.0,20.6209,58.9358,1.0,100,43.6299,1.0,,3.50449e-18,58.9357715125,58.9357715125,2,0.01,0.01,429.514813505,500.0,200.0,429.514813505
0.0130243,1.09135,55.0812159762,0.4,200,183.781879143,2.69408,20.6573,58.0003,1.03425,100,46.6938,0.530911,0.0948693,2.21726e-06,55.0812159762,55.0812159762,1,0.005,0.00256665,369.366267352,500.0,183.258992623,369.366267352
0.01,1.0,61.140678768,0.4,200,100.0,1.0,20.4467,61.1407,1.0,100,44.0925,1.0,,3.50449e-18,61.140678768,61.140678768,2,0.01,0.01,422.291706194,500.0,200.0,422.291706194
0.548417,1.0,61.9311229679,0.4,200,2.71460315537,8.20823,52.2857,90.2127,0.0748357,100,78.1578,,0.409056,0.00182602,61.9311229679,61.9311229679,1,0.005,,356.688672035,500.0,199.999618531,356.688672035
0.01,1.0,55.2497494227,0.4,200,100.0,1.0,21.0132,55.2497,1.0,100,43.5011,1.0,,3.50449e-18,55.2497494227,55.2497494227,2,0.01,0.01,446.013729516,500.0,200.0,446.013729516
nan,nan,61.9311229679,0.4,300,nan,inf,nan,nan,inf,100,nan,0.121829,nan,nan,56.9393200241,61.9311229679,,nan,nan,356.688672035,500.0,nan,435.835939609
0.0162921,1.13143,59.1725576679,0.4,300,248.357418874,4.92144,19.8714,61.9705,1.00692,100,51.5009,0.157476,0.211527,2.31813e-06,59.1725576679,59.1725576679,1,0.00333333,0.000521316,420.938780462,500.0,265.150726378,420.938780462
0.01,1.0,57.8313855081,0.4,300,100.0,1.0,18.7607,57.8314,1.0,100,41.9405,1.0,,3.50449e-18,57.8313855081,57.8313855081,2,0.01,0.01,355.51737879,500.0,300.0,355.51737879
0.005,1.0,56.612609927,0.4,300,200.000000102,1.0,20.1175,57.222,1.0,100,45.9855,1.0,,2.1793e-19,56.612609927,56.612609927,2,0.005,0.005,461.340195217,500.0,300.0,461.340195217
0.0173186,1.3194,60.6287589428,0.4,300,226.5008542,5.22526,23.8529,60.3684,1.00571,100,49.83,0.0234189,0.329313,3.61759e-06,60.6287589428,60.6287589428,1,0.00333333,7.76198e-05,393.715337823,500.0,227.375800544,393.715337823
0.01,1.0,60.1156480869,0.4,300,100.0,1.0,18.7169,60.1156,1.0,100,47.0941,1.0,,3.50449e-18,60.1156480869,60.1156480869,2,0.01,0.01,353.862507812,500.0,300.0,353.862507812
0.005,1.0,55.785204698,0.4,300,200.000000102,1.0,19.2226,57.9504,1.0,100,48.7428,1.0,,2.1793e-19,55.785204698,55.785204698,2,0.005,0.005,383.146486704,500.0,300.0,383.146486704
0.21021,3.3555,55.5655616452,0.4,300,20.4690227525,75.6744,172.54,68.9628,1.19998,100,53.9844,0.0242718,19.7303,0.000152244,55.5655616452,55.5655616452,1,0.00333333,6.74225e-05,464.270889935,500.0,89.4053525497,464.270889935
0.01,1.0,58.8920127319,0.4,300,100.0,1.0,23.5696,58.892,1.0,100,43.91,1.0,,3.50449e-18,58.8920127319,58.8920127319,2,0.01,0.01,561.137383046,500.0,300.0,561.137383046
0.005,1.0,56.9539197413,0.4,300,200.000000102,1.0,22.4074,57.923,1.0,100,46.702,1.0,,2.1793e-19,56.9539197413,56.9539197413,2,0.005,0.005,451.294074749,500.0,300.0,451.294074749
0.00699582,1.16523,60.1265241086,0.4,300,260.288837459,2.10364,23.3861,60.2154,1.00233,100,50.3255,0.109885,0.15379,1.70084e-06,60.1265241086,60.1265241086,1,0.00333333,0.00036543,415.820240625,500.0,257.459629319,415.820240625
0.01,1.0,61.0351298284,0.4,300,100.0,1.0,20.4296,61.0351,1.0,100,47.4506,1.0,,3.50449e-18,61.0351298284,61.0351298284,2,0.01,0.01,421.58266197,500.0,300.0,421.58266197
0.005,1.0,57.0676571292,0.4,300,200.000000102,1.0,21.4205,59.0514,1.0,100,48.434,1.0,,2.1793e-19,57.0676571292,57.0676571292,2,0.005,0.005,497.412853982,500.0,300.0,497.412853982
0.204268,2.44167,61.7764797809,0.4,300,20.896171392,76.0278,88.6756,68.1197,1.24065,100,52.5909,0.0728602,20.6277,0.000148904,61.7764797809,61.7764797809,1,0.00333333,0.000195757,403.853759649,500.0,122.866621457,403.853759649
0.01,1.0,57.5381303796,0.4,300,100.0,1.0,20.0571,57.5381,1.0,100,44.6691,1.0,,3.50449e-18,57.5381303796,57.5381303796,2,0.01,0.01,406.352681606,500.0,300.0,406.352681606
0.005,1.0,59.1330803363,0.4,300,200.000000102,1.0,20.6231,58.3356,1.0,100,49.2358,1.0,,2.1793e-19,59.1330803363,59.1330803363,2,0.005,0.005,451.576779064,500.0,300.0,451.576779064
0.0101988,1.18369,57.7547533784,0.4,300,254.962498061,2.97866,21.7785,59.4505,0.973535,100,50.7924,0.136203,0.167977,1.96927e-06,57.7547533784,57.7547533784,1,0.00333333,0.000466352,456.583188009,500.0,253.445435835,456.583188009
0.01,1.0,56.4867168794,0.4,300,100.0,1.0,20.0449,56.4867,1.0,100,44.5139,1.0,,3.50449e-18,56.4867168794,56.4867168794,2,0.01,0.01,405.857619902,500.0,300.0,405.857619902
0.005,1.0,56.3655412222,0.4,300,200.000000102,1.0,19.206,56.4261,1.0,100,47.9601,1.0,,2.1793e-19,56.3655412222,56.3655412222,2,0.005,0.005,339.327270871,500.0,300.0,339.327270871
0.016911,1.39456,58.8141146277,0.4,300,203.926875745,5.02734,22.9419,59.6439,0.99094,100,51.4809,0.000868806,0.464165,5.25213e-06,58.8141146277,58.8141146277,1,0.00333333,2.9225e-06,437.36388194,500.0,215.121692147,437.36388194
0.01,1.0,55.9569408664,0.4,300,100.0,1.0,21.7693,55.9569,1.0,100,40.8137,1.0,,3.50449e-18,55.9569408664,55.9569408664,2,0.01,0.01,478.690954762,500.0,300.0,478.690954762
0.005,1.0,54.0971522141,0.4,300,200.000000102,1.0,22.3651,55.027,1.0,100,44.3192,1.0,,2.1793e-19,54.0971522141,54.0971522141,2,0.005,0.005,530.066164054,500.0,300.0,530.066164054
0.00707725,1.18329,56.8887768057,0.4,300,256.5498027,2.09513,23.8329,57.062,0.986789,100,47.5515,0.0535598,0.165469,1.8881e-06,56.8887768057,56.8887768057,1,0.00333333,0.000180923,378.427121938,500.0,253.531329462,378.427121938
0.01,1.0,57.0294972139,0.4,300,100.0,1.0,21.0333,57.0295,1.0,100,42.143,1.0,,3.50449e-18,57.0294972139,57.0294972139,2,0.01,0.01,446.866970456,500.0,300.0,446.866970456
0.005,1.0,57.089084544,0.4,300,200.000000102,1.0,20.228,57.0593,1.0,100,46.533,1.0,,2.1793e-19,57.089084544,57.089084544,2,0.005,0.005,379.74000706,500.0,300.0,379.74000706
0.0123056,1.1615,55.9260412117,0.4,300,256.503014536,3.73545,21.1785,58.0437,1.01186,100,48.7809,0.0840252,0.174202,1.89049e-06,55.9260412117,55.9260412117,1,0.00333333,0.000276802,441.082932633,500.0,258.285881549,441.082932633
0.01,1.0,58.4132289201,0.4,300,100.0,1.0,21.9275,58.4132,1.0,100,44.3794,1.0,,3.50449e-18,58.4132289201,58.4132289201,2,0.01,0.01,485.669855069,500.0,300.0,485.669855069
0.005,1.0,57.6178835112,0.4,300,200.000000102,1.0,21.7737,58.0156,1.0,100,47.6353,1.0,,2.1793e-19,57.6178835112,57.6178835112,2,0.005,0.005,471.774976137,500.0,300.0,471.774976137
0.0188129,1.14343,56.7773413594,0.4,300,247.425200438,5.84206,22.3617,58.6306,1.03512,100,49.3042,0.170849,0.228435,2.36887e-06,56.7773413594,56.7773413594,1,0.00333333,0.000550177,401.048229633,500.0,262.369364352,401.048229633
0.01,1.0,62.5785995124,0.4,300,100.0,1.0,20.2369,62.5786,1.0,100,47.8016,1.0,,3.50449e-18,62.5785995124,62.5785995124,2,0.01,0.01,413.669840287,500.0,300.0,413.669840287
0.005,1.0,59.2758223503,0.4,300,200.000000102,1.0,21.2652,60.9272,1.0,100,50.3264,1.0,,2.1793e-19,59.2758223503,59.2758223503,2,0.005,0.005,494.373853594,500.0,300.0,494.373853594
0.00751523,1.17695,58.1045659659,0.4,300,257.377478494,2.26781,21.7754,61.3879,1.00587,100,51.9977,0.168855,0.168114,1.84619e-06,58.1045659659,58.1045659659,1,0.00333333,0.000559564,401.689349678,500.0,254.895566634,401.689349678
0.01,1.0,58.093948942,0.4,300,100.0,1.0,22.0125,58.0939,1.0,100,42.6572,1.0,,3.50449e-18,58.093948942,58.093948942,2,0.01,0.01,489.445967657,500.0,300.0,489.445967657
0.005,1.0,60.5978540149,0.4,300,200.000000102,1.0,22.8799,59.3459,1.0,100,48.4305,1.0,,2.1793e-19,60.5978540149,60.5978540149,2,0.005,0.005,564.945086518,500.0,300.0,564.945086518
0.0189273,1.23482,57.9467848088,0.4,300,232.590498072,5.89879,26.0754,60.996,1.03885,100,51.0923,0.17902,0.313824,3.231e-06,57.9467848088,57.9467848088,1,0.00333333,0.000574418,437.58710881,500.0,242.950716264,437.58710881
0.01,1.0,57.553312331,0.4,300,100.0,1.0,20.406,57.5533,1.0,100,44.6197,1.0,,3.50449e-18,57.553312331,57.553312331,2,0.01,0.01,420.610302477,500.0,300.0,420.610302477
0.005,1.0,56.0079920622,0.4,300,200.000000102,1.0,20.7376,56.7806,1.0,100,47.6352,1.0,,2.1793e-19,56.0079920622,56.0079920622,2,0.005,0.005,446.971578109,500.0,300.0,446.971578109
0.00676317,1.22385,60.7214200528,0.4,300,244.315884452,1.99544,24.692,59.4362,0.983482,100,49.8881,0.0085513,0.221189,2.5409e-06,60.7214200528,60.7214200528,1,0.00333333,2.89831e-05,494.915774952,500.0,245.127599519,494.915774952
