delta,AvgDiscRet,VarDiscRet,BatchSize,VanillaAvgRet,AvgNormIw,J,MaxNormIw,VarVanillaIw,MinNormIw,MaxVanillaIw,AvgVanillaIw,MinVanillaIw,EpsThisIter,VarJ,renyi2,AvgRet,SamplesThisIter,AvgEpLen,VarRet,Bound,VarNormIw,ESSRenyi,ESSClassic,IterType
0.3,-57.3974511406,53.2244404546,100,-57.3974511406,9.3214e-06,-9903.19,0.000130051,0.487473,2.44682e-10,13.3295,0.95539,2.50785e-05,596,185.463,inf,-57.3974511406,50000,83.8926174497,53.2244404546,-59.2963,4.64036e-11,,3.87186024691,1
0.3,-57.7172412694,50.0977291397,100,-57.7172412694,9.36856e-06,-10020.3,6.56169e-05,0.343539,4.19204e-09,6.49024,0.926655,0.000414639,593,119.556,inf,-57.7172412694,50000,84.3170320405,50.0977291397,-59.861,3.51144e-11,,3.64909688311,1
0.3,-57.5223100418,53.2098870431,100,-57.5223100418,9.35279e-06,-9929.77,8.82272e-05,0.467536,5.47039e-10,8.83949,0.937057,5.48079e-05,594,135.978,inf,-57.5223100418,50000,84.1750841751,53.2098870431,-58.8465,4.65764e-11,,4.18401507985,1
0.3,-57.9487214189,64.4178736422,100,-57.9487214189,9.43218e-06,-9898.02,0.000176544,0.761672,6.87692e-10,18.3839,0.982196,7.1611e-05,589,229.209,inf,-57.9487214189,50000,84.8896434635,64.4178736422,-58.8702,7.02418e-11,,4.08755595025,1
0.3,-57.3095504832,57.4735743682,100,-57.3095504832,9.30579e-06,-9827.99,0.000193538,0.625041,2.85573e-11,20.1765,0.970134,2.97711e-06,597,283.954,inf,-57.3095504832,50000,83.7520938023,57.4735743682,-58.8325,5.7511e-11,,3.84970989566,1
0.3,-57.8639512766,61.1348061083,100,-57.8639512766,9.43218e-06,-9989.39,0.000181401,0.406053,2.65313e-10,18.2729,0.950122,2.67255e-05,589,219.978,inf,-57.8639512766,50000,84.8896434635,61.1348061083,-60.4246,4.00173e-11,,3.92930052337,1
0.3,-57.7986301083,53.0327708569,100,-57.7986301083,9.36856e-06,-9945.84,0.000124261,0.560938,2.01262e-09,12.5777,0.948292,0.000203718,593,153.358,inf,-57.7986301083,50000,84.3170320405,53.0327708569,-59.1077,5.4749e-11,,3.76758016443,1
0.3,-57.6340995471,53.7489842522,100,-57.6340995471,9.36856e-06,-9947.95,7.19583e-05,0.441168,3.03207e-10,7.23228,0.941602,3.04743e-05,593,131.206,inf,-57.6340995471,50000,84.3170320405,53.7489842522,-59.369,4.36732e-11,,3.42038633598,1
0.3,-57.1602926236,51.6096592225,100,-57.1602926236,9.29022e-06,-9852.4,0.000156053,0.648164,1.19698e-09,16.4572,0.979741,0.000126233,598,187.384,inf,-57.1602926236,50000,83.6120401338,51.6096592225,-58.4068,5.82794e-11,,3.86562707114,1
0.3,-57.4337275914,45.2859211854,100,-57.4337275914,9.33707e-06,-9984.58,8.20484e-05,0.31741,2.52084e-10,8.05085,0.916182,2.47353e-05,595,116.044,inf,-57.4337275914,50000,84.0336134454,45.2859211854,-59.7127,3.29669e-11,,3.78497920332,1
0.3,-57.5634798101,51.6099249915,100,-57.5634798101,9.35279e-06,-9944.21,9.60125e-05,0.447365,6.17459e-10,9.56791,0.932031,6.15315e-05,594,135.346,inf,-57.5634798101,50000,84.1750841751,51.6099249915,-58.8321,4.50488e-11,,3.87632600466,1
0.3,-58.1412368439,57.624407388,100,-58.1412368439,9.46432e-06,-10145.5,8.88296e-05,0.238151,1.46255e-08,8.76248,0.933595,0.00144271,587,134.546,inf,-58.1412368439,50000,85.1788756388,57.624407388,-61.9985,2.44745e-11,,3.63434296432,1
0.3,-57.8730831311,58.7939860494,100,-57.8730831311,9.40026e-06,-10061.5,0.000138439,0.370242,1.23064e-08,14.3515,0.974494,0.00127577,591,220.357,inf,-57.8730831311,50000,84.6023688663,58.7939860494,-60.6304,3.44515e-11,,3.57574462465,1
0.3,-58.1700452574,72.3845197268,100,-58.1700452574,9.46432e-06,-10097.3,0.000182756,0.405675,1.60953e-08,19.1482,0.991624,0.00168638,587,352.169,inf,-58.1700452574,50000,85.1788756388,72.3845197268,-61.2667,3.69541e-11,,3.74090173632,1
0.3,-56.9789339212,49.1571679608,100,-56.9789339212,9.25926e-06,-9815.03,0.000248405,0.620101,4.07849e-09,26.0892,0.972469,0.00042835,600,343.625,inf,-56.9789339212,50000,83.3333333333,49.1571679608,-58.2357,5.62164e-11,,3.55281321975,1
0.3,-57.4949298644,51.0665416126,100,-57.4949298644,9.36856e-06,-9891.01,0.000251027,0.649421,2.28614e-10,26.0711,0.972996,2.37432e-05,593,270.111,inf,-57.4949298644,50000,84.3170320405,51.0665416126,-58.7034,6.02074e-11,,3.56451506293,1
0.3,-57.6196357975,65.026206024,100,-57.6196357975,9.35279e-06,-9870.34,0.000249114,0.943899,2.32877e-08,27.0978,1.01737,0.00253317,594,427.925,inf,-57.6196357975,50000,84.1750841751,65.026206024,-58.5548,7.97721e-11,,3.66057729194,1
0.3,-57.2552904058,53.0922092822,100,-57.2552904058,9.30579e-06,-9939.65,8.63903e-05,0.345769,8.56452e-11,8.68176,0.935182,8.60688e-06,597,131.471,inf,-57.2552904058,50000,83.7520938023,53.0922092822,-59.3994,3.42373e-11,,3.92390835752,1
0.3,-57.0022610675,42.2148795374,100,-57.0022610675,9.25926e-06,-9849.77,0.000145405,0.559164,2.4842e-09,15.1309,0.963519,0.000258507,600,158.872,inf,-57.0022610675,50000,83.3333333333,42.2148795374,-58.6389,5.16382e-11,,3.84104715103,1
0.3,-57.8026643778,47.4073750695,100,-57.8026643778,9.4162e-06,-10031.9,7.33854e-05,0.366073,4.78539e-09,7.31033,0.937999,0.000476699,590,123.08,inf,-57.8026643778,50000,84.7457627119,47.4073750695,-60.0249,3.68904e-11,,3.69073421203,1
0.3,-57.4128927087,54.9178515509,100,-57.4128927087,9.33707e-06,-9912.28,0.00017087,0.440811,4.35435e-09,17.3239,0.946656,0.000441474,595,220.656,inf,-57.4128927087,50000,84.0336134454,54.9178515509,-59.3636,4.28834e-11,,3.67309220794,1
0.3,-57.6799866984,53.3447370297,100,-57.6799866984,9.36856e-06,-9962.6,0.000133216,0.468024,9.25899e-10,13.5215,0.950913,9.39791e-05,593,159.859,inf,-57.6799866984,50000,84.3170320405,53.3447370297,-59.5643,4.54289e-11,,3.71121077866,1
0.3,-57.4800045314,68.2790501212,100,-57.4800045314,9.36856e-06,-9823.74,0.000254424,0.95289,4.27353e-09,27.6924,1.01971,0.000465147,593,449.896,inf,-57.4800045314,50000,84.3170320405,68.2790501212,-58.4708,8.04334e-11,,3.81629024006,1
0.3,-57.4186706819,43.377208214,100,-57.4186706819,9.3214e-06,-10013.9,6.90972e-05,0.298127,1.6783e-09,6.82147,0.920235,0.000165686,596,99.0883,inf,-57.4186706819,50000,83.8926174497,43.377208214,-59.4498,3.05891e-11,,4.0623474901,1
0.3,-57.2610288428,54.7739276551,100,-57.2610288428,9.30579e-06,-9874.58,0.000152055,0.612785,4.57752e-12,16.1611,0.989061,4.8652e-07,597,229.585,inf,-57.2610288428,50000,83.7520938023,54.7739276551,-58.8624,5.42461e-11,,3.73144501113,1
0.3,-58.220413097,66.1697280178,100,-58.220413097,9.48047e-06,-10108.4,0.000124474,0.290551,8.42865e-10,12.5369,0.954869,8.4893e-05,586,222.461,inf,-58.220413097,50000,85.3242320819,66.1697280178,-62.1768,2.86414e-11,,3.62933141044,1
0.3,-57.5271953388,51.7250178723,100,-57.5271953388,9.33707e-06,-9978.29,9.84958e-05,0.350103,3.6294e-09,9.72793,0.922175,0.000358457,595,142.486,inf,-57.5271953388,50000,84.0336134454,51.7250178723,-59.6359,3.58914e-11,,3.89220644804,1
0.3,-58.0961873336,56.4984179284,100,-58.0961873336,9.48047e-06,-10027.7,7.93311e-05,0.386021,2.76241e-10,7.65,0.914214,2.66383e-05,586,132.113,inf,-58.0961873336,50000,85.3242320819,56.4984179284,-59.9941,4.15121e-11,,4.20297985378,1
0.3,-57.1531982659,58.1244850271,100,-57.1531982659,9.27472e-06,-9950.84,0.000118975,0.336239,1.18058e-08,12.4639,0.971627,0.00123679,599,203.232,inf,-57.1531982659,50000,83.4724540902,58.1244850271,-60.0795,3.06373e-11,,3.80799586378,1
0.3,-57.6830189671,66.5654919102,100,-57.6830189671,9.38439e-06,-9922.21,0.000178923,0.571722,1.86655e-09,18.8276,0.987497,0.000196412,592,325.91,inf,-57.6830189671,50000,84.4594594595,66.5654919102,-59.8099,5.16327e-11,,3.9441479162,1
0.3,-57.0150930014,48.5857550699,100,-57.0150930014,9.27472e-06,-9874.32,8.25733e-05,0.401846,2.62307e-09,8.32049,0.934566,0.000264313,599,126.086,inf,-57.0150930014,50000,83.4724540902,48.5857550699,-58.8635,3.95769e-11,,3.58960147703,1
0.3,-56.7723264915,53.2532416098,100,-56.7723264915,9.21319e-06,-9841.74,0.000142277,0.439733,5.4251e-10,14.9318,0.966915,5.69358e-05,603,192.484,inf,-56.7723264915,50000,82.9187396352,53.2532416098,-58.58,3.99239e-11,,4.12311445396,1
0.3,-57.3395134089,47.6706572112,100,-57.3395134089,9.33707e-06,-9895.72,0.000141327,0.538633,2.11119e-09,14.3912,0.950785,0.000214981,595,175.763,inf,-57.3395134089,50000,84.0336134454,47.6706572112,-58.648,5.19456e-11,,3.86065883506,1
0.3,-57.7400057939,58.0425148055,100,-57.7400057939,9.38438e-06,-9906.14,9.6191e-05,0.572625,5.90025e-10,9.71481,0.947775,5.95895e-05,592,138.437,inf,-57.7400057939,50000,84.4594594595,58.0425148055,-58.6018,5.61398e-11,,3.60869755957,1
0.3,-57.5359566477,53.0126255317,100,-57.5359566477,9.33707e-06,-9977.02,0.000165641,0.408966,1.07076e-09,17.016,0.959181,0.000109997,595,251.659,inf,-57.5359566477,50000,84.0336134454,53.0126255317,-59.4789,3.87531e-11,,3.80778246222,1
0.3,-56.7471655743,50.6896593925,100,-56.7471655743,9.21319e-06,-9745.75,0.000213643,0.683449,8.56424e-09,22.7172,0.979663,0.000910658,603,307.429,inf,-56.7471655743,50000,82.9187396352,50.6896593925,-58.1335,6.04467e-11,,3.43113657234,1
0.3,-57.6341282369,57.3144878627,100,-57.6341282369,9.38438e-06,-9868.32,0.000270984,0.822314,1.18229e-09,28.7037,0.994029,0.000125233,592,334.917,inf,-57.6341282369,50000,84.4594594595,57.3144878627,-58.3528,7.32912e-11,,3.87906318452,1
0.3,-57.1914310457,62.8892796904,100,-57.1914310457,9.30579e-06,-9741.03,0.0002957,1.20395,1.47442e-09,32.3501,1.01807,0.000161303,597,403.007,inf,-57.1914310457,50000,83.7520938023,62.8892796904,-57.4753,1.00592e-10,,3.96658989687,1
0.3,-57.2030340614,52.5382395248,100,-57.2030340614,9.29023e-06,-9940.24,0.000153751,0.432236,3.58233e-09,16.2469,0.981702,0.000378546,598,220.884,inf,-57.2030340614,50000,83.6120401338,52.5382395248,-59.3109,3.87092e-11,,3.7511176468,1
0.3,-57.5438476932,98.8925977468,100,-57.5438476932,9.3214e-06,-10185.2,3.28925e-05,0.0641785,6.45749e-07,3.44847,0.977262,0.0677008,596,126.019,inf,-57.5438476932,50000,83.8926174497,98.8925977468,-69.6865,5.83888e-12,,3.50981912846,1
0.3,-57.2540392784,49.7784578412,100,-57.2540392784,9.30579e-06,-9946.1,0.000145566,0.37042,8.17732e-09,14.8347,0.948359,0.000833356,597,182.254,inf,-57.2540392784,50000,83.7520938023,49.7784578412,-59.6443,3.56661e-11,,4.06828091389,1
0.3,-58.3365416253,53.5942188271,100,-58.3365416253,9.49668e-06,-10113.6,7.16697e-05,0.341705,1.81082e-09,6.91511,0.916294,0.000174718,585,113.13,inf,-58.3365416253,50000,85.4700854701,53.5942188271,-60.0851,3.67049e-11,,3.88930876835,1
0.3,-57.792698692,54.1425281684,100,-57.792698692,9.4162e-06,-9979.87,0.00023541,0.800088,2.82462e-09,25.2763,1.01103,0.000303283,590,366.204,inf,-57.792698692,50000,84.7457627119,54.1425281684,-58.8105,6.94004e-11,,3.66620130523,1
0.3,-57.0131587339,51.1569504832,100,-57.0131587339,9.25926e-06,-9851.72,0.000213492,0.55716,5.09383e-09,22.7096,0.984926,0.000541841,600,311.112,nan,-57.0131587339,50000,83.3333333333,51.1569504832,-58.6742,4.92408e-11,nan,3.86038340409,1
0.3,-57.1641383082,52.8898055532,100,-57.1641383082,9.29023e-06,-9849.41,0.000112219,0.536491,1.97769e-09,11.5372,0.955132,0.000203327,598,139.511,nan,-57.1641383082,50000,83.6120401338,52.8898055532,-58.4524,5.07561e-11,nan,3.77933088905,1
0.3,-57.7966397181,56.0039807573,100,-57.7966397181,9.40026e-06,-10061.3,6.54959e-05,0.265759,2.28829e-09,6.49262,0.93185,0.000226838,591,124.562,nan,-57.7966397181,50000,84.6023688663,56.0039807573,-61.3005,2.70443e-11,nan,3.73848494643,1
0.3,-57.6143508436,51.7838125603,100,-57.6143508436,9.38438e-06,-10003.1,0.000168512,0.478607,3.61285e-10,17.4549,0.972058,3.74228e-05,592,239.225,nan,-57.6143508436,50000,84.4594594595,51.7838125603,-59.2188,4.46073e-11,nan,4.13015864266,1
0.3,-57.3182251503,47.7324079041,100,-57.3182251503,9.33707e-06,-9915.56,0.000184086,0.506732,2.92147e-09,19.1769,0.972674,0.00030434,595,266.557,nan,-57.3182251503,50000,84.0336134454,47.7324079041,-59.4273,4.66943e-11,nan,3.77816908029,1
0.3,-57.5429344682,51.7846457733,100,-57.5429344682,9.38438e-06,-9878.04,0.00011065,0.557696,1.55995e-10,11.0189,0.934525,1.55345e-05,592,139.364,nan,-57.5429344682,50000,84.4594594595,51.7846457733,-58.6164,5.62376e-11,nan,3.93497722474,1
0.3,-57.8734638296,49.642664176,100,-57.8734638296,9.4162e-06,-10039.5,7.25958e-05,0.359989,1.68083e-10,7.15582,0.928162,1.65681e-05,590,121.634,nan,-57.8734638296,50000,84.7457627119,49.642664176,-60.0418,3.70504e-11,nan,3.55385431819,1
0.3,-57.8223256247,59.9218105485,100,-57.8223256247,9.4162e-06,-9914.23,0.000219393,0.887974,5.79666e-09,23.5647,1.01138,0.000622614,590,340.966,nan,-57.8223256247,50000,84.7457627119,59.9218105485,-58.5457,7.69695e-11,nan,3.61708229948,1
0.3,-57.267760924,50.7611101287,100,-57.267760924,9.29023e-06,-9993.95,6.27517e-05,0.248352,9.27543e-09,6.13561,0.908361,0.000906914,598,103.086,nan,-57.267760924,50000,83.6120401338,50.7611101287,-59.8862,2.59779e-11,nan,3.9448600069,1
0.3,-57.8029428926,50.6184432405,100,-57.8029428926,9.38438e-06,-9989.75,0.000185384,0.489666,3.60991e-09,19.0076,0.962191,0.000370128,592,243.65,nan,-57.8029428926,50000,84.4594594595,50.6184432405,-59.6308,4.65788e-11,nan,3.89092572139,1
0.3,-57.3643023657,47.7243333362,100,-57.3643023657,9.3214e-06,-9943.33,0.000126522,0.375965,5.78574e-09,12.5983,0.928169,0.000576109,596,152.828,nan,-57.3643023657,50000,83.8926174497,47.7243333362,-59.6389,3.79189e-11,nan,3.64443216945,1
0.3,-58.0554817318,55.5255982215,100,-58.0554817318,9.44822e-06,-10017.6,8.03398e-05,0.401663,1.24774e-09,7.85787,0.924112,0.000122039,588,131.077,nan,-58.0554817318,50000,85.0340136054,55.5255982215,-59.8308,4.19868e-11,nan,3.54384631763,1
0.3,-57.6294308372,58.9094929645,100,-57.6294308372,9.38438e-06,-9921.18,0.000221588,0.528338,1.08982e-09,22.6689,0.96004,0.000111491,592,333.666,nan,-57.6294308372,50000,84.4594594595,58.9094929645,-59.3628,5.04829e-11,nan,3.53717882178,1
0.3,-56.9773951583,57.8444295323,100,-56.9773951583,9.24385e-06,-9823.58,0.000181225,0.660499,2.78326e-09,19.4951,0.994398,0.000299406,601,282.111,nan,-56.9773951583,50000,83.1946755408,57.8444295323,-58.2413,5.70766e-11,nan,3.48183542354,1
0.3,-57.4723566341,46.5612584459,100,-57.4723566341,9.35279e-06,-9911.18,0.000125407,0.56549,5.47975e-10,12.8091,0.955297,5.59704e-05,594,170.723,nan,-57.4723566341,50000,84.1750841751,46.5612584459,-58.9079,5.42038e-11,nan,4.15610991211,1
0.3,-57.5933230091,53.0450451496,100,-57.5933230091,9.38438e-06,-9937.31,0.000104907,0.453626,1.122e-09,10.4679,0.936395,0.000111956,592,139.174,nan,-57.5933230091,50000,84.4594594595,53.0450451496,-59.4379,4.55608e-11,nan,4.54508409985,1
0.3,-57.5157017153,49.9023620632,100,-57.5157017153,9.36856e-06,-9926.85,0.000129828,0.486453,4.93753e-11,12.991,0.937448,4.94065e-06,593,161.678,nan,-57.5157017153,50000,84.3170320405,49.9023620632,-59.0165,4.85838e-11,nan,4.09317520968,1
0.3,-57.0307269545,50.2953133435,100,-57.0307269545,9.27472e-06,-9826.95,0.000178107,0.509994,2.7849e-10,18.1946,0.947461,2.84492e-05,599,200.435,nan,-57.0307269545,50000,83.4724540902,50.2953133435,-58.8838,4.88702e-11,nan,3.33626912482,1
0.3,-57.9234753153,56.8490888711,100,-57.9234753153,9.43218e-06,-9970.19,8.45723e-05,0.482839,1.08507e-09,8.41324,0.938312,0.000107943,589,140.93,nan,-57.9234753153,50000,84.8896434635,56.8490888711,-59.3361,4.87901e-11,nan,3.99708606347,1
0.3,-58.076816819,55.8390087136,100,-58.076816819,9.43218e-06,-10038.7,8.37873e-05,0.407241,4.99481e-09,8.27358,0.931381,0.000493212,589,127.603,nan,-58.076816819,50000,84.8896434635,55.8390087136,-59.9365,4.17658e-11,nan,4.37851562449,1
0.3,-56.8470138673,58.1674018743,100,-56.8470138673,9.2285e-06,-9744.36,0.000143886,0.697173,1.08952e-08,15.3791,0.986375,0.00116452,602,205.152,nan,-56.8470138673,50000,83.0564784053,58.1674018743,-58.1886,6.10265e-11,nan,4.08650583694,1
0.3,-58.1890807392,48.4276371155,100,-58.1890807392,9.46432e-06,-10113.8,7.16219e-05,0.351063,4.36671e-09,7.07434,0.934823,0.000431315,587,118.146,nan,-58.1890807392,50000,85.1788756388,48.4276371155,-60.471,3.59837e-11,nan,3.840191131,1
0.3,-57.4218542702,53.283127003,100,-57.4218542702,9.3214e-06,-9913.52,0.000184691,0.639345,2.10512e-09,19.5,0.984169,0.000222262,596,269.472,nan,-57.4218542702,50000,83.8926174497,53.283127003,-58.5036,5.73534e-11,nan,3.68355085892,1
0.3,-57.2883530242,50.4005991573,100,-57.2883530242,9.30579e-06,-9869.81,9.96335e-05,0.50987,5.22339e-10,10.1131,0.944562,5.30188e-05,597,137.289,nan,-57.2883530242,50000,83.7520938023,50.4005991573,-58.9876,4.94886e-11,nan,4.41996869026,1
0.3,-57.3037006741,51.8468762004,100,-57.3037006741,9.3214e-06,-9946.26,8.64997e-05,0.325779,6.27129e-09,8.72026,0.939715,0.000632226,596,124.388,nan,-57.3037006741,50000,83.8926174497,51.8468762004,-60.3922,3.20548e-11,nan,3.68901334774,1
0.3,-57.2979100133,48.0499187288,100,-57.2979100133,9.29023e-06,-9928.15,0.000191972,0.46192,2.31397e-08,19.8182,0.959078,0.00238884,598,247.217,nan,-57.2979100133,50000,83.6120401338,48.0499187288,-59.1391,4.33422e-11,nan,4.78330111234,1
0.3,-57.2891928097,51.0105855746,100,-57.2891928097,9.30579e-06,-9875.14,0.000172229,0.554777,5.83456e-10,17.7685,0.960057,6.01938e-05,597,231.333,nan,-57.2891928097,50000,83.7520938023,51.0105855746,-58.5774,5.21231e-11,nan,3.73151924454,1
0.3,-57.3267546458,58.1559156753,100,-57.3267546458,9.3214e-06,-9845.83,0.00010176,0.516688,7.29739e-10,10.2708,0.940831,7.36543e-05,596,149.497,nan,-57.3267546458,50000,83.8926174497,58.1559156753,-58.7617,5.07186e-11,nan,3.46304932155,1
0.3,-57.0277889467,55.2489728367,100,-57.0277889467,9.25926e-06,-9915.38,0.000190719,0.495569,2.28871e-08,20.3235,0.986691,0.00243891,600,267.661,nan,-57.0277889467,50000,83.3333333333,55.2489728367,-58.6983,4.3641e-11,nan,4.04717876922,1
0.3,-56.9205389523,54.936398036,100,-56.9205389523,9.24385e-06,-9837.63,0.000154407,0.430388,1.33508e-08,16.0774,0.962501,0.00139013,601,228.919,nan,-56.9205389523,50000,83.1946755408,54.936398036,-59.3433,3.96976e-11,nan,4.13920302908,1
0.3,-57.3908679863,42.3329020107,100,-57.3908679863,9.33707e-06,-9984.65,8.25441e-05,0.340567,1.42134e-09,8.22612,0.930507,0.000141647,595,125.845,nan,-57.3908679863,50000,84.0336134454,42.3329020107,-59.8251,3.42913e-11,nan,3.72628589372,1
0.3,-57.4074433739,44.6718958665,100,-57.4074433739,9.30579e-06,-10014.6,6.68069e-05,0.282967,3.62845e-09,6.59004,0.917952,0.000357922,597,106.021,nan,-57.4074433739,50000,83.7520938023,44.6718958665,-59.7476,2.90805e-11,nan,3.93350668833,1
0.3,-57.2458144668,65.4693135812,100,-57.2458144668,9.3214e-06,-9701.64,0.000252003,1.3592,1.03241e-09,27.9582,1.03415,0.000114539,596,349.3,nan,-57.2458144668,50000,83.8926174497,65.4693135812,-57.3338,1.10427e-10,nan,3.56798480468,1
0.3,-56.936145271,43.0574471055,100,-56.936145271,9.24385e-06,-9842.12,8.53863e-05,0.513484,7.15622e-10,8.76468,0.948858,7.34567e-05,601,133.401,nan,-56.936145271,50000,83.1946755408,43.0574471055,-58.5188,4.87339e-11,nan,4.29417790125,1
0.3,-56.8970894903,49.4763919057,100,-56.8970894903,9.2285e-06,-9836.73,0.000209545,0.528549,3.45044e-09,22.2396,0.979449,0.000366206,602,313.353,nan,-56.8970894903,50000,83.0564784053,49.4763919057,-58.4824,4.69227e-11,nan,3.90014172625,1
0.3,-57.3465195035,50.1758629392,100,-57.3465195035,9.3214e-06,-9954.0,8.35215e-05,0.364983,3.4034e-09,8.43207,0.941059,0.000343596,596,121.32,nan,-57.3465195035,50000,83.8926174497,50.1758629392,-59.4144,3.58097e-11,nan,3.88178610395,1
0.3,-56.8048857244,52.9876913118,100,-56.8048857244,9.21319e-06,-9852.22,0.000168779,0.524629,7.42736e-09,18.0681,0.986292,0.000795115,603,262.723,nan,-56.8048857244,50000,82.9187396352,52.9876913118,-58.4644,4.57784e-11,nan,4.23045008869,1
0.3,-58.246329953,477.913804616,100,-58.246329953,9.43218e-06,-10302.2,2.79335e-05,0.0282514,6.71998e-07,2.93509,0.991078,0.0706096,589,215.931,nan,-58.246329953,50000,84.8896434635,477.913804616,-82.3895,2.55887e-12,nan,3.46722551527,1
0.3,-57.7980027389,52.2160010836,100,-57.7980027389,9.40026e-06,-9975.88,0.000148538,0.466538,6.9575e-11,14.9474,0.94595,7.00135e-06,591,176.273,nan,-57.7980027389,50000,84.6023688663,52.2160010836,-59.7447,4.60713e-11,nan,3.63555119338,1
0.3,-57.1388749662,56.5622715004,100,-57.1388749662,9.29023e-06,-9835.56,0.000175797,0.609708,8.19685e-10,18.6001,0.982947,8.67264e-05,598,271.997,nan,-57.1388749662,50000,83.6120401338,56.5622715004,-58.7901,5.44646e-11,nan,4.00834682218,1
0.3,-57.1646729979,49.5648892935,100,-57.1646729979,9.29023e-06,-9903.6,0.000129205,0.509917,7.62447e-09,13.6398,0.980742,0.000804893,598,185.644,nan,-57.1646729979,50000,83.6120401338,49.5648892935,-59.0684,4.57555e-11,nan,4.14157555387,1
0.3,-57.8139813666,58.9749726336,100,-57.8139813666,9.40026e-06,-9938.52,0.000220129,0.585434,8.49733e-09,22.8028,0.973759,0.000880226,591,320.044,nan,-57.8139813666,50000,84.6023688663,58.9749726336,-59.7009,5.45575e-11,nan,3.52452736521,1
0.3,-58.0411188201,277.483985656,100,-58.0411188201,9.40026e-06,-10325.2,2.90151e-05,0.0213357,8.75684e-07,3.06061,0.991572,0.0923702,591,178.874,nan,-58.0411188201,50000,84.6023688663,277.483985656,-83.0442,1.91751e-12,nan,3.55685723464,1
0.3,-57.3892617627,49.1625676306,100,-57.3892617627,9.30579e-06,-9964.45,0.000107384,0.341138,1.75232e-09,10.6843,0.925894,0.000174349,597,138.853,nan,-57.3892617627,50000,83.7520938023,49.1625676306,-59.9108,3.44599e-11,nan,3.61262026067,1
0.3,-57.5148582667,53.7116233779,100,-57.5148582667,9.33707e-06,-10005.9,0.000107212,0.303691,1.39067e-08,10.7905,0.939744,0.00139966,595,158.274,nan,-57.5148582667,50000,84.0336134454,53.7116233779,-60.5413,2.99802e-11,nan,3.55113660639,1
0.3,-57.1612173502,56.3673608858,100,-57.1612173502,9.27472e-06,-9869.13,0.000101057,0.415255,7.93014e-10,10.0869,0.925748,7.9154e-05,599,129.022,nan,-57.1612173502,50000,83.4724540902,56.3673608858,-58.8603,4.16802e-11,nan,3.71650214183,1
0.3,-56.8315695999,50.9368888095,100,-56.8315695999,9.21319e-06,-9860.29,7.31263e-05,0.330865,2.97612e-09,7.28088,0.91732,0.00029632,603,120.937,nan,-56.8315695999,50000,82.9187396352,50.9368888095,-59.2057,3.33756e-11,nan,4.0022701367,1
0.3,-58.214528539,56.0101761952,100,-58.214528539,9.48047e-06,-10079.6,0.00017179,0.424043,8.98553e-10,17.128,0.945234,8.95886e-05,586,191.63,nan,-58.214528539,50000,85.3242320819,56.0101761952,-59.579,4.26571e-11,nan,3.81441171664,1
0.3,-57.4591140435,70.5107989836,100,-57.4591140435,9.35279e-06,-10064.3,7.05187e-05,0.164145,4.47678e-08,7.28511,0.966213,0.00462485,594,166.84,nan,-57.4591140435,50000,84.1750841751,70.5107989836,-64.4926,1.53803e-11,nan,3.5729651643,1
0.3,-56.6830682393,65.4158403241,100,-56.6830682393,9.19794e-06,-9879.79,0.000107281,0.287073,9.0898e-08,11.5151,0.987265,0.00975657,604,238.389,nan,-56.6830682393,50000,82.7814569536,65.4158403241,-60.9921,2.49176e-11,nan,3.71966575272,1
0.3,-56.5892005489,60.9257001536,100,-56.5892005489,9.16758e-06,-9742.68,0.000203103,0.686325,3.69511e-09,22.0662,0.996014,0.000401456,606,322.97,nan,-56.5892005489,50000,82.5082508251,60.9257001536,-58.0637,5.81445e-11,nan,3.9120531268,1
0.3,-56.7501145267,57.3433363725,100,-56.7501145267,9.2285e-06,-9751.13,0.000220059,0.880966,7.82414e-10,24.3059,1.01931,8.64192e-05,602,367.683,nan,-56.7501145267,50000,83.0564784053,57.3433363725,-57.9802,7.22124e-11,nan,3.74789158231,1
0.3,-57.6012641652,50.6689917992,100,-57.6012641652,9.38438e-06,-9939.95,8.93555e-05,0.485508,1.86455e-09,8.96111,0.941123,0.000186988,592,134.693,nan,-57.6012641652,50000,84.4594594595,50.6689917992,-59.0471,4.82741e-11,nan,3.70550788085,1
0.3,-57.4646986194,55.5399815952,100,-57.4646986194,9.33707e-06,-9954.47,0.000187915,0.588264,1.10465e-08,20.0584,0.996659,0.00117913,595,274.867,nan,-57.4646986194,50000,84.0336134454,55.5399815952,-58.4492,5.16297e-11,nan,3.91809739547,1
0.3,-56.9090770344,50.3973708686,100,-56.9090770344,9.24385e-06,-9832.99,0.000162776,0.652818,4.5123e-09,17.5423,0.996206,0.000486289,601,235.879,nan,-56.9090770344,50000,83.1946755408,50.3973708686,-58.5217,5.62082e-11,nan,3.92187161085,1
0.3,-57.470125502,51.4209775463,100,-57.470125502,9.33707e-06,-9961.08,0.000123625,0.416939,3.20411e-09,12.6437,0.954938,0.000327697,595,133.73,nan,-57.470125502,50000,84.0336134454,51.4209775463,-59.7773,3.98605e-11,nan,4.08406742861,1
0.3,-57.1590671298,57.1402364662,100,-57.1590671298,9.27472e-06,-9820.19,0.000147093,0.54192,1.0613e-09,15.049,0.948893,0.000108581,599,192.685,nan,-57.1590671298,50000,83.4724540902,57.1402364662,-58.7438,5.17729e-11,nan,3.52999346722,1
