VarianceInit,MinIW,ReturnStepMax,MinIWNorm,TimeElapsed,LearnableVariance,OptimizationReturnMin,OptimizationReturnMean,ReturnStepMaxmin,EmpiricalD2,ReturnMeanIW,MaxIWNorm,MeanIWNorm,ESSRenyi,OptimizationReturnMax,MeanEntropy,TimestepsSoFar,Bound,InitialReturnMean,StdIW,InitialBound,EpLenMean,InitialReturnMax,InitialReturnMin,ESSClassic,StdIWNorm,MeanIW,EpThisIter,EpisodesSoFar,Iteration,EpRewMean,InitialReturnStd,MaxIW,J_sample_variance
-0.6,6.274473e-06,0.26999724,6.2744725e-08,5600.261885881424,,,14.948491,0.0114429,12716.335,2018.4027,38.603695,0.39028096,0.007863901,26.165558,1.6378663,3850000,1652.6487,53.65207,384.0638,50.408607,500.0,64.86913,38.703575,1.0220833,3.8406382,39.0281,100,7700,77,53.65206494105263,5.0406814,3860.3696,27487874.0
-0.6,2.6800191e-05,0.24302486,2.680019e-07,5672.309495687485,,,15.07595,0.030862242,17627.596,1374.917,24.125204,0.24309708,0.0056729233,24.150166,1.6378663,3900000,960.0227,53.42447,240.02487,50.29953,500.0,62.498684,38.34852,1.0153478,2.4002488,24.30971,100,7800,78,53.42446796413005,5.428336,2412.5205,20210836.0
-0.6,5.6721237e-05,0.2200562,5.6721234e-07,5757.745046138763,,,19.193165,0.00032638013,9869.512,2660.07,45.444473,0.46049404,0.010132213,29.642841,1.6378663,3950000,2335.415,54.909157,452.1148,51.641216,500.0,65.35883,35.715992,1.0267583,4.521148,46.0494,100,7900,79,54.909156749134965,5.672317,4544.4473,104002010.0
-0.6,5.0827495e-08,0.23528783,5.082749e-10,5855.434392213821,,,14.671384,0.021698236,1037396.06,10859.159,196.2268,1.970216,9.63952e-05,22.455254,1.6378663,4000000,7797.657,52.332428,1952.3567,49.326614,500.0,60.116295,37.66104,1.0081124,19.523567,197.0216,100,8000,80,52.33242490031953,4.3214364,19622.682,1229522600.0
-0.6,1.7500728e-05,0.3327085,1.7500727e-07,5939.500834465027,,,19.44564,0.016083807,24349.28,1536.2723,25.94294,0.26923344,0.004106898,32.42814,1.6378663,4050000,1025.7633,52.44952,258.1086,49.17792,500.0,65.43202,33.003883,1.0763489,2.581086,26.923342,100,8100,81,52.44952313789709,6.017566,2594.294,39991140.0
-0.6,0.00021044831,0.3548952,2.1044832e-06,6034.865767240524,,,17.719545,0.14721517,4007.086,660.1969,11.870104,0.124457166,0.02495579,31.097538,1.6378663,4100000,448.8277,53.40369,118.06593,50.0646,500.0,66.781685,35.684147,1.0989842,1.1806593,12.445718,100,8200,82,53.403691737523765,5.015453,1187.0104,4418402.0
-0.6,0.00014494141,0.26210362,1.4494141e-06,6127.017582893372,,,15.416143,0.058523566,7576.32,1519.3574,32.51312,0.3348003,0.01319902,26.707756,1.6378663,4150000,1254.5017,49.565346,323.4572,46.5225,500.0,60.85696,34.149204,1.0600097,3.2345717,33.48003,100,8300,83,49.56534835493373,6.214247,3251.312,15033173.0
-0.6,9.005747e-05,0.31662098,9.0057466e-07,6202.798939466476,,,12.873783,0.058232576,604.7396,282.1889,4.1323066,0.051579293,0.16536042,22.21928,1.6378663,4200000,213.3642,46.628998,41.172318,43.830273,500.0,55.9745,33.75522,1.5451727,0.41172314,5.1579285,100,8400,84,46.62900030787339,4.8496737,413.23065,870596.6
-0.6,3.704966e-06,0.2978747,3.704966e-08,6274.167959928513,,,12.851971,0.09855376,2844.134,582.9871,9.954618,0.10523867,0.035160087,23.633331,1.6378663,4250000,423.1568,49.15828,99.00313,46.161304,500.0,59.939648,36.306316,1.1173084,0.99003124,10.523866,100,8500,85,49.15828600419423,5.045548,995.46185,3871972.2
-0.6,1.1415053e-06,0.25257763,1.1415053e-08,6353.984827041626,,,19.240913,0.03741294,61120.09,2343.998,41.12565,0.4484658,0.0016361233,28.847538,1.6378663,4300000,1580.378,52.16874,409.1903,49.079967,500.0,61.775364,32.927826,1.186923,4.0919027,44.84659,100,8600,86,52.16873903669884,5.067467,4112.565,66806680.0
-0.6,4.874528e-06,0.25441635,4.8745278e-08,6422.277096748352,,,13.769707,0.013931632,2352.0503,502.81183,3.876863,0.09585906,0.042516097,23.635326,1.6378663,4350000,346.4693,54.60826,53.507996,51.38457,500.0,64.473885,40.83856,3.109636,0.53507996,9.585906,100,8700,87,54.60826453003814,4.711086,387.6863,563235.25
-0.6,2.6059897e-07,0.2873724,2.6059896e-09,6493.273778438568,,,11.031183,0.032786846,149934.19,117847.95,1977.8535,19.779644,0.00066695927,21.636665,1.6378663,4400000,116609.63,53.355194,19679.383,50.15716,500.0,63.96068,42.324013,1.0001122,196.79384,1977.9645,100,8800,88,53.35519729877133,5.0122523,197785.36,123574900000.0
-0.6,6.731825e-09,0.2402774,6.731825e-11,6566.741708755493,,,17.777811,0.03007257,3326400.8,55385.633,1038.1012,10.382103,3.0062523e-05,29.66138,1.6378663,4450000,49659.754,50.9056,10328.965,47.766148,500.0,62.789173,33.127792,1.0002102,103.28966,1038.2102,100,8900,89,50.90560378471271,6.055203,103810.12,45252805000.0
-0.6,0.032663997,0.31824455,0.00032663997,6637.808137893677,,,20.237736,0.07452838,6.508284,77.16975,0.30316985,0.014684229,15.365033,32.523216,1.6378663,4500000,68.95105,52.146244,3.4401777,48.924652,500.0,64.431725,31.908508,15.4117155,0.034401778,1.4684231,100,9000,90,52.14624368615132,5.7227774,30.316984,6788.8184
-0.6,3.4784513e-05,0.26797453,3.4784512e-07,6705.666395187378,,,18.72786,0.050832555,36352.707,1933.19,36.464504,0.37362456,0.0027508268,29.042461,1.6378663,4550000,1329.9849,52.95958,362.74637,49.795876,500.0,63.274185,34.231724,1.0497397,3.627464,37.362457,100,9100,91,52.95958329736081,5.428614,3646.4504,42476200.0
-0.6,4.081256e-05,0.20471404,4.081256e-07,6792.8811094760895,,,18.156599,0.03403987,3547.0146,1520.4893,30.732382,0.3232411,0.028192723,28.929073,1.6378663,4600000,1323.7903,55.28174,305.81134,51.979023,500.0,66.054214,37.12514,1.104894,3.0581136,32.32411,100,9200,92,55.28173940387289,5.3815117,3073.2383,9650591.0
-0.6,3.6511642e-07,0.2457121,3.651164e-09,6871.838795900345,,,17.308876,0.027449042,241211.55,6168.263,105.2137,1.088238,0.00041457385,30.692669,1.6378663,4650000,4541.73,52.852177,1046.7728,49.54038,500.0,66.23597,35.5433,1.0692377,10.467729,108.82381,100,9300,93,52.852178693166586,6.6970935,10521.37,525165250.0
-0.6,4.1329913e-06,0.22852339,4.1329912e-08,6955.0457627773285,,,25.15258,0.001046598,233867.62,4534.7207,81.321144,0.81684256,0.0004275923,36.688213,1.6378663,4700000,2944.6802,54.223045,809.0996,50.935112,500.0,65.75868,29.070469,1.0089478,8.090996,81.68426,100,9400,94,54.22304760685666,6.6698265,8132.1147,468671840.0
-0.6,3.4054085e-07,0.3080319,3.4054084e-09,7036.154179573059,,,24.388687,0.06113538,70224.58,3023.794,54.640556,0.55063534,0.0014240028,37.09017,1.6378663,4750000,2176.014,51.28211,543.62683,48.082928,500.0,63.983597,26.893423,1.015532,5.4362683,55.06354,100,9500,95,51.28210913051745,7.7479568,5464.0557,237170880.0
-0.6,5.2241917e-06,0.2712571,5.2241916e-08,7114.479028224945,,,27.059372,0.05794926,15845.443,1018.81525,17.290567,0.18350191,0.0063109626,39.757835,1.6378663,4800000,635.8245,48.152298,172.0391,45.109764,500.0,60.850765,21.09293,1.1248996,1.720391,18.35019,100,9600,96,48.15230099833804,7.6230984,1729.0568,36575772.0
-0.6,8.2482484e-07,0.25877512,8.248248e-09,7197.800485134125,,,18.811739,0.05765836,7633645.5,45649.566,871.8792,8.720338,1.3099901e-05,32.441628,1.6378663,4850000,36733.605,50.910587,8675.073,47.683556,500.0,64.540474,32.098846,1.0003549,86.75073,872.03394,100,9700,97,50.910584814308606,7.1734524,87187.92,31963093000.0
-0.6,0.00021753677,0.2685796,2.1753676e-06,7275.754830360413,,,24.419004,0.011249095,505.9217,355.9741,3.779246,0.0596207,0.19765905,38.825157,1.6378663,4900000,282.08865,51.2911,39.98153,48.006233,500.0,65.69725,26.872093,2.1753228,0.39981526,5.9620695,100,9800,98,51.291097485402354,7.8531594,377.92462,1995271.2
-0.6,4.0155783e-06,0.2373562,4.0155783e-08,7342.051403999329,,,16.565672,0.027139053,30070.904,923.0694,16.030853,0.165339,0.0033254738,28.737637,1.6378663,4950000,365.03314,52.188496,159.46837,48.97047,500.0,64.36046,35.62282,1.0635501,1.594684,16.533903,100,9900,99,52.18849486486722,6.279535,1603.0853,11138926.0
-0.6,0.0002199405,0.23330006,2.199405e-06,7411.335249662399,,,26.417048,0.03967847,725.53534,567.1048,9.049074,0.099226095,0.13782926,36.610752,1.6378663,5000000,481.8213,53.129917,89.98547,49.963737,500.0,63.32362,26.712868,1.2013186,0.8998547,9.92261,100,10000,100,53.129916027013635,6.549685,904.9075,7979390.5
-0.6,5.3967324e-06,0.27158868,5.3967323e-08,7482.995346546173,,,23.953424,0.06852855,382545.6,6467.1177,141.25197,1.4313954,0.00026140676,38.222824,1.6378663,5050000,4472.917,50.21539,1405.297,46.99115,500.0,64.48479,26.261963,1.0268347,14.05297,143.13956,100,10100,101,50.21538871717036,7.254066,14125.197,724676160.0
-0.6,2.2566088e-05,0.2922617,2.2566087e-07,7559.833616018295,,,13.426659,0.09747647,8115.62,929.4306,18.204044,0.1897549,0.012321917,22.699558,1.6378663,5100000,666.3861,49.125156,181.09364,46.205257,500.0,58.398056,35.698498,1.0860183,1.8109365,18.975489,100,10200,102,49.12515708641162,5.1971164,1820.4045,6561105.5
-0.6,1.7484981e-05,0.32820523,1.748498e-07,7634.411332607269,,,14.547157,0.09565824,13513.421,1877.8604,33.77285,0.34931535,0.0074000508,25.342606,1.6378663,5150000,1513.8302,51.834885,336.02725,48.703365,500.0,62.63033,37.287724,1.0690997,3.360273,34.931534,100,10300,103,51.83488029530371,5.202638,3377.285,32785980.0
-0.6,4.826478e-05,0.23439789,4.826478e-07,7705.83989572525,,,12.674177,0.00967896,881.99854,372.25424,5.460812,0.06913235,0.113378875,22.458603,1.6378663,5200000,283.03052,50.302006,54.5918,47.297688,500.0,60.086433,37.62783,1.5783331,0.5459179,6.913236,100,10400,104,50.30200928604012,4.6310167,546.08124,925352.2
-0.6,3.6928998e-07,0.26291037,3.6928998e-09,7788.327417850494,,,22.799292,0.007706076,186852.78,8715.314,154.59926,1.5524893,0.0005351807,35.17467,1.6378663,5250000,7325.884,51.910717,1538.1862,48.696407,500.0,64.286095,29.111423,1.0084113,15.381861,155.24893,100,10500,105,51.91071459903438,5.9106207,15459.927,1773545500.0
-0.6,0.00023419334,0.25021705,2.3419334e-06,7861.136670827866,,,19.576818,0.055338666,372.54013,286.71524,4.192444,0.051021673,0.26842746,35.03871,1.6378663,5300000,225.04344,48.442406,41.72899,45.24719,500.0,63.904297,28.865587,1.4729534,0.41728994,5.1021667,100,10600,106,48.442406192503334,7.1474433,419.2444,1438086.6
-0.6,1.8501949e-05,0.22866501,1.8501949e-07,7928.441808223724,,,24.525915,0.053224802,18348.203,2438.65,38.93783,0.40200248,0.005450125,34.659092,1.6378663,5350000,2026.1586,50.771137,387.4128,47.72592,500.0,60.904312,26.24522,1.0652668,3.8741274,40.200253,100,10700,107,50.771137703200004,5.9574275,3893.7834,183226380.0
-0.6,0.00036289857,0.31591532,3.6289857e-06,7998.245069265366,,,16.056002,0.0916875,1516.0833,320.8378,5.7579627,0.06836529,0.06595944,26.08031,1.6378663,5400000,201.04114,51.509415,57.353996,48.43273,500.0,61.533726,35.453415,1.4009311,0.57354003,6.836529,100,10800,108,51.509415886401904,5.738074,575.79626,530738.6
-0.6,1.5383335e-05,0.2838064,1.5383335e-07,8075.550374746323,,,16.932718,0.032945663,3409.8887,805.5995,13.083027,0.14273086,0.02932647,27.223637,1.6378663,5450000,628.12634,50.493546,130.35683,47.454323,500.0,60.784466,33.56083,1.1846575,1.303568,14.2730875,100,10900,109,50.49354635769532,5.9224043,1308.3027,9477050.0
-0.6,7.8582336e-05,0.22508276,7.858233e-07,8159.881638765335,,,15.563169,6.92904e-06,1081.769,440.80664,4.077388,0.08359088,0.09244117,27.676598,1.6378663,5500000,337.15292,50.916615,54.54647,47.765118,500.0,63.03005,35.35345,2.29458,0.5454647,8.359089,100,11000,110,50.916619650743016,5.7193418,407.7388,1041489.4
-0.6,6.61664e-07,0.27490455,6.6166397e-09,8236.750077009201,,,15.060775,0.075767085,15875.213,2524.5757,41.098007,0.4322025,0.0062991283,25.436787,1.6378663,5550000,2133.572,51.68959,409.10147,48.58631,500.0,62.0656,36.628815,1.1038045,4.091015,43.22025,100,11100,111,51.6895905502713,5.5670614,4109.801,83534050.0
-0.6,1.4311309e-08,0.2326816,1.4311308e-10,8328.87941479683,,,17.462278,0.006865129,1131670.5,28570.494,508.42444,5.223917,8.836494e-05,27.383568,1.6378663,5600000,25361.82,50.40346,5059.0996,47.387222,500.0,60.324753,32.941185,1.05497,50.590996,522.3917,100,11200,112,50.403462764456464,5.4700117,50842.445,12495008000.0
-0.6,0.00017111252,0.24718794,1.7111252e-06,8407.539983034134,,,22.657202,0.03680177,25347.69,1553.9993,29.862362,0.30326173,0.0039451327,33.194946,1.6378663,5650000,1102.6495,46.161076,297.08624,43.32613,500.0,56.698822,23.503874,1.0312603,2.9708624,30.326178,100,11300,113,46.16107396505065,6.8135448,2986.2363,69503170.0
-0.6,0.00032516973,0.24544694,3.2516973e-06,8476.00242137909,,,20.05242,0.009644598,234.40424,190.1541,2.2407346,0.034333218,0.42661345,31.59536,1.6378663,5700000,143.92271,48.84972,22.537718,45.830086,500.0,60.39266,28.797298,2.2680144,0.22537716,3.4333215,100,11400,114,48.84971907958336,5.741551,224.07346,432407.5
-0.6,2.3669668e-06,0.26142946,2.3669667e-08,8551.15054512024,,,11.7417965,0.0062859952,73150.4,2851.1982,56.99106,0.57197505,0.0013670465,22.209549,1.6378663,5750000,2036.6168,49.768246,567.0335,46.756447,500.0,60.236,38.02645,1.0072564,5.670335,57.1975,100,11500,115,49.7682466493949,5.4904947,5699.106,50169590.0
-0.6,0.0004942264,0.22358303,4.942264e-06,8623.133538007736,,,25.441273,0.028113961,44.059223,112.125694,0.5203302,0.021324232,2.2696724,34.05105,1.6378663,5800000,92.61156,50.18801,7.1664114,47.248123,500.0,58.79779,24.74674,8.133897,0.07166412,2.1324232,100,11600,116,50.188011095547,5.5514255,52.03302,48053.676
-0.6,0.00019939008,0.29400468,1.9939007e-06,8694.21690416336,,,28.082664,0.010379821,1238.7882,375.94348,7.5207577,0.09186257,0.080724046,40.34411,1.6378663,5850000,268.9714,48.524315,75.08316,45.48503,500.0,60.785767,20.441656,1.474821,0.75083154,9.186256,100,11700,117,48.524318829042095,7.496151,752.0758,2039576.2
-0.6,7.549031e-08,0.30033433,7.549031e-10,8760.148125648499,,,23.469366,0.08391011,162214.44,3425.0288,72.52538,0.73615927,0.00061646797,36.947083,1.6378663,5900000,2226.605,46.033077,721.5188,43.057533,500.0,59.510788,22.563707,1.0302688,7.215188,73.61592,100,11800,118,46.033074513417205,7.790593,7252.538,305870600.0
-0.6,0.0003166509,0.21845067,3.1665088e-06,8837.006103277206,,,19.422274,0.02848433,13098.363,2104.0762,36.748955,0.38473988,0.0076345415,31.152538,1.6378663,5950000,1788.0441,43.49689,365.58368,40.73553,500.0,55.227154,24.074615,1.0954114,3.655837,38.47399,100,11900,119,43.49688756191963,6.4565315,3674.8955,131878520.0
-0.6,3.6935657e-05,0.27935278,3.6935657e-07,8921.774491548538,,,13.244619,0.08939545,3438.6182,702.8695,15.362389,0.16517937,0.029081449,22.345303,1.6378663,6000000,542.3618,45.642975,152.8551,42.90579,500.0,54.743656,32.398354,1.1542761,1.5285511,16.517939,100,12000,120,45.642972233782146,5.06733,1536.2389,2563620.8
-0.6,1.4932736e-05,0.23340051,1.4932736e-07,8993.765745162964,,,14.527982,0.018849194,18958.85,1155.0111,24.61158,0.25458494,0.0052745817,25.454075,1.6378663,6050000,773.3307,44.513992,244.83946,41.741993,500.0,55.44009,29.986015,1.0696266,2.4483945,25.458496,100,12100,121,44.51399664654916,5.047599,2461.158,15035175.0
-0.6,6.0524058e-06,0.30365866,6.052406e-08,9067.307488441467,,,14.857391,0.11217339,2990.7312,548.0694,9.714153,0.10188556,0.033436637,24.735964,1.6378663,6100000,397.6986,45.1141,96.618706,42.364464,500.0,54.992672,30.256708,1.0997659,0.96618706,10.188557,100,12200,122,45.11409832980369,5.069367,971.41534,5478473.0
-0.6,3.7629518e-06,0.27958545,3.7629516e-08,9152.322892189026,,,23.227522,0.040864944,11462.887,884.8789,17.445984,0.17931555,0.008723806,33.923233,1.6378663,6150000,580.17615,46.223576,173.54279,43.377605,500.0,56.91928,22.99605,1.056357,1.7354279,17.931555,100,12300,123,46.22357258788985,6.454142,1744.5984,21320474.0
-0.6,5.3856112e-08,0.25335196,5.3856114e-10,9228.181021213531,,,17.112019,0.058517084,112866.75,2443.9875,44.845776,0.45161834,0.0008860005,27.71934,1.6378663,6200000,1458.0027,48.089867,446.18118,45.155006,500.0,58.697186,30.977846,1.0141302,4.461812,45.161827,100,12400,124,48.089866944983775,5.721614,4484.5776,109768210.0
-0.6,2.5237808e-08,0.25786534,2.523781e-10,9302.049557209015,,,20.923729,0.056714028,1549027.5,39638.527,679.30975,6.796644,6.455663e-05,31.330246,1.6378663,6250000,35902.457,49.63,6759.011,46.628174,500.0,60.03652,28.706272,1.0010443,67.59011,679.66437,100,12500,125,49.630000242551944,5.5890326,67930.98,40872340000.0
-0.6,0.00014752384,0.31438813,1.4752384e-06,9369.914145946503,,,16.464302,0.06461029,533.2582,384.2966,4.7763147,0.066622026,0.18752642,31.668678,1.6378663,6300000,307.89655,50.96467,48.402805,47.656204,500.0,66.16904,34.50036,1.8592758,0.48402804,6.6622024,100,12600,126,50.96466093118664,6.4041424,477.63147,1550831.9
-0.6,5.4810105e-05,0.28272122,5.48101e-07,9445.797554254532,,,29.585588,0.042935267,314.61963,260.4523,3.8253522,0.046694364,0.31784412,43.421204,1.6378663,6350000,203.18835,50.732533,38.054867,47.50413,500.0,64.56815,21.146952,1.483264,0.3805487,4.669436,100,12700,127,50.732540889301006,6.602446,382.53522,1967385.4
-0.6,0.000539575,0.24249586,5.39575e-06,9522.67035651207,,,18.26297,0.034150645,944.54333,534.8367,7.891023,0.091275014,0.10587127,31.599266,1.6378663,6400000,435.08798,51.575893,78.59794,48.33028,500.0,64.912186,33.31292,1.3306506,0.7859793,9.127502,100,12800,128,51.57588888287505,6.790767,789.10236,4167321.0
-0.6,6.3975605e-08,0.22149082,6.39756e-10,9607.891809225082,,,18.410141,0.03612633,109884376.0,178053.61,3486.6255,34.880096,9.100475e-07,26.299679,1.6378663,6450000,145875.19,53.504574,34691.35,50.434868,500.0,61.39411,35.094433,1.000794,346.9135,3488.01,100,12900,129,53.50457532878652,5.2312875,348662.56,324453960000.0
-0.6,0.00014736297,0.24009164,1.4736296e-06,9688.739410161972,,,14.717352,0.039176404,379.14575,396.7481,5.807034,0.075575486,0.26375082,27.069729,1.6378663,6500000,334.2925,51.79785,58.035637,48.59034,500.0,64.15023,37.0805,1.6675143,0.58035636,7.5575495,100,13000,130,51.7978529789592,5.111961,580.7034,943568.3
-0.6,2.1719668e-05,0.33793277,2.1719669e-07,9777.339140892029,,,10.565042,0.07581347,7428.8037,1811.5006,33.9592,0.34783804,0.013461118,23.039505,1.6378663,6550000,1541.8417,50.098305,337.82794,46.969666,500.0,62.57277,39.533264,1.0490189,3.378279,34.78381,100,13100,131,50.09830694219984,4.9430957,3395.9204,20324346.0
-0.6,1.4271764e-05,0.22887199,1.4271764e-07,9854.30182504654,,,19.540098,0.036372483,419.89145,395.42667,6.061783,0.072545126,0.2381568,30.54424,1.6378663,6600000,333.76434,49.17992,60.315372,46.170715,500.0,60.184063,29.639822,1.4260111,0.60315365,7.2545137,100,13200,132,49.179919493573415,6.1401324,606.1783,2553989.5
-0.6,2.3060527e-05,0.24677084,2.3060527e-07,9937.977823257446,,,21.436733,0.09111516,4530.156,1368.9796,20.30498,0.23216733,0.022074297,33.76647,1.6378663,6650000,1161.76,49.245243,202.93987,46.16649,500.0,61.574978,27.808508,1.2918748,2.0293984,23.216734,100,13300,133,49.245239495409585,5.887833,2030.498,44407296.0
-0.6,7.113907e-07,0.24492523,7.1139072e-09,10001.577031612396,,,17.547915,0.0010286421,65262.85,3914.9075,80.6413,0.84238523,0.0015322652,27.069027,1.6378663,6700000,3149.755,50.381405,802.66144,47.38628,500.0,59.90252,32.833492,1.0894307,8.026614,84.23855,100,13400,134,50.38140723672496,5.596213,8064.13,134827580.0
-0.6,5.781313e-06,0.28405905,5.781313e-08,10081.009415149689,,,12.985852,0.094294205,139916.39,2926.721,50.77458,0.51416624,0.00071471254,24.145699,1.6378663,6750000,1824.7006,47.763218,505.14545,44.817066,500.0,58.923065,34.777367,1.025411,5.051454,51.416622,100,13500,135,47.763218215193604,5.478015,5077.458,131246360.0
-0.6,3.1699003e-07,0.34013325,3.1699001e-09,10150.657449007034,,,20.015959,0.007093638,5472.4595,903.98206,15.44038,0.17272964,0.01827332,32.326805,1.6378663,6800000,671.87,50.44244,153.74979,47.304783,500.0,62.753292,30.426487,1.2464008,1.5374978,17.272966,100,13600,136,50.44244668928712,5.4883437,1544.0381,12367996.0
-0.6,2.0433943e-05,0.2965188,2.0433943e-07,10233.70955824852,,,14.287511,0.106812,2948.1094,855.02,16.152203,0.16741563,0.033920046,26.29108,1.6378663,6850000,685.147,50.5688,160.66365,47.44018,500.0,62.572372,36.281292,1.0741544,1.6066364,16.741566,100,13700,137,50.56880463155381,5.1271315,1615.2202,6103174.5
-0.6,6.720132e-07,0.3200675,6.7201316e-09,10310.479437112808,,,12.558842,0.100594446,1502471.0,12152.478,217.96066,2.1843853,6.6557026e-05,22.403461,1.6378663,6900000,8445.652,50.637794,2168.6338,47.61367,500.0,60.482414,38.078953,1.0043888,21.68634,218.43852,100,13800,138,50.63779315525046,4.7446594,21796.066,1537258400.0
-0.6,3.1459715e-06,0.2960387,3.1459713e-08,10387.76227068901,,,22.546076,0.035303682,60930.285,3092.8904,60.178715,0.6107989,0.00164122,32.990967,1.6378663,6950000,2351.7942,49.601646,598.7037,46.59932,500.0,60.046535,27.05557,1.0300915,5.987037,61.07989,100,13900,139,49.601645844661626,5.5605497,6017.8716,203148690.0
-0.6,0.00016830312,0.35710377,1.6830311e-06,10464.015531539917,,,15.566692,0.10628924,1924.3862,1680.8506,24.251108,0.2560945,0.051964622,29.18113,1.6378663,7000000,1535.701,52.561386,241.20393,49.252598,500.0,66.17583,36.994698,1.1147139,2.412039,25.609447,100,14000,140,52.561389155311005,5.6052203,2425.1108,50961830.0
-0.6,0.000108002205,0.3209626,1.080022e-06,10543.618728637695,,,14.270561,0.100904,980.2816,1723.5435,30.869204,0.3193562,0.1020115,24.483822,1.6378663,7050000,1623.7635,53.52459,307.09512,50.3377,500.0,63.737854,39.254032,1.0698756,3.0709515,31.935617,100,14100,141,53.524593082379,5.6573143,3086.9204,22720288.0
-0.6,0.0029962084,0.24620865,2.9962082e-05,10620.85846400261,,,17.08717,0.0051823556,147.61041,146.2109,1.6938084,0.027497893,0.677459,28.018467,1.6378663,7100000,108.58386,51.008755,17.009163,47.91175,500.0,61.940052,33.921585,2.5469952,0.17009161,2.7497892,100,14200,142,51.008754732974836,6.1387224,169.38084,128197.68
-0.6,2.029509e-08,0.27875525,2.0295089e-10,10692.145798444748,,,19.607393,0.016443461,25425574.0,66863.32,1268.3796,12.684422,3.933048e-06,33.593586,1.6378663,7150000,50346.375,51.526344,12620.211,48.250713,500.0,65.512535,31.91895,1.0000983,126.20212,1268.442,100,14300,143,51.526343135298205,6.5104694,126837.96,71217460000.0
-0.6,3.5215053e-05,0.2594134,3.5215052e-07,10770.343694448471,,,11.393385,0.03877391,20030.227,1707.8894,32.238667,0.32559982,0.004992455,22.458336,1.6378663,7200000,1288.5222,48.197754,320.74054,45.234615,500.0,59.262703,36.804367,1.020019,3.207405,32.55999,100,14400,144,48.19775119210526,4.4020243,3223.8667,27025666.0
-0.6,3.0136718e-07,0.3324166,3.0136718e-09,10845.868704795837,,,11.448875,0.09069903,631485.4,15282.3955,257.96945,2.582002,0.0001583568,22.001137,1.6378663,7250000,12883.926,49.812363,2566.741,46.794132,500.0,60.364628,38.36349,1.0017892,25.667408,258.20016,100,14500,145,49.812365332964674,5.032107,25796.947,2987158300.0
-0.6,2.5481881e-08,0.29441258,2.548188e-10,10930.204217672348,,,11.7455635,0.008760035,22304052.0,162189.72,2907.3008,29.105711,4.48349e-06,25.566849,1.6378663,7300000,146822.81,51.25525,28926.969,48.001423,500.0,65.07654,39.50969,1.0022495,289.26965,2910.571,100,14600,146,51.25525238379731,5.6766357,290730.1,235679420000.0
-0.6,1.0207715e-05,0.24889731,1.02077145e-07,11010.148184776306,,,12.518024,0.017474547,1957.21,787.13043,12.788183,0.13322616,0.05109314,22.107483,1.6378663,7350000,644.7243,54.788918,127.2053,51.569996,500.0,64.37837,42.27089,1.0850024,1.272053,13.322615,100,14700,147,54.78891329937073,4.959423,1278.8184,5023909.5
-0.6,2.58903e-06,0.3005411,2.5890298e-08,11093.643404722214,,,15.108456,0.05497396,35523.902,2379.3418,46.478165,0.4730665,0.002815006,25.636852,1.6378663,7400000,1761.7467,55.00663,462.39603,51.729874,500.0,65.53503,39.898174,1.0358438,4.62396,47.306656,100,14800,148,55.00662913125405,4.8050995,4647.8164,26836190.0
-0.6,6.3802386e-06,0.24193944,6.380238e-08,11186.908660888672,,,9.803244,0.031489164,11558.272,1278.8539,20.756033,0.22118352,0.008651812,17.627724,1.6378663,7450000,933.6881,56.386784,206.5335,53.176216,500.0,64.21126,46.583534,1.1338938,2.0653348,22.118362,100,14900,149,56.386778612359414,4.0436196,2075.6033,6821754.0
-0.6,1.17769396e-07,0.2774735,1.1776939e-09,11270.982121706009,,,12.744953,0.024999231,7189876.5,78797.83,1662.5251,16.632242,1.3908445e-05,23.092274,1.6378663,7500000,70232.11,53.542694,16541.848,50.348194,500.0,63.89002,40.797745,1.0008411,165.41846,1663.2242,100,15000,150,53.54269930159736,4.897508,166252.52,16608128000.0
-0.6,1.2428564e-05,0.27859366,1.2428563e-07,11346.303468465805,,,20.240246,0.047940373,28959.97,2440.0483,46.02306,0.46546784,0.0034530421,31.666935,1.6378663,7550000,1903.2268,51.66335,457.87686,48.508842,500.0,63.09004,31.423103,1.0228615,4.5787683,46.546787,100,15100,151,51.66334952252183,4.9875555,4602.306,95868936.0
-0.6,3.1764156e-07,0.25999734,3.1764156e-09,11421.761598110199,,,13.937275,0.0068211854,204716.4,6658.5254,115.48017,1.1601409,0.0004884806,23.031876,1.6378663,7600000,5267.4907,52.393574,1148.9626,49.319168,500.0,61.488174,38.4563,1.0092629,11.489627,116.014114,100,15200,152,52.39357443842819,4.509934,11548.018,499772350.0
-0.6,3.9302035e-06,0.28098458,3.9302034e-08,11497.206503391266,,,15.337769,0.054006264,5749.1255,1741.8448,29.886265,0.30917138,0.01739395,25.048306,1.6378663,7650000,1500.8319,53.861996,297.3191,50.68337,500.0,63.572536,38.52423,1.0697492,2.973191,30.917133,100,15300,153,53.86199885855587,5.0136204,2988.6265,30664742.0
-0.6,1.5800099e-07,0.29002637,1.5800098e-09,11577.346718549728,,,14.324851,0.05677098,240216.94,46983.293,806.5318,8.069592,0.0004162904,23.609188,1.6378663,7700000,45452.87,53.166576,8024.8477,50.04404,500.0,62.45092,38.841732,1.0010604,80.24848,806.9593,100,15400,154,53.16658349349721,4.4262023,80653.18,25426920000.0
