EpisodesSoFar,EpLenMean,InitialReturnMean,ReturnMeanIW,MeanEntropy,StdIWNorm,MeanIW,VarianceInit,MinIWNorm,J_sample_variance,MeanIWNorm,Bound,ReturnStepMaxmin,OptimizationReturnMean,TimeElapsed,LearnableVariance,EpRewMean,ESSRenyi,InitialReturnStd,ReturnStepMax,Iteration,MaxIWNorm,StdIW,MaxIW,TimestepsSoFar,EpThisIter,InitialReturnMax,EmpiricalD2,ESSClassic,InitialReturnMin,MinIW,InitialBound,OptimizationReturnMax,OptimizationReturnMin
7700,500.0,49.486263,589.0126,1.6378663,1.1818784,12.303843,-0.6,1.2383155e-07,1698947.8,0.123038426,458.77164,0.019151166,11.880009,6068.586235046387,,49.48626337389632,0.0538744,4.260266,0.25691697,77,11.881871,118.187836,1188.1871,3850000,100,60.46008,1856.1692,1.0721476,37.606255,1.2383156e-05,46.463257,22.853825,
7800,500.0,48.399208,3096.214,1.6378663,5.3866315,54.39453,-0.6,4.652232e-07,187533970.0,0.5439453,2807.841,0.102575466,16.542517,6151.946698188782,,48.39920689407205,0.009749068,5.0424976,0.30645138,78,54.140213,538.6632,5414.0215,3900000,100,56.94638,10257.391,1.0094149,31.85669,4.652232e-05,45.551888,25.089691,
7900,500.0,52.169228,5727.4033,1.6378663,10.000114,102.03827,-0.6,3.9748995e-09,725783740.0,1.0203826,4284.6978,0.05459553,22.630722,6241.601654052734,,52.16923031735778,0.0004569362,5.479364,0.29086685,79,100.513824,1000.0116,10051.383,3950000,100,61.678734,218848.94,1.0304285,29.538507,3.9748994e-07,49.085297,32.14023,
8000,500.0,52.008125,2492.7144,1.6378663,5.0987086,52.25741,-0.6,2.2623716e-08,34338228.0,0.52257407,1563.9114,0.04587455,15.132528,6326.56605219841,,52.0081263854143,0.0012178326,5.6857734,0.24260724,80,51.251347,509.87097,5125.135,4000000,100,64.82572,82113.09,1.0395298,36.8756,2.2623717e-06,48.766838,27.950123,
8100,500.0,52.55541,6877.9795,1.6378663,13.349586,135.25656,-0.6,1.3830972e-08,289525500.0,1.3525653,5386.94,0.05073309,13.793793,6420.926738500595,,52.555413296890556,0.00043144185,4.851595,0.24292016,81,134.1772,1334.9583,13417.721,4050000,100,61.941296,231780.95,1.0161216,38.76162,1.3830972e-06,49.45835,23.179676,
8200,500.0,51.58869,639.2535,1.6378663,1.2688203,13.551576,-0.6,4.4474687e-06,1612152.1,0.13551572,579.28687,0.051360235,13.826169,6504.8388085365295,,51.588689185504435,0.24635054,4.592341,0.26967224,82,12.755035,126.882034,1275.5035,4100000,100,59.52728,405.92563,1.127855,37.76252,0.0004447469,48.612324,21.76476,
8300,500.0,50.482315,492.45517,1.6378663,0.8046917,9.725372,-0.6,5.132803e-07,1199194.5,0.09725374,399.7483,0.04659164,11.45296,6580.192497968674,,50.48231106200965,0.11425464,4.9532924,0.30406776,83,8.048287,80.46918,804.82874,4150000,100,62.67278,875.238,1.4396461,39.02935,5.1328032e-05,47.34867,23.643429,
8400,500.0,47.467335,4222.0034,1.6378663,9.732517,98.41079,-0.6,4.8200544e-08,113125730.0,0.984108,2797.6265,0.0015745908,14.911424,6650.963829994202,,47.4673312172734,0.00038560698,4.844387,0.22558002,84,97.82092,973.25165,9782.093,4200000,100,55.940636,259331.4,1.0120857,32.55591,4.8200545e-06,44.6703,23.384727,
8500,500.0,45.64933,939.3985,1.6378663,1.7054864,18.644285,-0.6,1.0349933e-08,15845633.0,0.18644284,650.78107,0.015652835,17.974207,6729.047614812851,,45.6493316726935,0.010049954,5.3437066,0.3105986,85,17.134207,170.54866,1713.4208,4250000,100,57.867477,9950.294,1.1809607,27.675125,1.0349934e-06,42.755955,30.192352,
8600,500.0,47.62246,1670.2749,1.6378663,2.6138775,31.343227,-0.6,5.227478e-09,63429780.0,0.31343225,1433.8145,0.02506487,25.149214,6800.424912214279,,47.6224624099971,0.014864297,5.0239725,0.25435087,86,25.797253,261.38776,2579.7253,4300000,100,57.658142,6727.53,1.4174794,22.473248,5.227478e-07,44.739555,35.184895,
8700,500.0,49.866722,1592.5359,1.6378663,2.9756272,32.539997,-0.6,4.857286e-09,23327098.0,0.32539994,1026.072,0.070008904,16.31945,6873.276641845703,,49.86672109753352,0.0030123887,6.2472367,0.2583077,87,29.841835,297.56274,2984.1836,4350000,100,62.181,33196.246,1.1817217,33.54727,4.857286e-07,46.757668,28.633728,
8800,500.0,50.169003,243.29102,1.6378663,0.27186826,4.2406707,-0.6,1.0219427e-06,526889.2,0.04240671,198.47676,0.09282397,16.660046,6955.629230976105,,50.16900719642242,0.4797487,6.4111013,0.27560422,88,2.3519878,27.186827,235.19879,4400000,100,62.080193,208.44246,2.3752644,33.50896,0.00010219427,47.064995,28.571232,
8900,500.0,52.27224,286.04944,1.6378663,0.5259282,6.541294,-0.6,2.9854695e-07,245391.7,0.065412946,195.807,0.050305188,18.767975,7016.829786777496,,52.272243948562576,0.13229555,6.83837,0.3063698,89,5.287191,52.592815,528.7191,4450000,100,65.64678,755.8833,1.5233775,33.50427,2.9854695e-05,48.9899,32.142513,
9000,500.0,49.90876,1658.3347,1.6378663,2.5910642,27.973808,-0.6,1.2549442e-07,102865270.0,0.2797381,1374.8063,0.030141532,28.939812,7088.385106086731,,49.90875449374471,0.012975365,7.0801067,0.3042001,90,26.036901,259.10638,2603.6902,4500000,100,64.59315,7706.912,1.1521634,20.968943,1.25494425e-05,46.679096,43.624207,
9100,500.0,52.51956,7264.7334,1.6378663,17.622398,178.50926,-0.6,1.043379e-07,57987284.0,1.7850926,6078.952,0.053665414,13.648006,7158.939482212067,,52.51955741140786,0.00082268455,5.394287,0.25810197,91,177.1237,1762.2399,17712.371,4550000,100,68.0223,121553.27,1.015682,38.87155,1.04337905e-05,49.118443,29.15075,
9200,500.0,54.87366,724.57806,1.6378663,1.4614948,15.382612,-0.6,1.6997231e-07,982620.44,0.15382612,483.26764,0.030660063,13.134643,7230.537384033203,,54.87366059322269,0.018824354,5.4481254,0.3126589,92,14.693674,146.14948,1469.3674,4600000,100,66.216484,5312.267,1.0956732,41.739017,1.6997232e-05,51.562836,24.477467,
9300,500.0,54.031857,3586.8274,1.6378663,6.8644795,70.679665,-0.6,1.6540283e-06,62724612.0,0.70679665,3266.9976,0.042765126,14.20677,7300.739661216736,,54.031858819022,0.009942395,4.827104,0.23224467,93,68.99089,686.448,6899.0894,4650000,100,63.781483,10057.939,1.0490444,39.82509,0.00016540283,50.84278,23.956394,
9400,500.0,53.926807,2242.3796,1.6378663,4.090419,41.521305,-0.6,2.1453907e-08,32410520.0,0.415213,1554.9646,0.021663427,13.106758,7374.311844587326,,53.9268109149683,0.0023011998,4.8077884,0.3084858,94,41.114117,409.0419,4111.4116,4700000,100,65.95173,43455.594,1.0198922,40.820053,2.1453907e-06,50.629227,25.131676,
9500,500.0,54.197826,83956.34,1.6378663,170.22775,1712.7477,-0.6,3.7107806e-11,34442940000.0,17.127478,68571.76,0.09325993,15.301996,7451.470247030258,,54.19782847044182,4.6942832e-06,5.3921432,0.33162746,95,1710.872,17022.775,171087.2,4750000,100,66.665405,21302506.0,1.0021932,38.895832,3.7107808e-09,50.86456,27.769573,
9600,500.0,54.51915,298.44592,1.6378663,0.3575733,5.7491393,-0.6,3.90947e-06,208297.33,0.057491403,229.7715,0.07283898,12.158146,7536.9286687374115,,54.5191424184063,0.21069923,4.3387475,0.28231746,96,3.2747707,35.757328,327.47708,4800000,100,63.04585,474.61017,2.5199466,42.360996,0.00039094698,51.366848,20.684853,
9700,500.0,53.972076,2723.2354,1.6378663,4.799637,49.01495,-0.6,1.9634355e-08,66792696.0,0.4901495,1962.273,0.07371871,14.891645,7625.362787485123,,53.97207875179275,0.0017985434,5.120642,0.275977,97,48.244545,479.9636,4824.4546,4850000,100,64.54366,55600.55,1.0321308,39.080433,1.9634356e-06,50.744896,25.46323,
9800,500.0,54.925854,231.54617,1.6378663,0.2843052,4.168595,-0.6,3.350556e-06,441701.9,0.041685954,168.50311,0.007839829,21.943754,7691.8266661167145,,54.925847249407944,0.28133902,6.12257,0.24296013,98,2.7486892,28.430521,274.86893,4900000,100,66.87785,355.44305,2.1046116,32.982094,0.0003350556,51.581955,33.89576,
9900,500.0,52.6985,110.21673,1.6378663,0.09011378,2.0377264,-0.6,2.121872e-05,35297.867,0.020377263,92.83734,0.10102332,15.158107,7760.014352083206,,52.69850147744702,3.3388126,5.365546,0.29226473,99,0.87672895,9.011379,87.6729,4950000,100,63.51268,29.950768,4.8646445,37.540394,0.002121872,49.52286,25.972286,
10000,500.0,51.343327,117305.9,1.6378663,234.48431,2356.7925,-0.6,4.3736424e-08,121310446000.0,23.567923,115991.95,0.02974698,15.913673,7830.095548868179,,51.34332665036647,0.0006015997,5.8673863,0.27005082,100,2356.6572,23448.428,235665.72,5000000,100,64.45562,166223.48,1.0001148,35.429653,4.3736427e-06,48.120544,29.025967,
10100,500.0,51.755383,853.22516,1.6378663,1.7119222,17.851027,-0.6,6.017904e-07,4507146.5,0.17851028,566.0698,0.055040732,15.877851,7904.597257614136,,51.755378635766604,0.011938042,5.3721657,0.28296432,101,17.209572,171.19221,1720.9572,5050000,100,62.749954,8376.583,1.075627,35.87753,6.0179045e-05,48.61788,26.872425,
10200,500.0,52.625534,370.84396,1.6378663,0.6075501,7.172462,-0.6,3.8196828e-07,549021.75,0.07172462,220.72035,0.044556603,12.388142,7979.680413722992,,52.62552749246316,0.04531745,5.33976,0.24583532,102,6.101905,60.75501,610.1905,5100000,100,63.916317,2206.6555,1.3745526,40.237385,3.8196828e-05,49.42971,23.678932,
10300,500.0,52.343685,576.2792,1.6378663,0.8053592,10.440958,-0.6,2.3090962e-07,1932515.9,0.10440957,413.98407,0.02080053,11.654437,8050.549770116806,,52.34368431236181,0.034994695,4.753533,0.2153113,103,7.847268,80.53591,784.7268,5150000,100,60.720657,2857.576,1.6529619,40.689247,2.3090963e-05,49.307648,20.03141,
10400,500.0,52.355797,226.05908,1.6378663,0.35706583,4.264113,-0.6,7.741795e-06,185787.73,0.04264113,183.94499,0.022555739,10.17382,8125.333693265915,,52.35580389593946,0.60003316,4.458475,0.22324915,104,3.5915833,35.706585,359.15833,5200000,100,65.24467,166.65746,1.4060829,42.181984,0.0007741795,49.09357,23.062683,
10500,500.0,53.058563,878.589,1.6378663,1.2576532,14.731073,-0.6,2.7755965e-07,6055852.5,0.14731075,600.3437,0.0476377,12.2561865,8203.18389248848,,53.05856233331439,0.014723653,4.850631,0.36428565,105,12.487949,125.76532,1248.7949,5250000,100,67.52516,6791.793,1.3534088,40.802376,2.7755967e-05,49.6823,26.722786,
10600,500.0,53.697365,106.319046,1.6378663,0.08051508,1.8979763,-0.6,3.198601e-05,49512.99,0.018979762,89.24826,0.018217385,20.695564,8276.758076190948,,53.697364182821985,3.5270817,4.8886223,0.21419741,106,0.782583,8.051508,78.2583,5300000,100,64.119675,28.35205,5.2643013,33.0018,0.0031986008,50.491383,31.117874,
10700,500.0,53.33698,2893.7686,1.6378663,4.627736,46.921337,-0.6,4.889298e-09,155098740.0,0.46921325,2029.4755,0.0416629,18.099161,8357.344206094742,,53.33697540097673,0.001415362,5.2815175,0.25913143,107,46.514393,462.77356,4651.4395,5350000,100,65.031654,70653.305,1.0175644,35.237816,4.889298e-07,50.085392,29.793839,
10800,500.0,51.86115,271.9624,1.6378663,0.407812,5.2447376,-0.6,6.0041552e-06,462172.03,0.052447375,226.60052,0.102581546,15.7593775,8433.038148403168,,51.861141651107566,0.4458593,4.406606,0.32276756,108,4.0883136,40.781204,408.8314,5400000,100,60.57871,224.286,1.6270584,36.101765,0.0006004155,48.832207,24.476944,
10900,500.0,49.9758,20398.338,1.6378663,44.367847,445.99814,-0.6,2.0718362e-10,3349284000.0,4.45998,16869.87,0.01839964,16.782589,8516.796672344208,,49.97579610526234,7.015422e-05,5.2738767,0.20962934,109,445.91452,4436.7847,44591.453,5450000,100,59.107594,1425430.9,1.000375,33.193207,2.0718362e-08,47.020412,25.914387,
11000,500.0,48.218693,19282.82,1.6378663,33.472366,336.54678,-0.6,5.636834e-09,5869106000.0,3.3654678,15081.934,0.015690908,13.419581,8600.451256513596,,48.21869145793774,4.6514688e-05,4.3912764,0.21264926,110,336.41132,3347.2368,33641.133,5500000,100,57.301502,2149858.5,1.0008055,34.79911,5.6368344e-07,45.35362,22.502392,
11100,500.0,51.431793,658.2805,1.6378663,1.1090144,11.819837,-0.6,1.0362591e-07,3487977.8,0.11819835,425.0481,0.036877573,11.91902,8669.854028701782,,51.43179548593312,0.019047074,4.6756516,0.29229861,111,11.149595,110.90144,1114.9596,5550000,100,64.37735,5250.1504,1.1231636,39.512775,1.0362591e-05,48.21293,24.864574,
11200,500.0,53.265137,497.20078,1.6378663,0.58038884,10.077536,-0.6,5.40292e-06,773995.9,0.10077535,455.79123,0.027277187,18.41148,8752.492794036865,,53.26513721634114,0.57610464,5.3809934,0.23118651,112,4.784425,58.03888,478.4425,5600000,100,62.860973,173.57957,2.9266489,34.853657,0.000540292,50.12209,28.007317,
11300,500.0,51.220493,2805.9465,1.6378663,4.9056306,49.73635,-0.6,3.160196e-09,193554290.0,0.4973635,1982.7144,0.009607449,22.82352,8831.294111728668,,51.22048957859985,0.0015458049,5.3845973,0.22745207,113,49.307495,490.56308,4930.7495,5650000,100,64.73359,64691.22,1.0174586,28.396969,3.1601962e-07,47.983807,36.33662,
11400,500.0,55.441895,3693.8137,1.6378663,6.0928817,62.80071,-0.6,5.3301137e-09,154248670.0,0.6280071,2992.8594,0.07153873,16.422623,8907.21101474762,,55.44189715087798,0.002280861,5.6895013,0.31841618,114,61.246185,609.2882,6124.6187,5700000,100,66.952866,43843.094,1.051221,39.019276,5.3301136e-07,52.094254,27.93359,
11500,500.0,50.062134,1140.7677,1.6378663,2.444715,25.925627,-0.6,1.4355483e-07,14614787.0,0.25925627,659.81647,0.05353786,21.679773,8981.85369515419,,50.062134716351785,0.004419242,7.136531,0.28132838,115,24.57184,244.47153,2457.184,5750000,100,63.944756,22628.314,1.1121032,28.382359,1.4355483e-05,46.8649,35.562397,
11600,500.0,48.86589,1352.221,1.6378663,2.6080585,26.666286,-0.6,1.2814183e-06,38571376.0,0.26666284,1001.4437,0.033936962,21.669518,9057.91442322731,,48.86588722531847,0.008346814,7.541033,0.26223317,116,26.216198,260.80588,2621.6199,5800000,100,64.09465,11980.62,1.034603,27.19637,0.00012814184,45.661156,36.89828,
11700,500.0,50.735527,237829.53,1.6378663,436.7778,4390.0083,-0.6,3.197751e-08,1248040500000.0,43.90009,235819.48,0.05250019,21.843138,9139.357307195663,,50.73552710500891,0.00028781046,7.147626,0.28165838,117,4389.784,43677.78,438978.44,5850000,100,68.20094,347450.9,1.0001022,28.892391,3.197751e-06,47.325478,39.30855,
11800,500.0,54.344284,19282.564,1.6378663,35.93139,361.57062,-0.6,4.0757502e-08,2993866800.0,3.6157062,17706.078,0.005961746,15.660539,9206.644565582275,,54.344283131778774,0.0004396869,5.4926686,0.22953446,118,361.12842,3593.139,36112.844,5900000,100,66.11374,227434.56,1.00245,38.683746,4.0757504e-06,51.03859,27.429993,
11900,500.0,54.394882,171.33653,1.6378663,0.15902145,3.1046743,-0.6,1.0566445e-06,86088.07,0.031046746,131.30444,0.01513353,15.737554,9282.122639417648,,54.39488752232127,0.68103087,5.6069994,0.30222398,119,1.4763104,15.902145,147.63104,5950000,100,66.07265,146.83623,3.6717603,38.657333,0.000105664454,51.091255,27.415314,
12000,500.0,54.42139,1967.1986,1.6378663,3.7358546,37.97452,-0.6,1.8791528e-08,14228207.0,0.37974524,1524.2563,0.05999556,11.689976,9354.438772678375,,54.42138716911872,0.0050262967,4.566795,0.30090845,120,37.55075,373.5855,3755.0752,6000000,100,62.805996,19895.363,1.0226811,42.73141,1.8791528e-06,51.281082,20.074585,
12100,500.0,53.384346,351.08566,1.6378663,0.43630305,6.5425677,-0.6,1.0516933e-06,400501.28,0.06542567,282.39392,0.0738121,12.79813,9431.316363096237,,53.384346142345954,0.20294502,4.5985236,0.29299164,121,4.22773,43.63031,422.773,6050000,100,61.89047,492.7443,2.1991875,40.586216,0.00010516933,50.28982,21.304253,
12200,500.0,51.566353,1238.8444,1.6378663,2.6304276,27.490425,-0.6,4.2849525e-08,7990208.5,0.27490425,909.40686,0.011724472,16.726038,9511.688467741013,,51.566352609933745,0.008504112,5.096112,0.27147445,122,26.442963,263.0428,2644.2964,6100000,100,60.75996,11759.017,1.0804194,34.840313,4.2849524e-06,48.528355,25.919647,
12300,500.0,50.439003,221.98477,1.6378663,0.26234344,4.292952,-0.6,1.8715162e-06,294520.2,0.042929515,152.32642,0.11241539,17.780445,9589.669515132904,,50.439007151845026,0.21519624,5.903066,0.3013126,123,2.0467856,26.234343,204.67856,6150000,100,64.62797,464.69214,2.607926,32.65856,0.00018715163,47.207607,31.969406,
12400,500.0,50.119137,25305.936,1.6378663,56.371895,567.8454,-0.6,3.0655558e-11,4097271600.0,5.6784544,18880.164,0.05045159,16.3507,9669.532975912094,,50.11913762196329,2.185214e-05,5.3063264,0.27406636,124,566.5711,5637.19,56657.11,6200000,100,60.076176,4576211.0,1.004501,33.768436,3.065556e-09,47.11533,26.30774,
12500,500.0,49.086483,256.26883,1.6378663,0.60133207,6.577704,-0.6,3.527034e-07,143430.28,0.06577704,133.97949,0.057854176,16.120502,9744.308035850525,,49.08648407690257,0.055305887,4.9168487,0.27654618,125,6.046797,60.133205,604.6797,6250000,100,57.518066,1808.1257,1.1823726,32.96598,3.5270343e-05,46.21058,24.552086,
12600,500.0,47.637012,18380.826,1.6378663,36.7188,369.36542,-0.6,1.4949327e-08,2278800600.0,3.6936545,15996.777,0.051342487,10.249007,9823.861540794373,,47.63701179255707,0.00013891324,3.7008526,0.25346243,126,369.04102,3671.8794,36904.1,6300000,100,56.1975,719873.8,1.0017585,37.388004,1.4949328e-06,44.827137,18.809494,
12700,500.0,47.99986,181668.45,1.6378663,358.46625,3602.9653,-0.6,2.8577883e-11,303345630000.0,36.02965,143332.22,0.07317354,12.441798,9901.895052909851,,47.999859129148,5.772161e-07,3.9697793,0.29994062,127,3602.7239,35846.63,360272.4,6350000,100,58.251713,173245340.0,1.0001339,35.55806,2.8577885e-09,45.087276,22.693653,
12800,500.0,46.40341,206.50862,1.6378663,0.3918902,4.5423822,-0.6,4.2551883e-06,205440.95,0.045423817,156.93129,0.06194018,11.749874,9975.01974606514,,46.403411789203176,0.30872405,3.8385446,0.2107699,128,3.9415233,39.189026,394.15234,6400000,100,55.09325,323.91388,1.3256919,34.653538,0.00042551884,43.648746,20.439713,
12900,500.0,45.389572,7172.9507,1.6378663,15.961672,160.69972,-0.6,1.6205807e-09,356048480.0,1.6069975,5202.8833,0.06961648,12.030279,10050.936057567596,,45.3895716879581,0.00017462153,3.6557734,0.25839007,129,160.42348,1596.167,16042.348,6450000,100,52.06669,572667.06,1.0034451,33.35929,1.6205807e-07,42.786232,18.707397,
13000,500.0,44.35298,1325.8203,1.6378663,2.9199185,29.647886,-0.6,2.3473914e-08,13540552.0,0.29647884,791.4229,0.0435023,11.704009,10132.316369771957,,44.35298398587147,0.0022418452,3.7355394,0.28362113,130,29.34913,291.99185,2934.913,6500000,100,50.605434,44606.113,1.0204495,32.648975,2.3473915e-06,41.822712,17.956459,
13100,500.0,43.13053,2945.4092,1.6378663,5.925694,60.12497,-0.6,1.6243972e-08,71803410.0,0.60124975,2188.7427,0.057628393,7.835622,10215.576640605927,,43.13053256400845,0.0010521873,3.5590112,0.3345793,131,59.55912,592.56934,5955.912,6550000,100,49.088646,95040.11,1.019021,35.29491,1.6243972e-06,40.676098,13.7937355,
13200,500.0,45.57926,443.85693,1.6378663,0.8371352,9.393341,-0.6,1.43370045e-08,1187599.0,0.09393341,345.25726,0.058799267,10.777096,10287.411253929138,,45.579258530830366,0.07284136,3.6646838,0.2517159,132,8.413821,83.71351,841.38214,6600000,100,53.222412,1372.8464,1.2434121,34.802162,1.4337005e-06,42.918137,18.42025,
13300,500.0,44.76913,790.5709,1.6378663,1.3517447,14.964926,-0.6,8.5292186e-07,4825796.0,0.14964923,641.96484,0.04197164,6.9293337,10361.657180309296,,44.769128376235415,0.03236181,2.9181087,0.2755915,133,13.577937,135.17447,1357.7937,6650000,100,53.46665,3090.0623,1.2107912,37.839794,8.529219e-05,42.095795,15.626854,
13400,500.0,45.68547,26204.117,1.6378663,56.08698,564.3504,-0.6,2.0068232e-08,6569133600.0,5.643504,22539.16,0.04375042,13.2549515,10425.051185131073,,45.685466750142766,5.4091073e-05,4.027423,0.25195768,134,563.70166,5608.6978,56370.168,6700000,100,53.909065,1848733.9,1.0023023,32.430515,2.0068233e-06,42.990013,21.47855,
13500,500.0,45.96041,1440.2068,1.6378663,2.9512978,31.127293,-0.6,2.5469967e-07,11538785.0,0.31127292,1251.6669,0.030402526,10.461545,10502.651871442795,,45.960413176953345,0.021319713,3.5548892,0.26849672,135,29.660759,295.1298,2966.076,6750000,100,55.058437,4690.4946,1.1001508,35.498867,2.5469968e-05,43.20749,19.55957,
13600,500.0,44.710907,430.819,1.6378663,0.7425898,8.917401,-0.6,5.668176e-07,1491840.0,0.089173995,306.79443,0.10265443,11.739038,10574.216382026672,,44.710908506234674,0.05513312,4.326807,0.31879494,136,7.433159,74.25898,743.3159,6800000,100,58.24303,1813.7917,1.4215447,32.97187,5.668176e-05,41.798756,25.27116,
13700,500.0,46.70659,518.2559,1.6378663,0.96379155,10.283308,-0.6,3.694538e-07,1726867.9,0.10283307,391.74084,0.014586121,9.056504,10642.076740503311,,46.70658930764669,0.04936106,3.7359953,0.26620045,137,9.691067,96.37915,969.1067,6850000,100,56.2166,2025.8883,1.1255981,37.650085,3.694538e-05,43.89576,18.566513,
13800,500.0,47.28061,79798.6,1.6378663,147.19131,1479.58,-0.6,8.7366925e-10,53231796000.0,14.795798,55406.066,0.036909103,8.446572,10706.114669322968,,47.280613888703904,1.261089e-06,3.799597,0.2894521,138,1479.3307,14719.131,147933.08,6900000,100,54.784763,79296540.0,1.000337,38.83404,8.736693e-08,44.54137,15.950722,
13900,500.0,46.731056,8477.462,1.6378663,15.30401,154.11664,-0.6,3.776883e-10,837691100.0,1.5411661,7308.6133,0.0055541694,10.1624775,10777.289988040924,,46.731054706284674,0.00055397756,3.971638,0.2433472,139,153.8141,1530.4009,15381.41,6950000,100,55.021732,180512.72,1.0039371,36.568577,3.776883e-08,43.979965,18.453156,
14000,500.0,47.31232,565.1185,1.6378663,1.2797911,14.082163,-0.6,9.349061e-08,711476.44,0.14082165,409.9317,0.07530078,12.968557,10858.373869419098,,47.31231796977713,0.031802513,4.2015243,0.2770144,140,12.860182,127.979095,1286.0182,7000000,100,55.34974,3144.4055,1.1962829,34.34376,9.349062e-06,44.54483,21.005978,
14100,500.0,46.019863,61769.363,1.6378663,125.38779,1261.802,-0.6,6.379891e-10,54638625000.0,12.618021,42904.645,0.019045472,15.348673,10940.490757703781,,46.01986162473773,2.1634482e-06,4.6316123,0.2555867,141,1260.2097,12538.777,126020.97,7050000,100,55.494965,46222504.0,1.0025274,30.671188,6.3798915e-08,43.24511,24.823776,
14200,500.0,47.595375,421.05893,1.6378663,0.6720033,7.8877406,-0.6,4.67175e-07,2164729.8,0.078877404,317.59583,0.044175476,14.024911,11023.933942317963,,47.59537612339237,0.08496745,5.134875,0.32793364,142,6.754096,67.20033,675.4096,7100000,100,60.317295,1176.9213,1.3590014,33.570465,4.67175e-05,44.579506,26.74683,
14300,500.0,47.413887,316.25293,1.6378663,0.6325497,6.915515,-0.6,3.85264e-06,311051.16,0.06915516,257.7276,0.0021480024,9.687949,11098.506294488907,,47.41388581405145,0.23375979,4.18981,0.24048373,143,6.359995,63.254974,635.9995,7150000,100,56.592495,427.78958,1.1811352,37.725937,0.000385264,44.584263,18.866558,
14400,500.0,47.066498,6730.7686,1.6378663,13.784578,139.0185,-0.6,2.6368039e-09,302205300.0,1.3901849,5411.657,0.08595231,10.632681,11167.887716770172,,47.06650219864771,0.00047029575,4.004083,0.33119747,144,138.54475,1378.4578,13854.476,7200000,100,57.213287,212632.16,1.0068467,36.433823,2.636804e-07,44.205837,20.779465,
14500,500.0,48.543026,267.13565,1.6378663,0.35994938,5.7313104,-0.6,4.8824677e-07,115567.01,0.0573131,223.54623,0.0026504546,9.494553,11254.804652929306,,48.543022151219255,0.44191405,4.04305,0.20962206,145,3.3051512,35.994934,330.51514,7250000,100,57.953537,226.28835,2.4725878,39.04847,4.8824677e-05,45.64534,18.905067,
14600,500.0,48.095272,3360.2397,1.6378663,6.469899,65.61231,-0.6,2.856546e-09,95357860.0,0.65612304,2574.9238,0.09626654,11.382136,11341.306636095047,,48.095270457596534,0.0012948964,3.96661,0.29925907,146,65.02999,646.9899,6502.9995,7300000,100,56.518677,77226.26,1.0179632,36.713135,2.856546e-07,45.269333,19.805542,
14700,500.0,46.436813,24975.188,1.6378663,50.656857,509.58344,-0.6,6.2387734e-10,11529634000.0,5.0958347,17528.738,0.044261947,18.321423,11423.38300895691,,46.436808091730235,1.3622306e-05,4.898762,0.25973204,147,509.12506,5065.686,50912.508,7350000,100,54.967308,7340901.0,1.0018009,28.115385,6.2387734e-08,43.688446,26.851923,
14800,500.0,48.132393,2404.9045,1.6378663,4.3056674,43.430576,-0.6,6.1463012e-09,63755600.0,0.43430576,1637.7876,0.05191712,10.798073,11511.605597496033,,48.13239218547002,0.00136426,4.083621,0.24939428,148,43.27513,430.56677,4327.513,7400000,100,56.668293,73299.81,1.0071956,37.33432,6.1463015e-07,45.298977,19.333973,
14900,500.0,49.001602,6307.3696,1.6378663,11.43924,115.38365,-0.6,1.1951954e-09,299697150.0,1.1538366,4912.081,0.039808825,8.806546,11592.62922334671,,49.001599947981546,0.00043185827,4.268183,0.24254833,149,114.972595,1143.9242,11497.26,7450000,100,57.99154,231557.45,1.0071586,40.195053,1.1951954e-07,46.10202,17.796486,
15000,500.0,51.502167,690.94037,1.6378663,1.0641181,11.819762,-0.6,4.616332e-07,3861142.0,0.11819761,515.12646,0.08749695,10.108855,11673.901003360748,,51.5021651384437,0.029277466,4.045718,0.28375065,150,10.687256,106.41183,1068.7256,7500000,100,60.165844,3415.5962,1.2187438,41.39331,4.616332e-05,48.49387,18.772533,
15100,500.0,54.22508,9142.53,1.6378663,16.831017,169.51976,-0.6,2.1518975e-09,602420160.0,1.6951975,7010.4497,0.012948722,14.225454,11758.093142032623,,54.22507582141232,0.00022227064,4.95921,0.27047715,151,169.16164,1683.1017,16916.164,7550000,100,63.573288,449901.97,1.0042379,39.999622,2.1518976e-07,51.04641,23.573666,
15200,500.0,51.563087,1846.3032,1.6378663,3.5119665,36.07731,-0.6,2.859693e-08,23538946.0,0.3607731,1310.8656,0.014240131,13.472309,11846.03763127327,,51.56308425348798,0.0033437118,4.609314,0.21713188,152,35.302757,351.19672,3530.276,7600000,100,61.923187,29906.883,1.0442594,38.090775,2.859693e-06,48.466923,23.832413,
15300,500.0,49.58555,4438.888,1.6378663,8.761455,88.685745,-0.6,5.2512923e-09,115500280.0,0.88685745,3691.644,0.026243642,11.10172,11932.807300329208,,49.58554489227713,0.0014942802,4.7388177,0.2522898,153,88.06188,876.14557,8806.188,7650000,100,57.770824,66921.85,1.0142102,38.483826,5.251292e-07,46.697002,19.286999,
15400,500.0,50.968212,318.3952,1.6378663,0.55223185,5.8960834,-0.6,1.0204109e-06,608680.1,0.05896083,212.40228,0.029294834,10.148412,12017.68281006813,,50.96821412099809,0.0757139,4.0040913,0.2737101,154,5.553064,55.22319,555.3064,7700000,100,58.33036,1320.7614,1.127098,40.8198,0.000102041085,48.051693,17.51056,
