MeanEntropy,StdIWNorm,ReturnMeanIW,EpThisIter,MinIW,OptimizationReturnMean,Iteration,ReturnStepMax,ESSRenyi,InitialReturnStd,InitialBound,OptimizationReturnMin,EmpiricalD2,TimeElapsed,InitialReturnMin,MeanIW,TimestepsSoFar,OptimizationReturnMax,InitialReturnMax,EpLenMean,MaxIW,J_sample_variance,Bound,ReturnStepMaxmin,EpRewMean,EpisodesSoFar,LearnableVariance,StdIW,ESSClassic,InitialReturnMean,MaxIWNorm,MeanIWNorm,VarianceInit,MinIWNorm
1.6378663,4.4672556,1995.7394,100,1.943716e-05,14.75395,77,0.2874674,0.0056397906,4.9344883,38.32516,,17731.154,17515.48864340782,26.342869,46.949894,3850000,29.090225,55.433094,500.0,4488.497,55130640.0,1626.6703,0.106537744,41.09681977100605,7700,,446.72556,1.0924883,41.09682,44.884968,0.46949887,-0.6,1.943716e-07
1.6378663,10.76415,5346.5845,100,2.365201e-07,10.110786,78,0.2502187,0.0013229251,4.2616267,38.972458,,75590.07,17741.10017299652,31.686459,108.60108,3900000,24.809261,56.49572,500.0,10818.769,372757380.0,4569.9478,0.0076339543,41.79724491503678,7800,,1076.4148,1.0076519,41.797245,108.18768,1.0860109,-0.6,2.365201e-09
1.6378663,0.13345344,111.58935,100,0.005524073,17.550669,79,0.25752005,1.4247234,5.4189086,41.477833,,70.189064,17980.395750761032,26.775242,2.8358397,3950000,30.186256,56.9615,500.0,97.692406,30295.844,87.728485,0.0001373291,44.32591047509386,7900,,13.345345,4.320392,44.325912,0.97692406,0.028358394,-0.6,5.5240725e-05
1.6378663,5.842409,2598.371,100,6.275562e-06,20.286583,80,0.29156932,0.0020660327,5.36483,39.20767,,48401.945,18247.77032327652,21.547182,58.955685,4000000,30.974733,52.521915,500.0,5872.074,176621010.0,2020.6184,0.10340914,41.833764381890084,8000,,584.2409,1.0080161,41.833763,58.72074,0.58955693,-0.6,6.275562e-08
1.6378663,189.03397,89973.96,100,5.7670584e-09,11.155692,81,0.2943165,2.7698661e-06,4.4256806,40.21644,,36102828.0,18543.112373113632,31.692593,1900.7375,4050000,20.944359,52.63695,500.0,189987.16,92009865000.0,74160.34,0.08545904,42.84828489410944,8100,,18903.396,1.0009117,42.848286,1899.8715,19.007374,-0.6,5.7670584e-11
1.6378663,18.096786,8357.006,100,2.074826e-06,12.370239,82,0.25684345,0.00027721815,4.8160334,42.438,,360726.75,18821.502948999405,32.822826,182.65393,4100000,22.2785,55.101326,500.0,18188.662,588092200.0,6702.2983,0.0025799274,45.19306689789832,8200,,1809.6788,1.0084472,45.193066,181.88661,1.8265392,-0.6,2.0748258e-08
1.6378663,135.67511,74643.625,100,4.3562878e-08,12.989724,83,0.26336297,9.133362e-06,4.8666215,46.122013,,10948870.0,19068.57528567314,36.27102,1363.6394,4150000,26.503551,62.77457,500.0,136358.66,65885900000.0,64257.86,0.04825297,49.26074386279694,8300,,13567.51,1.0000775,49.260746,1363.5865,13.636395,-0.6,4.3562876e-10
1.6378663,4.79259,3509.8582,100,9.329837e-05,12.461391,84,0.26903325,0.008211833,4.642126,45.81603,,12177.548,19311.007940530777,36.361507,68.15005,4200000,23.775913,60.13742,500.0,3849.3262,58707000.0,3178.0442,0.024333447,48.822899476106265,8400,,479.25897,1.981973,48.8229,38.49326,0.6815005,-0.6,9.3298365e-07
1.6378663,1.2811388,737.1851,100,4.6096757e-05,13.572066,85,0.2469707,0.040289253,4.910492,44.74278,,2482.0515,19551.03298187256,34.001972,13.820504,4250000,22.623184,56.625156,500.0,1287.8597,6865128.0,596.1313,0.0015381426,47.574039083374444,8500,,128.11388,1.1503514,47.574043,12.878597,0.13820504,-0.6,4.6096756e-07
1.6378663,0.48642072,272.20877,100,0.00019407886,14.324204,86,0.27041605,0.09056648,5.2414517,43.888508,,1104.1613,19766.954031467438,32.470127,5.457816,4300000,25.646393,58.11652,500.0,489.01785,804334.0,175.6513,0.023851812,46.79433063909439,8600,,48.64208,1.2433119,46.79433,4.890178,0.054578155,-0.6,1.9407887e-06
1.6378663,33.406197,18228.582,100,4.50677e-06,19.435034,87,0.2787906,9.646241e-05,6.144468,45.504486,,1036673.2,19942.899342298508,29.105675,336.45642,4350000,31.618832,60.724506,500.0,33575.17,7185441300.0,15137.184,0.08406676,48.54070802888122,8700,,3340.619,1.0042006,48.540707,335.7517,3.3645642,-0.6,4.5067697e-08
1.6378663,1.2723348,668.3887,100,1.8531404e-05,13.78907,88,0.2551434,0.03315353,5.0188622,43.629356,,3016.27,20105.497712373734,32.926872,13.289884,4400000,28.80478,61.73165,500.0,1279.1848,5220395.5,498.87177,0.0525717,46.71594215488997,8800,,127.233475,1.079262,46.715946,12.791848,0.13289887,-0.6,1.8531404e-07
1.6378663,25.417429,12888.209,100,1.77823e-08,15.358001,89,0.2878863,3.224371e-05,5.9334354,43.82396,,3101379.8,20262.663117170334,31.474688,260.68735,4450000,28.699911,60.1746,500.0,25545.836,2207231700.0,7589.6147,0.01895696,46.83268854310369,8900,,2541.743,1.0409555,46.832687,255.45836,2.6068735,-0.6,1.7782299e-10
1.6378663,28.83228,14662.535,100,4.0657904e-09,16.149406,90,0.24226557,6.6322355e-05,5.2749577,43.945835,,1507787.2,20436.676737308502,30.649101,290.36502,4500000,26.404259,57.05336,500.0,28978.105,3395626200.0,11159.6875,0.0609418,46.79850895573079,9000,,2883.228,1.0040331,46.79851,289.78104,2.9036503,-0.6,4.0657904e-11
1.6378663,2.3535779,1408.3369,100,3.4004452e-06,12.621509,91,0.2306683,0.0027773248,5.4822583,40.95021,,36005.87,20658.68847155571,31.068716,31.97833,4550000,23.731577,54.800293,500.0,2288.794,12051416.0,888.41327,0.018624097,43.69022500292963,9100,,235.35779,1.8126336,43.690224,22.88794,0.31978333,-0.6,3.400445e-08
1.6378663,0.12595281,126.895584,100,0.010011154,22.673681,92,0.25848472,3.4268441,6.4853563,43.930424,,29.181368,20867.478308916092,24.47908,2.4871588,4600000,39.96759,64.44667,500.0,124.06594,141905.75,109.48861,0.022582427,47.15275819883725,9200,,12.595281,3.7529988,47.15276,1.2406594,0.024871586,-0.6,0.00010011154
1.6378663,629.5501,271386.78,100,1.2564644e-08,17.769632,93,0.28955376,4.803289e-07,6.0456624,42.651825,,208190690.0,21059.71720600128,27.76847,6327.32,4650000,29.957024,57.725494,500.0,632721.8,946756000000.0,229741.25,0.049616233,45.53810365532867,9300,,62955.016,1.0000323,45.538105,6327.218,63.273193,-0.6,1.2564644e-10
1.6378663,0.3636711,201.05869,100,0.00018284694,13.610417,94,0.34172672,0.3372925,5.5252824,38.633255,,296.47858,21295.364149093628,27.677137,4.726527,4700000,25.408838,53.085976,500.0,364.73248,393252.2,155.3555,0.10135467,41.28755469836084,9400,,36.367107,1.6610864,41.28756,3.6473248,0.047265273,-0.6,1.8284694e-06
1.6378663,8.728508,3402.3477,100,1.8904518e-06,17.932335,95,0.26991755,0.0004877467,5.961903,38.936623,,205024.45,21543.666753292084,23.78717,88.164505,4750000,31.870422,55.657593,500.0,8772.91,173012590.0,2142.27,0.02790521,41.71950358884822,9500,,872.85077,1.0099481,41.7195,87.7291,0.88164514,-0.6,1.8904517e-08
1.6378663,109.90585,44068.05,100,8.50537e-07,13.091456,96,0.2631245,4.132949e-05,5.830665,37.43231,,2419579.8,21839.511303186417,27.063118,1104.9377,4800000,27.382057,54.445175,500.0,110459.88,20958839000.0,39833.58,0.026830778,40.1545729636719,9600,,10990.586,1.0006137,40.15457,1104.5988,11.049377,-0.6,8.50537e-09
1.6378663,11.436279,4366.4404,100,4.202899e-06,14.377344,97,0.32161072,0.00083189714,4.9232435,34.510628,,120207.17,22141.34276986122,22.427668,115.36292,4850000,23.460035,45.887703,500.0,11494.289,320903140.0,3570.9563,0.0753897,36.80501205555641,9700,,1143.6279,1.0073168,36.805008,114.94289,1.1536293,-0.6,4.202899e-08
1.6378663,52.565723,15410.676,100,9.943652e-07,16.451466,98,0.22731544,6.682411e-05,5.040674,29.310139,,1496465.9,22443.727207183838,15.079847,528.6475,4900000,29.343657,44.423504,500.0,52830.883,5591106000.0,12693.51,0.03914267,31.531312373667387,9800,,5256.5723,1.0012826,31.531313,528.30884,5.286475,-0.6,9.943652e-09
1.6378663,1.4287255,450.37878,100,0.00016975566,16.999275,99,0.27798826,0.034980446,5.0615525,29.343084,,2858.74,22722.100949287415,14.402808,14.753714,4950000,26.777157,41.179966,500.0,1436.2156,5340643.0,340.28992,0.07219432,31.402083474778337,9900,,142.87254,1.0551119,31.402082,14.362156,0.14753714,-0.6,1.6975565e-06
1.6378663,33.84002,12835.026,100,4.7200757e-07,14.506096,100,0.26619437,0.00028590535,4.120838,31.753834,,349766.1,22953.682468414307,19.469254,340.23065,5000000,24.960983,44.430237,500.0,34010.625,3899394600.0,11521.201,0.016179562,33.97534936922455,10000,,3384.002,1.0007318,33.975346,340.10623,3.4023068,-0.6,4.7200754e-09
1.6378663,13.172985,3348.661,100,5.9519323e-08,13.668049,101,0.2433744,0.00034500076,4.418796,28.152645,,289854.44,23186.7909553051,16.466114,132.6271,5050000,23.164246,39.63036,500.0,13239.576,139583740.0,2281.8486,0.059029713,30.134163320479146,10100,,1317.2983,1.0034971,30.134163,132.39575,1.326271,-0.6,5.9519323e-10
1.6378663,39.866188,13347.258,100,3.6756603e-08,14.3292055,102,0.28710407,0.00016174906,5.0108824,28.168257,,618241.6,23425.344635248184,15.877793,403.17786,5100000,24.896984,40.774776,500.0,40068.996,4811820000.0,11744.231,0.11713064,30.206997686192846,10200,,3986.6191,1.0124288,30.206999,400.68994,4.0317783,-0.6,3.6756603e-10
1.6378663,4.2165976,1462.508,100,2.1813173e-06,13.929363,103,0.2572628,0.0023204086,4.64099,31.907635,,43095.86,23720.92629289627,20.248207,42.764114,5150000,25.150417,45.398624,500.0,4238.194,35864810.0,991.28076,0.037842423,34.17756867469606,10300,,421.65973,1.0180999,34.177567,42.38194,0.4276412,-0.6,2.1813173e-08
1.6378663,0.22008786,136.90201,100,0.0009281719,16.702585,104,0.26808727,0.45643345,5.2513947,31.627369,,219.09,23955.86195206642,17.262325,4.196934,5200000,29.488564,46.75089,500.0,195.21272,107282.17,102.3024,0.032989144,33.96490991827116,10400,,22.008785,3.50881,33.964912,1.9521272,0.041969337,-0.6,9.281719e-06
1.6378663,116.16448,27991.977,100,2.7912526e-09,15.56529,105,0.2482926,1.1441738e-05,5.1122494,31.926636,,8739931.0,24179.75498199463,18.710926,1167.598,5250000,28.280735,46.99166,500.0,116749.805,4256486100.0,21045.816,0.048809707,34.27621784637798,10500,,11616.447,1.0001712,34.276215,1167.498,11.675978,-0.6,2.7912525e-11
1.6378663,1.7808981,765.26056,100,1.8701718e-05,24.208118,106,0.27191314,0.006561893,6.422479,29.634514,,15239.505,24392.73950767517,7.700509,18.488493,5300000,37.781788,45.482296,500.0,1790.0193,36763060.0,484.52478,0.08489002,31.908628121792116,10600,,178.08981,1.0662751,31.908628,17.900192,0.18488495,-0.6,1.8701718e-07
1.6378663,3.8256764,1812.5057,100,6.4705355e-06,13.432194,107,0.27563962,0.0029041332,5.1853065,33.315624,,34433.684,24609.414184570312,22.240223,51.191025,5350000,24.895626,47.13585,500.0,3548.2798,33284266.0,1375.1719,0.00096848607,35.67241602656859,10700,,382.5677,1.7589924,35.672417,35.482796,0.51191026,-0.6,6.4705354e-08
1.6378663,1.5332345,586.1056,100,2.4460474e-05,11.180814,108,0.28751633,0.01950022,4.414824,32.64157,,5128.1475,24858.159442424774,23.717619,16.25716,5400000,21.419615,45.137234,500.0,1541.5023,3803125.8,424.4893,0.040979907,34.89843352326046,10800,,153.32347,1.1117746,34.898434,15.415023,0.16257158,-0.6,2.4460473e-07
1.6378663,0.695426,313.02887,100,0.00027249,18.273872,109,0.26529115,0.8163051,5.342855,31.976059,,122.50321,25090.494089365005,16.032715,8.090292,5450000,30.577774,46.61049,500.0,698.88165,2863869.8,287.23434,0.068333164,34.306586299847226,10900,,69.5426,1.3353286,34.306587,6.9888163,0.08090291,-0.6,2.7249e-06
1.6378663,2.5087154,793.6275,100,4.0325696e-05,17.862701,110,0.27498978,0.05241411,4.8841357,31.972647,,1907.8832,25373.907383918762,16.355984,25.65535,5500000,28.564789,44.920773,500.0,2521.757,13570529.0,695.52203,0.07765475,34.21868491846516,11000,,250.87158,1.0349864,34.218685,25.21757,0.2565535,-0.6,4.0325696e-07
1.6378663,1.9611197,865.351,100,7.8109086e-05,21.094446,111,0.28511155,0.0130741615,5.3719597,29.262756,,7648.6743,25662.908627271652,10.280551,20.674576,5550000,31.964245,42.244797,500.0,1971.3802,39739344.0,680.6215,0.111741066,31.374997658924258,11100,,196.11197,1.0991702,31.374998,19.713802,0.20674574,-0.6,7.810908e-07
1.6378663,4.6699467,1632.5911,100,2.287186e-07,17.180002,112,0.27332604,0.0011750732,5.5180254,29.500597,,85101.08,25925.477586507797,14.427723,47.180244,5600000,27.714802,42.142525,500.0,4693.705,90317580.0,1017.8983,0.037009254,31.607725326698176,11200,,466.99472,1.0103831,31.607725,46.93705,0.47180247,-0.6,2.287186e-09
1.6378663,8.069918,3148.8447,100,2.3815192e-06,12.211444,113,0.23542397,0.00081475,4.512087,27.99783,,122737.04,26147.99907183647,17.846935,81.62939,5650000,23.364113,41.21105,500.0,8111.0474,286522430.0,2426.9539,0.02356036,30.058380266667672,11300,,806.99176,1.0128237,30.058382,81.11047,0.81629395,-0.6,2.3815192e-08
1.6378663,73.14923,21318.475,100,3.2227865e-07,15.302269,114,0.2423262,3.8945895e-05,5.221095,26.617218,,2567664.8,26305.800231695175,13.243723,735.31726,5700000,25.331709,38.57543,500.0,73517.89,13500387000.0,18227.824,0.022998616,28.5459912923609,11400,,7314.924,1.0003763,28.545994,735.1789,7.353172,-0.6,3.2227865e-09
1.6378663,1.1385697,445.83185,100,3.66869e-05,10.995159,115,0.23330925,0.06353096,3.7635288,27.362064,,1574.0358,26469.131693840027,18.175274,13.175341,5750000,17.992058,36.16733,500.0,1139.6483,3453006.5,374.0865,0.08022533,29.170432047004947,11500,,113.85699,1.3213792,29.170433,11.396482,0.13175336,-0.6,3.66869e-07
1.6378663,16.823805,6231.701,100,6.5851833e-07,9.549509,116,0.22794464,0.0007531051,4.367762,30.003885,,132783.6,26622.02485871315,22.480202,171.24321,5800000,18.036263,40.516464,500.0,16909.68,568795100.0,5493.5015,0.03479451,32.02971017181582,11600,,1682.3806,1.0254202,32.02971,169.09679,1.7124319,-0.6,6.585183e-09
1.6378663,2.6438491,737.8393,100,1.79506e-05,11.930924,117,0.2478856,0.0071216105,4.4174366,31.060688,,14041.768,26772.815239429474,21.29594,27.090742,5850000,22.027576,43.323517,500.0,2657.5894,2729538.5,481.15186,0.06871301,33.226864164716616,11700,,264.38495,1.0390401,33.226864,26.575893,0.2709074,-0.6,1.79506e-07
1.6378663,13.496842,4895.9014,100,1.0047039e-06,13.473741,118,0.24005258,0.0005622749,4.193195,31.201546,,177848.95,26969.3898062706,19.800333,140.05203,5900000,21.650187,41.45052,500.0,13564.38,431546340.0,4021.8728,0.0005957186,33.27407388529444,11800,,1349.6843,1.0652786,33.274075,135.6438,1.40052,-0.6,1.0047039e-08
1.6378663,17.77427,6847.2075,100,2.1124235e-06,11.168238,119,0.25247929,0.0007975344,3.91235,30.965586,,125386.44,27206.884616851807,22.026758,178.80937,5950000,22.56145,44.588207,500.0,17863.98,860280900.0,6057.7744,0.02048327,33.194994735887924,11900,,1777.4269,1.0018992,33.194996,178.6398,1.7880936,-0.6,2.1124235e-08
1.6378663,0.03567234,61.30664,100,0.003628619,17.169212,120,0.33814415,8.0617,4.471407,34.58218,,12.404332,27394.97802877426,19.64695,1.6498132,6000000,25.032677,44.679626,500.0,20.84692,5259.1416,53.438606,0.08727029,36.81616089607767,12000,,3.5672343,17.620743,36.81616,0.2084692,0.016498132,-0.6,3.628619e-05
1.6378663,892.03284,251428.94,100,2.36401e-11,14.973776,121,0.30686143,6.8179425e-08,5.1246815,33.86194,,1466718100.0,27584.94506931305,21.200806,8965.468,6050000,25.052017,46.252823,500.0,896526.9,412885000000.0,162859.97,0.052500457,36.1745827635321,12100,,89203.28,1.0000443,36.174583,8965.269,89.65467,-0.6,2.36401e-13
1.6378663,147.35307,56964.37,100,2.653114e-07,13.9199295,122,0.27645415,3.4343357e-06,6.0166264,30.89717,,29117712.0,27825.390750408173,19.242842,1481.6517,6100000,26.069178,45.31202,500.0,148096.11,81737245000.0,44739.0,0.05423437,33.162771785770104,12200,,14735.309,1.0009327,33.16277,1480.961,14.816519,-0.6,2.653114e-09
1.6378663,246.35184,91926.234,100,1.1505219e-06,14.062308,123,0.25225437,1.6825248e-05,4.916133,34.0378,,5943448.5,28101.85723590851,22.424747,2475.9563,6150000,26.560318,48.985065,500.0,247592.95,135633550000.0,85955.16,0.012364611,36.48705474089968,12300,,24635.188,1.0000216,36.487053,2475.9294,24.75956,-0.6,1.1505219e-08
1.6378663,1.632922,621.4614,100,7.464827e-06,16.144836,124,0.247346,0.03890327,4.5721307,33.87082,,2570.478,28406.060938835144,19.961576,18.377954,6200000,24.750227,44.711803,500.0,1637.5408,6030606.0,508.11725,0.035865664,36.106414538214295,12400,,163.2922,1.2508262,36.106415,16.375408,0.18377952,-0.6,7.464827e-08
1.6378663,4.154534,1529.0862,100,6.3616375e-05,11.041973,125,0.26686898,0.0074062147,4.2902703,33.22845,,13502.174,28699.339070796967,24.480082,42.09719,6250000,21.391916,45.871998,500.0,4175.7827,25648596.0,1262.5725,0.03864312,35.522054678118785,12500,,415.45334,1.0163081,35.522057,41.757828,0.42097202,-0.6,6.3616375e-07
1.6378663,2.5694983,906.07764,100,1.9439922e-05,11.151739,126,0.38110703,0.010949475,5.0196614,31.097246,,9132.858,28998.177968025208,22.18679,27.046944,6300000,22.638924,44.825714,500.0,2582.6128,8623066.0,691.88696,0.13221534,33.33852996756264,12600,,256.94986,1.0958576,33.33853,25.826128,0.27046943,-0.6,1.943992e-07
1.6378663,1.1608307,525.85675,100,5.493528e-05,11.039975,127,0.20388189,0.046556897,4.0226765,33.333206,,2147.9094,29256.052788972855,24.472408,13.452568,6350000,19.111118,43.583527,500.0,1165.5128,3428201.2,424.86163,0.019772723,35.51238418571956,12700,,116.0831,1.3251919,35.512386,11.655128,0.13452569,-0.6,5.493528e-07
1.6378663,0.13114525,114.75167,100,0.0003084464,17.801123,128,0.25537822,1.1884805,4.4677806,32.73212,,84.14105,29485.867577791214,17.121016,3.3483596,6400000,26.679323,43.80034,500.0,84.81659,51339.465,94.66299,0.004691452,34.92213847944582,12800,,13.114527,6.1197443,34.92214,0.84816587,0.033483595,-0.6,3.084464e-06
1.6378663,1.1451728,400.39194,100,2.3367786e-05,10.437025,129,0.2694953,0.0672483,4.0167274,34.485817,,1487.0264,29709.932503461838,26.304317,12.118194,6450000,18.806274,45.11059,500.0,1151.2922,708637.6,313.41425,0.031028628,36.74134378377703,12900,,114.51729,1.1073822,36.741344,11.512922,0.121181935,-0.6,2.3367785e-07
1.6378663,8.408911,3591.0112,100,1.8211367e-05,12.269909,130,0.26051956,0.012535369,4.622372,33.5323,,7977.4277,29970.513211250305,23.556192,84.75667,6500000,22.319838,45.87603,500.0,8451.515,257212160.0,3386.137,0.035004035,35.82610131245883,13000,,840.8912,1.0057226,35.8261,84.515144,0.8475666,-0.6,1.8211367e-07
1.6378663,38.75386,18001.852,100,5.646368e-07,11.408725,131,0.22500362,0.00016350187,4.0773025,38.211445,,611613.8,30226.190702676773,29.24457,389.65378,6550000,19.59247,48.83704,500.0,38949.258,4493320000.0,16092.184,0.02444914,40.65329433295531,13100,,3875.3862,1.0008279,40.653294,389.49258,3.8965378,-0.6,5.6463683e-09
1.6378663,26.15467,8363.31,100,5.059967e-09,13.040145,132,0.26226017,8.347042e-05,3.9592597,37.04129,,1198029.2,30458.728694200516,26.331738,263.07022,6600000,20.280079,46.611816,500.0,26286.637,253872900.0,5812.3726,0.046103254,39.37188310866406,13200,,2615.4666,1.0015514,39.371883,262.86636,2.6307025,-0.6,5.059967e-11
1.6378663,23.206633,9704.16,100,6.5463646e-06,11.663761,133,0.20264769,0.0008258526,3.8848052,35.609444,,121086.98,30685.080589294434,26.287445,233.47954,6650000,20.547798,46.835243,500.0,23323.787,1307627800.0,8889.284,0.010018811,37.95120633611647,13300,,2320.6633,1.002073,37.951206,233.23787,2.334795,-0.6,6.5463645e-08
1.6378663,4.0579476,1602.6307,100,1.2990736e-05,16.054272,134,0.23640275,0.006156618,4.2362857,35.905643,,16242.685,30889.50557231903,22.243423,41.06854,6700000,25.597618,47.84104,500.0,4078.6658,47734340.0,1297.7714,0.009674817,38.297695249687415,13400,,405.7948,1.0138646,38.297695,40.786655,0.4106853,-0.6,1.2990735e-07
1.6378663,342.8253,118038.53,100,1.2854905e-08,12.201115,135,0.22746767,5.8350514e-07,4.102845,35.006386,,171378100.0,31126.87837767601,25.034605,3448.78,6750000,19.552053,44.58666,500.0,344555.5,107757560000.0,88854.01,0.0246225,37.23572009050761,13500,,34282.527,1.0018722,37.23572,3445.555,34.4878,-0.6,1.2854905e-10
1.6378663,9.14086,4110.3486,100,2.9985435e-07,8.589177,136,0.24513131,0.0007095098,3.3719802,33.691288,,140942.38,31368.621841192245,27.302334,93.72736,6800000,16.702091,44.004425,500.0,9188.392,242084960.0,3284.335,0.004126027,35.89151117551549,13600,,914.08594,1.0404385,35.891514,91.88391,0.93727356,-0.6,2.9985434e-09
1.6378663,3.1324525,1284.5338,100,6.0924015e-07,11.7731495,137,0.27443647,0.0030060173,3.9533231,34.22086,,33266.61,31602.441974639893,24.830343,33.093376,6850000,22.822332,47.652676,500.0,3146.325,20093188.0,849.96204,0.025899619,36.60349292632175,13700,,313.24527,1.1038059,36.603493,31.46325,0.3309338,-0.6,6.0924013e-09
1.6378663,1.6735616,611.4675,100,6.517234e-05,8.820846,138,0.2550142,0.013413692,3.9306543,35.66567,,7455.069,31841.248802423477,29.199705,18.039312,6900000,17.897947,47.097652,500.0,1681.4392,842404.4,408.1405,0.03308569,38.02055095191212,13800,,167.35616,1.148523,38.02055,16.814392,0.18039313,-0.6,6.517234e-07
1.6378663,0.19735911,165.9494,100,0.00039050914,12.950492,139,0.24253543,0.77373797,3.8192315,34.94238,,129.24272,32075.732303619385,24.231388,3.9892766,6950000,20.558632,44.79002,500.0,176.90442,160184.73,140.48964,0.040435478,37.18187959421759,13900,,19.735912,3.9253874,37.18188,1.7690442,0.039892767,-0.6,3.9050915e-06
1.6378663,17.582241,5143.7935,100,1.0863102e-07,9.832445,140,0.28890508,0.0007820283,3.6404123,36.43393,,127872.61,32313.83104991913,29.037413,177.05397,7000000,19.681234,48.718647,500.0,17671.154,26698958.0,4272.7217,0.060983747,38.86985705880562,14000,,1758.2241,1.0038781,38.869858,176.71153,1.770539,-0.6,1.0863102e-09
1.6378663,2.7908068,1104.0999,100,1.2027219e-06,10.745504,141,0.27249768,0.005712702,3.470489,34.001823,,17504.852,32500.76018691063,25.364477,28.964546,7050000,16.79867,42.163147,500.0,2805.1968,13447866.0,825.1782,0.022366673,36.10998169924454,14100,,279.0807,1.0656655,36.10998,28.051968,0.2896454,-0.6,1.2027219e-08
1.6378663,1.323826,465.57492,100,2.3950802e-06,9.687761,142,0.2679473,0.014707065,3.6598265,35.036407,,6799.453,32654.05859541893,27.61035,14.689284,7100000,17.623686,45.234035,500.0,1328.1777,473308.2,279.07773,0.03833042,37.29811137953345,14200,,132.38258,1.2162557,37.29811,13.281777,0.14689283,-0.6,2.39508e-08
1.6378663,1.678152,626.50073,100,1.2390374e-05,6.097197,143,0.3189587,0.02302365,3.283239,34.923878,,4343.36,32828.741463661194,31.060587,17.679625,7150000,13.617548,44.678135,500.0,1686.8921,814428.94,479.27698,0.12469922,37.157784197616714,14300,,167.81517,1.0977161,37.157787,16.868921,0.17679624,-0.6,1.2390373e-07
1.6378663,4.9630055,1587.1986,100,9.403528e-06,7.9256787,144,0.29123378,0.0024650446,3.5036008,33.742676,,40567.22,33026.32285165787,28.061632,50.38049,7200000,16.830992,44.892624,500.0,4988.472,4908970.5,1135.1006,0.003761083,35.98731159596666,14400,,496.3005,1.0199594,35.98731,49.88472,0.5038048,-0.6,9.403527e-08
1.6378663,220.62898,92164.3,100,3.6105716e-09,8.215673,145,0.39726904,5.10652e-06,3.479836,33.187088,,19582808.0,33235.88470244408,27.166431,2217.4365,7250000,16.73388,43.90031,500.0,221740.53,105580765000.0,82450.81,0.12074891,35.38210585661201,14500,,22062.898,1.0000281,35.382103,2217.4053,22.174368,-0.6,3.6105716e-11
1.6378663,3.5595157,1450.733,100,1.4335433e-06,5.1660533,146,0.35116723,0.0027633505,2.9908059,36.00358,,36187.953,33530.84352064133,33.214794,36.062626,7300000,14.330639,47.545433,500.0,3577.7124,7772394.5,998.50146,0.13049491,38.38084781572729,14600,,355.9516,1.0160093,38.380848,35.777122,0.36062625,-0.6,1.4335432e-08
1.6378663,6.963691,2789.6357,100,7.5810212e-06,8.233178,147,0.26268548,0.001229129,3.1541188,37.65121,,81358.42,33787.24487686157,31.732933,70.35413,7350000,14.565166,46.2981,500.0,6999.125,35810890.0,2129.3462,0.035964653,39.96611057479849,14700,,696.36914,1.010392,39.96611,69.99125,0.7035414,-0.6,7.581021e-08
1.6378663,15.85812,5805.7505,100,1.5979364e-07,6.226464,148,0.24849816,0.00010084259,2.8250082,36.95782,,991644.5,34026.62273478508,33.06392,160.47787,7400000,13.587399,46.651318,500.0,15938.984,52917836.0,3482.95,0.01619196,39.29038226398376,14800,,1585.812,1.013683,39.290382,159.38985,1.6047788,-0.6,1.5979364e-09
1.6378663,3.403102,1397.359,100,4.7521084e-05,11.081905,149,0.2613382,0.01027952,3.4417791,35.715782,,9728.08,34261.34399962425,26.98999,34.4484,7450000,20.132168,47.122158,500.0,3420.486,22503344.0,1164.9736,0.039310277,38.07189592436727,14900,,340.31015,1.0142868,38.071896,34.20486,0.34448397,-0.6,4.7521084e-07
1.6378663,1.997416,828.0728,100,0.00015962726,6.1741767,150,0.24744815,0.018936707,2.9998124,35.77844,,5280.7495,34514.02654337883,31.827818,20.402855,7500000,12.643343,44.47116,500.0,2007.7762,3552279.0,666.4896,0.061923847,38.00199474326552,15000,,199.74161,1.0326113,38.001995,20.077763,0.20402859,-0.6,1.5962726e-06
1.6378663,338.27863,112979.8,100,1.9107848e-08,9.269332,151,0.29759043,0.00064490264,3.3954108,34.26185,,155062.17,34806.7913479805,27.331806,3405.877,7550000,19.454044,46.78585,500.0,339988.38,48179830000.0,112058.63,0.012852818,36.60113848875107,15100,,33827.867,1.0035256,36.60114,3399.8838,34.05876,-0.6,1.9107847e-10
1.6378663,16.181303,5444.7026,100,6.0634115e-06,9.895661,152,0.2736505,0.0004327997,3.6764834,31.348871,,231053.77,35098.66917490959,23.689943,162.75615,7600000,21.044668,44.73461,500.0,16262.95,267204050.0,4369.55,0.03813052,33.58560431282805,15200,,1618.1305,1.0015578,33.5856,162.6295,1.6275613,-0.6,6.0634115e-08
1.6378663,2.2764084,870.38055,100,1.5545726e-05,13.928871,153,0.2944025,0.009508015,4.5917454,28.184952,,10517.442,35393.725543260574,16.311338,24.135365,7650000,24.793818,41.105156,500.0,2286.6394,20442548.0,659.60443,0.033868313,30.2402087787859,15300,,227.64084,1.1116107,30.24021,22.866394,0.2413537,-0.6,1.5545726e-07
1.6378663,1.3299804,575.5036,100,3.5148503e-06,14.663959,154,0.27042806,0.014994562,3.8101876,33.144344,,6669.0845,35666.79435157776,20.790043,15.556139,7700000,25.403008,46.19305,500.0,1331.2244,5204553.5,386.8871,0.0102725625,35.4540011468079,15400,,132.99803,1.3496213,35.454,13.312243,0.1555614,-0.6,3.5148503e-08
