Iteration,MinIW,ESSClassic,OptimizationReturnMean,EpLenMean,VarianceInit,OptimizationReturnMin,EpThisIter,TimeElapsed,EpisodesSoFar,MeanEntropy,ReturnMeanIW,InitialBound,EmpiricalD2,MaxIWNorm,InitialReturnMax,StdIWNorm,MaxIW,ESSRenyi,ReturnStepMaxmin,MinIWNorm,InitialReturnMean,J_sample_variance,TimestepsSoFar,LearnableVariance,MeanIW,OptimizationReturnMax,EpRewMean,ReturnStepMax,StdIW,MeanIWNorm,Bound,InitialReturnMin,InitialReturnStd
154,1.6712288e-06,1.0195587,9.516208,500.0,-0.6,,100,11936.534877538681,15400,1.6378663,1724.8928,25.798504,38641.004,60.08444,38.32031,5.9777884,6008.444,0.0025879245,0.01856026,1.6712288e-08,27.714521,39049540.0,7700000,,60.66971,20.121996,27.714520408992595,0.2664659,597.7788,0.6066971,1348.2556,18.198313,4.326208
155,0.00032338535,1.288772,10.073276,500.0,-0.6,,100,12013.685165643692,15500,1.6378663,188.95851,25.543657,554.9144,6.387232,38.50367,0.63548625,638.7232,0.18020797,0.06643024,3.2338535e-06,27.46884,295481.97,7750000,,7.261243,21.108103,27.468841876987057,0.27330542,63.548634,0.07261241,143.6077,17.395567,4.565508
156,3.2721196e-06,1.0357525,14.25886,500.0,-0.6,,100,12088.979529619217,15600,1.6378663,4528.3223,27.689323,74109.37,130.01205,40.38178,12.934453,13001.206,0.0013493571,0.005115181,3.2721196e-08,29.708416,606538500.0,7800000,,132.3235,24.932224,29.708413994561173,0.27243674,1293.4454,1.3232349,3978.665,15.449554,4.85683
157,0.00036464963,1.4734478,11.776014,500.0,-0.6,,100,12171.907621622086,15700,1.6378663,206.37767,26.521107,500.7158,7.384284,38.984367,0.73709923,738.4284,0.1997141,0.028056428,3.6464962e-06,28.470327,188848.16,7850000,,9.013983,22.290056,28.470325474845758,0.23756413,73.70993,0.09013982,162.76064,16.694311,4.663881
158,4.2472743e-06,1.1568149,7.3516,500.0,-0.6,,100,12257.435705423355,15800,1.6378663,1060.0839,26.226484,10075.851,29.285915,36.968075,2.9184997,2928.5916,0.00992472,0.08527064,4.247274e-08,28.074892,15137414.0,7900000,,31.573174,16.244785,28.07488954133639,0.25635752,291.84995,0.31573173,874.5438,20.72329,3.8402321
159,2.8040377e-09,1.010052,11.187665,500.0,-0.6,,100,12345.598274946213,15900,1.6378663,27733.965,26.553139,3550419.2,717.4113,38.520145,71.378494,71741.13,2.8165688e-05,0.02406627,2.8040376e-11,28.479145,23350270000.0,7950000,,721.014,21.228664,28.479146613649345,0.2761689,7137.8486,7.2101398,24104.875,17.291481,4.403844
160,3.9318326e-07,1.005832,13.943764,500.0,-0.6,,100,12434.511220693588,16000,1.6378663,5047.482,25.204847,773819.5,374.9509,39.020832,37.306175,37495.09,0.0001292291,0.02369599,3.9318326e-09,27.15589,25333608.0,8000000,,376.04395,25.808704,27.155891138096184,0.26643905,3730.6174,3.7604392,3331.209,13.212128,5.01037
161,1.2408129e-06,1.0049427,11.348494,500.0,-0.6,,100,12521.73304772377,16100,1.6378663,2659.0474,24.821735,89056.68,78.87352,38.68647,7.8476267,7887.3525,0.0011228804,0.052709818,1.2408129e-08,26.75606,208574980.0,8050000,,79.068275,23.278904,26.75605904525166,0.24949208,784.76276,0.79068273,2081.7996,15.407565,4.635402
162,4.2152163e-07,1.009406,15.28124,500.0,-0.6,,100,12602.74748659134,16200,1.6378663,1746.9833,23.777534,95028.95,70.20751,36.32005,6.985236,7020.7515,0.0010523109,0.040886447,4.215216e-09,25.59354,103291160.0,8100000,,70.53702,26.007751,25.59353693306298,0.28129676,698.5236,0.7053701,1187.1685,10.312298,5.035636
163,1.7835392e-06,1.0047978,11.998166,500.0,-0.6,,100,12690.817440271378,16300,1.6378663,10280.731,26.137058,1332230.0,313.28348,38.418713,31.170609,31328.35,7.506211e-05,0.049013913,1.7835392e-08,28.057999,2759176200.0,8150000,,314.03467,22.358881,28.057997673293517,0.31606743,3117.061,3.1403463,8063.544,16.059832,4.779119
164,3.0148534e-05,1.5037562,10.099007,500.0,-0.6,,100,12771.424668550491,16400,1.6378663,558.15436,27.33756,1337.925,14.295266,39.045193,1.4312744,1429.5266,0.0747426,0.031066135,3.0148533e-07,29.28982,3014570.0,8200000,,17.684868,19.85438,29.289819840439268,0.23349012,143.12746,0.17684868,486.74527,19.190813,4.3824387
165,1.7821077e-06,1.0191953,11.290777,500.0,-0.6,,100,12838.80564570427,16500,1.6378663,4221.399,27.23874,156040.08,116.76177,42.831528,11.616695,11676.178,0.000640861,0.05987218,1.7821076e-08,29.380318,437250140.0,8250000,,117.87883,24.741987,29.3803179711747,0.28079677,1161.6694,1.178788,3375.4355,18.08954,5.2871056
166,1.17903916e-07,1.000578,12.328612,500.0,-0.6,,100,12914.711002588272,16600,1.6378663,56486.31,27.795115,9781781.0,2225.3623,40.936,221.42009,222536.23,1.0223087e-05,0.022247404,1.1790391e-09,29.841919,32134670000.0,8300000,,2226.0054,23.422695,29.84191723661906,0.2716826,22142.014,22.26006,50084.77,17.513306,4.787909
167,1.2867956e-08,1.0066007,14.087602,500.0,-0.6,,100,12991.15137219429,16700,1.6378663,5573.8105,29.015667,204435.78,165.83058,42.10346,16.499413,16583.059,0.00048915116,0.0151926875,1.2867955e-10,31.12084,755468160.0,8350000,,166.37726,25.070219,31.120840279890682,0.30024394,1649.9414,1.6637726,4621.9653,17.03324,4.925664
168,8.645706e-07,1.0034455,11.128097,500.0,-0.6,,100,13054.425738334656,16800,1.6378663,13905.311,28.047958,716275.8,424.651,39.76317,42.251526,42465.1,0.00013961103,0.11891851,8.6457055e-09,30.036118,3493812500.0,8400000,,425.38214,20.855148,30.036117756253446,0.3231597,4225.153,4.253821,12222.671,18.90802,4.6358294
169,1.1583463e-06,1.0026513,13.567718,500.0,-0.6,,100,13127.166655540466,16900,1.6378663,11894.19,27.923895,399806.62,319.3074,40.401524,31.770271,31930.742,0.0002501209,0.053153068,1.1583463e-08,29.943972,4455007700.0,8450000,,319.7305,24.025269,29.943971576078592,0.28766608,3177.027,3.197305,10616.891,16.376255,4.993122
170,4.559699e-06,1.0697877,10.182684,500.0,-0.6,,100,13208.897761106491,17000,1.6378663,1045.1371,29.735218,9244.0625,24.426281,43.10146,2.430086,2442.6282,0.010817755,0.04085964,4.5596988e-08,31.890287,24135224.0,8500000,,25.270044,21.393852,31.8902909429913,0.25157428,243.00859,0.25270036,837.9353,21.707607,4.7485437
171,1.1826118e-06,1.0011542,12.84559,500.0,-0.6,,100,13288.683168172836,17100,1.6378663,14401.835,31.45214,395777.12,476.1793,43.840656,47.378967,47617.93,0.00025266747,0.10188298,1.1826117e-08,33.644173,2114532100.0,8550000,,476.454,23.042076,33.6441709290106,0.33161667,4737.897,4.7645397,13022.809,20.79858,3.9895816
172,1.7675773e-09,1.0000032,14.605387,500.0,-0.6,,100,13365.311638832092,17200,1.6378663,3097971.8,30.979301,354913440.0,72376.31,44.020927,7201.352,7237631.5,2.8175884e-07,0.09430477,1.7675772e-11,33.180347,309330150000000.0,8600000,,72376.43,25.445965,33.180349602548844,0.330938,720135.2,723.7642,3056506.0,18.574963,5.3243327
173,3.8143278e-07,1.0010077,12.133086,500.0,-0.6,,100,13443.475845336914,17300,1.6378663,16397.02,30.387005,5136346.0,457.27686,45.38484,45.498245,45727.688,1.9469093e-05,0.015959322,3.814328e-09,32.656246,4994785300.0,8650000,,457.50726,24.861677,32.65624591069551,0.26671207,4549.824,4.575072,11254.121,20.52316,4.9562
174,0.00012701786,1.4300885,15.6307335,500.0,-0.6,,100,13525.50170636177,17400,1.6378663,278.627,30.98415,581.30164,5.929587,41.648407,0.5907588,592.9587,0.17202772,0.061367437,1.2701786e-06,33.066574,1890232.1,8700000,,7.115731,24.21257,33.06657096544384,0.26854023,59.075882,0.071157314,228.41945,17.435837,4.514619
175,7.5759874e-07,1.0050018,11.984012,500.0,-0.6,,100,13617.69957447052,17500,1.6378663,4490.13,29.887661,75698.56,133.64505,46.541836,13.297192,13364.506,0.001321029,0.04290223,7.575987e-09,32.214756,323167520.0,8750000,,133.97899,26.311092,32.21475415576555,0.28830093,1329.719,1.33979,3849.8684,20.230743,5.094606
176,2.1100858e-08,1.0001383,11.559183,500.0,-0.6,,100,13704.57219862938,17600,1.6378663,37164.914,29.625034,5277780.0,1169.0535,45.23251,116.31926,116905.34,1.8947361e-05,0.041419864,2.1100857e-10,31.88666,18521420000.0,8800000,,1169.1343,24.905033,31.88665972077201,0.2931111,11631.928,11.69134,31969.188,20.327477,4.9518056
177,2.5444547e-07,1.0027819,13.586747,500.0,-0.6,,100,13775.151595592499,17700,1.6378663,27356.234,31.482025,435985.38,666.1021,44.976196,66.27543,66610.21,0.0002293655,0.10484338,2.5444546e-09,33.730835,19527195000.0,8850000,,667.0284,24.832108,33.73083545522735,0.2722434,6627.542,6.6702824,25871.363,20.144089,4.2805386
178,1.48362815e-05,1.0409884,12.994181,500.0,-0.6,,100,13860.824903011322,17800,1.6378663,944.1911,33.909206,13332.019,26.847754,46.447357,2.6709034,2684.7754,0.00750074,0.030631587,1.4836282e-07,36.23158,9320441.0,8900000,,27.393877,23.20996,36.231577329070994,0.26911515,267.09036,0.27393886,676.0404,23.237396,4.492056
179,2.0431857e-07,1.0001849,9.5200405,500.0,-0.6,,100,13944.089163064957,17900,1.6378663,16178.144,32.086533,3376629.5,459.69308,44.99546,45.73885,45969.31,2.961533e-05,0.0024073422,2.0431856e-09,34.336304,2405636600.0,8950000,,459.7356,20.179195,34.33630556438886,0.26857263,4573.8843,4.597356,12044.049,24.816265,3.898458
180,1.3422246e-08,1.0000358,9.849497,500.0,-0.6,,100,14029.276428222656,18000,1.6378663,64869.07,31.569872,56048624.0,1916.0052,45.339844,190.64006,191600.53,1.7841651e-06,0.047030658,1.3422247e-10,33.83687,37884860000.0,9000000,,1916.0396,21.352474,33.83686654626218,0.34355918,19064.006,19.160393,47897.09,23.98737,4.2315893
181,5.0331415e-05,1.0406778,9.502534,500.0,-0.6,,100,14105.007058143616,18100,1.6378663,1641.0985,30.139482,13637.255,51.757412,45.298714,5.1489058,5175.741,0.007332854,0.013651967,5.0331414e-07,32.40442,19340148.0,9050000,,52.801315,22.39683,32.40441806893054,0.2642426,514.89056,0.52801317,1376.6023,22.901884,4.2212505
182,6.7594556e-07,1.0024979,8.336034,500.0,-0.6,,100,14182.875488519669,18200,1.6378663,14067.286,31.648243,442552.44,412.72418,43.374557,41.065033,41272.418,0.00022596192,0.12935396,6.759455e-09,33.816975,1360672500.0,9100000,,413.23944,17.893618,33.81697452423326,0.3577168,4106.503,4.1323943,12624.549,25.48094,3.7394836
183,0.00059772376,2.2569284,14.342411,500.0,-0.6,,100,14263.942196846008,18300,1.6378663,355.95248,31.563538,495.97598,5.630816,45.11963,0.6274155,563.0816,0.20162266,0.08590458,5.9772374e-06,33.819515,1443944.4,9150000,,9.533912,25.64252,33.819518254516694,0.2912603,62.74155,0.095339105,305.7106,19.477108,4.4426804
184,1.2755827e-10,1.0000303,11.745214,500.0,-0.6,,100,14342.17994427681,18400,1.6378663,386780.72,32.285507,1648412200.0,10140.453,44.586506,1008.962,1014045.4,6.066444e-08,0.038895234,1.2755826e-12,34.514835,2483738400000.0,9200000,,10140.607,21.816887,34.51483372971748,0.24425012,100896.22,101.406075,296268.7,22.769619,4.4122725
185,3.0602487e-07,1.0024413,12.545498,500.0,-0.6,,100,14414.46873831749,18500,1.6378663,10024.209,33.593662,739814.06,261.10342,44.944843,25.979145,26110.344,0.0001351691,0.016317278,3.0602487e-09,35.840904,1582052100.0,9250000,,261.422,21.649435,35.84090580655351,0.25629362,2597.9148,2.6142197,8091.301,23.295408,4.4702315
186,1.1142513e-06,1.0001585,8.432665,500.0,-0.6,,100,14484.532927751541,18600,1.6378663,90985.92,33.59359,386715.84,2453.185,45.476776,244.08865,245318.5,0.0002585878,0.08534311,1.1142513e-08,35.86743,60633063000.0,9300000,,2453.3796,18.042011,35.8674295525286,0.3300788,24408.861,24.533796,89571.9,27.434765,4.0566955
187,1.0042843e-06,1.0006744,10.661956,500.0,-0.6,,100,14548.335314750671,18700,1.6378663,20822.186,33.053234,435362.9,599.59454,46.34161,59.6587,59959.453,0.00022969343,0.01238212,1.0042843e-08,35.370316,3821664300.0,9350000,,599.7967,21.633247,35.370317536852106,0.23115505,5965.87,5.997967,19293.328,24.708363,4.4994593
188,1.6584627e-07,1.000975,8.617104,500.0,-0.6,,100,14623.038567066193,18800,1.6378663,19751.582,31.400513,773258.94,660.2293,44.290333,65.691666,66022.93,0.00012932278,0.065069765,1.6584627e-09,33.61503,1322830100.0,9400000,,660.5511,19.292408,33.61502854640063,0.28668973,6569.166,6.6055107,17804.244,24.997925,3.9414701
189,7.252083e-08,1.0916544,10.68502,500.0,-0.6,,100,14696.376825332642,18900,1.6378663,6439.7437,31.405825,507640.7,209.85313,43.214687,20.88891,20985.314,0.00019698973,0.013224706,7.252082e-10,33.566555,207565300.0,9450000,,219.4532,20.333149,33.56655768008632,0.26168755,2088.891,2.194532,4900.244,22.881538,4.3912725
190,2.574967e-08,1.0030452,9.476553,500.0,-0.6,,100,14783.967470884323,19000,1.6378663,10520.512,31.074802,719290.75,238.10565,45.407776,23.690855,23810.566,0.00013902584,0.07494077,2.574967e-10,33.345192,2361101000.0,9500000,,238.46799,21.539135,33.345194116567306,0.33128595,2369.0857,2.38468,8594.972,23.86864,4.1628723
191,3.2930078e-07,1.0041556,7.669687,500.0,-0.6,,100,14876.011616230011,19100,1.6378663,2480.8823,33.06521,60418.38,76.0422,45.98765,7.5659456,7604.2197,0.0016551255,0.016119272,3.2930076e-09,35.364594,18147540.0,9550000,,76.20005,18.292747,35.36459135672939,0.30942547,756.5946,0.76200056,1915.6907,27.694904,3.8991513
192,4.1124855e-05,1.0130243,14.553119,500.0,-0.6,,100,14960.336641311646,19200,1.6378663,2564.1978,31.094395,1268.415,89.896255,43.0684,8.943984,8989.626,0.07883855,0.0074847043,4.1124855e-07,33.247814,77601496.0,9600000,,90.479866,24.373707,33.247813874202066,0.25101206,894.39856,0.90479845,2487.5042,18.694695,4.269049
193,4.8704624e-06,1.0024115,13.1304455,500.0,-0.6,,100,15060.786688566208,19300,1.6378663,23935.725,30.537716,105804.77,640.487,39.91907,63.72689,64048.7,0.00094513694,0.028110266,4.870462e-08,32.53367,13335025000.0,9650000,,641.259,20.515846,32.533669567465296,0.22888876,6372.6895,6.412589,23286.488,19.403225,3.9308078
194,2.2471959e-05,1.0261067,11.781424,500.0,-0.6,,100,15123.764167547226,19400,1.6378663,1397.4366,30.599564,18330.148,40.22158,41.205914,4.0014987,4022.1582,0.005455493,0.046053886,2.2471959e-07,32.65986,29939702.0,9700000,,40.743526,20.327478,32.65985830152493,0.3180195,400.1499,0.4074353,1118.4955,20.878435,4.094004
195,2.4674204e-08,1.0001175,9.441617,500.0,-0.6,,100,15199.073543071747,19500,1.6378663,51717.844,31.459505,18449022.0,1867.3672,43.272606,185.80057,186736.72,5.4203415e-06,0.11350624,2.4674204e-10,33.62313,6361523000.0,9750000,,1867.477,19.091091,33.62313210359974,0.34352085,18580.057,18.674772,42424.547,24.181515,3.5785625
196,2.1785233e-06,1.0027468,11.501643,500.0,-0.6,,100,15283.240020036697,19600,1.6378663,6223.9893,30.279047,233119.8,241.62842,41.070198,24.041403,24162.842,0.000428964,0.012789533,2.1785233e-08,32.332558,165138560.0,9800000,,241.96014,20.239285,32.33255681767874,0.25978702,2404.1401,2.419601,5232.504,20.830914,3.9615917
197,3.0736298e-09,1.0001496,12.533856,500.0,-0.6,,100,15359.436650276184,19700,1.6378663,128952.98,29.650959,31376258.0,3666.5642,43.049744,364.81827,366656.44,3.1871232e-06,0.030944169,3.07363e-11,31.803444,344839720000.0,9850000,,3666.8389,23.780153,31.803446172532354,0.26094133,36481.83,36.668385,116895.92,19.26959,4.085319
198,1.078691e-06,1.0281194,15.510819,500.0,-0.6,,100,15439.190834522247,19800,1.6378663,5835.6143,31.060556,40949.246,143.15518,42.80172,14.242288,14315.519,0.0024420475,0.033050388,1.0786909e-08,33.200645,1053768600.0,9900000,,145.15955,25.111895,33.20064451331068,0.26012045,1424.2289,1.4515957,5402.5483,17.689825,4.700738
199,1.4943264e-05,1.0423033,10.145351,500.0,-0.6,,100,15521.818542480469,19900,1.6378663,1879.6544,32.361813,20296.707,48.4305,42.372974,4.8179455,4843.0503,0.0049269074,0.12038973,1.4943264e-07,34.480457,45709036.0,9950000,,49.446354,18.037865,34.48046149346285,0.31877008,481.79465,0.49446362,1577.8179,24.33511,4.3281713
200,3.9918703e-08,1.0022593,10.356444,500.0,-0.6,,100,15594.844041585922,20000,1.6378663,166799.12,34.153187,55913416.0,4616.483,45.13413,459.3293,461648.3,1.7884795e-06,0.13581611,3.9918702e-10,36.409897,229340220000.0,10000000,,4621.6978,19.080679,36.409893160173894,0.33377662,45932.934,46.216976,149924.55,26.05345,4.332911
201,1.1209617e-08,1.0031761,12.571362,500.0,-0.6,,100,15659.961034297943,20100,1.6378663,11561.5205,33.700302,389141.56,366.3029,44.93,36.446106,36630.29,0.00025697588,0.0030733794,1.1209617e-10,35.9468,960868500.0,10050000,,366.8843,21.554564,35.94679842400873,0.21549843,3644.611,3.6688428,10160.127,23.375437,4.004835
202,4.1677606e-07,1.0503726,16.378677,500.0,-0.6,,100,15729.02650475502,20200,1.6378663,1108.724,32.539276,14660.355,27.966278,43.04949,2.7820222,2796.628,0.006821117,0.023002416,4.1677604e-09,34.69175,33116876.0,10100000,,28.66324,24.736418,34.69175026469954,0.26983514,278.20224,0.28663233,848.1024,18.313074,4.39665
203,1.975749e-07,1.0014807,10.180883,500.0,-0.6,,100,15811.493694067001,20300,1.6378663,13682.342,33.20405,359583.84,356.38577,45.44063,35.45967,35638.58,0.00027809927,0.027272344,1.9757491e-09,35.476078,2251995100.0,10150000,,356.64957,20.145435,35.47607991797885,0.30307645,3545.9678,3.5664964,12319.911,25.295197,4.1268625
204,6.73793e-08,1.0027965,7.749872,500.0,-0.6,,100,15895.195845603943,20400,1.6378663,10763.79,33.11491,500818.25,385.346,44.065712,38.340916,38534.6,0.00019967323,0.01552847,6.7379297e-10,35.318195,115816840.0,10200000,,385.88458,16.497389,35.31819613448937,0.2224244,3834.0913,3.8588462,9204.558,27.568323,3.8689098
205,1.836833e-09,1.0006164,11.660979,500.0,-0.6,,100,15974.129829883575,20500,1.6378663,84484.59,31.896605,17180960.0,2927.7874,42.737698,291.31027,292778.75,5.8203964e-06,0.03708999,1.836833e-11,34.03349,40243065000.0,10250000,,2928.69,20.365189,34.033488387454625,0.28359264,29131.027,29.286901,75627.22,22.372509,4.7416506
206,5.5954064e-07,1.0096941,14.535108,500.0,-0.6,,100,16043.68642282486,20600,1.6378663,5343.0713,32.27751,212585.98,156.13368,43.491753,15.534379,15613.369,0.0004703979,0.077441245,5.5954064e-09,34.452103,497165700.0,10300000,,156.889,23.57476,34.45210003604217,0.35447386,1553.4381,1.5688901,4340.433,19.916992,4.397433
207,6.417864e-07,1.027398,9.098616,500.0,-0.6,,100,16116.815473556519,20700,1.6378663,2930.1526,31.16456,99711.97,71.5079,42.714283,7.1142325,7150.7896,0.0010028887,0.03509152,6.417864e-09,33.30027,139616830.0,10350000,,72.48362,18.512627,33.30027209741392,0.2658079,711.42316,0.72483635,2255.754,24.201656,4.1022058
208,1.5750797e-07,1.0027425,7.73283,500.0,-0.6,,100,16195.803804636002,20800,1.6378663,12506.243,30.660252,324010.62,363.82266,44.70543,36.1994,36382.266,0.00030863186,0.050441757,1.5750796e-09,32.895523,1197670300.0,10400000,,364.32126,19.542734,32.895524992579944,0.2582451,3619.9404,3.643212,11233.884,25.162695,3.8835301
209,9.2993764e-07,1.0469165,9.69434,500.0,-0.6,,100,16268.48004078865,20900,1.6378663,1550.8993,29.30821,13231.7,47.56394,41.137882,4.732113,4756.394,0.0075576077,0.0385364,9.299376e-09,31.365107,24785566.0,10450000,,48.67393,19.467115,31.365106493303777,0.27033523,473.2113,0.48673928,1314.2965,21.670767,4.197803
210,1.311089e-05,1.1536143,12.146851,500.0,-0.6,,100,16344.328000068665,21000,1.6378663,704.9731,29.225094,3247.2095,17.942047,39.98613,1.7845435,1794.2048,0.030795673,0.034369648,1.3110889e-07,31.2244,10478719.0,10500000,,19.278667,20.90858,31.224400387578456,0.24794179,178.45435,0.19278668,591.044,19.077549,4.054169
211,7.978186e-05,2.0998306,9.425663,500.0,-0.6,,100,16426.03146648407,21100,1.6378663,255.79117,29.02794,913.47815,5.0842123,42.770466,0.5635718,508.42126,0.10947169,0.0633024,7.9781853e-07,31.166466,338302.1,10550000,,8.253719,21.029663,31.166465033124187,0.26647472,56.35718,0.082537174,191.15686,21.740803,4.090351
212,8.5937115e-09,1.0000103,11.283931,500.0,-0.6,,100,16502.335300922394,21200,1.6378663,222233.5,28.966095,473324800.0,6188.1562,40.14782,615.71375,618815.6,2.1127141e-07,0.03446056,8.593711e-11,30.973486,1022820160000.0,10600000,,6188.188,20.458263,30.973486780260828,0.23475094,61571.375,61.881874,178560.64,19.689556,4.3402505
213,1.0980477e-05,1.1076038,7.9373183,500.0,-0.6,,100,16575.208683490753,21300,1.6378663,722.8046,29.084818,14173.362,20.141203,41.810783,2.0036633,2014.1204,0.007055489,0.11856809,1.09804766e-07,31.175356,5183760.0,10650000,,21.204866,18.572744,31.175356985849103,0.2965481,200.36635,0.21204865,473.92188,23.238039,4.427564
214,2.5981582e-05,1.2139783,8.24457,500.0,-0.6,,100,16660.84212088585,21400,1.6378663,704.1919,28.058695,2099.95,21.295404,38.78155,2.1211607,2129.5405,0.04762018,0.012930229,2.598158e-07,29.997774,3290086.2,10700000,,23.51426,17.028349,29.9977723954311,0.25901893,212.11609,0.23514257,615.33325,21.753202,3.5601408
215,1.1588293e-06,1.0046594,9.178417,500.0,-0.6,,100,16736.074661016464,21500,1.6378663,8271.233,26.124712,154633.23,293.18484,40.47713,29.170895,29318.486,0.00064669154,0.086339146,1.1588292e-08,28.14857,754768100.0,10750000,,293.8677,21.506977,28.14857069397923,0.32695168,2917.0896,2.9386764,7475.384,18.970154,3.9664342
216,1.7466505e-06,1.0227511,9.007355,500.0,-0.6,,100,16821.483119010925,21600,1.6378663,1631.6317,25.469543,58160.85,52.206547,37.252075,5.1939664,5220.655,0.0017193696,0.06611793,1.7466505e-08,27.332148,44638590.0,10800000,,52.797867,18.927282,27.332147486817757,0.28909785,519.39667,0.52797854,1182.4358,18.324793,4.2428474
217,3.8240563e-05,1.0792012,11.462874,500.0,-0.6,,100,16910.215147972107,21700,1.6378663,488.41608,25.850548,3419.14,18.006655,41.516296,1.7913599,1800.6655,0.029247122,0.052429393,3.8240563e-07,27.926363,2965567.0,10850000,,18.71071,25.052807,27.926363503493548,0.2755858,179.136,0.1871071,367.0361,16.46349,4.1309223
218,2.0949125e-07,1.0537612,10.132172,500.0,-0.6,,100,16987.20100259781,21800,1.6378663,1284.2511,27.818188,37153.16,40.01593,40.136242,3.9814236,4001.5933,0.0026915611,0.018738508,2.0949125e-09,29.825,22419882.0,10900000,,41.087513,20.443413,29.82500021637962,0.29339623,398.1424,0.41087517,897.43494,19.69283,3.9597757
219,7.706836e-09,1.0000064,6.4549327,500.0,-0.6,,100,17076.04623055458,21900,1.6378663,112999.68,25.613811,127872984.0,4297.6714,38.540348,427.61295,429767.12,7.82026e-07,0.013004199,7.706836e-11,27.54083,58377300000.0,10950000,,4297.685,17.454453,27.540828608433717,0.20940591,42761.285,42.976852,91208.78,21.085896,3.7232714
220,1.5866719e-07,1.001378,10.653542,500.0,-0.6,,100,17152.831166267395,22000,1.6378663,7861.3657,25.420025,2704249.0,297.61133,36.106644,29.611748,29761.135,3.6978843e-05,0.104759306,1.5866719e-09,27.225357,879494600.0,11000000,,297.81638,19.534828,27.225357453073414,0.33357894,2961.1755,2.978164,4892.569,16.571815,4.21601
221,1.8822647e-06,1.0041757,9.336227,500.0,-0.6,,100,17229.451155900955,22100,1.6378663,5071.165,27.629232,126534.54,151.79929,38.89264,15.103521,15179.93,0.00079029804,0.07026124,1.8822647e-08,29.573862,405566140.0,11050000,,152.11592,18.655003,29.573864009969157,0.2562195,1510.3525,1.521159,4379.427,20.237637,3.6172004
222,0.00049381814,7.3661003,8.676819,500.0,-0.6,,100,17308.47447705269,22200,1.6378663,72.44073,27.252516,59.605343,0.8415282,35.38035,0.08981066,84.15282,1.677702,0.006048396,4.938181e-06,29.021536,9546.387,11100000,,2.5325718,15.035631,29.02153613676072,0.23017792,8.981066,0.025325716,58.78312,20.344717,3.388088
223,3.2064982e-09,1.0001303,9.986251,500.0,-0.6,,100,17375.755860328674,22300,1.6378663,32252.871,27.07865,5759617.5,1054.2065,39.436314,104.89215,105420.66,1.7362265e-05,0.10967097,3.2064983e-11,29.050467,15178278000.0,11150000,,1054.2753,20.372099,29.05046594760634,0.3023409,10489.216,10.542751,27520.672,19.064215,3.952995
224,1.3066277e-09,1.0002779,7.7058935,500.0,-0.6,,100,17446.952937602997,22400,1.6378663,13107.308,25.786823,16499215.0,490.34042,34.408123,48.788185,49034.043,6.0608945e-06,0.08555858,1.3066276e-11,27.507229,1248590300.0,11200000,,490.40857,14.606787,27.507229835142013,0.27137047,4878.8184,4.9040856,6119.151,19.801336,3.401039
225,6.587137e-05,1.6018287,11.126072,500.0,-0.6,,100,17519.46279001236,22500,1.6378663,161.24847,25.467663,590.98254,4.2663984,38.690357,0.42624423,426.63983,0.16920973,0.20239706,6.587137e-07,27.40218,364571.84,11250000,,5.4384227,22.414246,27.402182745463744,0.42990112,42.624424,0.054384235,114.220085,16.276112,4.238135
226,2.1583483e-06,1.022143,10.580606,500.0,-0.6,,100,17600.29316163063,22600,1.6378663,2741.7488,25.982748,103318.03,99.035095,43.885826,9.853145,9903.51,0.00096788525,0.16038862,2.1583482e-08,28.17704,97883070.0,11300000,,100.12942,26.289392,28.177040785699155,0.38234356,985.31445,1.0012941,2036.435,17.596434,4.4014125
227,4.4321837e-06,1.0526991,12.365249,500.0,-0.6,,100,17687.437857866287,22700,1.6378663,2721.4128,26.525486,50446.56,81.95122,38.790035,8.153775,8195.122,0.001982296,0.046983868,4.4321837e-08,28.464985,182659760.0,11350000,,84.10249,22.690298,28.464986986052526,0.2504152,815.3775,0.84102494,2285.7947,16.099737,3.930442
228,7.996329e-09,1.0000057,9.362682,500.0,-0.6,,100,17761.503301620483,22800,1.6378663,166694.92,26.764439,763299460.0,5602.0513,38.566566,557.3971,560205.1,1.3101018e-07,0.014977545,7.9963286e-11,28.692766,352975220000.0,11400000,,5602.0674,19.23648,28.692766966416666,0.27435198,55739.707,56.02068,113419.31,19.330086,3.838955
229,1.279597e-05,1.0553255,12.023899,500.0,-0.6,,100,17845.278460502625,22900,1.6378663,604.86865,28.75128,7133.36,18.765226,43.43852,1.8668875,1876.5226,0.014018639,0.04968208,1.279597e-07,30.92321,5559820.5,11450000,,19.28036,24.53921,30.923207996156744,0.25811672,186.68874,0.1928036,421.4295,18.89931,4.3195705
230,1.4576063e-06,1.0103323,9.109096,500.0,-0.6,,100,17924.350588321686,23000,1.6378663,2585.986,29.816492,92074.94,69.839355,41.686375,6.9485803,6983.936,0.0010860718,0.010252893,1.4576063e-08,31.90081,99239624.0,11500000,,70.19938,18.89466,31.900809812987987,0.2658171,694.85803,0.70199364,1953.5234,22.791714,3.7659416
231,1.9176771e-09,1.0000114,9.258271,500.0,-0.6,,100,18017.397385120392,23100,1.6378663,623556.7,27.548092,6863197000.0,19117.535,38.230537,1902.1708,1911753.6,1.4570468e-08,0.050128505,1.9176771e-11,29.459621,5784332700000.0,11550000,,19117.646,18.029188,29.459620649697904,0.24928029,190217.08,191.17647,465197.38,20.20135,4.1825147
