MaxIWNorm,MeanEntropy,ESSClassic,InitialReturnMin,InitialReturnStd,ReturnStepMaxmin,ReturnMeanIW,Iteration,EpThisIter,MinIW,EmpiricalD2,StdIWNorm,OptimizationReturnMax,OptimizationReturnMean,ReturnStepMax,StdIW,TimeElapsed,EpRewMean,LearnableVariance,InitialReturnMax,ESSRenyi,EpLenMean,EpisodesSoFar,VarianceInit,InitialReturnMean,OptimizationReturnMin,MaxIW,TimestepsSoFar,MeanIW,J_sample_variance,MeanIWNorm,MinIWNorm,Bound,InitialBound
408.40274,1.6378663,1.0008583,38.11153,4.2214537,0.04916811,21943.57,77,100,1.0852871e-07,657577.0,40.635376,24.771301,14.432142,0.25363746,4063.5383,5816.57345533371,52.54367324227223,,62.88283,0.00015207345,500.0,7700,-0.6,52.54368,,40840.273,3850000,408.57797,4302373400.0,4.085781,1.0852871e-09,19393.951,49.39953
9.51904,1.6378663,1.5616158,40.920532,3.9048884,0.044384837,655.1597,78,100,2.0513919e-05,5240.0015,0.96880114,20.673557,10.929479,0.24765728,96.88012,5891.989502191544,51.850009828954526,,61.59409,0.019083964,500.0,7800,-0.6,51.85001,,951.90405,3900000,12.20224,2052460.2,0.1220224,2.0513919e-07,432.2265,48.770306
11.920795,1.6378663,1.1849852,42.33748,4.305478,0.061813146,755.2926,79,100,5.574855e-06,5350.0586,1.1865115,19.984245,9.564092,0.29355216,118.65116,5973.356707334518,51.901569970764584,,62.321724,0.018691383,500.0,7900,-0.6,51.901566,,1192.0796,3950000,12.993226,4191434.8,0.12993225,5.574855e-08,527.36926,48.78549
29.823568,1.6378663,1.1033208,34.93209,4.3627334,0.06844331,1632.9419,80,100,9.9978855e-08,33250.24,2.9671557,24.586487,16.03589,0.26149714,296.71555,6054.826558113098,50.96798142090892,,59.518578,0.0030074972,500.0,8000,-0.6,50.967983,,2982.357,4000000,31.340097,28918846.0,0.31340098,9.997886e-10,1090.2917,47.99205
8.53414,1.6378663,1.1172951,36.785255,4.7138867,0.035578817,512.6304,81,100,0.00024084753,1554.3667,0.8488582,23.040424,14.6402235,0.24010244,84.88581,6124.395167827606,51.425478241564505,,59.82568,0.064334884,500.0,8100,-0.6,51.42548,,853.41394,4050000,9.023166,3133974.5,0.09023165,2.4084752e-06,394.69763,48.434193
1.0865254,1.6378663,3.9585795,38.842167,4.879188,0.069290265,108.45816,82,100,0.001426118,77.004715,0.11206453,21.222622,12.681476,0.27571577,11.206454,6202.013756275177,51.52364259397506,,60.06479,1.2986218,500.0,8200,-0.6,51.523647,,108.65255,4100000,2.2751427,14971.928,0.022751426,1.4261179e-05,82.104034,48.520405
41.85343,1.6378663,1.0218463,39.234608,4.308712,0.019281909,2135.4211,83,100,3.0420206e-06,43912.2,4.163962,20.129543,10.646289,0.24132848,416.3962,6287.443161487579,49.88089696868814,,59.36415,0.0022772716,500.0,8300,-0.6,49.880898,,4185.3433,4150000,42.30872,25143314.0,0.42308715,3.0420207e-08,1513.4261,46.91269
95.03154,1.6378663,1.0181282,37.15329,4.613808,0.02536261,3717.2808,84,100,4.1286754e-07,94809.33,9.454754,22.924866,12.763349,0.29084435,945.4756,6371.777333974838,49.91663783063251,,60.078156,0.0010547485,500.0,8400,-0.6,49.91664,,9503.154,4200000,95.89007,14836573.0,0.9589005,4.128675e-09,2792.3438,46.91273
260.54825,1.6378663,1.002833,34.731358,5.182703,0.018912748,9827.807,85,100,2.319633e-09,2769951.0,25.92386,24.69143,14.453487,0.25161994,2592.3862,6445.9073231220245,49.184844984319746,,59.422787,3.6101723e-05,500.0,8500,-0.6,49.184845,,26054.824,4250000,260.91714,140970380.0,2.6091714,2.3196329e-11,4882.8887,46.213707
217.83847,1.6378663,1.0052179,20.839914,6.1990256,0.02040787,11781.559,86,100,1.6789183e-05,55942.387,21.674103,37.632446,22.55384,0.21316329,2167.4104,6522.899283885956,43.39375491073105,,58.472363,0.0017875533,500.0,8600,-0.6,43.393753,,21783.848,4300000,218.4063,5228466700.0,2.1840627,1.6789183e-07,11090.061,40.470135
112.705605,1.6378663,1.0147278,20.000196,6.2409935,0.004750997,4581.5405,87,100,1.5393387e-07,395884.6,11.213276,38.48427,24.446112,0.21865727,1121.3275,6594.625471830368,44.446307566926826,,58.484463,0.00025259887,500.0,8700,-0.6,44.44631,,11270.561,4350000,113.53297,532686180.0,1.1353298,1.5393387e-09,2741.6382,41.522083
51.48345,1.6378663,1.0209202,11.746995,8.454839,0.04489377,2227.2183,88,100,3.031126e-08,61393.62,5.122063,40.19331,24.6455,0.29977962,512.20636,6662.012130737305,36.39249482672961,,51.940304,0.0016288337,500.0,8800,-0.6,36.392498,,5148.345,4400000,52.01986,256809120.0,0.5201985,3.031126e-10,1583.7367,33.79548
19.98576,1.6378663,1.0644668,20.356228,6.9332204,0.053960383,996.7428,89,100,9.419288e-06,9394.746,1.9880518,34.843708,21.06417,0.25962684,198.80518,6730.931721687317,41.42039731748766,,55.199936,0.010644247,500.0,8900,-0.6,41.4204,,1998.5759,4450000,20.621372,31786432.0,0.20621373,9.419288e-08,729.22595,38.6604
17.501385,1.6378663,1.0694171,24.040941,6.671517,0.004705161,818.4462,90,100,0.0004276357,1518.8293,1.7409344,35.465836,18.679153,0.22397916,174.09344,6801.669123888016,42.720094103332116,,59.50678,0.065840185,500.0,9000,-0.6,42.720093,,1750.1384,4500000,18.100502,13911889.0,0.18100502,4.276357e-06,702.49084,39.744755
24.90844,1.6378663,1.05704,30.869028,6.6514773,0.03801687,1255.4022,91,100,2.3422583e-05,9688.399,2.4777746,30.107576,16.207205,0.25398475,247.77745,6881.280229330063,47.07623157637864,,60.976604,0.010321623,500.0,9100,-0.6,47.076237,,2490.844,4550000,25.610323,21409830.0,0.2561032,2.3422582e-07,955.3069,44.0274
103.30373,1.6378663,1.0153205,30.685472,6.003008,0.104085624,5142.033,92,100,1.6102604e-05,257386.78,10.277867,26.114496,15.978192,0.33869994,1027.7867,6956.645303249359,46.66366341326423,,56.79997,0.00038852033,500.0,9200,-0.6,46.663666,,10330.373,4600000,104.09277,384146430.0,1.0409276,1.6102604e-07,3701.208,43.823658
2580.0872,1.6378663,1.001494,33.479546,6.0409417,0.029569328,130509.21,93,100,4.553782e-09,68502890.0,256.7135,26.00428,12.82846,0.26483622,25671.357,7032.341100931168,46.30800512705896,,59.483826,1.4597924e-06,500.0,9300,-0.6,46.308002,,258008.72,4650000,2582.0144,201463710000.0,25.820145,4.5537817e-11,105892.875,43.333813
11.230016,1.6378663,1.084547,30.107738,5.6251693,0.029783815,612.48615,94,100,2.3214234e-05,3137.753,1.1169842,24.810993,13.937525,0.2370773,111.698425,7112.271810531616,44.04526233375986,,54.91873,0.03186994,500.0,9400,-0.6,44.045258,,1123.0016,4700000,11.696049,6507545.0,0.11696046,2.3214233e-07,458.67072,41.299324
302.15305,1.6378663,1.0042789,30.506777,6.2168045,0.00064381957,15433.045,95,100,3.9446118e-06,71342.66,30.063211,26.851461,15.546945,0.2527653,3006.3213,7189.423130989075,46.05372169720323,,57.35824,0.001401686,500.0,9500,-0.6,46.053715,,30215.307,4750000,302.79892,3910875100.0,3.0279891,3.9446117e-08,14667.024,43.185814
121.15024,1.6378663,1.0015563,35.134087,4.4735675,0.07476774,6203.581,96,100,2.0570094e-06,243690.3,12.054201,25.326874,14.810142,0.31322902,1205.4203,7263.633306026459,49.94422696232547,,60.46096,0.0004103569,500.0,9600,-0.6,49.94423,,12115.024,4800000,121.244484,395709340.0,1.2124449,2.0570093e-08,4711.2534,46.921177
11.137857,1.6378663,1.5123043,33.717136,5.106942,0.10519676,716.92065,97,100,2.2358886e-06,2422.9697,1.1232665,28.259743,16.905127,0.3122966,112.32665,7344.750363349915,50.62226274947829,,61.97688,0.041271668,500.0,9700,-0.6,50.62226,,1113.7858,4850000,13.9191065,3909827.5,0.13919108,2.2358885e-08,564.38416,47.523422
14.662709,1.6378663,1.3298919,37.243332,4.7229295,0.08590235,857.15186,98,100,4.219345e-06,9108.041,1.4626001,20.933422,11.77601,0.27911237,146.26,7414.40687417984,49.019341439522684,,58.176754,0.01097931,500.0,9800,-0.6,49.01934,,1466.271,4900000,16.980131,4352950.5,0.16980128,4.219345e-08,579.5438,46.110504
89.4403,1.6378663,1.0179944,31.596834,4.8060484,5.698204e-05,4356.62,99,100,6.2904874e-08,227360.69,8.898511,27.044199,17.044949,0.24593477,889.8511,7487.778525590897,48.64178390376377,,58.641033,0.00043982978,500.0,9900,-0.6,48.64178,,8944.03,4950000,90.242676,231569400.0,0.9024268,6.290487e-10,2958.5488,45.70973
4.6571584,1.6378663,1.5248991,30.851913,5.091371,0.0071986467,265.80466,100,100,0.00028515587,445.50278,0.46431246,24.957314,13.665066,0.24698457,46.431248,7564.060027599335,44.51697892840172,,55.809227,0.22446549,500.0,10000,-0.6,44.51698,,465.71585,5000000,5.777869,579120.5,0.057778694,2.8515585e-06,206.90657,41.72652
138.01646,1.6378663,1.0024155,35.412266,4.7309585,0.0023499876,6631.5986,101,100,2.6062148e-06,116013.21,13.732297,20.016186,8.357482,0.24178997,1373.23,7636.423099040985,43.7697483960242,,55.42845,0.0008619708,500.0,10100,-0.6,43.769753,,13801.646,5050000,138.18307,325564800.0,1.3818309,2.6062148e-08,5687.6323,40.99832
119.30361,1.6378663,1.0035962,35.408,3.8909523,0.007237047,5839.1753,102,100,1.5365249e-06,416322.88,11.870348,20.12883,12.153982,0.22270232,1187.035,7704.489220619202,47.561983759175675,,55.53683,0.00024019819,500.0,10200,-0.6,47.56198,,11930.361,5100000,119.517975,275513300.0,1.1951797,1.5365249e-08,4047.4714,44.78514
4.311614,1.6378663,1.3625647,36.350784,3.9500163,0.047326952,238.00363,103,100,3.7241716e-05,538.61365,0.4287202,18.489414,9.3303795,0.2792889,42.87202,7785.150939702988,45.681164777633505,,54.8402,0.18566184,500.0,10300,-0.6,45.681164,,431.1614,5150000,5.0388517,280477.47,0.05038852,3.7241716e-07,174.36693,42.939156
9.368186,1.6378663,1.1702932,32.718674,3.767425,0.05280398,427.28174,104,100,0.00012332792,603.05194,0.9317173,18.2113,10.514831,0.26467612,93.17173,7876.365726470947,43.233503442060325,,50.929974,0.16582319,500.0,10400,-0.6,43.2335,,936.81866,5200000,10.138827,875384.25,0.10138825,1.2332791e-06,364.74707,40.687004
4.954773,1.6378663,1.2354375,29.638475,3.9077022,0.038490847,246.40492,105,100,0.00036780065,678.27344,0.49267378,19.665293,11.650526,0.24803898,49.267384,7963.213840007782,41.289002296055,,49.30377,0.14743316,500.0,10500,-0.6,41.289005,,495.47733,5250000,5.510225,596408.6,0.05510224,3.6780064e-06,182.20233,38.823814
802.1801,1.6378663,1.0008013,33.108322,3.4098208,0.00063577294,33274.46,106,100,5.226369e-08,2626439.2,79.81558,17.379288,10.277718,0.233384,7981.56,8043.090245008469,43.38603912182884,,50.48761,3.8074362e-05,500.0,10600,-0.6,43.38604,,80218.016,5300000,802.5016,5205244000.0,8.025015,5.226369e-10,29183.375,40.861656
121.05357,1.6378663,1.0201766,30.55944,3.3263068,0.012475416,5415.558,107,100,1.7326589e-05,7726.065,12.043655,17.528816,10.018283,0.26113313,1204.3656,8107.284452199936,40.57772294733275,,48.088257,0.0129432,500.0,10700,-0.6,40.57772,,12105.357,5350000,122.27079,291403740.0,1.2227079,1.7326589e-07,5204.215,38.17331
7.6414514,1.6378663,1.2631125,34.671906,2.5133882,0.037669122,359.99414,108,100,0.00013108797,1622.5804,0.760817,11.503033,6.632666,0.23473328,76.08171,8177.375294685364,41.304571833436846,,46.17494,0.061630227,500.0,10800,-0.6,41.30457,,764.14514,5400000,8.605211,410388.6,0.086052105,1.3108797e-06,266.99487,38.995827
163.04024,1.6378663,1.0085824,31.98027,2.9913578,0.026608855,7487.9937,109,100,2.1465123e-06,136136.06,16.221642,15.67535,7.756344,0.29450205,1622.1642,8258.426377534866,39.736614361585396,,47.65562,0.0007345592,500.0,10900,-0.6,39.736614,,16304.024,5450000,163.73885,531496400.0,1.637389,2.1465123e-08,6608.828,37.353832
665.306,1.6378663,1.0001348,35.331383,2.568423,0.015644193,28346.766,110,100,1.1496018e-06,530857.94,66.197075,13.737793,6.867486,0.24640122,6619.707,8335.927607774734,42.19886823959476,,49.069176,0.00018837431,500.0,11000,-0.6,42.198868,,66530.6,5500000,665.3508,2899502300.0,6.6535096,1.14960175e-08,26559.176,39.745407
8.644529,1.6378663,1.094778,36.716457,2.2653003,0.10983716,338.17358,111,100,0.00014205046,1526.0442,0.85978615,9.341232,4.799648,0.33348083,85.97862,8405.451075553894,41.51610562539371,,46.05769,0.0655289,500.0,11100,-0.6,41.5161,,864.45294,5550000,9.045734,113577.27,0.09045734,1.4205045e-06,248.21228,39.213226
49.136345,1.6378663,1.0114851,32.51679,2.6428747,0.01898636,1847.7244,112,100,2.8078808e-05,6896.965,4.88873,13.692135,6.6469765,0.21469456,488.873,8481.108411550522,39.163764434797976,,46.208923,0.014499132,500.0,11200,-0.6,39.16377,,4913.635,5600000,49.4178,8329881.0,0.49417797,2.8078807e-07,1655.8464,36.853313
1.6991255,1.6378663,2.5052655,28.315426,2.9358587,0.114464715,112.446236,113,100,0.0003350454,80.19215,0.16942023,17.832176,10.14605,0.3644546,16.942022,8561.013335943222,38.46147618199985,,46.147602,1.2470049,500.0,11300,-0.6,38.461475,,169.91255,5650000,2.7158237,59371.5,0.027158236,3.3504539e-06,91.78363,36.15409
494.59027,1.6378663,1.000306,33.801735,2.504967,0.06319204,20480.104,114,100,2.0214677e-06,4835613.0,49.211037,12.01355,6.4921727,0.27940875,4921.1035,8644.21209692955,40.293908327776776,,45.815285,2.0679901e-05,500.0,11400,-0.6,40.293907,,49459.027,5700000,494.66592,1695490700.0,4.946659,2.0214676e-08,15442.707,38.003147
9099.61,1.6378663,1.0000011,35.06325,2.1358292,0.008117333,342326.34,115,100,5.9316205e-09,2583211800.0,905.3998,11.416069,5.250608,0.24130797,90539.97,8739.443844556808,40.313859392323856,,46.47932,3.8711498e-08,500.0,11500,-0.6,40.313858,,909961.06,5750000,9099.615,156951170000.0,90.996155,5.9316205e-11,224210.06,37.98989
38.19782,1.6378663,1.0249722,30.814018,2.3247647,0.036602333,1282.3467,116,100,5.5916807e-06,15739.447,3.8002095,12.661629,5.125686,0.27759504,380.02097,8838.182990074158,35.939703642704124,,43.475647,0.006353463,500.0,11600,-0.6,35.93971,,3819.782,5800000,38.672367,2229847.5,0.3867237,5.5916807e-08,1009.6306,33.765923
97.466515,1.6378663,1.0128028,28.796106,2.1916082,0.020195454,3338.7812,117,100,2.248956e-05,8422.986,9.697211,10.391485,5.147295,0.2605859,969.7214,8941.617265462875,33.94340122731126,,39.18759,0.011872274,500.0,11700,-0.6,33.943405,,9746.651,5850000,98.088905,34302650.0,0.9808891,2.2489559e-07,3158.9556,31.984022
185.51663,1.6378663,1.0064454,24.658354,2.685913,0.060992002,5627.6255,118,100,6.3452114e-07,39380.48,18.4581,14.701963,8.729049,0.2832401,1845.8098,9020.076152563095,33.38740281426847,,39.360317,0.002539329,500.0,11800,-0.6,33.387405,,18551.664,5900000,186.11383,127978650.0,1.8611383,6.3452115e-09,5237.082,31.41939
11.584334,1.6378663,1.1538075,26.798166,2.501654,0.023141414,456.77408,119,100,0.00041224377,339.9992,1.1522872,12.268515,5.5030255,0.25766334,115.22874,9106.88168501854,32.30119188962767,,39.06668,0.29411834,500.0,11900,-0.6,32.301193,,1158.4335,5950000,12.449374,1489494.0,0.12449374,4.1224375e-06,420.7564,30.347858
127.8288,1.6378663,1.1046616,27.375664,2.6609297,0.06579822,4321.5,120,100,1.93908e-05,26326.426,12.724674,13.124512,6.3508215,0.31308925,1272.4673,9181.873435497284,33.72648560941437,,40.500175,0.0037984648,500.0,12000,-0.6,33.726486,,12782.88,6000000,134.48485,48807684.0,1.3448482,1.93908e-07,3992.9338,31.701473
114.665565,1.6378663,1.0313292,25.994322,2.5558426,0.060996905,3700.4624,121,100,1.08807484e-07,679236.25,11.408114,14.160738,6.805633,0.2807311,1140.8114,9263.790471792221,32.799954600007766,,40.15506,0.00014722419,500.0,12100,-0.6,32.799953,,11466.557,6050000,116.45647,52851460.0,1.1645647,1.0880749e-09,2045.757,30.7922
126.61154,1.6378663,1.0065182,21.529026,2.6635613,0.0023440719,3940.99,122,100,9.4166427e-07,162749.95,12.597285,18.280804,11.374253,0.24158946,1259.7283,9349.405387878418,32.90327816703873,,39.80983,0.0006144395,500.0,12200,-0.6,32.903275,,12661.154,6100000,127.02362,152004530.0,1.2702361,9.416643e-09,3137.9802,30.912783
76.82938,1.6378663,1.0095717,25.452065,2.894663,0.007851094,2501.48,123,100,1.2820894e-06,64735.83,7.6440654,13.741283,6.779566,0.25749975,764.4067,9424.177320957184,32.23163053330089,,39.193348,0.0015447396,500.0,12300,-0.6,32.231632,,7682.938,6150000,77.19629,32455276.0,0.7719629,1.2820895e-08,2002.8772,30.271961
417.34836,1.6378663,1.0064796,25.248957,2.9113488,0.0019921064,14465.306,124,100,5.401879e-07,297287.7,41.524387,14.168173,7.3534265,0.21580584,4152.439,9501.18716096878,32.6023832419799,,39.41713,0.0003363745,500.0,12400,-0.6,32.602383,,41734.836,6200000,418.6994,1622347600.0,4.1869946,5.401879e-09,13390.714,30.631527
3777.1746,1.6378663,1.0005004,28.365868,2.3518648,0.060129136,137014.48,125,100,1.0964932e-08,47679870.0,375.82315,9.837315,4.8748465,0.25095573,37582.316,9579.371571540833,33.240714238572735,,38.203182,2.0973212e-06,500.0,12500,-0.6,33.24071,,377717.47,6250000,3778.1196,100641374000.0,37.781197,1.0964932e-10,123824.72,31.330555
10012.885,1.6378663,1.0000396,27.064524,3.1244233,0.05479957,378414.34,126,100,5.3316533e-09,381449920.0,996.2692,16.285349,8.661218,0.22204643,99626.93,9666.588750839233,35.72574125397134,,43.349873,2.621576e-07,500.0,12600,-0.6,35.725742,,1001288.5,6300000,10013.083,1227950300000.0,100.13083,5.3316532e-11,336081.6,33.558247
17.47305,1.6378663,1.0493691,20.77049,3.3446176,0.00914225,670.06104,127,100,1.9092377e-05,2375.1372,1.7382338,21.221209,13.525591,0.2102998,173.8234,9761.190911769867,34.296083004571095,,41.9917,0.042102832,500.0,12700,-0.6,34.296085,,1747.3049,6350000,17.900414,8667823.0,0.1790041,1.9092376e-07,567.737,32.19649
9.263071,1.6378663,1.6148003,26.35673,2.833454,0.0023304224,421.7016,128,100,8.497336e-05,2117.9038,0.9350662,14.046595,7.7920594,0.25374934,93.50663,9838.667226076126,34.14878899791565,,40.403324,0.047216497,500.0,12800,-0.6,34.14879,,926.3071,6400000,11.979452,694268.75,0.11979452,8.497336e-07,328.73215,32.128624
867.93115,1.6378663,1.0001559,27.142334,3.0179276,0.02194187,29648.996,129,100,1.2302453e-07,16376827.0,86.35799,18.2723,10.252872,0.28073755,8635.8,9918.007218122482,37.39520704448016,,45.414635,6.1061887e-06,500.0,12900,-0.6,37.395206,,86793.12,6450000,867.99884,4268035600.0,8.679988,1.2302454e-09,20459.73,35.124474
55.65685,1.6378663,1.026879,27.383884,2.9590816,0.02273406,2323.816,130,100,5.5235114e-06,52731.215,5.5370936,13.881531,7.2372823,0.26051474,553.7094,10003.589434146881,34.6211658534792,,41.265415,0.0018964099,500.0,13000,-0.6,34.621166,,5565.685,6500000,56.40049,62090852.0,0.5640049,5.5235112e-08,1850.0214,32.557896
54.50139,1.6378663,1.0069321,29.444098,2.8674664,0.038650706,1739.7294,131,100,2.0749438e-05,12219.634,5.422632,13.726934,7.2261853,0.2644811,542.2633,10075.258741140366,36.67028239147067,,43.171032,0.008183551,500.0,13100,-0.6,36.670284,,5450.139,6550000,54.689995,4264831.0,0.5469,2.0749437e-07,1501.1178,34.51173
51.008858,1.6378663,1.0186251,26.34133,3.6018767,0.074840724,1796.1396,132,100,0.0002851855,2913.1377,5.0748625,18.493162,10.643193,0.2755527,507.48627,10153.462816476822,36.98452191035539,,44.83449,0.034327246,500.0,13200,-0.6,36.98452,,5100.8857,6600000,51.481922,20794330.0,0.5148193,2.8518548e-06,1675.146,34.742794
251.09714,1.6378663,1.0080029,25.853065,4.124399,0.06620771,10508.043,133,100,1.569047e-05,466913.0,24.983002,19.7319,10.738577,0.31372765,2498.3,10234.85294008255,36.591641730754574,,45.584965,0.00021417266,500.0,13300,-0.6,36.59164,,25109.715,6650000,252.10149,1624017000.0,2.5210145,1.5690469e-07,8950.609,34.312393
2511.5283,1.6378663,1.0001086,30.080917,3.000568,0.066788495,105050.84,134,100,7.208133e-08,35289036.0,249.8938,16.38921,9.13822,0.28542382,24989.377,10323.559091567993,39.21913782981082,,46.470127,2.8337413e-06,500.0,13400,-0.6,39.21914,,251152.83,6700000,2511.6648,92773425000.0,25.116648,7.2081324e-10,91248.16,36.895634
12.103938,1.6378663,2.0256085,29.893524,3.0350502,0.004978955,853.1937,135,100,1.2999033e-06,6274.5273,1.5005956,15.060719,9.090761,0.2939769,150.05957,10405.34382200241,38.98428624751531,,44.954243,0.015937455,500.0,13500,-0.6,38.984283,,1210.3938,6750000,21.576704,2565323.8,0.21576706,1.2999032e-08,675.14813,36.736576
71.94972,1.6378663,1.022328,28.936066,3.8749356,0.04922515,3287.5593,136,100,5.2034075e-06,16803.246,7.1581664,18.43459,10.3971815,0.26389435,715.8167,10486.88701581955,39.33324755224158,,47.370655,0.005951231,500.0,13600,-0.6,39.33325,,7194.9727,6800000,72.74922,142219740.0,0.7274923,5.2034075e-08,2980.5327,36.964714
13.264599,1.6378663,1.099985,34.75355,3.566051,0.11806828,657.5308,137,100,7.213459e-05,4573.592,1.3193187,17.53403,8.394504,0.32424274,131.93187,10562.05965924263,43.14805482944701,,52.287582,0.021864653,500.0,13700,-0.6,43.148052,,1326.46,6850000,13.913774,3077858.0,0.1391377,7.2134594e-07,480.72473,40.533676
647.034,1.6378663,1.000694,30.636457,3.5067244,0.046953276,27974.064,138,100,1.167551e-09,2800864.2,64.378845,19.851343,13.507551,0.29388192,6437.8843,10635.392743587494,44.144008844452344,,50.4878,3.5703266e-05,500.0,13800,-0.6,44.14401,,64703.4,6900000,647.2585,7025880000.0,6.4725847,1.16755095e-11,23749.3,41.61962
977.103,1.6378663,1.0009333,33.556957,4.4029655,0.016850725,46964.312,139,100,4.8634183e-07,1438838.1,97.22007,20.797714,10.314422,0.22784528,9722.006,10714.089161396027,43.871378131534,,54.35467,6.950052e-05,500.0,13900,-0.6,43.871376,,97710.305,6950000,977.55896,21113823000.0,9.775591,4.863418e-09,43704.348,41.153645
4.302627,1.6378663,1.7807674,36.057045,3.5737853,0.03701943,281.63754,140,100,0.00012609926,448.75238,0.42972156,17.926899,10.701755,0.3147888,42.972153,10788.321482181549,46.758799918738404,,53.983944,0.22284004,500.0,14000,-0.6,46.7588,,430.2627,7000000,5.7861867,390617.34,0.05786186,1.2609926e-06,224.45834,44.0596
160.40175,1.6378663,1.0014578,36.336548,3.2677662,0.01592739,7265.3936,141,100,3.5232538e-06,94745.82,15.959657,17.624504,8.829461,0.2610506,1595.9655,10872.36645913124,45.166009313058794,,53.961052,0.0010554555,500.0,14100,-0.6,45.16601,,16040.175,7050000,160.51862,239358900.0,1.6051865,3.523254e-08,6434.911,42.46796
375.92117,1.6378663,1.0018848,34.498863,3.4841087,0.050513238,17689.926,142,100,3.9082074e-08,3516706.2,37.403336,16.451462,9.930117,0.29935494,3740.334,10951.64713382721,44.428980311884835,,50.950325,2.84357e-05,500.0,14200,-0.6,44.428978,,37592.117,7100000,376.27536,2384060000.0,3.7627535,3.9082074e-10,12912.599,41.881462
22.127758,1.6378663,1.0413582,37.08537,3.2918105,0.09741181,934.70215,143,100,5.0809226e-06,11910.504,2.2012908,15.905041,8.445602,0.35564414,220.1291,11031.770932674408,45.53097201118527,,52.99041,0.00839595,500.0,14300,-0.6,45.53097,,2212.776,7150000,22.581387,1588122.9,0.22581385,5.0809223e-08,645.546,42.88145
3.809986,1.6378663,2.227026,32.75811,3.4850442,0.085430145,343.87302,144,100,0.000248729,789.4561,0.4761446,19.977455,11.620352,0.31491584,47.61446,11095.6556661129,44.37846322543299,,52.735565,0.12666948,500.0,14400,-0.6,44.378468,,380.99863,7200000,7.186081,609302.44,0.07186081,2.4872897e-06,269.78677,41.741684
9.854166,1.6378663,1.1513381,33.152813,3.630854,0.05733022,430.7948,145,100,1.1642511e-05,2204.7012,0.980039,19.786617,11.201377,0.28011695,98.003914,11175.721801996231,44.35418956880805,,52.93943,0.045357622,500.0,14500,-0.6,44.35419,,985.4166,7250000,10.576925,656321.1,0.105769254,1.16425106e-07,306.50824,41.70721
2.9224508,1.6378663,1.4571519,32.491985,3.1922443,0.009966582,155.76683,146,100,0.0005518636,323.52228,0.29039216,17.598152,10.325866,0.23389424,29.039217,11253.762904882431,42.81785101044137,,50.090137,0.30909774,500.0,14600,-0.6,42.817852,,292.2451,7300000,3.5312195,137521.8,0.035312194,5.5186356e-06,110.718956,40.313343
1.9307463,1.6378663,2.989808,32.326416,3.7718713,0.08775899,151.66798,147,100,0.00076628977,423.03702,0.20720531,17.749542,10.448791,0.29870167,20.720531,11331.876121759415,42.77520646156239,,50.07596,0.23638593,500.0,14700,-0.6,42.775204,,193.07463,7350000,3.6375906,45093.582,0.036375906,7.662898e-06,100.17021,40.271408
237.97534,1.6378663,1.0039543,32.92962,4.3182178,0.13694873,11288.316,148,100,8.240445e-08,3284798.0,23.67781,17.652744,9.368355,0.39634624,2367.7812,11397.503804922104,42.29797398532823,,50.582363,3.0443272e-05,500.0,14800,-0.6,42.297974,,23797.535,7400000,238.44576,1237907700.0,2.3844573,8.2404444e-10,6704.54,39.768852
144.19377,1.6378663,1.0211936,37.418324,3.4223392,0.00768961,6512.5815,149,100,1.0694936e-06,140685.3,14.345964,18.166077,9.545276,0.20817229,1434.5966,11464.454261541367,46.96359938973237,,55.5844,0.00071080634,500.0,14900,-0.6,46.9636,,14419.378,7450000,145.71783,140939100.0,1.4571784,1.0694936e-08,5470.1504,44.184376
76.51634,1.6378663,1.0115573,39.764614,2.7358956,0.028938815,3331.0122,150,100,7.1168387e-07,92411.11,7.612883,11.09399,5.9222507,0.24926867,761.28845,11545.297559022903,45.68686520870393,,50.858604,0.0010821209,500.0,15000,-0.6,45.686867,,7651.635,7500000,76.957726,16699830.0,0.7695771,7.1168387e-09,2557.982,43.143936
158.10693,1.6378663,1.0034921,36.532703,3.0641186,0.12505043,7321.631,151,100,7.718105e-07,42778.25,15.731166,14.796013,8.363642,0.37638947,1573.1168,11622.594588518143,44.89634510449101,,51.328716,0.0023376364,500.0,15100,-0.6,44.896347,,15810.693,7550000,158.3828,269031170.0,1.5838276,7.718105e-09,6790.8174,42.329906
94.65364,1.6378663,1.0059043,35.594044,2.82071,0.05082269,4418.855,152,100,1.1331169e-06,164131.19,9.4176445,15.503609,9.335808,0.28895405,941.7645,11692.681254148483,44.92985156105549,,51.097652,0.0006092687,500.0,15200,-0.6,44.929848,,9465.364,7600000,94.93273,119107976.0,0.9493273,1.1331169e-08,3383.7925,42.37497
3.849359,1.6378663,1.9417063,38.654324,2.3464694,0.010018066,235.37775,153,100,2.2321377e-05,483.46042,0.38887057,12.029938,6.8913574,0.21066338,38.887054,11757.340770244598,45.54568090930288,,50.68426,0.20684217,500.0,15300,-0.6,45.545685,,384.9359,7650000,5.4721074,66886.42,0.05472108,2.2321377e-07,179.65616,43.011463
3.8296814,1.6378663,1.4332023,39.63635,2.1596694,0.02826634,211.40541,154,100,0.00017575685,318.5152,0.38078842,9.961422,5.48851,0.24015261,38.078842,11825.423056840897,45.12485882432533,,49.59777,0.31395677,500.0,15400,-0.6,45.12486,,382.96814,7700000,4.5916853,93064.78,0.04591686,1.7575685e-06,167.14685,42.644966
