VarRet,VarNormIw,VarVanillaIw,AvgVanillaIw,VanillaAvgRet,MaxVanillaIw,MaxNormIw,Delta,VarDiscRet,AvgEpLen,AvgNormIw,EpsThisIter,IterType,VarJ,Bound,MinNormIw,AvgRet,ESSRenyi,BatchSize,MinVanillaIw,ESSClassic,J,eRenyi2,AvgDiscRet
2601.64124277,5.85472e-07,0.0233735,0.999031,-67.3878526114,1.15778,0.0057945,0.3,2601.64124277,96.37,0.005,100,1,52.691,-115.321,0.00203456,-67.3878526114,195.610029721,200,0.406518,195.445733771,-69.7615,1.02244,-67.3878526114
7261.7168124,3.50449e-18,,1.0,-84.3123905943,1.0,0.01,0.3,7261.7168124,116.74,0.01,100,2,84.7886,-148.032,0.01,-84.3123905943,200.0,200,1.0,100.0,-84.3124,1.0,-84.3123905943
2592.14437514,2.6566e-07,0.0106705,1.00207,-70.2633786784,1.50655,0.00751714,0.3,2592.14437514,100.43,0.005,100,1,66.9966,-122.057,0.00456001,-70.2633786784,197.8929514,200,0.913894,197.907458964,-76.7608,1.01065,-70.2633786784
1374.99402706,3.50449e-18,,1.0,-66.2773965117,1.0,0.01,0.3,1374.99402706,95.33,0.01,100,2,36.895,-129.996,0.01,-66.2773965117,200.0,200,1.0,100.0,-66.2774,1.0,-66.2773965117
6113.6302256,7.66674e-07,0.0295025,0.980831,-80.9725865388,1.44861,0.00738459,0.3,6113.6302256,112.55,0.005,100,1,54.5728,-117.959,0.00160485,-80.9725865388,194.000549258,200,0.314817,194.077959648,-72.2113,1.03092,-80.9725865388
3812.7924531,3.50449e-18,,1.0,-72.3041217326,1.0,0.01,0.3,3812.7924531,102.38,0.01,100,2,61.4383,-136.024,0.01,-72.3041217326,200.0,200,1.0,100.0,-72.3041,1.0,-72.3041217326
3820.9492595,2.20913e-07,0.00878312,0.996974,-72.7539347644,1.53394,0.00769297,0.3,3820.9492595,102.9,0.005,100,1,59.4373,-117.394,0.00457689,-72.7539347644,198.289276183,200,0.912608,198.256890189,-72.1435,1.00863,-72.7539347644
1370.15975716,3.50449e-18,,1.0,-63.4181510127,1.0,0.01,0.3,1370.15975716,91.29,0.01,100,2,36.8301,-127.138,0.01,-63.4181510127,200.0,200,1.0,100.0,-63.4181,1.0,-63.4181510127
1351.9159442,3.61061e-07,0.0142652,0.993844,-66.248672481,1.18388,0.00595607,0.3,1351.9159442,95.61,0.005,100,1,32.1915,-109.604,0.00311558,-66.248672481,197.346020154,200,0.61928,197.166654746,-64.2457,1.01345,-66.248672481
4997.47054024,3.50449e-18,,1.0,-75.4850737615,1.0,0.01,0.3,4997.47054024,105.72,0.01,100,2,70.3384,-139.205,0.01,-75.4850737615,200.0,200,1.0,100.0,-75.4851,1.0,-75.4850737615
2608.88928719,9.23828e-07,0.0385405,1.02125,-69.2602885416,2.07752,0.0101714,0.3,2608.88928719,98.63,0.005,100,1,55.3612,-116.734,0.00415898,-69.2602885416,194.593012163,200,0.849474,192.907142382,-71.0557,1.02779,-69.2602885416
9545.89567353,3.50449e-18,,1.0,-88.9516161078,1.0,0.01,0.3,9545.89567353,121.05,0.01,100,2,97.2133,-152.671,0.01,-88.9516161078,200.0,200,1.0,100.0,-88.9516,1.0,-88.9516161078
1358.63626508,1.96401e-06,0.0836271,1.03174,-63.7434294797,1.65128,0.00800236,0.3,1358.63626508,91.88,0.005,100,1,62.3668,-119.484,0.00141855,-63.7434294797,183.336433158,200,0.292715,185.499949015,-72.4243,1.09089,-63.7434294797
1367.38602585,3.50449e-18,,1.0,-65.364114271,1.0,0.01,0.3,1367.38602585,93.79,0.01,100,2,36.7928,-129.083,0.01,-65.364114271,200.0,200,1.0,100.0,-65.3641,1.0,-65.364114271
1356.72763436,1.97206e-07,0.00779769,0.994244,-66.4386189054,1.22456,0.00615826,0.3,1356.72763436,95.7,0.005,100,1,33.9013,-110.782,0.00344023,-66.4386189054,198.448955143,200,0.684087,198.442459908,-65.5501,1.00782,-66.4386189054
2589.29396547,3.50449e-18,,1.0,-68.2564570451,1.0,0.01,0.3,2589.29396547,97.51,0.01,100,2,50.63,-131.975,0.01,-68.2564570451,200.0,200,1.0,100.0,-68.2565,1.0,-68.2564570451
2607.8965921,3.26587e-07,0.0130644,1.00003,-68.3191613428,1.64114,0.00820543,0.3,2607.8965921,97.25,0.005,100,1,47.3364,-113.057,0.00451982,-68.3191613428,197.738034245,200,0.903995,197.433798794,-67.744,1.01144,-68.3191613428
3770.13763373,3.50449e-18,,1.0,-73.6030222194,1.0,0.01,0.3,3770.13763373,104.54,0.01,100,2,61.0937,-137.322,0.01,-73.6030222194,200.0,200,1.0,100.0,-73.603,1.0,-73.6030222194
6152.90443354,1.28234e-06,0.0522918,1.00969,-79.8248435833,1.72275,0.0085311,0.3,6152.90443354,110.6,0.005,100,1,62.5003,-120.552,0.000973709,-79.8248435833,189.72346891,200,0.196628,190.288230424,-74.2907,1.05417,-79.8248435833
6095.69983146,3.50449e-18,,1.0,-80.419377518,1.0,0.01,0.3,6095.69983146,112.47,0.01,100,2,77.6836,-144.139,0.01,-80.419377518,200.0,200,1.0,100.0,-80.4194,1.0,-80.419377518
4988.90181498,4.36785e-06,0.191582,1.04716,-76.0243636003,5.83175,0.0278456,0.3,4988.90181498,106.38,0.005,100,1,63.46,-121.687,0.00386807,-76.0243636003,188.642065593,200,0.810098,170.38095463,-75.2907,1.06021,-76.0243636003
3796.99437753,3.50449e-18,,1.0,-72.8519541253,1.0,0.01,0.3,3796.99437753,102.83,0.01,100,2,61.3109,-136.571,0.01,-72.8519541253,200.0,200,1.0,100.0,-72.852,1.0,-72.8519541253
6186.75527446,6.7335e-07,0.0271008,1.00309,-78.9229615781,1.57892,0.0078703,0.3,6186.75527446,109.28,0.005,100,1,64.8447,-120.372,0.00284563,-78.9229615781,194.729386279,200,0.570885,194.7800162,-74.7098,1.02707,-78.9229615781
6150.6934314,3.50449e-18,,1.0,-79.1924380344,1.0,0.01,0.3,6150.6934314,109.84,0.01,100,2,78.0332,-142.912,0.01,-79.1924380344,200.0,200,1.0,100.0,-79.1924,1.0,-79.1924380344
2573.28862362,1.90207e-07,0.00767262,1.00422,-68.8154336961,1.11319,0.00554257,0.3,2573.28862362,98.26,0.005,100,1,63.7805,-118.816,0.00335613,-68.8154336961,198.042711138,200,0.674059,198.497367707,-73.5372,1.00988,-68.8154336961
3821.56161468,3.50449e-18,,1.0,-72.7632279515,1.0,0.01,0.3,3821.56161468,102.21,0.01,100,2,61.5089,-136.481,0.01,-72.7632279515,200.0,200,1.0,100.0,-72.7632,1.0,-72.7632279515
3800.59140452,3.96324e-07,0.0159004,1.00149,-72.4335229746,1.78212,0.00889731,0.3,3800.59140452,102.49,0.005,100,1,57.587,-117.384,0.00425868,-72.4335229746,197.838555817,200,0.853009,196.894309005,-72.0826,1.01093,-72.4335229746
5030.33733239,3.50449e-18,,1.0,-75.1214016938,1.0,0.01,0.3,5030.33733239,104.9,0.01,100,2,70.5694,-138.837,0.01,-75.1214016938,200.0,200,1.0,100.0,-75.1214,1.0,-75.1214016938
8391.46758426,2.06226e-06,0.0836444,1.00697,-86.6830586559,1.50406,0.00746823,0.3,8391.46758426,119.08,0.005,100,1,70.4123,-123.943,0.00142821,-86.6830586559,183.920328016,200,0.287633,184.829550152,-76.9539,1.08743,-86.6830586559
5026.81242433,3.50449e-18,,1.0,-74.9219162206,1.0,0.01,0.3,5026.81242433,104.52,0.01,100,2,70.5446,-138.641,0.01,-74.9219162206,200.0,200,1.0,100.0,-74.9219,1.0,-74.9219162206
1369.27782037,2.97915e-06,0.114125,0.978618,-65.842988027,1.88345,0.00962302,0.3,1369.27782037,95.65,0.005,100,1,39.6538,-114.324,0.000469466,-65.842988027,181.978157479,200,0.0918856,178.799668553,-67.0892,1.09903,-65.842988027
3823.15630682,3.50449e-18,,1.0,-72.1917945004,1.0,0.01,0.3,3823.15630682,101.96,0.01,100,2,61.5217,-135.909,0.01,-72.1917945004,200.0,200,1.0,100.0,-72.1918,1.0,-72.1917945004
7239.32123569,1.88451e-06,0.0752784,0.999323,-84.2398746347,2.13755,0.010695,0.3,7239.32123569,116.05,0.005,100,1,63.2415,-121.603,0.00206388,-84.2398746347,187.849726632,200,0.412497,186.045820424,-75.1103,1.06468,-84.2398746347
3817.59387572,3.50449e-18,,1.0,-71.6592794134,1.0,0.01,0.3,3817.59387572,101.19,0.01,100,2,61.477,-135.374,0.01,-71.6592794134,200.0,200,1.0,100.0,-71.6593,1.0,-71.6592794134
9445.18139876,1.32776e-07,0.00531742,1.0006,-90.9838687058,1.13866,0.00568988,0.3,9445.18139876,123.99,0.005,100,1,81.1357,-126.302,0.00317882,-90.9838687058,199.271031601,200,0.636146,198.948638779,-81.1638,1.00366,-90.9838687058
6153.26328295,3.50449e-18,,1.0,-79.1645223626,1.0,0.01,0.3,6153.26328295,110.43,0.01,100,2,78.0495,-142.883,0.01,-79.1645223626,200.0,200,1.0,100.0,-79.1645,1.0,-79.1645223626
1399.33109602,4.34784e-07,0.0171771,0.99382,-65.9774480025,1.68942,0.0084996,0.3,1399.33109602,94.87,0.005,100,1,55.5142,-117.048,0.00435139,-65.9774480025,195.969964663,200,0.864901,196.597958497,-71.5314,1.02056,-65.9774480025
4973.77751997,3.50449e-18,,1.0,-76.445569288,1.0,0.01,0.3,4973.77751997,107.21,0.01,100,2,70.1715,-140.164,0.01,-76.445569288,200.0,200,1.0,100.0,-76.4456,1.0,-76.445569288
6173.52775498,4.90477e-07,0.0192642,0.990914,-78.853197387,2.17785,0.0109891,0.3,6173.52775498,109.68,0.005,100,1,70.6821,-122.132,0.00438709,-78.853197387,195.530033758,200,0.869446,196.170557215,-76.5638,1.02286,-78.853197387
7194.24037629,3.50449e-18,,1.0,-86.3119707009,1.0,0.01,0.3,7194.24037629,119.13,0.01,100,2,84.3937,-150.031,0.01,-86.3119707009,200.0,200,1.0,100.0,-86.312,1.0,-86.3119707009
5017.50287723,9.30779e-07,0.0381348,1.01206,-75.5926278047,1.78727,0.00882981,0.3,5017.50287723,105.54,0.005,100,1,71.2121,-124.823,0.00207189,-75.5926278047,191.371347343,200,0.419376,192.855647295,-78.7616,1.04509,-75.5926278047
2577.26800417,3.50449e-18,,1.0,-68.5824220698,1.0,0.01,0.3,2577.26800417,97.65,0.01,100,2,50.5123,-132.302,0.01,-68.5824220698,200.0,200,1.0,100.0,-68.5824,1.0,-68.5824220698
8413.25432039,7.86977e-07,0.0307992,0.989143,-86.2940163955,1.47008,0.00743109,0.3,8413.25432039,118.61,0.005,100,1,69.9486,-121.738,0.00270274,-86.2940163955,193.94948292,200,0.534678,193.925902301,-75.984,1.0312,-86.2940163955
2593.71632466,3.50449e-18,,1.0,-68.9513434187,1.0,0.01,0.3,2593.71632466,98.52,0.01,100,2,50.6733,-132.671,0.01,-68.9513434187,200.0,200,1.0,100.0,-68.9513,1.0,-68.9513434187
7225.81239645,1.53613e-06,0.0611114,0.997279,-84.5360865474,1.65727,0.00830895,0.3,7225.81239645,117.2,0.005,100,1,60.3016,-120.532,0.00179904,-84.5360865474,189.542949448,200,0.358829,188.476947469,-74.2492,1.05517,-84.5360865474
3812.69770965,3.50449e-18,,1.0,-71.4323740014,1.0,0.01,0.3,3812.69770965,100.94,0.01,100,2,61.4375,-135.152,0.01,-71.4323740014,200.0,200,1.0,100.0,-71.4324,1.0,-71.4323740014
6185.22111562,5.88212e-07,0.0242536,1.01529,-78.9778916205,1.95125,0.00960933,0.3,6185.22111562,109.37,0.005,100,1,67.0957,-119.845,0.00442941,-78.9778916205,196.605703707,200,0.899429,195.42494277,-74.4009,1.01726,-78.9778916205
1372.89599654,3.50449e-18,,1.0,-62.8874711829,1.0,0.01,0.3,1372.89599654,90.11,0.01,100,2,36.8669,-126.599,0.01,-62.8874711829,200.0,200,1.0,100.0,-62.8875,1.0,-62.8874711829
5013.92011325,3.60511e-07,0.014052,0.98714,-76.5029076444,1.47054,0.00744848,0.3,5013.92011325,107.16,0.005,100,1,52.8533,-114.312,0.00409398,-76.5029076444,196.651378529,200,0.808267,197.170879331,-68.8739,1.01703,-76.5029076444
6130.23259604,3.50449e-18,,1.0,-80.0268025833,1.0,0.01,0.3,6130.23259604,111.48,0.01,100,2,77.9033,-143.746,0.01,-80.0268025833,200.0,200,1.0,100.0,-80.0268,1.0,-80.0268025833
4999.881929,2.91185e-06,0.117448,1.00417,-75.1857326867,1.42897,0.00711513,0.3,4999.881929,105.44,0.005,100,1,58.2434,-120.503,0.000516853,-75.1857326867,179.566500774,200,0.103802,179.228840799,-72.9525,1.11379,-75.1857326867
3810.48321029,3.50449e-18,,1.0,-72.8550961493,1.0,0.01,0.3,3810.48321029,102.58,0.01,100,2,61.4197,-136.574,0.01,-72.8550961493,200.0,200,1.0,100.0,-72.8551,1.0,-72.8550961493
5009.99032901,6.82454e-07,0.0282611,1.01748,-75.1557326525,1.32988,0.00653514,0.3,5009.99032901,105.11,0.005,100,1,59.6794,-118.314,0.00261379,-75.1557326525,193.226884278,200,0.531897,194.711382804,-72.4746,1.03505,-75.1557326525
5021.59437753,3.50449e-18,,1.0,-75.9701269469,1.0,0.01,0.3,5021.59437753,105.76,0.01,100,2,70.508,-139.689,0.01,-75.9701269469,200.0,200,1.0,100.0,-75.9701,1.0,-75.9701269469
3809.55155137,1.85989e-06,0.0706337,0.974389,-72.6113721122,1.3384,0.00686787,0.3,3809.55155137,102.43,0.005,100,1,54.1386,-118.053,0.000744024,-72.6113721122,187.632370993,200,0.144994,186.215662414,-71.5355,1.06591,-72.6113721122
2636.49240057,3.50449e-18,,1.0,-68.855914107,1.0,0.01,0.3,2636.49240057,98.35,0.01,100,2,51.0894,-132.575,0.01,-68.855914107,200.0,200,1.0,100.0,-68.8559,1.0,-68.855914107
2578.49251595,8.12592e-07,0.0324821,0.999668,-70.6408607228,1.4152,0.00707834,0.3,2578.49251595,101.34,0.005,100,1,42.4491,-114.023,0.00158491,-70.6408607228,194.260558447,200,0.316877,193.73447344,-68.3065,1.02955,-70.6408607228
4969.68784648,3.50449e-18,,1.0,-76.6102732648,1.0,0.01,0.3,4969.68784648,107.54,0.01,100,2,70.1426,-140.33,0.01,-76.6102732648,200.0,200,1.0,100.0,-76.6103,1.0,-76.6102732648
2573.68923305,4.94718e-07,0.0197982,1.00024,-70.1923827425,1.18931,0.00594512,0.3,2573.68923305,100.72,0.005,100,1,58.3692,-117.98,0.00257317,-70.1923827425,195.86470111,200,0.514757,196.138106712,-72.4504,1.02111,-70.1923827425
6143.70773027,3.50449e-18,,1.0,-79.6917377748,1.0,0.01,0.3,6143.70773027,110.81,0.01,100,2,77.9889,-143.411,0.01,-79.6917377748,200.0,200,1.0,100.0,-79.6917,1.0,-79.6917377748
2581.48550132,9.44399e-07,0.0379775,1.00266,-70.078772344,1.49994,0.00747978,0.3,2581.48550132,100.27,0.005,100,1,57.7292,-118.979,0.00263677,-70.078772344,191.516292488,200,0.52876,192.75482348,-72.9354,1.0443,-70.078772344
2581.77454151,3.50449e-18,,1.0,-69.5954379354,1.0,0.01,0.3,2581.77454151,99.43,0.01,100,2,50.5565,-133.315,0.01,-69.5954379354,200.0,200,1.0,100.0,-69.5954,1.0,-69.5954379354
1390.62121479,8.3441e-07,0.0318076,0.976215,-65.7012079056,1.34713,0.00689977,0.3,1390.62121479,94.67,0.005,100,1,34.9249,-112.038,0.00140464,-65.7012079056,194.286068975,200,0.274246,193.571664604,-66.324,1.02941,-65.7012079056
3822.27488893,3.50449e-18,,1.0,-72.9907235545,1.0,0.01,0.3,3822.27488893,103.44,0.01,100,2,61.5146,-136.71,0.01,-72.9907235545,200.0,200,1.0,100.0,-72.9907,1.0,-72.9907235545
7336.6120864,9.07331e-07,0.0353906,0.987486,-81.8490460061,1.61338,0.00816911,0.3,7336.6120864,112.9,0.005,100,1,68.3862,-121.708,0.00278125,-81.8490460061,193.452227416,200,0.549289,193.029336885,-75.8958,1.03385,-81.8490460061
1355.34775731,3.50449e-18,,1.0,-67.0038693562,1.0,0.01,0.3,1355.34775731,96.38,0.01,100,2,36.6305,-130.704,0.01,-67.0038693562,200.0,200,1.0,100.0,-67.0039,1.0,-67.0038693562
7295.95974644,2.40671e-06,0.0999107,1.01874,-82.1999370845,1.37214,0.0067345,0.3,7295.95974644,113.0,0.005,100,1,46.4965,-117.151,0.000366129,-82.1999370845,180.412509931,200,0.0745982,182.517228231,-69.7113,1.10857,-82.1999370845
4971.66909438,3.50449e-18,,1.0,-76.4050355597,1.0,0.01,0.3,4971.66909438,106.97,0.01,100,2,70.1566,-140.124,0.01,-76.4050355597,200.0,200,1.0,100.0,-76.405,1.0,-76.4050355597
7317.71128777,5.78904e-07,0.022937,0.995257,-82.2761876267,1.58052,0.00794027,0.3,7317.71128777,113.22,0.005,100,1,73.8878,-123.894,0.00287614,-82.2761876267,194.80705444,200,0.572499,195.495677303,-78.2409,1.02666,-82.2761876267
2583.03070856,3.50449e-18,,1.0,-69.9841018744,1.0,0.01,0.3,2583.03070856,99.65,0.01,100,2,50.5688,-133.703,0.01,-69.9841018744,200.0,200,1.0,100.0,-69.9841,1.0,-69.9841018744
1353.66325114,3.0248e-07,0.0120839,0.999369,-65.0668017335,1.75792,0.00879514,0.3,1353.66325114,93.67,0.005,100,1,40.3986,-112.243,0.00450136,-65.0668017335,197.50334593,200,0.899704,197.6209307,-66.9033,1.01264,-65.0668017335
2628.72779477,3.50449e-18,,1.0,-67.6404798682,1.0,0.01,0.3,2628.72779477,96.4,0.01,100,2,51.0141,-131.36,0.01,-67.6404798682,200.0,200,1.0,100.0,-67.6405,1.0,-67.6404798682
1345.35793865,1.06346e-07,0.00428261,1.00338,-64.8477017802,1.37017,0.00682778,0.3,1345.35793865,93.14,0.005,100,1,43.2618,-111.214,0.00469104,-64.8477017802,199.218690907,200,0.941376,199.1569882,-66.0689,1.00392,-64.8477017802
3803.25427086,3.50449e-18,,1.0,-72.3188987216,1.0,0.01,0.3,3803.25427086,102.59,0.01,100,2,61.3614,-136.034,0.01,-72.3188987216,200.0,200,1.0,100.0,-72.3189,1.0,-72.3188987216
5005.90553027,9.85208e-07,0.0384118,0.987275,-75.3771265689,1.47657,0.00747802,0.3,5005.90553027,105.78,0.005,100,1,60.1157,-118.175,0.00216878,-75.3771265689,192.902072386,200,0.428237,192.453649958,-72.2979,1.0368,-75.3771265689
117.35037615,3.50449e-18,,1.0,-60.1723207512,1.0,0.01,0.3,117.35037615,87.12,0.01,100,2,10.7785,-74.0203,0.01,-60.1723207512,200.0,200,1.0,100.0,-60.1723,1.0,-60.1723207512
2597.10052958,7.84922e-08,0.00315656,1.00268,-69.753665078,1.26681,0.00631709,0.3,2597.10052958,99.39,0.005,100,1,35.3549,-109.935,0.00468492,-69.753665078,199.333985692,200,0.939498,199.377267683,-64.8094,1.00334,-69.753665078
2569.88168874,3.50449e-18,,1.0,-70.2496488214,1.0,0.01,0.3,2569.88168874,100.41,0.01,100,2,50.4399,-133.965,0.01,-70.2496488214,200.0,200,1.0,100.0,-70.2496,1.0,-70.2496488214
3814.36633123,3.38261e-07,0.0131636,0.98635,-72.6128170663,1.56267,0.0079215,0.3,3814.36633123,102.33,0.005,100,1,52.3215,-116.057,0.00449023,-72.6128170663,196.777890036,200,0.885787,197.343160733,-70.6329,1.01637,-72.6128170663
4957.98065962,3.50449e-18,,1.0,-77.4060260303,1.0,0.01,0.3,4957.98065962,108.53,0.01,100,2,70.06,-141.125,0.01,-77.4060260303,200.0,200,1.0,100.0,-77.406,1.0,-77.4060260303
7259.0764437,2.36198e-06,0.0894867,0.973221,-83.3936909209,1.49087,0.00765946,0.3,7259.0764437,115.25,0.005,100,1,69.3357,-123.894,0.00102925,-83.3936909209,185.619595477,200,0.200337,182.814248111,-77.1243,1.07747,-83.3936909209
4983.31585599,3.50449e-18,,1.0,-76.0468948908,1.0,0.01,0.3,4983.31585599,106.9,0.01,100,2,70.2388,-139.767,0.01,-76.0468948908,200.0,200,1.0,100.0,-76.0469,1.0,-76.0468948908
7283.65458204,1.48886e-06,0.0594045,0.99874,-82.8690583797,1.92446,0.00963442,0.3,7283.65458204,114.41,0.005,100,1,69.7117,-122.917,0.00109924,-82.8690583797,189.796292611,200,0.219571,188.811654074,-76.6648,1.05376,-82.8690583797
4962.34058197,3.50449e-18,,1.0,-77.0928028898,1.0,0.01,0.3,4962.34058197,108.27,0.01,100,2,70.0908,-140.812,0.01,-77.0928028898,200.0,200,1.0,100.0,-77.0928,1.0,-77.0928028898
2574.38253589,1.65824e-07,0.00664852,1.00117,-68.6815329964,1.48238,0.00740321,0.3,2574.38253589,98.07,0.005,100,1,59.578,-117.762,0.00458889,-68.6815329964,198.517380489,200,0.918854,198.688667173,-72.5378,1.00747,-68.6815329964
3792.81228933,3.50449e-18,,1.0,-73.5020774171,1.0,0.01,0.3,3792.81228933,103.6,0.01,100,2,61.2771,-137.221,0.01,-73.5020774171,200.0,200,1.0,100.0,-73.5021,1.0,-73.5020774171
4971.84508729,1.12178e-06,0.0452645,1.00437,-76.736393038,1.60359,0.00798306,0.3,4971.84508729,107.69,0.005,100,1,56.6575,-118.442,0.00125632,-76.736393038,191.824957092,200,0.252363,191.452258336,-72.4354,1.04262,-76.736393038
3795.93150859,3.50449e-18,,1.0,-72.0689270428,1.0,0.01,0.3,3795.93150859,101.45,0.01,100,2,61.3023,-135.788,0.01,-72.0689270428,200.0,200,1.0,100.0,-72.0689,1.0,-72.0689270428
6143.90683735,1.16853e-06,0.0444423,0.975098,-80.2712431812,1.36679,0.00700849,0.3,6143.90683735,111.58,0.005,100,1,63.7309,-120.43,0.00183777,-80.2712431812,191.317793956,200,0.358402,191.111817085,-74.362,1.04538,-80.2712431812
2614.78745312,3.50449e-18,,1.0,-68.7894821703,1.0,0.01,0.3,2614.78745312,98.31,0.01,100,2,50.8787,-132.509,0.01,-68.7894821703,200.0,200,1.0,100.0,-68.7895,1.0,-68.7894821703
3855.20074059,2.91919e-07,0.0116737,0.999869,-71.3442519563,1.46109,0.00730639,0.3,3855.20074059,99.8,0.005,100,1,53.449,-114.759,0.00445443,-71.3442519563,197.15483512,200,0.890769,197.703016239,-69.3788,1.01443,-71.3442519563
2614.38645931,3.50449e-18,,1.0,-69.4574372576,1.0,0.01,0.3,2614.38645931,99.28,0.01,100,2,50.8748,-133.177,0.01,-69.4574372576,200.0,200,1.0,100.0,-69.4574,1.0,-69.4574372576
1378.96554608,6.09379e-07,0.0251327,1.01542,-65.9185864799,1.20502,0.00593363,0.3,1378.96554608,94.96,0.005,100,1,36.7102,-112.085,0.00264936,-65.9185864799,194.765917645,200,0.538041,195.264183125,-66.4275,1.02687,-65.9185864799
3795.58117412,3.50449e-18,,1.0,-72.0925399117,1.0,0.01,0.3,3795.58117412,101.62,0.01,100,2,61.2995,-135.81,0.01,-72.0925399117,200.0,200,1.0,100.0,-72.0925,1.0,-72.0925399117
3812.49993229,6.73083e-07,0.0273587,1.00805,-71.676988087,1.95276,0.00968581,0.3,3812.49993229,101.12,0.005,100,1,58.3695,-116.577,0.00346013,-71.676988087,196.207950384,200,0.697599,194.781973763,-71.0878,1.01933,-71.676988087
1373.39722232,3.50449e-18,,1.0,-64.5756022608,1.0,0.01,0.3,1373.39722232,92.64,0.01,100,2,36.8736,-128.283,0.01,-64.5756022608,200.0,200,1.0,100.0,-64.5756,1.0,-64.5756022608
4991.70552637,7.37528e-07,0.030028,1.00889,-75.9574961321,1.6076,0.00796717,0.3,4991.70552637,106.22,0.005,100,1,48.748,-114.796,0.00173155,-75.9574961321,193.03710759,200,0.349388,194.296639199,-68.9336,1.03607,-75.9574961321
3780.17482377,3.50449e-18,,1.0,-73.6261127725,1.0,0.01,0.3,3780.17482377,104.16,0.01,100,2,61.1749,-137.345,0.01,-73.6261127725,200.0,200,1.0,100.0,-73.6261,1.0,-73.6261127725
1352.80233324,2.43357e-07,0.00956603,0.99132,-66.8747291923,1.63835,0.00826347,0.3,1352.80233324,96.26,0.005,100,1,48.3046,-115.078,0.0045103,-66.8747291923,197.988420122,200,0.894231,198.081461548,-69.7934,1.01016,-66.8747291923
3823.37028162,3.50449e-18,,1.0,-71.7877679837,1.0,0.01,0.3,3823.37028162,101.29,0.01,100,2,61.5235,-135.507,0.01,-71.7877679837,200.0,200,1.0,100.0,-71.7878,1.0,-71.7877679837
84.5044265782,4.75373e-07,0.0193273,1.00818,-60.8923508979,1.21031,0.00600246,0.3,84.5044265782,88.76,0.005,100,1,37.6506,-110.975,0.00242673,-60.8923508979,195.67591764,200,0.489316,196.286268555,-65.4233,1.0221,-60.8923508979
9379.2797391,3.50449e-18,,1.0,-91.764289588,1.0,0.01,0.3,9379.2797391,125.1,0.01,100,2,96.3612,-155.483,0.01,-91.764289588,200.0,200,1.0,100.0,-91.7643,1.0,-91.764289588
3773.26369157,7.21576e-07,0.0304056,1.02637,-74.291088181,1.86685,0.00909441,0.3,3773.26369157,104.67,0.005,100,1,76.0451,-127.342,0.00406961,-74.291088181,194.367774731,200,0.835387,194.416578779,-81.6372,1.02898,-74.291088181
6168.01285102,3.50449e-18,,1.0,-78.9327739638,1.0,0.01,0.3,6168.01285102,109.87,0.01,100,2,78.143,-142.652,0.01,-78.9327739638,200.0,200,1.0,100.0,-78.9328,1.0,-78.9327739638
6090.77197149,3.26155e-07,0.012858,0.99276,-81.4591878873,1.54629,0.00778781,0.3,6090.77197149,113.5,0.005,100,1,75.5078,-124.911,0.00387417,-81.4591878873,196.848470399,200,0.769225,197.437059771,-79.4956,1.01601,-81.4591878873
2598.26577876,3.50449e-18,,1.0,-68.5635417627,1.0,0.01,0.3,2598.26577876,97.87,0.01,100,2,50.7177,-132.279,0.01,-68.5635417627,200.0,200,1.0,100.0,-68.5635,1.0,-68.5635417627
8380.63107728,1.12301e-06,0.0463421,1.0157,-87.1304646698,1.24422,0.00612493,0.3,8380.63107728,119.44,0.005,100,1,66.3679,-121.665,0.00174329,-87.1304646698,189.654002618,200,0.354133,191.443365579,-75.3957,1.05455,-87.1304646698
2590.09581215,3.50449e-18,,1.0,-69.3350809187,1.0,0.01,0.3,2590.09581215,99.17,0.01,100,2,50.6379,-133.05,0.01,-69.3350809187,200.0,200,1.0,100.0,-69.3351,1.0,-69.3350809187
3803.12936608,9.42666e-07,0.0376243,0.998908,-72.5779065992,2.92751,0.0146535,0.3,3803.12936608,101.83,0.005,100,1,50.9282,-115.495,0.00436958,-72.5779065992,195.823070758,200,0.872961,192.767794535,-69.961,1.02133,-72.5779065992
3814.25934133,3.50449e-18,,1.0,-71.4106457593,1.0,0.01,0.3,3814.25934133,101.7,0.01,100,2,61.4501,-135.129,0.01,-71.4106457593,200.0,200,1.0,100.0,-71.4107,1.0,-71.4106457593
3820.92890685,3.41835e-07,0.0134604,0.992179,-72.6149770074,1.59073,0.00801635,0.3,3820.92890685,101.98,0.005,100,1,55.8523,-116.523,0.00414452,-72.6149770074,196.165004249,200,0.822421,197.315643481,-71.0295,1.01955,-72.6149770074
7282.9231197,3.50449e-18,,1.0,-83.3913865344,1.0,0.01,0.3,7282.9231197,115.41,0.01,100,2,84.9123,-147.111,0.01,-83.3913865344,200.0,200,1.0,100.0,-83.3914,1.0,-83.3913865344
1371.07835817,2.57751e-06,0.100708,0.988331,-65.5705716111,1.70942,0.00864803,0.3,1371.07835817,94.56,0.005,100,1,52.1013,-118.157,0.000423149,-65.5705716111,183.863427518,200,0.0836422,181.39201898,-71.165,1.08776,-65.5705716111
4982.60872712,3.50449e-18,,1.0,-76.4085207434,1.0,0.01,0.3,4982.60872712,107.11,0.01,100,2,70.2338,-140.128,0.01,-76.4085207434,200.0,200,1.0,100.0,-76.4085,1.0,-76.4085207434
