BatchSize,MinNormIw,VarNormIw,VarDiscRet,J,Bound,VarVanillaIw,ESSRenyi,AvgVanillaIw,Delta,EpsThisIter,AvgEpLen,IterType,MinVanillaIw,MaxNormIw,MaxVanillaIw,AvgRet,AvgDiscRet,ESSClassic,AvgNormIw,VarRet,VarJ,eRenyi2,VanillaAvgRet
200,0.01,3.50449e-18,7159.49288806,-88.0628,-122.122,,200.0,1.0,0.6,100,120.94,2,1.0,0.01,1.0,-88.0627689332,-88.0627689332,100.0,0.01,7159.49288806,84.1897,1.0,-88.0627689332
200,0.000346125,5.07183e-06,6078.43992214,-81.5007,-107.836,0.212815,167.260243299,1.02421,0.6,100,115.23,1,0.070901,0.00910417,1.86492,-83.5703670837,-83.5703670837,166.408915979,0.005,6078.43992214,72.572,1.19574,-83.5703670837
200,0.01,3.50449e-18,11263.4726314,-102.501,-136.561,,200.0,1.0,0.6,100,137.4,2,1.0,0.01,1.0,-102.501108367,-102.501108367,100.0,0.01,11263.4726314,105.598,1.0,-102.501108367
200,0.000815896,2.52655e-06,6013.53002941,-91.0955,-116.289,0.100824,182.769075439,0.998824,0.6,100,117.95,1,0.162987,0.0127064,2.53828,-85.5083341992,-85.5083341992,181.726218094,0.005,6013.53002941,87.8547,1.09428,-85.5083341992
200,0.01,3.50449e-18,7245.83553977,-86.4504,-120.507,,200.0,1.0,0.6,100,118.16,2,1.0,0.01,1.0,-86.4504299691,-86.4504299691,100.0,0.01,7245.83553977,84.6958,1.0,-86.4504299691
200,0.00083607,1.9926e-06,3740.64374298,-80.9077,-105.996,0.0757986,184.283480737,0.975194,0.6,100,110.79,1,0.163066,0.00969599,1.89109,-78.6878902978,-78.6878902978,185.304380807,0.005,3740.64374298,67.7229,1.08528,-78.6878902978
200,0.01,3.50449e-18,5988.19391398,-86.3679,-120.427,,200.0,1.0,0.6,100,119.59,2,1.0,0.01,1.0,-86.3679117316,-86.3679117316,100.0,0.01,5988.19391398,76.9955,1.0,-86.3679117316
200,6.05163e-07,9.61638e-06,2607.68500441,-71.7016,-99.5268,0.382282,149.829761396,0.996911,0.6,100,104.09,1,0.000120659,0.0187849,3.74537,-73.9672177351,-73.9672177351,144.64116053,0.005,2607.68500441,34.1729,1.33485,-73.9672177351
200,0.01,3.50449e-18,6114.38257751,-83.1621,-117.221,,200.0,1.0,0.6,100,115.15,2,1.0,0.01,1.0,-83.1621419464,-83.1621419464,100.0,0.01,6114.38257751,77.8026,1.0,-83.1621419464
200,0.00374083,1.95945e-06,8204.15177042,-84.7566,-110.06,0.0826329,181.180886327,1.02678,0.6,100,126.45,1,0.768206,0.012825,2.63371,-92.3574062486,-92.3574062486,185.531146391,0.005,8204.15177042,76.4524,1.10387,-92.3574062486
200,0.01,3.50449e-18,4903.19135363,-79.9757,-114.035,,200.0,1.0,0.6,100,111.29,2,1.0,0.01,1.0,-79.9756875886,-79.9756875886,100.0,0.01,4903.19135363,69.6718,1.0,-79.9756875886
200,0.0015346,3.81492e-06,10354.7215954,-85.4665,-111.476,0.14539,171.48336877,0.976098,0.6,100,132.0,1,0.299584,0.0102398,1.99902,-98.0844848841,-98.0844848841,173.63616105,0.005,10354.7215954,81.0759,1.16629,-98.0844848841
200,0.01,3.50449e-18,7157.59756845,-87.6855,-121.748,,200.0,1.0,0.6,100,119.88,2,1.0,0.01,1.0,-87.6855159597,-87.6855159597,100.0,0.01,7157.59756845,84.1785,1.0,-87.6855159597
200,5.97239e-06,4.5436e-06,2612.19167094,-75.6461,-101.561,0.168948,172.761192262,0.964154,0.6,100,104.78,1,0.00115166,0.0120657,2.32664,-73.9308221811,-73.9308221811,169.371620208,0.005,2612.19167094,54.0722,1.15767,-73.9308221811
200,0.01,3.50449e-18,4897.3751621,-83.2467,-117.306,,200.0,1.0,0.6,100,115.55,2,1.0,0.01,1.0,-83.2467015375,-83.2467015375,100.0,0.01,4897.3751621,69.6305,1.0,-83.2467015375
200,0.00402314,1.48481e-06,4926.07751225,-79.8834,-104.604,0.0591779,189.825218675,0.998193,0.6,100,110.6,1,0.803174,0.0111359,2.22316,-79.1792481449,-79.1792481449,188.840432218,0.005,4926.07751225,65.0729,1.0536,-79.1792481449
200,0.01,3.50449e-18,8229.72323816,-90.9267,-124.986,,200.0,1.0,0.6,100,123.68,2,1.0,0.01,1.0,-90.926724779,-90.926724779,100.0,0.01,8229.72323816,90.2631,1.0,-90.926724779
200,0.00149304,2.15959e-06,6002.70129583,-86.1218,-111.112,0.0875597,185.758835057,1.00678,0.6,100,116.72,1,0.300633,0.0140407,2.82719,-84.6562608986,-84.6562608986,184.170281573,0.005,6002.70129583,80.8789,1.07666,-84.6562608986
200,0.01,3.50449e-18,7149.50771811,-87.7239,-121.783,,200.0,1.0,0.6,100,120.26,2,1.0,0.01,1.0,-87.7238705131,-87.7238705131,100.0,0.01,7149.50771811,84.1309,1.0,-87.7238705131
200,8.07435e-05,6.16643e-06,4836.21967999,-81.9085,-108.51,0.248141,163.929969378,1.003,0.6,100,116.74,1,0.0161972,0.00869028,1.74327,-84.3760182466,-84.3760182466,160.587911535,0.005,4836.21967999,67.8085,1.22003,-84.3760182466
200,0.01,3.50449e-18,5972.06038239,-86.8322,-120.891,,200.0,1.0,0.6,100,119.45,2,1.0,0.01,1.0,-86.8321639073,-86.8321639073,100.0,0.01,5972.06038239,76.8917,1.0,-86.8321639073
200,0.00027298,5.52783e-06,11260.9881477,-87.5239,-114.296,0.217075,161.847068307,0.990826,0.6,100,137.0,1,0.054095,0.0210255,4.16653,-102.082034466,-102.082034466,163.933426671,0.005,11260.9881477,81.8716,1.23573,-102.082034466
200,0.01,3.50449e-18,7113.75281202,-89.8301,-123.891,,200.0,1.0,0.6,100,122.74,2,1.0,0.01,1.0,-89.8300951882,-89.8300951882,100.0,0.01,7113.75281202,83.9203,1.0,-89.8300951882
200,0.000155109,4.64493e-06,4944.26851653,-81.5689,-107.44,0.185818,173.334427099,1.00006,0.6,100,108.97,1,0.0310234,0.0170858,3.41736,-79.0310595298,-79.0310595298,168.795128689,0.005,4944.26851653,71.1754,1.15384,-79.0310595298
200,0.01,3.50449e-18,8148.2685657,-94.1169,-128.176,,200.0,1.0,0.6,100,127.9,2,1.0,0.01,1.0,-94.116862049,-94.116862049,100.0,0.01,8148.2685657,89.8153,1.0,-94.116862049
200,6.86349e-06,8.16111e-06,3766.468828,-80.4123,-108.315,0.332839,148.992993681,1.00975,0.6,100,107.96,1,0.00138608,0.0108525,2.19165,-77.1546357785,-77.1546357785,150.964849707,0.005,3766.468828,64.522,1.34234,-77.1546357785
200,0.01,3.50449e-18,6056.68654988,-86.0939,-120.153,,200.0,1.0,0.6,100,118.86,2,1.0,0.01,1.0,-86.0939273426,-86.0939273426,100.0,0.01,6056.68654988,77.4346,1.0,-86.0939273426
200,0.00121536,1.24647e-06,7113.08996857,-85.7853,-110.624,0.0511404,188.033208275,1.01277,0.6,100,122.12,1,0.246176,0.00705406,1.42883,-88.8930891061,-88.8930891061,190.547141733,0.005,7113.08996857,78.089,1.06364,-88.8930891061
200,0.01,3.50449e-18,6009.66020527,-88.6257,-122.685,,200.0,1.0,0.6,100,122.25,2,1.0,0.01,1.0,-88.6257404555,-88.6257404555,100.0,0.01,6009.66020527,77.1334,1.0,-88.6257404555
200,0.00186108,1.7068e-06,7220.07074393,-86.0821,-110.986,0.0691798,187.037968542,1.00663,0.6,100,118.63,1,0.374682,0.00967486,1.9478,-87.0402907553,-87.0402907553,187.278066785,0.005,7220.07074393,78.1602,1.0693,-87.0402907553
200,0.01,3.50449e-18,8215.63296299,-91.1752,-125.235,,200.0,1.0,0.6,100,124.22,2,1.0,0.01,1.0,-91.175151215,-91.175151215,100.0,0.01,8215.63296299,90.1858,1.0,-91.175151215
200,0.00248431,1.5964e-06,7106.07076163,-88.365,-113.166,0.0657712,188.592954154,1.01489,0.6,100,121.74,1,0.504258,0.0132871,2.69697,-88.5661301696,-88.5661301696,188.051742274,0.005,7106.07076163,83.9891,1.06049,-88.5661301696
200,0.01,3.50449e-18,4934.57008263,-82.2745,-116.334,,200.0,1.0,0.6,100,113.72,2,1.0,0.01,1.0,-82.2744692837,-82.2744692837,100.0,0.01,4934.57008263,69.8944,1.0,-82.2744692837
200,0.0013817,4.46662e-06,8145.47860407,-83.2022,-109.234,0.192265,171.181269213,1.03736,0.6,100,125.9,1,0.286664,0.0127394,2.64308,-92.3626707283,-92.3626707283,169.812216927,0.005,8145.47860407,69.1783,1.16835,-92.3626707283
200,0.01,3.50449e-18,7037.15306789,-89.6146,-123.674,,200.0,1.0,0.6,100,122.71,2,1.0,0.01,1.0,-89.6146264593,-89.6146264593,100.0,0.01,7037.15306789,83.4672,1.0,-89.6146264593
200,0.000975277,1.29489e-06,4905.047846,-83.0309,-107.789,0.0557936,189.256309102,1.03788,0.6,100,112.12,1,0.202444,0.00633315,1.31461,-80.4499553598,-80.4499553598,190.197837009,0.005,4905.047846,72.8685,1.05677,-80.4499553598
200,0.01,3.50449e-18,7134.31181714,-88.479,-122.538,,200.0,1.0,0.6,100,120.69,2,1.0,0.01,1.0,-88.4790205485,-88.4790205485,100.0,0.01,7134.31181714,84.0415,1.0,-88.4790205485
200,0.000116972,3.4233e-06,3776.09620941,-79.2048,-104.691,0.133166,178.593440147,0.986152,0.6,100,105.75,1,0.0230704,0.00759504,1.49797,-75.1424598601,-75.1424598601,176.0179813,0.005,3776.09620941,69.2135,1.11986,-75.1424598601
200,0.01,3.50449e-18,4905.94600189,-80.398,-114.457,,200.0,1.0,0.6,100,111.91,2,1.0,0.01,1.0,-80.3979974768,-80.3979974768,100.0,0.01,4905.94600189,69.6914,1.0,-80.3979974768
200,0.000335056,3.75199e-06,4900.59415354,-78.8169,-104.656,0.141769,173.749849834,0.97192,0.6,100,115.87,1,0.0651296,0.00974215,1.89372,-83.3211371925,-83.3211371925,174.01461573,0.005,4900.59415354,62.8347,1.15108,-83.3211371925
200,0.01,3.50449e-18,7151.66575848,-88.3175,-122.377,,200.0,1.0,0.6,100,120.55,2,1.0,0.01,1.0,-88.3174794245,-88.3174794245,100.0,0.01,7151.66575848,84.1436,1.0,-88.3174794245
200,8.90744e-05,6.22189e-06,4942.44986815,-77.8877,-105.009,0.290813,157.703871718,1.08098,0.6,100,110.92,1,0.0192575,0.0189626,4.09962,-79.7842407908,-79.7842407908,160.303780013,0.005,4942.44986815,63.2751,1.2682,-79.7842407908
200,0.01,3.50449e-18,3715.91372019,-79.3815,-113.44,,200.0,1.0,0.6,100,111.19,2,1.0,0.01,1.0,-79.38149022,-79.38149022,100.0,0.01,3715.91372019,60.6527,1.0,-79.38149022
200,0.00435209,4.42607e-07,6078.01382982,-80.6115,-105.137,0.01662,192.863421073,0.968894,0.6,100,115.48,1,0.843343,0.00802972,1.55599,-83.8930420588,-83.8930420588,196.537803319,0.005,6078.01382982,65.9833,1.037,-83.8930420588
200,0.01,3.50449e-18,7088.44864214,-89.4405,-123.497,,200.0,1.0,0.6,100,122.13,2,1.0,0.01,1.0,-89.4405016132,-89.4405016132,100.0,0.01,7088.44864214,83.7709,1.0,-89.4405016132
200,2.44701e-05,1.15791e-05,8216.56707968,-82.1951,-110.398,0.408086,145.840567896,0.938662,0.6,100,124.7,1,0.00459384,0.011018,2.06844,-91.6043921554,-91.6043921554,136.906889135,0.005,8216.56707968,72.8936,1.37136,-91.6043921554
200,0.01,3.50449e-18,11331.1701858,-101.049,-135.108,,200.0,1.0,0.6,100,135.73,2,1.0,0.01,1.0,-101.048771092,-101.048771092,100.0,0.01,11331.1701858,105.914,1.0,-101.048771092
200,0.00237017,1.79274e-06,161.064496649,-82.3198,-107.207,0.0710491,187.287373185,0.995385,0.6,100,96.92,1,0.471847,0.0136344,2.7143,-67.4307440627,-67.4307440627,186.680214892,0.005,161.064496649,69.9668,1.06788,-67.4307440627
200,0.01,3.50449e-18,3756.79765376,-75.8612,-109.919,,200.0,1.0,0.6,100,106.71,2,1.0,0.01,1.0,-75.8611671785,-75.8611671785,100.0,0.01,3756.79765376,60.9855,1.0,-75.8611671785
200,0.000284486,3.04036e-06,4908.71016346,-73.2731,-98.9651,0.134089,175.745431458,1.05004,0.6,100,111.55,1,0.0597441,0.00837133,1.75804,-80.0001479843,-80.0001479843,178.411130905,0.005,4908.71016346,48.8101,1.13801,-80.0001479843
200,0.01,3.50449e-18,5974.08173445,-86.0689,-120.128,,200.0,1.0,0.6,100,118.56,2,1.0,0.01,1.0,-86.0689213692,-86.0689213692,100.0,0.01,5974.08173445,76.9048,1.0,-86.0689213692
200,0.000658513,9.58587e-06,14173.2237404,-92.3721,-120.034,0.351649,151.604550445,0.957654,0.6,100,147.6,1,0.126126,0.0174891,3.34971,-111.769716803,-111.769716803,144.768297491,0.005,14173.2237404,96.6357,1.31922,-111.769716803
200,0.01,3.50449e-18,4953.63062009,-78.4894,-112.547,,200.0,1.0,0.6,100,109.19,2,1.0,0.01,1.0,-78.4893713392,-78.4893713392,100.0,0.01,4953.63062009,70.0292,1.0,-78.4893713392
200,0.00315345,3.70404e-06,7140.86556036,-81.8916,-106.682,0.153259,188.75622757,1.01706,0.6,100,122.23,1,0.641448,0.0264564,5.38153,-88.869227462,-88.869227462,174.303991217,0.005,7140.86556036,68.6885,1.05957,-88.869227462
200,0.01,3.50449e-18,7141.41818346,-87.668,-121.727,,200.0,1.0,0.6,100,120.22,2,1.0,0.01,1.0,-87.6680198729,-87.6680198729,100.0,0.01,7141.41818346,84.0833,1.0,-87.6680198729
200,0.00202585,5.52864e-06,4938.67219502,-80.2169,-106.175,0.27826,172.159295323,1.12172,0.6,100,110.99,1,0.454488,0.0199245,4.46995,-79.9284636296,-79.9284636296,163.929086708,0.005,4938.67219502,69.7359,1.16171,-79.9284636296
200,0.01,3.50449e-18,6090.67478339,-86.5644,-120.624,,200.0,1.0,0.6,100,118.86,2,1.0,0.01,1.0,-86.5644191094,-86.5644191094,100.0,0.01,6090.67478339,77.6516,1.0,-86.5644191094
200,1.74976e-08,9.72996e-06,6053.90039487,-79.911,-107.555,0.338532,151.812437275,0.932641,0.6,100,115.95,1,3.2638e-06,0.0111344,2.07688,-84.2086586946,-84.2086586946,144.169903012,0.005,6053.90039487,69.0859,1.31742,-84.2086586946
200,0.01,3.50449e-18,3786.86260985,-79.3496,-113.409,,200.0,1.0,0.6,100,111.11,2,1.0,0.01,1.0,-79.3496295962,-79.3496295962,100.0,0.01,3786.86260985,61.229,1.0,-79.3496295962
200,0.000490546,5.80814e-06,12217.0315552,-85.5963,-112.411,0.262685,161.341444955,1.06333,0.6,100,141.67,1,0.104323,0.0117728,2.50367,-105.626575664,-105.626575664,162.447904335,0.005,12217.0315552,79.3649,1.23961,-105.626575664
200,0.01,3.50449e-18,6082.12644282,-84.3078,-118.367,,200.0,1.0,0.6,100,116.19,2,1.0,0.01,1.0,-84.3077862829,-84.3077862829,100.0,0.01,6082.12644282,77.5971,1.0,-84.3077862829
200,0.000195366,8.33255e-06,9293.40508214,-82.151,-109.316,0.334205,157.202007085,1.00135,0.6,100,127.6,1,0.039126,0.0176322,3.53122,-94.0207570954,-94.0207570954,150.191370048,0.005,9293.40508214,71.9823,1.27225,-94.0207570954
200,0.01,3.50449e-18,7075.62426577,-90.2917,-124.351,,200.0,1.0,0.6,100,123.43,2,1.0,0.01,1.0,-90.2916549985,-90.2916549985,100.0,0.01,7075.62426577,83.6951,1.0,-90.2916549985
200,3.04242e-18,2.89979e-05,8230.9179458,-74.8549,-111.101,1.31976,88.2967405939,1.06668,0.6,100,122.84,1,6.49059e-16,0.0151044,3.22232,-90.1351496966,-90.1351496966,92.8454403407,0.005,8230.9179458,44.5531,2.26509,-90.1351496966
200,0.01,3.50449e-18,7135.34974347,-89.1274,-123.186,,200.0,1.0,0.6,100,122.1,2,1.0,0.01,1.0,-89.1274363954,-89.1274363954,100.0,0.01,7135.34974347,84.0476,1.0,-89.1274363954
200,1.47592e-05,9.698e-06,7053.71570694,-82.7016,-110.905,0.358126,145.840174891,0.960831,0.6,100,124.37,1,0.00283621,0.0159707,3.06902,-90.7957404308,-90.7957404308,144.302137274,0.005,7053.71570694,69.085,1.37136,-90.7957404308
200,0.01,3.50449e-18,7163.95205541,-89.7585,-123.818,,200.0,1.0,0.6,100,123.19,2,1.0,0.01,1.0,-89.7585200512,-89.7585200512,100.0,0.01,7163.95205541,84.2159,1.0,-89.7585200512
200,0.00114226,4.01285e-06,6069.26747098,-82.4833,-108.335,0.160826,173.576524256,1.00097,0.6,100,114.87,1,0.228674,0.0114249,2.28719,-83.0459381482,-83.0459381482,172.456683359,0.005,6069.26747098,72.3534,1.15223,-83.0459381482
200,0.01,3.50449e-18,7098.86923656,-89.2224,-123.282,,200.0,1.0,0.6,100,122.85,2,1.0,0.01,1.0,-89.2223788348,-89.2223788348,100.0,0.01,7098.86923656,83.8325,1.0,-89.2223788348
200,0.00372139,2.09387e-06,6038.5851234,-83.1519,-108.561,0.0854407,179.684044183,1.01001,0.6,100,116.41,1,0.751732,0.0124652,2.518,-83.7273948595,-83.7273948595,184.614933982,0.005,6038.5851234,69.5416,1.11306,-83.7273948595
200,0.01,3.50449e-18,3756.68029037,-78.2174,-112.265,,200.0,1.0,0.6,100,109.86,2,1.0,0.01,1.0,-78.2173781478,-78.2173781478,100.0,0.01,3756.68029037,60.9845,1.0,-78.2173781478
200,0.00322112,6.00756e-06,5970.64966062,-80.6396,-105.955,0.25989,181.015761882,1.03996,0.6,100,121.51,1,0.669965,0.0305937,6.36323,-88.0689322855,-88.0689322855,161.407373098,0.005,5970.64966062,57.5833,1.10488,-88.0689322855
200,0.01,3.50449e-18,9181.24990568,-97.3879,-131.447,,200.0,1.0,0.6,100,131.96,2,1.0,0.01,1.0,-97.3878807092,-97.3878807092,100.0,0.01,9181.24990568,95.3385,1.0,-97.3878807092
200,0.0016008,3.90953e-06,4937.94489629,-86.1669,-111.881,0.154089,175.441827566,0.992645,0.6,100,113.21,1,0.317805,0.01323,2.62653,-81.3114041246,-81.3114041246,173.070364144,0.005,4937.94489629,76.028,1.13998,-81.3114041246
200,0.01,3.50449e-18,6045.59512375,-83.298,-117.357,,200.0,1.0,0.6,100,115.14,2,1.0,0.01,1.0,-83.297952254,-83.297952254,100.0,0.01,6045.59512375,77.3637,1.0,-83.297952254
200,4.22679e-05,8.49531e-06,8191.75330144,-79.2758,-107.333,0.348887,147.35866701,1.01326,0.6,100,125.9,1,0.00856571,0.00996396,2.01923,-92.5616662817,-92.5616662817,149.464162194,0.005,8191.75330144,65.4709,1.35723,-92.5616662817
200,0.01,3.50449e-18,4892.19656846,-81.0768,-115.136,,200.0,1.0,0.6,100,112.61,2,1.0,0.01,1.0,-81.0768054903,-81.0768054903,100.0,0.01,4892.19656846,69.5936,1.0,-81.0768054903
200,0.00107109,1.25276e-06,2559.48604991,-77.6243,-102.429,0.0510278,188.532384687,1.00911,0.6,100,107.95,1,0.21617,0.00884354,1.78483,-76.7101035731,-76.7101035731,190.50167237,0.005,2559.48604991,56.3289,1.06083,-76.7101035731
200,0.01,3.50449e-18,5989.92287974,-85.3803,-119.439,,200.0,1.0,0.6,100,117.93,2,1.0,0.01,1.0,-85.3802581319,-85.3802581319,100.0,0.01,5989.92287974,77.0067,1.0,-85.3802581319
200,0.00385183,1.7401e-06,7073.52061025,-84.5529,-109.723,0.0724268,183.11060275,1.02008,0.6,100,122.4,1,0.785832,0.0130178,2.65582,-89.3285599801,-89.3285599801,187.04589008,0.005,7073.52061025,70.8094,1.09224,-89.3285599801
200,0.01,3.50449e-18,9175.41198171,-96.0232,-130.083,,200.0,1.0,0.6,100,130.58,2,1.0,0.01,1.0,-96.0232018757,-96.0232018757,100.0,0.01,9175.41198171,95.3082,1.0,-96.0232018757
200,5.53413e-05,1.35427e-05,9234.08170276,-84.2895,-113.166,0.458789,139.119393949,0.920287,0.6,100,130.35,1,0.010186,0.0233201,4.29223,-95.964996839,-95.964996839,129.954494129,0.005,9234.08170276,71.1853,1.43761,-95.964996839
200,0.01,3.50449e-18,4940.40985053,-80.8451,-114.905,,200.0,1.0,0.6,100,112.47,2,1.0,0.01,1.0,-80.8451266494,-80.8451266494,100.0,0.01,4940.40985053,69.9357,1.0,-80.8451266494
200,0.00143562,1.21628e-06,1366.20494585,-74.7639,-99.5447,0.0495302,188.906957006,1.00899,0.6,100,101.96,1,0.289705,0.00882884,1.78165,-71.3860594223,-71.3860594223,190.765465139,0.005,1366.20494585,50.1336,1.05872,-71.3860594223
200,0.01,3.50449e-18,1394.17401435,-70.3906,-104.45,,200.0,1.0,0.6,100,100.35,2,1.0,0.01,1.0,-70.3905785333,-70.3905785333,100.0,0.01,1394.17401435,37.1515,1.0,-70.3905785333
200,0.00103862,1.72444e-06,4963.13533836,-74.0135,-98.8633,0.0664247,187.854122632,0.981321,0.6,100,111.9,1,0.203845,0.00982182,1.92767,-80.9635375032,-80.9635375032,187.15498372,0.005,4963.13533836,46.7735,1.06466,-80.9635375032
200,0.01,3.50449e-18,11281.3458031,-102.722,-136.781,,200.0,1.0,0.6,100,138.17,2,1.0,0.01,1.0,-102.722305644,-102.722305644,100.0,0.01,11281.3458031,105.681,1.0,-102.722305644
200,2.31228e-06,2.43248e-05,6004.41463366,-78.0042,-111.371,0.814737,104.195755076,0.91507,0.6,100,117.54,1,0.000423179,0.0191815,3.51048,-85.042272322,-85.042272322,101.619458113,0.005,6004.41463366,59.6639,1.91946,-85.042272322
200,0.01,3.50449e-18,1383.35231849,-68.7942,-102.85,,200.0,1.0,0.6,100,98.65,2,1.0,0.01,1.0,-68.7941933283,-68.7941933283,100.0,0.01,1383.35231849,37.007,1.0,-68.7941933283
200,0.0024542,2.04245e-06,3768.22903617,-72.6324,-97.5729,0.0789838,186.494719201,0.983249,0.6,100,110.77,1,0.482617,0.0113157,2.22523,-78.8008647649,-78.8008647649,184.964363002,0.005,3768.22903617,46.1668,1.07242,-78.8008647649
200,0.01,3.50449e-18,4937.90955744,-80.4569,-114.517,,200.0,1.0,0.6,100,112.64,2,1.0,0.01,1.0,-80.4569513319,-80.4569513319,100.0,0.01,4937.90955744,69.918,1.0,-80.4569513319
200,0.000818912,3.31936e-06,4966.33956056,-78.0376,-104.065,0.140716,171.24146062,1.02947,0.6,100,116.25,1,0.16861,0.00921495,1.89731,-83.5788649566,-83.5788649566,176.661238683,0.005,4966.33956056,57.5129,1.16794,-83.5788649566
200,0.01,3.50449e-18,9198.70859862,-96.0372,-130.097,,200.0,1.0,0.6,100,130.18,2,1.0,0.01,1.0,-96.0371790506,-96.0371790506,100.0,0.01,9198.70859862,95.4292,1.0,-96.0371790506
200,0.00404465,1.34933e-06,3786.02916011,-85.9837,-110.891,0.0518762,186.989021767,0.980382,0.6,100,111.53,1,0.793059,0.0108397,2.12541,-79.7963763471,-79.7963763471,189.806783505,0.005,3786.02916011,73.2226,1.06958,-79.7963763471
200,0.01,3.50449e-18,6030.96919606,-85.54,-119.6,,200.0,1.0,0.6,100,118.48,2,1.0,0.01,1.0,-85.540054751,-85.540054751,100.0,0.01,6030.96919606,77.27,1.0,-85.540054751
200,0.00106856,2.99917e-06,7177.31122897,-83.8062,-109.465,0.123873,176.206051193,1.01615,0.6,100,120.54,1,0.217163,0.00950087,1.93086,-87.7835873857,-87.7835873857,178.672452863,0.005,7177.31122897,71.8282,1.13503,-87.7835873857
200,0.01,3.50449e-18,4909.25087497,-80.4912,-114.55,,200.0,1.0,0.6,100,111.74,2,1.0,0.01,1.0,-80.491181626,-80.491181626,100.0,0.01,4909.25087497,69.7148,1.0,-80.491181626
200,0.00145702,6.932e-06,6051.31772724,-76.9696,-103.481,0.28179,165.052897016,1.0081,0.6,100,114.23,1,0.293764,0.0285876,5.76383,-82.8928869152,-82.8928869152,156.752915937,0.005,6051.31772724,60.0374,1.21173,-82.8928869152
200,0.01,3.50449e-18,6098.75158981,-84.2832,-118.346,,200.0,1.0,0.6,100,115.84,2,1.0,0.01,1.0,-84.2832486266,-84.2832486266,100.0,0.01,6098.75158981,77.703,1.0,-84.2832486266
200,0.00128662,3.97725e-06,8286.10360373,-82.9349,-109.039,0.164453,170.267757495,1.01672,0.6,100,122.02,1,0.261626,0.010079,2.04949,-89.0749582179,-89.0749582179,172.667683524,0.005,8286.10360373,78.0013,1.17462,-89.0749582179
200,0.01,3.50449e-18,9249.57647458,-96.638,-130.698,,200.0,1.0,0.6,100,130.61,2,1.0,0.01,1.0,-96.6380372673,-96.6380372673,100.0,0.01,9249.57647458,95.6926,1.0,-96.6380372673
200,0.00347382,1.86248e-06,3753.23538203,-85.016,-110.268,0.0755229,181.91696834,1.00685,0.6,100,110.97,1,0.69952,0.0111791,2.25113,-79.1123699343,-79.1123699343,186.197833591,0.005,3753.23538203,71.8824,1.0994,-79.1123699343
200,0.01,3.50449e-18,9244.98893924,-95.4307,-129.49,,200.0,1.0,0.6,100,129.08,2,1.0,0.01,1.0,-95.4306927039,-95.4306927039,100.0,0.01,9244.98893924,95.6689,1.0,-95.4306927039
200,3.12765e-07,1.02043e-05,3822.97128069,-79.0617,-107.408,0.405222,144.368210696,0.996378,0.6,100,107.98,1,6.23264e-05,0.0134099,2.67227,-77.4590657279,-77.4590657279,142.234134635,0.005,3822.97128069,68.3239,1.38535,-77.4590657279
200,0.01,3.50449e-18,14940.2979679,-117.282,-151.341,,200.0,1.0,0.6,100,154.71,2,1.0,0.01,1.0,-117.281798144,-117.281798144,100.0,0.01,14940.2979679,121.618,1.0,-117.281798144
200,0.00270889,4.84048e-06,6062.47832208,-95.4769,-121.83,0.21178,167.067070137,1.04585,0.6,100,116.2,1,0.566617,0.0169067,3.53637,-84.0234175918,-84.0234175918,167.693600566,0.005,6062.47832208,93.8926,1.19712,-84.0234175918
200,0.01,3.50449e-18,3773.94025766,-77.6382,-111.698,,200.0,1.0,0.6,100,108.56,2,1.0,0.01,1.0,-77.6381668475,-77.6381668475,100.0,0.01,3773.94025766,61.1245,1.0,-77.6381668475
200,5.55258e-06,1.09403e-05,4934.55857987,-73.3504,-102.075,0.393867,140.597432087,0.948702,0.6,100,111.4,1,0.00105355,0.0110376,2.09427,-80.5695653853,-80.5695653853,139.331539473,0.005,4934.55857987,43.0973,1.4225,-80.5695653853
200,0.01,3.50449e-18,6062.04319464,-83.1143,-117.174,,200.0,1.0,0.6,100,114.59,2,1.0,0.01,1.0,-83.1142940861,-83.1142940861,100.0,0.01,6062.04319464,77.4688,1.0,-83.1142940861
200,0.000351708,4.91317e-06,8265.31829176,-81.905,-107.954,0.18039,170.958466809,0.958065,0.6,100,123.41,1,0.0673918,0.00808025,1.54828,-90.4850279941,-90.4850279941,167.28778767,0.005,8265.31829176,78.2205,1.16987,-90.4850279941
200,0.01,3.50449e-18,2583.69546338,-74.4073,-108.464,,200.0,1.0,0.6,100,104.8,2,1.0,0.01,1.0,-74.4072962996,-74.4072962996,100.0,0.01,2583.69546338,50.5753,1.0,-74.4072962996
200,0.000888959,3.59103e-06,4889.87684984,-74.6784,-100.117,0.145348,179.256381405,1.00592,0.6,100,112.06,1,0.178845,0.0151567,3.04929,-80.3162660749,-80.3162660749,174.989859353,0.005,4889.87684984,52.0288,1.11572,-80.3162660749
200,0.01,3.50449e-18,3859.21715066,-79.3194,-113.373,,200.0,1.0,0.6,100,110.8,2,1.0,0.01,1.0,-79.3194310875,-79.3194310875,100.0,0.01,3859.21715066,61.8112,1.0,-79.3194310875
200,0.000595003,5.0802e-06,7086.75940156,-79.4277,-105.666,0.207119,168.500283425,1.00958,0.6,100,122.91,1,0.12014,0.0147588,2.98003,-89.6533688286,-89.6533688286,166.362832733,0.005,7086.75940156,59.2453,1.18694,-89.6533688286
