IterType,MaxVanillaIw,AvgNormIw,AvgEpLen,AvgVanillaIw,AvgRet,ESSClassic,MinNormIw,VarJ,MaxNormIw,AvgDiscRet,VanillaAvgRet,EpsThisIter,VarRet,Delta,VarVanillaIw,ESSRenyi,Bound,VarNormIw,BatchSize,eRenyi2,J,MinVanillaIw,VarDiscRet
1,1.26762,0.01,500.0,1.00647,-443.743267133,98.5461512469,0.00654628,39.0999,0.0125947,-443.743267133,-443.743267133,100,1605.30561011,0.2,0.015095,98.5752513675,-559.134,1.49015e-06,100,1.01445,-442.078,0.658864,1605.30561011
1,1.57703,0.01,500.0,1.00599,-445.535899256,97.9351305277,0.00744118,36.2878,0.0156764,-445.535899256,-445.535899256,100,1225.23214352,0.2,0.0215525,98.250580085,-556.523,2.12967e-06,100,1.01781,-443.6,0.748572,1225.23214352
1,1.38148,0.01,500.0,0.990599,-439.330862136,97.5681663635,0.00574643,32.1261,0.0139459,-439.330862136,-439.330862136,100,1046.8059143,0.2,0.0247052,98.1718170172,-542.13,2.51763e-06,100,1.01862,-437.352,0.569241,1046.8059143
1,38.4683,0.01,500.0,1.38629,-449.64823752,11.9043880085,0.0028998,185.604,0.277491,-449.64823752,-449.64823752,100,1368.3402457,0.2,14.3655,71.2683833275,-551.383,0.000747501,100,1.40315,-424.312,0.401997,1368.3402457
1,1.30533,0.01,500.0,0.984088,-439.220285627,96.3319223272,0.00358588,33.8022,0.0132643,-439.220285627,-439.220285627,100,1273.61602064,0.2,0.037248,97.4690670267,-550.912,3.84623e-06,100,1.02597,-436.064,0.352882,1273.61602064
1,1.5735,0.01,500.0,1.0134,-435.708377459,97.5135714894,0.00588618,35.9676,0.0155269,-435.708377459,-435.708377459,100,1277.77319494,0.2,0.0264511,97.7211012654,-540.449,2.57561e-06,100,1.02332,-433.314,0.596507,1277.77319494
1,1.28408,0.01,500.0,1.01074,-442.41872246,98.8058507585,0.0064481,39.8437,0.0127044,-442.41872246,-442.41872246,100,1650.99112301,0.2,0.0124718,99.0509720119,-550.336,1.22082e-06,100,1.00958,-441.346,0.651735,1650.99112301
1,1.32551,0.01,500.0,1.0111,-445.555593763,98.3835366448,0.00686859,39.6007,0.0131096,-445.555593763,-445.555593763,100,1574.85403853,0.2,0.0169666,98.366274305,-558.298,1.65963e-06,100,1.01661,-443.661,0.69448,1574.85403853
1,1.36678,0.01,500.0,1.00087,-444.270988646,98.0796005517,0.00620819,40.2774,0.0136559,-444.270988646,-444.270988646,100,1687.8799175,0.2,0.019812,98.2508562654,-566.03,1.97777e-06,100,1.0178,-442.06,0.621357,1687.8799175
1,1.39918,0.01,500.0,1.00092,-445.493122686,95.3234240934,0.00383884,42.4161,0.0139789,-445.493122686,-445.493122686,100,1691.14144066,0.2,0.0496472,96.1334090151,-552.25,4.95558e-06,100,1.04022,-441.324,0.384238,1691.14144066
1,1.52796,0.01,500.0,1.03482,-435.950730638,96.7943912432,0.00566105,36.4165,0.0147654,-435.950730638,-435.950730638,100,1285.92947306,0.2,0.0358229,97.1946070867,-539.398,3.34525e-06,100,1.02886,-432.908,0.585818,1285.92947306
1,1.42239,0.01,500.0,0.98526,-440.736523063,97.393524544,0.00665872,38.9412,0.0144367,-440.736523063,-440.736523063,100,1518.77731386,0.2,0.0262417,97.560932493,-545.455,2.70328e-06,100,1.025,-438.095,0.656057,1518.77731386
1,1.3986,0.01,500.0,0.993648,-437.37441793,98.2058802029,0.00667981,39.3191,0.0140754,-437.37441793,-437.37441793,100,1651.24441148,0.2,0.0182198,98.259222965,-552.257,1.84535e-06,100,1.01772,-435.373,0.663738,1651.24441148
1,1.4229,0.01,500.0,0.983639,-438.687171955,97.3113047309,0.00548919,48.1119,0.0144657,-438.687171955,-438.687171955,100,2378.73745966,0.2,0.0270032,97.5820983097,-554.39,2.7909e-06,100,1.02478,-435.591,0.539938,2378.73745966
1,1.42302,0.01,500.0,0.985515,-436.174710476,97.8584179977,0.00576543,42.3815,0.0144393,-436.174710476,-436.174710476,100,1773.88308312,0.2,0.0214702,98.2065836724,-547.682,2.21059e-06,100,1.01826,-434.122,0.568192,1773.88308312
1,1.25367,0.01,500.0,1.00214,-432.867856391,98.6231592281,0.00630761,37.058,0.0125099,-432.867856391,-432.867856391,100,1452.37667884,0.2,0.0141621,98.5112237465,-539.03,1.41016e-06,100,1.01511,-431.238,0.632112,1452.37667884
1,1.23617,0.01,500.0,0.99962,-429.759788447,98.0886126844,0.00551429,35.8439,0.0123664,-429.759788447,-429.759788447,100,1395.14034817,0.2,0.0196686,98.0998909145,-538.173,1.96836e-06,100,1.01937,-427.644,0.551219,1395.14034817
1,1.35945,0.01,500.0,1.00058,-433.472833774,98.2927264197,0.0043846,41.6904,0.0135867,-433.472833774,-433.472833774,100,1804.05904554,0.2,0.017565,98.4741602716,-543.697,1.75448e-06,100,1.01549,-431.809,0.438713,1804.05904554
1,1.52655,0.01,500.0,0.989923,-439.368405902,97.5117402629,0.00700301,40.2328,0.0154209,-439.368405902,-439.368405902,100,1578.62465263,0.2,0.0252582,97.7783952917,-547.198,2.57751e-06,100,1.02272,-436.992,0.693244,1578.62465263
1,1.62572,0.01,500.0,0.994021,-439.14511029,97.6047498056,0.00563862,41.9451,0.016355,-439.14511029,-439.14511029,100,1872.76079095,0.2,0.0244926,97.817001247,-559.674,2.47882e-06,100,1.02232,-436.501,0.560491,1872.76079095
1,1.28981,0.01,500.0,0.995942,-435.01577294,98.5529696271,0.00674535,37.0635,0.0129507,-435.01577294,-435.01577294,100,1448.04295522,0.2,0.014711,98.744802972,-553.393,1.48311e-06,100,1.01271,-433.537,0.671798,1448.04295522
1,1.28158,0.01,500.0,1.0076,-434.429569204,97.8262187181,0.00457776,37.8825,0.0127192,-434.429569204,-434.429569204,100,1400.62886423,0.2,0.0227881,97.8330409129,-537.819,2.24455e-06,100,1.02215,-432.156,0.461256,1400.62886423
1,1.43782,0.01,500.0,0.983988,-433.89790915,97.3773090181,0.00595188,38.3278,0.0146122,-433.89790915,-433.89790915,100,1458.18236009,0.2,0.0263407,97.6275365114,-538.476,2.72049e-06,100,1.0243,-431.372,0.585658,1458.18236009
1,1.31791,0.01,500.0,0.98357,-429.403804254,96.9225171777,0.00491639,35.9798,0.0133992,-429.403804254,-429.403804254,100,1491.33015868,0.2,0.0310274,97.7392731699,-536.692,3.20726e-06,100,1.02313,-426.766,0.483562,1491.33015868
1,1.44065,0.01,500.0,1.00159,-435.072983106,97.2867786137,0.00479974,37.9057,0.0143837,-435.072983106,-435.072983106,100,1612.15657107,0.2,0.0282601,97.4709583624,-550.075,2.81707e-06,100,1.02595,-432.04,0.480735,1612.15657107
1,1.39968,0.01,500.0,1.00788,-429.606402078,97.5253254724,0.00562833,43.2618,0.0138874,-429.606402078,-429.606402078,100,1909.57554599,0.2,0.0260365,97.8180848425,-540.427,2.56308e-06,100,1.02231,-427.084,0.567269,1909.57554599
1,1.40642,0.01,500.0,0.99002,-430.728578892,95.5248242023,0.00452277,39.2719,0.014206,-430.728578892,-430.728578892,100,1545.50499919,0.2,0.0463817,96.6241031559,-539.253,4.73215e-06,100,1.03494,-426.877,0.447763,1545.50499919
1,1.23522,0.01,500.0,0.976611,-424.015408546,98.1265509594,0.00573382,35.9538,0.012648,-424.015408546,-424.015408546,100,1281.60048361,0.2,0.0183934,98.6541412743,-526.615,1.9285e-06,100,1.01364,-422.658,0.559972,1281.60048361
1,1.89955,0.01,500.0,1.00716,-423.399359935,93.6184153456,0.0044941,38.7816,0.0188604,-423.399359935,-423.399359935,100,1472.35907713,0.2,0.0698443,94.9868406109,-525.97,6.88541e-06,100,1.05278,-417.851,0.45263,1472.35907713
1,1.36823,0.01,500.0,0.997244,-421.122620058,98.5167994215,0.00674667,35.7757,0.0137201,-421.122620058,-421.122620058,100,1238.67139888,0.2,0.0151238,98.4817325987,-524.455,1.52075e-06,100,1.01542,-419.561,0.672808,1238.67139888
1,1.34302,0.01,500.0,0.971316,-423.690198174,95.1209636295,0.00337486,36.3887,0.0138268,-423.690198174,-423.690198174,100,1402.62311526,0.2,0.0488816,96.5530704137,-525.126,5.18113e-06,100,1.0357,-420.055,0.327806,1402.62311526
1,1.47619,0.01,500.0,0.981251,-420.087081151,96.6315199717,0.0042263,35.1743,0.0150439,-420.087081151,-420.087081151,100,1289.94145661,0.2,0.033903,97.4211286328,-518.486,3.52109e-06,100,1.02647,-417.315,0.414706,1289.94145661
1,1.65447,0.01,500.0,1.00432,-425.178434687,96.3470704318,0.00523106,38.8479,0.0164735,-425.178434687,-425.178434687,100,1463.94021286,0.2,0.038629,97.3627268223,-526.291,3.82975e-06,100,1.02709,-422.356,0.525365,1463.94021286
1,1.40535,0.01,500.0,1.01072,-420.851173622,98.068435466,0.00650724,38.0286,0.0139043,-420.851173622,-420.851173622,100,1516.09822663,0.2,0.0203242,97.9115125228,-522.369,1.98952e-06,100,1.02133,-418.634,0.657703,1516.09822663
1,1.28055,0.01,500.0,1.00913,-430.645162191,99.1412250781,0.00752851,39.8169,0.0126897,-430.645162191,-430.645162191,100,1597.48323041,0.2,0.00891075,99.0127417141,-540.87,8.7503e-07,100,1.00997,-429.552,0.759722,1597.48323041
1,1.23333,0.01,500.0,0.990804,-425.497733568,98.6375917197,0.00693134,37.9732,0.0124478,-425.497733568,-425.497733568,100,1467.97866858,0.2,0.0136967,98.4025062902,-533.326,1.39521e-06,100,1.01623,-423.756,0.686759,1467.97866858
1,1.77751,0.01,500.0,1.01954,-417.096226546,96.9447656275,0.00577189,35.9898,0.0174343,-417.096226546,-417.096226546,100,1363.0468945,0.2,0.0330896,97.5922361859,-518.019,3.18331e-06,100,1.02467,-414.523,0.58847,1363.0468945
1,2.35457,0.01,500.0,1.02914,-428.328296642,95.389042815,0.00632392,46.8367,0.0228791,-428.328296642,-428.328296642,100,1814.07434715,0.2,0.0517136,96.7421657557,-544.267,4.88266e-06,100,1.03368,-424.749,0.650819,1814.07434715
1,1.4064,0.01,500.0,1.00783,-417.177350482,98.1308854943,0.00589527,36.0657,0.0139547,-417.177350482,-417.177350482,100,1405.35592333,0.2,0.0195419,98.4294321627,-526.561,1.92394e-06,100,1.01596,-415.395,0.594143,1405.35592333
1,1.41065,0.01,500.0,1.03874,-418.869769356,98.2590264524,0.00609538,34.4708,0.0135803,-418.869769356,-418.869769356,100,1240.5647981,0.2,0.019311,98.2125050768,-520.672,1.78973e-06,100,1.0182,-416.989,0.633153,1240.5647981
1,1.97313,0.01,500.0,1.0004,-422.852340511,94.6188705601,0.00451578,39.2182,0.0197233,-422.852340511,-422.852340511,100,1313.56381499,0.2,0.0574925,96.4390496039,-523.871,5.74463e-06,100,1.03692,-419.134,0.451759,1313.56381499
1,1.48886,0.01,500.0,0.992519,-416.640363784,97.6829009231,0.00575975,37.0701,0.0150008,-416.640363784,-416.640363784,100,1271.04489406,0.2,0.0236031,97.9785275787,-513.896,2.39603e-06,100,1.02063,-414.697,0.571666,1271.04489406
1,1.48472,0.01,500.0,0.988608,-418.098676851,98.6119407632,0.00844923,38.9517,0.0150183,-418.098676851,-418.098676851,100,1442.37234753,0.2,0.0138961,98.6033845263,-525.191,1.42182e-06,100,1.01416,-416.563,0.835298,1442.37234753
1,1.54393,0.01,500.0,1.04237,-422.884434458,96.4532055072,0.00589644,40.3443,0.0148117,-422.884434458,-422.884434458,100,1667.47795983,0.2,0.040358,96.9220356404,-527.436,3.71435e-06,100,1.03176,-419.472,0.61463,1667.47795983
1,1.99259,0.01,500.0,0.980337,-420.911148627,95.8963711907,0.00512078,39.997,0.0203256,-420.911148627,-420.911148627,100,1550.16155323,0.2,0.0415418,96.5384808812,-524.981,4.32249e-06,100,1.03586,-417.133,0.502009,1550.16155323
1,2.60518,0.01,500.0,1.03174,-424.459479687,94.3485396411,0.00453355,41.39,0.0252503,-424.459479687,-424.459479687,100,1792.24877534,0.2,0.0644067,95.6038303951,-528.269,6.05046e-06,100,1.04598,-419.725,0.467745,1792.24877534
1,1.38502,0.01,500.0,0.977201,-418.680223028,97.298362211,0.00580009,38.2087,0.0141733,-418.680223028,-418.680223028,100,1361.23579362,0.2,0.0267828,98.1551837053,-518.797,2.80471e-06,100,1.01879,-416.771,0.566785,1361.23579362
1,1.66746,0.01,500.0,0.977272,-422.439564688,95.9044775573,0.00464521,38.2281,0.0170624,-422.439564688,-422.439564688,100,1564.88423401,0.2,0.0411967,97.2220477318,-538.667,4.31352e-06,100,1.02857,-418.948,0.453963,1564.88423401
1,29.6592,0.01,500.0,0.301276,-412.623130972,1.0317571654,1.26257e-36,10.9787,0.984451,-412.623130972,-412.623130972,100,1765.66761841,0.2,8.79453,99.9998092655,-479.541,0.00968909,100,1.0,-362.588,3.80383e-35,1765.66761841
,2.62893e+34,0.01,500.0,2.62896e+32,-412.623130972,,1.2825e-36,0.00598864,0.999989,-480.78913875,-412.623130972,100,1765.66761841,0.2,inf,0.000364466560478,-103388.0,0.00999977,200,548747.0,-438.132,0.0337164,4974.5023455
1,1.33035,0.005,500.0,1.00931,-420.525452597,196.719950447,0.00162738,38.4515,0.00659041,-420.525452597,-420.525452597,100,1456.9669011,0.2,0.0170711,196.131270769,-498.241,4.18942e-07,200,1.01973,-414.731,0.328505,1456.9669011
2,1.0,0.01,500.0,1.0,-408.888450434,100.0,0.01,37.6762,0.01,-408.888450434,-408.888450434,100,1433.83502754,0.2,,200.0,-523.392,3.50449e-18,200,1.0,-408.888,1.0,1433.83502754
1,1.28521,0.005,500.0,1.00204,-419.072447257,197.899008966,0.00278543,35.4402,0.00641299,-419.072447257,-419.072447257,100,1121.40736784,0.2,0.0107132,197.539088146,-494.456,2.66744e-07,200,1.01246,-412.987,0.558221,1121.40736784
2,1.0,0.01,500.0,1.0,-414.398264598,100.0,0.01,31.3484,0.01,-414.398264598,-414.398264598,100,992.651357175,0.2,,200.0,-513.599,3.50449e-18,200,1.0,-414.398,1.0,992.651357175
1,1.60978,0.005,500.0,1.00097,-408.130461261,194.952182786,0.00280518,34.5019,0.00804114,-408.130461261,-408.130461261,100,1340.45200846,0.2,0.0260733,195.305215037,-485.874,6.50572e-07,200,1.02404,-409.456,0.561579,1340.45200846
2,1.0,0.01,500.0,1.0,-410.345087227,100.0,0.01,37.6097,0.01,-410.345087227,-410.345087227,100,1428.7783696,0.2,,200.0,-511.208,3.50449e-18,200,1.0,-410.345,1.0,1428.7783696
1,1.35868,0.005,500.0,0.96949,-417.328252136,196.402643399,0.0032749,39.9465,0.00700716,-417.328252136,-417.328252136,100,1598.60277547,0.2,0.0173024,196.184524974,-489.324,4.60214e-07,200,1.01945,-412.36,0.634997,1598.60277547
2,1.0,0.01,500.0,1.0,-415.744058174,100.0,0.01,43.3237,0.01,-415.744058174,-415.744058174,100,1895.898149,0.2,,200.0,-522.193,3.50449e-18,200,1.0,-415.744,1.0,1895.898149
1,1.83932,0.005,500.0,0.985562,-406.870453809,192.902957658,0.00156687,41.1111,0.00933131,-406.870453809,-406.870453809,100,1330.41871257,0.2,0.0359157,192.700360368,-485.307,9.24392e-07,200,1.03788,-408.624,0.308849,1330.41871257
2,1.0,0.01,500.0,1.0,-407.859715463,100.0,0.01,35.8697,0.01,-407.859715463,-407.859715463,100,1299.63060554,0.2,,200.0,-507.252,3.50449e-18,200,1.0,-407.86,1.0,1299.63060554
1,1.69166,0.005,500.0,1.02904,-407.274889669,195.75355377,0.00296215,36.4346,0.00821963,-407.274889669,-407.274889669,100,1364.82050205,0.2,0.0230869,195.981548044,-482.022,5.4506e-07,200,1.0205,-406.037,0.609631,1364.82050205
2,1.0,0.01,500.0,1.0,-401.666733139,100.0,0.01,34.7946,0.01,-401.666733139,-401.666733139,100,1222.89402125,0.2,,200.0,-506.423,3.50449e-18,200,1.0,-401.667,1.0,1222.89402125
1,1.31018,0.005,500.0,0.982082,-419.328509084,196.633034466,0.00266849,39.6983,0.00667042,-419.328509084,-419.328509084,100,1853.6295451,0.2,0.0165979,196.437728391,-488.191,4.30226e-07,200,1.01813,-409.081,0.524135,1853.6295451
2,1.0,0.01,500.0,1.0,-413.289228773,100.0,0.01,40.4603,0.01,-413.289228773,-413.289228773,100,1653.57138836,0.2,,200.0,-511.961,3.50449e-18,200,1.0,-413.289,1.0,1653.57138836
1,1.34039,0.005,500.0,1.01043,-416.533314651,193.739106059,0.00252942,41.728,0.00663275,-416.533314651,-416.533314651,100,1626.03329935,0.2,0.0331595,193.467084554,-489.487,8.11957e-07,200,1.03377,-412.432,0.511162,1626.03329935
2,1.0,0.01,500.0,1.0,-415.110325922,100.0,0.01,34.354,0.01,-415.110325922,-415.110325922,100,1192.11540033,0.2,,200.0,-521.577,3.50449e-18,200,1.0,-415.11,1.0,1192.11540033
1,1.47187,0.005,500.0,0.994234,-412.325287711,196.023589141,0.00237654,34.3164,0.00740206,-412.325287711,-412.325287711,100,1207.1253513,0.2,0.0201527,196.526433853,-488.339,5.0968e-07,200,1.01767,-412.393,0.472567,1207.1253513
2,1.0,0.01,500.0,1.0,-410.631493274,100.0,0.01,35.6554,0.01,-410.631493274,-410.631493274,100,1284.15084224,0.2,,200.0,-510.903,3.50449e-18,200,1.0,-410.632,1.0,1284.15084224
1,1.95761,0.005,500.0,1.0117,-406.821739219,186.731631562,0.001808,37.7333,0.00967482,-406.821739219,-406.821739219,100,1452.2546525,0.2,0.0730936,189.645041547,-478.101,1.78531e-06,200,1.0546,-404.946,0.365832,1452.2546525
2,1.0,0.01,500.0,1.0,-415.269908128,100.0,0.01,44.2285,0.01,-415.269908128,-415.269908128,100,1975.92357189,0.2,,200.0,-518.654,3.50449e-18,200,1.0,-415.27,1.0,1975.92357189
1,1.46859,0.005,500.0,1.01275,-411.880932611,194.588221999,0.00245881,41.1472,0.00725053,-411.880932611,-411.880932611,100,1289.63314954,0.2,0.0286681,195.077101962,-485.69,6.98777e-07,200,1.02524,-411.67,0.498031,1289.63314954
2,1.0,0.01,500.0,1.0,-408.324741715,100.0,0.01,41.4143,0.01,-408.324741715,-408.324741715,100,1732.47190785,0.2,,200.0,-515.444,3.50449e-18,200,1.0,-408.325,1.0,1732.47190785
1,1.35536,0.005,500.0,0.995339,-406.113324711,197.132995185,0.00329782,40.2624,0.00680853,-406.113324711,-406.113324711,100,1578.31064892,0.2,0.0144805,197.208229438,-482.416,3.65411e-07,200,1.01416,-406.137,0.656489,1578.31064892
2,1.0,0.01,500.0,1.0,-411.077280012,100.0,0.01,34.3178,0.01,-411.077280012,-411.077280012,100,1189.60719552,0.2,,200.0,-514.042,3.50449e-18,200,1.0,-411.077,1.0,1189.60719552
1,1.68926,0.005,500.0,0.973467,-407.63787158,190.221474598,0.00164176,36.4121,0.00867652,-407.63787158,-407.63787158,100,1521.86984102,0.2,0.0489595,192.323152844,-486.243,1.29162e-06,200,1.03992,-406.328,0.319639,1521.86984102
2,1.0,0.01,500.0,1.0,-414.10698056,100.0,0.01,39.2263,0.01,-414.10698056,-414.10698056,100,1554.24584918,0.2,,200.0,-527.701,3.50449e-18,200,1.0,-414.107,1.0,1554.24584918
1,1.28906,0.005,500.0,1.00188,-410.140175324,197.594049979,0.00312638,40.3559,0.00643321,-410.140175324,-410.140175324,100,1889.0563162,0.2,0.0122833,197.609354528,-491.966,3.05934e-07,200,1.0121,-411.159,0.626448,1889.0563162
2,1.0,0.01,500.0,1.0,-405.002369859,100.0,0.01,39.441,0.01,-405.002369859,-405.002369859,100,1571.30625945,0.2,,200.0,-516.417,3.50449e-18,200,1.0,-405.002,1.0,1571.30625945
1,1.4135,0.005,500.0,0.991397,-406.511628229,195.193688107,0.00268897,38.9266,0.00712881,-406.511628229,-406.511628229,100,1484.92153722,0.2,0.0243233,195.682193908,-483.668,6.18682e-07,200,1.02207,-404.022,0.533167,1484.92153722
2,1.0,0.01,500.0,1.0,-398.128666699,100.0,0.01,34.7759,0.01,-398.128666699,-398.128666699,100,1221.58048485,0.2,,200.0,-501.79,3.50449e-18,200,1.0,-398.129,1.0,1221.58048485
1,1.63004,0.005,500.0,1.00595,-407.61031389,194.014697509,0.00269001,39.205,0.00810198,-407.61031389,-407.61031389,100,1647.41425645,0.2,0.0313752,194.125334135,-476.758,7.75122e-07,200,1.03026,-400.654,0.541204,1647.41425645
2,1.0,0.01,500.0,1.0,-412.113283644,100.0,0.01,38.731,0.01,-412.113283644,-412.113283644,100,1515.23942554,0.2,,200.0,-513.538,3.50449e-18,200,1.0,-412.113,1.0,1515.23942554
1,1.33132,0.005,500.0,1.00128,-404.999205395,196.847082462,0.00337429,41.3344,0.0066481,-404.999205395,-404.999205395,100,1930.87827898,0.2,0.016139,196.945430607,-487.104,4.02446e-07,200,1.01551,-407.373,0.675721,1930.87827898
2,1.0,0.01,500.0,1.0,-399.324035727,100.0,0.01,34.2453,0.01,-399.324035727,-399.324035727,100,1184.58992026,0.2,,200.0,-495.725,3.50449e-18,200,1.0,-399.324,1.0,1184.58992026
1,1.48589,0.005,500.0,0.989101,-409.357021626,191.503813655,0.00222127,40.6072,0.00751132,-409.357021626,-409.357021626,100,1998.37971914,0.2,0.0436216,191.748661965,-477.494,1.11471e-06,200,1.04303,-401.204,0.439413,1998.37971914
2,1.0,0.01,500.0,1.0,-400.56519908,100.0,0.01,40.7534,0.01,-400.56519908,-400.56519908,100,1677.61271402,0.2,,200.0,-506.465,3.50449e-18,200,1.0,-400.565,1.0,1677.61271402
1,1.19428,0.005,500.0,1.00012,-403.252895033,198.474182079,0.00321211,39.6036,0.00597071,-403.252895033,-403.252895033,100,1573.94220901,0.2,0.00772841,198.535704134,-478.935,1.93164e-07,200,1.00738,-401.328,0.642498,1573.94220901
2,1.0,0.01,500.0,1.0,-400.989657735,100.0,0.01,44.0189,0.01,-400.989657735,-400.989657735,100,1957.23991021,0.2,,200.0,-509.891,3.50449e-18,200,1.0,-400.99,1.0,1957.23991021
1,1.48936,0.005,500.0,0.99223,-399.04901636,195.944348155,0.00347198,39.0343,0.00750512,-399.04901636,-399.04901636,100,1140.84377821,0.2,0.0204799,196.038775379,-476.214,5.20048e-07,200,1.02021,-398.435,0.688999,1140.84377821
2,1.0,0.01,500.0,1.0,-406.451678909,100.0,0.01,38.6866,0.01,-406.451678909,-406.451678909,100,1511.77312117,0.2,,200.0,-519.384,3.50449e-18,200,1.0,-406.452,1.0,1511.77312117
1,1.25165,0.005,500.0,1.00898,-407.579532809,198.085388902,0.00341868,40.9608,0.00620255,-407.579532809,-407.579532809,100,1876.2272731,0.2,0.00988942,198.21901732,-486.504,2.42854e-07,200,1.00898,-406.29,0.689877,1876.2272731
2,1.0,0.01,500.0,1.0,-402.066878285,100.0,0.01,40.158,0.01,-402.066878285,-402.066878285,100,1628.95829682,0.2,,200.0,-503.621,3.50449e-18,200,1.0,-402.067,1.0,1628.95829682
1,1.26499,0.005,500.0,0.996503,-404.052300517,196.872981394,0.00347443,38.6455,0.00634713,-404.052300517,-404.052300517,100,1389.72056944,0.2,0.015852,196.885893672,-479.535,3.99087e-07,200,1.01582,-401.876,0.692456,1389.72056944
2,1.0,0.01,500.0,1.0,-403.605616405,100.0,0.01,40.5862,0.01,-403.605616405,-403.605616405,100,1663.87954117,0.2,,200.0,-503.745,3.50449e-18,200,1.0,-403.606,1.0,1663.87954117
1,1.45758,0.005,500.0,1.0096,-403.698382601,197.559557116,0.00345903,39.299,0.0072186,-403.698382601,-403.698382601,100,1505.68025048,0.2,0.0126544,197.598415747,-482.527,3.10372e-07,200,1.01215,-402.685,0.698449,1505.68025048
2,1.0,0.01,500.0,1.0,-398.239029457,100.0,0.01,34.9137,0.01,-398.239029457,-398.239029457,100,1231.27805272,0.2,,200.0,-506.847,3.50449e-18,200,1.0,-398.239,1.0,1231.27805272
1,1.47189,0.005,500.0,1.01275,-392.107971903,196.486122441,0.00334896,36.6753,0.00726681,-392.107971903,-392.107971903,100,1554.99586315,0.2,0.0184346,196.848193243,-471.353,4.49335e-07,200,1.01601,-393.943,0.67833,1554.99586315
2,1.0,0.01,500.0,1.0,-401.619012159,100.0,0.01,37.9098,0.01,-401.619012159,-401.619012159,100,1451.67174163,0.2,,200.0,-499.918,3.50449e-18,200,1.0,-401.619,1.0,1451.67174163
1,1.58534,0.005,500.0,1.00318,-394.321981411,193.262834794,0.0026775,38.0294,0.00790156,-394.321981411,-394.321981411,100,1345.35580088,0.2,0.0352584,194.336930051,-468.253,8.75875e-07,200,1.02914,-395.831,0.537204,1345.35580088
2,1.0,0.01,500.0,1.0,-396.590598684,100.0,0.01,32.5398,0.01,-396.590598684,-396.590598684,100,1069.5354656,0.2,,200.0,-495.663,3.50449e-18,200,1.0,-396.591,1.0,1069.5354656
1,1.47324,0.005,500.0,1.01562,-404.503017092,195.238898577,0.00231056,40.6501,0.00725294,-404.503017092,-404.503017092,100,2222.50677983,0.2,0.02528,195.123498896,-473.681,6.12711e-07,200,1.02499,-398.706,0.469329,2222.50677983
2,1.0,0.01,500.0,1.0,-397.314498125,100.0,0.01,40.7697,0.01,-397.314498125,-397.314498125,100,1678.95938838,0.2,,200.0,-501.049,3.50449e-18,200,1.0,-397.314,1.0,1678.95938838
1,1.57826,0.005,500.0,0.997824,-409.727748307,194.15652295,0.00246287,39.6549,0.0079085,-409.727748307,-409.727748307,100,1562.418617,0.2,0.0301166,194.955734916,-475.872,7.56202e-07,200,1.02587,-401.578,0.491502,1562.418617
2,1.0,0.01,500.0,1.0,-401.603269749,100.0,0.01,37.2827,0.01,-401.603269749,-401.603269749,100,1404.03995254,0.2,,200.0,-502.245,3.50449e-18,200,1.0,-401.603,1.0,1404.03995254
1,1.70767,0.005,500.0,1.02464,-402.147556721,194.545763179,0.00323782,38.1945,0.00833304,-402.147556721,-402.147556721,100,1544.01323519,0.2,0.0295822,193.567820782,-471.91,7.04415e-07,200,1.03323,-399.573,0.663521,1544.01323519
2,1.0,0.01,500.0,1.0,-403.511007272,100.0,0.01,36.3511,0.01,-403.511007272,-403.511007272,100,1334.74936766,0.2,,200.0,-506.321,3.50449e-18,200,1.0,-403.511,1.0,1334.74936766
1,1.32643,0.005,500.0,1.00929,-403.92471044,196.158486159,0.00298656,40.1328,0.00657111,-403.92471044,-403.92471044,100,1883.89057654,0.2,0.0200495,196.17869817,-485.208,4.92052e-07,200,1.01948,-402.18,0.602861,1883.89057654
2,1.0,0.01,500.0,1.0,-400.477760012,100.0,0.01,39.8603,0.01,-400.477760012,-400.477760012,100,1604.88920727,0.2,,200.0,-509.648,3.50449e-18,200,1.0,-400.478,1.0,1604.88920727
1,1.26898,0.005,500.0,0.999454,-394.538184201,196.167698117,0.0021909,41.4385,0.00634837,-394.538184201,-394.538184201,100,1739.80838213,0.2,0.0196124,196.195606033,-473.989,4.90846e-07,200,1.01939,-396.049,0.43794,1739.80838213
2,1.0,0.01,500.0,1.0,-398.195285233,100.0,0.01,33.1254,0.01,-398.195285233,-398.195285233,100,1108.37777846,0.2,,200.0,-492.787,3.50449e-18,200,1.0,-398.195,1.0,1108.37777846
1,2.60874,0.005,500.0,1.01052,-400.185379729,190.781595319,0.00320477,34.9527,0.0129079,-400.185379729,-400.185379729,100,1283.29589724,0.2,0.0495895,194.627482898,-467.926,1.21405e-06,200,1.0276,-397.363,0.6477,1283.29589724
2,1.0,0.01,500.0,1.0,-398.918268386,100.0,0.01,41.9222,0.01,-398.918268386,-398.918268386,100,1775.22270611,0.2,,200.0,-506.26,3.50449e-18,200,1.0,-398.918,1.0,1775.22270611
1,14.5648,0.005,500.0,1.07421,-402.502810238,104.25454367,0.00155156,74.7445,0.0677934,-402.502810238,-402.502810238,100,1542.45845312,0.2,1.06507,172.194511092,-473.981,2.30749e-05,200,1.16148,-392.18,0.33334,1542.45845312
