MinVanillaIw,Bound,VarJ,ESSRenyi,VarNormIw,EpsThisIter,AvgDiscRet,VarVanillaIw,MaxNormIw,AvgVanillaIw,AvgEpLen,VarRet,MinNormIw,Delta,VarDiscRet,BatchSize,VanillaAvgRet,AvgNormIw,MaxVanillaIw,ESSClassic,eRenyi2,IterType,AvgRet,J
1.0,-477.314,48.7803,500.0,5.4346e-20,100,-466.347639076,,0.0025,1.0,500.0,2297.52778996,0.0025,0.9,2297.52778996,500,-466.347639076,0.0025,1.0,400.0,1.0,2,-466.347639076,-466.953
4.97108e-05,-472.83,63.685,269.766488169,3.18078e-06,100,-467.092175884,0.7441,0.0140441,0.967339,500.0,2120.12828951,1.02778e-07,0.9,2120.12828951,500,-467.092175884,0.002,6.79273,278.768214458,1.85345,1,-467.092175884,-460.213
1.0,-467.954,47.3682,500.0,3.50449e-18,100,-447.679415786,,0.01,1.0,500.0,2266.41078499,0.01,0.9,2266.41078499,500,-447.679415786,0.01,1.0,100.0,1.0,2,-447.679415786,-447.679
1.0,-471.438,48.1929,500.0,2.1793e-19,100,-466.497706421,,0.005,1.0,500.0,2246.76089149,0.005,0.9,2246.76089149,500,-466.497706421,0.005,1.0,200.000000102,1.0,2,-466.497706421,-457.089
1.0,-470.689,48.3638,500.0,5.43914e-20,100,-460.978350163,,0.00333333,1.0,500.0,2385.84917743,0.00333333,0.9,2385.84917743,500,-460.978350163,0.00333333,1.0,299.999969474,1.0,2,-460.978350163,-458.385
1.0,-469.981,48.1621,500.0,5.4346e-20,100,-462.146311604,,0.0025,1.0,500.0,2273.29578504,0.0025,0.9,2273.29578504,500,-462.146311604,0.0025,1.0,400.0,1.0,2,-462.146311604,-459.325
1.40438e-14,-463.523,94.3361,120.016829753,2.01247e-05,100,-462.366543821,5.5286,0.0500114,1.04827,500.0,2502.82905928,2.67943e-17,0.9,2502.82905928,500,-462.366543821,0.002,26.2127,83.0411159893,4.16608,1,-462.366543821,-443.827
1.0,-487.203,44.5594,500.0,3.50449e-18,100,-468.579445451,,0.01,1.0,500.0,2005.59962393,0.01,0.9,2005.59962393,500,-468.579445451,0.01,1.0,100.0,1.0,2,-468.579445451,-468.579
1.0,-484.827,46.6958,500.0,2.1793e-19,100,-472.393953711,,0.005,1.0,500.0,2392.09370342,0.005,0.9,2392.09370342,500,-472.393953711,0.005,1.0,200.000000102,1.0,2,-472.393953711,-470.487
1.0,-480.294,45.0566,500.0,5.43914e-20,100,-464.781769207,,0.00333333,1.0,500.0,1724.85863029,0.00333333,0.9,1724.85863029,500,-464.781769207,0.00333333,1.0,299.999969474,1.0,2,-464.781769207,-468.585
1.0,-479.126,44.882,500.0,5.4346e-20,100,-470.188973062,,0.0025,1.0,500.0,1985.1825816,0.0025,0.9,1985.1825816,500,-470.188973062,0.0025,1.0,400.0,1.0,2,-470.188973062,-468.986
0.00967634,-469.997,139.164,180.850938145,4.48794e-05,100,-460.879564947,16.2721,0.140714,1.20428,500.0,2240.06303693,1.60699e-05,0.9,2240.06303693,500,-460.879564947,0.002,84.7298,40.9923305027,2.76471,1,-460.879564947,-454.917
1.0,-488.885,44.579,500.0,3.50449e-18,100,-469.043671452,,0.01,1.0,500.0,2007.35801478,0.01,0.9,2007.35801478,500,-469.043671452,0.01,1.0,100.0,1.0,2,-469.043671452,-469.044
1.0,-479.784,44.1121,500.0,2.1793e-19,100,-462.463619616,,0.005,1.0,500.0,1901.84098009,0.005,0.9,1901.84098009,500,-462.463619616,0.005,1.0,200.000000102,1.0,2,-462.463619616,-465.754
1.0,-475.771,45.8705,500.0,5.43914e-20,100,-461.204481516,,0.00333333,1.0,500.0,2431.07330176,0.00333333,0.9,2431.07330176,500,-461.204481516,0.00333333,1.0,299.999969474,1.0,2,-461.204481516,-464.237
1.0,-475.316,46.833,500.0,5.4346e-20,100,-468.111470232,,0.0025,1.0,500.0,2474.50600413,0.0025,0.9,2474.50600413,500,-468.111470232,0.0025,1.0,400.0,1.0,2,-468.111470232,-465.206
0.00456641,-468.444,324.616,97.9082944491,7.62004e-05,100,-474.36520729,27.4332,0.19014,1.20002,500.0,2386.85459263,7.61053e-06,0.9,2386.85459263,500,-474.36520729,0.002,114.086,24.9849974897,5.10682,1,-474.36520729,-446.38
1.0,-486.413,46.0323,500.0,3.50449e-18,100,-467.5512151,,0.01,1.0,500.0,2140.37325542,0.01,0.9,2140.37325542,500,-467.5512151,0.01,1.0,100.0,1.0,2,-467.5512151,-467.551
1.0,-480.797,45.2943,500.0,2.1793e-19,100,-466.212081964,,0.005,1.0,500.0,2003.32343687,0.005,0.9,2003.32343687,500,-466.212081964,0.005,1.0,200.000000102,1.0,2,-466.212081964,-466.882
1.0,-481.245,48.3139,500.0,5.43914e-20,100,-471.448600736,,0.00333333,1.0,500.0,2914.78455343,0.00333333,0.9,2914.78455343,500,-471.448600736,0.00333333,1.0,299.999969474,1.0,2,-471.448600736,-468.404
1.0,-478.503,48.5335,500.0,5.4346e-20,100,-464.319147212,,0.0025,1.0,500.0,2431.10368494,0.0025,0.9,2431.10368494,500,-464.319147212,0.0025,1.0,400.0,1.0,2,-464.319147212,-467.383
1.05524e-05,-473.457,89.696,186.19476123,8.4538e-06,100,-466.029366281,2.53656,0.0325839,1.09554,500.0,2129.28804252,1.92644e-08,0.9,2129.28804252,500,-466.029366281,0.002,17.8484,160.811842774,2.68536,1,-466.029366281,-457.157
1.0,-489.315,53.1825,500.0,3.50449e-18,100,-469.122307253,,0.01,1.0,500.0,2856.94677859,0.01,0.9,2856.94677859,500,-469.122307253,0.01,1.0,100.0,1.0,2,-469.122307253,-469.122
1.0,-481.312,51.2982,500.0,2.1793e-19,100,-464.94447562,,0.005,1.0,500.0,2450.40643439,0.005,0.9,2450.40643439,500,-464.94447562,0.005,1.0,200.000000102,1.0,2,-464.94447562,-467.033
1.0,-476.888,50.1506,500.0,5.43914e-20,100,-461.620331076,,0.00333333,1.0,500.0,2285.55868537,0.00333333,0.9,2285.55868537,500,-461.620331076,0.00333333,1.0,299.999969474,1.0,2,-461.620331076,-465.229
1.0,-474.391,49.8681,500.0,5.4346e-20,100,-461.490292564,,0.0025,1.0,500.0,2415.73129403,0.0025,0.9,2415.73129403,500,-461.490292564,0.0025,1.0,400.0,1.0,2,-461.490292564,-464.294
8.31324e-11,-466.447,92.721,112.552475063,1.7054e-05,100,-460.811891558,5.74039,0.0525551,1.16035,500.0,2307.40372772,1.43289e-13,0.9,2307.40372772,500,-460.811891558,0.002,30.4911,95.1481843717,4.44237,1,-460.811891558,-447.413
1.0,-489.731,52.3242,500.0,3.50449e-18,100,-467.019528928,,0.01,1.0,500.0,2765.47800034,0.01,0.9,2765.47800034,500,-467.019528928,0.01,1.0,100.0,1.0,2,-467.019528928,-467.02
1.0,-487.823,50.9683,500.0,2.1793e-19,100,-476.507304591,,0.005,1.0,500.0,2437.0775498,0.005,0.9,2437.0775498,500,-476.507304591,0.005,1.0,200.000000102,1.0,2,-476.507304591,-471.763
1.0,-481.267,48.5333,500.0,5.43914e-20,100,-460.938275019,,0.00333333,1.0,500.0,1810.90037132,0.00333333,0.9,1810.90037132,500,-460.938275019,0.00333333,1.0,299.999969474,1.0,2,-460.938275019,-468.155
1.0,-479.184,49.0624,500.0,5.4346e-20,100,-466.8478104,,0.0025,1.0,500.0,2586.62121749,0.0025,0.9,2586.62121749,500,-466.8478104,0.0025,1.0,400.0,1.0,2,-466.8478104,-467.828
0.0126222,-475.67,60.5995,285.013811024,3.05331e-06,100,-473.457226872,0.85056,0.0132331,1.05559,500.0,2535.33559181,2.39148e-05,0.9,2535.33559181,500,-473.457226872,0.002,6.98441,283.800487661,1.7543,1,-473.457226872,-462.217
1.0,-487.662,50.3127,500.0,3.50449e-18,100,-467.163349137,,0.01,1.0,500.0,2556.93931513,0.01,0.9,2556.93931513,500,-467.163349137,0.01,1.0,100.0,1.0,2,-467.163349137,-467.163
1.0,-479.911,48.2767,500.0,2.1793e-19,100,-463.670226632,,0.005,1.0,500.0,2145.25989718,0.005,0.9,2145.25989718,500,-463.670226632,0.005,1.0,200.000000102,1.0,2,-463.670226632,-465.417
1.0,-477.49,48.8213,500.0,5.43914e-20,100,-465.811602203,,0.00333333,1.0,500.0,2514.33234165,0.00333333,0.9,2514.33234165,500,-465.811602203,0.00333333,1.0,299.999969474,1.0,2,-465.811602203,-465.548
1.0,-476.552,48.1882,500.0,5.4346e-20,100,-468.1979016,,0.0025,1.0,500.0,2154.1096897,0.0025,0.9,2154.1096897,500,-468.1979016,0.0025,1.0,400.0,1.0,2,-468.1979016,-466.211
3.34618e-07,-468.979,133.095,107.10005014,1.92287e-05,100,-464.520296341,4.59327,0.0661394,0.977499,500.0,2149.87091632,6.84641e-10,0.9,2149.87091632,500,-464.520296341,0.002,32.3256,86.2432519915,4.66853,1,-464.520296341,-448.993
1.0,-490.436,48.4982,500.0,3.50449e-18,100,-470.361360514,,0.01,1.0,500.0,2375.83568918,0.01,0.9,2375.83568918,500,-470.361360514,0.01,1.0,100.0,1.0,2,-470.361360514,-470.361
1.0,-484.592,48.4608,500.0,2.1793e-19,100,-468.746119802,,0.005,1.0,500.0,2367.19884883,0.005,0.9,2367.19884883,500,-468.746119802,0.005,1.0,200.000000102,1.0,2,-468.746119802,-469.554
1.0,-479.856,47.8057,500.0,5.43914e-20,100,-462.672982505,,0.00333333,1.0,500.0,2149.1684706,0.00333333,0.9,2149.1684706,500,-462.672982505,0.00333333,1.0,299.999969474,1.0,2,-462.672982505,-467.26
1.0,-477.551,48.291,500.0,5.4346e-20,100,-464.79153569,,0.0025,1.0,500.0,2492.28976042,0.0025,0.9,2492.28976042,500,-464.79153569,0.0025,1.0,400.0,1.0,2,-464.79153569,-466.643
0.00150069,-470.552,83.4192,161.063417676,9.33144e-06,100,-467.12338523,2.6054,0.0382234,1.0568,500.0,1834.83159123,2.84006e-06,0.9,1834.83159123,500,-467.12338523,0.002,20.1972,150.231538777,3.10437,1,-467.12338523,-453.362
1.0,-491.115,46.1854,500.0,3.50449e-18,100,-471.428818034,,0.01,1.0,500.0,2154.63919523,0.01,0.9,2154.63919523,500,-471.428818034,0.01,1.0,100.0,1.0,2,-471.428818034,-471.429
1.0,-484.937,47.8628,500.0,2.1793e-19,100,-470.605031464,,0.005,1.0,500.0,2472.99894892,0.005,0.9,2472.99894892,500,-470.605031464,0.005,1.0,200.000000102,1.0,2,-470.605031464,-471.017
1.0,-480.944,46.4363,500.0,5.43914e-20,100,-466.699581969,,0.00333333,1.0,500.0,1893.81020267,0.00333333,0.9,1893.81020267,500,-466.699581969,0.00333333,1.0,299.999969474,1.0,2,-466.699581969,-469.578
1.0,-480.04,46.2436,500.0,5.4346e-20,100,-469.132037585,,0.0025,1.0,500.0,2105.77814608,0.0025,0.9,2105.77814608,500,-469.132037585,0.0025,1.0,400.0,1.0,2,-469.132037585,-469.466
9.08249e-05,-475.195,54.5799,302.739842403,2.55167e-06,100,-465.543152885,0.648971,0.0117951,1.00863,500.0,1788.77812169,1.80096e-07,0.9,1788.77812169,500,-465.543152885,0.002,5.94842,305.503369835,1.65158,1,-465.543152885,-463.041
1.0,-492.362,43.3227,500.0,3.50449e-18,100,-473.496631667,,0.01,1.0,500.0,1895.81171797,0.01,0.9,1895.81171797,500,-473.496631667,0.01,1.0,100.0,1.0,2,-473.496631667,-473.497
1.0,-485.009,44.405,500.0,2.1793e-19,100,-469.188517583,,0.005,1.0,500.0,2078.25909441,0.005,0.9,2078.25909441,500,-469.188517583,0.005,1.0,200.000000102,1.0,2,-469.188517583,-471.343
1.0,-479.941,46.805,500.0,5.43914e-20,100,-463.433497996,,0.00333333,1.0,500.0,2612.94494226,0.00333333,0.9,2612.94494226,500,-463.433497996,0.00333333,1.0,299.999969474,1.0,2,-463.433497996,-468.706
1.0,-478.584,47.2412,500.0,5.4346e-20,100,-469.125911967,,0.0025,1.0,500.0,2378.46016297,0.0025,0.9,2378.46016297,500,-469.125911967,0.0025,1.0,400.0,1.0,2,-469.125911967,-468.811
1.0,-475.989,46.4718,500.0,5.43187e-20,100,-460.993757973,,0.002,1.0,500.0,1840.74485088,0.002,0.9,1840.74485088,500,-460.993757973,0.002,1.0,500.000006643,1.0,1,-460.993757973,-467.248
1.0,-501.78,50.6608,500.0,3.50449e-18,100,-481.312977263,,0.01,1.0,500.0,2592.44586295,0.01,0.9,2592.44586295,500,-481.312977263,0.01,1.0,100.0,1.0,2,-481.312977263,-481.313
1.0,-487.346,49.4294,500.0,2.1793e-19,100,-463.827097826,,0.005,1.0,500.0,2189.01553723,0.005,0.9,2189.01553723,500,-463.827097826,0.005,1.0,200.000000102,1.0,2,-463.827097826,-472.57
1.0,-484.528,46.5021,500.0,5.43914e-20,100,-472.251347874,,0.00333333,1.0,500.0,1616.90942435,0.00333333,0.9,1616.90942435,500,-472.251347874,0.00333333,1.0,299.999969474,1.0,2,-472.251347874,-472.464
1.0,-481.689,46.5994,500.0,5.4346e-20,100,-467.571288689,,0.0025,1.0,500.0,2202.77474609,0.0025,0.9,2202.77474609,500,-467.571288689,0.0025,1.0,400.0,1.0,2,-467.571288689,-471.241
1.0,-480.798,48.4793,500.0,5.43187e-20,100,-471.119943057,,0.002,1.0,500.0,3096.11251955,0.002,0.9,3096.11251955,500,-471.119943057,0.002,1.0,500.000006643,1.0,1,-471.119943057,-471.217
1.0,-486.922,47.4021,500.0,3.50449e-18,100,-466.352833491,,0.01,1.0,500.0,2269.6545714,0.01,0.9,2269.6545714,500,-466.352833491,0.01,1.0,100.0,1.0,2,-466.352833491,-466.353
1.0,-480.005,50.4937,500.0,2.1793e-19,100,-464.567549646,,0.005,1.0,500.0,2879.46949642,0.005,0.9,2879.46949642,500,-464.567549646,0.005,1.0,200.000000102,1.0,2,-464.567549646,-465.46
1.0,-477.59,49.0582,500.0,5.43914e-20,100,-466.2237696,,0.00333333,1.0,500.0,2141.93351234,0.00333333,0.9,2141.93351234,500,-466.2237696,0.00333333,1.0,299.999969474,1.0,2,-466.2237696,-465.715
1.0,-475.804,49.3294,500.0,5.4346e-20,100,-464.230850868,,0.0025,1.0,500.0,2537.16025089,0.0025,0.9,2537.16025089,500,-464.230850868,0.0025,1.0,400.0,1.0,2,-464.230850868,-465.344
1.0,-476.508,50.1012,500.0,5.43187e-20,100,-472.939720754,,0.002,1.0,500.0,2798.91048052,0.002,0.9,2798.91048052,500,-472.939720754,0.002,1.0,500.000006643,1.0,1,-472.939720754,-466.863
1.0,-486.92,51.1265,500.0,3.50449e-18,100,-467.062290475,,0.01,1.0,500.0,2640.32297554,0.01,0.9,2640.32297554,500,-467.062290475,0.01,1.0,100.0,1.0,2,-467.062290475,-467.062
1.0,-478.709,50.0688,500.0,2.1793e-19,100,-461.279120232,,0.005,1.0,500.0,2407.19935018,0.005,0.9,2407.19935018,500,-461.279120232,0.005,1.0,200.000000102,1.0,2,-461.279120232,-464.171
1.0,-477.12,48.7065,500.0,5.43914e-20,100,-467.406878769,,0.00333333,1.0,500.0,2117.40058629,0.00333333,0.9,2117.40058629,500,-467.406878769,0.00333333,1.0,299.999969474,1.0,2,-467.406878769,-465.249
1.0,-477.6,48.3823,500.0,5.4346e-20,100,-473.530485999,,0.0025,1.0,500.0,2217.13239447,0.0025,0.9,2217.13239447,500,-473.530485999,0.0025,1.0,400.0,1.0,2,-473.530485999,-467.32
1.0,-475.419,48.5511,500.0,5.43187e-20,100,-461.83917132,,0.002,1.0,500.0,2422.86890263,0.002,0.9,2422.86890263,500,-461.83917132,0.002,1.0,500.000006643,1.0,1,-461.83917132,-466.224
1.0,-489.481,45.5261,500.0,3.50449e-18,100,-469.667097575,,0.01,1.0,500.0,2093.56129309,0.01,0.9,2093.56129309,500,-469.667097575,0.01,1.0,100.0,1.0,2,-469.667097575,-469.667
1.0,-483.153,47.9114,500.0,2.1793e-19,100,-466.714210094,,0.005,1.0,500.0,2539.41723788,0.005,0.9,2539.41723788,500,-466.714210094,0.005,1.0,200.000000102,1.0,2,-466.714210094,-468.191
1.0,-481.91,46.7967,500.0,5.43914e-20,100,-472.697705569,,0.00333333,1.0,500.0,1985.10193145,0.00333333,0.9,1985.10193145,500,-472.697705569,0.00333333,1.0,299.999969474,1.0,2,-472.697705569,-469.693
1.0,-478.901,46.729,500.0,5.4346e-20,100,-464.206128445,,0.0025,1.0,500.0,2163.64545686,0.0025,0.9,2163.64545686,500,-464.206128445,0.0025,1.0,400.0,1.0,2,-464.206128445,-468.321
1.0,-476.527,47.0329,500.0,5.43187e-20,100,-462.034478593,,0.002,1.0,500.0,2317.64658785,0.002,0.9,2317.64658785,500,-462.034478593,0.002,1.0,500.000006643,1.0,1,-462.034478593,-467.064
1.0,-484.67,46.641,500.0,3.50449e-18,100,-465.684651273,,0.01,1.0,500.0,2197.35806522,0.01,0.9,2197.35806522,500,-465.684651273,0.01,1.0,100.0,1.0,2,-465.684651273,-465.685
1.0,-479.779,46.7472,500.0,2.1793e-19,100,-466.763446029,,0.005,1.0,500.0,2216.80532031,0.005,0.9,2216.80532031,500,-466.763446029,0.005,1.0,200.000000102,1.0,2,-466.763446029,-466.224
1.0,-478.718,45.5883,500.0,5.43914e-20,100,-468.855941671,,0.00333333,1.0,500.0,1878.43619536,0.00333333,0.9,1878.43619536,500,-468.855941671,0.00333333,1.0,299.999969474,1.0,2,-468.855941671,-467.101
1.0,-477.312,46.1473,500.0,5.4346e-20,100,-467.703382838,,0.0025,1.0,500.0,2306.19536751,0.0025,0.9,2306.19536751,500,-467.703382838,0.0025,1.0,400.0,1.0,2,-467.703382838,-467.252
0.996451,-475.261,45.7069,499.999880791,1.84348e-12,100,-462.331430118,4.6086e-07,0.00200368,0.999987,500.0,1928.8557622,0.00199293,0.9,1928.8557622,500,-462.331430118,0.002,1.00183,499.999642192,1.0,1,-462.331430118,-466.263
1.0,-488.633,45.5098,500.0,3.50449e-18,100,-467.791243753,,0.01,1.0,500.0,2092.05787061,0.01,0.9,2092.05787061,500,-467.791243753,0.01,1.0,100.0,1.0,2,-467.791243753,-467.791
1.0,-485.156,47.4605,500.0,2.1793e-19,100,-473.045655453,,0.005,1.0,500.0,2444.50018835,0.005,0.9,2444.50018835,500,-473.045655453,0.005,1.0,200.000000102,1.0,2,-473.045655453,-470.418
1.0,-478.897,48.1319,500.0,5.43914e-20,100,-459.7530084,,0.00333333,1.0,500.0,2393.12453249,0.00333333,0.9,2393.12453249,500,-459.7530084,0.00333333,1.0,299.999969474,1.0,2,-459.7530084,-466.863
1.0,-476.882,48.5586,500.0,5.4346e-20,100,-465.253738728,,0.0025,1.0,500.0,2504.82212175,0.0025,0.9,2504.82212175,500,-465.253738728,0.0025,1.0,400.0,1.0,2,-465.253738728,-466.461
1.0,-476.169,48.2584,500.0,5.43187e-20,100,-468.397539323,,0.002,1.0,500.0,2231.96631998,0.002,0.9,2231.96631998,500,-468.397539323,0.002,1.0,500.000006643,1.0,1,-468.397539323,-466.848
1.0,-483.016,51.6748,500.0,3.50449e-18,100,-463.260409252,,0.01,1.0,500.0,2697.26161113,0.01,0.9,2697.26161113,500,-463.260409252,0.01,1.0,100.0,1.0,2,-463.260409252,-463.26
1.0,-474.262,48.513,500.0,2.1793e-19,100,-457.324781396,,0.005,1.0,500.0,2039.51443198,0.005,0.9,2039.51443198,500,-457.324781396,0.005,1.0,200.000000102,1.0,2,-457.324781396,-460.293
1.0,-472.496,47.9052,500.0,5.43914e-20,100,-462.099423296,,0.00333333,1.0,500.0,2197.50624139,0.00333333,0.9,2197.50624139,500,-462.099423296,0.00333333,1.0,299.999969474,1.0,2,-462.099423296,-460.895
1.0,-471.64,48.8695,500.0,5.4346e-20,100,-463.238456378,,0.0025,1.0,500.0,2690.96844504,0.0025,0.9,2690.96844504,500,-463.238456378,0.0025,1.0,400.0,1.0,2,-463.238456378,-461.481
0.999992,-473.705,49.3237,500.0,1.75678e-17,100,-477.171594167,4.35963e-12,0.00200002,1.0,500.0,2438.66906895,0.00199998,0.9,2438.66906895,500,-477.171594167,0.002,1.00001,500.000128713,1.0,1,-477.171594167,-464.619
1.0,-481.46,45.5752,500.0,3.50449e-18,100,-462.355471808,,0.01,1.0,500.0,2098.08397041,0.01,0.9,2098.08397041,500,-462.355471808,0.01,1.0,100.0,1.0,2,-462.355471808,-462.355
1.0,-479.37,46.2898,500.0,2.1793e-19,100,-465.004977857,,0.005,1.0,500.0,2227.14378261,0.005,0.9,2227.14378261,500,-465.004977857,0.005,1.0,200.000000102,1.0,2,-465.004977857,-463.68
1.0,-473.541,45.949,500.0,5.43914e-20,100,-454.829880456,,0.00333333,1.0,500.0,2016.37806542,0.00333333,0.9,2016.37806542,500,-454.829880456,0.00333333,1.0,299.999969474,1.0,2,-454.829880456,-460.73
1.0,-473.083,46.8079,500.0,5.4346e-20,100,-465.766578558,,0.0025,1.0,500.0,2435.31033042,0.0025,0.9,2435.31033042,500,-465.766578558,0.0025,1.0,400.0,1.0,2,-465.766578558,-461.989
1.0,-473.136,48.3241,500.0,5.43187e-20,100,-467.829060234,,0.002,1.0,500.0,2914.06945792,0.002,0.9,2914.06945792,500,-467.829060234,0.002,1.0,500.000006643,1.0,1,-467.829060234,-463.157
1.0,-491.116,47.1176,500.0,3.50449e-18,100,-471.613414764,,0.01,1.0,500.0,2242.49337571,0.01,0.9,2242.49337571,500,-471.613414764,0.01,1.0,100.0,1.0,2,-471.613414764,-471.613
1.0,-480.638,46.5283,500.0,2.1793e-19,100,-462.082429027,,0.005,1.0,500.0,2085.13218758,0.005,0.9,2085.13218758,500,-462.082429027,0.005,1.0,200.000000102,1.0,2,-462.082429027,-466.848
1.0,-477.288,46.4178,500.0,5.43914e-20,100,-464.069319903,,0.00333333,1.0,500.0,2150.42363878,0.00333333,0.9,2150.42363878,500,-464.069319903,0.00333333,1.0,299.999969474,1.0,2,-464.069319903,-465.922
1.0,-474.634,47.5272,500.0,5.4346e-20,100,-460.482668937,,0.0025,1.0,500.0,2575.06192475,0.0025,0.9,2575.06192475,500,-460.482668937,0.0025,1.0,400.0,1.0,2,-460.482668937,-464.562
1.0,-473.766,47.2552,500.0,5.43187e-20,100,-465.535068998,,0.002,1.0,500.0,2150.67670261,0.002,0.9,2150.67670261,500,-465.535068998,0.002,1.0,500.000006643,1.0,1,-465.535068998,-464.757
1.0,-488.403,43.8108,500.0,3.50449e-18,100,-468.662153422,,0.01,1.0,500.0,1938.7726991,0.01,0.9,1938.7726991,500,-468.662153422,0.01,1.0,100.0,1.0,2,-468.662153422,-468.662
1.0,-488.324,45.6575,500.0,2.1793e-19,100,-478.987895927,,0.005,1.0,500.0,2218.71215576,0.005,0.9,2218.71215576,500,-478.987895927,0.005,1.0,200.000000102,1.0,2,-478.987895927,-473.825
1.0,-483.571,47.6858,500.0,5.43914e-20,100,-466.519061203,,0.00333333,1.0,500.0,2643.44836918,0.00333333,0.9,2643.44836918,500,-466.519061203,0.00333333,1.0,299.999969474,1.0,2,-466.519061203,-471.39
1.0,-482.115,50.7967,500.0,5.4346e-20,100,-468.206783569,,0.0025,1.0,500.0,3527.07908251,0.0025,0.9,3527.07908251,500,-468.206783569,0.0025,1.0,400.0,1.0,2,-468.206783569,-470.594
1.0,-481.634,50.0974,500.0,5.43187e-20,100,-474.26926471,,0.002,1.0,500.0,2239.11757453,0.002,0.9,2239.11757453,500,-474.26926471,0.002,1.0,500.000006643,1.0,1,-474.26926471,-471.329
1.0,-480.6,46.3561,500.0,3.50449e-18,100,-461.947088366,,0.01,1.0,500.0,2170.59381058,0.01,0.9,2170.59381058,500,-461.947088366,0.01,1.0,100.0,1.0,2,-461.947088366,-461.947
1.0,-482.959,50.6227,500.0,2.1793e-19,100,-473.759365558,,0.005,1.0,500.0,2936.02905249,0.005,0.9,2936.02905249,500,-473.759365558,0.005,1.0,200.000000102,1.0,2,-473.759365558,-467.853
1.0,-478.158,48.7152,500.0,5.43914e-20,100,-461.765480353,,0.00333333,1.0,500.0,1989.39002954,0.00333333,0.9,1989.39002954,500,-461.765480353,0.00333333,1.0,299.999969474,1.0,2,-461.765480353,-465.824
1.0,-475.552,48.1181,500.0,5.4346e-20,100,-462.007678045,,0.0025,1.0,500.0,2152.48742558,0.0025,0.9,2152.48742558,500,-462.007678045,0.0025,1.0,400.0,1.0,2,-462.007678045,-464.87
1.0,-476.21,48.829,500.0,5.43187e-20,100,-471.51857385,,0.002,1.0,500.0,2651.11166103,0.002,0.9,2651.11166103,500,-471.51857385,0.002,1.0,500.000006643,1.0,1,-471.51857385,-466.2
1.0,-482.586,46.1789,500.0,3.50449e-18,100,-462.399076717,,0.01,1.0,500.0,2154.02671759,0.01,0.9,2154.02671759,500,-462.399076717,0.01,1.0,100.0,1.0,2,-462.399076717,-462.399
1.0,-476.954,44.9751,500.0,2.1793e-19,100,-462.371160999,,0.005,1.0,500.0,1932.35685611,0.005,0.9,1932.35685611,500,-462.371160999,0.005,1.0,200.000000102,1.0,2,-462.371160999,-462.385
1.0,-478.347,43.6255,500.0,5.43914e-20,100,-474.584841955,,0.00333333,1.0,500.0,1580.62898664,0.00333333,0.9,1580.62898664,500,-474.584841955,0.00333333,1.0,299.999969474,1.0,2,-474.584841955,-466.452
1.0,-478.161,43.2316,500.0,5.4346e-20,100,-472.083325947,,0.0025,1.0,500.0,1760.13985074,0.0025,0.9,1760.13985074,500,-472.083325947,0.0025,1.0,400.0,1.0,2,-472.083325947,-467.86
1.0,-477.946,44.8019,500.0,5.43187e-20,100,-472.222212814,,0.002,1.0,500.0,2570.62236804,0.002,0.9,2570.62236804,500,-472.222212814,0.002,1.0,500.000006643,1.0,1,-472.222212814,-468.732
1.0,-489.723,47.974,500.0,3.50449e-18,100,-469.777807954,,0.01,1.0,500.0,2324.755596,0.01,0.9,2324.755596,500,-469.777807954,0.01,1.0,100.0,1.0,2,-469.777807954,-469.778
1.0,-482.113,48.3919,500.0,2.1793e-19,100,-466.240227298,,0.005,1.0,500.0,2399.79429253,0.005,0.9,2399.79429253,500,-466.240227298,0.005,1.0,200.000000102,1.0,2,-466.240227298,-468.009
1.0,-478.934,48.5873,500.0,5.43914e-20,100,-466.237100011,,0.00333333,1.0,500.0,2420.7202777,0.00333333,0.9,2420.7202777,500,-466.237100011,0.00333333,1.0,299.999969474,1.0,2,-466.237100011,-467.418
1.0,-478.074,47.4994,500.0,5.4346e-20,100,-470.148704891,,0.0025,1.0,500.0,1956.59131551,0.0025,0.9,1956.59131551,500,-470.148704891,0.0025,1.0,400.0,1.0,2,-470.148704891,-468.101
1.0,-476.173,48.0468,500.0,5.43187e-20,100,-463.668996559,,0.002,1.0,500.0,2527.25462239,0.002,0.9,2527.25462239,500,-463.668996559,0.002,1.0,500.000006643,1.0,1,-463.668996559,-467.215
1.0,-489.07,55.3836,500.0,3.50449e-18,100,-468.400450576,,0.01,1.0,500.0,3098.32321062,0.01,0.9,3098.32321062,500,-468.400450576,0.01,1.0,100.0,1.0,2,-468.400450576,-468.4
1.0,-482.255,52.8372,500.0,2.1793e-19,100,-466.877791646,,0.005,1.0,500.0,2540.44411995,0.005,0.9,2540.44411995,500,-466.877791646,0.005,1.0,200.000000102,1.0,2,-466.877791646,-467.639
1.0,-476.881,50.7722,500.0,5.43914e-20,100,-459.563179255,,0.00333333,1.0,500.0,2127.71442194,0.00333333,0.9,2127.71442194,500,-459.563179255,0.00333333,1.0,299.999969474,1.0,2,-459.563179255,-464.947
1.0,-477.21,50.2657,500.0,5.4346e-20,100,-470.839910389,,0.0025,1.0,500.0,2370.77124745,0.0025,0.9,2370.77124745,500,-470.839910389,0.0025,1.0,400.0,1.0,2,-470.839910389,-466.42
