MinBehavPdf,TimeElapsed,MinTargetPdf,OptimizationReturnMin,MinIW,OptimizationReturnMean,EpRewMean,EmpiricalD2Arithmetic,InitialReturnMax,EpisodesSoFar,ESSRenyiHarmonic,OptimizationReturnMax,WReturnMean,LearnableVariance,MeanD2-0,MeanEntropy,EpLenMean,Iteration,ReturnMeanIW,Bound,Epsilon,Penalization,InitialReturnMean,MeanIW,TimestepsSoFar,DivergenceHarmonic,InitialBound,StdWReturnMean,EmpiricalD2Harmonic,MaxIW,Inner Iteration,ReturnStepMaxmin,ESSRenyiArithmetic,StdIW,VarianceInitializer,InitialReturnStd,EpThisIter,Weights,InitialReturnMin,ReturnStepMax
-157.23306,2881.938235282898,-160.8779,,5.918792e-17,931.872,2271.428153109355,4042904.8,3899.3472,8536,2.720816e-06,2559.791,17903.953,,4042904.8,0.41894197,228.1818181818182,78,17903.953,-inf,1.0,True,2271.428,0.006045176,1267623,inf,-inf,,4042904.8,0.06513702,6,10.0,2.720816e-06,0.018687615,-1.0,781.14325,11,[-0.181  0.658 -1.941 -1.854],1339.5562,10.0
-206.1763,2890.0638353824615,-215.90244,,1.6217284e-10,1159.9031,2269.5085493935953,2701074.5,4228.9653,8547,4.0724535e-06,3119.3599,19425782.0,,2701074.5,0.41894197,228.0,78,19425782.0,-inf,1.0,True,2269.5085,9.841627,1270131,inf,-inf,,2701074.5,107.87951,7,10.0,4.0724535e-06,31.002398,-1.0,910.3334,11,[-0.181  0.658 -1.941 -1.854],1109.6056,10.0
-188.59811,2897.983246564865,-200.0321,,1.171014e-10,1011.5649,2171.4668733535455,982594.4,3989.3413,8558,1.1194854e-05,2829.4395,131948.0,,982594.4,0.41894197,218.1818181818182,78,131948.0,-inf,1.0,True,2171.467,0.09536055,1272531,inf,-inf,,982594.3,1.0167246,8,10.0,1.1194854e-05,0.29144958,-1.0,842.5106,11,[-0.181  0.658 -1.941 -1.854],1159.902,10.0
-149.23213,2906.3993043899536,-160.64586,,5.085013e-14,964.36914,2164.1135301709382,2370274.8,3279.5208,8569,4.640812e-06,2079.7764,233189920.0,,2370274.8,0.41894197,217.45454545454547,78,233189920.0,-inf,1.0,True,2164.1135,161.96727,1274923,inf,-inf,,2370274.8,1781.3156,9,10.0,4.640812e-06,512.0829,-1.0,610.4462,11,[-0.181  0.658 -1.941 -1.854],1199.7444,10.0
-119.558105,2913.978268146515,-119.98662,,8.799578e-11,788.1516,2107.8657680954766,602236.6,2879.6023,8580,1.8265246e-05,1559.8882,347497.62,,602236.6,0.41894197,211.8181818181818,78,347497.62,-inf,1.0,True,2107.8655,0.044509485,1277253,inf,-inf,,602236.6,0.4244228,10,10.0,1.8265246e-05,0.12155883,-1.0,474.1712,11,[-0.181  0.658 -1.941 -1.854],1319.7141,10.0
-136.77805,2922.8484687805176,-136.77805,,0.35051385,958.47876,2207.746589912898,1.0,3119.5708,8591,11.0,1870.303,5182771.5,,1.0,0.41894197,221.8181818181818,79,296610840000000.0,-6.0034438e+22,1.0,True,2207.7466,49989284.0,1279693,1.25584336e+33,-6876865.0,,1.0,538604540.0,1,10.0,11.0,154544600.0,-1.0,555.54193,11,[-0.181  0.658 -1.941 -1.854],1249.2678,10.0
-78.26254,2927.8186118602753,-82.97153,,1.8210149e-11,473.51358,1253.341968109432,90114.664,1659.8073,8602,0.0001220667,879.9789,94045.164,,90114.664,0.41894197,126.36363636363636,79,94045.164,-4.9762925e+22,1.0,True,1253.3419,0.059127446,1281083,1.0767012e+34,-4.9762925e+22,,90114.664,0.45582235,2,9.999999,0.0001220667,0.13257153,-1.0,278.7279,11,[-0.288  0.684 -1.943 -1.795],779.82837,9.999999
-117.47267,2932.809769153595,-122.81361,,2.1722267e-08,579.04584,1528.813553577653,213375.5,2409.7036,8613,5.1552306e-05,1459.9358,2280321.2,,213375.5,0.41894197,153.9090909090909,79,2280321.2,-4.306583e+23,1.0,True,1528.8136,1.0726762,1282776,1.8152024e+35,-4.306583e+23,,213375.52,7.476213,3,10.0,5.155231e-05,2.2874973,-1.0,466.6189,11,[-0.288  0.684 -1.943 -1.795],949.76776,10.0
-93.12689,2937.8368175029755,-99.58794,,1.3403035e-08,558.1731,1387.9099828355738,156032.23,2199.7412,8624,7.049825e-05,1370.0043,33063.008,,156032.23,0.41894197,139.8181818181818,79,33063.008,-1.7104563e+23,1.0,True,1387.91,0.021226553,1284314,4.1233624e+34,-1.7104563e+23,,156032.23,0.23213197,4,9.999997,7.049825e-05,0.066694856,-1.0,324.936,11,[-0.288  0.684 -1.943 -1.795],829.73694,9.999997
-95.94359,2943.291441679001,-97.0276,,2.7787534e-09,513.636,1553.426322679323,131103.58,2189.7227,8635,8.390313e-05,1149.9324,40973.652,,131103.58,0.41894197,156.36363636363637,79,40973.652,-3.2067327e+22,1.0,True,1553.4263,0.010747001,1286034,1.4759885e+33,-3.2067327e+22,,131103.58,0.1144028,5,10.0,8.390313e-05,0.032794584,-1.0,387.3785,11,[-0.288  0.684 -1.943 -1.795],1039.7903,10.0
-231.3139,2949.342192173004,-235.07297,,5.0621026e-12,654.52527,1834.2515847934214,982993.4,4889.103,8646,1.1190309e-05,3709.3767,27528.797,,982993.4,0.41894197,184.45454545454547,79,27528.797,-inf,1.0,True,1834.2516,0.010222799,1288063,inf,-inf,,982993.4,0.09243863,6,9.999999,1.1190309e-05,0.026519993,-1.0,1030.2833,11,[-0.288  0.684 -1.943 -1.795],1179.7263,9.999999
-114.245056,2955.407717227936,-125.61532,,8.604134e-11,596.2754,1636.0757227758752,502611.9,2729.4546,8657,2.1885675e-05,1689.6543,703.0392,,502611.9,0.41894197,164.63636363636363,79,703.0392,-inf,1.0,True,1636.0757,0.00039404508,1289874,inf,-inf,,502611.88,0.0035799714,7,9.999998,2.1885673e-05,0.0010188784,-1.0,569.2238,11,[-0.288  0.684 -1.943 -1.795],1039.8003,9.999998
-82.18452,2959.427339553833,-83.99574,,2.4412998e-11,340.80725,1190.6662442571737,65245.062,1899.7242,8668,0.00016859513,1049.8652,1044362.2,,65245.062,0.41894197,120.0909090909091,79,1044362.2,-5.903722e+21,1.0,True,1190.6661,0.58803076,1291195,8.830869e+31,-5.903722e+21,,65245.062,6.4415064,8,10.0,0.00016859513,1.8510473,-1.0,288.43213,11,[-0.288  0.684 -1.943 -1.795],849.859,10.0
-137.81519,2966.8182208538055,-140.4444,,1.5734837e-09,932.54474,1922.424231290511,236944.77,3399.206,8679,4.642432e-05,2409.3267,947286.06,,236944.77,0.41894197,193.27272727272728,79,947286.06,-1.5376407e+24,1.0,True,1922.4243,0.17968914,1293321,5.844047e+35,-1.5376407e+24,,236944.77,1.8731556,9,10.0,4.642432e-05,0.53618497,-1.0,677.3276,11,[-0.288  0.684 -1.943 -1.795],989.8794,10.0
-119.336975,2972.74426984787,-125.21774,,3.9624038e-06,623.5244,1663.3505392834109,794801.0,2909.7195,8690,1.3839943e-05,1869.8933,6747.624,,794801.0,0.41894197,167.36363636363637,79,6747.624,-inf,1.0,True,1663.3507,0.0035996465,1295162,inf,-inf,,794801.0,0.021001387,10,10.0,1.3839943e-05,0.0059990394,-1.0,637.4449,11,[-0.288  0.684 -1.943 -1.795],1039.8262,10.0
-176.26663,2979.1018476486206,-176.26663,,47.07804,829.80786,1709.6927240409734,1.0,3929.429,8701,11.0,3049.544,3653368.5,,1.0,0.41894197,172.0,80,111898440000.0,-3.976936e+21,1.0,True,1709.6929,52948.91,1297054,2.18924e+30,-6341222.0,,1.0,191396.36,1,9.999999,11.0,68559.03,-1.0,854.58704,11,[-0.288  0.684 -1.943 -1.795],879.8849,9.999999
-191.89288,2988.044717311859,-220.81061,,7.627524e-26,901.8402,2301.3821270618905,6472561300000000.0,4549.17,8712,1.6994817e-15,3149.628,392142.5,,6472561300000000.0,0.41894197,231.1818181818182,80,392142.5,-inf,1.0,True,2301.382,0.17673233,1299597,inf,-inf,,6472561300000000.0,1.9440324,2,10.0,1.6994817e-15,0.55886936,-1.0,967.922,11,[-0.168  0.718 -1.942 -1.804],1399.5419,10.0
-207.21822,2994.216251850128,-212.54774,,2.2500443e-25,1739.5868,1739.586965758783,2376656400000000.0,4999.1167,8723,4.628351e-15,4999.1167,587.3003,,2376656400000000.0,0.41894197,174.9090909090909,80,587.3003,-inf,1.0,True,1739.5868,0.15274096,1301521,inf,-inf,,2376656400000000.0,0.8501751,3,9.999998,4.628351e-15,0.30756247,-1.0,1450.7814,11,[-0.168  0.718 -1.942 -1.804],,9.999998
-217.97887,3003.980397939682,-220.698,,6.141933e-23,1025.3212,2584.8605421017523,902712200000000.0,4999.0737,8734,1.2185501e-14,3439.5344,95368.47,,902712200000000.0,0.41894197,259.45454545454544,80,95368.47,-inf,1.0,True,2584.8604,0.023123704,1304375,inf,-inf,,902712200000000.0,0.25001216,4,10.0,1.2185501e-14,0.0717592,-1.0,907.31586,11,[-0.168  0.718 -1.942 -1.804],1559.5393,10.0
-118.52077,3011.249664545059,-135.64607,,3.7708215e-16,1902.452,1952.3692558437303,25932020000000.0,3069.4805,8745,4.24186e-13,3019.5632,2827.0564,,25932020000000.0,0.41894197,196.27272727272728,80,2827.0564,-inf,1.0,True,1952.3693,0.078115776,1306534,inf,-inf,,25932020000000.0,0.85436374,5,9.999998,4.24186e-13,0.24547517,-1.0,788.83105,11,[-0.168  0.718 -1.942 -1.804],49.91729,9.999998
-140.13196,3019.8572568893433,-153.88873,,7.799506e-18,1947.997,2257.7450098628838,635738840000000.0,3499.3464,8756,1.7302703e-14,3189.5984,14331.963,,635738840000000.0,0.41894197,226.8181818181818,80,14331.963,-inf,1.0,True,2257.745,0.0072130966,1309029,inf,-inf,,635738840000000.0,0.04773095,6,10.0,1.7302703e-14,0.015682248,-1.0,833.8833,11,[-0.168  0.718 -1.942 -1.804],309.748,10.0
-185.06845,3028.256189584732,-196.73685,,2.6747323e-21,1130.7118,2540.419381112108,430251170000000.0,4539.64,8767,2.5566463e-14,3129.9326,292.14496,,430251170000000.0,0.41894197,255.0909090909091,80,292.14496,-inf,1.0,True,2540.4194,3.756196e-05,1311835,inf,-inf,,430251130000000.0,0.0004129725,7,10.0,2.5566461e-14,0.00011871525,-1.0,771.49744,11,[-0.168  0.718 -1.942 -1.804],1409.7075,10.0
-182.59064,3037.080230951309,-198.81816,,3.022269e-20,1146.0833,2685.789942913437,74692640000000.0,4338.5703,8778,1.4727019e-13,2798.8638,51.38182,,74692640000000.0,0.41894197,269.6363636363636,80,51.38182,-inf,1.0,True,2685.79,1.6223074e-05,1314801,inf,-inf,,74692640000000.0,0.0001783968,8,10.0,1.4727019e-13,5.128384e-05,-1.0,812.5356,11,[-0.168  0.718 -1.942 -1.804],1539.7067,10.0
-218.02432,3047.779606819153,-240.85916,,1.1292869e-29,1006.03925,2945.8033305985155,1.433251e+17,4998.964,8789,7.6748597e-17,3059.1997,3499977.5,,1.433251e+17,0.41894197,295.54545454545456,80,3499977.5,-inf,1.0,True,2945.8035,0.93015367,1318052,inf,-inf,,1.43325094e+17,10.231487,9,10.0,7.674859e-17,2.94134,-1.0,963.1525,11,[-0.168  0.718 -1.942 -1.804],1939.7642,10.0
-191.4935,3057.941255569458,-205.56172,,7.631356e-21,1033.4363,2783.1902724578113,1155914600000000.0,4239.1772,8800,9.516274e-15,2489.4233,19.890047,,1155914600000000.0,0.41894197,279.3636363636364,80,19.890047,-inf,1.0,True,2783.1904,3.1578986e-06,1321125,inf,-inf,,1155914600000000.0,3.4733992e-05,10,10.0,9.516274e-15,9.985237e-06,-1.0,781.19305,11,[-0.168  0.718 -1.942 -1.804],1749.754,10.0
-205.13072,3067.410983324051,-205.13072,,0.06582042,1061.6316,2631.2107933775505,1.0,4998.9165,8811,11.0,3429.3374,8004105.0,,1.0,0.41894197,264.09090909090907,81,88063410000000.0,-2.7256137e+21,1.0,True,2631.2107,13817146.0,1324030,3.9258982e+29,-12354220.0,,1.0,150703650.0,1,10.0,11.0,43288536.0,-1.0,1039.632,11,[-0.168  0.718 -1.942 -1.804],1569.5792,10.0
-200.01155,3078.5857627391815,-205.62126,,9.9358324e-20,2945.7336,3205.5649787857687,21678678000000.0,4999.189,8822,5.07411e-13,4739.358,77708390000.0,,21678678000000.0,0.41894197,321.45454545454544,81,77708390000.0,-inf,1.0,True,3205.565,9372.918,1327566,inf,-inf,,21678678000000.0,103101.82,2,10.0,5.07411e-13,29639.684,-1.0,1460.4067,11,[-0.095  0.794 -1.935 -1.738],259.8312,10.0
-236.57103,3088.220175266266,-252.58011,,1.2436285e-14,2365.9268,2565.7559436986276,918601400000.0,4998.2607,8833,1.1974725e-11,4798.4316,29738.812,,918601400000.0,0.41894197,257.54545454545456,81,29738.812,-inf,1.0,True,2565.756,0.016552847,1330399,inf,-inf,,918601470000.0,0.076253615,3,10.0,1.1974726e-11,0.026683718,-1.0,1609.3462,11,[-0.095  0.794 -1.935 -1.738],199.82915,10.0
-203.65009,3099.323867559433,-221.71553,,1.7860662e-18,2452.2842,3001.924725025996,215436480000000.0,4999.2363,8844,5.1059133e-14,4449.5957,32662.469,,215436480000000.0,0.41894197,301.0,81,32662.469,-inf,1.0,True,3001.9248,0.09033238,1333710,inf,-inf,,215436480000000.0,0.9753828,4,10.0,5.1059133e-14,0.27991283,-1.0,1650.9061,11,[-0.095  0.794 -1.935 -1.738],549.64075,10.0
-204.98584,3110.1957173347473,-226.9653,,9.231144e-24,2534.9587,2984.7693398581905,5800549300000000.0,4998.2666,8855,1.896372e-15,4548.456,9414.528,,5800549300000000.0,0.41894197,299.45454545454544,81,9414.528,-inf,1.0,True,2984.7693,0.0020805693,1337004,inf,-inf,,5800549300000000.0,0.012417968,5,10.0,1.896372e-15,0.0040657446,-1.0,1369.4944,11,[-0.095  0.794 -1.935 -1.738],449.8105,10.0
-214.41438,3123.725620508194,-228.60352,,7.4061725e-26,2811.353,3490.888012596969,884918500000000.0,4999.0938,8866,1.2430524e-14,4319.5586,184259.89,,884918500000000.0,0.41894197,350.0,81,184259.89,-inf,1.0,True,3490.8882,0.011263893,1340854,inf,-inf,,884918500000000.0,0.12285995,6,10.0,1.2430524e-14,0.03529096,-1.0,1090.3866,11,[-0.095  0.794 -1.935 -1.738],679.53503,10.0
-221.44493,3134.8498294353485,-250.1413,,9.532087e-26,3105.4595,3305.339000339729,53451990000000.0,4998.3804,8877,2.0579214e-13,4798.501,924903400.0,,53451990000000.0,0.41894197,331.3636363636364,81,924903400.0,-inf,1.0,True,3305.339,251.02548,1344499,inf,-inf,,53451990000000.0,2761.272,7,10.0,2.0579214e-13,793.8097,-1.0,1839.2869,11,[-0.095  0.794 -1.935 -1.738],199.87918,10.0
-220.46144,3147.269300699234,-230.22972,,3.099594e-23,3348.4482,3588.298192850749,3622384300000000.0,4999.0234,8888,3.0366739e-15,4759.1733,24994.17,,3622384300000000.0,0.41894197,359.6363636363636,81,24994.17,-inf,1.0,True,3588.2983,0.004126896,1348455,inf,-inf,,3622384300000000.0,0.025946114,8,10.0,3.0366739e-15,0.008795173,-1.0,1602.8137,11,[-0.095  0.794 -1.935 -1.738],239.85,10.0
-200.16605,3159.182441711426,-209.04454,,2.2809061e-24,2673.9666,3403.649960589654,691127800000000.0,4998.411,8899,1.5916013e-14,4268.7275,9232.369,,691127800000000.0,0.41894197,341.3636363636364,81,9232.369,-inf,1.0,True,3403.65,0.00075039867,1352210,inf,-inf,,691127800000000.0,0.0075988322,9,10.0,1.5916013e-14,0.0021705925,-1.0,1122.6421,11,[-0.095  0.794 -1.935 -1.738],729.68335,10.0
-212.47047,3169.5565927028656,-221.22997,,2.576092e-23,2878.3804,3098.213264553851,3500895000000000.0,4999.074,8910,3.1420537e-15,4779.241,9692.415,,3500895000000000.0,0.41894197,310.72727272727275,81,9692.415,-inf,1.0,True,3098.2131,0.19384952,1355628,inf,-inf,,3500895000000000.0,2.1182523,10,9.999999,3.1420537e-15,0.6085598,-1.0,1650.2185,11,[-0.095  0.794 -1.935 -1.738],219.833,9.999999
-200.04657,3181.6035084724426,-200.04657,,0.3042391,2374.2139,3863.3938703796607,1.0,4999.04,8921,11.0,3509.86,16059803.0,,1.0,0.41894197,387.1818181818182,82,779989600.0,-15133363000000.0,1.0,True,3863.3938,44.27747,1359887,12100228000000.0,-20410160.0,,1.0,342.38556,1,10.0,11.0,96.22535,-1.0,1064.8899,11,[-0.095  0.794 -1.935 -1.738],1489.1799,10.0
-149.12242,3192.3564150333405,-148.68257,,1.7302216e-05,536.2678,2595.7533716083412,1519.5294,3188.8315,8932,0.0072390833,1129.346,2179226.8,,1519.5294,0.41894197,260.6363636363636,82,2179226.8,-3.715333e+16,1.0,True,2595.7534,0.23643945,1362754,4.405377e+20,-3.715333e+16,,1519.5294,2.4101758,2,10.0,0.0072390833,0.68918514,-1.0,400.94992,11,[-0.142  0.754 -1.936 -1.736],2059.4856,10.0
-169.92673,3202.785192966461,-171.99635,,1.139291e-06,1340.7755,2740.2682863697905,1059.5673,3669.1934,8943,0.010381597,2269.7007,3185139.0,,1059.5673,0.41894197,275.09090909090907,82,3185139.0,-2.0880918e+16,1.0,True,2740.2686,1.6156453,1365780,7.938358e+19,-2.0880918e+16,,1059.5673,17.750595,3,10.0,0.010381597,5.1023216,-1.0,691.872,11,[-0.142  0.754 -1.936 -1.736],1399.4927,10.0
-218.59502,3211.7378096580505,-220.03929,,3.8621447e-08,2374.8542,2374.854247547837,1229.7413,4998.792,8954,0.008944971,4998.792,532269.9,,1229.7413,0.41894197,238.45454545454547,82,532269.9,-1.533526e+17,1.0,True,2374.8542,0.58558583,1368403,1.2428993e+21,-1.533526e+17,,1229.7413,4.087604,4,9.999999,0.008944971,1.1646051,-1.0,1521.7362,11,[-0.142  0.754 -1.936 -1.736],,9.999999
-217.3048,3222.691332101822,-216.01205,,7.4667774e-08,1669.8965,2759.4682278786477,903.64026,4999.1157,8965,0.012172986,3909.544,34439250.0,,903.64026,0.41894197,276.8181818181818,82,34439250.0,-4.437364e+16,1.0,True,2759.4685,1.526722,1371448,1.0403783e+20,-4.437364e+16,,903.64026,13.269653,5,9.999999,0.012172986,3.7679772,-1.0,1182.9163,11,[-0.142  0.754 -1.936 -1.736],1089.5718,9.999999
-203.06712,3232.073553085327,-202.85898,,1.9452644e-07,1737.1971,2706.6592083246833,1413.75,4998.9863,8976,0.007780725,4029.5242,4024404.8,,1413.75,0.41894197,271.54545454545456,82,4024404.8,-1.2786978e+17,1.0,True,2706.6592,0.63109756,1374435,8.640165e+20,-1.2786978e+17,,1413.75,4.4983716,6,9.999999,0.007780725,1.3137422,-1.0,1211.1991,11,[-0.142  0.754 -1.936 -1.736],969.4621,9.999999
-162.42984,3241.7608902454376,-168.64215,,2.752403e-07,1535.6909,2744.74296261544,3370.1616,3819.2014,8987,0.0032639385,2610.1494,83765910.0,,3370.1616,0.41894197,275.54545454545456,82,83765910.0,-1.7688913e+18,1.0,True,2744.743,8.975129,1377466,4.853175e+23,-1.7688913e+18,,3370.1616,67.142525,7,10.0,0.0032639385,20.204538,-1.0,826.8248,11,[-0.142  0.754 -1.936 -1.736],1209.0521,10.0
-223.02248,3252.551555633545,-224.83005,,1.2710763e-08,1941.6968,2881.0477453206026,1861.507,4998.6216,8998,0.0059091914,4059.2708,104945060.0,,1861.507,0.41894197,289.09090909090907,82,104945060.0,-7.9160494e+17,1.0,True,2881.0476,9.195084,1380646,3.3123018e+22,-7.9160494e+17,,1861.5068,29.363745,8,10.0,0.005909191,12.217018,-1.0,1216.513,11,[-0.142  0.754 -1.936 -1.736],939.3509,10.0
-169.3907,3262.4635977745056,-168.3961,,1.0649054e-06,757.10834,2616.5623063083735,4512.5215,4168.5728,9009,0.0024376616,2309.1187,19524700.0,,4512.5215,0.41894197,262.72727272727275,82,19524700.0,-2.349711e+18,1.0,True,2616.5625,2.3413076,1383536,6.033834e+23,-2.349711e+18,,4512.5215,18.398088,9,10.0,0.0024376616,5.4906764,-1.0,754.25757,11,[-0.142  0.754 -1.936 -1.736],1859.454,10.0
-175.48013,3272.2630920410156,-177.80096,,7.1410186e-06,2360.507,2550.3219313672603,1616.6243,4099.216,9020,0.0068043023,3909.401,59101.016,,1616.6243,0.41894197,256.09090909090907,82,59101.016,-5.627789e+16,1.0,True,2550.322,0.70552534,1386353,3.7015733e+20,-5.627789e+16,,1616.6243,7.7338486,10,10.0,0.0068043023,2.222555,-1.0,1042.4917,11,[-0.142  0.754 -1.936 -1.736],189.81503,10.0
-208.04341,3283.004093647003,-208.04341,,0.057701156,2276.044,2985.6721024065455,1.0,4999.2905,9031,11.0,4289.6626,10488688.0,,1.0,0.41894197,299.45454545454544,83,6043797500.0,-16768878000000.0,1.0,True,2985.672,837.6881,1389647,14844834000000.0,-14839460.0,,1.0,7279.2017,1,9.999999,11.0,2107.0334,-1.0,1254.7709,11,[-0.142  0.754 -1.936 -1.736],709.6279,9.999999
-187.68124,3290.720178604126,-186.94179,,0.00029158843,938.0346,2337.7281393152293,786.47906,4998.97,9042,0.013986386,3599.2766,10160256.0,,786.47906,0.41894197,234.72727272727272,83,9998985.0,-1.2403161e+16,1.0,True,2337.7283,0.43125427,1392229,8.129363e+18,-1.2423747e+16,,786.47906,4.3182926,2,9.999999,0.013986386,1.2300982,-1.0,893.59015,11,[-0.201  0.741 -1.951 -1.746],1399.6936,9.999999
-126.2452,3299.065901517868,-129.12416,,2.5741875e-07,743.51373,2163.2302012737105,768.97833,2719.3804,9053,0.014304695,1299.664,4262331.0,,768.97833,0.41894197,217.36363636363637,83,4262331.0,-1.0136611e+16,1.0,True,2163.2302,0.69005543,1394620,6.2003994e+19,-1.0136611e+16,,768.97833,7.5355973,3,10.0,0.014304695,2.1647952,-1.0,378.83505,11,[-0.201  0.74  -1.951 -1.745],1419.7164,10.0
-115.04822,3305.7201731204987,-116.53483,,5.1774205e-06,647.2754,1966.9389714206302,1709.5281,2759.5435,9064,0.006434525,1439.8799,1004811260.0,,1709.5281,0.41894197,197.72727272727272,83,1004811260.0,-1.2539677e+18,1.0,True,1966.939,142.09325,1396795,8.948241e+23,-1.2539677e+18,,1709.528,1559.9148,4,9.999999,0.0064345244,448.3554,-1.0,455.0128,11,[-0.201  0.74  -1.951 -1.745],1319.6636,9.999999
-126.15518,3312.106251001358,-127.22805,,3.6462736e-06,639.87946,1999.5625663614185,782.2453,2909.4963,9075,0.014062084,1549.8132,1368380.5,,782.2453,0.41894197,201.0,83,1299875.5,-1.4943888e+16,1.0,True,1999.5625,0.18298548,1399006,1.0284184e+20,-5394057000000000.0,,782.24536,1.0501841,5,10.0,0.014062085,0.35947913,-1.0,481.94672,11,[-0.201  0.74  -1.951 -1.745],1359.6831,10.0
-203.46,3320.325793981552,-201.97476,,3.1862623e-06,1218.0833,2677.6778926166608,1631.145,4268.981,9086,0.006743729,2809.3862,34420200.0,,1631.145,0.41894197,268.8181818181818,83,34420200.0,-5.935494e+17,1.0,True,2677.678,1.9165944,1401963,3.5005066e+22,-5.935494e+17,,1631.145,19.501463,6,9.999999,0.006743729,5.5786586,-1.0,1030.9867,11,[-0.204  0.746 -1.954 -1.761],1459.5946,9.999999
-119.40787,3325.7189354896545,-123.986275,,3.209038e-05,1292.6953,1972.3980482101344,812.9373,2819.587,9097,0.013531178,2139.8843,801562.6,,812.9373,0.41894197,198.27272727272728,83,801562.6,-1.6192235e+16,1.0,True,1972.3981,1.6018231,1404144,1.3689437e+20,-1.6192235e+16,,812.9373,17.460339,7,10.0,0.013531178,5.014956,-1.0,595.13043,11,[-0.204  0.746 -1.954 -1.761],679.7027,10.0
-174.29443,3331.7121698856354,-171.68277,,1.4828176e-07,759.0375,2188.5706037889286,858.948,4428.5205,9108,0.012806363,2998.9873,331316700.0,,858.948,0.41894197,219.9090909090909,83,317862620.0,-7829321700000000.0,1.0,True,2188.5706,16.363544,1406563,5.2592945e+18,-7974077600000000.0,,858.948,178.01802,8,9.999999,0.012806363,51.12214,-1.0,918.6908,11,[-0.204  0.746 -1.954 -1.761],1429.5331,9.999999
-123.294716,3338.623118877411,-128.90369,,1.4421561e-06,919.8859,2219.5414461588666,697.99945,3009.7573,9119,0.015759325,1710.1018,16101.291,,697.99945,0.41894197,223.0,83,16101.291,-7288077400000000.0,1.0,True,2219.5415,0.003143887,1409016,2.1360628e+19,-7288077400000000.0,,697.99945,0.02095897,9,10.0,0.015759325,0.00622476,-1.0,435.8538,11,[-0.204  0.746 -1.953 -1.758],1299.6555,10.0
-136.86307,3345.956873893738,-138.1187,,3.6920264e-07,1055.4075,2504.9554474788106,1208.8862,3698.9526,9130,0.009099285,2249.4048,1042748.5,,1208.8862,0.41894197,251.54545454545453,83,1042748.5,-4.2879064e+16,1.0,True,2504.9553,0.16550699,1411783,3.241077e+20,-4.2879064e+16,,1208.8862,1.6014861,10,10.0,0.009099285,0.45562276,-1.0,574.1776,11,[-0.204  0.746 -1.953 -1.758],1449.548,10.0
-112.08786,3350.182059764862,-112.08786,,0.110023454,821.87036,1751.434081534474,1.0,2489.7903,9141,11.0,1560.2266,3255909.5,,1.0,0.41894197,176.1818181818182,84,39550988.0,-42224673000.0,1.0,True,1751.4341,13.418227,1413721,1528204800.0,-4335037.0,,1.0,84.06281,1,10.0,11.0,22.7328,-1.0,434.03723,11,[-0.204  0.746 -1.953 -1.758],929.5637,10.0
-96.64143,3354.417315721512,-98.44582,,5.5377204e-06,827.33435,1736.990920904809,240.51622,2559.699,9152,0.04573496,1650.0424,3240404.0,,240.51622,0.41894197,174.72727272727272,84,3192149.5,-66277040000000.0,1.0,True,1736.991,0.8342111,1415643,3376638300000000.0,-67188390000000.0,,240.51622,4.7438025,2,10.0,0.04573496,1.7411898,-1.0,552.3996,11,[-0.262  0.725 -1.955 -1.764],909.6566,10.0
-100.7358,3358.7603986263275,-101.44417,,7.0001747e-06,372.61447,1572.4921959687097,182.67897,2209.6387,9163,0.06021492,1009.761,665420.9,,182.67897,0.41894197,158.27272727272728,84,646818.25,-11830168000000.0,1.0,True,1572.4922,0.1367758,1417384,193736130000000.0,-12293734000000.0,,182.67897,1.2524832,3,9.999997,0.06021492,0.35864425,-1.0,305.5544,11,[-0.262  0.725 -1.955 -1.761],1199.8777,9.999997
-118.103775,3363.887559890747,-119.61838,,7.903215e-05,501.08118,1740.6314812541982,231.38544,2779.7485,9174,0.047539726,1540.1982,384193.0,,231.38544,0.41894197,175.0909090909091,84,383761.94,-32716458000000.0,1.0,True,1740.6313,0.13000154,1419310,591595000000000.0,-32788657000000.0,,231.38544,0.9736951,4,9.999999,0.047539726,0.28885108,-1.0,393.304,11,[-0.26   0.72  -1.955 -1.763],1239.5503,9.999999
-132.11847,3369.160802125931,-134.93661,,1.7208935e-06,757.28906,1696.9634586508257,232.51749,3049.5742,9185,0.04730827,2109.9,2152250.8,,232.51749,0.41894197,170.72727272727272,84,1791716.0,-45664004000000.0,1.0,True,1696.9634,0.7874319,1421188,795618730000000.0,-47510270000000.0,,232.51749,8.523524,5,9.999999,0.04730827,2.446565,-1.0,741.00336,11,[-0.26   0.719 -1.956 -1.762],939.67444,9.999999
-114.76532,3374.9863545894623,-118.88697,,4.005185e-05,1215.4669,1725.1197140438815,224.39772,2879.5906,9196,0.049020104,2369.938,9458208.0,,224.39772,0.41894197,173.54545454545453,84,9389794.0,-112325100000000.0,1.0,True,1725.1196,6.1796722,1423097,6055423000000000.0,-116449140000000.0,,224.39772,49.41798,6,9.999999,0.049020104,14.616675,-1.0,666.911,11,[-0.261  0.722 -1.957 -1.757],509.6527,9.999999
