EmpiricalD2Arithmetic,WReturnMean,EpLenMean,OptimizationReturnMean,MeanIW,EpRewMean,OptimizationReturnMax,InitialReturnMin,MaxIW,MinIW,ReturnStepMax,ReturnStepMaxmin,Penalization,EpisodesSoFar,DivergenceHarmonic,InitialBound,VarianceInitializer,TimestepsSoFar,InitialReturnMax,MinBehavPdf,MeanEntropy,TimeElapsed,InitialReturnStd,OptimizationReturnMin,Bound,Epsilon,InitialReturnMean,LearnableVariance,ESSRenyiArithmetic,Weights,StdWReturnMean,MinTargetPdf,StdIW,Inner Iteration,Iteration,EpThisIter,ReturnMeanIW,ESSRenyiHarmonic,EmpiricalD2Harmonic,MeanD2-0
238.01479,124227.31,178.27272727272728,922.8814,0.02245792,1772.5183247627765,2060.1694,849.63696,0.20824057,4.8079523e-06,10.0,10.0,True,13277,1993331400000000.0,-72987215000000.0,-1.0,2957866,2909.8064,-128.54492,0.41894197,8535.766602993011,778.4973,,-65805308000000.0,1.0,1772.5184,,0.046215616,[-0.211  0.68  -2.362 -2.872],,-130.911,0.05894357,7,121,11,146948.58,0.046215616,238.01479,238.01479
383.48212,1129758.8,175.0,709.9412,0.47663927,1739.791331823788,2049.875,1029.8501,5.0928526,1.6701501e-06,10.0,10.0,True,13288,6.6246735e+16,-426710070000000.0,-1.0,2959791,3079.725,-128.8052,0.41894197,8543.111672401428,675.0603,,-424961100000000.0,1.0,1739.7911,,0.02868452,[-0.209  0.674 -2.362 -2.879],,-132.64563,1.4599913,8,121,11,1121278.2,0.028684517,383.48215,383.48212
465.07687,30882.648,173.27272727272728,592.8362,0.013033076,1722.478273317456,1420.1777,1129.6421,0.11288808,5.9321188e-05,10.0,10.0,True,13299,5.732413e+18,-2801683100000000.0,-1.0,2961697,2549.8198,-96.518875,0.41894197,8549.668878793716,472.18375,,-2709759600000000.0,1.0,1722.4784,,0.023652004,[-0.209  0.675 -2.363 -2.877],,-99.367096,0.031914152,9,121,11,29067.156,0.023652004,465.07687,465.07687
317.77737,870430.0,163.45454545454547,834.592,0.39968017,1624.263443182106,2929.8882,789.6715,1.8247315,5.1334023e-08,10.0,10.0,True,13310,2.1314952e+16,-355109000000000.0,-1.0,2963495,3719.5596,-143.41208,0.41894197,8555.64452290535,850.13635,,-351615700000000.0,1.0,1624.2635,,0.034615427,[-0.21   0.678 -2.362 -2.874],,-145.53934,0.67438644,10,121,11,856715.5,0.034615427,317.77737,317.77737
1.0,4246330.0,168.0909090909091,1670.6676,57824.734,1670.6677395591944,4809.5767,,421114.78,0.38617316,9.999999,9.999999,True,13321,1.8200949e+29,-8273131.0,-1.0,2965344,4809.5767,-184.55463,0.41894197,8561.054341316223,1206.3164,,-1.7179231e+21,1.0,1670.6676,,11.0,[-0.21   0.677 -2.362 -2.872],,-184.55463,125306.195,1,122,11,112976175000.0,11.0,1.0,1.0
28165324.0,37.598614,106.0,1049.8192,0.09963717,1049.8191502691468,1549.8555,,1.0956781,2.2578505e-11,9.999998,9.999998,True,13332,inf,-inf,-1.0,2966510,1549.8555,-64.42335,0.41894197,8565.172820806503,385.1594,,-inf,1.0,1049.8192,,3.9055115e-07,[-0.334  0.68  -2.365 -2.883],,-71.44035,0.31497583,2,122,11,37.598614,3.9055115e-07,28165324.0,28165324.0
7519247.5,502.1961,155.36363636363637,833.67474,0.00042853926,1543.4261979107114,3789.8657,709.7515,0.0029510565,6.313457e-12,10.0,10.0,True,13343,inf,-inf,-1.0,2968219,4499.617,-195.15706,0.41894197,8570.795763969421,991.07446,,-inf,1.0,1543.4261,,1.4629123e-06,[-0.334  0.68  -2.365 -2.883],,-202.48804,0.0008590563,3,122,11,502.1961,1.4629123e-06,7519247.5,7519247.5
7667045.0,277.735,152.1818181818182,791.94025,0.00012422403,1511.6428693948044,1610.0923,719.7026,0.00079580676,3.0147835e-13,9.999999,9.999999,True,13354,inf,-inf,-1.0,2969893,2329.795,-87.62039,0.41894197,8576.441994190216,427.13156,,-inf,1.0,1511.6427,,1.4347119e-06,[-0.334  0.68  -2.365 -2.883],,-99.37753,0.00025509633,4,122,11,277.735,1.4347119e-06,7667045.0,7667045.0
6259141.0,14.898799,115.72727272727273,457.26114,7.692039e-06,1147.0995947455149,1309.982,689.8385,8.136006e-05,1.3373895e-12,9.999999,9.999999,True,13365,inf,-inf,-1.0,2971166,1999.8206,-103.2643,0.41894197,8581.440077066422,397.93887,,-inf,1.0,1147.0996,,1.7574297e-06,[-0.334  0.68  -2.365 -2.883],,-115.820175,2.330428e-05,5,122,11,14.898799,1.7574297e-06,6259141.0,6259141.0
12443951.0,1214.3348,107.9090909090909,389.16467,0.0024824098,1068.9302887364036,1400.054,679.7656,0.025977014,1.0595652e-13,10.0,10.0,True,13376,inf,-inf,-1.0,2972353,2079.8196,-92.903854,0.41894197,8585.536029100418,388.2253,,-inf,1.0,1068.9302,,8.839636e-07,[-0.334  0.68  -2.365 -2.883],,-97.90117,0.007432175,6,122,11,1214.3348,8.839636e-07,12443951.0,12443951.0
10429330.0,130212.36,143.0,469.917,0.035601754,1419.8266550393648,969.90186,949.90967,0.38392583,1.0123462e-10,10.0,10.0,True,13387,inf,-inf,-1.0,2973926,1919.8115,-77.81378,0.41894197,8591.548800945282,285.09048,,-inf,1.0,1419.8267,,1.0547178e-06,[-0.334  0.68  -2.365 -2.883],,-83.17648,0.11017157,7,122,11,130212.36,1.0547178e-06,10429330.0,10429330.0
12831117.0,2152.27,114.9090909090909,439.08908,0.0017058321,1138.9014755200224,950.0321,699.8124,0.018662212,2.4116615e-11,10.0,10.0,True,13398,inf,-inf,-1.0,2975190,1649.8445,-75.46359,0.41894197,8596.591130256653,320.00574,,-inf,1.0,1138.9015,,8.572909e-07,[-0.334  0.68  -2.365 -2.883],,-81.34564,0.005362138,8,122,11,2152.27,8.572909e-07,12831117.0,12831117.0
3587927.2,535.58673,92.9090909090909,219.16737,0.00029076028,918.9161644748618,670.14575,699.7488,0.0030394646,7.988512e-12,9.999998,9.999998,True,13409,inf,-inf,-1.0,2976212,1369.8945,-59.131985,0.41894197,8600.737704277039,214.27083,,-inf,1.0,918.9162,,3.065837e-06,[-0.334  0.68  -2.365 -2.883],,-62.03002,0.00087025197,9,122,11,535.58673,3.0658373e-06,3587927.0,3587927.2
5408398.0,466.0925,147.54545454545453,745.44763,0.000121371166,1465.270864272371,1869.9578,719.8232,0.0010909636,5.880846e-10,9.999994,9.999994,True,13420,inf,-inf,-1.0,2977835,2589.781,-102.299164,0.41894197,8607.018122673035,483.5621,,-inf,1.0,1465.2708,,2.033874e-06,[-0.334  0.68  -2.365 -2.883],,-107.4232,0.00030887724,10,122,11,466.0925,2.033874e-06,5408398.0,5408398.0
1.0,1607765.8,119.45454545454545,614.6167,16013.912,1184.3490372313108,1559.9248,569.73236,84347.22,1.0200033,9.999997,9.999997,True,13431,1.3836992e+26,-2397288.0,-1.0,2979149,2129.6572,-78.2672,0.41894197,8611.216429710388,452.86093,,-9.287168e+18,1.0,1184.3491,,11.0,[-0.334  0.68  -2.365 -2.883],,-78.2672,26934.309,1,123,11,39732410000.0,11.0,1.0,1.0
665796940000.0,333.88007,143.45454545454547,614.57263,0.0003408384,1424.2830360104708,1500.0703,809.7104,0.0037411444,4.7845037e-18,9.999995,9.999995,True,13442,inf,-inf,-1.0,2980727,2309.7808,-114.87601,0.41894197,8617.47208237648,427.179,,-inf,1.0,1424.2831,,1.6521553e-11,[-0.223  0.736 -2.369 -2.894],,-132.37701,0.0010752726,2,123,11,333.88007,1.6521553e-11,665796940000.0,665796940000.0
194352530000.0,2.3231678,191.0,930.22144,2.3781374e-06,1899.7232890185928,2209.8882,969.5019,2.5370862e-05,6.6498704e-20,9.999999,9.999999,True,13453,inf,-inf,-1.0,2982828,3179.3901,-139.39117,0.41894197,8625.014268398285,732.78534,,-inf,1.0,1899.7234,,5.6598184e-11,[-0.223  0.736 -2.369 -2.894],,-161.46973,7.272612e-06,3,123,11,2.3231678,5.6598184e-11,194352530000.0,194352530000.0
32727938000000.0,157.63783,170.8181818181818,618.0949,9.936138e-05,1697.9373510106905,1789.7799,1079.8424,0.00109118,2.0891816e-19,10.0,10.0,True,13464,inf,-inf,-1.0,2984707,2869.6223,-130.37924,0.41894197,8631.788531064987,586.2832,,-inf,1.0,1697.9374,,3.3610427e-13,[-0.223  0.736 -2.369 -2.894],,-146.54214,0.00031364098,4,123,11,157.63783,3.3610427e-13,32727938000000.0,32727938000000.0
362318170000.0,236.03455,166.54545454545453,745.47754,0.000103344515,1655.2486086467159,1530.0253,909.7711,0.00072268007,6.8730694e-18,10.0,10.0,True,13475,inf,-inf,-1.0,2986539,2439.7964,-94.11348,0.41894197,8638.46789431572,460.32626,,-inf,1.0,1655.2485,,3.0360055e-11,[-0.223  0.736 -2.369 -2.894],,-113.87294,0.00021597165,5,123,11,236.03455,3.0360055e-11,362318170000.0,362318170000.0
869621240000.0,0.3422573,186.27272727272728,722.74994,1.998153e-07,1852.5050518597302,2039.6726,1129.7551,1.8528815e-06,1.4278801e-20,10.0,10.0,True,13486,inf,-inf,-1.0,2988588,3169.4277,-135.25964,0.41894197,8646.53739476204,603.1426,,-inf,1.0,1852.505,,1.26491855e-11,[-0.223  0.736 -2.369 -2.894],,-155.36389,5.2761385e-07,6,123,11,0.3422573,1.2649186e-11,869621200000.0,869621240000.0
277966130000.0,1006372.8,188.54545454545453,935.6399,0.2177874,1875.210746779133,2110.1802,939.5709,2.3952909,1.575346e-16,9.999998,9.999998,True,13497,inf,-inf,-1.0,2990662,3049.751,-140.14853,0.41894197,8653.425177812576,684.091,,-inf,1.0,1875.2108,,3.9573168e-11,[-0.223  0.736 -2.369 -2.894],,-154.4812,0.688587,7,123,11,1006372.8,3.9573168e-11,277966130000.0,277966130000.0
4609560500000.0,2946.431,230.36363636363637,1054.4839,0.00012100847,2294.326657192751,3759.767,1239.8428,0.0012921358,3.9549892e-21,10.0,10.0,True,13508,inf,-inf,-1.0,2993196,4999.61,-197.71625,0.41894197,8660.890535116196,1029.9974,,-inf,1.0,2294.3264,,2.3863446e-12,[-0.223  0.736 -2.369 -2.894],,-201.04198,0.00037045724,8,123,11,2946.431,2.3863446e-12,4609560500000.0,4609560500000.0
4587652000000.0,2110.3477,164.0909090909091,600.99646,0.00059733086,1630.6817354592058,1420.081,1029.6853,0.0065674167,8.14042e-19,9.999998,9.999998,True,13519,inf,-inf,-1.0,2995001,2449.7664,-99.07388,0.41894197,8666.044076442719,475.92322,,-inf,1.0,1630.6818,,2.3977406e-12,[-0.223  0.736 -2.369 -2.894],,-111.76674,0.0018879072,9,123,11,2110.3477,2.3977406e-12,4587652000000.0,4587652000000.0
623196400000000.0,0.85665166,185.45454545454547,634.5577,2.8023484e-07,1844.2743912030367,1279.9447,1209.7167,2.2577785e-06,6.2737174e-29,9.999999,9.999999,True,13530,inf,-inf,-1.0,2997041,2489.6614,-113.13298,0.41894197,8673.168982744217,396.2055,,-inf,1.0,1844.2743,,1.7650937e-14,[-0.223  0.736 -2.369 -2.894],,-133.8316,6.6828505e-07,10,123,11,0.85665166,1.7650937e-14,623196400000000.0,623196400000000.0
1.0,3410637.0,179.54545454545453,745.4322,44.107693,1785.1867618307892,1659.9127,1039.7545,161.07393,0.015659265,9.999998,9.999998,True,13541,1795488600.0,-4679359.0,-1.0,2999016,2699.6672,-106.40088,0.41894197,8680.78211236,473.01703,,-53940756000.0,1.0,1785.1868,,11.0,[-0.223  0.736 -2.369 -2.894],,-106.40088,52.044704,1,124,11,181304930.0,11.0,1.0,1.0
3856.7646,54692132.0,258.45454545454544,1105.314,8.798283,2575.0854136298435,3529.4175,1469.7715,47.0881,1.873834e-08,10.0,10.0,True,13552,2.3198383e+24,-6.6262986e+18,-1.0,3001859,4999.189,-207.56839,0.41894197,8690.45070362091,1018.2723,,-6.6262986e+18,1.0,2575.0854,,0.0028521316,[-0.161  0.733 -2.361 -2.894],,-212.24548,17.38368,2,124,11,54692132.0,0.0028521316,3856.7646,3856.7646
2078.0334,43930.06,236.0909090909091,1311.0521,0.0067509334,2350.5290241696325,3330.0112,1039.4769,0.0425241,1.2066631e-07,10.0,10.0,True,13563,1.000124e+21,-1.0510688e+17,-1.0,3004456,4369.4883,-204.85184,0.41894197,8700.286741256714,995.9943,,-1.0510688e+17,1.0,2350.5288,,0.005293466,[-0.161  0.733 -2.361 -2.894],,-212.59157,0.012969525,3,124,11,43930.06,0.005293466,2078.0334,2078.0334
6637.458,210936.92,255.54545454545453,1046.5145,0.030403037,2546.043655462368,3499.964,1499.529,0.21880776,2.510326e-10,9.999999,9.999999,True,13574,5.2336175e+25,-3.147719e+19,-1.0,3007267,4999.493,-223.65996,0.41894197,8710.171552181244,1037.1208,,-3.147719e+19,1.0,2546.0435,,0.0016572609,[-0.161  0.733 -2.361 -2.894],,-225.04207,0.06255085,4,124,11,210936.92,0.0016572609,6637.458,6637.458
2914.2444,280509.4,233.63636363636363,826.3109,0.051228747,2326.029115888834,1519.9023,1499.7183,0.2911365,3.9791527e-08,9.999999,9.999999,True,13585,5.5160193e+23,-1.1788558e+18,-1.0,3009837,3019.6206,-135.08725,0.41894197,8719.639517307281,417.83975,,-1.1788558e+18,1.0,2326.029,,0.0037745633,[-0.161  0.733 -2.361 -2.894],,-137.13293,0.080973536,5,124,11,280509.4,0.0037745633,2914.2444,2914.2444
11185.841,1116278.6,219.0,1259.9735,0.24931979,2179.677285050129,2360.033,919.70386,1.5430274,1.1203867e-08,10.0,10.0,True,13596,1.0278348e+29,-6.0031984e+20,-1.0,3012246,3279.7368,-133.58475,0.41894197,8728.45703291893,781.12897,,-6.0031984e+20,1.0,2179.6775,,0.0009833861,[-0.161  0.733 -2.361 -2.894],,-133.66711,0.4783117,6,124,11,1116278.6,0.0009833861,11185.841,11185.841
3378.096,741751.4,225.45454545454547,644.5014,0.18751292,2244.1998310945837,2759.742,1599.6985,1.8772472,1.7351127e-05,9.999999,9.999999,True,13607,1.1642774e+25,-1.1288409e+19,-1.0,3014726,4359.4404,-185.34163,0.41894197,8736.905121088028,738.7951,,-1.1288409e+19,1.0,2244.2,,0.0032562723,[-0.161  0.733 -2.361 -2.894],,-190.82256,0.5351847,7,124,11,741751.4,0.0032562723,3378.096,3378.096
3287.5486,1996395.1,196.9090909090909,759.0637,0.7108315,1958.8171789779508,2179.8547,1199.7534,6.519824,7.571874e-08,9.999999,9.999999,True,13618,8.429596e+23,-1.8254885e+18,-1.0,3016892,3379.6082,-154.12225,0.41894197,8744.33140707016,616.33105,,-1.8254885e+18,1.0,1958.8171,,0.0033459582,[-0.161  0.733 -2.361 -2.894],,-162.32037,1.8689853,8,124,11,1996395.1,0.0033459582,3287.5486,3287.5486
3387.1033,91127865000.0,261.8181818181818,1179.0077,6694.1855,2608.7505987850363,3569.6252,1429.7429,73635.22,3.3746017e-09,9.999999,9.999999,True,13629,1.0792561e+24,-4.5199697e+18,-1.0,3019772,4999.368,-214.55432,0.41894197,8754.136115550995,1240.5054,,-4.5199697e+18,1.0,2608.7507,,0.0032476129,[-0.161  0.733 -2.361 -2.894],,-215.85193,21168.613,9,124,11,91127865000.0,0.0032476129,3387.1033,3387.1033
3421.7,34610.15,259.1818181818182,1252.5392,0.006195635,2582.3307645402056,3669.5542,1329.7914,0.03344714,1.5672298e-09,9.999999,9.999999,True,13640,9.9634936e+23,-4.3428535e+18,-1.0,3022623,4999.3457,-196.93523,0.41894197,8763.902366161346,1194.9818,,-4.3428535e+18,1.0,2582.3306,,0.0032147763,[-0.161  0.733 -2.361 -2.894],,-199.56699,0.010289861,10,124,11,34610.15,0.0032147763,3421.7,3421.7
1.0,3474244.5,183.27272727272728,722.8295,2436623.0,1822.4298643478855,1619.9602,1099.6003,22736534.0,0.113258176,9.999999,9.999999,True,13651,8.4445685e+32,-4761735.0,-1.0,3024639,2719.5605,-122.74165,0.41894197,8771.68215918541,391.14474,,-3.7413577e+22,1.0,1822.4297,,11.0,[-0.161  0.733 -2.361 -2.894],,-122.74165,6494839.5,1,125,11,10037003000000.0,11.0,1.0,1.0
1429609.8,193550930.0,189.0909090909091,730.8791,97.41696,1880.6876627274914,1559.8682,1149.8086,1071.3932,1.2138032e-10,10.0,10.0,True,13662,inf,-inf,-1.0,3026719,2709.6768,-117.252106,0.41894197,8779.284781217575,603.07294,,-inf,1.0,1880.6876,,7.694408e-06,[-0.268  0.786 -2.365 -2.858],,-128.66815,307.99832,2,125,11,193550930.0,7.694408e-06,1429609.8,1429609.8
592396.6,11038.461,162.9090909090909,769.02094,0.006906663,1618.87269543628,2069.8176,849.8518,0.07577965,2.5935098e-12,10.0,10.0,True,13673,inf,-inf,-1.0,3028511,2919.6694,-131.05878,0.41894197,8785.577327728271,601.4352,,-inf,1.0,1618.8727,,1.856864e-05,[-0.268  0.786 -2.365 -2.858],,-138.18208,0.021779584,3,125,11,11038.461,1.856864e-05,592396.6,592396.6
795824.0,1963068.2,164.1818181818182,1611.6559,1.0112246,1631.6175594139995,2889.7302,19.961687,8.9412365,1.5732832e-12,9.999999,9.999999,True,13684,inf,-inf,-1.0,3030317,2909.692,-125.469795,0.41894197,8791.697408914566,720.34326,,-inf,1.0,1631.6176,,1.3822151e-05,[-0.268  0.786 -2.365 -2.858],,-131.11917,2.5494645,4,125,11,1963068.2,1.3822151e-05,795824.0,795824.0
828473.8,2500969.5,183.9090909090909,829.1459,1.2586497,1828.8507445896,2549.9875,999.70483,13.834307,3.3182016e-11,9.999999,9.999999,True,13695,inf,-inf,-1.0,3032340,3549.6924,-141.57352,0.41894197,8799.319609880447,871.2055,,-inf,1.0,1828.8507,,1.3277427e-05,[-0.268  0.786 -2.365 -2.858],,-150.54727,3.976772,5,125,11,2500969.5,1.3277427e-05,828473.8,828473.8
682115.0,267862.25,158.45454545454547,584.6171,0.028925866,1574.2968622827293,2090.0657,989.67975,0.30821076,1.8497218e-09,9.999999,9.999999,True,13706,inf,-inf,-1.0,3034083,3079.7454,-128.68542,0.41894197,8805.242720365524,602.96204,,-inf,1.0,1574.2969,,1.6126312e-05,[-0.268  0.786 -2.365 -2.858],,-129.27391,0.08835317,6,125,11,267862.25,1.6126312e-05,682115.0,682115.0
1405738.0,6920.2744,166.27272727272728,532.705,0.0026762963,1652.5050773670134,1519.9756,1119.8,0.028123444,3.2130595e-10,10.0,10.0,True,13717,inf,-inf,-1.0,3035912,2639.7756,-97.59791,0.41894197,8811.388128519058,475.26828,,-inf,1.0,1652.5051,,7.825071e-06,[-0.268  0.786 -2.365 -2.858],,-105.59018,0.008051117,7,125,11,6920.2744,7.825071e-06,1405738.0,1405738.0
1093735.4,82186.22,168.0909090909091,700.92255,0.07232413,1670.699325495272,2239.9072,969.77673,0.69557124,1.11475565e-07,9.999997,9.999997,True,13728,inf,-inf,-1.0,3037761,3209.684,-136.32195,0.41894197,8818.185364246368,604.5696,,-inf,1.0,1670.6992,,1.0057277e-05,[-0.268  0.786 -2.365 -2.858],,-144.24872,0.19866338,8,125,11,82186.22,1.0057277e-05,1093735.4,1093735.4
114532.66,89046.39,152.72727272727272,397.195,0.020907354,1517.1025751726474,969.8756,1119.9076,0.22018765,1.9498538e-09,10.0,10.0,True,13739,4.1419e+32,-1.547196e+22,-1.0,3039441,2089.7832,-94.09126,0.41894197,8823.924333810806,300.3714,,-1.547196e+22,1.0,1517.1027,,9.604248e-05,[-0.268  0.786 -2.365 -2.858],,-94.8479,0.06307305,9,125,11,89046.39,9.604248e-05,114532.65,114532.66
266286.56,12960.965,149.72727272727272,517.2779,0.003797953,1487.058869797011,1949.8691,969.781,0.03915591,8.098523e-09,9.999996,9.999996,True,13750,5.34576e+34,-3.4309103e+23,-1.0,3041088,2919.6501,-154.08127,0.41894197,8828.42250919342,502.90634,,-3.4309103e+23,1.0,1487.0588,,4.1308882e-05,[-0.268  0.786 -2.365 -2.858],,-157.1223,0.011199805,10,125,11,12960.965,4.1308882e-05,266286.56,266286.56
1.0,2955428.5,163.36363636363637,723.81226,490143.7,1623.451163736076,2070.088,899.6389,4964541.0,0.6391741,10.0,10.0,True,13761,5.5518395e+30,-4490678.5,-1.0,3042885,2969.7268,-103.32853,0.41894197,8833.391293287277,565.5394,,-3.6173824e+21,1.0,1623.4512,,11.0,[-0.268  0.786 -2.365 -2.858],,-103.32853,1417164.4,1,126,11,2828830200000.0,11.0,1.0,1.0
24309944.0,21.936598,95.36363636363636,933.50586,0.080756195,943.4871067814182,1319.8882,9.981259,0.8882194,2.604383e-14,9.999998,9.999998,True,13772,inf,-inf,-1.0,3043934,1329.8694,-64.78937,0.41894197,8836.893716573715,356.26907,,-inf,1.0,943.4871,,4.5248973e-07,[-0.376  0.726 -2.369 -2.837],,-72.134865,0.25534227,2,126,11,21.936598,4.5248973e-07,24309944.0,24309944.0
562391300.0,537299400.0,110.0909090909091,310.9005,318.08047,1090.7605503065804,600.03925,779.86005,3497.3723,1.9677766e-12,9.999998,9.999998,True,13783,inf,-inf,-1.0,3045145,1379.8993,-68.80775,0.41894197,8840.540721178055,211.6353,,-inf,1.0,1090.7606,,1.9559335e-08,[-0.376  0.726 -2.369 -2.837],,-76.531944,1005.3804,3,126,11,537299400.0,1.9559335e-08,562391300.0,562391300.0
53746290.0,33.386036,113.54545454545455,385.51093,2.1013615e-05,1125.274807576562,1060.0752,739.76385,0.00015196699,2.8706302e-14,9.999998,9.999998,True,13794,inf,-inf,-1.0,3046394,1799.8391,-83.34953,0.41894197,8844.753284692764,276.03882,,-inf,1.0,1125.2749,,2.046653e-07,[-0.376  0.726 -2.369 -2.837],,-89.479355,4.585079e-05,4,126,11,33.386036,2.046653e-07,53746290.0,53746290.0
71046100.0,13664932.0,112.54545454545455,355.5357,6.5010514,1115.273052080117,730.0703,759.7373,71.50339,4.9985107e-12,9.999999,9.999999,True,13805,inf,-inf,-1.0,3047632,1489.8076,-74.0813,0.41894197,8849.29214143753,285.92264,,-inf,1.0,1115.2731,,1.5482905e-07,[-0.376  0.726 -2.369 -2.837],,-84.249435,20.555544,5,126,11,13664932.0,1.5482905e-07,71046100.0,71046100.0
27566030.0,48038.68,112.9090909090909,419.12393,0.060582403,1118.9060194046624,2099.9658,699.7821,0.6634301,5.166435e-12,10.0,10.0,True,13816,inf,-inf,-1.0,3048874,2799.7478,-110.955246,0.41894197,8853.914418697357,560.4367,,-inf,1.0,1118.9061,,3.9904185e-07,[-0.376  0.726 -2.369 -2.837],,-120.08818,0.19063814,6,126,11,48038.68,3.9904185e-07,27566030.0,27566030.0
54287180.0,65564.02,117.63636363636364,436.35333,0.07107449,1166.1697951565914,1439.8984,729.81647,0.7815507,1.439424e-14,9.999999,9.999999,True,13827,inf,-inf,-1.0,3050168,2169.7148,-102.53107,0.41894197,8858.913732290268,395.51425,,-inf,1.0,1166.1698,,2.0262611e-07,[-0.376  0.726 -2.369 -2.837],,-106.67978,0.2246723,7,126,11,65564.02,2.0262611e-07,54287180.0,54287180.0
95699830.0,431.8939,121.18181818181819,411.9399,0.00025484484,1201.6064830150005,1270.1586,789.6666,0.0017347041,4.6348185e-13,10.0,10.0,True,13838,inf,-inf,-1.0,3051501,2059.8252,-84.96971,0.41894197,8863.740086317062,407.12473,,-inf,1.0,1201.6066,,1.1494273e-07,[-0.376  0.726 -2.369 -2.837],,-99.169716,0.0005075844,8,126,11,431.8939,1.1494273e-07,95699830.0,95699830.0
65207784.0,339.00504,117.0,339.99844,0.00020273792,1159.8192559491074,1019.99866,819.8208,0.0021567836,5.690874e-17,9.999998,9.999998,True,13849,inf,-inf,-1.0,3052788,1839.8195,-78.01813,0.41894197,8868.399405479431,277.73108,,-inf,1.0,1159.8192,,1.6869151e-07,[-0.376  0.726 -2.369 -2.837],,-83.33554,0.00061809743,9,126,11,339.00504,1.6869151e-07,65207784.0,65207784.0
63176600.0,119.12811,144.36363636363637,733.6083,2.1640533e-05,1433.4190859601379,1679.9962,699.8109,0.00022743954,1.396321e-12,10.0,10.0,True,13860,inf,-inf,-1.0,3054376,2379.8071,-101.69413,0.41894197,8874.391415119171,613.41705,,-inf,1.0,1433.4191,,1.741151e-07,[-0.376  0.726 -2.369 -2.837],,-108.84974,6.51116e-05,10,126,11,119.12811,1.741151e-07,63176600.0,63176600.0
1.0,860579.4,87.45454545454545,834.44495,691.9231,864.388757622281,1499.8933,29.943794,3885.174,1.2449819,9.999992,9.999992,True,13871,1848470800000.0,-1267992.6,-1.0,3055338,1529.8372,-60.923058,0.41894197,8878.25062918663,336.76605,,-554544600000.0,1.0,864.38873,,11.0,[-0.376  0.726 -2.369 -2.837],,-60.923058,1133.6792,1,127,11,633941800.0,11.0,1.0,1.0
460625.62,4923.8374,146.9090909090909,439.1375,0.003297718,1458.8991729881143,2209.9937,1019.7616,0.018566635,3.7550965e-12,9.999995,9.999995,True,13882,1.2392574e+37,-6.392386e+24,-1.0,3056954,3229.7551,-137.74522,0.41894197,8883.438080787659,610.10455,,-6.392386e+24,1.0,1458.8992,,2.3880564e-05,[-0.283  0.742 -2.308 -2.78 ],,-141.18109,0.0063208733,2,127,11,4923.8374,2.3880564e-05,460625.62,460625.62
159809.45,561362.44,155.45454545454547,634.5289,0.6260363,1544.313708741746,3599.7864,909.78485,6.0813184,6.277899e-09,9.999999,9.999999,True,13893,1.7003313e+34,-4.6161547e+23,-1.0,3058664,4509.5713,-188.6818,0.41894197,8889.378240346909,969.7956,,-4.6161547e+23,1.0,1544.314,,6.883197e-05,[-0.283  0.742 -2.308 -2.78 ],,-198.12491,1.7390194,3,127,11,561362.44,6.883197e-05,159809.45,159809.45
231077.86,1344032.6,153.54545454545453,635.42554,1.6958816,1525.234100878333,2349.9387,889.8086,18.652206,2.3454577e-10,9.999999,9.999999,True,13904,4.330987e+34,-3.8024083e+23,-1.0,3060353,3239.7473,-148.11931,0.41894197,8895.233019590378,824.3467,,-3.8024083e+23,1.0,1525.234,,4.7603004e-05,[-0.283  0.742 -2.308 -2.78 ],,-159.206,5.3620605,4,127,11,1344032.6,4.7603007e-05,231077.84,231077.86
276065.0,193643680.0,143.63636363636363,636.503,291.30002,1426.171971197586,1580.1802,789.66895,3100.841,2.2079982e-10,9.999999,9.999999,True,13915,2.1296834e+36,-1.4267306e+24,-1.0,3061933,2369.849,-100.0147,0.41894197,8901.230969190598,449.91028,,-1.4267306e+24,1.0,1426.172,,3.9845687e-05,[-0.283  0.742 -2.308 -2.78 ],,-111.131584,888.69006,5,127,11,193643680.0,3.9845687e-05,276065.0,276065.0
139437.14,31329.414,170.63636363636363,756.39575,0.028463269,1696.118527899659,3239.835,939.7228,0.15008163,9.397973e-07,10.0,10.0,True,13926,1.2216201e+33,-1.0628494e+23,-1.0,3063810,4179.5576,-182.66095,0.41894197,8907.681574583054,893.60596,,-1.0628494e+23,1.0,1696.1187,,7.8888595e-05,[-0.283  0.742 -2.308 -2.78 ],,-188.03033,0.051969655,6,127,11,31329.414,7.8888595e-05,139437.14,139437.14
370337.62,88767.234,154.0,559.9599,0.041625354,1529.797713355909,1659.8374,969.8378,0.24563332,2.3767733e-11,10.0,10.0,True,13937,inf,-inf,-1.0,3065504,2629.6753,-108.94702,0.41894197,8913.960186719894,481.7884,,-inf,1.0,1529.7976,,2.9702625e-05,[-0.283  0.742 -2.308 -2.78 ],,-121.17837,0.08713874,7,127,11,88767.234,2.9702625e-05,370337.62,370337.62
439884.97,427777700.0,161.72727272727272,577.1723,161.05972,1607.0616283150955,2099.7832,1029.8893,1771.179,3.010738e-13,9.999997,9.999997,True,13948,2.5258338e+36,-2.7098374e+24,-1.0,3067283,3129.6726,-116.48085,0.41894197,8920.619388103485,548.19965,,-2.7098374e+24,1.0,1607.0616,,2.5006537e-05,[-0.283  0.742 -2.308 -2.78 ],,-127.48029,509.16443,8,127,11,427777700.0,2.5006537e-05,439884.97,439884.97
