MeanEntropy,ESSRenyiHarmonic,InitialReturnStd,EmpiricalD2Harmonic,ESSRenyiArithmetic,MaxIW,Weights,VarianceInitializer,DivergenceHarmonic,OptimizationReturnMin,InitialReturnMean,WReturnMean,InitialReturnMin,TimestepsSoFar,StdIW,EpRewMean,ReturnMeanIW,MeanIW,MinIW,InitialReturnMax,ReturnStepMax,OptimizationReturnMean,MinTargetPdf,MinBehavPdf,InitialBound,Penalization,EmpiricalD2Arithmetic,StdWReturnMean,EpisodesSoFar,Bound,ReturnStepMaxmin,EpThisIter,Iteration,EpLenMean,TimeElapsed,Epsilon,MeanD2-0,Inner Iteration,LearnableVariance,OptimizationReturnMax
0.41894197,0.0044063097,48.36015,2496.4202,0.0044063097,6.310594,[-0.489  0.22  -1.43  -2.844],-1.0,8.357263e+22,,408.75174,92734.625,339.61404,141257,1.7957968,408.75172367171837,92734.625,0.660547,1.9041227e-05,499.68958,9.998798,69.13769,-33.647255,-32.66842,-1.2565381e+16,True,2496.4202,,5016,-1.2565381e+16,9.998798,11,46,41.90909090909091,453.43007469177246,1.0,2496.4202,6,,160.07553
0.41894197,0.0026138725,73.24221,4208.3154,0.0026138725,0.14788792,[-0.489  0.22  -1.43  -2.844],-1.0,6.152313e+24,,414.19522,2649.4158,309.5556,141724,0.04260392,414.19523216949034,2649.4158,0.017972974,1.3402332e-06,539.7386,9.999102,104.63964,-35.502098,-29.500284,-1.2578509e+17,True,4208.3154,,5027,-1.2578509e+17,9.999102,11,46,42.45454545454545,454.76468992233276,1.0,4208.3154,7,,230.18298
0.41894197,0.0145019265,156.03563,758.5199,0.0145019265,111.00843,[-0.489  0.22  -1.43  -2.844],-1.0,2.413446e+24,,517.9112,3228962.0,389.69464,142305,31.782593,517.9112000154937,2269310.8,10.588046,6.1158007e-06,979.76587,9.999998,128.21657,-37.41681,-34.40935,-593721450000000.0,True,758.5199,,5038,-2.5960105e+17,9.999998,11,46,52.81818181818182,456.4649727344513,1.0,758.5199,8,,590.0712
0.41894197,0.0021644696,319.63928,5082.0767,0.0021644696,0.021417154,[-0.598  0.268 -1.426 -2.735],-1.0,2.5450494e+24,,521.5432,700.6028,249.62344,142890,0.0060144146,521.5432517597798,700.6028,0.0029812746,1.8534196e-05,1489.7214,10.0,271.9198,-61.704975,-57.542694,-6.163129e+17,True,5082.0767,,5049,-6.163129e+17,10.0,11,46,53.18181818181818,458.27556467056274,1.0,5082.0767,9,,1240.098
0.41894197,0.003510609,177.60413,3133.3594,0.003510609,0.047985446,[-0.598  0.268 -1.426 -2.735],-1.0,2.1237958e+24,,514.28546,3623.5715,289.69803,143467,0.014342669,514.2854665605676,3623.5715,0.00960261,6.702457e-06,929.76746,9.999994,224.58745,-50.577747,-48.305534,-2.1930476e+17,True,3133.3594,,5060,-2.1930476e+17,9.999994,11,46,52.45454545454545,460.2195920944214,1.0,3133.3594,10,,640.06946
0.41894197,11.0,66.52528,1.0,11.0,364.59824,[-0.598  0.268 -1.426 -2.735],-1.0,7363328000000000.0,,389.68076,156276.7,279.63373,143907,137.17229,389.6807522477575,18024804.0,125.28108,0.009075965,469.72546,9.999927,110.04702,-30.751778,-30.751778,-194685.62,True,1.0,,5071,-3295874600000.0,9.999927,11,47,40.0,461.70272421836853,1.0,1.0,1,,190.09174
0.41894197,1.9548144e-05,317.0578,562713.25,1.9548144e-05,0.06283959,[-0.52   0.365 -1.437 -2.734],-1.0,7.0296645e+35,,644.28107,1409.8331,389.6611,144627,0.01788583,644.2810850570604,1409.8331,0.006543839,4.593092e-11,1559.6757,9.999995,254.61996,-76.236725,-68.659004,-3.5504135e+23,True,562713.25,,5082,-3.5504135e+23,9.999995,11,47,65.45454545454545,463.93791341781616,1.0,562713.25,2,,1170.0145
0.41894197,1.6653074e-05,176.78778,660538.75,1.6653074e-05,0.0004419205,[-0.52   0.365 -1.437 -2.734],-1.0,8.2035216e+36,,651.5891,42.07922,399.69763,145355,0.00012899414,651.5891272014995,42.07922,5.7096302e-05,5.718828e-13,879.7986,9.999988,251.8915,-46.6018,-42.73961,-3.8593103e+23,True,660538.75,,5093,-3.8593103e+23,9.999988,11,47,66.18181818181819,466.2324707508087,1.0,660538.75,3,,480.10095
0.41894197,2.2936225e-05,284.27527,479590.7,2.2936225e-05,1.895995,[-0.52   0.365 -1.437 -2.734],-1.0,3.686913e+35,,707.02167,53800.613,429.75903,146144,0.54119575,707.0216315675418,53800.613,0.18763891,1.7562052e-09,1379.7169,9.999995,277.2626,-62.275757,-57.571777,-2.0121226e+23,True,479590.7,,5104,-2.0121226e+23,9.999995,11,47,71.72727272727273,468.5785930156708,1.0,479590.7,4,,949.9579
0.41894197,1.0342825e-05,127.32721,1063539.2,1.0342825e-05,0.3477861,[-0.52   0.365 -1.437 -2.734],-1.0,2.5202557e+37,,507.92484,8534.642,359.5978,146714,0.10074203,507.92485235622604,8534.642,0.040087193,3.4273562e-14,689.79944,9.999988,148.32704,-47.9278,-37.116226,-4.1582535e+23,True,1063539.2,,5115,-4.1582535e+23,9.999988,11,47,51.81818181818182,470.42106533050537,1.0,1063539.2,5,,330.20163
0.41894197,1.5313e-05,148.2302,718343.9,1.5313e-05,108.37655,[-0.52   0.365 -1.437 -2.734],-1.0,1.1266339e+36,,553.37256,1700279.8,379.66238,147334,31.10433,553.3725711963481,1700279.8,10.032299,4.472286e-12,919.7279,9.99997,173.7102,-54.480366,-42.93803,-1.5629791e+23,True,718343.9,,5126,-1.5629791e+23,9.99997,11,47,56.36363636363637,472.12137961387634,1.0,718343.9,6,,540.06555
0.41894197,1.4615687e-05,278.35883,752616.0,1.4615687e-05,196.43257,[-0.52   0.365 -1.437 -2.734],-1.0,inf,,658.81464,7545756.0,349.49048,148070,56.468224,658.8146630055259,7545756.0,17.864384,3.7805264e-10,1409.6821,9.999998,309.3242,-52.7294,-51.384216,-inf,True,752616.0,,5137,-inf,9.999998,11,47,66.9090909090909,473.9611146450043,1.0,752616.0,7,,1060.1917
0.41894197,1.8776644e-05,199.6529,585834.2,1.8776644e-05,5.0090394,[-0.52   0.365 -1.437 -2.734],-1.0,8.25695e+35,,590.67017,79289.94,399.67868,148731,1.4375166,590.6701360258617,79289.94,0.4640268,1.8547729e-10,939.7442,9.999998,190.99146,-51.7606,-43.990646,-1.396922e+23,True,585834.2,,5148,-1.396922e+23,9.999998,11,47,60.09090909090909,475.74677872657776,1.0,585834.2,8,,540.06555
0.41894197,1.0988245e-05,154.96527,1001069.8,1.0988245e-05,0.2323056,[-0.52   0.365 -1.437 -2.734],-1.0,inf,,556.0886,10514.326,359.56305,149354,0.06576096,556.0886043785166,10514.326,0.025622498,2.4603158e-11,889.7307,9.999981,196.52554,-52.98059,-44.942566,-inf,True,1001069.8,,5159,-inf,9.999981,11,47,56.63636363636363,477.3220477104187,1.0,1001069.8,9,,530.16766
0.41894197,1.45201475e-05,125.56258,757568.06,1.45201475e-05,3.388355,[-0.52   0.365 -1.437 -2.734],-1.0,7.5665754e+36,,537.93384,96836.305,389.67905,149957,0.97379833,537.9337796844968,96836.305,0.3089476,3.501352e-11,739.822,9.99998,148.25473,-43.21768,-36.11174,-2.6208806e+23,True,757568.06,,5170,-2.6208806e+23,9.99998,11,47,54.81818181818182,478.8334529399872,1.0,757568.06,10,,350.14297
0.41894197,11.0,196.21242,1.0,11.0,32134.012,[-0.52   0.365 -1.437 -2.734],-1.0,864246140000000.0,,613.37866,414732.78,389.71735,150643,9084.166,613.3786874035404,826436000.0,3586.4514,0.026260573,1059.6702,10.0,223.66136,-50.230183,-50.230183,-610205.3,True,1.0,,5181,-5747323000000.0,10.0,11,48,62.36363636363637,480.3808057308197,1.0,1.0,1,,669.9528
0.41894197,0.0006420485,217.39919,17132.662,0.0006420485,95.696526,[-0.506  0.479 -1.429 -2.512],-1.0,3.1711843e+28,,655.2498,1542521.2,419.75397,151375,27.50413,655.2498568762628,1542521.2,8.720893,7.658349e-09,1219.7981,9.999991,235.49586,-56.650948,-47.307213,-4.612429e+19,True,17132.662,,5192,-4.612429e+19,9.999991,11,48,66.54545454545455,482.39699625968933,1.0,17132.662,2,,800.0441
0.41894197,0.00090217567,218.6368,12192.747,0.00090217567,0.6115026,[-0.506  0.479 -1.429 -2.512],-1.0,5.949022e+26,,570.72394,1049.7279,19.962864,152014,0.17501219,570.7238951043979,1049.7279,0.05820342,3.3299253e-07,879.71216,9.999999,550.76105,-56.84106,-51.523087,-3.2858443e+18,True,12192.747,,5203,-3.2858443e+18,9.999999,11,48,58.09090909090909,484.6175260543823,1.0,12192.747,3,,859.74927
0.41894197,0.0011916572,159.43378,9230.843,0.0011916572,2.7338808,[-0.506  0.479 -1.429 -2.512],-1.0,9.671321e+25,,695.2299,154355.77,409.76193,152790,0.78113556,695.2299440742718,154355.77,0.2790053,2.1570237e-09,899.8125,9.999994,285.46805,-64.96827,-56.29544,-1.3860853e+18,True,9230.843,,5214,-1.3860853e+18,9.999994,11,48,70.54545454545455,486.7313959598541,1.0,9230.843,4,,490.05057
0.41894197,0.00025720612,342.22583,42767.254,0.00025720612,0.05637075,[-0.506  0.479 -1.429 -2.512],-1.0,4.9777626e+30,,792.52936,2360.6182,459.81134,153673,0.016081594,792.5294102997024,2360.6182,0.0059243185,1.5409203e-09,1499.7671,9.999998,332.71808,-59.20193,-54.10451,-8.735902e+20,True,42767.254,,5225,-8.735902e+20,9.999998,11,48,80.27272727272727,489.0523135662079,1.0,42767.254,5,,1039.9558
0.41894197,0.00069973775,294.2045,15720.175,0.00069973775,0.2146493,[-0.506  0.479 -1.429 -2.512],-1.0,1.3413556e+27,,706.1487,11804.877,409.74353,154461,0.060981825,706.148739273512,11804.877,0.02737903,1.0228709e-08,1519.7417,10.0,296.40518,-73.291565,-65.069565,-1.4724974e+19,True,15720.175,,5236,-1.4724974e+19,10.0,11,48,71.63636363636364,491.69679975509644,1.0,15720.175,6,,1109.9982
0.41894197,0.00016224929,399.22336,67796.91,0.00016224929,544.8416,[-0.506  0.479 -1.429 -2.512],-1.0,5.452955e+33,,843.4402,27113346.0,439.80194,155400,156.62743,843.4402133889545,27113346.0,49.542233,6.534139e-08,1789.774,9.999998,403.63828,-80.78027,-72.50845,-4.117707e+22,True,67796.91,,5247,-4.117707e+22,9.999998,11,48,85.36363636363636,494.7021596431732,1.0,67796.91,7,,1349.9722
0.41894197,0.0012058385,279.22864,9122.283,0.0012058385,2.2126763,[-0.506  0.479 -1.429 -2.512],-1.0,9.150868e+25,,671.5859,584.92847,49.916298,156150,0.6360464,671.5858339496549,584.92847,0.20132121,1.9939405e-08,1099.684,9.999992,621.6695,-60.114952,-52.748726,-2.0137703e+18,True,9122.283,,5258,-2.0137703e+18,9.999992,11,48,68.18181818181819,497.3465235233307,1.0,9122.283,8,,1049.7677
0.41894197,0.0016546717,249.36792,6647.844,0.0016546717,4.1088343,[-0.506  0.479 -1.429 -2.512],-1.0,3.6008163e+24,,645.2386,231320.28,29.94603,156871,1.1698896,645.2385757317082,231320.28,0.4510628,1.4821792e-06,1089.7896,9.999997,615.29254,-55.2273,-48.633858,-3.9230946e+17,True,6647.844,,5269,-3.9230946e+17,9.999997,11,48,65.54545454545455,499.96656250953674,1.0,6647.844,9,,1059.8435
0.41894197,6.880391e-05,296.09933,159874.64,6.880391e-05,21740.223,[-0.506  0.479 -1.429 -2.512],-1.0,6.800184e+35,,682.4924,288429500.0,379.64267,157633,6246.2427,682.4923891542292,288429500.0,1988.2188,7.673174e-09,1439.7522,9.999999,302.84973,-66.727394,-58.47998,-2.9756295e+23,True,159874.64,,5280,-2.9756295e+23,9.999999,11,48,69.27272727272727,502.7176649570465,1.0,159874.64,10,,1060.1095
0.41894197,11.0,182.92378,1.0,11.0,21178.363,[-0.506  0.479 -1.429 -2.512],-1.0,8.951646e+16,,625.2559,424406.0,449.77997,158332,7058.8853,625.255859623396,2605266200.0,4659.595,0.17813459,1059.8215,9.999996,175.47589,-49.452145,-49.452145,-619934.3,True,1.0,,5291,-58503155000000.0,9.999996,11,49,63.54545454545455,505.41288781166077,1.0,1.0,1,,610.04156
0.41894197,6.2922925e-05,306.9289,174817.05,6.2922925e-05,0.5893876,[-0.612  0.415 -1.427 -2.491],-1.0,1.620348e+34,,647.94244,111819.09,419.7076,159056,0.16873373,647.9424412037947,111819.09,0.05660149,5.66398e-08,1439.7036,9.999995,228.2348,-66.099846,-65.83551,-4.5929677e+22,True,174817.05,,5302,-4.5929677e+22,9.999995,11,49,65.81818181818181,508.01234912872314,1.0,174817.05,2,,1019.996
0.41894197,4.8592345e-05,86.720055,226373.11,4.8592345e-05,2841.213,[-0.612  0.415 -1.427 -2.491],-1.0,1.5776161e+33,,520.684,54613736.0,399.6976,159640,816.7867,520.68399656074,54613736.0,258.30652,3.5757876e-07,679.7214,9.999986,120.98638,-36.52916,-30.72024,-3.1945195e+21,True,226373.11,,5313,-3.1945195e+21,9.999986,11,49,53.09090909090909,510.01702904701233,1.0,226373.11,3,,280.02377
0.41894197,0.00011046655,97.68754,99577.66,0.00011046655,0.039542884,[-0.612  0.415 -1.427 -2.491],-1.0,6.7971443e+31,,508.8413,1399.1428,369.63068,160211,0.011391388,508.8412834219141,1399.1428,0.0048081917,2.1686084e-08,629.7173,9.999991,139.21062,-41.001553,-33.50055,-5.691117e+20,True,99577.66,,5324,-5.691117e+20,9.999991,11,49,51.90909090909091,511.8653585910797,1.0,99577.66,4,,260.0866
0.41894197,8.8430366e-05,218.4346,124391.66,8.8430366e-05,0.0021681343,[-0.612  0.415 -1.427 -2.491],-1.0,2.6822542e+32,,615.1888,182.4711,399.6585,160899,0.00064686465,615.188752985789,182.4711,0.00034190385,3.999129e-10,1109.7085,9.999996,215.53023,-59.433907,-52.621574,-3.5108382e+21,True,124391.66,,5335,-3.5108382e+21,9.999996,11,49,62.54545454545455,514.314825296402,1.0,124391.66,5,,710.05
0.41894197,9.9013e-05,383.68488,111096.52,9.9013e-05,1.2947625,[-0.612  0.415 -1.427 -2.491],-1.0,3.3031695e+32,,677.9334,7131.5405,9.980333,161656,0.3709545,677.9334447014793,7131.5405,0.12256697,3.8948425e-08,1299.6243,9.9999895,667.95306,-70.74489,-66.80235,-5.343725e+21,True,111096.52,,5346,-5.343725e+21,9.9999895,11,49,68.81818181818181,517.2821750640869,1.0,111096.52,6,,1289.6439
0.41894197,7.7252174e-05,295.09335,142390.81,7.7252174e-05,0.94839996,[-0.612  0.415 -1.427 -2.491],-1.0,5.711453e+33,,599.77203,490.00607,49.913094,162327,0.27243316,599.7720143100894,490.00607,0.086904235,3.274996e-09,1199.7783,9.999993,549.85895,-54.97734,-49.07771,-1.8937314e+22,True,142390.81,,5357,-1.8937314e+22,9.999993,11,49,61.0,519.4668517112732,1.0,142390.81,7,,1149.8652
0.41894197,7.801654e-05,139.94394,140995.73,7.801654e-05,0.098274745,[-0.612  0.415 -1.427 -2.491],-1.0,2.9055335e+33,,537.01324,2181.1096,389.6704,162929,0.028233178,537.0132420819725,2181.1096,0.008994608,3.897352e-09,879.7117,9.999995,147.34283,-56.827885,-52.984215,-7.261672e+21,True,140995.73,,5368,-7.261672e+21,9.999995,11,49,54.72727272727273,521.3299145698547,1.0,140995.73,8,,490.04126
0.41894197,7.5768585e-05,110.99613,145178.9,7.5768585e-05,2.2362876,[-0.612  0.415 -1.427 -2.491],-1.0,1.1597646e+33,,570.67487,43713.9,429.7343,163568,0.6407412,570.674890281441,43713.9,0.2117936,1.8613746e-07,729.80493,9.99998,140.94057,-45.09552,-41.184246,-3.157487e+21,True,145178.9,,5379,-3.157487e+21,9.99998,11,49,58.09090909090909,523.6960055828094,1.0,145178.9,9,,300.07062
0.41894197,0.00011098692,73.36914,99110.78,0.00011098692,1.0747687,[-0.612  0.415 -1.427 -2.491],-1.0,2.7306804e+32,,522.48035,44147.66,439.7753,164154,0.3087261,522.4802960639628,44147.66,0.09852392,6.3567245e-09,669.72845,9.999998,82.70501,-34.95034,-30.485321,-1.2902562e+21,True,99110.78,,5390,-1.2902562e+21,9.999998,11,49,53.27272727272727,525.8029718399048,1.0,99110.78,10,,229.95316
0.41894197,11.0,154.71478,1.0,11.0,164079.48,[-0.612  0.415 -1.427 -2.491],-1.0,2.7040618e+17,,564.2944,342364.84,359.6073,164786,46993.81,564.2944064715089,2458096000.0,17597.566,1.1819209,799.7201,9.999994,204.6871,-31.848083,-31.848083,-453696.9,True,1.0,,5401,-57895635000000.0,9.999994,11,50,57.45454545454545,528.3092110157013,1.0,1.0,1,,440.1128
0.41894197,1.21273915e-05,199.52742,907037.56,1.21273915e-05,0.0078031067,[-0.526  0.505 -1.438 -2.5  ],-1.0,3.307835e+36,,646.14655,443.3268,449.80786,165508,0.0022425542,646.1465389181018,443.3268,0.000711539,6.1014973e-12,1099.769,9.999999,196.33868,-57.356464,-46.407143,-3.8292872e+23,True,907037.56,,5412,-3.8292872e+23,9.999999,11,50,65.63636363636364,531.1825308799744,1.0,907037.56,2,,649.9612
0.41894197,1.1370462e-05,201.3852,967418.94,1.1370462e-05,10.032291,[-0.526  0.505 -1.438 -2.5  ],-1.0,5.10986e+36,,717.99115,255971.69,449.7962,166309,2.8840802,717.9910908659562,255971.69,0.9120289,1.4322769e-13,1069.7294,9.999998,268.1949,-63.072956,-49.524654,-4.5029317e+23,True,967418.94,,5423,-4.5029317e+23,9.999998,11,50,72.81818181818181,534.1651675701141,1.0,967418.94,3,,619.93317
0.41894197,1.4417285e-05,373.70816,762973.06,1.4417285e-05,0.76540285,[-0.526  0.505 -1.438 -2.5  ],-1.0,2.4574984e+36,,759.7863,146.9875,19.960457,167156,0.21995322,759.7863399306954,146.9875,0.069851875,3.1366253e-13,1529.7749,9.999999,739.82587,-66.39645,-58.590916,-6.3862325e+23,True,762973.06,,5434,-6.3862325e+23,9.999999,11,50,77.0,536.8470251560211,1.0,762973.06,4,,1509.8145
0.41894197,1.3228723e-05,421.55533,831523.94,1.3228723e-05,0.00089619117,[-0.526  0.505 -1.438 -2.5  ],-1.0,7.880918e+35,,770.69604,22.051174,459.79764,168015,0.00025664567,770.6960053461502,22.051174,8.537629e-05,2.1500437e-14,1959.6758,9.999998,310.8984,-116.39537,-100.66002,-5.9347157e+23,True,831523.94,,5445,-5.9347157e+23,9.999998,11,50,78.0909090909091,539.4469194412231,1.0,831523.94,5,,1499.8782
0.41894197,1.4742008e-05,225.61911,746167.0,1.4742008e-05,0.00372528,[-0.526  0.505 -1.438 -2.5  ],-1.0,1.7606865e+36,,722.5198,337.61148,479.84695,168821,0.0010604126,722.5198063952474,337.61148,0.00039057582,2.786943e-13,1269.8,9.999999,242.67285,-72.23732,-58.414463,-3.7243865e+23,True,746167.0,,5456,-3.7243865e+23,9.999999,11,50,73.27272727272727,542.4448919296265,1.0,746167.0,6,,789.9531
0.41894197,9.793146e-06,116.93521,1123234.5,9.793146e-06,0.0013185613,[-0.526  0.505 -1.438 -2.5  ],-1.0,1.5009949e+37,,606.13245,30.80944,399.7598,169499,0.0003746084,606.1324672360435,30.80944,0.00014317343,1.4590351e-11,729.74316,9.999999,206.3727,-50.645123,-39.648773,-3.5914737e+23,True,1123234.5,,5467,-3.5914737e+23,9.999999,11,50,61.63636363636363,545.2212224006653,1.0,1123234.5,7,,329.98337
0.41894197,1.2022841e-05,143.26865,914925.25,1.2022841e-05,0.009790202,[-0.526  0.505 -1.438 -2.5  ],-1.0,6.3889666e+36,,684.3191,676.30023,439.7685,170263,0.002812646,684.3190393569629,676.30023,0.00089589576,2.4377608e-13,869.7825,9.999999,244.55055,-53.65065,-47.9387,-3.328738e+23,True,914925.25,,5478,-3.328738e+23,9.999999,11,50,69.45454545454545,548.2246618270874,1.0,914925.25,8,,430.01398
0.41894197,1.1120553e-05,182.97586,989159.5,1.1120552e-05,1.7735312e-05,[-0.526  0.505 -1.438 -2.5  ],-1.0,4.0605283e+36,,667.969,0.7396274,479.7744,171009,5.1354195e-06,667.9690586627468,0.7396274,2.6880523e-06,3.1326348e-11,1039.7196,10.0,188.19464,-57.523006,-45.476807,-3.7919866e+23,True,989159.56,,5489,-3.7919866e+23,10.0,11,50,67.81818181818181,551.2392287254333,1.0,989159.56,9,,559.9452
0.41894197,1.5146249e-05,314.979,726252.44,1.5146249e-05,1.8951274,[-0.526  0.505 -1.438 -2.5  ],-1.0,8.343099e+35,,787.0372,42138.63,429.80008,171886,0.54407495,787.0371879180988,42138.63,0.17472444,2.602829e-10,1369.7001,9.999999,357.23712,-57.76497,-54.39131,-2.9830306e+23,True,726252.44,,5500,-2.9830306e+23,9.999999,11,50,79.72727272727273,554.494517326355,1.0,726252.44,10,,939.9
0.41894197,11.0,249.71666,1.0,11.0,135390.95,[-0.526  0.505 -1.438 -2.5  ],-1.0,1.2994434e+18,,871.6166,822073.94,489.7918,172856,38616.434,871.6165673772771,8352549400.0,14320.978,1.9220142,1289.7437,9.999996,381.82474,-54.734825,-54.734825,-1111642.9,True,1.0,,5511,-330095450000000.0,9.999996,11,51,88.18181818181819,558.1259388923645,1.0,1.0,1,,799.95184
0.41894197,3.4538452e-06,447.07956,3184856.0,3.4538452e-06,0.009275472,[-0.422  0.573 -1.445 -2.512],-1.0,inf,,945.24646,4105.9844,469.8244,173907,0.0033101046,945.2465133488821,4105.9844,0.0019849464,1.041945e-13,2219.694,9.999995,475.42215,-84.739395,-82.31714,-inf,True,3184856.0,,5522,-inf,9.999995,11,51,95.54545454545455,561.962443113327,1.0,3184856.0,2,,1749.8696
0.41894197,8.6133235e-07,569.6188,12770912.0,8.6133247e-07,0.0065307417,[-0.422  0.573 -1.445 -2.512],-1.0,inf,,929.7756,309.06064,509.80945,174941,0.0018762895,929.7756440190504,309.06064,0.000597476,4.6441182e-17,2509.7786,10.0,419.9662,-111.92733,-98.670074,-inf,True,12770911.0,,5533,-inf,10.0,11,51,94.0,565.7972681522369,1.0,12770911.0,3,,1999.9691
0.41894197,3.8603457e-06,172.59155,2849485.8,3.8603457e-06,0.008574221,[-0.422  0.573 -1.445 -2.512],-1.0,inf,,815.2731,529.17615,559.81494,175849,0.0025726866,815.2730101325753,529.17615,0.0011048097,1.2360111e-11,1189.8484,9.999999,255.45805,-57.33271,-47.882774,-inf,True,2849485.8,,5544,-inf,9.999999,11,51,82.54545454545455,569.3745429515839,1.0,2849485.8,4,,630.03345
0.41894197,1.2935054e-06,170.0263,8504023.0,1.2935054e-06,0.076073915,[-0.422  0.573 -1.445 -2.512],-1.0,inf,,699.8183,3530.9094,459.802,176630,0.02175713,699.818220573438,3530.9094,0.0075743212,7.70574e-15,1089.837,9.999997,240.01625,-57.119022,-49.261604,-inf,True,8504023.0,,5555,-inf,9.999997,11,51,71.0,572.1032826900482,1.0,8504023.0,5,,630.03503
0.41894197,1.2104349e-06,555.4767,9087643.0,1.2104349e-06,16.649717,[-0.422  0.573 -1.445 -2.512],-1.0,inf,,818.88556,1212492.2,9.979542,177542,5.2759614,818.8855489693062,1212492.2,2.5107827,6.545991e-15,2389.7256,9.999999,808.906,-119.1563,-107.8975,-inf,True,9087643.0,,5566,-inf,9.999999,11,51,82.9090909090909,575.5474586486816,1.0,9087643.0,6,,2379.746
0.41894197,3.1210186e-06,240.45934,3524490.2,3.1210186e-06,1764.7717,[-0.422  0.573 -1.445 -2.512],-1.0,inf,,783.431,107806680.0,429.78613,178415,507.32928,783.4310246895141,107806680.0,160.4555,1.2051519e-11,1239.8486,9.999999,353.6449,-53.953163,-48.03148,-inf,True,3524490.2,,5577,-inf,9.999999,11,51,79.36363636363636,578.930871963501,1.0,3524490.2,7,,810.0625
0.41894197,1.3507192e-06,185.78767,8143809.5,1.3507192e-06,0.070767626,[-0.422  0.573 -1.445 -2.512],-1.0,inf,,815.2385,2167.1833,479.83273,179323,0.020304507,815.2385250304783,2167.1833,0.0077231918,3.6849274e-11,1249.7753,9.999999,335.4058,-53.899876,-45.706345,-inf,True,8143809.5,,5588,-inf,9.999999,11,51,82.54545454545455,582.413238286972,1.0,8143809.5,8,,769.9425
0.41894197,1.7712453e-06,372.2015,6210320.0,1.7712453e-06,1.0865399,[-0.422  0.573 -1.445 -2.512],-1.0,inf,,827.1082,97.65247,29.952353,180244,0.31235325,827.1082290612001,97.65247,0.098792225,2.1169828e-16,1559.7017,9.999996,797.1559,-62.78195,-55.06639,-inf,True,6210320.0,,5599,-inf,9.999996,11,51,83.72727272727273,585.752277135849,1.0,6210320.0,9,,1529.7493
0.41894197,2.1675928e-06,110.73561,5074754.0,2.1675928e-06,0.0052342834,[-0.422  0.573 -1.445 -2.512],-1.0,inf,,760.68555,483.36993,519.8379,181092,0.0015718433,760.685529571032,483.36993,0.0007700615,8.4234914e-13,879.86475,9.999998,240.84766,-45.19117,-35.63247,-inf,True,5074754.0,,5610,-inf,9.999998,11,51,77.0909090909091,589.0211710929871,1.0,5074754.0,10,,360.02686
0.41894197,11.0,437.17215,1.0,11.0,5751.6704,[-0.422  0.573 -1.445 -2.512],-1.0,2.4665095e+16,,987.10583,1165497.5,29.942394,182189,1643.2347,987.1058809073736,251015940.0,557.01794,0.033380095,1629.7067,10.0,957.1635,-88.53362,-88.53362,-1627839.6,True,1.0,,5621,-72611400000000.0,10.0,11,52,99.72727272727273,592.8580191135406,1.0,1.0,1,,1599.7643
0.41894197,4.4829663e-05,350.89023,245373.25,4.4829663e-05,0.6203672,[-0.471  0.749 -1.454 -2.342],-1.0,2.711675e+37,,971.606,50367.85,649.6824,183269,0.18268469,971.606022905491,50367.85,0.0921287,1.5096299e-09,1889.7443,10.0,321.92365,-70.96334,-66.82869,-3.237188e+24,True,245373.25,,5632,-3.237188e+24,10.0,11,52,98.18181818181819,596.5541036128998,1.0,245373.25,2,,1240.0619
0.41894197,2.4041638e-05,141.033,457539.56,2.4041636e-05,7.9276023,[-0.471  0.749 -1.454 -2.342],-1.0,inf,,906.1218,770388.6,669.7346,184277,2.2997303,906.1217613768204,770388.6,1.008876,2.0795225e-10,1209.6079,9.999996,236.38716,-51.98433,-48.73632,-inf,True,457539.6,,5643,-inf,9.999996,11,52,91.63636363636364,600.0305285453796,1.0,457539.6,3,,539.8733
0.41894197,0.00011303842,583.6323,97312.05,0.00011303842,678.45184,[-0.471  0.749 -1.454 -2.342],-1.0,2.8422562e+33,,917.99664,27674018.0,9.980947,185298,195.01477,917.996685811619,27674018.0,61.761227,3.5142165e-08,2299.7412,9.999995,908.0156,-103.30075,-94.71882,-4.9083165e+22,True,97312.05,,5654,-4.9083165e+22,9.999995,11,52,92.81818181818181,603.3517050743103,1.0,97312.05,4,,2289.7603
0.41894197,3.5297813e-05,349.64288,311634.03,3.5297813e-05,293.52002,[-0.471  0.749 -1.454 -2.342],-1.0,3.621287e+35,,1075.186,45089108.0,699.5374,186492,84.3764,1075.1861255095018,45089108.0,26.698418,9.00739e-12,1869.731,9.999999,375.6487,-85.34189,-72.7207,-3.6621215e+23,True,311634.03,,5665,-3.6621215e+23,9.999999,11,52,108.54545454545455,607.804808139801,1.0,311634.03,5,,1170.1936
0.41894197,8.108473e-05,202.42213,135660.56,8.108473e-05,1.4177884,[-0.471  0.749 -1.454 -2.342],-1.0,3.250874e+35,,1097.985,309506.9,789.843,187711,0.41091967,1097.9849508860855,309506.9,0.1630659,1.1085886e-09,1499.7598,9.999996,308.14194,-75.43225,-65.12216,-2.2324743e+23,True,135660.56,,5676,-2.2324743e+23,9.999996,11,52,110.81818181818181,611.8688945770264,1.0,135660.56,6,,709.91675
