OptimizationReturnMax,ReturnStepMaxmin,OptimizationReturnMin,TimeElapsed,MinBehavPdf,InitialReturnMean,MeanIW,EpisodesSoFar,StdWReturnMean,MeanD2-0,ESSRenyiArithmetic,Iteration,EpRewMean,Inner Iteration,InitialBound,MeanEntropy,InitialReturnMax,DivergenceHarmonic,ReturnStepMax,ReturnMeanIW,VarianceInitializer,MinIW,EmpiricalD2Arithmetic,MaxIW,Penalization,EmpiricalD2Harmonic,MinTargetPdf,TimestepsSoFar,WReturnMean,InitialReturnMin,EpLenMean,OptimizationReturnMean,Weights,LearnableVariance,ESSRenyiHarmonic,StdIW,EpThisIter,InitialReturnStd,Epsilon,Bound
569.871,9.999998,,906.3086514472961,-34.2789,495.2865,28.088165,9581,,1.0,11.0,88,495.28649061379724,1,-411778.25,0.41894197,909.7394,11659880000.0,9.999998,20367766.0,-1.0,0.044801805,1.0,255.05353,True,1.0,-34.2789,254394,267706.66,339.86838,50.54545454545455,155.4181,[-3.237  1.374 -3.006 -2.147],,11.0,72.26701,11,149.65945,1.0,-15577303000.0
269.9801,9.999999,,907.4995844364166,-27.403625,402.58353,2543.7559,9592,,68.89272,0.15966853,88,402.58351072279015,2,-234582880000.0,0.41894197,569.8395,2297367000000.0,9.999999,330790300.0,-1.0,164.45395,68.89272,17694.375,True,68.89272,-32.029827,254848,62299130.0,299.85938,41.27272727272727,102.724144,[-3.276  1.195 -3.004 -2.318],,0.15966853,4869.315,11,81.581924,1.0,-86007600000.0
350.0374,9.999996,,908.9986441135406,-31.611904,543.46234,0.073372655,9603,,20934930.0,5.2543766e-07,88,543.4623662577586,3,-inf,0.41894197,719.82764,inf,9.999996,17913.254,-1.0,3.7934433e-09,20934930.0,0.42835575,True,20934930.0,-40.13028,255457,17913.254,369.79022,55.36363636363637,173.67213,[-3.12   1.659 -3.057 -2.123],,5.2543766e-07,0.15577501,11,108.90127,1.0,-inf
309.9557,10.0,,910.5950124263763,-37.225048,555.26807,97.33802,9614,,937113860.0,1.1738168e-08,88,555.2680494860061,4,-inf,0.41894197,699.75934,inf,10.0,14790680.0,-1.0,4.332842e-17,937113860.0,1070.617,True,937113860.0,-49.895493,256079,14790680.0,389.80365,56.54545454545455,165.4644,[-3.12   1.659 -3.057 -2.123],,1.1738168e-08,307.77783,11,95.56598,1.0,-inf
510.1524,10.0,,912.325590133667,-37.72484,647.07086,5.563061e-05,9625,,4682059300.0,2.3493936e-09,88,647.0708532510417,5,-inf,0.41894197,939.90295,inf,10.0,33.94615,-1.0,3.6011796e-15,4682059300.0,0.00060625677,True,4682059300.0,-48.76595,256802,33.94615,429.75055,65.72727272727273,217.32031,[-3.12   1.659 -3.057 -2.123],,2.3493936e-09,0.00017412919,11,130.5611,1.0,-inf
489.87097,9.999996,,913.9499900341034,-46.133392,567.1016,11.600343,9636,,167996300.0,6.547763e-08,88,567.1016579392112,6,-inf,0.41894197,949.7262,inf,9.999996,3011301.5,-1.0,1.15096946e-10,167996300.0,126.68134,True,167996300.0,-57.576015,257437,3011301.5,459.85522,57.72727272727273,107.24643,[-3.12   1.659 -3.057 -2.123],,6.547763e-08,36.392742,11,135.95619,1.0,-inf
599.98645,9.999995,,915.7785058021545,-47.363663,603.4401,0.005012589,9647,,47570067000.0,2.3123785e-10,88,603.4400804672691,7,-inf,0.41894197,1039.7437,inf,9.999995,1591.5057,-1.0,4.5043645e-15,47570067000.0,0.03118889,True,47570067000.0,-63.880527,258112,1591.5057,439.75717,61.36363636363637,163.6829,[-3.12   1.659 -3.057 -2.123],,2.3123785e-10,0.0094277365,11,168.63603,1.0,-inf
330.1045,10.0,,917.4938833713531,-34.56904,595.26227,0.0071095885,9658,,2595717600.0,4.2377493e-09,88,595.2622951968782,8,-inf,0.41894197,759.8784,inf,10.0,4081.5737,-1.0,5.812713e-16,2595717600.0,0.07359119,True,2595717600.0,-44.530823,258778,4081.5737,429.77393,60.54545454545455,165.48836,[-3.12   1.659 -3.057 -2.123],,4.2377493e-09,0.021042569,11,115.180885,1.0,-inf
449.97552,9.999997,,919.4223959445953,-52.752705,601.6486,3.8406029,9669,,544300920000.0,2.0209409e-11,88,601.6485998179137,9,-inf,0.41894197,869.823,inf,9.999997,2905271.0,-1.0,2.2172251e-16,544300920000.0,42.234303,True,544300920000.0,-50.88109,259451,2905271.0,419.84747,61.18181818181818,181.80113,[-3.12   1.659 -3.057 -2.123],,2.0209409e-11,12.141154,11,107.17448,1.0,-inf
249.9516,9.999996,,921.4448943138123,-34.14296,568.90625,0.014695301,9680,,18053444000.0,6.0930205e-10,88,568.9062783926538,10,-inf,0.41894197,709.77673,inf,9.999996,4330.844,-1.0,2.1559291e-17,18053444000.0,0.14822678,True,18053444000.0,-44.217506,260088,4330.844,459.82513,57.90909090909091,109.08113,[-3.12   1.659 -3.057 -2.123],,6.0930205e-10,0.042399358,11,88.95636,1.0,-inf
459.99292,9.999997,,923.535439491272,-35.984886,572.55554,32095.799,9691,,1.0,11.0,89,572.5555075340155,1,-457899.56,0.41894197,809.8441,1.26044714e+30,9.999997,9314878000.0,-1.0,1.0527471,1.0,112213.92,True,1.0,-35.984886,260729,343730.8,349.8512,58.27272727272727,222.70433,[-3.12   1.659 -3.057 -2.123],,11.0,41551.176,11,126.13871,1.0,-1.2817645e+20
299.95428,10.0,,925.6479558944702,-37.73298,597.99677,3.1310672e-06,9702,,19853428000000.0,5.540605e-13,89,597.9967543641213,2,-inf,0.41894197,759.7643,inf,10.0,1.0219667,-1.0,4.225712e-17,19853428000000.0,1.6355123e-05,True,19853428000000.0,-43.668777,261398,1.0219667,459.81,60.81818181818182,138.18675,[-2.831  1.768 -3.092 -2.515],,5.540605e-13,5.763588e-06,11,101.50053,1.0,-inf
420.02673,9.999998,,927.7024166584015,-34.173473,581.6158,4.1316113,9713,,134272600000000.0,8.192289e-14,89,581.61571344729,3,-inf,0.41894197,909.79944,inf,9.999998,1341473.2,-1.0,2.322359e-21,134272600000000.0,45.44772,True,134272590000000.0,-57.929325,262049,1341473.2,489.7727,59.18181818181818,91.84302,[-2.831  1.768 -3.092 -2.515],,8.19229e-14,13.065301,11,114.636604,1.0,-inf
869.8928,9.999994,,930.0262904167175,-64.70291,706.16656,5.4333736e-07,9724,,234478660000000.0,4.6912584e-14,89,706.166537030471,4,-inf,0.41894197,1289.7035,inf,9.999994,0.33413246,-1.0,1.6343203e-21,234478660000000.0,5.805164e-06,True,234478660000000.0,-80.740135,262837,0.33413246,419.81067,71.63636363636364,286.35587,[-2.831  1.768 -3.092 -2.515],,4.6912584e-14,1.6642214e-06,11,244.448,1.0,-inf
639.9929,9.9999895,,932.3277332782745,-38.028362,645.242,8.422382e-08,9735,,179715810000000.0,6.1207746e-14,89,645.2419785039375,5,-inf,0.41894197,1069.7898,inf,9.9999895,0.09571224,-1.0,1.2656828e-21,179715810000000.0,9.1802696e-07,True,179715810000000.0,-62.0877,263558,0.09571224,429.79684,65.54545454545455,215.44513,[-2.831  1.768 -3.092 -2.515],,6.1207746e-14,2.636813e-07,11,183.77402,1.0,-inf
659.9875,10.0,,934.5634658336639,-53.81404,786.12854,2.8264625,9746,,1.0056598e+16,1.0938092e-15,89,786.1284506783225,6,-inf,0.41894197,1139.76,inf,10.0,2276851.8,-1.0,5.190625e-23,1.0056598e+16,29.44518,True,1.0056598e+16,-79.39941,264434,2276851.8,479.77252,79.63636363636364,306.35593,[-2.831  1.768 -3.092 -2.515],,1.0938092e-15,8.430734,11,205.92647,1.0,-inf
320.09308,10.0,,936.459370136261,-37.314842,625.23755,1.944628e-06,9757,,69384794000000.0,1.5853618e-13,89,625.2375577814487,7,-inf,0.41894197,809.7917,inf,10.0,0.9256911,-1.0,3.42382e-26,69384794000000.0,2.1232707e-05,True,69384800000000.0,-53.45588,265133,0.9256911,489.6986,63.54545454545455,135.53896,[-2.831  1.768 -3.092 -2.515],,1.5853616e-13,6.0995867e-06,11,93.17769,1.0,-inf
230.08606,9.999999,,938.2949471473694,-42.653168,585.2656,0.129307,9768,,95637960000000.0,1.150171e-13,89,585.265619241668,8,-inf,0.41894197,719.8489,inf,9.999999,43529.457,-1.0,2.054521e-16,95637960000000.0,1.4187515,True,95637960000000.0,-47.737247,265788,43529.457,489.76282,59.54545454545455,95.5028,[-2.831  1.768 -3.092 -2.515],,1.150171e-13,0.40775937,11,72.54644,1.0,-inf
769.7755,9.999994,,940.1765339374542,-47.97247,569.80194,0.08244873,9779,,533149100000000.0,2.0632127e-14,89,569.8019300956114,9,-inf,0.41894197,769.7755,inf,9.999994,0.043467313,-1.0,3.0786727e-26,533149100000000.0,0.9069347,True,533149100000000.0,-72.976814,266426,0.043467313,,58.0,569.80194,[-2.831  1.768 -3.092 -2.515],,2.0632127e-14,0.26072535,11,205.81015,1.0,-inf
380.03033,9.999999,,942.6503293514252,-46.41881,681.6201,6.906637e-05,9790,,150892330000000.0,7.289966e-14,89,681.6201570991653,10,-inf,0.41894197,889.8169,inf,9.999999,29.16819,-1.0,1.1165564e-21,150892330000000.0,0.0007596074,True,150892330000000.0,-55.689575,267187,29.16819,509.78656,69.18181818181819,171.8336,[-2.831  1.768 -3.092 -2.515],,7.289966e-14,0.00021836825,11,105.91031,1.0,-inf
530.00867,9.999998,,944.6510102748871,-38.801514,626.1758,42.73996,9801,,1.0,11.0,90,626.1757834997682,1,-581274.6,0.41894197,979.80383,870151100.0,9.999998,14804306.0,-1.0,0.011178713,1.0,205.8478,True,1.0,-38.801514,267887,414156.84,449.79517,63.63636363636363,176.38062,[-2.831  1.768 -3.092 -2.515],,11.0,56.957188,11,148.52852,1.0,-4944483300.0
479.96808,9.999998,,947.0019574165344,-51.406628,702.4982,0.6418247,9812,,2687.115,0.0040936098,90,702.4982321380587,2,-3.603863e+16,0.41894197,969.74396,4.846432e+22,9.999998,203820.03,-1.0,2.1973891e-07,2687.115,5.170489,True,2687.115,-54.932312,268671,203820.03,489.77588,71.27272727272727,212.72235,[-2.7    1.811 -3.139 -2.718],,0.0040936098,1.5160859,11,159.71715,1.0,-3.603863e+16
640.05194,10.0,,949.1664118766785,-45.5936,702.51764,0.080362774,9823,,1807.7319,0.006084973,90,702.5176774291511,3,-3438379300000000.0,0.41894197,1089.8099,2.7657847e+20,10.0,79127.24,-1.0,4.2323478e-07,1807.7319,0.66395676,True,1807.7319,-47.97187,269455,79127.24,449.758,71.27272727272727,252.75966,[-2.7    1.811 -3.139 -2.718],,0.006084973,0.19144619,11,185.39842,1.0,-3438379300000000.0
490.0954,9.999999,,951.2908535003662,-40.060272,710.7004,0.03747953,9834,,3566.7288,0.0030840584,90,710.7004041141358,4,-1.3321481e+17,0.41894197,989.8691,6.099692e+23,9.999999,18986.508,-1.0,7.6728784e-10,3566.7288,0.30201662,True,3566.7288,-44.99652,270248,18986.508,499.77368,72.0909090909091,210.92674,[-2.7    1.811 -3.139 -2.718],,0.0030840584,0.08626882,11,132.08896,1.0,-1.3321481e+17
490.07288,9.999999,,953.1209721565247,-41.75101,649.7883,1.8830804,9845,,1476.1177,0.0074519804,90,649.788382317216,5,-2609249800000000.0,0.41894197,929.81165,3.005836e+20,9.999999,593358.0,-1.0,7.4351743e-07,1476.1177,20.46474,True,1476.1177,-44.72564,270974,593358.0,439.73877,66.0,210.0496,[-2.7    1.811 -3.139 -2.718],,0.0074519804,5.8761296,11,154.03717,1.0,-2609249800000000.0
490.0066,9.999999,,955.1416549682617,-63.80062,711.5879,1.1337185,9856,,3307.6055,0.0033256686,90,711.5879294213833,6,-2.2437603e+17,0.41894197,1009.7699,1.5980015e+24,9.999999,368550.44,-1.0,5.959435e-10,3307.6055,10.523702,True,3307.6052,-70.315895,271768,368550.44,519.7633,72.18181818181819,191.8246,[-2.7    1.811 -3.139 -2.718],,0.0033256689,3.0065548,11,163.75859,1.0,-2.2437603e+17
599.89465,10.0,,956.8696870803833,-52.52548,666.1517,82.816925,9867,,6467.053,0.0017009292,90,666.1516455775875,7,-3.790477e+18,0.41894197,1069.7867,3.620036e+26,10.0,18292036.0,-1.0,1.2955009e-12,6467.053,909.859,True,6467.053,-57.683155,272512,18292036.0,469.8921,67.63636363636364,196.25954,[-2.7    1.811 -3.139 -2.718],,0.0017009292,261.53387,11,178.68011,1.0,-3.790477e+18
989.77234,9.999998,,958.7284035682678,-41.715607,595.2816,0.6209916,9878,,626.8277,0.017548682,90,595.2815953789305,8,-313741300000000.0,0.41894197,989.77234,577453000.0,9.999998,254946.56,-1.0,0.0012098183,626.8277,2.4693654,True,626.8277,-41.62527,273178,2121096.8,,60.54545454545455,595.2816,[-2.7    1.811 -3.139 -2.718],,0.017548682,0.82281315,11,233.70985,1.0,-4098255400.0
759.94653,9.999999,,961.1771557331085,-52.29804,707.0518,30896.154,9889,,12.001065,0.9165853,90,707.0518603905191,9,-5848487000.0,0.41894197,1239.7203,42701420000.0,9.999999,47012690000.0,-1.0,77.33956,12.001065,335452.66,True,12.001065,-56.382706,273967,1273282.4,479.77383,71.72727272727273,227.27806,[-2.794  1.849 -3.125 -2.525],,0.9165853,96310.01,11,239.22363,1.0,-102298240000.0
539.99097,9.999999,,963.0459575653076,-35.44982,621.6537,4171482600.0,9900,,125.66721,0.08753277,90,621.6536780677851,10,-6393584700000.0,0.41894197,1019.87885,1.9612608e+27,9.999999,1570984700000000.0,-1.0,35267.14,125.66721,30355450000.0,True,125.66722,-39.79916,274662,921545.0,479.8879,63.18181818181818,141.7658,[-2.947  1.653 -3.106 -2.532],,0.08753277,9289437000.0,11,162.41524,1.0,-8.020344e+18
1429.959,10.0,,965.5383772850037,-94.2799,927.9531,78.19635,9911,,1.0,11.0,91,927.9531383622107,1,-1759389.2,0.41894197,2069.747,5995228000.0,10.0,63618656.0,-1.0,0.7454651,1.0,345.3791,True,1.0,-94.2799,275694,1013662.1,639.788,93.81818181818181,288.1651,[-2.658  2.059 -3.151 -2.533],,11.0,100.62028,11,390.59583,1.0,-57804108000.0
379.87604,9.999998,,967.9450192451477,-56.92379,885.2082,0.0047073644,9922,,35967.74,0.00030582963,91,885.2081865180897,2,-4.1100786e+20,0.41894197,1089.6914,3.9536674e+30,9.999998,2394.247,-1.0,3.0624294e-09,35967.74,0.05048783,True,35967.74,-61.915726,276679,2394.247,709.81537,89.54545454545455,175.3928,[-2.582  2.153 -3.159 -2.506],,0.00030582963,0.014479162,11,125.23841,1.0,-4.1100786e+20
579.9397,9.999999,,970.3044395446777,-49.977444,846.09937,0.02957986,9933,,44983.215,0.00024453565,91,846.0993692885579,3,-4.4659645e+21,0.41894197,1189.6981,3.285469e+32,9.999999,15412.25,-1.0,3.7140063e-07,44983.215,0.30159065,True,44983.215,-56.233124,277621,15412.25,609.7584,85.63636363636364,236.34096,[-2.582  2.153 -3.159 -2.506],,0.00024453565,0.08607519,11,165.06627,1.0,-4.4659645e+21
189.90985,9.999998,,972.4649879932404,-45.143784,735.1907,17.610182,9944,,5177.313,0.0021246541,91,735.190717983657,4,-1.9726773e+17,0.41894197,839.70044,2.583025e+24,9.999998,8398415.0,-1.0,3.1042118e-06,5177.313,185.3907,True,5177.313,-43.712536,278441,8398415.0,649.7906,74.54545454545455,85.40012,[-2.582  2.153 -3.159 -2.506],,0.0021246541,53.08074,11,59.583447,1.0,-1.9726773e+17
979.83386,9.999999,,975.112532377243,-79.58009,908.8326,1.174838,9955,,14682.065,0.0007492134,91,908.832604486117,5,-1.9714833e+20,0.41894197,1629.6074,1.81873e+29,9.999999,620477.7,-1.0,4.637193e-11,14682.065,12.349677,True,14682.066,-87.184425,279452,620477.7,649.77356,91.9090909090909,259.05905,[-2.582  2.153 -3.159 -2.506],,0.00074921333,3.537521,11,271.57758,1.0,-1.9714833e+20
739.932,9.999999,,977.5065495967865,-77.476,907.916,0.3665178,9966,,4163.321,0.0026421216,91,907.9160365213706,6,-1.6353008e+18,0.41894197,1419.6758,2.1724636e+25,9.999999,308316.7,-1.0,1.3709696e-06,4163.321,3.93161,True,4163.321,-83.216805,280462,308316.7,679.7438,91.81818181818181,228.17223,[-2.582  2.153 -3.159 -2.506],,0.0026421216,1.1275251,11,208.72932,1.0,-1.6353008e+18
919.9724,10.0,,979.743729352951,-61.077812,889.7555,0.955703,9977,,8405.896,0.0013086052,91,889.7555227593391,7,-9.596408e+18,0.41894197,1529.7198,5.549882e+26,10.0,469350.53,-1.0,7.040062e-10,8405.896,10.42342,True,8405.896,-68.12013,281452,469350.53,609.74744,90.0,280.00812,[-2.582  2.153 -3.159 -2.506],,0.0013086052,2.9940186,11,245.60202,1.0,-9.596408e+18
729.85944,10.0,,982.0009205341339,-62.707127,944.3051,11.296786,9988,,2604.8928,0.0042228224,91,944.305135052952,8,-3.148355e+17,0.41894197,1389.6389,8.771493e+23,10.0,9051766.0,-1.0,7.455677e-08,2604.8928,111.86414,True,2604.8928,-70.91298,282502,9051766.0,659.7795,95.45454545454545,284.52567,[-2.582  2.153 -3.159 -2.506],,0.0042228224,31.971281,11,186.86838,1.0,-3.148355e+17
529.886,9.999999,,984.5896196365356,-55.07548,843.4068,0.16987951,9999,,4161.7734,0.002643104,91,843.4068003328019,9,-2.2570647e+18,0.41894197,1179.7314,8.678993e+25,9.999999,108564.73,-1.0,2.5899895e-05,4161.7734,0.9953341,True,4161.7734,-59.93456,283441,108564.73,649.84546,85.36363636363636,193.56134,[-2.582  2.153 -3.159 -2.506],,0.002643104,0.31655157,11,151.5335,1.0,-2.2570647e+18
670.07886,10.0,,986.733166217804,-54.9769,884.2637,0.013715553,10010,,41371.727,0.00026588206,91,884.2636959173858,10,-4.2628135e+21,0.41894197,1359.7661,1.7540815e+32,10.0,7928.2793,-1.0,6.215778e-08,41371.727,0.10994457,True,41371.727,-59.697067,284425,7928.2793,689.68726,89.45454545454545,194.5764,[-2.582  2.153 -3.159 -2.506],,0.00026588206,0.032339245,11,196.39735,1.0,-4.2628135e+21
590.00616,10.0,,988.906733751297,-54.56041,822.501,481604.5,10021,,1.0,11.0,92,822.5009732487902,1,-977276.94,0.41894197,1249.7634,4.1301015e+34,10.0,340824850000.0,-1.0,7.8467894,1.0,4098639.8,True,1.0,-54.56041,285341,705382.44,659.75726,83.27272727272727,162.7437,[-2.582  2.153 -3.159 -2.506],,11.0,1170665.2,11,169.92523,1.0,-5.5255947e+22
409.91357,9.999997,,991.6277852058411,-52.548813,764.318,9.070368e-06,10032,,1219006800.0,9.023739e-09,92,764.3180434497089,2,-inf,0.41894197,949.755,inf,9.999997,6.729336,-1.0,6.146837e-14,1219006800.0,9.767734e-05,True,1219006800.0,-57.165733,286193,6.729336,539.84143,77.45454545454545,224.47661,[-2.742  2.028 -3.112 -2.368],,9.023739e-09,2.802511e-05,11,133.95801,1.0,-inf
429.91394,9.999997,,993.8422474861145,-53.522156,747.96344,19.696054,10043,,361430660.0,3.0434606e-08,92,747.9634404938133,3,-inf,0.41894197,999.7473,inf,9.999997,17455618.0,-1.0,4.5950722e-11,361430660.0,195.62497,True,361430660.0,-54.95691,287027,17455618.0,569.8334,75.81818181818181,178.13007,[-2.742  2.028 -3.112 -2.368],,3.0434606e-08,55.926117,11,156.51364,1.0,-inf
669.8518,10.0,,996.1301231384277,-58.649677,787.04614,0.014146034,10054,,3207318500.0,3.4296563e-09,92,787.0461367976648,4,-inf,0.41894197,1209.6704,inf,10.0,7444.6494,-1.0,3.4981898e-10,3207318500.0,0.15213369,True,3207318500.0,-68.486946,287904,7444.6494,539.8186,79.72727272727273,247.22754,[-2.742  2.028 -3.112 -2.368],,3.4296563e-09,0.04364683,11,195.89816,1.0,-inf
309.9018,9.999999,,998.2459306716919,-51.849716,757.0414,0.00074854714,10065,,2375340300.0,4.6309157e-09,92,757.0413893305417,5,-inf,0.41894197,919.7303,inf,9.999999,358.82193,-1.0,1.701047e-12,2375340300.0,0.004238674,True,2375340300.0,-60.45418,288748,358.82193,609.8285,76.72727272727273,147.21289,[-2.742  2.028 -3.112 -2.368],,4.6309157e-09,0.001557868,11,107.19762,1.0,-inf
509.9414,9.999999,,1000.2728228569031,-49.77043,757.9461,0.0005306475,10076,,2556725500.0,4.302378e-09,92,757.9461164263749,6,-inf,0.41894197,1049.8152,inf,9.999999,287.7498,-1.0,1.3238067e-12,2556725500.0,0.005657732,True,2556725500.0,-56.320988,289593,287.7498,539.8738,76.81818181818181,218.07231,[-2.742  2.028 -3.112 -2.368],,4.302378e-09,0.0016217985,11,162.07455,1.0,-inf
590.0503,9.999999,,1002.4073638916016,-45.393917,750.6661,3.5014614e-06,10087,,4837867000.0,2.2737292e-09,92,750.6661091664522,7,-inf,0.41894197,1179.7218,inf,9.999999,1.9916914,-1.0,2.5211712e-17,4837867000.0,3.581224e-05,True,4837867000.0,-59.936687,290430,1.9916914,589.6715,76.0909090909091,160.99461,[-2.742  2.028 -3.112 -2.368],,2.2737292e-09,1.02232525e-05,11,172.75897,1.0,-inf
679.91534,10.0,,1004.6816229820251,-41.52294,706.1519,0.00061555515,10098,,1594941500000.0,6.8968047e-12,92,706.1519340730404,8,-inf,0.41894197,1199.7893,inf,10.0,221.43344,-1.0,1.8059814e-12,1594941500000.0,0.004052092,True,1594941500000.0,-52.100777,291218,221.43344,519.87396,71.63636363636364,186.27797,[-2.742  2.028 -3.112 -2.368],,6.8968047e-12,0.0013214523,11,194.2171,1.0,-inf
480.03638,9.999993,,1006.9376990795135,-41.782974,779.78375,0.0008486468,10109,,55258932.0,1.9906284e-07,92,779.7837934977157,9,-inf,0.41894197,1069.8169,inf,9.999993,372.84518,-1.0,2.9983956e-12,55258932.0,0.007671061,True,55258936.0,-52.77939,292087,372.84518,589.7805,79.0,190.00328,[-2.742  2.028 -3.112 -2.368],,1.9906282e-07,0.0021954586,11,159.2096,1.0,-inf
579.95154,9.999999,,1009.1849286556244,-51.342297,800.67487,3.0604315e-05,10120,,131861064.0,8.3421135e-08,92,800.6748745491732,10,-inf,0.41894197,1159.7737,inf,9.999999,33.371323,-1.0,3.4041514e-13,131861064.0,0.00024421746,True,131861064.0,-65.67128,292979,33.371323,579.82214,81.0909090909091,220.85274,[-2.742  2.028 -3.112 -2.368],,8.3421135e-08,7.0206064e-05,11,188.49393,1.0,-inf
550.02106,10.0,,1011.8329126834869,-46.49025,788.84143,446.01462,10131,,1.0,11.0,93,788.8414594449471,1,-850328.2,0.41894197,1079.7593,24145476000.0,10.0,296239170.0,-1.0,0.05916918,1.0,4079.2766,True,1.0,-46.49025,293858,647373.6,529.7382,79.9090909090909,259.10324,[-2.742  2.028 -3.112 -2.368],,11.0,1162.8096,11,158.43846,1.0,-31832834000.0
409.8181,9.999997,,1014.1320173740387,-47.93508,704.3403,1.4972969,10142,,288.77335,0.03809216,93,704.340231618082,2,-535517530000000.0,0.41894197,909.68097,3.2182644e+19,9.999997,607087.1,-1.0,3.147882e-05,288.77335,12.808218,True,288.77335,-53.19506,294644,614517.3,499.86285,71.45454545454545,204.47739,[-2.83   1.939 -3.106 -2.367],,0.03809216,3.7021143,11,142.26877,1.0,-817207000000000.0
420.04004,10.0,,1015.810667514801,-41.750114,667.97144,0.058995243,10153,,242.63988,0.045334674,93,667.9714517961773,3,-47704483000000.0,0.41894197,909.76733,9.633496e+16,10.0,31191.135,-1.0,4.3569653e-06,242.63988,0.39191946,True,242.63986,-43.293808,295390,28684.154,489.7273,67.81818181818181,178.24416,[-2.829  1.936 -3.107 -2.347],,0.04533468,0.11092672,11,124.30895,1.0,-44719367000000.0
659.90625,9.999999,,1018.7131984233856,-49.291527,765.24475,11.780002,10164,,141.57533,0.07769715,93,765.2447523533905,4,-7620609000000.0,0.41894197,1199.7655,849494000000000.0,9.999999,7523968.0,-1.0,7.958822e-05,141.57533,127.82306,True,141.57533,-53.22401,296243,7588591.0,539.85925,77.54545454545455,225.3855,[-2.823  1.932 -3.109 -2.359],,0.07769715,36.699078,11,161.42213,1.0,-7303252700000.0
619.95276,9.999997,,1021.1609103679657,-51.86216,710.6791,1.3061293,10175,,764.6267,0.014386104,93,710.6790505546879,5,-7897660500000000.0,0.41894197,1139.7,1.2199688e+21,9.999997,1508583.5,-1.0,1.1744431e-06,764.6267,10.565214,True,764.62665,-50.683376,297036,1508583.5,519.7472,72.0909090909091,190.93187,[-2.823  1.931 -3.111 -2.371],,0.014386106,3.004417,11,191.74615,1.0,-7897660500000000.0
839.9607,9.999999,,1023.5063002109528,-47.585144,766.12396,0.2539316,10186,,611.39746,0.017991569,93,766.1239464303595,6,-1.0977203e+16,0.41894197,1339.7814,1.2341321e+21,9.999999,180243.44,-1.0,1.7397581e-06,611.39746,2.2826922,True,611.39746,-52.441246,297890,180243.44,499.82068,77.63636363636364,266.30325,[-2.823  1.931 -3.111 -2.371],,0.017991569,0.6519135,11,238.57777,1.0,-1.0977203e+16
459.9723,9.999997,,1025.6317911148071,-53.78074,675.2313,0.2481142,10197,,210.97803,0.05213813,93,675.2313280498732,7,-12314550000000.0,0.41894197,989.7676,5144337300000000.0,9.999997,153031.4,-1.0,2.3463037e-06,210.97803,1.5668244,True,210.97801,-56.33247,298644,156408.22,529.7953,68.54545454545455,145.43604,[-2.823  1.931 -3.111 -2.371],,0.052138135,0.45477438,11,141.24622,1.0,-12231344000000.0
419.97443,10.0,,1028.077481508255,-44.45652,681.6174,1.0671872,10208,,214.55019,0.051270057,93,681.6173867381718,8,-32179940000000.0,0.41894197,939.7957,4.3160225e+16,10.0,488161.75,-1.0,2.6638156e-07,214.55019,4.5820923,True,214.55019,-45.596687,299405,495899.0,519.8213,69.18181818181819,161.7961,[-2.82   1.929 -3.111 -2.374],,0.051270057,1.4824084,11,124.860306,1.0,-31941242000000.0
489.9939,10.0,,1030.2570161819458,-46.536278,769.7818,0.012486827,10219,,267.48856,0.041123256,93,769.7817690209966,9,-165186840000000.0,0.41894197,1049.7361,6.908851e+17,10.0,8568.125,-1.0,2.2438615e-05,267.48856,0.04686921,True,267.48856,-48.05988,300263,9317.932,559.7422,78.0,210.03957,[-2.817  1.927 -3.11  -2.376],,0.041123256,0.01626661,11,172.85054,1.0,-159443280000000.0
1119.8918,10.0,,1032.6322329044342,-62.21618,773.4164,0.09388626,10230,,256.97528,0.042805675,93,773.4163732873459,10,-147748370000000.0,0.41894197,1629.7107,1.0203656e+17,10.0,93804.234,-1.0,2.6704694e-07,256.97528,0.52307755,True,256.97528,-63.297203,301125,94999.39,509.81888,78.36363636363636,263.5975,[-2.821  1.93  -3.11  -2.367],,0.042805675,0.1544278,11,300.5422,1.0,-147686900000000.0
549.9778,9.999999,,1035.003937959671,-57.723534,757.9633,7127185.5,10241,,1.0,11.0,94,757.9633206940326,1,-802223.44,0.41894197,1079.7295,6.252984e+31,9.999999,6538318600000.0,-1.0,0.6017234,1.0,77573810.0,True,1.0,-57.723534,301970,599280.1,529.7517,76.81818181818181,228.21161,[-2.821  1.93  -3.11  -2.366],,11.0,22277852.0,11,157.3903,1.0,-1.6047841e+21
409.9256,9.999995,,1036.8535590171814,-40.37894,573.4545,0.13360876,10252,,3071749.0,3.5810217e-06,94,573.4544987704962,2,-inf,0.41894197,839.7566,inf,9.999995,36820.477,-1.0,1.8240758e-09,3071749.0,1.3122658,True,3071749.0,-41.359512,302612,36820.477,429.831,58.36363636363637,143.62352,[-2.977  1.747 -3.063 -2.315],,3.5810217e-06,0.37486163,11,132.99994,1.0,-inf
1159.8064,9.999998,,1038.9654059410095,-42.288548,599.80054,0.06497011,10263,,581654140.0,1.8911582e-08,94,599.8005239076597,3,-inf,0.41894197,1179.7737,inf,9.999998,44.995102,-1.0,4.771248e-13,581654140.0,0.7140587,True,581654140.0,-47.149536,303283,44.995102,19.967249,61.0,579.83325,[-2.977  1.747 -3.063 -2.315],,1.8911582e-08,0.20525987,11,273.02234,1.0,-inf
