OptimizationReturnMean,TimestepsSoFar,EpLenMean,InitialReturnMean,Weights,DivergenceHarmonic,EpisodesSoFar,OptimizationReturnMax,EmpiricalD2Arithmetic,Penalization,MeanIW,ESSRenyiArithmetic,Inner Iteration,EmpiricalD2Harmonic,ReturnStepMax,ESSRenyiHarmonic,MeanEntropy,MinBehavPdf,WReturnMean,MeanD2-0,MinTargetPdf,InitialBound,EpRewMean,InitialReturnMax,Iteration,InitialReturnMin,TimeElapsed,InitialReturnStd,MaxIW,StdIW,ReturnStepMaxmin,MinIW,VarianceInitializer,OptimizationReturnMin,Bound,EpThisIter,LearnableVariance,Epsilon,StdWReturnMean,ReturnMeanIW
1699.4946,2054917,209.0,2079.139,[-0.155  1.087 -1.45  -2.298],513546200000.0,17391,3228.8086,1.0,True,2.6170075,11.0,1,1.0,10.0,11.0,0.41894197,-146.17706,5282275.5,1.0,-146.17706,-7548953.0,2079.1390250956642,3608.453,159,379.64438,4997.630470991135,979.51825,9.792644,2.4249334,10.0,0.23193371,-1.0,,-1624342900000.0,11,,1.0,,10771068.0
1745.9242,2057344,220.63636363636363,2195.6448,[-0.213  1.102 -1.448 -2.279],1.4163366e+23,17402,3479.0295,2203.4094,True,4.032642,0.0049922634,2,2203.4094,9.999997,0.0049922634,0.41894197,-185.78305,21816212.0,2203.4094,-186.28232,-1.0111954e+18,2195.6449500782765,3928.7502,159,449.72067,5002.89572262764,1211.3439,23.060883,7.215291,9.999997,9.7804106e-05,-1.0,,-1.0111954e+18,11,,1.0,,21816212.0
1776.9341,2059794,222.72727272727272,2216.5881,[-0.213  1.102 -1.448 -2.279],1.4350926e+20,17413,3109.1902,1164.6907,True,0.34572655,0.009444567,3,1164.6907,9.999999,0.009444567,0.41894197,-143.98398,137569.27,1164.6907,-148.07253,-2.626376e+16,2216.588103271919,3548.8442,159,439.654,5008.855826377869,1081.6646,1.9685018,0.62169266,9.999999,4.658834e-07,-1.0,,-2.626376e+16,11,,1.0,,137569.27
1169.5491,2061301,137.0,1359.3774,[-0.213  1.102 -1.448 -2.279],8060842000000000.0,17424,3108.8113,148.7663,True,1.861121,0.07394148,4,148.7663,9.999999,0.07394148,0.41894197,-141.35507,1952949.6,148.7663,-146.58328,-445516960000000.0,1359.3774336955496,3298.6396,159,189.82837,5011.934351205826,983.62463,3.66886,1.1152005,9.999999,1.1565086e-06,-1.0,,-170060320000000.0,11,,1.0,,2950376.0
1242.548,2064241,267.27272727272725,2661.8877,[-0.207  1.072 -1.448 -2.3  ],1.10499045e+20,17435,3038.8403,755.8601,True,2.4040334,0.014552957,5,755.8601,10.0,0.014552957,0.41894197,-185.94489,10166646.0,755.8601,-193.001,-3.6369517e+16,2661.8876332532004,4458.18,159,1419.3397,5018.312057971954,1028.7544,11.288303,3.9493864,10.0,6.0626912e-09,-1.0,,-3.6369517e+16,11,,1.0,,10166646.0
2290.2695,2067046,255.0,2540.1094,[-0.207  1.072 -1.448 -2.3  ],3.0479143e+16,17446,4748.904,245.30278,True,34.41254,0.04484254,6,245.3028,10.0,0.044842537,0.41894197,-193.32527,761181700.0,245.30278,-190.47662,-781090130000000.0,2540.1093446777927,4998.743,159,249.83958,5025.506542205811,1319.6196,275.33292,78.28206,10.0,9.6694166e-05,-1.0,,-759392760000000.0,11,,1.0,,703590900.0
885.29486,2070000,268.54545454545456,2674.7527,[-0.208  1.077 -1.448 -2.298],4.1898533e+23,17457,2259.9006,528.03595,True,0.88957494,0.020831915,7,528.03595,9.999999,0.020831915,0.41894197,-169.90634,4083832.2,528.03595,-173.72955,-1.1389495e+16,2674.7525521866137,4049.3584,159,1789.4578,5033.063144445419,777.1395,5.9678826,1.7864616,9.999999,4.5787343e-09,-1.0,,-1.8476294e+18,11,,1.0,,3994360.2
1675.8555,2071866,169.63636363636363,1685.8358,[-0.217  1.077 -1.429 -2.284],3.748774e+20,17468,2908.8533,741.67816,True,1.0519563,0.014831231,8,741.67816,9.999992,0.014831231,0.41894197,-119.599945,2009530.0,741.67816,-128.9169,-2.8714833e+16,1685.8357054829676,2918.8335,159,9.980148,5037.917577266693,1000.67883,4.901711,1.4700958,9.999992,8.0797e-09,-1.0,,-2.8714833e+16,11,,1.0,,2009530.0
1834.9347,2074127,205.54545454545453,2044.7383,[-0.217  1.077 -1.429 -2.284],2.880738e+22,17479,3159.7563,2151.7917,True,1.4527148,0.005112019,9,2151.7917,10.0,0.005112019,0.41894197,-138.73277,4484029.0,2151.7917,-140.32059,-3.3546038e+17,2044.7382780740393,3369.5598,159,209.80359,5044.446177482605,962.1223,5.2969413,1.9398317,10.0,2.286682e-09,-1.0,,-3.3546038e+17,11,,1.0,,4484029.0
909.2949,2076689,232.9090909090909,2318.3044,[-0.217  1.077 -1.429 -2.284],1.11662025e+26,17490,2080.4907,6587.319,True,0.6769403,0.0016698751,10,6587.319,9.999999,0.0016698751,0.41894197,-143.78339,2492848.8,6587.319,-147.90295,-2.2398675e+19,2318.304623857445,3489.5005,159,1409.0096,5051.813266515732,657.4003,3.6440322,1.3327891,9.999999,5.8291683e-08,-1.0,,-2.2398675e+19,11,,1.0,,2492848.8
2121.0334,2079056,215.1818181818182,2140.9985,[-0.217  1.077 -1.429 -2.284],2.4555576e+37,17501,3399.4963,1.0,True,67648.43,11.0,1,1.0,10.0,11.0,0.41894197,-162.34396,5542296.5,1.0,-162.34396,-7577759.0,2140.9985812749114,3419.4614,160,19.9652,5057.7215621471405,978.99005,722801.94,207245.4,10.0,1.3329971,-1.0,,-1.0086337e+25,11,,1.0,,517765630000.0
1646.8276,2080912,168.72727272727272,1676.7844,[-0.331  1.084 -1.423 -2.233],inf,17512,2529.3093,3165065000.0,True,0.11740303,3.4754422e-09,2,3165064700.0,10.0,3.4754424e-09,0.41894197,-108.65782,5598.691,3165065000.0,-118.690956,-inf,1676.7843429337672,2559.266,160,29.956688,5062.934250831604,634.45306,1.2722046,0.36521912,10.0,7.4003753e-13,-1.0,,-inf,11,,1.0,,5598.691
1848.6532,2082957,185.9090909090909,1848.6532,[-0.331  1.084 -1.423 -2.233],inf,17523,3099.4219,1309302800.0,True,0.3188976,8.401418e-09,3,1309302800.0,10.0,8.401418e-09,0.41894197,-115.75055,9789.565,1309302800.0,-120.77577,-inf,1848.6531734797543,3099.4219,160,,5068.1225669384,915.1712,2.4351234,0.7361968,10.0,5.3468447e-14,-1.0,,-inf,11,,1.0,,9789.565
1872.1216,2085028,188.27272727272728,1872.1216,[-0.331  1.084 -1.423 -2.233],inf,17534,2768.713,45256688000.0,True,1.392035,2.43058e-10,4,45256688000.0,10.0,2.43058e-10,0.41894197,-117.00497,1320864.9,45256688000.0,-120.81825,-inf,1872.1216055319417,2768.713,160,,5072.787319898605,757.05927,13.970494,3.996111,10.0,1.0412332e-14,-1.0,,-inf,11,,1.0,,1320864.9
849.42267,2087326,208.9090909090909,2078.4724,[-0.331  1.084 -1.423 -2.233],inf,17545,1710.1666,32440433000.0,True,0.14195894,3.39083e-10,5,32440430000.0,9.999998,3.3908304e-10,0.41894197,-151.85129,865747.5,32440433000.0,-155.38225,-inf,2078.4724446442397,2939.2163,160,1229.0497,5078.635050058365,500.4615,1.5597875,0.4483569,9.999998,6.577863e-13,-1.0,,-inf,11,,1.0,,865747.5
1430.6952,2089505,198.0909090909091,1970.3649,[-0.331  1.084 -1.423 -2.233],inf,17556,2869.3179,444625800.0,True,0.28640136,2.4739906e-08,6,444625800.0,10.0,2.4739906e-08,0.41894197,-138.73586,83420.445,444625800.0,-156.06125,-inf,1970.364935528262,3408.9878,160,539.6698,5084.609011173248,718.4734,3.1503763,0.90566844,10.0,8.940345e-16,-1.0,,-inf,11,,1.0,,83420.445
1417.9464,2091351,167.8181818181818,1667.7167,[-0.331  1.084 -1.423 -2.233],inf,17567,3319.014,54714340.0,True,8.685033,2.0104419e-07,7,54714340.0,10.0,2.0104419e-07,0.41894197,-170.08777,31863790.0,54714340.0,-179.486,-inf,1667.7165094358845,3568.7842,160,249.77017,5088.420248508453,852.7796,66.90935,19.429495,10.0,9.063385e-15,-1.0,,-inf,11,,1.0,,31863790.0
1689.5984,2093265,174.0,1729.5261,[-0.331  1.084 -1.423 -2.233],inf,17578,2679.3464,491363040.0,True,0.11959076,2.2386706e-08,8,491363040.0,10.0,2.2386706e-08,0.41894197,-120.11102,225.94926,491363040.0,-128.49716,-inf,1729.5261044273452,2719.2742,160,39.927673,5093.260305643082,689.03174,1.3153569,0.37813443,10.0,1.661155e-11,-1.0,,-inf,11,,1.0,,225.94926
1966.746,2095440,197.72727272727272,1966.746,[-0.331  1.084 -1.423 -2.233],inf,17589,3549.1907,2967428600.0,True,0.101836085,3.706913e-09,9,2967428600.0,9.999999,3.706913e-09,0.41894197,-156.53473,368.20007,2967428600.0,-160.74976,-inf,1966.745880717574,3549.1907,160,,5098.371400356293,846.6518,1.1197346,0.3218878,9.999999,7.045911e-12,-1.0,,-inf,11,,1.0,,368.20007
580.6541,2097872,221.0909090909091,2200.331,[-0.331  1.084 -1.423 -2.233],inf,17600,1879.6831,3526055000.0,True,2.9811213e-06,3.1196339e-09,10,3526055200.0,10.0,3.1196334e-09,0.41894197,-139.98569,10.346948,3526055000.0,-156.7504,-inf,2200.3310710177443,3499.36,160,1619.677,5104.378446340561,575.4552,2.1532629e-05,6.5777554e-06,10.0,2.7438374e-15,-1.0,,-inf,11,,1.0,,10.346948
2039.565,2100369,227.0,2259.4045,[-0.331  1.084 -1.423 -2.233],5160886300.0,17611,3689.4788,1.0,True,47.4114,11.0,1,1.0,10.0,11.0,0.41894197,-166.24005,6085253.5,1.0,-166.24005,-8745674.0,2259.4047912307924,3909.3186,161,219.83984,5109.348078250885,990.1229,186.48727,63.051453,10.0,0.0048954063,-1.0,,-191342510000.0,11,,1.0,,222006160.0
1559.8885,2103130,251.0,2499.2812,[-0.272  1.103 -1.423 -2.224],4.1389167e+19,17622,3250.122,728.0062,True,1.4228326,0.015109761,2,728.0062,10.0,0.015109761,0.41894197,-176.5411,21127072.0,728.0062,-175.65668,-1.9656843e+16,2499.2809916436468,4189.5146,161,939.39264,5115.737068414688,833.966,8.544555,2.7927835,10.0,3.987879e-06,-1.0,,-1.9656843e+16,11,,1.0,,21127072.0
1244.9908,2104775,149.54545454545453,1484.8331,[-0.272  1.103 -1.423 -2.224],1.3673421e+23,17633,2468.8552,1465.879,True,2.0963895,0.0075040297,3,1465.879,9.999999,0.0075040297,0.41894197,-102.64004,7374470.0,1465.879,-109.074196,-4.7228337e+17,1484.8331284649955,2708.6975,161,239.8423,5119.821357488632,825.145,21.041113,5.9929895,9.999999,2.578464e-06,-1.0,,-4.7228337e+17,11,,1.0,,7374470.0
1495.9586,2106443,151.63636363636363,1505.9391,[-0.272  1.103 -1.423 -2.224],6.804357e+17,17644,3789.0962,403.31818,True,144.65611,0.027273752,4,403.3182,9.999999,0.02727375,0.41894197,-163.64291,2133871400.0,403.31818,-159.94606,-2092960000000000.0,1505.9391722795358,3799.077,161,9.980641,5124.694312810898,993.4967,1587.3354,456.21542,9.999999,3.2299265e-06,-1.0,,-2072493500000000.0,11,,1.0,,2083500500.0
1425.312,2109034,235.54545454545453,2344.7937,[-0.271  1.102 -1.424 -2.227],1.6045115e+20,17655,3209.616,1042.2238,True,0.2620906,0.010554356,5,1042.2238,9.999999,0.010554356,0.41894197,-186.77588,1841615.1,1042.2238,-194.92505,-3.7594545e+16,2344.7936783375144,4129.0977,161,919.4816,5131.462481737137,908.7947,2.4029417,0.6796764,9.999999,8.350662e-08,-1.0,,-3.7594545e+16,11,,1.0,,1841615.1
1542.12,2111193,196.27272727272728,1951.9745,[-0.271  1.102 -1.424 -2.227],2.9486195e+21,17666,3138.4468,1011.0522,True,0.45915192,0.010879755,6,1011.0522,9.999999,0.010879755,0.41894197,-167.2363,901871.6,1011.0522,-171.0122,-1.1901271e+17,1951.9744192581775,3548.301,161,409.85434,5136.488117456436,930.38824,3.694928,1.035747,9.999999,1.0923606e-07,-1.0,,-1.1901271e+17,11,,1.0,,901871.6
1781.3925,2113637,222.1818181818182,2211.136,[-0.271  1.102 -1.424 -2.227],1.0389888e+22,17677,3479.7932,1932.3497,True,0.12018838,0.0056925514,7,1932.3499,9.999999,0.005692551,0.41894197,-160.25597,169589.95,1932.3497,-168.20291,-2.7120583e+17,2211.135941518984,3909.5366,161,429.7435,5143.087632417679,1147.7681,0.8836422,0.25399587,9.999999,4.5804658e-08,-1.0,,-2.7120583e+17,11,,1.0,,169589.95
1467.8219,2115692,186.8181818181818,1857.5321,[-0.271  1.102 -1.424 -2.227],2952366700000000.0,17688,2408.8982,488.43518,True,2.454735,0.0225209,8,488.43518,9.999999,0.0225209,0.41894197,-119.12663,5879907.5,488.43518,-124.18356,-4858741000000000.0,1857.532016216367,2798.6084,161,389.7101,5148.996460676193,775.71814,25.914206,7.421065,9.999999,8.259493e-06,-1.0,,-74081970000000.0,11,,1.0,,5784200.0
1229.636,2118233,231.0,2299.2944,[-0.285  1.115 -1.427 -2.224],814794300000000.0,17699,1999.4242,185.99011,True,0.1715036,0.05914293,9,185.99011,9.999999,0.05914293,0.41894197,-140.44435,831010.9,185.99011,-142.93266,-65222280000000.0,2299.294305314735,3069.0825,161,1069.6583,5155.591060638428,668.2574,0.75143796,0.2504767,9.999999,7.744265e-05,-1.0,,-46804130000000.0,11,,1.0,,589001.44
1029.6359,2119872,149.0,1479.3729,[-0.281  1.1   -1.427 -2.234],137331050000000.0,17710,1919.3125,62.11914,True,4.2786965,0.17707908,10,62.119144,10.0,0.17707907,0.41894197,-120.81707,22692084.0,62.11914,-126.77525,-11498904000000.0,1479.3727667851308,2369.0493,161,449.73688,5159.406930685043,654.6103,45.10075,12.909999,10.0,6.5626728e-06,-1.0,,-11449235000000.0,11,,1.0,,23226462.0
1867.9077,2122433,232.8181818181818,2317.5713,[-0.281  1.098 -1.427 -2.234],1.4204984e+33,17721,3279.4026,1.0,True,1525835.6,11.0,1,1.0,9.999998,11.0,0.41894197,-157.74612,6438149.0,1.0,-157.74612,-8858888.0,2317.5714508572414,3729.0664,162,449.66376,5165.297466993332,1032.9626,13059882.0,3719012.2,9.999998,0.09177386,-1.0,,-9.123545e+22,11,,1.0,,12229829000000.0
594.37164,2124385,177.45454545454547,1764.049,[-0.377  1.025 -1.427 -2.264],inf,17732,1320.1277,687711300.0,True,0.025447637,1.5995084e-08,2,687711300.0,9.999998,1.5995084e-08,0.41894197,-126.08009,91846.086,687711300.0,-143.05582,-inf,1764.0490950566193,2489.8052,162,1169.6775,5170.323057413101,452.76132,0.27860248,0.08005508,9.999998,1.7991778e-15,-1.0,,-inf,11,,1.0,,91846.086
1106.1418,2125866,134.63636363636363,1335.95,[-0.377  1.025 -1.427 -2.264],inf,17743,2259.513,1439151900.0,True,0.2681225,7.643391e-09,3,1439151900.0,10.0,7.643391e-09,0.41894197,-118.888626,14430.914,1439151900.0,-124.98957,-inf,1335.9499568580306,2489.321,162,229.80807,5174.679174184799,526.74835,2.943197,0.8459347,10.0,4.3621218e-13,-1.0,,-inf,11,,1.0,,14430.914
796.3967,2128039,197.54545454545453,1965.9312,[-0.377  1.025 -1.427 -2.264],inf,17754,3829.7527,456524260.0,True,0.0011914251,2.4095105e-08,4,456524300.0,9.999999,2.4095103e-08,0.41894197,-203.20697,29591.895,456524260.0,-205.37791,-inf,1965.9311894368805,4999.287,162,1169.5344,5180.2530605793,1129.0857,0.013011933,0.0037380618,9.999999,1.2734604e-14,-1.0,,-inf,11,,1.0,,29591.895
619.3056,2130007,178.9090909090909,1778.673,[-0.377  1.025 -1.427 -2.264],inf,17765,1760.238,803400260.0,True,0.010442687,1.3691805e-08,5,803400260.0,9.999998,1.3691805e-08,0.41894197,-122.51832,26408.768,803400260.0,-125.91452,-inf,1778.6730005990103,2919.6055,162,1159.3674,5186.259346008301,468.6603,0.11077307,0.031739052,9.999998,7.534476e-15,-1.0,,-inf,11,,1.0,,26408.768
274.62155,2131827,165.45454545454547,1644.2312,[-0.377  1.025 -1.427 -2.264],inf,17776,770.0309,290074340.0,True,0.0008256042,3.7921314e-08,6,290074340.0,9.999998,3.7921314e-08,0.41894197,-86.64511,2514.677,290074340.0,-96.154495,-inf,1644.2312648009188,2139.6406,162,1369.6097,5190.987943410873,238.73334,0.008916664,0.0025588723,9.999998,1.007121e-14,-1.0,,-inf,11,,1.0,,2514.677
884.5863,2133537,155.45454545454547,1544.25,[-0.377  1.025 -1.427 -2.264],inf,17787,1750.0757,362992860.0,True,2.6249268,3.0303624e-08,7,362992860.0,10.0,3.0303624e-08,0.41894197,-110.1974,1143279.5,362992860.0,-115.27823,-inf,1544.2498954094763,2409.7393,162,659.66364,5195.998215198517,458.44873,28.867727,8.298702,10.0,1.3378416e-15,-1.0,,-inf,11,,1.0,,1143279.5
792.7299,2135641,191.27272727272728,1902.256,[-0.377  1.025 -1.427 -2.264],inf,17798,1649.9025,579396700.0,True,6.7925504e-07,1.8985267e-08,8,579396700.0,10.0,1.8985267e-08,0.41894197,-109.38515,2.1714046,579396700.0,-120.84972,-inf,1902.25589040072,2759.4285,162,1109.526,5201.583479642868,441.02908,6.557168e-06,1.8664898e-06,10.0,2.3373786e-14,-1.0,,-inf,11,,1.0,,2.1714046
360.8908,2137215,143.0909090909091,1420.4685,[-0.377  1.025 -1.427 -2.264],inf,17809,979.6477,838931200.0,True,3.0035806e-06,1.3111921e-08,9,838931200.0,10.0,1.3111921e-08,0.41894197,-90.315414,7.43257,838931200.0,-99.36801,-inf,1420.4683998294843,2039.2253,162,1059.5776,5205.416131734848,310.90036,2.5817231e-05,7.500974e-06,10.0,1.3779597e-12,-1.0,,-inf,11,,1.0,,7.43257
651.0552,2139196,180.0909090909091,1790.3757,[-0.377  1.025 -1.427 -2.264],inf,17820,3019.4077,338153900.0,True,1.330763,3.2529567e-08,10,338153900.0,9.999999,3.2529567e-08,0.41894197,-199.37482,2641780.2,338153900.0,-210.59665,-inf,1790.3758319027581,4158.7285,162,1139.3207,5209.6956179142,830.06384,14.620415,4.2025595,9.999999,5.9546763e-13,-1.0,,-inf,11,,1.0,,2641780.2
1582.5067,2141190,181.27272727272728,1802.3417,[-0.377  1.025 -1.427 -2.264],5.404486e+24,17831,3889.291,1.0,True,815986.6,11.0,1,1.0,10.0,11.0,0.41894197,-153.56383,4317664.0,1.0,-153.56383,-7256977.0,1802.341626872235,4109.126,163,219.83495,5214.367941379547,1034.0353,8871953.0,2547566.8,10.0,0.26181567,-1.0,,-6.833122e+18,11,,1.0,,1080526640000.0
1837.8917,2143707,228.8181818181818,2277.514,[-0.276  1.074 -1.44  -2.317],inf,17842,3549.291,6027067400.0,True,0.038974848,1.8250998e-09,2,6027067400.0,10.0,1.8250998e-09,0.41894197,-177.77191,84326.58,6027067400.0,-189.92201,-inf,2277.5140444649437,3988.9133,163,439.6224,5220.813006639481,1028.531,0.30634585,0.08950377,10.0,3.66829e-13,-1.0,,-inf,11,,1.0,,84326.58
1462.3796,2145866,196.27272727272728,1952.0917,[-0.276  1.074 -1.44  -2.317],inf,17853,2559.9524,48304284000.0,True,0.015651269,2.2772308e-10,3,48304284000.0,9.999999,2.2772308e-10,0.41894197,-124.97171,4681.0117,48304284000.0,-131.25864,-inf,1952.0916278785987,3049.6643,163,489.712,5226.429810523987,653.476,0.16645953,0.047708675,9.999999,2.4524984e-13,-1.0,,-inf,11,,1.0,,4681.0117
842.9444,2148366,227.27272727272728,2262.0503,[-0.276  1.074 -1.44  -2.317],inf,17864,1899.4943,10702477000.0,True,0.0032532616,1.0277994e-09,4,10702477000.0,9.999998,1.0277994e-09,0.41894197,-141.94942,14987.316,10702477000.0,-156.83463,-inf,2262.0502594282366,3318.6,163,1419.1058,5233.250702142715,532.9064,0.03492124,0.010016032,9.999998,6.3224583e-16,-1.0,,-inf,11,,1.0,,14987.316
1138.6711,2151290,265.8181818181818,2647.5898,[-0.276  1.074 -1.44  -2.317],inf,17875,2540.3909,42910380000.0,True,0.003818023,2.5634822e-10,5,42910380000.0,9.999999,2.5634822e-10,0.41894197,-165.90125,53585.746,42910380000.0,-180.84114,-inf,2647.589721619511,4049.3096,163,1508.9187,5241.076417207718,827.40533,0.040856354,0.011716252,9.999999,7.423124e-16,-1.0,,-inf,11,,1.0,,53585.746
1619.6062,2153611,211.0,2099.294,[-0.276  1.074 -1.44  -2.317],inf,17886,3449.5386,4629487600.0,True,0.057527784,2.376073e-09,6,4629487600.0,10.0,2.376073e-09,0.41894197,-169.95415,73310.96,4629487600.0,-182.18535,-inf,2099.2941618216228,3929.2266,163,479.68787,5247.926518440247,1008.0026,0.42215577,0.12262597,10.0,4.76125e-12,-1.0,,-inf,11,,1.0,,73310.96
1261.6011,2156549,267.09090909090907,2661.2441,[-0.276  1.074 -1.44  -2.317],inf,17897,3598.9297,23896984000.0,True,0.0014608514,4.6030915e-10,7,23896984000.0,9.999999,4.6030915e-10,0.41894197,-218.6174,14460.301,23896984000.0,-221.35771,-inf,2661.2440768223964,4998.5728,163,1399.6431,5254.881534099579,1109.2886,0.0076002236,0.0025241044,9.999999,1.2301114e-13,-1.0,,-inf,11,,1.0,,14460.301
1416.8866,2158372,165.72727272727272,1646.6973,[-0.276  1.074 -1.44  -2.317],inf,17908,2429.6636,2826877200.0,True,38.69537,3.89122e-09,8,2826877200.0,9.999998,3.89122e-09,0.41894197,-126.61365,196444050.0,2826877200.0,-130.03055,-inf,1646.697203859203,2659.474,163,229.81067,5259.617140054703,809.4512,423.01562,121.53449,9.999998,1.3914596e-14,-1.0,,-inf,11,,1.0,,196444050.0
1097.5021,2160899,229.72727272727272,2286.676,[-0.276  1.074 -1.44  -2.317],inf,17919,2760.2998,9013899000.0,True,0.00013137756,1.2203376e-09,9,9013899000.0,10.0,1.2203376e-09,0.41894197,-174.49963,548.32965,9013899000.0,-179.9732,-inf,2286.675745642223,3949.4734,163,1189.1736,5266.229561805725,744.35974,0.0013486822,0.00038536088,10.0,6.9876615e-21,-1.0,,-inf,11,,1.0,,548.32965
2377.5469,2163558,241.72727272727272,2407.4883,[-0.276  1.074 -1.44  -2.317],inf,17930,4968.6084,2305215500.0,True,0.1064994,4.7717883e-09,10,2305215500.0,10.0,4.7717883e-09,0.41894197,-225.22026,39128.906,2305215500.0,-236.29073,-inf,2407.488248031064,4998.55,163,29.941462,5272.3456292152405,1393.4695,0.91256195,0.26015604,10.0,1.9120944e-11,-1.0,,-inf,11,,1.0,,39128.906
979.4101,2166295,248.8181818181818,2478.3655,[-0.276  1.074 -1.44  -2.317],1.5374149e+36,17941,3499.669,1.0,True,1431297.1,11.0,1,1.0,9.999999,11.0,0.41894197,-198.5122,7009056.5,1.0,-198.5122,-11358658.0,2478.36561947631,4998.6245,164,1498.9556,5279.193820953369,930.9994,10743830.0,3255378.2,9.999999,24.401789,-1.0,,-5.393114e+24,11,,1.0,,3823243400000.0
2202.362,2169399,282.1818181818182,2811.958,[-0.134  0.731 -1.62  -2.036],inf,17952,4389.345,3.126302e+29,True,184.30211,3.518534e-29,2,3.1263022e+29,9.999999,3.5185338e-29,0.41894197,-235.4029,471615260.0,3.126302e+29,-270.60596,-inf,2811.9582594795424,4998.9414,164,609.5963,5286.394012928009,1381.8479,2027.323,582.8144,9.999999,6.4664156e-32,-1.0,,-inf,11,,1.0,,471615260.0
1871.5204,2172172,252.0909090909091,2511.1572,[-0.134  0.731 -1.62  -2.036],inf,17963,4358.7393,1.4569139e+21,True,122.147575,7.550206e-21,3,1.4569139e+21,9.999999,7.550206e-21,0.41894197,-213.23712,498187620.0,1.4569139e+21,-226.72675,-inf,2511.157182354382,4998.376,164,639.63684,5292.584242105484,1004.78595,1343.623,386.26447,9.999999,1.5987393e-30,-1.0,,-inf,11,,1.0,,498187620.0
1426.2567,2175336,287.6363636363636,2865.7134,[-0.134  0.731 -1.62  -2.036],inf,17974,2669.7346,1.03671095e+20,True,1.5675818e-06,1.0610479e-19,4,1.03671095e+20,10.0,1.0610479e-19,0.41894197,-184.23903,8.066683,1.03671095e+20,-201.50508,-inf,2865.7134814845253,4109.1914,164,1439.4568,5300.719470739365,842.0544,1.7189852e-05,4.940219e-06,10.0,7.255122e-24,-1.0,,-inf,11,,1.0,,8.066683
1387.2521,2178644,300.72727272727275,2996.549,[-0.134  0.731 -1.62  -2.036],inf,17985,2829.3333,4.2116497e+22,True,4.44719e-07,2.611803e-22,5,4.2116497e+22,10.0,2.611803e-22,0.41894197,-182.90683,1.1527461,4.2116497e+22,-218.81915,-inf,2996.5492164946922,4438.6304,164,1609.2971,5308.835367202759,763.1617,4.8870957e-06,1.4048036e-06,10.0,6.4113954e-32,-1.0,,-inf,11,,1.0,,1.1527461
1888.549,2182009,305.90909090909093,3048.201,[-0.134  0.731 -1.62  -2.036],inf,17996,3699.3267,4.3419946e+24,True,0.42875147,2.5333978e-24,6,4.3419946e+24,9.999999,2.5333978e-24,0.41894197,-213.51714,1310721.8,4.3419946e+24,-240.81198,-inf,3048.201226938459,4858.979,164,1159.6522,5317.529885292053,1120.2227,4.7060957,1.3526181,9.999999,4.7856906e-33,-1.0,,-inf,11,,1.0,,1310721.8
965.3188,2184930,265.54545454545456,2644.7883,[-0.134  0.731 -1.62  -2.036],inf,18007,2019.5986,4.0351662e+18,True,0.06659738,2.7260339e-18,7,4.0351662e+18,9.999999,2.7260339e-18,0.41894197,-153.00269,724934.4,4.0351662e+18,-179.23526,-inf,2644.788437598964,3699.0684,164,1679.4697,5325.653455257416,621.3759,0.73255396,0.21059395,9.999999,9.8768074e-27,-1.0,,-inf,11,,1.0,,724934.4
2283.947,2187487,232.45454545454547,2313.8918,[-0.134  0.731 -1.62  -2.036],inf,18018,4179.1377,6.144561e+19,True,0.025953097,1.7902011e-19,8,6.144561e+19,10.0,1.7902011e-19,0.41894197,-184.25897,98.75337,6.144561e+19,-208.31009,-inf,2313.8919878413844,4209.0825,164,29.94489,5332.411287069321,1260.5588,0.27549428,0.07896357,10.0,1.2866643e-21,-1.0,,-inf,11,,1.0,,98.75337
1990.5273,2190260,252.0909090909091,2510.1902,[-0.134  0.731 -1.62  -2.036],inf,18029,3999.5457,1.295066e+28,True,0.0029345555,8.493776e-28,9,1.295066e+28,10.0,8.493776e-28,0.41894197,-191.47583,808.3073,1.295066e+28,-232.57172,-inf,2510.190218585802,4519.2085,164,519.66284,5338.847723245621,1141.992,0.032225244,0.009262539,10.0,2.016354e-36,-1.0,,-inf,11,,1.0,,808.3073
1802.375,2192936,243.27272727272728,2422.0293,[-0.134  0.731 -1.62  -2.036],inf,18040,3788.9631,6.0185183e+24,True,3.448799e-06,1.8276923e-24,10,6.0185183e+24,9.999999,1.8276923e-24,0.41894197,-156.49794,9.414291,6.0185183e+24,-198.28952,-inf,2422.0292281397383,4408.617,164,619.654,5345.75968003273,1065.8641,3.176543e-05,9.061656e-06,9.999999,,-1.0,,-inf,11,,1.0,,9.414291
2563.8467,2195768,257.45454545454544,2563.8467,[-0.134  0.731 -1.62  -2.036],2.9013325e+17,18051,4439.309,1.0,True,7.5923142,11.0,1,1.0,9.999999,11.0,0.41894197,-185.19107,8359768.5,1.0,-185.19107,-11790444.0,2563.8466467964618,4439.309,165,,5352.616452455521,1336.5848,39.649734,11.256915,9.999999,0.4355431,-1.0,,-1847874900000000.0,11,,1.0,,62918144.0
2966.5845,2199042,297.6363636363636,2966.5845,[-0.164  0.842 -1.623 -1.989],1.3640256e+37,18062,4998.574,212667.1,True,4.7589455,5.1724033e-05,2,212667.1,10.0,5.1724033e-05,0.41894197,-204.18431,19854202.0,212667.1,-209.53033,-1.6063738e+25,2966.5844261274137,4998.574,165,,5360.58075261116,1412.451,50.839848,14.575199,10.0,8.503363e-06,-1.0,,-1.6063738e+25,11,,1.0,,19854202.0
