MinTargetPdf,TimeElapsed,MaxIW,LearnableVariance,Penalization,MeanEntropy,MinIW,MinBehavPdf,Iteration,EmpiricalD2Harmonic,StdIW,ReturnStepMaxmin,ReturnMeanIW,InitialReturnMean,TimestepsSoFar,EmpiricalD2Arithmetic,Weights,ESSRenyiHarmonic,EpisodesSoFar,MeanD2-0,EpRewMean,EpLenMean,ESSRenyiArithmetic,VarianceInitializer,InitialReturnMin,InitialReturnStd,InitialBound,MeanIW,ReturnStepMax,EpThisIter,OptimizationReturnMin,DivergenceHarmonic,Inner Iteration,Epsilon,OptimizationReturnMax,WReturnMean,OptimizationReturnMean,Bound,InitialReturnMax,StdWReturnMean
-75.54732,3174.166695833206,0.054646615,,True,0.41894197,2.4557992e-16,-61.40397,117,831595700000.0,0.01564965,10.0,3844.0159,908.83734,1161196,831595700000.0,[-0.71   0.735 -1.512 -2.082],1.3227582e-11,12848,831595700000.0,908.8373365435884,91.9090909090909,1.3227582e-11,-1.0,569.7446,338.389,-inf,0.005220733,10.0,11,,inf,8,1.0,1189.9509,3844.0159,339.09268,-inf,1759.6956,
-72.297356,3177.5550248622894,0.45553723,,True,0.41894197,1.4964592e-17,-52.926933,117,599650300000.0,0.13094108,9.999998,13000.99,798.8505,1162086,599650300000.0,[-0.71   0.735 -1.512 -2.082],1.8344026e-11,12859,599650300000.0,798.8504496056288,80.9090909090909,1.8344026e-11,-1.0,559.80774,238.39964,-inf,0.04146521,9.999998,11,,inf,9,1.0,649.96277,13000.99,239.04271,-inf,1209.7705,
-91.63633,3181.1645407676697,0.00026352267,,True,0.41894197,2.392433e-22,-66.74405,117,8385286600000.0,9.6566284e-05,10.0,16.2811,904.27405,1163092,8385286600000.0,[-0.71   0.735 -1.512 -2.082],1.3118216e-12,12870,8385286600000.0,904.2740335859779,91.45454545454545,1.3118216e-12,-1.0,509.723,305.48877,-inf,4.9517817e-05,10.0,11,,inf,10,1.0,929.95935,16.2811,394.55106,-inf,1439.6824,
-62.31739,3184.553247690201,520.9934,,True,0.41894197,10.879735,-62.31739,118,1.0,168.00346,9.999999,169196800.0,882.46814,1164074,1.0,[-0.71   0.735 -1.512 -2.082],11.0,12881,1.0,882.4681071926734,89.27272727272727,11.0,-1.0,529.6798,279.8979,-1193293.1,222.458,9.999999,11,,2726555800000000.0,1,1.0,860.0376,857092.8,352.7883,-17555266000000.0,1389.7174,
-51.50615,3187.8807435035706,0.009493043,,True,0.41894197,1.94153e-05,-48.97787,118,10572.022,0.0034394288,10.0,2830.624,748.85767,1164909,10572.022,[-0.83   0.702 -1.507 -2.079],0.0010404821,12892,10572.022,748.8576235336466,75.9090909090909,0.0010404821,-1.0,459.87302,243.97946,-7.669411e+18,0.0033907115,10.0,11,,5.5144667e+26,2,1.0,909.85266,2830.624,288.9846,-7.669411e+18,1369.7257,
-43.707253,3190.714792251587,17.784756,,True,0.41894197,1.731216e-08,-34.771324,118,16609.275,5.0982704,10.0,511164.72,658.8229,1165645,16609.275,[-0.83   0.702 -1.507 -2.079],0.00066228054,12903,16609.275,658.8229435825557,66.9090909090909,0.00066228054,-1.0,479.74487,114.250946,-2.1211486e+19,1.6717566,10.0,11,,3.2889689e+28,3,1.0,339.9441,511164.72,179.07808,-2.1211486e+19,819.68896,
-46.440735,3193.5895669460297,0.6104628,,True,0.41894197,1.2811573e-09,-44.59159,118,28981.477,0.17451204,9.999999,22442.932,692.44244,1166418,28981.475,[-0.83   0.702 -1.507 -2.079],0.00037955277,12914,28981.475,692.4424083654933,70.27272727272727,0.0003795528,-1.0,449.77277,150.76558,-2.4531668e+19,0.059074856,9.999999,11,,2.340451e+28,4,1.0,509.99713,22442.932,242.66966,-2.4531668e+19,959.7699,
-74.46297,3196.6574010849,0.0034350716,,True,0.41894197,9.655874e-08,-69.565994,118,12399.635,0.0011809295,10.0,445.75385,718.8426,1167220,12399.635,[-0.83   0.702 -1.507 -2.079],0.0008871229,12925,12399.635,718.8426237712764,72.9090909090909,0.0008871229,-1.0,449.84918,277.7703,-1.1872441e+19,0.001082275,10.0,11,,1.1451845e+27,5,1.0,969.79535,445.75385,268.99347,-1.1872441e+19,1419.6445,
-46.07938,3198.8907041549683,3.9418821,,True,0.41894197,1.1399344e-06,-42.32846,118,14068.874,1.1267955,9.999996,106346.37,616.1268,1167909,14068.874,[-0.83   0.702 -1.507 -2.079],0.0007818678,12936,14068.874,616.1268033457828,62.63636363636363,0.0007818678,-1.0,489.70142,81.34413,-4.6544257e+18,0.4032731,9.999996,11,,1.9349544e+27,6,1.0,289.9381,106346.37,126.42539,-4.6544257e+18,779.6395,
-70.7547,3201.721399307251,0.058850437,,True,0.41894197,4.5826354e-07,-65.50288,118,12871.702,0.0213343,10.0,8507.7705,764.2875,1168761,12871.702,[-0.83   0.702 -1.507 -2.079],0.0008545878,12947,12871.702,764.2873859190652,77.45454545454545,0.0008545878,-1.0,459.74896,349.8594,-1.6874611e+19,0.010350791,10.0,11,,1.2384585e+27,7,1.0,1199.9336,8507.7705,304.53845,-1.6874611e+19,1659.6825,
-45.03279,3204.2565755844116,44.5765,,True,0.41894197,2.9444288e-06,-41.798573,118,21593.467,12.813176,9.999998,1271876.5,691.54083,1169533,21593.467,[-0.83   0.702 -1.507 -2.079],0.00050941337,12958,21593.467,691.5408155489068,70.18181818181819,0.00050941337,-1.0,469.7619,101.88697,-1.4722272e+19,4.057691,9.999998,11,,1.4378342e+28,8,1.0,370.06293,1271876.5,221.77892,-1.4722272e+19,839.8248,
-55.188324,3207.2015159130096,0.35269472,,True,0.41894197,3.2950854e-08,-52.34426,118,6965.652,0.101268835,10.0,28174.11,753.3961,1170373,6965.6514,[-0.83   0.702 -1.507 -2.079],0.0015791774,12969,6965.6514,753.3961014578958,76.36363636363636,0.0015791776,-1.0,489.7101,192.9308,-1.3344624e+18,0.03246906,10.0,11,,3.4831031e+25,9,1.0,649.98865,28174.11,263.686,-1.3344624e+18,1139.6987,
-47.553577,3209.835495710373,0.9201193,,True,0.41894197,1.7792284e-07,-44.502193,118,8927.733,0.26687077,9.999995,77155.42,684.30066,1171137,8927.733,[-0.83   0.702 -1.507 -2.079],0.0012321157,12980,8927.733,684.3006760232516,69.45454545454545,0.0012321157,-1.0,509.7252,191.76396,-6.4435367e+18,0.12405073,9.999995,11,,7.839204e+26,10,1.0,640.0757,77155.42,174.57549,-6.4435367e+18,1149.8009,
-50.60314,3212.1322457790375,2125940.8,,True,0.41894197,2.3231878,-50.60314,119,1.0,606822.56,9.999997,170996170000.0,683.4026,1171900,1.0,[-0.83   0.702 -1.507 -2.079],11.0,12991,1.0,683.4025928781713,69.36363636363636,11.0,-1.0,9.979437,264.8749,-714708.25,216160.36,9.999997,11,,4.051827e+34,1,1.0,999.8305,537197.8,673.4232,-3.5731213e+22,1009.80994,
-83.930305,3215.3234362602234,0.10944244,,True,0.41894197,1.7324061e-22,-65.432495,119,783154350000.0,0.031461835,9.999998,3461.208,846.9773,1172843,783154400000.0,[-0.809  0.907 -1.526 -1.939],1.4045763e-11,13002,783154400000.0,846.9772638276883,85.72727272727273,1.4045761e-11,-1.0,589.7323,284.5823,-inf,0.009951391,9.999998,11,,inf,2,1.0,1059.9095,3461.208,257.245,-inf,1649.6418,
-55.761578,3218.7383613586426,11.465893,,True,0.41894197,1.4935815e-14,-44.613716,119,8214740000.0,3.296211,9.999999,586000.56,794.3,1173728,8214739500.0,[-0.809  0.907 -1.526 -1.939],1.3390564e-09,13013,8214739500.0,794.2999814986637,80.45454545454545,1.3390564e-09,-1.0,599.8517,123.3201,-inf,1.0423583,9.999999,11,,inf,3,1.0,459.92615,586000.56,194.4483,-inf,1059.7778,
-91.606125,3222.868106842041,0.0016030911,,True,0.41894197,1.0351163e-18,-80.196045,119,53633020000.0,0.0004607918,9.999991,86.66257,965.185,1174801,53633020000.0,[-0.809  0.907 -1.526 -1.939],2.0509754e-10,13024,53633020000.0,965.1850444278829,97.54545454545455,2.0509754e-10,-1.0,599.7544,264.8802,-inf,0.00014594063,9.999991,11,,inf,4,1.0,909.8828,86.66257,365.43066,-inf,1509.6372,
-83.45433,3226.565957069397,1.1471969,,True,0.41894197,3.030888e-16,-76.79851,119,410900430000.0,0.3290645,10.0,32024.137,913.39154,1175817,410900430000.0,[-0.809  0.907 -1.526 -1.939],2.6770476e-11,13035,410900430000.0,913.3914506628778,92.36363636363636,2.6770476e-11,-1.0,429.76758,382.14398,-inf,0.10693342,10.0,11,,inf,5,1.0,1449.9443,32024.137,483.6239,-inf,1879.7119,
-72.2223,3230.4278976917267,5.2882864e-05,,True,0.41894197,7.96162e-19,-55.659294,119,695861640000.0,1.5178819e-05,9.999997,3.1222095,854.2799,1176768,695861640000.0,[-0.809  0.907 -1.526 -1.939],1.580774e-11,13046,695861640000.0,854.2799266383371,86.45454545454545,1.580774e-11,-1.0,679.72095,125.76056,-inf,4.8860306e-06,9.999997,11,,inf,6,1.0,419.79272,3.1222095,174.55898,-inf,1099.5137,
-81.8772,3234.863536596298,1.3841426,,True,0.41894197,3.875851e-18,-71.45395,119,1606129800000.0,0.3962373,9.999998,104636.05,1062.4683,1177948,1606129800000.0,[-0.809  0.907 -1.526 -1.939],6.8487616e-12,13057,1606129800000.0,1062.4681489942675,107.27272727272727,6.8487616e-12,-1.0,529.8102,304.5783,-inf,0.14359829,9.999998,11,,inf,7,1.0,1129.892,104636.05,532.65796,-inf,1659.7021,
-60.839424,3237.9175095558167,0.00013012317,,True,0.41894197,2.919005e-16,-48.49137,119,173484470000.0,4.217761e-05,10.0,16.182564,824.2683,1178866,173484470000.0,[-0.809  0.907 -1.526 -1.939],6.340625e-11,13068,173484470000.0,824.2682756327766,83.45454545454545,6.340625e-11,-1.0,589.6953,192.7345,-inf,2.2339618e-05,10.0,11,,inf,8,1.0,660.0891,16.182564,234.57295,-inf,1249.7844,
-84.41301,3242.4497389793396,1749.7963,,True,0.41894197,6.0770424e-18,-66.37793,119,86398720000.0,503.03104,9.999999,101755530.0,1140.6492,1180132,86398720000.0,[-0.809  0.907 -1.526 -1.939],1.273167e-10,13079,86398720000.0,1140.6491358432677,115.0909090909091,1.273167e-10,-1.0,799.80035,202.28682,-inf,159.07239,9.999999,11,,inf,9,1.0,599.96783,101755530.0,340.84875,-inf,1399.7682,
-76.9025,3246.5031197071075,0.0010471981,,True,0.41894197,3.0499992e-18,-59.447414,119,1032172860000.0,0.00030023683,9.999999,25.29048,916.1039,1181151,1032172860000.0,[-0.809  0.907 -1.526 -1.939],1.065713e-11,13090,1032172860000.0,916.1038932262887,92.63636363636364,1.065713e-11,-1.0,489.67233,296.89276,-inf,9.795597e-05,9.999999,11,,inf,10,1.0,1050.0322,25.29048,426.43152,-inf,1539.7046,
-72.40733,3250.0918872356415,553659.0,,True,0.41894197,0.2222891,-72.40733,120,1.0,158514.45,9.999999,25790069000.0,886.1211,1182137,1.0,[-0.809  0.907 -1.526 -1.939],11.0,13101,1.0,886.1210626196081,89.63636363636364,11.0,-1.0,619.5817,267.3527,-1248202.0,52503.523,9.999999,11,,9.487295e+17,1,1.0,880.1066,856688.0,266.53934,-381369240000000.0,1499.6884,
-79.94222,3254.2289187908173,0.0016583885,,True,0.41894197,5.83065e-11,-73.284584,120,2189427.2,0.00051741686,9.999999,244.58983,1053.3748,1183307,2189427.2,[-0.71   0.982 -1.533 -1.951],5.024145e-06,13112,2189427.2,1053.374722873551,106.36363636363636,5.024145e-06,-1.0,779.67566,251.42807,-inf,0.00025321855,9.999999,11,,inf,2,1.0,919.95764,244.58983,273.69904,-inf,1699.6333,
-61.338432,3258.1885981559753,9.799146,,True,0.41894197,7.724407e-13,-53.81031,120,2328557.5,2.8158135,9.999999,709338.1,994.2979,1184412,2328557.5,[-0.71   0.982 -1.533 -1.951],4.7239546e-06,13123,2328557.5,994.2979405382338,100.45454545454545,4.7239546e-06,-1.0,749.74023,136.4703,-inf,0.89484495,9.999999,11,,inf,3,1.0,550.0249,709338.1,244.55768,-inf,1299.7651,
-115.61632,3262.357907772064,6.480893,,True,0.41894197,8.31762e-18,-95.95224,120,2587408.8,1.8631251,9.999999,405654.94,1134.2496,1185671,2587408.8,[-0.71   0.982 -1.533 -1.951],4.2513575e-06,13134,2587408.8,1134.2496787839966,114.45454545454545,4.2513575e-06,-1.0,739.76666,320.92603,-inf,0.58917403,9.999999,11,,inf,4,1.0,1160.0464,405654.94,394.48294,-inf,1899.8131,
-73.37334,3265.71542429924,243.2364,,True,0.41894197,5.7590287e-11,-62.491142,120,3040064.2,69.92543,9.999997,8772840.0,935.1819,1186711,3040064.2,[-0.71   0.982 -1.533 -1.951],3.6183446e-06,13145,3040064.2,935.181854161408,94.54545454545455,3.6183446e-06,-1.0,629.8644,247.75597,-inf,22.112766,9.999997,11,,inf,5,1.0,879.8274,8772840.0,305.3175,-inf,1509.6918,
-103.35564,3269.9682886600494,0.11925087,,True,0.41894197,7.567675e-11,-95.46016,120,2651703.8,0.03941364,9.999999,16692.328,1164.28,1188003,2651703.8,[-0.71   0.982 -1.533 -1.951],4.1482763e-06,13156,2651703.8,1164.2799153879569,117.45454545454545,4.1482763e-06,-1.0,699.6842,338.25986,-inf,0.022691607,9.999999,11,,inf,6,1.0,1050.0529,16692.328,464.5957,-inf,1749.737,
-87.65602,3273.5485837459564,0.028656915,,True,0.41894197,2.5415453e-10,-77.200066,120,2002999.9,0.00823077,9.999998,3180.4932,1097.9171,1189222,2003000.0,[-0.71   0.982 -1.533 -1.951],5.4917627e-06,13167,2003000.0,1097.9171628993754,110.81818181818181,5.4917623e-06,-1.0,699.70184,247.97021,-inf,0.002629474,9.999998,11,,inf,7,1.0,899.96466,3180.4932,398.2153,-inf,1599.6665,
-59.472015,3276.3008201122284,0.003501914,,True,0.41894197,2.0570132e-10,-49.03563,120,1940918.5,0.0010715378,9.999995,256.19476,851.56854,1190170,1940918.4,[-0.71   0.982 -1.533 -1.951],5.66742e-06,13178,1940918.4,851.5685597091992,86.18181818181819,5.6674203e-06,-1.0,659.7511,154.4111,-inf,0.0005078857,9.999995,11,,inf,8,1.0,519.9867,256.19476,191.81747,-inf,1179.7378,
-109.08944,3279.49360203743,0.0168729,,True,0.41894197,4.2891277e-11,-102.9512,120,2418393.5,0.004830521,9.999999,3280.277,1196.075,1191497,2418393.5,[-0.71   0.982 -1.533 -1.951],4.548474e-06,13189,2418393.5,1196.0749089226317,120.63636363636364,4.548474e-06,-1.0,679.66376,479.61823,-inf,0.001621196,9.999999,11,,inf,9,1.0,1859.8953,3280.277,516.41113,-inf,2539.559,
-71.85814,3282.8682351112366,0.08270671,,True,0.41894197,1.8103365e-09,-64.88844,120,2579504.0,0.0237513,9.999999,5493.2246,1092.4945,1192710,2579504.0,[-0.71   0.982 -1.533 -1.951],4.2643856e-06,13200,2579504.0,1092.4943947866045,110.27272727272727,4.2643856e-06,-1.0,809.7986,250.40704,-inf,0.007601646,9.999999,11,,inf,10,1.0,869.93787,5493.2246,282.69583,-inf,1679.7365,
-61.717712,3285.260039329529,2180561.2,,True,0.41894197,2.1686754,-61.717712,121,1.0,625251.75,9.999996,260857540000.0,933.35315,1193748,1.0,[-0.71   0.982 -1.533 -1.951],11.0,13211,1.0,933.3531399644379,94.36363636363636,11.0,-1.0,609.61096,203.24197,-1179923.8,203970.19,9.999996,11,,3.4034118e+18,1,1.0,629.93787,912455.44,323.74216,-493693140000000.0,1239.5488,
-77.7113,3287.975721359253,0.072117984,,True,0.41894197,6.3603013e-13,-68.1219,121,383909.03,0.024114875,9.999996,7918.7183,928.8233,1194781,383909.03,[-0.812  0.917 -1.518 -1.923],2.8652621e-05,13222,383909.03,928.8232980660283,93.9090909090909,2.8652621e-05,-1.0,459.81854,303.70627,-4.673116e+22,0.011175533,9.999996,11,,1.8250272e+34,2,1.0,949.8416,7918.7183,469.00476,-4.673116e+22,1409.6602,
-59.939922,3290.283261537552,0.004825121,,True,0.41894197,3.659548e-09,-51.447117,121,578722.06,0.0016472318,9.999999,583.9812,935.17865,1195821,578722.06,[-0.812  0.917 -1.518 -1.923],1.9007397e-05,13233,578722.06,935.1786360531183,94.54545454545455,1.9007397e-05,-1.0,629.7206,244.69652,-1.5597425e+23,0.0009975801,9.999999,11,,2.3483479e+35,3,1.0,730.0459,583.9812,305.45804,-1.5597425e+23,1359.7665,
-94.86744,3293.0587997436523,7.8689205e-05,,True,0.41894197,1.0400195e-12,-85.6947,121,413907.94,2.2395876e-05,10.0,11.267228,1093.3419,1197035,413907.9,[-0.812  0.917 -1.518 -1.923],2.6575957e-05,13244,413907.9,1093.3418378749589,110.36363636363636,2.657596e-05,-1.0,719.6997,331.16415,-8.244292e+22,8.23559e-06,10.0,11,,2.393503e+34,4,1.0,1029.9321,11.267228,373.64212,-8.244292e+22,1749.6318,
-68.32026,3295.264448404312,1.2123575,,True,0.41894197,7.150466e-09,-61.93177,121,479629.66,0.34814847,10.0,972.2905,814.31586,1197942,479629.62,[-0.812  0.917 -1.518 -1.923],2.2934362e-05,13255,479629.62,814.315888867608,82.45454545454545,2.2934362e-05,-1.0,19.960258,325.90417,-7.626438e+22,0.11144826,10.0,11,,5.614582e+34,5,1.0,1339.7927,972.2905,794.35565,-7.626438e+22,1359.7529,
-61.952377,3297.599516391754,0.0009013029,,True,0.41894197,2.1307147e-09,-54.908653,121,340296.94,0.00032546849,10.0,122.97697,901.5854,1198945,340296.94,[-0.812  0.917 -1.518 -1.923],3.232471e-05,13266,340296.94,901.5853957524877,91.18181818181819,3.232471e-05,-1.0,649.7666,186.78574,-2.3959445e+22,0.00019119139,10.0,11,,7.5221433e+33,6,1.0,609.975,122.97697,251.8188,-2.3959445e+22,1259.7416,
-60.654976,3300.1392829418182,14.145425,,True,0.41894197,6.9252004e-12,-52.780647,121,326996.28,4.258427,9.999999,2128662.0,957.027,1200009,326996.28,[-0.812  0.917 -1.518 -1.923],3.3639528e-05,13277,326996.28,957.0270274404734,96.72727272727273,3.3639528e-05,-1.0,739.66626,191.69768,-3.6146908e+22,1.8347332,9.999999,11,,1.8250364e+34,7,1.0,500.11816,2128662.0,217.36078,-3.6146908e+22,1239.7844,
-56.8872,3302.1959981918335,0.00022744997,,True,0.41894197,3.738647e-11,-48.022575,121,352093.2,7.450493e-05,10.0,37.673874,836.1272,1200940,352093.2,[-0.812  0.917 -1.518 -1.923],3.124173e-05,13288,352093.2,836.1272259898782,84.63636363636364,3.124173e-05,-1.0,679.8157,139.62262,-9.738021e+22,4.773401e-05,10.0,11,,1.8542147e+35,8,1.0,459.97168,37.673874,156.31157,-9.738021e+22,1139.7874,
-80.01786,3305.2519958019257,0.023523487,,True,0.41894197,2.2069034e-10,-75.97958,121,382621.38,0.0066955662,9.999999,1282.057,876.0652,1201915,382621.38,[-0.812  0.917 -1.518 -1.923],2.8749047e-05,13299,382621.38,876.0651904258109,88.63636363636364,2.8749047e-05,-1.0,599.6582,287.7292,-1.3034773e+23,0.0024773476,9.999999,11,,8.77942e+34,9,1.0,990.0366,1282.057,276.40695,-1.3034773e+23,1589.6948,
-61.16485,3308.3068623542786,4.4319434,,True,0.41894197,7.551435e-12,-53.503338,121,271926.88,1.2737085,9.999998,239599.56,846.0969,1202857,271926.88,[-0.812  0.917 -1.518 -1.923],4.045205e-05,13310,271926.88,846.0969006916425,85.63636363636364,4.045205e-05,-1.0,609.5793,158.04425,-2.9520456e+22,0.4041315,9.999998,11,,1.6460653e+34,10,1.0,540.10406,239599.56,236.51764,-2.9520456e+22,1149.6833,
-86.694016,3310.7649216651917,8354.183,,True,0.41894197,1.220449,-86.694016,122,1.0,2353.7095,10.0,654375940.0,936.99475,1203899,1.0,[-0.812  0.917 -1.518 -1.923],11.0,13321,1.0,936.994777848385,94.72727272727273,11.0,-1.0,659.7368,333.77954,-1468846.4,975.28394,10.0,11,,2.0319237e+18,1,1.0,999.8959,989368.0,277.25797,-683472640000000.0,1659.6327,
-64.36777,3313.067950963974,0.15598403,,True,0.41894197,5.0386617e-10,-61.598366,122,254534.25,0.0450578,9.999999,7272.5967,729.7197,1204713,254534.27,[-0.91   0.839 -1.513 -1.927],4.3216187e-05,13332,254534.27,729.7197313110688,74.0,4.3216187e-05,-1.0,489.7225,189.929,-4.323698e+22,0.020442404,9.999999,11,,3.5309019e+34,2,1.0,659.978,7272.5967,239.99722,-4.323698e+22,1149.7006,
-70.64458,3315.7869036197662,1.0134642,,True,0.41894197,2.7548162e-09,-68.69971,122,344959.88,0.2935269,9.999999,117766.76,909.7191,1205725,344959.88,[-0.91   0.839 -1.513 -1.927],3.188777e-05,13343,344959.88,909.7191732110193,92.0,3.188777e-05,-1.0,419.8047,355.9817,-1.8327289e+23,0.11979166,9.999999,11,,1.1560308e+35,3,1.0,1339.8816,117766.76,489.91452,-1.8327289e+23,1759.6863,
-58.41884,3318.2087881565094,0.0011700938,,True,0.41894197,1.39362384e-11,-45.920574,122,322212.47,0.00033421352,9.999997,81.27196,806.1012,1206623,322212.47,[-0.91   0.839 -1.513 -1.927],3.4138964e-05,13354,322212.47,806.1012224139461,81.63636363636364,3.4138964e-05,-1.0,659.6737,158.25023,-7.1304583e+22,0.00012397679,9.999997,11,,7.834403e+34,4,1.0,550.0487,81.27196,146.4275,-7.1304583e+22,1209.7224,
-51.687492,3320.693514585495,0.00891612,,True,0.41894197,3.0498953e-10,-45.389812,122,411039.0,0.0025478918,9.999996,864.25696,797.0008,1207511,411039.0,[-0.91   0.839 -1.513 -1.927],2.676145e-05,13365,411039.0,797.0007818658228,80.72727272727273,2.676145e-05,-1.0,449.78162,211.9576,-9.8338755e+22,0.00086576346,9.999996,11,,2.348129e+35,5,1.0,629.9364,864.25696,347.21918,-9.8338755e+22,1079.718,
-47.72493,3322.804532766342,366.86398,,True,0.41894197,3.0319413e-08,-40.10296,122,259540.64,105.42956,9.999999,14983316.0,670.6746,1208260,259540.64,[-0.91   0.839 -1.513 -1.927],4.2382573e-05,13376,259540.64,670.6746269311167,68.0909090909091,4.2382573e-05,-1.0,439.79053,166.0377,-4.541953e+22,33.468475,9.999999,11,,6.2955614e+34,6,1.0,579.95355,14983316.0,230.8841,-4.541953e+22,1019.7441,
-71.38192,3325.8029663562775,3.2069287,,True,0.41894197,8.518991e-11,-61.88513,122,471504.62,0.9108179,10.0,312799.94,957.89136,1209325,471504.6,[-0.91   0.839 -1.513 -1.927],2.332957e-05,13387,471504.6,957.8912910123137,96.81818181818181,2.332957e-05,-1.0,649.8025,243.9366,-6.307247e+23,0.33948615,10.0,11,,2.5952636e+36,7,1.0,849.8928,312799.94,308.08884,-6.307247e+23,1499.6953,
-63.904053,3328.0808432102203,0.007779983,,True,0.41894197,2.7212974e-10,-57.813618,122,327127.94,0.0031171783,9.999998,593.0371,661.5367,1210064,327127.94,[-0.91   0.839 -1.513 -1.927],3.3625987e-05,13398,327127.94,661.5366176733155,67.18181818181819,3.3625987e-05,-1.0,419.71735,190.99992,-7.849515e+22,0.0019060425,9.999998,11,,1.2050936e+35,8,1.0,719.9936,593.0371,241.81929,-7.849515e+22,1139.7109,
-45.764576,3330.234345436096,0.016155852,,True,0.41894197,2.5915048e-10,-39.659176,122,445466.4,0.004737831,9.999998,718.39264,665.19183,1210807,445466.4,[-0.91   0.839 -1.513 -1.927],2.469322e-05,13409,445466.4,665.1918743939401,67.54545454545455,2.469322e-05,-1.0,449.7321,128.91339,-8.089429e+22,0.002271522,9.999998,11,,4.142507e+35,9,1.0,399.97958,718.39264,215.45978,-8.089429e+22,849.7117,
-56.467354,3332.8502910137177,52.02047,,True,0.41894197,1.0076851e-08,-51.985188,122,282096.6,14.931381,9.999999,3530830.0,774.3018,1211670,282096.6,[-0.91   0.839 -1.513 -1.927],3.8993734e-05,13420,282096.6,774.3018631118706,78.45454545454545,3.8993734e-05,-1.0,489.8139,315.32904,-2.0497134e+23,4.806802,9.999999,11,,1.8274431e+35,10,1.0,1169.8269,3530830.0,284.48795,-2.0497134e+23,1659.6407,
-43.197495,3335.155601978302,24889.467,,True,0.41894197,4.5254626,-43.197495,123,1.0,7104.4507,9.999999,809680960.0,658.80804,1212406,1.0,[-0.91   0.839 -1.513 -1.927],11.0,13431,1.0,658.8080808633233,66.9090909090909,11.0,-1.0,429.7361,161.59991,-617154.9,2471.0935,9.999999,11,,1.08369825e+17,1,1.0,519.9817,460142.62,229.07198,-51688410000000.0,949.7178,
-67.24823,3337.7349610328674,4.257576,,True,0.41894197,5.8369326e-16,-64.235535,123,892676.94,1.223646,10.0,114580.945,922.4857,1213432,892676.94,[-0.808  0.911 -1.512 -1.923],1.2322487e-05,13442,892676.94,922.4856631300373,93.27272727272727,1.2322487e-05,-1.0,539.8271,255.53857,-8.363791e+23,0.38807538,10.0,11,,5.682712e+36,2,1.0,879.85516,114580.945,382.6586,-8.363791e+23,1419.6823,
-103.91065,3340.3997132778168,0.020171428,,True,0.41894197,1.1590578e-12,-90.168945,123,1292120.4,0.0073109935,9.999997,3208.6328,962.45074,1214502,1292120.4,[-0.808  0.911 -1.512 -1.923],8.513139e-06,13453,1292120.4,962.4507726457974,97.27272727272727,8.513139e-06,-1.0,689.8253,381.08325,-inf,0.0034599826,9.999997,11,,inf,3,1.0,1239.7404,3208.6328,272.62546,-inf,1929.5657,
-56.569923,3343.760316848755,0.56669176,,True,0.41894197,3.7281983e-16,-51.06508,123,1251382.2,0.16219063,9.999998,31094.18,882.45386,1215484,1251382.2,[-0.808  0.911 -1.512 -1.923],8.79028e-06,13464,1251382.2,882.453802275366,89.27272727272727,8.79028e-06,-1.0,579.7172,216.4248,-inf,0.054872762,9.999998,11,,inf,4,1.0,729.9202,31094.18,302.7366,-inf,1309.6375,
-57.47817,3346.862120628357,7.9710875,,True,0.41894197,1.2846838e-12,-48.46962,123,958018.0,2.291103,9.999999,431674.94,896.1465,1216481,958018.0,[-0.808  0.911 -1.512 -1.923],1.1482039e-05,13475,958018.0,896.1464968778099,90.63636363636364,1.1482039e-05,-1.0,739.7388,169.23338,-6.7650494e+23,0.72599477,9.999999,11,,4.8306514e+36,5,1.0,589.9884,431674.94,156.40771,-6.7650494e+23,1329.7272,
-56.333305,3349.4028129577637,0.22972181,,True,0.41894197,7.9676866e-14,-48.479958,123,980150.6,0.06564421,9.999992,30246.826,904.2769,1217487,980150.56,[-0.808  0.911 -1.512 -1.923],1.1222764e-05,13486,980150.56,904.2769039486261,91.45454545454545,1.1222765e-05,-1.0,659.7163,169.7832,-1.4477852e+24,0.022381315,9.999992,11,,3.025289e+37,6,1.0,569.95447,30246.826,244.5606,-1.4477852e+24,1229.6708,
-80.998566,3352.124204158783,0.08342473,,True,0.41894197,5.536967e-11,-70.81831,123,902554.75,0.02430472,9.999998,4463.1255,914.32086,1218504,902554.75,[-0.808  0.911 -1.512 -1.923],1.2187626e-05,13497,902554.75,914.3208682903136,92.45454545454545,1.2187626e-05,-1.0,639.818,256.05188,-1.11401084e+24,0.009871854,9.999998,11,,5.9494126e+36,7,1.0,979.9569,4463.1255,274.5029,-1.11401084e+24,1619.7749,
-70.41038,3355.252710580826,0.3653551,,True,0.41894197,1.7367802e-14,-54.5683,123,868878.4,0.104967386,9.999998,19319.658,864.2838,1219466,868878.4,[-0.808  0.911 -1.512 -1.923],1.266e-05,13508,868878.4,864.2838420418216,87.45454545454545,1.266e-05,-1.0,619.5536,190.92943,-5.7788746e+23,0.033421203,9.999998,11,,5.145751e+36,8,1.0,590.1749,19319.658,244.73024,-5.7788746e+23,1209.7285,
