Weights,LearnableVariance,TimestepsSoFar,OptimizationReturnMean,MinIW,ESSRenyiArithmetic,InitialReturnMax,ReturnMeanIW,InitialReturnStd,Epsilon,Bound,Inner Iteration,MeanEntropy,InitialReturnMin,ReturnStepMax,EpLenMean,MeanIW,EmpiricalD2Harmonic,DivergenceHarmonic,Penalization,OptimizationReturnMax,OptimizationReturnMin,MinBehavPdf,EpRewMean,InitialBound,EpisodesSoFar,MeanD2-0,EpThisIter,EmpiricalD2Arithmetic,StdWReturnMean,Iteration,ReturnStepMaxmin,StdIW,InitialReturnMean,MaxIW,WReturnMean,TimeElapsed,ESSRenyiHarmonic,MinTargetPdf,VarianceInitializer
[-0.113  1.001 -2.59  -2.304],,1595891,1035.4128,2.1711287e-12,2.0228763e-06,4999.474,414437.62,447.21124,1.0,-inf,2,0.41894197,3699.3735,10.0,473.90909090909093,0.016622607,5437801.5,inf,True,1300.1006,,-229.45718,4734.786341491032,-inf,10032,5437801.5,11,5437801.5,,92,10.0,0.044832345,4734.786,0.15777938,414437.62,4587.415092229843,2.0228763e-06,-232.55438,-1.0
[-0.113  1.001 -2.59  -2.304],,1600258,1353.3716,6.45924e-10,1.3696234e-05,4999.418,213552600.0,901.97314,1.0,-inf,3,0.41894197,2609.6318,10.0,397.0,31.348839,803140.44,inf,True,2389.7861,,-233.43166,3963.0035028260895,-inf,10043,803140.44,11,803140.44,,92,10.0,99.1161,3963.0037,344.78146,213552600.0,4597.974869728088,1.3696234e-05,-235.22218,-1.0
[-0.113  1.001 -2.59  -2.304],,1604810,1672.6172,6.323042e-07,6.259538e-05,4999.488,291921.25,945.0113,1.0,-4.9950418e+23,4,0.41894197,2459.488,10.0,413.8181818181818,0.03232424,175731.81,1.3179236e+34,True,2539.9998,,-218.07451,4132.105219055394,-4.9950418e+23,10054,175731.81,11,175731.81,,92,10.0,0.08464634,4132.105,0.2990565,291921.25,4609.096565723419,6.259538e-05,-220.32928,-1.0
[-0.113  1.001 -2.59  -2.304],,1609783,1865.9354,4.6546227e-15,5.884742e-06,4999.4263,12348469.0,742.69244,1.0,-inf,5,0.41894197,2649.7942,10.0,452.09090909090907,1.7375184,1869240.8,inf,True,2349.632,,-242.09242,4515.729465255093,-inf,10065,1869240.8,11,1869240.8,,92,10.0,5.4650774,4515.7295,19.019506,12348469.0,4618.796615600586,5.884742e-06,-243.97284,-1.0
[-0.113  1.001 -2.59  -2.304],,1614463,1267.9991,2.3626995e-10,4.8807246e-06,4999.595,517180030.0,814.51013,1.0,-inf,6,0.41894197,2979.6204,10.0,425.45454545454544,58.22797,2253763.8,inf,True,2019.9749,,-266.67157,4247.619529851148,-inf,10076,2253763.8,11,2253763.8,,92,10.0,184.04419,4247.619,640.2268,517180030.0,4631.680395126343,4.8807246e-06,-267.6226,-1.0
[-0.113  1.001 -2.59  -2.304],,1619579,1146.0741,8.884924e-09,1.0912088e-05,4999.545,3355318.5,527.5191,1.0,-inf,7,0.41894197,3499.7712,10.0,465.09090909090907,0.20316249,1008056.4,inf,True,1499.7737,,-233.60117,4645.845239017509,-inf,10087,1008056.4,11,1008056.4,,92,10.0,0.55441463,4645.845,1.9514626,3355318.5,4644.038358211517,1.0912088e-05,-235.80304,-1.0
[-0.113  1.001 -2.59  -2.304],,1623927,1534.3804,2.335466e-11,2.2188282e-05,4999.4233,25837442.0,901.0727,1.0,-1.075653e+25,8,0.41894197,2409.5723,10.0,395.27272727272725,4.4330645,495757.2,6.111934e+36,True,2589.851,,-240.2372,3943.9525917121264,-1.075653e+25,10098,495757.2,11,495757.2,,92,10.0,13.960036,3943.953,48.578384,25837442.0,4656.536902666092,2.2188282e-05,-249.09097,-1.0
[-0.113  1.001 -2.59  -2.304],,1629055,1539.0312,1.1126218e-09,1.0086565e-05,4999.5225,2723999.8,605.28296,1.0,-inf,9,0.41894197,3119.3794,10.0,466.1818181818182,0.16680919,1090559.5,inf,True,1880.1431,,-224.44202,4658.410602059333,-inf,10109,1090559.5,11,1090559.5,,92,10.0,0.48285046,4658.4106,1.6919453,2723999.8,4668.862317800522,1.0086565e-05,-228.60944,-1.0
[-0.113  1.001 -2.59  -2.304],,1633603,4119.4927,1.889863e-09,2.1954345e-05,4999.54,314081.25,1465.0403,1.0,-inf,10,0.41894197,9.979763,10.0,413.45454545454544,0.10513427,501039.78,inf,True,4989.56,,-222.6368,4129.473023775889,-inf,10120,501039.78,11,501039.78,,92,10.0,0.28940225,4129.473,1.0176682,314081.25,4681.53871011734,2.1954345e-05,-224.31477,-1.0
[-0.113  1.001 -2.59  -2.304],,1638339,1249.2233,0.121006876,11.0,4999.665,59398316000.0,673.5166,1.0,-2.0636418e+18,1,0.41894197,3049.3562,10.0,430.54545454545456,3997.868,1.0,2.2491526e+23,True,1950.3088,,-218.86111,4298.579451010358,-23282868.0,10131,1.0,11,1.0,,93,10.0,6277.0137,4298.579,17409.486,18931412.0,4695.287764787674,11.0,-218.86111,-1.0
[-0.051  1.002 -2.593 -2.31 ],,1643839,0.35671166,6.726691e-05,0.40226442,4999.6025,15848327.0,0.17166965,1.0,-4921886000000.0,2,0.41894197,4999.007,10.0,500.0,0.63407445,27.3452,1279476800000.0,True,0.5957031,,-223.39436,4999.363640537755,-4946619000000.0,10142,27.345198,11,27.345198,,93,10.0,1.496825,4999.364,5.3428044,15791509.0,4712.564837694168,0.4022644,-224.28043,-1.0
[-0.051  1.003 -2.594 -2.311],,1649216,956.3356,9.310752e-09,3.5638723e-07,4999.5215,400283140.0,306.76437,1.0,-inf,3,0.41894197,3929.2903,10.0,488.8181818181818,16.950563,30865306.0,inf,True,1070.2312,,-232.801,4885.625936747068,-inf,10153,30865304.0,11,30865304.0,,93,10.0,42.10452,4885.6255,145.45378,400283140.0,4726.649803161621,3.563872e-07,-236.80527,-1.0
[-0.051  1.003 -2.594 -2.311],,1654716,0.50767934,1.4141852e-08,0.011357072,4999.582,52169044.0,0.2960671,1.0,-1.3084124e+18,4,0.41894197,4998.729,10.0,500.0,2.0871162,968.5595,9.042081e+22,True,0.85302734,,-225.94978,4999.23679130293,-1.3084124e+18,10164,968.5595,11,968.5595,,93,10.0,5.8862867,4999.2363,20.63855,52169044.0,4741.883605957031,0.011357072,-233.07516,-1.0
[-0.051  1.003 -2.594 -2.311],,1659718,4535.614,1.03151535e-07,1.20098e-07,4999.4067,9307820.0,1434.287,1.0,-inf,5,0.41894197,9.979944,10.0,454.72727272727275,0.45592755,91591870.0,inf,True,4989.427,,-231.78656,4545.593562062749,-inf,10175,91591870.0,11,91591870.0,,93,10.0,0.8292988,4545.5938,2.8543913,9307820.0,4756.521884679794,1.20098e-07,-235.92374,-1.0
[-0.051  1.003 -2.594 -2.311],,1665160,536.441,1.239054e-07,5.801197e-09,4999.522,415619.97,169.63765,1.0,-inf,6,0.41894197,4409.198,10.0,494.72727272727275,0.016629184,1896160500.0,inf,True,590.3237,,-243.53778,4945.639284919425,-inf,10186,1896160500.0,11,1896160500.0,,93,10.0,0.03285913,4945.639,0.11527896,415619.97,4771.804846525192,5.801197e-09,-244.61798,-1.0
[-0.051  1.003 -2.594 -2.311],,1670621,363.43298,7.4977816e-06,2.4728101e-06,4999.5356,8291176.0,114.92771,1.0,-inf,7,0.41894197,4599.498,10.0,496.45454545454544,0.36246392,4448380.5,inf,True,400.0376,,-224.01646,4962.931030562824,-inf,10197,4448380.5,11,4448380.5,,93,10.0,0.61911047,4962.931,2.2008615,8291176.0,4786.088099241257,2.4728101e-06,-227.133,-1.0
[-0.051  1.003 -2.594 -2.311],,1676121,0.32017934,20.895216,1.5079277,4999.6035,8.6662445e+18,0.14454557,1.0,-1.3832282e+23,8,0.41894197,4999.0864,9.999999,500.0,346746900000.0,7.2947793,1.0104269e+33,True,0.51708984,,-224.92834,4999.406605525014,-56494023000.0,10208,7.29478,11,7.29478,,93,9.999999,1064977500000.0,4999.4067,3713263000000.0,5239881.5,4800.355015516281,1.5079278,-228.75777,-1.0
[-0.3    0.992 -2.6   -2.307],,1678362,507.36612,6.1881495e-29,9.6719353e-29,2859.7856,6.4274725e-13,362.45215,1.0,-inf,9,0.41894197,1519.6592,9.999999,203.72727272727272,1.7322854e-19,1.1373111e+29,inf,True,1340.1265,,-114.50354,2027.0252948933276,-inf,10219,1.1373111e+29,11,1.1373111e+29,,93,9.999999,4.0880468e-19,2027.0253,1.4386964e-18,6.4274725e-13,4806.987350463867,9.6719353e-29,-146.9797,-1.0
[-0.3    0.992 -2.6   -2.307],,1680685,561.9241,9.035341e-33,1.9048845e-24,3739.661,2.3555268e-12,602.2781,1.0,-inf,10,0.41894197,1539.654,10.0,211.1818181818182,3.6804163e-19,5.774628e+24,inf,True,2200.0068,,-153.45763,2101.5781921235375,-inf,10230,5.774628e+24,11,5.774628e+24,,93,10.0,1.1080527e-18,2101.5781,3.8682886e-18,2.3555268e-12,4813.39963388443,1.9048845e-24,-175.04195,-1.0
[-0.3    0.992 -2.6   -2.307],,1682750,1867.0082,0.8659092,11.0,2719.5723,87221000000.0,767.60785,1.0,-3.073779e+17,1,0.41894197,,10.0,187.72727272727272,31133.518,1.0,5.6997575e+22,True,2719.5723,,-138.41623,1867.008025510913,-5362444.0,10241,1.0,11,1.0,,94,10.0,93281.766,1867.0082,326080.8,4074941.2,4819.113506555557,11.0,-138.41623,-1.0
[-0.238  1.095 -2.601 -2.273],,1686137,1119.0875,1.2126266e-12,1.6932667e-07,4409.5103,2022.1332,920.3164,1.0,-inf,2,0.41894197,1949.6223,9.999999,307.90909090909093,0.0002953492,64963188.0,inf,True,2459.888,,-189.33745,3068.7098698708487,-inf,10252,64963188.0,11,64963188.0,,94,9.999999,0.0007964729,3068.71,0.0027807343,2022.1332,4828.233947992325,1.6932667e-07,-195.77971,-1.0
[-0.238  1.095 -2.601 -2.273],,1689521,1057.1589,3.6044816e-13,2.1854191e-08,4999.3433,13205901.0,920.4192,1.0,-inf,3,0.41894197,2009.6901,10.0,307.6363636363636,2.3928661,503335900.0,inf,True,2989.6533,,-230.19942,3066.849054111399,-inf,10263,503335940.0,11,503335940.0,,94,10.0,7.4566784,3066.849,25.972,13205901.0,4836.515618085861,2.1854193e-08,-231.02835,-1.0
[-0.238  1.095 -2.601 -2.273],,1692664,737.3281,5.814341e-13,1.7015509e-07,3759.6191,1261766800.0,533.0484,1.0,-inf,4,0.41894197,2109.6313,9.999999,285.72727272727275,258.37735,64646910.0,inf,True,1649.9878,,-146.08907,2846.959476852259,-inf,10274,64646908.0,11,64646908.0,,94,9.999999,817.0609,2846.9595,2842.151,1261766800.0,4844.855483531952,1.7015508e-07,-159.34506,-1.0
[-0.238  1.095 -2.601 -2.273],,1695946,1134.4849,2.8380294e-15,2.827782e-07,4999.4414,6703.955,915.97217,1.0,-inf,5,0.41894197,1839.677,10.0,298.3636363636364,0.00049951836,38899748.0,inf,True,3159.7644,,-210.98297,2974.1619581604314,-inf,10285,38899748.0,11,38899748.0,,94,10.0,0.0008735225,2974.162,0.002443788,6703.955,4853.336799144745,2.827782e-07,-214.07861,-1.0
[-0.238  1.095 -2.601 -2.273],,1699177,967.18286,1.696883e-23,6.485345e-08,4739.4385,419.80777,762.9031,1.0,-inf,6,0.41894197,1959.7156,10.0,293.72727272727275,5.1224455e-05,169613180.0,inf,True,2779.723,,-204.0167,2926.8983651000176,-inf,10296,169613180.0,11,169613180.0,,94,10.0,9.055162e-05,2926.8984,0.00027398468,419.80777,4860.842500448227,6.485345e-08,-214.63834,-1.0
[-0.238  1.095 -2.601 -2.273],,1702445,1460.9565,4.8164983e-17,7.7190585e-08,4569.4717,832999.3,974.6308,1.0,-inf,7,0.41894197,1499.6055,9.999999,297.09090909090907,0.30597103,142504430.0,inf,True,3069.8662,,-189.0929,2960.5620844713158,-inf,10307,142504430.0,11,142504430.0,,94,9.999999,0.96540886,2960.5623,3.3588588,832999.3,4868.500116825104,7.7190585e-08,-204.18665,-1.0
[-0.238  1.095 -2.601 -2.273],,1705646,1110.7788,1.8387796e-19,2.4755645e-08,4999.5815,1659.7528,882.4127,1.0,-inf,8,0.41894197,1789.7501,10.0,291.0,0.00032272396,444343100.0,inf,True,3209.8315,,-202.87038,2900.5289041251895,-inf,10318,444343100.0,11,444343100.0,,94,10.0,0.00087031315,2900.5288,0.0030374478,1659.7528,4876.8827838897705,2.4755645e-08,-208.87064,-1.0
[-0.238  1.095 -2.601 -2.273],,1708985,1106.3899,3.0827e-13,2.966916e-07,4999.517,2909704.5,906.5632,1.0,-inf,9,0.41894197,1919.646,10.0,303.54545454545456,0.31195697,37075536.0,inf,True,3079.871,,-224.24986,3026.0360121555564,-inf,10329,37075536.0,11,37075536.0,,94,10.0,0.9788341,3026.036,3.4072528,2909704.5,4885.387400627136,2.966916e-07,-228.86682,-1.0
[-0.238  1.095 -2.601 -2.273],,1712686,1395.4142,3.3656983e-13,3.6841442e-08,4999.537,822275.2,991.3886,1.0,-inf,10,0.41894197,1959.6079,10.0,336.45454545454544,0.21409394,298576800.0,inf,True,3039.9292,,-244.51968,3355.022119339152,-inf,10340,298576800.0,11,298576800.0,,94,10.0,0.67682934,3355.022,2.3544161,822275.2,4892.611212015152,3.6841442e-08,-250.486,-1.0
[-0.238  1.095 -2.601 -2.273],,1715956,882.49725,0.50782806,11.0,3959.5164,7365005400000.0,607.4962,1.0,-4.702091e+24,1,0.41894197,2079.8704,9.999999,297.27272727272725,717252.94,1.0,2.968434e+36,True,1879.646,,-172.90211,2962.3676264932224,-11873865.0,10351,1.0,11,1.0,,95,9.999999,1901171.9,2962.3674,6711069.0,9144674.0,4900.649455070496,11.0,-172.90211,-1.0
[-0.251  1.292 -2.646 -2.125],,1720067,1219.0734,3.5566546e-25,1.9979201e-17,4999.4434,3.9008086e-05,819.2751,1.0,-inf,2,0.41894197,2509.4832,10.0,373.72727272727275,3.2811067e-12,5.505725e+17,inf,True,2489.9602,,-206.204,3728.5565370341883,-inf,10362,5.5057254e+17,11,5.5057254e+17,,95,10.0,6.1185575e-12,3728.5562,1.8491979e-11,3.9008086e-05,4909.343883752823,1.9979203e-17,-229.57092,-1.0
[-0.251  1.292 -2.646 -2.125],,1723559,1005.31506,1.9851817e-31,2.3009785e-16,4999.422,67.31672,746.582,1.0,-inf,3,0.41894197,2159.6343,10.0,317.45454545454544,8.649211e-06,4.7805748e+16,inf,True,2839.7876,,-192.15685,3164.9492582283797,-inf,10373,4.7805748e+16,11,4.7805748e+16,,95,10.0,2.7351209e-05,3164.9495,9.5141324e-05,67.31672,4917.345775842667,2.3009785e-16,-207.60297,-1.0
[-0.251  1.292 -2.646 -2.125],,1727341,2788.7666,3.5529546e-24,4.5225774e-19,4999.1245,0.074247815,1253.3512,1.0,-inf,4,0.41894197,639.77185,10.0,343.8181818181818,4.9695332e-09,2.4322413e+19,inf,True,4359.3525,,-227.53262,3428.538391534636,-inf,10384,2.4322413e+19,11,2.4322413e+19,,95,10.0,1.1397902e-08,3428.5383,4.0352834e-08,0.074247815,4927.154918909073,4.5225774e-19,-254.52975,-1.0
[-0.251  1.292 -2.646 -2.125],,1730839,1029.797,4.795114e-28,2.4581396e-20,4569.4243,6.2355657,695.63617,1.0,-inf,5,0.41894197,2139.5632,10.0,318.0,1.3579063e-06,4.4749286e+20,inf,True,2429.861,,-200.30002,3169.3602139365835,-inf,10395,4.474929e+20,11,4.474929e+20,,95,10.0,4.2020647e-06,3169.36,1.4644819e-05,6.2355657,4936.088418483734,2.4581397e-20,-217.66159,-1.0
[-0.251  1.292 -2.646 -2.125],,1734487,876.10736,3.3904263e-21,1.0310364e-18,4889.4004,0.07659996,748.021,1.0,-inf,6,0.41894197,2429.682,10.0,331.6363636363636,1.2928779e-08,1.0668877e+19,inf,True,2459.7185,,-197.8464,3305.7891586997225,-inf,10406,1.0668877e+19,11,1.0668877e+19,,95,10.0,4.070924e-08,3305.789,1.416621e-07,0.07659996,4945.402955293655,1.0310364e-18,-212.13995,-1.0
[-0.251  1.292 -2.646 -2.125],,1737882,736.2678,1.3167965e-26,1.8150942e-15,3999.282,20581.586,477.9086,1.0,-inf,7,0.41894197,2339.6548,9.999999,308.6363636363636,0.0018067434,6060291000000000.0,inf,True,1659.6272,,-155.20747,3075.9225819249086,-inf,10417,6060291000000000.0,11,6060291000000000.0,,95,9.999999,0.0056741433,3075.9226,0.019749608,20581.586,4954.091611146927,1.8150942e-15,-178.3959,-1.0
[-0.251  1.292 -2.646 -2.125],,1741898,1162.5884,3.6034477e-37,1.238261e-18,4999.29,0.82149434,894.88727,1.0,-inf,8,0.41894197,2479.5806,10.0,365.09090909090907,6.119972e-08,8.8834256e+18,inf,True,2519.7095,,-221.5175,3642.169004331218,-inf,10428,8.8834256e+18,11,8.8834256e+18,,95,10.0,1.7362997e-07,3642.1687,6.077285e-07,0.82149434,4962.849251747131,1.238261e-18,-240.09103,-1.0
[-0.251  1.292 -2.646 -2.125],,1746023,1241.8612,3.1547845e-26,6.7519875e-18,4999.176,1833.6965,885.6399,1.0,-inf,9,0.41894197,2499.4019,9.999999,375.0,0.00025772862,1.62915e+18,inf,True,2499.774,,-222.32642,3741.262994083496,-inf,10439,1.62915e+18,11,1.62915e+18,,95,9.999999,0.0007858124,3741.2627,0.00274218,1833.6965,4974.334722280502,6.7519875e-18,-245.28363,-1.0
[-0.251  1.292 -2.646 -2.125],,1749686,3142.2705,1.1489709e-22,1.6850384e-18,4999.406,0.011811058,1337.5685,1.0,-inf,10,0.41894197,179.86432,9.999999,333.0,6.31757e-08,6.5280413e+18,inf,True,4819.5415,,-229.09856,3322.135069258265,-inf,10450,6.5280413e+18,11,6.5280413e+18,,95,9.999999,1.9474282e-07,3322.135,6.788345e-07,0.011811058,4983.577852964401,1.6850384e-18,-252.6913,-1.0
[-0.251  1.292 -2.646 -2.125],,1753846,1285.2368,0.17826444,11.0,4999.384,139666780000.0,1031.9031,1.0,-43342690000000.0,1,0.41894197,2489.664,10.0,378.1818181818182,5607.9956,1.0,98599860000000.0,True,2509.7197,,-213.15811,3774.900984116782,-19665652.0,10461,1.0,11,1.0,,96,10.0,17247.926,3774.9014,60141.508,15314701.0,4993.838243961334,11.0,-213.15811,-1.0
[-0.256  1.202 -2.663 -2.21 ],,1757582,1316.0825,8.148236e-07,0.0012802654,4949.464,4176141.5,752.11633,1.0,-7.276884e+19,2,0.41894197,2069.8054,10.0,339.6363636363636,0.57287675,8591.969,2.9118719e+26,True,2879.6584,,-215.26163,3385.8879787303686,-7.276884e+19,10472,8591.969,11,8591.969,,96,10.0,1.2089288,3385.8877,4.23225,4176141.5,5003.645980596542,0.0012802654,-219.0607,-1.0
[-0.256  1.202 -2.663 -2.21 ],,1760852,1043.58,6.774553e-08,0.0061632986,4999.6045,1246761.8,955.8509,1.0,-6.5910115e+17,3,0.41894197,1919.6283,9.999999,297.27272727272725,0.05503558,1784.7584,2.2944331e+22,True,3079.976,,-183.02223,2963.208207925285,-6.5910115e+17,10483,1784.7585,11,1784.7585,,96,9.999999,0.15045439,2963.2083,0.5272847,1246761.8,5010.5872049331665,0.006163299,-183.34224,-1.0
[-0.256  1.202 -2.663 -2.21 ],,1764405,1241.1412,7.441892e-09,0.0019797948,4999.4673,46918750.0,966.40094,1.0,-1.2044363e+19,4,0.41894197,1979.2673,10.0,323.0,5.529362,5556.1313,7.662785e+24,True,3020.2,,-217.94002,3220.4084836473075,-1.2044363e+19,10494,5556.1313,11,5556.1313,,96,10.0,17.368853,3220.4084,60.45401,46918750.0,5019.557824850082,0.0019797948,-224.98375,-1.0
[-0.256  1.202 -2.663 -2.21 ],,1767489,1103.6349,132.32204,0.020313524,3889.6895,151246850000.0,613.9332,1.0,-16186625000000.0,5,0.41894197,1689.6759,10.0,280.3636363636364,20027.672,541.51117,37069154000000.0,True,2200.0137,,-140.09818,2793.310869571334,-3063122600000000.0,10505,541.51117,11,541.51117,,96,10.0,32255.95,2793.3108,108706.305,51967.945,5027.988614082336,0.020313524,-146.97641,-1.0
[-0.186  1.325 -2.661 -2.109],,1770960,2996.7947,6.76404e-09,4.9282553e-06,4999.33,1953973.0,1847.1321,1.0,-inf,6,0.41894197,149.89566,10.0,315.54545454545456,0.31895205,2232027.2,inf,True,4849.4346,,-208.21611,3146.690217933891,-inf,10516,2232027.2,11,2232027.2,,96,10.0,0.5832217,3146.6904,1.9387594,1953973.0,5037.149187088013,4.9282553e-06,-213.75217,-1.0
[-0.186  1.325 -2.661 -2.109],,1775399,2717.8923,2.5879666e-11,4.7642084e-06,4999.462,21708172.0,1011.50806,1.0,-inf,7,0.41894197,1309.6417,10.0,403.54545454545456,0.9211807,2308883.0,inf,True,3689.8203,,-201.03316,4027.533755194479,-inf,10527,2308883.0,11,2308883.0,,96,10.0,2.4183729,4027.5337,8.487638,21708172.0,5049.06794667244,4.7642084e-06,-211.66347,-1.0
[-0.186  1.325 -2.661 -2.109],,1778429,2565.0173,1.1960392e-09,3.35007e-06,4999.0376,2286115.0,1541.662,1.0,-inf,8,0.41894197,179.8508,9.999999,275.45454545454544,0.48130205,3283513.8,inf,True,4819.187,,-215.2118,2744.868066472503,-inf,10538,3283513.5,11,3283513.5,,96,9.999999,1.054689,2744.868,3.73415,2286115.0,5058.0095019340515,3.3500696e-06,-218.96628,-1.0
[-0.186  1.325 -2.661 -2.109],,1783118,3445.1414,1.3901983e-12,9.635035e-07,4999.2764,2165304.0,1182.3584,1.0,-inf,9,0.41894197,809.5287,10.0,426.27272727272725,1.3572592,11416669.0,inf,True,4189.7476,,-217.92087,4254.669998865409,-inf,10549,11416669.0,11,11416669.0,,96,10.0,4.11126,4254.67,14.35142,2165304.0,5071.023030281067,9.635035e-07,-225.21042,-1.0
[-0.186  1.325 -2.661 -2.109],,1788053,1670.3746,1.9490723e-17,6.401179e-07,4999.314,2936792.2,703.70764,1.0,-inf,10,0.41894197,2809.7705,10.0,448.6363636363636,0.13090606,17184334.0,inf,True,2189.5435,,-220.88031,4480.145153359436,-inf,10560,17184334.0,11,17184334.0,,96,10.0,0.25023723,4480.145,0.832782,2936792.2,5084.101918935776,6.401179e-07,-240.1186,-1.0
[-0.186  1.325 -2.661 -2.109],,1793096,928.72144,0.39051962,11.0,4999.4404,799996400.0,500.44147,1.0,-1331783100000.0,1,0.41894197,3649.5415,10.0,458.45454545454544,46.668846,1.0,93577950000.0,True,1349.8989,,-226.04973,4578.26292574872,-25562002.0,10571,1.0,11,1.0,,97,10.0,65.28443,4578.263,185.35252,21210934.0,5095.731850862503,11.0,-226.04973,-1.0
[-0.144  1.358 -2.659 -2.079],,1797912,1923.3654,5.1066495e-06,0.0015779199,4999.3145,10635640.0,808.1179,1.0,-3.8219504e+19,2,0.41894197,2449.4907,10.0,437.8181818181818,0.42672643,6971.203,7.716888e+25,True,2549.8237,,-238.57988,4372.856223075186,-3.8219504e+19,10582,6971.203,11,6971.203,,97,10.0,1.0491482,4372.856,3.7138638,10635640.0,5106.948180675507,0.0015779199,-242.07927,-1.0
[-0.144  1.358 -2.659 -2.079],,1802257,3933.7273,5.3034175e-05,0.0025870248,4999.375,132808020.0,1540.3296,1.0,-3.5572607e+19,3,0.41894197,9.980791,9.999999,395.0,6.923353,4251.989,6.684709e+25,True,4989.394,,-218.76643,3943.7081208002883,-3.5572607e+19,10593,4251.989,11,4251.989,,97,9.999999,21.54638,3943.708,75.056206,132808020.0,5118.4947900772095,0.0025870248,-221.35535,-1.0
[-0.144  1.358 -2.659 -2.079],,1807038,4191.987,3.4426074e-07,0.0039038737,4999.459,1908845.4,1379.0686,1.0,-1.0618755e+19,4,0.41894197,149.83353,10.0,434.6363636363636,0.097541496,2817.714,5.956198e+24,True,4849.6255,,-233.55605,4341.8205449604875,-1.0618755e+19,10604,2817.714,11,2817.714,,97,10.0,0.23322102,4341.821,0.82751256,1908845.4,5132.797238111496,0.0039038737,-236.95294,-1.0
[-0.144  1.358 -2.659 -2.079],,1812538,0.6670366,3.7830296e-06,0.023270346,4999.4146,60833704.0,0.37078953,1.0,-3.9647857e+16,5,0.41894197,4998.2314,10.0,500.0,2.4339445,472.70462,8.303798e+19,True,1.1831055,,-229.14868,4998.898432735424,-3.9647857e+16,10615,472.70462,11,472.70462,,97,10.0,7.397475,4998.8984,25.823418,60833704.0,5147.0767521858215,0.023270346,-229.62602,-1.0
[-0.144  1.358 -2.659 -2.079],,1816854,3228.5842,1.4254461e-07,0.0015475102,4999.195,2323609.5,1691.1654,1.0,-9.958409e+19,6,0.41894197,689.70026,10.0,392.3636363636364,0.1394142,7108.193,5.2395457e+26,True,4309.4946,,-229.84474,3918.2842898612785,-9.958409e+19,10626,7108.1924,11,7108.1924,,97,10.0,0.20825951,3918.2844,0.6078092,2323609.5,5158.323351383209,0.00154751,-230.09369,-1.0
[-0.144  1.358 -2.659 -2.079],,1821640,4337.419,3.325384e-05,0.0026501273,4999.38,40806196.0,1435.0482,1.0,-7.792881e+19,7,0.41894197,9.979719,10.0,435.09090909090907,1.7609017,4150.744,3.208082e+26,True,4989.4004,,-229.33344,4347.398584764665,-7.792881e+19,10637,4150.744,11,4150.744,,97,10.0,4.9588647,4347.3984,17.396912,40806196.0,5169.537567138672,0.0026501273,-227.90529,-1.0
[-0.144  1.358 -2.659 -2.079],,1825602,3596.3694,3.2504768e-09,0.00064315315,4999.2773,45501620.0,1868.1501,1.0,-2.1305376e+21,8,0.41894197,,9.999999,360.1818181818182,1.9113549,17103.236,2.3980783e+29,True,4999.2773,,-214.00069,3596.3692840199947,-2.1305376e+21,10648,17103.236,11,17103.236,,97,9.999999,5.587397,3596.3694,19.564053,45501620.0,5176.275677680969,0.00064315315,-218.56787,-1.0
[-0.144  1.358 -2.659 -2.079],,1830048,4028.3071,1.3490454e-06,0.035023537,4999.4287,16106928.0,1789.5659,1.0,-2.5324321e+16,9,0.41894197,9.979252,10.0,404.1818181818182,0.8735859,314.07452,3.387724e+19,True,4989.449,,-228.33604,4038.2866449289763,-2.5324321e+16,10659,314.07452,11,314.07452,,97,10.0,1.4429827,4038.2866,4.8645306,16106928.0,5189.125693559647,0.035023537,-232.34741,-1.0
[-0.144  1.358 -2.659 -2.079],,1835087,3318.3804,1.9598567e-06,0.007911851,4999.399,4958493.5,1079.7963,1.0,-4.2884876e+18,10,0.41894197,1259.5706,9.999999,458.09090909090907,0.30722037,1390.3195,9.7151846e+23,True,3739.8284,,-232.73064,4577.95095207439,-4.2884876e+18,10670,1390.3195,11,1390.3195,,97,9.999999,0.45288464,4577.9507,1.2753361,4958493.5,5202.751228809357,0.007911851,-232.919,-1.0
[-0.144  1.358 -2.659 -2.079],,1840215,1138.1621,10.426283,11.0,4999.2793,460086640000.0,554.6454,1.0,-3.228446e+20,1,0.41894197,3519.0234,10.0,466.1818181818182,29222.867,1.0,5.5064446e+27,True,1480.2559,,-230.3637,4657.185522633999,-26347802.0,10681,1.0,11,1.0,,98,10.0,58420.49,4657.1855,188447.72,21997008.0,5221.072639465332,11.0,-230.3637,-1.0
