ESSRenyi,MaxVanillaIw,VanillaAvgRet,VarNormIw,AvgRet,Delta,AvgEpLen,eRenyi2,VarVanillaIw,BatchSize,AvgDiscRet,MaxNormIw,Bound,VarRet,VarJ,AvgNormIw,J,EpsThisIter,MinNormIw,MinVanillaIw,VarDiscRet,AvgVanillaIw,ESSClassic,IterType
500.0,1.0,-97.9485117215,3.50449e-18,-97.9485117215,0.8,43.64,1.0,,500,-97.9485117215,0.01,-103.345,48.7926202683,6.95016,0.01,-97.9485,100,0.01,1.0,48.7926202683,1.0,100.0,2
500.0,1.0,-98.4445838018,2.1793e-19,-98.4445838018,0.8,44.31,1.0,,500,-98.4445838018,0.005,-102.211,62.3533710095,7.42151,0.005,-98.1965,100,0.005,1.0,62.3533710095,1.0,200.000000102,2
500.0,1.0,-99.3058378234,5.43914e-20,-99.3058378234,0.8,44.07,1.0,,500,-99.3058378234,0.00333333,-101.87,55.1711636951,7.42961,0.00333333,-98.5663,100,0.00333333,1.0,55.1711636951,1.0,299.999969474,2
500.0,1.0,-98.0032226907,5.4346e-20,-98.0032226907,0.8,41.29,1.0,,500,-98.0032226907,0.0025,-101.287,52.4778649355,7.37883,0.0025,-98.4255,100,0.0025,1.0,52.4778649355,1.0,400.0,2
405.96086217,9.85926,-97.8192991793,1.45255e-06,-97.8192991793,0.8,43.11,1.23165,0.372026,500,-97.8192991793,0.0194815,-100.672,56.2434894442,12.092,0.002,-97.832,100,0.00109019,0.551726,56.2434894442,1.01216,366.996161731,1
500.0,1.0,-97.2402291516,3.50449e-18,-97.2402291516,0.8,44.77,1.0,,500,-97.2402291516,0.01,-102.805,47.0670303791,6.82615,0.01,-97.2402,100,0.01,1.0,47.0670303791,1.0,100.0,2
500.0,1.0,-98.4552750682,2.1793e-19,-98.4552750682,0.8,42.73,1.0,,500,-98.4552750682,0.005,-101.841,45.8856062627,6.81033,0.005,-97.8477,100,0.005,1.0,45.8856062627,1.0,200.000000102,2
500.0,1.0,-99.2248338726,5.43914e-20,-99.2248338726,0.8,42.65,1.0,,500,-99.2248338726,0.00333333,-101.567,35.0326558963,6.55001,0.00333333,-98.3068,100,0.00333333,1.0,35.0326558963,1.0,299.999969474,2
500.0,1.0,-97.9910200071,5.4346e-20,-97.9910200071,0.8,41.9,1.0,,500,-97.9910200071,0.0025,-101.079,39.8442981227,6.48515,0.0025,-98.2278,100,0.0025,1.0,39.8442981227,1.0,400.0,2
435.813863404,1.96804,-98.6376990671,5.2864e-07,-98.6376990671,0.8,44.12,1.14728,0.139269,500,-98.6376990671,0.0038343,-100.675,49.4835021055,7.12825,0.002,-97.9397,100,0.000332889,0.170863,49.4835021055,1.02654,441.736590508,1
500.0,1.0,-99.9863922121,3.50449e-18,-99.9863922121,0.8,42.34,1.0,,500,-99.9863922121,0.01,-105.835,45.9475011222,6.74448,0.01,-99.9864,100,0.01,1.0,45.9475011222,1.0,100.0,2
500.0,1.0,-97.0069919043,2.1793e-19,-97.0069919043,0.8,45.57,1.0,,500,-97.0069919043,0.005,-102.633,66.7454009333,7.61592,0.005,-98.4967,100,0.005,1.0,66.7454009333,1.0,200.000000102,2
500.0,1.0,-97.8589200867,5.43914e-20,-97.8589200867,0.8,41.96,1.0,,500,-97.8589200867,0.00333333,-101.661,63.0850414998,7.71859,0.00333333,-98.2841,100,0.00333333,1.0,63.0850414998,1.0,299.999969474,2
500.0,1.0,-97.6436200634,5.4346e-20,-97.6436200634,0.8,45.5,1.0,,500,-97.6436200634,0.0025,-101.049,45.1560467233,7.479,0.0025,-98.124,100,0.0025,1.0,45.1560467233,1.0,400.0,2
401.984975631,6.09859,-99.5200803632,1.05962e-06,-99.5200803632,0.8,40.05,1.24383,0.263162,500,-99.5200803632,0.0122375,-100.801,25.3309672891,9.47921,0.002,-97.884,100,0.000154487,0.0769893,25.3309672891,0.996707,395.452506371,1
500.0,1.0,-98.25704099,3.50449e-18,-98.25704099,0.8,43.2,1.0,,500,-98.25704099,0.01,-103.654,53.9115274957,7.30564,0.01,-98.257,100,0.01,1.0,53.9115274957,1.0,100.0,2
500.0,1.0,-97.846370739,2.1793e-19,-97.846370739,0.8,43.85,1.0,,500,-97.846370739,0.005,-102.024,49.5448714497,7.15913,0.005,-98.0517,100,0.005,1.0,49.5448714497,1.0,200.000000102,2
500.0,1.0,-98.7193453571,5.43914e-20,-98.7193453571,0.8,41.7,1.0,,500,-98.7193453571,0.00333333,-101.595,38.5028507797,6.85374,0.00333333,-98.2742,100,0.00333333,1.0,38.5028507797,1.0,299.999969474,2
500.0,1.0,-98.2708529733,5.4346e-20,-98.2708529733,0.8,46.15,1.0,,500,-98.2708529733,0.0025,-101.254,84.2821375179,7.48933,0.0025,-98.2734,100,0.0025,1.0,84.2821375179,1.0,400.0,2
426.493993521,2.4502,-97.7012085469,6.63306e-07,-97.7012085469,0.8,43.25,1.17235,0.158052,500,-97.7012085469,0.00501947,-100.655,48.3087237256,8.34443,0.002,-97.7676,100,0.000478035,0.233347,48.3087237256,0.976276,429.0022791,1
500.0,1.0,-97.9851504528,3.50449e-18,-97.9851504528,0.8,41.6,1.0,,500,-97.9851504528,0.01,-103.773,58.7130910094,7.62404,0.01,-97.9852,100,0.01,1.0,58.7130910094,1.0,100.0,2
500.0,1.0,-98.6418644956,2.1793e-19,-98.6418644956,0.8,42.72,1.0,,500,-98.6418644956,0.005,-102.406,51.04462863,7.3782,0.005,-98.3135,100,0.005,1.0,51.04462863,1.0,200.000000102,2
500.0,1.0,-97.4099337505,5.43914e-20,-97.4099337505,0.8,44.97,1.0,,500,-97.4099337505,0.00333333,-101.354,60.82056387,7.51958,0.00333333,-98.0123,100,0.00333333,1.0,60.82056387,1.0,299.999969474,2
500.0,1.0,-99.4939536929,5.4346e-20,-99.4939536929,0.8,43.29,1.0,,500,-99.4939536929,0.0025,-101.276,44.941070366,7.34456,0.0025,-98.3827,100,0.0025,1.0,44.941070366,1.0,400.0,2
441.236390674,2.00988,-97.0942189272,5.77654e-07,-97.0942189272,0.8,43.65,1.13318,0.142574,500,-97.0942189272,0.0040456,-100.512,56.8034549142,8.11915,0.002,-97.7566,100,2.98908e-05,0.0148499,56.8034549142,0.993612,437.015354506,1
500.0,1.0,-98.3670565583,3.50449e-18,-98.3670565583,0.8,42.48,1.0,,500,-98.3670565583,0.01,-104.029,87.5899805773,9.31204,0.01,-98.3671,100,0.01,1.0,87.5899805773,1.0,100.0,2
500.0,1.0,-98.8162310811,2.1793e-19,-98.8162310811,0.8,43.82,1.0,,500,-98.8162310811,0.005,-102.596,37.756747658,7.88017,0.005,-98.5916,100,0.005,1.0,37.756747658,1.0,200.000000102,2
500.0,1.0,-98.778221894,5.43914e-20,-98.778221894,0.8,41.36,1.0,,500,-98.778221894,0.00333333,-101.938,45.7515721426,7.5169,0.00333333,-98.6538,100,0.00333333,1.0,45.7515721426,1.0,299.999969474,2
500.0,1.0,-97.792320409,5.4346e-20,-97.792320409,0.8,41.55,1.0,,500,-97.792320409,0.0025,-101.282,74.6159657818,7.80926,0.0025,-98.4385,100,0.0025,1.0,74.6159657818,1.0,400.0,2
463.015380512,2.06328,-98.7730005182,3.31696e-07,-98.7730005182,0.8,44.88,1.07988,0.0826499,500,-98.7730005182,0.00413339,-100.962,39.8260079433,8.63444,0.002,-98.3192,100,0.000501409,0.25029,39.8260079433,0.998346,461.783585916,1
500.0,1.0,-99.0667520842,3.50449e-18,-99.0667520842,0.8,44.58,1.0,,500,-99.0667520842,0.01,-104.619,57.498051371,7.54474,0.01,-99.0667,100,0.01,1.0,57.498051371,1.0,100.0,2
500.0,1.0,-99.1233273055,2.1793e-19,-99.1233273055,0.8,43.91,1.0,,500,-99.1233273055,0.005,-103.096,33.1586976928,6.69895,0.005,-99.095,100,0.005,1.0,33.1586976928,1.0,200.000000102,2
500.0,1.0,-99.0937172454,5.43914e-20,-99.0937172454,0.8,41.62,1.0,,500,-99.0937172454,0.00333333,-102.362,33.1583630628,6.39215,0.00333333,-99.0946,100,0.00333333,1.0,33.1583630628,1.0,299.999969474,2
500.0,1.0,-97.5905661134,5.4346e-20,-97.5905661134,0.8,45.69,1.0,,500,-97.5905661134,0.0025,-101.548,50.5494973256,6.6015,0.0025,-98.7186,100,0.0025,1.0,50.5494973256,1.0,400.0,2
231.182787402,24.2196,-97.805983813,7.20731e-06,-97.805983813,0.8,44.91,2.16279,2.0248,500,-97.805983813,0.0456942,-100.124,60.3144558285,34.3223,0.002,-96.3747,100,7.47143e-05,0.0396012,60.3144558285,1.06007,178.684742527,1
500.0,1.0,-96.9281465322,3.50449e-18,-96.9281465322,0.8,42.08,1.0,,500,-96.9281465322,0.01,-102.505,67.8542836657,8.19608,0.01,-96.9281,100,0.01,1.0,67.8542836657,1.0,100.0,2
500.0,1.0,-97.8315522788,2.1793e-19,-97.8315522788,0.8,42.04,1.0,,500,-97.8315522788,0.005,-101.324,70.8019664522,8.29692,0.005,-97.3799,100,0.005,1.0,70.8019664522,1.0,200.000000102,2
500.0,1.0,-97.1843435426,5.43914e-20,-97.1843435426,0.8,43.54,1.0,,500,-97.1843435426,0.00333333,-100.535,74.6530142928,8.39861,0.00333333,-97.3147,100,0.00333333,1.0,74.6530142928,1.0,299.999969474,2
500.0,1.0,-98.9732134486,5.4346e-20,-98.9732134486,0.8,42.69,1.0,,500,-98.9732134486,0.0025,-100.598,41.2473993372,7.97665,0.0025,-97.7293,100,0.0025,1.0,41.2473993372,1.0,400.0,2
349.349377697,2.51513,-98.218694296,1.85744e-06,-98.218694296,0.8,42.65,1.43123,0.477555,500,-98.218694296,0.00496028,-100.12,67.7801712489,9.98781,0.002,-97.0507,100,3.70923e-07,0.000188078,67.7801712489,1.01411,341.662412699,1
500.0,1.0,-97.9467300807,3.50449e-18,-97.9467300807,0.8,41.46,1.0,,500,-97.9467300807,0.01,-103.487,56.0419584058,7.44859,0.01,-97.9467,100,0.01,1.0,56.0419584058,1.0,100.0,2
500.0,1.0,-97.1816468477,2.1793e-19,-97.1816468477,0.8,45.47,1.0,,500,-97.1816468477,0.005,-101.653,82.8517211712,8.30052,0.005,-97.5642,100,0.005,1.0,82.8517211712,1.0,200.000000102,2
500.0,1.0,-97.8290535536,5.43914e-20,-97.8290535536,0.8,41.97,1.0,,500,-97.8290535536,0.00333333,-100.991,67.4241684617,8.25821,0.00333333,-97.6525,100,0.00333333,1.0,67.4241684617,1.0,299.999969474,2
500.0,1.0,-97.8504358966,5.4346e-20,-97.8504358966,0.8,44.68,1.0,,500,-97.8504358966,0.0025,-100.593,66.7509262038,8.22659,0.0025,-97.702,100,0.0025,1.0,66.7509262038,1.0,400.0,2
408.632092636,2.10608,-97.3809983775,8.58917e-07,-97.3809983775,0.8,45.25,1.22359,0.210323,500,-97.3809983775,0.00425605,-99.921,59.1608888788,9.45608,0.002,-97.0602,100,4.3882e-06,0.00217147,59.1608888788,0.989687,411.759985197,1
500.0,1.0,-99.0617354211,3.50449e-18,-99.0617354211,0.8,41.69,1.0,,500,-99.0617354211,0.01,-104.655,40.5864664184,6.33882,0.01,-99.0617,100,0.01,1.0,40.5864664184,1.0,100.0,2
500.0,1.0,-98.2517393457,2.1793e-19,-98.2517393457,0.8,43.33,1.0,,500,-98.2517393457,0.005,-102.612,51.164105623,6.75134,0.005,-98.6567,100,0.005,1.0,51.164105623,1.0,200.000000102,2
500.0,1.0,-98.7529683797,5.43914e-20,-98.7529683797,0.8,43.39,1.0,,500,-98.7529683797,0.00333333,-101.918,46.9525063034,6.77373,0.00333333,-98.6888,100,0.00333333,1.0,46.9525063034,1.0,299.999969474,2
500.0,1.0,-95.3784108642,5.4346e-20,-95.3784108642,0.8,45.63,1.0,,500,-95.3784108642,0.0025,-100.658,101.005780864,7.84004,0.0025,-97.8612,100,0.0025,1.0,101.005780864,1.0,400.0,2
358.852047571,7.83033,-97.9186715138,1.75151e-06,-97.9186715138,0.8,45.11,1.39333,0.439404,500,-97.9186715138,0.0156334,-99.9608,60.958559751,12.5004,0.002,-97.0082,100,1.05672e-05,0.00529282,60.958559751,1.00174,347.946679614,1
500.0,1.0,-96.193240541,3.50449e-18,-96.193240541,0.8,44.45,1.0,,500,-96.193240541,0.01,-101.657,81.5060899837,8.98282,0.01,-96.1932,100,0.01,1.0,81.5060899837,1.0,100.0,2
500.0,1.0,-98.0427861378,2.1793e-19,-98.0427861378,0.8,42.56,1.0,,500,-98.0427861378,0.005,-101.089,73.6690999366,8.81288,0.005,-97.118,100,0.005,1.0,73.6690999366,1.0,200.000000102,2
500.0,1.0,-99.0640832735,5.43914e-20,-99.0640832735,0.8,42.07,1.0,,500,-99.0640832735,0.00333333,-101.01,35.8215008255,8.02749,0.00333333,-97.7667,100,0.00333333,1.0,35.8215008255,1.0,299.999969474,2
500.0,1.0,-97.5093692972,5.4346e-20,-97.5093692972,0.8,42.45,1.0,,500,-97.5093692972,0.0025,-100.511,61.1009426904,7.96652,0.0025,-97.7024,100,0.0025,1.0,61.1009426904,1.0,400.0,2
366.225746179,2.69658,-98.0516920677,1.44705e-06,-98.0516920677,0.8,42.0,1.36528,0.3847,500,-98.0516920677,0.0052299,-100.047,48.4435756501,10.0355,0.002,-97.1121,100,5.20108e-05,0.0268172,48.4435756501,1.03122,367.366345392,1
500.0,1.0,-97.171775926,3.50449e-18,-97.171775926,0.8,43.23,1.0,,500,-97.171775926,0.01,-102.838,53.6047963158,7.28483,0.01,-97.1718,100,0.01,1.0,53.6047963158,1.0,100.0,2
500.0,1.0,-98.6103942571,2.1793e-19,-98.6103942571,0.8,42.61,1.0,,500,-98.6103942571,0.005,-101.897,30.9845289922,6.51069,0.005,-97.8911,100,0.005,1.0,30.9845289922,1.0,200.000000102,2
500.0,1.0,-99.1688558233,5.43914e-20,-99.1688558233,0.8,42.24,1.0,,500,-99.1688558233,0.00333333,-101.617,36.5073643572,6.37728,0.00333333,-98.317,100,0.00333333,1.0,36.5073643572,1.0,299.999969474,2
500.0,1.0,-98.3950428527,5.4346e-20,-98.3950428527,0.8,44.03,1.0,,500,-98.3950428527,0.0025,-101.194,45.9375478248,6.47093,0.0025,-98.3365,100,0.0025,1.0,45.9375478248,1.0,400.0,2
425.029957171,2.3323,-97.6532703606,6.68725e-07,-97.6532703606,0.8,43.66,1.17639,0.168545,500,-97.6532703606,0.0046457,-100.594,54.6929138448,7.70032,0.002,-97.8216,100,0.000179186,0.0899577,54.6929138448,1.00407,428.505335569,1
500.0,1.0,-98.1050394108,3.50449e-18,-98.1050394108,0.8,41.78,1.0,,500,-98.1050394108,0.01,-103.635,60.7691369733,7.75638,0.01,-98.105,100,0.01,1.0,60.7691369733,1.0,100.0,2
500.0,1.0,-99.3247816987,2.1793e-19,-99.3247816987,0.8,38.38,1.0,,500,-99.3247816987,0.005,-102.625,47.184272537,7.33545,0.005,-98.7149,100,0.005,1.0,47.184272537,1.0,200.000000102,2
500.0,1.0,-97.439652134,5.43914e-20,-97.439652134,0.8,42.27,1.0,,500,-97.439652134,0.00333333,-101.483,56.16370529,7.40054,0.00333333,-98.2898,100,0.00333333,1.0,56.16370529,1.0,299.999969474,2
500.0,1.0,-97.3690053571,5.4346e-20,-97.3690053571,0.8,45.5,1.0,,500,-97.3690053571,0.0025,-100.825,46.5579675161,7.26348,0.0025,-98.0596,100,0.0025,1.0,46.5579675161,1.0,400.0,2
409.621561135,2.64807,-98.4982958964,9.19844e-07,-98.4982958964,0.8,42.33,1.22064,0.220825,500,-98.4982958964,0.00540457,-100.416,42.4970102197,8.13,0.002,-97.6544,100,7.78033e-05,0.0381211,42.4970102197,0.979935,406.669229749,1
500.0,1.0,-98.4568368731,3.50449e-18,-98.4568368731,0.8,42.87,1.0,,500,-98.4568368731,0.01,-104.078,43.1830935722,6.53844,0.01,-98.4568,100,0.01,1.0,43.1830935722,1.0,100.0,2
500.0,1.0,-97.1213689585,2.1793e-19,-97.1213689585,0.8,45.66,1.0,,500,-97.1213689585,0.005,-101.787,62.0154219978,7.24701,0.005,-97.7891,100,0.005,1.0,62.0154219978,1.0,200.000000102,2
500.0,1.0,-98.7745693855,5.43914e-20,-98.7745693855,0.8,42.78,1.0,,500,-98.7745693855,0.00333333,-101.398,44.4885355086,7.06469,0.00333333,-98.1176,100,0.00333333,1.0,44.4885355086,1.0,299.999969474,2
500.0,1.0,-97.2873437215,5.4346e-20,-97.2873437215,0.8,43.25,1.0,,500,-97.2873437215,0.0025,-100.751,48.8260110124,7.04599,0.0025,-97.91,100,0.0025,1.0,48.8260110124,1.0,400.0,2
355.628179617,4.59774,-98.7148038054,1.71648e-06,-98.7148038054,0.8,41.82,1.40596,0.44533,500,-98.7148038054,0.00902657,-100.152,48.3432305807,9.87552,0.002,-97.1393,100,5.4535e-05,0.0277777,48.3432305807,1.01871,350.075645633,1
500.0,1.0,-98.8435125016,3.50449e-18,-98.8435125016,0.8,42.96,1.0,,500,-98.8435125016,0.01,-104.418,53.8122041009,7.29891,0.01,-98.8435,100,0.01,1.0,53.8122041009,1.0,100.0,2
500.0,1.0,-98.2548637857,2.1793e-19,-98.2548637857,0.8,39.75,1.0,,500,-98.2548637857,0.005,-102.491,58.364704417,7.45749,0.005,-98.5492,100,0.005,1.0,58.364704417,1.0,200.000000102,2
500.0,1.0,-98.5306324497,5.43914e-20,-98.5306324497,0.8,39.86,1.0,,500,-98.5306324497,0.00333333,-101.786,56.3591633319,7.46155,0.00333333,-98.543,100,0.00333333,1.0,56.3591633319,1.0,299.999969474,2
500.0,1.0,-97.3739280561,5.4346e-20,-97.3739280561,0.8,46.75,1.0,,500,-97.3739280561,0.0025,-101.06,61.7619749218,7.56957,0.0025,-98.2507,100,0.0025,1.0,61.7619749218,1.0,400.0,2
415.427589009,5.63487,-97.3355125215,9.876e-07,-97.3355125215,0.8,42.85,1.20358,0.250074,500,-97.3355125215,0.011198,-100.352,82.7606909027,8.79314,0.002,-97.5948,100,0.000506849,0.255048,82.7606909027,1.00641,401.153463579,1
500.0,1.0,-99.3150968327,3.50449e-18,-99.3150968327,0.8,41.57,1.0,,500,-99.3150968327,0.01,-104.943,39.9294632612,6.2873,0.01,-99.3151,100,0.01,1.0,39.9294632612,1.0,100.0,2
500.0,1.0,-97.0779060819,2.1793e-19,-97.0779060819,0.8,46.39,1.0,,500,-97.0779060819,0.005,-102.176,68.2448929953,7.40254,0.005,-98.1965,100,0.005,1.0,68.2448929953,1.0,200.000000102,2
500.0,1.0,-97.1433556679,5.43914e-20,-97.1433556679,0.8,44.7,1.0,,500,-97.1433556679,0.00333333,-101.095,55.5231358945,7.42299,0.00333333,-97.8455,100,0.00333333,1.0,55.5231358945,1.0,299.999969474,2
500.0,1.0,-97.6842452117,5.4346e-20,-97.6842452117,0.8,42.57,1.0,,500,-97.6842452117,0.0025,-100.628,60.7684904804,7.50804,0.0025,-97.8051,100,0.0025,1.0,60.7684904804,1.0,400.0,2
302.328677516,23.3804,-98.2807555054,5.59996e-06,-98.2807555054,0.8,43.0,1.65383,1.28958,500,-98.2807555054,0.0487213,-99.8202,48.1013090577,20.5168,0.002,-96.5728,100,4.10612e-05,0.0197044,48.1013090577,0.959759,208.577459265,1
500.0,1.0,-97.7234100323,3.50449e-18,-97.7234100323,0.8,44.89,1.0,,500,-97.7234100323,0.01,-103.111,51.7273532751,7.15612,0.01,-97.7234,100,0.01,1.0,51.7273532751,1.0,100.0,2
500.0,1.0,-98.3784270993,2.1793e-19,-98.3784270993,0.8,43.01,1.0,,500,-98.3784270993,0.005,-101.986,37.2591333253,6.64497,0.005,-98.0509,100,0.005,1.0,37.2591333253,1.0,200.000000102,2
500.0,1.0,-96.0331968115,5.43914e-20,-96.0331968115,0.8,43.79,1.0,,500,-96.0331968115,0.00333333,-100.591,115.418285981,8.27223,0.00333333,-97.3783,100,0.00333333,1.0,115.418285981,1.0,299.999969474,2
500.0,1.0,-95.6006502886,5.4346e-20,-95.6006502886,0.8,46.28,1.0,,500,-95.6006502886,0.0025,-99.7163,79.8681062307,8.46654,0.0025,-96.9339,100,0.0025,1.0,79.8681062307,1.0,400.0,2
428.746504165,2.81428,-97.1254709745,8.09516e-07,-97.1254709745,0.8,44.09,1.16619,0.198365,500,-97.1254709745,0.00568522,-99.4468,79.7216663901,10.2523,0.002,-96.6367,100,9.55923e-05,0.0473198,79.7216663901,0.990033,415.982180733,1
500.0,1.0,-99.1275527039,3.50449e-18,-99.1275527039,0.8,43.52,1.0,,500,-99.1275527039,0.01,-104.724,40.5500345482,6.33597,0.01,-99.1275,100,0.01,1.0,40.5500345482,1.0,100.0,2
500.0,1.0,-97.1859640474,2.1793e-19,-97.1859640474,0.8,44.29,1.0,,500,-97.1859640474,0.005,-102.114,87.8292258108,8.03058,0.005,-98.1568,100,0.005,1.0,87.8292258108,1.0,200.000000102,2
500.0,1.0,-98.2814044528,5.43914e-20,-98.2814044528,0.8,42.26,1.0,,500,-98.2814044528,0.00333333,-101.429,43.9242229328,7.58234,0.00333333,-98.1983,100,0.00333333,1.0,43.9242229328,1.0,299.999969474,2
500.0,1.0,-98.8076132744,5.4346e-20,-98.8076132744,0.8,43.64,1.0,,500,-98.8076132744,0.0025,-101.158,52.6808709073,7.49847,0.0025,-98.3506,100,0.0025,1.0,52.6808709073,1.0,400.0,2
357.547964771,4.80759,-97.07349028,1.59984e-06,-97.07349028,0.8,46.5,1.39841,0.370354,500,-97.07349028,0.00999212,-100.084,64.7521487445,13.1983,0.002,-97.1146,100,7.74641e-05,0.037271,64.7521487445,0.962277,357.357285567,1
500.0,1.0,-97.1290157039,3.50449e-18,-97.1290157039,0.8,44.78,1.0,,500,-97.1290157039,0.01,-102.855,76.1675026275,8.68365,0.01,-97.129,100,0.01,1.0,76.1675026275,1.0,100.0,2
500.0,1.0,-96.5786987578,2.1793e-19,-96.5786987578,0.8,41.41,1.0,,500,-96.5786987578,0.005,-100.903,62.0337616933,8.27559,0.005,-96.8539,100,0.005,1.0,62.0337616933,1.0,200.000000102,2
500.0,1.0,-98.6111880186,5.43914e-20,-98.6111880186,0.8,42.52,1.0,,500,-98.6111880186,0.00333333,-100.746,58.040823958,8.093,0.00333333,-97.4396,100,0.00333333,1.0,58.040823958,1.0,299.999969474,2
500.0,1.0,-97.7109638374,5.4346e-20,-97.7109638374,0.8,43.48,1.0,,500,-97.7109638374,0.0025,-100.371,81.3484474586,8.32286,0.0025,-97.5075,100,0.0025,1.0,81.3484474586,1.0,400.0,2
418.884258704,2.18433,-98.2020428077,8.18127e-07,-98.2020428077,0.8,44.68,1.19365,0.190149,500,-98.2020428077,0.00453088,-100.047,42.9687340244,9.55468,0.002,-97.2494,100,0.000176326,0.0850068,42.9687340244,0.964199,415.240239453,1
500.0,1.0,-98.4794022157,3.50449e-18,-98.4794022157,0.8,44.68,1.0,,500,-98.4794022157,0.01,-104.083,58.6656870543,7.62096,0.01,-98.4794,100,0.01,1.0,58.6656870543,1.0,100.0,2
500.0,1.0,-98.3141961142,2.1793e-19,-98.3141961142,0.8,42.81,1.0,,500,-98.3141961142,0.005,-102.359,33.1161714574,6.74083,0.005,-98.3968,100,0.005,1.0,33.1161714574,1.0,200.000000102,2
500.0,1.0,-97.8035719483,5.43914e-20,-97.8035719483,0.8,44.1,1.0,,500,-97.8035719483,0.00333333,-101.434,54.6987588299,6.95855,0.00333333,-98.1991,100,0.00333333,1.0,54.6987588299,1.0,299.999969474,2
500.0,1.0,-98.9885242166,5.4346e-20,-98.9885242166,0.8,39.33,1.0,,500,-98.9885242166,0.0025,-101.198,26.7804022006,6.56209,0.0025,-98.3964,100,0.0025,1.0,26.7804022006,1.0,400.0,2
420.224287724,6.40023,-97.7584054046,8.53116e-07,-97.7584054046,0.8,44.93,1.18984,0.205046,500,-97.7584054046,0.0130549,-100.625,47.7711726892,7.83467,0.002,-97.8915,100,0.00032244,0.158078,47.7711726892,0.980509,412.251450543,1
500.0,1.0,-98.3341953486,3.50449e-18,-98.3341953486,0.8,42.72,1.0,,500,-98.3341953486,0.01,-104.036,59.0957854235,7.64885,0.01,-98.3342,100,0.01,1.0,59.0957854235,1.0,100.0,2
500.0,1.0,-97.1710841797,2.1793e-19,-97.1710841797,0.8,43.38,1.0,,500,-97.1710841797,0.005,-101.785,71.162342438,8.05084,0.005,-97.7526,100,0.005,1.0,71.162342438,1.0,200.000000102,2
500.0,1.0,-97.8776113227,5.43914e-20,-97.8776113227,0.8,46.5,1.0,,500,-97.8776113227,0.00333333,-101.086,102.974270202,8.7861,0.00333333,-97.7943,100,0.00333333,1.0,102.974270202,1.0,299.999969474,2
500.0,1.0,-98.1742240663,5.4346e-20,-98.1742240663,0.8,41.12,1.0,,500,-98.1742240663,0.0025,-100.74,80.7551588218,8.8267,0.0025,-97.8893,100,0.0025,1.0,80.7551588218,1.0,400.0,2
330.760986912,13.0615,-97.2152054025,3.06232e-06,-97.2152054025,0.8,43.99,1.51167,0.791344,500,-97.2152054025,0.0256943,-99.8053,57.201421745,21.991,0.002,-96.6701,100,0.000880393,0.447542,57.201421745,1.01669,283.438776842,1
500.0,1.0,-97.862979333,3.50449e-18,-97.862979333,0.8,44.74,1.0,,500,-97.862979333,0.01,-103.438,79.5137868577,8.87235,0.01,-97.863,100,0.01,1.0,79.5137868577,1.0,100.0,2
500.0,1.0,-97.7539920094,2.1793e-19,-97.7539920094,0.8,43.6,1.0,,500,-97.7539920094,0.005,-101.957,76.1152303033,8.7772,0.005,-97.8085,100,0.005,1.0,76.1152303033,1.0,200.000000102,2
500.0,1.0,-96.9582945913,5.43914e-20,-96.9582945913,0.8,44.86,1.0,,500,-96.9582945913,0.00333333,-100.912,94.2688242373,9.09004,0.00333333,-97.5251,100,0.00333333,1.0,94.2688242373,1.0,299.999969474,2
500.0,1.0,-98.483842151,5.4346e-20,-98.483842151,0.8,43.64,1.0,,500,-98.483842151,0.0025,-100.698,44.6491039718,8.55539,0.0025,-97.7648,100,0.0025,1.0,44.6491039718,1.0,400.0,2
286.876285942,10.6154,-98.7103749563,4.07749e-06,-98.7103749563,0.8,41.39,1.74291,1.04318,500,-98.7103749563,0.0209872,-100.251,47.074130766,13.4368,0.002,-96.7787,100,4.76538e-07,0.000241035,47.074130766,1.01161,247.851799258,1
500.0,1.0,-99.4346840361,3.50449e-18,-99.4346840361,0.8,40.22,1.0,,500,-99.4346840361,0.01,-105.077,25.9499885694,5.06858,0.01,-99.4347,100,0.01,1.0,25.9499885694,1.0,100.0,2
500.0,1.0,-96.8586068564,2.1793e-19,-96.8586068564,0.8,42.33,1.0,,500,-96.8586068564,0.005,-102.136,64.0523245672,6.79781,0.005,-98.1466,100,0.005,1.0,64.0523245672,1.0,200.000000102,2
500.0,1.0,-97.2728393895,5.43914e-20,-97.2728393895,0.8,44.49,1.0,,500,-97.2728393895,0.00333333,-101.113,71.1860607393,7.38023,0.00333333,-97.8554,100,0.00333333,1.0,71.1860607393,1.0,299.999969474,2
500.0,1.0,-97.799912545,5.4346e-20,-97.799912545,0.8,41.82,1.0,,500,-97.799912545,0.0025,-100.663,43.032024024,7.17648,0.0025,-97.8415,100,0.0025,1.0,43.032024024,1.0,400.0,2
435.775058704,2.17188,-98.3329155731,5.99562e-07,-98.3329155731,0.8,46.77,1.14738,0.154486,500,-98.3329155731,0.00427867,-100.324,57.0403127268,8.34394,0.002,-97.6169,100,0.000120811,0.0613243,57.0403127268,1.01521,434.937543757,1
500.0,1.0,-96.9532973394,3.50449e-18,-96.9532973394,0.8,44.96,1.0,,500,-96.9532973394,0.01,-102.48,103.736564359,10.1341,0.01,-96.9533,100,0.01,1.0,103.736564359,1.0,100.0,2
