VanillaAvgRet,VarDiscRet,AvgDiscRet,MaxVanillaIw,VarRet,J,MaxNormIw,BatchSize,VarNormIw,ESSClassic,AvgVanillaIw,AvgRet,eRenyi2,IterType,Delta,VarJ,MinVanillaIw,AvgNormIw,AvgEpLen,MinNormIw,ESSRenyi,VarVanillaIw,EpsThisIter,Bound
-50.9219702679,6503.37590357,-50.9219702679,1.0,6503.37590357,-49.0889,0.00333333,500,5.43914e-20,299.999969474,1.0,-50.9219702679,1.0,2,0.5,81.0505,1.0,0.00333333,176.58,0.00333333,500.0,,100,-55.7492
-44.3251519425,6890.59687126,-44.3251519425,1.0,6890.59687126,-47.898,0.0025,500,5.4346e-20,400.0,1.0,-44.3251519425,1.0,2,0.5,81.4651,1.0,0.0025,191.51,0.0025,500.0,,100,-53.6659
-49.1512178498,6792.66048239,-49.1512178498,492.88,6792.66048239,73.5317,0.756616,500,0.00116725,1.71099488944,1.30285,-49.1512178498,135.45,1,0.5,200.095,,0.002,179.43,,3.69139870756,495.329,100,13.4894
-58.3073774784,5590.63718035,-58.3073774784,1.0,5590.63718035,-58.3074,0.01,500,3.50449e-18,100.0,1.0,-58.3073774784,1.0,2,0.5,74.3958,1.0,0.01,158.69,0.01,500.0,,100,-69.5771
-48.1511618268,6759.00041039,-48.1511618268,1.0,6759.00041039,-53.2293,0.005,500,2.1793e-19,200.000000102,1.0,-48.1511618268,1.0,2,0.5,78.3509,1.0,0.005,181.08,0.005,500.0,,100,-61.1982
-69.5817095111,4340.17721163,-69.5817095111,1.0,4340.17721163,-58.6801,0.00333333,500,5.43914e-20,299.999969474,1.0,-69.5817095111,1.0,2,0.5,74.7279,1.0,0.00333333,128.27,0.00333333,500.0,,100,-65.3204
-46.4115655535,6486.61342208,-46.4115655535,1.0,6486.61342208,-55.613,0.0025,500,5.4346e-20,400.0,1.0,-46.4115655535,1.0,2,0.5,76.301,1.0,0.0025,186.9,0.0025,500.0,,100,-61.4491
-62.8849729264,5333.01301257,-62.8849729264,407.04,5333.01301257,47.16,0.559113,500,0.000636716,3.12772496176,1.45602,-62.8849729264,40.6432,1,0.5,438.25,2.56135e-10,0.002,150.65,3.5183e-13,12.302183264,337.458,100,13.0639
-53.8430543066,5754.86932489,-53.8430543066,1.0,5754.86932489,-53.8431,0.01,500,3.50449e-18,100.0,1.0,-53.8430543066,1.0,2,0.5,75.4806,1.0,0.01,170.8,0.01,500.0,,100,-65.9049
-55.9172090422,5874.67332307,-55.9172090422,1.0,5874.67332307,-54.8801,0.005,500,2.1793e-19,200.000000102,1.0,-55.9172090422,1.0,2,0.5,75.8795,1.0,0.005,163.47,0.005,500.0,,100,-63.4091
-57.7700200906,5501.17411494,-57.7700200906,1.0,5501.17411494,-55.8434,0.00333333,500,5.43914e-20,299.999969474,1.0,-57.7700200906,1.0,2,0.5,75.2045,1.0,0.00333333,158.62,0.00333333,500.0,,100,-62.8073
-43.6390310789,6574.11654006,-43.6390310789,1.0,6574.11654006,-52.7923,0.0025,500,5.4346e-20,400.0,1.0,-43.6390310789,1.0,2,0.5,76.7906,1.0,0.0025,202.12,0.0025,500.0,,100,-58.8329
-39.650641256,6788.70661428,-39.650641256,23.4255,6788.70661428,-11.7619,0.0491526,500,4.14793e-05,44.0564202496,0.953175,-39.650641256,13.4087,1,0.5,290.206,8.10234e-36,0.002,204.42,1.70007e-38,37.2892173943,9.42143,100,-31.5459
-36.5961404261,6875.55523485,-36.5961404261,1.0,6875.55523485,-36.5961,0.01,500,3.50449e-18,100.0,1.0,-36.5961404261,1.0,2,0.5,82.5033,1.0,0.01,213.02,0.01,500.0,,100,-47.5606
-43.8373079025,6744.86365014,-43.8373079025,1.0,6744.86365014,-40.2167,0.005,500,2.1793e-19,200.000000102,1.0,-43.8373079025,1.0,2,0.5,82.1901,1.0,0.005,195.32,0.005,500.0,,100,-48.3391
-54.2871649848,6184.78978059,-54.2871649848,1.0,6184.78978059,-44.9069,0.00333333,500,5.43914e-20,299.999969474,1.0,-54.2871649848,1.0,2,0.5,81.1693,1.0,0.00333333,173.79,0.00333333,500.0,,100,-51.7953
-39.8148631655,6790.34172963,-39.8148631655,1.0,6790.34172963,-43.6339,0.0025,500,5.4346e-20,400.0,1.0,-39.8148631655,1.0,2,0.5,81.4052,1.0,0.0025,204.17,0.0025,500.0,,100,-49.5994
-45.1038911816,6440.23211397,-45.1038911816,225.775,6440.23211397,50.673,0.367302,500,0.000331352,5.97568535132,1.22937,-45.1038911816,68.6215,1,0.5,394.273,9.65715e-34,0.002,189.76,1.57107e-36,7.28634388661,125.197,100,6.47284
-46.363808938,7026.08146288,-46.363808938,1.0,7026.08146288,-46.3638,0.01,500,3.50449e-18,100.0,1.0,-46.363808938,1.0,2,0.5,83.4016,1.0,0.01,186.27,0.01,500.0,,100,-58.2598
-40.8570791158,7400.03963317,-40.8570791158,1.0,7400.03963317,-43.6104,0.005,500,2.1793e-19,200.000000102,1.0,-40.8570791158,1.0,2,0.5,84.5489,1.0,0.005,199.83,0.005,500.0,,100,-52.0222
-45.3064383217,6947.22527074,-45.3064383217,1.0,6947.22527074,-44.1758,0.00333333,500,5.43914e-20,299.999969474,1.0,-45.3064383217,1.0,2,0.5,84.0172,1.0,0.00333333,188.95,0.00333333,500.0,,100,-51.0439
-50.7582794251,6323.05877555,-50.7582794251,1.0,6323.05877555,-45.8214,0.0025,500,5.4346e-20,400.0,1.0,-50.7582794251,1.0,2,0.5,82.8689,1.0,0.0025,171.38,0.0025,500.0,,100,-51.7699
-33.1868073471,7377.22574071,-33.1868073471,784.743,7377.22574071,50.9913,0.646361,500,0.000838458,2.37874214754,2.42819,-33.1868073471,53.8004,1,0.5,519.964,2.2518e-07,0.002,214.13,1.85471e-10,9.29361453267,1235.91,100,11.9665
-71.4187732665,4587.26108454,-71.4187732665,1.0,4587.26108454,-71.4188,0.01,500,3.50449e-18,100.0,1.0,-71.4187732665,1.0,2,0.5,67.3898,1.0,0.01,128.34,0.01,500.0,,100,-83.1271
-50.5700248616,6275.5273062,-50.5700248616,1.0,6275.5273062,-60.9944,0.005,500,2.1793e-19,200.000000102,1.0,-50.5700248616,1.0,2,0.5,74.0658,1.0,0.005,167.99,0.005,500.0,,100,-69.2735
-37.0959572273,7252.17225822,-37.0959572273,1.0,7252.17225822,-53.0283,0.00333333,500,5.43914e-20,299.999969474,1.0,-37.0959572273,1.0,2,0.5,78.5958,1.0,0.00333333,201.96,0.00333333,500.0,,100,-59.7881
-45.8730156568,6854.26718256,-45.8730156568,1.0,6854.26718256,-51.2394,0.0025,500,5.4346e-20,400.0,1.0,-45.8730156568,1.0,2,0.5,79.6179,1.0,0.0025,184.79,0.0025,500.0,,100,-57.0936
-40.5020605877,7361.71469796,-40.5020605877,307.336,7361.71469796,70.3375,0.43848,500,0.000521473,3.813662284,1.40183,-40.5020605877,87.0495,1,0.5,212.176,,0.002,198.68,,5.74385841165,256.189,100,21.4841
-53.6233188744,6089.76613144,-53.6233188744,1.0,6089.76613144,-53.6233,0.01,500,3.50449e-18,100.0,1.0,-53.6233188744,1.0,2,0.5,77.6458,1.0,0.01,165.34,0.01,500.0,,100,-65.9963
-50.2029290109,6763.82689169,-50.2029290109,1.0,6763.82689169,-51.9131,0.005,500,2.1793e-19,200.000000102,1.0,-50.2029290109,1.0,2,0.5,79.7838,1.0,0.005,177.66,0.005,500.0,,100,-60.6621
-41.8645918469,6921.12043454,-41.8645918469,1.0,6921.12043454,-48.5636,0.00333333,500,5.43914e-20,299.999969474,1.0,-41.8645918469,1.0,2,0.5,80.9323,1.0,0.00333333,192.95,0.00333333,500.0,,100,-55.7072
-47.088115246,6722.87811013,-47.088115246,1.0,6722.87811013,-48.1947,0.0025,500,5.4346e-20,400.0,1.0,-47.088115246,1.0,2,0.5,81.0978,1.0,0.0025,183.26,0.0025,500.0,,100,-54.3812
-41.9843766953,6703.44007671,-41.9843766953,67.4543,6703.44007671,46.13,0.120177,500,0.000134526,14.4657668497,1.12259,-41.9843766953,48.5165,1,0.5,327.387,,0.002,191.63,,10.3057652749,42.3826,100,7.58795
-48.3342817641,6285.56750774,-48.3342817641,1.0,6285.56750774,-48.3343,0.01,500,3.50449e-18,100.0,1.0,-48.3342817641,1.0,2,0.5,78.8842,1.0,0.01,177.71,0.01,500.0,,100,-59.5393
-42.8019016705,7115.18482896,-42.8019016705,1.0,7115.18482896,-45.5681,0.005,500,2.1793e-19,200.000000102,1.0,-42.8019016705,1.0,2,0.5,81.4925,1.0,0.005,194.84,0.005,500.0,,100,-53.9657
-45.4845344956,6966.62220901,-45.4845344956,1.0,6966.62220901,-45.5402,0.00333333,500,5.43914e-20,299.999969474,1.0,-45.4845344956,1.0,2,0.5,82.0142,1.0,0.00333333,186.72,0.00333333,500.0,,100,-52.3968
-42.3721030345,7517.84811557,-42.3721030345,1.0,7517.84811557,-44.7482,0.0025,500,5.4346e-20,400.0,1.0,-42.3721030345,1.0,2,0.5,83.1102,1.0,0.0025,195.12,0.0025,500.0,,100,-50.6862
-58.7778704072,5612.99304936,-58.7778704072,273.716,5612.99304936,0.900047,0.357064,500,0.000264614,7.46032334379,1.53314,-58.7778704072,17.2579,1,0.5,665.181,0.00629712,0.002,155.14,8.21466e-06,28.972212785,155.496,100,-21.1637
-52.123190811,6529.26919367,-52.123190811,1.0,6529.26919367,-52.1232,0.01,500,3.50449e-18,100.0,1.0,-52.123190811,1.0,2,0.5,80.3989,1.0,0.01,168.69,0.01,500.0,,100,-63.9412
-63.9396942172,5312.99181641,-63.9396942172,1.0,5312.99181641,-58.0314,0.005,500,2.1793e-19,200.000000102,1.0,-63.9396942172,1.0,2,0.5,76.7908,1.0,0.005,143.78,0.005,500.0,,100,-66.5523
-47.731005514,6847.53378116,-47.731005514,1.0,6847.53378116,-54.598,0.00333333,500,5.43914e-20,299.999969474,1.0,-47.731005514,1.0,2,0.5,78.832,1.0,0.00333333,186.49,0.00333333,500.0,,100,-61.5552
-41.177426568,7075.05214213,-41.177426568,1.0,7075.05214213,-51.2428,0.0025,500,5.4346e-20,400.0,1.0,-41.177426568,1.0,2,0.5,80.2852,1.0,0.0025,200.54,0.0025,500.0,,100,-57.5302
-46.9903649142,6728.67869094,-46.9903649142,174.271,6728.67869094,44.9166,0.32755,500,0.000298569,6.62313709326,1.06409,-46.9903649142,50.6745,1,0.5,390.57,,0.002,188.95,,9.86689493095,84.5157,100,4.88472
-43.1118152117,6899.86634295,-43.1118152117,1.0,6899.86634295,-43.1118,0.01,500,3.50449e-18,100.0,1.0,-43.1118152117,1.0,2,0.5,82.6491,1.0,0.01,194.78,0.01,500.0,,100,-54.4137
-42.3396425433,7117.6897984,-42.3396425433,1.0,7117.6897984,-42.7257,0.005,500,2.1793e-19,200.000000102,1.0,-42.3396425433,1.0,2,0.5,83.2997,1.0,0.005,195.65,0.005,500.0,,100,-50.874
-52.4028342384,6366.34129286,-52.4028342384,1.0,6366.34129286,-45.9514,0.00333333,500,5.43914e-20,299.999969474,1.0,-52.4028342384,1.0,2,0.5,82.1438,1.0,0.00333333,172.18,0.00333333,500.0,,100,-53.2387
-55.4578309484,5860.51723415,-55.4578309484,1.0,5860.51723415,-48.328,0.0025,500,5.4346e-20,400.0,1.0,-55.4578309484,1.0,2,0.5,80.7968,1.0,0.0025,163.11,0.0025,500.0,,100,-54.639
-35.6183477659,7079.39633612,-35.6183477659,47.5504,7079.39633612,-28.2576,0.0981108,500,2.19281e-05,77.2669954892,0.96932,-35.6183477659,5.21955,1,0.5,262.076,0.00233542,0.002,207.58,4.81868e-06,95.7936174922,5.15081,100,-41.1536
-36.9617382393,7475.13058437,-36.9617382393,1.0,7475.13058437,-36.9617,0.01,500,3.50449e-18,100.0,1.0,-36.9617382393,1.0,2,0.5,86.0255,1.0,0.01,208.85,0.01,500.0,,100,-48.6872
-39.4446959497,6954.53086135,-39.4446959497,1.0,6954.53086135,-38.2032,0.005,500,2.1793e-19,200.000000102,1.0,-39.4446959497,1.0,2,0.5,84.5235,1.0,0.005,196.48,0.005,500.0,,100,-46.4943
-55.8020760716,5862.92863457,-55.8020760716,1.0,5862.92863457,-44.0695,0.00333333,500,5.43914e-20,299.999969474,1.0,-55.8020760716,1.0,2,0.5,82.2582,1.0,0.00333333,161.29,0.00333333,500.0,,100,-50.8949
-48.6508211388,6627.98137912,-48.6508211388,1.0,6627.98137912,-45.2148,0.0025,500,5.4346e-20,400.0,1.0,-48.6508211388,1.0,2,0.5,81.9705,1.0,0.0025,181.58,0.0025,500.0,,100,-51.144
-53.3357992397,5995.47218103,-53.3357992397,40.3873,5995.47218103,-4.55454,0.129382,500,6.86429e-05,27.5840974092,0.624312,-53.3357992397,39.0136,1,0.5,368.612,2.73938e-17,0.002,170.85,8.77568e-20,12.8160551128,6.68865,100,-37.9149
-54.0847298963,6174.47956477,-54.0847298963,1.0,6174.47956477,-54.0847,0.01,500,3.50449e-18,100.0,1.0,-54.0847298963,1.0,2,0.5,78.184,1.0,0.01,169.87,0.01,500.0,,100,-65.2115
-47.6398706711,6844.19138256,-47.6398706711,1.0,6844.19138256,-50.8623,0.005,500,2.1793e-19,200.000000102,1.0,-47.6398706711,1.0,2,0.5,80.3407,1.0,0.005,180.62,0.005,500.0,,100,-58.8313
-40.272296815,7323.72184048,-40.272296815,1.0,7323.72184048,-47.3323,0.00333333,500,5.43914e-20,299.999969474,1.0,-40.272296815,1.0,2,0.5,82.1269,1.0,0.00333333,201.34,0.00333333,500.0,,100,-53.9383
-37.2469545245,7339.18842435,-37.2469545245,1.0,7339.18842435,-44.811,0.0025,500,5.4346e-20,400.0,1.0,-37.2469545245,1.0,2,0.5,83.031,1.0,0.0025,210.72,0.0025,500.0,,100,-50.5319
-65.8152876287,5081.50067225,-65.8152876287,26.0901,5081.50067225,-36.0526,0.0540565,500,9.16752e-06,152.100734648,0.965289,-65.8152876287,2.6444,1,0.5,186.587,7.51821e-05,0.002,142.14,1.55771e-07,189.078714246,2.13553,100,-44.66
-44.158199915,7021.18662242,-44.158199915,1.0,7021.18662242,-44.1582,0.01,500,3.50449e-18,100.0,1.0,-44.158199915,1.0,2,0.5,83.3725,1.0,0.01,194.86,0.01,500.0,,100,-56.4098
-47.4282994543,6590.20262507,-47.4282994543,1.0,6590.20262507,-45.7933,0.005,500,2.1793e-19,200.000000102,1.0,-47.4282994543,1.0,2,0.5,82.0994,1.0,0.005,182.81,0.005,500.0,,100,-54.4564
-40.1194520021,6947.29075641,-40.1194520021,1.0,6947.29075641,-43.902,0.00333333,500,5.43914e-20,299.999969474,1.0,-40.1194520021,1.0,2,0.5,82.4215,1.0,0.00333333,201.12,0.00333333,500.0,,100,-50.9754
-45.1712869659,6709.7572601,-45.1712869659,1.0,6709.7572601,-44.2193,0.0025,500,5.4346e-20,400.0,1.0,-45.1712869659,1.0,2,0.5,82.1945,1.0,0.0025,181.89,0.0025,500.0,,100,-50.3451
-46.2061272509,6760.3821832,-46.2061272509,6.43081,6760.3821832,-39.2721,0.0131574,500,1.73461e-06,348.970879153,0.97752,-46.2061272509,1.41169,1,0.5,103.535,0.112593,0.002,189.0,0.000230366,354.185170529,0.414373,100,-45.7821
-46.5974873002,6816.26098771,-46.5974873002,1.0,6816.26098771,-46.5975,0.01,500,3.50449e-18,100.0,1.0,-46.5974873002,1.0,2,0.5,82.1468,1.0,0.01,187.2,0.01,500.0,,100,-58.3463
-45.8810709323,6823.06018674,-45.8810709323,1.0,6823.06018674,-46.2393,0.005,500,2.1793e-19,200.000000102,1.0,-45.8810709323,1.0,2,0.5,82.1681,1.0,0.005,186.57,0.005,500.0,,100,-54.5469
-34.2018457661,7642.60082373,-34.2018457661,1.0,7642.60082373,-42.2268,0.00333333,500,5.43914e-20,299.999969474,1.0,-34.2018457661,1.0,2,0.5,83.9959,1.0,0.00333333,216.83,0.00333333,500.0,,100,-49.01
-45.906419021,6866.63085356,-45.906419021,1.0,6866.63085356,-43.1467,0.0025,500,5.4346e-20,400.0,1.0,-45.906419021,1.0,2,0.5,83.6273,1.0,0.0025,192.99,0.0025,500.0,,100,-49.3443
-41.7118058937,7004.11964223,-41.7118058937,11.8158,7004.11964223,-29.795,0.0242832,500,2.69115e-06,299.143072317,0.973166,-41.7118058937,1.64035,1,0.5,122.98,0.135439,0.002,196.7,0.000278347,304.812424225,0.637165,100,-36.8946
-47.9518226785,6534.90130471,-47.9518226785,1.0,6534.90130471,-47.9518,0.01,500,3.50449e-18,100.0,1.0,-47.9518226785,1.0,2,0.5,80.4335,1.0,0.01,180.39,0.01,500.0,,100,-59.4024
-49.8034356263,6348.57997316,-49.8034356263,1.0,6348.57997316,-48.8776,0.005,500,2.1793e-19,200.000000102,1.0,-49.8034356263,1.0,2,0.5,79.8635,1.0,0.005,172.47,0.005,500.0,,100,-56.9744
-55.0721680919,6023.39276724,-55.0721680919,1.0,6023.39276724,-50.9425,0.00333333,500,5.43914e-20,299.999969474,1.0,-55.0721680919,1.0,2,0.5,79.0466,1.0,0.00333333,168.12,0.00333333,500.0,,100,-57.8889
-60.8363003814,5642.88481585,-60.8363003814,1.0,5642.88481585,-53.4159,0.0025,500,5.4346e-20,400.0,1.0,-60.8363003814,1.0,2,0.5,78.1105,1.0,0.0025,149.54,0.0025,500.0,,100,-59.4317
-50.5228570288,6418.23384358,-50.5228570288,5.12881,6418.23384358,-45.5423,0.010023,500,1.39971e-06,370.582437036,1.02341,-50.5228570288,1.40024,1,0.5,100.841,0.385787,0.002,177.6,0.000753923,357.08071491,0.366504,100,-51.9094
-40.6445219068,7099.68816263,-40.6445219068,1.0,7099.68816263,-40.6445,0.01,500,3.50449e-18,100.0,1.0,-40.6445219068,1.0,2,0.5,83.8373,1.0,0.01,198.72,0.01,500.0,,100,-52.4831
-57.7852474057,6016.29918923,-57.7852474057,1.0,6016.29918923,-49.2149,0.005,500,2.1793e-19,200.000000102,1.0,-57.7852474057,1.0,2,0.5,81.03,1.0,0.005,154.63,0.005,500.0,,100,-57.592
-31.8315327635,7615.31863419,-31.8315327635,1.0,7615.31863419,-43.4204,0.00333333,500,5.43914e-20,299.999969474,1.0,-31.8315327635,1.0,2,0.5,83.4113,1.0,0.00333333,219.85,0.00333333,500.0,,100,-50.2603
-42.0639405083,7264.65210933,-42.0639405083,1.0,7264.65210933,-43.0813,0.0025,500,5.4346e-20,400.0,1.0,-42.0639405083,1.0,2,0.5,83.7642,1.0,0.0025,197.68,0.0025,500.0,,100,-49.0048
-48.515092708,6785.13771408,-48.515092708,6.15761,6785.13771408,-30.0864,0.0109071,500,5.93235e-06,201.602975358,1.1291,-48.515092708,2.49148,1,0.5,141.261,0.000134348,0.002,181.62,2.37973e-07,200.683902605,1.89075,100,-38.4492
-43.5499115701,6700.33807199,-43.5499115701,1.0,6700.33807199,-43.5499,0.01,500,3.50449e-18,100.0,1.0,-43.5499115701,1.0,2,0.5,81.4453,1.0,0.01,193.59,0.01,500.0,,100,-54.6406
-55.6564398528,6045.62563427,-55.6564398528,1.0,6045.62563427,-49.6032,0.005,500,2.1793e-19,200.000000102,1.0,-55.6564398528,1.0,2,0.5,79.6611,1.0,0.005,161.12,0.005,500.0,,100,-57.6783
-62.2156746129,5412.72230496,-62.2156746129,1.0,5412.72230496,-53.8073,0.00333333,500,5.43914e-20,299.999969474,1.0,-62.2156746129,1.0,2,0.5,77.7955,1.0,0.00333333,146.57,0.00333333,500.0,,100,-60.7094
-47.9529667659,6631.15818942,-47.9529667659,1.0,6631.15818942,-52.3438,0.0025,500,5.4346e-20,400.0,1.0,-47.9529667659,1.0,2,0.5,78.6559,1.0,0.0025,182.45,0.0025,500.0,,100,-58.3211
-51.9667768447,6186.4210845,-51.9667768447,1.0,6186.4210845,-52.2684,0.002,500,5.43187e-20,500.000006643,1.0,-51.9667768447,1.0,1,0.5,78.5769,1.0,0.002,174.61,0.002,500.0,,100,-57.6478
-47.9441611539,6535.26926027,-47.9441611539,1.0,6535.26926027,-47.9442,0.01,500,3.50449e-18,100.0,1.0,-47.9441611539,1.0,2,0.5,80.4358,1.0,0.01,182.16,0.01,500.0,,100,-59.2297
-48.0757102235,6383.22775238,-48.0757102235,1.0,6383.22775238,-48.0099,0.005,500,2.1793e-19,200.000000102,1.0,-48.0757102235,1.0,2,0.5,79.9666,1.0,0.005,184.21,0.005,500.0,,100,-55.9931
-53.4308576751,6202.93751753,-53.4308576751,1.0,6202.93751753,-49.8169,0.00333333,500,5.43914e-20,299.999969474,1.0,-53.4308576751,1.0,2,0.5,79.4771,1.0,0.00333333,167.69,0.00333333,500.0,,100,-56.4616
-50.7800709405,6212.45992813,-50.7800709405,1.0,6212.45992813,-50.0577,0.0025,500,5.4346e-20,400.0,1.0,-50.7800709405,1.0,2,0.5,79.2162,1.0,0.0025,173.35,0.0025,500.0,,100,-55.8122
-60.6421144396,5348.11359501,-60.6421144396,1.0,5348.11359501,-52.1746,0.002,500,5.43187e-20,500.000006643,1.0,-60.6421144396,1.0,1,0.5,78.0834,1.0,0.002,147.69,0.002,500.0,,100,-57.3302
-37.7461954205,7385.4485298,-37.7461954205,1.0,7385.4485298,-37.7462,0.01,500,3.50449e-18,100.0,1.0,-37.7461954205,1.0,2,0.5,85.5079,1.0,0.01,201.45,0.01,500.0,,100,-49.3759
-52.2877340683,6187.04555824,-52.2877340683,1.0,6187.04555824,-45.017,0.005,500,2.1793e-19,200.000000102,1.0,-52.2877340683,1.0,2,0.5,82.2876,1.0,0.005,166.73,0.005,500.0,,100,-53.2404
-42.5877486551,6892.80875323,-42.5877486551,1.0,6892.80875323,-44.2072,0.00333333,500,5.43914e-20,299.999969474,1.0,-42.5877486551,1.0,2,0.5,82.4021,1.0,0.00333333,193.25,0.00333333,500.0,,100,-50.9216
-47.7090073769,6424.5139025,-47.7090073769,1.0,6424.5139025,-45.0827,0.0025,500,5.4346e-20,400.0,1.0,-47.7090073769,1.0,2,0.5,81.7615,1.0,0.0025,185.84,0.0025,500.0,,100,-50.8975
-63.3703243717,5424.59841857,-63.3703243717,1.0,5424.59841857,-48.7402,0.002,500,5.43187e-20,500.000006643,1.0,-63.3703243717,1.0,1,0.5,80.4707,1.0,0.002,143.43,0.002,500.0,,100,-54.2063
-37.5827131601,7493.68260805,-37.5827131601,1.0,7493.68260805,-37.5827,0.01,500,3.50449e-18,100.0,1.0,-37.5827131601,1.0,2,0.5,86.1321,1.0,0.01,209.37,0.01,500.0,,100,-50.9116
-52.7133662663,6131.35901217,-52.7133662663,1.0,6131.35901217,-45.148,0.005,500,2.1793e-19,200.000000102,1.0,-52.7133662663,1.0,2,0.5,82.472,1.0,0.005,172.62,0.005,500.0,,100,-54.573
-39.5995234248,7265.5823291,-39.5995234248,1.0,7265.5823291,-43.2985,0.00333333,500,5.43914e-20,299.999969474,1.0,-39.5995234248,1.0,2,0.5,83.3001,1.0,0.00333333,199.6,0.00333333,500.0,,100,-50.994
-41.3309357096,7176.50793048,-41.3309357096,1.0,7176.50793048,-42.8066,0.0025,500,5.4346e-20,400.0,1.0,-41.3309357096,1.0,2,0.5,83.5529,1.0,0.0025,200.76,0.0025,500.0,,100,-49.4711
-43.9401716915,6662.50643546,-43.9401716915,1.0,6662.50643546,-43.0333,0.002,500,5.43187e-20,500.000006643,1.0,-43.9401716915,1.0,1,0.5,83.0918,1.0,0.002,191.74,0.002,500.0,,100,-48.9942
-61.9622707532,5318.215696,-61.9622707532,1.0,5318.215696,-61.9623,0.01,500,3.50449e-18,100.0,1.0,-61.9622707532,1.0,2,0.5,72.5605,1.0,0.01,145.94,0.01,500.0,,100,-73.7168
-41.7386354021,6779.81552475,-41.7386354021,1.0,6779.81552475,-51.8505,0.005,500,2.1793e-19,200.000000102,1.0,-41.7386354021,1.0,2,0.5,78.0434,1.0,0.005,194.78,0.005,500.0,,100,-60.1621
-36.1404595831,7548.15033385,-36.1404595831,1.0,7548.15033385,-46.6138,0.00333333,500,5.43914e-20,299.999969474,1.0,-36.1404595831,1.0,2,0.5,81.2788,1.0,0.00333333,211.91,0.00333333,500.0,,100,-53.4002
-44.3143444987,7122.93598554,-44.3143444987,1.0,7122.93598554,-46.0389,0.0025,500,5.4346e-20,400.0,1.0,-44.3143444987,1.0,2,0.5,81.9671,1.0,0.0025,190.78,0.0025,500.0,,100,-51.9886
-44.8794186306,6912.35218345,-44.8794186306,1.0,6912.35218345,-45.807,0.002,500,5.43187e-20,500.000006643,1.0,-44.8794186306,1.0,1,0.5,82.1203,1.0,0.002,189.98,0.002,500.0,,100,-51.1286
-44.6067800681,6967.05647626,-44.6067800681,1.0,6967.05647626,-44.6068,0.01,500,3.50449e-18,100.0,1.0,-44.6067800681,1.0,2,0.5,83.0505,1.0,0.01,189.76,0.01,500.0,,100,-55.9531
-35.4671845576,7555.78854355,-35.4671845576,1.0,7555.78854355,-40.037,0.005,500,2.1793e-19,200.000000102,1.0,-35.4671845576,1.0,2,0.5,84.9099,1.0,0.005,214.07,0.005,500.0,,100,-48.5092
-39.9795189842,7190.16268627,-39.9795189842,1.0,7190.16268627,-40.0178,0.00333333,500,5.43914e-20,299.999969474,1.0,-39.9795189842,1.0,2,0.5,84.7302,1.0,0.00333333,203.11,0.00333333,500.0,,100,-46.9353
-51.2027282887,6359.24029855,-51.2027282887,1.0,6359.24029855,-42.8141,0.0025,500,5.4346e-20,400.0,1.0,-51.2027282887,1.0,2,0.5,83.557,1.0,0.0025,174.6,0.0025,500.0,,100,-48.8048
-43.6932618861,6873.53062128,-43.6932618861,1.0,6873.53062128,-42.9899,0.002,500,5.43187e-20,500.000006643,1.0,-43.6932618861,1.0,1,0.5,83.3457,1.0,0.002,188.57,0.002,500.0,,100,-48.3482
-43.9478736166,6959.54207266,-43.9478736166,1.0,6959.54207266,-43.9479,0.01,500,3.50449e-18,100.0,1.0,-43.9478736166,1.0,2,0.5,83.0057,1.0,0.01,195.84,0.01,500.0,,100,-55.2074
-55.1899136157,6086.38398446,-55.1899136157,1.0,6086.38398446,-49.5689,0.005,500,2.1793e-19,200.000000102,1.0,-55.1899136157,1.0,2,0.5,80.5564,1.0,0.005,162.44,0.005,500.0,,100,-57.5306
-44.2582922579,6995.614022,-44.2582922579,1.0,6995.614022,-47.7987,0.00333333,500,5.43914e-20,299.999969474,1.0,-44.2582922579,1.0,2,0.5,81.4926,1.0,0.00333333,192.5,0.00333333,500.0,,100,-54.824
-46.4355669715,6760.24933676,-46.4355669715,1.0,6760.24933676,-47.4579,0.0025,500,5.4346e-20,400.0,1.0,-46.4355669715,1.0,2,0.5,81.5738,1.0,0.0025,185.88,0.0025,500.0,,100,-53.542
-45.8879355673,6802.52482704,-45.8879355673,1.00007,6802.52482704,-47.1439,0.00200013,500,3.04601e-16,499.999969872,1.0,-45.8879355673,1.0,1,0.5,81.6745,0.999977,0.002,187.09,0.00199995,500.0,7.61919e-11,100,-52.5857
-48.3117969702,6645.26477794,-48.3117969702,1.0,6645.26477794,-48.3118,0.01,500,3.50449e-18,100.0,1.0,-48.3117969702,1.0,2,0.5,81.1099,1.0,0.01,183.11,0.01,500.0,,100,-60.0525
-57.3551613233,5800.90009245,-57.3551613233,1.0,5800.90009245,-52.8335,0.005,500,2.1793e-19,200.000000102,1.0,-57.3551613233,1.0,2,0.5,78.6212,1.0,0.005,160.58,0.005,500.0,,100,-61.1354
-41.7609621237,7228.96483393,-41.7609621237,1.0,7228.96483393,-49.1426,0.00333333,500,5.43914e-20,299.999969474,1.0,-41.7609621237,1.0,2,0.5,80.8311,1.0,0.00333333,201.17,0.00333333,500.0,,100,-55.9512
-58.5595835104,5569.24680704,-58.5595835104,1.0,5569.24680704,-51.4969,0.0025,500,5.4346e-20,400.0,1.0,-58.5595835104,1.0,2,0.5,79.3427,1.0,0.0025,152.0,0.0025,500.0,,100,-57.3933
