VarNormIw,VarDiscRet,VanillaAvgRet,MinVanillaIw,VarRet,ESSRenyi,AvgRet,AvgVanillaIw,ESSClassic,J,MinNormIw,EpsThisIter,VarVanillaIw,IterType,VarJ,MaxNormIw,AvgNormIw,AvgDiscRet,renyi2,Bound,AvgEpLen,BatchSize,delta,SamplesThisIter,MaxVanillaIw
5.21025e-08,9.5021851062,0.582054947718,7.8237e-27,9.5021851062,nan,0.582054947718,2.57811,0.652593819264,1003.82,1.67661e-31,100,113.454,1,60.5619,0.00434659,5.52486e-05,0.582054947718,nan,3.20684,500.0,100,0.4,50000,202.829
3.70496e-08,11.3036010798,1.67354426325,1.63188e-29,11.3036010798,nan,1.67354426325,2.71062,1.48052693353,1224.34,3.32616e-34,100,89.1819,1,76.3024,0.00684462,5.52486e-05,1.67354426325,nan,4.06366,500.0,100,0.4,50000,335.812
2.30055e-08,10.9308492798,1.31521268795,9.93562e-18,10.9308492798,nan,1.31521268795,2.33396,1.00232287847,980.221,2.35192e-22,100,41.056,1,35.9611,0.00172933,5.52486e-05,1.31521268795,nan,3.35367,500.0,100,0.4,50000,73.0551
2.41405e-08,8.81587526896,0.715967861728,7.86694e-28,8.81587526896,nan,0.715967861728,2.2494,1.14706920257,753.809,1.93223e-32,100,40.0165,1,28.7082,0.00230067,5.52486e-05,0.715967861728,nan,2.7582,500.0,100,0.4,50000,93.6702
5.83046e-08,8.31717267808,0.82710544089,4.47486e-21,8.31717267808,nan,0.82710544089,3.05262,0.469079075447,1115.11,8.09894e-26,100,177.994,1,86.2125,0.00638177,5.52486e-05,0.82710544089,nan,3.21343,500.0,100,0.4,50000,352.608
2.95646e-07,7.70393186962,1.23423628261,7.35548e-23,7.70393186962,nan,1.23423628261,6.87136,2.59053258197,1376.54,5.91411e-28,100,4573.15,1,88.3801,0.0317168,5.52486e-05,1.23423628261,nan,3.26585,500.0,100,0.4,50000,3944.67
4.30689e-08,7.077821652,0.708654196329,4.57182e-18,7.077821652,nan,0.708654196329,3.57024,0.368050569207,843.018,7.07478e-23,100,179.853,1,41.2749,0.00249302,5.52486e-05,0.708654196329,nan,2.89603,500.0,100,0.4,50000,161.102
3.21358e-08,8.39994789827,1.35319844021,,8.39994789827,nan,1.35319844021,2.21208,0.404867960754,991.158,,100,51.5166,1,51.8674,0.00176388,5.52486e-05,1.35319844021,nan,3.14911,500.0,100,0.4,50000,70.6235
2.66115e-08,9.29054741242,1.68103826984,5.16485e-21,9.29054741242,nan,1.68103826984,2.23348,0.729673756835,997.708,1.27761e-25,100,43.49,1,41.9663,0.00196284,5.52486e-05,1.68103826984,nan,3.76444,500.0,100,0.4,50000,79.3496
4.9244e-08,10.6183547453,1.36152952683,5.6867e-28,10.6183547453,nan,1.36152952683,3.94586,0.973633515095,1231.28,7.96232e-33,100,251.185,1,49.927,0.00355991,5.52486e-05,1.36152952683,nan,4.10987,500.0,100,0.4,50000,254.249
3.53893e-08,12.6387103349,1.46619109443,3.90153e-19,12.6387103349,nan,1.46619109443,2.30065,0.461821729232,1245.06,9.36928e-24,100,61.3661,1,103.692,0.00403083,5.52486e-05,1.46619109443,nan,3.63318,500.0,100,0.4,50000,167.85
3.63311e-08,11.9531492658,1.24753377127,4.01489e-38,11.9531492658,nan,1.24753377127,2.61191,0.533332231506,1159.14,8.49187e-43,100,81.1992,1,67.7484,0.00306146,5.52486e-05,1.24753377127,nan,3.83076,500.0,100,0.4,50000,144.732
1.40496e-08,12.4223908897,1.91377027866,7.49014e-16,12.4223908897,nan,1.91377027866,1.26199,0.901267597337,966.975,3.27909e-20,100,7.33056,1,56.1043,0.0014567,5.52486e-05,1.91377027866,nan,2.91642,500.0,100,0.4,50000,33.274
3.23689e-08,14.568135486,1.69449922613,7.77564e-21,14.568135486,nan,1.69449922613,2.29101,0.498711185248,1234.76,1.87513e-25,100,55.6595,1,80.8885,0.00702712,5.52486e-05,1.69449922613,nan,4.10668,500.0,100,0.4,50000,291.396
2.19895e-08,9.95019955735,1.78089394469,3.47677e-24,9.95019955735,nan,1.78089394469,1.80551,0.851521027402,1013.56,1.06389e-28,100,23.4841,1,31.0689,0.00148922,5.52486e-05,1.78089394469,nan,3.77671,500.0,100,0.4,50000,48.6674
3.45219e-08,16.5153304657,1.36652193754,1.59532e-33,16.5153304657,nan,1.36652193754,2.18496,0.604865502188,1352.32,4.03391e-38,100,53.993,1,105.543,0.00450018,5.52486e-05,1.36652193754,nan,3.96844,500.0,100,0.4,50000,177.972
2.92058e-08,10.4906010576,1.51436822476,1.46845e-22,10.4906010576,nan,1.51436822476,2.21638,0.598099084733,1098.01,3.66045e-27,100,47.002,1,70.0926,0.00218874,5.52486e-05,1.51436822476,nan,3.79625,500.0,100,0.4,50000,87.8045
2.76812e-08,10.6876626502,2.26476100216,3.55219e-21,10.6876626502,nan,2.26476100216,2.05636,0.555075309807,1173.72,9.54374e-26,100,38.3477,1,64.3409,0.00505251,5.52486e-05,2.26476100216,nan,4.20611,500.0,100,0.4,50000,188.055
3.35474e-08,10.0325221161,1.74959006339,8.45887e-30,10.0325221161,nan,1.74959006339,2.24748,1.04409955715,1123.68,2.0794e-34,100,55.5148,1,57.4165,0.00302868,5.52486e-05,1.74959006339,nan,3.92787,500.0,100,0.4,50000,123.205
2.24296e-08,11.8867364456,2.13454141861,9.60627e-31,11.8867364456,nan,2.13454141861,1.78428,0.676302465792,1180.8,2.97449e-35,100,23.3941,1,42.5285,0.00153879,5.52486e-05,2.13454141861,nan,4.06453,500.0,100,0.4,50000,49.6959
2.78492e-08,7.3918915515,2.72247009107,9.98809e-19,7.3918915515,nan,2.72247009107,2.15481,0.631491629971,1186.59,2.56091e-23,100,42.3632,1,36.7478,0.0015727,5.52486e-05,2.72247009107,nan,4.63862,500.0,100,0.4,50000,61.3386
2.48959e-08,9.08422889066,1.84017189871,3.70835e-24,9.08422889066,nan,1.84017189871,2.05821,0.557167013397,1081.36,9.95437e-29,100,34.5512,1,54.109,0.00194198,5.52486e-05,1.84017189871,nan,3.93481,500.0,100,0.4,50000,72.3457
4.57556e-08,9.39557383255,2.09743575713,1.85486e-22,9.39557383255,nan,2.09743575713,2.79946,0.264813645421,1389.65,3.66065e-27,100,117.476,1,78.656,0.00256734,5.52486e-05,2.09743575713,nan,4.03122,500.0,100,0.4,50000,130.088
2.83222e-08,12.7142312115,2.1180051793,6.04497e-26,12.7142312115,nan,2.1180051793,2.14568,0.595272771985,1211.17,1.5565e-30,100,42.7185,1,44.6129,0.00164479,5.52486e-05,2.1180051793,nan,4.47048,500.0,100,0.4,50000,63.8785
3.43294e-08,8.40775084028,1.93023450399,1.17875e-25,8.40775084028,nan,1.93023450399,1.74515,0.589262557005,1203.33,3.73172e-30,100,34.2523,1,92.0898,0.00303364,5.52486e-05,1.93023450399,nan,3.7008,500.0,100,0.4,50000,95.8242
4.25268e-08,10.2451011022,1.80205210058,,10.2451011022,nan,1.80205210058,3.22474,0.508673050486,1242.42,,100,144.881,1,62.268,0.00279747,5.52486e-05,1.80205210058,nan,4.07564,500.0,100,0.4,50000,163.283
3.52718e-08,11.4592969504,1.58626512519,2.41422e-30,11.4592969504,nan,1.58626512519,2.6029,0.683496585343,1233.83,5.12439e-35,100,78.2886,1,82.7587,0.0039051,5.52486e-05,1.58626512519,nan,3.89602,500.0,100,0.4,50000,183.979
1.93187e-08,10.7008465393,1.60103881345,1.50979e-21,10.7008465393,nan,1.60103881345,1.72711,0.686973903596,948.603,4.82967e-26,100,18.8789,1,53.1705,0.00134627,5.52486e-05,1.60103881345,nan,2.71355,500.0,100,0.4,50000,42.0854
3.52806e-08,10.840420142,2.3843305539,,10.840420142,nan,2.3843305539,3.99921,1.20939852348,1386.2,,100,184.859,1,37.6406,0.00280972,5.52486e-05,2.3843305539,nan,5.27256,500.0,100,0.4,50000,203.384
3.51079e-08,12.9032769273,1.50104939584,9.82052e-29,12.9032769273,nan,1.50104939584,2.45487,0.485963891055,1171.33,2.21017e-33,100,69.314,1,70.0056,0.00246345,5.52486e-05,1.50104939584,nan,3.8838,500.0,100,0.4,50000,109.459
3.74237e-08,13.5385267958,1.21505269439,1.43321e-29,13.5385267958,nan,1.21505269439,2.17318,0.487754222504,1090.07,3.64363e-34,100,57.9024,1,57.5985,0.00266432,5.52486e-05,1.21505269439,nan,3.76651,500.0,100,0.4,50000,104.8
3.34027e-08,9.7078791425,2.19670419153,7.73402e-27,9.7078791425,nan,2.19670419153,2.11017,1.12607090386,1211.82,2.02493e-31,100,48.7273,1,58.3035,0.0031836,5.52486e-05,2.19670419153,nan,4.43146,500.0,100,0.4,50000,121.594
1.95014e-08,10.0532289172,2.28202474873,1.05824e-17,10.0532289172,nan,2.28202474873,1.41838,0.95428786382,1084.37,4.12205e-22,100,12.8531,1,77.6485,0.0023192,5.52486e-05,2.28202474873,nan,3.80489,500.0,100,0.4,50000,59.5399
3.17816e-08,8.71440797803,2.5727500801,1.26996e-33,8.71440797803,nan,2.5727500801,2.19104,1.2480547312,1212.81,3.20229e-38,100,49.9844,1,55.4956,0.00330535,5.52486e-05,2.5727500801,nan,4.32717,500.0,100,0.4,50000,131.083
3.10641e-08,8.82520278954,1.92871675711,5.30442e-16,8.82520278954,nan,1.92871675711,2.23757,0.918607555313,1051.37,1.30973e-20,100,50.9528,1,54.2121,0.00284997,5.52486e-05,1.92871675711,nan,3.75252,500.0,100,0.4,50000,115.424
7.04269e-08,14.3847127196,2.31260199586,9.20638e-19,14.3847127196,nan,2.31260199586,2.20991,1.47529806209,1390.82,2.30163e-23,100,112.68,1,75.3477,0.0190848,5.52486e-05,2.31260199586,nan,4.80108,500.0,100,0.4,50000,763.38
2.2129e-08,7.59201352553,2.89682518063,4.11193e-20,7.59201352553,nan,2.89682518063,1.92724,0.659617077368,1152.01,1.17878e-24,100,26.9271,1,51.1828,0.00165278,5.52486e-05,2.89682518063,nan,4.33608,500.0,100,0.4,50000,57.6539
2.50937e-08,10.4204381827,2.6013482993,6.04734e-22,10.4204381827,nan,2.6013482993,2.12795,0.818963881889,1255.57,1.57009e-26,100,37.2259,1,49.8529,0.00207331,5.52486e-05,2.6013482993,nan,4.80384,500.0,100,0.4,50000,79.8555
3.58815e-08,12.6361534008,2.3066860204,6.86543e-23,12.6361534008,nan,2.3066860204,3.19288,0.477031120542,1442.4,1.18797e-27,100,119.838,1,90.2299,0.00266295,5.52486e-05,2.3066860204,nan,4.80862,500.0,100,0.4,50000,153.895
2.60619e-08,12.232253463,2.48830941997,1.54811e-34,12.232253463,nan,2.48830941997,1.81677,0.39326007467,1289.28,4.70784e-39,100,28.1815,1,76.2358,0.00169634,5.52486e-05,2.48830941997,nan,4.25226,500.0,100,0.4,50000,55.7817
2.36184e-08,11.2434473437,2.73786285381,1.75587e-19,11.2434473437,nan,2.73786285381,1.51098,0.6638466681,1265.35,6.42029e-24,100,17.6656,1,105.594,0.00260091,5.52486e-05,2.73786285381,nan,4.06827,500.0,100,0.4,50000,71.1318
2.37132e-08,9.43870307625,2.79847565097,8.01978e-19,9.43870307625,nan,2.79847565097,1.75762,0.552150347935,1206.54,2.52092e-23,100,23.9991,1,63.4641,0.00174259,5.52486e-05,2.79847565097,nan,4.54191,500.0,100,0.4,50000,55.4368
1.69088e-08,10.4774820608,2.44947153325,2.51432e-22,10.4774820608,nan,2.44947153325,1.64551,1.05720098882,1035.24,8.44191e-27,100,14.9993,1,36.3864,0.00151412,5.52486e-05,2.44947153325,nan,4.29241,500.0,100,0.4,50000,45.0963
1.27044e-08,8.28322715094,2.62532449534,1.90188e-15,8.28322715094,nan,2.62532449534,1.21107,0.681726490813,1041.12,8.67628e-20,100,6.10451,1,98.9135,0.00164839,5.52486e-05,2.62532449534,nan,3.52645,500.0,100,0.4,50000,36.1335
1.87218e-08,9.03616072603,3.20304834957,1.26229e-19,9.03616072603,nan,3.20304834957,1.52722,0.911106599559,1190.94,4.56644e-24,100,14.3057,1,52.1179,0.00210154,5.52486e-05,3.20304834957,nan,4.74372,500.0,100,0.4,50000,58.0924
1.74701e-08,11.609104765,2.99153142368,7.65723e-20,11.609104765,nan,2.99153142368,1.58825,0.875757212391,1222.23,2.66363e-24,100,14.4375,1,57.5408,0.00161105,5.52486e-05,2.99153142368,nan,4.75813,500.0,100,0.4,50000,46.3135
2.09751e-08,12.1139981808,2.77162816935,9.17774e-16,12.1139981808,nan,2.77162816935,1.83835,0.920699308461,1222.57,2.75822e-20,100,23.2231,1,56.6153,0.00200849,5.52486e-05,2.77162816935,nan,4.61626,500.0,100,0.4,50000,66.8308
2.11864e-08,11.1733016571,2.34299007799,4.50938e-15,11.1733016571,nan,2.34299007799,1.66544,0.808294374609,1135.47,1.49593e-19,100,19.2517,1,52.3145,0.00215834,5.52486e-05,2.34299007799,nan,4.25707,500.0,100,0.4,50000,65.0619
2.5262e-08,11.9407264346,2.53552487761,8.43602e-17,11.9407264346,nan,2.53552487761,2.02833,1.06127420286,1184.95,2.29784e-21,100,34.0489,1,64.4133,0.00279983,5.52486e-05,2.53552487761,nan,4.38391,500.0,100,0.4,50000,102.789
7.31259e-08,10.7582020832,3.15285035211,2.93143e-18,10.7582020832,nan,3.15285035211,2.14711,0.783008186101,1552.79,7.54307e-23,100,110.442,1,150.951,0.0134599,5.52486e-05,3.15285035211,nan,4.53414,500.0,100,0.4,50000,523.088
2.16222e-08,10.7457565255,3.31695024113,9.87462e-27,10.7457565255,nan,3.31695024113,1.66795,0.741043506164,1368.44,3.27083e-31,100,19.7072,1,84.5073,0.00278565,5.52486e-05,3.31695024113,nan,5.02869,500.0,100,0.4,50000,84.0987
1.93595e-08,10.7968702522,3.10649582155,2.41583e-19,10.7968702522,nan,3.10649582155,1.96294,0.722624346181,1225.61,6.79957e-24,100,24.438,1,42.8755,0.0013459,5.52486e-05,3.10649582155,nan,4.9928,500.0,100,0.4,50000,47.8187
2.48842e-08,10.5057379456,2.66874894064,8.30144e-22,10.5057379456,nan,2.66874894064,1.94546,0.507327050338,1212.2,2.3575e-26,100,30.855,1,66.7121,0.00165724,5.52486e-05,2.66874894064,nan,4.58961,500.0,100,0.4,50000,58.3563
2.01555e-08,8.42119563772,3.25541464078,,8.42119563772,nan,3.25541464078,1.53585,0.520498556916,1252.77,,100,15.5757,1,74.6632,0.00161448,5.52486e-05,3.25541464078,nan,4.62665,500.0,100,0.4,50000,44.8807
2.07898e-08,8.95440303732,3.33873294917,3.27224e-38,8.95440303732,nan,3.33873294917,1.85581,0.657342299188,1234.76,9.73902e-43,100,23.457,1,47.7833,0.00147484,5.52486e-05,3.33873294917,nan,4.88191,500.0,100,0.4,50000,49.5399
2.89787e-08,12.4934613329,3.52834687068,,12.4934613329,nan,3.52834687068,2.60286,1.28567047724,1454.29,,100,64.3188,1,48.2163,0.0041695,5.52486e-05,3.52834687068,nan,5.78313,500.0,100,0.4,50000,196.433
1.71789e-08,12.4880069791,3.443582171,9.11189e-28,12.4880069791,nan,3.443582171,1.62093,1.50057007382,1258.67,3.10574e-32,100,14.787,1,39.7262,0.00418579,5.52486e-05,3.443582171,nan,5.31227,500.0,100,0.4,50000,122.806
1.5597e-08,8.09266865716,3.81088011247,2.59667e-32,8.09266865716,nan,3.81088011247,1.64261,0.879986085435,1253.64,8.73382e-37,100,13.7869,1,57.4866,0.00149762,5.52486e-05,3.81088011247,nan,4.97116,500.0,100,0.4,50000,44.526
2.17314e-08,11.3542670779,3.44002086084,1.1317e-19,11.3542670779,nan,3.44002086084,1.82317,0.968226357765,1385.01,3.42946e-24,100,23.6645,1,81.0183,0.0024328,5.52486e-05,3.44002086084,nan,5.00974,500.0,100,0.4,50000,80.2806
1.41395e-08,8.19328651816,3.82681509835,1.19193e-16,8.19328651816,nan,3.82681509835,1.55961,0.528951122625,1249.6,4.22236e-21,100,11.2674,1,52.3385,0.0010389,5.52486e-05,3.82681509835,nan,5.04275,500.0,100,0.4,50000,29.3273
1.90156e-08,12.7571398532,2.93199951004,9.74698e-17,12.7571398532,nan,2.93199951004,1.73003,0.486396258969,1344.7,3.11271e-21,100,18.6455,1,99.5684,0.00171903,5.52486e-05,2.93199951004,nan,4.75111,500.0,100,0.4,50000,53.8288
2.33349e-08,12.0711125247,3.50463127036,9.16261e-20,12.0711125247,nan,3.50463127036,1.82764,1.1292804583,1321.46,2.76981e-24,100,25.5356,1,49.3353,0.00249145,5.52486e-05,3.50463127036,nan,5.2959,500.0,100,0.4,50000,82.418
1.82324e-08,12.2028707076,3.13659530949,2.77334e-19,12.2028707076,nan,3.13659530949,1.50291,0.567396153409,1270.12,1.01951e-23,100,13.4917,1,81.7999,0.0014424,5.52486e-05,3.13659530949,nan,4.72602,500.0,100,0.4,50000,39.2372
1.51446e-08,7.96235974861,3.21999873043,3.51614e-17,7.96235974861,nan,3.21999873043,1.61361,0.57544231331,1177.8,1.2039e-21,100,12.9185,1,83.1588,0.0014006,5.52486e-05,3.21999873043,nan,4.28654,500.0,100,0.4,50000,40.9065
2.21933e-08,9.91561710003,3.82365341371,1.4844e-27,9.91561710003,nan,3.82365341371,1.86247,0.882973977867,1377.14,4.40335e-32,100,25.2207,1,67.7115,0.00223752,5.52486e-05,3.82365341371,nan,5.26269,500.0,100,0.4,50000,75.4282
2.21579e-08,9.46170922379,3.89269401405,7.15098e-17,9.46170922379,nan,3.89269401405,1.87725,0.893353047209,1388.46,2.10458e-21,100,25.5816,1,64.9575,0.00184975,5.52486e-05,3.89269401405,nan,5.51162,500.0,100,0.4,50000,62.8512
2.26414e-08,13.0690286936,3.54382934006,2.27584e-23,13.0690286936,nan,3.54382934006,1.82444,0.82778252204,1445.76,6.89182e-28,100,24.6899,1,64.5116,0.00172815,5.52486e-05,3.54382934006,nan,5.68222,500.0,100,0.4,50000,57.0675
3.30952e-08,8.92829626228,2.63122804653,1.16508e-24,8.92829626228,nan,2.63122804653,2.28327,0.486421144639,1236.35,2.81916e-29,100,56.5243,1,66.2752,0.00562211,5.52486e-05,2.63122804653,nan,4.47016,500.0,100,0.4,50000,232.346
2.15079e-08,10.5317493344,3.05515611598,1.31379e-20,10.5317493344,nan,3.05515611598,1.66818,0.605685044614,1283.31,4.35115e-25,100,19.6084,1,66.051,0.00164768,5.52486e-05,3.05515611598,nan,4.96814,500.0,100,0.4,50000,49.7501
2.31308e-08,8.91671313714,3.47604925355,2.95227e-35,8.91671313714,nan,3.47604925355,2.03138,0.529983233105,1296.41,8.02945e-40,100,31.2702,1,54.9288,0.0015133,5.52486e-05,3.47604925355,nan,5.11625,500.0,100,0.4,50000,55.641
3.50712e-08,11.7124127249,2.85246060798,1.5891e-21,11.7124127249,nan,2.85246060798,2.36087,0.823074877883,1356.94,3.71877e-26,100,64.0402,1,76.1023,0.0044583,5.52486e-05,2.85246060798,nan,4.80188,500.0,100,0.4,50000,190.511
