VarJ,AvgDiscRet,MinNormIw,ESSRenyi,Bound,MaxNormIw,Delta,VarVanillaIw,BatchSize,IterType,VarRet,AvgNormIw,AvgRet,VarDiscRet,MinVanillaIw,ESSClassic,EpsThisIter,eRenyi2,VarNormIw,AvgEpLen,VanillaAvgRet,AvgVanillaIw,J,MaxVanillaIw
41.0046,-387.451813566,0.0025,500.0,-408.404,0.0025,0.8,,500,2,1622.25857619,0.0025,-387.451813566,1622.25857619,1.0,400.0,100,1.0,5.4346e-20,500.0,-387.451813566,1.0,-394.202,1.0
47.1241,-397.450976101,0.000256393,361.263444977,-405.699,0.00977364,0.8,0.375301,500,1,1761.49036336,0.002,-397.450976101,1761.49036336,0.126948,361.806606873,100,1.38403,1.53088e-06,500.0,-397.450976101,0.990262,-390.755,4.83923
43.7677,-391.590942625,0.01,500.0,-421.862,0.01,0.8,,500,2,1934.96564458,0.01,-391.590942625,1934.96564458,1.0,100.0,100,1.0,3.50449e-18,500.0,-391.590942625,1.0,-391.591,1.0
42.3358,-394.994642251,0.005,500.0,-414.698,0.005,0.8,,500,2,1680.03113621,0.005,-394.994642251,1680.03113621,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-394.994642251,1.0,-393.293,1.0
44.1337,-399.530772644,0.00333333,500.0,-412.849,0.00333333,0.8,,500,2,2255.31511377,0.00333333,-399.530772644,2255.31511377,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-399.530772644,1.0,-395.372,1.0
44.0113,-393.516478945,0.0025,500.0,-410.044,0.0025,0.8,,500,2,1921.24901229,0.0025,-393.516478945,1921.24901229,1.0,400.0,100,1.0,5.4346e-20,500.0,-393.516478945,1.0,-394.908,1.0
44.9615,-389.933869373,1.53543e-06,332.709950622,-404.251,0.00659728,0.8,0.49457,500,1,1321.52476953,0.002,-389.933869373,1321.52476953,0.0007383,326.010544854,100,1.50281,2.13905e-06,500.0,-389.933869373,0.961686,-387.655,3.17226
38.6612,-390.461037525,0.01,500.0,-415.824,0.01,0.8,,500,2,1509.78315306,0.01,-390.461037525,1509.78315306,1.0,100.0,100,1.0,3.50449e-18,500.0,-390.461037525,1.0,-390.461,1.0
36.3133,-390.946720667,0.005,500.0,-409.118,0.005,0.8,,500,2,1154.05539317,0.005,-390.946720667,1154.05539317,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-390.946720667,1.0,-390.704,1.0
37.9124,-394.998538705,0.00333333,500.0,-407.412,0.00333333,0.8,,500,2,1679.23014273,0.00333333,-394.998538705,1679.23014273,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-394.998538705,1.0,-392.135,1.0
37.9683,-391.29578949,0.0025,500.0,-405.156,0.0025,0.8,,500,2,1468.46217558,0.0025,-391.29578949,1468.46217558,1.0,400.0,100,1.0,5.4346e-20,500.0,-391.29578949,1.0,-391.926,1.0
358.902,-398.198496531,2.89634e-06,114.080829739,-381.87,0.512526,0.8,494.201,500,1,1504.99935567,0.002,-398.198496531,1504.99935567,0.00281163,3.79232654292,100,4.38286,0.00052443,500.0,-398.198496531,1.9415,-357.097,497.536
48.0304,-399.914769799,0.01,500.0,-428.225,0.01,0.8,,500,2,2330.22200677,0.01,-399.914769799,2330.22200677,1.0,100.0,100,1.0,3.50449e-18,500.0,-399.914769799,1.0,-399.915,1.0
47.1918,-396.501554104,0.005,500.0,-418.227,0.005,0.8,,500,2,2163.01738386,0.005,-396.501554104,2163.01738386,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-396.501554104,1.0,-398.208,1.0
45.3566,-388.818474387,0.00333333,500.0,-411.423,0.00333333,0.8,,500,2,1675.50961844,0.00333333,-388.818474387,1675.50961844,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-388.818474387,1.0,-395.078,1.0
43.3911,-391.760059732,0.0025,500.0,-408.404,0.0025,0.8,,500,2,1364.88582048,0.0025,-391.760059732,1364.88582048,1.0,400.0,100,1.0,5.4346e-20,500.0,-391.760059732,1.0,-394.249,1.0
50.4613,-398.085555327,0.000164761,344.905837005,-405.851,0.0102108,0.8,0.397808,500,1,2288.66582313,0.002,-398.085555327,2288.66582313,0.080195,352.373807019,100,1.44967,1.67915e-06,500.0,-398.085555327,0.973469,-390.574,4.96997
40.732,-394.034217725,0.01,500.0,-419.717,0.01,0.8,,500,2,1675.85198558,0.01,-394.034217725,1675.85198558,1.0,100.0,100,1.0,3.50449e-18,500.0,-394.034217725,1.0,-394.034,1.0
40.9851,-390.402482342,0.005,500.0,-410.469,0.005,0.8,,500,2,1710.98376678,0.005,-390.402482342,1710.98376678,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-390.402482342,1.0,-392.218,1.0
40.7502,-386.471368657,0.00333333,500.0,-406.273,0.00333333,0.8,,500,2,1616.31675314,0.00333333,-386.471368657,1616.31675314,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-386.471368657,1.0,-390.303,1.0
44.8733,-408.298340242,0.0025,500.0,-409.159,0.0025,0.8,,500,2,2858.40579446,0.0025,-408.298340242,2858.40579446,1.0,400.0,100,1.0,5.4346e-20,500.0,-408.298340242,1.0,-394.802,1.0
55.59,-394.990086071,1.14677e-05,301.157937992,-404.554,0.0154737,0.8,0.966339,500,1,1982.75283538,0.002,-394.990086071,1982.75283538,0.00596175,264.259443167,100,1.66026,3.57547e-06,500.0,-394.990086071,1.03975,-388.008,8.04437
40.5383,-382.139488151,0.01,500.0,-408.627,0.01,0.8,,500,2,1659.95509744,0.01,-382.139488151,1659.95509744,1.0,100.0,100,1.0,3.50449e-18,500.0,-382.139488151,1.0,-382.139,1.0
42.1819,-389.9076086,0.005,500.0,-404.773,0.005,0.8,,500,2,1904.14599532,0.005,-389.9076086,1904.14599532,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-389.9076086,1.0,-386.024,1.0
42.849,-392.992153256,0.00333333,500.0,-403.655,0.00333333,0.8,,500,2,1936.46682318,0.00333333,-392.992153256,1936.46682318,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-392.992153256,1.0,-388.346,1.0
42.394,-398.363423955,0.0025,500.0,-404.108,0.0025,0.8,,500,2,1621.85669288,0.0025,-398.363423955,1621.85669288,1.0,400.0,100,1.0,5.4346e-20,500.0,-398.363423955,1.0,-390.851,1.0
44.9698,-398.403881868,0.000267769,432.468414514,-403.756,0.00591201,0.8,0.167985,500,1,2332.44195495,0.002,-398.403881868,2332.44195495,0.138182,432.009314129,100,1.15615,6.30794e-07,500.0,-398.403881868,1.0321,-390.584,3.05089
40.018,-396.669437499,0.01,500.0,-425.504,0.01,0.8,,500,2,1617.61989338,0.01,-396.669437499,1617.61989338,1.0,100.0,100,1.0,3.50449e-18,500.0,-396.669437499,1.0,-396.669,1.0
39.1627,-386.900650721,0.005,500.0,-412.174,0.005,0.8,,500,2,1432.59418945,0.005,-386.900650721,1432.59418945,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-386.900650721,1.0,-391.785,1.0
39.614,-393.922223713,0.00333333,500.0,-409.145,0.00333333,0.8,,500,2,1653.86547166,0.00333333,-393.922223713,1653.86547166,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-393.922223713,1.0,-392.497,1.0
39.538,-397.358830813,0.0025,500.0,-408.13,0.0025,0.8,,500,2,1542.93490597,0.0025,-397.358830813,1542.93490597,1.0,400.0,100,1.0,5.4346e-20,500.0,-397.358830813,1.0,-393.713,1.0
39.9137,-396.432144857,0.000105697,425.653367096,-406.175,0.00679322,0.8,0.185452,500,1,1366.95737207,0.002,-396.432144857,1366.95737207,0.0528297,421.864592128,100,1.17466,7.42343e-07,500.0,-396.432144857,0.999639,-392.199,3.39539
37.6266,-393.3324108,0.01,500.0,-418.874,0.01,0.8,,500,2,1430.06226118,0.01,-393.3324108,1430.06226118,1.0,100.0,100,1.0,3.50449e-18,500.0,-393.3324108,1.0,-393.332,1.0
40.6982,-391.976106008,0.005,500.0,-411.27,0.005,0.8,,500,2,1915.15692644,0.005,-391.976106008,1915.15692644,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-391.976106008,1.0,-392.654,1.0
40.8264,-394.202364066,0.00333333,500.0,-408.37,0.00333333,0.8,,500,2,1703.12596111,0.00333333,-394.202364066,1703.12596111,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-394.202364066,1.0,-393.17,1.0
39.3226,-386.333464373,0.0025,500.0,-404.624,0.0025,0.8,,500,2,1161.25176378,0.0025,-386.333464373,1161.25176378,1.0,400.0,100,1.0,5.4346e-20,500.0,-386.333464373,1.0,-391.461,1.0
46.5784,-398.269872829,2.46991e-06,305.743233516,-401.191,0.0318438,0.8,0.967209,500,1,1566.24493557,0.002,-398.269872829,1566.24493557,0.00126307,260.040232073,100,1.63536,3.69851e-06,500.0,-398.269872829,1.02277,-386.134,16.2844
41.3117,-398.384595375,0.01,500.0,-424.205,0.01,0.8,,500,2,1723.89425602,0.01,-398.384595375,1723.89425602,1.0,100.0,100,1.0,3.50449e-18,500.0,-398.384595375,1.0,-398.385,1.0
40.8867,-396.37620799,0.005,500.0,-415.638,0.005,0.8,,500,2,1651.28863987,0.005,-396.37620799,1651.28863987,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-396.37620799,1.0,-397.38,1.0
40.7598,-398.720195651,0.00333333,500.0,-412.734,0.00333333,0.8,,500,2,1655.9986598,0.00333333,-398.720195651,1655.9986598,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-398.720195651,1.0,-397.827,1.0
40.5873,-399.03180517,0.0025,500.0,-411.038,0.0025,0.8,,500,2,1620.3446965,0.0025,-399.03180517,1620.3446965,1.0,400.0,100,1.0,5.4346e-20,500.0,-399.03180517,1.0,-398.128,1.0
48.1999,-388.583790203,3.24657e-06,297.543725436,-405.91,0.0117077,0.8,0.771851,500,1,1759.80742454,0.002,-388.583790203,1759.80742454,0.00170118,293.878795571,100,1.68043,2.81115e-06,500.0,-388.583790203,1.04798,-390.941,6.13474
46.0927,-401.148536057,0.01,500.0,-430.613,0.01,0.8,,500,2,2145.99637505,0.01,-401.148536057,2145.99637505,1.0,100.0,100,1.0,3.50449e-18,500.0,-401.148536057,1.0,-401.149,1.0
46.1406,-397.493355729,0.005,500.0,-420.156,0.005,0.8,,500,2,2148.17612932,0.005,-397.493355729,2148.17612932,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-397.493355729,1.0,-399.321,1.0
45.2793,-388.56053821,0.00333333,500.0,-412.755,0.00333333,0.8,,500,2,1833.89174298,0.00333333,-388.56053821,1833.89174298,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-388.56053821,1.0,-395.734,1.0
44.0747,-387.422711623,0.0025,500.0,-408.397,0.0025,0.8,,500,2,1583.69389855,0.0025,-387.422711623,1583.69389855,1.0,400.0,100,1.0,5.4346e-20,500.0,-387.422711623,1.0,-393.656,1.0
85.8016,-394.759179397,1.85146e-06,256.625995761,-403.007,0.082376,0.8,4.71458,500,1,1614.11514932,0.002,-394.759179397,1614.11514932,0.000991414,97.9938808515,100,1.94836,1.64423e-05,500.0,-394.759179397,1.07095,-384.604,44.1103
41.5709,-393.160848871,0.01,500.0,-419.223,0.01,0.8,,500,2,1745.59507465,0.01,-393.160848871,1745.59507465,1.0,100.0,100,1.0,3.50449e-18,500.0,-393.160848871,1.0,-393.161,1.0
39.3242,-384.206490967,0.005,500.0,-407.113,0.005,0.8,,500,2,1337.93601234,0.005,-384.206490967,1337.93601234,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-384.206490967,1.0,-388.684,1.0
41.1627,-394.483383081,0.00333333,500.0,-406.956,0.00333333,0.8,,500,2,1987.7794713,0.00333333,-394.483383081,1987.7794713,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-394.483383081,1.0,-390.617,1.0
41.2691,-396.663853909,0.0025,500.0,-406.279,0.0025,0.8,,500,2,1719.20318906,0.0025,-396.663853909,1719.20318906,1.0,400.0,100,1.0,5.4346e-20,500.0,-396.663853909,1.0,-392.129,1.0
96.912,-404.251015227,6.31324e-07,219.290726954,-403.333,0.0428508,0.8,1.86315,500,1,2182.10912722,0.002,-404.251015227,2182.10912722,0.000320365,178.237786973,100,2.28008,7.23544e-06,500.0,-404.251015227,1.0149,-384.222,21.7446
41.688,-394.476802359,0.01,500.0,-421.727,0.01,0.8,,500,2,1755.44783183,0.01,-394.476802359,1755.44783183,1.0,100.0,100,1.0,3.50449e-18,500.0,-394.476802359,1.0,-394.477,1.0
41.0428,-391.631816225,0.005,500.0,-412.552,0.005,0.8,,500,2,1643.51478719,0.005,-391.631816225,1643.51478719,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-391.631816225,1.0,-393.054,1.0
41.1044,-395.754474907,0.00333333,500.0,-410.599,0.00333333,0.8,,500,2,1711.94659111,0.00333333,-395.754474907,1711.94659111,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-395.754474907,1.0,-393.954,1.0
40.934,-401.453689276,0.0025,500.0,-410.244,0.0025,0.8,,500,2,1607.55063215,0.0025,-401.453689276,1607.55063215,1.0,400.0,100,1.0,5.4346e-20,500.0,-401.453689276,1.0,-395.829,1.0
46.0436,-390.462223556,6.76122e-06,322.56160257,-404.717,0.00742641,0.8,0.556513,500,1,1817.71949138,0.002,-390.462223556,1817.71949138,0.00334479,319.008256821,100,1.55009,2.27398e-06,500.0,-390.462223556,0.989405,-388.665,3.67386
43.8154,-398.276625874,0.01,500.0,-427.798,0.01,0.8,,500,2,1939.18332645,0.01,-398.276625874,1939.18332645,1.0,100.0,100,1.0,3.50449e-18,500.0,-398.276625874,1.0,-398.277,1.0
42.6594,-397.136870988,0.005,500.0,-418.582,0.005,0.8,,500,2,1736.56542813,0.005,-397.136870988,1736.56542813,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-397.136870988,1.0,-397.707,1.0
42.1441,-391.550507939,0.00333333,500.0,-412.699,0.00333333,0.8,,500,2,1680.26009945,0.00333333,-391.550507939,1680.26009945,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-391.550507939,1.0,-395.655,1.0
41.7361,-392.353835102,0.0025,500.0,-409.59,0.0025,0.8,,500,2,1647.56310301,0.0025,-392.353835102,1647.56310301,1.0,400.0,100,1.0,5.4346e-20,500.0,-392.353835102,1.0,-394.829,1.0
47.5454,-400.03097051,4.79511e-05,362.287921666,-407.436,0.00925372,0.8,0.343056,500,1,1906.23519577,0.002,-400.03097051,1906.23519577,0.0226079,360.999047815,100,1.38012,1.54326e-06,500.0,-400.03097051,0.942959,-391.926,4.36294
35.4863,-392.561296456,0.01,500.0,-418.012,0.01,0.8,,500,2,1271.99777198,0.01,-392.561296456,1271.99777198,1.0,100.0,100,1.0,3.50449e-18,500.0,-392.561296456,1.0,-392.561,1.0
36.1878,-390.123237837,0.005,500.0,-409.339,0.005,0.8,,500,2,1370.57506929,0.005,-390.123237837,1370.57506929,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-390.123237837,1.0,-391.342,1.0
37.1099,-393.92123111,0.00333333,500.0,-406.896,0.00333333,0.8,,500,2,1523.11393276,0.00333333,-393.92123111,1523.11393276,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-393.92123111,1.0,-392.202,1.0
36.8631,-390.105864571,0.0025,500.0,-404.403,0.0025,0.8,,500,2,1313.96934421,0.0025,-390.105864571,1313.96934421,1.0,400.0,100,1.0,5.4346e-20,500.0,-390.105864571,1.0,-391.678,1.0
40.2881,-393.223827098,1.29979e-05,397.556936615,-402.024,0.0114919,0.8,0.32458,500,1,1801.3005004,0.002,-393.223827098,1801.3005004,0.00652659,378.445574615,100,1.25768,1.28735e-06,500.0,-393.223827098,1.00425,-389.14,5.77039
44.0475,-389.396784461,0.01,500.0,-416.753,0.01,0.8,,500,2,1959.78237669,0.01,-389.396784461,1959.78237669,1.0,100.0,100,1.0,3.50449e-18,500.0,-389.396784461,1.0,-389.397,1.0
41.345,-390.880555652,0.005,500.0,-409.559,0.005,0.8,,500,2,1492.45774776,0.005,-390.880555652,1492.45774776,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-390.880555652,1.0,-390.139,1.0
41.5479,-389.732351493,0.00333333,500.0,-405.86,0.00333333,0.8,,500,2,1777.52485724,0.00333333,-389.732351493,1777.52485724,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-389.732351493,1.0,-390.003,1.0
40.5647,-391.367008211,0.0025,500.0,-404.077,0.0025,0.8,,500,2,1416.06073848,0.0025,-391.367008211,1416.06073848,1.0,400.0,100,1.0,5.4346e-20,500.0,-391.367008211,1.0,-390.344,1.0
72.3636,-392.626378011,,64.2392268179,-399.55,0.652068,0.8,394.689,500,1,1586.12997198,0.002,-392.626378011,1586.12997198,,2.0708828275,100,7.78341,0.000963699,500.0,-392.626378011,1.27993,-365.283,417.301
45.5328,-392.37383004,0.01,500.0,-417.977,0.01,0.8,,500,2,2094.18030057,0.01,-392.37383004,2094.18030057,1.0,100.0,100,1.0,3.50449e-18,500.0,-392.37383004,1.0,-392.374,1.0
42.3322,-394.817026631,0.005,500.0,-412.391,0.005,0.8,,500,2,1523.0461072,0.005,-394.817026631,1523.0461072,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-394.817026631,1.0,-393.595,1.0
40.8025,-393.666346125,0.00333333,500.0,-408.966,0.00333333,0.8,,500,2,1424.72879373,0.00333333,-393.666346125,1424.72879373,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-393.666346125,1.0,-393.619,1.0
41.3925,-394.491478581,0.0025,500.0,-407.128,0.0025,0.8,,500,2,1877.04725381,0.0025,-394.491478581,1877.04725381,1.0,400.0,100,1.0,5.4346e-20,500.0,-394.491478581,1.0,-393.837,1.0
45.1964,-394.187737043,0.000132918,380.307656932,-404.186,0.00824249,0.8,0.274123,500,1,1667.65024198,0.002,-394.187737043,1667.65024198,0.0649417,388.649089574,100,1.31473,1.14833e-06,500.0,-394.187737043,0.97717,-390.421,4.02716
35.4225,-390.036178898,0.01,500.0,-415.149,0.01,0.8,,500,2,1267.42901529,0.01,-390.036178898,1267.42901529,1.0,100.0,100,1.0,3.50449e-18,500.0,-390.036178898,1.0,-390.036,1.0
40.543,-396.906741902,0.005,500.0,-414.703,0.005,0.8,,500,2,2029.41311243,0.005,-396.906741902,2029.41311243,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-396.906741902,1.0,-393.471,1.0
39.4269,-390.034472505,0.00333333,500.0,-409.661,0.00333333,0.8,,500,2,1381.9008292,0.00333333,-390.034472505,1381.9008292,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-390.034472505,1.0,-392.326,1.0
39.8981,-387.761638179,0.0025,500.0,-406.198,0.0025,0.8,,500,2,1705.44577412,0.0025,-387.761638179,1705.44577412,1.0,400.0,100,1.0,5.4346e-20,500.0,-387.761638179,1.0,-391.185,1.0
46.2525,-395.913948821,0.000444532,385.821490006,-403.61,0.00837907,0.8,0.373591,500,1,2055.79369884,0.002,-395.913948821,2055.79369884,0.236785,376.35770951,100,1.29594,1.31673e-06,500.0,-395.913948821,1.06532,-388.324,4.4632
39.1611,-393.283202422,0.01,500.0,-418.539,0.01,0.8,,500,2,1549.08069521,0.01,-393.283202422,1549.08069521,1.0,100.0,100,1.0,3.50449e-18,500.0,-393.283202422,1.0,-393.283,1.0
42.1823,-400.168360108,0.005,500.0,-415.898,0.005,0.8,,500,2,2021.61226167,0.005,-400.168360108,2021.61226167,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-400.168360108,1.0,-396.726,1.0
42.7589,-396.358097363,0.00333333,500.0,-412.296,0.00333333,0.8,,500,2,1945.65409831,0.00333333,-396.358097363,1945.65409831,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-396.358097363,1.0,-396.603,1.0
42.7755,-391.861170338,0.0025,500.0,-409.008,0.0025,0.8,,500,2,1835.4866195,0.0025,-391.861170338,1835.4866195,1.0,400.0,100,1.0,5.4346e-20,500.0,-391.861170338,1.0,-395.418,1.0
44.4848,-392.434004222,8.57505e-05,376.331791837,-406.264,0.00543501,0.8,0.317832,500,1,1207.1017333,0.002,-392.434004222,1207.1017333,0.0439544,384.079647483,100,1.32861,1.20967e-06,500.0,-392.434004222,1.02517,-391.812,2.7859
36.0713,-381.974669113,0.01,500.0,-408.254,0.01,0.8,,500,2,1314.27846744,0.01,-381.974669113,1314.27846744,1.0,100.0,100,1.0,3.50449e-18,500.0,-381.974669113,1.0,-381.975,1.0
39.841,-392.761060671,0.005,500.0,-405.95,0.005,0.8,,500,2,1833.63060566,0.005,-392.761060671,1833.63060566,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-392.761060671,1.0,-387.368,1.0
42.8912,-393.911484362,0.00333333,500.0,-406.343,0.00333333,0.8,,500,2,2339.20115296,0.00333333,-393.911484362,2339.20115296,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-393.911484362,1.0,-389.549,1.0
42.3297,-389.352719933,0.0025,500.0,-404.044,0.0025,0.8,,500,2,1664.86359649,0.0025,-389.352719933,1664.86359649,1.0,400.0,100,1.0,5.4346e-20,500.0,-389.352719933,1.0,-389.5,1.0
47.9003,-397.975600473,0.00025478,386.628383951,-402.734,0.0114198,0.8,0.375951,500,1,1983.6068714,0.002,-397.975600473,1983.6068714,0.130131,367.765720888,100,1.29323,1.44112e-06,500.0,-397.975600473,1.02152,-387.941,5.83273
36.399,-389.152572485,0.01,500.0,-413.849,0.01,0.8,,500,2,1338.27018799,0.01,-389.152572485,1338.27018799,1.0,100.0,100,1.0,3.50449e-18,500.0,-389.152572485,1.0,-389.153,1.0
37.0505,-388.634920217,0.005,500.0,-406.357,0.005,0.8,,500,2,1434.80957277,0.005,-388.634920217,1434.80957277,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-388.634920217,1.0,-388.894,1.0
39.2382,-399.837681312,0.00333333,500.0,-409.084,0.00333333,0.8,,500,2,1811.70670088,0.00333333,-399.837681312,1811.70670088,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-399.837681312,1.0,-392.542,1.0
41.4014,-400.667069858,0.0025,500.0,-408.974,0.0025,0.8,,500,2,2209.96153352,0.0025,-400.667069858,2209.96153352,1.0,400.0,100,1.0,5.4346e-20,500.0,-400.667069858,1.0,-394.573,1.0
44.5192,-388.816313089,0.000107375,415.502529934,-405.186,0.00422629,0.8,0.214788,500,1,1783.50680851,0.002,-388.816313089,1783.50680851,0.0549073,414.958309433,100,1.20336,8.21405e-07,500.0,-388.816313089,1.02272,-391.056,2.16115
41.0743,-394.825923289,0.01,500.0,-422.737,0.01,0.8,,500,2,1704.13782467,0.01,-394.825923289,1704.13782467,1.0,100.0,100,1.0,3.50449e-18,500.0,-394.825923289,1.0,-394.826,1.0
39.6578,-393.133075146,0.005,500.0,-413.716,0.005,0.8,,500,2,1471.66722054,0.005,-393.133075146,1471.66722054,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-393.133075146,1.0,-393.979,1.0
42.2131,-398.888810601,0.00333333,500.0,-413.879,0.00333333,0.8,,500,2,2206.34414803,0.00333333,-398.888810601,2206.34414803,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-398.888810601,1.0,-395.616,1.0
41.8552,-394.780909993,0.0025,500.0,-411.224,0.0025,0.8,,500,2,1677.85064444,0.0025,-394.780909993,1677.85064444,1.0,400.0,100,1.0,5.4346e-20,500.0,-394.780909993,1.0,-395.407,1.0
43.4514,-393.619821208,0.000189612,389.583511167,-407.352,0.00723181,0.8,0.310255,500,1,1785.36372057,0.002,-393.619821208,1785.36372057,0.0921325,376.544476435,100,1.28342,1.31409e-06,500.0,-393.619821208,0.971802,-391.326,3.51394
41.7651,-398.337561943,0.01,500.0,-427.447,0.01,0.8,,500,2,1761.93956799,0.01,-398.337561943,1761.93956799,1.0,100.0,100,1.0,3.50449e-18,500.0,-398.337561943,1.0,-398.338,1.0
40.6862,-396.434540443,0.005,500.0,-417.969,0.005,0.8,,500,2,1580.41179543,0.005,-396.434540443,1580.41179543,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-396.434540443,1.0,-397.386,1.0
40.6431,-393.43489156,0.00333333,500.0,-412.875,0.00333333,0.8,,500,2,1650.95404115,0.00333333,-393.43489156,1650.95404115,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-393.43489156,1.0,-396.069,1.0
40.0319,-396.906273512,0.0025,500.0,-410.833,0.0025,0.8,,500,2,1468.77346943,0.0025,-396.906273512,1468.77346943,1.0,400.0,100,1.0,5.4346e-20,500.0,-396.906273512,1.0,-396.278,1.0
358.01,-392.839950635,7.88079e-06,112.71007727,-398.352,0.336627,0.8,162.494,500,1,1608.13245759,0.002,-392.839950635,1608.13245759,0.0066123,8.53399581921,100,4.43616,0.000230818,500.0,-392.839950635,1.67808,-370.933,282.444
31.3027,-390.500642506,0.01,500.0,-414.458,0.01,0.8,,500,2,989.759648506,0.01,-390.500642506,989.759648506,1.0,100.0,100,1.0,3.50449e-18,500.0,-390.500642506,1.0,-390.501,1.0
36.6179,-395.486494782,0.005,500.0,-411.274,0.005,0.8,,500,2,1706.51602627,0.005,-395.486494782,1706.51602627,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-395.486494782,1.0,-392.994,1.0
38.4324,-389.218997863,0.00333333,500.0,-407.993,0.00333333,0.8,,500,2,1757.47328889,0.00333333,-389.218997863,1757.47328889,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-389.218997863,1.0,-391.735,1.0
38.4987,-392.476045559,0.0025,500.0,-406.0,0.0025,0.8,,500,2,1512.18058468,0.0025,-392.476045559,1512.18058468,1.0,400.0,100,1.0,5.4346e-20,500.0,-392.476045559,1.0,-391.921,1.0
40.6358,-394.230725448,0.000156631,403.714753559,-403.485,0.00825138,0.8,0.200604,500,1,1601.73258022,0.002,-394.230725448,1601.73258022,0.0786708,417.223737502,100,1.2385,7.95182e-07,500.0,-394.230725448,1.00454,-389.47,4.14441
36.714,-389.993208346,0.01,500.0,-414.526,0.01,0.8,,500,2,1361.53216941,0.01,-389.993208346,1361.53216941,1.0,100.0,100,1.0,3.50449e-18,500.0,-389.993208346,1.0,-389.993,1.0
38.4862,-395.823146536,0.005,500.0,-411.559,0.005,0.8,,500,2,1613.60270995,0.005,-395.823146536,1613.60270995,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-395.823146536,1.0,-392.908,1.0
39.2594,-390.618304512,0.00333333,500.0,-407.373,0.00333333,0.8,,500,2,1674.77696451,0.00333333,-390.618304512,1674.77696451,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-390.618304512,1.0,-392.145,1.0
39.7267,-387.761375196,0.0025,500.0,-404.237,0.0025,0.8,,500,2,1691.4313154,0.0025,-387.761375196,1691.4313154,1.0,400.0,100,1.0,5.4346e-20,500.0,-387.761375196,1.0,-391.049,1.0
49.0081,-399.370987542,1.16282e-05,338.676344647,-402.849,0.00779186,0.8,0.462768,500,1,1910.86073864,0.002,-399.370987542,1910.86073864,0.00580662,341.755189313,100,1.47634,1.85585e-06,500.0,-399.370987542,0.998711,-388.517,3.89091
35.5696,-396.882489436,0.01,500.0,-421.942,0.01,0.8,,500,2,1277.97883724,0.01,-396.882489436,1277.97883724,1.0,100.0,100,1.0,3.50449e-18,500.0,-396.882489436,1.0,-396.882,1.0
37.4376,-389.183002525,0.005,500.0,-410.985,0.005,0.8,,500,2,1523.53612413,0.005,-389.183002525,1523.53612413,1.0,200.000000102,100,1.0,2.1793e-19,500.0,-389.183002525,1.0,-393.033,1.0
39.3485,-394.194576355,0.00333333,500.0,-408.714,0.00333333,0.8,,500,2,1859.47723558,0.00333333,-394.194576355,1859.47723558,1.0,299.999969474,100,1.0,5.43914e-20,500.0,-394.194576355,1.0,-393.42,1.0
