AvgEpLen,MinVanillaIw,eRenyi2,ESSClassic,AvgDiscRet,VarVanillaIw,AvgNormIw,VarDiscRet,Bound,ESSRenyi,MaxVanillaIw,BatchSize,VarJ,AvgVanillaIw,MaxNormIw,VarNormIw,VarRet,J,MinNormIw,AvgRet
200.0,1.0,nan,100.0,1.403321903126198e-15,,0.009999998,65.7991947639142,-1.4958808,nan,1.0,100,8.07101,1.0,0.01,3.5044917e-18,65.7991947639142,2.9802322e-08,0.01,-9.165317868518061
200.0,1.0,nan,100.0,9.769962616701378e-16,,0.009999998,67.65778424894683,-1.5096065,nan,1.0,100,8.184204,1.0,0.01,3.5044917e-18,67.65778424894683,,0.01,-8.329881481836711
200.0,1.0,nan,100.0,-7.993605777301127e-16,,0.009999998,78.61782455822335,-1.3608936,nan,1.0,100,8.822224,1.0,0.01,3.5044917e-18,78.61782455822335,8.940697e-08,0.01,-10.817087375416282
200.0,1.0,nan,100.0,-6.572520305780927e-16,,0.009999998,55.28544127438527,-1.609664,nan,1.0,100,7.3981476,1.0,0.01,3.5044917e-18,55.28544127438526,,0.01,-7.877536800352294
200.0,1.0,nan,100.0,1.0658141036401502e-15,,0.009999998,57.764250671748265,-1.4707813,nan,1.0,100,7.5621824,1.0,0.01,3.5044917e-18,57.764250671748265,5.2154064e-08,0.01,-8.244402841113978
200.0,1.0,nan,100.0,2.486899575160351e-16,,0.009999998,68.40866251456772,-1.4405333,nan,1.0,100,8.229494,1.0,0.01,3.5044917e-18,68.40866251456772,-5.9604645e-08,0.01,-8.916562611205489
200.0,1.0,nan,100.0,-3.552713678800501e-17,,0.009999998,73.05477514200719,-1.4153041,nan,1.0,100,8.504365,1.0,0.01,3.5044917e-18,73.05477514200719,2.9802322e-08,0.01,-10.20251926507732
200.0,1.0,nan,100.0,-2.1316282072803005e-16,,0.009999998,64.84447367337435,-1.4432604,nan,1.0,100,8.012242,1.0,0.01,3.5044917e-18,64.84447367337435,-2.9802322e-08,0.01,-9.785006161752246
200.0,1.0,nan,100.0,1.2434497875801752e-15,,0.009999998,59.4340163249941,-1.3959334,nan,1.0,100,7.6707025,1.0,0.01,3.5044917e-18,59.4340163249941,5.9604645e-08,0.01,-9.262943234384357
200.0,1.0,nan,100.0,-4.7961634663806766e-15,,0.009999998,71.12059430794979,-1.3753246,nan,1.0,100,8.391029,1.0,0.01,3.5044917e-18,71.12059430794979,,0.01,-10.549884025900466
200.0,1.0,nan,100.0,1.4743761767022078e-15,,0.009999998,60.89051532769733,-1.5505617,nan,1.0,100,7.764123,1.0,0.01,3.5044917e-18,60.89051532769735,8.940697e-08,0.01,-8.421014621288345
200.0,1.0,nan,100.0,3.4638958368304885e-16,,0.009999998,53.78317681689735,-1.5914747,nan,1.0,100,7.296941,1.0,0.01,3.5044917e-18,53.78317681689735,-8.195639e-08,0.01,-6.946028008741856
200.0,1.0,nan,100.0,7.283063041541026e-16,,0.009999998,57.83058147497705,-1.6057887,nan,1.0,100,7.566523,1.0,0.01,3.5044917e-18,57.83058147497705,7.4505806e-08,0.01,-7.92165840414291
200.0,1.0,nan,100.0,-1.5099033134902129e-15,,0.009999998,58.64759256684579,-1.4535537,nan,1.0,100,7.6197844,1.0,0.01,3.5044917e-18,58.64759256684579,1.5646219e-07,0.01,-9.46568947735094
200.0,1.0,nan,100.0,-4.796163466380677e-16,,0.009999998,65.20508392074852,-1.4789509,nan,1.0,100,8.034491,1.0,0.01,3.5044917e-18,65.20508392074852,8.940697e-08,0.01,-9.356408574682842
