SamplesThisIter,Bound,AvgRet,ESSRenyi,renyi2,delta,MinNormIw,AvgDiscRet,MaxVanillaIw,VarRet,MaxNormIw,AvgNormIw,IterType,VarJ,BatchSize,VanillaAvgRet,VarDiscRet,EpsThisIter,AvgEpLen,VarNormIw,AvgVanillaIw,VarVanillaIw,MinVanillaIw,J,ESSClassic
50000,4381.56,2803.54365612,nan,nan,0.5,,2803.54365612,613118.0,3269626.25038,0.091036,3.1211e-05,1,18241.7,100,2803.54365612,3269626.25038,178,280.898876404,2.59674e-06,210.203,1.17785e+08,,753341.0,10.0001600458
50000,4398.78,2654.01044289,nan,nan,0.5,,2654.01044289,3.12781e+06,4260698.74862,0.0829874,2.95508e-05,1,19475.7,100,2654.01044289,4260698.74862,188,265.957446809,2.44137e-06,1113.78,3.46809e+09,,752123.0,12.0000040727
50000,4232.75,2935.96200462,nan,nan,0.5,,2935.96200462,18666.0,3340740.11941,0.0507398,3.26797e-05,1,19732.3,100,2935.96200462,3340740.11941,170,294.117647059,1.13101e-06,12.0222,153064.0,,732028.0,10.0119876013
50000,nan,3420.20529773,nan,nan,0.5,nan,3420.20529773,nan,2847601.17152,nan,nan,1,nan,100,3420.20529773,2847601.17152,146,342.465753425,nan,nan,nan,nan,nan,nan
50000,nan,3566.63513842,nan,nan,0.5,nan,3566.63513842,nan,3205750.39608,nan,nan,1,nan,100,3566.63513842,3205750.39608,140,357.142857143,nan,nan,nan,nan,nan,nan
50000,nan,3120.83322176,nan,nan,0.5,nan,3120.83322176,nan,4479202.44441,nan,nan,1,nan,100,3120.83322176,4479202.44441,160,312.5,nan,nan,nan,nan,nan,nan
50000,nan,2741.1494779,nan,nan,0.5,nan,2741.1494779,nan,3385722.86821,nan,nan,1,nan,100,2741.1494779,3385722.86821,182,274.725274725,nan,nan,nan,nan,nan,nan
50000,nan,2245.90509931,nan,nan,0.5,nan,2245.90509931,nan,3473813.87807,nan,nan,1,nan,100,2245.90509931,3473813.87807,222,225.225225225,nan,nan,nan,nan,nan,nan
50000,nan,3673.3358552,nan,nan,0.5,nan,3673.3358552,nan,3524957.31033,nan,nan,1,nan,100,3673.3358552,3524957.31033,136,367.647058824,nan,nan,nan,nan,nan,nan
50000,nan,3784.20193293,nan,nan,0.5,nan,3784.20193293,nan,2129314.66353,nan,nan,1,nan,100,3784.20193293,2129314.66353,132,378.787878788,nan,nan,nan,nan,nan,nan
50000,nan,2544.65496511,nan,nan,0.5,nan,2544.65496511,nan,3545318.28685,nan,nan,1,nan,100,2544.65496511,3545318.28685,196,255.102040816,nan,nan,nan,nan,nan,nan
50000,nan,3516.99680479,nan,nan,0.5,nan,3516.99680479,nan,3804187.38444,nan,nan,1,nan,100,3516.99680479,3804187.38444,142,352.112676056,nan,nan,nan,nan,nan,nan
50000,nan,4462.61464801,nan,nan,0.5,nan,4462.61464801,nan,1926055.98158,nan,nan,1,nan,100,4462.61464801,1926055.98158,112,446.428571429,nan,nan,nan,nan,nan,nan
50000,nan,2971.13309286,nan,nan,0.5,nan,2971.13309286,nan,3954341.74637,nan,nan,1,nan,100,2971.13309286,3954341.74637,168,297.619047619,nan,nan,nan,nan,nan,nan
50000,nan,3784.02538955,nan,nan,0.5,nan,3784.02538955,nan,2777418.13186,nan,nan,1,nan,100,3784.02538955,2777418.13186,132,378.787878788,nan,nan,nan,nan,nan,nan
50000,nan,2802.9659608,nan,nan,0.5,nan,2802.9659608,nan,3464060.35771,nan,nan,1,nan,100,2802.9659608,3464060.35771,178,280.898876404,nan,nan,nan,nan,nan,nan
50000,nan,2901.68552678,nan,nan,0.5,nan,2901.68552678,nan,3517568.75005,nan,nan,1,nan,100,2901.68552678,3517568.75005,172,290.697674419,nan,nan,nan,nan,nan,nan
50000,nan,3468.70483386,nan,nan,0.5,nan,3468.70483386,nan,3150795.27726,nan,nan,1,nan,100,3468.70483386,3150795.27726,144,347.222222222,nan,nan,nan,nan,nan,nan
50000,nan,3242.13916884,nan,nan,0.5,nan,3242.13916884,nan,3410903.60099,nan,nan,1,nan,100,3242.13916884,3410903.60099,154,324.675324675,nan,nan,nan,nan,nan,nan
50000,nan,3727.56000052,nan,nan,0.5,nan,3727.56000052,nan,2668860.58535,nan,nan,1,nan,100,3727.56000052,2668860.58535,134,373.134328358,nan,nan,nan,nan,nan,nan
50000,nan,2469.34910792,nan,nan,0.5,nan,2469.34910792,nan,4169653.15193,nan,nan,1,nan,100,2469.34910792,4169653.15193,202,247.524752475,nan,nan,nan,nan,nan,nan
50000,nan,2654.51033356,nan,nan,0.5,nan,2654.51033356,nan,4318569.92763,nan,nan,1,nan,100,2654.51033356,4318569.92763,188,265.957446809,nan,nan,nan,nan,nan,nan
50000,nan,3242.8062241,nan,nan,0.5,nan,3242.8062241,nan,4087527.98133,nan,nan,1,nan,100,3242.8062241,4087527.98133,154,324.675324675,nan,nan,nan,nan,nan,nan
50000,nan,3043.84618483,nan,nan,0.5,nan,3043.84618483,nan,4238023.70951,nan,nan,1,nan,100,3043.84618483,4238023.70951,164,304.87804878,nan,nan,nan,nan,nan,nan
50000,nan,2059.03178522,nan,nan,0.5,nan,2059.03178522,nan,3368268.64763,nan,nan,1,nan,100,2059.03178522,3368268.64763,242,206.611570248,nan,nan,nan,nan,nan,nan
50000,nan,2397.24082819,nan,nan,0.5,nan,2397.24082819,nan,3816128.88399,nan,nan,1,nan,100,2397.24082819,3816128.88399,208,240.384615385,nan,nan,nan,nan,nan,nan
50000,nan,3727.55378541,nan,nan,0.5,nan,3727.55378541,nan,2559985.46896,nan,nan,1,nan,100,3727.55378541,2559985.46896,134,373.134328358,nan,nan,nan,nan,nan,nan
50000,nan,2653.34601038,nan,nan,0.5,nan,2653.34601038,nan,3520253.92223,nan,nan,1,nan,100,2653.34601038,3520253.92223,188,265.957446809,nan,nan,nan,nan,nan,nan
50000,nan,3783.12272181,nan,nan,0.5,nan,3783.12272181,nan,2322392.83579,nan,nan,1,nan,100,3783.12272181,2322392.83579,132,378.787878788,nan,nan,nan,nan,nan,nan
50000,nan,3421.05588963,nan,nan,0.5,nan,3421.05588963,nan,4226762.42276,nan,nan,1,nan,100,3421.05588963,4226762.42276,146,342.465753425,nan,nan,nan,nan,nan,nan
50000,nan,2971.72944969,nan,nan,0.5,nan,2971.72944969,nan,4054834.6243,nan,nan,1,nan,100,2971.72944969,4054834.6243,168,297.619047619,nan,nan,nan,nan,nan,nan
50000,nan,3374.68132101,nan,nan,0.5,nan,3374.68132101,nan,4178402.95085,nan,nan,1,nan,100,3374.68132101,4178402.95085,148,337.837837838,nan,nan,nan,nan,nan,nan
50000,nan,3081.55951482,nan,nan,0.5,nan,3081.55951482,nan,3418576.70339,nan,nan,1,nan,100,3081.55951482,3418576.70339,162,308.641975309,nan,nan,nan,nan,nan,nan
50000,nan,2971.04145876,nan,nan,0.5,nan,2971.04145876,nan,3488887.89129,nan,nan,1,nan,100,2971.04145876,3488887.89129,168,297.619047619,nan,nan,nan,nan,nan,nan
50000,nan,3727.55987833,nan,nan,0.5,nan,3727.55987833,nan,2164758.24094,nan,nan,1,nan,100,3727.55987833,2164758.24094,134,373.134328358,nan,nan,nan,nan,nan,nan
50000,nan,2971.02477305,nan,nan,0.5,nan,2971.02477305,nan,3447518.08826,nan,nan,1,nan,100,2971.02477305,3447518.08826,168,297.619047619,nan,nan,nan,nan,nan,nan
50000,nan,3201.08557102,nan,nan,0.5,nan,3201.08557102,nan,4211036.59083,nan,nan,1,nan,100,3201.08557102,4211036.59083,156,320.512820513,nan,nan,nan,nan,nan,nan
50000,nan,2518.85580952,nan,nan,0.5,nan,2518.85580952,nan,2730662.91859,nan,nan,1,nan,100,2518.85580952,2730662.91859,198,252.525252525,nan,nan,nan,nan,nan,nan
50000,nan,3727.38825354,nan,nan,0.5,nan,3727.38825354,nan,2270390.25737,nan,nan,1,nan,100,3727.38825354,2270390.25737,134,373.134328358,nan,nan,nan,nan,nan,nan
50000,nan,3421.05085494,nan,nan,0.5,nan,3421.05085494,nan,3128644.77087,nan,nan,1,nan,100,3421.05085494,3128644.77087,146,342.465753425,nan,nan,nan,nan,nan,nan
50000,nan,3374.6731068,nan,nan,0.5,nan,3374.6731068,nan,4492196.01801,nan,nan,1,nan,100,3374.6731068,4492196.01801,148,337.837837838,nan,nan,nan,nan,nan,nan
50000,nan,3200.30610272,nan,nan,0.5,nan,3200.30610272,nan,3170360.42949,nan,nan,1,nan,100,3200.30610272,3170360.42949,156,320.512820513,nan,nan,nan,nan,nan,nan
50000,nan,2204.46583475,nan,nan,0.5,nan,2204.46583475,nan,3410889.44292,nan,nan,1,nan,100,2204.46583475,3410889.44292,226,221.238938053,nan,nan,nan,nan,nan,nan
50000,nan,3467.88089381,nan,nan,0.5,nan,3467.88089381,nan,2961338.84113,nan,nan,1,nan,100,3467.88089381,2961338.84113,144,347.222222222,nan,nan,nan,nan,nan,nan
50000,nan,3517.00176607,nan,nan,0.5,nan,3517.00176607,nan,3274838.47003,nan,nan,1,nan,100,3517.00176607,3274838.47003,142,352.112676056,nan,nan,nan,nan,nan,nan
50000,nan,2468.85655549,nan,nan,0.5,nan,2468.85655549,nan,4065783.60302,nan,nan,1,nan,100,2468.85655549,4065783.60302,202,247.524752475,nan,nan,nan,nan,nan,nan
50000,nan,3006.94589433,nan,nan,0.5,nan,3006.94589433,nan,3043116.87627,nan,nan,1,nan,100,3006.94589433,3043116.87627,166,301.204819277,nan,nan,nan,nan,nan,nan
50000,nan,3420.35871082,nan,nan,0.5,nan,3420.35871082,nan,3417628.51034,nan,nan,1,nan,100,3420.35871082,3417628.51034,146,342.465753425,nan,nan,nan,nan,nan,nan
50000,nan,3242.7989769,nan,nan,0.5,nan,3242.7989769,nan,3395367.50807,nan,nan,1,nan,100,3242.7989769,3395367.50807,154,324.675324675,nan,nan,nan,nan,nan,nan
50000,nan,3673.33932752,nan,nan,0.5,nan,3673.33932752,nan,3332342.14488,nan,nan,1,nan,100,3673.33932752,3332342.14488,136,367.647058824,nan,nan,nan,nan,nan,nan
50000,nan,3006.32424203,nan,nan,0.5,nan,3006.32424203,nan,3118969.36352,nan,nan,1,nan,100,3006.32424203,3118969.36352,166,301.204819277,nan,nan,nan,nan,nan,nan
50000,nan,3159.70625067,nan,nan,0.5,nan,3159.70625067,nan,3781188.91738,nan,nan,1,nan,100,3159.70625067,3781188.91738,158,316.455696203,nan,nan,nan,nan,nan,nan
50000,nan,2803.54301845,nan,nan,0.5,nan,2803.54301845,nan,3442440.01434,nan,nan,1,nan,100,2803.54301845,3442440.01434,178,280.898876404,nan,nan,nan,nan,nan,nan
50000,nan,3201.10860079,nan,nan,0.5,nan,3201.10860079,nan,3690821.54258,nan,nan,1,nan,100,3201.10860079,3690821.54258,156,320.512820513,nan,nan,nan,nan,nan,nan
50000,nan,4096.00631315,nan,nan,0.5,nan,4096.00631315,nan,1880826.6171,nan,nan,1,nan,100,4096.00631315,1880826.6171,122,409.836065574,nan,nan,nan,nan,nan,nan
50000,nan,2224.77219741,nan,nan,0.5,nan,2224.77219741,nan,2652676.82587,nan,nan,1,nan,100,2224.77219741,2652676.82587,224,223.214285714,nan,nan,nan,nan,nan,nan
50000,nan,2186.54807879,nan,nan,0.5,nan,2186.54807879,nan,3931211.6522,nan,nan,1,nan,100,2186.54807879,3931211.6522,228,219.298245614,nan,nan,nan,nan,nan,nan
50000,nan,2493.63797565,nan,nan,0.5,nan,2493.63797565,nan,4330631.17887,nan,nan,1,nan,100,2493.63797565,4330631.17887,200,250.0,nan,nan,nan,nan,nan,nan
50000,nan,2772.28144234,nan,nan,0.5,nan,2772.28144234,nan,3175684.02565,nan,nan,1,nan,100,2772.28144234,3175684.02565,180,277.777777778,nan,nan,nan,nan,nan,nan
50000,nan,2935.94936806,nan,nan,0.5,nan,2935.94936806,nan,4044658.19595,nan,nan,1,nan,100,2935.94936806,4044658.19595,170,294.117647059,nan,nan,nan,nan,nan,nan
50000,nan,2900.9897955,nan,nan,0.5,nan,2900.9897955,nan,3667630.56194,nan,nan,1,nan,100,2900.9897955,3667630.56194,172,290.697674419,nan,nan,nan,nan,nan,nan
50000,nan,3784.94962879,nan,nan,0.5,nan,3784.94962879,nan,3037320.865,nan,nan,1,nan,100,3784.94962879,3037320.865,132,378.787878788,nan,nan,nan,nan,nan,nan
50000,nan,3201.10534002,nan,nan,0.5,nan,3201.10534002,nan,3795725.74806,nan,nan,1,nan,100,3201.10534002,3795725.74806,156,320.512820513,nan,nan,nan,nan,nan,nan
50000,nan,3673.3213385,nan,nan,0.5,nan,3673.3213385,nan,3421441.67786,nan,nan,1,nan,100,3673.3213385,3421441.67786,136,367.647058824,nan,nan,nan,nan,nan,nan
50000,nan,3043.10844093,nan,nan,0.5,nan,3043.10844093,nan,4108170.88921,nan,nan,1,nan,100,3043.10844093,4108170.88921,164,304.87804878,nan,nan,nan,nan,nan,nan
50000,nan,2224.76212327,nan,nan,0.5,nan,2224.76212327,nan,2456435.07058,nan,nan,1,nan,100,2224.76212327,2456435.07058,224,223.214285714,nan,nan,nan,nan,nan,nan
50000,nan,4096.00744331,nan,nan,0.5,nan,4096.00744331,nan,2846599.61987,nan,nan,1,nan,100,4096.00744331,2846599.61987,122,409.836065574,nan,nan,nan,nan,nan,nan
50000,nan,3043.13437391,nan,nan,0.5,nan,3043.13437391,nan,3212872.36232,nan,nan,1,nan,100,3043.13437391,3212872.36232,164,304.87804878,nan,nan,nan,nan,nan,nan
50000,nan,2901.80112556,nan,nan,0.5,nan,2901.80112556,nan,3311484.35511,nan,nan,1,nan,100,2901.80112556,3311484.35511,172,290.697674419,nan,nan,nan,nan,nan,nan
50000,nan,2572.10276412,nan,nan,0.5,nan,2572.10276412,nan,4219074.89749,nan,nan,1,nan,100,2572.10276412,4219074.89749,194,257.731958763,nan,nan,nan,nan,nan,nan
50000,nan,2653.47265344,nan,nan,0.5,nan,2653.47265344,nan,3827139.2759,nan,nan,1,nan,100,2653.47265344,3827139.2759,188,265.957446809,nan,nan,nan,nan,nan,nan
50000,nan,3007.66502681,nan,nan,0.5,nan,3007.66502681,nan,3755630.41461,nan,nan,1,nan,100,3007.66502681,3755630.41461,166,301.204819277,nan,nan,nan,nan,nan,nan
50000,nan,3421.04500585,nan,nan,0.5,nan,3421.04500585,nan,3395450.89567,nan,nan,1,nan,100,3421.04500585,3395450.89567,146,342.465753425,nan,nan,nan,nan,nan,nan
50000,nan,2653.99767562,nan,nan,0.5,nan,2653.99767562,nan,3916918.96019,nan,nan,1,nan,100,2653.99767562,3916918.96019,188,265.957446809,nan,nan,nan,nan,nan,nan
50000,nan,2971.13612332,nan,nan,0.5,nan,2971.13612332,nan,3403184.136,nan,nan,1,nan,100,2971.13612332,3403184.136,168,297.619047619,nan,nan,nan,nan,nan,nan
50000,nan,2934.66738602,nan,nan,0.5,nan,2934.66738602,nan,2921733.10379,nan,nan,1,nan,100,2934.66738602,2921733.10379,170,294.117647059,nan,nan,nan,nan,nan,nan
50000,nan,3726.66283638,nan,nan,0.5,nan,3726.66283638,nan,2069815.7082,nan,nan,1,nan,100,3726.66283638,2069815.7082,134,373.134328358,nan,nan,nan,nan,nan,nan
50000,nan,2901.09196057,nan,nan,0.5,nan,2901.09196057,nan,3360741.74256,nan,nan,1,nan,100,2901.09196057,3360741.74256,172,290.697674419,nan,nan,nan,nan,nan,nan
50000,nan,3467.86153377,nan,nan,0.5,nan,3467.86153377,nan,4078462.74755,nan,nan,1,nan,100,3467.86153377,4078462.74755,144,347.222222222,nan,nan,nan,nan,nan,nan
50000,nan,4096.02440382,nan,nan,0.5,nan,4096.02440382,nan,2280850.0843,nan,nan,1,nan,100,4096.02440382,2280850.0843,122,409.836065574,nan,nan,nan,nan,nan,nan
50000,nan,2653.89852769,nan,nan,0.5,nan,2653.89852769,nan,4088284.31328,nan,nan,1,nan,100,2653.89852769,4088284.31328,188,265.957446809,nan,nan,nan,nan,nan,nan
50000,nan,3467.87243744,nan,nan,0.5,nan,3467.87243744,nan,3155374.86557,nan,nan,1,nan,100,3467.87243744,3155374.86557,144,347.222222222,nan,nan,nan,nan,nan,nan
50000,nan,2804.21480687,nan,nan,0.5,nan,2804.21480687,nan,4038298.55329,nan,nan,1,nan,100,2804.21480687,4038298.55329,178,280.898876404,nan,nan,nan,nan,nan,nan
50000,nan,2653.33366297,nan,nan,0.5,nan,2653.33366297,nan,3243587.5258,nan,nan,1,nan,100,2653.33366297,3243587.5258,188,265.957446809,nan,nan,nan,nan,nan,nan
50000,nan,4029.78418345,nan,nan,0.5,nan,4029.78418345,nan,2600492.86508,nan,nan,1,nan,100,4029.78418345,2600492.86508,124,403.225806452,nan,nan,nan,nan,nan,nan
50000,nan,3467.87539331,nan,nan,0.5,nan,3467.87539331,nan,2709431.96676,nan,nan,1,nan,100,3467.87539331,2709431.96676,144,347.222222222,nan,nan,nan,nan,nan,nan
50000,nan,2710.6962167,nan,nan,0.5,nan,2710.6962167,nan,2622205.50247,nan,nan,1,nan,100,2710.6962167,2622205.50247,184,271.739130435,nan,nan,nan,nan,nan,nan
50000,nan,2374.32759058,nan,nan,0.5,nan,2374.32759058,nan,4094590.97609,nan,nan,1,nan,100,2374.32759058,4094590.97609,210,238.095238095,nan,nan,nan,nan,nan,nan
50000,nan,3160.47702807,nan,nan,0.5,nan,3160.47702807,nan,3968180.13982,nan,nan,1,nan,100,3160.47702807,3968180.13982,158,316.455696203,nan,nan,nan,nan,nan,nan
50000,nan,2803.54940241,nan,nan,0.5,nan,2803.54940241,nan,4041922.59649,nan,nan,1,nan,100,2803.54940241,4041922.59649,178,280.898876404,nan,nan,nan,nan,nan,nan
50000,nan,3201.10630504,nan,nan,0.5,nan,3201.10630504,nan,3555472.79021,nan,nan,1,nan,100,3201.10630504,3555472.79021,156,320.512820513,nan,nan,nan,nan,nan,nan
50000,nan,2059.05268308,nan,nan,0.5,nan,2059.05268308,nan,3326278.0918,nan,nan,1,nan,100,2059.05268308,3326278.0918,242,206.611570248,nan,nan,nan,nan,nan,nan
50000,nan,2653.32537816,nan,nan,0.5,nan,2653.32537816,nan,4516590.0622,nan,nan,1,nan,100,2653.32537816,4516590.0622,188,265.957446809,nan,nan,nan,nan,nan,nan
50000,nan,4029.79465302,nan,nan,0.5,nan,4029.79465302,nan,3733361.99468,nan,nan,1,nan,100,4029.79465302,3733361.99468,124,403.225806452,nan,nan,nan,nan,nan,nan
50000,nan,3468.01850474,nan,nan,0.5,nan,3468.01850474,nan,2849303.76825,nan,nan,1,nan,100,3468.01850474,2849303.76825,144,347.222222222,nan,nan,nan,nan,nan,nan
50000,nan,3006.90791021,nan,nan,0.5,nan,3006.90791021,nan,3042878.98056,nan,nan,1,nan,100,3006.90791021,3042878.98056,166,301.204819277,nan,nan,nan,nan,nan,nan
50000,nan,2969.58927285,nan,nan,0.5,nan,2969.58927285,nan,3251892.96725,nan,nan,1,nan,100,2969.58927285,3251892.96725,168,297.619047619,nan,nan,nan,nan,nan,nan
50000,nan,2682.51692825,nan,nan,0.5,nan,2682.51692825,nan,4022445.47926,nan,nan,1,nan,100,2682.51692825,4022445.47926,186,268.817204301,nan,nan,nan,nan,nan,nan
50000,nan,3158.94106483,nan,nan,0.5,nan,3158.94106483,nan,3351477.40734,nan,nan,1,nan,100,3158.94106483,3351477.40734,158,316.455696203,nan,nan,nan,nan,nan,nan
50000,nan,2804.2031248,nan,nan,0.5,nan,2804.2031248,nan,4211975.59566,nan,nan,1,nan,100,2804.2031248,4211975.59566,178,280.898876404,nan,nan,nan,nan,nan,nan
50000,nan,2518.92584497,nan,nan,0.5,nan,2518.92584497,nan,3795715.20437,nan,nan,1,nan,100,2518.92584497,3795715.20437,198,252.525252525,nan,nan,nan,nan,nan,nan
50000,nan,2626.47652318,nan,nan,0.5,nan,2626.47652318,nan,4491465.57375,nan,nan,1,nan,100,2626.47652318,4491465.57375,190,263.157894737,nan,nan,nan,nan,nan,nan
50000,nan,2598.39303538,nan,nan,0.5,nan,2598.39303538,nan,4160604.36796,nan,nan,1,nan,100,2598.39303538,4160604.36796,192,260.416666667,nan,nan,nan,nan,nan,nan
50000,nan,3006.33365347,nan,nan,0.5,nan,3006.33365347,nan,3171900.48332,nan,nan,1,nan,100,3006.33365347,3171900.48332,166,301.204819277,nan,nan,nan,nan,nan,nan
50000,nan,3043.72389105,nan,nan,0.5,nan,3043.72389105,nan,3776701.75419,nan,nan,1,nan,100,3043.72389105,3776701.75419,164,304.87804878,nan,nan,nan,nan,nan,nan
50000,nan,3468.70117423,nan,nan,0.5,nan,3468.70117423,nan,3219253.49051,nan,nan,1,nan,100,3468.70117423,3219253.49051,144,347.222222222,nan,nan,nan,nan,nan,nan
50000,nan,2803.54764172,nan,nan,0.5,nan,2803.54764172,nan,3469296.93063,nan,nan,1,nan,100,2803.54764172,3469296.93063,178,280.898876404,nan,nan,nan,nan,nan,nan
50000,nan,2868.34513555,nan,nan,0.5,nan,2868.34513555,nan,3537435.73502,nan,nan,1,nan,100,2868.34513555,3537435.73502,174,287.356321839,nan,nan,nan,nan,nan,nan
50000,nan,2969.6751953,nan,nan,0.5,nan,2969.6751953,nan,2308644.16536,nan,nan,1,nan,100,2969.6751953,2308644.16536,168,297.619047619,nan,nan,nan,nan,nan,nan
50000,nan,2772.95431104,nan,nan,0.5,nan,2772.95431104,nan,5097542.06761,nan,nan,1,nan,100,2772.95431104,5097542.06761,180,277.777777778,nan,nan,nan,nan,nan,nan
50000,nan,3468.70605617,nan,nan,0.5,nan,3468.70605617,nan,3285856.56456,nan,nan,1,nan,100,3468.70605617,3285856.56456,144,347.222222222,nan,nan,nan,nan,nan,nan
50000,nan,2444.4594955,nan,nan,0.5,nan,2444.4594955,nan,3422985.96733,nan,nan,1,nan,100,2444.4594955,3422985.96733,204,245.098039216,nan,nan,nan,nan,nan,nan
50000,nan,2308.00237825,nan,nan,0.5,nan,2308.00237825,nan,3118921.03438,nan,nan,1,nan,100,2308.00237825,3118921.03438,216,231.481481481,nan,nan,nan,nan,nan,nan
50000,nan,2834.95488488,nan,nan,0.5,nan,2834.95488488,nan,3827101.54119,nan,nan,1,nan,100,2834.95488488,3827101.54119,176,284.090909091,nan,nan,nan,nan,nan,nan
50000,nan,3783.9974104,nan,nan,0.5,nan,3783.9974104,nan,2007877.13759,nan,nan,1,nan,100,3783.9974104,2007877.13759,132,378.787878788,nan,nan,nan,nan,nan,nan
50000,nan,2803.67032964,nan,nan,0.5,nan,2803.67032964,nan,3802870.07839,nan,nan,1,nan,100,2803.67032964,3802870.07839,178,280.898876404,nan,nan,nan,nan,nan,nan
50000,nan,3784.19664536,nan,nan,0.5,nan,3784.19664536,nan,2969109.98394,nan,nan,1,nan,100,3784.19664536,2969109.98394,132,378.787878788,nan,nan,nan,nan,nan,nan
50000,nan,3727.55263125,nan,nan,0.5,nan,3727.55263125,nan,3327170.30335,nan,nan,1,nan,100,3727.55263125,3327170.30335,134,373.134328358,nan,nan,nan,nan,nan,nan
50000,nan,3328.89579219,nan,nan,0.5,nan,3328.89579219,nan,3714450.45311,nan,nan,1,nan,100,3328.89579219,3714450.45311,150,333.333333333,nan,nan,nan,nan,nan,nan
50000,nan,3727.42173322,nan,nan,0.5,nan,3727.42173322,nan,3139896.70795,nan,nan,1,nan,100,3727.42173322,3139896.70795,134,373.134328358,nan,nan,nan,nan,nan,nan
50000,nan,3007.66712631,nan,nan,0.5,nan,3007.66712631,nan,3861102.30377,nan,nan,1,nan,100,3007.66712631,3861102.30377,166,301.204819277,nan,nan,nan,nan,nan,nan
50000,nan,4096.01771603,nan,nan,0.5,nan,4096.01771603,nan,2281849.87609,nan,nan,1,nan,100,4096.01771603,2281849.87609,122,409.836065574,nan,nan,nan,nan,nan,nan
50000,nan,3784.94107944,nan,nan,0.5,nan,3784.94107944,nan,3199370.92457,nan,nan,1,nan,100,3784.94107944,3199370.92457,132,378.787878788,nan,nan,nan,nan,nan,nan
50000,nan,2971.74147988,nan,nan,0.5,nan,2971.74147988,nan,4040114.1745,nan,nan,1,nan,100,2971.74147988,4040114.1745,168,297.619047619,nan,nan,nan,nan,nan,nan
50000,nan,2469.2760807,nan,nan,0.5,nan,2469.2760807,nan,3488637.51975,nan,nan,1,nan,100,2469.2760807,3488637.51975,202,247.524752475,nan,nan,nan,nan,nan,nan
50000,nan,3468.69914593,nan,nan,0.5,nan,3468.69914593,nan,3385621.15794,nan,nan,1,nan,100,3468.69914593,3385621.15794,144,347.222222222,nan,nan,nan,nan,nan,nan
50000,nan,2493.04067387,nan,nan,0.5,nan,2493.04067387,nan,3663037.97963,nan,nan,1,nan,100,2493.04067387,3663037.97963,200,250.0,nan,nan,nan,nan,nan,nan
50000,nan,3421.05365023,nan,nan,0.5,nan,3421.05365023,nan,3831281.25559,nan,nan,1,nan,100,3421.05365023,3831281.25559,146,342.465753425,nan,nan,nan,nan,nan,nan
50000,nan,3421.03780026,nan,nan,0.5,nan,3421.03780026,nan,3681008.59622,nan,nan,1,nan,100,3421.03780026,3681008.59622,146,342.465753425,nan,nan,nan,nan,nan,nan
50000,nan,2970.28418775,nan,nan,0.5,nan,2970.28418775,nan,3013774.7548,nan,nan,1,nan,100,2970.28418775,3013774.7548,168,297.619047619,nan,nan,nan,nan,nan,nan
50000,nan,2771.60075913,nan,nan,0.5,nan,2771.60075913,nan,4024933.30862,nan,nan,1,nan,100,2771.60075913,4024933.30862,180,277.777777778,nan,nan,nan,nan,nan,nan
50000,nan,2625.94025714,nan,nan,0.5,nan,2625.94025714,nan,3753049.96747,nan,nan,1,nan,100,2625.94025714,3753049.96747,190,263.157894737,nan,nan,nan,nan,nan,nan
50000,nan,2544.7552535,nan,nan,0.5,nan,2544.7552535,nan,3428234.90818,nan,nan,1,nan,100,2544.7552535,3428234.90818,196,255.102040816,nan,nan,nan,nan,nan,nan
50000,nan,3242.79023169,nan,nan,0.5,nan,3242.79023169,nan,3530180.79741,nan,nan,1,nan,100,3242.79023169,3530180.79741,154,324.675324675,nan,nan,nan,nan,nan,nan
50000,nan,2772.94932736,nan,nan,0.5,nan,2772.94932736,nan,4635811.33153,nan,nan,1,nan,100,2772.94932736,4635811.33153,180,277.777777778,nan,nan,nan,nan,nan,nan
50000,nan,2597.86310168,nan,nan,0.5,nan,2597.86310168,nan,3051597.09774,nan,nan,1,nan,100,2597.86310168,3051597.09774,192,260.416666667,nan,nan,nan,nan,nan,nan
50000,nan,4095.18485252,nan,nan,0.5,nan,4095.18485252,nan,1880102.60498,nan,nan,1,nan,100,4095.18485252,1880102.60498,122,409.836065574,nan,nan,nan,nan,nan,nan
50000,nan,2901.69014325,nan,nan,0.5,nan,2901.69014325,nan,3760146.52916,nan,nan,1,nan,100,2901.69014325,3760146.52916,172,290.697674419,nan,nan,nan,nan,nan,nan
50000,nan,3007.06982181,nan,nan,0.5,nan,3007.06982181,nan,3292696.75242,nan,nan,1,nan,100,3007.06982181,3292696.75242,166,301.204819277,nan,nan,nan,nan,nan,nan
50000,nan,2625.9679783,nan,nan,0.5,nan,2625.9679783,nan,3912258.51158,nan,nan,1,nan,100,2625.9679783,3912258.51158,190,263.157894737,nan,nan,nan,nan,nan,nan
50000,nan,2330.22787657,nan,nan,0.5,nan,2330.22787657,nan,3579243.84237,nan,nan,1,nan,100,2330.22787657,3579243.84237,214,233.644859813,nan,nan,nan,nan,nan,nan
50000,nan,3044.46994405,nan,nan,0.5,nan,3044.46994405,nan,3702450.20953,nan,nan,1,nan,100,3044.46994405,3702450.20953,164,304.87804878,nan,nan,nan,nan,nan,nan
50000,nan,3468.7112716,nan,nan,0.5,nan,3468.7112716,nan,3283758.17174,nan,nan,1,nan,100,3468.7112716,3283758.17174,144,347.222222222,nan,nan,nan,nan,nan,nan
