AvgRet,Delta,MinVanillaIw,ESSClassic,Bound,AvgDiscRet,VarNormIw,BatchSize,VarJ,MinNormIw,MaxNormIw,AvgVanillaIw,ESSRenyi,EpsThisIter,VanillaAvgRet,IterType,VarVanillaIw,VarRet,J,AvgEpLen,eRenyi2,MaxVanillaIw,AvgNormIw,VarDiscRet
-364.416541868,0.2,0.696064,98.101733422,-462.121,-364.416541868,1.95457e-06,100,41.1768,0.00687944,0.0145522,1.0118,98.9623392303,100,-364.416541868,1,0.0200098,1684.9455434,-363.37,500.0,1.01049,1.47239,0.01,1684.9455434
-372.368688207,0.2,0.644906,95.9247577889,-473.846,-372.368688207,4.29128e-06,100,43.0532,0.00630341,0.0177861,1.02311,97.4171236392,100,-372.368688207,1,0.0449188,1768.37846491,-369.747,500.0,1.02651,1.81971,0.01,1768.37846491
-365.039731397,0.2,0.811732,99.0898497004,-487.932,-365.039731397,9.27774e-07,100,45.5991,0.00818697,0.0143442,0.991493,99.0646345166,100,-365.039731397,1,0.00912057,2211.284011,-363.893,500.0,1.00944,1.42222,0.01,2211.284011
-364.537342603,0.2,0.624961,97.4687383118,-463.165,-364.537342603,2.62318e-06,100,40.3126,0.00623317,0.0155042,1.00264,97.8984632642,100,-364.537342603,1,0.0263703,1619.61945655,-362.458,500.0,1.02147,1.55451,0.01,1619.61945655
-366.482951158,0.2,0.797337,99.3340865626,-458.96,-366.482951158,6.77155e-07,100,35.9262,0.00792265,0.0113529,1.0064,99.1982997972,100,-366.482951158,1,0.00685852,1344.58323192,-365.725,500.0,1.00808,1.14256,0.01,1344.58323192
-367.574446025,0.2,0.504204,94.6020113045,-463.676,-367.574446025,5.76364e-06,100,39.4543,0.00492207,0.0236711,1.02437,96.6969347172,100,-367.574446025,1,0.0604803,1456.5292099,-364.422,500.0,1.03416,2.42481,0.01,1456.5292099
-363.21572655,0.2,0.699412,98.589362764,-472.755,-363.21572655,1.4453e-06,100,40.2597,0.00709091,0.013104,0.986349,98.4123766298,100,-363.21572655,1,0.0140611,1707.76371636,-361.394,500.0,1.01613,1.29251,0.01,1707.76371636
-367.591780916,0.2,0.379252,97.1670201694,-463.208,-367.591780916,2.94503e-06,100,37.6682,0.00387318,0.0146788,0.979177,97.9605525985,100,-367.591780916,1,0.0282366,1343.58761632,-365.44,500.0,1.02082,1.43731,0.01,1343.58761632
-355.703382432,0.2,0.530684,97.2480276481,-445.735,-355.703382432,2.85844e-06,100,35.0585,0.00527478,0.0191559,1.00608,97.5210431624,100,-355.703382432,1,0.028933,1291.84791435,-353.337,500.0,1.02542,1.92724,0.01,1291.84791435
-358.557497562,0.2,,3.08714790419,-437.171,-358.557497562,0.00317094,100,146.999,,0.430161,0.659067,99.9998092655,100,-358.557497562,1,13.7736,1124.89563484,-342.129,500.0,1.0,28.3505,0.01,1124.89563484
-387.697956149,0.2,0.500506,96.2979798809,-488.553,-387.697956149,3.88316e-06,100,42.0641,0.00493707,0.0136609,1.01377,95.6754260516,100,-387.697956149,1,0.0399085,1942.32043741,-383.278,500.0,1.0452,1.3849,0.01,1942.32043741
-390.251769689,0.2,0.143716,91.4263384717,-488.388,-390.251769689,9.4724e-06,100,37.5685,0.00142934,0.0169349,1.00547,93.155199328,100,-390.251769689,1,0.095764,1860.87886232,-381.803,500.0,1.07348,1.70276,0.01,1860.87886232
-382.536111605,0.2,0.546185,96.4956888999,-480.823,-382.536111605,3.66824e-06,100,34.0559,0.00533201,0.0137973,1.02435,96.6715275507,100,-382.536111605,1,0.0384908,1288.40817223,-379.193,500.0,1.03443,1.41333,0.01,1288.40817223
-378.013598968,0.2,0.432517,96.6790762339,-479.814,-378.013598968,3.46969e-06,100,43.5461,0.0042588,0.0131811,1.01558,96.6831708445,100,-378.013598968,1,0.0357866,1761.66515023,-374.786,500.0,1.03431,1.33865,0.01,1761.66515023
-374.819957124,0.2,0.313996,91.925153064,-464.62,-374.819957124,8.87286e-06,100,33.8425,0.00311,0.0255985,1.00963,95.2663830006,100,-374.819957124,1,0.0904464,1068.07245492,-370.41,500.0,1.04969,2.58451,0.01,1068.07245492
-374.288229672,0.2,0.603254,98.6408498621,-486.044,-374.288229672,1.39177e-06,100,40.7013,0.00602005,0.0122993,1.00207,98.4091093859,100,-374.288229672,1,0.0139755,1656.87433002,-372.55,500.0,1.01617,1.23248,0.01,1656.87433002
-372.554503827,0.2,0.14833,92.427544359,-468.114,-372.554503827,8.27563e-06,100,39.4706,0.00149174,0.0195815,0.99434,93.8905605077,100,-372.554503827,1,0.0818221,1799.50747168,-365.888,500.0,1.06507,1.94707,0.01,1799.50747168
-376.663277027,0.2,0.49592,98.3066551975,-477.338,-376.663277027,1.73994e-06,100,41.2611,0.00493106,0.0130499,1.00571,98.1623394738,100,-376.663277027,1,0.0175986,1733.55382407,-374.806,500.0,1.01872,1.31244,0.01,1733.55382407
-376.229070022,0.2,0.421285,96.5070635349,-477.097,-376.229070022,3.65588e-06,100,40.2252,0.00428316,0.0149488,0.983586,96.8418656247,100,-376.229070022,1,0.0353685,1738.27433718,-373.101,500.0,1.03261,1.47034,0.01,1738.27433718
-377.159656957,0.2,0.512263,97.3018574073,-473.319,-377.159656957,2.80099e-06,100,37.5036,0.00519029,0.0136642,0.986962,97.2259803576,100,-377.159656957,1,0.0272843,1540.78223423,-374.461,500.0,1.02853,1.34861,0.01,1540.78223423
-372.244356713,0.2,0.426786,97.2534904228,-471.23,-372.244356713,2.85259e-06,100,35.6315,0.00432612,0.0130918,0.986534,97.7584657555,100,-372.244356713,1,0.0277628,1450.48987244,-369.775,500.0,1.02293,1.29155,0.01,1450.48987244
-368.71951333,0.2,0.361951,96.6257160728,-460.372,-368.71951333,3.52742e-06,100,37.7934,0.0035464,0.0135028,1.02062,96.8246964031,100,-368.71951333,1,0.0367436,1446.28164364,-365.805,500.0,1.03279,1.37812,0.01,1446.28164364
-366.375728601,0.2,0.668135,98.746429603,-466.188,-366.375728601,1.28231e-06,100,32.8925,0.00675373,0.013586,0.989283,98.8041070225,100,-366.375728601,1,0.0125497,1081.16748672,-365.177,500.0,1.0121,1.34404,0.01,1081.16748672
-369.620744469,0.2,0.363286,96.2109617553,-468.592,-369.620744469,3.97803e-06,100,36.9606,0.00367097,0.0133197,0.989621,96.7773337793,100,-369.620744469,1,0.0389588,1516.18001214,-366.194,500.0,1.0333,1.31814,0.01,1516.18001214
-367.338734729,0.2,0.285531,97.7096060195,-463.565,-367.338734729,2.36776e-06,100,39.195,0.00286596,0.0131437,0.996286,98.2277660447,100,-367.338734729,1,0.023502,1518.06291335,-365.878,500.0,1.01804,1.30949,0.01,1518.06291335
-360.367894292,0.2,0.657589,98.1048576728,-450.364,-360.367894292,1.95129e-06,100,32.0514,0.00658066,0.0132659,0.999276,98.1273860375,100,-360.367894292,1,0.0194846,1112.3779712,-358.665,500.0,1.01908,1.32563,0.01,1112.3779712
-365.01218928,0.2,0.628678,98.4666799121,-463.077,-365.01218928,1.57297e-06,100,38.9831,0.00637988,0.0130058,0.985407,98.1122250925,100,-365.01218928,1,0.0152739,1553.53403839,-363.078,500.0,1.01924,1.28161,0.01,1553.53403839
-360.43478937,0.2,0.481996,95.7196623536,-448.185,-360.43478937,4.51692e-06,100,29.9475,0.00494414,0.0146337,0.974883,96.7126091281,100,-360.43478937,1,0.0429287,909.297389674,-357.559,500.0,1.03399,1.42662,0.01,909.297389674
-365.450122443,0.2,0.688179,98.2311548893,-459.012,-365.450122443,1.81888e-06,100,36.8757,0.00691439,0.0162988,0.995285,98.9625727271,100,-365.450122443,1,0.0180177,1415.27815028,-364.362,500.0,1.01048,1.62219,0.01,1415.27815028
-366.417210714,0.2,0.535925,98.0477910688,-464.098,-366.417210714,2.01123e-06,100,31.8641,0.00531806,0.0126809,1.00775,98.3402821861,100,-366.417210714,1,0.0204251,1167.11766139,-364.647,500.0,1.01688,1.27791,0.01,1167.11766139
-364.567420678,0.2,0.361274,96.6681142134,-461.575,-364.567420678,3.48155e-06,100,34.4201,0.00368652,0.0132397,0.979986,97.8321167211,100,-364.567420678,1,0.0334358,1371.5158337,-362.039,500.0,1.02216,1.29747,0.01,1371.5158337
-367.061999225,0.2,0.684277,97.5910210161,-460.5,-367.061999225,2.49341e-06,100,42.1928,0.00664847,0.0155173,1.02922,98.0106953371,100,-367.061999225,1,0.0264127,1665.63170321,-365.211,500.0,1.0203,1.59707,0.01,1665.63170321
-360.650149058,0.2,0.730291,99.0131367752,-448.598,-360.650149058,1.00677e-06,100,32.1793,0.00725144,0.0121929,1.0071,98.9153704028,100,-360.650149058,1,0.0102111,1035.37100697,-359.687,500.0,1.01097,1.22795,0.01,1035.37100697
-368.612737241,0.2,0.399525,97.2910883502,-461.779,-368.612737241,2.81248e-06,100,35.778,0.0039117,0.0153091,1.02136,97.5880127609,100,-368.612737241,1,0.029339,1292.70830259,-366.092,500.0,1.02472,1.56361,0.01,1292.70830259
-362.993958965,0.2,0.526762,98.2901462636,-450.966,-362.993958965,1.75717e-06,100,29.417,0.00523184,0.0129821,1.00684,98.3418270301,100,-362.993958965,1,0.0178128,949.356318819,-361.324,500.0,1.01686,1.30709,0.01,949.356318819
-362.755296161,0.2,,2.02826708102,-415.082,-362.755296161,0.00487911,100,117.978,,0.622347,0.838711,99.9998569491,100,-362.755296161,1,34.3214,1209.04291768,-321.085,500.0,1.0,52.197,0.01,1209.04291768
-359.195176598,0.2,0.530192,96.7422144487,-457.065,-359.195176598,3.40152e-06,100,32.0775,0.00537552,0.0172859,0.986308,97.438702454,100,-359.195176598,1,0.0330901,1136.98752074,-356.687,500.0,1.02629,1.70493,0.01,1136.98752074
-369.776919277,0.2,0.551222,96.9541081599,-465.881,-369.776919277,3.17331e-06,100,40.3744,0.00565547,0.0139333,0.97467,97.6036367169,100,-369.776919277,1,0.0301459,1629.6526996,-367.523,500.0,1.02455,1.35804,0.01,1629.6526996
-362.680248155,0.2,0.680375,98.3875563172,-455.058,-362.680248155,1.65544e-06,100,36.3234,0.0068083,0.0145425,0.999332,98.7210501614,100,-362.680248155,1,0.0165323,1292.6221931,-361.505,500.0,1.01296,1.45328,0.01,1292.6221931
-359.253748914,0.2,0.702948,99.049825941,-454.844,-359.253748914,9.68976e-07,100,38.4655,0.00704517,0.0148453,0.997773,99.0086982775,100,-359.253748914,1,0.00964665,1526.03404611,-358.282,500.0,1.01001,1.48122,0.01,1526.03404611
-360.33664453,0.2,0.61501,98.6444633678,-460.578,-360.33664453,1.38802e-06,100,34.3767,0.00606029,0.0142218,1.01482,98.5019118883,100,-360.33664453,1,0.0142947,1181.30105924,-358.883,500.0,1.01521,1.44325,0.01,1181.30105924
-355.723899042,0.2,0.583462,97.8880358516,-448.884,-355.723899042,2.17931e-06,100,31.5758,0.00592066,0.01259,0.985468,98.2121141271,100,-355.723899042,1,0.0211643,1069.96482076,-353.997,500.0,1.0182,1.24071,0.01,1069.96482076
-362.239892688,0.2,0.578118,97.4446151377,-456.124,-362.239892688,2.64887e-06,100,30.5094,0.00578718,0.014042,0.998963,97.6534146416,100,-362.239892688,1,0.0264338,1004.55566845,-360.011,500.0,1.02403,1.40274,0.01,1004.55566845
-360.48157803,0.2,0.641913,98.4102942273,-450.206,-360.48157803,1.63166e-06,100,32.1485,0.00629241,0.0138334,1.02014,98.223556442,100,-360.48157803,1,0.0169804,1053.58295046,-358.928,500.0,1.01809,1.4112,0.01,1053.58295046
-359.3880494,0.2,0.384038,95.7799112728,-462.996,-359.3880494,4.45051e-06,100,39.4548,0.00399564,0.0141396,0.961144,96.7170135932,100,-359.3880494,1,0.0411137,1556.1018726,-356.0,500.0,1.03394,1.35902,0.01,1556.1018726
-353.930676748,0.2,0.683134,98.7517370107,-446.398,-353.930676748,1.2768e-06,100,30.8462,0.00689865,0.0132358,0.990242,98.8546512998,100,-353.930676748,1,0.01252,1010.0369063,-352.861,500.0,1.01159,1.31066,0.01,1010.0369063
-359.815329562,0.2,0.524709,98.0250532529,-446.055,-359.815329562,2.03507e-06,100,29.8761,0.0053665,0.0129766,0.977749,97.9124610722,100,-359.815329562,1,0.0194551,903.966133228,-357.98,500.0,1.02132,1.26878,0.01,903.966133228
-350.779227854,0.2,0.813202,99.6088502728,-439.664,-350.779227854,3.96679e-07,100,29.3785,0.00813189,0.011981,1.00002,99.5501461755,100,-350.779227854,1,0.00396691,875.729283886,-350.396,500.0,1.00452,1.19812,0.01,875.729283886
-356.108017383,0.2,0.79214,99.1596000906,-442.83,-356.108017383,8.56095e-07,100,35.1166,0.00785757,0.0148099,1.00812,99.3617995074,100,-356.108017383,1,0.00870059,1204.49006659,-355.599,500.0,1.00642,1.49302,0.01,1204.49006659
-360.525628921,0.2,0.682619,98.4384362668,-445.61,-360.525628921,1.60235e-06,100,30.7148,0.00687755,0.0134666,0.992533,98.3303340926,100,-360.525628921,1,0.0157851,935.160313873,-359.104,500.0,1.01698,1.33661,0.01,935.160313873
-356.609874878,0.2,0.493579,96.911122068,-440.779,-356.609874878,3.21947e-06,100,31.0196,0.00500622,0.016335,0.985931,97.7346953993,100,-356.609874878,1,0.0312952,936.413047285,-354.732,500.0,1.02318,1.61052,0.01,936.413047285
-354.100619614,0.2,0.621335,98.6058927227,-443.542,-354.100619614,1.4281e-06,100,31.3398,0.00620515,0.0133934,1.00132,98.3230846644,100,-354.100619614,1,0.0143188,1013.08089178,-352.622,500.0,1.01706,1.34111,0.01,1013.08089178
-355.998466165,0.2,0.622392,98.7677131733,-441.665,-355.998466165,1.2603e-06,100,31.3785,0.00620534,0.0130879,1.00299,98.8117301801,100,-355.998466165,1,0.0126785,987.60649046,-354.929,500.0,1.01203,1.31271,0.01,987.60649046
-359.135324238,0.2,0.604586,97.8861650663,-445.901,-359.135324238,2.18131e-06,100,33.9505,0.00599518,0.0153763,1.00845,98.3294581113,100,-359.135324238,1,0.0221834,1110.98495291,-357.654,500.0,1.01699,1.55063,0.01,1110.98495291
-360.861047822,0.2,0.799967,99.2917934364,-452.329,-360.861047822,7.20465e-07,100,33.1046,0.00792608,0.0127001,1.00928,99.3218942254,100,-360.861047822,1,0.00733905,1158.36273577,-360.209,500.0,1.00683,1.2818,0.01,1158.36273577
-357.944936315,0.2,0.793804,99.0054209804,-452.975,-357.944936315,1.01474e-06,100,34.0311,0.00798751,0.0132334,0.993806,98.9453786315,100,-357.944936315,1,0.0100221,1134.92175573,-356.947,500.0,1.01066,1.31514,0.01,1134.92175573
-357.412335074,0.2,0.544909,97.029593609,-446.937,-357.412335074,3.09227e-06,100,33.7072,0.00561335,0.0129455,0.970736,97.5184923534,100,-357.412335074,1,0.0291393,1239.40859602,-355.239,500.0,1.02545,1.25667,0.01,1239.40859602
-359.467297687,0.2,0.760551,99.2882953624,-455.087,-359.467297687,7.24041e-07,100,29.3167,0.00756057,0.0123621,1.00594,99.1487629523,100,-359.467297687,1,0.00732675,942.950164487,-358.611,500.0,1.00859,1.24356,0.01,942.950164487
-358.341526266,0.2,0.784658,99.2625570964,-449.245,-358.341526266,7.50397e-07,100,32.6192,0.00780087,0.0148332,1.00586,99.3019888671,100,-358.341526266,1,0.00759216,1045.18223113,-357.713,500.0,1.00703,1.49201,0.01,1045.18223113
-359.342282177,0.2,0.603109,98.6923490845,-456.784,-359.342282177,1.33838e-06,100,32.0551,0.00591901,0.0127148,1.01894,98.8233475738,100,-359.342282177,1,0.0138954,1157.6815568,-358.108,500.0,1.01191,1.29555,0.01,1157.6815568
-358.727359651,0.2,0.79654,98.9180410351,-457.889,-358.727359651,1.10488e-06,100,37.4759,0.00795207,0.0135522,1.00168,98.9114048918,100,-358.727359651,1,0.0110859,1440.81664888,-357.621,500.0,1.01101,1.35749,0.01,1440.81664888
-349.07492981,0.2,0.803447,99.1441768642,-433.289,-349.07492981,8.71941e-07,100,25.4714,0.00801697,0.0124796,1.00218,99.2473812504,100,-349.07492981,1,0.0087575,671.490883086,-348.435,500.0,1.00758,1.25068,0.01,671.490883086
-357.480694401,0.2,0.649472,98.1564343994,-447.763,-357.480694401,1.89713e-06,100,32.903,0.00650333,0.0131378,0.998675,97.6943453072,100,-357.480694401,1,0.0189211,1176.68036899,-355.406,500.0,1.0236,1.31204,0.01,1176.68036899
-354.423200825,0.2,0.371399,97.853937734,-444.792,-354.423200825,2.21528e-06,100,34.0147,0.00372196,0.0136614,0.997857,98.0990419782,100,-354.423200825,1,0.022058,1242.29233257,-352.506,500.0,1.01938,1.36321,0.01,1242.29233257
-350.482834543,0.2,0.539213,96.123251617,-439.525,-350.482834543,4.07379e-06,100,32.4065,0.00545536,0.0193303,0.988409,97.4299996214,100,-350.482834543,1,0.0397991,1123.04803976,-348.182,500.0,1.02638,1.91063,0.01,1123.04803976
-353.888510311,0.2,0.760941,99.4906587292,-445.099,-353.888510311,5.17133e-07,100,28.8548,0.00765447,0.011533,0.994113,99.4020077798,100,-353.888510311,1,0.00511063,842.649312832,-353.351,500.0,1.00602,1.14651,0.01,842.649312832
-359.967315455,0.2,0.501339,96.9206674507,-447.937,-359.967315455,3.20926e-06,100,34.0996,0.00513046,0.0137056,0.977181,97.2862941572,100,-359.967315455,1,0.0306447,1190.32902535,-357.629,500.0,1.02789,1.33928,0.01,1190.32902535
-357.696377445,0.2,0.444238,94.4567161191,-445.509,-357.696377445,5.92785e-06,100,38.2385,0.00433626,0.0232445,1.02447,96.1497939142,100,-357.696377445,1,0.0622153,1219.54708227,-354.609,500.0,1.04004,2.38133,0.01,1219.54708227
-358.306322095,0.2,0.722486,98.9356152741,-447.496,-358.306322095,1.0867e-06,100,34.1426,0.00727906,0.0127119,0.992554,98.8831889662,100,-358.306322095,1,0.0107058,1139.81406978,-357.326,500.0,1.01129,1.26172,0.01,1139.81406978
-358.3253591,0.2,0.633334,98.0562503834,-444.381,-358.3253591,2.00231e-06,100,31.5179,0.0062646,0.0143617,1.01097,98.0475482117,100,-358.3253591,1,0.0204649,1025.48920339,-356.615,500.0,1.01991,1.45192,0.01,1025.48920339
-356.679210456,0.2,0.681942,98.5173331353,-443.842,-356.679210456,1.52018e-06,100,29.7283,0.00691464,0.0137816,0.98623,98.691584211,100,-356.679210456,1,0.014786,940.700874459,-355.522,500.0,1.01326,1.35918,0.01,940.700874459
-359.167415265,0.2,0.785881,98.3983184807,-453.053,-359.167415265,1.64421e-06,100,33.0375,0.0077882,0.0138955,1.00907,98.7841527223,100,-359.167415265,1,0.0167415,1142.03992837,-357.966,500.0,1.01231,1.40214,0.01,1142.03992837
-346.735960343,0.2,0.460705,97.9147222131,-428.812,-346.735960343,2.15119e-06,100,27.1479,0.00467362,0.0139465,0.985755,98.6627276573,100,-346.735960343,1,0.0209034,753.145882165,-345.551,500.0,1.01355,1.37479,0.01,753.145882165
-355.996090029,0.2,0.678217,96.8545856916,-455.68,-355.996090029,3.28035e-06,100,42.5018,0.00664147,0.0171032,1.02119,98.1097809578,100,-355.996090029,1,0.0342082,1937.19354507,-354.102,500.0,1.01927,1.74655,0.01,1937.19354507
-351.002854054,0.2,0.599627,97.3364108727,-435.5,-351.002854054,2.76409e-06,100,29.4692,0.00600368,0.0162297,0.998767,98.100108887,100,-351.002854054,1,0.0275727,898.161712599,-349.325,500.0,1.01937,1.62097,0.01,898.161712599
-353.184181931,0.2,0.242369,96.845891842,-444.545,-353.184181931,3.28972e-06,100,33.9401,0.00245134,0.0144586,0.988721,98.0413945927,100,-353.184181931,1,0.0321593,1186.47926521,-351.234,500.0,1.01998,1.42955,0.01,1186.47926521
-360.448621827,0.2,0.708797,99.1650395669,-450.084,-360.448621827,8.50484e-07,100,32.1069,0.00709561,0.0114755,0.998923,99.1952851362,100,-360.448621827,1,0.00848654,1063.63002301,-359.74,500.0,1.00811,1.14632,0.01,1063.63002301
-359.600371525,0.2,0.459085,97.7166661173,-451.962,-359.600371525,2.36031e-06,100,33.5248,0.00464942,0.0126828,0.987405,98.2788045393,100,-359.600371525,1,0.0230122,1199.25642648,-357.955,500.0,1.01751,1.2523,0.01,1199.25642648
-353.879325025,0.2,0.73436,98.2404969555,-441.954,-353.879325025,1.80911e-06,100,33.9368,0.0073004,0.0136547,1.00592,97.9088726811,100,-353.879325025,1,0.0183059,1179.8493983,-351.975,500.0,1.02136,1.37355,0.01,1179.8493983
-364.17992654,0.2,0.70972,99.1839928755,-460.796,-364.17992654,8.31037e-07,100,33.175,0.00701472,0.0118513,1.01176,99.1094618219,100,-364.17992654,1,0.00850694,1176.99185178,-363.318,500.0,1.00899,1.19906,0.01,1176.99185178
-352.166950851,0.2,0.567532,97.506448406,-438.953,-352.166950851,2.58316e-06,100,28.8016,0.00568408,0.012932,0.99846,97.8996172178,100,-352.166950851,1,0.0257521,871.092062218,-350.358,500.0,1.02145,1.29121,0.01,871.092062218
-351.557876289,0.2,0.5436,98.3590626751,-449.731,-351.557876289,1.68514e-06,100,35.2629,0.00543441,0.0148567,1.00029,98.6890995155,100,-351.557876289,1,0.0168613,1333.45482051,-350.186,500.0,1.01328,1.48611,0.01,1333.45482051
-354.843394692,0.2,0.637771,96.5564668536,-446.385,-354.843394692,3.60235e-06,100,34.7711,0.00625771,0.0162159,1.01918,97.5398552473,100,-354.843394692,1,0.0374184,1282.59124365,-352.462,500.0,1.02522,1.65268,0.01,1282.59124365
-355.438323843,0.2,0.51738,95.7432271957,-445.266,-355.438323843,4.49089e-06,100,36.2273,0.00539277,0.0145601,0.959397,97.1451719407,100,-355.438323843,1,0.041336,1275.05927609,-352.985,500.0,1.02939,1.39689,0.01,1275.05927609
-345.990440418,0.2,0.710971,95.4875694253,-435.503,-345.990440418,4.7734e-06,100,31.7739,0.00693603,0.0247325,1.02504,97.7337844513,100,-345.990440418,1,0.0501546,964.584043921,-344.132,500.0,1.02319,2.53519,0.01,964.584043921
-347.250318418,0.2,0.798532,99.0643312278,-432.24,-347.250318418,9.54035e-07,100,28.0475,0.00796809,0.0126263,1.00216,98.7647762612,100,-347.250318418,1,0.00958167,770.669867503,-346.194,500.0,1.01251,1.26536,0.01,770.669867503
-355.106860852,0.2,0.780789,98.0790703133,-446.574,-355.106860852,1.97834e-06,100,31.7316,0.00776755,0.0178415,1.00519,98.7896088118,100,-355.106860852,1,0.0199894,1008.74684204,-354.055,500.0,1.01225,1.79341,0.01,1008.74684204
-350.498329679,0.2,0.736637,99.2545728628,-447.984,-350.498329679,7.58629e-07,100,31.8476,0.00743308,0.0124895,0.991026,99.3028469962,100,-350.498329679,1,0.00745073,1071.66071332,-349.802,500.0,1.00702,1.23774,0.01,1071.66071332
-353.770178679,0.2,0.752008,99.0550030019,-439.109,-353.770178679,9.63656e-07,100,32.7087,0.00760821,0.0131406,0.988417,99.0773997304,100,-353.770178679,1,0.00941461,1101.79832206,-352.978,500.0,1.00931,1.29884,0.01,1101.79832206
-362.284495505,0.2,0.824615,98.8241398231,-454.597,-362.284495505,1.20189e-06,100,37.8395,0.00821195,0.0150742,1.00416,98.903183301,100,-362.284495505,1,0.0121192,1474.66678806,-361.219,500.0,1.01109,1.5137,0.01,1474.66678806
-349.801710039,0.2,0.639269,99.1510235225,-434.286,-349.801710039,8.64887e-07,100,27.9928,0.00645815,0.0121069,0.989864,99.1656175118,100,-349.801710039,1,0.00847443,781.171443373,-349.078,500.0,1.00841,1.19842,0.01,781.171443373
-349.664610797,0.2,0.653409,98.2053017741,-440.361,-349.664610797,1.84595e-06,100,31.7401,0.00651941,0.0133016,1.00225,98.3371695883,100,-349.664610797,1,0.0185428,1103.62024815,-348.111,500.0,1.01691,1.33316,0.01,1103.62024815
-358.849381663,0.2,0.635633,97.6867535494,-450.738,-358.849381663,2.39197e-06,100,32.4148,0.00645464,0.0156844,0.984768,97.7956650095,100,-358.849381663,1,0.0231965,1093.08026553,-356.793,500.0,1.02254,1.54455,0.01,1093.08026553
-354.22706146,0.2,0.722369,99.4382029043,-444.63,-354.22706146,5.70695e-07,100,32.7999,0.00723495,0.0116465,0.998444,99.3707214043,100,-354.22706146,1,0.0056892,1102.94022763,-353.622,500.0,1.00633,1.16284,0.01,1102.94022763
-349.737891838,0.2,0.730043,97.5205851526,-442.963,-349.737891838,2.56813e-06,100,33.1957,0.00719474,0.0162583,1.01469,98.1577564458,100,-349.737891838,1,0.0264414,1131.49510435,-347.973,500.0,1.01877,1.64971,0.01,1131.49510435
-353.688531801,0.2,0.833035,98.7775517692,-446.924,-353.688531801,1.25005e-06,100,36.0307,0.00826523,0.0151007,1.00788,99.1491027999,100,-353.688531801,1,0.0126982,1362.19465962,-352.905,500.0,1.00858,1.52197,0.01,1362.19465962
-351.162466864,0.2,0.514683,98.5711676447,-437.209,-351.162466864,1.4642e-06,100,29.7733,0.00518689,0.0123741,0.992277,98.4984999089,100,-351.162466864,1,0.0144167,924.131027714,-349.828,500.0,1.01524,1.22785,0.01,924.131027714
-352.131994082,0.2,0.61772,98.261295009,-438.146,-352.131994082,1.78735e-06,100,32.7568,0.00612068,0.0125365,1.00923,98.169404378,100,-352.131994082,1,0.0182052,1102.66516144,-350.536,500.0,1.01865,1.26522,0.01,1102.66516144
-346.127060249,0.2,0.73303,98.1937853609,-427.554,-346.127060249,1.85804e-06,100,28.8476,0.00743221,0.0144692,0.986288,98.3946576089,100,-346.127060249,1,0.0180744,818.160941053,-344.816,500.0,1.01632,1.42708,0.01,818.160941053
-352.433784654,0.2,0.486005,93.8011823255,-442.703,-352.433784654,6.67522e-06,100,36.5604,0.0048145,0.0211094,1.00946,96.1578616995,100,-352.433784654,1,0.0680213,1369.60773156,-348.91,500.0,1.03996,2.13091,0.01,1369.60773156
-353.927588546,0.2,0.432601,97.1293598655,-444.895,-353.927588546,2.98533e-06,100,35.1687,0.0043819,0.0123864,0.987245,97.8714730818,100,-353.927588546,1,0.0290966,1325.25110764,-352.049,500.0,1.02175,1.22284,0.01,1325.25110764
-349.559974484,0.2,0.752186,98.6451069295,-434.759,-349.559974484,1.38736e-06,100,29.3973,0.00742866,0.0142823,1.01254,98.6082294993,100,-349.559974484,1,0.0142238,889.931018488,-348.335,500.0,1.01411,1.44615,0.01,889.931018488
-357.885982869,0.2,0.802689,99.4325329909,-444.372,-357.885982869,5.76484e-07,100,30.402,0.00807169,0.0126124,0.99445,99.1479543588,100,-357.885982869,1,0.00570102,944.092497102,-357.172,500.0,1.00859,1.25424,0.01,944.092497102
-346.218660265,0.2,0.60893,94.5154256028,-434.191,-346.218660265,5.86147e-06,100,33.284,0.0060929,0.0263379,0.999409,96.952269493,100,-346.218660265,1,0.0585454,1114.90896771,-343.737,500.0,1.03144,2.63223,0.01,1114.90896771
-353.769876182,0.2,0.533728,97.1421346453,-444.553,-353.769876182,2.97167e-06,100,35.9973,0.00538008,0.0148718,0.992045,97.7833646976,100,-353.769876182,1,0.0292458,1325.17926238,-351.654,500.0,1.02267,1.47535,0.01,1325.17926238
-350.10495883,0.2,0.5354,97.9784885018,-434.742,-350.10495883,2.08405e-06,100,28.3538,0.00529251,0.0135994,1.01162,98.2955604046,100,-350.10495883,1,0.0213275,817.244239183,-348.596,500.0,1.01734,1.37574,0.01,817.244239183
-351.343785883,0.2,0.733904,98.4035305445,-439.268,-351.343785883,1.63874e-06,100,33.3447,0.00723538,0.0158337,1.01433,98.7317630769,100,-351.343785883,1,0.0168604,1102.37891112,-350.305,500.0,1.01285,1.60605,0.01,1102.37891112
-351.964000397,0.2,0.452422,98.295503042,-439.492,-351.964000397,1.75156e-06,100,34.7525,0.00460851,0.0132946,0.981708,98.3120108928,100,-351.964000397,1,0.0168807,1206.60649909,-350.419,500.0,1.01717,1.30515,0.01,1206.60649909
-352.154750764,0.2,0.744715,97.2481135222,-442.076,-352.154750764,2.85831e-06,100,36.7018,0.00713228,0.0191047,1.04415,97.6856308773,100,-352.154750764,1,0.0311625,1246.88462918,-350.022,500.0,1.02369,1.99481,0.01,1246.88462918
