MaxNormIw,VarNormIw,VarVanillaIw,MinNormIw,ESSClassic,AvgNormIw,AvgDiscRet,AvgRet,VarRet,Delta,AvgVanillaIw,Bound,eRenyi2,MaxVanillaIw,BatchSize,AvgEpLen,VarDiscRet,IterType,J,ESSRenyi,MinVanillaIw,EpsThisIter,VarJ,VanillaAvgRet
0.01,3.50449e-18,,0.01,100.0,0.01,-106.538284928,-106.538284928,3.29678335373,1.0,1.0,-106.538,1.0,1.0,500,15.01,3.29678335373,2,-106.538,500.0,1.0,100,1.8066,-106.538284928
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.584415279,-106.584415279,3.19126285018,1.0,1.0,-106.561,1.0,1.0,500,14.8,3.19126285018,2,-106.561,500.0,1.0,100,1.79224,-106.584415279
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.794547299,-106.794547299,3.11337754012,1.0,1.0,-106.639,1.0,1.0,500,15.0,3.11337754012,2,-106.639,500.0,1.0,100,1.78351,-106.794547299
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.683854289,-106.683854289,2.89457992034,1.0,1.0,-106.65,1.0,1.0,500,15.8,2.89457992034,2,-106.65,500.0,1.0,100,1.76138,-106.683854289
0.679531,0.000940091,0.369628,4.16865e-08,2.12266733557,0.002,-106.827748211,-106.827748211,3.86638243013,1.0,0.0396577,-106.463,inf,13.4743,500,15.3,3.86638243013,1,-106.463,,8.26594e-07,100,5.48916,-106.827748211
0.01,3.50449e-18,,0.01,100.0,0.01,-106.741350896,-106.741350896,3.53276390438,1.0,1.0,-106.741,1.0,1.0,500,15.11,3.53276390438,2,-106.741,500.0,1.0,100,1.87014,-106.741350896
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.816188242,-106.816188242,3.45816952606,1.0,1.0,-106.779,1.0,1.0,500,15.07,3.45816952606,2,-106.779,500.0,1.0,100,1.86062,-106.816188242
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.376143291,-106.376143291,4.49299134202,1.0,1.0,-106.645,1.0,1.0,500,15.09,4.49299134202,2,-106.645,500.0,1.0,100,1.95618,-106.376143291
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.588897064,-106.588897064,4.06058149801,1.0,1.0,-106.631,1.0,1.0,500,15.33,4.06058149801,2,-106.631,500.0,1.0,100,1.96865,-106.588897064
0.0519832,1.27371e-05,3.65711,6.22985e-10,119.676994629,0.002,-106.850693418,-106.850693418,4.03071448737,1.0,1.07168,-106.475,inf,27.8546,500,15.06,4.03071448737,1,-106.475,,3.33819e-07,100,3.53384,-106.850693418
0.01,3.50449e-18,,0.01,100.0,0.01,-107.011122653,-107.011122653,5.03586702136,1.0,1.0,-107.011,1.0,1.0,500,15.15,5.03586702136,2,-107.011,500.0,1.0,100,2.23282,-107.011122653
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.442107075,-106.442107075,3.25547089453,1.0,1.0,-106.727,1.0,1.0,500,14.96,3.25547089453,2,-106.727,500.0,1.0,100,2.04577,-106.442107075
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.598472739,-106.598472739,3.94573049438,1.0,1.0,-106.684,1.0,1.0,500,15.14,3.94573049438,2,-106.684,500.0,1.0,100,2.02382,-106.598472739
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.803468513,-106.803468513,2.98861321345,1.0,1.0,-106.714,1.0,1.0,500,14.87,2.98861321345,2,-106.714,500.0,1.0,100,1.95301,-106.803468513
0.245569,0.000222146,130.85,3.76789e-05,8.86123689376,0.002,-106.462264227,-106.462264227,3.31157185659,1.0,1.53496,-106.001,1.00108,188.47,500,15.08,3.31157185659,1,-106.001,499.460505052,0.0289178,100,5.50303,-106.462264227
0.01,3.50449e-18,,0.01,100.0,0.01,-106.676578482,-106.676578482,4.60718307102,1.0,1.0,-106.677,1.0,1.0,500,15.56,4.60718307102,2,-106.677,500.0,1.0,100,2.13568,-106.676578482
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.509586223,-106.509586223,3.5139417932,1.0,1.0,-106.593,1.0,1.0,500,14.7,3.5139417932,2,-106.593,500.0,1.0,100,2.00672,-106.509586223
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.262275152,-106.262275152,4.51181995537,1.0,1.0,-106.483,1.0,1.0,500,15.52,4.51181995537,2,-106.483,500.0,1.0,100,2.04886,-106.262275152
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.487441577,-106.487441577,4.03357154889,1.0,1.0,-106.484,1.0,1.0,500,15.97,4.03357154889,2,-106.484,500.0,1.0,100,2.03634,-106.487441577
1.0,0.002,,,1.00094327356,0.002,-106.751466556,-106.751466556,3.5295621202,1.0,6.17667e-25,-104.521,3.20872e+09,3.08834e-22,500,14.95,3.5295621202,1,-104.521,1.55825481524e-07,,100,2.07061e-07,-106.751466556
0.01,3.50449e-18,,0.01,100.0,0.01,-106.500548117,-106.500548117,3.56925635828,1.0,1.0,-106.501,1.0,1.0,500,14.58,3.56925635828,2,-106.501,500.0,1.0,100,1.87978,-106.500548117
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.578931045,-106.578931045,2.96181672033,1.0,1.0,-106.54,1.0,1.0,500,14.93,2.96181672033,2,-106.54,500.0,1.0,100,1.79845,-106.578931045
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.533064216,-106.533064216,4.22107692235,1.0,1.0,-106.538,1.0,1.0,500,15.31,4.22107692235,2,-106.538,500.0,1.0,100,1.88394,-106.533064216
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.768058449,-106.768058449,2.95690632592,1.0,1.0,-106.595,1.0,1.0,500,15.29,2.95690632592,2,-106.595,500.0,1.0,100,1.84492,-106.768058449
1.0,0.002,1.2417e-39,,1.0,0.002,-106.363308345,-106.363308345,3.42143806617,1.0,1.57588e-21,-105.35,240.529,7.87941e-19,500,15.39,3.42143806617,1,-105.35,2.07875162236,,100,6.94255e-08,-106.363308345
0.01,3.50449e-18,,0.01,100.0,0.01,-107.053500103,-107.053500103,3.6732502744,1.0,1.0,-107.053,1.0,1.0,500,14.93,3.6732502744,2,-107.053,500.0,1.0,100,1.90697,-107.053500103
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.626619825,-106.626619825,4.27128559597,1.0,1.0,-106.84,1.0,1.0,500,15.29,4.27128559597,2,-106.84,500.0,1.0,100,1.99452,-106.626619825
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.593402125,-106.593402125,4.11664314308,1.0,1.0,-106.758,1.0,1.0,500,14.97,4.11664314308,2,-106.758,500.0,1.0,100,2.00601,-106.593402125
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.640438444,-106.640438444,3.65257679179,1.0,1.0,-106.728,1.0,1.0,500,14.97,3.65257679179,2,-106.728,500.0,1.0,100,1.98107,-106.640438444
0.65232,0.000917206,108.01,,2.17539986493,0.002,-106.790342434,-106.790342434,3.77951659155,1.0,0.686323,-104.895,1942.18,223.851,500,14.8,3.77951659155,1,-104.895,0.257443097282,,100,8.02422,-106.790342434
0.01,3.50449e-18,,0.01,100.0,0.01,-106.672182645,-106.672182645,3.60417706317,1.0,1.0,-106.672,1.0,1.0,500,15.14,3.60417706317,2,-106.672,500.0,1.0,100,1.88895,-106.672182645
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.759359623,-106.759359623,3.35732149084,1.0,1.0,-106.716,1.0,1.0,500,15.23,3.35732149084,2,-106.716,500.0,1.0,100,1.85684,-106.759359623
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.756923648,-106.756923648,3.51766818234,1.0,1.0,-106.729,1.0,1.0,500,14.9,3.51766818234,2,-106.729,500.0,1.0,100,1.86005,-106.756923648
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.36325594,-106.36325594,3.68431229401,1.0,1.0,-106.638,1.0,1.0,500,14.99,3.68431229401,2,-106.638,500.0,1.0,100,1.87932,-106.36325594
0.00200244,2.6576e-13,6.64409e-08,0.00199867,499.999767247,0.002,-106.480261747,-106.480261747,4.9186900915,1.0,1.00001,-106.606,1.00001,1.00123,500,15.36,4.9186900915,1,-106.606,499.996185332,0.999342,100,1.95021,-106.480261747
0.01,3.50449e-18,,0.01,100.0,0.01,-106.403127489,-106.403127489,3.26889310708,1.0,1.0,-106.403,1.0,1.0,500,15.15,3.26889310708,2,-106.403,500.0,1.0,100,1.79895,-106.403127489
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.61742107,-106.61742107,3.57614680506,1.0,1.0,-106.51,1.0,1.0,500,15.86,3.57614680506,2,-106.51,500.0,1.0,100,1.84385,-106.61742107
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.614444595,-106.614444595,3.62876669488,1.0,1.0,-106.545,1.0,1.0,500,15.31,3.62876669488,2,-106.545,500.0,1.0,100,1.86183,-106.614444595
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.785547092,-106.785547092,4.4247024507,1.0,1.0,-106.605,1.0,1.0,500,15.37,4.4247024507,2,-106.605,500.0,1.0,100,1.92504,-106.785547092
0.00200368,5.10324e-13,1.27588e-07,0.00199772,499.999901802,0.002,-106.99196661,-106.99196661,4.93308407118,1.0,1.00003,-106.682,1.0,1.00187,500,15.54,4.93308407118,1,-106.682,500.0,0.998889,100,1.9913,-106.99196661
0.01,3.50449e-18,,0.01,100.0,0.01,-106.67876055,-106.67876055,4.17381019127,1.0,1.0,-106.679,1.0,1.0,500,15.74,4.17381019127,2,-106.679,500.0,1.0,100,2.03275,-106.67876055
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.799654645,-106.799654645,3.68547860518,1.0,1.0,-106.739,1.0,1.0,500,15.46,3.68547860518,2,-106.739,500.0,1.0,100,1.97332,-106.799654645
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.788802435,-106.788802435,2.92537549365,1.0,1.0,-106.756,1.0,1.0,500,14.78,2.92537549365,2,-106.756,500.0,1.0,100,1.88731,-106.788802435
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.44134773,-106.44134773,3.50655156954,1.0,1.0,-106.677,1.0,1.0,500,14.73,3.50655156954,2,-106.677,500.0,1.0,100,1.88623,-106.44134773
0.00200192,2.23316e-13,5.58275e-08,0.00199839,499.999939122,0.002,-106.506038002,-106.506038002,3.18264955768,1.0,0.999982,-106.643,1.0,1.00094,500,14.69,3.18264955768,1,-106.643,500.0,0.999179,100,1.86577,-106.506038002
0.01,3.50449e-18,,0.01,100.0,0.01,-106.730596897,-106.730596897,4.54378319755,1.0,1.0,-106.731,1.0,1.0,500,15.01,4.54378319755,2,-106.731,500.0,1.0,100,2.12093,-106.730596897
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.735074122,-106.735074122,3.21024111173,1.0,1.0,-106.733,1.0,1.0,500,15.25,3.21024111173,2,-106.733,500.0,1.0,100,1.95914,-106.735074122
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.984415485,-106.984415485,3.89801661746,1.0,1.0,-106.817,1.0,1.0,500,15.1,3.89801661746,2,-106.817,500.0,1.0,100,1.9645,-106.984415485
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.889350649,-106.889350649,3.69798865033,1.0,1.0,-106.835,1.0,1.0,500,15.03,3.69798865033,2,-106.835,500.0,1.0,100,1.95209,-106.889350649
0.00200014,1.06701e-14,2.66755e-09,0.00199957,500.000402366,0.002,-106.816803749,-106.816803749,4.51335574567,1.0,1.0,-106.831,1.00001,1.00007,500,14.88,4.51335574567,1,-106.831,499.996185332,0.99979,100,1.98549,-106.816803749
0.01,3.50449e-18,,0.01,100.0,0.01,-106.783409358,-106.783409358,3.234451303,1.0,1.0,-106.783,1.0,1.0,500,14.68,3.234451303,2,-106.783,500.0,1.0,100,1.78944,-106.783409358
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.398136932,-106.398136932,3.12277140561,1.0,1.0,-106.591,1.0,1.0,500,15.07,3.12277140561,2,-106.591,500.0,1.0,100,1.78436,-106.398136932
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.45333396,-106.45333396,3.15599725406,1.0,1.0,-106.545,1.0,1.0,500,14.88,3.15599725406,2,-106.545,500.0,1.0,100,1.77997,-106.45333396
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.737213818,-106.737213818,5.10537180694,1.0,1.0,-106.593,1.0,1.0,500,15.39,5.10537180694,2,-106.593,500.0,1.0,100,1.90964,-106.737213818
0.00200082,3.02538e-14,7.56354e-09,0.0019993,500.000084442,0.002,-107.021118621,-107.021118621,4.31408459828,1.0,0.999996,-106.679,1.0,1.00041,500,15.92,4.31408459828,1,-106.679,500.0,0.999644,100,1.94961,-107.021118621
0.01,3.50449e-18,,0.01,100.0,0.01,-106.623998892,-106.623998892,3.70526821084,1.0,1.0,-106.624,1.0,1.0,500,15.18,3.70526821084,2,-106.624,500.0,1.0,100,1.91526,-106.623998892
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.757111033,-106.757111033,3.63119043506,1.0,1.0,-106.691,1.0,1.0,500,15.04,3.63119043506,2,-106.691,500.0,1.0,100,1.90682,-106.757111033
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.657037882,-106.657037882,3.18065460877,1.0,1.0,-106.679,1.0,1.0,500,15.04,3.18065460877,2,-106.679,500.0,1.0,100,1.86383,-106.657037882
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.649057306,-106.649057306,4.40087697065,1.0,1.0,-106.672,1.0,1.0,500,14.68,4.40087697065,2,-106.672,500.0,1.0,100,1.92218,-106.649057306
0.00200112,9.31736e-14,2.32941e-08,0.00199922,499.999865802,0.002,-106.408169777,-106.408169777,3.30163760747,1.0,1.00001,-106.619,1.0,1.00057,500,15.2,3.30163760747,1,-106.619,500.0,0.999621,100,1.90285,-106.408169777
0.01,3.50449e-18,,0.01,100.0,0.01,-106.719625306,-106.719625306,4.12100615613,1.0,1.0,-106.72,1.0,1.0,500,15.01,4.12100615613,2,-106.72,500.0,1.0,100,2.01985,-106.719625306
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.818289504,-106.818289504,3.59167629637,1.0,1.0,-106.769,1.0,1.0,500,15.03,3.59167629637,2,-106.769,500.0,1.0,100,1.95454,-106.818289504
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.523869391,-106.523869391,4.12612862789,1.0,1.0,-106.687,1.0,1.0,500,15.07,4.12612862789,2,-106.687,500.0,1.0,100,1.98035,-106.523869391
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.408600031,-106.408600031,3.28141678456,1.0,1.0,-106.618,1.0,1.0,500,15.14,3.28141678456,2,-106.618,500.0,1.0,100,1.94115,-106.408600031
0.00200026,4.20054e-14,1.05011e-08,0.00199886,500.000172742,0.002,-106.814609014,-106.814609014,3.49136674573,1.0,0.999997,-106.657,1.0,1.00013,500,14.85,3.49136674573,1,-106.657,500.0,0.99943,100,1.92664,-106.814609014
0.01,3.50449e-18,,0.01,100.0,0.01,-106.486937112,-106.486937112,3.2197655597,1.0,1.0,-106.487,1.0,1.0,500,15.0,3.2197655597,2,-106.487,500.0,1.0,100,1.78538,-106.486937112
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.853460443,-106.853460443,3.69467395507,1.0,1.0,-106.67,1.0,1.0,500,15.03,3.69467395507,2,-106.67,500.0,1.0,100,1.85909,-106.853460443
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.504101289,-106.504101289,3.6938190763,1.0,1.0,-106.615,1.0,1.0,500,14.88,3.6938190763,2,-106.615,500.0,1.0,100,1.87863,-106.504101289
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.570072184,-106.570072184,3.5746735489,1.0,1.0,-106.604,1.0,1.0,500,15.31,3.5746735489,2,-106.604,500.0,1.0,100,1.87937,-106.570072184
0.217582,0.000215106,9.54154,1.04491e-08,9.14594736487,0.002,-106.474314795,-106.474314795,5.20037583996,1.0,0.421224,-106.378,3.63276e+08,45.8254,500,15.51,5.20037583996,1,-106.378,1.37636543158e-06,2.2007e-06,100,7.83022,-106.474314795
0.01,3.50449e-18,,0.01,100.0,0.01,-106.771377356,-106.771377356,4.27460816555,1.0,1.0,-106.771,1.0,1.0,500,15.52,4.27460816555,2,-106.771,500.0,1.0,100,2.05715,-106.771377356
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.740066337,-106.740066337,3.6386282319,1.0,1.0,-106.756,1.0,1.0,500,14.69,3.6386282319,2,-106.756,500.0,1.0,100,1.97922,-106.740066337
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.397437218,-106.397437218,4.10074471323,1.0,1.0,-106.636,1.0,1.0,500,14.99,4.10074471323,2,-106.636,500.0,1.0,100,1.99833,-106.397437218
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.694874903,-106.694874903,4.12881652712,1.0,1.0,-106.651,1.0,1.0,500,14.76,4.12881652712,2,-106.651,500.0,1.0,100,2.00437,-106.694874903
0.611862,0.000936611,86.0941,,2.13052070998,0.002,-106.922308713,-106.922308713,4.11228544489,1.0,0.606369,-105.433,1.00009,185.507,500,15.25,4.11228544489,1,-105.433,499.956015642,,100,3.67286,-106.922308713
0.01,3.50449e-18,,0.01,100.0,0.01,-106.767219452,-106.767219452,3.46281506309,1.0,1.0,-106.767,1.0,1.0,500,14.55,3.46281506309,2,-106.767,500.0,1.0,100,1.85154,-106.767219452
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.827584567,-106.827584567,3.94457240145,1.0,1.0,-106.797,1.0,1.0,500,14.88,3.94457240145,2,-106.797,500.0,1.0,100,1.91509,-106.827584567
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.750791697,-106.750791697,3.96319992943,1.0,1.0,-106.782,1.0,1.0,500,15.5,3.96319992943,2,-106.782,500.0,1.0,100,1.93737,-106.750791697
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.668308374,-106.668308374,3.44406887875,1.0,1.0,-106.753,1.0,1.0,500,15.46,3.44406887875,2,-106.753,500.0,1.0,100,1.91569,-106.668308374
0.899364,0.00162769,1.07306,5.46424e-39,1.22817691628,0.002,-106.760087717,-106.760087717,3.00388347536,1.0,0.0513518,-105.464,10557.3,23.092,500,14.98,3.00388347536,1,-105.464,0.0473604898259,1.40299e-37,100,4.9433,-106.760087717
0.01,3.50449e-18,,0.01,100.0,0.01,-106.614958532,-106.614958532,3.41279740572,1.0,1.0,-106.615,1.0,1.0,500,14.99,3.41279740572,2,-106.615,500.0,1.0,100,1.83812,-106.614958532
0.005,2.1793e-19,,0.005,200.000000102,0.005,-107.050000141,-107.050000141,4.34072344585,1.0,1.0,-106.832,1.0,1.0,500,15.55,4.34072344585,2,-106.832,500.0,1.0,100,1.97112,-107.050000141
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.273769229,-106.273769229,3.562167717,1.0,1.0,-106.646,1.0,1.0,500,14.6,3.562167717,2,-106.646,500.0,1.0,100,1.95834,-106.273769229
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.896835567,-106.896835567,3.89993104822,1.0,1.0,-106.709,1.0,1.0,500,16.09,3.89993104822,2,-106.709,500.0,1.0,100,1.96299,-106.896835567
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.882013373,-106.882013373,3.63548554913,1.0,1.0,-106.744,1.0,1.0,500,14.99,3.63548554913,1,-106.744,500.0,1.0,100,1.95123,-106.882013373
0.01,3.50449e-18,,0.01,100.0,0.01,-106.590781659,-106.590781659,3.15354672093,1.0,1.0,-106.591,1.0,1.0,500,15.21,3.15354672093,2,-106.591,500.0,1.0,100,1.76692,-106.590781659
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.619995084,-106.619995084,3.46036314719,1.0,1.0,-106.605,1.0,1.0,500,14.99,3.46036314719,2,-106.605,500.0,1.0,100,1.80945,-106.619995084
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.876376637,-106.876376637,3.69372039379,1.0,1.0,-106.696,1.0,1.0,500,15.46,3.69372039379,2,-106.696,500.0,1.0,100,1.84878,-106.876376637
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.71011994,-106.71011994,3.46324651921,1.0,1.0,-106.699,1.0,1.0,500,15.29,3.46324651921,2,-106.699,500.0,1.0,100,1.84951,-106.71011994
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.591195638,-106.591195638,2.99365172693,1.0,1.0,-106.678,1.0,1.0,500,15.15,2.99365172693,1,-106.678,500.0,1.0,100,1.82515,-106.591195638
0.01,3.50449e-18,,0.01,100.0,0.01,-106.378101875,-106.378101875,4.13554049418,1.0,1.0,-106.378,1.0,1.0,500,17.15,4.13554049418,2,-106.378,500.0,1.0,100,2.02341,-106.378101875
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.841220475,-106.841220475,3.65311650696,1.0,1.0,-106.61,1.0,1.0,500,15.85,3.65311650696,2,-106.61,500.0,1.0,100,1.97712,-106.841220475
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.395023875,-106.395023875,3.10422553484,1.0,1.0,-106.538,1.0,1.0,500,14.92,3.10422553484,2,-106.538,500.0,1.0,100,1.90804,-106.395023875
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.417742921,-106.417742921,3.4853308176,1.0,1.0,-106.508,1.0,1.0,500,15.0,3.4853308176,2,-106.508,500.0,1.0,100,1.89626,-106.417742921
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.475886755,-106.475886755,3.92791702188,1.0,1.0,-106.502,1.0,1.0,500,14.93,3.92791702188,1,-106.502,500.0,1.0,100,1.91169,-106.475886755
0.01,3.50449e-18,,0.01,100.0,0.01,-106.783381091,-106.783381091,3.64695076049,1.0,1.0,-106.783,1.0,1.0,500,14.8,3.64695076049,2,-106.783,500.0,1.0,100,1.90013,-106.783381091
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.84569674,-106.84569674,3.26589592436,1.0,1.0,-106.815,1.0,1.0,500,15.03,3.26589592436,2,-106.815,500.0,1.0,100,1.85009,-106.84569674
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.47751954,-106.47751954,4.48094846307,1.0,1.0,-106.702,1.0,1.0,500,14.71,4.48094846307,2,-106.702,500.0,1.0,100,1.94572,-106.47751954
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.531008974,-106.531008974,2.76202177873,1.0,1.0,-106.659,1.0,1.0,500,15.1,2.76202177873,2,-106.659,500.0,1.0,100,1.87842,-106.531008974
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.472399188,-106.472399188,3.81653763951,1.0,1.0,-106.622,1.0,1.0,500,15.92,3.81653763951,1,-106.622,500.0,1.0,100,1.89316,-106.472399188
0.01,3.50449e-18,,0.01,100.0,0.01,-106.356495393,-106.356495393,3.68839194953,1.0,1.0,-106.356,1.0,1.0,500,15.01,3.68839194953,2,-106.356,500.0,1.0,100,1.91089,-106.356495393
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.679107177,-106.679107177,3.18817697904,1.0,1.0,-106.518,1.0,1.0,500,14.87,3.18817697904,2,-106.518,500.0,1.0,100,1.852,-106.679107177
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.895911505,-106.895911505,2.97568253968,1.0,1.0,-106.644,1.0,1.0,500,15.32,2.97568253968,2,-106.644,500.0,1.0,100,1.81669,-106.895911505
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.545107834,-106.545107834,3.60478222402,1.0,1.0,-106.619,1.0,1.0,500,14.6,3.60478222402,2,-106.619,500.0,1.0,100,1.83556,-106.545107834
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.815559198,-106.815559198,3.85823567229,1.0,1.0,-106.658,1.0,1.0,500,15.42,3.85823567229,1,-106.658,500.0,1.0,100,1.86159,-106.815559198
0.01,3.50449e-18,,0.01,100.0,0.01,-106.47289659,-106.47289659,2.96738340049,1.0,1.0,-106.473,1.0,1.0,500,15.61,2.96738340049,2,-106.473,500.0,1.0,100,1.71398,-106.47289659
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.716421267,-106.716421267,3.7218329995,1.0,1.0,-106.595,1.0,1.0,500,15.08,3.7218329995,2,-106.595,500.0,1.0,100,1.82373,-106.716421267
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.486196169,-106.486196169,3.96047026574,1.0,1.0,-106.559,1.0,1.0,500,15.31,3.96047026574,2,-106.559,500.0,1.0,100,1.878,-106.486196169
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-107.031765971,-107.031765971,3.63912294842,1.0,1.0,-106.677,1.0,1.0,500,14.95,3.63912294842,2,-106.677,500.0,1.0,100,1.89416,-107.031765971
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.754115349,-106.754115349,3.35534631323,1.0,1.0,-106.692,1.0,1.0,500,14.82,3.35534631323,1,-106.692,500.0,1.0,100,1.88032,-106.754115349
0.01,3.50449e-18,,0.01,100.0,0.01,-106.665654614,-106.665654614,3.993440659,1.0,1.0,-106.666,1.0,1.0,500,15.25,3.993440659,2,-106.666,500.0,1.0,100,1.98834,-106.665654614
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.70565631,-106.70565631,4.00172694734,1.0,1.0,-106.686,1.0,1.0,500,15.26,4.00172694734,2,-106.686,500.0,1.0,100,1.98947,-106.70565631
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.650823099,-106.650823099,3.27400753984,1.0,1.0,-106.674,1.0,1.0,500,15.11,3.27400753984,2,-106.674,500.0,1.0,100,1.92857,-106.650823099
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.898807057,-106.898807057,3.75778609228,1.0,1.0,-106.73,1.0,1.0,500,14.96,3.75778609228,2,-106.73,500.0,1.0,100,1.93107,-106.898807057
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.636058024,-106.636058024,3.40077369423,1.0,1.0,-106.711,1.0,1.0,500,15.26,3.40077369423,1,-106.711,500.0,1.0,100,1.91259,-106.636058024
0.01,3.50449e-18,,0.01,100.0,0.01,-106.947944178,-106.947944178,4.16523158324,1.0,1.0,-106.948,1.0,1.0,500,15.21,4.16523158324,2,-106.948,500.0,1.0,100,2.03066,-106.947944178
0.005,2.1793e-19,,0.005,200.000000102,0.005,-106.942821319,-106.942821319,3.91538814188,1.0,1.0,-106.945,1.0,1.0,500,15.28,3.91538814188,2,-106.945,500.0,1.0,100,1.99998,-106.942821319
0.00333333,5.43914e-20,,0.00333333,299.999969474,0.00333333,-106.760357727,-106.760357727,3.46049923447,1.0,1.0,-106.884,1.0,1.0,500,15.58,3.46049923447,2,-106.884,500.0,1.0,100,1.9535,-106.760357727
0.0025,5.4346e-20,,0.0025,400.0,0.0025,-106.929383308,-106.929383308,4.10642381784,1.0,1.0,-106.895,1.0,1.0,500,14.79,4.10642381784,2,-106.895,500.0,1.0,100,1.96948,-106.929383308
0.002,5.43187e-20,,0.002,500.000006643,0.002,-106.669648683,-106.669648683,4.58310382147,1.0,1.0,-106.85,1.0,1.0,500,14.85,4.58310382147,1,-106.85,500.0,1.0,100,2.00467,-106.669648683
0.01,3.50449e-18,,0.01,100.0,0.01,-106.780055889,-106.780055889,3.9894512418,1.0,1.0,-106.78,1.0,1.0,500,14.86,3.9894512418,2,-106.78,500.0,1.0,100,1.98735,-106.780055889
