VarVanillaIw,AvgDiscRet,Delta,VarDiscRet,IterType,AvgRet,MaxVanillaIw,Bound,ESSRenyi,VanillaAvgRet,AvgNormIw,AvgVanillaIw,VarRet,MaxNormIw,EpsThisIter,ESSClassic,BatchSize,MinVanillaIw,MinNormIw,AvgEpLen,VarJ,J,VarNormIw,eRenyi2
,-425.223978603,0.6,1750.60109368,2,-425.223978603,1.0,-471.996,500.0,-425.223978603,0.01,1.0,1750.60109368,0.01,100,100.0,500,1.0,0.01,500.0,41.6305,-425.224,3.50449e-18,1.0
,-431.156536846,0.6,1605.8159493,2,-431.156536846,1.0,-462.465,500.0,-431.156536846,0.005,1.0,1605.8159493,0.005,100,200.000000102,500,1.0,0.005,500.0,40.8684,-428.19,2.1793e-19,1.0
,-427.879574916,0.6,1557.9814748,2,-427.879574916,1.0,-456.072,500.0,-427.879574916,0.00333333,1.0,1557.9814748,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,40.344,-428.087,5.43914e-20,1.0
,-432.036605219,0.6,1827.16578765,2,-432.036605219,1.0,-453.31,500.0,-432.036605219,0.0025,1.0,1827.16578765,0.0025,100,400.0,500,1.0,0.0025,500.0,40.9375,-429.074,5.4346e-20,1.0
0.12296,-421.777183355,0.6,1285.09807408,1,-421.777183355,2.29726,-448.168,450.973808105,-421.777183355,0.002,0.990478,1285.09807408,0.00463869,100,444.411115794,500,0.131936,0.000266408,500.0,40.7476,-425.343,5.01342e-07,1.10871
,-436.166660637,0.6,1729.11479647,2,-436.166660637,1.0,-480.758,500.0,-436.166660637,0.01,1.0,1729.11479647,0.01,100,100.0,500,1.0,0.01,500.0,41.3742,-436.167,3.50449e-18,1.0
,-424.245552567,0.6,1431.22383909,2,-424.245552567,1.0,-461.737,500.0,-424.245552567,0.005,1.0,1431.22383909,0.005,100,200.000000102,500,1.0,0.005,500.0,39.9987,-430.206,2.1793e-19,1.0
,-438.943266566,0.6,2632.26202458,2,-438.943266566,1.0,-461.586,500.0,-438.943266566,0.00333333,1.0,2632.26202458,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,44.1838,-433.119,5.43914e-20,1.0
,-432.995208153,0.6,1408.62592525,2,-432.995208153,1.0,-457.741,500.0,-432.995208153,0.0025,1.0,1408.62592525,0.0025,100,400.0,500,1.0,0.0025,500.0,42.5769,-433.088,5.4346e-20,1.0
2.95826,-436.383056107,0.6,1495.2961214,1,-436.383056107,20.8431,-442.02,499.999880791,-436.383056107,0.002,0.62943,1495.2961214,0.0662286,100,59.1576435459,500,4.44581e-16,1.41265e-18,500.0,121.509,-419.97,2.98677e-05,1.0
,-429.622291408,0.6,1536.98222554,2,-429.622291408,1.0,-473.245,500.0,-429.622291408,0.01,1.0,1536.98222554,0.01,100,100.0,500,1.0,0.01,500.0,39.0079,-429.622,3.50449e-18,1.0
,-433.977913751,0.6,2199.7460769,2,-433.977913751,1.0,-466.529,500.0,-433.977913751,0.005,1.0,2199.7460769,0.005,100,200.000000102,500,1.0,0.005,500.0,43.063,-431.8,2.1793e-19,1.0
,-433.559218758,0.6,1446.98324295,2,-433.559218758,1.0,-460.742,500.0,-433.559218758,0.00333333,1.0,1446.98324295,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,41.4062,-432.387,5.43914e-20,1.0
,-426.244096072,0.6,1259.97689399,2,-426.244096072,1.0,-455.408,500.0,-426.244096072,0.0025,1.0,1259.97689399,0.0025,100,400.0,500,1.0,0.0025,500.0,40.0596,-430.851,5.4346e-20,1.0
0.250669,-432.608806754,0.6,1704.73941039,1,-432.608806754,3.63764,-450.557,405.717277728,-432.608806754,0.002,1.01522,1704.73941039,0.00716623,100,402.342082142,500,0.00541138,1.06605e-05,500.0,40.7964,-426.173,9.72839e-07,1.23239
,-430.838463033,0.6,1829.04526307,2,-430.838463033,1.0,-475.981,500.0,-430.838463033,0.01,1.0,1829.04526307,0.01,100,100.0,500,1.0,0.01,500.0,42.553,-430.838,3.50449e-18,1.0
,-426.447548476,0.6,1450.22834698,2,-426.447548476,1.0,-462.071,500.0,-426.447548476,0.005,1.0,1450.22834698,0.005,100,200.000000102,500,1.0,0.005,500.0,40.3492,-428.643,2.1793e-19,1.0
,-436.663198156,0.6,1344.26227723,2,-436.663198156,1.0,-459.464,500.0,-436.663198156,0.00333333,1.0,1344.26227723,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,39.2845,-431.316,5.43914e-20,1.0
,-428.939330361,0.6,1469.0216533,2,-428.939330361,1.0,-455.098,500.0,-428.939330361,0.0025,1.0,1469.0216533,0.0025,100,400.0,500,1.0,0.0025,500.0,39.0141,-430.722,5.4346e-20,1.0
0.214523,-427.450364754,0.6,1324.24561681,1,-427.450364754,2.12768,-450.111,414.441273067,-427.450364754,0.002,0.978229,1324.24561681,0.00435006,100,408.587125784,500,0.0686205,0.000140295,500.0,40.5822,-426.163,8.96712e-07,1.20644
,-424.853959031,0.6,1500.51913156,2,-424.853959031,1.0,-469.088,500.0,-424.853959031,0.01,1.0,1500.51913156,0.01,100,100.0,500,1.0,0.01,500.0,38.5424,-424.854,3.50449e-18,1.0
,-426.827165583,0.6,1500.71005145,2,-426.827165583,1.0,-457.119,500.0,-426.827165583,0.005,1.0,1500.71005145,0.005,100,200.000000102,500,1.0,0.005,500.0,38.5562,-425.841,2.1793e-19,1.0
,-427.177301072,0.6,1417.8176842,2,-427.177301072,1.0,-451.825,500.0,-427.177301072,0.00333333,1.0,1417.8176842,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,38.2012,-426.286,5.43914e-20,1.0
,-432.056219603,0.6,1455.96998987,2,-432.056219603,1.0,-449.967,500.0,-432.056219603,0.0025,1.0,1455.96998987,0.0025,100,400.0,500,1.0,0.0025,500.0,38.2243,-427.729,5.4346e-20,1.0
0.390446,-423.697898763,0.6,1742.54440492,1,-423.697898763,4.39146,-444.795,368.051028498,-423.697898763,0.002,0.980436,1742.54440492,0.00895818,100,355.778072969,500,0.0190082,3.87751e-05,500.0,46.3662,-420.692,1.62473e-06,1.35851
,-436.583384125,0.6,1904.84211436,2,-436.583384125,1.0,-482.297,500.0,-436.583384125,0.01,1.0,1904.84211436,0.01,100,100.0,500,1.0,0.01,500.0,43.4257,-436.583,3.50449e-18,1.0
,-423.80343272,0.6,1819.58363036,2,-423.80343272,1.0,-462.518,500.0,-423.80343272,0.005,1.0,1819.58363036,0.005,100,200.000000102,500,1.0,0.005,500.0,43.4099,-430.193,2.1793e-19,1.0
,-428.534811753,0.6,1320.2818663,2,-428.534811753,1.0,-456.034,500.0,-428.534811753,0.00333333,1.0,1320.2818663,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,41.1411,-429.641,5.43914e-20,1.0
,-428.074169734,0.6,1424.19736373,2,-428.074169734,1.0,-452.106,500.0,-428.074169734,0.0025,1.0,1424.19736373,0.0025,100,400.0,500,1.0,0.0025,500.0,40.2789,-429.249,5.4346e-20,1.0
0.115247,-428.738520488,0.6,1677.66335472,1,-428.738520488,1.83471,-448.213,447.759326629,-428.738520488,0.002,0.993975,1677.66335472,0.00369165,100,447.862170215,500,0.0812033,0.000163391,500.0,40.716,-426.61,4.66592e-07,1.11667
,-422.080379204,0.6,1507.46241267,2,-422.080379204,1.0,-466.988,500.0,-422.080379204,0.01,1.0,1507.46241267,0.01,100,100.0,500,1.0,0.01,500.0,38.6314,-422.08,3.50449e-18,1.0
,-424.878445128,0.6,1717.72814317,2,-424.878445128,1.0,-457.54,500.0,-424.878445128,0.005,1.0,1717.72814317,0.005,100,200.000000102,500,1.0,0.005,500.0,39.9803,-423.479,2.1793e-19,1.0
,-427.990460258,0.6,1145.45465529,2,-427.990460258,1.0,-452.794,500.0,-427.990460258,0.00333333,1.0,1145.45465529,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,38.0544,-424.983,5.43914e-20,1.0
,-426.531783189,0.6,1575.46292921,2,-426.531783189,1.0,-450.647,500.0,-426.531783189,0.0025,1.0,1575.46292921,0.0025,100,400.0,500,1.0,0.0025,500.0,38.425,-425.37,5.4346e-20,1.0
237.779,-433.898627655,0.6,2241.88090263,1,-433.898627655,345.452,-437.327,206.109155438,-433.898627655,0.002,1.63557,2241.88090263,0.422423,100,5.57363183599,500,0.144995,0.000177301,500.0,327.027,-402.114,0.000355544,2.4259
,-428.297759773,0.6,1220.78795566,2,-428.297759773,1.0,-469.437,500.0,-428.297759773,0.01,1.0,1220.78795566,0.01,100,100.0,500,1.0,0.01,500.0,34.7646,-428.298,3.50449e-18,1.0
,-421.571986477,0.6,1929.7157305,2,-421.571986477,1.0,-458.728,500.0,-421.571986477,0.005,1.0,1929.7157305,0.005,100,200.000000102,500,1.0,0.005,500.0,39.6334,-424.935,2.1793e-19,1.0
,-424.297195904,0.6,1137.37713985,2,-424.297195904,1.0,-452.314,500.0,-424.297195904,0.00333333,1.0,1137.37713985,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,37.7178,-424.722,5.43914e-20,1.0
,-422.987422333,0.6,1701.80490393,2,-422.987422333,1.0,-448.184,500.0,-422.987422333,0.0025,1.0,1701.80490393,0.0025,100,400.0,500,1.0,0.0025,500.0,38.5841,-424.289,5.4346e-20,1.0
0.172043,-419.97379279,0.6,1647.427016,1,-419.97379279,2.37685,-443.091,425.363670227,-419.97379279,0.002,1.02044,1647.427016,0.00465849,100,429.22499998,500,0.0480593,9.41935e-05,500.0,39.2319,-419.919,6.60883e-07,1.17546
,-425.462737265,0.6,1406.35877835,2,-425.462737265,1.0,-469.708,500.0,-425.462737265,0.01,1.0,1406.35877835,0.01,100,100.0,500,1.0,0.01,500.0,37.3135,-425.463,3.50449e-18,1.0
,-418.175003864,0.6,1917.81793328,2,-418.175003864,1.0,-454.084,500.0,-418.175003864,0.005,1.0,1917.81793328,0.005,100,200.000000102,500,1.0,0.005,500.0,40.7277,-421.819,2.1793e-19,1.0
,-423.983522631,0.6,1561.33663295,2,-423.983522631,1.0,-448.885,500.0,-423.983522631,0.00333333,1.0,1561.33663295,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,40.2755,-422.54,5.43914e-20,1.0
,-418.351487003,0.6,1376.39004572,2,-418.351487003,1.0,-444.308,500.0,-418.351487003,0.0025,1.0,1376.39004572,0.0025,100,400.0,500,1.0,0.0025,500.0,39.5036,-421.493,5.4346e-20,1.0
0.166247,-430.542276721,0.6,1898.29239815,1,-430.542276721,4.08914,-442.851,436.166138345,-430.542276721,0.002,1.00839,1898.29239815,0.00811023,100,429.861468656,500,0.235752,0.00046758,500.0,44.1298,-420.441,6.53967e-07,1.14635
,-420.448401006,0.6,1824.91657147,2,-420.448401006,1.0,-468.055,500.0,-420.448401006,0.01,1.0,1824.91657147,0.01,100,100.0,500,1.0,0.01,500.0,42.5049,-420.448,3.50449e-18,1.0
,-416.756616855,0.6,1910.42001581,2,-416.756616855,1.0,-452.265,500.0,-416.756616855,0.005,1.0,1910.42001581,0.005,100,200.000000102,500,1.0,0.005,500.0,43.0395,-418.603,2.1793e-19,1.0
,-416.69132612,0.6,1967.62951611,2,-416.69132612,1.0,-451.558,500.0,-416.69132612,0.00333333,1.0,1967.62951611,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,43.4173,-417.965,5.43914e-20,1.0
,-425.313125564,0.6,1405.35765734,2,-425.313125564,1.0,-448.894,500.0,-425.313125564,0.0025,1.0,1405.35765734,0.0025,100,400.0,500,1.0,0.0025,500.0,42.0921,-419.802,5.4346e-20,1.0
0.0910771,-420.115597554,0.6,1361.36874145,1,-420.115597554,2.6742,-445.088,460.167359757,-420.115597554,0.002,1.01883,1361.36874145,0.00524956,100,459.741692111,500,0.36488,0.000716276,500.0,41.9321,-417.964,3.5097e-07,1.08656
,-419.677045749,0.6,1424.57571687,2,-419.677045749,1.0,-464.467,500.0,-419.677045749,0.01,1.0,1424.57571687,0.01,100,100.0,500,1.0,0.01,500.0,37.5544,-419.677,3.50449e-18,1.0
,-419.683082146,0.6,1426.51359751,2,-419.683082146,1.0,-451.903,500.0,-419.683082146,0.005,1.0,1426.51359751,0.005,100,200.000000102,500,1.0,0.005,500.0,37.5671,-419.68,2.1793e-19,1.0
,-421.708343576,0.6,1365.39922268,2,-421.708343576,1.0,-446.666,500.0,-421.708343576,0.00333333,1.0,1365.39922268,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,37.3143,-420.356,5.43914e-20,1.0
,-423.04357782,0.6,1504.65595004,2,-423.04357782,1.0,-443.813,500.0,-423.04357782,0.0025,1.0,1504.65595004,0.0025,100,400.0,500,1.0,0.0025,500.0,37.6566,-421.028,5.4346e-20,1.0
0.174099,-423.990176499,0.6,1235.16602872,1,-423.990176499,2.22589,-441.085,421.25227396,-423.990176499,0.002,0.977252,1235.16602872,0.00455541,100,423.035393026,500,0.00902849,1.84773e-05,500.0,39.1307,-418.525,7.29195e-07,1.18694
,-432.587339049,0.6,1984.12577404,2,-432.587339049,1.0,-478.733,500.0,-432.587339049,0.01,1.0,1984.12577404,0.01,100,100.0,500,1.0,0.01,500.0,44.3203,-432.587,3.50449e-18,1.0
,-418.241346807,0.6,1297.91938728,2,-418.241346807,1.0,-458.044,500.0,-418.241346807,0.005,1.0,1297.91938728,0.005,100,200.000000102,500,1.0,0.005,500.0,40.9398,-425.414,2.1793e-19,1.0
,-419.926565011,0.6,1834.96177695,2,-419.926565011,1.0,-450.233,500.0,-419.926565011,0.00333333,1.0,1834.96177695,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,41.5885,-423.585,5.43914e-20,1.0
,-423.034793435,0.6,1689.21017802,2,-423.034793435,1.0,-446.526,500.0,-423.034793435,0.0025,1.0,1689.21017802,0.0025,100,400.0,500,1.0,0.0025,500.0,41.4167,-423.447,5.4346e-20,1.0
0.174953,-430.721448378,0.6,2174.26598513,1,-430.721448378,2.63727,-444.827,426.965834622,-430.721448378,0.002,0.984795,2174.26598513,0.00535599,100,423.715814004,500,0.152504,0.000309718,500.0,44.7302,-421.943,7.2159e-07,1.17105
,-421.960457322,0.6,1637.98934639,2,-421.960457322,1.0,-465.86,500.0,-421.960457322,0.01,1.0,1637.98934639,0.01,100,100.0,500,1.0,0.01,500.0,40.2692,-421.96,3.50449e-18,1.0
,-423.170700545,0.6,1609.53725381,2,-423.170700545,1.0,-456.828,500.0,-423.170700545,0.005,1.0,1609.53725381,0.005,100,200.000000102,500,1.0,0.005,500.0,40.0985,-422.566,2.1793e-19,1.0
,-417.722613618,0.6,1245.45650621,2,-417.722613618,1.0,-448.926,500.0,-417.722613618,0.00333333,1.0,1245.45650621,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,38.5764,-420.951,5.43914e-20,1.0
,-421.11858275,0.6,1287.34767709,2,-421.11858275,1.0,-445.22,500.0,-421.11858275,0.0025,1.0,1287.34767709,0.0025,100,400.0,500,1.0,0.0025,500.0,37.8778,-420.993,5.4346e-20,1.0
0.275842,-420.209636674,0.6,1336.99559646,1,-420.209636674,7.70174,-441.374,430.89128961,-420.209636674,0.002,1.00876,1336.99559646,0.0152697,100,393.536490369,500,0.169903,0.000336856,500.0,41.9064,-418.031,1.08429e-06,1.16039
,-417.479664689,0.6,2121.67424029,2,-417.479664689,1.0,-467.509,500.0,-417.479664689,0.01,1.0,2121.67424029,0.01,100,100.0,500,1.0,0.01,500.0,45.8307,-417.48,3.50449e-18,1.0
,-428.124654588,0.6,1945.3045532,2,-428.124654588,1.0,-458.178,500.0,-428.124654588,0.005,1.0,1945.3045532,0.005,100,200.000000102,500,1.0,0.005,500.0,45.1828,-422.802,2.1793e-19,1.0
,-418.687011615,0.6,1689.79285246,2,-418.687011615,1.0,-450.315,500.0,-418.687011615,0.00333333,1.0,1689.79285246,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,43.845,-421.43,5.43914e-20,1.0
,-423.741120645,0.6,1875.87965483,2,-423.741120645,1.0,-447.023,500.0,-423.741120645,0.0025,1.0,1875.87965483,0.0025,100,400.0,500,1.0,0.0025,500.0,43.67,-422.008,5.4346e-20,1.0
0.124104,-422.201471959,0.6,1430.64075249,1,-422.201471959,3.0634,-443.341,451.894354887,-422.201471959,0.002,1.01,1430.64075249,0.00606613,100,445.865642789,500,0.168944,0.000334541,500.0,43.4634,-419.806,4.86631e-07,1.10645
,-423.14169231,0.6,1236.53197804,2,-423.14169231,1.0,-465.968,500.0,-423.14169231,0.01,1.0,1236.53197804,0.01,100,100.0,500,1.0,0.01,500.0,34.9881,-423.142,3.50449e-18,1.0
,-421.154565228,0.6,1140.57911103,2,-421.154565228,1.0,-452.431,500.0,-421.154565228,0.005,1.0,1140.57911103,0.005,100,200.000000102,500,1.0,0.005,500.0,34.317,-422.148,2.1793e-19,1.0
,-431.688093125,0.6,1772.66307074,2,-431.688093125,1.0,-451.049,500.0,-431.688093125,0.00333333,1.0,1772.66307074,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,37.2868,-425.328,5.43914e-20,1.0
,-415.501541427,0.6,1125.03884495,2,-415.501541427,1.0,-445.147,500.0,-415.501541427,0.0025,1.0,1125.03884495,0.0025,100,400.0,500,1.0,0.0025,500.0,36.5962,-422.871,5.4346e-20,1.0
0.183015,-419.86826504,0.6,1638.03052046,1,-419.86826504,2.46535,-440.532,426.689931824,-419.86826504,0.002,0.988158,1638.03052046,0.00498978,100,421.211216232,500,0.0858699,0.000173798,500.0,37.686,-418.965,7.4971e-07,1.17181
,-423.500101404,0.6,1731.53138417,2,-423.500101404,1.0,-468.861,500.0,-423.500101404,0.01,1.0,1731.53138417,0.01,100,100.0,500,1.0,0.01,500.0,41.4031,-423.5,3.50449e-18,1.0
,-419.541204496,0.6,1359.43164046,2,-419.541204496,1.0,-453.595,500.0,-419.541204496,0.005,1.0,1359.43164046,0.005,100,200.000000102,500,1.0,0.005,500.0,39.1656,-421.521,2.1793e-19,1.0
,-417.526249042,0.6,1786.0648121,2,-417.526249042,1.0,-446.378,500.0,-417.526249042,0.00333333,1.0,1786.0648121,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,40.1942,-420.189,5.43914e-20,1.0
,-422.809764806,0.6,1743.77142428,2,-422.809764806,1.0,-445.304,500.0,-422.809764806,0.0025,1.0,1743.77142428,0.0025,100,400.0,500,1.0,0.0025,500.0,40.5531,-420.844,5.4346e-20,1.0
20.1286,-418.835569334,0.6,1590.98532737,1,-418.835569334,60.7235,-431.293,499.997019786,-418.835569334,0.002,0.72117,1590.98532737,0.168403,100,12.6183074013,500,,,500.0,144.553,-409.416,0.000154809,1.00001
,-428.448728649,0.6,1716.68123984,2,-428.448728649,1.0,-473.239,500.0,-428.448728649,0.01,1.0,1716.68123984,0.01,100,100.0,500,1.0,0.01,500.0,41.2252,-428.449,3.50449e-18,1.0
,-422.156653198,0.6,1165.3617858,2,-422.156653198,1.0,-456.974,500.0,-422.156653198,0.005,1.0,1165.3617858,0.005,100,200.000000102,500,1.0,0.005,500.0,37.9013,-425.303,2.1793e-19,1.0
,-424.786675717,0.6,1870.91628368,2,-424.786675717,1.0,-451.298,500.0,-424.786675717,0.00333333,1.0,1870.91628368,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,39.688,-425.131,5.43914e-20,1.0
,-420.267968475,0.6,1016.11770655,2,-420.267968475,1.0,-446.577,500.0,-420.267968475,0.0025,1.0,1016.11770655,0.0025,100,400.0,500,1.0,0.0025,500.0,37.9114,-423.915,5.4346e-20,1.0
0.101158,-421.901441229,0.6,1316.18173535,1,-421.901441229,2.35839,-442.591,455.121580488,-421.901441229,0.002,1.02353,1316.18173535,0.00460834,100,456.051961166,500,0.160986,0.00031457,500.0,38.8467,-421.346,3.86238e-07,1.09861
,-424.309047611,0.6,1777.81366908,2,-424.309047611,1.0,-469.527,500.0,-424.309047611,0.01,1.0,1777.81366908,0.01,100,100.0,500,1.0,0.01,500.0,41.9528,-424.309,3.50449e-18,1.0
,-420.45762818,0.6,1881.98685794,2,-420.45762818,1.0,-458.864,500.0,-420.45762818,0.005,1.0,1881.98685794,0.005,100,200.000000102,500,1.0,0.005,500.0,42.6065,-422.383,2.1793e-19,1.0
,-423.821728397,0.6,1547.40316086,2,-423.821728397,1.0,-452.649,500.0,-423.821728397,0.00333333,1.0,1547.40316086,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,41.4887,-422.863,5.43914e-20,1.0
,-419.467974566,0.6,1465.71665759,2,-419.467974566,1.0,-447.81,500.0,-419.467974566,0.0025,1.0,1465.71665759,0.0025,100,400.0,500,1.0,0.0025,500.0,40.6928,-422.014,5.4346e-20,1.0
0.262545,-421.662858864,0.6,1220.74582005,1,-421.662858864,5.13124,-442.555,408.948477981,-421.662858864,0.002,0.962573,1220.74582005,0.0106615,100,389.774680538,500,0.0616752,0.000128146,500.0,46.126,-417.043,1.13344e-06,1.22265
,-428.546314731,0.6,1479.22783514,2,-428.546314731,1.0,-470.512,500.0,-428.546314731,0.01,1.0,1479.22783514,0.01,100,100.0,500,1.0,0.01,500.0,38.2679,-428.546,3.50449e-18,1.0
,-419.458998263,0.6,1455.39891234,2,-419.458998263,1.0,-454.589,500.0,-419.458998263,0.005,1.0,1455.39891234,0.005,100,200.000000102,500,1.0,0.005,500.0,38.3834,-424.003,2.1793e-19,1.0
,-428.831708614,0.6,1750.37306384,2,-428.831708614,1.0,-452.386,500.0,-428.831708614,0.00333333,1.0,1750.37306384,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,39.56,-425.612,5.43914e-20,1.0
,-424.824366746,0.6,1491.81109494,2,-424.824366746,1.0,-448.602,500.0,-424.824366746,0.0025,1.0,1491.81109494,0.0025,100,400.0,500,1.0,0.0025,500.0,39.2821,-425.415,5.4346e-20,1.0
0.105419,-414.303204928,0.6,1896.31046182,1,-414.303204928,2.97497,-443.116,453.214210964,-414.303204928,0.002,0.980458,1896.31046182,0.00606854,100,450.676520591,500,0.380656,0.000776486,500.0,41.7167,-421.116,4.38652e-07,1.10323
,-424.755090823,0.6,1364.13363165,2,-424.755090823,1.0,-466.691,500.0,-424.755090823,0.01,1.0,1364.13363165,0.01,100,100.0,500,1.0,0.01,500.0,36.749,-424.755,3.50449e-18,1.0
,-420.189759063,0.6,1360.06472705,2,-420.189759063,1.0,-452.203,500.0,-420.189759063,0.005,1.0,1360.06472705,0.005,100,200.000000102,500,1.0,0.005,500.0,36.7925,-422.472,2.1793e-19,1.0
,-419.810668235,0.6,1346.10555482,2,-419.810668235,1.0,-446.934,500.0,-419.810668235,0.00333333,1.0,1346.10555482,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,36.7185,-421.585,5.43914e-20,1.0
,-424.112543053,0.6,1557.40374669,2,-424.112543053,1.0,-444.653,500.0,-424.112543053,0.0025,1.0,1557.40374669,0.0025,100,400.0,500,1.0,0.0025,500.0,37.3877,-422.217,5.4346e-20,1.0
0.0891575,-416.631020067,0.6,1533.52425896,1,-416.631020067,2.62425,-440.141,457.418802869,-416.631020067,0.002,0.998138,1533.52425896,0.00525829,100,459.005653576,500,0.239923,0.00048074,500.0,38.185,-419.16,3.57962e-07,1.09309
,-416.887866636,0.6,1210.82493957,2,-416.887866636,1.0,-459.96,500.0,-416.887866636,0.01,1.0,1210.82493957,0.01,100,100.0,500,1.0,0.01,500.0,34.6225,-416.888,3.50449e-18,1.0
,-421.020288432,0.6,1469.46777617,2,-421.020288432,1.0,-449.411,500.0,-421.020288432,0.005,1.0,1469.46777617,0.005,100,200.000000102,500,1.0,0.005,500.0,36.4831,-418.954,2.1793e-19,1.0
,-425.337460537,0.6,1274.42040436,2,-425.337460537,1.0,-445.95,500.0,-425.337460537,0.00333333,1.0,1274.42040436,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,36.2899,-421.082,5.43914e-20,1.0
,-413.851757681,0.6,1397.65906706,2,-413.851757681,1.0,-441.1,500.0,-413.851757681,0.0025,1.0,1397.65906706,0.0025,100,400.0,500,1.0,0.0025,500.0,36.653,-419.274,5.4346e-20,1.0
0.0484736,-421.311552585,0.6,1318.7063798,1,-421.311552585,1.56338,-438.711,476.270795168,-421.311552585,0.002,1.00657,1318.7063798,0.00310634,100,477.21465583,500,0.198253,0.000393917,500.0,36.2899,-418.709,1.9137e-07,1.04982
,-417.390037977,0.6,1204.2771745,2,-417.390037977,1.0,-457.917,500.0,-417.390037977,0.01,1.0,1204.2771745,0.01,100,100.0,500,1.0,0.01,500.0,34.5287,-417.39,3.50449e-18,1.0
,-422.779172083,0.6,1804.3841274,2,-422.779172083,1.0,-453.044,500.0,-422.779172083,0.005,1.0,1804.3841274,0.005,100,200.000000102,500,1.0,0.005,500.0,38.6852,-420.085,2.1793e-19,1.0
,-423.079364079,0.6,1295.86393613,2,-423.079364079,1.0,-447.994,500.0,-423.079364079,0.00333333,1.0,1295.86393613,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,37.78,-421.083,5.43914e-20,1.0
,-420.251919072,0.6,1407.17746563,2,-420.251919072,1.0,-444.181,500.0,-420.251919072,0.0025,1.0,1407.17746563,0.0025,100,400.0,500,1.0,0.0025,500.0,37.6683,-420.875,5.4346e-20,1.0
0.162697,-431.258223598,0.6,2093.40314551,1,-431.258223598,2.88043,-443.05,429.779313969,-431.258223598,0.002,0.966947,2093.40314551,0.00595777,100,426.017151452,500,0.054334,0.000112383,500.0,42.5942,-419.744,6.96039e-07,1.16339
,-418.950293346,0.6,1233.81390174,2,-418.950293346,1.0,-460.252,500.0,-418.950293346,0.01,1.0,1233.81390174,0.01,100,100.0,500,1.0,0.01,500.0,34.9496,-418.95,3.50449e-18,1.0
,-422.39501758,0.6,1291.87772953,2,-422.39501758,1.0,-450.522,500.0,-422.39501758,0.005,1.0,1291.87772953,0.005,100,200.000000102,500,1.0,0.005,500.0,35.4003,-420.673,2.1793e-19,1.0
,-414.567105007,0.6,1321.11407066,2,-414.567105007,1.0,-443.009,500.0,-414.567105007,0.00333333,1.0,1321.11407066,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,35.773,-418.637,5.43914e-20,1.0
,-412.299003374,0.6,1380.55424197,2,-412.299003374,1.0,-438.159,500.0,-412.299003374,0.0025,1.0,1380.55424197,0.0025,100,400.0,500,1.0,0.0025,500.0,36.1801,-417.053,5.4346e-20,1.0
0.167583,-415.040211199,0.6,1501.87389204,1,-415.040211199,5.24865,-436.253,461.564703182,-415.040211199,0.002,1.01711,1501.87389204,0.0103207,100,430.415521015,500,0.540436,0.00106269,500.0,41.173,-415.235,6.47972e-07,1.08327
,-432.888349895,0.6,1771.27185289,2,-432.888349895,1.0,-480.941,500.0,-432.888349895,0.01,1.0,1771.27185289,0.01,100,100.0,500,1.0,0.01,500.0,41.8755,-432.888,3.50449e-18,1.0
,-420.277811634,0.6,1448.22657849,2,-420.277811634,1.0,-460.561,500.0,-420.277811634,0.005,1.0,1448.22657849,0.005,100,200.000000102,500,1.0,0.005,500.0,40.4154,-426.583,2.1793e-19,1.0
,-414.903492767,0.6,1376.59824402,2,-414.903492767,1.0,-450.433,500.0,-414.903492767,0.00333333,1.0,1376.59824402,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,39.6677,-422.69,5.43914e-20,1.0
,-426.572800764,0.6,1927.9848627,2,-426.572800764,1.0,-447.687,500.0,-426.572800764,0.0025,1.0,1927.9848627,0.0025,100,400.0,500,1.0,0.0025,500.0,40.7449,-423.661,5.4346e-20,1.0
0.147583,-417.717158518,0.6,1630.71037377,1,-417.717158518,2.90414,-442.497,438.188504978,-417.717158518,0.002,1.01574,1630.71037377,0.00571826,100,437.538158498,500,0.182306,0.000358962,500.0,42.4614,-419.542,5.72174e-07,1.14106
